energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.41270635,0.99901512,0.00765554,0.02250999,0.24397959,0.71921777,0.16836340,0.00000000,0.16521698,0.00113494
-3.40670335,0.97261770,0.00754741,0.02303449,0.24762050,0.69295009,0.16916563,0.00000000,0.15893164,0.00110313
-3.40070035,0.94951655,0.00740213,0.02373012,0.25269372,0.66892162,0.17040208,0.00000000,0.15267939,0.00107794
-3.39469735,0.92988323,0.00722210,0.02460770,0.25930463,0.64723641,0.17213221,0.00000000,0.14651917,0.00105949
-3.38869435,0.91382641,0.00701040,0.02567621,0.26753933,0.62795806,0.17440740,0.00000000,0.14050909,0.00104775
-3.38269135,0.90139070,0.00677072,0.02694230,0.27745983,0.61111120,0.17726830,0.00000000,0.13470591,0.00104250
-3.37668834,0.89255607,0.00650721,0.02840972,0.28909920,0.59668316,0.18074223,0.00000000,0.12916436,0.00104340
-3.37068534,0.88723783,0.00622434,0.03007881,0.30245712,0.58462584,0.18484071,0.00000000,0.12393631,0.00104996
-3.36468234,0.88528759,0.00592682,0.03194605,0.31749578,0.57485781,0.18955743,0.00000000,0.11906985,0.00106156
-3.35867934,0.88649540,0.00561942,0.03400360,0.33413687,0.56726680,0.19486668,0.00000000,0.11460833,0.00107747
-3.35267634,0.89059338,0.00530690,0.03623904,0.35225960,0.56171255,0.20072245,0.00000000,0.11058946,0.00109685
-3.34667334,0.89726101,0.00499388,0.03863519,0.37170016,0.55803037,0.20705841,0.00000000,0.10704455,0.00111880
-3.34067034,0.90613237,0.00468478,0.04117008,0.39225295,0.55603524,0.21378872,0.00000000,0.10399794,0.00114237
-3.33466733,0.91680531,0.00438376,0.04381717,0.41367347,0.55552670,0.22080980,0.00000000,0.10146668,0.00116658
-3.32866433,0.92885249,0.00409476,0.04654566,0.43568318,0.55629438,0.22800313,0.00000000,0.09946056,0.00119042
-3.32266133,0.94183417,0.00382142,0.04932112,0.45797618,0.55812421,0.23523890,0.00000000,0.09798248,0.00121296
-3.31665833,0.95531235,0.00356719,0.05210621,0.48022758,0.56080514,0.24238049,0.00000000,0.09702915,0.00123327
-3.31065533,0.96886591,0.00333538,0.05486160,0.50210334,0.56413619,0.24928967,0.00000000,0.09659224,0.00125053
-3.30465233,0.98210618,0.00312926,0.05754709,0.52327129,0.56793360,0.25583211,0.00000000,0.09665975,0.00126401
-3.29864932,0.99469238,0.00295212,0.06012274,0.54341280,0.57203798,0.26188330,0.00000000,0.09721769,0.00127311
-3.29264632,1.00634625,0.00280746,0.06255012,0.56223478,0.57632094,0.26733426,0.00000000,0.09825202,0.00127736
-3.28664332,1.01686534,0.00269909,0.06479360,0.57948130,0.58069117,0.27209705,0.00000000,0.09975059,0.00127646
-3.28064032,1.02613428,0.00263123,0.06682150,0.59494452,0.58509969,0.27610963,0.00000000,0.10170527,0.00127029
-3.27463732,1.03413359,0.00260868,0.06860725,0.60847417,0.58954388,0.27933992,0.00000000,0.10411386,0.00125887
-3.26863432,1.04094552,0.00263690,0.07013033,0.61998530,0.59407038,0.28178882,0.00000000,0.10698188,0.00124241
-3.26263132,1.04675663,0.00272212,0.07137707,0.62946373,0.59877642,0.28349199,0.00000000,0.11032412,0.00122127
-3.25662831,1.05185690,0.00287140,0.07234115,0.63696903,0.60380976,0.28452025,0.00000000,0.11416574,0.00119597
-3.25062531,1.05663529,0.00309263,0.07302392,0.64263463,0.60936697,0.28497868,0.00000000,0.11854296,0.00116715
-3.24462231,1.06157175,0.00339460,0.07343436,0.64666515,0.61569005,0.28500414,0.00000000,0.12350315,0.00113558
-3.23861931,1.06722588,0.00378688,0.07358885,0.64933081,0.62306160,0.28476164,0.00000000,0.12910442,0.00110210
-3.23261631,1.07422253,0.00427980,0.07351058,0.65095925,0.63179828,0.28443934,0.00000000,0.13541445,0.00106761
-3.22661331,1.08323458,0.00488425,0.07322873,0.65192485,0.64224301,0.28424255,0.00000000,0.14250881,0.00103304
-3.22061031,1.09496351,0.00561153,0.07277750,0.65263608,0.65475568,0.28438690,0.00000000,0.15046849,0.00099933
-3.21460730,1.11011816,0.00647312,0.07219480,0.65352129,0.66970285,0.28509094,0.00000000,0.15937701,0.00096739
-3.20860430,1.12939225,0.00748033,0.07152100,0.65501346,0.68744639,0.28656837,0.00000000,0.16931682,0.00093809
-3.20260130,1.15344129,0.00864405,0.07079743,0.65753447,0.70833144,0.28902033,0.00000000,0.18036539,0.00091219
-3.19659830,1.18285950,0.00997426,0.07006499,0.66147957,0.73267386,0.29262785,0.00000000,0.19259093,0.00089040
-3.19059530,1.21815731,0.01147969,0.06936273,0.66720250,0.76074755,0.29754486,0.00000000,0.20604796,0.00087328
-3.18459230,1.25974013,0.01316733,0.06872651,0.67500191,0.79277182,0.30389198,0.00000000,0.22077285,0.00086127
-3.17858929,1.30788897,0.01504197,0.06818786,0.68510951,0.82889936,0.31175124,0.00000000,0.23677950,0.00085468
-3.17258629,1.36274348,0.01710572,0.06777297,0.69768033,0.86920498,0.32116194,0.00000000,0.25405549,0.00085367
-3.16658329,1.42428795,0.01935752,0.06750191,0.71278555,0.91367562,0.33211786,0.00000000,0.27255860,0.00085825
-3.16058029,1.49234078,0.02179277,0.06738814,0.73040793,0.96220194,0.34456574,0.00000000,0.29221424,0.00086828
-3.15457729,1.56654793,0.02440289,0.06743814,0.75044017,1.01457200,0.35840529,0.00000000,0.31291360,0.00088349
-3.14857429,1.64638047,0.02717503,0.06765148,0.77268609,1.07046717,0.37349047,0.00000000,0.33451297,0.00090348
-3.14257129,1.73113681,0.03009182,0.06802096,0.79686463,1.12946071,0.38963229,0.00000000,0.35683412,0.00092772
-3.13656828,1.81994958,0.03313129,0.06853309,0.82261644,1.19101935,0.40660282,0.00000000,0.37966593,0.00095557
-3.13056528,1.91179719,0.03626688,0.06916871,0.84951297,1.25450785,0.42414036,0.00000000,0.40276724,0.00098631
-3.12456228,2.00552022,0.03946754,0.06990384,0.87706758,1.31919683,0.44195571,0.00000000,0.42587093,0.00101913
-3.11855928,2.09984219,0.04269812,0.07071059,0.90474840,1.38427375,0.45973921,0.00000000,0.44868913,0.00105318
-3.11255628,2.19339443,0.04591979,0.07155820,0.93199251,1.44885704,0.47716847,0.00000000,0.47091943,0.00108756
-3.10655328,2.28474470,0.04909067,0.07241412,0.95822100,1.51201305,0.49391652,0.00000000,0.49225193,0.00112137
-3.10055028,2.37242866,0.05216662,0.07324514,0.98285447,1.57277554,0.50966014,0.00000000,0.51237692,0.00115371
-3.09454727,2.45498362,0.05510214,0.07401836,1.00532845,1.63016719,0.52408819,0.00000000,0.53099283,0.00118371
-3.08854427,2.53098349,0.05785142,0.07470227,1.02510833,1.68322267,0.53690959,0.00000000,0.54781437,0.00121055
-3.08254127,2.59907412,0.06036945,0.07526756,1.04170340,1.73101245,0.54786090,0.00000000,0.56258031,0.00123348
-3.07653827,2.65800783,0.06261318,0.07568792,1.05467946,1.77266668,0.55671310,0.00000000,0.57506090,0.00125182
-3.07053527,2.70667600,0.06454272,0.07594063,1.06366983,1.80739839,0.56327744,0.00000000,0.58506437,0.00126503
-3.06453227,2.74413881,0.06612246,0.07600707,1.06838433,1.83452517,0.56741032,0.00000000,0.59244245,0.00127266
-3.05852926,2.76965103,0.06732218,0.07587293,1.06861601,1.85348845,0.56901682,0.00000000,0.59709472,0.00127440
-3.05252626,2.78268286,0.06811797,0.07552844,1.06424551,1.86386989,0.56805302,0.00000000,0.59897148,0.00127007
-3.04652326,2.78293533,0.06849302,0.07496833,1.05524298,1.86540399,0.56452695,0.00000000,0.59807523,0.00125964
-3.04052026,2.77034939,0.06843825,0.07419167,1.04166744,1.85798660,0.55849813,0.00000000,0.59446061,0.00124320
-3.03451726,2.74510869,0.06795261,0.07320166,1.02366388,1.84167891,0.55007587,0.00000000,0.58823294,0.00122101
-3.02851426,2.70763564,0.06704324,0.07200525,1.00145801,1.81670677,0.53941630,0.00000000,0.57954533,0.00119343
-3.02251126,2.65858115,0.06572531,0.07061274,0.97534906,1.78345527,0.52671821,0.00000000,0.56859464,0.00116097
-3.01650825,2.59880824,0.06402161,0.06903734,0.94570091,1.74245891,0.51221807,0.00000000,0.55561636,0.00112422
-3.01050525,2.52937021,0.06196195,0.06729467,0.91293179,1.69438763,0.49618410,0.00000000,0.54087870,0.00108387
-3.00450225,2.45148410,0.05958226,0.06540230,0.87750306,1.64002923,0.47890984,0.00000000,0.52467602,0.00104068
-2.99849925,2.36650031,0.05692357,0.06337926,0.83990726,1.58026880,0.46070723,0.00000000,0.50732194,0.00099548
-2.99249625,2.27586940,0.05403083,0.06124565,0.80065610,1.51606597,0.44189945,0.00000000,0.48914223,0.00094910
-2.98649325,2.18110705,0.05095165,0.05902223,0.76026840,1.44843071,0.42281376,0.00000000,0.47046772,0.00090239
-2.98049025,2.08375827,0.04773499,0.05673003,0.71925865,1.37839847,0.40377437,0.00000000,0.45162741,0.00085622
-2.97448724,1.98536170,0.04442980,0.05439011,0.67812625,1.30700546,0.38509559,0.00000000,0.43294175,0.00081138
-2.96848424,1.88741510,0.04108389,0.05202320,0.63734573,1.23526484,0.36707528,0.00000000,0.41471648,0.00076864
-2.96248124,1.79134267,0.03774266,0.04964951,0.59735817,1.16414434,0.34998883,0.00000000,0.39723677,0.00072871
-2.95647824,1.69846493,0.03444823,0.04728845,0.55856392,1.09454606,0.33408362,0.00000000,0.38076192,0.00069218
-2.95047524,1.60997182,0.03123851,0.04495847,0.52131664,1.02728871,0.31957410,0.00000000,0.36552061,0.00065959
-2.94447224,1.52689946,0.02814663,0.04267677,0.48591880,0.96309274,0.30663757,0.00000000,0.35170667,0.00063135
-2.93846923,1.45011094,0.02520049,0.04045918,0.45261851,0.90256859,0.29541062,0.00000000,0.33947549,0.00060776
-2.93246623,1.38028147,0.02242251,0.03831988,0.42160768,0.84620810,0.28598645,0.00000000,0.32894107,0.00058900
-2.92646323,1.31788813,0.01982963,0.03627126,0.39302156,0.79437924,0.27841297,0.00000000,0.32017383,0.00057514
-2.92046023,1.26320442,0.01743338,0.03432366,0.36693932,0.74732410,0.27269186,0.00000000,0.31319913,0.00056611
-2.91445723,1.21629962,0.01524026,0.03248526,0.34338592,0.70516000,0.26877863,0.00000000,0.30799680,0.00056173
-2.90845423,1.17704316,0.01325208,0.03076191,0.32233485,0.66788362,0.26658364,0.00000000,0.30450157,0.00056172
-2.90245123,1.14511380,0.01146650,0.02915703,0.30371195,0.63537793,0.26597433,0.00000000,0.30260461,0.00056568
-2.89644822,1.12001364,0.00987762,0.02767157,0.28739998,0.60742174,0.26677843,0.00000000,0.30215631,0.00057310
-2.89044522,1.10108666,0.00847660,0.02630404,0.27324399,0.58370145,0.26878840,0.00000000,0.30297012,0.00058343
-2.88444222,1.08754143,0.00725226,0.02505058,0.26105728,0.56382488,0.27176683,0.00000000,0.30482774,0.00059602
-2.87843922,1.07847759,0.00619172,0.02390515,0.25062794,0.54733664,0.27545288,0.00000000,0.30748548,0.00061017
-2.87243622,1.07291529,0.00528097,0.02285976,0.24172574,0.53373476,0.27956954,0.00000000,0.31068158,0.00062517
-2.86643322,1.06982703,0.00450539,0.02190483,0.23410925,0.52248803,0.28383151,0.00000000,0.31414463,0.00064028
-2.86043022,1.06817078,0.00385023,0.02102951,0.22753305,0.51305370,0.28795358,0.00000000,0.31760256,0.00065478
-2.85442721,1.06692356,0.00330100,0.02022215,0.22175482,0.50489500,0.29165908,0.00000000,0.32079211,0.00066797
-2.84842421,1.06511420,0.00284380,0.01947079,0.21654214,0.49749788,0.29468821,0.00000000,0.32346841,0.00067922
-2.84242121,1.06185436,0.00246557,0.01876356,0.21167879,0.49038671,0.29680598,0.00000000,0.32541435,0.00068794
-2.83641821,1.05636661,0.00215430,0.01808924,0.20697042,0.48313817,0.29780931,0.00000000,0.32644935,0.00069364
-2.83041521,1.04800855,0.00189912,0.01743763,0.20224935,0.47539326,0.29753314,0.00000000,0.32643721,0.00069592
-2.82441221,1.03629221,0.00169040,0.01679999,0.19737841,0.46686669,0.29585523,0.00000000,0.32529266,0.00069451
-2.81840920,1.02089795,0.00151978,0.01616933,0.19225372,0.45735374,0.29269946,0.00000000,0.32298647,0.00068922
-2.81240620,1.00168239,0.00138012,0.01554067,0.18680623,0.44673422,0.28803756,0.00000000,0.31954868,0.00067999
-2.80640320,0.97868016,0.00126549,0.01491121,0.18100223,0.43497339,0.28188907,0.00000000,0.31506997,0.00066691
-2.80040020,0.95209951,0.00117106,0.01428038,0.17484248,0.42212015,0.27431974,0.00000000,0.30970101,0.00065012
-2.79439720,0.92231201,0.00109306,0.01364979,0.16836046,0.40830233,0.26543828,0.00000000,0.30364969,0.00062992
-2.78839420,0.88983685,0.00102863,0.01302317,0.16161945,0.39371956,0.25539173,0.00000000,0.29717652,0.00060666
-2.78239120,0.85532047,0.00097577,0.01240609,0.15470878,0.37863388,0.24435959,0.00000000,0.29058799,0.00058080
-2.77638819,0.81951230,0.00093318,0.01180575,0.14773944,0.36335860,0.23254713,0.00000000,0.28422837,0.00055283
-2.77038519,0.78323767,0.00090020,0.01123058,0.14083908,0.34824565,0.22017792,0.00000000,0.27847002,0.00052331
-2.76438219,0.74736880,0.00087667,0.01068994,0.13414672,0.33367213,0.20748616,0.00000000,0.27370246,0.00049280
-2.75837919,0.71279503,0.00086288,0.01019364,0.12780733,0.32002632,0.19470895,0.00000000,0.27032061,0.00046189
-2.75237619,0.68039311,0.00085948,0.00975156,0.12196637,0.30769356,0.18207877,0.00000000,0.26871237,0.00043113
-2.74637319,0.65099864,0.00086737,0.00937321,0.11676464,0.29704264,0.16981660,0.00000000,0.26924593,0.00040106
-2.74037019,0.62537938,0.00088768,0.00906735,0.11233344,0.28841283,0.15812572,0.00000000,0.27225721,0.00037217
-2.73436718,0.60421113,0.00092171,0.00884159,0.10879016,0.28210201,0.14718637,0.00000000,0.27803756,0.00034490
-2.72836418,0.58805686,0.00097085,0.00870207,0.10623456,0.27835615,0.13715153,0.00000000,0.28682234,0.00031962
-2.72236118,0.57734938,0.00103660,0.00865316,0.10474560,0.27736044,0.12814374,0.00000000,0.29878042,0.00029663
-2.71635818,0.57237812,0.00112049,0.00869720,0.10437909,0.27923214,0.12025303,0.00000000,0.31400520,0.00027616
-2.71035518,0.57328000,0.00122410,0.00883437,0.10516596,0.28401540,0.11353599,0.00000000,0.33250731,0.00025835
-2.70435218,0.58003474,0.00134902,0.00906254,0.10711144,0.29167824,0.10801577,0.00000000,0.35420933,0.00024327
-2.69834917,0.59246451,0.00149687,0.00937723,0.11019491,0.30211151,0.10368318,0.00000000,0.37894290,0.00023092
-2.69234617,0.61023803,0.00166925,0.00977165,0.11437048,0.31513024,0.10049852,0.00000000,0.40644836,0.00022122
-2.68634317,0.63287881,0.00186776,0.01023680,0.11956833,0.33047702,0.09839424,0.00000000,0.43637716,0.00021403
-2.68034017,0.65977756,0.00209399,0.01076161,0.12569667,0.34782761,0.09727813,0.00000000,0.46829715,0.00020916
-2.67433717,0.69020823,0.00234949,0.01133320,0.13264428,0.36679857,0.09703709,0.00000000,0.50170076,0.00020637
-2.66833417,0.72334756,0.00263576,0.01193717,0.14028361,0.38695679,0.09754125,0.00000000,0.53601595,0.00020537
-2.66233117,0.75829737,0.00295421,0.01255796,0.14847417,0.40783062,0.09864826,0.00000000,0.57061979,0.00020588
-2.65632816,0.79410925,0.00330609,0.01317925,0.15706636,0.42892241,0.10020784,0.00000000,0.60485424,0.00020755
-2.65032516,0.82981076,0.00369251,0.01378436,0.16590532,0.44972205,0.10206623,0.00000000,0.63804374,0.00021006
-2.64432216,0.86443245,0.00411427,0.01435678,0.17483492,0.46972103,0.10407057,0.00000000,0.66951402,0.00021308
-2.63831916,0.89703483,0.00457186,0.01488057,0.18370160,0.48842670,0.10607311,0.00000000,0.69861137,0.00021629
-2.63231616,0.92673431,0.00506530,0.01534085,0.19235792,0.50537603,0.10793505,0.00000000,0.72472183,0.00021940
-2.62631316,0.95272740,0.00559409,0.01572420,0.20066582,0.52014860,0.10952999,0.00000000,0.74728931,0.00022212
-2.62031016,0.97431198,0.00615708,0.01601909,0.20849929,0.53237807,0.11074687,0.00000000,0.76583204,0.00022422
-2.61430715,0.99090524,0.00675234,0.01621617,0.21574656,0.54176195,0.11149238,0.00000000,0.77995663,0.00022549
-2.60830415,1.00205727,0.00737710,0.01630856,0.22231155,0.54806909,0.11169265,0.00000000,0.78936904,0.00022578
-2.60230115,1.00746008,0.00802762,0.01629197,0.22811472,0.55114459,0.11129438,0.00000000,0.79388213,0.00022494
-2.59629815,1.00695160,0.00869918,0.01616487,0.23309322,0.55091220,0.11026519,0.00000000,0.79341935,0.00022292
-2.59029515,1.00051467,0.00938597,0.01592838,0.23720043,0.54737385,0.10859337,0.00000000,0.78801457,0.00021967
-2.58429215,0.98827115,0.01008115,0.01558625,0.24040500,0.54060656,0.10628695,0.00000000,0.77780794,0.00021520
-2.57828914,0.97047157,0.01077690,0.01514465,0.24268943,0.53075692,0.10337217,0.00000000,0.76303833,0.00020955
-2.57228614,0.94748084,0.01146443,0.01461189,0.24404836,0.51803337,0.09989148,0.00000000,0.74403237,0.00020279
-2.56628314,0.91976089,0.01213423,0.01399811,0.24448671,0.50269678,0.09590107,0.00000000,0.72119113,0.00019503
-2.56028014,0.88785097,0.01277615,0.01331489,0.24401785,0.48504976,0.09146822,0.00000000,0.69497471,0.00018640
-2.55427714,0.85234673,0.01337971,0.01257485,0.24266180,0.46542522,0.08666833,0.00000000,0.66588575,0.00017703
-2.54827414,0.81387888,0.01393434,0.01179123,0.24044376,0.44417474,0.08158196,0.00000000,0.63445255,0.00016708
-2.54227114,0.77309243,0.01442966,0.01097745,0.23739290,0.42165718,0.07629197,0.00000000,0.60121252,0.00015672
-2.53626813,0.73062739,0.01485584,0.01014674,0.23354155,0.39822807,0.07088076,0.00000000,0.56669669,0.00014610
-2.53026513,0.68710146,0.01520389,0.00931177,0.22892471,0.37423019,0.06542782,0.00000000,0.53141578,0.00013536
-2.52426213,0.64309543,0.01546598,0.00848431,0.22358003,0.34998543,0.06000758,0.00000000,0.49584843,0.00012467
-2.51825913,0.59914153,0.01563572,0.00767501,0.21754797,0.32578849,0.05468773,0.00000000,0.46043166,0.00011415
-2.51225613,0.55571488,0.01570843,0.00689318,0.21087225,0.30190206,0.04952783,0.00000000,0.42555399,0.00010391
-2.50625313,0.51322812,0.01568129,0.00614669,0.20360047,0.27855395,0.04457852,0.00000000,0.39155095,0.00009405
-2.50025013,0.47202898,0.01555352,0.00544187,0.19578465,0.25593567,0.03988103,0.00000000,0.35870311,0.00008466
-2.49424712,0.43240047,0.01532640,0.00478353,0.18748171,0.23420261,0.03546713,0.00000000,0.32723628,0.00007580
-2.48824412,0.39456335,0.01500328,0.00417500,0.17875387,0.21347537,0.03135943,0.00000000,0.29732353,0.00006751
-2.48224112,0.35868048,0.01458949,0.00361823,0.16966863,0.19384214,0.02757197,0.00000000,0.26908879,0.00005983
-2.47623812,0.32486235,0.01409214,0.00311394,0.16029859,0.17536183,0.02411109,0.00000000,0.24261153,0.00005276
-2.47023512,0.29317361,0.01351998,0.00266175,0.15072084,0.15806765,0.02097639,0.00000000,0.21793229,0.00004630
-2.46423212,0.26363995,0.01288304,0.00226040,0.14101614,0.14197095,0.01816191,0.00000000,0.19505843,0.00004045
-2.45822911,0.23625511,0.01219238,0.00190794,0.13126771,0.12706509,0.01565731,0.00000000,0.17397015,0.00003518
-2.45222611,0.21098763,0.01145970,0.00160191,0.12155992,0.11332919,0.01344908,0.00000000,0.15462622,0.00003047
-2.44622311,0.18778715,0.01069705,0.00133955,0.11197678,0.10073160,0.01152176,0.00000000,0.13696935,0.00002628
-2.44022011,0.16659018,0.00991645,0.00111798,0.10260043,0.08923308,0.00985909,0.00000000,0.12093109,0.00002257
-2.43421711,0.14732518,0.00912957,0.00093442,0.09350972,0.07878956,0.00844507,0.00000000,0.10643617,0.00001932
-2.42821411,0.12991711,0.00834750,0.00078630,0.08477889,0.06935459,0.00726503,0.00000000,0.09340618,0.00001647
-2.42221111,0.11429127,0.00758044,0.00067147,0.07647660,0.06088140,0.00630650,0.00000000,0.08176276,0.00001399
-2.41620810,0.10037680,0.00683757,0.00058832,0.06866517,0.05332465,0.00556013,0.00000000,0.07143023,0.00001184
-2.41020510,0.08810962,0.00612689,0.00053591,0.06140025,0.04664194,0.00502046,0.00000000,0.06233779,0.00000998
-2.40420210,0.07743525,0.00545517,0.00051413,0.05473086,0.04079518,0.00468667,0.00000000,0.05442132,0.00000839
-2.39819910,0.06831135,0.00482790,0.00052381,0.04869983,0.03575173,0.00456325,0.00000000,0.04762495,0.00000702
-2.39219610,0.06071011,0.00424939,0.00056682,0.04334453,0.03148550,0.00466068,0.00000000,0.04190230,0.00000586
-2.38619310,0.05462063,0.00372278,0.00064619,0.03869800,0.02797797,0.00499600,0.00000000,0.03721768,0.00000487
-2.38019010,0.05005116,0.00325022,0.00076622,0.03479019,0.02521918,0.00559332,0.00000000,0.03354693,0.00000403
-2.37418709,0.04703130,0.00283300,0.00093258,0.03164942,0.02320859,0.00648435,0.00000000,0.03087831,0.00000333
-2.36818409,0.04561390,0.00247170,0.00115238,0.02930384,0.02195595,0.00770870,0.00000000,0.02921303,0.00000274
-2.36218109,0.04587679,0.00216642,0.00143425,0.02778285,0.02148194,0.00931416,0.00000000,0.02856567,0.00000225
-2.35617809,0.04792396,0.00191692,0.00178836,0.02711825,0.02181872,0.01135675,0.00000000,0.02896429,0.00000184
-2.35017509,0.05188623,0.00172281,0.00222646,0.02734523,0.02301014,0.01390055,0.00000000,0.03045015,0.00000150
-2.34417209,0.05792109,0.00158370,0.00276182,0.02850284,0.02511172,0.01701732,0.00000000,0.03307704,0.00000123
-2.33816908,0.06621153,0.00149932,0.00340915,0.03063407,0.02819009,0.02078573,0.00000000,0.03691014,0.00000100
-2.33216608,0.07696383,0.00146965,0.00418446,0.03378538,0.03232206,0.02529027,0.00000000,0.04202419,0.00000082
-2.32616308,0.09040388,0.00149497,0.00510483,0.03800559,0.03759308,0.03061972,0.00000000,0.04850120,0.00000068
-2.32016008,0.10677219,0.00157588,0.00618811,0.04334427,0.04409510,0.03686517,0.00000000,0.05642734,0.00000057
-2.31415708,0.12631726,0.00171330,0.00745254,0.04984943,0.05192377,0.04411763,0.00000000,0.06588932,0.00000049
-2.30815408,0.14928747,0.00190845,0.00891625,0.05756474,0.06117501,0.05246513,0.00000000,0.07697002,0.00000043
-2.30215108,0.17592143,0.00216271,0.01059671,0.06652627,0.07194094,0.06198942,0.00000000,0.08974365,0.00000039
-2.29614807,0.20643704,0.00247755,0.01251008,0.07675885,0.08430529,0.07276228,0.00000000,0.10427043,0.00000037
-2.29014507,0.24101938,0.00285434,0.01467048,0.08827226,0.09833824,0.08484159,0.00000000,0.12059099,0.00000036
-2.28414207,0.27980789,0.00329420,0.01708918,0.10105734,0.11409110,0.09826718,0.00000000,0.13872067,0.00000037
-2.27813907,0.32288317,0.00379781,0.01977384,0.11508232,0.13159076,0.11305671,0.00000000,0.15864397,0.00000038
-2.27213607,0.37025404,0.00436520,0.02272766,0.13028945,0.15083427,0.12920163,0.00000000,0.18030940,0.00000041
-2.26613307,0.42184533,0.00499553,0.02594858,0.14659224,0.17178376,0.14666360,0.00000000,0.20362498,0.00000046
-2.26013007,0.47748715,0.00568695,0.02942860,0.16387357,0.19436205,0.16537129,0.00000000,0.22845474,0.00000051
-2.25412706,0.53690626,0.00643639,0.03315312,0.18198466,0.21844907,0.18521809,0.00000000,0.25461638,0.00000057
-2.24812406,0.59972019,0.00723946,0.03710051,0.20074531,0.24387957,0.20606063,0.00000000,0.28188043,0.00000064
-2.24212106,0.66543468,0.00809035,0.04124181,0.21994536,0.27044214,0.22771848,0.00000000,0.30997111,0.00000072
-2.23611806,0.73344499,0.00898180,0.04554067,0.23934744,0.29787999,0.24997511,0.00000000,0.33856888,0.00000081
-2.23011506,0.80304139,0.00990509,0.04995357,0.25869117,0.32589342,0.27258016,0.00000000,0.36731499,0.00000091
-2.22411206,0.87341906,0.01085021,0.05443025,0.27769852,0.35414418,0.29525314,0.00000000,0.39581775,0.00000102
-2.21810905,0.94369234,0.01180592,0.05891449,0.29608034,0.38226166,0.31768846,0.00000000,0.42366063,0.00000114
-2.21210605,1.01291307,0.01276003,0.06334512,0.31354378,0.40985082,0.33956184,0.00000000,0.45041181,0.00000128
-2.20610305,1.08009274,0.01369964,0.06765730,0.32980040,0.43650163,0.36053769,0.00000000,0.47563503,0.00000142
-2.20010005,1.14422745,0.01461150,0.07178404,0.34457455,0.46179973,0.38027756,0.00000000,0.49890126,0.00000159
-2.19409705,1.20432522,0.01548232,0.07565793,0.35761175,0.48533800,0.39844913,0.00000000,0.51980086,0.00000177
-2.18809405,1.25943417,0.01629919,0.07921294,0.36868670,0.50672845,0.41473556,0.00000000,0.53795564,0.00000196
-2.18209105,1.30867084,0.01704994,0.08238635,0.37761042,0.52561410,0.42884474,0.00000000,0.55303048,0.00000218
-2.17608804,1.35124718,0.01772353,0.08512064,0.38423643,0.54168023,0.44051818,0.00000000,0.56474386,0.00000241
-2.17008504,1.38649518,0.01831038,0.08736534,0.38846542,0.55466462,0.44953913,0.00000000,0.57287696,0.00000266
-2.16408204,1.41388791,0.01880265,0.08907865,0.39024836,0.56436614,0.45573950,0.00000000,0.57728093,0.00000294
-2.15807904,1.43305624,0.01919451,0.09022891,0.38958787,0.57065152,0.45900546,0.00000000,0.57788192,0.00000324
-2.15207604,1.44380025,0.01948223,0.09079578,0.38653764,0.57345980,0.45928133,0.00000000,0.57468378,0.00000356
-2.14607304,1.44609493,0.01966432,0.09077099,0.38120021,0.57280436,0.45657161,0.00000000,0.56776822,0.00000390
-2.14007004,1.44009007,0.01974149,0.09015882,0.37372298,0.56877250,0.45094115,0.00000000,0.55729248,0.00000427
-2.13406703,1.42610413,0.01971655,0.08897612,0.36429279,0.56152239,0.44251332,0.00000000,0.54348461,0.00000466
-2.12806403,1.40461272,0.01959426,0.08725198,0.35312925,0.55127790,0.43146644,0.00000000,0.52663662,0.00000508
-2.12206103,1.37623208,0.01938112,0.08502691,0.34047730,0.53832120,0.41802837,0.00000000,0.50709569,0.00000552
-2.11605803,1.34169854,0.01908502,0.08235182,0.32659916,0.52298376,0.40246982,0.00000000,0.48525401,0.00000598
-2.11005503,1.30184480,0.01871498,0.07928653,0.31176614,0.50563606,0.38509633,0.00000000,0.46153749,0.00000647
-2.10405203,1.25757423,0.01828078,0.07589813,0.29625070,0.48667647,0.36623953,0.00000000,0.43639390,0.00000697
-2.09804902,1.20983424,0.01779264,0.07225910,0.28031900,0.46651978,0.34624785,0.00000000,0.41028095,0.00000750
-2.09204602,1.15958984,0.01726087,0.06844535,0.26422425,0.44558586,0.32547712,0.00000000,0.38365450,0.00000804
-2.08604302,1.10779828,0.01669559,0.06453419,0.24820104,0.42428877,0.30428136,0.00000000,0.35695767,0.00000860
-2.08004002,1.05538583,0.01610646,0.06060227,0.23246088,0.40302683,0.28300413,0.00000000,0.33061074,0.00000917
-2.07403702,1.00322710,0.01550250,0.05672375,0.21718892,0.38217372,0.26197060,0.00000000,0.30500255,0.00000976
-2.06803402,0.95212762,0.01489188,0.05296844,0.20254192,0.36207098,0.24148072,0.00000000,0.28048317,0.00001037
-2.06203102,0.90280971,0.01428188,0.04940027,0.18864736,0.34302193,0.22180345,0.00000000,0.25735832,0.00001099
-2.05602801,0.85590198,0.01367876,0.04607590,0.17560364,0.32528700,0.20317236,0.00000000,0.23588524,0.00001162
-2.05002501,0.81193216,0.01308782,0.04304361,0.16348116,0.30908061,0.18578243,0.00000000,0.21627033,0.00001228
