energy_ev,total_up,Al_p_up,Al_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.16558279,1.51008905,0.12143055,0.00000000,0.73475860,0.00000000,1.42678295,0.22668090
-5.15957979,1.51457952,0.12014797,0.00000000,0.74084923,0.00000000,1.42695733,0.22877325
-5.15357679,1.51110697,0.11817491,0.00000000,0.74341508,0.00000000,1.41800268,0.23001597
-5.14757379,1.50005266,0.11555642,0.00000000,0.74260252,0.00000000,1.40021885,0.23048116
-5.14157079,1.48199210,0.11235170,0.00000000,0.73865229,0.00000000,1.37411088,0.23026548
-5.13556778,1.45767294,0.10863241,0.00000000,0.73188919,0.00000000,1.34037048,0.22948605
-5.12956478,1.42798690,0.10448066,0.00000000,0.72270869,0.00000000,1.29985137,0.22827559
-5.12356178,1.39393707,0.09998665,0.00000000,0.71156109,0.00000000,1.25353973,0.22677699
-5.11755878,1.35660205,0.09524620,0.00000000,0.69893397,0.00000000,1.20252098,0.22513748
-5.11155578,1.31709842,0.09035808,0.00000000,0.68533365,0.00000000,1.14794458,0.22350279
-5.10555278,1.27654341,0.08542143,0.00000000,0.67126659,0.00000000,1.09098822,0.22201145
-5.09954977,1.23601925,0.08053328,0.00000000,0.65722148,0.00000000,1.03282306,0.22078965
-5.09354677,1.19654073,0.07578622,0.00000000,0.64365283,0.00000000,0.97458128,0.21994672
-5.08754377,1.15902735,0.07126643,0.00000000,0.63096679,0.00000000,0.91732729,0.21957158
-5.08154077,1.12428094,0.06705199,0.00000000,0.61950970,0.00000000,0.86203342,0.21973026
-5.07553777,1.09296956,0.06321158,0.00000000,0.60955982,0.00000000,0.80956095,0.22046458
-5.06953477,1.06561800,0.05980363,0.00000000,0.60132245,0.00000000,0.76064662,0.22179201
-5.06353177,1.04260486,0.05687579,0.00000000,0.59492850,0.00000000,0.71589493,0.22370673
-5.05752876,1.02416585,0.05446484,0.00000000,0.59043635,0.00000000,0.67577585,0.22618173
-5.05152576,1.01040282,0.05259699,0.00000000,0.58783678,0.00000000,0.64062761,0.22917183
-5.04552276,1.00129743,0.05128841,0.00000000,0.58706040,0.00000000,0.61066373,0.23261748
-5.03951976,0.99672853,0.05054607,0.00000000,0.58798723,0.00000000,0.58598366,0.23644894
-5.03351676,0.99649197,0.05036878,0.00000000,0.59045764,0.00000000,0.56658598,0.24059080
-5.02751376,1.00032172,0.05074831,0.00000000,0.59428405,0.00000000,0.55238322,0.24496644
-5.02151076,1.00791087,0.05167062,0.00000000,0.59926285,0.00000000,0.54321733,0.24950221
-5.01550775,1.01893155,0.05311710,0.00000000,0.60518568,0.00000000,0.53887503,0.25413115
-5.00950475,1.03305271,0.05506571,0.00000000,0.61184975,0.00000000,0.53910206,0.25879598
-5.00350175,1.04995483,0.05749205,0.00000000,0.61906666,0.00000000,0.54361585,0.26345131
-4.99749875,1.06934118,0.06037025,0.00000000,0.62666921,0.00000000,0.55211608,0.26806489
-4.99149575,1.09094503,0.06367371,0.00000000,0.63451623,0.00000000,0.56429278,0.27261788
-4.98549275,1.11453290,0.06737565,0.00000000,0.64249515,0.00000000,0.57983188,0.27710422
-4.97948974,1.13990379,0.07144936,0.00000000,0.65052232,0.00000000,0.59841825,0.28152905
-4.97348674,1.16688491,0.07586837,0.00000000,0.65854131,0.00000000,0.61973643,0.28590647
-4.96748374,1.19532440,0.08060635,0.00000000,0.66651936,0.00000000,0.64346937,0.29025661
-4.96148074,1.22508171,0.08563683,0.00000000,0.67444240,0.00000000,0.66929575,0.29460236
-4.95547774,1.25601655,0.09093284,0.00000000,0.68230884,0.00000000,0.69688629,0.29896594
-4.94947474,1.28797736,0.09646644,0.00000000,0.69012290,0.00000000,0.72589972,0.30336547
-4.94347174,1.32079014,0.10220822,0.00000000,0.69788758,0.00000000,0.75597909,0.30781183
-4.93746873,1.35424859,0.10812677,0.00000000,0.70559808,0.00000000,0.78674886,0.31230602
-4.93146573,1.38810639,0.11418827,0.00000000,0.71323579,0.00000000,0.81781347,0.31683713
-4.92546273,1.42207227,0.12035621,0.00000000,0.72076350,0.00000000,0.84875766,0.32138112
-4.91945973,1.45580836,0.12659113,0.00000000,0.72812194,0.00000000,0.87914893,0.32590044
-4.91345673,1.48893213,0.13285071,0.00000000,0.73522799,0.00000000,0.90854231,0.33034452
-4.90745373,1.52102191,0.13908992,0.00000000,0.74197457,0.00000000,0.93648733,0.33465124
-4.90145073,1.55162585,0.14526141,0.00000000,0.74823234,0.00000000,0.96253703,0.33874901
-4.89544772,1.58027381,0.15131608,0.00000000,0.75385295,0.00000000,0.98625869,0.34255967
-4.88944472,1.60649167,0.15720378,0.00000000,0.75867383,0.00000000,1.00724574,0.34600177
-4.88344172,1.62981705,0.16287414,0.00000000,0.76252405,0.00000000,1.02513019,0.34899416
-4.87743872,1.64981576,0.16827738,0.00000000,0.76523097,0.00000000,1.03959494,0.35145963
-4.87143572,1.66609772,0.17336524,0.00000000,0.76662727,0.00000000,1.05038516,0.35332838
-4.86543272,1.67833163,0.17809174,0.00000000,0.76655798,0.00000000,1.05731805,0.35454111
-4.85942971,1.68625736,0.18241392,0.00000000,0.76488703,0.00000000,1.06029037,0.35505156
-4.85342671,1.68969534,0.18629240,0.00000000,0.76150292,0.00000000,1.05928307,0.35482831
-4.84742371,1.68855242,0.18969178,0.00000000,0.75632337,0.00000000,1.05436280,0.35385582
-4.84142071,1.68282393,0.19258092,0.00000000,0.74929856,0.00000000,1.04567997,0.35213458
-4.83541771,1.67259173,0.19493298,0.00000000,0.74041286,0.00000000,1.03346351,0.34968052
-4.82941471,1.65801878,0.19672541,0.00000000,0.72968512,0.00000000,1.01801230,0.34652365
-4.82341171,1.63934025,0.19793976,0.00000000,0.71716751,0.00000000,0.99968406,0.34270601
-4.81740870,1.61685225,0.19856154,0.00000000,0.70294311,0.00000000,0.97888188,0.33827932
-4.81140570,1.59089867,0.19857997,0.00000000,0.68712246,0.00000000,0.95603939,0.33330224
-4.80540270,1.56185721,0.19798791,0.00000000,0.66983946,0.00000000,0.93160520,0.32783764
-4.79939970,1.53012541,0.19678180,0.00000000,0.65124679,0.00000000,0.90602746,0.32194996
-4.79339670,1.49610760,0.19496178,0.00000000,0.63151130,0.00000000,0.87973936,0.31570291
-4.78739370,1.46020344,0.19253193,0.00000000,0.61080965,0.00000000,0.85314620,0.30915758
-4.78139070,1.42279873,0.18950068,0.00000000,0.58932432,0.00000000,0.82661469,0.30237109
-4.77538769,1.38425877,0.18588133,0.00000000,0.56724042,0.00000000,0.80046480,0.29539588
-4.76938469,1.34492444,0.18169266,0.00000000,0.54474315,0.00000000,0.77496451,0.28827948
-4.76338169,1.30511104,0.17695960,0.00000000,0.52201609,0.00000000,0.75032745,0.28106497
-4.75737869,1.26510942,0.17171377,0.00000000,0.49924034,0.00000000,0.72671332,0.27379179
-4.75137569,1.22518925,0.16599402,0.00000000,0.47659423,0.00000000,0.70423084,0.26649696
-4.74537269,1.18560360,0.15984674,0.00000000,0.45425361,0.00000000,0.68294282,0.25921650
-4.73936968,1.14659443,0.15332593,0.00000000,0.43239241,0.00000000,0.66287284,0.25198692
-4.73336668,1.10839826,0.14649303,0.00000000,0.41118343,0.00000000,0.64401307,0.24484668
-4.72736368,1.07125144,0.13941637,0.00000000,0.39079898,0.00000000,0.62633255,0.23783747
-4.72136068,1.03539457,0.13217035,0.00000000,0.37141134,0.00000000,0.60978563,0.23100521
-4.71535768,1.00107560,0.12483428,0.00000000,0.35319285,0.00000000,0.59431984,0.22440073
-4.70935468,0.96855144,0.11749099,0.00000000,0.33631551,0.00000000,0.57988316,0.21808010
-4.70335168,0.93808791,0.11022519,0.00000000,0.32095012,0.00000000,0.56643006,0.21210455
-4.69734867,0.90995811,0.10312166,0.00000000,0.30726490,0.00000000,0.55392647,0.20654005
-4.69134567,0.88443928,0.09626341,0.00000000,0.29542363,0.00000000,0.54235344,0.20145660
-4.68534267,0.86180853,0.08972988,0.00000000,0.28558349,0.00000000,0.53170948,0.19692721
-4.67933967,0.84233764,0.08359517,0.00000000,0.27789257,0.00000000,0.52201189,0.19302672
-4.67333667,0.82628726,0.07792657,0.00000000,0.27248734,0.00000000,0.51329697,0.18983049
-4.66733367,0.81390103,0.07278323,0.00000000,0.26949003,0.00000000,0.50561950,0.18741293
-4.66133067,0.80539968,0.06821525,0.00000000,0.26900625,0.00000000,0.49905148,0.18584607
-4.65532766,0.80097569,0.06426302,0.00000000,0.27112276,0.00000000,0.49368045,0.18519805
-4.64932466,0.80078839,0.06095703,0.00000000,0.27590565,0.00000000,0.48960751,0.18553165
-4.64332166,0.80495993,0.05831798,0.00000000,0.28339883,0.00000000,0.48694502,0.18690277
-4.63731866,0.81357204,0.05635727,0.00000000,0.29362300,0.00000000,0.48581421,0.18935897
-4.63131566,0.82666362,0.05507775,0.00000000,0.30657498,0.00000000,0.48634262,0.19293798
-4.62531266,0.84422906,0.05447476,0.00000000,0.32222747,0.00000000,0.48866146,0.19766619
-4.61930965,0.86621736,0.05453735,0.00000000,0.34052905,0.00000000,0.49290267,0.20355713
-4.61330665,0.89253168,0.05524957,0.00000000,0.36140449,0.00000000,0.49919587,0.21061003
-4.60730365,0.92302946,0.05659181,0.00000000,0.38475515,0.00000000,0.50766499,0.21880834
-4.60130065,0.95752282,0.05854203,0.00000000,0.41045954,0.00000000,0.51842452,0.22811838
-4.59529765,0.99577913,0.06107691,0.00000000,0.43837369,0.00000000,0.53157547,0.23848812
-4.58929465,1.03752177,0.06417271,0.00000000,0.46833163,0.00000000,0.54720088,0.24984619
-4.58329165,1.08243097,0.06780591,0.00000000,0.50014558,0.00000000,0.56536099,0.26210119
-4.57728864,1.13014471,0.07195349,0.00000000,0.53360603,0.00000000,0.58608823,0.27514136
-4.57128564,1.18025971,0.07659287,0.00000000,0.56848174,0.00000000,0.60938188,0.28883477
-4.56528264,1.23233266,0.08170147,0.00000000,0.60451955,0.00000000,0.63520283,0.30302997
-4.55927964,1.28588163,0.08725599,0.00000000,0.64144428,0.00000000,0.66346847,0.31755732
-4.55327664,1.34038800,0.09323134,0.00000000,0.67895869,0.00000000,0.69404794,0.33223091
-4.54727364,1.39529891,0.09959934,0.00000000,0.71674381,0.00000000,0.72675811,0.34685112
-4.54127064,1.45003044,0.10632726,0.00000000,0.75445960,0.00000000,0.76136046,0.36120788
-4.53526763,1.50397183,0.11337638,0.00000000,0.79174635,0.00000000,0.79755910,0.37508446
-4.52926463,1.55649067,0.12070047,0.00000000,0.82822683,0.00000000,0.83500041,0.38826179
-4.52326163,1.60693940,0.12824463,0.00000000,0.86350941,0.00000000,0.87327430,0.40052322
-4.51725863,1.65466321,0.13594425,0.00000000,0.89719231,0.00000000,0.91191745,0.41165952
-4.51125563,1.69900923,0.14372449,0.00000000,0.92886889,0.00000000,0.95041871,0.42147409
-4.50525263,1.73933720,0.15150024,0.00000000,0.95813429,0.00000000,0.98822655,0.42978804
-4.49924962,1.77503134,0.15917660,0.00000000,0.98459297,0.00000000,1.02475873,0.43644520
-4.49324662,1.80551339,0.16665005,0.00000000,1.00786734,0.00000000,1.05941404,0.44131663
-4.48724362,1.83025633,0.17381018,0.00000000,1.02760709,0.00000000,1.09158578,0.44430472
-4.48124062,1.84879858,0.18054206,0.00000000,1.04349896,0.00000000,1.12067668,0.44534649
-4.47523762,1.86075814,0.18672913,0.00000000,1.05527659,0.00000000,1.14611492,0.44441614
-4.46923462,1.86584602,0.19225647,0.00000000,1.06273004,0.00000000,1.16737058,0.44152660
-4.46323162,1.86387855,0.19701450,0.00000000,1.06571451,0.00000000,1.18397188,0.43673009
-4.45722861,1.85478784,0.20090267,0.00000000,1.06415788,0.00000000,1.19552072,0.43011766
-4.45122561,1.83862973,0.20383323,0.00000000,1.05806658,0.00000000,1.20170668,0.42181751
-4.44522261,1.81558886,0.20573480,0.00000000,1.04752933,0.00000000,1.20231885,0.41199234
-4.43921961,1.78598012,0.20655549,0.00000000,1.03271865,0.00000000,1.19725492,0.40083573
-4.43321661,1.75024639,0.20626555,0.00000000,1.01388966,0.00000000,1.18652710,0.38856748
-4.42721361,1.70895215,0.20485931,0.00000000,0.99137623,0.00000000,1.17026426,0.37542825
-4.42121061,1.66277302,0.20235632,0.00000000,0.96558440,0.00000000,1.14871032,0.36167356
-4.41520760,1.61248138,0.19880168,0.00000000,0.93698323,0.00000000,1.12221869,0.34756729
-4.40920460,1.55892839,0.19426546,0.00000000,0.90609333,0.00000000,1.09124294,0.33337498
-4.40320160,1.50302287,0.18884117,0.00000000,0.87347347,0.00000000,1.05632397,0.31935698
-4.39719860,1.44570789,0.18264357,0.00000000,0.83970568,0.00000000,1.01807426,0.30576186
-4.39119560,1.38793570,0.17580555,0.00000000,0.80537950,0.00000000,0.97715968,0.29282015
-4.38519260,1.33064208,0.16847456,0.00000000,0.77107580,0.00000000,0.93427970,0.28073856
-4.37918959,1.27472099,0.16080848,0.00000000,0.73735106,0.00000000,0.89014683,0.26969510
-4.37318659,1.22100047,0.15297115,0.00000000,0.70472241,0.00000000,0.84546599,0.25983493
-4.36718359,1.17022081,0.14512786,0.00000000,0.67365427,0.00000000,0.80091485,0.25126733
-4.36118059,1.12301576,0.13744074,0.00000000,0.64454685,0.00000000,0.75712566,0.24406376
-4.35517759,1.07989745,0.13006437,0.00000000,0.61772712,0.00000000,0.71466947,0.23825701
-4.34917459,1.04124555,0.12314169,0.00000000,0.59344242,0.00000000,0.67404316,0.23384156
-4.34317159,1.00730113,0.11680034,0.00000000,0.57185684,0.00000000,0.63565968,0.23077506
-4.33716858,0.97816506,0.11114950,0.00000000,0.55305057,0.00000000,0.59984179,0.22898085
-4.33116558,0.95380124,0.10627734,0.00000000,0.53702197,0.00000000,0.56681928,0.22835137
-4.32516258,0.93404405,0.10224913,0.00000000,0.52369230,0.00000000,0.53672969,0.22875249
-4.31915958,0.91860990,0.09910600,0.00000000,0.51291277,0.00000000,0.50962213,0.23002832
-4.31315658,0.90711207,0.09686437,0.00000000,0.50447349,0.00000000,0.48546403,0.23200665
-4.30715358,0.89907831,0.09551611,0.00000000,0.49811409,0.00000000,0.46415025,0.23450455
