energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.22661331,5.09937244,0.88057213,0.83495944,0.01930127,1.08615100,2.32122020,0.68570135,0.04845893,2.60718931
-3.22061031,5.09520089,0.88128048,0.85278616,0.01933193,1.07596897,2.29838566,0.68036666,0.04821887,2.60951060
-3.21460730,5.07901234,0.88001140,0.86950104,0.01931251,1.06183329,2.26790325,0.67298732,0.04790176,2.60689005
-3.20860430,5.05110201,0.87687455,0.88494655,0.01923840,1.04393666,2.23016330,0.66362108,0.04749434,2.59942254
-3.20260130,5.01194668,0.87199059,0.89897710,0.01910624,1.02255245,2.18569381,0.65236285,0.04698574,2.58725441
-3.19659830,4.96219665,0.86548834,0.91146081,0.01891415,0.99803029,2.13515013,0.63934450,0.04636788,2.57058026
-3.19059530,4.90266388,0.85750220,0.92228104,0.01866189,0.97078988,2.07930200,0.62473376,0.04563585,2.54963910
-3.18459230,4.83430712,0.84817003,0.93133760,0.01835092,0.94131309,2.01901843,0.60873200,0.04478811,2.52471028
-3.17858929,4.75821421,0.83763149,0.93854773,0.01798439,0.91013454,1.95525052,0.59157120,0.04382650,2.49610915
-3.17258629,4.67558248,0.82602695,0.94384710,0.01756710,0.87783086,1.88901285,0.57350982,0.04275620,2.46418295
-3.16658329,4.58769773,0.81349685,0.94719071,0.01710534,0.84500893,1.82136365,0.55482798,0.04158550,2.42930695
-3.16058029,4.49591233,0.80018165,0.94855400,0.01660670,0.81229337,1.75338442,0.53582195,0.04032547,2.39188091
-3.15457729,4.40162308,0.78622207,0.94793391,0.01607984,0.78031353,1.68615919,0.51679804,0.03898953,2.35232601
-3.14857429,4.30624917,0.77175974,0.94535014,0.01553419,0.74969042,1.62075412,0.49806624,0.03759303,2.31108199
-3.14257129,4.21121046,0.75693796,0.94084633,0.01497962,0.72102377,1.55819764,0.47993365,0.03615267,2.26860455
-3.13656828,4.11790650,0.74190245,0.93449118,0.01442619,0.69487968,1.49946159,0.46269796,0.03468602,2.22536263
-3.13056528,4.02769607,0.72680194,0.92637929,0.01388373,0.67177890,1.44544382,0.44664119,0.03321093,2.18183540
-3.12456228,3.94187761,0.71178851,0.91663151,0.01336164,0.65218638,1.39695232,0.43202379,0.03174507,2.13850869
-3.11855928,3.86167027,0.69701735,0.90539482,0.01286853,0.63650189,1.35469137,0.41907931,0.03030541,2.09587070
-3.11255628,3.78819585,0.68264610,0.89284131,0.01241204,0.62505230,1.31924977,0.40800982,0.02890785,2.05440661
-3.10655328,3.72246160,0.66883350,0.87916640,0.01199860,0.61808544,1.29109152,0.39898208,0.02756676,2.01459236
-3.10055028,3.66534418,0.65573742,0.86458604,0.01163333,0.61576580,1.27054885,0.39212464,0.02629476,1.97688725
-3.09454727,3.61757494,0.64351240,0.84933310,0.01131989,0.61817208,1.25781803,0.38752594,0.02510246,1.94172592
-3.08854427,3.57972714,0.63230664,0.83365279,0.01106049,0.62529669,1.25295777,0.38523340,0.02399828,1.90950962
-3.08254127,3.55220545,0.62225872,0.81779747,0.01085588,0.63704721,1.25589040,0.38525346,0.02298836,1.88059748
-3.07653827,3.53523842,0.61349418,0.80202091,0.01070540,0.65324975,1.26640583,0.38755272,0.02207657,1.85529802
-3.07053527,3.52887440,0.60612216,0.78657234,0.01060713,0.67365411,1.28416818,0.39205992,0.02126451,1.83386157
-3.06453227,3.53298144,0.60023234,0.77169055,0.01055798,0.69794066,1.30872505,0.39866884,0.02055161,1.81647394
-3.05852926,3.54725158,0.59589236,0.75759821,0.01055390,0.72572868,1.33951911,0.40724195,0.01993531,1.80325195
-3.05252626,3.57120970,0.59314577,0.74449693,0.01059010,0.75658605,1.37590201,0.41761463,0.01941124,1.79424105
-3.04652326,3.60422677,0.59201090,0.73256294,0.01066120,0.79003977,1.41714994,0.42959994,0.01897348,1.78941527
-3.04052026,3.64553737,0.59248040,0.72194391,0.01076152,0.82558737,1.46248077,0.44299364,0.01861479,1.78867952
-3.03451726,3.69426067,0.59452165,0.71275660,0.01088526,0.86270843,1.51107202,0.45757926,0.01832696,1.79187418
-3.02851426,3.74942415,0.59807798,0.70508576,0.01102669,0.90087618,1.56207930,0.47313319,0.01810105,1.79878154
-3.02251126,3.80998881,0.60307042,0.69898389,0.01118037,0.93956859,1.61465454,0.48942943,0.01792776,1.80913378
-3.01650825,3.87487480,0.60940007,0.69447185,0.01134126,0.97827870,1.66796345,0.50624385,0.01779768,1.82262180
-3.01050525,3.94298610,0.61695070,0.69154019,0.01150489,1.01652382,1.72120167,0.52335792,0.01770159,1.83890441
-3.00450225,4.01323293,0.62559157,0.69015090,0.01166739,1.05385325,1.77360904,0.54056161,0.01763071,1.85761710
-2.99849925,4.08455106,0.63518008,0.69023943,0.01182555,1.08985438,1.82448154,0.55765562,0.01757693,1.87837996
-2.99249625,4.15591684,0.64556434,0.69171673,0.01197686,1.12415708,1.87318061,0.57445262,0.01753295,1.90080424
-2.98649325,4.22635779,0.65658534,0.69447125,0.01211940,1.15643612,1.91913962,0.59077780,0.01749249,1.92449717
-2.98049025,4.29495832,0.66807881,0.69837067,0.01225183,1.18641188,1.96186740,0.60646866,0.01745031,1.94906504
-2.97448724,4.36086106,0.67987663,0.70326354,0.01237326,1.21384948,2.00094901,0.62137415,0.01740233,1.97411461
-2.96848424,4.42326441,0.69180798,0.70898061,0.01248316,1.23855636,2.03604391,0.63535351,0.01734559,1.99925297
-2.96248124,4.48141719,0.70370019,0.71533623,0.01258118,1.26037893,2.06688195,0.64827474,0.01727829,2.02408652
-2.95647824,4.53461174,0.71537959,0.72212974,0.01266706,1.27919829,2.09325768,0.66001317,0.01719972,2.04821949
-2.95047524,4.58217681,0.72667229,0.72914724,0.01274047,1.29492575,2.11502344,0.67045024,0.01711021,2.07125266
-2.94447224,4.62347162,0.73740529,0.73616378,0.01280092,1.30749830,2.13208194,0.67947261,0.01701108,2.09278300
-2.93846923,4.65788233,0.74740786,0.74294627,0.01284765,1.31687440,2.14437879,0.68697196,0.01690460,2.11240472
-2.93246623,4.68482207,0.75651343,0.74925716,0.01287958,1.32303051,2.15189549,0.69284538,0.01679391,2.12971233
-2.92646323,4.70373508,0.76456195,0.75485905,0.01289529,1.32595845,2.15464339,0.69699657,0.01668303,2.14430592
-2.92046023,4.71410544,0.77140281,0.75952010,0.01289301,1.32566378,2.15265889,0.69933777,0.01657682,2.15579873
-2.91445723,4.71547005,0.77689811,0.76302030,0.01287067,1.32216516,2.14599991,0.69979228,0.01648100,2.16382701
-2.90845423,4.70743546,0.78092636,0.76515826,0.01282599,1.31549476,2.13474396,0.69829758,0.01640219,2.16806168
-2.90245123,4.68969740,0.78338623,0.76575835,0.01275656,1.30569930,2.11898740,0.69480865,0.01634792,2.16822131
-2.89644822,4.66206171,0.78420024,0.76467779,0.01266001,1.29284183,2.09884594,0.68930148,0.01632668,2.16408561
-2.89044522,4.62446519,0.78331818,0.76181331,0.01253409,1.27700362,2.07445590,0.68177633,0.01634794,2.15550870
-2.88444222,4.57699463,0.78071987,0.75710694,0.01237685,1.25828614,2.04597598,0.67226049,0.01642219,2.14243110
-2.87843922,4.51990231,0.77641722,0.75055063,0.01218676,1.23681266,2.01358927,0.66081049,0.01656087,2.12488971
-2.87243622,4.45361674,0.77045531,0.74218915,0.01196284,1.21272925,1.97750491,0.64751328,0.01677632,2.10302494
-2.86643322,4.37874713,0.76291230,0.73212117,0.01170477,1.18620509,1.93795941,0.63248645,0.01708160,2.07708427
-2.86043022,4.29608099,0.75389823,0.72049812,0.01141295,1.15743179,1.89521715,0.61587728,0.01749036,2.04742184
-2.85442721,4.20657437,0.74355261,0.70752098,0.01108852,1.12662177,1.84957014,0.59786069,0.01801644,2.01449384
-2.84842421,4.11133469,0.73204089,0.69343467,0.01073341,1.09400574,1.80133680,0.57863597,0.01867360,1.97884960
-2.84242121,4.01159690,0.71955001,0.67852060,0.01035030,1.05982938,1.75085993,0.55842273,0.01947500,1.94111877
-2.83641821,3.90869356,0.70628312,0.66308730,0.00994251,1.02434939,1.69850388,0.53745587,0.02043269,1.90199487
-2.83041521,3.80402038,0.69245378,0.64745966,0.00951399,0.98782919,1.64465107,0.51598009,0.02155701,1.86221597
-2.82441221,3.69899848,0.67827985,0.63196719,0.00906916,0.95053434,1.58969810,0.49424401,0.02285598,1.82254327
-2.81840920,3.59503521,0.66397744,0.61693188,0.00861277,0.91272826,1.53405143,0.47249428,0.02433463,1.78373838
-2.81240620,3.49348507,0.64975506,0.60265604,0.00814978,0.87466806,1.47812296,0.45096978,0.02599438,1.74654041
-2.80640320,3.39561243,0.63580830,0.58941081,0.00768524,0.83660098,1.42232549,0.42989633,0.02783241,1.71164360
-2.80040020,3.30255761,0.62231520,0.57742582,0.00722407,0.79876144,1.36706819,0.40948189,0.02984117,1.67967655
-2.79439720,3.21530757,0.60943257,0.56688044,0.00677102,0.76136872,1.31275199,0.38991260,0.03200796,1.65118372
-2.78839420,3.13467214,0.59729327,0.55789700,0.00633049,0.72462535,1.25976502,0.37134957,0.03431469,1.62660996
-2.78239120,3.06126678,0.58600458,0.55053633,0.00590642,0.68871616,1.20847795,0.35392663,0.03673779,1.60628860
-2.77638819,2.99550205,0.57564771,0.54479580,0.00550229,0.65380777,1.15923917,0.33774896,0.03924832,1.59043351
-2.77038519,2.93758013,0.56627838,0.54060985,0.00512094,0.62004854,1.11236993,0.32289253,0.04181233,1.57913525
-2.76438219,2.88749820,0.55792844,0.53785314,0.00476465,0.58756878,1.06815926,0.30940437,0.04439141,1.57236160
-2.75837919,2.84505829,0.55060843,0.53634597,0.00443505,0.55648100,1.02685881,0.29730353,0.04694350,1.56996223
-2.75237619,2.80988311,0.54431097,0.53586197,0.00413314,0.52688022,0.98867777,0.28658267,0.04942383,1.57167733
-2.74637319,2.78143705,0.53901481,0.53613742,0.00385934,0.49884416,0.95377795,0.27721000,0.05178614,1.57714990
-2.74037019,2.75905157,0.53468940,0.53688206,0.00361349,0.47243327,0.92226930,0.26913181,0.05398394,1.58594127
-2.73436718,2.74195400,0.53129986,0.53779077,0.00339492,0.44769064,0.89420610,0.26227509,0.05597192,1.59754917
-2.72836418,2.72929863,0.52881201,0.53855572,0.00320252,0.42464179,0.86958420,0.25655047,0.05770736,1.61142785
-2.72236118,2.72019933,0.52719752,0.53887840,0.00303478,0.40329441,0.84833949,0.25185527,0.05915153,1.62700944
-2.71635818,2.71376230,0.52643868,0.53848117,0.00288989,0.38363821,0.83034796,0.24807658,0.06027102,1.64372590
-2.71035518,2.70911824,0.52653294,0.53711769,0.00276579,0.36564492,0.81542746,0.24509439,0.06103882,1.66103067
-2.70435218,2.70545271,0.52749665,0.53458219,0.00266025,0.34926860,0.80334144,0.24278470,0.06143536,1.67841930
-2.69834917,2.70203395,0.52936821,0.53071679,0.00257096,0.33444642,0.79380459,0.24102258,0.06144914,1.69544837
-2.69234617,2.69823717,0.53221012,0.52541712,0.00249556,0.32109987,0.78649035,0.23968508,0.06107718,1.71175184
-2.68634317,2.69356471,0.53610997,0.51863574,0.00243173,0.30913656,0.78104015,0.23865401,0.06032512,1.72705432
-2.68034017,2.68766133,0.54118016,0.51038351,0.00237725,0.29845258,0.77707404,0.23781860,0.05920702,1.74118075
-2.67433717,2.68032438,0.54755633,0.50072891,0.00233001,0.28893540,0.77420236,0.23707780,0.05774487,1.75406196
-2.66833417,2.67150831,0.55539430,0.48979538,0.00228809,0.28046718,0.77203804,0.23634240,0.05596783,1.76573599
-2.66233117,2.66132368,0.56486573,0.47775699,0.00224980,0.27292853,0.77020889,0.23553677,0.05391121,1.77634502
-2.65632816,2.65003055,0.57615231,0.46483260,0.00221367,0.26620232,0.76836957,0.23460022,0.05161528,1.78612798
-2.65032516,2.63802661,0.58943882,0.45127885,0.00217847,0.26017766,0.76621251,0.23348797,0.04912400,1.79540914
-2.64432216,2.62583056,0.60490502,0.43738228,0.00214325,0.25475366,0.76347744,0.23217165,0.04648355,1.80458303
-2.63831916,2.61406123,0.62271685,0.42345096,0.00210733,0.24984290,0.75995912,0.23063938,0.04374103,1.81409641
-2.63231616,2.60341335,0.64301695,0.40980583,0.00207025,0.24537438,0.75551288,0.22889536,0.04094306,1.82442781
-2.62631316,2.59463075,0.66591509,0.39677211,0.00203185,0.24129589,0.75005792,0.22695908,0.03813459,1.83606564
-2.62031016,2.58847809,0.69147876,0.38467101,0.00199216,0.23757556,0.74357801,0.22486409,0.03535777,1.84948570
-2.61430715,2.58571198,0.71972433,0.37381195,0.00195141,0.23420267,0.73612003,0.22265645,0.03265113,1.86512890
-2.60830415,2.58705273,0.75060922,0.36448533,0.00191006,0.23118751,0.72779002,0.22039291,0.03004884,1.88338039
-2.60230115,2.59315750,0.78402551,0.35695618,0.00186868,0.22856041,0.71874734,0.21813885,0.02758025,1.90455067
-2.59629815,2.60459599,0.81979522,0.35145852,0.00182801,0.22636991,0.70919717,0.21596612,0.02526970,1.92885967
-2.59029515,2.62182927,0.85766775,0.34819059,0.00178887,0.22468022,0.69938152,0.21395082,0.02313643,1.95642435
-2.58429215,2.64519260,0.89731957,0.34731095,0.00175219,0.22356795,0.68956955,0.21217111,0.02119477,1.98725040
-2.57828914,2.67488269,0.93835643,0.34893541,0.00171896,0.22311836,0.68004722,0.21070512,0.01945446,2.02122830
-2.57228614,2.71094958,0.98031804,0.35313480,0.00169020,0.22342120,0.67110697,0.20962895,0.01792110,2.05813393
-2.56628314,2.75329359,1.02268534,0.35993352,0.00166699,0.22456633,0.66303767,0.20901496,0.01659669,2.09763367
-2.56028014,2.80166694,1.06488997,0.36930900,0.00165042,0.22663928,0.65611524,0.20893018,0.01548026,2.13929366
-2.55427714,2.85568009,1.10632598,0.38119180,0.00164160,0.22971685,0.65059411,0.20943504,0.01456852,2.18259290
-2.54827414,2.91481227,1.14636320,0.39546675,0.00164165,0.23386299,0.64669982,0.21058229,0.01385644,2.22693953
-2.54227114,2.97842567,1.18436195,0.41197472,0.00165168,0.23912505,0.64462290,0.21241615,0.01333791,2.27168960
-2.53626813,3.04578274,1.21968861,0.43051535,0.00167282,0.24553048,0.64451400,0.21497167,0.01300624,2.31616750
-2.53026513,3.11606570,1.25173151,0.45085061,0.00170618,0.25308416,0.64648039,0.21827431,0.01285463,2.35968723
-2.52426213,3.18839771,1.27991655,0.47270913,0.00175286,0.26176643,0.65058372,0.22233957,0.01287654,2.40157356
-2.51825913,3.26186457,1.30372210,0.49579136,0.00181394,0.27153174,0.65683905,0.22717284,0.01306595,2.44118227
-2.51225613,3.33553651,1.32269251,0.51977536,0.00189045,0.28230825,0.66521494,0.23276929,0.01341753,2.47791862
-2.50625313,3.40848892,1.33645003,0.54432324,0.00198337,0.29399802,0.67563453,0.23911377,0.01392667,2.51125342
-2.50025013,3.47982159,1.34470437,0.56908799,0.00209358,0.30647816,0.68797758,0.24618085,0.01458946,2.54073593
-2.49424712,3.54867576,1.34725992,0.59372054,0.00222187,0.31960258,0.70208313,0.25393476,0.01540251,2.56600334
-2.48824412,3.61424829,1.34402020,0.61787683,0.00236885,0.33320458,0.71775285,0.26232942,0.01636271,2.58678637
-2.48224112,3.67580290,1.33498954,0.64122472,0.00253495,0.34709990,0.73475486,0.27130850,0.01746697,2.60291089
-2.47623812,3.73267785,1.32027183,0.66345043,0.00272037,0.36109049,0.75282803,0.28080541,0.01871182,2.61429569
-2.47023512,3.78429024,1.30006654,0.68426421,0.00292500,0.37496856,0.77168646,0.29074343,0.02009300,2.62094643
-2.46423212,3.83013690,1.27466221,0.70340528,0.00314843,0.38852103,0.79102432,0.30103587,0.02160506,2.62294630
-2.45822911,3.86979204,1.24442753,0.72064559,0.00338983,0.40153410,0.81052080,0.31158628,0.02324093,2.62044383
-2.45222611,3.90290210,1.20980051,0.73579245,0.00364800,0.41379791,0.82984510,0.32228889,0.02499154,2.61363848
-2.44622311,3.92917829,1.17127608,0.74868994,0.00392127,0.42511102,0.84866156,0.33302912,0.02684542,2.60276472
-2.44022011,3.94838749,1.12939257,0.75921909,0.00420749,0.43528474,0.86663471,0.34368436,0.02878849,2.58807554
-2.43421711,3.96034215,1.08471759,0.76729694,0.00450406,0.44414703,0.88343426,0.35412496,0.03080380,2.56982608
-2.42821411,3.96489010,1.03783373,0.77287455,0.00480788,0.45154588,0.89873994,0.36421551,0.03287146,2.54825826
-2.42221111,3.96190500,0.98932463,0.77593426,0.00511541,0.45735225,0.91224631,0.37381643,0.03496872,2.52358734
-2.41620810,3.95127819,0.93976189,0.77648628,0.00542272,0.46146218,0.92366718,0.38278586,0.03707004,2.49599088
-2.41020510,3.93291277,0.88969304,0.77456504,0.00572552,0.46379840,0.93274001,0.39098188,0.03914749,2.46560100
-2.40420210,3.90672027,0.83963123,0.77022539,0.00601926,0.46431103,0.93922984,0.39826503,0.04117113,2.43250010
-2.39819910,3.87262062,0.79004655,0.76353903,0.00629921,0.46297778,0.94293313,0.40450109,0.04310959,2.39672052
-2.39219610,3.83054535,0.74135947,0.75459125,0.00656059,0.45980339,0.94368106,0.40956415,0.04493077,2.35824803
-2.38619310,3.78044419,0.69393630,0.74347828,0.00679867,0.45481846,0.94134267,0.41333974,0.04660264,2.31702921
-2.38019010,3.72229477,0.64808676,0.73030530,0.00700891,0.44807789,0.93582741,0.41572810,0.04809403,2.27298209
-2.37418709,3.65611491,0.60406357,0.71518511,0.00718710,0.43965879,0.92708737,0.41664736,0.04937561,2.22600972
-2.36818409,3.58197686,0.56206393,0.69823754,0.00732946,0.42965816,0.91511896,0.41603662,0.05042071,2.17601580
-2.36218109,3.50002251,0.52223255,0.67958944,0.00743278,0.41819029,0.89996400,0.41385860,0.05120622,2.12292159
-2.35617809,3.41047866,0.48466618,0.65937521,0.00749454,0.40538414,0.88171019,0.41010206,0.05171338,2.06668308
-2.35017509,3.31367128,0.44941899,0.63773757,0.00751297,0.39138059,0.86049095,0.40478351,0.05192845,2.00730746
-2.34417209,3.21003753,0.41650885,0.61482850,0.00748714,0.37632983,0.83648438,0.39794830,0.05184325,1.94486802
-2.33816908,3.10013478,0.38592383,0.59081009,0.00741699,0.36038875,0.80991148,0.38967100,0.05145555,1.87951640
-2.33216608,2.98464557,0.35762884,0.56585510,0.00730334,0.34371853,0.78103356,0.38005491,0.05076924,1.81149170
-2.32616308,2.86437794,0.33157195,0.54014707,0.00714791,0.32648233,0.75014869,0.36923073,0.04979434,1.74112569
-2.32016008,2.74026085,0.30769028,0.51387987,0.00695323,0.30884321,0.71758736,0.35735438,0.04854677,1.66884392
-2.31415708,2.61333433,0.28591518,0.48725661,0.00672261,0.29096209,0.68370734,0.34460403,0.04704798,1.59516252
-2.30815408,2.48473492,0.26617659,0.46048784,0.00646004,0.27299596,0.64888781,0.33117643,0.04532436,1.52068092
-2.30215108,2.35567653,0.24840656,0.43378916,0.00617006,0.25509619,0.61352292,0.31728265,0.04340652,1.44607077
-2.29614807,2.22742779,0.23254180,0.40737824,0.00585766,0.23740693,0.57801491,0.30314334,0.04132846,1.37206167
-2.29014507,2.10128669,0.21852544,0.38147147,0.00552814,0.22006371,0.54276700,0.28898382,0.03912664,1.29942453
-2.28414207,1.97855373,0.20630799,0.35628031,0.00518696,0.20319208,0.50817619,0.27502906,0.03683901,1.22895315
-2.27813907,1.86050479,0.19584765,0.33200766,0.00483960,0.18690642,0.47462636,0.26149880,0.03450403,1.16144529
-2.27213607,1.74836490,0.18711008,0.30884433,0.00449145,0.17130896,0.44248161,0.24860297,0.03215976,1.09768382
-2.26613307,1.64328416,0.18006780,0.28696589,0.00414768,0.15648885,0.41208034,0.23653766,0.02984293,1.03841893
-2.26013007,1.54631660,0.17469936,0.26653004,0.00381310,0.14252156,0.38373004,0.22548163,0.02758817,0.98435222
-2.25412706,1.45840304,0.17098835,0.24767458,0.00349215,0.12946839,0.35770300,0.21559364,0.02542737,0.93612308
-2.24812406,1.38035824,0.16892236,0.23051622,0.00318875,0.11737630,0.33423309,0.20701052,0.02338910,0.89429793
-2.24212106,1.31286273,0.16849197,0.21515005,0.00290629,0.10627794,0.31351357,0.19984606,0.02149819,0.85936243
-2.23611806,1.25645921,0.16968983,0.20164993,0.00264760,0.09619201,0.29569600,0.19419066,0.01977548,0.83171676
-2.23011506,1.21155328,0.17250967,0.19006946,0.00241494,0.08712379,0.28089022,0.19011182,0.01823771,0.81167372
-2.22411206,1.17841792,0.17694542,0.18044369,0.00220999,0.07906598,0.26916522,0.18765504,0.01689742,0.79945938
-2.21810905,1.15720094,0.18299023,0.17279116,0.00203389,0.07199973,0.26055089,0.18684543,0.01576312,0.79521579
-2.21210605,1.14793471,0.19063541,0.16711638,0.00188725,0.06589588,0.25504045,0.18768946,0.01483940,0.79900514
-2.20610305,1.15054700,0.19986913,0.16341231,0.00177023,0.06071630,0.25259332,0.19017707,0.01412722,0.81081496
-2.20010005,1.16487221,0.21067500,0.16166288,0.00168254,0.05641538,0.25313845,0.19428367,0.01362418,0.83056359
-2.19409705,1.19066205,0.22303027,0.16184515,0.00162351,0.05294152,0.25657768,0.19997208,0.01332484,0.85810543
-2.18809405,1.22759503,0.23690389,0.16393120,0.00159216,0.05023864,0.26278924,0.20719423,0.01322109,0.89323567
-2.18209105,1.27528403,0.25225425,0.16788944,0.00158722,0.04824764,0.27163102,0.21589252,0.01330247,0.93569395
-2.17608804,1.33328190,0.26902684,0.17368534,0.00160721,0.04690779,0.28294374,0.22600078,0.01355652,0.98516696
-2.17008504,1.40108467,0.28715178,0.18128155,0.00165045,0.04615798,0.29655370,0.23744476,0.01396914,1.04128983
-2.16408204,1.47813273,0.30654153,0.19063744,0.00171515,0.04593780,0.31227527,0.25014230,0.01452484,1.10364649
-2.15807904,1.56381017,0.32708887,0.20170800,0.00179939,0.04618852,0.32991303,0.26400303,0.01520712,1.17176917
-2.15207604,1.65744277,0.34866529,0.21444238,0.00190123,0.04685378,0.34926354,0.27892786,0.01599867,1.24513748
-2.14607304,1.75829540,0.37112008,0.22878201,0.00201867,0.04788022,0.37011692,0.29480820,0.01688169,1.32317751
-2.14007004,1.86556935,0.39428021,0.24465863,0.00214973,0.04921785,0.39225814,0.31152518,0.01783811,1.40526135
-2.13406703,1.97840056,0.41795120,0.26199221,0.00229246,0.05082027,0.41546818,0.32894890,0.01884983,1.49070756
-2.12806403,2.09585927,0.44191902,0.28068913,0.00244494,0.05264475,0.43952520,0.34693791,0.01989897,1.57878317
-2.12206103,2.21695190,0.46595314,0.30064063,0.00260537,0.05465216,0.46420566,0.36533900,0.02096807,1.66870735
-2.11605803,2.34062544,0.48981061,0.32172173,0.00277202,0.05680680,0.48928554,0.38398739,0.02204033,1.75965726
-2.11005503,2.46577490,0.51324116,0.34379083,0.00294327,0.05907608,0.51454174,0.40270754,0.02309976,1.85077602
-2.10405203,2.59125373,0.53599307,0.36668987,0.00311767,0.06143025,0.53975355,0.42131443,0.02413144,1.94118295
-2.09804902,2.71588726,0.55781963,0.39024535,0.00329387,0.06384196,0.56470437,0.43961550,0.02512165,2.02998577
-2.09204602,2.83848868,0.57848590,0.41427005,0.00347068,0.06628587,0.58918351,0.45741318,0.02605802,2.11629457
-2.08604302,2.95787724,0.59777536,0.43856543,0.00364708,0.06873823,0.61298815,0.47450787,0.02692971,2.19923690
-2.08004002,3.07289782,0.61549623,0.46292480,0.00382218,0.07117649,0.63592523,0.49070143,0.02772747,2.27797362
-2.07403702,3.18244114,0.63148699,0.48713692,0.00399521,0.07357894,0.65781336,0.50580092,0.02844372,2.35171468
-2.06803402,3.28546384,0.64562084,0.51099008,0.00416555,0.07592439,0.67848453,0.51962253,0.02907262,2.41973426
-2.06203102,3.38100739,0.65780889,0.53427653,0.00433267,0.07819194,0.69778566,0.53199551,0.02961001,2.48138458
-2.05602801,3.46821520,0.66800173,0.55679693,0.00449609,0.08036078,0.71557971,0.54276590,0.03005343,2.53610772
-2.05002501,3.54634713,0.67618946,0.57836490,0.00465539,0.08241013,0.73174647,0.55179997,0.03040202,2.58344496
-2.04402201,3.61479087,0.68240001,0.59881130,0.00481016,0.08431917,0.74618288,0.55898719,0.03065642,2.62304339
-2.03801901,3.67306990,0.68669595,0.61798834,0.00495996,0.08606717,0.75880298,0.56424253,0.03081861,2.65465930
-2.03201601,3.72084778,0.68916990,0.63577320,0.00510428,0.08763363,0.76953725,0.56750815,0.03089179,2.67815858
-2.02601301,3.75792886,0.68993888,0.65207116,0.00524253,0.08899846,0.77833181,0.56875432,0.03088014,2.69351409
-2.02001001,3.78425573,0.68913791,0.66681819,0.00537402,0.09014234,0.78514708,0.56797955,0.03078867,2.70080032
-2.01400700,3.79990369,0.68691314,0.67998288,0.00549791,0.09104703,0.78995645,0.56521003,0.03062297,2.70018575
-2.00800400,3.80507283,0.68341514,0.69156768,0.00561324,0.09169580,0.79274479,0.56049836,0.03038903,2.69192344
-2.00200100,3.80007834,0.67879251,0.70160949,0.00571890,0.09207383,0.79350707,0.55392167,0.03009303,2.67634038
-1.99599800,3.78533958,0.67318621,0.71017942,0.00581369,0.09216865,0.79224721,0.54557934,0.02974114,2.65382626
-1.98999500,3.76136856,0.66672505,0.71738191,0.00589629,0.09197057,0.78897722,0.53559028,0.02933935,2.62482204
-1.98399200,3.72875830,0.65952230,0.72335296,0.00596532,0.09147310,0.78371683,0.52409008,0.02889332,2.58980912
-1.97798899,3.68817139,0.65167371,0.72825768,0.00601942,0.09067330,0.77649355,0.51122800,0.02840825,2.54929910
-1.97198599,3.64032915,0.64325688,0.73228699,0.00605725,0.08957208,0.76734330,0.49716411,0.02788880,2.50382479
-1.96598299,3.58600129,0.63433192,0.73565356,0.00607756,0.08817442,0.75631147,0.48206643,0.02733900,2.45393231
-1.95997999,3.52599622,0.62494318,0.73858692,0.00607930,0.08648956,0.74345438,0.46610840,0.02676223,2.40017458
-1.95397699,3.46115183,0.61512187,0.74132795,0.00606161,0.08453099,0.72884111,0.44946658,0.02616122,2.34310579
-1.94797399,3.39232642,0.60488931,0.74412260,0.00602393,0.08231641,0.71255535,0.43231864,0.02553809,2.28327707
-1.94197099,3.32038976,0.59426035,0.74721516,0.00596603,0.07986761,0.69469738,0.41484164,0.02489439,2.22123273
-1.93596798,3.24621383,0.58324684,0.75084105,0.00588805,0.07721015,0.67538569,0.39721062,0.02423122,2.15750716
-1.92996498,3.17066330,0.57186078,0.75521955,0.00579056,0.07437305,0.65475830,0.37959736,0.02354930,2.09262190
-1.92396198,3.09458543,0.56011691,0.76054642,0.00567451,0.07138833,0.63297351,0.36216937,0.02284913,2.02708284
-1.91795898,3.01879959,0.54803460,0.76698695,0.00554130,0.06829047,0.61020992,0.34508903,0.02213109,1.96137731
-1.91195598,2.94408658,0.53563897,0.77466962,0.00539275,0.06511587,0.58666562,0.32851270,0.02139562,1.89597095
-1.90595298,2.87117778,0.52296117,0.78368068,0.00523101,0.06190219,0.56255661,0.31258998,0.02064334,1.83130457
-1.89994997,2.80074485,0.51003786,0.79405995,0.00505862,0.05868769,0.53811424,0.29746287,0.01987517,1.76779083
-1.89394697,2.73339018,0.49691015,0.80579813,0.00487836,0.05551062,0.51358188,0.28326491,0.01909244,1.70581104
-1.88794397,2.66963858,0.48362199,0.81883591,0.00469323,0.05240851,0.48921082,0.27012029,0.01829698,1.64571221
-1.88194097,2.60993083,0.47021827,0.83306480,0.00450638,0.04941760,0.46525560,0.25814282,0.01749120,1.58780459
-1.87593797,2.55461927,0.45674289,0.84833008,0.00432099,0.04657221,0.44196884,0.24743495,0.01667810,1.53235984
-1.86993497,2.50396589,0.44323697,0.86443548,0.00414025,0.04390425,0.41959593,0.23808667,0.01586124,1.47960999
-1.86393197,2.45814287,0.42973730,0.88114967,0.00396722,0.04144273,0.39836956,0.23017446,0.01504476,1.42974730
