energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
0.11705853,2.69471531,0.39078829,1.54062207,0.00077435,0.05082027,0.16205719,0.81876651,0.20596769,0.00000000
0.12306153,2.68549519,0.39056189,1.54261356,0.00077111,0.05024537,0.16493546,0.80751849,0.20547978,0.00000000
0.12906453,2.68207451,0.39060784,1.54754079,0.00077031,0.04973389,0.16858636,0.79854134,0.20532263,0.00000000
0.13506753,2.68525872,0.39098372,1.55581493,0.00077295,0.04930386,0.17304170,0.79214221,0.20552566,0.00000000
0.14107054,2.69565663,0.39173378,1.56773841,0.00077995,0.04897107,0.17831046,0.78856447,0.20610388,0.00000000
0.14707354,2.71364555,0.39288572,1.58348558,0.00079218,0.04874819,0.18437649,0.78797660,0.20705634,0.00000000
0.15307654,2.73934210,0.39444783,1.60308646,0.00081037,0.04864394,0.19119686,0.79046271,0.20836498,0.00000000
0.15907954,2.77258057,0.39640676,1.62641471,0.00083512,0.04866243,0.19870119,0.79601539,0.20999416,0.00000000
0.16508254,2.81290035,0.39872599,1.65318072,0.00086684,0.04880254,0.20679178,0.80453115,0.21189072,0.00000000
0.17108554,2.85954359,0.40134527,1.68293045,0.00090574,0.04905769,0.21534480,0.81580897,0.21398489,0.00000000
0.17708854,2.91146409,0.40418111,1.71505073,0.00095181,0.04941569,0.22421249,0.82955215,0.21619179,0.00000000
0.18309155,2.96734784,0.40712836,1.74878121,0.00100479,0.04985890,0.23322636,0.84537367,0.21841366,0.00000000
0.18909455,3.02564505,0.41006294,1.78323288,0.00106419,0.05036466,0.24220127,0.86280503,0.22054274,0.00000000
0.19509755,3.08461304,0.41284568,1.81741291,0.00112928,0.05090597,0.25094037,0.88130845,0.22246462,0.00000000
0.20110055,3.14236883,0.41532714,1.85025494,0.00119908,0.05145233,0.25924063,0.90029206,0.22406203,0.00000000
0.20710355,3.19694962,0.41735323,1.88065400,0.00127242,0.05197085,0.26689889,0.91912778,0.22521891,0.00000000
0.21310655,3.24637881,0.41877148,1.90750449,0.00134792,0.05242744,0.27371810,0.93717104,0.22582450,0.00000000
0.21910955,3.28873521,0.41943753,1.92973989,0.00142408,0.05278816,0.27951357,0.95378187,0.22577740,0.00000000
0.22511256,3.32222220,0.41922171,1.94637237,0.00149927,0.05302048,0.28411899,0.96834642,0.22498933,0.00000000
0.23111556,3.34523414,0.41801518,1.95653046,0.00157178,0.05309463,0.28739196,0.98029803,0.22338851,0.00000000
0.23711856,3.35641681,0.41573550,1.95949321,0.00163993,0.05298474,0.28921872,0.98913708,0.22092239,0.00000000
0.24312156,3.35471926,0.41233117,1.95471897,0.00170204,0.05266990,0.28951807,0.99444867,0.21755979,0.00000000
0.24912456,3.33943462,0.40778488,1.94186768,0.00175656,0.05213499,0.28824413,0.99591744,0.21329214,0.00000000
0.25512756,3.31022783,0.40211535,1.92081524,0.00180204,0.05137122,0.28538789,0.99333891,0.20813400,0.00000000
0.26113057,3.26714924,0.39537754,1.89165951,0.00183725,0.05037645,0.28097756,0.98662665,0.20212268,0.00000000
0.26713357,3.21063316,0.38766124,1.85471757,0.00186120,0.04915523,0.27507760,0.97581527,0.19531705,0.00000000
0.27313657,3.14148175,0.37908796,1.81051428,0.00187312,0.04771853,0.26778656,0.96105881,0.18779563,0.00000000
0.27913957,3.06083485,0.36980641,1.75976292,0.00187257,0.04608322,0.25923379,0.94262487,0.17965404,0.00000000
0.28514257,2.97012747,0.35998670,1.70333868,0.00185938,0.04427133,0.24957519,0.92088449,0.17100190,0.00000000
0.29114557,2.87103683,0.34981349,1.64224650,0.00183369,0.04230913,0.23898828,0.89629855,0.16195938,0.00000000
0.29714857,2.76542172,0.33947853,1.57758474,0.00179593,0.04022605,0.22766659,0.86940108,0.15265355,0.00000000
0.30315158,2.65525687,0.32917294,1.51050653,0.00174680,0.03805356,0.21581382,0.84078029,0.14321462,0.00000000
0.30915458,2.54256538,0.31907959,1.44218040,0.00168724,0.03582398,0.20363797,0.81105822,0.13377236,0.00000000
0.31515758,2.42935230,0.30936597,1.37375231,0.00161841,0.03356934,0.19134552,0.78086979,0.12445264,0.00000000
0.32116058,2.31754202,0.30017794,1.30631034,0.00154162,0.03132036,0.17913608,0.75084213,0.11537442,0.00000000
0.32716358,2.20892209,0.29163459,1.24085374,0.00145831,0.02910553,0.16719751,0.72157502,0.10664714,0.00000000
0.33316658,2.10509537,0.28382452,1.17826730,0.00137000,0.02695028,0.15570178,0.69362309,0.09836858,0.00000000
0.33916958,2.00744207,0.27680365,1.11930184,0.00127822,0.02487647,0.14480157,0.66748053,0.09062335,0.00000000
0.34517259,1.91709264,0.27059456,1.06456131,0.00118450,0.02290197,0.13462778,0.64356852,0.08348184,0.00000000
0.35117559,1.83491180,0.26518755,1.01449649,0.00109027,0.02104048,0.12528778,0.62222598,0.07699974,0.00000000
0.35717859,1.76149343,0.26054303,0.96940500,0.00099691,0.01930151,0.11686463,0.60370350,0.07121806,0.00000000
0.36318159,1.69716574,0.25659531,0.92943710,0.00090565,0.01769058,0.10941701,0.58816066,0.06616352,0.00000000
0.36918459,1.64200545,0.25325743,0.89460648,0.00081757,0.01620951,0.10297980,0.57566653,0.06184936,0.00000000
0.37518759,1.59585953,0.25042677,0.86480499,0.00073358,0.01485684,0.09756538,0.56620297,0.05827640,0.00000000
0.38119060,1.55837297,0.24799116,0.83982034,0.00065443,0.01362836,0.09316527,0.55967062,0.05543425,0.00000000
0.38719360,1.52902067,0.24583517,0.81935560,0.00058070,0.01251769,0.08975229,0.55589695,0.05330269,0.00000000
0.39319660,1.50714179,0.24384630,0.80304954,0.00051280,0.01151682,0.08728283,0.55464595,0.05185314,0.00000000
0.39919960,1.49197506,0.24192067,0.79049679,0.00045098,0.01061670,0.08569944,0.55562912,0.05105000,0.00000000
0.40520260,1.48269341,0.23996821,0.78126709,0.00039536,0.00980781,0.08493338,0.55851712,0.05085205,0.00000000
0.41120560,1.47843695,0.23791691,0.77492300,0.00034593,0.00908058,0.08490723,0.56295172,0.05121376,0.00000000
0.41720860,1.47834326,0.23571613,0.77103554,0.00030258,0.00842587,0.08553745,0.56855771,0.05208643,0.00000000
0.42321161,1.48157436,0.23333888,0.76919766,0.00026513,0.00783525,0.08673684,0.57495432,0.05341936,0.00000000
0.42921461,1.48734006,0.23078300,0.76903532,0.00023335,0.00730130,0.08841689,0.58176589,0.05516079,0.00000000
0.43521761,1.49491748,0.22807125,0.77021628,0.00020697,0.00681773,0.09049001,0.58863168,0.05725893,0.00000000
0.44122061,1.50366678,0.22525048,0.77245672,0.00018569,0.00637953,0.09287155,0.59521446,0.05966278,0.00000000
0.44722361,1.51304323,0.22238981,0.77552600,0.00016925,0.00598297,0.09548180,0.60120791,0.06232300,0.00000000
0.45322661,1.52260608,0.21957809,0.77924969,0.00015737,0.00562554,0.09824767,0.60634268,0.06519278,0.00000000
0.45922961,1.53202420,0.21692073,0.78351115,0.00014983,0.00530593,0.10110430,0.61039113,0.06822866,0.00000000
0.46523262,1.54107907,0.21453599,0.78825193,0.00014642,0.00502386,0.10399646,0.61317079,0.07139131,0.00000000
0.47123562,1.54966523,0.21255099,0.79347111,0.00014700,0.00477994,0.10687971,0.61454641,0.07464641,0.00000000
0.47723862,1.55778846,0.21109755,0.79922362,0.00015148,0.00457552,0.10972136,0.61443097,0.07796538,0.00000000
0.48324162,1.56556176,0.21030787,0.80561774,0.00015979,0.00441255,0.11250113,0.61278537,0.08132613,0.00000000
0.48924462,1.57319929,0.21031041,0.81281152,0.00017192,0.00429334,0.11521156,0.60961725,0.08471370,0.00000000
0.49524762,1.58100834,0.21122589,0.82100831,0.00018789,0.00422048,0.11785802,0.60497878,0.08812075,0.00000000
0.50125063,1.58937930,0.21316355,0.83045115,0.00020777,0.00419662,0.12045847,0.59896371,0.09154791,0.00000000
0.50725363,1.59877375,0.21621778,0.84141605,0.00023161,0.00422438,0.12304273,0.59170372,0.09500386,0.00000000
0.51325663,1.60971070,0.22046525,0.85420411,0.00025949,0.00430622,0.12565150,0.58336427,0.09850527,0.00000000
0.51925963,1.62275118,0.22596242,0.86913243,0.00029148,0.00444430,0.12833490,0.57413993,0.10207631,0.00000000
0.52526263,1.63848136,0.23274360,0.88652404,0.00032762,0.00464045,0.13115071,0.56424953,0.10574796,0.00000000
0.53126563,1.65749454,0.24081965,0.90669689,0.00036791,0.00489605,0.13416231,0.55393096,0.10955702,0.00000000
0.53726863,1.68037232,0.25017713,0.92995221,0.00041230,0.00521199,0.13743632,0.54343599,0.11354470,0.00000000
0.54327164,1.70766556,0.26077815,0.95656263,0.00046069,0.00558864,0.14104008,0.53302495,0.11775511,0.00000000
0.54927464,1.73987549,0.27256071,0.98676034,0.00051288,0.00602581,0.14503894,0.52296143,0.12223339,0.00000000
0.55527764,1.77743563,0.28543965,1.02072580,0.00056861,0.00652275,0.14949362,0.51350711,0.12702368,0.00000000
0.56128064,1.82069496,0.29930811,1.05857747,0.00062752,0.00707813,0.15445753,0.50491655,0.13216702,0.00000000
0.56728364,1.86990306,0.31403946,1.10036292,0.00068915,0.00769010,0.15997432,0.49743216,0.13769920,0.00000000
0.57328664,1.92519739,0.32948967,1.14605176,0.00075297,0.00835625,0.16607557,0.49127921,0.14364861,0.00000000
0.57928964,1.98659337,0.34550003,1.19553076,0.00081835,0.00907369,0.17277891,0.48666097,0.15003430,0.00000000
0.58529265,2.05397733,0.36190014,1.24860126,0.00088458,0.00983905,0.18008643,0.48375394,0.15686415,0.00000000
0.59129565,2.12710255,0.37851110,1.30497908,0.00095091,0.01064857,0.18798360,0.48270327,0.16413342,0.00000000
0.59729865,2.20558841,0.39514876,1.36429692,0.00101652,0.01149810,0.19643864,0.48361831,0.17182358,0.00000000
0.60330165,2.28892259,0.41162706,1.42610903,0.00108056,0.01238314,0.20540236,0.48656851,0.17990156,0.00000000
0.60930465,2.37646602,0.42776119,1.48989810,0.00114220,0.01329890,0.21480857,0.49157969,0.18831947,0.00000000
0.61530765,2.46746049,0.44337068,1.55508383,0.00120061,0.01424034,0.22457489,0.49863076,0.19701468,0.00000000
0.62131066,2.56103844,0.45828218,1.62103292,0.00125498,0.01520215,0.23460407,0.50765127,0.20591050,0.00000000
0.62731366,2.65623470,0.47233193,1.68707005,0.00130459,0.01617879,0.24478572,0.51851971,0.21491715,0.00000000
0.63331666,2.75199983,0.48536797,1.75248936,0.00134878,0.01716447,0.25499829,0.53106293,0.22393333,0.00000000
0.63931966,2.84721476,0.49725185,1.81656608,0.00138699,0.01815318,0.26511150,0.54505688,0.23284801,0.00000000
0.64532266,2.94070647,0.50786001,1.87856792,0.00141878,0.01913865,0.27498884,0.56022862,0.24154265,0.00000000
0.65132566,3.03126457,0.51708468,1.93776596,0.00144381,0.02011434,0.28449032,0.57626008,0.24989371,0.00000000
0.65732866,3.11765868,0.52483450,1.99344488,0.00146190,0.02107344,0.29347527,0.59279334,0.25777527,0.00000000
0.66333167,3.19865642,0.53103468,2.04491238,0.00147297,0.02200884,0.30180515,0.60943756,0.26506192,0.00000000
0.66933467,3.27304216,0.53562691,2.09150789,0.00147707,0.02291316,0.30934640,0.62577756,0.27163161,0.00000000
0.67533767,3.33963636,0.53856905,2.13261061,0.00147437,0.02377880,0.31597317,0.64138378,0.27736859,0.00000000
0.68134067,3.39731550,0.53983462,2.16764698,0.00146516,0.02459794,0.32156989,0.65582342,0.28216621,0.00000000
0.68734367,3.44503264,0.53941219,2.19609790,0.00144979,0.02536269,0.32603377,0.66867246,0.28592965,0.00000000
0.69334667,3.48183825,0.53730481,2.21750574,0.00142872,0.02606515,0.32927701,0.67952815,0.28857839,0.00000000
0.69934967,3.50690125,0.53352940,2.23148143,0.00140244,0.02669764,0.33122886,0.68802150,0.29004847,0.00000000
0.70535268,3.51952987,0.52811637,2.23771163,0.00137150,0.02725283,0.33183737,0.69382929,0.29029442,0.00000000
0.71135568,3.51919176,0.52110925,2.23596605,0.00133648,0.02772401,0.33107085,0.69668522,0.28929085,0.00000000
0.71735868,3.50553294,0.51256465,2.22610492,0.00129794,0.02810535,0.32891905,0.69638950,0.28703364,0.00000000
0.72336168,3.47839493,0.50255226,2.20808631,0.00125648,0.02839216,0.32539399,0.69281671,0.28354071,0.00000000
0.72936468,3.43782921,0.49115507,2.18197307,0.00121265,0.02858119,0.32053039,0.68592147,0.27885237,0.00000000
0.73536768,3.38410848,0.47846967,2.14793911,0.00116702,0.02867095,0.31438575,0.67574160,0.27303121,0.00000000
0.74137069,3.31773390,0.46460663,2.10627447,0.00112010,0.02866196,0.30704004,0.66239872,0.26616149,0.00000000
0.74737369,3.23943771,0.44969074,2.05738879,0.00107240,0.02855702,0.29859493,0.64609630,0.25834823,0.00000000
0.75337669,3.15018070,0.43386121,2.00181271,0.00102442,0.02836141,0.28917270,0.62711499,0.24971570,0.00000000
0.75937969,3.05114419,0.41727150,1.94019666,0.00097661,0.02808304,0.27891463,0.60580574,0.24040567,0.00000000
0.76538269,2.94371624,0.40008892,1.87330686,0.00092945,0.02773257,0.26797909,0.58258071,0.23057525,0.00000000
0.77138569,2.82947215,0.38249375,1.80201811,0.00088339,0.02732333,0.25653927,0.55790251,0.22039441,0.00000000
0.77738869,2.71014948,0.36467779,1.72730323,0.00083888,0.02687131,0.24478049,0.53227206,0.21004326,0.00000000
0.78339170,2.58761789,0.34684244,1.65021924,0.00079639,0.02639490,0.23289736,0.50621558,0.19970920,0.00000000
0.78939470,2.46384459,0.32919621,1.57189038,0.00075641,0.02591465,0.22109063,0.48027111,0.18958379,0.00000000
0.79539770,2.34085604,0.31195157,1.49348827,0.00071941,0.02545279,0.20956381,0.45497499,0.17985962,0.00000000
0.80140070,2.22069695,0.29532142,1.41620963,0.00068592,0.02503285,0.19851982,0.43084876,0.17072714,0.00000000
0.80740370,2.10538749,0.27951500,1.34125218,0.00065647,0.02467895,0.18815742,0.40838673,0.16237150,0.00000000
0.81340670,1.99687996,0.26473360,1.26978935,0.00063158,0.02441524,0.17866770,0.38804462,0.15496935,0.00000000
0.81940970,1.89701603,0.25116594,1.20294451,0.00061182,0.02426515,0.17023066,0.37022940,0.14868589,0.00000000
0.82541271,1.80748558,0.23898365,1.14176549,0.00059773,0.02425064,0.16301184,0.35529066,0.14367191,0.00000000
0.83141571,1.72978841,0.22833676,1.08720025,0.00058986,0.02439146,0.15715910,0.34351349,0.14006107,0.00000000
0.83741871,1.66519971,0.21934955,1.04007429,0.00058873,0.02470438,0.15279960,0.33511304,0.13796737,0.00000000
0.84342171,1.61474033,0.21211685,1.00107063,0.00059483,0.02520254,0.15003713,0.33023074,0.13748282,0.00000000
0.84942471,1.57915258,0.20670093,0.97071295,0.00060863,0.02589479,0.14894954,0.32893233,0.13867540,0.00000000
0.85542771,1.55888231,0.20312924,0.94935236,0.00063053,0.02678515,0.14958672,0.33120746,0.14158731,0.00000000
0.86143072,1.55406780,0.20139289,0.93715836,0.00066088,0.02787250,0.15196882,0.33697105,0.14623357,0.00000000
0.86743372,1.56453579,0.20144621,0.93411413,0.00069994,0.02915024,0.15608496,0.34606626,0.15260099,0.00000000
0.87343672,1.58980488,0.20320730,0.94001652,0.00074791,0.03060628,0.16189245,0.35826894,0.16064763,0.00000000
0.87943972,1.62909639,0.20655955,0.95448055,0.00080487,0.03222313,0.16931653,0.37329358,0.17030261,0.00000000
0.88544272,1.68135234,0.21135426,0.97694867,0.00087083,0.03397817,0.17825070,0.39080061,0.18146658,0.00000000
0.89144572,1.74526031,0.21741417,1.00670416,0.00094565,0.03584419,0.18855765,0.41040480,0.19401264,0.00000000
0.89744872,1.81928456,0.22453779,1.04288868,0.00102910,0.03778998,0.20007095,0.43168475,0.20778785,0.00000000
0.90345173,1.90170262,0.23250458,1.08452332,0.00112082,0.03978123,0.21259735,0.45419305,0.22261535,0.00000000
0.90945473,1.99064633,0.24108056,1.13053258,0.00122033,0.04178141,0.22591982,0.47746707,0.23829700,0.00000000
0.91545773,2.08414638,0.25002433,1.17977064,0.00132698,0.04375287,0.23980123,0.50103985,0.25461662,0.00000000
0.92146073,2.18017883,0.25909332,1.23104913,0.00144003,0.04565797,0.25398877,0.52445100,0.27134364,0.00000000
0.92746373,2.27671249,0.26804995,1.28316567,0.00155858,0.04746018,0.26821881,0.54725713,0.28823730,0.00000000
0.93346673,2.37175563,0.27666755,1.33493213,0.00168159,0.04912528,0.28222242,0.56904161,0.30505102,0.00000000
0.93946973,2.46340066,0.28473586,1.38520211,0.00180789,0.05062235,0.29573107,0.58942328,0.32153713,0.00000000
0.94547274,2.54986551,0.29206592,1.43289647,0.00193618,0.05192477,0.30848269,0.60806385,0.33745165,0.00000000
0.95147574,2.62953053,0.29849422,1.47702650,0.00206506,0.05301099,0.32022774,0.62467388,0.35255903,0.00000000
0.95747874,2.70096986,0.30388598,1.51671393,0.00219298,0.05386521,0.33073513,0.63901706,0.36663676,0.00000000
0.96348174,2.76297669,0.30813745,1.55120734,0.00231834,0.05447776,0.33979786,0.65091288,0.37947970,0.00000000
0.96948474,2.81458179,0.31117733,1.57989467,0.00243946,0.05484539,0.34723812,0.66023751,0.39090405,0.00000000
0.97548774,2.85506513,0.31296723,1.60231160,0.00255461,0.05497119,0.35291179,0.66692325,0.40075071,0.00000000
0.98149075,2.88396084,0.31350112,1.61814581,0.00266205,0.05486446,0.35671201,0.67095641,0.40888824,0.00000000
0.98749375,2.90105573,0.31280419,1.62723734,0.00276008,0.05454026,0.35857182,0.67237411,0.41521502,0.00000000
0.99349675,2.90638201,0.31093081,1.62957523,0.00284703,0.05401890,0.35846577,0.67126011,0.41966083,0.00000000
0.99949975,2.90020499,0.30796208,1.62529092,0.00292137,0.05332515,0.35641027,0.66773999,0.42218770,0.00000000
1.00550275,2.88300671,0.30400287,1.61464892,0.00298167,0.05248752,0.35246295,0.66197604,0.42279009,0.00000000
1.01150575,2.85546630,0.29917864,1.59803524,0.00302673,0.05153729,0.34672074,0.65416194,0.42149445,0.00000000
1.01750875,2.81843814,0.29363212,1.57594413,0.00305555,0.05050768,0.33931696,0.64451771,0.41835807,0.00000000
1.02351176,2.77292859,0.28751987,1.54896380,0.00306738,0.04943289,0.33041738,0.63328485,0.41346742,0.00000000
1.02951476,2.72007203,0.28100903,1.51776137,0.00306179,0.04834724,0.32021553,0.62072190,0.40693603,0.00000000
1.03551776,2.66110677,0.27427405,1.48306769,0.00303863,0.04728436,0.30892722,0.60710051,0.39890177,0.00000000
1.04152076,2.59735128,0.26749367,1.44566213,0.00299810,0.04627642,0.29678466,0.59270176,0.38952390,0.00000000
1.04752376,2.53018083,0.26084805,1.40635773,0.00294072,0.04535352,0.28403024,0.57781289,0.37897971,0.00000000
1.05352676,2.46100479,0.25451598,1.36598685,0.00286734,0.04454307,0.27091021,0.56272417,0.36746091,0.00000000
1.05952976,2.39124441,0.24867233,1.32538715,0.00277910,0.04386935,0.25766848,0.54772576,0.35516982,0.00000000
1.06553277,2.32231106,0.24348558,1.28538825,0.00267746,0.04335309,0.24454067,0.53310443,0.34231540,0.00000000
1.07153577,2.25558466,0.23911530,1.24679877,0.00256409,0.04301118,0.23174858,0.51914002,0.32910928,0.00000000
1.07753877,2.19239243,0.23570988,1.21039392,0.00244088,0.04285642,0.21949534,0.50610145,0.31576166,0.00000000
1.08354177,2.13398775,0.23340412,1.17690342,0.00230989,0.04289732,0.20796117,0.49424233,0.30247736,0.00000000
1.08954477,2.08152928,0.23231698,1.14700007,0.00217327,0.04313802,0.19729996,0.48379610,0.28945198,0.00000000
1.09554777,2.03606066,0.23254933,1.12128882,0.00203322,0.04357819,0.18763681,0.47497089,0.27686833,0.00000000
1.10155078,1.99849106,0.23418189,1.10029658,0.00189196,0.04421304,0.17906632,0.46794409,0.26489305,0.00000000
1.10755378,1.96957720,0.23727326,1.08446300,0.00175164,0.04503339,0.17165195,0.46285703,0.25367380,0.00000000
1.11355678,1.94990744,0.24185833,1.07413248,0.00161431,0.04602582,0.16542613,0.45980996,0.24333680,0.00000000
1.11955978,1.93988856,0.24794697,1.06954759,0.00148191,0.04717287,0.16039137,0.45885758,0.23398499,0.00000000
1.12556278,1.93973603,0.25552318,1.07084440,0.00135619,0.04845336,0.15652207,0.46000553,0.22569687,0.00000000
1.13156578,1.94946846,0.26454472,1.07804979,0.00123871,0.04984283,0.15376703,0.46320806,0.21852593,0.00000000
1.13756878,1.96890664,0.27494340,1.09108108,0.00113083,0.05131408,0.15205266,0.46836719,0.21250087,0.00000000
1.14357179,1.99767764,0.28662595,1.10974820,0.00103370,0.05283775,0.15128658,0.47533359,0.20762650,0.00000000
1.14957479,2.03522429,0.29947546,1.13375827,0.00094823,0.05438312,0.15136165,0.48390918,0.20388537,0.00000000
1.15557779,2.08081975,0.31335357,1.16272285,0.00087515,0.05591892,0.15216018,0.49385165,0.20123996,0.00000000
1.16158079,2.13358706,0.32810315,1.19616743,0.00081498,0.05741419,0.15355828,0.50488077,0.19963550,0.00000000
1.16758379,2.19252301,0.34355146,1.23354314,0.00076807,0.05883924,0.15543009,0.51668627,0.19900317,0.00000000
1.17358679,2.25652562,0.35951373,1.27424009,0.00073460,0.06016659,0.15765185,0.52893714,0.19926365,0.00000000
1.17958979,2.32442417,0.37579706,1.31760212,0.00071462,0.06137183,0.16010566,0.54129197,0.20033075,0.00000000
1.18559280,2.39501064,0.39220429,1.36294223,0.00070806,0.06243449,0.16268275,0.55340986,0.20211511,0.00000000
1.19159580,2.46707143,0.40853804,1.40955830,0.00071477,0.06333873,0.16528624,0.56496154,0.20452772,0.00000000
1.19759880,2.53941796,0.42460443,1.45674841,0.00073453,0.06407391,0.16783327,0.57564020,0.20748303,0.00000000
1.20360180,2.61091504,0.44021657,1.50382527,0.00076703,0.06463497,0.17025647,0.58517151,0.21090173,0.00000000
1.20960480,2.68050587,0.45519767,1.55012923,0.00081196,0.06502261,0.17250470,0.59332243,0.21471288,0.00000000
1.21560780,2.74723281,0.46938364,1.59503954,0.00086896,0.06524326,0.17454314,0.59990844,0.21885538,0.00000000
1.22161081,2.81025318,0.48262506,1.63798338,0.00093767,0.06530879,0.17635267,0.60479880,0.22327874,0.00000000
1.22761381,2.86884960,0.49478872,1.67844262,0.00101770,0.06523605,0.17792867,0.60791981,0.22794311,0.00000000
1.23361681,2.92243485,0.50575845,1.71595815,0.00110864,0.06504615,0.17927929,0.60925566,0.23281864,0.00000000
1.23961981,2.97055137,0.51543553,1.75013184,0.00121012,0.06476362,0.18042330,0.60884720,0.23788412,0.00000000
1.24562281,3.01286568,0.52373853,1.78062634,0.00132171,0.06441538,0.18138763,0.60678850,0.24312510,0.00000000
1.25162581,3.04915858,0.53060287,1.80716294,0.00144301,0.06402962,0.18220471,0.60322155,0.24853163,0.00000000
1.25762881,3.07931192,0.53597997,1.82951793,0.00157360,0.06363468,0.18290985,0.59832933,0.25409558,0.00000000
1.26363182,3.10329294,0.53983641,1.84751785,0.00171305,0.06325783,0.18353857,0.59232769,0.25980793,0.00000000
1.26963482,3.12113740,0.54215282,1.86103414,0.00186092,0.06292418,0.18412427,0.58545639,0.26565611,0.00000000
1.27563782,3.13293254,0.54292293,1.86997759,0.00201678,0.06265565,0.18469609,0.57796986,0.27162147,0.00000000
1.28164082,3.13880104,0.54215271,1.87429319,0.00218017,0.06247009,0.18527727,0.57012797,0.27767718,0.00000000
1.28764382,3.13888690,0.53985968,1.87395559,0.00235065,0.06238055,0.18588392,0.56218739,0.28378661,0.00000000
1.29364682,3.13334410,0.53607241,1.86896566,0.00252777,0.06239485,0.18652429,0.55439385,0.28990236,0.00000000
1.29964982,3.12232855,0.53083026,1.85934825,0.00271107,0.06251523,0.18719858,0.54697549,0.29596591,0.00000000
1.30565283,3.10599378,0.52418334,1.84515131,0.00290009,0.06273841,0.18789924,0.54013776,0.30190816,0.00000000
1.31165583,3.08449025,0.51619258,1.82644639,0.00309440,0.06305576,0.18861176,0.53405966,0.30765053,0.00000000
1.31765883,3.05796826,0.50692993,1.80333032,0.00329353,0.06345377,0.18931582,0.52889169,0.31310695,0.00000000
1.32366183,3.02658381,0.49647852,1.77592784,0.00349700,0.06391467,0.18998685,0.52475515,0.31818635,0.00000000
1.32966483,2.99050683,0.48493277,1.74439498,0.00370433,0.06441730,0.19059770,0.52174279,0.32279570,0.00000000
1.33566783,2.94993098,0.47239830,1.70892265,0.00391497,0.06493805,0.19112057,0.51992051,0.32684346,0.00000000
1.34167084,2.90508386,0.45899153,1.66974006,0.00412834,0.06545188,0.19152888,0.51932987,0.33024314,0.00000000
1.34767384,2.85623688,0.44483899,1.62711761,0.00434373,0.06593342,0.19179905,0.51999110,0.33291691,0.00000000
1.35367684,2.80371362,0.43007617,1.58136879,0.00456038,0.06635803,0.19191218,0.52190623,0.33479907,0.00000000
1.35967984,2.74789599,0.41484599,1.53285073,0.00477734,0.06670277,0.19185534,0.52506217,0.33583904,0.00000000
1.36568284,2.68922727,0.39929679,1.48196318,0.00499352,0.06694730,0.19162266,0.52943333,0.33600393,0.00000000
1.37168584,2.62821184,0.38357999,1.42914567,0.00520762,0.06707457,0.19121590,0.53498375,0.33528037,0.00000000
1.37768884,2.56541096,0.36784739,1.37487292,0.00541817,0.06707138,0.19064469,0.54166840,0.33367554,0.00000000
1.38369185,2.50143499,0.35224825,1.31964843,0.00562342,0.06692873,0.18992635,0.54943385,0.33121747,0.00000000
1.38969485,2.43693201,0.33692624,1.26399644,0.00582146,0.06664193,0.18908529,0.55821812,0.32795433,0.00000000
1.39569785,2.37257347,0.32201646,1.20845264,0.00601010,0.06621053,0.18815203,0.56794988,0.32395300,0.00000000
1.40170085,2.30903760,0.30764257,1.15355380,0.00618703,0.06563808,0.18716199,0.57854718,0.31929679,0.00000000
1.40770385,2.24699120,0.29391424,1.09982686,0.00634973,0.06493175,0.18615400,0.58991595,0.31408261,0.00000000
1.41370685,2.18707112,0.28092502,1.04777791,0.00649562,0.06410176,0.18516867,0.60194837,0.30841751,0.00000000
1.41970985,2.12986595,0.26875074,0.99788143,0.00662209,0.06316079,0.18424669,0.61452148,0.30241497,0.00000000
1.42571286,2.07589919,0.25744853,0.95057032,0.00672656,0.06212339,0.18342720,0.62749623,0.29619099,0.00000000
1.43171586,2.02561462,0.24705652,0.90622700,0.00680661,0.06100528,0.18274619,0.64071710,0.28986019,0.00000000
1.43771886,1.97936449,0.23759418,0.86517605,0.00686005,0.05982282,0.18223513,0.65401256,0.28353213,0.00000000
1.44372186,1.93740114,0.22906338,0.82767847,0.00688503,0.05859250,0.18191976,0.66719640,0.27730799,0.00000000
1.44972486,1.89987241,0.22145001,0.79392789,0.00688010,0.05733051,0.18181925,0.68006989,0.27127765,0.00000000
1.45572786,1.86682082,0.21472617,0.76404867,0.00684435,0.05605245,0.18194552,0.69242488,0.26551750,0.00000000
1.46173087,1.83818648,0.20885272,0.73809597,0.00677742,0.05477317,0.18230297,0.70404766,0.26008878,0.00000000
1.46773387,1.81381352,0.20378215,0.71605765,0.00667960,0.05350668,0.18288848,0.71472340,0.25503670,0.00000000
1.47373687,1.79345948,0.19946156,0.69785789,0.00655184,0.05226613,0.18369165,0.72424102,0.25039013,0.00000000
1.47973987,1.77680719,0.19583565,0.68336230,0.00639574,0.05106390,0.18469537,0.73239829,0.24616205,0.00000000
1.48574287,1.76347843,0.19284950,0.67238421,0.00621358,0.04991171,0.18587651,0.73900684,0.24235052,0.00000000
1.49174587,1.75304877,0.19045115,0.66469197,0.00600820,0.04882069,0.18720689,0.74389696,0.23894012,0.00000000
1.49774887,1.74506291,0.18859367,0.66001694,0.00578301,0.04780145,0.18865431,0.74692194,0.23590386,0.00000000
1.50375188,1.73904979,0.18723686,0.65806174,0.00554186,0.04686411,0.19018371,0.74796173,0.23320529,0.00000000
