energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
0.14707354,0.83172866,0.38957034,0.00734509,0.03230042,0.07142444,0.04460089,0.23625602,0.35729108,0.00642104
0.15307654,0.78994013,0.36757202,0.00719091,0.03346659,0.06743721,0.04416177,0.23124246,0.33452341,0.00598200
0.15907954,0.75449214,0.34837046,0.00706926,0.03458952,0.06409069,0.04398635,0.22784117,0.31623790,0.00560305
0.16508254,0.72509018,0.33181483,0.00697579,0.03564568,0.06139014,0.04405439,0.22599088,0.30229694,0.00528142
0.17108554,0.70133483,0.31770815,0.00690582,0.03661277,0.05932786,0.04434089,0.22559938,0.29249415,0.00501339
0.17708854,0.68274122,0.30581808,0.00685442,0.03747030,0.05788390,0.04481686,0.22654663,0.28656154,0.00479451
0.18309155,0.66875872,0.29588747,0.00681666,0.03820008,0.05702710,0.04545008,0.22868830,0.28417725,0.00461975
0.18909455,0.65879020,0.28764439,0.00678775,0.03878667,0.05671628,0.04620592,0.23185976,0.28497387,0.00448373
0.19509755,0.65221053,0.28081126,0.00676318,0.03921760,0.05690177,0.04704811,0.23588049,0.28854732,0.00438085
0.20110055,0.64838406,0.27511300,0.00673882,0.03948360,0.05752705,0.04793958,0.24055868,0.29446616,0.00430543
0.20710355,0.64668070,0.27028408,0.00671105,0.03957865,0.05853061,0.04884325,0.24569625,0.30228134,0.00425190
0.21310655,0.64649077,0.26607438,0.00667679,0.03949993,0.05984795,0.04972280,0.25109402,0.31153637,0.00421489
0.21910955,0.64723820,0.26225390,0.00663359,0.03924771,0.06141372,0.05054348,0.25655703,0.32177768,0.00418930
0.22511256,0.64839233,0.25861641,0.00657960,0.03882515,0.06316387,0.05127280,0.26189991,0.33256503,0.00417046
0.23111556,0.64947816,0.25498211,0.00651364,0.03823805,0.06503776,0.05188134,0.26695211,0.34348176,0.00415412
0.23711856,0.65008487,0.25119935,0.00643514,0.03749452,0.06698025,0.05234330,0.27156293,0.35414469,0.00413656
0.24312156,0.64987277,0.24714559,0.00634417,0.03660472,0.06894355,0.05263720,0.27560603,0.36421315,0.00411460
0.24912456,0.64857835,0.24272764,0.00624135,0.03558050,0.07088885,0.05274633,0.27898337,0.37339700,0.00408566
0.25512756,0.64601745,0.23788118,0.00612786,0.03443506,0.07278759,0.05265920,0.28162829,0.38146319,0.00404771
0.26113057,0.64208630,0.23256989,0.00600535,0.03318268,0.07462232,0.05236977,0.28350761,0.38824057,0.00399935
0.26713357,0.63676036,0.22678383,0.00587592,0.03183842,0.07638709,0.05187764,0.28462248,0.39362264,0.00393974
0.27313657,0.63009090,0.22053753,0.00574199,0.03041783,0.07808733,0.05118794,0.28500800,0.39756810,0.00386858
0.27913957,0.62219924,0.21386749,0.00560626,0.02893670,0.07973916,0.05031119,0.28473142,0.40009894,0.00378612
0.28514257,0.61326862,0.20682934,0.00547162,0.02741084,0.08136814,0.04926283,0.28388899,0.40129619,0.00369305
0.29114557,0.60353399,0.19949462,0.00534105,0.02585587,0.08300758,0.04806272,0.28260146,0.40129335,0.00359048
0.29714857,0.59326991,0.19194724,0.00521751,0.02428700,0.08469626,0.04673438,0.28100834,0.40026773,0.00347984
0.30315158,0.58277687,0.18427968,0.00510384,0.02271886,0.08647596,0.04530411,0.27926123,0.39842998,0.00336284
0.30915458,0.57236647,0.17658908,0.00500268,0.02116530,0.08838850,0.04380004,0.27751641,0.39601234,0.00324137
0.31515758,0.56234622,0.16897331,0.00491632,0.01963924,0.09047285,0.04225109,0.27592693,0.39325608,0.00311740
0.32116058,0.55300427,0.16152704,0.00484663,0.01815250,0.09276213,0.04068588,0.27463476,0.39039861,0.00299292
0.32716358,0.54459498,0.15433814,0.00479496,0.01671567,0.09528077,0.03913173,0.27376317,0.38766101,0.00286984
0.33316658,0.53732589,0.14748432,0.00476207,0.01533799,0.09804208,0.03761363,0.27340988,0.38523646,0.00274994
0.33916958,0.53134663,0.14103036,0.00474808,0.01402723,0.10104612,0.03615343,0.27364125,0.38328024,0.00263475
0.34517259,0.52674053,0.13502579,0.00475241,0.01278965,0.10427827,0.03476906,0.27448782,0.38190157,0.00252556
0.35117559,0.52351913,0.12950334,0.00477380,0.01162992,0.10770845,0.03347409,0.27594149,0.38115798,0.00242335
0.35717859,0.52162002,0.12447814,0.00481030,0.01055117,0.11129102,0.03227730,0.27795455,0.38105224,0.00232875
0.36318159,0.52090819,0.11994758,0.00485932,0.00955495,0.11496552,0.03118266,0.28044054,0.38153203,0.00224206
0.36918459,0.52118071,0.11589204,0.00491774,0.00864138,0.11865812,0.03018936,0.28327696,0.38249250,0.00216324
0.37518759,0.52217468,0.11227623,0.00498192,0.00780919,0.12228384,0.02929217,0.28630984,0.38378131,0.00209191
0.38119060,0.52357799,0.10905129,0.00504791,0.00705589,0.12574934,0.02848188,0.28935977,0.38520606,0.00202743
0.38719360,0.52504239,0.10615729,0.00511152,0.00637791,0.12895625,0.02774603,0.29222920,0.38654369,0.00196892
0.39319660,0.52619831,0.10352618,0.00516852,0.00577083,0.13180480,0.02706958,0.29471074,0.38755116,0.00191531
0.39919960,0.52667048,0.10108503,0.00521473,0.00522951,0.13419764,0.02643583,0.29659587,0.38797716,0.00186540
0.40520260,0.52609395,0.09875927,0.00524623,0.00474834,0.13604374,0.02582727,0.29768380,0.38757397,0.00181795
0.41120560,0.52412933,0.09647592,0.00525948,0.00432143,0.13726190,0.02522644,0.29778993,0.38610903,0.00177168
0.41720860,0.52047689,0.09416659,0.00525141,0.00394281,0.13778414,0.02461678,0.29675359,0.38337560,0.00172541
0.42321161,0.51488858,0.09177012,0.00521962,0.00360656,0.13755834,0.02398332,0.29444470,0.37920204,0.00167804
0.42921461,0.50717766,0.08923480,0.00516235,0.00330702,0.13655036,0.02331330,0.29076895,0.37345925,0.00162865
0.43521761,0.49722544,0.08651999,0.00507862,0.00303889,0.13474543,0.02259667,0.28567138,0.36606602,0.00157647
0.44122061,0.48498490,0.08359723,0.00496822,0.00279732,0.13214864,0.02182638,0.27913830,0.35699210,0.00152098
0.44722361,0.47048125,0.08045071,0.00483168,0.00257801,0.12878472,0.02099852,0.27119727,0.34625889,0.00146185
0.45322661,0.45380932,0.07707715,0.00467029,0.00237721,0.12469704,0.02011238,0.26191551,0.33393788,0.00139898
0.45922961,0.43512824,0.07348514,0.00448598,0.00219178,0.11994584,0.01917025,0.25139667,0.32014697,0.00133250
0.46523262,0.41465373,0.06969407,0.00428126,0.00201915,0.11460594,0.01817715,0.23977624,0.30504505,0.00126271
0.47123562,0.39264844,0.06573256,0.00405912,0.00185729,0.10876393,0.01714051,0.22721589,0.28882504,0.00119010
0.47723862,0.36941090,0.06163675,0.00382287,0.00170468,0.10251504,0.01606967,0.21389711,0.27170600,0.00111528
0.48324162,0.34526379,0.05744830,0.00357610,0.00156025,0.09595990,0.01497540,0.20001439,0.25392451,0.00103896
0.48924462,0.32054198,0.05321238,0.00332245,0.00142331,0.08920115,0.01386938,0.18576826,0.23572604,0.00096193
0.49524762,0.29558092,0.04897567,0.00306558,0.00129347,0.08234038,0.01276368,0.17135868,0.21735647,0.00088502
0.50125063,0.27070599,0.04478454,0.00280900,0.00117062,0.07547512,0.01167029,0.15697885,0.19905430,0.00080902
0.50725363,0.24622307,0.04068338,0.00255602,0.00105482,0.06869639,0.01060070,0.14280983,0.18104373,0.00073473
0.51325663,0.22241071,0.03671318,0.00230962,0.00094626,0.06208657,0.00956553,0.12901603,0.16352895,0.00066285
0.51925963,0.19951419,0.03291048,0.00207245,0.00084523,0.05571781,0.00857423,0.11574179,0.14668975,0.00059404
0.52526263,0.17774139,0.02930661,0.00184672,0.00075209,0.04965101,0.00763490,0.10310901,0.13067849,0.00052885
0.53126563,0.15726061,0.02592722,0.00163424,0.00066725,0.04393526,0.00675420,0.09121594,0.11561852,0.00046772
0.53726863,0.13820025,0.02279222,0.00143639,0.00059114,0.03860778,0.00593727,0.08013690,0.10160390,0.00041100
0.54327164,0.12065005,0.01991590,0.00125414,0.00052425,0.03369437,0.00518780,0.06992303,0.08870032,0.00035893
0.54927464,0.10466384,0.01730743,0.00108807,0.00046715,0.02921016,0.00450818,0.06060380,0.07694710,0.00031167
0.55527764,0.09026345,0.01497147,0.00093845,0.00042050,0.02516069,0.00389959,0.05218921,0.06636002,0.00026929
0.56128064,0.07744346,0.01290900,0.00080524,0.00038509,0.02154327,0.00336229,0.04467241,0.05693485,0.00023178
0.56728364,0.06617667,0.01111828,0.00068817,0.00036193,0.01834841,0.00289582,0.03803276,0.04865124,0.00019910
0.57328664,0.05641981,0.00959588,0.00058682,0.00035227,0.01556140,0.00249931,0.03223897,0.04147695,0.00017116
0.57928964,0.04811941,0.00833776,0.00050067,0.00035771,0.01316386,0.00217173,0.02725235,0.03537212,0.00014788
0.58529265,0.04121760,0.00734029,0.00042915,0.00038022,0.01113525,0.00191217,0.02302996,0.03029339,0.00012916
0.59129565,0.03565752,0.00660132,0.00037172,0.00042223,0.00945427,0.00172012,0.01952757,0.02619790,0.00011494
0.59729865,0.03138843,0.00612111,0.00032792,0.00048673,0.00810018,0.00159576,0.01670240,0.02304683,0.00010520
0.60330165,0.02837019,0.00590324,0.00029742,0.00057730,0.00705391,0.00154012,0.01451558,0.02080868,0.00009998
0.60930465,0.02657714,0.00595532,0.00028007,0.00069818,0.00629898,0.00155535,0.01293421,0.01946189,0.00009939
0.61530765,0.02600137,0.00628966,0.00027595,0.00085432,0.00582232,0.00164487,0.01193317,0.01899708,0.00010366
0.62131066,0.02665517,0.00692370,0.00028538,0.00105141,0.00561479,0.00181351,0.01149653,0.01941865,0.00011308
0.62731366,0.02857283,0.00788032,0.00030898,0.00129585,0.00567160,0.00206759,0.01161860,0.02074588,0.00012809
0.63331666,0.03181165,0.00918798,0.00034769,0.00159481,0.00599250,0.00241501,0.01230469,0.02301336,0.00014923
0.63931966,0.03645219,0.01088057,0.00040275,0.00195609,0.00658182,0.00286517,0.01357154,0.02627090,0.00017718
0.64532266,0.04259770,0.01299718,0.00047576,0.00238810,0.00744830,0.00342900,0.01544741,0.03058277,0.00021274
0.65132566,0.05037280,0.01558147,0.00056864,0.00289968,0.00860480,0.00411878,0.01797188,0.03602645,0.00025686
0.65732866,0.05992136,0.01868098,0.00068367,0.00349997,0.01006786,0.00494797,0.02119539,0.04269070,0.00031058
0.66333167,0.07140350,0.02234602,0.00082342,0.00419816,0.01185705,0.00593098,0.02517839,0.05067309,0.00037510
0.66933467,0.08499187,0.02662845,0.00099076,0.00500328,0.01399425,0.00708287,0.02999027,0.06007701,0.00045171
0.67533767,0.10086712,0.03158015,0.00118885,0.00592385,0.01650280,0.00841894,0.03570793,0.07100816,0.00054177
0.68134067,0.11921261,0.03725126,0.00142101,0.00696756,0.01940651,0.00995429,0.04241404,0.08357057,0.00064675
0.68734367,0.14020841,0.04368833,0.00169076,0.00814094,0.02272858,0.01170336,0.05019498,0.09786233,0.00076813
0.69334667,0.16402481,0.05093218,0.00200168,0.00944895,0.02649050,0.01367934,0.05913846,0.11397096,0.00090741
0.69934967,0.19081519,0.05901576,0.00235735,0.01089460,0.03071084,0.01589363,0.06933080,0.13196867,0.00106608
0.70535268,0.22070869,0.06796194,0.00276125,0.01247860,0.03540406,0.01835519,0.08085393,0.15190761,0.00124554
0.71135568,0.25380260,0.07778136,0.00321662,0.01419899,0.04057933,0.02106992,0.09378216,0.17381523,0.00144708
0.71735868,0.29015486,0.08847031,0.00372639,0.01605086,0.04623940,0.02404008,0.10817859,0.19768992,0.00167184
0.72336168,0.32977680,0.10000893,0.00429300,0.01802611,0.05237953,0.02726373,0.12409155,0.22349717,0.00192071
0.72936468,0.37262632,0.11235957,0.00491827,0.02011330,0.05898662,0.03073415,0.14155075,0.25116628,0.00219432
0.73536768,0.41860193,0.12546562,0.00560325,0.02229754,0.06603839,0.03443944,0.16056359,0.28058787,0.00249297
0.74137069,0.46753766,0.13925066,0.00634808,0.02456060,0.07350290,0.03836217,0.18111153,0.31161233,0.00281658
0.74737369,0.51919936,0.15361823,0.00715183,0.02688099,0.08133814,0.04247915,0.20314673,0.34404928,0.00316460
0.75337669,0.57328243,0.16845205,0.00801239,0.02923426,0.08949204,0.04676134,0.22658904,0.37766814,0.00353603
0.75937969,0.62941120,0.18361691,0.00892634,0.03159338,0.09790260,0.05117392,0.25132366,0.41219991,0.00392933
0.76538269,0.68714029,0.19896016,0.00988888,0.03392922,0.10649844,0.05567654,0.27719941,0.44734007,0.00434242
0.77138569,0.74595795,0.21431371,0.01089372,0.03621110,0.11519957,0.06022371,0.30402792,0.48275270,0.00477266
0.77738869,0.80529148,0.22949676,0.01193312,0.03840752,0.12391846,0.06476538,0.33158381,0.51807569,0.00521686
0.78339170,0.86451475,0.24431895,0.01299789,0.04048680,0.13256140,0.06924774,0.35960609,0.55292693,0.00567128
0.78939470,0.92295789,0.25858403,0.01407744,0.04241789,0.14103013,0.07361406,0.38780067,0.58691131,0.00613170
0.79539770,0.97991881,0.27209389,0.01515994,0.04417111,0.14922361,0.07780584,0.41584428,0.61962854,0.00659345
0.80140070,1.03467658,0.28465285,0.01623245,0.04571893,0.15704011,0.08176393,0.44338966,0.65068131,0.00705150
0.80740370,1.08650621,0.29607217,0.01728122,0.04703663,0.16437928,0.08542987,0.47007198,0.67968382,0.00750057
0.81340670,1.13469458,0.30617456,0.01829191,0.04810298,0.17114440,0.08874718,0.49551641,0.70627028,0.00793521
0.81940970,1.17855709,0.31479853,0.01924992,0.04890078,0.17724458,0.09166277,0.51934666,0.73010323,0.00834996
0.82541271,1.21745446,0.32180261,0.02014080,0.04941729,0.18259694,0.09412829,0.54119430,0.75088141,0.00873945
0.83141571,1.25080927,0.32706915,0.02095056,0.04964459,0.18712866,0.09610139,0.56070845,0.76834683,0.00909858
0.83741871,1.27812153,0.33050759,0.02166613,0.04957973,0.19077886,0.09754695,0.57756560,0.78229106,0.00942263
0.84342171,1.29898289,0.33205718,0.02227568,0.04922480,0.19350011,0.09843807,0.59147922,0.79256019,0.00970740
0.84942471,1.31308875,0.33168899,0.02276906,0.04858687,0.19525982,0.09875697,0.60220863,0.79905864,0.00994936
0.85542771,1.32024800,0.32940713,0.02313805,0.04767775,0.19604106,0.09849557,0.60956697,0.80175137,0.01014572
0.86143072,1.32038974,0.32524916,0.02337671,0.04651369,0.19584314,0.09765588,0.61342768,0.80066467,0.01029455
0.86743372,1.31356690,0.31928567,0.02348156,0.04511493,0.19468163,0.09625012,0.61372943,0.79588523,0.01039482
0.87343672,1.29995640,0.31161903,0.02345175,0.04350517,0.19258803,0.09430052,0.61047908,0.78755775,0.01044646
0.87943972,1.27985596,0.30238138,0.02328908,0.04171102,0.18960897,0.09183886,0.60375267,0.77588110,0.01045034
0.88544272,1.25367756,0.29173188,0.02299806,0.03976130,0.18580505,0.08890577,0.59369424,0.76110305,0.01040829
0.89144572,1.22193797,0.27985344,0.02258571,0.03768645,0.18124925,0.08554975,0.58051269,0.74351400,0.01032305
0.89744872,1.18524655,0.26694888,0.02206150,0.03551780,0.17602518,0.08182603,0.56447670,0.72343979,0.01019818
0.90345173,1.14429107,0.25323683,0.02143702,0.03328698,0.17022501,0.07779518,0.54590805,0.70123400,0.01003801
0.90945473,1.09982208,0.23894747,0.02072573,0.03102526,0.16394731,0.07352172,0.52517353,0.67726992,0.00984757
0.91545773,1.05263640,0.22431820,0.01994262,0.02876304,0.15729489,0.06907259,0.50267597,0.65193267,0.00963244
0.92146073,1.00356066,0.20958950,0.01910384,0.02652932,0.15037263,0.06451565,0.47884463,0.62561162,0.00939868
0.92746373,0.95343529,0.19500103,0.01822635,0.02435131,0.14328553,0.05991823,0.45412548,0.59869351,0.00915277
0.93346673,0.90309973,0.18078820,0.01732752,0.02225411,0.13613689,0.05534575,0.42897178,0.57155636,0.00890148
0.93946973,0.85337915,0.16717912,0.01642485,0.02026043,0.12902682,0.05086054,0.40383509,0.54456442,0.00865181
0.94547274,0.80507327,0.15439221,0.01553559,0.01839048,0.12205099,0.04652080,0.37915736,0.51806419,0.00841094
0.95147574,0.75894715,0.14263422,0.01467651,0.01666183,0.11529978,0.04237975,0.35536393,0.49238150,0.00818620
0.95747874,0.71572422,0.13209895,0.01386364,0.01508948,0.10885762,0.03848504,0.33285783,0.46781957,0.00798498
0.96348174,0.67608125,0.12296631,0.01311210,0.01368583,0.10280279,0.03487835,0.31201528,0.44465798,0.00781472
0.96948474,0.64064505,0.11540192,0.01243592,0.01246082,0.09720726,0.03159515,0.29318236,0.42315216,0.00768288
0.97548774,0.60999045,0.10955687,0.01184796,0.01142209,0.09213688,0.02866473,0.27667271,0.40353336,0.00759690
0.98149075,0.58463918,0.10556772,0.01135978,0.01057505,0.08765156,0.02611033,0.26276607,0.38600869,0.00756414
0.98749375,0.56505901,0.10355656,0.01098158,0.00992312,0.08380559,0.02394938,0.25170748,0.37076107,0.00759181
0.99349675,0.55166279,0.10363091,0.01072217,0.00946785,0.08064779,0.02219386,0.24370674,0.35794880,0.00768688
0.99949975,0.54480688,0.10588351,0.01058884,0.00920907,0.07822175,0.02085066,0.23893808,0.34770459,0.00785598
1.00550275,0.54478862,0.11039169,0.01058735,0.00914498,0.07656570,0.01992206,0.23753971,0.34013403,0.00810525
1.01150575,0.55184268,0.11721653,0.01072182,0.00927229,0.07571238,0.01940602,0.23961313,0.33531330,0.00844020
1.01750875,0.56613615,0.12640154,0.01099465,0.00958624,0.07568860,0.01929660,0.24522198,0.33328639,0.00886548
1.02351176,0.58776253,0.13797100,0.01140642,0.01008068,0.07651460,0.01958419,0.25439063,0.33406184,0.00938473
1.02951476,0.61673475,0.15192802,0.01195579,0.01074810,0.07820326,0.02025575,0.26710228,0.33760920,0.01000033
1.03551776,0.65297773,0.16825230,0.01263937,0.01157962,0.08075913,0.02129496,0.28329689,0.34385571,0.01071324
1.04152076,0.69632090,0.18689785,0.01345168,0.01256503,0.08417741,0.02268226,0.30286895,0.35268316,0.01152276
1.04752376,0.74649126,0.20779076,0.01438503,0.01369280,0.08844288,0.02439494,0.32566543,0.36392569,0.01242640
1.05352676,0.80310765,0.23082707,0.01542950,0.01495013,0.09352889,0.02640707,0.35148412,0.37736853,0.01341972
1.05952976,0.86567687,0.25587111,0.01657295,0.01632303,0.09939648,0.02868955,0.38007258,0.39274811,0.01449622
1.06553277,0.93359207,0.28275438,0.01780111,0.01779639,0.10599375,0.03121011,0.41112805,0.40975391,0.01564736
1.07153577,1.00613424,0.31127497,0.01909766,0.01935413,0.11325545,0.03393335,0.44429848,0.42803189,0.01686253
1.07753877,1.08247678,0.34119796,0.02044444,0.02097932,0.12110299,0.03682086,0.47918495,0.44718989,0.01812915
1.08354177,1.16169371,0.37225662,0.02182175,0.02265444,0.12944474,0.03983149,0.51534545,0.46680477,0.01943287
1.08954477,1.24277140,0.40415452,0.02320860,0.02436151,0.13817688,0.04292157,0.55230032,0.48643120,0.02075772
1.09554777,1.32462369,0.43656872,0.02458318,0.02608237,0.14718451,0.04604546,0.58953909,0.50561179,0.02208648
1.10155078,1.40611023,0.46915376,0.02592325,0.02779889,0.15634336,0.04915599,0.62652876,0.52388830,0.02340094
1.10755378,1.48605745,0.50154659,0.02720664,0.02949321,0.16552173,0.05220519,0.66272331,0.54081345,0.02468234
1.11355678,1.56328157,0.53337222,0.02841171,0.03114791,0.17458285,0.05514504,0.69757411,0.55596289,0.02591177
1.11955978,1.63661299,0.56424994,0.02951788,0.03274624,0.18338750,0.05792828,0.73054108,0.56894683,0.02707060
1.12556278,1.70492124,0.59380004,0.03050612,0.03427223,0.19179680,0.06050935,0.76110406,0.57942079,0.02814091
1.13156578,1.76713963,0.62165071,0.03135936,0.03571086,0.19967516,0.06284529,0.78877416,0.58709519,0.02910593
1.13756878,1.82228873,0.64744505,0.03206293,0.03704809,0.20689317,0.06489669,0.81310459,0.59174317,0.02995043
1.14357179,1.86949807,0.67084793,0.03260486,0.03827094,0.21333051,0.06662857,0.83370068,0.59320653,0.03066107
1.14957479,1.90802514,0.69155252,0.03297617,0.03936754,0.21887855,0.06801118,0.85022868,0.59139940,0.03122670
1.15557779,1.93727124,0.70928637,0.03317100,0.04032712,0.22344286,0.06902077,0.86242306,0.58630972,0.03163864
1.16158079,1.95679368,0.72381679,0.03318674,0.04114005,0.22694520,0.06964012,0.87009211,0.57799835,0.03189080
1.16758379,1.96631397,0.73495556,0.03302397,0.04179784,0.22932526,0.06985901,0.87312153,0.56659614,0.03197983
1.17358679,1.96572193,0.74256268,0.03268641,0.04229317,0.23054185,0.06967444,0.87147608,0.55229892,0.03190513
1.17958979,1.95507562,0.74654923,0.03218068,0.04261999,0.23057367,0.06909076,0.86519920,0.53536092,0.03166883
1.18559280,1.93459736,0.74687925,0.03151612,0.04277357,0.22941949,0.06811950,0.85441055,0.51608682,0.03127565
1.19159580,1.90466591,0.74357055,0.03070443,0.04275063,0.22709795,0.06677909,0.83930176,0.49482290,0.03073278
1.19759880,1.86580539,0.73669458,0.02975930,0.04254948,0.22364678,0.06509439,0.82013048,0.47194766,0.03004966
1.20360180,1.81867132,0.72637520,0.02869607,0.04217022,0.21912160,0.06309603,0.79721300,0.44786232,0.02923767
1.20960480,1.76403425,0.71278657,0.02753128,0.04161482,0.21359435,0.06081966,0.77091568,0.42298146,0.02830993
1.21560780,1.70276167,0.69615003,0.02628230,0.04088737,0.20715138,0.05830507,0.74164555,0.39772426,0.02728089
1.22161081,1.63579857,0.67673019,0.02496687,0.03999415,0.19989121,0.05559522,0.70984037,0.37250648,0.02616611
1.22761381,1.56414744,0.65483021,0.02360277,0.03894374,0.19192218,0.05273523,0.67595841,0.34773336,0.02498183
1.23361681,1.48884797,0.63078632,0.02220747,0.03774708,0.18335991,0.04977139,0.64046843,0.32379354,0.02374474
1.23961981,1.41095716,0.60496181,0.02079780,0.03641738,0.17432472,0.04675011,0.60383987,0.30105407,0.02247161
1.24562281,1.33153000,0.57774047,0.01938967,0.03497006,0.16493913,0.04371703,0.56653370,0.27985628,0.02117901
1.25162581,1.25160126,0.54951963,0.01799787,0.03342251,0.15532533,0.04071608,0.52899415,0.26051268,0.01988307
1.25762881,1.17216856,0.52070291,0.01663591,0.03179384,0.14560293,0.03778868,0.49164124,0.24330446,0.01859918
1.26363182,1.09417687,0.49169290,0.01531582,0.03010448,0.13588677,0.03497311,0.45486449,0.22847955,0.01734183
1.26963482,1.01850475,0.46288367,0.01404815,0.02837581,0.12628502,0.03230382,0.41901779,0.21625104,0.01612435
1.27563782,0.94595223,0.43465357,0.01284182,0.02662962,0.11689755,0.02981105,0.38441533,0.20679570,0.01495883
1.28164082,0.87723053,0.40735819,0.01170421,0.02488764,0.10781453,0.02752045,0.35132881,0.20025257,0.01385591
1.28764382,0.81295355,0.38132376,0.01064107,0.02317099,0.09911530,0.02545282,0.31998565,0.19672139,0.01282469
1.29364682,0.75363122,0.35684110,0.00965664,0.02149969,0.09086760,0.02362399,0.29056835,0.19626082,0.01187267
1.29964982,0.69966464,0.33416032,0.00875368,0.01989215,0.08312699,0.02204480,0.26321467,0.19888654,0.01100567
1.30565283,0.65134301,0.31348623,0.00793353,0.01836475,0.07593660,0.02072113,0.23801879,0.20456925,0.01022779
1.31165583,0.60884249,0.29497485,0.00719623,0.01693148,0.06932710,0.01965406,0.21503312,0.21323263,0.00954142
1.31765883,0.57222679,0.27873089,0.00654061,0.01560362,0.06331693,0.01884006,0.19427078,0.22475165,0.00894723
1.32366183,0.54144967,0.26480640,0.00596438,0.01438961,0.05791278,0.01827129,0.17570858,0.23895119,0.00844425
1.32966483,0.51635937,0.25320067,0.00546428,0.01329488,0.05311018,0.01793593,0.15929043,0.25560553,0.00802989
1.33566783,0.49670479,0.24386140,0.00503620,0.01232190,0.04889435,0.01781859,0.14493107,0.27443880,0.00770008
1.34167084,0.48214368,0.23668706,0.00467525,0.01147028,0.04524119,0.01790078,0.13252004,0.29512664,0.00744935
1.34767384,0.47225252,0.23153064,0.00437595,0.01073689,0.04211836,0.01816143,0.12192582,0.31729950,0.00727099
1.35367684,0.46653821,0.22820442,0.00413234,0.01011620,0.03948656,0.01857743,0.11300002,0.34054746,0.00715725
1.35967984,0.46445124,0.22648594,0.00393809,0.00960052,0.03730077,0.01912430,0.10558164,0.36442683,0.00709947
1.36568284,0.46540024,0.22612481,0.00378666,0.00918044,0.03551162,0.01977679,0.09950121,0.38846855,0.00708837
1.37168584,0.46876751,0.22685034,0.00367141,0.00884520,0.03406680,0.02050956,0.09458491,0.41218808,0.00711422
1.37768884,0.47392523,0.22837959,0.00358574,0.00858311,0.03291243,0.02129793,0.09065844,0.43509666,0.00716712
1.38369185,0.48025194,0.23042578,0.00352323,0.00838200,0.03199441,0.02211847,0.08755072,0.45671369,0.00723720
1.38969485,0.48714869,0.23270668,0.00347770,0.00822960,0.03125968,0.02294972,0.08509724,0.47657954,0.00731495
1.39569785,0.49405446,0.23495268,0.00344340,0.00811398,0.03065746,0.02377275,0.08314312,0.49426852,0.00739134
1.40170085,0.50046021,0.23691435,0.00341503,0.00802382,0.03014032,0.02457168,0.08154572,0.50940135,0.00745813
1.40770385,0.50592121,0.23836911,0.00338788,0.00794881,0.02966507,0.02533411,0.08017683,0.52165646,0.00750803
1.41370685,0.51006691,0.23912693,0.00335786,0.00787980,0.02919359,0.02605138,0.07892436,0.53077987,0.00753484
1.41970985,0.51260827,0.23903465,0.00332156,0.00780904,0.02869333,0.02671872,0.07769345,0.53659271,0.00753361
1.42571286,0.51334198,0.23797894,0.00327630,0.00773030,0.02813780,0.02733523,0.07640714,0.53899644,0.00750068
1.43171586,0.51215155,0.23588774,0.00322010,0.00763887,0.02750667,0.02790364,0.07500646,0.53797510,0.00743375
1.43771886,0.50900516,0.23273015,0.00315167,0.00753161,0.02678583,0.02843000,0.07344992,0.53359466,0.00733184
1.44372186,0.50395042,0.22851486,0.00307042,0.00740686,0.02596716,0.02892311,0.07171267,0.52599938,0.00719526
1.44972486,0.49710628,0.22328710,0.00297639,0.00726427,0.02504819,0.02939385,0.06978507,0.51540533,0.00702548
1.45572786,0.48865246,0.21712448,0.00287015,0.00710472,0.02403161,0.02985444,0.06767101,0.50209137,0.00682503
1.46173087,0.47881698,0.21013177,0.00275278,0.00693005,0.02292463,0.03031752,0.06538587,0.48638803,0.00659729
1.46773387,0.46786226,0.20243493,0.00262573,0.00674285,0.02173827,0.03079525,0.06295434,0.46866484,0.00634637
1.47373687,0.45607069,0.19417477,0.00249079,0.00654625,0.02048660,0.03129848,0.06040812,0.44931660,0.00607682
1.47973987,0.44373012,0.18550038,0.00234992,0.00634365,0.01918600,0.03183583,0.05778363,0.42874935,0.00579350
1.48574287,0.43112013,0.17656278,0.00220524,0.00613850,0.01785434,0.03241297,0.05511981,0.40736668,0.00550136
1.49174587,0.41849965,0.16750893,0.00205889,0.00593411,0.01651030,0.03303209,0.05245616,0.38555691,0.00520522
1.49774887,0.40609651,0.15847654,0.00191295,0.00573344,0.01517274,0.03369137,0.04983095,0.36368167,0.00490966
1.50375188,0.39409932,0.14958958,0.00176944,0.00553901,0.01386012,0.03438490,0.04727987,0.34206649,0.00461884
1.50975488,0.38265208,0.14095491,0.00163019,0.00535271,0.01259009,0.03510261,0.04483494,0.32099350,0.00433642
1.51575788,0.37185154,0.13266002,0.00149684,0.00517583,0.01137920,0.03583059,0.04252386,0.30069658,0.00406546
1.52176088,0.36174755,0.12477181,0.00137085,0.00500896,0.01024267,0.03655151,0.04036975,0.28135906,0.00380842
1.52776388,0.35234590,0.11733651,0.00125340,0.00485207,0.00919439,0.03724537,0.03839127,0.26311374,0.00356714
1.53376688,0.34361382,0.11038061,0.00114552,0.00470451,0.00824693,0.03789034,0.03660301,0.24604520,0.00334287
