energy_ev,total_up,Ir_p_up,Ir_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-4.30115058,1.66590454,0.60873402,0.91907321,0.40271037,0.00711830,0.07070640,0.43192062
-4.29514757,1.69632712,0.63019254,0.93698462,0.41590278,0.00723175,0.06917050,0.43433091
-4.28914457,1.72632103,0.65032402,0.95426770,0.42799867,0.00734904,0.06799698,0.43775803
-4.28314157,1.75483905,0.66875648,0.97029336,0.43872181,0.00746602,0.06715018,0.44198238
-4.27713857,1.78087876,0.68515464,0.98446401,0.44782023,0.00757891,0.06658833,0.44677630
-4.27113557,1.80352623,0.69923334,0.99623795,0.45507572,0.00768446,0.06626604,0.45191633
-4.26513257,1.82199522,0.71076924,1.00515115,0.46031209,0.00778014,0.06613679,0.45719473
-4.25912956,1.83566014,0.71960988,1.01083544,0.46340184,0.00786421,0.06615522,0.46242964
-4.25312656,1.84408124,0.72567986,1.01303238,0.46427110,0.00793583,0.06627926,0.46747328
-4.24712356,1.84702088,0.72898359,1.01160223,0.46290234,0.00799505,0.06647183,0.47221802
-4.24112056,1.84445021,0.72960456,1.00652763,0.45933492,0.00804283,0.06670220,0.47659977
-4.23511756,1.83654603,0.72770101,0.99791196,0.45366345,0.00808096,0.06694691,0.48059875
-4.22911456,1.82367809,0.72349828,0.98597251,0.44603397,0.00811196,0.06719023,0.48423759
-4.22311156,1.80638765,0.71727810,0.97102887,0.43663815,0.00813896,0.06742415,0.48757686
-4.21710855,1.78535832,0.70936535,0.95348720,0.42570590,0.00816549,0.06764790,0.49070833
-4.21110555,1.76138092,0.70011304,0.93382113,0.41349656,0.00819535,0.06786719,0.49374643
-4.20510255,1.73531394,0.68988602,0.91255039,0.40028922,0.00823234,0.06809298,0.49681834
-4.19909955,1.70804181,0.67904455,0.89021804,0.38637264,0.00828011,0.06834012,0.50005328
-4.19309655,1.68043298,0.66792823,0.86736749,0.37203500,0.00834189,0.06862575,0.50357170
-4.18709355,1.65329983,0.65684134,0.84452040,0.35755422,0.00842040,0.06896767,0.50747486
-4.18109055,1.62736234,0.64604018,0.82215642,0.34318904,0.00851759,0.06938265,0.51183550
-4.17508754,1.60321730,0.63572302,0.80069554,0.32917129,0.00863459,0.06988494,0.51669010
-4.16908454,1.58131419,0.62602318,0.78048398,0.31569962,0.00877156,0.07048488,0.52203309
-4.16308154,1.56193893,0.61700546,0.76178393,0.30293490,0.00892768,0.07118779,0.52781345
-4.15707854,1.54520587,0.60866614,0.74476749,0.29099736,0.00910113,0.07199311,0.53393372
-4.15107554,1.53105820,0.60093629,0.72951502,0.27996551,0.00928914,0.07289396,0.54025169
-4.14507254,1.51927652,0.59368826,0.71601758,0.26987686,0.00948804,0.07387687,0.54658438
-4.13906953,1.50949467,0.58674493,0.70418328,0.26073008,0.00969344,0.07492203,0.55271436
-4.13306653,1.50122198,0.57989105,0.69384707,0.25248869,0.00990034,0.07600376,0.55839782
-4.12706353,1.49387051,0.57288615,0.68478323,0.24508575,0.01010330,0.07709124,0.56337412
-4.12106053,1.48678585,0.56547815,0.67671999,0.23842949,0.01029669,0.07814953,0.56737626
-4.11505753,1.47927985,0.55741718,0.66935555,0.23240940,0.01047486,0.07914077,0.57014160
-4.10905453,1.47066384,0.54846861,0.66237461,0.22690262,0.01063235,0.08002547,0.57142258
-4.10305153,1.46028061,0.53842496,0.65546482,0.22178026,0.01076414,0.08076391,0.57099660
-4.09704852,1.44753412,0.52711595,0.64833244,0.21691347,0.01086578,0.08131749,0.56867488
-4.09104552,1.43191559,0.51441639,0.64071664,0.21217889,0.01093363,0.08165007,0.56430977
-4.08504252,1.41302510,0.50025161,0.63240199,0.20746358,0.01096497,0.08172917,0.55780030
-4.07903952,1.39058825,0.48460029,0.62322868,0.20266897,0.01095812,0.08152709,0.54909577
-4.07303652,1.36446733,0.46749482,0.61310041,0.19771405,0.01091254,0.08102172,0.53819738
-4.06703352,1.33466703,0.44901920,0.60198960,0.19253757,0.01082892,0.08019732,0.52515786
-4.06103052,1.30133478,0.42930485,0.58993997,0.18709930,0.01070912,0.07904491,0.51007926
-4.05502751,1.26475606,0.40852469,0.57706662,0.18138050,0.01055621,0.07756256,0.49310919
-4.04902451,1.22534516,0.38688589,0.56355343,0.17538346,0.01037440,0.07575534,0.47443563
-4.04302151,1.18363198,0.36462172,0.54964830,0.16913042,0.01016897,0.07363521,0.45428072
-4.03701851,1.14024549,0.34198300,0.53565612,0.16266180,0.00994613,0.07122052,0.43289383
-4.03101551,1.09589463,0.31922955,0.52192991,0.15603398,0.00971285,0.06853548,0.41054426
-4.02501251,1.05134726,0.29662213,0.50886023,0.14931662,0.00947676,0.06560946,0.38751382
-4.01900950,1.00740796,0.27441501,0.49686325,0.14258975,0.00924586,0.06247607,0.36408964
-4.01300650,0.96489508,0.25284962,0.48636774,0.13594069,0.00902837,0.05917228,0.34055743
-4.00700350,0.92461806,0.23214935,0.47780121,0.12946088,0.00883247,0.05573743,0.31719537
-4.00100050,0.88735516,0.21251572,0.47157572,0.12324276,0.00866606,0.05221222,0.29426889
-3.99499750,0.85383246,0.19412571,0.46807353,0.11737679,0.00853651,0.04863769,0.27202624
-3.98899450,0.82470444,0.17713058,0.46763308,0.11194864,0.00845045,0.04505436,0.25069520
-3.98299150,0.80053670,0.16165573,0.47053581,0.10703667,0.00841351,0.04150127,0.23048061
-3.97698849,0.78179125,0.14780172,0.47699398,0.10270979,0.00843012,0.03801530,0.21156308
-3.97098549,0.76881468,0.13564613,0.48714027,0.09902567,0.00850332,0.03463044,0.19409843
-3.96498249,0.76182968,0.12524611,0.50101936,0.09602938,0.00863464,0.03137737,0.17821812
-3.95897949,0.76093005,0.11664152,0.51858193,0.09375255,0.00882396,0.02828301,0.16403031
-3.95297649,0.76607958,0.10985822,0.53968162,0.09221292,0.00906946,0.02537029,0.15162155
-3.94697349,0.77711473,0.10491155,0.56407498,0.09141447,0.00936764,0.02265813,0.14105892
-3.94097049,0.79375121,0.10180961,0.59142481,0.09134789,0.00971332,0.02016137,0.13239244
-3.93496748,0.81559430,0.10055629,0.62130689,0.09199163,0.01009979,0.01789100,0.12565763
-3.92896448,0.84215258,0.10115378,0.65322004,0.09331311,0.01051897,0.01585432,0.12087796
-3.92296148,0.87285471,0.10360445,0.68659928,0.09527045,0.01096162,0.01405534,0.11806717
-3.91695848,0.90706856,0.10791206,0.72083185,0.09781429,0.01141760,0.01249506,0.11723111
-3.91095548,0.94412211,0.11408197,0.75527538,0.10088975,0.01187620,0.01117188,0.11836922
-3.90495248,0.98332524,0.12212061,0.78927780,0.10443846,0.01232647,0.01008202,0.12147525
-3.89894947,1.02399150,0.13203390,0.82219804,0.10840053,0.01275756,0.00921985,0.12653740
-3.89294647,1.06545903,0.14382483,0.85342690,0.11271630,0.01315907,0.00857825,0.13353768
-3.88694347,1.10710968,0.15749021,0.88240707,0.11732788,0.01352144,0.00814891,0.14245053
-3.88094047,1.14838558,0.17301665,0.90865156,0.12218039,0.01383622,0.00792258,0.15324083
-3.87493747,1.18880246,0.19037608,0.93175979,0.12722277,0.01409635,0.00788922,0.16586126
-3.86893447,1.22795926,0.20952089,0.95143052,0.13240824,0.01429642,0.00803817,0.18024934
-3.86293147,1.26554365,0.23037908,0.96747132,0.13769438,0.01443284,0.00835818,0.19632420
-3.85692846,1.30133348,0.25284958,0.97980395,0.14304278,0.01450390,0.00883748,0.21398335
-3.85092546,1.33519430,0.27679819,0.98846575,0.14841846,0.01450984,0.00946378,0.23309978
-3.84492246,1.36707327,0.30205442,0.99360684,0.15378898,0.01445279,0.01022422,0.25351951
-3.83891946,1.39699017,0.32840943,0.99548351,0.15912342,0.01433668,0.01110536,0.27506003
-3.83291646,1.42502602,0.35561554,0.99444809,0.16439138,0.01416706,0.01209316,0.29750968
-3.82691346,1.45131035,0.38338728,0.99093588,0.16956190,0.01395087,0.01317297,0.32062825
-3.82091046,1.47600775,0.41140439,0.98544982,0.17460271,0.01369619,0.01432956,0.34414897
-3.81490745,1.49930469,0.43931652,0.97854345,0.17947955,0.01341193,0.01554718,0.36778181
-3.80890445,1.52139715,0.46674980,0.97080306,0.18415592,0.01310753,0.01680963,0.39121824
-3.80290145,1.54247982,0.49331497,0.96282958,0.18859311,0.01279266,0.01810043,0.41413718
-3.79689845,1.56273706,0.51861693,0.95522090,0.19275059,0.01247690,0.01940295,0.43621206
-3.79089545,1.58233602,0.54226518,0.94855510,0.19658673,0.01216943,0.02070063,0.45711865
-3.78489245,1.60142180,0.56388481,0.94337504,0.20005979,0.01187884,0.02197717,0.47654340
-3.77888944,1.62011446,0.58312760,0.94017463,0.20312916,0.01161285,0.02321678,0.49419184
-3.77288644,1.63850763,0.59968254,0.93938692,0.20575666,0.01137818,0.02440443,0.50979672
-3.76688344,1.65666830,0.61328539,0.94137409,0.20790788,0.01118039,0.02552602,0.52312548
-3.76088044,1.67463718,0.62372681,0.94641947,0.20955345,0.01102381,0.02656863,0.53398661
-3.75487744,1.69242938,0.63085855,0.95472137,0.21067007,0.01091151,0.02752069,0.54223482
-3.74887444,1.71003485,0.63459750,0.96638877,0.21124138,0.01084528,0.02837212,0.54777446
-3.74287144,1.72741839,0.63492738,0.98143882,0.21125843,0.01082569,0.02911452,0.55056138
-3.73686843,1.74451911,0.63189797,0.99979600,0.21071980,0.01085214,0.02974119,0.55060295
-3.73086543,1.76124929,0.62562202,1.02129298,0.20963142,0.01092298,0.03024724,0.54795635
-3.72486243,1.77749290,0.61626999,1.04567321,0.20800602,0.01103558,0.03062963,0.54272536
-3.71885943,1.79310408,0.60406293,1.07259521,0.20586233,0.01118653,0.03088719,0.53505574
-3.71285643,1.80790597,0.58926391,1.10163871,0.20322404,0.01137170,0.03102064,0.52512958
-3.70685343,1.82169042,0.57216852,1.13231259,0.20011872,0.01158645,0.03103257,0.51315888
-3.70085043,1.83421903,0.55309476,1.16406471,0.19657658,0.01182573,0.03092745,0.49937878
-3.69484742,1.84522597,0.53237307,1.19629361,0.19262944,0.01208422,0.03071164,0.48404068
-3.68884442,1.85442281,0.51033669,1.22836197,0.18830975,0.01235649,0.03039331,0.46740569
-3.68284142,1.86150575,0.48731295,1.25961159,0.18364986,0.01263708,0.02998249,0.44973854
-3.67683842,1.86616492,0.46361575,1.28937978,0.17868156,0.01292065,0.02949101,0.43130230
-3.67083542,1.86809592,0.43953947,1.31701654,0.17343583,0.01320207,0.02893245,0.41235390
-3.66483242,1.86701292,0.41535436,1.34190229,0.16794301,0.01347650,0.02832208,0.39314067
-3.65882941,1.86266294,0.39130367,1.36346543,0.16223309,0.01373948,0.02767675,0.37389782
-3.65282641,1.85484062,0.36760219,1.38119930,0.15633626,0.01398699,0.02701476,0.35484676
-3.64682341,1.84340265,0.34443624,1.39467778,0.15028370,0.01421554,0.02635563,0.33619427
-3.64082041,1.82828108,0.32196490,1.40356897,0.14410831,0.01442219,0.02571992,0.31813223
-3.63481741,1.80949482,0.30032217,1.40764655,0.13784559,0.01460458,0.02512887,0.30083792
-3.62881441,1.78715850,0.27961982,1.40679806,0.13153433,0.01476102,0.02460407,0.28447448
-3.62281141,1.76148818,0.25995073,1.40103008,0.12521733,0.01489049,0.02416703,0.26919158
-3.61680840,1.73280350,0.24139234,1.39046982,0.11894180,0.01499265,0.02383872,0.25512604
-3.61080540,1.70152594,0.22401007,1.37536315,0.11275961,0.01506786,0.02363908,0.24240229
-3.60480240,1.66817333,0.20786053,1.35606917,0.10672728,0.01511719,0.02358644,0.23113261
-3.59879940,1.63335049,0.19299429,1.33305141,0.10090569,0.01514240,0.02369708,0.22141704
-3.59279640,1.59773662,0.17945812,1.30686611,0.09535958,0.01514595,0.02398458,0.21334311
-3.58679340,1.56206968,0.16729677,1.27814792,0.09015670,0.01513092,0.02445946,0.20698515
-3.58079040,1.52712851,0.15655398,1.24759360,0.08536686,0.01510095,0.02512865,0.20240349
-3.57478739,1.49371329,0.14727308,1.21594424,0.08106067,0.01506024,0.02599514,0.19964344
-3.56878439,1.46262510,0.13949692,1.18396664,0.07730823,0.01501337,0.02705779,0.19873426
-3.56278139,1.43464528,0.13326736,1.15243441,0.07417752,0.01496522,0.02831107,0.19968805
-3.55677839,1.41051531,0.12862427,1.12210928,0.07173290,0.01492084,0.02974515,0.20249885
-3.55077539,1.39091772,0.12560423,1.09372331,0.07003339,0.01488532,0.03134591,0.20714190
-3.54477239,1.37645882,0.12423893,1.06796221,0.06913096,0.01486356,0.03309528,0.21357310
-3.53876938,1.36765344,0.12455330,1.04545033,0.06906884,0.01486015,0.03497156,0.22172884
-3.53276638,1.36491216,0.12656360,1.02673757,0.06987987,0.01487918,0.03694999,0.23152620
-3.52676338,1.36853131,0.13027542,1.01228842,0.07158488,0.01492407,0.03900335,0.24286343
-3.52076038,1.37868589,0.13568161,1.00247328,0.07419121,0.01499739,0.04110269,0.25562090
-3.51475738,1.39542545,0.14276046,0.99756233,0.07769139,0.01510073,0.04321814,0.26966234
-3.50875438,1.41867303,0.15147390,0.99772179,0.08206200,0.01523461,0.04531970,0.28483644
-3.50275138,1.44822710,0.16176599,1.00301279,0.08726285,0.01539837,0.04737811,0.30097881
-3.49674837,1.48376643,0.17356173,1.01339277,0.09323645,0.01559018,0.04936565,0.31791407
-3.49074537,1.52485781,0.18676626,1.02871935,0.09990784,0.01580703,0.05125689,0.33545827
-3.48474237,1.57096638,0.20126442,1.04875664,0.10718497,0.01604482,0.05302931,0.35342141
-3.47873937,1.62146852,0.21692094,1.07318382,0.11495948,0.01629848,0.05466394,0.37161008
-3.47273637,1.67566689,0.23358103,1.10160593,0.12310803,0.01656216,0.05614566,0.38983009
-3.46673337,1.73280744,0.25107169,1.13356651,0.13149426,0.01682944,0.05746354,0.40788916
-3.46073037,1.79209793,0.26920342,1.16856192,0.13997119,0.01709361,0.05861085,0.42559943
-3.45472736,1.85272766,0.28777263,1.20605691,0.14838422,0.01734796,0.05958509,0.44277993
-3.44872436,1.91388770,0.30656445,1.24550109,0.15657457,0.01758611,0.06038766,0.45925876
-3.44272136,1.97479120,0.32535602,1.28634571,0.16438305,0.01780227,0.06102359,0.47487509
-3.43671836,2.03469309,0.34392011,1.32806031,0.17165418,0.01799162,0.06150096,0.48948080
-3.43071536,2.09290845,0.36202896,1.37014847,0.17824029,0.01815053,0.06183040,0.50294189
-3.42471236,2.14882904,0.37945827,1.41216225,0.18400572,0.01827684,0.06202437,0.51513946
-3.41870935,2.20193705,0.39599112,1.45371448,0.18883074,0.01836998,0.06209654,0.52597042
-3.41270635,2.25181584,0.41142180,1.49448856,0.19261505,0.01843114,0.06206108,0.53534782
-3.40670335,2.29815685,0.42555937,1.53424504,0.19528088,0.01846331,0.06193205,0.54320095
-3.40070035,2.34076262,0.43823087,1.57282485,0.19677532,0.01847118,0.06172282,0.54947513
-3.39469735,2.37954551,0.44928412,1.61014871,0.19707185,0.01846109,0.06144563,0.55413140
-3.38869435,2.41452236,0.45858998,1.64621290,0.19617112,0.01844080,0.06111127,0.55714607
-3.38269135,2.44580520,0.46604421,1.68108134,0.19410070,0.01841922,0.06072885,0.55851027
-3.37668834,2.47358839,0.47156867,1.71487446,0.19091402,0.01840610,0.06030580,0.55822951
-3.37068534,2.49813305,0.47511214,1.74775524,0.18668846,0.01841163,0.05984793,0.55632340
-3.36468234,2.51974931,0.47665060,1.77991329,0.18152258,0.01844609,0.05935975,0.55282548
-3.35867934,2.53877743,0.47618707,1.81154771,0.17553286,0.01851937,0.05884473,0.54778330
-3.35267634,2.55556876,0.47375114,1.84284961,0.16884981,0.01864063,0.05830587,0.54125857
-3.34667334,2.57046753,0.46939803,1.87398538,0.16161386,0.01881788,0.05774617,0.53332752
-3.34067034,2.58379429,0.46320751,1.90508161,0.15397104,0.01905767,0.05716923,0.52408134
-3.33466733,2.59583209,0.45528240,1.93621252,0.14606872,0.01936478,0.05657978,0.51362653
-3.32866433,2.60681579,0.44574699,1.96739064,0.13805155,0.01974204,0.05598421,0.50208517
-3.32266133,2.61692522,0.43474516,1.99856143,0.13005774,0.02019021,0.05539103,0.48959506
-3.31665833,2.62628233,0.42243828,2.02960193,0.12221586,0.02070792,0.05481121,0.47630935
-3.31065533,2.63495234,0.40900302,2.06032389,0.11464210,0.02129170,0.05425833,0.46239586
-3.30465233,2.64294874,0.39462891,2.09048092,0.10743831,0.02193613,0.05374870,0.44803588
-3.29864932,2.65024170,0.37951573,2.11977944,0.10069053,0.02263404,0.05330124,0.43342234
-3.29264632,2.65676910,0.36387082,2.14789277,0.09446835,0.02337677,0.05293723,0.41875752
-3.28664332,2.66244965,0.34790620,2.17447754,0.08882473,0.02415447,0.05267990,0.40425013
-3.28064032,2.66719695,0.33183561,2.19919148,0.08379647,0.02495652,0.05255390,0.39011193
-3.27463732,2.67093376,0.31587159,2.22171156,0.07940513,0.02577184,0.05258469,0.37655394
-3.26863432,2.67360534,0.30022244,2.24175148,0.07565834,0.02658931,0.05279776,0.36378245
-3.26263132,2.67519120,0.28508932,2.25907735,0.07255143,0.02739815,0.05321789,0.35199476
-3.25662831,2.67571420,0.27066344,2.27352088,0.07006919,0.02818827,0.05386831,0.34137502
-3.25062531,2.67524670,0.25712339,2.28498902,0.06818775,0.02895059,0.05476991,0.33209017
-3.24462231,2.67391295,0.24463267,2.29346973,0.06687645,0.02967724,0.05594043,0.32428617
-3.23861931,2.67188775,0.23333751,2.29903337,0.06609967,0.03036185,0.05739373,0.31808459
-3.23261631,2.66939112,0.22336486,2.30182960,0.06581840,0.03099958,0.05913908,0.31357971
-3.22661331,2.66667921,0.21482072,2.30207987,0.06599174,0.03158726,0.06118058,0.31083614
-3.22061031,2.66403188,0.20778878,2.30006595,0.06657809,0.03212328,0.06351663,0.30988703
-3.21460730,2.66173735,0.20232926,2.29611486,0.06753605,0.03260759,0.06613951,0.31073289
-3.20860430,2.66007469,0.19847811,2.29058112,0.06882519,0.03304144,0.06903509,0.31334108
-3.20260130,2.65929508,0.19624650,2.28382702,0.07040644,0.03342724,0.07218259,0.31764576
-3.19659830,2.65960265,0.19562054,2.27620200,0.07224235,0.03376825,0.07555459,0.32354866
-3.19059530,2.66113596,0.19656138,2.26802216,0.07429711,0.03406825,0.07911705,0.33092017
-3.18459230,2.66395118,0.19900556,2.25955085,0.07653650,0.03433128,0.08282954,0.33960124
-3.17858929,2.66800789,0.20286570,2.25098155,0.07892763,0.03456122,0.08664566,0.34940562
-3.17258629,2.67315846,0.20803162,2.24242369,0.08143878,0.03476152,0.09051360,0.36012280
-3.16658329,2.67914180,0.21437174,2.23389253,0.08403908,0.03493486,0.09437687,0.37152137
-3.16058029,2.68558206,0.22173495,2.22530341,0.08669839,0.03508292,0.09817524,0.38335298
-3.15457729,2.69199277,0.22995294,2.21647109,0.08938714,0.03520618,0.10184584,0.39535670
-3.14857429,2.69778652,0.23884287,2.20711417,0.09207632,0.03530372,0.10532448,0.40726391
-3.14257129,2.70229006,0.24821053,2.19686466,0.09473762,0.03537324,0.10854703,0.41880348
-3.13656828,2.70476451,0.25785387,2.18528240,0.09734362,0.03541104,0.11145097,0.42970732
-3.13056528,2.70443000,0.26756682,2.17187367,0.09986813,0.03541213,0.11397699,0.43971604
-3.12456228,2.70049376,0.27714338,2.15611345,0.10228665,0.03537043,0.11607063,0.44858469
-3.11855928,2.69218056,0.28638189,2.13747006,0.10457681,0.03527902,0.11768380,0.45608829
-3.11255628,2.67876423,0.29508919,2.11543135,0.10671890,0.03513045,0.11877626,0.46202715
-3.10655328,2.65959869,0.30308481,2.08953092,0.10869632,0.03491715,0.11931690,0.46623160
-3.10055028,2.63414713,0.31020479,2.05937332,0.11049601,0.03463177,0.11928476,0.46856606
-3.09454727,2.60200793,0.31630514,2.02465688,0.11210870,0.03426764,0.11866978,0.46893231
-3.08854427,2.56293585,0.32126477,1.98519301,0.11352910,0.03381915,0.11747324,0.46727171
-3.08254127,2.51685759,0.32498772,1.94092091,0.11475584,0.03328207,0.11570772,0.46356632
-3.07653827,2.46388072,0.32740476,1.89191713,0.11579128,0.03265394,0.11339687,0.45783894
-3.07053527,2.40429551,0.32847404,1.83839915,0.11664108,0.03193423,0.11057464,0.45015189
-3.06453227,2.33856951,0.32818111,1.78072296,0.11731364,0.03112455,0.10728427,0.44060473
-3.05852926,2.26733506,0.32653799,1.71937468,0.11781938,0.03022871,0.10357700,0.42933092
-3.05252626,2.19137023,0.32358157,1.65495657,0.11816990,0.02925265,0.09951041,0.41649358
-3.04652326,2.11157412,0.31937131,1.58816809,0.11837711,0.02820440,0.09514677,0.40228049
-3.04052026,2.02893776,0.31398642,1.51978297,0.11845232,0.02709382,0.09055118,0.38689866
-3.03451726,1.94451173,0.30752256,1.45062345,0.11840538,0.02593230,0.08578971,0.37056849
-3.02851426,1.85937234,0.30008833,1.38153279,0.11824395,0.02473249,0.08092767,0.35351787
-3.02251126,1.77458761,0.29180156,1.31334745,0.11797291,0.02350782,0.07602790,0.33597647
-3.01650825,1.69118485,0.28278569,1.24687032,0.11759396,0.02227215,0.07114941,0.31817031
-3.01050525,1.61012097,0.27316626,1.18284600,0.11710540,0.02103935,0.06634610,0.30031684
-3.00450225,1.53225706,0.26306769,1.12193944,0.11650222,0.01982284,0.06166587,0.28262066
-2.99849925,1.45833786,0.25261049,1.06471858,0.11577637,0.01863529,0.05715000,0.26527007
-2.99249625,1.38897710,0.24190888,1.01164181,0.11491726,0.01748825,0.05283278,0.24843428
-2.98649325,1.32464894,0.23106893,0.96305052,0.11391247,0.01639188,0.04874146,0.23226157
-2.98049025,1.26568542,0.22018728,0.91916682,0.11274859,0.01535480,0.04489645,0.21687826
-2.97448724,1.21227998,0.20935032,0.88009627,0.11141221,0.01438392,0.04131177,0.20238832
-2.96848424,1.16449604,0.19863392,0.84583514,0.10989092,0.01348443,0.03799558,0.18887379
-2.96248124,1.12228028,0.18810356,0.81628166,0.10817437,0.01265978,0.03495097,0.17639573
-2.95647824,1.08547922,0.17781493,0.79125024,0.10625521,0.01191179,0.03217670,0.16499560
-2.95047524,1.05385829,0.16781469,0.77048793,0.10412995,0.01124080,0.02966811,0.15469697
-2.94447224,1.02712200,0.15814159,0.75369201,0.10179969,0.01064580,0.02741785,0.14550749
-2.93846923,1.00493420,0.14882759,0.74052765,0.09927065,0.01012468,0.02541676,0.13742089
-2.93246623,0.98693720,0.13989909,0.73064493,0.09655438,0.00967442,0.02365447,0.13041895
-2.92646323,0.97276900,0.13137810,0.72369416,0.09366789,0.00929134,0.02212003,0.12447340
-2.92046023,0.96207763,0.12328326,0.71933896,0.09063341,0.00897126,0.02080236,0.11954754
-2.91445723,0.95453237,0.11563073,0.71726663,0.08747793,0.00870978,0.01969060,0.11559774
-2.90845423,0.94983128,0.10843484,0.71719545,0.08423255,0.00850233,0.01877427,0.11257456
-2.90245123,0.94770520,0.10170852,0.71887897,0.08093159,0.00834441,0.01804339,0.11042364
-2.89644822,0.94791844,0.09546345,0.72210734,0.07761154,0.00823165,0.01748843,0.10908638
-2.89044522,0.95026639,0.08971001,0.72670603,0.07430995,0.00815984,0.01710016,0.10850032
-2.88444222,0.95457094,0.08445700,0.73253254,0.07106415,0.00812505,0.01686948,0.10859944
-2.87843922,0.96067418,0.07971123,0.73947142,0.06791006,0.00812357,0.01678716,0.10931432
-2.87243622,0.96843137,0.07547688,0.74742857,0.06488097,0.00815195,0.01684355,0.11057225
-2.86643322,0.97770388,0.07175496,0.75632528,0.06200643,0.00820695,0.01702834,0.11229745
-2.86043022,0.98835284,0.06854261,0.76609263,0.05931133,0.00828557,0.01733026,0.11441130
-2.85442721,1.00023430,0.06583258,0.77666690,0.05681505,0.00838495,0.01773695,0.11683280
-2.84842421,1.01319616,0.06361277,0.78798629,0.05453099,0.00850244,0.01823477,0.11947920
-2.84242121,1.02707746,0.06186596,0.79998933,0.05246615,0.00863551,0.01880877,0.12226684
-2.83641821,1.04170990,0.06056976,0.81261487,0.05062116,0.00878186,0.01944276,0.12511224
-2.83041521,1.05692166,0.05969681,0.82580384,0.04899041,0.00893933,0.02011940,0.12793346
-2.82441221,1.07254317,0.05921521,0.83950230,0.04756252,0.00910603,0.02082049,0.13065151
-2.81840920,1.08841431,0.05908927,0.85366558,0.04632102,0.00928033,0.02152731,0.13319214
-2.81240620,1.10439264,0.05928046,0.86826287,0.04524521,0.00946095,0.02222102,0.13548751
-2.80640320,1.12036172,0.05974860,0.88328188,0.04431116,0.00964695,0.02288317,0.13747809
-2.80040020,1.13623904,0.06045323,0.89873287,0.04349293,0.00983784,0.02349630,0.13911443
-2.79439720,1.15198275,0.06135511,0.91465165,0.04276371,0.01003359,0.02404445,0.14035889
-2.78839420,1.16759668,0.06241774,0.93110088,0.04209704,0.01023461,0.02451380,0.14118721
-2.78239120,1.18313306,0.06360896,0.94816965,0.04146807,0.01044181,0.02489328,0.14158992
-2.77638819,1.19869277,0.06490244,0.96597084,0.04085457,0.01065652,0.02517501,0.14157348
-2.77038519,1.21442286,0.06627902,0.98463643,0.04023795,0.01088045,0.02535487,0.14116107
-2.76438219,1.23051145,0.06772791,1.00431085,0.03960403,0.01111564,0.02543281,0.14039322
-2.75837919,1.24718039,0.06924766,1.02514269,0.03894367,0.01136432,0.02541315,0.13932794
-2.75237619,1.26467587,0.07084677,1.04727521,0.03825314,0.01162883,0.02530470,0.13804064
-2.74637319,1.28325777,0.07254409,1.07083634,0.03753426,0.01191149,0.02512080,0.13662360
-2.74037019,1.30318826,0.07436883,1.09592868,0.03679436,0.01221446,0.02487914,0.13518517
-2.73436718,1.32472042,0.07636025,1.12262033,0.03604595,0.01253962,0.02460155,0.13384856
-2.72836418,1.34808753,0.07856700,1.15093701,0.03530628,0.01288847,0.02431353,0.13275033
-2.72236118,1.37349361,0.08104616,1.18085631,0.03459657,0.01326201,0.02404375,0.13203848
-2.71635818,1.40110576,0.08386192,1.21230422,0.03394129,0.01366069,0.02382336,0.13187024
-2.71035518,1.43104862,0.08708406,1.24515442,0.03336713,0.01408434,0.02368524,0.13240946
-2.70435218,1.46340103,0.09078613,1.27923039,0.03290207,0.01453216,0.02366318,0.13382373
-2.69834917,1.49819507,0.09504344,1.31431016,0.03257426,0.01500275,0.02379092,0.13628109
-2.69234617,1.53541703,0.09993092,1.35013348,0.03241106,0.01549410,0.02410126,0.13994646
-2.68634317,1.57501013,0.10552087,1.38641092,0.03243797,0.01600369,0.02462504,0.14497781
-2.68034017,1.61687850,0.11188071,1.42283425,0.03267783,0.01652853,0.02539025,0.15152205
-2.67433717,1.66089181,0.11907067,1.45908758,0.03314998,0.01706528,0.02642101,0.15971082
-2.66833417,1.70689011,0.12714177,1.49485827,0.03386971,0.01761031,0.02773676,0.16965614
-2.66233117,1.75468830,0.13613378,1.52984720,0.03484777,0.01815981,0.02935144,0.18144622
-2.65632816,1.80407981,0.14607363,1.56377753,0.03609020,0.01870987,0.03127279,0.19514137
-2.65032516,1.85483935,0.15697410,1.59640170,0.03759831,0.01925653,0.03350178,0.21077028
-2.64432216,1.90672433,0.16883289,1.62750613,0.03936885,0.01979586,0.03603215,0.22832693
-2.63831916,1.95947537,0.18163232,1.65691359,0.04139451,0.02032399,0.03885018,0.24776804
-2.63231616,2.01281577,0.19533946,1.68448325,0.04366447,0.02083714,0.04193458,0.26901152
-2.62631316,2.06645048,0.20990685,1.71010870,0.04616523,0.02133162,0.04525656,0.29193591
-2.62031016,2.12006504,0.22527389,1.73371420,0.04888149,0.02180386,0.04878020,0.31638099
-2.61430715,2.17332488,0.24136868,1.75524971,0.05179723,0.02225038,0.05246288,0.34214955
-2.60830415,2.22587551,0.25811034,1.77468532,0.05489670,0.02266783,0.05625604,0.36901055
-2.60230115,2.27734409,0.27541179,1.79200550,0.05816543,0.02305296,0.06010607,0.39670346
