energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-0.24912456,0.47594659,0.41633951,0.01521194,0.00029727,0.02014967,0.08589635,0.00000000,0.12663369,0.34304187
-0.24312156,0.43076152,0.37755797,0.01367127,0.00026340,0.01828777,0.07748388,0.00000000,0.11729580,0.30977303
-0.23711856,0.38875468,0.34274064,0.01228151,0.00023555,0.01658023,0.06970735,0.00000000,0.10823439,0.27848012
-0.23111556,0.35016433,0.31209770,0.01104862,0.00021416,0.01503840,0.06261779,0.00000000,0.09956054,0.24931798
-0.22511256,0.31517405,0.28577899,0.00997661,0.00019978,0.01367137,0.05626053,0.00000000,0.09137791,0.22240043
-0.21910955,0.28391709,0.26387994,0.00906785,0.00019313,0.01248614,0.05067693,0.00000000,0.08378107,0.19780267
-0.21310655,0.25648157,0.24644760,0.00832342,0.00019512,0.01148795,0.04590623,0.00000000,0.07685445,0.17556438
-0.20710355,0.23291629,0.23348667,0.00774340,0.00020690,0.01068044,0.04198759,0.00000000,0.07067155,0.15569342
-0.20110055,0.21323701,0.22496505,0.00732718,0.00022995,0.01006602,0.03896218,0.00000000,0.06529479,0.13816985
-0.19509755,0.19743266,0.22081896,0.00707377,0.00026607,0.00964608,0.03687516,0.00000000,0.06077563,0.12295018
-0.18909455,0.18547155,0.22095745,0.00698200,0.00031746,0.00942125,0.03577758,0.00000000,0.05715509,0.10997167
-0.18309155,0.17730723,0.22526632,0.00705075,0.00038679,0.00939168,0.03572804,0.00000000,0.05446450,0.09915644
-0.17708854,0.17288376,0.23361145,0.00727913,0.00047718,0.00955719,0.03679399,0.00000000,0.05272649,0.09041545
-0.17108554,0.17214045,0.24584163,0.00766658,0.00059224,0.00991745,0.03905256,0.00000000,0.05195605,0.08365204
-0.16508254,0.17501571,0.26179105,0.00821297,0.00073612,0.01047217,0.04259095,0.00000000,0.05216162,0.07876515
-0.15907954,0.18145007,0.28128137,0.00891860,0.00091346,0.01122112,0.04750611,0.00000000,0.05334617,0.07565197
-0.15307654,0.19138826,0.30412361,0.00978417,0.00112938,0.01216427,0.05390375,0.00000000,0.05550812,0.07421020
-0.14707354,0.20478023,0.33011996,0.01081078,0.00138943,0.01330174,0.06189663,0.00000000,0.05864218,0.07433970
-0.14107054,0.22158118,0.35906524,0.01199972,0.00169946,0.01463381,0.07160204,0.00000000,0.06273986,0.07594366
-0.13506753,0.24175051,0.39074846,0.01335237,0.00206558,0.01616088,0.08313846,0.00000000,0.06778992,0.07892938
-0.12906453,0.26524983,0.42495402,0.01487001,0.00249395,0.01788333,0.09662152,0.00000000,0.07377842,0.08320846
-0.12306153,0.29203994,0.46146280,0.01655352,0.00299058,0.01980141,0.11215925,0.00000000,0.08068867,0.08869681
-0.11705853,0.32207713,0.50005285,0.01840315,0.00356118,0.02191509,0.12984676,0.00000000,0.08850095,0.09531423
-0.11105553,0.35530868,0.54049982,0.02041822,0.00421082,0.02422388,0.14976051,0.00000000,0.09719205,0.10298390
-0.10505253,0.39166798,0.58257686,0.02259683,0.00494372,0.02672662,0.17195237,0.00000000,0.10673476,0.11163169
-0.09904952,0.43106943,0.62605412,0.02493552,0.00576292,0.02942131,0.19644378,0.00000000,0.11709727,0.12118549
-0.09304652,0.47340338,0.67069787,0.02742900,0.00667000,0.03230490,0.22322013,0.00000000,0.12824269,0.13157466
-0.08704352,0.51853143,0.71626914,0.03006992,0.00766477,0.03537314,0.25222581,0.00000000,0.14012856,0.14272958
-0.08104052,0.56628246,0.76252228,0.03284863,0.00874502,0.03862046,0.28336014,0.00000000,0.15270667,0.15458152
-0.07503752,0.61644960,0.80920338,0.03575307,0.00990627,0.04203984,0.31647445,0.00000000,0.16592298,0.16706272
-0.06903452,0.66878854,0.85604890,0.03876872,0.01114162,0.04562276,0.35137067,0.00000000,0.17971789,0.18010685
-0.06303152,0.72301732,0.90278471,0.04187864,0.01244160,0.04935928,0.38780154,0.00000000,0.19402680,0.19364977
-0.05702851,0.77881782,0.94912580,0.04506363,0.01379418,0.05323803,0.42547251,0.00000000,0.20878088,0.20763050
-0.05102551,0.83583893,0.99477686,0.04830248,0.01518481,0.05724639,0.46404566,0.00000000,0.22390821,0.22199246
-0.04502251,0.89370152,1.03943395,0.05157235,0.01659661,0.06137063,0.50314533,0.00000000,0.23933504,0.23668476
-0.03901951,0.95200483,1.08278726,0.05484920,0.01801064,0.06559617,0.54236544,0.00000000,0.25498719,0.25166347
-0.03301651,1.01033429,1.12452505,0.05810832,0.01940629,0.06990778,0.58127834,0.00000000,0.27079148,0.26689267
-0.02701351,1.06827003,1.16433869,0.06132493,0.02076173,0.07428983,0.61944482,0.00000000,0.28667706,0.28234519
-0.02101051,1.12539600,1.20192839,0.06447476,0.02205447,0.07872655,0.65642490,0.00000000,0.30257652,0.29800278
-0.01500750,1.18130892,1.23700963,0.06753461,0.02326201,0.08320219,0.69178893,0.00000000,0.31842666,0.31385572
-0.00900450,1.23562660,1.26931955,0.07048290,0.02436245,0.08770118,0.72512864,0.00000000,0.33416882,0.32990160
-0.00300150,1.28799515,1.29862324,0.07330013,0.02533522,0.09220822,0.75606753,0.00000000,0.34974878,0.34614336
0.00300150,1.33809464,1.32471909,0.07596920,0.02616168,0.09670828,0.78427028,0.00000000,0.36511600,0.36258651
0.00900450,1.38564281,1.34744313,0.07847563,0.02682577,0.10118652,0.80945066,0.00000000,0.38022246,0.37923566
0.01500750,1.43039672,1.36667180,0.08080760,0.02731451,0.10562817,0.83137768,0.00000000,0.39502091,0.39609040
0.02101051,1.47215224,1.38232300,0.08295591,0.02761849,0.11001840,0.84987981,0.00000000,0.40946292,0.41314093
0.02701351,1.51074164,1.39435524,0.08491372,0.02773213,0.11434205,0.86484709,0.00000000,0.42349655,0.43036355
0.03301651,1.54602944,1.40276507,0.08667627,0.02765388,0.11858349,0.87623113,0.00000000,0.43706414,0.44771636
0.03901951,1.57790715,1.40758277,0.08824037,0.02738628,0.12272646,0.88404322,0.00000000,0.45010027,0.46513557
0.04502251,1.60628739,1.40886687,0.08960406,0.02693582,0.12675402,0.88835065,0.00000000,0.46253017,0.48253277
0.05102551,1.63109810,1.40669780,0.09076601,0.02631270,0.13064857,0.88927166,0.00000000,0.47426872,0.49979337
0.05702851,1.65227742,1.40117124,0.09172518,0.02553045,0.13439205,0.88696940,0.00000000,0.48522043,0.51677656
0.06303152,1.66976989,1.39239176,0.09248043,0.02460546,0.13796624,0.88164513,0.00000000,0.49528026,0.53331698
0.06903452,1.68352454,1.38046724,0.09303029,0.02355639,0.14135324,0.87353132,0.00000000,0.50433564,0.54922809
0.07503752,1.69349496,1.36550465,0.09337286,0.02240358,0.14453609,0.86288486,0.00000000,0.51226945,0.56430724
0.08104052,1.69964180,1.34760736,0.09350593,0.02116834,0.14749947,0.84998064,0.00000000,0.51896411,0.57834235
0.08704352,1.70193728,1.32687444,0.09342710,0.01987237,0.15023049,0.83510596,0.00000000,0.52430641,0.59111975
0.09304652,1.70037163,1.30340176,0.09313424,0.01853710,0.15271943,0.81855562,0.00000000,0.52819298,0.60243294
0.09904952,1.69496073,1.27728485,0.09262591,0.01718313,0.15496051,0.80062803,0.00000000,0.53053606,0.61209166
0.10505253,1.68575443,1.24862326,0.09190195,0.01582972,0.15695241,0.78162198,0.00000000,0.53126921,0.61993088
0.11105553,1.67284455,1.21752590,0.09096402,0.01449441,0.15869871,0.76183417,0.00000000,0.53035249,0.62581895
0.11705853,1.65637182,1.18411678,0.08981618,0.01319272,0.16020799,0.74155716,0.00000000,0.52777700,0.62966460
0.12306153,1.63653089,1.14854064,0.08846534,0.01193787,0.16149363,0.72107751,0.00000000,0.52356806,0.63142214
0.12906453,1.61357266,1.11096786,0.08692164,0.01074077,0.16257330,0.70067387,0.00000000,0.51778705,0.63109456
0.13506753,1.58780339,1.07159796,0.08519860,0.00960993,0.16346815,0.68061474,0.00000000,0.51053160,0.62873425
0.14107054,1.55958032,1.03066144,0.08331309,0.00855152,0.16420156,0.66115576,0.00000000,0.50193385,0.62444122
0.14707354,1.52930360,0.98841953,0.08128514,0.00756956,0.16479779,0.64253631,0.00000000,0.49215708,0.61835893
0.15307654,1.49740491,0.94516174,0.07913746,0.00666608,0.16528030,0.62497547,0.00000000,0.48139053,0.61066783
0.15907954,1.46433321,0.90120125,0.07689481,0.00584134,0.16567002,0.60866731,0.00000000,0.46984281,0.60157711
0.16508254,1.43053834,0.85686835,0.07458323,0.00509408,0.16598367,0.59377578,0.00000000,0.45773413,0.59131496
0.17108554,1.39645349,0.81250232,0.07222911,0.00442181,0.16623215,0.58042938,0.00000000,0.44528775,0.58011811
0.17708854,1.36247759,0.76844226,0.06985824,0.00382107,0.16641918,0.56871588,0.00000000,0.43272118,0.56822111
0.18309155,1.32895869,0.72501732,0.06749485,0.00328765,0.16654032,0.55867769,0.00000000,0.42023749,0.55584608
0.18909455,1.29617960,0.68253719,0.06516067,0.00281685,0.16658242,0.55030800,0.00000000,0.40801733,0.54319350
0.19509755,1.26434659,0.64128316,0.06287419,0.00240369,0.16652356,0.54354833,0.00000000,0.39621205,0.53043458
0.20110055,1.23358216,0.60150060,0.06065005,0.00204305,0.16633354,0.53828773,0.00000000,0.38493822,0.51770571
0.20710355,1.20392218,0.56339303,0.05849856,0.00172987,0.16597496,0.53436394,0.00000000,0.37427412,0.50510511
0.21310655,1.17531806,0.52711839,0.05642560,0.00145922,0.16540473,0.53156663,0.00000000,0.36425801,0.49269210
0.21910955,1.14764357,0.49278742,0.05443266,0.00122639,0.16457609,0.52964287,0.00000000,0.35488866,0.48048875
0.22511256,1.12070626,0.46046447,0.05251712,0.00102699,0.16344099,0.52830473,0.00000000,0.34612773,0.46848395
0.23111556,1.09426274,0.43017044,0.05067275,0.00085694,0.16195265,0.52723874,0.00000000,0.33790423,0.45663942
0.23711856,1.06803705,0.40188761,0.04889047,0.00071254,0.16006828,0.52611690,0.00000000,0.33012039,0.44489757
0.24312156,1.04174122,0.37556625,0.04715910,0.00059044,0.15775170,0.52460888,0.00000000,0.32265902,0.43319039
0.24912456,1.01509668,0.35113225,0.04546634,0.00048762,0.15497583,0.52239466,0.00000000,0.31539155,0.42144908
0.25512756,0.98785569,0.32849558,0.04379969,0.00040144,0.15172485,0.51917734,0.00000000,0.30818667,0.40961383
0.26113057,0.95982131,0.30755897,0.04214742,0.00032957,0.14799588,0.51469519,0.00000000,0.30091881,0.39764316
0.26713357,0.93086531,0.28822637,0.04049940,0.00026995,0.14380027,0.50873255,0.00000000,0.29347624,0.38552239
0.27313657,0.90094273,0.27041071,0.03884789,0.00022082,0.13916418,0.50112909,0.00000000,0.28576823,0.37327080
0.27913957,0.87010281,0.25404079,0.03718811,0.00018066,0.13412864,0.49178678,0.00000000,0.27773105,0.36094713
0.28514257,0.83849547,0.23906669,0.03551875,0.00014817,0.12874904,0.48067445,0.00000000,0.26933247,0.34865322
0.29114557,0.80637347,0.22546384,0.03384216,0.00012225,0.12309395,0.46782965,0.00000000,0.26057458,0.33653561
0.29714857,0.77408992,0.21323540,0.03216446,0.00010197,0.11724356,0.45335776,0.00000000,0.25149486,0.32478513
0.30315158,0.74209153,0.20241303,0.03049544,0.00008656,0.11128762,0.43742837,0.00000000,0.24216560,0.31363431
0.30915458,0.71090798,0.19305604,0.02884826,0.00007541,0.10532303,0.42026930,0.00000000,0.23269151,0.30335309
0.31515758,0.68113783,0.18524907,0.02723908,0.00006802,0.09945130,0.40215839,0.00000000,0.22320596,0.29424269
0.32116058,0.65343163,0.17909841,0.02568653,0.00006398,0.09377574,0.38341357,0.00000000,0.21386591,0.28662803
0.32716358,0.62847295,0.17472723,0.02421112,0.00006302,0.08839875,0.36438168,0.00000000,0.20484582,0.28084900
0.33316658,0.60695805,0.17226988,0.02283456,0.00006492,0.08341907,0.34542654,0.00000000,0.19633092,0.27725075
0.33916958,0.58957478,0.17186553,0.02157914,0.00006957,0.07892928,0.32691677,0.00000000,0.18850998,0.27617347
0.34517259,0.57698157,0.17365145,0.02046705,0.00007691,0.07501335,0.30921382,0.00000000,0.18156811,0.27794187
0.35117559,0.56978699,0.17775616,0.01951973,0.00008694,0.07174466,0.29266079,0.00000000,0.17567967,0.28285465
0.35717859,0.56853056,0.18429269,0.01875730,0.00009974,0.06918411,0.27757228,0.00000000,0.17100173,0.29117438
0.36318159,0.57366525,0.19335226,0.01819805,0.00011543,0.06737872,0.26422567,0.00000000,0.16766818,0.30311800
0.36918459,0.58554220,0.20499865,0.01785798,0.00013418,0.06636053,0.25285405,0.00000000,0.16578476,0.31884820
0.37518759,0.60439798,0.21926336,0.01775038,0.00015622,0.06614579,0.24364091,0.00000000,0.16542513,0.33846606
0.38119060,0.63034474,0.23614191,0.01788562,0.00018182,0.06673466,0.23671678,0.00000000,0.16662811,0.36200503
0.38719360,0.66336355,0.25559143,0.01827082,0.00021130,0.06811115,0.23215764,0.00000000,0.16939610,0.38942670
0.39319660,0.70330104,0.27752959,0.01890977,0.00024505,0.07024348,0.22998513,0.00000000,0.17369477,0.42061824
0.39919960,0.74986956,0.30183503,0.01980284,0.00028348,0.07308479,0.23016844,0.00000000,0.17945395,0.45539197
0.40520260,0.80265082,0.32834933,0.02094691,0.00032709,0.07657422,0.23262767,0.00000000,0.18656967,0.49348684
0.41120560,0.86110298,0.35688041,0.02233544,0.00037641,0.08063827,0.23723838,0.00000000,0.19490723,0.53457210
0.41720860,0.92457110,0.38720730,0.02395857,0.00043205,0.08519251,0.24383718,0.00000000,0.20430521,0.57825285
0.42321161,0.99230058,0.41908599,0.02580322,0.00049467,0.09014355,0.25222812,0.00000000,0.21458025,0.62407758
0.42921461,1.06345326,0.45225623,0.02785331,0.00056496,0.09539128,0.26218942,0.00000000,0.22553235,0.67154717
0.43521761,1.13712570,0.48644880,0.03008991,0.00064368,0.10083121,0.27348057,0.00000000,0.23695059,0.72012541
0.44122061,1.21236904,0.52139289,0.03249158,0.00073162,0.10635701,0.28584923,0.00000000,0.24861893,0.76925028
0.44722361,1.28820971,0.55682323,0.03503455,0.00082956,0.11186304,0.29903790,0.00000000,0.26032198,0.81834596
0.45322661,1.36367033,0.59248642,0.03769311,0.00093832,0.11724693,0.31279013,0.00000000,0.27185049,0.86683469
0.45922961,1.43779005,0.62814613,0.04043985,0.00105863,0.12241187,0.32685590,0.00000000,0.28300627,0.91414850
0.46523262,1.50964345,0.66358678,0.04324604,0.00119118,0.12726891,0.34099628,0.00000000,0.29360647,0.95973989
0.47123562,1.57835759,0.69861543,0.04608193,0.00133654,0.13173879,0.35498708,0.00000000,0.30348710,1.00309146
0.47723862,1.64312637,0.73306170,0.04891710,0.00149513,0.13575355,0.36862151,0.00000000,0.31250554,1.04372401
0.48324162,1.70322204,0.76677573,0.05172080,0.00166715,0.13925761,0.38171184,0.00000000,0.32054214,1.08120284
0.48924462,1.75800340,0.79962428,0.05446223,0.00185256,0.14220853,0.39409018,0.00000000,0.32750085,1.11514232
0.49524762,1.80692077,0.83148522,0.05711092,0.00205101,0.14457720,0.40560833,0.00000000,0.33330890,1.14520866
0.50125063,1.84951787,0.86224086,0.05963700,0.00226180,0.14634765,0.41613701,0.00000000,0.33791577,1.17112096
0.50725363,1.88543081,0.89177062,0.06201151,0.00248387,0.14751642,0.42556458,0.00000000,0.34129133,1.19265086
0.51325663,1.91438486,0.91994372,0.06420671,0.00271570,0.14809154,0.43379543,0.00000000,0.34342366,1.20962108
0.51925963,1.93618945,0.94661242,0.06619640,0.00295539,0.14809132,0.44074833,0.00000000,0.34431647,1.22190321
0.52526263,1.95073213,0.97160662,0.06795620,0.00320058,0.14754280,0.44635488,0.00000000,0.34398640,1.22941507
0.53126563,1.95797218,0.99473036,0.06946389,0.00344851,0.14648026,0.45055826,0.00000000,0.34246054,1.23211814
0.53726863,1.95793450,1.01576066,0.07069973,0.00369605,0.14494358,0.45331251,0.00000000,0.33977405,1.23001522
0.54327164,1.95070438,1.03444920,0.07164684,0.00393972,0.14297678,0.45458230,0.00000000,0.33596829,1.22314866
0.54927464,1.93642338,1.05052688,0.07229146,0.00417583,0.14062672,0.45434333,0.00000000,0.33108937,1.21159931
0.55527764,1.91528687,1.06371130,0.07262339,0.00440051,0.13794201,0.45258336,0.00000000,0.32518729,1.19548617
0.56128064,1.88754294,1.07371683,0.07263624,0.00460985,0.13497217,0.44930377,0.00000000,0.31831553,1.17496666
0.56728364,1.85349275,1.08026700,0.07232779,0.00480000,0.13176714,0.44452142,0.00000000,0.31053117,1.15023740
0.57328664,1.81349194,1.08310830,0.07170020,0.00496731,0.12837700,0.43827084,0.00000000,0.30189539,1.12153525
0.57928964,1.76795260,1.08202481,0.07076025,0.00510842,0.12485195,0.43060631,0.00000000,0.29247418,1.08913817
0.58529265,1.71734524,1.07685279,0.06951943,0.00522041,0.12124250,0.42160381,0.00000000,0.28233924,1.05336574
0.59129565,1.66220019,1.06749414,0.06799395,0.00530090,0.11759970,0.41136242,0.00000000,0.27156883,1.01457889
0.59729865,1.60310774,1.05392807,0.06620466,0.00534815,0.11397550,0.40000510,0.00000000,0.26024840,0.97317860
0.60330165,1.54071657,1.03622003,0.06417684,0.00536111,0.11042297,0.38767861,0.00000000,0.24847103,0.92960335
0.60930465,1.47572988,1.01452728,0.06193980,0.00533947,0.10699641,0.37455241,0.00000000,0.23633740,0.88432522
0.61530765,1.40889915,0.98910069,0.05952644,0.00528374,0.10375126,0.36081658,0.00000000,0.22395540,0.83784456
0.62131066,1.34101524,0.96028248,0.05697264,0.00519516,0.10074370,0.34667861,0.00000000,0.21143921,0.79068337
0.62731366,1.27289703,0.92849984,0.05431655,0.00507573,0.09803003,0.33235924,0.00000000,0.19890800,0.74337760
0.63331666,1.20537787,0.89425480,0.05159774,0.00492812,0.09566565,0.31808745,0.00000000,0.18648417,0.69646862
0.63931966,1.13929028,0.85811066,0.04885643,0.00475561,0.09370382,0.30409470,0.00000000,0.17429140,0.65049419
0.64532266,1.07544958,0.82067568,0.04613253,0.00456197,0.09219412,0.29060881,0.00000000,0.16245238,0.60597947
0.65132566,1.01463702,0.78258484,0.04346476,0.00435137,0.09118076,0.27784760,0.00000000,0.15108657,0.56342829
0.65732866,0.95758334,0.74448054,0.04088983,0.00412824,0.09070075,0.26601268,0.00000000,0.14030799,0.52331516
0.66333167,0.90495343,0.70699317,0.03844164,0.00389712,0.09078214,0.25528359,0.00000000,0.13022309,0.48607842
0.66933467,0.85733277,0.67072242,0.03615060,0.00366261,0.09144230,0.24581263,0.00000000,0.12092904,0.45211472
0.67533767,0.81521639,0.63622028,0.03404308,0.00342917,0.09268648,0.23772058,0.00000000,0.11251224,0.42177490
0.68134067,0.77900065,0.60397633,0.03214100,0.00320108,0.09450665,0.23109351,0.00000000,0.10504728,0.39536160
0.68734367,0.74897827,0.57440599,0.03046154,0.00298229,0.09688083,0.22598085,0.00000000,0.09859634,0.37312828
0.69334667,0.72533672,0.54784207,0.02901708,0.00277640,0.09977282,0.22239476,0.00000000,0.09320892,0.35527965
0.69934967,0.70815974,0.52452981,0.02781523,0.00258658,0.10313258,0.22031076,0.00000000,0.08892200,0.34197316
0.70535268,0.69743191,0.50462540,0.02685900,0.00241554,0.10689705,0.21966976,0.00000000,0.08576047,0.33332131
0.71135568,0.69304569,0.48819785,0.02614715,0.00226549,0.11099162,0.22038113,0.00000000,0.08373775,0.32939434
0.71735868,0.69481049,0.47523378,0.02567454,0.00213818,0.11533205,0.22232680,0.00000000,0.08285656,0.33022296
0.72336168,0.70246291,0.46564471,0.02543265,0.00203484,0.11982681,0.22536607,0.00000000,0.08310969,0.33580064
0.72936468,0.71567770,0.45927619,0.02541005,0.00195627,0.12437977,0.22934103,0.00000000,0.08448065,0.34608518
0.73536768,0.73407855,0.45591825,0.02559295,0.00190281,0.12889311,0.23408211,0.00000000,0.08694423,0.36099937
0.74137069,0.75724813,0.45531653,0.02596563,0.00187439,0.13327025,0.23941366,0.00000000,0.09046678,0.38043044
0.74737369,0.78473695,0.45718333,0.02651097,0.00187055,0.13741882,0.24515925,0.00000000,0.09500626,0.40422831
0.75337669,0.81607046,0.46120826,0.02721076,0.00189050,0.14125327,0.25114645,0.00000000,0.10051203,0.43220280
0.75937969,0.85075439,0.46706794,0.02804604,0.00193309,0.14469737,0.25721089,0.00000000,0.10692444,0.46411996
0.76538269,0.88827827,0.47443448,0.02899734,0.00199686,0.14768609,0.26319949,0.00000000,0.11417423,0.49969792
0.77138569,0.92811721,0.48298246,0.03004480,0.00208009,0.15016712,0.26897283,0.00000000,0.12218188,0.53860273
0.77738869,0.96973246,0.49239458,0.03116826,0.00218077,0.15210180,0.27440650,0.00000000,0.13085702,0.58044481
0.78339170,1.01257129,0.50236579,0.03234733,0.00229663,0.15346549,0.27939165,0.00000000,0.14009798,0.62477647
0.78939470,1.05606665,0.51260627,0.03356134,0.00242518,0.15424741,0.28383473,0.00000000,0.14979174,0.67109137
0.79539770,1.09963755,0.52284348,0.03478936,0.00256372,0.15445000,0.28765657,0.00000000,0.15981419,0.71882621
0.80140070,1.14269067,0.53282352,0.03601023,0.00270937,0.15408790,0.29079105,0.00000000,0.17003110,0.76736540
0.80740370,1.18462390,0.54231223,0.03720258,0.00285907,0.15318661,0.29318349,0.00000000,0.18029963,0.81604882
0.81340670,1.22483228,0.55109624,0.03834500,0.00300968,0.15178088,0.29478895,0.00000000,0.19047054,0.86418295
0.81940970,1.26271661,0.55898436,0.03941621,0.00315799,0.14991313,0.29557076,0.00000000,0.20039112,0.91105529
0.82541271,1.29769475,0.56580932,0.04039533,0.00330078,0.14763181,0.29549921,0.00000000,0.20990872,0.95595167
0.83141571,1.32921551,0.57143010,0.04126225,0.00343491,0.14498983,0.29455074,0.00000000,0.21887482,0.99817605
0.83741871,1.35677448,0.57573473,0.04199809,0.00355737,0.14204322,0.29270758,0.00000000,0.22714948,1.03707194
0.84342171,1.37993121,0.57864347,0.04258566,0.00366533,0.13885001,0.28995788,0.00000000,0.23460598,1.07204451
0.84942471,1.39832674,0.58011207,0.04300999,0.00375629,0.13546925,0.28629631,0.00000000,0.24113531,1.10258230
0.85542771,1.41170034,0.58013496,0.04325887,0.00382806,0.13196035,0.28172502,0.00000000,0.24665052,1.12827731
0.86143072,1.41990436,0.57874776,0.04332333,0.00387889,0.12838251,0.27625486,0.00000000,0.25109033,1.14884237
0.86743372,1.42291593,0.57602891,0.04319805,0.00390751,0.12479439,0.26990670,0.00000000,0.25442204,1.16412451
0.87343672,1.42084448,0.57209999,0.04288173,0.00391313,0.12125372,0.26271265,0.00000000,0.25664338,1.17411352
0.87943972,1.41393410,0.56712434,0.04237723,0.00389553,0.11781700,0.25471712,0.00000000,0.25778314,1.17894481
0.88544272,1.40256027,0.56130385,0.04169166,0.00385501,0.11453905,0.24597739,0.00000000,0.25790052,1.17889615
0.89144572,1.38722033,0.55487363,0.04083623,0.00379239,0.11147248,0.23656378,0.00000000,0.25708310,1.17437816
0.89744872,1.36851802,0.54809477,0.03982600,0.00370902,0.10866694,0.22655914,0.00000000,0.25544351,1.16591861
0.90345173,1.34714234,0.54124514,0.03867938,0.00360665,0.10616819,0.21605779,0.00000000,0.25311490,1.15414123
0.90945473,1.32384151,0.53460862,0.03741758,0.00348747,0.10401697,0.20516377,0.00000000,0.25024531,1.13973977
0.91545773,1.29939320,0.52846319,0.03606387,0.00335391,0.10224775,0.19398862,0.00000000,0.24699137,1.12344854
0.92146073,1.27457241,0.52306839,0.03464278,0.00320867,0.10088731,0.18264861,0.00000000,0.24351142,1.10601078
0.92746373,1.25011849,0.51865271,0.03317923,0.00305455,0.09995337,0.17126168,0.00000000,0.23995849,1.08814640
0.93346673,1.22670308,0.51540169,0.03169771,0.00289436,0.09945325,0.15994426,0.00000000,0.23647359,1.07052074
0.93946973,1.20490065,0.51344733,0.03022138,0.00273089,0.09938273,0.14880798,0.00000000,0.23317935,1.05371581
0.94547274,1.18516313,0.51285947,0.02877137,0.00256675,0.09972515,0.13795667,0.00000000,0.23017472,1.03820557
0.95147574,1.16780006,0.51363957,0.02736612,0.00240435,0.10045096,0.12748355,0.00000000,0.22753071,1.02433651
0.95747874,1.15296537,0.51571756,0.02602084,0.00224582,0.10151767,0.11746903,0.00000000,0.22528746,1.01231431
0.96348174,1.14065148,0.51895179,0.02474721,0.00209296,0.10287030,0.10797891,0.00000000,0.22345293,1.00219756
0.96948474,1.13069111,0.52313239,0.02355314,0.00194722,0.10444244,0.09906331,0.00000000,0.22200305,0.99389842
0.97548774,1.12276664,0.52798781,0.02244281,0.00180968,0.10615780,0.09075622,0.00000000,0.22088349,0.98719045
0.98149075,1.11642661,0.53319447,0.02141679,0.00168106,0.10793226,0.08307568,0.00000000,0.22001283,0.98172289
0.98749375,1.11110847,0.53838893,0.02047237,0.00156174,0.10967639,0.07602460,0.00000000,0.21928703,0.97704078
0.99349675,1.10616634,0.54318216,0.01960398,0.00145177,0.11129831,0.06959206,0.00000000,0.21858491,0.97260958
0.99949975,1.10090239,0.54717517,0.01880371,0.00135094,0.11270674,0.06375504,0.00000000,0.21777438,0.96784319
1.00550275,1.09460017,0.54997527,0.01806192,0.00125880,0.11381414,0.05848052,0.00000000,0.21671906,0.96213376
1.01150575,1.08655826,0.55121215,0.01736787,0.00117471,0.11453982,0.05372773,0.00000000,0.21528501,0.95488179
1.01750875,1.07612246,0.55055304,0.01671033,0.00109792,0.11481282,0.04945044,0.00000000,0.21334712,0.94552511
1.02351176,1.06271522,0.54771631,0.01607819,0.00102760,0.11457443,0.04559928,0.00000000,0.21079501,0.93356516
1.02951476,1.04586063,0.54248267,0.01546101,0.00096289,0.11378029,0.04212390,0.00000000,0.20753804,0.91858964
1.03551776,1.02520427,0.53470379,0.01484946,0.00090292,0.11240192,0.03897486,0.00000000,0.20350929,0.90029035
1.04152076,1.00052682,0.52430776,0.01423567,0.00084692,0.11042761,0.03610525,0.00000000,0.19866836,0.87847565
1.04752376,0.97175136,0.51130131,0.01361355,0.00079415,0.10786270,0.03347206,0.00000000,0.19300281,0.85307717
1.05352676,0.93894408,0.49576890,0.01297885,0.00074399,0.10472915,0.03103705,0.00000000,0.18652839,0.82415084
1.05952976,0.90230886,0.47786862,0.01232927,0.00069593,0.10106459,0.02876743,0.00000000,0.17928805,0.79187222
1.06553277,0.86217618,0.45782553,0.01166436,0.00064957,0.09692078,0.02663609,0.00000000,0.17134974,0.75652708
1.07153577,0.81898737,0.43592257,0.01098542,0.00060464,0.09236156,0.02462159,0.00000000,0.16280337,0.71849759
1.07753877,0.77327518,0.41248983,0.01029524,0.00056095,0.08746058,0.02270790,0.00000000,0.15375698,0.67824531
1.08354177,0.72564175,0.38789263,0.00959786,0.00051843,0.08229870,0.02088393,0.00000000,0.14433248,0.63629195
1.08954477,0.67673539,0.36251902,0.00889828,0.00047708,0.07696136,0.01914289,0.00000000,0.13466100,0.59319888
1.09554777,0.62722711,0.33676738,0.00820212,0.00043697,0.07153593,0.01748159,0.00000000,0.12487836,0.54954655
1.10155078,0.57778814,0.31103456,0.00751534,0.00039820,0.06610926,0.01589972,0.00000000,0.11512057,0.50591468
1.10755378,0.52906935,0.28570507,0.00684390,0.00036092,0.06076533,0.01439904,0.00000000,0.10551983,0.46286418
1.11355678,0.48168323,0.26114159,0.00619358,0.00032529,0.05558335,0.01298274,0.00000000,0.09620096,0.42092130
1.11955978,0.43618906,0.23767724,0.00556966,0.00029147,0.05063612,0.01165479,0.00000000,0.08727847,0.38056459
1.12556278,0.39308150,0.21560943,0.00497684,0.00025958,0.04598876,0.01041938,0.00000000,0.07885426,0.34221498
1.13156578,0.35278282,0.19519566,0.00441903,0.00022977,0.04169785,0.00928058,0.00000000,0.07101615,0.30622896
