energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
-0.21310655,3.06657512,0.88999797,0.46215131,0.04154217,0.82422854,0.61153034,1.25372450,0.00000000
-0.20710355,3.03425804,0.87593256,0.45591414,0.04146078,0.83311416,0.61015986,1.21874825,0.00000000
-0.20110055,2.99472245,0.86108966,0.44850220,0.04124168,0.83971525,0.60705980,1.18176165,0.00000000
-0.19509755,2.94866695,0.84578111,0.44002369,0.04088075,0.84395892,0.60224758,1.14344521,0.00000000
-0.18909455,2.89684245,0.83029399,0.43059277,0.04037552,0.84579903,0.59577137,1.10447175,0.00000000
-0.18309155,2.84004533,0.81488461,0.42032796,0.03972565,0.84521698,0.58771357,1.06549853,0.00000000
-0.17708854,2.77911264,0.79977439,0.40935097,0.03893322,0.84222256,0.57819352,1.02716162,0.00000000
-0.17108554,2.71491911,0.78514803,0.39778595,0.03800300,0.83685475,0.56736929,0.99007234,0.00000000
-0.16508254,2.64837498,0.77115346,0.38575904,0.03694259,0.82918241,0.55543826,0.95481534,0.00000000
-0.15907954,2.58042417,0.75790374,0.37339814,0.03576245,0.81930482,0.54263635,0.92194772,0.00000000
-0.15307654,2.51204150,0.74548024,0.36083287,0.03447580,0.80735188,0.52923580,0.89199857,0.00000000
-0.14707354,2.44422854,0.73393703,0.34819437,0.03309843,0.79348402,0.51554144,0.86546836,0.00000000
-0.14107054,2.37800703,0.72330585,0.33561513,0.03164831,0.77789149,0.50188547,0.84282757,0.00000000
-0.13506753,2.31440942,0.71360144,0.32322847,0.03014521,0.76079315,0.48862075,0.82451406,0.00000000
-0.12906453,2.25446619,0.70482664,0.31116775,0.02861009,0.74243445,0.47611288,0.81092887,0.00000000
-0.12306153,2.19918989,0.69697699,0.29956524,0.02706461,0.72308479,0.46473117,0.80243022,0.00000000
-0.11705853,2.14955608,0.69004460,0.28855062,0.02553047,0.70303403,0.45483887,0.79932580,0.00000000
-0.11105553,2.10648163,0.68402091,0.27824906,0.02402880,0.68258827,0.44678283,0.80186349,0.00000000
-0.10505253,2.07080129,0.67889831,0.26877912,0.02257965,0.66206495,0.44088308,0.81022095,0.00000000
-0.09904952,2.04324338,0.67467058,0.26025030,0.02120144,0.64178732,0.43742263,0.82449471,0.00000000
-0.09304652,2.02440582,0.67133223,0.25276055,0.01991054,0.62207850,0.43663786,0.84468928,0.00000000
-0.08704352,2.01473368,0.66887677,0.24639376,0.01872095,0.60325513,0.43870983,0.87070734,0.00000000
-0.08104052,2.01449962,0.66729429,0.24121740,0.01764409,0.58562101,0.44375693,0.90234164,0.00000000
-0.07503752,2.02378827,0.66656852,0.23728036,0.01668867,0.56946074,0.45182898,0.93926939,0.00000000
-0.06903452,2.04248573,0.66667376,0.23461118,0.01586072,0.55503363,0.46290324,0.98105011,0.00000000
-0.06303152,2.07027486,0.66757190,0.23321681,0.01516369,0.54256810,0.47688230,1.02712715,0.00000000
-0.05702851,2.10663708,0.66920989,0.23308180,0.01459862,0.53225670,0.49359402,1.07683362,0.00000000
-0.05102551,2.15086069,0.67151799,0.23416822,0.01416439,0.52425197,0.51279361,1.12940264,0.00000000
-0.04502251,2.20205577,0.67440884,0.23641608,0.01385808,0.51866309,0.53416771,1.18398193,0.00000000
-0.03901951,2.25917515,0.67777764,0.23974448,0.01367520,0.51555367,0.55734045,1.23965238,0.00000000
-0.03301651,2.32104053,0.68150331,0.24405323,0.01361012,0.51494048,0.58188124,1.29544997,0.00000000
-0.02701351,2.38637289,0.68545081,0.24922506,0.01365630,0.51679324,0.60731414,1.35039024,0.00000000
-0.02101051,2.45382572,0.68947421,0.25512821,0.01380663,0.52103539,0.63312854,1.40349425,0.00000000
-0.01500750,2.52201973,0.69342055,0.26161939,0.01405360,0.52754588,0.65879080,1.45381499,0.00000000
-0.00900450,2.58957754,0.69713409,0.26854683,0.01438950,0.53616167,0.68375659,1.50046293,0.00000000
-0.00300150,2.65515686,0.70046075,0.27575361,0.01480653,0.54668106,0.70748353,1.54262961,0.00000000
0.00300150,2.71748084,0.70325230,0.28308076,0.01529681,0.55886759,0.72944387,1.57960822,0.00000000
0.00900450,2.77536445,0.70537030,0.29037035,0.01585238,0.57245438,0.74913683,1.61081013,0.00000000
0.01500750,2.82773605,0.70668919,0.29746833,0.01646515,0.58714891,0.76610028,1.63577673,0.00000000
0.02101051,2.87365346,0.70709872,0.30422706,0.01712678,0.60263794,0.77992143,1.65418621,0.00000000
0.02701351,2.91231447,0.70650533,0.31050752,0.01782856,0.61859269,0.79024637,1.66585495,0.00000000
0.03301651,2.94306182,0.70483261,0.31618111,0.01856133,0.63467400,0.79678802,1.67073383,0.00000000
0.03901951,2.96538300,0.70202093,0.32113114,0.01931533,0.65053763,0.79933253,1.66889974,0.00000000
0.04502251,2.97890567,0.69802625,0.32525394,0.02008018,0.66583945,0.79774372,1.66054317,0.00000000
0.05102551,2.98338955,0.69281837,0.32845959,0.02084486,0.68024064,0.79196565,1.64595245,0.00000000
0.05702851,2.97871584,0.68637892,0.33067250,0.02159773,0.69341289,0.78202310,1.62549602,0.00000000
0.06303152,2.96487513,0.67869917,0.33183163,0.02232669,0.70504345,0.76802008,1.59960349,0.00000000
0.06903452,2.94195504,0.66977815,0.33189065,0.02301934,0.71484014,0.75013634,1.56874676,0.00000000
0.07503752,2.91012836,0.65962107,0.33081793,0.02366323,0.72253631,0.72862199,1.53342212,0.00000000
0.08104052,2.86964254,0.64823828,0.32859644,0.02424620,0.72789549,0.70379046,1.49413417,0.00000000
0.08704352,2.82081108,0.63564505,0.32522363,0.02475674,0.73071596,0.67600999,1.45138237,0.00000000
0.09304652,2.76400706,0.62186189,0.32071125,0.02518436,0.73083488,0.64569385,1.40565039,0.00000000
0.09904952,2.69965884,0.60691563,0.31508515,0.02552003,0.72813205,0.61328972,1.35739878,0.00000000
0.10505253,2.62824786,0.59084110,0.30838502,0.02575652,0.72253302,0.57926849,1.30706073,0.00000000
0.11105553,2.55030794,0.57368314,0.30066404,0.02588877,0.71401157,0.54411284,1.25504071,0.00000000
0.11705853,2.46642557,0.55549881,0.29198846,0.02591422,0.70259125,0.50830595,1.20171563,0.00000000
0.12306153,2.37724050,0.53635957,0.28243699,0.02583295,0.68834602,0.47232076,1.14743794,0.00000000
0.12906453,2.28344601,0.51635315,0.27210002,0.02564785,0.67139971,0.43660990,1.09253997,0.00000000
0.13506753,2.18578788,0.49558481,0.26107860,0.02536462,0.65192438,0.40159681,1.03733889,0.00000000
0.14107054,2.08506184,0.47417802,0.24948326,0.02499164,0.63013740,0.36766804,0.98214167,0.00000000
0.14707354,1.98210867,0.45227409,0.23743251,0.02453975,0.60629739,0.33516703,0.92724941,0.00000000
0.15307654,1.87780698,0.43003096,0.22505109,0.02402195,0.58069899,0.30438947,0.87296059,0.00000000
0.15907954,1.77306340,0.40762090,0.21246812,0.02345292,0.55366665,0.27558016,0.81957301,0.00000000
0.16508254,1.66880040,0.38522741,0.19981493,0.02284852,0.52554756,0.24893144,0.76738402,0.00000000
0.17108554,1.56594217,0.36304118,0.18722292,0.02222523,0.49670393,0.22458310,0.71668931,0.00000000
0.17708854,1.46539888,0.34125549,0.17482128,0.02159954,0.46750499,0.20262366,0.66778011,0.00000000
0.18309155,1.36805023,0.32006119,0.16273478,0.02098728,0.43831878,0.18309274,0.62093925,0.00000000
0.18909455,1.27472883,0.29964151,0.15108166,0.02040310,0.40950425,0.16598450,0.57643624,0.00000000
0.19509755,1.18620431,0.28016698,0.13997174,0.01985984,0.38140376,0.15125188,0.53452190,0.00000000
0.20110055,1.10316885,0.26179068,0.12950470,0.01936811,0.35433629,0.13881135,0.49542281,0.00000000
0.20710355,1.02622482,0.24464412,0.11976877,0.01893584,0.32859165,0.12854819,0.45933615,0.00000000
0.21310655,0.95587511,0.22883387,0.11083968,0.01856807,0.30442579,0.12032188,0.42642511,0.00000000
0.21910955,0.89251638,0.21443916,0.10278000,0.01826678,0.28205726,0.11397160,0.39681533,0.00000000
0.22511256,0.83643566,0.20151045,0.09563889,0.01803084,0.26166499,0.10932163,0.37059239,0.00000000
0.23111556,0.78781008,0.19006916,0.08945209,0.01785614,0.24338735,0.10618655,0.34780067,0.00000000
0.23711856,0.74670962,0.18010834,0.08424232,0.01773585,0.22732227,0.10437615,0.32844343,0.00000000
0.24312156,0.71310257,0.17159436,0.08001981,0.01766071,0.21352852,0.10369986,0.31248406,0.00000000
0.24912456,0.68686306,0.16446940,0.07678314,0.01761954,0.20202771,0.10397084,0.29984843,0.00000000
0.25512756,0.66778023,0.15865464,0.07452003,0.01759969,0.19280709,0.10500946,0.29042799,0.00000000
0.26113057,0.65556813,0.15405392,0.07320831,0.01758763,0.18582265,0.10664629,0.28408345,0.00000000
0.26713357,0.64987604,0.15055762,0.07281675,0.01756954,0.18100256,0.10872448,0.28064871,0.00000000
0.27313657,0.65029822,0.14804667,0.07330582,0.01753189,0.17825048,0.11110154,0.27993485,0.00000000
0.27913957,0.65638291,0.14639643,0.07462837,0.01746197,0.17744885,0.11365055,0.28173383,0.00000000
0.28514257,0.66763997,0.14548026,0.07673010,0.01734839,0.17846180,0.11626077,0.28582180,0.00000000
0.29114557,0.68354706,0.14517264,0.07954986,0.01718152,0.18113776,0.11883768,0.29196188,0.00000000
0.29714857,0.70355438,0.14535181,0.08301989,0.01695379,0.18531158,0.12130250,0.29990638,0.00000000
0.30315158,0.72708787,0.14590185,0.08706589,0.01665994,0.19080640,0.12359131,0.30939843,0.00000000
0.30915458,0.75355148,0.14671405,0.09160711,0.01629711,0.19743508,0.12565367,0.32017318,0.00000000
0.31515758,0.78232871,0.14768790,0.09655642,0.01586488,0.20500159,0.12745109,0.33195873,0.00000000
0.32116058,0.81278407,0.14873140,0.10182057,0.01536517,0.21330222,0.12895515,0.34447693,0.00000000
0.32716358,0.84426498,0.14976111,0.10730062,0.01480204,0.22212698,0.13014571,0.35744439,0.00000000
0.33316658,0.87610473,0.15070182,0.11289255,0.01418147,0.23126121,0.13100895,0.37057377,0.00000000
0.33916958,0.90762690,0.15148607,0.11848834,0.01351100,0.24048761,0.13153571,0.38357576,0.00000000
0.34517259,0.93815181,0.15205362,0.12397726,0.01279937,0.24958872,0.13171996,0.39616172,0.00000000
0.35117559,0.96700501,0.15235094,0.12924765,0.01205617,0.25834998,0.13155756,0.40804720,0.00000000
0.35717859,0.99352803,0.15233089,0.13418895,0.01129143,0.26656334,0.13104543,0.41895631,0.00000000
0.36318159,1.01709116,0.15195254,0.13869410,0.01051523,0.27403134,0.13018103,0.42862696,0.00000000
0.36918459,1.03710784,0.15118125,0.14266210,0.00973740,0.28057158,0.12896234,0.43681667,0.00000000
0.37518759,1.05305019,0.14998899,0.14600075,0.00896718,0.28602145,0.12738803,0.44330892,0.00000000
0.38119060,1.06446489,0.14835483,0.14862934,0.00821302,0.29024282,0.12545811,0.44791952,0.00000000
0.38719360,1.07098855,0.14626562,0.15048125,0.00748234,0.29312658,0.12317468,0.45050295,0.00000000
0.39319660,1.07236179,0.14371666,0.15150622,0.00678145,0.29459656,0.12054290,0.45095793,0.00000000
0.39919960,1.06844095,0.14071248,0.15167227,0.00611544,0.29461292,0.11757197,0.44923224,0.00000000
0.40520260,1.05920681,0.13726737,0.15096707,0.00548820,0.29317437,0.11427608,0.44532612,0.00000000
0.41120560,1.04476942,0.13340580,0.14939868,0.00490242,0.29031939,0.11067518,0.43929416,0.00000000
0.41720860,1.02536868,0.12916247,0.14699563,0.00435970,0.28612603,0.10679554,0.43124538,0.00000000
0.42321161,1.00137022,0.12458212,0.14380627,0.00386060,0.28071036,0.10266997,0.42134135,0.00000000
0.42921461,0.97325667,0.11971880,0.13989739,0.00340484,0.27422352,0.09833775,0.40979240,0.00000000
0.43521761,0.94161431,0.11463489,0.13535223,0.00299136,0.26684740,0.09384417,0.39685186,0.00000000
0.44122061,0.90711572,0.10939962,0.13026781,0.00261852,0.25878902,0.08923968,0.38280862,0.00000000
0.44722361,0.87049891,0.10408726,0.12475180,0.00228423,0.25027401,0.08457876,0.36797823,0.00000000
0.45322661,0.83254389,0.09877505,0.11891911,0.00198605,0.24153911,0.07991849,0.35269287,0.00000000
0.45922961,0.79404746,0.09354090,0.11288810,0.00172135,0.23282426,0.07531691,0.33729058,0.00000000
0.46523262,0.75579745,0.08846098,0.10677690,0.00148740,0.22436446,0.07083129,0.32210421,0.00000000
0.47123562,0.71854733,0.08360732,0.10069973,0.00128145,0.21638168,0.06651625,0.30745057,0.00000000
0.47723862,0.68299229,0.07904548,0.09476345,0.00110081,0.20907727,0.06242212,0.29362008,0.00000000
0.48324162,0.64974763,0.07483247,0.08906453,0.00094291,0.20262503,0.05859321,0.28086757,0.00000000
0.48924462,0.61933047,0.07101492,0.08368648,0.00080530,0.19716533,0.05506650,0.26940431,0.00000000
0.49524762,0.59214528,0.06762766,0.07869782,0.00068573,0.19280039,0.05187044,0.25939177,0.00000000
0.50125063,0.56847375,0.06469269,0.07415068,0.00058213,0.18959101,0.04902419,0.25093728,0.00000000
0.50725363,0.54846938,0.06221870,0.07008006,0.00049261,0.18755478,0.04653711,0.24409169,0.00000000
0.51325663,0.53215678,0.06020099,0.06650368,0.00041546,0.18666591,0.04440873,0.23884912,0.00000000
0.51925963,0.51943562,0.05862196,0.06342253,0.00034917,0.18685655,0.04262900,0.23514873,0.00000000
0.52526263,0.51008897,0.05745205,0.06082188,0.00029236,0.18801973,0.04117888,0.23287854,0.00000000
0.53126563,0.50379558,0.05665108,0.05867291,0.00024385,0.19001358,0.04003134,0.23188091,0.00000000
0.53726863,0.50014551,0.05617001,0.05693457,0.00020254,0.19266682,0.03915249,0.23195961,0.00000000
0.54327164,0.49865844,0.05595301,0.05555596,0.00016751,0.19578525,0.03850304,0.23288818,0.00000000
0.54927464,0.49880395,0.05593973,0.05447877,0.00013790,0.19915896,0.03803984,0.23441909,0.00000000
0.55527764,0.50002286,0.05606775,0.05363988,0.00011299,0.20256998,0.03771752,0.23629360,0.00000000
0.56128064,0.50174897,0.05627512,0.05297397,0.00009212,0.20580018,0.03749017,0.23825171,0.00000000
0.56728364,0.50343021,0.05650279,0.05241602,0.00007471,0.20863889,0.03731298,0.24004204,0.00000000
0.57328664,0.50454872,0.05669710,0.05190366,0.00006027,0.21089021,0.03714378,0.24143117,0.00000000
0.57928964,0.50463883,0.05681194,0.05137928,0.00004835,0.21237958,0.03694436,0.24221220,0.00000000
0.58529265,0.50330277,0.05681082,0.05079173,0.00003857,0.21295938,0.03668175,0.24221225,0.00000000
0.59129565,0.50022331,0.05666856,0.05009785,0.00003059,0.21251346,0.03632908,0.24129864,0.00000000
0.59729865,0.49517325,0.05637272,0.04926343,0.00002411,0.21096030,0.03586636,0.23938376,0.00000000
0.60330165,0.48802143,0.05592469,0.04826387,0.00001889,0.20825493,0.03528089,0.23642830,0.00000000
0.60930465,0.47873537,0.05534037,0.04708446,0.00001471,0.20438930,0.03456741,0.23244304,0.00000000
0.61530765,0.46738049,0.05465058,0.04572027,0.00001138,0.19939147,0.03372801,0.22748910,0.00000000
0.62131066,0.45411625,0.05390102,0.04417565,0.00000875,0.19332340,0.03277183,0.22167684,0.00000000
0.62731366,0.43918955,0.05315203,0.04246353,0.00000668,0.18627768,0.03171442,0.21516352,0.00000000
0.63331666,0.42292570,0.05247785,0.04060443,0.00000507,0.17837333,0.03057708,0.20814985,0.00000000
0.63931966,0.40571762,0.05196583,0.03862528,0.00000382,0.16975090,0.02938587,0.20087572,0.00000000
0.64532266,0.38801361,0.05171511,0.03655813,0.00000286,0.16056702,0.02817065,0.19361524,0.00000000
0.65132566,0.37030424,0.05183525,0.03443884,0.00000213,0.15098886,0.02696391,0.18667136,0.00000000
0.65732866,0.35310899,0.05244454,0.03230569,0.00000157,0.14118847,0.02579969,0.18037017,0.00000000
0.66333167,0.33696278,0.05366803,0.03019811,0.00000115,0.13133743,0.02471237,0.17505506,0.00000000
0.66933467,0.32240310,0.05563542,0.02815544,0.00000084,0.12160191,0.02373557,0.17108087,0.00000000
0.67533767,0.30995769,0.05847862,0.02621591,0.00000061,0.11213827,0.02290106,0.16880803,0.00000000
0.68134067,0.30013324,0.06232920,0.02441568,0.00000044,0.10308946,0.02223776,0.16859678,0.00000000
0.68734367,0.29340506,0.06731546,0.02278805,0.00000031,0.09458207,0.02177082,0.17080139,0.00000000
0.69334667,0.29020793,0.07355940,0.02136293,0.00000022,0.08672434,0.02152086,0.17576439,0.00000000
0.69934967,0.29092793,0.08117340,0.02016637,0.00000015,0.07960482,0.02150325,0.18381068,0.00000000
0.70535268,0.29589540,0.09025678,0.01922033,0.00000011,0.07329189,0.02172760,0.19524156,0.00000000
0.71135568,0.30537891,0.10089222,0.01854248,0.00000007,0.06783400,0.02219737,0.21032853,0.00000000
0.71735868,0.31958004,0.11314217,0.01814624,0.00000005,0.06326040,0.02290960,0.22930692,0.00000000
0.72336168,0.33862919,0.12704521,0.01804084,0.00000004,0.05958249,0.02385484,0.25236927,0.00000000
0.72936468,0.36258212,0.14261274,0.01823143,0.00000002,0.05679547,0.02501724,0.27965866,0.00000000
0.73536768,0.39141737,0.15982580,0.01871930,0.00000002,0.05488038,0.02637476,0.31126198,0.00000000
0.74137069,0.42503463,0.17863245,0.01950209,0.00000001,0.05380616,0.02789962,0.34720343,0.00000000
0.74737369,0.46325403,0.19894570,0.02057403,0.00000001,0.05353190,0.02955884,0.38743840,0.00000000
0.75337669,0.50581645,0.22064217,0.02192612,0.00000000,0.05400901,0.03131501,0.43184805,0.00000000
0.75937969,0.55238513,0.24356161,0.02354641,0.00000000,0.05518331,0.03312716,0.48023481,0.00000000
0.76538269,0.60254838,0.26750748,0.02542015,0.00000000,0.05699691,0.03495177,0.53231930,0.00000000
0.77138569,0.65582381,0.29224849,0.02753000,0.00000000,0.05938990,0.03674393,0.58773873,0.00000000
0.77738869,0.71166385,0.31752133,0.02985615,0.00000000,0.06230179,0.03845848,0.64604725,0.00000000
0.78339170,0.76946278,0.34303452,0.03237654,0.00000000,0.06567264,0.04005131,0.70671839,0.00000000
0.78939470,0.82856509,0.36847327,0.03506692,0.00000000,0.06944386,0.04148059,0.76914981,0.00000000
0.79539770,0.88827521,0.39350536,0.03790105,0.00000000,0.07355878,0.04270794,0.83267034,0.00000000
0.80140070,0.94786828,0.41778788,0.04085079,0.00000000,0.07796288,0.04369958,0.89654954,0.00000000
0.80740370,1.00660200,0.44097454,0.04388627,0.00000000,0.08260376,0.04442726,0.96000934,0.00000000
0.81340670,1.06372914,0.46272349,0.04697610,0.00000000,0.08743093,0.04486912,1.02223786,0.00000000
0.81940970,1.11851046,0.48270530,0.05008750,0.00000000,0.09239534,0.04501022,1.08240502,0.00000000
0.82541271,1.17022790,0.50061084,0.05318663,0.00000000,0.09744895,0.04484298,1.13967946,0.00000000
0.83141571,1.21819761,0.51615887,0.05623886,0.00000000,0.10254408,0.04436719,1.19324647,0.00000000
0.83741871,1.26178257,0.52910296,0.05920911,0.00000000,0.10763292,0.04358999,1.24232637,0.00000000
0.84342171,1.30040465,0.53923771,0.06206232,0.00000000,0.11266712,0.04252538,1.28619278,0.00000000
0.84942471,1.33355570,0.54640375,0.06476392,0.00000000,0.11759755,0.04119366,1.32419032,0.00000000
0.85542771,1.36080766,0.55049173,0.06728042,0.00000000,0.12237432,0.03962063,1.35575104,0.00000000
0.86143072,1.38182135,0.55144482,0.06958003,0.00000001,0.12694709,0.03783658,1.38040931,0.00000000
0.86743372,1.39635393,0.54925990,0.07163337,0.00000001,0.13126579,0.03587525,1.39781444,0.00000000
0.87343672,1.40426483,0.54398735,0.07341423,0.00000001,0.13528160,0.03377266,1.40774085,0.00000000
0.87943972,1.40552003,0.53572933,0.07490034,0.00000002,0.13894833,0.03156594,1.41009538,0.00000000
0.88544272,1.40019470,0.52463689,0.07607412,0.00000003,0.14222409,0.02929221,1.40492141,0.00000000
0.89144572,1.38847402,0.51090582,0.07692349,0.00000004,0.14507322,0.02698754,1.39239982,0.00000000
0.89744872,1.37065208,0.49477140,0.07744254,0.00000007,0.14746837,0.02468599,1.37284666,0.00000000
0.90345173,1.34712900,0.47650245,0.07763214,0.00000010,0.14939256,0.02241881,1.34670744,0.00000000
0.90945473,1.31840583,0.45639457,0.07750039,0.00000015,0.15084123,0.02021384,1.31454840,0.00000000
0.91545773,1.28507762,0.43476307,0.07706297,0.00000023,0.15182398,0.01809501,1.27704481,0.00000000
0.92146073,1.24782429,0.41193566,0.07634320,0.00000034,0.15236603,0.01608212,1.23496660,0.00000000
0.92746373,1.20739948,0.38824510,0.07537193,0.00000050,0.15250909,0.01419068,1.18916170,0.00000000
0.93346673,1.16461740,0.36402216,0.07418715,0.00000073,0.15231163,0.01243203,1.14053751,0.00000000
0.93946973,1.12033773,0.33958889,0.07283332,0.00000106,0.15184845,0.01081346,1.09004083,0.00000000
0.94547274,1.07544890,0.31525249,0.07136049,0.00000152,0.15120949,0.00933859,1.03863688,0.00000000
0.95147574,1.03084977,0.29129993,0.06982307,0.00000218,0.15049773,0.00800772,0.98728773,0.00000000
0.95747874,0.98743015,0.26799325,0.06827845,0.00000311,0.14982647,0.00681834,0.93693075,0.00000000
0.96348174,0.94605062,0.24556586,0.06678536,0.00000439,0.14931569,0.00576561,0.88845756,0.00000000
0.96948474,0.90752200,0.22421964,0.06540209,0.00000616,0.14908794,0.00484289,0.84269386,0.00000000
0.97548774,0.87258500,0.20412307,0.06418461,0.00000860,0.14926364,0.00404227,0.80038085,0.00000000
0.98149075,0.84189076,0.18541017,0.06318465,0.00001191,0.14995610,0.00335507,0.76215835,0.00000000
0.98749375,0.81598286,0.16818039,0.06244783,0.00001639,0.15126648,0.00277235,0.72855043,0.00000000
0.99349675,0.79528132,0.15249925,0.06201187,0.00002241,0.15327877,0.00228533,0.69995357,0.00000000
0.99949975,0.78006947,0.13839973,0.06190501,0.00003043,0.15605526,0.00188586,0.67662800,0.00000000
1.00550275,0.77048408,0.12588433,0.06214472,0.00004106,0.15963245,0.00156676,0.65869227,0.00000000
1.01150575,0.76650944,0.11492764,0.06273663,0.00005503,0.16401789,0.00132228,0.64612149,0.00000000
1.01750875,0.76797573,0.10547942,0.06367398,0.00007328,0.16918795,0.00114840,0.63874917,0.00000000
1.02351176,0.77456209,0.09746800,0.06493736,0.00009695,0.17508676,0.00104325,0.63627297,0.00000000
1.02951476,0.78580450,0.09080395,0.06649505,0.00012744,0.18162645,0.00100751,0.63826405,0.00000000
1.03551776,0.80110847,0.08538398,0.06830365,0.00016643,0.18868863,0.00104478,0.64418020,0.00000000
1.04152076,0.81976644,0.08109480,0.07030932,0.00021595,0.19612733,0.00116211,0.65338211,0.00000000
1.04752376,0.84097928,0.07781715,0.07244932,0.00027842,0.20377304,0.00137044,0.66515275,0.00000000
1.05352676,0.86388153,0.07542961,0.07465402,0.00035668,0.21143800,0.00168524,0.67871906,0.00000000
1.05952976,0.88756946,0.07381233,0.07684911,0.00045404,0.21892237,0.00212706,0.69327555,0.00000000
1.06553277,0.91113098,0.07285053,0.07895815,0.00057432,0.22602114,0.00272223,0.70800889,0.00000000
1.07153577,0.93367650,0.07243765,0.08090509,0.00072190,0.23253144,0.00350356,0.72212289,0.00000000
1.07753877,0.95436930,0.07247820,0.08261697,0.00090171,0.23825999,0.00451105,0.73486279,0.00000000
1.08354177,0.97245449,0.07289018,0.08402641,0.00111929,0.24303039,0.00579259,0.74553825,0.00000000
1.08954477,0.98728524,0.07360695,0.08507391,0.00138073,0.24668979,0.00740459,0.75354398,0.00000000
1.09554777,0.99834526,0.07457868,0.08570997,0.00169269,0.24911484,0.00941256,0.75837746,0.00000000
1.10155078,1.00526654,0.07577312,0.08589667,0.00206235,0.25021653,0.01189145,0.75965291,0.00000000
1.10755378,1.00784167,0.07717587,0.08560893,0.00249731,0.24994369,0.01492581,0.75711110,0.00000000
1.11355678,1.00603020,0.07879001,0.08483522,0.00300549,0.24828509,0.01860971,0.75062465,0.00000000
1.11955978,0.99995877,0.08063510,0.08357774,0.00359505,0.24526996,0.02304622,0.74019868,0.00000000
1.12556278,0.98991513,0.08274566,0.08185218,0.00427414,0.24096695,0.02834649,0.72596679,0.00000000
1.13156578,0.97633627,0.08516908,0.07968685,0.00505078,0.23548157,0.03462843,0.70818277,0.00000000
1.13756878,0.95979127,0.08796304,0.07712149,0.00593257,0.22895227,0.04201470,0.68720834,0.00000000
1.14357179,0.94095967,0.09119254,0.07420570,0.00692648,0.22154534,0.05063033,0.66349756,0.00000000
1.14957479,0.92060633,0.09492664,0.07099695,0.00803854,0.21344876,0.06059963,0.63757875,0.00000000
1.15557779,0.89955387,0.09923496,0.06755860,0.00927356,0.20486549,0.07204260,0.61003451,0.00000000
1.16158079,0.87865383,0.10418407,0.06395765,0.01063481,0.19600624,0.08507089,0.58148093,0.00000000
1.16758379,0.85875776,0.10983398,0.06026254,0.01212375,0.18708231,0.09978330,0.55254665,0.00000000
1.17358679,0.84068928,0.11623467,0.05654108,0.01373975,0.17829843,0.11626098,0.52385266,0.00000000
1.17958979,0.82521814,0.12342298,0.05285847,0.01547977,0.16984629,0.13456251,0.49599362,0.00000000
1.18559280,0.81303700,0.13141980,0.04927560,0.01733822,0.16189864,0.15471902,0.46952106,0.00000000
1.19159580,0.80474183,0.14022778,0.04584758,0.01930677,0.15460437,0.17672952,0.44492923,0.00000000
1.19759880,0.80081599,0.14982954,0.04262264,0.02137421,0.14808461,0.20055671,0.42264369,0.00000000
1.20360180,0.80161864,0.16018653,0.03964128,0.02352648,0.14243005,0.22612342,0.40301282,0.00000000
1.20960480,0.80737718,0.17123856,0.03693578,0.02574669,0.13769940,0.25331001,0.38630245,0.00000000
1.21560780,0.81818385,0.18290394,0.03453001,0.02801529,0.13391904,0.28195273,0.37269323,0.00000000
1.22161081,0.83399610,0.19508040,0.03243950,0.03031027,0.13108383,0.31184346,0.36228081,0.00000000
1.22761381,0.85464036,0.20764658,0.03067169,0.03260752,0.12915892,0.34273073,0.35507827,0.00000000
1.23361681,0.87981888,0.22046415,0.02922652,0.03488122,0.12808252,0.37432213,0.35102081,0.00000000
1.23961981,0.90911915,0.23338051,0.02809698,0.03710429,0.12776939,0.40628830,0.34997190,0.00000000
1.24562281,0.94202536,0.24623197,0.02726991,0.03924898,0.12811490,0.43826820,0.35173101,0.00000000
1.25162581,0.97793167,0.25884721,0.02672681,0.04128744,0.12899954,0.46987571,0.35604220,0.00000000
1.25762881,1.01615679,0.27105121,0.02644470,0.04319229,0.13029364,0.50070732,0.36260351,0.00000000
1.26363182,1.05595961,0.28266918,0.02639699,0.04493731,0.13186215,0.53035077,0.37107681,0.00000000
1.26963482,1.09655570,0.29353071,0.02655433,0.04649800,0.13356930,0.55839424,0.38109792,0.00000000
1.27563782,1.13713446,0.30347386,0.02688548,0.04785218,0.13528305,0.58443593,0.39228680,0.00000000
1.28164082,1.17687675,0.31234910,0.02735813,0.04898050,0.13687912,0.60809368,0.40425781,0.00000000
1.28764382,1.21497293,0.32002314,0.02793968,0.04986690,0.13824461,0.62901426,0.41662983,0.00000000
1.29364682,1.25064112,0.32638244,0.02859804,0.05049900,0.13928099,0.64688211,0.42903616,0.00000000
1.29964982,1.28314554,0.33133634,0.02930233,0.05086837,0.13990656,0.66142718,0.44113423,0.00000000
1.30565283,1.31181469,0.33481987,0.03002364,0.05097070,0.14005829,0.67243171,0.45261492,0.00000000
1.31165583,1.33605911,0.33679604,0.03073569,0.05080590,0.13969294,0.67973565,0.46321142,0.00000000
1.31765883,1.35538829,0.33725763,0.03141547,0.05037805,0.13878765,0.68324065,0.47270748,0.00000000
1.32366183,1.36942635,0.33622846,0.03204386,0.04969533,0.13733994,0.68291250,0.48094487,0.00000000
