energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.10055028,2.62751773,3.07427490,1.43600610,0.00349012,0.01137928,0.00727203,0.09665811,0.30623443,0.38765232
-3.09454727,2.74718123,3.23302623,1.50185172,0.00349146,0.01193317,0.00751407,0.10158330,0.32022267,0.40456058
-3.08854427,2.86269420,3.38662870,1.56501500,0.00347110,0.01246574,0.00774908,0.10634319,0.33359336,0.42158499
-3.08254127,2.97251101,3.53280325,1.62459730,0.00342932,0.01296912,0.00797339,0.11087159,0.34615165,0.43862310
-3.07653827,3.07505916,3.66921697,1.67969066,0.00336682,0.01343537,0.00818309,0.11510125,0.35770129,0.45556238
-3.07053527,3.16877663,3.79354205,1.72940040,0.00328471,0.01385661,0.00837411,0.11896553,0.36804955,0.47228062
-3.06453227,3.25215140,3.90351906,1.77286874,0.00318446,0.01422532,0.00854236,0.12240017,0.37701238,0.48864654
-3.05852926,3.32376161,3.99702192,1.80929868,0.00306785,0.01453451,0.00868380,0.12534507,0.38441962,0.50452054
-3.05252626,3.38231505,4.07212237,1.83797728,0.00293695,0.01477796,0.00879463,0.12774605,0.39012017,0.51975582
-3.04652326,3.42668657,4.12715116,1.85829728,0.00279399,0.01495040,0.00887138,0.12955653,0.39398669,0.53419978
-3.04052026,3.45595183,4.16075349,1.86977640,0.00264136,0.01504770,0.00891104,0.13073901,0.39591997,0.54769582
-3.03451726,3.46941618,4.17193615,1.87207341,0.00248148,0.01506696,0.00891117,0.13126636,0.39585245,0.56008560
-3.02851426,3.46663757,4.16010431,1.86500018,0.00231680,0.01500672,0.00886998,0.13112280,0.39375092,0.57121179
-3.02251126,3.44744242,4.12508614,1.84852940,0.00214967,0.01486690,0.00878645,0.13030459,0.38961828,0.58092132
-3.01650825,3.41193398,4.06714410,1.82279743,0.00198233,0.01464890,0.00866032,0.12882031,0.38349409,0.58906913
-3.01050525,3.36049276,3.98697214,1.78810221,0.00181684,0.01435554,0.00849217,0.12669084,0.37545418,0.59552240
-3.00450225,3.29376911,3.88567894,1.74489626,0.00165507,0.01399098,0.00828338,0.12394894,0.36560892,0.60016506
-2.99849925,3.21266817,3.76475776,1.69377515,0.00149862,0.01356059,0.00803613,0.12063845,0.35410063,0.60290256
-2.99249625,3.11832794,3.62604417,1.63546173,0.00134886,0.01307084,0.00775333,0.11681324,0.34109991,0.60366674
-2.98649325,3.01209134,3.47166342,1.57078701,0.00120689,0.01252904,0.00743857,0.11253582,0.32680121,0.60242045
-2.98049025,2.89547326,3.30396982,1.50066821,0.00107356,0.01194321,0.00709598,0.10787578,0.31141773,0.59916177
-2.97448724,2.77012401,3.12548054,1.42608512,0.00094946,0.01132181,0.00673015,0.10290807,0.29517593,0.59392765
-2.96848424,2.63779038,2.93880661,1.34805545,0.00083493,0.01067355,0.00634597,0.09771116,0.27830983,0.58679654
-2.96248124,2.50027576,2.74658399,1.26761030,0.00073013,0.01000712,0.00594855,0.09236521,0.26105521,0.57788994
-2.95647824,2.35940054,2.55140717,1.18577048,0.00063501,0.00933106,0.00554303,0.08695023,0.24364415,0.56737251
-2.95047524,2.21696404,2.35576789,1.10352448,0.00054936,0.00865351,0.00513448,0.08154443,0.22629986,0.55545076
-2.94447224,2.07470895,2.16200085,1.02180883,0.00047286,0.00798210,0.00472777,0.07622257,0.20923209,0.54237002
-2.93846923,1.93428933,1.97223810,0.94149132,0.00040505,0.00732379,0.00432746,0.07105462,0.19263315,0.52840988
-2.93246623,1.79724256,1.78837320,0.86335742,0.00034544,0.00668482,0.00393772,0.06610456,0.17667480,0.51387799
-2.92646323,1.66496602,1.61203567,0.78810017,0.00029343,0.00607060,0.00356222,0.06142943,0.16150579,0.49910252
-2.92046023,1.53869858,1.44457592,0.71631350,0.00024844,0.00548574,0.00320414,0.05707860,0.14725030,0.48442340
-2.91445723,1.41950715,1.28706014,0.64848905,0.00020986,0.00493399,0.00286606,0.05309331,0.13400715,0.47018276
-2.90845423,1.30827811,1.14027453,0.58501602,0.00017708,0.00441836,0.00255001,0.04950639,0.12184972,0.45671489
-2.90245123,1.20571368,1.00473764,0.52618407,0.00014951,0.00394111,0.00225746,0.04634225,0.11082658,0.44433621
-2.89644822,1.11233275,0.88071958,0.47218864,0.00012660,0.00350387,0.00198931,0.04361706,0.10096266,0.43333561
-2.89044522,1.02847600,0.76826656,0.42313831,0.00010783,0.00310770,0.00174597,0.04133911,0.09226093,0.42396573
-2.88444222,0.95431480,0.66722929,0.37906395,0.00009273,0.00275324,0.00152742,0.03950933,0.08470450,0.41643553
-2.87843922,0.88986352,0.57729372,0.33992885,0.00008086,0.00244080,0.00133320,0.03812197,0.07825894,0.41090455
-2.87243622,0.83499480,0.49801270,0.30563981,0.00007184,0.00217045,0.00116254,0.03716542,0.07287489,0.40747913
-2.86643322,0.78945714,0.42883738,0.27605840,0.00006533,0.00194216,0.00101441,0.03662308,0.06849073,0.40621081
-2.86043022,0.75289435,0.36914713,0.25101226,0.00006104,0.00175592,0.00088758,0.03647435,0.06503532,0.40709701
-2.85442721,0.72486638,0.31827725,0.23030604,0.00005873,0.00161177,0.00078068,0.03669564,0.06243074,0.41008389
-2.84842421,0.70487063,0.27554382,0.21373158,0.00005818,0.00150995,0.00069227,0.03726142,0.06059485,0.41507125
-2.84242121,0.69236344,0.24026503,0.20107726,0.00005924,0.00145092,0.00062087,0.03814524,0.05944387,0.42191926
-2.83641821,0.68678083,0.21177900,0.19213612,0.00006176,0.00143544,0.00056506,0.03932066,0.05889461,0.43045647
-2.83041521,0.68755802,0.18945784,0.18671272,0.00006563,0.00146459,0.00052345,0.04076220,0.05886658,0.44048889
-2.82441221,0.69414694,0.17271805,0.18462850,0.00007077,0.00153976,0.00049478,0.04244608,0.05928382,0.45180927
-2.81840920,0.70603125,0.16102733,0.18572558,0.00007711,0.00166270,0.00047789,0.04435083,0.06007639,0.46420645
-2.81240620,0.72273823,0.15390833,0.18986900,0.00008461,0.00183540,0.00047174,0.04645776,0.06118155,0.47747386
-2.80640320,0.74384724,0.15093931,0.19694730,0.00009320,0.00206014,0.00047546,0.04875116,0.06254463,0.49141697
-2.80040020,0.76899432,0.15175235,0.20687148,0.00010285,0.00233934,0.00048829,0.05121840,0.06411954,0.50585920
-2.79439720,0.79787286,0.15602946,0.21957248,0.00011352,0.00267550,0.00050962,0.05384967,0.06586882,0.52064587
-2.78839420,0.83023046,0.16349690,0.23499719,0.00012515,0.00307109,0.00053897,0.05663766,0.06776348,0.53564632
-2.78239120,0.86586200,0.17391824,0.25310325,0.00013767,0.00352841,0.00057596,0.05957690,0.06978243,0.55075380
-2.77638819,0.90459959,0.18708648,0.27385280,0.00015102,0.00404944,0.00062029,0.06266310,0.07191159,0.56588359
-2.77038519,0.94629975,0.20281572,0.29720540,0.00016508,0.00463570,0.00067175,0.06589225,0.07414282,0.58096937
-2.76438219,0.99082879,0.22093261,0.32311050,0.00017973,0.00528810,0.00073016,0.06925975,0.07647256,0.59595835
-2.75837919,1.03804707,0.24126808,0.35149965,0.00019485,0.00600676,0.00079537,0.07275944,0.07890042,0.61080552
-2.75237619,1.08779318,0.26364953,0.38227885,0.00021027,0.00679085,0.00086722,0.07638281,0.08142763,0.62546760
-2.74637319,1.13986899,0.28789382,0.41532144,0.00022579,0.00763845,0.00094556,0.08011820,0.08405556,0.63989720
-2.74037019,1.19402634,0.31380134,0.45046175,0.00024124,0.00854643,0.00103016,0.08395025,0.08678428,0.65403769
-2.73436718,1.24995654,0.34115128,0.48748990,0.00025638,0.00951033,0.00112076,0.08785957,0.08961128,0.66781928
-2.72836418,1.30728292,0.36969830,0.52614805,0.00027101,0.01052427,0.00121702,0.09182258,0.09253044,0.68115654
-2.72236118,1.36555740,0.39917074,0.56612840,0.00028489,0.01158095,0.00131852,0.09581165,0.09553115,0.69394777
-2.71635818,1.42426104,0.42927039,0.60707299,0.00029781,0.01267162,0.00142476,0.09979556,0.09859785,0.70607616
-2.71035518,1.48280888,0.45967383,0.64857569,0.00030956,0.01378614,0.00153512,0.10374010,0.10170980,0.71741267
-2.70435218,1.54055882,0.49003536,0.69018617,0.00031996,0.01491308,0.00164893,0.10760894,0.10484116,0.72782060
-2.69834917,1.59682425,0.51999131,0.73141613,0.00032883,0.01603989,0.00176542,0.11136465,0.10796143,0.73716135
-2.69234617,1.65088981,0.54916574,0.77174745,0.00033606,0.01715309,0.00188374,0.11496978,0.11103606,0.74530095
-2.68634317,1.70202962,0.57717721,0.81064233,0.00034155,0.01823855,0.00200299,0.11838807,0.11402739,0.75211709
-2.68034017,1.74952724,0.60364650,0.84755497,0.00034526,0.01928180,0.00212222,0.12158550,0.11689565,0.75750579
-2.67433717,1.79269626,0.62820495,0.88194463,0.00034719,0.02026838,0.00224046,0.12453137,0.11960023,0.76138753
-2.66833417,1.83090093,0.65050317,0.91328961,0.00034739,0.02118426,0.00235674,0.12719911,0.12210082,0.76371219
-2.66233117,1.86357571,0.67021984,0.94110172,0.00034596,0.02201619,0.00247009,0.12956696,0.12435875,0.76446260
-2.65632816,1.89024310,0.68707026,0.96494083,0.00034305,0.02275223,0.00257962,0.13161841,0.12633807,0.76365632
-2.65032516,1.91052913,0.70081434,0.98442887,0.00033885,0.02338208,0.00268446,0.13334235,0.12800672,0.76134566
-2.64432216,1.92417585,0.71126380,0.99926291,0.00033361,0.02389756,0.00278388,0.13473305,0.12933742,0.75761588
-2.63831916,1.93105057,0.71828829,1.00922677,0.00032760,0.02429298,0.00287724,0.13578983,0.13030844,0.75258188
-2.63231616,1.93115166,0.72182015,1.01420069,0.00032112,0.02456544,0.00296405,0.13651661,0.13090422,0.74638352
-2.62631316,1.92461078,0.72185770,1.01416870,0.00031453,0.02471515,0.00304398,0.13692130,0.13111569,0.73917998
-2.62031016,1.91169177,0.71846690,1.00922327,0.00030819,0.02474563,0.00311689,0.13701507,0.13094056,0.73114365
-2.61430715,1.89278626,0.71178130,0.99956720,0.00030248,0.02466379,0.00318283,0.13681169,0.13038327,0.72245398
-2.60830415,1.86840650,0.70200024,0.98551230,0.00029782,0.02448002,0.00324211,0.13632676,0.12945488,0.71329169
-2.60230115,1.83917562,0.68938536,0.96747515,0.00029462,0.02420805,0.00329523,0.13557718,0.12817280,0.70383378
-2.59629815,1.80581583,0.67425554,0.94596979,0.00029335,0.02386485,0.00334298,0.13458062,0.12656044,0.69424960
-2.59029515,1.76913497,0.65698037,0.92159763,0.00029446,0.02347029,0.00338638,0.13335524,0.12464667,0.68469817
-2.58429215,1.73001169,0.63797235,0.89503477,0.00029843,0.02304682,0.00342675,0.13191949,0.12246537,0.67532695
-2.57828914,1.68937980,0.61767814,0.86701732,0.00030580,0.02261901,0.00346564,0.13029217,0.12005483,0.66627178
-2.57228614,1.64821197,0.59656895,0.83832485,0.00031710,0.02221299,0.00350489,0.12849258,0.11745714,0.65765809
-2.56628314,1.60750306,0.57513051,0.80976276,0.00033292,0.02185587,0.00354660,0.12654076,0.11471761,0.64960292
-2.56028014,1.56825334,0.55385281,0.78214395,0.00035389,0.02157505,0.00359310,0.12445790,0.11188413,0.64221753
-2.55427714,1.53145178,0.53321990,0.75627042,0.00038069,0.02139758,0.00364695,0.12226665,0.10900656,0.63561014
-2.54827414,1.49805950,0.51370004,0.73291529,0.00041405,0.02134943,0.00371090,0.11999150,0.10613603,0.62988849
-2.54227114,1.46899369,0.49573641,0.71280584,0.00045474,0.02145475,0.00378784,0.11765898,0.10332436,0.62516182
-2.53626813,1.44511193,0.47973859,0.69660793,0.00050359,0.02173522,0.00388080,0.11529780,0.10062335,0.62154189
-2.53026513,1.42719746,0.46607507,0.68491245,0.00056148,0.02220939,0.00399285,0.11293881,0.09808404,0.61914297
-2.52426213,1.41594521,0.45506681,0.67822384,0.00062933,0.02289209,0.00412705,0.11061470,0.09575606,0.61808054
-2.51825913,1.41194930,0.44698214,0.67695131,0.00070809,0.02379390,0.00428641,0.10835963,0.09368686,0.61846880
-2.51225613,1.41569193,0.44203288,0.68140267,0.00079869,0.02492075,0.00447380,0.10620852,0.09192092,0.62041693
-2.50625313,1.42753430,0.44037192,0.69178103,0.00090210,0.02627362,0.00469188,0.10419628,0.09049908,0.62402459
-2.50025013,1.44770970,0.44209220,0.70818439,0.00101922,0.02784833,0.00494301,0.10235687,0.08945773,0.62937672
-2.49424712,1.47631921,0.44722699,0.73060788,0.00115089,0.02963551,0.00522921,0.10072228,0.08882815,0.63653809
-2.48824412,1.51333016,0.45575155,0.75894874,0.00129784,0.03162070,0.00555206,0.09932151,0.08863590,0.64554804
-2.48224112,1.55857770,0.46758607,0.79301354,0.00146068,0.03378456,0.00591263,0.09817950,0.08890020,0.65641584
-2.47623812,1.61176938,0.48259963,0.83252746,0.00163983,0.03610325,0.00631145,0.09731627,0.08963355,0.66911692
-2.47023512,1.67249292,0.50061530,0.87714520,0.00183548,0.03854895,0.00674845,0.09674609,0.09084138,0.68359044
-2.46423212,1.74022685,0.52141596,0.92646300,0.00204755,0.04109045,0.00722291,0.09647692,0.09252187,0.69973838
-2.45822911,1.81435381,0.54475085,0.98003149,0.00227566,0.04369393,0.00773347,0.09651002,0.09466598,0.71742624
-2.45222611,1.89417605,0.57034251,1.03736862,0.00251908,0.04632372,0.00827806,0.09683979,0.09725756,0.73648551
-2.44622311,1.97893262,0.59789403,1.09797244,0.00277671,0.04894318,0.00885400,0.09745394,0.10027370,0.75671763
-2.44022011,2.06781766,0.62709629,1.16133307,0.00304702,0.05151560,0.00945793,0.09833377,0.10368525,0.77789951
-2.43421711,2.15999905,0.65763507,1.22694370,0.00332809,0.05400506,0.01008591,0.09945478,0.10745743,0.79979006
-2.42821411,2.25463685,0.68919773,1.29431006,0.00361757,0.05637730,0.01073348,0.10078742,0.11155068,0.82213759
-2.42221111,2.35090077,0.72147948,1.36295826,0.00391271,0.05860051,0.01139568,0.10229797,0.11592154,0.84468755
-2.41620810,2.44798611,0.75418880,1.43244088,0.00421037,0.06064606,0.01206717,0.10394958,0.12052370,0.86719029
-2.41020510,2.54512771,0.78705211,1.50234116,0.00450709,0.06248902,0.01274233,0.10570333,0.12530912,0.88940832
-2.40420210,2.64161137,0.81981756,1.57227537,0.00479911,0.06410873,0.01341534,0.10751931,0.13022906,0.91112278
-2.39819910,2.73678256,0.85225777,1.64189350,0.00508249,0.06548905,0.01408029,0.10935765,0.13523531,0.93213872
-2.39219610,2.83005212,0.88417152,1.71087841,0.00535315,0.06661858,0.01473132,0.11117951,0.14028120,0.95228892
-2.38619310,2.92089905,0.91538447,1.77894372,0.00560703,0.06749071,0.01536270,0.11294794,0.14532260,0.97143617
-2.38019010,3.00887032,0.94574879,1.84583062,0.00584012,0.06810349,0.01596892,0.11462861,0.15031879,0.98947371
-2.37418709,3.09357789,0.97514186,1.91130384,0.00604864,0.06845943,0.01654486,0.11619036,0.15523317,1.00632411
-2.36818409,3.17469320,1.00346402,1.97514714,0.00622911,0.06856512,0.01708576,0.11760563,0.16003378,1.02193641
-2.36218109,3.25193951,1.03063547,2.03715837,0.00637846,0.06843083,0.01758740,0.11885068,0.16469351,1.03628195
-2.35617809,3.32508237,1.05659254,2.09714439,0.00649415,0.06806995,0.01804608,0.11990566,0.16919024,1.04934896
-2.35017509,3.39391881,1.08128328,2.15491601,0.00657422,0.06749847,0.01845868,0.12075458,0.17350654,1.06113644
-2.34417209,3.45826568,1.10466268,2.21028302,0.00661735,0.06673430,0.01882266,0.12138504,0.17762922,1.07164752
-2.33816908,3.51794771,1.12668770,2.26304942,0.00662297,0.06579677,0.01913609,0.12178800,0.18154866,1.08088294
-2.33216608,3.57278598,1.14731222,2.31300913,0.00659118,0.06470593,0.01939759,0.12195738,0.18525791,1.08883491
-2.32616308,3.62258726,1.16648223,2.35994206,0.00652282,0.06348208,0.01960630,0.12188967,0.18875163,1.09548186
-2.32016008,3.66713506,1.18413147,2.40361097,0.00641943,0.06214524,0.01976187,0.12158355,0.19202494,1.10078457
-2.31415708,3.70618285,1.20017784,2.44375906,0.00628315,0.06071471,0.01986438,0.12103952,0.19507231,1.10468375
-2.30815408,3.73945009,1.21452069,2.48010870,0.00611674,0.05920874,0.01991427,0.12025960,0.19788641,1.10709968
-2.30215108,3.76662163,1.22703937,2.51236144,0.00592338,0.05764430,0.01991236,0.11924718,0.20045716,1.10793378
-2.29614807,3.78735073,1.23759312,2.54019957,0.00570669,0.05603686,0.01985973,0.11800688,0.20277095,1.10707232
-2.29014507,3.80126607,1.24602251,2.56328937,0.00547051,0.05440041,0.01975777,0.11654465,0.20481016,1.10439209
-2.28414207,3.80798266,1.25215247,2.58128643,0.00521886,0.05274739,0.01960808,0.11486787,0.20655298,1.09976789
-2.27813907,3.80711655,1.25579694,2.59384287,0.00495580,0.05108891,0.01941254,0.11298566,0.20797361,1.09308149
-2.27213607,3.79830277,1.25676497,2.60061667,0.00468534,0.04943483,0.01917330,0.11090921,0.20904281,1.08423147
-2.26613307,3.78121602,1.25486822,2.60128287,0.00441132,0.04779404,0.01889278,0.10865217,0.20972888,1.07314359
-2.26013007,3.75559299,1.24992949,2.59554641,0.00413735,0.04617474,0.01857377,0.10623110,0.20999889,1.05978096
-2.25412706,3.72125539,1.24179187,2.58315618,0.00386670,0.04458467,0.01821936,0.10366582,0.20982027,1.04415329
-2.24812406,3.67813230,1.23032832,2.56391970,0.00360230,0.04303143,0.01783308,0.10097969,0.20916254,1.02632473
-2.24212106,3.62628056,1.21545092,2.53771783,0.00334669,0.04152269,0.01741887,0.09819983,0.20799923,1.00641963
-2.23611806,3.56590198,1.19711957,2.50451870,0.00310195,0.04006640,0.01698110,0.09535706,0.20630975,0.98462560
-2.23011506,3.49735593,1.17534950,2.46439008,0.00286978,0.03867089,0.01652455,0.09248571,0.20408122,0.96119375
-2.22411206,3.42116643,1.15021724,2.41750943,0.00265143,0.03734494,0.01605441,0.08962318,0.20131005,0.93643555
-2.21810905,3.33802280,1.12186462,2.36417083,0.00244777,0.03609772,0.01557620,0.08680924,0.19800328,0.91071649
-2.21210605,3.24877335,1.09050054,2.30478827,0.00225931,0.03493865,0.01509566,0.08408514,0.19417952,0.88444660
-2.20610305,3.15441209,1.05640036,2.23989486,0.00208623,0.03387718,0.01461868,0.08149247,0.18986948,0.85806808
-2.20010005,3.05605854,1.01990278,2.17013756,0.00192843,0.03292248,0.01415111,0.07907186,0.18511593,0.83204054
-2.19409705,2.95493129,0.98140432,2.09626765,0.00178558,0.03208304,0.01369866,0.07686159,0.17997329,0.80682461
-2.18809405,2.85231643,0.94135156,2.01912684,0.00165714,0.03136626,0.01326665,0.07489608,0.17450660,0.78286440
-2.18209105,2.74953195,0.90023142,1.93962979,0.00154244,0.03077803,0.01285990,0.07320444,0.16879013,0.76057003
-2.17608804,2.64788987,0.85855990,1.85874345,0.00144066,0.03032221,0.01248252,0.07180912,0.16290556,0.74030061
-2.17008504,2.54865768,0.81686967,1.77746410,0.00135095,0.03000027,0.01213774,0.07072471,0.15693976,0.72234904
-2.16408204,2.45302089,0.77569710,1.69679313,0.00127239,0.02981088,0.01182779,0.06995699,0.15098248,0.70692898
-2.15807904,2.36204858,0.73556918,1.61771244,0.00120403,0.02974966,0.01155381,0.06950227,0.14512374,0.69416493
-2.15207604,2.27666338,0.69699087,1.54116065,0.00114494,0.02980900,0.01131571,0.06934713,0.13945136,0.68408595
-2.14607304,2.19761746,0.66043340,1.46801100,0.00109421,0.02997799,0.01111223,0.06946851,0.13404847,0.67662324
-2.14007004,2.12547551,0.62632390,1.39905187,0.00105096,0.03024251,0.01094090,0.06983426,0.12899123,0.67161192
-2.13406703,2.06060544,0.59503675,1.33497070,0.00101436,0.03058546,0.01079815,0.07040407,0.12434684,0.66879693
-2.12806403,2.00317729,0.56688695,1.27634191,0.00098364,0.03098712,0.01067939,0.07113078,0.12017193,0.66784278
-2.12206103,1.95317005,0.54212567,1.22361902,0.00095811,0.03142566,0.01057921,0.07196206,0.11651129,0.66834675
-2.11605803,1.91038611,0.52093798,1.17713141,0.00093716,0.03187774,0.01049156,0.07284234,0.11339716,0.66985497
-2.11005503,1.87447244,0.50344294,1.13708532,0.00092026,0.03231922,0.01040999,0.07371494,0.11084892,0.67188061
-2.10405203,1.84494731,0.48969581,1.10356919,0.00090701,0.03272592,0.01032786,0.07452437,0.10887324,0.67392341
-2.09804902,1.82123129,0.47969224,1.07656259,0.00089712,0.03307443,0.01023868,0.07521856,0.10746474,0.67548954
-2.09204602,1.80268090,0.47337420,1.05594849,0.00089044,0.03334293,0.01013626,0.07575105,0.10660697,0.67611104
-2.08604302,1.78862337,0.47063746,1.04152796,0.00088698,0.03351189,0.01001502,0.07608298,0.10627379,0.67536391
-2.08004002,1.77839096,0.47134007,1.03303677,0.00088692,0.03356484,0.00987017,0.07618484,0.10643097,0.67288399
-2.07403702,1.77135331,0.47531178,1.03016308,0.00089066,0.03348889,0.00969789,0.07603787,0.10703797,0.66838023
-2.06803402,1.76694662,0.48236374,1.03256553,0.00089878,0.03327525,0.00949547,0.07563497,0.10804986,0.66164449
-2.06203102,1.76469852,0.49229842,1.03989101,0.00091213,0.03291949,0.00926140,0.07498129,0.10941920,0.65255791
-2.05602801,1.76424776,0.50491910,1.05179159,0.00093180,0.03242176,0.00899537,0.07409427,0.11109788,0.64109340
-2.05002501,1.76535838,0.52003885,1.06793991,0.00095915,0.03178673,0.00869832,0.07300322,0.11303879,0.62731449
-2.04402201,1.76792784,0.53748851,1.08804272,0.00099584,0.03102346,0.00837231,0.07174846,0.11519731,0.61137065
-2.03801901,1.77198930,0.55712350,1.11185201,0.00104380,0.03014508,0.00802045,0.07038007,0.11753255,0.59348947
-2.03201601,1.77770807,0.57882915,1.13917360,0.00110524,0.02916832,0.00764675,0.06895621,0.12000823,0.57396628
-2.02601301,1.78537286,0.60252439,1.16987271,0.00118263,0.02811297,0.00725593,0.06754128,0.12259338,0.55315160
-2.02001001,1.79538205,0.62816352,1.20387652,0.00127870,0.02700124,0.00685325,0.06620373,0.12526259,0.53143729
-2.01400700,1.80822590,0.65573614,1.24117347,0.00139638,0.02585704,0.00644431,0.06501381,0.12799607,0.50924184
-2.00800400,1.82446514,0.68526496,1.28180936,0.00153874,0.02470529,0.00603483,0.06404127,0.13077937,0.48699566
-2.00200100,1.84470682,0.71680163,1.32588010,0.00170891,0.02357115,0.00563044,0.06335303,0.13360289,0.46512671
-1.99599800,1.86957806,0.75042059,1.37352136,0.00191004,0.02247938,0.00523652,0.06301101,0.13646112,0.44404721
-1.98999500,1.89969831,0.78621107,1.42489530,0.00214515,0.02145365,0.00485807,0.06307009,0.13935179,0.42414173
-1.98399200,1.93565109,0.82426746,1.48017449,0.00241701,0.02051605,0.00449950,0.06357623,0.14227486,0.40575695
-1.97798899,1.97795556,0.86467833,1.53952379,0.00272805,0.01968653,0.00416460,0.06456497,0.14523144,0.38919339
-1.97198599,2.02703893,0.90751446,1.60308037,0.00308018,0.01898259,0.00385643,0.06606009,0.14822268,0.37469921
-1.96598299,2.08321031,0.95281637,1.67093281,0.00347464,0.01841900,0.00357728,0.06807272,0.15124872,0.36246598
-1.95997999,2.14663672,1.00058170,1.74309996,0.00391190,0.01800760,0.00332866,0.07060064,0.15430759,0.35262656
-1.95397699,2.21732216,1.05075318,1.81951050,0.00439147,0.01775726,0.00311133,0.07362809,0.15739437,0.34525480
-1.94797399,2.29509051,1.10320768,1.89998419,0.00491181,0.01767391,0.00292531,0.07712581,0.16050033,0.34036708
-1.94197099,2.37957296,1.15774689,1.98421574,0.00547023,0.01776059,0.00276996,0.08105149,0.16361230,0.33792530
-1.93596798,2.47020097,1.21409032,2.07176246,0.00606281,0.01801766,0.00264403,0.08535058,0.16671227,0.33784136
-1.92996498,2.56620515,1.27187097,2.16203641,0.00668437,0.01844297,0.00254576,0.08995740,0.16977714,0.33998274
-1.92396198,2.66662091,1.33063431,2.25430206,0.00732851,0.01903214,0.00247297,0.09479657,0.17277870,0.34417917
-1.91795898,2.77030096,1.38984070,2.34767978,0.00798764,0.01977877,0.00242314,0.09978481,0.17568397,0.35022998
-1.91195598,2.87593497,1.44887154,2.44115580,0.00865314,0.02067473,0.00239351,0.10483287,0.17845563,0.35791215
-1.90595298,2.98207615,1.50703910,2.53359849,0.00931546,0.02171040,0.00238117,0.10984781,0.18105283,0.36698878
-1.89994997,3.08717423,1.56359998,2.62378081,0.00996444,0.02287490,0.00238317,0.11473538,0.18343216,0.37721771
-1.89394697,3.18961398,1.61777164,2.71040822,0.01058945,0.02415627,0.00239657,0.11940252,0.18554888,0.38836016
-1.88794397,3.28775819,1.66875174,2.79215140,0.01117980,0.02554168,0.00241851,0.12375991,0.18735827,0.40018921
-1.88194097,3.37999354,1.71573940,2.86768225,0.01172497,0.02701754,0.00244633,0.12772449,0.18881713,0.41249767
-1.87593797,3.46477772,1.75795776,2.93571212,0.01221501,0.02856961,0.00247756,0.13122184,0.18988536,0.42510524
-1.86993497,3.54068585,1.79467675,2.99503039,0.01264083,0.03018312,0.00251001,0.13418839,0.19052748,0.43786469
-1.86393197,3.60645438,1.82523532,3.04454198,0.01299451,0.03184281,0.00254178,0.13657332,0.19071412,0.45066665
-1.85792896,3.66102034,1.84906213,3.08330209,0.01326963,0.03353304,0.00257131,0.13834009,0.19042334,0.46344289
-1.85192596,3.70355440,1.86569379,3.11054657,0.01346142,0.03523780,0.00259740,0.13946757,0.18964175,0.47616783
-1.84592296,3.73348604,1.87478993,3.12571675,0.01356701,0.03694088,0.00261917,0.13995065,0.18836530,0.48885805
-1.83991996,3.75051975,1.87614452,3.12847752,0.01358549,0.03862590,0.00263613,0.13980036,0.18659979,0.50156987
-1.83391696,3.75464143,1.86969289,3.11872808,0.01351796,0.04027650,0.00264808,0.13904339,0.18436095,0.51439474
-1.82791396,3.74611478,1.85551435,3.09660481,0.01336749,0.04187649,0.00265518,0.13772118,0.18167417,0.52745279
-1.82191096,3.72546771,1.83383029,3.06247654,0.01313898,0.04341002,0.00265786,0.13588839,0.17857383,0.54088449
-1.81590795,3.69346966,1.80499799,3.01693233,0.01283899,0.04486183,0.00265678,0.13361097,0.17510228,0.55484090
-1.80990495,3.65110083,1.76950057,2.96076265,0.01247550,0.04621750,0.00265281,0.13096391,0.17130843,0.56947276
-1.80390195,3.59951474,1.72793352,2.89493498,0.01205759,0.04746364,0.00264699,0.12802862,0.16724618,0.58491898
-1.79789895,3.53999619,1.68098858,2.82056497,0.01159512,0.04858818,0.00264043,0.12489012,0.16297260,0.60129494
-1.79189595,3.47391628,1.62943575,2.73888460,0.01109839,0.04958059,0.00263429,0.12163429,0.15854598,0.61868138
-1.78589295,3.40268684,1.57410415,2.65120883,0.01057779,0.05043201,0.00262971,0.11834500,0.15402396,0.63711423
-1.77988994,3.32771621,1.51586264,2.55890199,0.01004344,0.05113546,0.00262776,0.11510156,0.14946164,0.65657607
-1.77388694,3.25036824,1.45560090,2.46334553,0.00950490,0.05168585,0.00262937,0.11197635,0.14490990,0.67698977
-1.76788394,3.17192633,1.39421164,2.36590798,0.00897091,0.05208007,0.00263531,0.10903280,0.14041399,0.69821463
-1.76188094,3.09356372,1.33257453,2.26791837,0.00844916,0.05231687,0.00264612,0.10632393,0.13601232,0.72004539
-1.75587794,3.01632120,1.27154230,2.17064370,0.00794614,0.05239680,0.00266210,0.10389121,0.13173572,0.74221429
-1.74987494,2.94109264,1.21192912,2.07527090,0.00746701,0.05232204,0.00268329,0.10176413,0.12760697,0.76439629
-1.74387194,2.86861871,1.15450164,1.98289364,0.00701563,0.05209616,0.00270942,0.09996011,0.12364079,0.78621722
-1.73786893,2.79948829,1.09997235,1.89450370,0.00659452,0.05172393,0.00274000,0.09848507,0.11984409,0.80726461
