energy_ev,total_up,Ir_p_up,Ir_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-4.30115058,2.40210835,0.31064594,2.14772816,0.18729103,0.02990486,0.10778166,0.00000000
-4.29514757,2.37950902,0.31562296,2.12169958,0.18734889,0.02917650,0.11367703,0.00000000
-4.28914457,2.35493651,0.32111521,2.09322363,0.18747042,0.02842806,0.12011474,0.00000000
-4.28314157,2.32897916,0.32718671,2.06283169,0.18771858,0.02766759,0.12707512,0.00000000
-4.27713857,2.30220650,0.33387403,2.03106049,0.18814721,0.02690326,0.13451935,0.00000000
-4.27113557,2.27513456,0.34118247,1.99842057,0.18879902,0.02614283,0.14238830,0.00000000
-4.26513257,2.24819518,0.34908339,1.96536756,0.18970407,0.02539328,0.15060229,0.00000000
-4.25912956,2.22171091,0.35751313,1.93227803,0.19087871,0.02466038,0.15906167,0.00000000
-4.25312656,2.19587727,0.36637342,1.89943108,0.19232521,0.02394844,0.16764824,0.00000000
-4.24712356,2.17075310,0.37553336,1.86699696,0.19403179,0.02326013,0.17622765,0.00000000
-4.24112056,2.14625975,0.38483295,1.83503320,0.19597332,0.02259640,0.18465258,0.00000000
-4.23511756,2.12218903,0.39408794,1.80348829,0.19811242,0.02195655,0.19276670,0.00000000
-4.22911456,2.09821929,0.40309584,1.77221275,0.20040099,0.02133837,0.20040920,0.00000000
-4.22311156,2.07393878,0.41164284,1.74097657,0.20278210,0.02073839,0.20741978,0.00000000
-4.21710855,2.04887483,0.41951128,1.70949213,0.20519212,0.02015222,0.21364387,0.00000000
-4.21110555,2.02252695,0.42648738,1.67744089,0.20756293,0.01957495,0.21893780,0.00000000
-4.20510255,1.99440215,0.43236884,1.64450233,0.20982432,0.01900155,0.22317381,0.00000000
-4.19909955,1.96405029,0.43697193,1.61038342,0.21190617,0.01842732,0.22624451,0.00000000
-4.19309655,1.93109748,0.44013789,1.57484682,0.21374063,0.01784829,0.22806673,0.00000000
-4.18709355,1.89527580,0.44173818,1.53773618,0.21526402,0.01726160,0.22858448,0.00000000
-4.18109055,1.85644767,0.44167852,1.49899726,0.21641851,0.01666579,0.22777096,0.00000000
-4.17508754,1.81462369,0.43990155,1.45869360,0.21715348,0.01606108,0.22562944,0.00000000
-4.16908454,1.76997308,0.43638800,1.41701605,0.21742656,0.01544947,0.22219308,0.00000000
-4.16308154,1.72282630,0.43115639,1.37428564,0.21720440,0.01483481,0.21752358,0.00000000
-4.15707854,1.67366995,0.42426148,1.33094982,0.21646306,0.01422278,0.21170891,0.00000000
-4.15107554,1.62313409,0.41579133,1.28757220,0.21518822,0.01362077,0.20486007,0.00000000
-4.14507254,1.57197305,0.40586355,1.24481646,0.21337504,0.01303765,0.19710714,0.00000000
-4.13906953,1.52104049,0.39462063,1.20342523,0.21102789,0.01248351,0.18859479,0.00000000
-4.13306653,1.47126009,0.38222483,1.16419498,0.20815990,0.01196934,0.17947749,0.00000000
-4.12706353,1.42359320,0.36885272,1.12794803,0.20479230,0.01150665,0.16991455,0.00000000
-4.12106053,1.37900487,0.35468983,1.09550301,0.20095376,0.01110706,0.16006530,0.00000000
-4.11505753,1.33842974,0.33992533,1.06764490,0.19667956,0.01078196,0.15008457,0.00000000
-4.10905453,1.30273908,0.32474724,1.04509598,0.19201074,0.01054201,0.14011861,0.00000000
-4.10305153,1.27271031,0.30933809,1.02848871,0.18699317,0.01039686,0.13030157,0.00000000
-4.09704852,1.24900000,0.29387121,1.01834167,0.18167662,0.01035472,0.12075274,0.00000000
-4.09104552,1.23212135,0.27850774,1.01503927,0.17611374,0.01042209,0.11157445,0.00000000
-4.08504252,1.22242684,0.26339437,1.01881618,0.17035911,0.01060350,0.10285083,0.00000000
-4.07903952,1.22009664,0.24866175,1.02974686,0.16446824,0.01090124,0.09464719,0.00000000
-4.07303652,1.22513316,0.23442362,1.04774067,0.15849659,0.01131529,0.08701025,0.00000000
-4.06703352,1.23736175,0.22077662,1.07254277,0.15249871,0.01184317,0.07996886,0.00000000
-4.06103052,1.25643785,0.20780055,1.10374086,0.14652742,0.01247995,0.07353536,0.00000000
-4.05502751,1.28186009,0.19555930,1.14077762,0.14063318,0.01321831,0.06770733,0.00000000
-4.04902451,1.31298913,0.18410210,1.18296860,0.13486354,0.01404862,0.06246972,0.00000000
-4.04302151,1.34907173,0.17346521,1.22952501,0.12926289,0.01495917,0.05779716,0.00000000
-4.03701851,1.38926923,0.16367392,1.27958077,0.12387237,0.01593638,0.05365645,0.00000000
-4.03101551,1.43268969,0.15474471,1.33222305,0.11873006,0.01696520,0.05000906,0.00000000
-4.02501251,1.47842258,0.14668773,1.38652533,0.11387137,0.01802938,0.04681364,0.00000000
-4.01900950,1.52557493,0.13950920,1.44158173,0.10932975,0.01911201,0.04402833,0.00000000
-4.01300650,1.57330767,0.13321402,1.49654166,0.10513750,0.02019591,0.04161300,0.00000000
-4.00700350,1.62087089,0.12780821,1.55064331,0.10132681,0.02126415,0.03953119,0.00000000
-4.00100050,1.66763667,0.12330127,1.60324474,0.09793083,0.02230060,0.03775188,0.00000000
-3.99499750,1.71312816,0.11970837,1.65385147,0.09498486,0.02329036,0.03625091,0.00000000
-3.98899450,1.75704372,0.11705218,1.70213912,0.09252740,0.02422032,0.03501214,0.00000000
-3.98299150,1.79927505,0.11536436,1.74797039,0.09060110,0.02507957,0.03402829,0.00000000
-3.97698849,1.83991840,0.11468663,1.79140521,0.08925348,0.02585978,0.03330150,0.00000000
-3.97098549,1.87927814,0.11507122,1.83270379,0.08853735,0.02655554,0.03284347,0.00000000
-3.96498249,1.91786244,0.11658078,1.87232192,0.08851088,0.02716456,0.03267544,0.00000000
-3.95897949,1.95637078,0.11928766,1.91089864,0.08923720,0.02768780,0.03282770,0.00000000
-3.95297649,1.99567353,0.12327243,1.94923647,0.09078360,0.02812945,0.03333888,0.00000000
-3.94697349,2.03678414,0.12862179,1.98827466,0.09322022,0.02849686,0.03425491,0.00000000
-3.94097049,2.08082469,0.13542573,2.02905638,0.09661824,0.02880024,0.03562770,0.00000000
-3.93496748,2.12898571,0.14377407,2.07269069,0.10104766,0.02905237,0.03751350,0.00000000
-3.92896448,2.18248166,0.15375243,2.12031072,0.10657464,0.02926813,0.03997107,0.00000000
-3.92296148,2.24250340,0.16543770,2.17302923,0.11325859,0.02946393,0.04305957,0.00000000
-3.91695848,2.31016921,0.17889316,2.23189324,0.12114886,0.02965714,0.04683627,0.00000000
-3.91095548,2.38647601,0.19416341,2.29783912,0.13028152,0.02986538,0.05135412,0.00000000
-3.90495248,2.47225245,0.21126929,2.37164976,0.14067594,0.03010591,0.05665920,0.00000000
-3.89894947,2.56811548,0.23020301,2.45391532,0.15233169,0.03039486,0.06278817,0.00000000
-3.89294647,2.67443213,0.25092373,2.54499903,0.16522568,0.03074665,0.06976579,0.00000000
-3.88694347,2.79128786,0.27335376,2.64500928,0.17930977,0.03117340,0.07760253,0.00000000
-3.88094047,2.91846303,0.29737580,2.75377933,0.19450902,0.03168440,0.08629248,0.00000000
-3.87493747,3.05541855,0.32283128,2.87085546,0.21072082,0.03228576,0.09581154,0.00000000
-3.86893447,3.20129179,0.34952012,2.99549452,0.22781481,0.03298012,0.10611613,0.00000000
-3.86293147,3.35490348,0.37720210,3.12667134,0.24563391,0.03376659,0.11714240,0.00000000
-3.85692846,3.51477592,0.40559990,3.26309624,0.26399649,0.03464072,0.12880604,0.00000000
-3.85092546,3.67916274,0.43440398,3.40324267,0.28269964,0.03559476,0.14100284,0.00000000
-3.84492246,3.84608975,0.46327923,3.54538467,0.30152352,0.03661799,0.15361002,0.00000000
-3.83891946,4.01340615,0.49187327,3.68764320,0.32023684,0.03769720,0.16648818,0.00000000
-3.83291646,4.17884499,0.51982631,3.82804058,0.33860316,0.03881731,0.17948419,0.00000000
-3.82691346,4.34009121,0.54678214,3.96456119,0.35638798,0.03996213,0.19243459,0.00000000
-3.82091046,4.49485513,0.57240002,4.09521691,0.37336618,0.04111508,0.20516969,0.00000000
-3.81490745,4.64094902,0.59636689,4.21811498,0.38932972,0.04226010,0.21751814,0.00000000
-3.80890445,4.77636389,0.61840938,4.33152585,0.40409508,0.04338243,0.22931172,0.00000000
-3.80290145,4.89934356,0.63830516,4.43394843,0.41751021,0.04446945,0.24039039,0.00000000
-3.79689845,5.00845281,0.65589296,4.52417004,0.42946059,0.04551137,0.25060714,0.00000000
-3.79089545,5.10263657,0.67108063,4.60131833,0.43987406,0.04650188,0.25983261,0.00000000
-3.78489245,5.18126723,0.68385089,4.66490263,0.44872410,0.04743860,0.26795922,0.00000000
-3.77888944,5.24417748,0.69426428,4.71484262,0.45603136,0.04832340,0.27490461,0.00000000
-3.77288644,5.29167669,0.70245885,4.75148226,0.46186330,0.04916249,0.28061413,0.00000000
-3.76688344,5.32454924,0.70864662,4.77558797,0.46633171,0.04996634,0.28506248,0.00000000
-3.76088044,5.34403427,0.71310671,4.78833030,0.46958833,0.05074936,0.28825417,0.00000000
-3.75487744,5.35178678,0.71617519,4.79124911,0.47181855,0.05152940,0.29022285,0.00000000
-3.74887444,5.34982124,0.71823210,4.78620325,0.47323345,0.05232702,0.29102955,0.00000000
-3.74287144,5.34043926,0.71968607,4.77530606,0.47406056,0.05316465,0.29075987,0.00000000
-3.73686843,5.32614411,0.72095699,4.76084914,0.47453357,0.05406561,0.28952024,0.00000000
-3.73086543,5.30954519,0.72245779,4.74521702,0.47488166,0.05505295,0.28743332,0.00000000
-3.72486243,5.29325617,0.72457575,4.73079610,0.47531873,0.05614841,0.28463296,0.00000000
-3.71885943,5.27979109,0.72765442,4.71988146,0.47603323,0.05737118,0.28125868,0.00000000
-3.71285643,5.27146250,0.73197697,4.71458533,0.47717883,0.05873689,0.27745008,0.00000000
-3.70685343,5.27028604,0.73775163,4.71675088,0.47886673,0.06025658,0.27334142,0.00000000
-3.70085043,5.27789532,0.74510007,4.72787497,0.48115958,0.06193588,0.26905649,0.00000000
-3.69484742,5.29547079,0.75404922,4.74904302,0.48406770,0.06377429,0.26470417,0.00000000
-3.68884442,5.32368551,0.76452703,4.78087869,0.48754753,0.06576478,0.26037470,0.00000000
-3.68284142,5.36267016,0.77636230,4.82351043,0.49150251,0.06789352,0.25613688,0.00000000
-3.67683842,5.41199862,0.78928885,4.87655636,0.49578638,0.07013994,0.25203641,0.00000000
-3.67083542,5.47069492,0.80295369,4.93912798,0.50020872,0.07247696,0.24809519,0.00000000
-3.66483242,5.53726101,0.81692894,5.00985275,0.50454247,0.07487159,0.24431178,0.00000000
-3.65882941,5.60972441,0.83072716,5.08691448,0.50853315,0.07728558,0.24066296,0.00000000
-3.65282641,5.68570379,0.84381912,5.16811015,0.51190928,0.07967648,0.23710617,0.00000000
-3.64682341,5.76248974,0.85565361,5.25092086,0.51439359,0.08199871,0.23358278,0.00000000
-3.64082041,5.83713773,0.86567815,5.33259430,0.51571453,0.08420489,0.23002199,0.00000000
-3.63481741,5.90656954,0.87335990,5.41023562,0.51561744,0.08624714,0.22634525,0.00000000
-3.62881441,5.96767942,0.87820575,5.48090349,0.51387509,0.08807854,0.22247074,0.00000000
-3.62281141,6.01744093,0.87978087,5.54170767,0.51029694,0.08965454,0.21831799,0.00000000
-3.61680840,6.05301064,0.87772487,5.58990500,0.50473688,0.09093427,0.21381225,0.00000000
-3.61080540,6.07182508,0.87176498,5.62299004,0.49709912,0.09188189,0.20888835,0.00000000
-3.60480240,6.07168737,0.86172570,5.63877780,0.48734200,0.09246761,0.20349414,0.00000000
-3.59879940,6.05084103,0.84753474,5.63547542,0.47547955,0.09266874,0.19759308,0.00000000
-3.59279640,6.00802830,0.82922489,5.61174089,0.46158103,0.09247033,0.19116608,0.00000000
-3.58679340,5.94253160,0.80693215,5.56672677,0.44576825,0.09186573,0.18421248,0.00000000
-3.58079040,5.85419690,0.78088998,5.50010798,0.42821113,0.09085684,0.17675013,0.00000000
-3.57478739,5.74343876,0.75142044,5.41209289,0.40912157,0.08945407,0.16881469,0.00000000
-3.56878439,5.61122739,0.71892242,5.30341768,0.38874612,0.08767611,0.16045814,0.00000000
-3.56278139,5.45905857,0.68385767,5.17532458,0.36735766,0.08554940,0.15174670,0.00000000
-3.55677839,5.28890806,0.64673538,5.02952507,0.34524665,0.08310741,0.14275821,0.00000000
-3.55077539,5.10317229,0.60809587,4.86814941,0.32271214,0.08038969,0.13357915,0.00000000
-3.54477239,4.90459797,0.56849423,4.69368462,0.30005312,0.07744079,0.12430151,0.00000000
-3.53876938,4.69620289,0.52848440,4.50890308,0.27756032,0.07430902,0.11501959,0.00000000
-3.53276638,4.48119108,0.48860443,4.31678422,0.25550889,0.07104514,0.10582693,0.00000000
-3.52676338,4.26286483,0.44936326,4.12043195,0.23415210,0.06770102,0.09681348,0.00000000
-3.52076038,4.04453674,0.41122954,3.92299051,0.21371623,0.06432829,0.08806308,0.00000000
-3.51475738,3.82944429,0.37462249,3.72756142,0.19439671,0.06097706,0.07965143,0.00000000
-3.50875438,3.62066940,0.33990528,3.53712390,0.17635550,0.05769469,0.07164446,0.00000000
-3.50275138,3.42106539,0.30738062,3.35446126,0.15971978,0.05452477,0.06409728,0.00000000
-3.49674837,3.23319302,0.27728862,3.18209517,0.14458173,0.05150618,0.05705353,0.00000000
-3.49074537,3.05926724,0.24980674,3.02222962,0.13099932,0.04867235,0.05054528,0.00000000
-3.48474237,2.90111572,0.22505156,2.87670589,0.11899799,0.04605077,0.04459328,0.00000000
-3.47873937,2.76014993,0.20308209,2.74696954,0.10857308,0.04366264,0.03920759,0.00000000
-3.47273637,2.63734910,0.18390423,2.63405008,0.09969276,0.04152273,0.03438851,0.00000000
-3.46673337,2.53325690,0.16747628,2.53855336,0.09230133,0.03963950,0.03012765,0.00000000
-3.46073037,2.44799054,0.15371492,2.46066651,0.08632282,0.03801534,0.02640922,0.00000000
-3.45472736,2.38126138,0.14250155,2.40017492,0.08166470,0.03664697,0.02321126,0.00000000
-3.44872436,2.33240607,0.13368875,2.35649015,0.07822159,0.03552603,0.02050697,0.00000000
-3.44272136,2.30042681,0.12710655,2.32868763,0.07587887,0.03463966,0.01826588,0.00000000
-3.43671836,2.28403912,0.12256849,2.31555252,0.07451622,0.03397133,0.01645500,0.00000000
-3.43071536,2.28172545,0.11987720,2.31563204,0.07401088,0.03350152,0.01503979,0.00000000
-3.42471236,2.29179272,0.11882960,2.32729231,0.07424077,0.03320852,0.01398494,0.00000000
-3.41870935,2.31243178,0.11922146,2.34877769,0.07508724,0.03306924,0.01325512,0.00000000
-3.41270635,2.34177698,0.12085151,2.37827066,0.07643758,0.03305985,0.01281540,0.00000000
-3.40670335,2.37796385,0.12352489,2.41395017,0.07818719,0.03315648,0.01263170,0.00000000
-3.40070035,2.41918309,0.12705617,2.45404652,0.08024136,0.03333582,0.01267101,0.00000000
-3.39469735,2.46372929,0.13127167,2.49689125,0.08251669,0.03357556,0.01290156,0.00000000
-3.38869435,2.51004299,0.13601142,2.54096021,0.08494214,0.03385481,0.01329290,0.00000000
-3.38269135,2.55674479,0.14113048,2.58490892,0.08745952,0.03415443,0.01381594,0.00000000
-3.37668834,2.60266076,0.14649981,2.62759900,0.09002364,0.03445720,0.01444298,0.00000000
-3.37068534,2.64683862,0.15200669,2.66811531,0.09260196,0.03474801,0.01514773,0.00000000
-3.36468234,2.68855433,0.15755462,2.70577339,0.09517376,0.03501384,0.01590532,0.00000000
-3.35867934,2.72730953,0.16306283,2.74011746,0.09772892,0.03524383,0.01669239,0.00000000
-3.35267634,2.76281994,0.16846535,2.77090938,0.10026623,0.03542918,0.01748716,0.00000000
-3.34667334,2.79499598,0.17370982,2.79810948,0.10279145,0.03556305,0.01826960,0.00000000
-3.34067034,2.82391630,0.17875582,2.82185023,0.10531510,0.03564043,0.01902155,0.00000000
-3.33466733,2.84979591,0.18357318,2.84240425,0.10784998,0.03565801,0.01972694,0.00000000
-3.32866433,2.87295036,0.18813999,2.86014822,0.11040886,0.03561399,0.02037198,0.00000000
-3.32266133,2.89375759,0.19244060,2.87552423,0.11300200,0.03550792,0.02094540,0.00000000
-3.31665833,2.91261940,0.19646371,2.88900066,0.11563505,0.03534052,0.02143860,0.00000000
-3.31065533,2.92992423,0.20020050,2.90103401,0.11830719,0.03511352,0.02184589,0.00000000
-3.30465233,2.94601294,0.20364310,2.91203370,0.12100970,0.03482948,0.02216458,0.00000000
-3.29864932,2.96114912,0.20678331,2.92233112,0.12372499,0.03449166,0.02239509,0.00000000
-3.29264632,2.97549529,0.20961175,2.93215452,0.12642634,0.03410384,0.02254098,0.00000000
-3.28664332,2.98909602,0.21211742,2.94161054,0.12907805,0.03367024,0.02260894,0.00000000
-3.28064032,3.00186858,0.21428774,2.95067331,0.13163634,0.03319534,0.02260866,0.00000000
-3.27463732,3.01360149,0.21610903,2.95918132,0.13405075,0.03268382,0.02255270,0.00000000
-3.26863432,3.02396086,0.21756735,2.96684221,0.13626605,0.03214046,0.02245624,0.00000000
-3.26263132,3.03250398,0.21864980,2.97324482,0.13822450,0.03157003,0.02233677,0.00000000
-3.25662831,3.03869947,0.21934589,2.97787795,0.13986842,0.03097727,0.02221379,0.00000000
-3.25062531,3.04195250,0.21964921,2.98015460,0.14114287,0.03036683,0.02210832,0.00000000
-3.24462231,3.04163398,0.21955895,2.97944029,0.14199832,0.02974321,0.02204253,0.00000000
-3.23861931,3.03711178,0.21908141,2.97508403,0.14239307,0.02911071,0.02203920,0.00000000
-3.23261631,3.02778248,0.21823110,2.96645006,0.14229545,0.02847347,0.02212119,0.00000000
-3.22661331,3.01310184,0.21703164,2.95294891,0.14168551,0.02783535,0.02231094,0.00000000
-3.22061031,2.99261237,0.21551600,2.93406602,0.14055620,0.02719998,0.02262986,0.00000000
-3.21460730,2.96596676,0.21372634,2.90938665,0.13891395,0.02657065,0.02309777,0.00000000
-3.20860430,2.93294590,0.21171324,2.87861587,0.13677860,0.02595034,0.02373238,0.00000000
-3.20260130,2.89347088,0.20953440,2.84159282,0.13418282,0.02534162,0.02454874,0.00000000
-3.19659830,2.84760866,0.20725287,2.79829896,0.13117079,0.02474660,0.02555875,0.00000000
-3.19059530,2.79557125,0.20493490,2.74885997,0.12779656,0.02416691,0.02677072,0.00000000
-3.18459230,2.73770919,0.20264753,2.69354199,0.12412195,0.02360362,0.02818905,0.00000000
-3.17858929,2.67449974,0.20045609,2.63274256,0.12021420,0.02305719,0.02981397,0.00000000
-3.17258629,2.60653117,0.19842182,2.56697732,0.11614355,0.02252746,0.03164146,0.00000000
-3.16658329,2.53448415,0.19659963,2.49686360,0.11198077,0.02201363,0.03366324,0.00000000
-3.16058029,2.45911171,0.19503647,2.42310212,0.10779493,0.02151427,0.03586706,0.00000000
-3.15457729,2.38121905,0.19377004,2.34645805,0.10365142,0.02102736,0.03823702,0.00000000
-3.14857429,2.30164441,0.19282840,2.26774249,0.09961031,0.02055040,0.04075420,0.00000000
-3.14257129,2.22124203,0.19223016,2.18779550,0.09572522,0.02008049,0.04339747,0.00000000
-3.13656828,2.14086790,0.19198553,2.10747135,0.09204264,0.01961449,0.04614437,0.00000000
-3.13056528,2.06136884,0.19209808,2.02762644,0.08860177,0.01914921,0.04897227,0.00000000
-3.12456228,1.98357492,0.19256715,1.94911010,0.08543479,0.01868157,0.05185960,0.00000000
-3.11855928,1.90829508,0.19339080,1.87275818,0.08256766,0.01820883,0.05478704,0.00000000
-3.11255628,1.83631539,0.19456905,1.79938895,0.08002109,0.01772880,0.05773888,0.00000000
-3.10655328,1.76839934,0.19610725,1.72980079,0.07781195,0.01724002,0.06070418,0.00000000
-3.10055028,1.70528908,0.19801931,1.66477091,0.07595469,0.01674192,0.06367783,0.00000000
-3.09454727,1.64770690,0.20033062,1.60505422,0.07446277,0.01623498,0.06666135,0.00000000
-3.08854427,1.59635579,0.20308023,1.55138165,0.07335012,0.01572081,0.06966350,0.00000000
-3.08254127,1.55191837,0.20632235,1.50445718,0.07263220,0.01520219,0.07270037,0.00000000
-3.07653827,1.51505349,0.21012670,1.46495296,0.07232695,0.01468304,0.07579525,0.00000000
-3.07053527,1.48639015,0.21457786,1.43350235,0.07245519,0.01416839,0.07897793,0.00000000
-3.06453227,1.46651850,0.21977334,1.41069069,0.07304071,0.01366419,0.08228360,0.00000000
-3.05852926,1.45597824,0.22582051,1.39704409,0.07410985,0.01317721,0.08575140,0.00000000
-3.05252626,1.45524484,0.23283248,1.39301667,0.07569063,0.01271477,0.08942250,0.00000000
-3.04652326,1.46471424,0.24092293,1.39897701,0.07781149,0.01228455,0.09333793,0.00000000
-3.04052026,1.48468716,0.25020038,1.41519457,0.08049966,0.01189432,0.09753619,0.00000000
-3.03451726,1.51535392,0.26076193,1.44182719,0.08377928,0.01155166,0.10205076,0.00000000
-3.02851426,1.55678099,0.27268689,1.47891055,0.08766934,0.01126377,0.10690766,0.00000000
-3.02251126,1.60890035,0.28603072,1.52635057,0.09218160,0.01103719,0.11212313,0.00000000
-3.01650825,1.67150255,0.30081942,1.58391955,0.09731859,0.01087766,0.11770162,0.00000000
-3.01050525,1.74423430,0.31704498,1.65125650,0.10307185,0.01078994,0.12363423,0.00000000
-3.00450225,1.82660084,0.33466188,1.72787199,0.10942042,0.01077769,0.12989758,0.00000000
-2.99849925,1.91797337,0.35358516,1.81315748,0.11632989,0.01084342,0.13645338,0.00000000
-2.99249625,2.01760113,0.37368992,1.90639863,0.12375187,0.01098846,0.14324855,0.00000000
-2.98649325,2.12462754,0.39481262,2.00679195,0.13162410,0.01121298,0.15021604,0.00000000
-2.98049025,2.23810959,0.41675399,2.11346378,0.13987108,0.01151600,0.15727632,0.00000000
-2.97448724,2.35703910,0.43928342,2.22549036,0.14840540,0.01189546,0.16433941,0.00000000
-2.96848424,2.48036463,0.46214474,2.34191782,0.15712952,0.01234831,0.17130739,0.00000000
-2.96248124,2.60701275,0.48506311,2.46178053,0.16593808,0.01287058,0.17807732,0.00000000
-2.95647824,2.73590714,0.50775256,2.58411690,0.17472058,0.01345745,0.18454442,0.00000000
-2.95047524,2.86598452,0.52992395,2.70798143,0.18336424,0.01410332,0.19060526,0.00000000
-2.94447224,2.99620656,0.55129291,2.83245241,0.19175708,0.01480185,0.19616100,0.00000000
-2.93846923,3.12556718,0.57158741,2.95663492,0.19979090,0.01554602,0.20112030,0.00000000
-2.93246623,3.25309525,0.59055452,3.07965934,0.20736405,0.01632815,0.20540202,0.00000000
-2.92646323,3.37785288,0.60796621,3.20067585,0.21438399,0.01713991,0.20893733,0.00000000
-2.92046023,3.49893031,0.62362387,3.31884578,0.22076932,0.01797236,0.21167147,0.00000000
-2.91445723,3.61543825,0.63736144,3.43333129,0.22645137,0.01881594,0.21356474,0.00000000
-2.90845423,3.72649920,0.64904711,3.54328474,0.23137523,0.01966056,0.21459308,0.00000000
-2.90245123,3.83123930,0.65858365,3.64783936,0.23550017,0.02049561,0.21474796,0.00000000
-2.89644822,3.92878207,0.66590745,3.74610287,0.23879946,0.02131009,0.21403584,0.00000000
-2.89044522,4.01824578,0.67098646,3.83715544,0.24125979,0.02209276,0.21247712,0.00000000
-2.88444222,4.09874525,0.67381739,3.92005310,0.24288010,0.02283226,0.21010476,0.00000000
-2.87843922,4.16939912,0.67442229,3.99383723,0.24367016,0.02351737,0.20696268,0.00000000
-2.87243622,4.22934287,0.67284488,4.05755044,0.24364890,0.02413724,0.20310393,0.00000000
-2.86643322,4.27774723,0.66914689,4.11025842,0.24284258,0.02468164,0.19858895,0.00000000
-2.86043022,4.31384156,0.66340465,4.15107694,0.24128305,0.02514131,0.19348366,0.00000000
-2.85442721,4.33694074,0.65570615,4.17920256,0.23900603,0.02550817,0.18785791,0.00000000
-2.84842421,4.34647424,0.64614860,4.19394551,0.23604968,0.02577569,0.18178385,0.00000000
-2.84242121,4.34201530,0.63483667,4.19476249,0.23245338,0.02593905,0.17533465,0.00000000
-2.83641821,4.32330841,0.62188134,4.18128753,0.22825685,0.02599540,0.16858337,0.00000000
-2.83041521,4.29029301,0.60739934,4.15335860,0.22349961,0.02594397,0.16160202,0.00000000
-2.82441221,4.24312166,0.59151299,4.11103828,0.21822078,0.02578616,0.15446083,0.00000000
-2.81840920,4.18217117,0.57435042,4.05462686,0.21245909,0.02552552,0.14722761,0.00000000
-2.81240620,4.10804569,0.55604582,3.98466690,0.20625319,0.02516764,0.13996728,0.00000000
-2.80640320,4.02157118,0.53673982,3.90193855,0.19964213,0.02472004,0.13274147,0.00000000
-2.80040020,3.92378134,0.51657949,3.80744597,0.19266587,0.02419186,0.12560815,0.00000000
-2.79439720,3.81589558,0.49571819,3.70239512,0.18536586,0.02359360,0.11862128,0.00000000
-2.78839420,3.69929011,0.47431488,3.58816444,0.17778555,0.02293675,0.11183052,0.00000000
-2.78239120,3.57546372,0.45253312,3.46626963,0.16997076,0.02223343,0.10528088,0.00000000
-2.77638819,3.44600004,0.43053951,3.33832475,0.16196990,0.02149598,0.09901245,0.00000000
-2.77038519,3.31252842,0.40850180,3.20600147,0.15383404,0.02073660,0.09306017,0.00000000
-2.76438219,3.17668527,0.38658670,3.07098864,0.14561670,0.01996702,0.08745360,0.00000000
-2.75837919,3.04007801,0.36495749,2.93495423,0.13737350,0.01919814,0.08221680,0.00000000
-2.75237619,2.90425319,0.34377163,2.79951117,0.12916165,0.01843985,0.07736837,0.00000000
-2.74637319,2.77067012,0.32317850,2.66618866,0.12103923,0.01770082,0.07292159,0.00000000
-2.74037019,2.64068096,0.30331731,2.53640978,0.11306445,0.01698839,0.06888466,0.00000000
-2.73436718,2.51551757,0.28431553,2.41147587,0.10529482,0.01630855,0.06526120,0.00000000
-2.72836418,2.39628526,0.26628769,2.29255771,0.09778631,0.01566594,0.06205080,0.00000000
-2.72236118,2.28396266,0.24933474,2.18069301,0.09059259,0.01506398,0.05924980,0.00000000
-2.71635818,2.17940706,0.23354404,2.07678938,0.08376428,0.01450498,0.05685210,0.00000000
-2.71035518,2.08336370,0.21898975,1.98163162,0.07734839,0.01399028,0.05485006,0.00000000
-2.70435218,1.99647798,0.20573381,1.89589203,0.07138782,0.01352047,0.05323545,0.00000000
-2.69834917,1.91930860,0.19382721,1.82014221,0.06592100,0.01309558,0.05200034,0.00000000
-2.69234617,1.85234063,0.18331153,1.75486507,0.06098162,0.01271522,0.05113787,0.00000000
-2.68634317,1.79599670,0.17422061,1.70046558,0.05659859,0.01237874,0.05064297,0.00000000
-2.68034017,1.75064552,0.16658211,1.65727931,0.05279591,0.01208538,0.05051278,0.00000000
-2.67433717,1.71660672,0.16041895,1.62557787,0.04959274,0.01183432,0.05074692,0.00000000
-2.66833417,1.69415146,0.15575040,1.60557079,0.04700347,0.01162474,0.05134748,0.00000000
-2.66233117,1.68349884,0.15259272,1.59740362,0.04503776,0.01145584,0.05231873,0.00000000
-2.65632816,1.68480819,0.15095941,1.60115246,0.04370065,0.01132675,0.05366659,0.00000000
-2.65032516,1.69816782,0.15086077,1.61681545,0.04299255,0.01123654,0.05539783,0.00000000
-2.64432216,1.72358105,0.15230307,1.64430177,0.04290930,0.01118410,0.05751909,0.00000000
-2.63831916,1.76095056,0.15528714,1.68341932,0.04344211,0.01116803,0.06003570,0.00000000
-2.63231616,1.81006223,0.15980656,1.73386187,0.04457750,0.01118660,0.06295043,0.00000000
-2.62631316,1.87056964,0.16584553,1.79519696,0.04629723,0.01123761,0.06626216,0.00000000
-2.62031016,1.94198046,0.17337651,1.86685549,0.04857817,0.01131832,0.06996469,0.00000000
-2.61430715,2.02364578,0.18235784,1.94812402,0.05139225,0.01142545,0.07404549,0.00000000
-2.60830415,2.11475337,0.19273144,2.03814054,0.05470641,0.01155511,0.07848480,0.00000000
-2.60230115,2.21432544,0.20442075,2.13589433,0.05848259,0.01170283,0.08325483,0.00000000
