energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.30115058,2.41326474,0.85941231,0.57055699,0.01176490,0.24876435,0.04351882,1.63211401
-4.29514757,2.42714529,0.87285500,0.57386414,0.01146086,0.24805779,0.04410431,1.64202603
-4.28914457,2.43459643,0.88446486,0.57569670,0.01110084,0.24701685,0.04452617,1.64728434
-4.28314157,2.43573313,0.89417761,0.57606774,0.01068970,0.24569263,0.04478587,1.64796504
-4.27713857,2.43070848,0.90192553,0.57500070,0.01023326,0.24412115,0.04488598,1.64418651
-4.27113557,2.41970127,0.90763576,0.57252680,0.00973810,0.24232196,0.04482988,1.63610033
-4.26513257,2.40290430,0.91122964,0.56868266,0.00921138,0.24029779,0.04462146,1.62388169
-4.25912956,2.38051430,0.91262323,0.56350804,0.00866063,0.23803536,0.04426491,1.60772035
-4.25312656,2.35272428,0.91172913,0.55704400,0.00809350,0.23550708,0.04376460,1.58781254
-4.24712356,2.31971882,0.90845954,0.54933166,0.00751759,0.23267370,0.04312497,1.56435460
-4.24112056,2.28167265,0.90273063,0.54041159,0.00694026,0.22948771,0.04235063,1.53753857
-4.23511756,2.23875264,0.89446777,0.53032393,0.00636838,0.22589714,0.04144638,1.50755010
-4.22911456,2.19112279,0.88361157,0.51910914,0.00580827,0.22184967,0.04041738,1.47456867
-4.22311156,2.13895196,0.87012421,0.50680943,0.00526552,0.21729675,0.03926938,1.43876998
-4.21710855,2.08242341,0.85399581,0.49347060,0.00474491,0.21219749,0.03800885,1.40033005
-4.21110555,2.02174541,0.83525013,0.47914415,0.00425039,0.20652202,0.03664324,1.35943081
-4.20510255,1.95716191,0.81394959,0.46388954,0.00378501,0.20025431,0.03518111,1.31626618
-4.19909955,1.88896227,0.79019875,0.44777624,0.00335098,0.19339415,0.03363225,1.27104835
-4.19309655,1.81748909,0.76414645,0.43088550,0.00294969,0.18595825,0.03200772,1.22401336
-4.18709355,1.74314344,0.73598590,0.41331149,0.00258177,0.17798049,0.03031985,1.17542546
-4.18109055,1.66638680,0.70595299,0.39516188,0.00224717,0.16951126,0.02858209,1.12557971
-4.17508754,1.58773933,0.67432262,0.37655754,0.00194524,0.16061595,0.02680885,1.07480246
-4.16908454,1.50777444,0.64140321,0.35763146,0.00167485,0.15137286,0.02501523,1.02344950
-4.16308154,1.42710979,0.60752967,0.33852685,0.00143448,0.14187041,0.02321673,0.97190185
-4.15707854,1.34639503,0.57305508,0.31939457,0.00122230,0.13220416,0.02142886,0.92055932
-4.15107554,1.26629712,0.53834149,0.30038988,0.00103629,0.12247342,0.01966683,0.86983223
-4.14507254,1.18748378,0.50375038,0.28166880,0.00087428,0.11277804,0.01794512,0.82013169
-4.13906953,1.11060617,0.46963301,0.26338429,0.00073409,0.10321518,0.01627718,0.77185899
-4.13306653,1.03628167,0.43632136,0.24568234,0.00061351,0.09387648,0.01467509,0.72539486
-4.12706353,0.96507770,0.40411987,0.22869828,0.00051042,0.08484558,0.01314933,0.68108901
-4.12106053,0.89749745,0.37329852,0.21255353,0.00042277,0.07619611,0.01170858,0.63925083
-4.11505753,0.83396830,0.34408725,0.19735283,0.00034866,0.06799030,0.01035961,0.60014160
-4.10905453,0.77483334,0.31667225,0.18318230,0.00028632,0.06027801,0.00910721,0.56396870
-4.10305153,0.72034648,0.29119394,0.17010808,0.00023415,0.05309647,0.00795421,0.53088215
-4.09704852,0.67067124,0.26774668,0.15817600,0.00019071,0.04647035,0.00690161,0.50097363
-4.09104552,0.62588305,0.24638031,0.14741192,0.00015469,0.04041241,0.00594865,0.47427787
-4.08504252,0.58597483,0.22710300,0.13782282,0.00012498,0.03492446,0.00509306,0.45077640
-4.07903952,0.55086542,0.20988554,0.12939857,0.00010057,0.02999858,0.00433122,0.43040323
-4.07303652,0.52041015,0.19466645,0.12211415,0.00008060,0.02561860,0.00365843,0.41305210
-4.06703352,0.49441283,0.18135784,0.11593224,0.00006433,0.02176163,0.00306914,0.39858477
-4.06103052,0.47263852,0.16985156,0.11080590,0.00005114,0.01839965,0.00255717,0.38683986
-4.05502751,0.45482617,0.16002532,0.10668135,0.00004049,0.01550108,0.00211599,0.37764149
-4.04902451,0.44070053,0.15174858,0.10350040,0.00003192,0.01303223,0.00173886,0.37080750
-4.04302151,0.42998258,0.14488781,0.10120274,0.00002505,0.01095862,0.00141908,0.36615638
-4.03701851,0.42239815,0.13931109,0.09972764,0.00001958,0.00924610,0.00115008,0.36351289
-4.03101551,0.41768417,0.13489174,0.09901525,0.00001523,0.00786186,0.00092560,0.36271184
-4.02501251,0.41559257,0.13151105,0.09900726,0.00001179,0.00677512,0.00073975,0.36360006
-4.01900950,0.41589177,0.12905993,0.09964705,0.00000909,0.00595775,0.00058710,0.36603640
-4.01300650,0.41836581,0.12743976,0.10087942,0.00000697,0.00538457,0.00046270,0.36989015
-4.00700350,0.42281165,0.12656223,0.10264977,0.00000532,0.00503361,0.00036210,0.37503792
-4.00100050,0.42903493,0.12634864,0.10490307,0.00000403,0.00488606,0.00028140,0.38135945
-3.99499750,0.43684483,0.12672859,0.10758269,0.00000305,0.00492625,0.00021715,0.38873284
-3.98899450,0.44604857,0.12763835,0.11062913,0.00000229,0.00514134,0.00016640,0.39702966
-3.98299150,0.45644620,0.12901918,0.11397896,0.00000171,0.00552109,0.00012661,0.40611049
-3.97698849,0.46782627,0.13081565,0.11756398,0.00000127,0.00605744,0.00009567,0.41582128
-3.97098549,0.47996283,0.13297424,0.12131079,0.00000094,0.00674409,0.00007178,0.42599116
-3.96498249,0.49261423,0.13544238,0.12514088,0.00000069,0.00757605,0.00005348,0.43643173
-3.95897949,0.50552392,0.13816794,0.12897114,0.00000050,0.00854925,0.00003956,0.44693833
-3.95297649,0.51842346,0.14109928,0.13271509,0.00000036,0.00966001,0.00002906,0.45729323
-3.94697349,0.53103758,0.14418597,0.13628448,0.00000026,0.01090474,0.00002120,0.46727058
-3.94097049,0.54309109,0.14737989,0.13959144,0.00000019,0.01227955,0.00001536,0.47664314
-3.93496748,0.55431738,0.15063698,0.14255096,0.00000013,0.01377994,0.00001105,0.48519023
-3.92896448,0.56446795,0.15391914,0.14508364,0.00000009,0.01540064,0.00000789,0.49270663
-3.92296148,0.57332241,0.15719643,0.14711844,0.00000007,0.01713545,0.00000560,0.49901178
-3.91695848,0.58069832,0.16044925,0.14859546,0.00000005,0.01897717,0.00000394,0.50395878
-3.91095548,0.58646027,0.16367033,0.14946836,0.00000003,0.02091766,0.00000276,0.50744263
-3.90495248,0.59052761,0.16686637,0.14970650,0.00000002,0.02294791,0.00000191,0.50940715
-3.89894947,0.59288024,0.17005921,0.14929645,0.00000002,0.02505822,0.00000132,0.50985011
-3.89294647,0.59356209,0.17328625,0.14824301,0.00000001,0.02723844,0.00000090,0.50882618
-3.88694347,0.59268194,0.17660026,0.14656941,0.00000001,0.02947816,0.00000062,0.50644751
-3.88094047,0.59041152,0.18006825,0.14431685,0.00000000,0.03176703,0.00000042,0.50288178
-3.87493747,0.58698089,0.18376959,0.14154344,0.00000000,0.03409502,0.00000028,0.49834776
-3.86893447,0.58267115,0.18779338,0.13832231,0.00000000,0.03645260,0.00000019,0.49310857
-3.86293147,0.57780508,0.19223508,0.13473932,0.00000000,0.03883100,0.00000012,0.48746297
-3.85692846,0.57273584,0.19719266,0.13089032,0.00000000,0.04122227,0.00000008,0.48173512
-3.85092546,0.56783456,0.20276237,0.12687800,0.00000000,0.04361941,0.00000005,0.47626318
-3.84492246,0.56347729,0.20903434,0.12280877,0.00000000,0.04601629,0.00000003,0.47138760
-3.83891946,0.56003198,0.21608833,0.11878948,0.00000000,0.04840762,0.00000002,0.46743935
-3.83291646,0.55784614,0.22398971,0.11492442,0.00000000,0.05078879,0.00000001,0.46472896
-3.82691346,0.55723576,0.23278600,0.11131254,0.00000000,0.05315564,0.00000001,0.46353666
-3.82091046,0.55847594,0.24250415,0.10804504,0.00000000,0.05550427,0.00000001,0.46410419
-3.81490745,0.56179365,0.25314867,0.10520349,0.00000000,0.05783079,0.00000000,0.46662859
-3.80890445,0.56736286,0.26470078,0.10285841,0.00000000,0.06013112,0.00000000,0.47125805
-3.80290145,0.57530210,0.27711856,0.10106832,0.00000001,0.06240075,0.00000000,0.47809004
-3.79689845,0.58567432,0.29033816,0.09987943,0.00000001,0.06463467,0.00000000,0.48717159
-3.79089545,0.59848902,0.30427593,0.09932559,0.00000001,0.06682726,0.00000000,0.49850142
-3.78489245,0.61370608,0.31883128,0.09942874,0.00000002,0.06897229,0.00000001,0.51203367
-3.77888944,0.63124100,0.33389028,0.10019961,0.00000002,0.07106305,0.00000001,0.52768292
-3.77288644,0.65097093,0.34932945,0.10163851,0.00000003,0.07309238,0.00000001,0.54532971
-3.76688344,0.67274102,0.36501974,0.10373631,0.00000005,0.07505294,0.00000002,0.56482643
-3.76088044,0.69637050,0.38083035,0.10647532,0.00000007,0.07693734,0.00000002,0.58600286
-3.75487744,0.72165801,0.39663200,0.10983008,0.00000010,0.07873835,0.00000003,0.60867100
-3.74887444,0.74838586,0.41229970,0.11376799,0.00000014,0.08044905,0.00000005,0.63262881
-3.74287144,0.77632283,0.42771461,0.11824974,0.00000019,0.08206291,0.00000006,0.65766275
-3.73686843,0.80522563,0.44276505,0.12322962,0.00000026,0.08357386,0.00000009,0.68354890
-3.73086543,0.83483880,0.45734655,0.12865550,0.00000036,0.08497622,0.00000012,0.71005275
-3.72486243,0.86489355,0.47136116,0.13446893,0.00000049,0.08626456,0.00000017,0.73692800
-3.71885943,0.89510576,0.48471598,0.14060499,0.00000066,0.08743353,0.00000023,0.76391446
-3.71285643,0.92517365,0.49732131,0.14699241,0.00000089,0.08847764,0.00000030,0.79073574
-3.70685343,0.95477573,0.50908856,0.15355373,0.00000118,0.08939095,0.00000040,0.81709710
-3.70085043,0.98356967,0.51992834,0.16020581,0.00000156,0.09016691,0.00000054,0.84268403
-3.69484742,1.01119257,0.52974897,0.16686067,0.00000205,0.09079813,0.00000070,0.86716214
-3.68884442,1.03726318,0.53845574,0.17342682,0.00000268,0.09127636,0.00000092,0.89017865
-3.68284142,1.06138650,0.54595106,0.17981100,0.00000347,0.09159252,0.00000119,0.91136608
-3.67683842,1.08316078,0.55213584,0.18592041,0.00000446,0.09173691,0.00000153,0.93034797
-3.67083542,1.10218709,0.55691194,0.19166538,0.00000569,0.09169959,0.00000195,0.94674698
-3.66483242,1.11808104,0.56018581,0.19696234,0.00000721,0.09147092,0.00000247,0.96019497
-3.65882941,1.13048632,0.56187312,0.20173697,0.00000907,0.09104222,0.00000311,0.97034471
-3.65282641,1.13908936,0.56190408,0.20592746,0.00001133,0.09040656,0.00000389,0.97688277
-3.64682341,1.14363421,0.56022917,0.20948753,0.00001405,0.08955963,0.00000482,0.97954278
-3.64082041,1.14393692,0.55682487,0.21238911,0.00001730,0.08850052,0.00000593,0.97811846
-3.63481741,1.13989823,0.55169886,0.21462452,0.00002114,0.08723258,0.00000725,0.97247540
-3.62881441,1.13151381,0.54489448,0.21620781,0.00002566,0.08576399,0.00000880,0.96256103
-3.62281141,1.11888124,0.53649370,0.21717529,0.00003092,0.08410832,0.00001061,0.94841192
-3.61680840,1.10220289,0.52661864,0.21758498,0.00003698,0.08228470,0.00001269,0.93015790
-3.61080540,1.08178456,0.51543112,0.21751507,0.00004392,0.08031782,0.00001507,0.90802266
-3.60480240,1.05802943,0.50313025,0.21706126,0.00005179,0.07823756,0.00001777,0.88232060
-3.59879940,1.03142766,0.48994804,0.21633317,0.00006063,0.07607837,0.00002080,0.85344990
-3.59279640,1.00254183,0.47614316,0.21544988,0.00007047,0.07387834,0.00002417,0.82188230
-3.58679340,0.97198912,0.46199309,0.21453481,0.00008131,0.07167806,0.00002789,0.78814984
-3.58079040,0.94042079,0.44778513,0.21371028,0.00009315,0.06951925,0.00003196,0.75282940
-3.57478739,0.90850035,0.43380661,0.21309184,0.00010595,0.06744330,0.00003635,0.71652562
-3.56878439,0.87688124,0.42033489,0.21278289,0.00011964,0.06548976,0.00004104,0.67985334
-3.56278139,0.84618545,0.40762771,0.21286972,0.00013414,0.06369490,0.00004601,0.64342014
-3.55677839,0.81698397,0.39591433,0.21341738,0.00014930,0.06209031,0.00005122,0.60781011
-3.55077539,0.78978028,0.38538805,0.21446648,0.00016499,0.06070184,0.00005660,0.57356939
-3.54477239,0.76499751,0.37620045,0.21603135,0.00018102,0.05954865,0.00006210,0.54119423
-3.53876938,0.74296989,0.36845766,0.21809938,0.00019717,0.05864270,0.00006764,0.51112194
-3.53276638,0.72393894,0.36221877,0.22063190,0.00021323,0.05798850,0.00007315,0.48372504
-3.52676338,0.70805411,0.35749658,0.22356637,0.00022894,0.05758326,0.00007854,0.45930854
-3.52076038,0.69537795,0.35426038,0.22681980,0.00024404,0.05741735,0.00008372,0.43811040
-3.51475738,0.68589499,0.35244068,0.23029331,0.00025827,0.05747503,0.00008860,0.42030448
-3.50875438,0.67952369,0.35193553,0.23387747,0.00027137,0.05773555,0.00009309,0.40600590
-3.50275138,0.67613060,0.35261788,0.23745816,0.00028308,0.05817428,0.00009711,0.39527775
-3.49674837,0.67554547,0.35434369,0.24092261,0.00029318,0.05876406,0.00010057,0.38813883
-3.49074537,0.67757646,0.35696004,0.24416528,0.00030145,0.05947652,0.00010341,0.38457145
-3.48474237,0.68202420,0.36031294,0.24709320,0.00030774,0.06028340,0.00010557,0.38452878
-3.47873937,0.68869389,0.36425420,0.24963049,0.00031190,0.06115762,0.00010699,0.38794097
-3.47273637,0.69740449,0.36864703,0.25172178,0.00031384,0.06207430,0.00010766,0.39471977
-3.46673337,0.70799459,0.37337011,0.25333431,0.00031353,0.06301142,0.00010755,0.40476104
-3.46073037,0.72032453,0.37831980,0.25445865,0.00031097,0.06395021,0.00010668,0.41794526
-3.45472736,0.73427476,0.38341062,0.25510797,0.00030622,0.06487531,0.00010505,0.43413587
-3.44872436,0.74974059,0.38857386,0.25531585,0.00029937,0.06577457,0.00010270,0.45317570
-3.44272136,0.76662408,0.39375474,0.25513294,0.00029058,0.06663859,0.00009968,0.47488197
-3.43671836,0.78482341,0.39890821,0.25462255,0.00028002,0.06746012,0.00009606,0.49904022
-3.43071536,0.80422104,0.40399396,0.25385548,0.00026790,0.06823324,0.00009190,0.52539797
-3.42471236,0.82467142,0.40897103,0.25290449,0.00025447,0.06895250,0.00008729,0.55365873
-3.41870935,0.84598944,0.41379241,0.25183868,0.00023998,0.06961203,0.00008232,0.58347713
-3.41270635,0.86794067,0.41840031,0.25071818,0.00022468,0.07020475,0.00007708,0.61445585
-3.40670335,0.89023432,0.42272231,0.24958951,0.00020885,0.07072175,0.00007165,0.64614492
-3.40070035,0.91251975,0.42666888,0.24848186,0.00019275,0.07115176,0.00006613,0.67804392
-3.39469735,0.93438708,0.43013250,0.24740449,0.00017661,0.07148104,0.00006059,0.70960739
-3.38869435,0.95537206,0.43298850,0.24634556,0.00016066,0.07169337,0.00005513,0.74025342
-3.38269135,0.97496548,0.43509764,0.24527229,0.00014510,0.07177044,0.00004980,0.76937539
-3.37668834,0.99262654,0.43631033,0.24413251,0.00013011,0.07169240,0.00004466,0.79635661
-3.37068534,1.00779980,0.43647225,0.24285756,0.00011584,0.07143871,0.00003978,0.82058699
-3.36468234,1.01993476,0.43543103,0.24136632,0.00010239,0.07098913,0.00003519,0.84148148
-3.35867934,1.02850719,0.43304361,0.23957010,0.00008987,0.07032478,0.00003092,0.85849897
-3.35267634,1.03304100,0.42918376,0.23737818,0.00007833,0.06942928,0.00002699,0.87116108
-3.34667334,1.03312946,0.42374942,0.23470365,0.00006779,0.06828984,0.00002342,0.87906966
-3.34067034,1.02845476,0.41666925,0.23146929,0.00005827,0.06689822,0.00002022,0.88192223
-3.33466733,1.01880465,0.40790809,0.22761308,0.00004976,0.06525156,0.00001738,0.87952448
-3.32866433,1.00408555,0.39747104,0.22309323,0.00004223,0.06335292,0.00001491,0.87179919
-3.32266133,0.98433117,0.38540583,0.21789230,0.00003564,0.06121165,0.00001279,0.85879118
-3.31665833,0.95970659,0.37180339,0.21202045,0.00002994,0.05884338,0.00001102,0.84066788
-3.31065533,0.93050737,0.35679670,0.20551753,0.00002507,0.05626986,0.00000959,0.81771573
-3.30465233,0.89715403,0.34055790,0.19845414,0.00002097,0.05351841,0.00000849,0.79033245
-3.29864932,0.86018224,0.32329389,0.19093148,0.00001758,0.05062127,0.00000772,0.75901573
-3.29264632,0.82022932,0.30524074,0.18308023,0.00001484,0.04761464,0.00000727,0.72434885
-3.28664332,0.77801782,0.28665718,0.17505847,0.00001270,0.04453774,0.00000716,0.68698412
-3.28064032,0.73433706,0.26781750,0.16704879,0.00001112,0.04143164,0.00000738,0.64762474
-3.27463732,0.69002349,0.24900433,0.15925484,0.00001005,0.03833822,0.00000796,0.60700616
-3.26863432,0.64594078,0.23050148,0.15189724,0.00000945,0.03529906,0.00000891,0.56587762
-3.26263132,0.60296039,0.21258726,0.14520928,0.00000931,0.03235448,0.00001026,0.52498458
-3.25662831,0.56194322,0.19552847,0.13943232,0.00000961,0.02954266,0.00001205,0.48505278
-3.25062531,0.52372298,0.17957515,0.13481103,0.00001033,0.02689894,0.00001430,0.44677425
-3.24462231,0.48909132,0.16495636,0.13158855,0.00001147,0.02445528,0.00001707,0.41079564
-3.23861931,0.45878513,0.15187678,0.13000164,0.00001304,0.02223982,0.00002038,0.37770899
-3.23261631,0.43347564,0.14051432,0.13027571,0.00001504,0.02027669,0.00002430,0.34804474
-3.22661331,0.41375947,0.13101842,0.13261983,0.00001748,0.01858585,0.00002886,0.32226704
-3.22061031,0.40015104,0.12350911,0.13722168,0.00002037,0.01718311,0.00003409,0.30077070
-3.21460730,0.39307617,0.11807644,0.14424241,0.00002371,0.01608019,0.00004005,0.28387973
-3.20860430,0.39286652,0.11478038,0.15381156,0.00002752,0.01528484,0.00004674,0.27184676
-3.20260130,0.39975451,0.11365085,0.16602192,0.00003179,0.01480095,0.00005420,0.26485309
-3.19659830,0.41386856,0.11468782,0.18092461,0.00003652,0.01462872,0.00006241,0.26300888
-3.19059530,0.43522860,0.11786145,0.19852446,0.00004170,0.01476472,0.00007136,0.26635332
-3.18459230,0.46374187,0.12311217,0.21877585,0.00004731,0.01520199,0.00008102,0.27485445
-3.17858929,0.49919924,0.13035079,0.24157944,0.00005330,0.01593004,0.00009134,0.28840872
-3.17258629,0.54127245,0.13945864,0.26677977,0.00005964,0.01693488,0.00010224,0.30684028
-3.16658329,0.58951272,0.15028793,0.29416428,0.00006627,0.01819899,0.00011363,0.32990022
-3.16058029,0.64335120,0.16266235,0.32346391,0.00007311,0.01970133,0.00012538,0.35726609
-3.15457729,0.70210206,0.17637822,0.35435551,0.00008009,0.02141734,0.00013735,0.38854215
-3.14857429,0.76496850,0.19120623,0.38646621,0.00008710,0.02331902,0.00014940,0.42326063
-3.14257129,0.83105230,0.20689388,0.41937995,0.00009406,0.02537510,0.00016134,0.46088461
-3.13656828,0.89936723,0.22316889,0.45264607,0.00010084,0.02755130,0.00017299,0.50081280
-3.13056528,0.96885637,0.23974341,0.48578985,0.00010734,0.02981074,0.00018415,0.54238658
-3.12456228,1.03841316,0.25631921,0.51832475,0.00011345,0.03211442,0.00019464,0.58489952
-3.11855928,1.10690598,0.27259366,0.54976597,0.00011905,0.03442192,0.00020426,0.62760931
-3.11255628,1.17320541,0.28826644,0.57964482,0.00012404,0.03669220,0.00021283,0.66975207
-3.10655328,1.23621336,0.30304672,0.60752335,0.00012831,0.03888445,0.00022019,0.71055872
-3.10055028,1.29489296,0.31666057,0.63300851,0.00013179,0.04095911,0.00022618,0.74927284
-3.09454727,1.34829793,0.32885832,0.65576522,0.00013441,0.04287887,0.00023070,0.78516952
-3.08854427,1.39560008,0.33942146,0.67552761,0.00013611,0.04460969,0.00023366,0.81757431
-3.08254127,1.43611356,0.34816892,0.69210785,0.00013686,0.04612177,0.00023500,0.84588156
-3.07653827,1.46931468,0.35496218,0.70540201,0.00013665,0.04739042,0.00023469,0.86957126
-3.07053527,1.49485609,0.35970914,0.71539254,0.00013549,0.04839677,0.00023276,0.88822360
-3.06453227,1.51257466,0.36236644,0.72214722,0.00013340,0.04912835,0.00022926,0.90153041
-3.05852926,1.52249233,0.36294006,0.72581438,0.00013045,0.04957937,0.00022427,0.90930317
-3.05252626,1.52481002,0.36148423,0.72661473,0.00012669,0.04975087,0.00021791,0.91147685
-3.04652326,1.51989463,0.35809857,0.72482996,0.00012221,0.04965050,0.00021032,0.90810962
-3.04052026,1.50825989,0.35292373,0.72078887,0.00011709,0.04929219,0.00020166,0.89937844
-3.03451726,1.49054198,0.34613560,0.71485151,0.00011146,0.04869551,0.00019211,0.88557064
-3.02851426,1.46747116,0.33793851,0.70739223,0.00010541,0.04788490,0.00018187,0.86707214
-3.02251126,1.43984096,0.32855757,0.69878259,0.00009906,0.04688871,0.00017111,0.84435278
-3.01650825,1.40847641,0.31823081,0.68937485,0.00009252,0.04573814,0.00016003,0.81794959
-3.01050525,1.37420312,0.30720119,0.67948710,0.00008590,0.04446623,0.00014882,0.78844890
-3.00450225,1.33781854,0.29570911,0.66939060,0.00007929,0.04310670,0.00013764,0.75646802
-2.99849925,1.30006697,0.28398559,0.65930016,0.00007280,0.04169301,0.00012664,0.72263737
-2.99249625,1.26161928,0.27224648,0.64936788,0.00006650,0.04025741,0.00011597,0.68758389
-2.98649325,1.22305822,0.26068786,0.63968057,0.00006045,0.03883023,0.00010574,0.65191623
-2.98049025,1.18486972,0.24948285,0.63026088,0.00005471,0.03743922,0.00009603,0.61621217
-2.97448724,1.14744013,0.23877966,0.62107206,0.00004934,0.03610919,0.00008691,0.58100866
-2.96848424,1.11105925,0.22870113,0.61202585,0.00004434,0.03486177,0.00007844,0.54679443
-2.96248124,1.07592830,0.21934534,0.60299305,0.00003976,0.03371533,0.00007063,0.51400519
-2.95647824,1.04217206,0.21078727,0.59381615,0.00003559,0.03268507,0.00006350,0.48302116
-2.95047524,1.00985387,0.20308128,0.58432316,0.00003183,0.03178324,0.00005703,0.45416649
-2.94447224,0.97899240,0.19626397,0.57434187,0.00002848,0.03101934,0.00005121,0.42771028
-2.93846923,0.94957890,0.19035737,0.56371382,0.00002553,0.03040053,0.00004601,0.40386861
-2.93246623,0.92159357,0.18537205,0.55230717,0.00002297,0.02993185,0.00004138,0.38280712
-2.92646323,0.89502027,0.18130988,0.54002786,0.00002078,0.02961652,0.00003728,0.36464378
-2.92046023,0.86985840,0.17816644,0.52682855,0.00001895,0.02945617,0.00003366,0.34945145
-2.91445723,0.84613174,0.17593272,0.51271507,0.00001747,0.02945094,0.00003049,0.33725994
-2.90845423,0.82389352,0.17459622,0.49775006,0.00001633,0.02959949,0.00002773,0.32805754
-2.90245123,0.80322809,0.17414136,0.48205395,0.00001555,0.02989899,0.00002533,0.32179187
-2.89644822,0.78424914,0.17454929,0.46580322,0.00001513,0.03034493,0.00002326,0.31837029
-2.89044522,0.76709512,0.17579725,0.44922650,0.00001509,0.03093098,0.00002151,0.31765999
-2.88444222,0.75192244,0.17785751,0.43259851,0.00001545,0.03164873,0.00002005,0.31948797
-2.87843922,0.73889714,0.18069628,0.41623265,0.00001627,0.03248748,0.00001887,0.32364136
-2.87243622,0.72818601,0.18427255,0.40047240,0.00001759,0.03343408,0.00001797,0.32986838
-2.86643322,0.71994769,0.18853730,0.38568214,0.00001946,0.03447280,0.00001736,0.33788009
-2.86043022,0.71432466,0.19343293,0.37223783,0.00002197,0.03558539,0.00001704,0.34735344
-2.85442721,0.71143651,0.19889331,0.36051770,0.00002518,0.03675114,0.00001703,0.35793559
-2.84842421,0.71137489,0.20484436,0.35089343,0.00002918,0.03794718,0.00001735,0.36924972
-2.84242121,0.71420037,0.21120521,0.34372185,0.00003406,0.03914892,0.00001802,0.38090223
-2.83641821,0.71994105,0.21788989,0.33933723,0.00003992,0.04033052,0.00001907,0.39249122
-2.83041521,0.72859282,0.22480944,0.33804424,0.00004685,0.04146561,0.00002053,0.40361600
-2.82441221,0.74012079,0.23187436,0.34011135,0.00005493,0.04252797,0.00002242,0.41388729
-2.81840920,0.75446150,0.23899709,0.34576472,0.00006424,0.04349239,0.00002476,0.42293769
-2.81240620,0.77152530,0.24609449,0.35518235,0.00007487,0.04433538,0.00002758,0.43043194
-2.80640320,0.79119845,0.25309000,0.36848842,0.00008685,0.04503599,0.00003088,0.43607654
-2.80040020,0.81334438,0.25991531,0.38574781,0.00010022,0.04557646,0.00003469,0.43962818
-2.79439720,0.83780389,0.26651149,0.40696079,0.00011498,0.04594275,0.00003898,0.44090068
-2.78839420,0.86439397,0.27282942,0.43205789,0.00013110,0.04612502,0.00004376,0.43976994
-2.78239120,0.89290538,0.27882939,0.46089541,0.00014853,0.04611777,0.00004900,0.43617682
-2.77638819,0.92309909,0.28448013,0.49325155,0.00016717,0.04591998,0.00005466,0.43012768
-2.77038519,0.95470191,0.28975703,0.52882372,0.00018687,0.04553494,0.00006070,0.42169264
-2.76438219,0.98740203,0.29464006,0.56722736,0.00020746,0.04496997,0.00006706,0.41100169
-2.75837919,1.02084493,0.29911119,0.60799670,0.00022871,0.04423598,0.00007365,0.39823876
-2.75237619,1.05463041,0.30315188,0.65058780,0.00025038,0.04334689,0.00008041,0.38363426
-2.74637319,1.08831152,0.30674057,0.69438432,0.00027217,0.04231902,0.00008722,0.36745630
-2.74037019,1.12139591,0.30985066,0.73870605,0.00029375,0.04117040,0.00009400,0.35000119
-2.73436718,1.15335016,0.31244900,0.78282050,0.00031480,0.03992011,0.00010061,0.33158353
-2.72836418,1.18360732,0.31449508,0.82595732,0.00033494,0.03858763,0.00010696,0.31252658
-2.72236118,1.21157786,0.31594116,0.86732526,0.00035383,0.03719224,0.00011291,0.29315304
-2.71635818,1.23666366,0.31673319,0.90613145,0.00037112,0.03575265,0.00011837,0.27377689
-2.71035518,1.25827481,0.31681270,0.94160208,0.00038646,0.03428652,0.00012321,0.25469630
-2.70435218,1.27584842,0.31611935,0.97300401,0.00039955,0.03281031,0.00012734,0.23618808
-2.69834917,1.28886854,0.31459420,0.99966625,0.00041013,0.03133914,0.00013068,0.21850345
-2.69234617,1.29688633,0.31218332,1.02100046,0.00041797,0.02988674,0.00013315,0.20186543
-2.68634317,1.29953919,0.30884164,1.03651958,0.00042290,0.02846557,0.00013470,0.18646749
-2.68034017,1.29656788,0.30453671,1.04585361,0.00042483,0.02708693,0.00013529,0.17247346
-2.67433717,1.28783047,0.29925203,1.04876187,0.00042370,0.02576113,0.00013491,0.16001841
-2.66833417,1.27331231,0.29298992,1.04514101,0.00041954,0.02449769,0.00013356,0.14921022
-2.66233117,1.25313132,0.28577357,1.03502842,0.00041244,0.02330551,0.00013129,0.14013154
-2.65632816,1.22753803,0.27764807,1.01860083,0.00040255,0.02219297,0.00012812,0.13284193
-2.65032516,1.19691029,0.26868050,0.99616809,0.00039008,0.02116800,0.00012414,0.12737982
-2.64432216,1.16174287,0.25895895,0.96816239,0.00037529,0.02023811,0.00011942,0.12376421
-2.63831916,1.12263208,0.24859044,0.93512348,0.00035846,0.01941028,0.00011405,0.12199580
-2.63231616,1.08025637,0.23769795,0.89768047,0.00033994,0.01869080,0.00010814,0.12205756
-2.62631316,1.03535369,0.22641670,0.85653111,0.00032005,0.01808509,0.00010180,0.12391472
-2.62031016,0.98869657,0.21488981,0.81241941,0.00029917,0.01759737,0.00009515,0.12751421
-2.61430715,0.94106626,0.20326359,0.76611266,0.00027765,0.01723044,0.00008829,0.13278357
-2.60830415,0.89322702,0.19168275,0.71837871,0.00025583,0.01698531,0.00008133,0.13962970
-2.60230115,0.84590165,0.18028571,0.66996452,0.00023403,0.01686092,0.00007439,0.14793748
