energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.44272136,1.27796083,0.41232267,0.11257482,0.00123433,0.24736246,0.03357361,0.69863155,0.59712409,0.13328400
-3.43671836,1.29865183,0.41683602,0.11371582,0.00123615,0.24919248,0.03374589,0.71514726,0.60602580,0.13694210
-3.43071536,1.31406358,0.41893430,0.11430792,0.00123711,0.24941511,0.03370889,0.72969742,0.61182292,0.14058993
-3.42471236,1.32370139,0.41853632,0.11431761,0.00123729,0.24799385,0.03345575,0.74191147,0.61434665,0.14412324
-3.41870935,1.32720017,0.41562098,0.11372635,0.00123732,0.24493500,0.03298557,0.75145483,0.61349974,0.14743729
-3.41270635,1.32433186,0.41022700,0.11253065,0.00123849,0.24028654,0.03230326,0.75803776,0.60925801,0.15042972
-3.40670335,1.31500908,0.40245081,0.11074179,0.00124270,0.23413566,0.03141908,0.76142334,0.60166973,0.15300366
-3.40070035,1.29928536,0.39244287,0.10838509,0.00125253,0.22660522,0.03034818,0.76143422,0.59085286,0.15507075
-3.39469735,1.27735169,0.38040241,0.10549883,0.00127127,0.21784912,0.02910982,0.75795804,0.57699043,0.15655412
-3.38869435,1.24952999,0.36657104,0.10213282,0.00130290,0.20804704,0.02772665,0.75095127,0.56032431,0.15739118
-3.38269135,1.21626365,0.35122542,0.09834677,0.00135217,0.19739852,0.02622379,0.74044147,0.54114758,0.15753604
-3.37668834,1.17810567,0.33466933,0.09420845,0.00142457,0.18611687,0.02462798,0.72652782,0.51979598,0.15696156
-3.37068534,1.13570499,0.31722559,0.08979178,0.00152637,0.17442305,0.02296669,0.70937996,0.49663882,0.15566094
-3.36468234,1.08979141,0.29922791,0.08517482,0.00166459,0.16253975,0.02126722,0.68923521,0.47206957,0.15364866
-3.35867934,1.04115967,0.28101329,0.08043792,0.00184700,0.15068591,0.01955600,0.66639432,0.44649673,0.15096093
-3.35267634,0.99065328,0.26291482,0.07566182,0.00208207,0.13907189,0.01785784,0.64121580,0.42033507,0.14765545
-3.34667334,0.93914836,0.24525541,0.07092600,0.00237888,0.12789531,0.01619541,0.61410913,0.39399767,0.14381057
-3.34067034,0.88753804,0.22834228,0.06630714,0.00274702,0.11733774,0.01458877,0.58552705,0.36788875,0.13952390
-3.33466733,0.83671753,0.21246252,0.06187782,0.00319642,0.10756213,0.01305508,0.55595710,0.34239764,0.13491035
-3.32866433,0.78757022,0.19787943,0.05770536,0.00373716,0.09871109,0.01160843,0.52591281,0.31789380,0.13009971
-3.32266133,0.74095479,0.18482980,0.05385091,0.00437921,0.09090591,0.01025979,0.49592463,0.29472292,0.12523383
-3.31665833,0.69769347,0.17352195,0.05036867,0.00513214,0.08424608,0.00901703,0.46653094,0.27320392,0.12046351
-3.31065533,0.65856141,0.16413429,0.04730535,0.00600477,0.07880948,0.00788517,0.43826927,0.25362700,0.11594519
-3.30465233,0.62427698,0.15681450,0.04469967,0.00700474,0.07465278,0.00686650,0.41166801,0.23625227,0.11183748
-3.29864932,0.59549312,0.15167890,0.04258209,0.00813813,0.07181219,0.00596096,0.38723852,0.22130894,0.10829771
-3.29264632,0.57278943,0.14881210,0.04097454,0.00940901,0.07030433,0.00516641,0.36546793,0.20899496,0.10547846
-3.28664332,0.55666492,0.14826673,0.03989032,0.01081893,0.07012705,0.00447901,0.34681251,0.19947668,0.10352428
-3.28064032,0.54753149,0.15006320,0.03933402,0.01236657,0.07126032,0.00389353,0.33169158,0.19288873,0.10256850
-3.27463732,0.54570782,0.15418946,0.03930155,0.01404727,0.07366699,0.00340371,0.32048199,0.18933356,0.10273034
-3.26863432,0.55141391,0.16060080,0.03978019,0.01585275,0.07729351,0.00300256,0.31351298,0.18888099,0.10411217
-3.26263132,0.56476618,0.16921975,0.04074883,0.01777085,0.08207056,0.00268262,0.31106131,0.19156736,0.10679714
-3.25662831,0.58577324,0.17993615,0.04217823,0.01978538,0.08791370,0.00243623,0.31334659,0.19739449,0.11084708
-3.25062531,0.61433256,0.19260746,0.04403141,0.02187617,0.09472413,0.00225571,0.32052680,0.20632847,0.11630075
-3.24462231,0.65022828,0.20705963,0.04626420,0.02401918,0.10238954,0.00213354,0.33269382,0.21829835,0.12317242
-3.23861931,0.69313026,0.22308837,0.04882596,0.02618687,0.11078528,0.00206252,0.34986904,0.23319487,0.13145094
-3.23261631,0.74259495,0.24046130,0.05166043,0.02834862,0.11977575,0.00203581,0.37199927,0.25086947,0.14109908
-3.22661331,0.79806813,0.25892078,0.05470677,0.03047145,0.12921629,0.00204709,0.39895288,0.27113373,0.15205354
-3.22061031,0.85888998,0.27818763,0.05790081,0.03252073,0.13895544,0.00209062,0.43051658,0.29375952,0.16422536
-3.21460730,0.92430269,0.29796582,0.06117636,0.03446118,0.14883767,0.00216123,0.46639306,0.31848002,0.17750094
-3.20860430,0.99346083,0.31794799,0.06446676,0.03625781,0.15870652,0.00225444,0.50619989,0.34499179,0.19174366
-3.20260130,1.06544459,0.33782175,0.06770649,0.03787703,0.16840814,0.00236649,0.54946993,0.37295816,0.20679618
-3.19659830,1.13927586,0.35727669,0.07083282,0.03928769,0.17779508,0.00249436,0.59565376,0.40201389,0.22248336
-3.19059530,1.21393703,0.37601183,0.07378746,0.04046216,0.18673034,0.00263581,0.64412440,0.43177127,0.23861585
-3.18459230,1.28839223,0.39374334,0.07651824,0.04137724,0.19509130,0.00278943,0.69418453,0.46182750,0.25499428
-3.17858929,1.36161054,0.41021216,0.07898054,0.04201504,0.20277361,0.00295468,0.74507649,0.49177328,0.27141398
-3.17258629,1.43259051,0.42519132,0.08113865,0.04236359,0.20969472,0.00313189,0.79599502,0.52120245,0.28767013
-3.16658329,1.50038532,0.43849259,0.08296687,0.04241735,0.21579683,0.00332226,0.84610267,0.54972221,0.30356324
-3.16058029,1.56412765,0.44997219,0.08445027,0.04217742,0.22104928,0.00352788,0.89454759,0.57696364,0.31890465
-3.15457729,1.62305323,0.45953518,0.08558517,0.04165153,0.22544995,0.00375169,0.94048323,0.60259218,0.33352195
-3.14857429,1.67652214,0.46713841,0.08637922,0.04085383,0.22902581,0.00399738,0.98308943,0.62631733,0.34726411
-3.14257129,1.72403679,0.47279176,0.08685108,0.03980439,0.23183229,0.00426933,1.02159411,0.64790129,0.36000597
-3.13656828,1.76525557,0.47655754,0.08702976,0.03852856,0.23395165,0.00457247,1.05529477,0.66716600,0.37165190
-3.13056528,1.80000149,0.47854796,0.08695347,0.03705610,0.23549012,0.00491210,1.08357883,0.68399812,0.38213850
-3.12456228,1.82826494,0.47892080,0.08666825,0.03542021,0.23657412,0.00529369,1.10594200,0.69835157,0.39143600
-3.11855928,1.85020032,0.47787329,0.08622618,0.03365647,0.23734536,0.00572265,1.12200374,0.71024750,0.39954836
-3.11255628,1.86611629,0.47563442,0.08568339,0.03180171,0.23795533,0.00620401,1.13151914,0.71977136,0.40651186
-3.10655328,1.87645987,0.47245597,0.08509788,0.02989294,0.23855905,0.00674221,1.13438644,0.72706734,0.41239238
-3.10055028,1.88179488,0.46860259,0.08452725,0.02796629,0.23930853,0.00734071,1.13064997,0.73233015,0.41728117
-3.09454727,1.88277543,0.46434138,0.08402642,0.02605604,0.24034619,0.00800178,1.12049806,0.73579450,0.42128951
-3.08854427,1.88011574,0.45993131,0.08364544,0.02419387,0.24179839,0.00872612,1.10425622,0.73772284,0.42454239
-3.08254127,1.87455748,0.45561301,0.08342746,0.02240813,0.24376957,0.00951270,1.08237554,0.73839189,0.42717144
-3.07653827,1.86683626,0.45159942,0.08340700,0.02072342,0.24633706,0.01035846,1.05541709,0.73807851,0.42930764
-3.07053527,1.85764888,0.44806761,0.08360856,0.01916023,0.24954704,0.01125824,1.02403284,0.73704586,0.43107394
-3.06453227,1.84762302,0.44515233,0.08404561,0.01773488,0.25341167,0.01220466,0.98894397,0.73553041,0.43257843
-3.05852926,1.83729079,0.44294139,0.08472006,0.01645957,0.25790773,0.01318813,0.95091762,0.73373049,0.43390832
-3.05252626,1.82706769,0.44147330,0.08562225,0.01534254,0.26297670,0.01419698,0.91074289,0.73179716,0.43512501
-3.04652326,1.81723801,0.44073715,0.08673136,0.01438847,0.26852649,0.01521760,0.86920741,0.72982771,0.43626069
-3.04052026,1.80794726,0.44067482,0.08801642,0.01359890,0.27443470,0.01623478,0.82707503,0.72786218,0.43731658
-3.03451726,1.79920222,0.44118532,0.08943763,0.01297272,0.28055319,0.01723207,0.78506582,0.72588322,0.43826284
-3.02851426,1.79087834,0.44213113,0.09094814,0.01250676,0.28671403,0.01819220,0.74383882,0.72381903,0.43904039
-3.02251126,1.78273395,0.44334617,0.09249611,0.01219629,0.29273624,0.01909762,0.70397809,0.72154935,0.43956426
-3.01650825,1.77443053,0.44464493,0.09402698,0.01203557,0.29843332,0.01993104,0.66598245,0.71891407,0.43972850
-3.01050525,1.76555758,0.44583239,0.09548582,0.01201831,0.30362095,0.02067599,0.63025890,0.71572388,0.43941222
-3.00450225,1.75566059,0.44671405,0.09681961,0.01213806,0.30812466,0.02131739,0.59711969,0.71177237,0.43848647
-2.99849925,1.74427061,0.44710576,0.09797950,0.01238847,0.31178705,0.02184205,0.56678273,0.70684886,0.43682160
-2.99249625,1.73093337,0.44684253,0.09892266,0.01276349,0.31447417,0.02223916,0.53937507,0.70075113,0.43429451
-2.98649325,1.71523655,0.44578622,0.09961398,0.01325740,0.31608077,0.02250063,0.51493882,0.69329748,0.43079565
-2.98049025,1.69683349,0.44383143,0.10002715,0.01386481,0.31653419,0.02262143,0.49343911,0.68433726,0.42623514
-2.97448724,1.67546224,0.44090951,0.10014547,0.01458044,0.31579668,0.02259972,0.47477342,0.67375953,0.42054781
-2.96848424,1.65095904,0.43699049,0.09996202,0.01539890,0.31386612,0.02243690,0.45878176,0.66149923,0.41369701
-2.96248124,1.62326564,0.43208286,0.09947944,0.01631439,0.31077511,0.02213756,0.44525729,0.64754084,0.40567676
-2.95647824,1.59243045,0.42623139,0.09870919,0.01732030,0.30658849,0.02170924,0.43395678,0.63191928,0.39651257
-2.95047524,1.55860393,0.41951319,0.09767049,0.01840887,0.30139959,0.02116221,0.42461074,0.61471818,0.38626061
-2.94447224,1.52202867,0.41203230,0.09638889,0.01957080,0.29532536,0.02050901,0.41693282,0.59606587,0.37500557
-2.93846923,1.48302540,0.40391330,0.09489464,0.02079497,0.28850075,0.01976401,0.41062839,0.57612934,0.36285744
-2.93246623,1.44197605,0.39529436,0.09322096,0.02206816,0.28107268,0.01894295,0.40540219,0.55510675,0.34994728
-2.92646323,1.39930507,0.38632014,0.09140230,0.02337497,0.27319396,0.01806237,0.40096505,0.53321893,0.33642248
-2.92046023,1.35546064,0.37713520,0.08947276,0.02469774,0.26501748,0.01713915,0.39703963,0.51070057,0.32244170
-2.91445723,1.31089677,0.36787806,0.08746461,0.02601674,0.25669104,0.01618995,0.39336539,0.48779150,0.30816987
-2.90845423,1.26605763,0.35867653,0.08540718,0.02731038,0.24835306,0.01523089,0.38970271,0.46472865,0.29377343
-2.90245123,1.22136486,0.34964432,0.08332608,0.02855563,0.24012930,0.01427710,0.38583644,0.44173906,0.27941619
-2.89644822,1.17720848,0.34087924,0.08124275,0.02972858,0.23213083,0.01334249,0.38157870,0.41903428,0.26525579
-2.89044522,1.13394181,0.33246290,0.07917436,0.03080500,0.22445314,0.01243954,0.37677134,0.39680633,0.25144102
-2.88444222,1.09188017,0.32446189,0.07713419,0.03176115,0.21717643,0.01157924,0.37128767,0.37522525,0.23810999
-2.87843922,1.05130316,0.31693017,0.07513214,0.03257447,0.21036690,0.01077102,0.36503387,0.35443834,0.22538916
-2.87243622,1.01245998,0.30991250,0.07317561,0.03322437,0.20407889,0.01002290,0.35794980,0.33457080,0.21339300
-2.86643322,0.97557685,0.30344842,0.07127051,0.03369299,0.19835757,0.00934153,0.35000925,0.31572764,0.20222445
-2.86043022,0.94086583,0.29757653,0.06942233,0.03396586,0.19324196,0.00873246,0.34121967,0.29799651,0.19197573
-2.85442721,0.90853389,0.29233867,0.06763719,0.03403249,0.18876802,0.00820028,0.33162113,0.28145123,0.18272948
-2.84842421,0.87879148,0.28778356,0.06592287,0.03388674,0.18497145,0.00774892,0.32128473,0.26615557,0.17456010
-2.84242121,0.85185962,0.28396965,0.06428953,0.03352720,0.18189007,0.00738182,0.31031026,0.25216712,0.16753497
-2.83641821,0.82797488,0.28096690,0.06275034,0.03295722,0.17956555,0.00710214,0.29882309,0.23954074,0.16171555
-2.83041521,0.80739176,0.27885740,0.06132170,0.03218485,0.17804431,0.00691293,0.28697050,0.22833166,0.15715824
-2.82441221,0.79038217,0.27773461,0.06002329,0.03122261,0.17737756,0.00681727,0.27491727,0.21859776,0.15391483
-2.81840920,0.77723189,0.27770141,0.05887766,0.03008709,0.17762052,0.00681830,0.26284087,0.21040113,0.15203258
-2.81240620,0.76823431,0.27886689,0.05790966,0.02879834,0.17883072,0.00691919,0.25092613,0.20380875,0.15155404
-2.80640320,0.76368171,0.28134224,0.05714554,0.02737931,0.18106568,0.00712315,0.23935969,0.19889236,0.15251635
-2.80040020,0.76385460,0.28523586,0.05661184,0.02585501,0.18437998,0.00743321,0.22832439,0.19572753,0.15495046
-2.79439720,0.76900990,0.29064807,0.05633421,0.02425179,0.18882196,0.00785211,0.21799367,0.19439208,0.15888006
-2.78839420,0.77936846,0.29766567,0.05633603,0.02259653,0.19443031,0.00838204,0.20852627,0.19496398,0.16432043
-2.78239120,0.79510284,0.30635671,0.05663716,0.02091585,0.20123070,0.00902436,0.20006136,0.19751881,0.17127736
-2.77638819,0.81632594,0.31676574,0.05725266,0.01923545,0.20923264,0.00977938,0.19271427,0.20212699,0.17974609
-2.77038519,0.84308116,0.32890985,0.05819168,0.01757942,0.21842685,0.01064600,0.18657297,0.20885084,0.18971044
-2.76438219,0.87533451,0.34277560,0.05945658,0.01596979,0.22878323,0.01162153,0.18169539,0.21774169,0.20114216
-2.75837919,0.91296913,0.35831711,0.06104222,0.01442602,0.24024954,0.01270138,0.17810773,0.22883698,0.21400045
-2.75237619,0.95578236,0.37545524,0.06293561,0.01296481,0.25275085,0.01387893,0.17580377,0.24215759,0.22823178
-2.74637319,1.00348541,0.39407803,0.06511577,0.01159986,0.26618987,0.01514538,0.17474522,0.25770519,0.24376979
-2.74037019,1.05570559,0.41404213,0.06755395,0.01034184,0.28044799,0.01648971,0.17486301,0.27545993,0.26053545
-2.73436718,1.11199081,0.43517528,0.07021414,0.00919840,0.29538712,0.01789867,0.17605964,0.29537821,0.27843722
-2.72836418,1.17181601,0.45727957,0.07305378,0.00817435,0.31085212,0.01935699,0.17821230,0.31739065,0.29737126
-2.72236118,1.23459120,0.48013528,0.07602484,0.00727182,0.32667374,0.02084748,0.18117675,0.34140024,0.31722157
-2.71635818,1.29967060,0.50350520,0.07907494,0.00649050,0.34267195,0.02235141,0.18479186,0.36728062,0.33786010
-2.71035518,1.36636242,0.52713902,0.08214870,0.00582795,0.35865944,0.02384881,0.18888446,0.39487464,0.35914668
-2.70435218,1.43393900,0.55077781,0.08518918,0.00527990,0.37444528,0.02531894,0.19327454,0.42399312,0.38092892
-2.69834917,1.50164692,0.57415828,0.08813931,0.00484053,0.38983845,0.02674078,0.19778045,0.45441395,0.40304195
-2.69234617,1.56871671,0.59701679,0.09094334,0.00450277,0.40465126,0.02809349,0.20222400,0.48588165,0.42530828
-2.68634317,1.63437236,0.61909292,0.09354819,0.00425861,0.41870249,0.02935699,0.20643526,0.51810753,0.44753765
-2.68034017,1.69784017,0.64013275,0.09590470,0.00409931,0.43182026,0.03051243,0.21025690,0.55077061,0.46952717
-2.67433717,1.75835732,0.65989162,0.09796873,0.00401570,0.44384455,0.03154270,0.21354796,0.58351936,0.49106186
-2.66833417,1.81518023,0.67813669,0.09970208,0.00399834,0.45462939,0.03243286,0.21618692,0.61597466,0.51191563
-2.66233117,1.86759282,0.69464922,0.10107324,0.00403776,0.46404480,0.03317048,0.21807399,0.64773378,0.53185300
-2.65632816,1.91491496,0.70922667,0.10205787,0.00412461,0.47197837,0.03374597,0.21913263,0.67837580,0.55063154
-2.65032516,1.95651149,0.72168488,0.10263920,0.00424988,0.47833679,0.03415277,0.21931029,0.70746828,0.56800519
-2.64432216,1.99180163,0.73186027,0.10280813,0.00440499,0.48304708,0.03438744,0.21857834,0.73457525,0.58372846
-2.63831916,2.02026935,0.73961230,0.10256324,0.00458205,0.48605790,0.03444973,0.21693136,0.75926637,0.59756150
-2.63231616,2.04147437,0.74482607,0.10191060,0.00477394,0.48734076,0.03434247,0.21438583,0.78112711,0.60927595
-2.62631316,2.05506384,0.74741531,0.10086357,0.00497452,0.48689124,0.03407148,0.21097831,0.79976965,0.61866138
-2.62031016,2.06078444,0.74732544,0.09944236,0.00517883,0.48473030,0.03364533,0.20676327,0.81484403,0.62553218
-2.61430715,2.05849459,0.74453695,0.09767366,0.00538318,0.48090555,0.03307510,0.20181073,0.82604943,0.62973453
-2.60830415,2.04817622,0.73906863,0.09559021,0.00558539,0.47549255,0.03237410,0.19620376,0.83314470,0.63115333
-2.60230115,2.02994556,0.73098079,0.09323028,0.00578491,0.46859597,0.03155755,0.19003599,0.83595809,0.62971848
-2.59629815,2.00406234,0.72037804,0.09063727,0.00598300,0.46035059,0.03064225,0.18340924,0.83439533,0.62541046
-2.59029515,1.97093670,0.70741152,0.08785919,0.00618281,0.45092209,0.02964627,0.17643132,0.82844590,0.61826469
-2.58429215,1.93113318,0.69228032,0.08494824,0.00638950,0.44050728,0.02858862,0.16921406,0.81818702,0.60837454
-2.57828914,1.88537115,0.67523192,0.08196033,0.00661026,0.42933393,0.02748897,0.16187154,0.80378492,0.59589262
-2.57228614,1.83452125,0.65656129,0.07895458,0.00685436,0.41765981,0.02636738,0.15451866,0.78549360,0.58103028
-2.56628314,1.77959740,0.63660867,0.07599284,0.00713303,0.40577105,0.02524403,0.14726980,0.76365055,0.56405524
-2.56028014,1.72174420,0.61575585,0.07313906,0.00745940,0.39397945,0.02413898,0.14023776,0.73866991,0.54528727
-2.55427714,1.66221972,0.59442078,0.07045869,0.00784827,0.38261896,0.02307196,0.13353273,0.71103304,0.52509215
-2.54827414,1.60237374,0.57305072,0.06801784,0.00831582,0.37204100,0.02206213,0.12726141,0.68127685,0.50387390
-2.54227114,1.54362195,0.55211384,0.06588248,0.00887934,0.36260888,0.02112791,0.12152602,0.64998038,0.48206573
-2.53626813,1.48741651,0.53208943,0.06411742,0.00955671,0.35469111,0.02028673,0.11642338,0.61775000,0.46011973
-2.53026513,1.43521373,0.51345711,0.06278517,0.01036599,0.34865386,0.01955484,0.11204377,0.58520391,0.43849601
-2.52426213,1.38843980,0.49668501,0.06194469,0.01132479,0.34485268,0.01894709,0.10846975,0.55295633,0.41765130
-2.51825913,1.34845535,0.48221758,0.06165011,0.01244971,0.34362358,0.01847674,0.10577488,0.52160207,0.39802761
-2.51225613,1.31652008,0.47046314,0.06194925,0.01375562,0.34527377,0.01815520,0.10402225,0.49170190,0.38004124
-2.50625313,1.29375845,0.46178176,0.06288221,0.01525505,0.35007234,0.01799189,0.10326306,0.46376926,0.36407251
-2.50025013,1.28112748,0.45647376,0.06447994,0.01695746,0.35824112,0.01799401,0.10353506,0.43825866,0.35045642
-2.49424712,1.27938783,0.45476938,0.06676288,0.01886862,0.36994611,0.01816637,0.10486117,0.41555604,0.33947470
-2.48824412,1.28907912,0.45681990,0.06973971,0.02098997,0.38528976,0.01851130,0.10724816,0.39597136,0.33134925
-2.48224112,1.31050029,0.46269073,0.07340637,0.02331818,0.40430441,0.01902850,0.11068561,0.37973355,0.32623724
-2.47623812,1.34369588,0.47235667,0.07774522,0.02584464,0.42694737,0.01971504,0.11514515,0.36698777,0.32422792
-2.47023512,1.38844874,0.48569973,0.08272462,0.02855530,0.45309758,0.02056534,0.12058009,0.35779500,0.32534121
-2.46423212,1.44427954,0.50250960,0.08829878,0.03143047,0.48255448,0.02157124,0.12692548,0.35213386,0.32952805
-2.45822911,1.51045336,0.52248691,0.09440808,0.03444492,0.51503889,0.02272213,0.13409876,0.34990440,0.33667243
-2.45222611,1.58599307,0.54524926,0.10097971,0.03756816,0.55019618,0.02400510,0.14200077,0.35093367,0.34659499
-2.44622311,1.66969952,0.57033992,0.10792880,0.04076487,0.58760176,0.02540521,0.15051740,0.35498289,0.35905807
-2.44022011,1.76017771,0.59723890,0.11515993,0.04399552,0.62676856,0.02690569,0.15952164,0.36175578,0.37377205
-2.43421711,1.85586831,0.62537618,0.12256898,0.04721726,0.66715655,0.02848831,0.16887610,0.37090788,0.39040276
-2.42821411,1.95508362,0.65414653,0.13004529,0.05038482,0.70818400,0.03013366,0.17843583,0.38205653,0.40857962
-2.42221111,2.05604667,0.68292548,0.13747410,0.05345165,0.74923993,0.03182148,0.18805139,0.39479120,0.42790459
-2.41620810,2.15693244,0.71108590,0.14473911,0.05637108,0.78969760,0.03353100,0.19757205,0.40868386,0.44796122
-2.41020510,2.25590967,0.73801448,0.15172512,0.05909760,0.82892850,0.03524125,0.20684903,0.42329927,0.46832408
-2.40420210,2.35118216,0.76312765,0.15832067,0.06158799,0.86631625,0.03693136,0.21573850,0.43820468,0.48856782
-2.39819910,2.44102808,0.78588623,0.16442051,0.06380259,0.90127022,0.03858079,0.22410455,0.45297909,0.50827606
-2.39219610,2.52383637,0.80580838,0.16992795,0.06570628,0.93323819,0.04016962,0.23182167,0.46722149,0.52704967
-2.38619310,2.59813902,0.82248042,0.17475687,0.06726950,0.96171785,0.04167869,0.23877694,0.48055832,0.54451427
-2.38019010,2.66263868,0.83556518,0.17883342,0.06846891,0.98626674,0.04308983,0.24487173,0.49264974,0.56032699
-2.37418709,2.71623089,0.84480761,0.18209736,0.06928805,1.00651044,0.04438598,0.25002295,0.50319479,0.57418215
-2.36818409,2.75802071,0.85003780,0.18450298,0.06971758,1.02214888,0.04555137,0.25416386,0.51193545,0.58581592
-2.36218109,2.78733378,0.85117122,0.18601965,0.06975548,1.03296072,0.04657160,0.25724442,0.51865942,0.59501003
-2.35617809,2.80372182,0.84820654,0.18663195,0.06940689,1.03880577,0.04743386,0.25923127,0.52320188,0.60159423
-2.35017509,2.80696316,0.84122132,0.18633950,0.06868383,1.03962567,0.04812704,0.26010744,0.52544617,0.60544786
-2.34417209,2.79705866,0.83036585,0.18515641,0.06760470,1.03544287,0.04864195,0.25987176,0.52532349,0.60650040
-2.33816908,2.77422377,0.81585563,0.18311053,0.06619366,1.02635820,0.04897148,0.25853817,0.52281175,0.60473114
-2.33216608,2.73887733,0.79796298,0.18024250,0.06447988,1.01254715,0.04911089,0.25613488,0.51793377,0.60016799
-2.32616308,2.69162786,0.77700818,0.17660458,0.06249666,0.99425520,0.04905804,0.25270360,0.51075473,0.59288565
-2.32016008,2.63325786,0.75335045,0.17225945,0.06028062,0.97179233,0.04881364,0.24829870,0.50137928,0.58300304
-2.31415708,2.56470686,0.72737942,0.16727898,0.05787077,0.94552688,0.04838153,0.24298648,0.48994813,0.57068026
-2.30815408,2.48705340,0.69950696,0.16174287,0.05530766,0.91587905,0.04776895,0.23684445,0.47663448,0.55611505
-2.30215108,2.40149647,0.67015991,0.15573741,0.05263256,0.88331397,0.04698671,0.22996073,0.46164013,0.53953873
-2.29614807,2.30933659,0.63977361,0.14935423,0.04988671,0.84833457,0.04604941,0.22243340,0.44519150,0.52121191
-2.29014507,2.21195656,0.60878629,0.14268904,0.04711063,0.81147428,0.04497550,0.21436984,0.42753559,0.50141969
-2.28414207,2.11080197,0.57763425,0.13584046,0.04434356,0.77328953,0.04378729,0.20588607,0.40893578,0.48046672
-2.27813907,2.00736145,0.54674780,0.12890881,0.04162290,0.73435214,0.04251091,0.19710588,0.38966764,0.45867185
-2.27213607,1.90314664,0.51654759,0.12199496,0.03898382,0.69524163,0.04117604,0.18815988,0.37001478,0.43636270
-2.26613307,1.79967178,0.48744130,0.11519913,0.03645884,0.65653731,0.03981563,0.17918424,0.35026456,0.41386993
-2.26013007,1.69843300,0.45982054,0.10861972,0.03407757,0.61881039,0.03846546,0.17031932,0.33070394,0.39152150
-2.25412706,1.60088725,0.43405751,0.10235206,0.03186643,0.58261596,0.03716356,0.16170793,0.31161524,0.36963682
-2.24812406,1.50843108,0.41050162,0.09648722,0.02984838,0.54848503,0.03594955,0.15349339,0.29327205,0.34852106
-2.24212106,1.42237942,0.38947568,0.09111069,0.02804278,0.51691656,0.03486384,0.14581734,0.27593512,0.32845954
-2.23611806,1.34394451,0.37127179,0.08630108,0.02646516,0.48836967,0.03394682,0.13881735,0.25984842,0.30971242
-2.23011506,1.27421546,0.35614678,0.08212889,0.02512708,0.46325617,0.03323786,0.13262427,0.24523533,0.29250980
-2.22411206,1.21413868,0.34431741,0.07865517,0.02403600,0.44193338,0.03277441,0.12735962,0.23229501,0.27704730
-2.21810905,1.16449957,0.33595534,0.07593029,0.02319511,0.42469750,0.03259091,0.12313272,0.22119905,0.26348234
-2.21210605,1.12590606,0.33118208,0.07399278,0.02260331,0.41177758,0.03271789,0.12003803,0.21208839,0.25193105
-2.20610305,1.09877428,0.33006410,0.07286826,0.02225511,0.40333035,0.03318091,0.11815242,0.20507059,0.24246613
-2.20010005,1.08331692,0.33260837,0.07256852,0.02214071,0.39943592,0.03399969,0.11753274,0.20021760,0.23511554
-2.19409705,1.07953472,0.33875862,0.07309079,0.02224604,0.40009458,0.03518726,0.11821352,0.19756387,0.22986218
-2.18809405,1.08721147,0.34839249,0.07441718,0.02255294,0.40522479,0.03674922,0.12020509,0.19710514,0.22664461
-2.18209105,1.10591292,0.36131996,0.07651447,0.02303944,0.41466259,0.03868315,0.12349208,0.19879778,0.22535870
-2.17608804,1.13498998,0.37728319,0.07933416,0.02368012,0.42816242,0.04097821,0.12803241,0.20255878,0.22586035
-2.17008504,1.17358636,0.39595805,0.08281280,0.02444655,0.44539958,0.04361483,0.13375689,0.20826650,0.22796910
-2.16408204,1.22065092,0.41695752,0.08687276,0.02530788,0.46597429,0.04656472,0.14056935,0.21576221,0.23147259
-2.15807904,1.27495474,0.43983694,0.09142333,0.02623151,0.48941753,0.04979102,0.14834756,0.22485244,0.23613192
-2.15207604,1.33511282,0.46410126,0.09636216,0.02718381,0.51519856,0.05324872,0.15694480,0.23531221,0.24168746
-2.14607304,1.39961023,0.48921416,0.10157717,0.02813092,0.54273413,0.05688535,0.16619221,0.24688909,0.24786533
-2.14007004,1.46683235,0.51460890,0.10694868,0.02903961,0.57139926,0.06064184,0.17590181,0.25930818,0.25438417
-2.13406703,1.53509861,0.53970071,0.11235194,0.02987811,0.60053947,0.06445365,0.18587027,0.27227788,0.26096206
-2.12806403,1.60269903,0.56390026,0.11765984,0.03061693,0.62948412,0.06825213,0.19588328,0.28549638,0.26732345
-2.12206103,1.66793276,0.58662804,0.12274586,0.03122969,0.65756078,0.07196603,0.20572047,0.29865884,0.27320589
-2.11605803,1.72914751,0.60732893,0.12748705,0.03169373,0.68410999,0.07552317,0.21516074,0.31146504,0.27836640
-2.11005503,1.78477880,0.62548665,0.13176709,0.03199077,0.70850029,0.07885221,0.22398783,0.32362731,0.28258718
-2.10405203,1.83338781,0.64063747,0.13547915,0.03210733,0.73014290,0.08188445,0.23199600,0.33487854,0.28568069
-2.09804902,1.87369662,0.65238265,0.13852867,0.03203503,0.74850559,0.08455564,0.23899562,0.34498011,0.28749380
-2.09204602,1.90461962,0.66039917,0.14083570,0.03177074,0.76312539,0.08680767,0.24481836,0.35372925,0.28791095
-2.08604302,1.92528989,0.66444824,0.14233701,0.03131651,0.77361957,0.08859020,0.24932198,0.36096582,0.28685617
-2.08004002,1.93507976,0.66438131,0.14298753,0.03067944,0.77969452,0.08986201,0.25239435,0.36657804,0.28429410
