energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-2.93846923,2.54557457,-2.54557375,0.48282217,-0.48282215,0.86283810,-0.86283786,0.00952230,-0.00952230,0.10290732,-0.10290727,0.22030082,-0.22030072,1.08775893,-1.08775854,0.04927149,-0.04927148,0.36492790,-0.36492775
-2.93246623,2.46904971,-2.46904893,0.49071962,-0.49071961,0.83901249,-0.83901225,0.00960314,-0.00960314,0.09940710,-0.09940705,0.21169949,-0.21169940,1.04681920,-1.04681884,0.04856886,-0.04856885,0.35350652,-0.35350637
-2.92646323,2.39456896,-2.39456821,0.49899327,-0.49899326,0.81440502,-0.81440478,0.00973882,-0.00973882,0.09611141,-0.09611136,0.20365066,-0.20365057,1.00803105,-1.00803072,0.04775792,-0.04775791,0.34255997,-0.34255983
-2.92046023,2.32254842,-2.32254772,0.50757658,-0.50757658,0.78914454,-0.78914429,0.00993565,-0.00993565,0.09304734,-0.09304730,0.19621142,-0.19621134,0.97160131,-0.97160101,0.04684199,-0.04684199,0.33220866,-0.33220853
-2.91445723,2.25340234,-2.25340168,0.51639191,-0.51639191,0.76337685,-0.76337661,0.01019884,-0.01019884,0.09024373,-0.09024369,0.18943684,-0.18943676,0.93771786,-0.93771759,0.04582711,-0.04582710,0.32256893,-0.32256881
-2.90845423,2.18753875,-2.18753814,0.52535196,-0.52535197,0.73726284,-0.73726261,0.01053238,-0.01053238,0.08773069,-0.08773065,0.18338007,-0.18338000,0.90654774,-0.90654750,0.04472226,-0.04472225,0.31375044,-0.31375033
-2.90245123,2.12535579,-2.12535524,0.53436168,-0.53436170,0.71097606,-0.71097583,0.01093898,-0.01093898,0.08553926,-0.08553922,0.17809241,-0.17809235,0.87823636,-0.87823616,0.04353955,-0.04353954,0.30585374,-0.30585364
-2.89644822,2.06723901,-2.06723851,0.54332070,-0.54332073,0.68470010,-0.68469988,0.01142004,-0.01142004,0.08370100,-0.08370097,0.17362331,-0.17362326,0.85290788,-0.85290770,0.04229421,-0.04229420,0.29896839,-0.29896830
-2.89044522,2.01355996,-2.01355952,0.55212620,-0.55212623,0.65862582,-0.65862562,0.01197559,-0.01197560,0.08224779,-0.08224776,0.17002027,-0.17002023,0.83066695,-0.83066681,0.04100446,-0.04100445,0.29317143,-0.29317135
-2.88444222,1.96467628,-1.96467590,0.56067618,-0.56067622,0.63294860,-0.63294840,0.01260439,-0.01260440,0.08121157,-0.08121155,0.16732884,-0.16732881,0.81160182,-0.81160170,0.03969125,-0.03969125,0.28852656,-0.28852649
-2.87843922,1.92093313,-1.92093281,0.56887305,-0.56887309,0.60786563,-0.60786544,0.01330390,-0.01330390,0.08062427,-0.08062425,0.16559249,-0.16559247,0.79578853,-0.79578844,0.03837790,-0.03837790,0.28508386,-0.28508380
-2.87243622,1.88266577,-1.88266551,0.57662728,-0.57662733,0.58357344,-0.58357327,0.01407035,-0.01407036,0.08051772,-0.08051771,0.16485251,-0.16485250,0.78329609,-0.78329603,0.03708951,-0.03708951,0.28288005,-0.28288001
-2.86643322,1.85020291,-1.85020271,0.58386109,-0.58386114,0.56026568,-0.56026552,0.01489883,-0.01489884,0.08092361,-0.08092360,0.16514783,-0.16514782,0.77419215,-0.77419213,0.03585239,-0.03585239,0.28193935,-0.28193932
-2.86043022,1.82387029,-1.82387015,0.59051190,-0.59051196,0.53813105,-0.53813091,0.01578333,-0.01578333,0.08187345,-0.08187345,0.16651473,-0.16651474,0.76854879,-0.76854880,0.03469332,-0.03469332,0.28227457,-0.28227455
-2.85442721,1.80399382,-1.80399375,0.59653547,-0.59653553,0.51735149,-0.51735136,0.01671680,-0.01671680,0.08339844,-0.08339845,0.16898650,-0.16898652,0.76644790,-0.76644793,0.03363877,-0.03363877,0.28388857,-0.28388857
-2.84842421,1.79090174,-1.79090173,0.60190833,-0.60190839,0.49810049,-0.49810037,0.01769124,-0.01769124,0.08552930,-0.08552931,0.17259276,-0.17259279,0.76798561,-0.76798567,0.03271413,-0.03271413,0.28677580,-0.28677580
-2.84242121,1.78492499,-1.78492505,0.60662960,-0.60662967,0.48054152,-0.48054142,0.01869773,-0.01869774,0.08829590,-0.08829592,0.17735870,-0.17735874,0.77327546,-0.77327556,0.03194286,-0.03194286,0.29092365,-0.29092367
-2.83641821,1.78639541,-1.78639554,0.61072189,-0.61072196,0.46482641,-0.46482633,0.01972651,-0.01972652,0.09172679,-0.09172682,0.18330394,-0.18330400,0.78244966,-0.78244979,0.03134574,-0.03134574,0.29631376,-0.29631379
-2.83041521,1.79564127,-1.79564147,0.61423117,-0.61423125,0.45109366,-0.45109359,0.02076702,-0.02076702,0.09584855,-0.09584859,0.19044126,-0.19044132,0.79565827,-0.79565843,0.03094017,-0.03094017,0.30292289,-0.30292293
-2.82441221,1.81297981,-1.81298009,0.61722575,-0.61722583,0.43946663,-0.43946659,0.02180796,-0.02180797,0.10068492,-0.10068496,0.19877489,-0.19877497,0.81306611,-0.81306630,0.03073950,-0.03073951,0.31072338,-0.31072343
-2.81840920,1.83870706,-1.83870741,0.61979414,-0.61979422,0.43005161,-0.43005158,0.02283740,-0.02283741,0.10625575,-0.10625580,0.20829874,-0.20829883,0.83484731,-0.83484755,0.03075260,-0.03075261,0.31968322,-0.31968328
-2.81240620,1.87308479,-1.87308524,0.62204213,-0.62204223,0.42293559,-0.42293558,0.02384282,-0.02384283,0.11257586,-0.11257593,0.21899437,-0.21899447,0.86117763,-0.86117791,0.03098341,-0.03098342,0.32976561,-0.32976569
-2.80640320,1.91632549,-1.91632602,0.62408910,-0.62408920,0.41818408,-0.41818409,0.02481127,-0.02481127,0.11965376,-0.11965383,0.23082894,-0.23082905,0.89222475,-0.89222508,0.03143075,-0.03143076,0.34092818,-0.34092827
-2.80040020,1.96857563,-1.96857625,0.62606374,-0.62606384,0.41583876,-0.41583879,0.02572949,-0.02572950,0.12749025,-0.12749033,0.24375322,-0.24375334,0.92813708,-0.92813747,0.03208827,-0.03208828,0.35312191,-0.35312201
-2.79439720,2.02989850,-2.02989921,0.62809960,-0.62809971,0.41591526,-0.41591531,0.02658414,-0.02658414,0.13607715,-0.13607725,0.25769983,-0.25769996,0.96903148,-0.96903192,0.03294454,-0.03294455,0.36628984,-0.36628994
-2.78839420,2.10025729,-2.10025810,0.63033062,-0.63033074,0.41840113,-0.41840120,0.02736195,-0.02736196,0.14539603,-0.14539613,0.27258177,-0.27258191,1.01498049,-1.01498100,0.03398333,-0.03398335,0.38036586,-0.38036598
-2.78239120,2.17949974,-2.17950065,0.63288696,-0.63288709,0.42325419,-0.42325427,0.02805004,-0.02805005,0.15541707,-0.15541718,0.28829150,-0.28829164,1.06599997,-1.06600053,0.03518403,-0.03518405,0.39527359,-0.39527372
-2.77638819,2.26734516,-2.26734617,0.63589139,-0.63589152,0.43040142,-0.43040152,0.02863618,-0.02863619,0.16609825,-0.16609837,0.30470066,-0.30470081,1.12203747,-1.12203810,0.03652221,-0.03652222,0.41092561,-0.41092575
-2.77038519,2.36337509,-2.36337620,0.63945652,-0.63945666,0.43973858,-0.43973870,0.02910911,-0.02910911,0.17738476,-0.17738488,0.32166053,-0.32166070,1.18296237,-1.18296307,0.03797031,-0.03797032,0.42722307,-0.42722322
-2.76438219,2.46702805,-2.46702925,0.64368301,-0.64368316,0.45113057,-0.45113071,0.02945882,-0.02945883,0.18920875,-0.18920888,0.33900337,-0.33900353,1.24855810,-1.24855886,0.03949844,-0.03949846,0.44405590,-0.44405606
-2.75837919,2.57759926,-2.57760055,0.64865876,-0.64865891,0.46441276,-0.46441292,0.02967697,-0.02967697,0.20148953,-0.20148967,0.35654452,-0.35654469,1.31851704,-1.31851787,0.04107525,-0.04107526,0.46130359,-0.46130376
-2.75237619,2.69424545,-2.69424683,0.65445920,-0.65445937,0.47939329,-0.47939346,0.02975708,-0.02975708,0.21413413,-0.21413428,0.37408551,-0.37408568,1.39243850,-1.39243938,0.04266878,-0.04266880,0.47883655,-0.47883672
-2.74637319,2.81599485,-2.81599630,0.66114852,-0.66114870,0.49585620,-0.49585639,0.02969489,-0.02969489,0.22703832,-0.22703847,0.39141785,-0.39141802,1.46982984,-1.46983077,0.04424746,-0.04424747,0.49651805,-0.49651823
-2.74037019,2.94176195,-2.94176347,0.66878156,-0.66878174,0.51356555,-0.51356576,0.02948855,-0.02948855,0.24008795,-0.24008811,0.40832754,-0.40832771,1.55011086,-1.55011185,0.04578089,-0.04578091,0.51420657,-0.51420676
-2.73436718,3.07036663,-3.07036820,0.67740622,-0.67740641,0.53227013,-0.53227034,0.02913879,-0.02913879,0.25316074,-0.25316089,0.42460008,-0.42460024,1.63262134,-1.63262237,0.04724077,-0.04724079,0.53175851,-0.53175870
-2.72836418,3.20055655,-3.20055816,0.68706600,-0.68706620,0.55170873,-0.55170896,0.02864899,-0.02864898,0.26612826,-0.26612842,0.44002578,-0.44002594,1.71663132,-1.71663237,0.04860160,-0.04860161,0.54903099,-0.54903119
-2.72236118,3.33103198,-3.33103362,0.69780228,-0.69780249,0.57161575,-0.57161598,0.02802520,-0.02802519,0.27885827,-0.27885842,0.45440515,-0.45440530,1.80135379,-1.80135487,0.04984131,-0.04984132,0.56588465,-0.56588485
-2.71635818,3.46047182,-3.46047346,0.70965596,-0.70965617,0.59172675,-0.59172699,0.02727605,-0.02727605,0.29121702,-0.29121717,0.46755408,-0.46755423,1.88595929,-1.88596038,0.05094179,-0.05094180,0.58218621,-0.58218640
-2.71035518,3.58755953,-3.58756117,0.72266827,-0.72266849,0.61178384,-0.61178408,0.02641259,-0.02641258,0.30307179,-0.30307194,0.47930868,-0.47930881,1.96959169,-1.96959277,0.05188922,-0.05188923,0.59781060,-0.59781079
-2.70435218,3.71100802,-3.71100963,0.73688034,-0.73688058,0.63154054,-0.63154079,0.02544798,-0.02544798,0.31429327,-0.31429341,0.48952935,-0.48952947,2.05138463,-2.05138570,0.05267429,-0.05267430,0.61264263,-0.61264281
-2.69834917,3.82958216,-3.82958373,0.75233145,-0.75233169,0.65076602,-0.65076626,0.02439723,-0.02439722,0.32475786,-0.32475800,0.49810411,-0.49810422,2.13047798,-2.13047902,0.05329220,-0.05329221,0.62657794,-0.62657812
-2.69234617,3.94211841,-3.94211992,0.76905584,-0.76905609,0.66924831,-0.66924855,0.02327674,-0.02327673,0.33434981,-0.33434994,0.50495092,-0.50495101,2.20603371,-2.20603472,0.05374252,-0.05374253,0.63952333,-0.63952351
-2.68634317,4.04754066,-4.04754210,0.78707830,-0.78707855,0.68679670,-0.68679693,0.02210390,-0.02210389,0.34296306,-0.34296317,0.51001883,-0.51001891,2.27725073,-2.27725168,0.05402894,-0.05402895,0.65139644,-0.65139660
-2.68034017,4.14487222,-4.14487357,0.80640854,-0.80640881,0.70324299,-0.70324321,0.02089662,-0.02089661,0.35050282,-0.35050292,0.51328812,-0.51328819,2.34337820,-2.34337909,0.05415880,-0.05415880,0.66212475,-0.66212490
-2.67433717,4.23324373,-4.23324497,0.82703491,-0.82703518,0.71844175,-0.71844196,0.01967286,-0.01967285,0.35688686,-0.35688695,0.51476930,-0.51476935,2.40372715,-2.40372797,0.05414257,-0.05414257,0.67164426,-0.67164441
-2.66833417,4.31189739,-4.31189851,0.84891761,-0.84891789,0.73226969,-0.73226989,0.01845020,-0.01845019,0.36204641,-0.36204648,0.51450106,-0.51450109,2.45768018,-2.45768091,0.05399323,-0.05399324,0.67989778,-0.67989791
-2.66233117,4.38018786,-4.38018884,0.87198218,-0.87198247,0.74462426,-0.74462444,0.01724538,-0.01724537,0.36592682,-0.36592687,0.51254741,-0.51254743,2.50469915,-2.50469979,0.05372558,-0.05372558,0.68683312,-0.68683323
-2.65632816,4.43758063,-4.43758148,0.89611357,-0.89611386,0.75542166,-0.75542183,0.01607395,-0.01607395,0.36848789,-0.36848793,0.50899415,-0.50899416,2.54433100,-2.54433154,0.05335550,-0.05335549,0.69240143,-0.69240152
-2.65032516,4.48364854,-4.48364923,0.92115143,-0.92115172,0.76459454,-0.76459469,0.01495000,-0.01494999,0.36970397,-0.36970399,0.50394483,-0.50394481,2.57621177,-2.57621221,0.05289924,-0.05289924,0.69655583,-0.69655590
-2.64432216,4.51806727,-4.51806780,0.94688712,-0.94688740,0.77208957,-0.77208970,0.01388582,-0.01388581,0.36956382,-0.36956382,0.49751645,-0.49751643,2.60006904,-2.60006936,0.05237277,-0.05237277,0.69925052,-0.69925057
-2.63831916,4.54061068,-4.54061105,0.97306269,-0.97306297,0.77786519,-0.77786529,0.01289183,-0.01289182,0.36807030,-0.36807029,0.48983527,-0.48983523,2.61572292,-2.61572313,0.05179114,-0.05179114,0.70044054,-0.70044058
-2.63231616,4.55114657,-4.55114676,0.99937236,-0.99937263,0.78188961,-0.78188969,0.01197642,-0.01197642,0.36524000,-0.36523996,0.48103265,-0.48103260,2.62308602,-2.62308612,0.05116793,-0.05116792,0.70008225,-0.70008226
-2.62631316,4.54963347,-4.54963349,1.02546636,-1.02546661,0.78413941,-0.78413946,0.01114595,-0.01114594,0.36110262,-0.36110257,0.47124141,-0.47124135,2.62216234,-2.62216231,0.05051483,-0.05051482,0.69813446,-0.69813445
-2.62031016,4.53611870,-4.53611854,1.05095734,-1.05095757,0.78459861,-0.78459863,0.01040474,-0.01040474,0.35570047,-0.35570039,0.46059265,-0.46059257,2.61304541,-2.61304527,0.04984132,-0.04984132,0.69456045,-0.69456041
-2.61430715,4.51073788,-4.51073756,1.07542906,-1.07542927,0.78325850,-0.78325850,0.00975521,-0.00975520,0.34908774,-0.34908765,0.44921319,-0.44921310,2.59591585,-2.59591560,0.04915450,-0.04915450,0.68933036,-0.68933030
-2.60830415,4.47371577,-4.47371527,1.09844706,-1.09844724,0.78011802,-0.78011800,0.00919794,-0.00919793,0.34132984,-0.34132974,0.43722374,-0.43722364,2.57103824,-2.57103789,0.04845901,-0.04845900,0.68242422,-0.68242414
-2.60230115,4.42536800,-4.42536735,1.11957089,-1.11957105,0.77518474,-0.77518469,0.00873185,-0.00873185,0.33250267,-0.33250255,0.42473773,-0.42473762,2.53875754,-2.53875709,0.04775704,-0.04775704,0.67383512,-0.67383501
-2.59629815,4.36610352,-4.36610271,1.13836730,-1.13836741,0.76847619,-0.76847611,0.00835440,-0.00835440,0.32269174,-0.32269160,0.41186074,-0.41186063,2.49949491,-2.49949437,0.04704860,-0.04704860,0.66357235,-0.66357222
-2.59029515,4.29642686,-4.29642591,1.15442372,-1.15442380,0.76002154,-0.76002144,0.00806170,-0.00806170,0.31199133,-0.31199118,0.39869060,-0.39869048,2.45374300,-2.45374238,0.04633168,-0.04633168,0.65166445,-0.65166429
-2.58429215,4.21693995,-4.21693887,1.16736161,-1.16736164,0.74986332,-0.74986319,0.00784874,-0.00784874,0.30050349,-0.30050333,0.38531787,-0.38531774,2.40206069,-2.40205999,0.04560266,-0.04560265,0.63816159,-0.63816141
-2.57828914,4.12834266,-4.12834146,1.17684866,-1.17684866,0.73805899,-0.73805884,0.00770954,-0.00770954,0.28833692,-0.28833675,0.37182675,-0.37182661,2.34506723,-2.34506647,0.04485668,-0.04485667,0.62313747,-0.62313727
-2.57228614,4.03143172,-4.03143042,1.18260970,-1.18260965,0.72468228,-0.72468211,0.00763731,-0.00763731,0.27560577,-0.27560559,0.35829616,-0.35829602,2.28343589,-2.28343507,0.04408810,-0.04408809,0.60669019,-0.60668997
-2.56628314,3.92709764,-3.92709626,1.18443545,-1.18443536,0.70982405,-0.70982386,0.00762461,-0.00762462,0.26242823,-0.26242804,0.34480104,-0.34480090,2.21788708,-2.21788622,0.04329095,-0.04329094,0.58894230,-0.58894206
-2.56028014,3.81631939,-3.81631793,1.18218898,-1.18218885,0.69359259,-0.69359238,0.00766349,-0.00766349,0.24892508,-0.24892490,0.33141356,-0.33141341,2.14918118,-2.14918029,0.04245940,-0.04245939,0.57003972,-0.57003947
-2.55427714,3.70015676,-3.70015525,1.17580956,-1.17580938,0.67611322,-0.67611301,0.00774559,-0.00774559,0.23521810,-0.23521791,0.31820433,-0.31820419,2.07811109,-2.07811018,0.04158817,-0.04158817,0.55014980,-0.55014954
-2.54827414,3.57974066,-3.57973912,1.16531375,-1.16531353,0.65752736,-0.65752712,0.00786229,-0.00786230,0.22142835,-0.22142816,0.30524346,-0.30524332,2.00549474,-2.00549383,0.04067295,-0.04067294,0.52945832,-0.52945805
-2.54227114,3.45626148,-3.45625993,1.15079390,-1.15079364,0.63799074,-0.63799050,0.00800483,-0.00800483,0.20767447,-0.20767429,0.29260144,-0.29260130,1.93216770,-1.93216680,0.03971070,-0.03971069,0.50816580,-0.50816553
-2.53626813,3.33095598,-3.33095443,1.13241412,-1.13241382,0.61767126,-0.61767102,0.00816439,-0.00816439,0.19407094,-0.19407076,0.28034978,-0.28034965,1.85897603,-1.85897515,0.03869996,-0.03869995,0.48648322,-0.48648295
-2.53026513,3.20509305,-3.20509152,1.11040409,-1.11040377,0.59674617,-0.59674592,0.00833227,-0.00833227,0.18072640,-0.18072622,0.26856150,-0.26856137,1.78676949,-1.78676863,0.03764100,-0.03764099,0.46462733,-0.46462705
-2.52426213,3.07995890,-3.07995741,1.08505105,-1.08505070,0.57539901,-0.57539875,0.00849998,-0.00849998,0.16774207,-0.16774190,0.25731136,-0.25731124,1.71639511,-1.71639429,0.03653599,-0.03653598,0.44281582,-0.44281555
-2.51825913,2.95684194,-2.95684050,1.05669039,-1.05669002,0.55381626,-0.55381601,0.00865938,-0.00865938,0.15521033,-0.15521017,0.24667589,-0.24667578,1.64869119,-1.64869043,0.03538899,-0.03538898,0.42126258,-0.42126232
-2.51225613,2.83701780,-2.83701645,1.02569542,-1.02569503,0.53218405,-0.53218381,0.00880283,-0.00880283,0.14321349,-0.14321333,0.23673325,-0.23673314,1.58448148,-1.58448079,0.03420592,-0.03420591,0.40017327,-0.40017301
-2.50625313,2.72173464,-2.72173338,0.99246657,-0.99246617,0.51068476,-0.51068452,0.00892331,-0.00892331,0.13182279,-0.13182265,0.22756282,-0.22756272,1.52456943,-1.52456881,0.03299445,-0.03299444,0.37974130,-0.37974105
-2.50025013,2.61219875,-2.61219760,0.95742080,-0.95742039,0.48949397,-0.48949373,0.00901460,-0.00901460,0.12109773,-0.12109760,0.21924468,-0.21924460,1.46973217,-1.46973163,0.03176379,-0.03176378,0.36014446,-0.36014423
-2.49424712,2.50956063,-2.50955959,0.92098123,-0.92098082,0.46877760,-0.46877738,0.00907137,-0.00907137,0.11108561,-0.11108549,0.21185882,-0.21185875,1.42071402,-1.42071358,0.03052446,-0.03052445,0.34154228,-0.34154206
-2.48824412,2.41490116,-2.41490026,0.88356767,-0.88356726,0.44868952,-0.44868931,0.00908932,-0.00908932,0.10182143,-0.10182132,0.20548410,-0.20548405,1.37821902,-1.37821868,0.02928797,-0.02928796,0.32407399,-0.32407379
-2.48224112,2.32921791,-2.32921715,0.84558804,-0.84558764,0.42936939,-0.42936920,0.00906528,-0.00906528,0.09332802,-0.09332792,0.20019704,-0.20019701,1.34290229,-1.34290207,0.02806651,-0.02806650,0.30785734,-0.30785716
-2.47623812,2.25341113,-2.25341053,0.80743112,-0.80743072,0.41094112,-0.41094094,0.00899728,-0.00899728,0.08561652,-0.08561643,0.19607026,-0.19607024,1.31535997,-1.31535986,0.02687257,-0.02687256,0.29298802,-0.29298786
-2.47023512,2.18826957,-2.18826913,0.76946043,-0.76946004,0.39351155,-0.39351138,0.00888460,-0.00888460,0.07868699,-0.07868691,0.19317066,-0.19317065,1.29611752,-1.29611754,0.02571855,-0.02571854,0.27953964,-0.27953950
-2.46423212,2.13445565,-2.13445538,0.73200958,-0.73200922,0.37716960,-0.37716946,0.00872781,-0.00872781,0.07252935,-0.07252928,0.19155739,-0.19155740,1.28561654,-1.28561669,0.02461642,-0.02461641,0.26756420,-0.26756408
-2.45822911,2.09249054,-2.09249044,0.69537886,-0.69537852,0.36198577,-0.36198564,0.00852869,-0.00852869,0.06712438,-0.06712432,0.19127951,-0.19127954,1.28420022,-1.28420050,0.02357732,-0.02357732,0.25709295,-0.25709286
-2.45222611,2.06273890,-2.06273898,0.65983301,-0.65983269,0.34801180,-0.34801169,0.00829023,-0.00829022,0.06244486,-0.06244481,0.19237349,-0.19237354,1.29209786,-1.29209827,0.02261128,-0.02261127,0.24813742,-0.24813734
-2.44622311,2.04539422,-2.04539447,0.62560014,-0.62559983,0.33528074,-0.33528065,0.00801648,-0.00801648,0.05845683,-0.05845679,0.19486058,-0.19486066,1.30940908,-1.30940963,0.02172684,-0.02172684,0.24069060,-0.24069054
-2.44022011,2.04046502,-2.04046545,0.59287158,-0.59287130,0.32380711,-0.32380704,0.00771251,-0.00771250,0.05512082,-0.05512078,0.19874425,-0.19874434,1.33608862,-1.33608929,0.02093089,-0.02093089,0.23472822,-0.23472818
-2.43421711,2.04776304,-2.04776363,0.56180257,-0.56180231,0.31358730,-0.31358725,0.00738414,-0.00738414,0.05239308,-0.05239305,0.20400763,-0.20400774,1.37193253,-1.37193333,0.02022840,-0.02022839,0.23020997,-0.23020996
-2.42821411,2.06689423,-2.06689498,0.53251357,-0.53251333,0.30460012,-0.30460009,0.00703789,-0.00703789,0.05022681,-0.05022679,0.21061141,-0.21061154,1.41656702,-1.41656793,0.01962231,-0.01962231,0.22708072,-0.22708072
-2.42221111,2.09725365,-2.09725455,0.50509208,-0.50509187,0.29680759,-0.29680757,0.00668072,-0.00668071,0.04857328,-0.04857326,0.21849203,-0.21849218,1.46944084,-1.46944187,0.01911348,-0.01911348,0.22527169,-0.22527171
-2.41620810,2.13802533,-2.13802636,0.47959490,-0.47959472,0.29015588,-0.29015588,0.00631983,-0.00631983,0.04738286,-0.04738285,0.22756057,-0.22756072,1.52982254,-1.52982365,0.01870064,-0.01870064,0.22470165,-0.22470168
-2.41020510,2.18818787,-2.18818901,0.45605063,-0.45605047,0.28457652,-0.28457653,0.00596252,-0.00596252,0.04660598,-0.04660598,0.23770236,-0.23770253,1.59680319,-1.59680438,0.01838050,-0.01838050,0.22527810,-0.22527815
-2.40420210,2.24652666,-2.24652790,0.43446232,-0.43446218,0.27998780,-0.27998782,0.00561598,-0.00561597,0.04619400,-0.04619401,0.24877753,-0.24877771,1.66930560,-1.66930685,0.01814784,-0.01814784,0.22689863,-0.22689869
-2.39819910,2.31165310,-2.31165440,0.41481028,-0.41481016,0.27629654,-0.27629658,0.00528707,-0.00528707,0.04609989,-0.04609990,0.26062245,-0.26062264,1.74610014,-1.74610143,0.01799570,-0.01799571,0.22945227,-0.22945234
-2.39219610,2.38203070,-2.38203204,0.39705487,-0.39705478,0.27340007,-0.27340011,0.00498225,-0.00498224,0.04627890,-0.04627891,0.27305222,-0.27305241,1.82582746,-1.82582876,0.01791566,-0.01791567,0.23282117,-0.23282126
-2.38619310,2.45600800,-2.45600937,0.38113934,-0.38113926,0.27118846,-0.27118851,0.00470735,-0.00470735,0.04668905,-0.04668906,0.28586417,-0.28586437,1.90702757,-1.90702887,0.01789807,-0.01789807,0.23688235,-0.23688244
-2.38019010,2.53185732,-2.53185868,0.36699244,-0.36699239,0.26954708,-0.26954714,0.00446752,-0.00446752,0.04729158,-0.04729159,0.29884224,-0.29884244,1.98817469,-1.98817596,0.01793236,-0.01793236,0.24150966,-0.24150976
-2.37418709,2.60781811,-2.60781943,0.35453112,-0.35453109,0.26835926,-0.26835932,0.00426711,-0.00426710,0.04805126,-0.04805127,0.31176219,-0.31176239,2.06771659,-2.06771781,0.01800742,-0.01800742,0.24657599,-0.24657609
-2.36818409,2.68214347,-2.68214474,0.34366287,-0.34366285,0.26750911,-0.26750917,0.00410957,-0.00410957,0.04893660,-0.04893662,0.32439736,-0.32439755,2.14411704,-2.14411819,0.01811189,-0.01811190,0.25195543,-0.25195553
-2.36218109,2.75314792,-2.75314910,0.33428792,-0.33428791,0.26688435,-0.26688441,0.00399746,-0.00399746,0.04992001,-0.04992003,0.33652481,-0.33652499,2.21589956,-2.21590061,0.01823452,-0.01823452,0.25752560,-0.25752570
-2.35617809,2.81925415,-2.81925523,0.32630123,-0.32630124,0.26637904,-0.26637911,0.00393235,-0.00393235,0.05097779,-0.05097781,0.34793164,-0.34793181,2.28169054,-2.28169148,0.01836445,-0.01836446,0.26316986,-0.26316996
-2.35017509,2.87903702,-2.87903797,0.31959411,-0.31959412,0.26589613,-0.26589620,0.00391485,-0.00391485,0.05209014,-0.05209016,0.35842103,-0.35842118,2.34025979,-2.34026059,0.01849153,-0.01849153,0.26877934,-0.26877944
-2.34417209,2.93126230,-2.93126311,0.31405558,-0.31405560,0.26534965,-0.26534971,0.00394459,-0.00394459,0.05324095,-0.05324097,0.36781790,-0.36781804,2.39055657,-2.39055723,0.01860650,-0.01860650,0.27425476,-0.27425486
-2.33816908,2.97491875,-2.97491940,0.30957341,-0.30957344,0.26466650,-0.26466655,0.00402024,-0.00402024,0.05441762,-0.05441764,0.37597386,-0.37597397,2.43173939,-2.43173989,0.01870122,-0.01870123,0.27950784,-0.27950793
-2.33216608,3.00924163,-3.00924212,0.30603485,-0.30603489,0.26378771,-0.26378776,0.00413953,-0.00413953,0.05561073,-0.05561075,0.38277118,-0.38277127,2.46319815,-2.46319849,0.01876880,-0.01876880,0.28446233,-0.28446241
-2.32616308,3.03372696,-3.03372729,0.30332705,-0.30332708,0.26266918,-0.26266922,0.00429930,-0.00429930,0.05681371,-0.05681373,0.38812574,-0.38812581,2.48456758,-2.48456776,0.01880361,-0.01880361,0.28905459,-0.28905466
-2.32016008,3.04813565,-3.04813581,0.30133724,-0.30133729,0.26128174,-0.26128177,0.00449556,-0.00449556,0.05802241,-0.05802243,0.39198870,-0.39198875,2.49573150,-2.49573151,0.01880137,-0.01880138,0.29323362,-0.29323369
-2.31415708,3.05248774,-3.05248773,0.29995285,-0.29995289,0.25961067,-0.25961070,0.00472355,-0.00472355,0.05923464,-0.05923466,0.39434689,-0.39434691,2.49681769,-2.49681754,0.01875907,-0.01875907,0.29696074,-0.29696080
-2.30815408,3.04704719,-3.04704703,0.29906135,-0.29906139,0.25765468,-0.25765471,0.00497781,-0.00497781,0.06044977,-0.06044978,0.39522197,-0.39522198,2.48818393,-2.48818364,0.01867486,-0.01867486,0.30020877,-0.30020882
-2.30215108,3.03229834,-3.03229803,0.29855026,-0.29855030,0.25542439,-0.25542441,0.00525233,-0.00525233,0.06166824,-0.06166826,0.39466847,-0.39466845,2.47039609,-2.47039566,0.01854798,-0.01854798,0.30296093,-0.30296097
-2.29614807,3.00891539,-3.00891495,0.29830719,-0.29830723,0.25294044,-0.25294045,0.00554060,-0.00554060,0.06289124,-0.06289126,0.39277067,-0.39277064,2.44419944,-2.44419889,0.01837857,-0.01837857,0.30520958,-0.30520961
-2.29014507,2.97772693,-2.97772637,0.29822010,-0.29822013,0.25023138,-0.25023138,0.00583581,-0.00583581,0.06412027,-0.06412029,0.38963879,-0.38963874,2.41048496,-2.41048431,0.01816749,-0.01816749,0.30695472,-0.30695474
-2.28414207,2.93967723,-2.93967657,0.29817776,-0.29817779,0.24733143,-0.24733143,0.00613096,-0.00613096,0.06535693,-0.06535695,0.38540436,-0.38540430,2.37025227,-2.37025153,0.01791621,-0.01791621,0.30820265,-0.30820266
-2.27813907,2.89578652,-2.89578578,0.29807067,-0.29807070,0.24427827,-0.24427826,0.00641902,-0.00641903,0.06660273,-0.06660275,0.38021539,-0.38021531,2.32457116,-2.32457035,0.01762658,-0.01762658,0.30896465,-0.30896466
