energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-0.35117559,5.56171328,1.64493514,0.98140662,0.05025077,1.95582343,0.07931600,0.96734474,0.59562248,0.97260344
-0.34517259,5.56350774,1.64585873,0.97600667,0.04838591,1.96311031,0.07901029,0.97247711,0.60066848,0.97636728
-0.33916958,5.56798879,1.64809763,0.97051548,0.04676027,1.97164518,0.07878034,0.97746100,0.60518644,0.98133488
-0.33316658,5.57597378,1.65184971,0.96505260,0.04537563,1.98165241,0.07864220,0.98228376,0.60921959,0.98780444
-0.32716358,5.58827810,1.65729885,0.95974601,0.04423200,1.99334546,0.07861117,0.98695224,0.61282351,0.99606196
-0.32116058,5.60568081,1.66460494,0.95472680,0.04332753,2.00692025,0.07870098,0.99148899,0.61606078,1.00636911
-0.31515758,5.62888871,1.67389383,0.95012359,0.04265841,2.02254835,0.07892293,0.99592737,0.61899536,1.01895123
-0.30915458,5.65850050,1.68524778,0.94605663,0.04221884,2.04037015,0.07928509,1.00030580,0.62168704,1.03398600
-0.30315158,5.69497271,1.69869684,0.94263200,0.04200085,2.06048821,0.07979159,1.00466154,0.62418612,1.05159324
-0.29714857,5.73858937,1.71421198,0.93993626,0.04199430,2.08296116,0.08044200,1.00902454,0.62652893,1.07182663
-0.29114557,5.78943700,1.73170035,0.93803177,0.04218675,2.10779828,0.08123096,1.01341162,0.62873416,1.09466766
-0.28514257,5.84738647,1.75100303,0.93695290,0.04256346,2.13495519,0.08214796,1.01782149,0.63080046,1.12002222
-0.27913957,5.91208300,1.77189584,0.93670341,0.04310740,2.16433075,0.08317740,1.02223093,0.63270532,1.14772029
-0.27313657,5.98294501,1.79409303,0.93725517,0.04379932,2.19576552,0.08429882,1.02659233,0.63440535,1.17751860
-0.26713357,6.05917247,1.81725412,0.93854824,0.04461789,2.22904192,0.08548747,1.03083292,0.63583797,1.20910655
-0.26113057,6.13976442,1.84099362,0.94049234,0.04553991,2.26388615,0.08671503,1.03485561,0.63692438,1.24211500
-0.25512756,6.22354533,1.86489321,0.94296972,0.04654065,2.29997204,0.08795055,1.03854151,0.63757368,1.27612773
-0.24912456,6.30919932,1.88851601,0.94583920,0.04759418,2.33692674,0.08916155,1.04175393,0.63768783,1.31069505
-0.24312156,6.39531073,1.91142221,0.94894133,0.04867387,2.37433812,0.09031519,1.04434377,0.63716724,1.34534902
-0.23711856,6.48040938,1.93318538,0.95210423,0.04975288,2.41176387,0.09137955,1.04615575,0.63591666,1.37961946
-0.23111556,6.56301862,1.95340870,0.95515010,0.05080472,2.44874181,0.09232480,1.04703544,0.63385089,1.41305019
-0.22511256,6.64170389,1.97174014,0.95790188,0.05180386,2.48480140,0.09312441,1.04683641,0.63090027,1.44521458
-0.21910955,6.71511985,1.98788610,0.96018989,0.05272634,2.51947574,0.09375616,1.04542732,0.62701529,1.47572965
-0.21310655,6.78205388,2.00162256,0.96185811,0.05355031,2.55231406,0.09420296,1.04269843,0.62217042,1.50426820
-0.20710355,6.84146415,2.01280327,0.96276990,0.05425662,2.58289384,0.09445350,1.03856735,0.61636666,1.53056817
-0.20110055,6.89251069,2.02136457,0.96281283,0.05482930,2.61083248,0.09450268,1.03298356,0.60963296,1.55443898
-0.19509755,6.93457834,2.02732660,0.96190261,0.05525595,2.63579791,0.09435165,1.02593175,0.60202619,1.57576447
-0.18909455,6.96729062,2.03079075,0.95998576,0.05552803,2.65751769,0.09400775,1.01743361,0.59362999,1.59450243
-0.18309155,6.99051447,2.03193365,0.95704122,0.05564110,2.67578636,0.09348409,1.00754831,0.58455238,1.61068078
-0.17708854,7.00435565,2.03099788,0.95308063,0.05559485,2.69047073,0.09279893,0.99637141,0.57492232,1.62439078
-0.17108554,7.00914572,2.02827997,0.94814750,0.05539302,2.70151271,0.09197488,0.98403266,0.56488564,1.63577763
-0.16508254,7.00542123,2.02411635,0.94231520,0.05504327,2.70892972,0.09103793,0.97069252,0.55460026,1.64502925
-0.15907954,6.99389658,2.01886786,0.93568398,0.05455683,2.71281258,0.09001637,0.95653788,0.54423129,1.65236375
-0.15307654,6.97543193,2.01290378,0.92837717,0.05394809,2.71332087,0.08893965,0.94177706,0.53394600,1.65801657
-0.14707354,6.95099785,2.00658598,0.92053663,0.05323410,2.71067601,0.08783727,0.92663436,0.52390908,1.66222792
-0.14107054,6.92163844,2.00025418,0.91231778,0.05243396,2.70515222,0.08673765,0.91134440,0.51427829,1.66523136
-0.13506753,6.88843448,1.99421277,0.90388426,0.05156819,2.69706582,0.08566713,0.89614648,0.50520078,1.66724406
-0.12906453,6.85246817,1.98871995,0.89540256,0.05065809,2.68676320,0.08464909,0.88127905,0.49681000,1.66845941
-0.12306153,6.81479088,1.98397962,0.88703660,0.04972500,2.67460801,0.08370321,0.86697449,0.48922346,1.66904211
-0.11705853,6.77639479,1.98013615,0.87894272,0.04878973,2.66096802,0.08284492,0.85345434,0.48254121,1.66912614
-0.11105553,6.73818933,1.97727232,0.87126496,0.04787191,2.64620225,0.08208505,0.84092490,0.47684510,1.66881527
-0.10505253,6.70098283,1.97541023,0.86413094,0.04698948,2.63064881,0.08142962,0.82957341,0.47219858,1.66818614
-0.09904952,6.66546938,1.97451506,0.85764840,0.04615829,2.61461397,0.08087993,0.81956470,0.46864710,1.66729336
-0.09304652,6.63222088,1.97450124,0.85190239,0.04539171,2.59836278,0.08043271,0.81103832,0.46621890,1.66617598
-0.08704352,6.60168370,1.97524050,0.84695341,0.04470049,2.58211163,0.08008051,0.80410624,0.46492601,1.66486493
-0.08104052,6.57417938,1.97657140,0.84283618,0.04409262,2.56602287,0.07981220,0.79885091,0.46476539,1.66339041
-0.07503752,6.54990846,1.97830945,0.83955937,0.04357341,2.55020164,0.07961356,0.79532392,0.46572008,1.66178883
-0.06903452,6.52895675,1.98025746,0.83710603,0.04314561,2.53469487,0.07946801,0.79354509,0.46776025,1.66010835
-0.06303152,6.51130299,1.98221534,0.83543474,0.04280969,2.51949235,0.07935728,0.79350200,0.47084401,1.65841272
-0.05702851,6.49682737,1.98398881,0.83448146,0.04256417,2.50452975,0.07926223,0.79515016,0.47491820,1.65678297
-0.05102551,6.48532001,1.98539665,0.83416191,0.04240603,2.48969319,0.07916351,0.79841371,0.47991880,1.65531661
-0.04502251,6.47648923,1.98627622,0.83437444,0.04233117,2.47482525,0.07904231,0.80318667,0.48577128,1.65412454
-0.03901951,6.46996927,1.98648684,0.83500320,0.04233485,2.45973199,0.07888096,0.80933497,0.49239084,1.65332569
-0.03301651,6.46532739,1.98591129,0.83592164,0.04241219,2.44419081,0.07866348,0.81669903,0.49968259,1.65303988
-0.02701351,6.46207068,1.98445529,0.83699615,0.04255849,2.42795869,0.07837606,0.82509715,0.50754184,1.65337936
-0.02101051,6.45965297,1.98204538,0.83808967,0.04276969,2.41078081,0.07800737,0.83432947,0.51585446,1.65443975
-0.01500750,6.45748209,1.97862543,0.83906535,0.04304256,2.39239914,0.07754884,0.84418264,0.52449758,1.65629109
-0.00900450,6.45492828,1.97415234,0.83979008,0.04337490,2.37256092,0.07699480,0.85443499,0.53334052,1.65896975
-0.00300150,6.45133402,1.96859125,0.84013771,0.04376561,2.35102693,0.07634250,0.86486208,0.54224607,1.66247186
0.00300150,6.44602579,1.96191091,0.83999218,0.04421459,2.32757934,0.07559213,0.87524257,0.55107216,1.66674896
0.00900450,6.43832783,1.95407964,0.83925015,0.04472267,2.30202913,0.07474661,0.88536411,0.55967389,1.67170624
0.01500750,6.42757809,1.94506217,0.83782337,0.04529127,2.27422285,0.07381148,0.89502904,0.56790586,1.67720372
0.02101051,6.41314591,1.93481788,0.83564057,0.04592210,2.24404869,0.07279459,0.90405973,0.57562472,1.68306041
0.02701351,6.39445105,1.92330048,0.83264889,0.04661673,2.21144172,0.07170580,0.91230334,0.58269198,1.68906130
0.03301651,6.37098337,1.91045926,0.82881488,0.04737616,2.17638804,0.07055672,0.91963567,0.58897674,1.69496690
0.03901951,6.34232216,1.89624189,0.82412487,0.04820035,2.13892778,0.06936023,0.92596402,0.59435849,1.70052479
0.04502251,6.30815421,1.88059856,0.81858497,0.04908777,2.09915666,0.06813023,0.93122899,0.59872967,1.70548239
0.05102551,6.26828943,1.86348716,0.81222043,0.05003504,2.05722616,0.06688117,0.93540487,0.60199800,1.70960039
0.05702851,6.22267313,1.84487912,0.80507453,0.05103654,2.01334189,0.06562767,0.93849893,0.60408837,1.71266585
0.06303152,6.17139400,1.82476560,0.79720709,0.05208426,1.96776035,0.06438418,0.94054938,0.60494442,1.71450422
0.06903452,6.11468706,1.80316338,0.78869244,0.05316766,1.92078399,0.06316456,0.94162226,0.60452956,1.71498955
0.07503752,6.05293129,1.78012012,0.77961714,0.05427372,1.87275456,0.06198177,0.94180737,0.60282749,1.71405222
0.08104052,5.98664163,1.75571866,0.77007735,0.05538708,1.82404512,0.06084748,0.94121342,0.59984231,1.71168376
0.08704352,5.91645571,1.73007984,0.76017611,0.05649039,1.77505072,0.05977183,0.93996274,0.59559803,1.70793836
0.09304652,5.84311560,1.70336373,0.75002047,0.05756476,1.72617832,0.05876310,0.93818571,0.59013786,1.70293115
0.09904952,5.76744562,1.67576906,0.73971868,0.05859027,1.67783617,0.05782755,0.93601523,0.58352296,1.69683317
0.10505253,5.69032695,1.64753094,0.72937744,0.05954669,1.63042312,0.05696924,0.93358152,0.57583102,1.68986342
0.11105553,5.61267031,1.61891676,0.71909944,0.06041412,1.58431832,0.05618988,0.93100736,0.56715463,1.68227850
0.11705853,5.53538799,1.59022061,0.70898112,0.06117382,1.53987179,0.05548887,0.92840404,0.55759947,1.67436027
0.12306153,5.45936633,1.56175642,0.69911078,0.06180887,1.49739607,0.05486327,0.92586821,0.54728240,1.66640252
0.12906453,5.38543995,1.53385024,0.68956709,0.06230490,1.45715947,0.05430791,0.92347944,0.53632964,1.65869704
0.13506753,5.31436877,1.50683184,0.68041798,0.06265065,1.41938103,0.05381560,0.92129889,0.52487485,1.65152019
0.14107054,5.24681853,1.48102631,0.67171996,0.06283852,1.38422731,0.05337736,0.91936867,0.51305728,1.64512042
0.14707354,5.18334563,1.45674578,0.66351774,0.06286486,1.35181119,0.05298273,0.91771209,0.50102004,1.63970762
0.15307654,5.12438659,1.43428178,0.65584429,0.06273017,1.32219238,0.05262016,0.91633455,0.48890837,1.63544460
0.15907954,5.07025223,1.41389852,0.64872111,0.06243907,1.29537968,0.05227738,0.91522493,0.47686797,1.63244136
0.16508254,5.02112664,1.39582723,0.64215877,0.06200019,1.27133464,0.05194191,0.91435741,0.46504350,1.63075212
0.17108554,4.97707055,1.38026189,0.63615760,0.06142578,1.24997632,0.05160149,0.91369352,0.45357699,1.63037546
0.17708854,4.93802875,1.36735620,0.63070846,0.06073120,1.23118689,0.05124455,0.91318427,0.44260639,1.63125737
0.18309155,4.90384082,1.35722207,0.62579365,0.05993435,1.21481763,0.05086065,0.91277231,0.43226420,1.63329700
0.18909455,4.87425480,1.34992928,0.62138777,0.05905492,1.20069516,0.05044092,0.91239402,0.42267603,1.63635483
0.19509755,4.84894286,1.34550635,0.61745854,0.05811363,1.18862735,0.04997839,0.91198144,0.41395936,1.64026276
0.20110055,4.82751835,1.34394240,0.61396767,0.05713142,1.17840899,0.04946833,0.91146408,0.40622224,1.64483555
0.20710355,4.80955367,1.34518972,0.61087162,0.05612871,1.16982681,0.04890845,0.91077053,0.39956215,1.64988319
0.21310655,4.79459813,1.34916692,0.60812239,0.05512469,1.16266385,0.04829906,0.90983003,0.39406494,1.65522335
0.21910955,4.78219545,1.35576237,0.60566828,0.05413666,1.15670312,0.04764313,0.90857388,0.38980384,1.66069343
0.22511256,4.77190020,1.36483778,0.60345467,0.05317962,1.15173058,0.04694625,0.90693682,0.38683865,1.66616166
0.23111556,4.76329303,1.37623172,0.60142486,0.05226582,1.14753756,0.04621649,0.90485844,0.38521502,1.67153661
0.23711856,4.75599408,1.38976297,0.59952100,0.05140462,1.14392268,0.04546421,0.90228461,0.38496397,1.67677468
0.24312156,4.74967444,1.40523370,0.59768513,0.05060238,1.14069349,0.04470179,0.89916893,0.38610150,1.68188532
0.24912456,4.74406542,1.42243233,0.59586025,0.04986259,1.13766785,0.04394323,0.89547422,0.38862841,1.68693356
0.25512756,4.73896542,1.44113619,0.59399165,0.04918603,1.13467541,0.04320377,0.89117410,0.39253031,1.69203977
0.26113057,4.73424425,1.46111399,0.59202813,0.04857109,1.13155901,0.04249942,0.88625444,0.39777778,1.69737658
0.26713357,4.72984477,1.48212818,0.58992348,0.04801417,1.12817630,0.04184648,0.88071476,0.40432672,1.70316315
0.27313657,4.72578187,1.50393723,0.58763778,0.04751014,1.12440155,0.04126103,0.87456944,0.41211886,1.70965679
0.27913957,4.72213859,1.52629795,0.58513874,0.04705273,1.12012744,0.04075844,0.86784859,0.42108241,1.71714231
0.28514257,4.71905958,1.54896786,0.58240288,0.04663505,1.11526707,0.04035286,0.86059861,0.43113286,1.72591957
0.29114557,4.71674176,1.57170766,0.57941647,0.04624994,1.10975575,0.04005678,0.85288218,0.44217382,1.73628951
0.29714857,4.71542257,1.59428369,0.57617620,0.04589039,1.10355264,0.03988059,0.84477772,0.45409800,1.74853927
0.30315158,4.71536588,1.61647041,0.57268951,0.04554977,1.09664197,0.03983224,0.83637821,0.46678830,1.76292703
0.30915458,4.71684600,1.63805277,0.56897443,0.04522207,1.08903369,0.03991691,0.82778930,0.48011880,1.77966710
0.31515758,4.72013024,1.65882840,0.56505910,0.04490204,1.08076344,0.04013680,0.81912685,0.49395593,1.79891582
0.32116058,4.72546068,1.67860944,0.56098072,0.04458519,1.07189159,0.04049099,0.81051375,0.50815961,1.82075911
0.32716358,4.73303576,1.69722394,0.55678413,0.04426783,1.06250155,0.04097536,0.80207627,0.52258437,1.84520191
0.33316658,4.74299252,1.71451680,0.55251999,0.04394692,1.05269698,0.04158265,0.79394000,0.53708054,1.87216034
0.33916958,4.75539047,1.73035006,0.54824263,0.04361999,1.04259826,0.04230257,0.78622555,0.55149553,1.90145686
0.34517259,4.77019771,1.74460269,0.54400775,0.04328499,1.03233813,0.04312206,0.77904416,0.56567503,1.93281886
0.35117559,4.78728044,1.75716982,0.53986992,0.04294007,1.02205678,0.04402554,0.77249355,0.57946445,1.96588076
0.35717859,4.80639639,1.76796154,0.53588016,0.04258351,1.01189654,0.04499537,0.76665407,0.59271032,2.00019000
0.36318159,4.82719292,1.77690142,0.53208372,0.04221352,1.00199641,0.04601231,0.76158547,0.60526199,2.03521655
0.36918459,4.84921020,1.78392494,0.52851806,0.04182816,0.99248679,0.04705600,0.75732442,0.61697328,2.07036592
0.37518759,4.87188963,1.78897790,0.52521124,0.04142528,0.98348454,0.04810558,0.75388295,0.62770444,2.10499525
0.38119060,4.89458741,1.79201520,0.52218080,0.04100250,0.97508866,0.04914028,0.75124792,0.63732418,2.13843195
0.38719360,4.91659290,1.79299993,0.51943314,0.04055726,0.96737686,0.05014001,0.74938154,0.64571181,2.16999423
0.39319660,4.93715116,1.79190308,0.51696351,0.04008685,0.96040304,0.05108595,0.74822295,0.65275946,2.19901275
0.39919960,4.95548865,1.78870378,0.51475644,0.03958854,0.95419593,0.05196111,0.74769081,0.65837434,2.22485260
0.40520260,4.97084101,1.78339022,0.51278681,0.03905973,0.94875870,0.05275079,0.74768675,0.66248085,2.24693466
0.41120560,4.98248167,1.77596111,0.51102122,0.03849806,0.94406974,0.05344302,0.74809954,0.66502260,2.26475554
0.41720860,4.98974991,1.76642752,0.50941979,0.03790162,0.94008438,0.05402888,0.74880965,0.66596409,2.27790519
0.42321161,4.99207696,1.75481508,0.50793819,0.03726904,0.93673737,0.05450269,0.74969422,0.66529203,2.28608161
0.42921461,4.98900906,1.74116623,0.50652973,0.03659969,0.93394613,0.05486214,0.75063192,0.66301623,2.28910193
0.43521761,4.98022631,1.72554234,0.50514751,0.03589375,0.93161430,0.05510826,0.75150763,0.65916993,2.28690959
0.44122061,4.96555657,1.70802550,0.50374649,0.03515229,0.92963577,0.05524530,0.75221679,0.65380947,2.27957729
0.44722361,4.94498395,1.68871983,0.50228528,0.03437734,0.92789860,0.05528052,0.75266898,0.64701342,2.26730575
0.45322661,4.91865167,1.66775224,0.50072787,0.03357185,0.92628907,0.05522387,0.75279104,0.63888106,2.25041852
0.45922961,4.88685956,1.64527238,0.49904486,0.03273969,0.92469544,0.05508763,0.75252916,0.62953034,2.22935310
0.46523262,4.85005658,1.62145206,0.49721462,0.03188556,0.92301153,0.05488595,0.75185038,0.61909531,2.20464894
0.47123562,4.80882909,1.59648391,0.49522403,0.03101486,0.92114002,0.05463442,0.75074324,0.60772320,2.17693298
0.47723862,4.76388584,1.57057960,0.49306898,0.03013363,0.91899539,0.05434962,0.74921768,0.59557131,2.14690331
0.48324162,4.71604041,1.54396758,0.49075477,0.02924830,0.91650662,0.05404864,0.74730442,0.58280376,2.11531166
0.48924462,4.66619232,1.51689056,0.48829619,0.02836561,0.91361952,0.05374870,0.74505381,0.56958830,2.08294551
0.49524762,4.61530733,1.48960281,0.48571756,0.02749244,0.91029884,0.05346680,0.74253428,0.55609334,2.05061018
0.50125063,4.56439788,1.46236747,0.48305260,0.02663561,0.90652995,0.05321938,0.73983046,0.54248523,2.01911147
0.50725363,4.51450384,1.43545371,0.48034420,0.02580179,0.90232026,0.05302208,0.73704114,0.52892590,1.98923914
0.51325663,4.46667396,1.40913397,0.47764408,0.02499735,0.89770014,0.05288957,0.73427698,0.51557091,1.96175151
0.51925963,4.42194787,1.38368109,0.47501225,0.02422825,0.89272336,0.05283536,0.73165808,0.50256797,1.93736105
0.52526263,4.38133835,1.35936526,0.47251626,0.02349999,0.88746680,0.05287174,0.72931136,0.49005564,1.91672114
0.53126563,4.34581365,1.33645062,0.47023018,0.02281747,0.88202953,0.05300967,0.72736768,0.47816249,1.90041372
0.53726863,4.31627928,1.31519145,0.46823327,0.02218503,0.87653083,0.05325869,0.72595870,0.46700636,1.88893784
0.54327164,4.29355899,1.29582779,0.46660820,0.02160633,0.87110743,0.05362685,0.72521345,0.45669365,1.88269895
0.54927464,4.27837471,1.27858039,0.46543892,0.02108438,0.86590956,0.05412062,0.72525456,0.44731863,1.88199889
0.55527764,4.27132547,1.26364494,0.46480808,0.02062146,0.86109608,0.05474475,0.72619408,0.43896262,1.88702668
0.56128064,4.27286554,1.25118587,0.46479405,0.02021916,0.85682874,0.05550214,0.72812914,0.43169289,1.89785027
0.56728364,4.28328250,1.24132954,0.46546764,0.01987827,0.85326555,0.05639365,0.73113741,0.42556141,1.91440955
0.57328664,4.30267608,1.23415748,0.46688865,0.01959883,0.85055374,0.05741795,0.73527247,0.42060336,1.93651116
0.57928964,4.33093906,1.22969970,0.46910235,0.01938005,0.84882245,0.05857135,0.74055948,0.41683543,1.96382538
0.58529265,4.36774158,1.22792871,0.47213608,0.01922029,0.84817558,0.05984766,0.74699124,0.41425413,1.99588596
0.59129565,4.41252036,1.22875467,0.47599624,0.01911701,0.84868519,0.06123807,0.75452493,0.41283415,2.03209321
0.59729865,4.46447436,1.23202210,0.48066579,0.01906678,0.85038576,0.06273118,0.76307986,0.41252699,2.07172093
0.60330165,4.52256803,1.23750858,0.48610248,0.01906525,0.85326985,0.06431301,0.77253644,0.41326006,2.11392759
0.60930465,4.58554331,1.24492584,0.49223801,0.01910717,0.85728531,0.06596719,0.78273649,0.41493630,2.15777178
0.61530765,4.65194071,1.25392350,0.49897823,0.01918640,0.86233436,0.06767523,0.79348531,0.41743469,2.20223209
0.62131066,4.72012975,1.26409544,0.50620441,0.01929600,0.86827477,0.06941691,0.80455518,0.42061162,2.24623092
0.62731366,4.78834813,1.27498892,0.51377566,0.01942829,0.87492295,0.07117072,0.81569062,0.42430326,2.28866179
0.63331666,4.85474851,1.28611612,0.52153236,0.01957500,0.88205912,0.07291447,0.82661510,0.42832891,2.32841924
0.63931966,4.91745143,1.29696776,0.52930063,0.01972743,0.88943420,0.07462588,0.83703905,0.43249535,2.36443036
0.64532266,4.97460218,1.30702826,0.53689741,0.01987659,0.89677812,0.07628323,0.84666880,0.43660207,2.39568671
0.65132566,5.02442935,1.31579184,0.54413623,0.02001347,0.90380928,0.07786601,0.85521622,0.44044721,2.42127533
0.65732866,5.06530236,1.32277889,0.55083318,0.02012919,0.91024455,0.07935550,0.86240846,0.44383395,2.44040758
0.66333167,5.09578552,1.32755181,0.55681281,0.02021530,0.91580940,0.08073531,0.86799752,0.44657715,2.45244447
0.66933467,5.11468608,1.32972966,0.56191390,0.02026395,0.92024776,0.08199179,0.87176907,0.44851000,2.45691747
0.67533767,5.12109404,1.32900088,0.56599456,0.02026815,0.92333096,0.08311433,0.87355024,0.44949023,2.45354381
0.68134067,5.11441217,1.32513369,0.56893663,0.02022194,0.92486558,0.08409549,0.87321594,0.44940572,2.44223568
0.68734367,5.09437478,1.31798348,0.57064910,0.02012056,0.92469968,0.08493106,0.87069349,0.44817927,2.42310290
0.69334667,5.06105483,1.30749715,0.57107048,0.01996063,0.92272729,0.08561990,0.86596532,0.44577214,2.39644912
0.69934967,5.01485908,1.29371407,0.57017003,0.01974016,0.91889113,0.08616372,0.85906970,0.44218636,2.36276173
0.70535268,4.95651208,1.27676378,0.56794789,0.01945869,0.91318325,0.08656671,0.85009956,0.43746555,2.32269605
0.71135568,4.88702977,1.25686060,0.56443405,0.01911722,0.90564397,0.08683515,0.83919938,0.43169429,2.27705466
0.71735868,4.80768439,1.23429538,0.55968641,0.01871823,0.89635904,0.08697695,0.82656043,0.42499599,2.22676259
0.72336168,4.71996234,1.20942496,0.55378803,0.01826555,0.88545541,0.08700120,0.81241464,0.41752938,2.17283986
0.72936468,4.62551695,1.18265957,0.54684361,0.01776425,0.87309568,0.08691771,0.79702732,0.40948364,2.11637204
0.73536768,4.52611829,1.15444898,0.53897558,0.01722049,0.85947174,0.08673662,0.78068910,0.40107257,2.05848034
0.74137069,4.42360197,1.12526782,0.53031986,0.01664134,0.84479769,0.08646808,0.76370750,0.39252776,2.00029215
0.74737369,4.31981878,1.09560063,0.52102151,0.01603455,0.82930252,0.08612201,0.74639832,0.38409126,1.94291292
0.75337669,4.21658680,1.06592729,0.51123042,0.01540836,0.81322267,0.08570788,0.72907729,0.37600790,1.88740032
0.75937969,4.11564742,1.03670914,0.50109717,0.01477128,0.79679485,0.08523465,0.71205213,0.36851747,1.83474133
0.76538269,4.01862627,1.00837646,0.49076924,0.01413183,0.78024918,0.08471070,0.69561530,0.36184732,1.78583262
0.77138569,3.92699999,0.98131752,0.48038759,0.01349841,0.76380307,0.08414386,0.68003765,0.35620535,1.74146467
0.77738869,3.84206923,0.95586957,0.47008370,0.01287900,0.74765570,0.08354145,0.66556297,0.35177380,1.70230979
0.78339170,3.76493824,0.93231202,0.45997712,0.01228108,0.73198348,0.08291036,0.65240361,0.34870401,1.66891392
0.78939470,3.69650120,0.91086197,0.45017363,0.01171145,0.71693639,0.08225704,0.64073717,0.34711234,1.64169236
0.79539770,3.63743499,0.89167210,0.44076383,0.01117608,0.70263542,0.08158761,0.63070429,0.34707739,1.62092902
0.80140070,3.58819836,0.87483108,0.43182243,0.01068006,0.68917103,0.08090787,0.62240749,0.34863857,1.60677917
0.80740370,3.54903715,0.86036627,0.42340799,0.01022752,0.67660274,0.08022325,0.61591092,0.35179601,1.59927522
0.81340670,3.51999496,0.84824863,0.41556326,0.00982161,0.66495979,0.07953881,0.61124124,0.35651201,1.59833526
0.81940970,3.50092894,0.83839969,0.40831597,0.00946449,0.65424294,0.07885919,0.60838915,0.36271357,1.60377400
0.82541271,3.49153000,0.83070016,0.40168017,0.00915737,0.64442720,0.07818856,0.60731190,0.37029632,1.61531575
0.83141571,3.49134676,0.82499985,0.39565789,0.00890054,0.63546557,0.07753054,0.60793636,0.37912934,1.63260886
0.83741871,3.49981240,0.82112857,0.39024129,0.00869347,0.62729352,0.07688823,0.61016278,0.38906082,1.65524130
0.84342171,3.51627361,0.81890734,0.38541490,0.00853486,0.61983418,0.07626411,0.61386896,0.39992434,1.68275685
0.84942471,3.54002051,0.81815966,0.38115825,0.00842280,0.61300387,0.07566019,0.61891484,0.41154541,1.71467136
0.85542771,3.57031659,0.81872204,0.37744835,0.00835482,0.60671795,0.07507801,0.62514731,0.42374806,1.75048851
0.86143072,3.60642735,0.82045347,0.37426227,0.00832803,0.60089650,0.07451877,0.63240507,0.43636125,1.78971458
0.86743372,3.64764666,0.82324328,0.37157945,0.00833925,0.59546975,0.07398353,0.64052347,0.44922469,1.83187172
0.87343672,3.69331952,0.82701693,0.36938365,0.00838506,0.59038282,0.07347333,0.64933909,0.46219390,1.87650906
0.87943972,3.74286028,0.83173947,0.36766456,0.00846195,0.58559967,0.07298939,0.65869396,0.47514441,1.92321145
0.88544272,3.79576533,0.83741633,0.36641869,0.00856640,0.58110584,0.07253330,0.66843919,0.48797462,1.97160519
0.89144572,3.85161967,0.84409139,0.36564977,0.00869493,0.57690998,0.07210712,0.67843795,0.50060756,2.02136079
0.89744872,3.91009678,0.85184243,0.36536833,0.00884416,0.57304386,0.07171348,0.68856769,0.51299115,2.07219242
0.90345173,3.97095190,0.86077390,0.36559063,0.00901088,0.56956095,0.07135560,0.69872136,0.52509724,2.12385419
0.90945473,4.03400879,0.87100756,0.36633686,0.00919202,0.56653348,0.07103721,0.70880785,0.53691929,2.17613348
0.91545773,4.09914072,0.88267132,0.36762877,0.00938473,0.56404818,0.07076239,0.71875132,0.54846888,2.22884167
0.92146073,4.16624662,0.89588677,0.36948673,0.00958631,0.56220079,0.07053535,0.72848978,0.55977126,2.28180281
0.92746373,4.23522371,0.91075619,0.37192652,0.00979424,0.56108964,0.07036010,0.73797275,0.57086017,2.33484087
0.93346673,4.30593817,0.92734952,0.37495591,0.01000612,0.56080865,0.07024008,0.74715830,0.58177210,2.38776646
0.93946973,4.37819557,0.94569222,0.37857125,0.01021968,0.56144006,0.07017774,0.75600956,0.59254043,2.44036367
0.94547274,4.45171297,0.96575451,0.38275436,0.01043271,0.56304730,0.07017409,0.76449092,0.60318971,2.49237813
0.95147574,4.52609435,0.98744272,0.38746986,0.01064305,0.56566839,0.07022835,0.77256420,0.61373025,2.54350692
0.95747874,4.60081131,1.01059329,0.39266311,0.01084853,0.56931029,0.07033754,0.78018497,0.62415356,2.59339128
0.96348174,4.67519022,1.03496978,0.39825905,0.01104698,0.57394444,0.07049623,0.78729931,0.63442869,2.64161251
0.96948474,4.74840725,1.06026324,0.40416184,0.01123621,0.57950392,0.07069639,0.79384117,0.64449977,2.68769183
0.97548774,4.81949181,1.08609592,0.41025567,0.01141395,0.58588223,0.07092734,0.79973066,0.65428485,2.73109418
0.98149075,4.88733883,1.11202844,0.41640647,0.01157793,0.59293402,0.07117587,0.80487325,0.66367626,2.77123617
0.98749375,4.95072974,1.13757002,0.42246469,0.01172584,0.60047770,0.07142653,0.80916010,0.67254226,2.80749792
0.99349675,5.00836143,1.16219151,0.42826901,0.01185536,0.60829974,0.07166203,0.81246963,0.68073028,2.83923848
0.99949975,5.05888221,1.18534062,0.43365080,0.01196421,0.61616080,0.07186383,0.81467008,0.68807124,2.86581409
1.00550275,5.10093334,1.20645877,0.43843916,0.01205019,0.62380305,0.07201282,0.81562326,0.69438513,2.88659864
1.01150575,5.13319425,1.22499891,0.44246648,0.01211122,0.63095876,0.07209010,0.81518916,0.69948736,2.90100545
1.01750875,5.15442972,1.24044340,0.44557398,0.01214542,0.63735943,0.07207785,0.81323129,0.70319573,2.90850930
1.02351176,5.16353678,1.25232137,0.44761738,0.01215114,0.64274533,0.07196017,0.80962253,0.70533773,2.90866790
1.02951476,5.15958939,1.26022481,0.44847206,0.01212702,0.64687486,0.07172397,0.80425116,0.70575771,2.90114181
