energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
0.09304652,5.27007225,0.53785913,2.51249804,0.00402991,0.09860906,0.27116633,0.00000000,0.49599078,2.28389223
0.09904952,5.24979603,0.53431493,2.49313014,0.00381531,0.10036440,0.27034256,0.00000000,0.49681281,2.28217217
0.10505253,5.21574328,0.52901351,2.46598744,0.00359455,0.10200559,0.26905195,0.00000000,0.49692787,2.27521798
0.11105553,5.16855888,0.52207923,2.43148557,0.00337081,0.10353921,0.26736873,0.00000000,0.49642484,2.26315981
0.11705853,5.10903610,0.51365594,2.39013293,0.00314720,0.10497427,0.26536394,0.00000000,0.49538467,2.24618214
0.12306153,5.03809698,0.50390323,2.34251825,0.00292671,0.10632202,0.26310239,0.00000000,0.49387586,2.22452039
0.12906453,4.95677198,0.49299245,2.28929755,0.00271213,0.10759553,0.26064004,0.00000000,0.49195067,2.19845702
0.13506753,4.86617964,0.48110279,2.23118105,0.00250605,0.10880931,0.25802187,0.00000000,0.48964256,2.16831716
0.14107054,4.76750707,0.46841757,2.16892040,0.00231079,0.10997874,0.25528041,0.00000000,0.48696468,2.13446409
0.14707354,4.66199174,0.45512067,2.10329659,0.00212841,0.11111950,0.25243490,0.00000000,0.48390977,2.09729450
0.15307654,4.55090508,0.44139349,2.03510884,0.00196070,0.11224685,0.24949127,0.00000000,0.48045128,2.05723392
0.15907954,4.43553830,0.42741231,1.96516458,0.00180921,0.11337496,0.24644280,0.00000000,0.47654579,2.01473228
0.16508254,4.31719053,0.41334617,1.89427074,0.00167522,0.11451624,0.24327143,0.00000000,0.47213658,1.97025976
0.17108554,4.19715932,0.39935536,1.82322623,0.00155983,0.11568063,0.23994980,0.00000000,0.46715812,1.92430319
0.17708854,4.07673336,0.38559037,1.75281574,0.00146392,0.11687502,0.23644368,0.00000000,0.46154135,1.87736270
0.18309155,3.95718698,0.37219147,1.68380439,0.00138823,0.11810275,0.23271485,0.00000000,0.45521928,1.82994886
0.18909455,3.83977600,0.35928862,1.61693336,0.00133337,0.11936323,0.22872414,0.00000000,0.44813288,1.78258013
0.19509755,3.72573425,0.34700178,1.55291591,0.00129982,0.12065169,0.22443461,0.00000000,0.44023667,1.73578036
0.20110055,3.61627017,0.33544150,1.49243378,0.00128798,0.12195915,0.21981453,0.00000000,0.43150384,1.69007632
0.20710355,3.51256258,0.32470950,1.43613339,0.00129815,0.12327249,0.21484018,0.00000000,0.42193070,1.64599485
0.21310655,3.41575520,0.31489942,1.38462185,0.00133053,0.12457476,0.20949818,0.00000000,0.41153991,1.60405953
0.21910955,3.32694921,0.30609728,1.33846231,0.00138524,0.12584565,0.20378735,0.00000000,0.40038270,1.56478651
0.22511256,3.24719340,0.29838183,1.29816871,0.00146226,0.12706210,0.19771986,0.00000000,0.38853961,1.52867948
0.23111556,3.17747193,0.29182457,1.26419977,0.00156142,0.12819910,0.19132184,0.00000000,0.37611989,1.49622354
0.23711856,3.11868954,0.28648947,1.23695224,0.00168238,0.12923052,0.18463322,0.00000000,0.36325948,1.46787805
0.24312156,3.07165460,0.28243229,1.21675363,0.00182459,0.13013011,0.17770689,0.00000000,0.35011771,1.44406845
0.24912456,3.03706054,0.27969966,1.20385469,0.00198727,0.13087243,0.17060730,0.00000000,0.33687285,1.42517742
0.25512756,3.01546646,0.27832788,1.19842179,0.00216938,0.13143389,0.16340851,0.00000000,0.32371673,1.41153546
0.26113057,3.00727773,0.27834157,1.20052983,0.00236956,0.13179362,0.15619175,0.00000000,0.31084861,1.40341158
0.26713357,3.01272785,0.27975228,1.21015584,0.00258622,0.13193434,0.14904281,0.00000000,0.29846870,1.40100423
0.27313657,3.03186255,0.28255714,1.22717400,0.00281743,0.13184301,0.14204910,0.00000000,0.28677152,1.40443332
0.27913957,3.06452722,0.28673779,1.25135219,0.00306102,0.13151140,0.13529684,0.00000000,0.27593946,1.41373364
0.28514257,3.11035875,0.29225957,1.28235069,0.00331459,0.13093636,0.12886824,0.00000000,0.26613671,1.42885024
0.29114557,3.16878260,0.29907111,1.31972320,0.00357556,0.13011998,0.12283893,0.00000000,0.25750400,1.44963613
0.29714857,3.23901561,0.30710448,1.36292040,0.00384123,0.12906950,0.11727577,0.00000000,0.25015411,1.47585280
0.30315158,3.32007503,0.31627574,1.41129616,0.00410886,0.12779691,0.11223503,0.00000000,0.24416851,1.50717346
0.30915458,3.41079374,0.32648616,1.46411649,0.00437579,0.12631851,0.10776099,0.00000000,0.23959516,1.54318935
0.31515758,3.50984144,0.33762374,1.52057092,0.00463948,0.12465421,0.10388515,0.00000000,0.23644752,1.58341878
0.32116058,3.61575125,0.34956532,1.57978628,0.00489765,0.12282665,0.10062586,0.00000000,0.23470483,1.62731879
0.32716358,3.72695091,0.36217886,1.64084244,0.00514838,0.12086034,0.09798848,0.00000000,0.23431357,1.67429885
0.33316658,3.84179766,0.37532599,1.70278970,0.00539015,0.11878066,0.09596606,0.00000000,0.23518999,1.72373629
0.33916958,3.95861542,0.38886456,1.76466731,0.00562199,0.11661292,0.09454034,0.00000000,0.23722373,1.77499265
0.34517259,4.07573315,0.40265121,1.82552259,0.00584346,0.11438144,0.09368313,0.00000000,0.24028216,1.82743033
0.35117559,4.19152303,0.41654366,1.88443027,0.00605476,0.11210877,0.09335805,0.00000000,0.24421553,1.88042887
0.35717859,4.30443698,0.43040278,1.94051128,0.00625673,0.10981501,0.09352235,0.00000000,0.24886242,1.93340013
0.36318159,4.41304060,0.44409431,1.99295073,0.00645083,0.10751735,0.09412891,0.00000000,0.25405561,1.98580179
0.36918459,4.51604311,0.45749022,2.04101436,0.00663912,0.10522975,0.09512826,0.00000000,0.25962793,2.03714863
0.37518759,4.61232261,0.47046958,2.08406317,0.00682424,0.10296291,0.09647058,0.00000000,0.26541803,2.08702114
0.38119060,4.70094586,0.48291925,2.12156567,0.00700930,0.10072432,0.09810755,0.00000000,0.27127579,2.13507134
0.38719360,4.78118221,0.49473421,2.15310766,0.00719783,0.09851861,0.09999406,0.00000000,0.27706726,2.18102549
0.39319660,4.85251132,0.50581762,2.17839902,0.00739366,0.09634801,0.10208968,0.00000000,0.28267895,2.22468402
0.39919960,4.91462493,0.51608095,2.19727757,0.00760082,0.09421290,0.10435985,0.00000000,0.28802136,2.26591861
0.40520260,4.96742269,0.52544402,2.20970972,0.00782344,0.09211252,0.10677682,0.00000000,0.29303155,2.30466695
0.41120560,5.01100273,0.53383512,2.21578814,0.00806559,0.09004564,0.10932018,0.00000000,0.29767486,2.34092559
0.41720860,5.04564748,0.54119140,2.21572636,0.00833124,0.08801128,0.11197715,0.00000000,0.30194554,2.37474129
0.42321161,5.07180557,0.54745946,2.20985060,0.00862410,0.08600933,0.11474251,0.00000000,0.30586640,2.40620157
0.42921461,5.09007060,0.55259612,2.19858906,0.00894751,0.08404112,0.11761820,0.00000000,0.30948740,2.43542496
0.43521761,5.10115764,0.55656955,2.18245906,0.00930442,0.08210983,0.12061264,0.00000000,0.31288340,2.46255150
0.44122061,5.10587839,0.55936044,2.16205232,0.00969724,0.08022073,0.12373977,0.00000000,0.31615087,2.48773381
0.44722361,5.10511578,0.56096338,2.13801898,0.01012777,0.07838132,0.12701793,0.00000000,0.31940395,2.51112934
0.45322661,5.09979865,0.56138811,2.11105065,0.01059718,0.07660121,0.13046844,0.00000000,0.32276980,2.53289378
0.45922961,5.09087728,0.56066066,2.08186314,0.01110592,0.07489192,0.13411414,0.00000000,0.32638345,2.55317597
0.46523262,5.07930007,0.55882421,2.05117924,0.01165365,0.07326643,0.13797780,0.00000000,0.33038235,2.57211411
0.47123562,5.06599200,0.55593950,2.01971199,0.01223922,0.07173871,0.14208054,0.00000000,0.33490076,2.58983332
0.47723862,5.05183487,0.55208467,1.98814896,0.01286061,0.07032303,0.14644021,0.00000000,0.34006415,2.60644432
0.48324162,5.03764976,0.54735462,1.95713782,0.01351490,0.06903332,0.15106988,0.00000000,0.34598394,2.62204285
0.48924462,5.02418164,0.54185956,1.92727360,0.01419823,0.06788241,0.15597655,0.00000000,0.35275255,2.63670977
0.49524762,5.01208642,0.53572299,1.89908785,0.01490580,0.06688136,0.16115993,0.00000000,0.36043920,2.65051141
0.50125063,5.00192031,0.52907914,1.87303997,0.01563183,0.06603877,0.16661152,0.00000000,0.36908641,2.66349997
0.50725363,4.99413176,0.52206983,1.84951081,0.01636963,0.06536019,0.17231402,0.00000000,0.37870754,2.67571388
0.51325663,4.98905601,0.51484094,1.82879868,0.01711161,0.06484771,0.17824101,0.00000000,0.38928527,2.68717798
0.51925963,4.98691237,0.50753883,1.81111764,0.01784936,0.06449961,0.18435698,0.00000000,0.40077137,2.69790344
0.52526263,4.98780431,0.50030656,1.79659828,0.01857374,0.06431019,0.19061780,0.00000000,0.41308754,2.70788774
0.53126563,4.99172252,0.49328035,1.78529053,0.01927504,0.06426979,0.19697150,0.00000000,0.42612741,2.71711457
0.53726863,4.99855088,0.48658641,1.77716860,0.01994315,0.06436494,0.20335942,0.00000000,0.43975973,2.72555406
0.54327164,5.00807537,0.48033814,1.77213764,0.02056775,0.06457871,0.20971771,0.00000000,0.45383242,2.73316339
0.54927464,5.01999556,0.47463402,1.77004177,0.02113854,0.06489116,0.21597913,0.00000000,0.46817750,2.73988809
0.55527764,5.03393862,0.46955606,1.77067321,0.02164555,0.06527996,0.22207496,0.00000000,0.48261658,2.74566398
0.56128064,5.04947497,0.46516901,1.77378206,0.02207933,0.06572109,0.22793720,0.00000000,0.49696670,2.75042003
0.56728364,5.06613535,0.46152013,1.77908616,0.02243132,0.06618957,0.23350069,0.00000000,0.51104627,2.75408180
0.57328664,5.08342818,0.45863961,1.78628081,0.02269404,0.06666030,0.23870525,0.00000000,0.52468079,2.75657564
0.57928964,5.10085653,0.45654136,1.79504768,0.02286140,0.06710879,0.24349762,0.00000000,0.53770812,2.75783311
0.58529265,5.11793381,0.45522425,1.80506267,0.02292892,0.06751199,0.24783317,0.00000000,0.54998300,2.75779549
0.59129565,5.13419718,0.45467344,1.81600239,0.02289388,0.06784890,0.25167725,0.00000000,0.56138073,2.75641800
0.59729865,5.14921810,0.45486177,1.82754887,0.02275553,0.06810121,0.25500616,0.00000000,0.57179974,2.75367325
0.60330165,5.16260929,0.45575112,1.83939266,0.02251510,0.06825374,0.25780759,0.00000000,0.58116302,2.74955372
0.60930465,5.17402788,0.45729352,1.85123404,0.02217585,0.06829481,0.26008058,0.00000000,0.58941842,2.74407288
0.61530765,5.18317463,0.45943206,1.86278265,0.02174308,0.06821644,0.26183504,0.00000000,0.59653778,2.73726483
0.62131066,5.18978944,0.46210147,1.87375573,0.02122395,0.06801443,0.26309067,0.00000000,0.60251518,2.72918240
0.62731366,5.19364385,0.46522849,1.88387543,0.02062739,0.06768829,0.26387563,0.00000000,0.60736425,2.71989379
0.63331666,5.19453113,0.46873201,1.89286543,0.01996388,0.06724109,0.26422470,0.00000000,0.61111501,2.70947795
0.63931966,5.19225527,0.47252308,1.90044775,0.01924519,0.06667920,0.26417737,0.00000000,0.61381035,2.69801915
0.64532266,5.18661986,0.47650497,1.90633990,0.01848413,0.06601197,0.26377567,0.00000000,0.61550240,2.68560112
0.65132566,5.17741827,0.48057331,1.91025318,0.01769422,0.06525130,0.26306214,0.00000000,0.61624918,2.67230121
0.65732866,5.16442615,0.48461652,1.91189244,0.01688942,0.06441128,0.26207782,0.00000000,0.61611158,2.65818535
0.66333167,5.14739748,0.48851656,1.91095777,0.01608379,0.06350779,0.26086052,0.00000000,0.61515101,2.64330398
0.66933467,5.12606486,0.49215025,1.90714818,0.01529117,0.06255801,0.25944344,0.00000000,0.61342779,2.62768966
0.67533767,5.10014447,0.49539097,1.90016751,0.01452492,0.06158014,0.25785415,0.00000000,0.61100023,2.61135653
0.68134067,5.06934591,0.49811101,1.88973246,0.01379767,0.06059300,0.25611404,0.00000000,0.60792470,2.59430175
0.68734367,5.03338647,0.50018441,1.87558228,0.01312099,0.05961574,0.25423818,0.00000000,0.60425619,2.57650897
0.69334667,4.99200927,0.50149017,1.85748996,0.01250525,0.05866753,0.25223566,0.00000000,0.60004968,2.55795355
0.69934967,4.94500399,0.50191588,1.83527416,0.01195939,0.05776737,0.25011027,0.00000000,0.59536179,2.53860921
0.70535268,4.89222902,0.50136148,1.80881130,0.01149075,0.05693379,0.24786151,0.00000000,0.59025269,2.51845554
0.71135568,4.83363340,0.49974299,1.77804705,0.01110497,0.05618468,0.24548583,0.00000000,0.58478797,2.49748580
0.71735868,4.76927685,0.49699609,1.74300644,0.01080584,0.05553703,0.24297795,0.00000000,0.57904032,2.47571421
0.72336168,4.69934632,0.49307931,1.70380198,0.01059526,0.05500670,0.24033220,0.00000000,0.57309067,2.45318227
0.72936468,4.62416768,0.48797663,1.66063902,0.01047317,0.05460820,0.23754380,0.00000000,0.56702875,2.42996317
0.73536768,4.54421112,0.48169929,1.61381794,0.01043755,0.05435436,0.23460994,0.00000000,0.56095296,2.40616405
0.74137069,4.46008966,0.47428687,1.56373275,0.01048447,0.05425605,0.23153056,0.00000000,0.55496927,2.38192558
0.74737369,4.37255020,0.46580722,1.51086593,0.01060809,0.05432189,0.22830899,0.00000000,0.54918941,2.35741872
0.75337669,4.28245712,0.45635551,1.45577959,0.01080080,0.05455794,0.22495204,0.00000000,0.54372822,2.33283874
0.75937969,4.19076902,0.44605221,1.39910309,0.01105338,0.05496737,0.22147002,0.00000000,0.53870033,2.30839659
0.76538269,4.09850952,0.43504008,1.34151752,0.01135515,0.05555022,0.21787630,0.00000000,0.53421632,2.28430830
0.77138569,4.00673333,0.42348035,1.28373771,0.01169421,0.05630316,0.21418671,0.00000000,0.53037854,2.26078278
0.77738869,3.91648947,0.41154807,1.22649236,0.01205773,0.05721937,0.21041875,0.00000000,0.52727684,2.23800895
0.78339170,3.82878321,0.39942704,1.17050314,0.01243225,0.05828843,0.20659075,0.00000000,0.52498443,2.21614291
0.78939470,3.74453890,0.38730423,1.11646369,0.01280400,0.05949637,0.20272095,0.00000000,0.52355407,2.19529617
0.79539770,3.66456554,0.37536414,1.06501926,0.01315929,0.06082585,0.19882674,0.00000000,0.52301490,2.17552555
0.80140070,3.58952688,0.36378325,1.01674792,0.01348491,0.06225639,0.19492391,0.00000000,0.52336996,2.15682572
0.80740370,3.51991770,0.35272472,0.97214416,0.01376842,0.06376482,0.19102627,0.00000000,0.52459472,2.13912483
0.81340670,3.45604745,0.34233362,0.93160542,0.01399862,0.06532575,0.18714537,0.00000000,0.52663654,2.12228381
0.81940970,3.39803221,0.33273287,0.89542223,0.01416580,0.06691225,0.18329057,0.00000000,0.52941534,2.10609943
0.82541271,3.34579551,0.32402006,0.86377217,0.01426210,0.06849657,0.17946937,0.00000000,0.53282530,2.09031126
0.83141571,3.29907782,0.31626518,0.83671811,0.01428170,0.07005098,0.17568795,0.00000000,0.53673764,2.07461228
0.83741871,3.25745458,0.30950946,0.81421043,0.01422102,0.07154861,0.17195203,0.00000000,0.54100442,2.05866272
0.84342171,3.22036180,0.30376535,0.79609345,0.01407884,0.07296442,0.16826783,0.00000000,0.54546315,2.04210652
0.84942471,3.18712809,0.29901755,0.78211545,0.01385631,0.07427605,0.16464320,0.00000000,0.54994218,2.02458975
0.85542771,3.15701171,0.29522511,0.77194207,0.01355692,0.07546476,0.16108877,0.00000000,0.55426651,2.00577996
0.86143072,3.12924091,0.29232453,0.76517235,0.01318638,0.07651620,0.15761917,0.00000000,0.55826391,1.98538569
0.86743372,3.10305560,0.29023368,0.76135692,0.01275243,0.07742116,0.15425401,0.00000000,0.56177115,1.96317493
0.87343672,3.07774861,0.28885637,0.76001734,0.01226459,0.07817616,0.15101885,0.00000000,0.56463994,1.93899190
0.87943972,3.05270445,0.28808739,0.76066610,0.01173390,0.07878383,0.14794587,0.00000000,0.56674256,1.91277092
0.88544272,3.02743381,0.28781788,0.76282620,0.01117252,0.07925323,0.14507422,0.00000000,0.56797671,1.88454679
0.89144572,3.00160213,0.28794061,0.76604977,0.01059348,0.07959978,0.14245014,0.00000000,0.56826954,1.85446097
0.89744872,2.97505075,0.28835507,0.76993476,0.01001022,0.07984511,0.14012655,0.00000000,0.56758062,1.82276306
0.90345173,2.94780971,0.28897216,0.77413932,0.00943631,0.08001655,0.13816234,0.00000000,0.56590363,1.78980734
0.90945473,2.92010115,0.28971815,0.77839303,0.00888509,0.08014643,0.13662122,0.00000000,0.56326671,1.75604422
0.91545773,2.89233324,0.29053776,0.78250487,0.00836936,0.08027111,0.13557014,0.00000000,0.55973142,1.72200691
0.92146073,2.86508453,0.29139627,0.78636738,0.00790110,0.08042979,0.13507727,0.00000000,0.55539027,1.68829355
0.92746373,2.83907936,0.29228053,0.78995709,0.00749127,0.08066307,0.13520975,0.00000000,0.55036289,1.65554546
0.93346673,2.81515519,0.29319872,0.79333125,0.00714958,0.08101139,0.13603100,0.00000000,0.54479094,1.62442235
0.93946973,2.79422326,0.29417908,0.79662101,0.00688439,0.08151333,0.13759797,0.00000000,0.53883201,1.59557539
0.94547274,2.77722431,0.29526740,0.80002147,0.00670256,0.08220386,0.13995814,0.00000000,0.53265266,1.56961947
0.95147574,2.76508140,0.29652370,0.80377911,0.00660943,0.08311259,0.14314665,0.00000000,0.52642097,1.54710552
0.95747874,2.75865191,0.29801802,0.80817726,0.00660880,0.08426214,0.14718351,0.00000000,0.52029897,1.52849455
0.96348174,2.75868119,0.29982569,0.81352017,0.00670290,0.08566663,0.15207107,0.00000000,0.51443514,1.51413440
0.96948474,2.76576009,0.30202228,0.82011660,0.00689247,0.08733046,0.15779197,0.00000000,0.50895758,1.50424045
0.97548774,2.78028848,0.30467852,0.82826360,0.00717684,0.08924745,0.16430762,0.00000000,0.50396800,1.49888139
0.98149075,2.80244675,0.30785540,0.83823113,0.00755397,0.09140028,0.17155731,0.00000000,0.49953701,1.49797075
0.98749375,2.83217678,0.31159977,0.85024837,0.00802063,0.09376043,0.17945817,0.00000000,0.49570079,1.50126495
0.99349675,2.86917350,0.31594067,0.86449205,0.00857246,0.09628862,0.18790598,0.00000000,0.49245955,1.50836805
0.99949975,2.91288758,0.32088647,0.88107745,0.00920416,0.09893568,0.19677682,0.00000000,0.48977766,1.51874322
1.00550275,2.96253933,0.32642313,0.90005219,0.00990965,0.10164394,0.20592963,0.00000000,0.48758569,1.53173060
1.01150575,3.01714314,0.33251349,0.92139315,0.01068219,0.10434900,0.21520966,0.00000000,0.48578401,1.54657088
1.01750875,3.07554150,0.33909767,0.94500634,0.01151464,0.10698198,0.22445259,0.00000000,0.48424807,1.56243359
1.02351176,3.13644690,0.34609459,0.97072975,0.01239957,0.10947192,0.23348931,0.00000000,0.48283482,1.57844894
1.02951476,3.19848964,0.35340442,0.99833876,0.01332954,0.11174848,0.24215115,0.00000000,0.48139013,1.59374179
1.03551776,3.26026944,0.36091189,1.02755400,0.01429721,0.11374465,0.25027526,0.00000000,0.47975676,1.60746620
1.04152076,3.32040816,0.36849024,1.05805095,0.01529564,0.11539937,0.25771013,0.00000000,0.47778238,1.61883891
1.04752376,3.37760135,0.37600568,1.08947098,0.01631841,0.11666009,0.26432072,0.00000000,0.47532743,1.62717041
1.05352676,3.43066632,0.38332198,1.12143329,0.01735988,0.11748482,0.26999324,0.00000000,0.47227219,1.63189199
1.05952976,3.47858441,0.39030525,1.15354718,0.01841531,0.11784397,0.27463919,0.00000000,0.46852286,1.63257763
1.06553277,3.52053583,0.39682843,1.18542431,0.01948108,0.11772153,0.27819855,0.00000000,0.46401631,1.62895985
1.07153577,3.55592570,0.40277545,1.21669027,0.02055479,0.11711577,0.28064189,0.00000000,0.45872327,1.62093875
1.07753877,3.58440022,0.40804500,1.24699529,0.02163540,0.11603932,0.28197140,0.00000000,0.45264987,1.60858406
1.08354177,3.60585274,0.41255352,1.27602359,0.02272326,0.11451866,0.28222069,0.00000000,0.44583740,1.59213015
1.08954477,3.62041962,0.41623757,1.30350110,0.02382023,0.11259298,0.28145343,0.00000000,0.43836048,1.57196442
1.09554777,3.62846654,0.41905541,1.32920142,0.02492957,0.11031265,0.27976084,0.00000000,0.43032366,1.54860983
1.10155078,3.63056603,0.42098778,1.35294969,0.02605597,0.10773716,0.27725818,0.00000000,0.42185674,1.52270234
1.10755378,3.62746764,0.42203782,1.37462436,0.02720540,0.10493281,0.27408039,0.00000000,0.41310899,1.49496456
1.11355678,3.62006199,0.42223032,1.39415690,0.02838495,0.10197019,0.27037701,0.00000000,0.40424263,1.46617685
1.11955978,3.60934070,0.42161015,1.41152925,0.02960263,0.09892163,0.26630673,0.00000000,0.39542596,1.43714712
1.12556278,3.59635368,0.42024010,1.42676938,0.03086711,0.09585864,0.26203171,0.00000000,0.38682638,1.40868080
1.13156578,3.58216565,0.41819810,1.43994497,0.03218738,0.09284968,0.25771188,0.00000000,0.37860362,1.38155207
1.13756878,3.56781364,0.41557407,1.45115551,0.03357240,0.08995814,0.25349957,0.00000000,0.37090359,1.35647763
1.14357179,3.55426703,0.41246636,1.46052315,0.03503072,0.08724073,0.24953461,0.00000000,0.36385307,1.33409382
1.14957479,3.54239147,0.40897801,1.46818280,0.03657004,0.08474634,0.24594006,0.00000000,0.35755534,1.31493787
1.15557779,3.53291810,0.40521301,1.47427176,0.03819673,0.08251543,0.24281879,0.00000000,0.35208710,1.29943383
1.16158079,3.52641887,0.40127257,1.47891959,0.03991546,0.08057982,0.24025101,0.00000000,0.34749665,1.28788331
1.16758379,3.52328879,0.39725174,1.48223864,0.04172866,0.07896311,0.23829274,0.00000000,0.34380338,1.28046122
1.17358679,3.52373568,0.39323631,1.48431576,0.04363618,0.07768137,0.23697537,0.00000000,0.34099863,1.27721623
1.17958979,3.52777735,0.38930033,1.48520582,0.04563486,0.07674431,0.23630617,0.00000000,0.33904775,1.27807561
1.18559280,3.53524651,0.38550422,1.48492730,0.04771824,0.07615665,0.23626981,0.00000000,0.33789326,1.28285402
1.19159580,3.54580271,0.38189362,1.48346040,0.04987630,0.07591970,0.23683064,0.00000000,0.33745898,1.29126545
1.19759880,3.55895100,0.37849901,1.48074781,0.05209533,0.07603295,0.23793578,0.00000000,0.33765485,1.30293783
1.20360180,3.57406623,0.37533615,1.47669820,0.05435787,0.07649562,0.23951869,0.00000000,0.33838223,1.31742936
1.20960480,3.59042216,0.37240727,1.47119233,0.05664282,0.07730803,0.24150319,0.00000000,0.33953943,1.33424602
1.21560780,3.60722390,0.36970294,1.46409149,0.05892559,0.07847275,0.24380763,0.00000000,0.34102721,1.35285940
1.22161081,3.62364248,0.36720451,1.45524783,0.06117852,0.07999532,0.24634910,0.00000000,0.34275389,1.37272419
1.22761381,3.63885001,0.36488703,1.44451599,0.06337131,0.08188463,0.24904747,0.00000000,0.34464001,1.39329494
1.23361681,3.65205389,0.36272231,1.43176535,0.06547162,0.08415283,0.25182907,0.00000000,0.34662212,1.41404130
1.23961981,3.66252875,0.36068213,1.41689219,0.06744581,0.08681481,0.25462985,0.00000000,0.34865559,1.43446164
1.24562281,3.66964450,0.35874113,1.39983099,0.06925976,0.08988719,0.25739799,0.00000000,0.35071637,1.45409448
1.25162581,3.67288956,0.35687944,1.38056401,0.07087971,0.09338694,0.26009563,0.00000000,0.35280141,1.47252772
1.25762881,3.67188807,0.35508467,1.35912873,0.07227326,0.09732970,0.26269995,0.00000000,0.35492794,1.48940553
1.26363182,3.66641045,0.35335317,1.33562238,0.07341027,0.10172775,0.26520332,0.00000000,0.35713145,1.50443274
1.26963482,3.65637695,0.35169051,1.31020334,0.07426380,0.10658794,0.26761265,0.00000000,0.35946253,1.51737694
1.27563782,3.64185395,0.35011100,1.28308919,0.07481098,0.11190954,0.26994795,0.00000000,0.36198268,1.52806834
1.28164082,3.62304351,0.34863637,1.25455138,0.07503380,0.11768216,0.27224015,0.00000000,0.36475938,1.53639758
1.28764382,3.60026659,0.34729371,1.22490685,0.07491970,0.12388394,0.27452838,0.00000000,0.36786050,1.54231167
1.29364682,3.57394098,0.34611255,1.19450685,0.07446214,0.13048006,0.27685672,0.00000000,0.37134847,1.54580843
1.29964982,3.54455508,0.34512170,1.16372375,0.07366091,0.13742165,0.27927068,0.00000000,0.37527443,1.54692968
1.30565283,3.51263894,0.34434557,1.13293633,0.07252224,0.14464532,0.28181356,0.00000000,0.37967275,1.54575347
1.31165583,3.47873422,0.34380067,1.10251456,0.07105879,0.15207320,0.28452282,0.00000000,0.38455613,1.54238588
1.31765883,3.44336454,0.34349227,1.07280455,0.06928938,0.15961374,0.28742672,0.00000000,0.38991159,1.53695257
1.32366183,3.40700787,0.34341160,1.04411456,0.06723861,0.16716304,0.29054136,0.00000000,0.39569774,1.52959060
1.32966483,3.37007255,0.34353384,1.01670290,0.06493627,0.17460694,0.29386825,0.00000000,0.40184327,1.52044092
1.33566783,3.33287819,0.34381702,0.99076825,0.06241664,0.18182359,0.29739267,0.00000000,0.40824703,1.50964168
1.34167084,3.29564246,0.34420208,0.96644305,0.05971769,0.18868663,0.30108272,0.00000000,0.41477971,1.49732295
1.34767384,3.25847466,0.34461406,0.94379026,0.05688020,0.19506867,0.30488928,0.00000000,0.42128702,1.48360292
1.35367684,3.22137626,0.34496449,0.92280358,0.05394689,0.20084511,0.30874691,0.00000000,0.42759443,1.46858582
1.35967984,3.18424868,0.34515497,0.90341129,0.05096150,0.20589801,0.31257552,0.00000000,0.43351320,1.45236168
1.36568284,3.14690762,0.34508157,0.88548325,0.04796789,0.21011994,0.31628296,0.00000000,0.43884754,1.43500795
1.37168584,3.10910345,0.34464013,0.86884085,0.04500927,0.21341764,0.31976824,0.00000000,0.44340259,1.41659276
1.37768884,3.07054638,0.34373198,0.85326922,0.04212740,0.21571528,0.32292544,0.00000000,0.44699280,1.39717985
1.38369185,3.03093514,0.34226984,0.83853124,0.03936199,0.21695725,0.32564788,0.00000000,0.44945052,1.37683458
1.38969485,2.98998751,0.34018360,0.82438231,0.03675006,0.21711031,0.32783272,0.00000000,0.45063420,1.35563086
1.39569785,2.94747106,0.33742559,0.81058540,0.03432552,0.21616501,0.32938537,0.00000000,0.45043593,1.33365843
1.40170085,2.90323233,0.33397511,0.79692543,0.03211872,0.21413634,0.33022389,0.00000000,0.44878795,1.31102994
1.40770385,2.85722269,0.32984180,0.78322230,0.03015619,0.21106356,0.33028293,0.00000000,0.44566777,1.28788741
1.41370685,2.80951943,0.32506780,0.76934193,0.02846032,0.20700926,0.32951706,0.00000000,0.44110160,1.26440739
1.41970985,2.76034072,0.31972842,0.75520479,0.02704921,0.20205758,0.32790342,0.00000000,0.43516600,1.24080459
1.42571286,2.71005339,0.31393120,0.74079142,0.02593646,0.19631186,0.32544343,0.00000000,0.42798750,1.21733323
1.43171586,2.65917289,0.30781356,0.72614488,0.02513108,0.18989155,0.32216359,0.00000000,0.41974017,1.19428612
1.43771886,2.60835515,0.30153876,0.71136983,0.02463739,0.18292876,0.31811521,0.00000000,0.41064135,1.17199109
1.44372186,2.55838037,0.29529070,0.69662840,0.02445492,0.17556445,0.31337310,0.00000000,0.40094536,1.15080482
1.44972486,2.51012944,0.28926748,0.68213311,0.02457837,0.16794439,0.30803334,0.00000000,0.39093578,1.13110413
1.45572786,2.46455367,0.28367414,0.66813710,0.02499766,0.16021511,0.30221008,0.00000000,0.38091625,1.11327496
1.46173087,2.42263919,0.27871477,0.65492222,0.02569792,0.15251995,0.29603160,0.00000000,0.37120030,1.09769951
1.46773387,2.38536760,0.27458451,0.64278544,0.02665969,0.14499531,0.28963584,0.00000000,0.36210067,1.08474199
1.47373687,2.35367436,0.27146153,0.63202435,0.02785902,0.13776728,0.28316541,0.00000000,0.35391824,1.07473358
1.47973987,2.32840704,0.26949956,0.62292231,0.02926785,0.13094867,0.27676253,0.00000000,0.34693137,1.06795735
