energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,V_p_up,V_d_up,W_p_up,W_d_up
-3.54477239,2.63899560,0.00047243,0.29625620,0.01398863,0.47476859,0.44920063,0.35893467,0.36957294,1.48050017
-3.53876938,2.63404890,0.00047672,0.29649806,0.01390925,0.47515392,0.44995321,0.35885368,0.37129146,1.47636618
-3.53276638,2.61516907,0.00047790,0.29484204,0.01375329,0.47252441,0.44781498,0.35663140,0.37077111,1.46540016
-3.52676338,2.58246285,0.00047589,0.29129471,0.01352105,0.46688734,0.44278837,0.35226998,0.36799943,1.44768891
-3.52076038,2.53634183,0.00047067,0.28590294,0.01321445,0.45831402,0.43493898,0.34581849,0.36301314,1.42347102
-3.51475738,2.47750809,0.00046233,0.27875252,0.01283699,0.44693764,0.42439318,0.33737122,0.35589691,1.39312789
-3.50875438,2.40692905,0.00045099,0.26996530,0.01239368,0.43294904,0.41133368,0.32706438,0.34678035,1.35716929
-3.50275138,2.32580290,0.00043687,0.25969519,0.01189085,0.41659037,0.39599318,0.31507135,0.33583339,1.31621410
-3.49674837,2.23551632,0.00042023,0.24812307,0.01133598,0.39814721,0.37864645,0.30159672,0.32326027,1.27096714
-3.49074537,2.13759623,0.00040138,0.23545092,0.01073745,0.37793929,0.35960120,0.28686945,0.30929246,1.22219340
-3.48474237,2.03365833,0.00038066,0.22189543,0.01010429,0.35631036,0.33918814,0.27113531,0.29418077,1.17069078
-3.47873937,1.92535443,0.00035846,0.20768135,0.00944588,0.33361762,0.31775063,0.25464923,0.27818720,1.11726275
-3.47273637,1.81432119,0.00033515,0.19303487,0.00877173,0.31022119,0.29563449,0.23766758,0.26157664,1.06269217
-3.46673337,1.70213247,0.00031113,0.17817734,0.00809114,0.28647406,0.27317825,0.22044087,0.24460906,1.00771758
-3.46073037,1.59025711,0.00028677,0.16331949,0.00741301,0.26271285,0.25070424,0.20320723,0.22753232,0.95301274
-3.45472736,1.48002373,0.00026243,0.14865650,0.00674561,0.23924982,0.22851092,0.18618664,0.21057595,0.89917042
-3.44872436,1.37259376,0.00023844,0.13436387,0.00609638,0.21636626,0.20686661,0.16957639,0.19394604,0.84669084
-3.44272136,1.26894303,0.00021509,0.12059436,0.00547183,0.19430747,0.18600468,0.15354760,0.17782152,0.79597492
-3.43671836,1.16985233,0.00019264,0.10747596,0.00487740,0.17327940,0.16612052,0.13824306,0.16235165,0.74732252
-3.43071536,1.07590627,0.00017130,0.09511083,0.00431746,0.15344697,0.14736991,0.12377621,0.14765496,0.70093506
-3.42471236,0.98749995,0.00015123,0.08357532,0.00379525,0.13493391,0.12986907,0.11023126,0.13381931,0.65692224
-3.41870935,0.90485216,0.00013256,0.07292076,0.00331296,0.11782397,0.11369592,0.09766433,0.12090322,0.61531200
-3.41270635,0.82802384,0.00011535,0.06317501,0.00287174,0.10216341,0.09889257,0.08610537,0.10893794,0.57606296
-3.40670335,0.75694034,0.00009966,0.05434467,0.00247185,0.08796432,0.08546863,0.07556080,0.09793043,0.53907836
-3.40070035,0.69141602,0.00008549,0.04641762,0.00211270,0.07520878,0.07340525,0.06601652,0.08786670,0.50422081
-3.39469735,0.63117966,0.00007281,0.03936590,0.00179303,0.06385337,0.06265958,0.05744130,0.07871554,0.47132674
-3.38869435,0.57589941,0.00006156,0.03314868,0.00151100,0.05383391,0.05316930,0.04979019,0.07043233,0.44022004
-3.38269135,0.52520614,0.00005168,0.02771524,0.00126434,0.04507021,0.04485725,0.04300787,0.06296266,0.41072417
-3.37668834,0.47871438,0.00004307,0.02300781,0.00105046,0.03747063,0.03763579,0.03703187,0.05624584,0.38267228
-3.37068534,0.43604006,0.00003564,0.01896419,0.00086659,0.03093626,0.03141078,0.03179542,0.05021795,0.35591511
-3.36468234,0.39681485,0.00002928,0.01552008,0.00070983,0.02536467,0.02608520,0.02723002,0.04481451,0.33032654
-3.35867934,0.36069684,0.00002388,0.01261109,0.00057731,0.02065315,0.02156212,0.02326754,0.03997262,0.30580673
-3.35267634,0.32737768,0.00001934,0.01017439,0.00046619,0.01670138,0.01774728,0.01984195,0.03563262,0.28228314
-3.34667334,0.29658652,0.00001554,0.00815006,0.00037378,0.01341352,0.01455097,0.01689058,0.03173927,0.25970962
-3.34067034,0.26809106,0.00001241,0.00648198,0.00029756,0.01069980,0.01188951,0.01435512,0.02824246,0.23806388
-3.33466733,0.24169623,0.00000983,0.00511858,0.00023519,0.00847758,0.00968618,0.01218210,0.02509759,0.21734385
-3.32866433,0.21724110,0.00000774,0.00401313,0.00018457,0.00667199,0.00787175,0.01032328,0.02226553,0.19756320
-3.32266133,0.19459448,0.00000604,0.00312399,0.00014382,0.00521620,0.00638467,0.00873561,0.01971243,0.17874646
-3.31665833,0.17364981,0.00000469,0.00241449,0.00011126,0.00405136,0.00517094,0.00738110,0.01740926,0.16092418
-3.31065533,0.15431978,0.00000361,0.00185282,0.00008546,0.00312630,0.00418380,0.00622660,0.01533126,0.14412823
-3.30465233,0.13653101,0.00000276,0.00141166,0.00006518,0.00239711,0.00338323,0.00524332,0.01345736,0.12838773
-3.29864932,0.12021928,0.00000209,0.00106787,0.00004935,0.00182649,0.00273535,0.00440650,0.01176952,0.11372564
-3.29264632,0.10532525,0.00000158,0.00080203,0.00003710,0.00138316,0.00221178,0.00369490,0.01025217,0.10015605
-3.28664332,0.09179114,0.00000118,0.00059807,0.00002769,0.00104115,0.00178898,0.00309037,0.00889166,0.08768245
-3.28064032,0.07955812,0.00000088,0.00044280,0.00002052,0.00077913,0.00144758,0.00257742,0.00767580,0.07629672
-3.27463732,0.06856460,0.00000065,0.00032549,0.00001510,0.00057975,0.00117179,0.00214287,0.00659346,0.06597893
-3.26863432,0.05874531,0.00000047,0.00023756,0.00001103,0.00042902,0.00094879,0.00177545,0.00563430,0.05669776
-3.26263132,0.05003105,0.00000034,0.00017214,0.00000800,0.00031581,0.00076827,0.00146551,0.00478855,0.04841152
-3.25662831,0.04234894,0.00000025,0.00012384,0.00000576,0.00023131,0.00062195,0.00120482,0.00404684,0.04106954
-3.25062531,0.03562324,0.00000018,0.00008847,0.00000412,0.00016861,0.00050321,0.00098627,0.00340014,0.03461387
-3.24462231,0.02977631,0.00000013,0.00006274,0.00000293,0.00012237,0.00040680,0.00080376,0.00283976,0.02898108
-3.23861931,0.02472980,0.00000009,0.00004419,0.00000207,0.00008844,0.00032850,0.00065202,0.00235728,0.02410419
-3.23261631,0.02040595,0.00000006,0.00003090,0.00000146,0.00006370,0.00026500,0.00052652,0.00194465,0.01991441
-3.22661331,0.01672876,0.00000005,0.00002147,0.00000103,0.00004576,0.00021364,0.00042333,0.00159418,0.01634285
-3.22061031,0.01362512,0.00000004,0.00001482,0.00000073,0.00003282,0.00017235,0.00033912,0.00129863,0.01332199
-3.21460730,0.01102576,0.00000003,0.00001019,0.00000053,0.00002357,0.00013951,0.00027104,0.00105121,0.01078693
-3.20860430,0.00886606,0.00000003,0.00000699,0.00000040,0.00001702,0.00011389,0.00021674,0.00084568,0.00867639
-3.20260130,0.00708664,0.00000003,0.00000481,0.00000034,0.00001247,0.00009462,0.00017427,0.00067634,0.00693346
-3.19659830,0.00563378,0.00000003,0.00000336,0.00000032,0.00000941,0.00008114,0.00014215,0.00053804,0.00550612
-3.19059530,0.00445966,0.00000004,0.00000244,0.00000035,0.00000750,0.00007324,0.00011930,0.00042624,0.00434760
-3.18459230,0.00352256,0.00000006,0.00000192,0.00000043,0.00000654,0.00007103,0.00010511,0.00033697,0.00341648
-3.17858929,0.00278679,0.00000008,0.00000169,0.00000057,0.00000639,0.00007505,0.00009945,0.00026685,0.00267673
-3.17258629,0.00222275,0.00000011,0.00000172,0.00000077,0.00000704,0.00008629,0.00010272,0.00021308,0.00209759
-3.16658329,0.00180685,0.00000016,0.00000200,0.00000107,0.00000855,0.00010629,0.00011596,0.00017342,0.00165343
-3.16058029,0.00152150,0.00000022,0.00000253,0.00000149,0.00001106,0.00013727,0.00014092,0.00014622,0.00132356
-3.15457729,0.00135514,0.00000031,0.00000335,0.00000207,0.00001481,0.00018232,0.00018024,0.00013038,0.00109203
-3.14857429,0.00130236,0.00000043,0.00000454,0.00000286,0.00002014,0.00024553,0.00023762,0.00012540,0.00094752
-3.14257129,0.00136416,0.00000060,0.00000619,0.00000392,0.00002750,0.00033229,0.00031802,0.00013138,0.00088321
-3.13656828,0.00154836,0.00000081,0.00000843,0.00000534,0.00003752,0.00044952,0.00042794,0.00014905,0.00089677
-3.13056528,0.00187011,0.00000110,0.00001143,0.00000723,0.00005097,0.00060604,0.00057573,0.00017988,0.00099048
-3.12456228,0.00235268,0.00000148,0.00001541,0.00000972,0.00006885,0.00081290,0.00077196,0.00022606,0.00117137
-3.11855928,0.00302832,0.00000199,0.00002064,0.00001297,0.00009242,0.00108381,0.00102979,0.00029066,0.00145153
-3.11255628,0.00393935,0.00000264,0.00002745,0.00001718,0.00012322,0.00143560,0.00136545,0.00037770,0.00184848
-3.10655328,0.00513934,0.00000348,0.00003626,0.00002260,0.00016316,0.00188870,0.00179871,0.00049225,0.00238568
-3.10055028,0.00669446,0.00000456,0.00004755,0.00002951,0.00021454,0.00246762,0.00235334,0.00064060,0.00309307
-3.09454727,0.00868476,0.00000593,0.00006191,0.00003826,0.00028012,0.00320147,0.00305765,0.00083032,0.00400769
-3.08854427,0.01120557,0.00000766,0.00008003,0.00004925,0.00036319,0.00412442,0.00394494,0.00107047,0.00517426
-3.08254127,0.01436868,0.00000984,0.00010272,0.00006295,0.00046757,0.00527609,0.00505392,0.00137167,0.00664583
-3.07653827,0.01830333,0.00001255,0.00013090,0.00007989,0.00059773,0.00670193,0.00642902,0.00174618,0.00848422
-3.07053527,0.02315691,0.00001589,0.00016562,0.00010066,0.00075878,0.00845334,0.00812064,0.00220804,0.01076041
-3.06453227,0.02909514,0.00002000,0.00020805,0.00012593,0.00095648,0.01058778,0.01018516,0.00277305,0.01355471
-3.05852926,0.03630163,0.00002500,0.00025950,0.00015643,0.00119727,0.01316856,0.01268476,0.00345880,0.01695654
-3.05252626,0.04497679,0.00003105,0.00032135,0.00019294,0.00148827,0.01626439,0.01568699,0.00428454,0.02106401
-3.04652326,0.05533575,0.00003833,0.00039511,0.00023628,0.00183716,0.01994876,0.01926406,0.00527107,0.02598290
-3.04052026,0.06760541,0.00004701,0.00048234,0.00028732,0.00225217,0.02429884,0.02349181,0.00644047,0.03182527
-3.03451726,0.08202034,0.00005730,0.00058464,0.00034692,0.00274193,0.02939422,0.02844824,0.00781583,0.03870745
-3.02851426,0.09881771,0.00006942,0.00070360,0.00041593,0.00331531,0.03531530,0.03421188,0.00942078,0.04674745
-3.02251126,0.11823100,0.00008359,0.00084075,0.00049518,0.00398126,0.04214133,0.04085966,0.01127904,0.05606183
-3.01650825,0.14048291,0.00010007,0.00099752,0.00058541,0.00474856,0.04994826,0.04846457,0.01341380,0.06676194
-3.01050525,0.16577734,0.00011910,0.00117513,0.00068725,0.00562557,0.05880651,0.05709311,0.01584712,0.07894974
-3.00450225,0.19429082,0.00014094,0.00137459,0.00080122,0.00661993,0.06877850,0.06680258,0.01859922,0.09271312
-2.99849925,0.22616378,0.00016586,0.00159657,0.00092764,0.00773831,0.07991639,0.07763836,0.02168774,0.10812111
-2.99249625,0.26149183,0.00019413,0.00184135,0.00106663,0.00898609,0.09225999,0.08963135,0.02512714,0.12521887
-2.98649325,0.30031778,0.00022601,0.00210877,0.00121808,0.01036702,0.10583495,0.10279564,0.02892795,0.14402294
-2.98049025,0.34262462,0.00026177,0.00239816,0.00138161,0.01188307,0.12065159,0.11712671,0.03309630,0.16451684
-2.97448724,0.38833025,0.00030167,0.00270830,0.00155657,0.01353410,0.13670433,0.13260019,0.03763349,0.18664731
-2.96848424,0.43728419,0.00034594,0.00303740,0.00174202,0.01531779,0.15397206,0.14917150,0.04253570,0.21032155
-2.96248124,0.48926697,0.00039482,0.00338308,0.00193674,0.01722949,0.17241935,0.16677630,0.04779397,0.23540553
-2.95647824,0.54399239,0.00044853,0.00374242,0.00213925,0.01926230,0.19199885,0.18533214,0.05339441,0.26172381
-2.95047524,0.60111306,0.00050725,0.00411197,0.00234785,0.02140713,0.21265472,0.20474109,0.05931858,0.28906082
-2.94447224,0.66022923,0.00057116,0.00448784,0.00256061,0.02365292,0.23432718,0.22489360,0.06554421,0.31716397
-2.93846923,0.72090093,0.00064039,0.00486581,0.00277549,0.02598702,0.25695806,0.24567336,0.07204613,0.34574840
-2.93246623,0.78266321,0.00071504,0.00524145,0.00299037,0.02839554,0.28049726,0.26696317,0.07879740,0.37450342
-2.92646323,0.84504392,0.00079516,0.00561026,0.00320315,0.03086397,0.30490978,0.28865158,0.08577071,0.40310056
-2.92046023,0.90758360,0.00088076,0.00596785,0.00341179,0.03337773,0.33018318,0.31063995,0.09293980,0.43120287
-2.91445723,0.96985655,0.00097180,0.00631013,0.00361442,0.03592283,0.35633507,0.33284988,0.10028109,0.45847530
-2.90845423,1.03149223,0.00106814,0.00663345,0.00380943,0.03848664,0.38342014,0.35523027,0.10777520,0.48459564
-2.90245123,1.09219599,0.00116961,0.00693484,0.00399554,0.04105852,0.41153653,0.37776399,0.11540851,0.50926572
-2.89644822,1.15176789,0.00127592,0.00721214,0.00417185,0.04363056,0.44083082,0.40047346,0.12317447,0.53222222
-2.89044522,1.21011880,0.00138671,0.00746416,0.00433791,0.04619817,0.47150147,0.42342489,0.13107479,0.55324681
-2.88444222,1.26728253,0.00150150,0.00769080,0.00449376,0.04876062,0.50380013,0.44673077,0.13912020,0.57217501
-2.87843922,1.32342320,0.00161973,0.00789312,0.00463995,0.05132145,0.53803054,0.47055029,0.14733101,0.58890341
-2.87243622,1.37883722,0.00174069,0.00807338,0.00477753,0.05388870,0.57454477,0.49508739,0.15573709,0.60339482
-2.86643322,1.43394913,0.00186361,0.00823508,0.00490802,0.05647508,0.61373653,0.52058639,0.16437751,0.61568123
-2.86043022,1.48930135,0.00198756,0.00838284,0.00503338,0.05909778,0.65603152,0.54732507,0.17329964,0.62586420
-2.85442721,1.54553762,0.00211154,0.00852231,0.00515594,0.06177825,0.70187492,0.57560525,0.18255778,0.63411280
-2.84842421,1.60338061,0.00223444,0.00866008,0.00527831,0.06454171,0.75171607,0.60574117,0.19221129,0.64065903
-2.84242121,1.66360413,0.00235507,0.00880340,0.00540327,0.06741643,0.80599079,0.63804582,0.20232235,0.64579084
-2.83641821,1.72700106,0.00247217,0.00896003,0.00553367,0.07043293,0.86510167,0.67281585,0.21295321,0.64984313
-2.83041521,1.79434769,0.00258444,0.00913793,0.00567229,0.07362292,0.92939699,0.71031537,0.22416323,0.65318691
-2.82441221,1.86636619,0.00269056,0.00934504,0.00582177,0.07701818,0.99914891,0.75075942,0.23600553,0.65621703
-2.81840920,1.94368623,0.00278923,0.00958895,0.00598441,0.08064928,1.07453177,0.79429770,0.24852364,0.65933895
-2.81240620,2.02680759,0.00287916,0.00987665,0.00616211,0.08454424,1.15560121,0.84099933,0.26174797,0.66295502
-2.80640320,2.11606501,0.00295914,0.01021427,0.00635628,0.08872718,1.24227529,0.89083927,0.27569243,0.66745060
-2.80040020,2.21159698,0.00302805,0.01060683,0.00656771,0.09321695,1.33431815,0.94368717,0.29035125,0.67318062
-2.79439720,2.31331978,0.00308488,0.01105801,0.00679652,0.09802580,1.43132743,0.99929927,0.30569606,0.68045693
-2.78839420,2.42090798,0.00312877,0.01157000,0.00704212,0.10315824,1.53272603,1.05731380,0.32167356,0.68953685
-2.78239120,2.53378252,0.00315903,0.01214335,0.00730321,0.10860990,1.63775904,1.11725042,0.33820369,0.70061321
-2.77638819,2.65110714,0.00317515,0.01277688,0.00757774,0.11436670,1.74549628,1.17851394,0.35517858,0.71380629
-2.77038519,2.77179358,0.00317680,0.01346765,0.00786296,0.12040418,1.85484090,1.24040229,0.37246231,0.72915782
-2.76438219,2.89451583,0.00316386,0.01421096,0.00815547,0.12668714,1.96454417,1.30211897,0.38989158,0.74662724
-2.75837919,3.01773318,0.00313644,0.01500039,0.00845130,0.13316952,2.07322632,1.36278934,0.40727741,0.76609031
-2.75237619,3.13972168,0.00309482,0.01582796,0.00874596,0.13979470,2.17940309,1.42148070,0.42440779,0.78734029
-2.74637319,3.25861305,0.00303950,0.01668418,0.00903461,0.14649600,2.28151748,1.47722528,0.44105135,0.81009144
-2.74037019,3.37244007,0.00297115,0.01755830,0.00931212,0.15319766,2.37797565,1.52904552,0.45696197,0.83398506
-2.73436718,3.47918683,0.00289063,0.01843848,0.00957326,0.15981605,2.46718615,1.57598074,0.47188424,0.85859768
-2.72836418,3.57684248,0.00279895,0.01931207,0.00981277,0.16626127,2.54760098,1.61711424,0.48555963,0.88345144
-2.72236118,3.66345643,0.00269723,0.02016580,0.01002553,0.17243899,2.61775728,1.65159994,0.49773316,0.90802621
-2.71635818,3.73719335,0.00258673,0.02098613,0.01020672,0.17825253,2.67631805,1.67868732,0.50816041,0.93177331
-2.71035518,3.79638592,0.00246877,0.02175948,0.01035190,0.18360518,2.72211044,1.69774407,0.51661459,0.95413035
-2.70435218,3.83958353,0.00234474,0.02247256,0.01045713,0.18840263,2.75416026,1.70827526,0.52289339,0.97453676
-2.69834917,3.86559532,0.00221607,0.02311261,0.01051912,0.19255540,2.77172120,1.70993855,0.52682544,0.99244968
-2.69234617,3.87352592,0.00208418,0.02366774,0.01053529,0.19598133,2.77429787,1.70255478,0.52827593,1.00735960
-2.68634317,3.86280280,0.00195048,0.02412716,0.01050382,0.19860795,2.76166152,1.68611360,0.52715147,1.01880538
-2.68034017,3.83319428,0.00181635,0.02448146,0.01042374,0.20037462,2.73385801,1.66077392,0.52340357,1.02638806
-2.67433717,3.78481767,0.00168309,0.02472279,0.01029494,0.20123451,2.69120761,1.62685939,0.51703103,1.02978309
-2.66833417,3.71813729,0.00155194,0.02484511,0.01011817,0.20115620,2.63429672,1.58484891,0.50808072,1.02875063
-2.66233117,3.63395274,0.00142404,0.02484433,0.00989504,0.20012489,2.56396176,1.53536289,0.49664700,1.02314336
-2.65632816,3.53337783,0.00130041,0.02471842,0.00962797,0.19814322,2.48126607,1.47914561,0.48286966,1.01291183
-2.65032516,3.41781117,0.00118198,0.02446750,0.00932015,0.19523159,2.38747050,1.41704453,0.46693049,0.99810688
-2.64432216,3.28889944,0.00106952,0.02409382,0.00897543,0.19142801,2.28399904,1.34998746,0.44904855,0.97887925
-2.63831916,3.14849495,0.00096371,0.02360180,0.00859826,0.18678744,2.17240073,1.27895820,0.42947448,0.95547624
-2.63231616,2.99860880,0.00086508,0.02299789,0.00819356,0.18138071,2.05430932,1.20497183,0.40848388,0.92823568
-2.62631316,2.84136146,0.00077405,0.02229043,0.00776663,0.17529289,1.93140202,1.12905032,0.38637013,0.89757720
-2.62031016,2.67893229,0.00069092,0.02148951,0.00732298,0.16862134,1.80535898,1.05219925,0.36343698,0.86399128
-2.61430715,2.51350958,0.00061585,0.02060670,0.00686826,0.16147338,1.67782470,0.97538649,0.33999100,0.82802638
-2.60830415,2.34724276,0.00054894,0.01965478,0.00640809,0.15396367,1.55037255,0.89952323,0.31633431,0.79027444
-2.60230115,2.18219785,0.00049016,0.01864746,0.00594794,0.14621144,1.42447351,0.82544790,0.29275778,0.75135546
-2.59629815,2.02031745,0.00043942,0.01759905,0.00549306,0.13833753,1.30146987,0.75391325,0.26953492,0.71190141
-2.59029515,1.86338613,0.00039653,0.01652412,0.00504834,0.13046149,1.18255437,0.68557678,0.24691660,0.67254010
-2.58429215,1.71300173,0.00036126,0.01543716,0.00461823,0.12269867,1.06875508,0.62099448,0.22512677,0.63387949
-2.57828914,1.57055319,0.00033329,0.01435231,0.00420668,0.11515754,0.96092620,0.56061782,0.20435922,0.59649288
-2.57228614,1.43720487,0.00031229,0.01328300,0.00381709,0.10793716,0.85974432,0.50479375,0.18477543,0.56090539
-2.56628314,1.31388749,0.00029786,0.01224175,0.00345225,0.10112502,0.76571001,0.45376742,0.16650348,0.52758217
-2.56028014,1.20129523,0.00028958,0.01123989,0.00311437,0.09479526,0.67915409,0.40768722,0.14963803,0.49691860
-2.55427714,1.09988877,0.00028698,0.01028742,0.00280502,0.08900722,0.60024784,0.36661178,0.13424113,0.46923272
-2.54827414,1.00990369,0.00028959,0.00939288,0.00252521,0.08380455,0.52901652,0.33051852,0.12034395,0.44476011
-2.54227114,0.93136337,0.00029690,0.00856325,0.00227537,0.07921473,0.46535533,0.29931314,0.10794908,0.42365123
-2.53626813,0.86409607,0.00030837,0.00780397,0.00205544,0.07524909,0.40904705,0.27283996,0.09703351,0.40597132
-2.53026513,0.80775502,0.00032348,0.00711890,0.00186487,0.07190331,0.35978055,0.25089233,0.08755183,0.39170269
-2.52426213,0.76184100,0.00034165,0.00651045,0.00170271,0.06915835,0.31716948,0.23322313,0.07943983,0.38074934
-2.51825913,0.72572659,0.00036233,0.00597964,0.00156769,0.06698180,0.28077065,0.21955482,0.07261808,0.37294357
-2.51225613,0.69868130,0.00038495,0.00552629,0.00145823,0.06532955,0.25010133,0.20958888,0.06699561,0.36805453
-2.50625313,0.67989686,0.00040893,0.00514909,0.00137254,0.06414782,0.22465529,0.20301443,0.06247340,0.36579804
-2.50025013,0.66851213,0.00043372,0.00484586,0.00130869,0.06337536,0.20391711,0.19951596,0.05894767,0.36584766
-2.49424712,0.66363691,0.00045875,0.00461368,0.00126462,0.06294576,0.18737472,0.19877991,0.05631291,0.36784639
-2.48824412,0.66437416,0.00048351,0.00444908,0.00123823,0.06278991,0.17452986,0.20050025,0.05446455,0.37141857
-2.48224112,0.66984022,0.00050749,0.00434820,0.00122740,0.06283835,0.16490661,0.20438287,0.05330126,0.37618180
-2.47623812,0.67918266,0.00053023,0.00430698,0.00123003,0.06302359,0.15805795,0.21014899,0.05272689,0.38175823
-2.47023512,0.69159540,0.00055131,0.00432124,0.00124407,0.06328217,0.15357050,0.21753748,0.05265198,0.38778499
-2.46423212,0.70633109,0.00057034,0.00438686,0.00126753,0.06355653,0.15106758,0.22630627,0.05299486,0.39392346
-2.45822911,0.72271048,0.00058702,0.00449982,0.00129851,0.06379656,0.15021076,0.23623297,0.05368239,0.39986713
-2.45222611,0.74012890,0.00060108,0.00465631,0.00133520,0.06396081,0.15070015,0.24711470,0.05465034,0.40534773
-2.44622311,0.75805998,0.00061232,0.00485277,0.00137589,0.06401729,0.15227356,0.25876746,0.05584345,0.41013982
-2.44022011,0.77605666,0.00062062,0.00508590,0.00141896,0.06394392,0.15470490,0.27102496,0.05721515,0.41406347
-2.43421711,0.79374990,0.00062591,0.00535267,0.00146290,0.06372853,0.15780183,0.28373715,0.05872712,0.41698531
-2.42821411,0.81084534,0.00062817,0.00565030,0.00150631,0.06336857,0.16140297,0.29676859,0.06034851,0.41881801
-2.42221111,0.82711824,0.00062745,0.00597627,0.00154786,0.06287037,0.16537488,0.30999671,0.06205511,0.41951830
-2.41620810,0.84240714,0.00062386,0.00632822,0.00158637,0.06224819,0.16960879,0.32331011,0.06382831,0.41908381
-2.41020510,0.85660667,0.00061755,0.00670395,0.00162074,0.06152299,0.17401744,0.33660695,0.06565401,0.41754891
-2.40420210,0.86965974,0.00060872,0.00710133,0.00164998,0.06072101,0.17853191,0.34979351,0.06752150,0.41497997
-2.39819910,0.88154965,0.00059759,0.00751827,0.00167326,0.05987221,0.18309869,0.36278293,0.06942229,0.41147007
-2.39219610,0.89229233,0.00058443,0.00795266,0.00168986,0.05900874,0.18767693,0.37549424,0.07134904,0.40713358
-2.38619310,0.90192895,0.00056951,0.00840229,0.00169919,0.05816334,0.19223603,0.38785158,0.07329453,0.40210083
-2.38019010,0.91051921,0.00055314,0.00886487,0.00170085,0.05736786,0.19675341,0.39978369,0.07525070,0.39651293
-2.37418709,0.91813537,0.00053563,0.00933796,0.00169460,0.05665189,0.20121274,0.41122367,0.07720790,0.39051704
-2.36818409,0.92485716,0.00051727,0.00981893,0.00168036,0.05604163,0.20560230,0.42210888,0.07915425,0.38426208
-2.36218109,0.93076760,0.00049840,0.01030505,0.00165825,0.05555888,0.20991373,0.43238110,0.08107519,0.37789503
-2.35617809,0.93594973,0.00047930,0.01079344,0.00162860,0.05522038,0.21414102,0.44198690,0.08295323,0.37155775
-2.35017509,0.94048430,0.00046027,0.01128112,0.00159191,0.05503732,0.21827970,0.45087808,0.08476794,0.36538446
-2.34417209,0.94444821,0.00044160,0.01176515,0.00154888,0.05501514,0.22232633,0.45901233,0.08649607,0.35949968
-2.33816908,0.94791374,0.00042354,0.01224264,0.00150041,0.05515362,0.22627806,0.46635395,0.08811198,0.35401671
-2.33216608,0.95094841,0.00040633,0.01271091,0.00144756,0.05544716,0.23013242,0.47287471,0.08958818,0.34903656
-2.32616308,0.95361545,0.00039018,0.01316761,0.00139156,0.05588527,0.23388722,0.47855471,0.09089609,0.34464730
-2.32016008,0.95597457,0.00037528,0.01361089,0.00133381,0.05645331,0.23754047,0.48338324,0.09200694,0.34092369
-2.31415708,0.95808315,0.00036179,0.01403950,0.00127582,0.05713326,0.24109044,0.48735961,0.09289274,0.33792717
-2.30815408,0.95999745,0.00034981,0.01445300,0.00121922,0.05790470,0.24453562,0.49049381,0.09352739,0.33570605
-2.30215108,0.96177396,0.00033943,0.01485190,0.00116573,0.05874578,0.24787478,0.49280699,0.09388770,0.33429601
-2.29614807,0.96347051,0.00033071,0.01523779,0.00111715,0.05963421,0.25110683,0.49433163,0.09395445,0.33372069
-2.29014507,0.96514722,0.00032363,0.01561345,0.00107532,0.06054829,0.25423070,0.49511136,0.09371333,0.33399258
-2.28414207,0.96686697,0.00031817,0.01598295,0.00104213,0.06146776,0.25724511,0.49520032,0.09315574,0.33511391
-2.27813907,0.96869551,0.00031427,0.01635171,0.00101950,0.06237462,0.26014817,0.49466204,0.09227939,0.33707782
-2.27213607,0.97070092,0.00031181,0.01672647,0.00100932,0.06325381,0.26293691,0.49356781,0.09108867,0.33986952
-2.26613307,0.97295263,0.00031067,0.01711527,0.00101352,0.06409374,0.26560679,0.49199458,0.08959480,0.34346756
-2.26013007,0.97551973,0.00031068,0.01752739,0.00103396,0.06488656,0.26815101,0.49002240,0.08781567,0.34784510
-2.25412706,0.97846901,0.00031166,0.01797316,0.00107251,0.06562839,0.27056002,0.48773153,0.08577545,0.35297117
-2.24812406,0.98186241,0.00031340,0.01846379,0.00113095,0.06631923,0.27282091,0.48519931,0.08350390,0.35881189
-2.24212106,0.98575447,0.00031570,0.01901118,0.00121103,0.06696275,0.27491705,0.48249703,0.08103555,0.36533159
-2.23611806,0.99018959,0.00031835,0.01962761,0.00131439,0.06756592,0.27682789,0.47968698,0.07840862,0.37249372
-2.23011506,0.99519967,0.00032113,0.02032546,0.00144258,0.06813850,0.27852902,0.47681978,0.07566382,0.38026173
-2.22411206,1.00080203,0.00032384,0.02111691,0.00159700,0.06869237,0.27999255,0.47393238,0.07284315,0.38859968
-2.21810905,1.00699808,0.00032630,0.02201362,0.00177889,0.06924080,0.28118790,0.47104672,0.06998863,0.39747268
-2.21210605,1.01377289,0.00032834,0.02302638,0.00198931,0.06979768,0.28208286,0.46816944,0.06714108,0.40684723
-2.20610305,1.02109569,0.00032984,0.02416483,0.00222906,0.07037674,0.28264513,0.46529244,0.06433908,0.41669135
-2.20010005,1.02892156,0.00033066,0.02543714,0.00249869,0.07099077,0.28284413,0.46239463,0.06161806,0.42697471
-2.19409705,1.03719433,0.00033075,0.02684975,0.00279844,0.07165092,0.28265304,0.45944472,0.05900953,0.43766866
-2.18809405,1.04585061,0.00033006,0.02840714,0.00312819,0.07236609,0.28205106,0.45640494,0.05654069,0.44874630
-2.18209105,1.05482486,0.00032858,0.03011160,0.00348749,0.07314247,0.28102568,0.45323566,0.05423411,0.46018272
