energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
0.24912456,1.75270846,0.02105866,0.36849345,0.69423869,0.46268802,0.61641617,0.64865656,0.28768861,0.00000000
0.25512756,1.73671936,0.02101939,0.35833345,0.68796017,0.45382013,0.61639650,0.65814546,0.27954444,0.00000000
0.26113057,1.72270664,0.02105890,0.34811226,0.68177341,0.44539442,0.61661153,0.66943603,0.27084697,0.00000000
0.26713357,1.71092567,0.02116162,0.33793756,0.67575104,0.43741210,0.61734591,0.68262801,0.26172445,0.00000000
0.27313657,1.70162533,0.02131145,0.32792770,0.66996068,0.42988716,0.61886388,0.69779312,0.25230794,0.00000000
0.27913957,1.69502630,0.02149226,0.31820422,0.66445823,0.42284039,0.62139818,0.71496875,0.24272634,0.00000000
0.28514257,1.69130211,0.02168831,0.30888493,0.65928212,0.41629381,0.62514077,0.73415314,0.23310202,0.00000000
0.29114557,1.69056397,0.02188469,0.30007774,0.65444873,0.41026598,0.63023583,0.75530214,0.22354713,0.00000000
0.29714857,1.69285008,0.02206769,0.29187559,0.64994942,0.40476819,0.63677512,0.77832808,0.21416068,0.00000000
0.30315158,1.69811975,0.02222516,0.28435250,0.64574917,0.39980181,0.64479610,0.80310048,0.20502662,0.00000000
0.30915458,1.70625258,0.02234679,0.27756102,0.64178691,0.39535678,0.65428262,0.82944886,0.19621281,0.00000000
0.31515758,1.71705227,0.02242430,0.27153089,0.63797747,0.39141118,0.66516806,0.85716736,0.18777087,0.00000000
0.32116058,1.73025462,0.02245162,0.26626899,0.63421501,0.38793182,0.67734072,0.88602092,0.17973693,0.00000000
0.32716358,1.74553905,0.02242495,0.26176034,0.63037765,0.38487563,0.69065085,0.91575270,0.17213303,0.00000000
0.33316658,1.76254260,0.02234273,0.25797008,0.62633297,0.38219177,0.70491913,0.94609237,0.16496908,0.00000000
0.33916958,1.78087560,0.02220557,0.25484611,0.62194419,0.37982405,0.71994578,0.97676470,0.15824529,0.00000000
0.34517259,1.80013809,0.02201616,0.25232235,0.61707656,0.37771372,0.73551997,1.00749827,0.15195476,0.00000000
0.35117559,1.81993585,0.02177896,0.25032226,0.61160373,0.37580223,0.75142902,1.03803354,0.14608620,0.00000000
0.35717859,1.83989569,0.02150007,0.24876248,0.60541375,0.37403385,0.76746685,1.06813036,0.14062653,0.00000000
0.36318159,1.85967902,0.02118687,0.24755649,0.59841458,0.37235818,0.78344149,1.09757424,0.13556339,0.00000000
0.36918459,1.87899364,0.02084776,0.24661804,0.59053876,0.37073226,0.79918131,1.12618159,0.13088724,0.00000000
0.37518759,1.89760329,0.02049187,0.24586435,0.58174720,0.36912240,0.81453981,1.15380360,0.12659322,0.00000000
0.38119060,1.91533523,0.02012880,0.24521902,0.57203214,0.36750570,0.82939914,1.18032894,0.12268258,0.00000000
0.38719360,1.93208580,0.01976835,0.24461446,0.56141896,0.36587122,0.84367224,1.20568537,0.11916368,0.00000000
0.39319660,1.94782429,0.01942037,0.24399413,0.54996719,0.36422103,0.85730383,1.22984045,0.11605269,0.00000000
0.39919960,1.96259557,0.01909455,0.24331427,0.53777060,0.36257101,0.87027054,1.25280149,0.11337384,0.00000000
0.40520260,1.97652160,0.01880037,0.24254542,0.52495646,0.36095154,0.88258032,1.27461521,0.11115947,0.00000000
0.41120560,1.98980232,0.01854705,0.24167360,0.51168417,0.35940811,0.89427147,1.29536697,0.10944968,0.00000000
0.41720860,2.00271590,0.01834354,0.24070115,0.49814320,0.35800190,0.90541140,1.31518004,0.10829181,0.00000000
0.42321161,2.01561846,0.01819856,0.23964736,0.48455054,0.35681017,0.91609536,1.33421480,0.10773977,0.00000000
0.42921461,2.02894311,0.01812069,0.23854878,0.47114764,0.35592655,0.92644516,1.35266788,0.10785306,0.00000000
0.43521761,2.04319793,0.01811841,0.23745916,0.45819687,0.35546097,0.93660787,1.37077117,0.10869577,0.00000000
0.44122061,2.05896242,0.01820018,0.23644900,0.44597754,0.35553924,0.94675440,1.38879035,0.11033528,0.00000000
0.44722361,2.07688186,0.01837449,0.23560469,0.43478145,0.35630205,0.95707784,1.40702279,0.11284084,0.00000000
0.45322661,2.09765879,0.01864982,0.23502708,0.42490782,0.35790321,0.96779118,1.42579428,0.11628191,0.00000000
0.45922961,2.12204105,0.01903462,0.23482947,0.41665782,0.36050704,0.97912432,1.44545436,0.12072626,0.00000000
0.46523262,2.15080579,0.01953710,0.23513495,0.41032832,0.36428472,0.99131993,1.46636979,0.12623780,0.00000000
0.47123562,2.18473900,0.02016510,0.23607306,0.40620520,0.36940967,1.00462807,1.48891589,0.13287410,0.00000000
0.47723862,2.22461046,0.02092572,0.23777574,0.40455600,0.37605172,1.01929932,1.51346563,0.14068368,0.00000000
0.48324162,2.27114435,0.02182502,0.24037275,0.40562208,0.38437032,1.03557640,1.54037642,0.14970304,0.00000000
0.48924462,2.32498596,0.02286754,0.24398643,0.40961047,0.39450696,1.05368438,1.56997477,0.15995341,0.00000000
0.49524762,2.38666558,0.02405585,0.24872616,0.41668554,0.40657682,1.07381966,1.60253932,0.17143754,0.00000000
0.50125063,2.45656091,0.02539007,0.25468260,0.42696081,0.42066027,1.09613811,1.63828270,0.18413640,0.00000000
0.50725363,2.53485966,0.02686738,0.26192195,0.44049117,0.43679438,1.12074299,1.67733316,0.19800605,0.00000000
0.51325663,2.62152434,0.02848158,0.27048054,0.45726596,0.45496502,1.14767310,1.71971690,0.21297497,0.00000000
0.51925963,2.71626147,0.03022275,0.28036000,0.47720323,0.47510003,1.17689209,1.76534213,0.22894177,0.00000000
0.52526263,2.81849731,0.03207695,0.29152331,0.50014559,0.49706384,1.20827954,1.81398611,0.24577381,0.00000000
0.53126563,2.92736230,0.03402620,0.30389201,0.52585805,0.52065419,1.24162472,1.86528614,0.26330661,0.00000000
0.53726863,3.04168597,0.03604841,0.31734473,0.55402820,0.54560114,1.27662353,1.91873553,0.28134446,0.00000000
0.54327164,3.16000377,0.03811771,0.33171741,0.58426885,0.57156883,1.31287937,1.97368535,0.29966221,0.00000000
0.54927464,3.28057674,0.04020484,0.34680510,0.61612344,0.59816009,1.34990808,2.02935244,0.31800837,0.00000000
0.55527764,3.40142411,0.04227771,0.36236549,0.64907409,0.62492393,1.38714730,2.08483382,0.33610954,0.00000000
0.56128064,3.52036850,0.04430226,0.37812416,0.68255226,0.65136582,1.42397001,2.13912742,0.35367610,0.00000000
0.56728364,3.63509228,0.04624333,0.39378128,0.71595168,0.67696050,1.45970182,2.19115840,0.37040898,0.00000000
0.57328664,3.74320331,0.04806571,0.40901966,0.74864327,0.70116675,1.49364146,2.23981026,0.38600740,0.00000000
0.57928964,3.84230731,0.04973528,0.42351380,0.77999141,0.72344372,1.52508358,2.28395936,0.40017724,0.00000000
0.58529265,3.93008394,0.05122012,0.43693949,0.80937103,0.74326805,1.55334265,2.32251138,0.41263966,0.00000000
0.59129565,4.00436298,0.05249160,0.44898374,0.83618481,0.76015094,1.57777690,2.35443799,0.42313978,0.00000000
0.59729865,4.06319717,0.05352540,0.45935446,0.85987986,0.77365458,1.59781104,2.37881201,0.43145479,0.00000000
0.60330165,4.10492830,0.05430238,0.46778949,0.87996299,0.78340701,1.61295651,2.39483919,0.43740137,0.00000000
0.60930465,4.12824319,0.05480927,0.47406472,0.89601424,0.78911477,1.62282813,2.40188527,0.44084183,0.00000000
0.61530765,4.13221712,0.05503910,0.47800076,0.90769785,0.79057275,1.62715642,2.39949683,0.44168889,0.00000000
0.62131066,4.11634253,0.05499146,0.47946805,0.91477036,0.78767077,1.62579473,2.38741504,0.43990867,0.00000000
0.62731366,4.08054189,0.05467244,0.47839017,0.91708560,0.78039660,1.61872104,2.36558179,0.43552187,0.00000000
0.63331666,4.02516438,0.05409433,0.47474517,0.91459639,0.76883533,1.60603429,2.33413803,0.42860311,0.00000000
0.63931966,3.95096682,0.05327512,0.46856514,0.90735295,0.75316518,1.58794565,2.29341469,0.41927832,0.00000000
0.64532266,3.85908032,0.05223778,0.45993379,0.89549834,0.73365010,1.56476526,2.24391683,0.40772047,0.00000000
0.65132566,3.75096457,0.05100935,0.44898253,0.87926118,0.71062935,1.53688551,2.18630221,0.39414379,0.00000000
0.65732866,3.62835256,0.04961998,0.43588509,0.85894614,0.68450498,1.50476167,2.12135553,0.37879680,0.00000000
0.66333167,3.49318860,0.04810190,0.42085100,0.83492267,0.65572758,1.46889136,2.04995986,0.36195445,0.00000000
0.66933467,3.34756290,0.04648835,0.40411837,0.80761263,0.62478116,1.42979385,1.97306679,0.34390980,0.00000000
0.67533767,3.19364596,0.04481262,0.38594618,0.77747742,0.59216777,1.38799051,1.89166694,0.32496556,0.00000000
0.68134067,3.03362560,0.04310718,0.36660647,0.74500500,0.55839271,1.34398744,1.80676199,0.30542583,0.00000000
0.68734367,2.86964936,0.04140296,0.34637671,0.71069754,0.52395074,1.29826105,1.71933958,0.28558856,0.00000000
0.69334667,2.70377426,0.03972877,0.32553273,0.67505996,0.48931395,1.25124718,1.63035183,0.26573865,0.00000000
0.69934967,2.53792549,0.03811093,0.30434230,0.63858978,0.45492158,1.20333429,1.54069814,0.24614228,0.00000000
0.70535268,2.37386474,0.03657306,0.28305955,0.60176843,0.42117213,1.15486040,1.45121239,0.22704232,0.00000000
0.71135568,2.21316865,0.03513609,0.26192049,0.56505415,0.38841774,1.10611386,1.36265461,0.20865505,0.00000000
0.71735868,2.05721674,0.03381832,0.24113946,0.52887664,0.35696092,1.05733732,1.27570674,0.19116811,0.00000000
0.72336168,1.90718823,0.03263569,0.22090672,0.49363310,0.32705349,1.00873430,1.19097195,0.17473963,0.00000000
0.72936468,1.76406642,0.03160207,0.20138703,0.45968580,0.29889742,0.96047757,1.10897691,0.15949844,0.00000000
0.73536768,1.62864916,0.03072954,0.18271910,0.42736086,0.27264732,0.91271855,1.03017620,0.14554512,0.00000000
0.74137069,1.50156392,0.03002878,0.16501601,0.39694803,0.24841423,0.86559684,0.95495812,0.13295387,0.00000000
0.74737369,1.38328575,0.02950927,0.14836617,0.36870121,0.22627034,0.81924924,0.88365128,0.12177477,0.00000000
0.75337669,1.27415673,0.02917950,0.13283502,0.34283960,0.20625425,0.77381747,0.81653117,0.11203645,0.00000000
0.75937969,1.17440559,0.02904707,0.11846701,0.31954915,0.18837650,0.72945433,0.75382650,0.10374887,0.00000000
0.76538269,1.08416652,0.02911864,0.10528805,0.29898428,0.17262505,0.68632782,0.69572476,0.09690611,0.00000000
0.77138569,1.00349629,0.02939983,0.09330796,0.28126960,0.15897048,0.64462316,0.64237689,0.09148901,0.00000000
0.77738869,0.93238934,0.02989497,0.08252321,0.26650164,0.14737071,0.60454287,0.59390108,0.08746756,0.00000000
0.78339170,0.87079057,0.03060681,0.07291943,0.25475054,0.13777524,0.56630499,0.55038575,0.08480312,0.00000000
0.78939470,0.81860587,0.03153619,0.06447395,0.24606158,0.13012865,0.53013990,0.51189181,0.08345020,0.00000000
0.79539770,0.77571066,0.03268173,0.05715813,0.24045674,0.12437360,0.49628599,0.47845452,0.08335803,0.00000000
0.80140070,0.74195657,0.03403950,0.05093943,0.23793599,0.12045310,0.46498490,0.45008519,0.08447188,0.00000000
0.80740370,0.71717696,0.03560279,0.04578324,0.23847869,0.11831229,0.43647647,0.42677282,0.08673405,0.00000000
0.81340670,0.70119125,0.03736208,0.04165439,0.24204484,0.11789966,0.41099400,0.40848603,0.09008481,0.00000000
0.81940970,0.69380870,0.03930498,0.03851828,0.24857623,0.11916785,0.38876018,0.39517526,0.09446307,0.00000000
0.82541271,0.69483169,0.04141649,0.03634176,0.25799754,0.12207407,0.36998362,0.38677526,0.09980705,0.00000000
0.83141571,0.70405853,0.04367934,0.03509355,0.27021732,0.12658006,0.35485654,0.38320798,0.10605481,0.00000000
0.83741871,0.72128596,0.04607448,0.03474436,0.28512870,0.13265182,0.34355313,0.38438541,0.11314474,0.00000000
0.84342171,0.74631092,0.04858174,0.03526663,0.30260992,0.14025900,0.33622886,0.39021248,0.12101595,0.00000000
0.84942471,0.77893153,0.05118055,0.03663403,0.32252451,0.14937384,0.33302027,0.40058947,0.12960864,0.00000000
0.85542771,0.81894687,0.05385074,0.03882058,0.34472109,0.15996990,0.33404504,0.41541384,0.13886425,0.00000000
0.86143072,0.86615518,0.05657328,0.04179955,0.36903279,0.17202033,0.33940203,0.43458110,0.14872553,0.00000000
0.86743372,0.92035026,0.05933108,0.04554223,0.39527626,0.18549583,0.34917094,0.45798440,0.15913638,0.00000000
0.87343672,0.98131576,0.06210949,0.05001654,0.42325031,0.20036220,0.36341129,0.48551283,0.17004152,0.00000000
0.87943972,1.04881731,0.06489680,0.05518554,0.45273430,0.21657759,0.38216040,0.51704815,0.18138583,0.00000000
0.88544272,1.12259251,0.06768442,0.06100606,0.48348640,0.23408949,0.40543033,0.55246004,0.19311355,0.00000000
0.89144572,1.20233917,0.07046684,0.06742743,0.51524191,0.25283154,0.43320363,0.59160009,0.20516724,0.00000000
0.89744872,1.28770208,0.07324130,0.07439034,0.54771188,0.27272034,0.46542804,0.63429465,0.21748656,0.00000000
0.90345173,1.37825922,0.07600727,0.08182606,0.58058224,0.29365236,0.50201022,0.68033700,0.23000699,0.00000000
0.90945473,1.47350808,0.07876557,0.08965599,0.61351384,0.31550120,0.54280895,0.72947947,0.24265858,0.00000000
0.91545773,1.57285319,0.08151744,0.09779165,0.64614343,0.33811532,0.58762817,0.78142592,0.25536477,0.00000000
0.92146073,1.67559598,0.08426332,0.10613511,0.67808611,0.36131662,0.63621040,0.83582534,0.26804155,0.00000000
0.92746373,1.78092793,0.08700167,0.11457989,0.70893905,0.38489985,0.68823108,0.89226723,0.28059691,0.00000000
0.93346673,1.88792824,0.08972776,0.12301245,0.73828699,0.40863317,0.74329443,0.95027939,0.29293084,0.00000000
0.93946973,1.99556672,0.09243258,0.13131404,0.76570920,0.43226000,0.80093149,1.00932867,0.30493589,0.00000000
0.94547274,2.10271278,0.09510191,0.13936308,0.79078794,0.45550216,0.86060076,1.06882507,0.31649840,0.00000000
0.95147574,2.20815070,0.09771572,0.14703783,0.81311825,0.47806440,0.92169185,1.12812955,0.32750042,0.00000000
0.95747874,2.31060145,0.10024783,0.15421939,0.83231868,0.49964020,0.98353255,1.18656557,0.33782231,0.00000000
0.96348174,2.40875055,0.10266601,0.16079483,0.84804261,0.51991874,1.04539928,1.24343410,0.34734594,0.00000000
0.96948474,2.50128137,0.10493246,0.16666039,0.85998971,0.53859294,1.10653096,1.29803199,0.35595842,0.00000000
0.97548774,2.58691273,0.10700470,0.17172459,0.86791698,0.55536804,1.16614589,1.34967271,0.36355624,0.00000000
0.98149075,2.66443940,0.10883686,0.17591108,0.87164885,0.56997068,1.22346138,1.39770904,0.37004952,0.00000000
0.98749375,2.73277379,0.11038128,0.17916124,0.87108579,0.58215795,1.27771517,1.44155636,0.37536632,0.00000000
0.99349675,2.79098693,0.11159040,0.18143625,0.86621108,0.59172598,1.32818811,1.48071572,0.37945665,0.00000000
0.99949975,2.83834669,0.11241883,0.18271866,0.85709512,0.59851782,1.37422691,1.51479525,0.38229602,0.00000000
1.00550275,2.87435135,0.11282541,0.18301326,0.84389722,0.60243006,1.41526614,1.54352889,0.38388833,0.00000000
1.01150575,2.89875664,0.11277537,0.18234739,0.82686450,0.60341803,1.45084822,1.56679129,0.38426778,0.00000000
1.01750875,2.91159449,0.11224219,0.18077044,0.80632803,0.60149911,1.48064059,1.58460780,0.38349980,0.00000000
1.02351176,2.91318243,0.11120934,0.17835271,0.78269612,0.59675405,1.50444895,1.59715884,0.38168084,0.00000000
1.02951476,2.90412261,0.10967156,0.17518365,0.75644516,0.58932626,1.52222599,1.60477810,0.37893682,0.00000000
1.03551776,2.88529007,0.10763584,0.17136944,0.72810820,0.57941886,1.53407482,1.60794427,0.37542048,0.00000000
1.04152076,2.85781046,0.10512179,0.16703011,0.69826180,0.56728976,1.54024693,1.60726647,0.37130748,0.00000000
1.04752376,2.82302781,0.10216167,0.16229629,0.66751153,0.55324479,1.54113453,1.60346370,0.36679155,0.00000000
1.05352676,2.78246350,0.09879981,0.15730566,0.63647686,0.53762931,1.53725744,1.59733913,0.36207869,0.00000000
1.05952976,2.73776804,0.09509160,0.15219923,0.60577571,0.52081849,1.52924509,1.58975016,0.35738082,0.00000000
1.06553277,2.69066769,0.09110209,0.14711767,0.57600944,0.50320669,1.51781420,1.58157560,0.35290904,0.00000000
1.07153577,2.64290801,0.08690410,0.14219774,0.54774862,0.48519646,1.50374326,1.57368144,0.34886676,0.00000000
1.07753877,2.59619690,0.08257623,0.13756896,0.52152004,0.46718739,1.48784474,1.56688667,0.34544311,0.00000000
1.08354177,2.55214941,0.07820054,0.13335064,0.49779538,0.44956547,1.47093632,1.56193084,0.34280682,0.00000000
1.08954477,2.51223678,0.07386014,0.12964933,0.47698164,0.43269321,1.45381241,1.55944491,0.34110086,0.00000000
1.09554777,2.47774158,0.06963686,0.12655683,0.45941369,0.41690082,1.43721713,1.55992662,0.34043810,0.00000000
1.10155078,2.44972103,0.06560890,0.12414869,0.44534885,0.40247890,1.42181990,1.56372177,0.34089809,0.00000000
1.10755378,2.42897950,0.06184866,0.12248329,0.43496362,0.38967265,1.40819467,1.57101200,0.34252521,0.00000000
1.11355678,2.41605136,0.05842085,0.12160156,0.42835245,0.37867783,1.39680352,1.58180982,0.34532811,0.00000000
1.11955978,2.41119426,0.05538082,0.12152707,0.42552842,0.36963846,1.38798515,1.59596098,0.34928050,0.00000000
1.12556278,2.41439285,0.05277321,0.12226674,0.42642563,0.36264621,1.38194860,1.61315376,0.35432323,0.00000000
1.13156578,2.42537211,0.05063097,0.12381185,0.43090319,0.35774136,1.37877218,1.63293492,0.36036740,0.00000000
1.13756878,2.44361926,0.04897475,0.12613940,0.43875046,0.35491515,1.37840734,1.65473102,0.36729848,0.00000000
1.14357179,2.46841275,0.04781262,0.12921362,0.44969351,0.35411333,1.38068706,1.67787419,0.37498101,0.00000000
1.14957479,2.49885650,0.04714017,0.13298770,0.46340234,0.35524054,1.38533797,1.70163074,0.38326372,0.00000000
1.15557779,2.53391763,0.04694092,0.13740535,0.47949895,0.35816542,1.39199561,1.72523125,0.39198484,0.00000000
1.16158079,2.57246568,0.04718710,0.14240250,0.49756577,0.36272606,1.40022176,1.74790056,0.40097713,0.00000000
1.16758379,2.61331146,0.04784070,0.14790865,0.51715456,0.36873563,1.40952292,1.76888614,0.41007262,0.00000000
1.17358679,2.65524408,0.04885473,0.15384818,0.53779549,0.37598789,1.41936929,1.78748370,0.41910674,0.00000000
1.17958979,2.69706455,0.05017478,0.16014132,0.55900620,0.38426260,1.42921314,1.80305886,0.42792165,0.00000000
1.18559280,2.73761518,0.05174068,0.16670494,0.58030096,0.39333048,1.43850616,1.81506419,0.43636876,0.00000000
1.19159580,2.77580398,0.05348838,0.17345317,0.60119955,0.40295785,1.44671506,1.82305112,0.44431047,0.00000000
1.19759880,2.81062395,0.05535180,0.18029776,0.62123594,0.41291079,1.45333519,1.82667675,0.45162095,0.00000000
1.20360180,2.84116723,0.05726484,0.18714844,0.63996656,0.42295896,1.45790187,1.82570557,0.45818635,0.00000000
1.20960480,2.86663463,0.05916324,0.19391319,0.65697814,0.43287895,1.45999948,1.82000676,0.46390439,0.00000000
1.21560780,2.88634120,0.06098644,0.20049861,0.67189488,0.44245739,1.45926827,1.80954778,0.46868364,0.00000000
1.22161081,2.89971860,0.06267930,0.20681042,0.68438499,0.45149381,1.45540912,1.79438501,0.47244254,0.00000000
1.22761381,2.90631515,0.06419355,0.21275422,0.69416633,0.45980325,1.44818655,1.77465263,0.47510862,0.00000000
1.23361681,2.90579457,0.06548906,0.21823646,0.70101114,0.46721880,1.43743011,1.75055047,0.47661779,0.00000000
1.23961981,2.89793400,0.06653482,0.22316578,0.70474974,0.47359398,1.42303468,1.72233210,0.47691418,0.00000000
1.24562281,2.88262210,0.06730953,0.22745470,0.70527301,0.47880500,1.40495965,1.69029351,0.47595031,0.00000000
1.25162581,2.85985745,0.06780191,0.23102153,0.70253370,0.48275288,1.38322752,1.65476349,0.47368797,0.00000000
1.25762881,2.82974771,0.06801059,0.23379264,0.69654645,0.48536537,1.35792185,1.61609570,0.47009945,0.00000000
1.26363182,2.79250925,0.06794362,0.23570485,0.68738645,0.48659860,1.32918484,1.57466294,0.46516938,0.00000000
1.26963482,2.74846724,0.06761773,0.23670787,0.67518690,0.48643832,1.29721456,1.53085343,0.45889683,0.00000000
1.27563782,2.69805558,0.06705718,0.23676676,0.66013511,0.48490077,1.26226181,1.48506899,0.45129758,0.00000000
1.28164082,2.64181648,0.06629238,0.23586415,0.64246757,0.48203292,1.22462668,1.43772468,0.44240637,0.00000000
1.28764382,2.58039878,0.06535833,0.23400215,0.62246386,0.47791217,1.18465477,1.38924955,0.43227897,0.00000000
1.29364682,2.51455469,0.06429289,0.23120384,0.60043987,0.47264531,1.14273289,1.34008776,0.42099371,0.00000000
1.29964982,2.44513436,0.06313503,0.22751414,0.57674015,0.46636680,1.09928441,1.29069974,0.40865256,0.00000000
1.30565283,2.37307782,0.06192309,0.22300009,0.55173000,0.45923634,1.05476406,1.24156274,0.39538126,0.00000000
1.31165583,2.29940412,0.06069313,0.21775034,0.52578719,0.45143578,1.00965226,1.19317020,0.38132877,0.00000000
1.31765883,2.22519748,0.05947750,0.21187391,0.49929379,0.44316532,0.96444894,1.14602988,0.36666572,0.00000000
1.32366183,2.15159041,0.05830356,0.20549822,0.47262819,0.43463921,0.91966690,1.10066012,0.35158193,0.00000000
1.32966483,2.07974422,0.05719282,0.19876637,0.44615755,0.42608101,0.87582474,1.05758437,0.33628314,0.00000000
1.33566783,2.01082701,0.05616027,0.19183374,0.42023089,0.41771842,0.83343941,1.01732388,0.32098695,0.00000000
1.34167084,1.94598974,0.05521411,0.18486415,0.39517298,0.40977789,0.79301846,0.98038868,0.30591816,0.00000000
1.34767384,1.88634091,0.05435585,0.17802540,0.37127900,0.40247918,0.75505209,0.94726705,0.29130361,0.00000000
1.35367684,1.83292049,0.05358066,0.17148474,0.34881029,0.39602982,0.72000496,0.91841384,0.27736681,0.00000000
1.35967984,1.78667374,0.05287808,0.16540396,0.32799095,0.39061971,0.68830803,0.89423798,0.26432244,0.00000000
1.36568284,1.74842570,0.05223287,0.15993472,0.30900547,0.38641600,0.66035036,0.87508971,0.25237094,0.00000000
1.37168584,1.71885699,0.05162616,0.15521386,0.29199724,0.38355825,0.63647110,0.86124789,0.24169339,0.00000000
1.37768884,1.69848176,0.05103662,0.15135917,0.27706798,0.38215402,0.61695178,0.85290804,0.23244681,0.00000000
1.38369185,1.68762845,0.05044173,0.14846557,0.26427782,0.38227503,0.60200900,0.85017155,0.22475994,0.00000000
1.38969485,1.68642403,0.04981898,0.14660190,0.25364628,0.38395403,0.59178783,0.85303652,0.21872973,0.00000000
1.39569785,1.69478248,0.04914704,0.14580844,0.24515361,0.38718232,0.58635605,0.86139094,0.21441856,0.00000000
1.40170085,1.71239806,0.04840676,0.14609525,0.23874287,0.39190831,0.58569956,0.87500831,0.21185224,0.00000000
1.40770385,1.73874403,0.04758200,0.14744137,0.23432238,0.39803690,0.58971916,0.89354646,0.21101888,0.00000000
1.41370685,1.77307715,0.04666023,0.14979501,0.23176861,0.40543015,0.59822904,0.91654962,0.21186866,0.00000000
1.41970985,1.81444839,0.04563295,0.15307462,0.23092949,0.41390893,0.61095722,0.94345403,0.21431446,0.00000000
1.42571286,1.86172000,0.04449582,0.15717102,0.23162812,0.42325603,0.62754815,0.97359733,0.21823349,0.00000000
1.43171586,1.91358892,0.04324864,0.16195034,0.23366681,0.43322035,0.64756778,1.00623147,0.22346977,0.00000000
1.43771886,1.96861628,0.04189509,0.16725790,0.23683158,0.44352250,0.67051099,1.04053912,0.22983749,0.00000000
1.44372186,2.02526238,0.04044233,0.17292275,0.24089693,0.45386150,0.69581161,1.07565326,0.23712531,0.00000000
1.44972486,2.08192655,0.03890045,0.17876290,0.24563110,0.46392260,0.72285477,1.11067927,0.24510130,0.00000000
1.45572786,2.13699061,0.03728191,0.18459094,0.25080146,0.47338591,0.75099140,1.14471919,0.25351873,0.00000000
1.46173087,2.18886475,0.03560083,0.19022000,0.25618026,0.48193574,0.77955452,1.17689695,0.26212230,0.00000000
1.46773387,2.23603429,0.03387239,0.19546972,0.26155044,0.48927014,0.80787683,1.20638405,0.27065488,0.00000000
1.47373687,2.27710554,0.03211217,0.20017210,0.26671142,0.49511056,0.83530896,1.23242445,0.27886444,0.00000000
1.47973987,2.31084905,0.03033566,0.20417699,0.27148475,0.49921098,0.86123765,1.25435780,0.28651106,0.00000000
1.48574287,2.33623843,0.02855775,0.20735701,0.27571938,0.50136634,0.88510333,1.27163984,0.29337373,0.00000000
1.49174587,2.35248306,0.02679236,0.20961172,0.27929634,0.50141975,0.90641598,1.28385932,0.29925680,0.00000000
1.49774887,2.35905325,0.02505222,0.21087086,0.28213271,0.49926830,0.92476889,1.29075024,0.30399573,0.00000000
1.50375188,2.35569649,0.02334868,0.21109653,0.28418465,0.49486703,0.93984942,1.29219920,0.30746204,0.00000000
1.50975488,2.34244413,0.02169161,0.21028424,0.28544923,0.48823094,0.95144636,1.28824708,0.30956725,0.00000000
1.51575788,2.31960790,0.02008950,0.20846281,0.28596513,0.47943493,0.95945338,1.27908509,0.31026555,0.00000000
1.52176088,2.28776644,0.01854943,0.20569305,0.28581192,0.46861161,0.96386851,1.26504525,0.30955523,0.00000000
1.52776388,2.24774225,0.01707726,0.20206537,0.28510804,0.45594704,0.96478955,1.24658558,0.30747876,0.00000000
1.53376688,2.20057005,0.01567776,0.19769642,0.28400737,0.44167467,0.96240556,1.22427079,0.30412141,0.00000000
1.53976988,2.14745792,0.01435478,0.19272478,0.28269454,0.42606760,0.95698508,1.19874909,0.29960861,0.00000000
1.54577289,2.08974292,0.01311139,0.18730609,0.28137907,0.40942962,0.94886131,1.17072645,0.29410206,0.00000000
1.55177589,2.02884303,0.01195006,0.18160765,0.28028855,0.39208532,0.93841538,1.14093913,0.28779470,0.00000000
1.55777889,1.96620761,0.01087275,0.17580272,0.27966104,0.37436975,0.92605818,1.11012603,0.28090479,0.00000000
1.56378189,1.90326823,0.00988106,0.17006485,0.27973683,0.35661796,0.91221190,1.07900188,0.27366921,0.00000000
1.56978489,1.84139214,0.00897629,0.16456230,0.28075008,0.33915499,0.89729209,1.04823250,0.26633630,0.00000000
1.57578789,1.78183986,0.00815945,0.15945281,0.28292028,0.32228648,0.88169097,1.01841314,0.25915840,0.00000000
1.58179090,1.72572860,0.00743136,0.15487891,0.28644405,0.30629035,0.86576299,0.99005073,0.25238425,0.00000000
1.58779390,1.67400257,0.00679262,0.15096376,0.29148739,0.29140978,0.84981293,0.96355075,0.24625163,0.00000000
1.59379690,1.62741102,0.00624360,0.14780786,0.29817868,0.27784763,0.83408724,0.93920889,0.24098031,0.00000000
1.59979990,1.58649435,0.00578444,0.14548636,0.30660266,0.26576244,0.81876867,0.91720789,0.23676547,0.00000000
1.60580290,1.55157830,0.00541507,0.14404742,0.31679548,0.25526603,0.80397438,0.89761914,0.23377188,0.00000000
1.61180590,1.52277589,0.00513513,0.14351117,0.32874115,0.24642269,0.78975728,0.88040889,0.23212884,0.00000000
1.61780890,1.49999647,0.00494403,0.14386967,0.34236944,0.23924985,0.77611041,0.86544836,0.23192615,0.00000000
1.62381191,1.48296097,0.00484091,0.14508752,0.35755522,0.23372006,0.76297381,0.85252709,0.23321101,0.00000000
1.62981491,1.47122235,0.00482469,0.14710329,0.37411960,0.22976421,0.75024342,0.84136876,0.23598621,0.00000000
1.63581791,1.46419010,0.00489409,0.14983149,0.39183258,0.22727570,0.73778144,0.83164847,0.24020940,0.00000000
