energy_ev,total_up,Nb_p_up,Nb_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-4.30115058,4.69685708,3.74842498,1.86463048,0.85357295,0.01534788,0.01716583,2.82139320
-4.29514757,4.70333431,3.77881829,1.86221549,0.85896280,0.01534753,0.01701322,2.82102270
-4.28914457,4.70318911,3.80549405,1.85801893,0.86163918,0.01531783,0.01683141,2.81861047
-4.28314157,4.69616007,3.82794579,1.85186966,0.86163265,0.01525975,0.01662041,2.81387638
-4.27713857,4.68230299,3.84590982,1.84370591,0.85904661,0.01517544,0.01638176,2.80670765
-4.27113557,4.66197450,3.85936114,1.83356898,0.85405458,0.01506815,0.01611840,2.79714955
-4.26513257,4.63580260,3.86849831,1.82159290,0.84689465,0.01494207,0.01583451,2.78538918
-4.25912956,4.60464531,3.87371769,1.80799039,0.83786100,0.01480215,0.01553523,2.77173319
-4.25312656,4.56953926,3.87557807,1.79303595,0.82729298,0.01465387,0.01522639,2.75658038
-4.24712356,4.53164051,3.87475727,1.77704673,0.81556221,0.01450300,0.01491424,2.74039047
-4.24112056,4.49216031,3.87200295,1.76036203,0.80305805,0.01435533,0.01460512,2.72365060
-4.23511756,4.45229873,3.86807973,1.74332249,0.79017233,0.01421640,0.01430516,2.70684101
-4.22911456,4.41317946,3.86371555,1.72624985,0.77728383,0.01409126,0.01401997,2.69040178
-4.22311156,4.37578864,3.85954980,1.70942810,0.76474332,0.01398418,0.01375442,2.67470196
-4.21710855,4.34092085,3.85608601,1.69308701,0.75285981,0.01389850,0.01351236,2.66001281
-4.21110555,4.30913468,3.85365156,1.67738861,0.74188865,0.01383642,0.01329650,2.64648637
-4.20510255,4.28072012,3.85236657,1.66241732,0.73202203,0.01379892,0.01310825,2.63414035
-4.19909955,4.25567926,3.85212363,1.64817398,0.72338233,0.01378566,0.01294766,2.62285011
-4.19309655,4.23372134,3.85257964,1.63457415,0.71601857,0.01379502,0.01281347,2.61234821
-4.18709355,4.21427221,3.85316011,1.62145057,0.70990626,0.01382415,0.01270312,2.60223139
-4.18109055,4.19649790,3.85307608,1.60855975,0.70495044,0.01386906,0.01261290,2.59197472
-4.17508754,4.17934110,3.85135273,1.59559220,0.70099198,0.01392480,0.01253813,2.58095230
-4.16908454,4.16156876,3.84686835,1.58218590,0.69781669,0.01398571,0.01247335,2.56846337
-4.16308154,4.14182871,3.83840195,1.56794241,0.69516681,0.01404562,0.01241262,2.55376274
-4.15707854,4.11871234,3.82468713,1.55244471,0.69275448,0.01409814,0.01234973,2.53609394
-4.15107554,4.09082066,3.80446955,1.53527615,0.69027634,0.01413697,0.01227854,2.51472362
-4.14507254,4.05683044,3.77656538,1.51603963,0.68742880,0.01415615,0.01219322,2.48897556
-4.13906953,4.01555754,3.73991788,1.49437599,0.68392304,0.01415035,0.01208850,2.45826273
-4.13306653,3.96601435,3.69364947,1.46998113,0.67949932,0.01411511,0.01195996,2.42211583
-4.12706353,3.90745891,3.63710681,1.44262083,0.67393962,0.01404704,0.01180414,2.38020727
-4.12106053,3.83943347,3.56989701,1.41214289,0.66707839,0.01394401,0.01161876,2.33236925
-4.11505753,3.76179085,3.49191332,1.37848592,0.65881058,0.01380521,0.01140278,2.27860541
-4.10905453,3.67470761,3.40334923,1.34168457,0.64909692,0.01363122,0.01115644,2.21909557
-4.10305153,3.57868353,3.30470056,1.30187095,0.63796601,0.01342401,0.01088127,2.15419335
-4.09704852,3.47452773,3.19675570,1.25927224,0.62551325,0.01318683,0.01057999,2.08441708
-4.09104552,3.36333216,3.08057450,1.21420464,0.61189673,0.01292411,0.01025642,2.01043428
-4.08504252,3.24643388,2.95745705,1.16706399,0.59733022,0.01264127,0.00991533,1.93304077
-4.07903952,3.12536798,2.82890391,1.11831343,0.58207367,0.01234448,0.00956220,1.85313519
-4.07303652,3.00181333,2.69656950,1.06846871,0.56642175,0.01204042,0.00920308,1.77169024
-4.06703352,2.87753369,2.56221093,1.01808174,0.55069088,0.01173601,0.00884427,1.68972189
-4.06103052,2.75431672,2.42763431,0.96772316,0.53520546,0.01143810,0.00849219,1.60825780
-4.05502751,2.63391349,2.29464082,0.91796451,0.52028394,0.01115321,0.00815305,1.52830636
-4.04902451,2.51798110,2.16497452,0.86936085,0.50622535,0.01088727,0.00783272,1.45082742
-4.04302151,2.40803050,2.04027396,0.82243444,0.49329695,0.01064535,0.00753650,1.37670587
-4.03701851,2.30538164,1.92202910,0.77766006,0.48172356,0.01043154,0.00726899,1.30672890
-4.03101551,2.21112743,1.81154502,0.73545259,0.47167898,0.01024872,0.00703394,1.24156770
-4.02501251,2.12610764,1.70991330,0.69615712,0.46327990,0.01009851,0.00683422,1.18176399
-4.01900950,2.05089338,1.61799183,0.66004196,0.45658258,0.00998124,0.00667173,1.12772164
-4.01300650,1.98578248,1.53639336,0.62729475,0.45158231,0.00989592,0.00654743,1.07970349
-4.00700350,1.93080517,1.46548259,0.59802153,0.44821557,0.00984036,0.00646137,1.03783308
-4.00100050,1.88573968,1.40538163,0.57224878,0.44636495,0.00981130,0.00641274,1.00210092
-3.99499750,1.85013642,1.35598310,0.54992817,0.44586617,0.00980452,0.00639998,0.97237493
-3.98899450,1.82334942,1.31696993,0.53094369,0.44651710,0.00981511,0.00642089,0.94841422
-3.98299150,1.80457328,1.28784097,0.51512070,0.44808817,0.00983767,0.00647275,0.92988558
-3.97698849,1.79288396,1.26794093,0.50223641,0.45033355,0.00986658,0.00655243,0.91638188
-3.97098549,1.78728138,1.25649356,0.49203142,0.45300266,0.00989619,0.00665654,0.90744158
-3.96498249,1.78673192,1.25263657,0.48422151,0.45585138,0.00992114,0.00678154,0.90256848
-3.95897949,1.79020926,1.25545685,0.47850941,0.45865240,0.00993652,0.00692381,0.90125108
-3.95297649,1.79673157,1.26402485,0.47459597,0.46120419,0.00993810,0.00707979,0.90298069
-3.94697349,1.80539395,1.27742653,0.47219018,0.46333838,0.00992247,0.00724600,0.90726773
-3.94097049,1.81539489,1.29479205,0.47101796,0.46492497,0.00988716,0.00741911,0.91365578
-3.93496748,1.82605580,1.31531988,0.47082909,0.46587545,0.00983068,0.00759596,0.92173275
-3.92896448,1.83683340,1.33829583,0.47140245,0.46614361,0.00975259,0.00777355,0.93113915
-3.92296148,1.84732463,1.36310618,0.47254919,0.46572416,0.00965342,0.00794905,0.94157296
-3.91695848,1.85726438,1.38924469,0.47411410,0.46464937,0.00953464,0.00811979,0.95279147
-3.91095548,1.86651664,1.41631349,0.47597508,0.46298387,0.00939849,0.00828322,0.96460978
-3.90495248,1.87505983,1.44401801,0.47804107,0.46081822,0.00924792,0.00843692,0.97689661
-3.89894947,1.88296750,1.47215644,0.48024860,0.45826139,0.00908634,0.00857852,0.98956743
-3.89294647,1.89038557,1.50060470,0.48255738,0.45543281,0.00891747,0.00870579,1.00257568
-3.88694347,1.89750770,1.52929768,0.48494517,0.45245437,0.00874517,0.00881655,1.01590251
-3.88094047,1.90455008,1.55820827,0.48740239,0.44944285,0.00857324,0.00890875,1.02954572
-3.87493747,1.91172730,1.58732521,0.48992690,0.44650314,0.00840523,0.00898048,1.04350864
-3.86893447,1.91923046,1.61663158,0.49251906,0.44372268,0.00824435,0.00903005,1.05778964
-3.86293147,1.92720892,1.64608491,0.49517773,0.44116732,0.00809326,0.00905601,1.07237290
-3.85692846,1.93575662,1.67560058,0.49789707,0.43887874,0.00795406,0.00905725,1.08722110
-3.85092546,1.94490354,1.70503937,0.50066465,0.43687368,0.00782822,0.00903309,1.10227046
-3.84492246,1.95461297,1.73420024,0.50346074,0.43514471,0.00771650,0.00898334,1.11742852
-3.83891946,1.96478429,1.76281873,0.50625887,0.43366266,0.00761905,0.00890838,1.13257486
-3.83291646,1.97526124,1.79057122,0.50902758,0.43238036,0.00753541,0.00880926,1.14756465
-3.82691346,1.98584492,1.81708491,0.51173316,0.43123743,0.00746459,0.00868769,1.16223493
-3.82091046,1.99631053,1.84195284,0.51434323,0.43016592,0.00740519,0.00854614,1.17641310
-3.81490745,2.00642679,1.86475314,0.51683074,0.42909626,0.00735548,0.00838781,1.18992722
-3.80890445,2.01597660,1.88507113,0.51917816,0.42796327,0.00731356,0.00821663,1.20261721
-3.80290145,2.02477752,1.90252304,0.52138153,0.42671182,0.00727746,0.00803723,1.21434638
-3.79689845,2.03270059,1.91677958,0.52345392,0.42530182,0.00724525,0.00785486,1.22501222
-3.79089545,2.03968622,1.92758786,0.52542805,0.42371220,0.00721516,0.00767529,1.23455581
-3.78489245,2.04575582,1.93479027,0.52735785,0.42194370,0.00718567,0.00750469,1.24296905
-3.77888944,2.05101838,1.93833874,0.52931860,0.42002029,0.00715558,0.00734952,1.25029911
-3.77288644,2.05567129,1.93830363,0.53140570,0.41798907,0.00712402,0.00721632,1.25664957
-3.76688344,2.05999524,1.93487636,0.53373192,0.41591885,0.00709052,0.00711156,1.26217818
-3.76088044,2.06434324,1.92836564,0.53642323,0.41389719,0.00705495,0.00704147,1.26709116
-3.75487744,2.06912436,1.91918735,0.53961335,0.41202640,0.00701754,0.00701181,1.27163428
-3.74887444,2.07478303,1.90784855,0.54343731,0.41041842,0.00697878,0.00702773,1.27608117
-3.74287144,2.08177506,1.89492672,0.54802429,0.40918913,0.00693943,0.00709356,1.28071969
-3.73686843,2.09054178,1.88104521,0.55349012,0.40845214,0.00690039,0.00721265,1.28583684
-3.73086543,2.10148387,1.86684646,0.55992990,0.40831273,0.00686262,0.00738725,1.29170354
-3.72486243,2.11493642,1.85296460,0.56741116,0.40886191,0.00682713,0.00761835,1.29855986
-3.71885943,2.13114680,1.83999881,0.57596792,0.41017125,0.00679484,0.00790567,1.30660186
-3.71285643,2.15025663,1.82848918,0.58559604,0.41228853,0.00676658,0.00824752,1.31597078
-3.70685343,2.17228913,1.81889616,0.59625029,0.41523463,0.00674299,0.00864087,1.32674518
-3.70085043,2.19714252,1.81158492,0.60784313,0.41900168,0.00672455,0.00908137,1.33893677
-3.69484742,2.22458993,1.80681503,0.62024561,0.42355268,0.00671150,0.00956341,1.35248977
-3.68884442,2.25428601,1.80473613,0.63329014,0.42882249,0.00670389,0.01008029,1.36728424
-3.68284142,2.28577965,1.80538943,0.64677521,0.43472027,0.00670159,0.01062436,1.38314281
-3.67683842,2.31853229,1.80871467,0.66047180,0.44113311,0.00670428,0.01118722,1.39984044
-3.67083542,2.35194048,1.81456187,0.67413114,0.44793065,0.00671153,0.01176001,1.41711657
-3.66483242,2.38536158,1.82270683,0.68749344,0.45497051,0.00672283,0.01233362,1.43468873
-3.65882941,2.41814084,1.83286923,0.70029713,0.46210411,0.00673759,0.01289898,1.45226678
-3.65282641,2.44963834,1.84473198,0.71228820,0.46918254,0.00675522,0.01344734,1.46956667
-3.64682341,2.47925419,1.85796050,0.72322894,0.47606230,0.00677517,0.01397051,1.48632296
-3.64082041,2.50645035,1.87222056,0.73290589,0.48261043,0.00679689,0.01446113,1.50229915
-3.63481741,2.53076800,1.88719371,0.74113631,0.48870871,0.00681992,0.01491283,1.51729525
-3.62881441,2.55183946,1.90258920,0.74777307,0.49425700,0.00684380,0.01532041,1.53115200
-3.62281141,2.56939398,1.91815192,0.75270760,0.49917513,0.00686813,0.01567996,1.54375173
-3.61680840,2.58325737,1.93366594,0.75587087,0.50340372,0.00689251,0.01598883,1.55501573
-3.61080540,2.59334575,1.94895376,0.75723232,0.50690359,0.00691653,0.01624572,1.56489851
-3.60480240,2.59965400,1.96387154,0.75679715,0.50965406,0.00693968,0.01645051,1.57337946
-3.59879940,2.60224006,1.97830110,0.75460186,0.51165029,0.00696138,0.01660420,1.58045276
-3.59279640,2.60120634,1.99213942,0.75070873,0.51289984,0.00698089,0.01670871,1.58611618
-3.58679340,2.59667977,2.00528679,0.74519957,0.51341884,0.00699733,0.01676668,1.59036000
-3.58079040,2.58879207,2.01763478,0.73816906,0.51322800,0.00700962,0.01678127,1.59315676
-3.57478739,2.57766187,2.02905513,0.72971846,0.51234886,0.00701649,0.01675589,1.59445294
-3.56878439,2.56337995,2.03939070,0.71994980,0.51080059,0.00701650,0.01669404,1.59416316
-3.56278139,2.54599886,2.04844926,0.70896121,0.50859751,0.00700807,0.01659907,1.59216753
-3.55677839,2.52552764,2.05600102,0.69684351,0.50574769,0.00698953,0.01647404,1.58831257
-3.55077539,2.50193218,2.06178002,0.68367834,0.50225264,0.00695917,0.01632158,1.58241555
-3.54477239,2.47514113,2.06548977,0.66953785,0.49810816,0.00691532,0.01614388,1.57427234
-3.53876938,2.44505696,2.06681271,0.65448593,0.49330636,0.00685646,0.01594263,1.56366804
-3.53276638,2.41157142,2.06542309,0.63858077,0.48783875,0.00678128,0.01571906,1.55038999
-3.52676338,2.37458440,2.06100258,0.62187857,0.48170003,0.00668879,0.01547404,1.53424215
-3.52076038,2.33402458,2.05325761,0.60443797,0.47489264,0.00657842,0.01520824,1.51506006
-3.51475738,2.28987084,2.04193743,0.58632489,0.46743145,0.00645007,0.01492221,1.49272532
-3.50875438,2.24217258,2.02685182,0.56761731,0.45934849,0.00630419,0.01461663,1.46717871
-3.50275138,2.19106778,2.00788735,0.54840966,0.45069741,0.00614183,0.01429243,1.43843114
-3.49674837,2.13679759,1.98502135,0.52881646,0.44155725,0.00596466,0.01395101,1.40657169
-3.49074537,2.07971629,1.95833260,0.50897483,0.43203537,0.00577495,0.01359436,1.37177228
-3.48474237,2.02029623,1.92800830,0.48904584,0.42226937,0.00557559,0.01322518,1.33428871
-3.47873937,1.95912711,1.89434693,0.46921435,0.41242774,0.00536999,0.01284698,1.29445794
-3.47273637,1.89690982,1.85775669,0.44968754,0.40270933,0.00516206,0.01246411,1.25269194
-3.46673337,1.83444500,1.81874983,0.43069201,0.39334141,0.00495610,0.01208177,1.20946821
-3.46073037,1.77261694,1.77793296,0.41246969,0.38457663,0.00475671,0.01170592,1.16531771
-3.45472736,1.71237350,1.73599390,0.39527271,0.37668870,0.00456866,0.01134325,1.12081078
-3.44872436,1.65470315,1.69368557,0.37935752,0.36996716,0.00439679,0.01100098,1.07654157
-3.44272136,1.60060996,1.65180764,0.36497853,0.36471128,0.00424589,0.01068676,1.03311197
-3.43671836,1.55108768,1.61118666,0.35238154,0.36122327,0.00412057,0.01040844,0.99111549
-3.43071536,1.50709384,1.57265523,0.34179728,0.35980113,0.00402515,0.01017391,0.95112182
-3.42471236,1.46952492,1.53703115,0.33343528,0.36073112,0.00396354,0.00999086,0.91366269
-3.41870935,1.43919321,1.50509688,0.32747838,0.36428038,0.00393919,0.00986662,0.87921923
-3.41270635,1.41680614,1.47758015,0.32407803,0.37068955,0.00395494,0.00980794,0.84821136
-3.40670335,1.40294860,1.45513592,0.32335048,0.38016582,0.00401299,0.00982083,0.82098932
-3.40070035,1.39806865,1.43833034,0.32537411,0.39287654,0.00411484,0.00991042,0.79782736
-3.39469735,1.40246678,1.42762685,0.33018782,0.40894352,0.00426124,0.01008080,0.77891973
-3.38869435,1.41628890,1.42337470,0.33779058,0.42843823,0.00445214,0.01033497,0.76437869
-3.38269135,1.43952320,1.42580017,0.34814209,0.45137801,0.00468672,0.01067474,0.75423454
-3.37668834,1.47200061,1.43500050,0.36116451,0.47772353,0.00496336,0.01110067,0.74843750
-3.37068534,1.51339890,1.45094068,0.37674510,0.50737745,0.00527967,0.01161211,0.74686108
-3.36468234,1.56325021,1.47345317,0.39473980,0.54018456,0.00563249,0.01220716,0.74930689
-3.35867934,1.62095168,1.50224051,0.41497742,0.57593326,0.00601800,0.01288276,0.75551071
-3.35267634,1.68577901,1.53688088,0.43726445,0.61435865,0.00643171,0.01363467,0.76514952
-3.34667334,1.75690253,1.57683650,0.46139010,0.65514690,0.00686857,0.01445762,0.77784939
-3.34067034,1.83340544,1.62146472,0.48713161,0.69794111,0.00732308,0.01534537,0.79319414
-3.33466733,1.91430372,1.67003180,0.51425949,0.74234836,0.00778934,0.01629082,0.81073457
-3.32866433,1.99856728,1.72172894,0.54254249,0.78794775,0.00826122,0.01728609,0.82999816
-3.32266133,2.08514186,1.77569052,0.57175215,0.83429937,0.00873246,0.01832269,0.85049908
-3.31665833,2.17297096,1.83101392,0.60166680,0.88095364,0.00919682,0.01939164,0.87174844
-3.31065533,2.26101738,1.88678067,0.63207480,0.92746100,0.00964819,0.02048354,0.89326455
-3.30465233,2.34828369,1.94207836,0.66277696,0.97338143,0.01008075,0.02158878,0.91458304
-3.29864932,2.43383110,1.99602269,0.69358808,1.01829346,0.01048911,0.02269759,0.93526663
-3.29264632,2.51679616,2.04777903,0.72433761,1.06180249,0.01086841,0.02380022,0.95491436
-3.28664332,2.59640496,2.09658288,0.75486946,1.10354803,0.01121445,0.02488701,0.97316999
-3.28064032,2.67198430,2.14175853,0.78504109,1.14320971,0.01152380,0.02594854,0.98972939
-3.27463732,2.74296978,2.18273517,0.81472205,1.18051178,0.01179382,0.02697570,1.00434654
-3.26863432,2.80891056,2.21906002,0.84379210,1.21522617,0.01202276,0.02795982,1.01683816
-3.26263132,2.86947091,2.25040786,0.87213917,1.24717405,0.01220975,0.02889272,1.02708645
-3.25662831,2.92442872,2.27658651,0.89965750,1.27622593,0.01235483,0.02976686,1.03504014
-3.25062531,2.97367113,2.29753817,0.92624597,1.30230044,0.01245889,0.03057536,1.04071341
-3.24462231,3.01718793,2.31333628,0.95180710,1.32536215,0.01252362,0.03131212,1.04418298
-3.23861931,3.05506291,2.32417821,0.97624663,1.34541843,0.01255146,0.03197190,1.04558317
-3.23261631,3.08746385,2.33037384,0.99947406,1.36251581,0.01254549,0.03255037,1.04509919
-3.22661331,3.11463163,2.33233056,1.02140394,1.37673594,0.01250932,0.03304420,1.04295892
-3.22061031,3.13686887,2.33053525,1.04195807,1.38819151,0.01244698,0.03345114,1.03942326
-3.21460730,3.15452863,2.32553393,1.06106832,1.39702220,0.01236283,0.03377007,1.03477566
-3.20860430,3.16800338,2.31790986,1.07868008,1.40339077,0.01226139,0.03400105,1.02931103
-3.20260130,3.17771452,2.30826116,1.09475581,1.40747952,0.01214728,0.03414534,1.02332451
-3.19659830,3.18410262,2.29717857,1.10927860,1.40948685,0.01202508,0.03420545,1.01710062
-3.19059530,3.18761829,2.28522457,1.12225524,1.40962403,0.01189925,0.03418512,1.01090307
-3.18459230,3.18871374,2.27291439,1.13371856,1.40811210,0.01177404,0.03408924,1.00496571
-3.17858929,3.18783478,2.26069996,1.14372867,1.40517861,0.01165342,0.03392384,0.99948503
-3.17258629,3.18541328,2.24895719,1.15237278,1.40105422,0.01154099,0.03369594,0.99461439
-3.16658329,3.18185986,2.23797714,1.15976358,1.39596901,0.01143998,0.03341343,0.99046019
-3.16058029,3.17755670,2.22796143,1.16603598,1.39014845,0.01135312,0.03308488,0.98708022
-3.15457729,3.17285069,2.21902189,1.17134223,1.38380895,0.01128272,0.03271932,0.98448415
-3.14857429,3.16804673,2.21118451,1.17584578,1.37715325,0.01123052,0.03232602,0.98263608
-3.14257129,3.16340160,2.20439729,1.17971391,1.37036561,0.01119775,0.03191426,0.98145912
-3.13656828,3.15911861,2.19854174,1.18310969,1.36360714,0.01118510,0.03149304,0.98084167
-3.13056528,3.15534345,2.19344732,1.18618380,1.35701151,0.01119267,0.03107084,0.98064522
-3.12456228,3.15216164,2.18890822,1.18906644,1.35068133,0.01122004,0.03065541,0.98071321
-3.11855928,3.14959800,2.18470163,1.19186032,1.34468563,0.01126623,0.03025354,0.98088073
-3.11255628,3.14761859,2.18060675,1.19463476,1.33905856,0.01132976,0.02987093,0.98098449
-3.10655328,3.14613537,2.17642345,1.19742181,1.33379975,0.01140869,0.02951206,0.98087275
-3.10055028,3.14501377,2.17199000,1.20021439,1.32887638,0.01150067,0.02918013,0.98041473
-3.09454727,3.14408305,2.16719875,1.20296688,1.32422709,0.01160302,0.02887709,0.97950911
-3.08854427,3.14314941,2.16200914,1.20559825,1.31976755,0.01171280,0.02860367,0.97809128
-3.08254127,3.14201119,2.15645739,1.20799742,1.31539770,0.01182699,0.02835953,0.97613899
-3.07653827,3.14047560,2.15066222,1.21003095,1.31101016,0.01194252,0.02814339,0.97367615
-3.07053527,3.13837622,2.14482636,1.21155232,1.30649941,0.01205645,0.02795326,0.97077458
-3.06453227,3.13558997,2.13923352,1.21241250,1.30177135,0.01216610,0.02778664,0.96755356
-3.05852926,3.13205287,2.13424101,1.21247108,1.29675241,0.01226917,0.02764076,0.96417727
-3.05252626,3.12777307,2.13026790,1.21160731,1.29139789,0.01236383,0.02751279,0.96084996
-3.04652326,3.12284050,2.12777945,1.20973027,1.28569869,0.01244886,0.02740008,0.95780920
-3.04052026,3.11743189,2.12726809,1.20678762,1.27968604,0.01252371,0.02730029,0.95531723
-3.03451726,3.11181069,2.12923193,1.20277228,1.27343388,0.01258854,0.02721151,0.95365091
-3.02851426,3.10632147,2.13415154,1.19772653,1.26705839,0.01264423,0.02713238,0.95309046
-3.02251126,3.10137863,2.14246609,1.19174333,1.26071484,0.01269236,0.02706205,0.95390746
-3.01650825,3.09744972,2.15454995,1.18496453,1.25459159,0.01273513,0.02700018,0.95635267
-3.01050525,3.09503416,2.17069075,1.17757628,1.24890167,0.01277530,0.02694680,0.96064397
-3.00450225,3.09463807,2.19107021,1.16980157,1.24387223,0.01281597,0.02690223,0.96695515
-2.99849925,3.09674677,2.21574846,1.16189056,1.23973254,0.01286051,0.02686686,0.97540580
-2.99249625,3.10179619,2.24465305,1.15410915,1.23670117,0.01291231,0.02684097,0.98605295
-2.98649325,3.11014507,2.27757307,1.14672634,1.23497313,0.01297461,0.02682455,0.99888469
-2.98049025,3.12204934,2.31415910,1.14000136,1.23470777,0.01305030,0.02681711,1.01381631
-2.97448724,3.13764056,2.35392901,1.13417105,1.23601812,0.01314173,0.02681748,1.03068895
-2.96848424,3.15690954,2.39627974,1.12943843,1.23896251,0.01325056,0.02682375,1.04927115
-2.96248124,3.17969662,2.44050454,1.12596292,1.24353884,0.01337762,0.02683315,1.06926313
-2.95647824,3.20568904,2.48581518,1.12385292,1.24968199,0.01352281,0.02684203,1.09030388
-2.95047524,3.23442607,2.53136810,1.12316101,1.25726455,0.01368505,0.02684596,1.11198069
-2.94447224,3.26531163,2.57629342,1.12388196,1.26610084,0.01386230,0.02683975,1.13384096
-2.93846923,3.29763398,2.61972554,1.12595376,1.27595403,0.01405156,0.02681771,1.15540576
-2.93246623,3.33059146,2.66083380,1.12926133,1.28654593,0.01424905,0.02677377,1.17618462
-2.92646323,3.36332302,2.69885175,1.13364278,1.29756895,0.01445026,0.02670180,1.19569106
-2.92046023,3.39494193,2.73310374,1.13889763,1.30869937,0.01465018,0.02659583,1.21345818
-2.91445723,3.42457079,2.76302727,1.14479659,1.31961135,0.01484349,0.02645039,1.22905358
-2.90845423,3.45137611,2.78819019,1.15109223,1.32999078,0.01502477,0.02626073,1.24209321
-2.90245123,3.47460056,2.80830181,1.15752994,1.33954815,0.01518876,0.02602311,1.25225333
-2.89644822,3.49359124,2.82321741,1.16385856,1.34802986,0.01533052,0.02573502,1.25928027
-2.89044522,3.50782256,2.83293598,1.16984014,1.35522728,0.01544568,0.02539531,1.26299746
-2.88444222,3.51691276,2.83759141,1.17525844,1.36098324,0.01553059,0.02500438,1.26330958
-2.87843922,3.52063323,2.83743760,1.17992570,1.36519559,0.01558249,0.02456414,1.26020358
-2.87243622,3.51891065,2.83282856,1.18368758,1.36781794,0.01559954,0.02407805,1.25374672
-2.86643322,3.51182196,2.82419458,1.18642616,1.36885750,0.01558096,0.02355104,1.24408164
-2.86043022,3.49958287,2.81201585,1.18806097,1.36837048,0.01552698,0.02298931,1.23141893
-2.85442721,3.48253088,2.79679517,1.18854834,1.36645539,0.01543880,0.02240022,1.21602741
-2.84842421,3.46110398,2.77903125,1.18787915,1.36324483,0.01531856,0.02179198,1.19822283
-2.84242121,3.43581651,2.75919403,1.18607547,1.35889630,0.01516921,0.02117340,1.17835548
-2.83641821,3.40723364,2.73770357,1.18318627,1.35358268,0.01499433,0.02055364,1.15679723
-2.83041521,3.37594597,2.71491342,1.17928268,1.34748302,0.01479805,0.01994187,1.13392873
-2.82441221,3.34254556,2.69109936,1.17445308,1.34077404,0.01458484,0.01934703,1.11012729
-2.81840920,3.30760465,2.66645401,1.16879834,1.33362288,0.01435933,0.01877752,1.08575584
-2.81240620,3.27165786,2.64108724,1.16242745,1.32618140,0.01412621,0.01824102,1.06115359
-2.80640320,3.23518868,2.61503227,1.15545374,1.31858219,0.01389002,0.01774429,1.03662839
-2.80040020,3.19862032,2.58825672,1.14799178,1.31093639,0.01365508,0.01729300,1.01245125
-2.79439720,3.16231122,2.56067770,1.14015493,1.30333320,0.01342532,0.01689164,0.98885291
-2.78839420,3.12655469,2.53217985,1.13205375,1.29584103,0.01320430,0.01654350,0.96602247
-2.78239120,3.09158230,2.50263502,1.12379484,1.28850988,0.01299506,0.01625065,0.94410790
-2.77638819,3.05757041,2.47192221,1.11548034,1.28137476,0.01280018,0.01601398,0.92321818
-2.77038519,3.02464882,2.43994664,1.10720774,1.27445973,0.01262171,0.01583333,0.90342684
-2.76438219,2.99291096,2.40665656,1.09906991,1.26778224,0.01246125,0.01570755,0.88477645
-2.75837919,2.96242445,2.37205701,1.09115533,1.26135740,0.01231993,0.01563468,0.86728378
-2.75237619,2.93324155,2.33621973,1.08354817,1.25520188,0.01219851,0.01561212,0.85094526
-2.74637319,2.90540862,2.29928869,1.07632835,1.24933716,0.01209740,0.01563677,0.83574240
-2.74037019,2.87897410,2.26148127,1.06957139,1.24379210,0.01201670,0.01570523,0.82164691
-2.73436718,2.85399467,2.22308500,1.06334811,1.23860443,0.01195633,0.01581395,0.80862528
-2.72836418,2.83053944,2.18445046,1.05772412,1.23382145,0.01191600,0.01595934,0.79664266
-2.72236118,2.80869203,2.14598088,1.05275919,1.22949972,0.01189531,0.01613797,0.78566594
-2.71635818,2.78855080,2.10811926,1.04850656,1.22570402,0.01189376,0.01634657,0.77566601
-2.71035518,2.77022756,2.07133395,1.04501231,1.22250565,0.01191081,0.01658221,0.76661926
-2.70435218,2.75384498,2.03610370,1.04231486,1.21998020,0.01194591,0.01684226,0.75850833
-2.69834917,2.73953341,2.00290310,1.04044474,1.21820525,0.01199852,0.01712444,0.75132231
-2.69234617,2.72742746,1.97218943,1.03942472,1.21725796,0.01206811,0.01742681,0.74505655
-2.68634317,2.71766291,1.94439157,1.03927040,1.21721293,0.01215425,0.01774776,0.73971223
-2.68034017,2.71037445,1.91990167,1.03999137,1.21814053,0.01225655,0.01808597,0.73529586
-2.67433717,2.70569451,1.89907005,1.04159285,1.22010581,0.01237477,0.01844034,0.73181897
-2.66833417,2.70375358,1.88220344,1.04407789,1.22316818,0.01250880,0.01880999,0.72929798
-2.66233117,2.70468200,1.86956653,1.04745014,1.22738177,0.01265870,0.01919423,0.72775454
-2.65632816,2.70861324,1.86138664,1.05171687,1.23279663,0.01282477,0.01959250,0.72721620
-2.65032516,2.71568832,1.85786095,1.05689227,1.23946052,0.01300754,0.02000439,0.72771753
-2.64432216,2.72606113,1.85916562,1.06300071,1.24742119,0.01320786,0.02042965,0.72930155
-2.63831916,2.73990384,1.86546594,1.07007982,1.25672889,0.01342685,0.02086823,0.73202135
-2.63231616,2.75741197,1.87692655,1.07818296,1.26743879,0.01366600,0.02132030,0.73594170
-2.62631316,2.77880805,1.89372075,1.08738089,1.27961303,0.01392710,0.02178630,0.74114037
-2.62031016,2.80434330,1.91603769,1.09776243,1.29332203,0.01421225,0.02226701,0.74770892
-2.61430715,2.83429636,1.94408663,1.10943365,1.30864462,0.01452382,0.02276354,0.75575271
-2.60830415,2.86896857,1.97809736,1.12251554,1.32566689,0.01486436,0.02327742,0.76538963
-2.60230115,2.90867501,2.01831594,1.13714000,1.34447935,0.01523652,0.02381053,0.77674767
