energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
0.04502251,4.04434476,0.53576848,2.75850734,0.00247049,0.03704309,0.18781064,0.75705313,0.03391171,0.27593579
0.05102551,4.06076557,0.54261818,2.77883327,0.00234142,0.03708695,0.18760865,0.75155021,0.03437730,0.27672100
0.05702851,4.06731224,0.54780231,2.79169849,0.00220659,0.03707218,0.18711210,0.74489542,0.03471624,0.27685473
0.06303152,4.06314229,0.55112087,2.79637776,0.00206779,0.03698584,0.18627615,0.73706726,0.03491530,0.27632478
0.06903452,4.04755727,0.55240685,2.79226621,0.00192679,0.03681627,0.18506103,0.72804745,0.03496384,0.27512817
0.07503752,4.02002740,0.55153147,2.77889857,0.00178529,0.03655345,0.18343355,0.71782394,0.03485415,0.27327109
0.08104052,3.98021250,0.54840840,2.75596498,0.00164489,0.03618918,0.18136840,0.70639372,0.03458164,0.27076869
0.08704352,3.92797846,0.54299683,2.72332327,0.00150706,0.03571737,0.17884926,0.69376575,0.03414496,0.26764480
0.09304652,3.86340910,0.53530331,2.68100715,0.00137312,0.03513409,0.17586971,0.67996359,0.03354606,0.26393155
0.09904952,3.78681280,0.52538231,2.62923030,0.00124423,0.03443775,0.17243381,0.66502778,0.03279012,0.25966887
0.10505253,3.69872413,0.51333560,2.56838622,0.00112136,0.03362906,0.16855654,0.64901786,0.03188537,0.25490406
0.11105553,3.59990021,0.49931028,2.49904399,0.00100530,0.03271109,0.16426391,0.63201397,0.03084289,0.24969126
0.11705853,3.49131203,0.48349586,2.42193999,0.00089665,0.03168915,0.15959284,0.61411793,0.02967627,0.24409096
0.12306153,3.37413092,0.46612022,2.33796585,0.00079584,0.03057071,0.15459076,0.59545370,0.02840123,0.23816947
0.12906453,3.24971052,0.44744477,2.24815308,0.00070314,0.02936524,0.14931506,0.57616724,0.02703527,0.23199841
0.13506753,3.11956458,0.42775889,2.15365452,0.00061865,0.02808403,0.14383217,0.55642570,0.02559713,0.22565414
0.14107054,2.98534129,0.40737384,2.05572334,0.00054234,0.02673992,0.13821653,0.53641599,0.02410639,0.21921717
0.14707354,2.84879434,0.38661630,1.95568985,0.00047406,0.02534709,0.13254932,0.51634252,0.02258300,0.21277144
0.15307654,2.71175180,0.36582176,1.85493682,0.00041358,0.02392072,0.12691698,0.49642451,0.02104683,0.20640365
0.15907954,2.57608300,0.34532785,1.75487367,0.00036056,0.02247676,0.12140967,0.47689252,0.01951727,0.20020231
0.16508254,2.44366450,0.32546776,1.65691026,0.00031462,0.02103153,0.11611944,0.45798456,0.01801285,0.19425680
0.17108554,2.31634556,0.30656398,1.56243073,0.00027534,0.01960147,0.11113849,0.43994174,0.01655095,0.18865630
0.17708854,2.19591394,0.28892235,1.47276780,0.00024226,0.01820283,0.10655716,0.42300358,0.01514751,0.18348848
0.18309155,2.08406265,0.27282659,1.38917826,0.00021493,0.01685134,0.10246204,0.40740306,0.01381685,0.17883817
0.18909455,1.98235816,0.25853331,1.31281988,0.00019288,0.01556196,0.09893401,0.39336159,0.01257154,0.17478591
0.19509755,1.89221086,0.24626770,1.24473016,0.00017566,0.01434865,0.09604631,0.38108398,0.01142225,0.17140629
0.20110055,1.81484796,0.23621970,1.18580741,0.00016283,0.01322410,0.09386273,0.37075352,0.01037782,0.16876635
0.20710355,1.75128954,0.22854097,1.13679423,0.00015398,0.01219963,0.09243588,0.36252722,0.00944516,0.16692382
0.21310655,1.70232801,0.22334237,1.09826382,0.00014871,0.01128493,0.09180570,0.35653146,0.00862937,0.16592545
0.21910955,1.66851127,0.22069220,1.07060924,0.00014667,0.01048805,0.09199805,0.35285805,0.00793376,0.16580527
0.22511256,1.65013001,0.22061507,1.05403570,0.00014749,0.00981524,0.09302372,0.35156082,0.00735997,0.16658309
0.23111556,1.64720926,0.22309145,1.04855615,0.00015087,0.00927092,0.09487760,0.35265283,0.00690803,0.16826306
0.23711856,1.65950453,0.22805788,1.05399018,0.00015651,0.00885765,0.09753826,0.35610434,0.00657649,0.17083249
0.24312156,1.68650270,0.23540789,1.06996631,0.00016413,0.00857614,0.10096791,0.36184159,0.00636250,0.17426105
0.24912456,1.72742780,0.24499356,1.09592768,0.00017346,0.00842521,0.10511273,0.36974652,0.00626187,0.17850023
0.25512756,1.78125194,0.25662777,1.13114121,0.00018425,0.00840189,0.10990361,0.37965750,0.00626919,0.18348338
0.26113057,1.84671129,0.27008722,1.17471023,0.00019626,0.00850142,0.11525742,0.39137105,0.00637786,0.18912619
0.26713357,1.92232719,0.28511600,1.22559031,0.00020927,0.00871734,0.12107856,0.40464478,0.00658020,0.19532771
0.27313657,2.00643236,0.30142993,1.28260841,0.00022305,0.00904155,0.12726106,0.41920138,0.00686744,0.20197204
0.27913957,2.09720175,0.31872150,1.34448490,0.00023739,0.00946447,0.13369092,0.43473378,0.00722989,0.20893047
0.28514257,2.19268780,0.33666539,1.40985831,0.00025210,0.00997508,0.14024886,0.45091129,0.00765692,0.21606431
0.29114557,2.29085956,0.35492448,1.47731228,0.00026698,0.01056115,0.14681325,0.46738679,0.00813713,0.22322810
0.29714857,2.38964473,0.37315629,1.54540425,0.00028188,0.01120936,0.15326318,0.48380467,0.00865843,0.23027329
0.30315158,2.48697396,0.39101972,1.61269526,0.00029662,0.01190551,0.15948161,0.49980944,0.00920821,0.23705225
0.30915458,2.58082609,0.40818187,1.67778025,0.00031108,0.01263480,0.16535843,0.51505466,0.00977349,0.24342233
0.31515758,2.66927333,0.42432490,1.73931790,0.00032515,0.01338201,0.17079335,0.52921208,0.01034117,0.24925004
0.32116058,2.75052500,0.43915259,1.79605938,0.00033877,0.01413183,0.17569850,0.54198060,0.01089824,0.25441502
0.32716358,2.82296843,0.45239664,1.84687507,0.00035189,0.01486915,0.18000064,0.55309478,0.01143203,0.25881371
0.33316658,2.88520595,0.46382221,1.89077848,0.00036453,0.01557936,0.18364289,0.56233261,0.01193052,0.26236251
0.33916958,2.93608652,0.47323285,1.92694658,0.00037673,0.01624869,0.18658593,0.56952228,0.01238260,0.26500043
0.34517259,2.97473110,0.48047441,1.95473595,0.00038859,0.01686449,0.18880863,0.57454768,0.01277836,0.26669092
0.35117559,3.00055082,0.48543793,1.97369414,0.00040028,0.01741555,0.19030801,0.57735249,0.01310938,0.26742301
0.35717859,3.01325745,0.48806136,1.98356597,0.00041200,0.01789236,0.19109872,0.57794258,0.01336892,0.26721155
0.36318159,3.01286569,0.48833014,1.98429457,0.00042401,0.01828734,0.19121191,0.57638678,0.01355220,0.26609671
0.36918459,2.99968748,0.48627646,1.97601714,0.00043662,0.01859503,0.19069366,0.57281587,0.01365645,0.26414264
0.37518759,2.97431845,0.48197745,1.95905579,0.00045018,0.01881222,0.18960295,0.56741987,0.01368111,0.26143551
0.38119060,2.93761714,0.47555223,1.93390370,0.00046508,0.01893801,0.18800947,0.56044371,0.01362779,0.25808092
0.38719360,2.89067789,0.46715800,1.90120735,0.00048174,0.01897386,0.18599115,0.55218139,0.01350023,0.25420084
0.39319660,2.83479834,0.45698535,1.86174543,0.00050057,0.01892346,0.18363170,0.54296880,0.01330424,0.24993032
0.39919960,2.77144281,0.44525295,1.81640529,0.00052201,0.01879270,0.18101813,0.53317553,0.01304747,0.24541390
0.40520260,2.70220276,0.43220177,1.76615777,0.00054644,0.01858942,0.17823851,0.52319569,0.01273921,0.24080208
0.41120560,2.62875567,0.41808918,1.71203132,0.00057422,0.01832322,0.17537984,0.51343817,0.01239010,0.23624784
0.41720860,2.55282357,0.40318294,1.65508621,0.00060565,0.01800520,0.17252627,0.50431655,0.01201180,0.23190328
0.42321161,2.47613238,0.38775536,1.59638956,0.00064094,0.01764760,0.16975759,0.49623884,0.01161663,0.22791654
0.42921461,2.40037295,0.37207779,1.53699185,0.00068021,0.01726352,0.16714803,0.48959740,0.01121722,0.22442895
0.43521761,2.32716481,0.35641554,1.47790550,0.00072346,0.01686657,0.16476537,0.48475912,0.01082612,0.22157247
0.44122061,2.25802304,0.34102320,1.42008575,0.00077056,0.01647052,0.16267024,0.48205624,0.01045548,0.21946736
0.44722361,2.19432894,0.32614059,1.36441408,0.00082123,0.01608893,0.16091571,0.48177781,0.01011670,0.21822009
0.45322661,2.13730448,0.31198925,1.31168441,0.00087508,0.01573487,0.15954689,0.48416211,0.00982011,0.21792141
0.45922961,2.08799093,0.29876937,1.26259185,0.00093154,0.01542058,0.15860079,0.48939003,0.00957475,0.21864457
0.46523262,2.04723142,0.28665734,1.21772398,0.00098991,0.01515721,0.15810599,0.49757959,0.00938815,0.22044359
0.47123562,2.01565758,0.27580356,1.17755452,0.00104937,0.01495456,0.15808245,0.50878178,0.00926615,0.22335173
0.47723862,1.99368001,0.26633086,1.14243909,0.00110899,0.01482086,0.15854123,0.52297763,0.00921280,0.22737994
0.48324162,1.98148252,0.25833301,1.11261300,0.00116776,0.01476263,0.15948410,0.54007676,0.00923031,0.23251549
0.48924462,1.97902019,0.25187375,1.08819082,0.00122459,0.01478449,0.16090316,0.55991731,0.00931900,0.23872084
0.49524762,1.98602106,0.24698601,1.06916759,0.00127840,0.01488911,0.16278044,0.58226744,0.00947738,0.24593270
0.50125063,2.00199174,0.24367149,1.05542177,0.00132807,0.01507711,0.16508757,0.60682829,0.00970218,0.25406159
0.50725363,2.02622681,0.24190061,1.04671977,0.00137257,0.01534711,0.16778548,0.63323852,0.00998847,0.26299189
0.51325663,2.05782229,0.24161292,1.04272216,0.00141092,0.01569573,0.17082435,0.66108031,0.01032978,0.27258247
0.51925963,2.09569334,0.24271796,1.04299174,0.00144225,0.01611768,0.17414383,0.68988685,0.01071831,0.28266817
0.52526263,2.13859604,0.24509679,1.04700338,0.00146586,0.01660589,0.17767351,0.71915121,0.01114511,0.29306207
0.53126563,2.18515352,0.24860422,1.05415584,0.00148118,0.01715172,0.18133383,0.74833643,0.01160025,0.30355863
0.53726863,2.23388602,0.25307169,1.06378553,0.00148784,0.01774514,0.18503739,0.77688678,0.01207315,0.31393776
0.54327164,2.28324473,0.25831107,1.07518199,0.00148566,0.01837506,0.18869063,0.80423983,0.01255276,0.32396972
0.54927464,2.33164871,0.26411912,1.08760525,0.00147468,0.01902958,0.19219601,0.82983915,0.01302786,0.33342075
0.55527764,2.37752426,0.27028280,1.10030433,0.00145514,0.01969639,0.19545443,0.85314744,0.01348736,0.34205933
0.56128064,2.41934566,0.27658510,1.11253690,0.00142745,0.02036312,0.19836805,0.87365951,0.01392056,0.34966277
0.56728364,2.45567612,0.28281144,1.12358921,0.00139222,0.02101773,0.20084318,0.89091497,0.01431745,0.35602392
0.57328664,2.48520776,0.28875633,1.13279592,0.00135022,0.02164889,0.20279329,0.90451015,0.01466900,0.36095781
0.57928964,2.50679902,0.29423001,1.13955904,0.00130235,0.02224639,0.20414196,0.91410886,0.01496742,0.36430775
0.58529265,2.51950817,0.29906488,1.14336521,0.00124963,0.02280148,0.20482560,0.91945158,0.01520643,0.36595081
0.59129565,2.52262160,0.30312144,1.14380071,0.00119313,0.02330721,0.20479584,0.92036287,0.01538141,0.36580223
0.59729865,2.51567560,0.30629335,1.14056355,0.00113400,0.02375869,0.20402144,0.91675655,0.01548965,0.36381872
0.60330165,2.49847063,0.30851142,1.13347199,0.00107338,0.02415333,0.20248970,0.90863854,0.01553042,0.36000029
0.60930465,2.47107743,0.30974627,1.12246911,0.00101243,0.02449099,0.20020718,0.89610712,0.01550507,0.35439067
0.61530765,2.43383450,0.31000953,1.10762330,0.00095225,0.02477403,0.19719980,0.87935069,0.01541703,0.34707620
0.62131066,2.38733701,0.30935338,1.08912445,0.00089388,0.02500733,0.19351222,0.85864298,0.01527176,0.33818323
0.62731366,2.33241763,0.30786851,1.06727605,0.00083830,0.02519820,0.18920658,0.83433587,0.01507662,0.32787420
0.63331666,2.27011975,0.30568041,1.04248360,0.00078639,0.02535626,0.18436067,0.80685013,0.01484072,0.31634248
0.63931966,2.20166461,0.30294426,1.01523973,0.00073893,0.02549315,0.17906551,0.77666438,0.01457466,0.30380635
0.64532266,2.12841335,0.29983861,0.98610682,0.00069660,0.02562234,0.17342269,0.74430264,0.01429029,0.29050220
0.65132566,2.05182583,0.29655798,0.95569785,0.00065995,0.02575874,0.16754125,0.71032102,0.01400035,0.27667746
0.65732866,1.97341783,0.29330491,0.92465631,0.00062946,0.02591840,0.16153457,0.67529391,0.01371818,0.26258343
0.66333167,1.89471850,0.29028174,0.89363619,0.00060551,0.02611811,0.15551722,0.63980033,0.01345733,0.24846830
0.66933467,1.81722962,0.28768249,0.86328270,0.00058836,0.02637505,0.14960198,0.60441075,0.01323123,0.23457076
0.67533767,1.74238829,0.28568523,0.83421475,0.00057824,0.02670643,0.14389707,0.56967491,0.01305286,0.22111431
0.68134067,1.67153446,0.28444530,0.80700961,0.00057532,0.02712916,0.13850380,0.53611102,0.01293443,0.20830247
0.68734367,1.60588415,0.28408977,0.78219046,0.00057971,0.02765953,0.13351463,0.50419661,0.01288711,0.19631513
0.69334667,1.54650917,0.28471316,0.76021708,0.00059152,0.02831298,0.12901176,0.47436123,0.01292078,0.18530598
0.69934967,1.49432366,0.28637484,0.74147987,0.00061085,0.02910381,0.12506618,0.44698115,0.01304390,0.17540104
0.70535268,1.45007739,0.28909810,0.72629710,0.00063783,0.03004506,0.12173728,0.42237612,0.01326329,0.16669835
0.71135568,1.41435543,0.29287075,0.71491526,0.00067262,0.03114831,0.11907287,0.40080805,0.01358414,0.15926862
0.71735868,1.38758351,0.29764741,0.70751205,0.00071541,0.03242355,0.11710972,0.38248149,0.01400989,0.15315671
0.72336168,1.37003820,0.30335310,0.70420158,0.00076648,0.03387908,0.11587428,0.36754577,0.01454227,0.14838381
0.72936468,1.36186063,0.30988801,0.70504113,0.00082614,0.03552141,0.11538381,0.35609840,0.01518137,0.14495015
0.73536768,1.36307271,0.31713309,0.71003874,0.00089477,0.03735514,0.11564753,0.34818957,0.01592563,0.14283794
0.74137069,1.37359436,0.32495613,0.71916122,0.00097281,0.03938286,0.11666788,0.34382730,0.01677200,0.14201453
0.74737369,1.39326076,0.33321810,0.73234166,0.00106073,0.04160502,0.11844171,0.34298299,0.01771601,0.14243540
0.75337669,1.42183832,0.34177915,0.74948607,0.00115901,0.04401975,0.12096129,0.34559700,0.01875191,0.14404704
0.75937969,1.45903860,0.35050428,0.77047871,0.00126811,0.04662276,0.12421517,0.35158408,0.01987273,0.14678946
0.76538269,1.50452940,0.35926811,0.79518580,0.00138847,0.04940705,0.12818868,0.36083823,0.02107047,0.15059830
0.77138569,1.55794262,0.36795876,0.82345735,0.00152040,0.05236280,0.13286420,0.37323700,0.02233617,0.15540655
0.77738869,1.61887881,0.37648054,0.85512740,0.00166409,0.05547712,0.13822106,0.38864493,0.02366001,0.16114566
0.78339170,1.68690846,0.38475554,0.89001254,0.00181954,0.05873389,0.14423516,0.40691613,0.02503145,0.16774638
0.78939470,1.76157044,0.39272397,0.92790919,0.00198651,0.06211359,0.15087830,0.42789599,0.02643933,0.17513909
0.79539770,1.84236823,0.40034343,0.96859009,0.00216450,0.06559319,0.15811734,0.45142201,0.02787195,0.18325383
0.80140070,1.92876467,0.40758730,1.01180034,0.00235269,0.06914616,0.16591318,0.47732389,0.02931722,0.19202010
0.80740370,2.02017612,0.41444232,1.05725363,0.00254992,0.07274247,0.17421976,0.50542297,0.03076273,0.20136653
0.81340670,2.11596689,0.42090573,1.10462917,0.00275467,0.07634881,0.18298303,0.53553117,0.03219592,0.21122045
0.81940970,2.21544487,0.42698210,1.15356980,0.00296508,0.07992882,0.19214017,0.56744972,0.03360419,0.22150754
0.82541271,2.31785904,0.43268021,1.20368161,0.00317892,0.08344353,0.20161898,0.60096770,0.03497502,0.23215157
0.83141571,2.42239959,0.43801010,1.25453545,0.00339366,0.08685188,0.21133764,0.63586072,0.03629615,0.24307427
0.83741871,2.52820097,0.44298050,1.30567040,0.00360651,0.09011140,0.22120485,0.67188983,0.03755573,0.25419546
0.84342171,2.63434809,0.44759693,1.35659922,0.00381448,0.09317898,0.23112042,0.70880088,0.03874247,0.26543337
0.84942471,2.73988575,0.45186024,1.40681568,0.00401444,0.09601176,0.24097635,0.74632441,0.03984579,0.27670512
0.85542771,2.84383081,0.45576594,1.45580338,0.00420323,0.09856809,0.25065834,0.78417612,0.04085601,0.28792749
0.86143072,2.94518694,0.45930415,1.50304588,0.00437774,0.10080854,0.26004776,0.82205813,0.04176447,0.29901774
0.86743372,3.04296115,0.46246003,1.54803742,0.00453500,0.10269692,0.26902403,0.85966078,0.04256367,0.30989458
0.87343672,3.13618148,0.46521468,1.59029390,0.00467233,0.10420129,0.27746727,0.89666524,0.04324744,0.32047918
0.87943972,3.22391497,0.46754642,1.62936366,0.00478734,0.10529492,0.28526116,0.93274667,0.04381099,0.33069618
0.88544272,3.30528537,0.46943213,1.66483731,0.00487808,0.10595716,0.29229600,0.96757790,0.04425103,0.34047466
0.89144572,3.37948963,0.47084861,1.69635652,0.00494308,0.10617410,0.29847162,1.00083359,0.04456583,0.34974900
0.89744872,3.44581274,0.47177390,1.72362123,0.00498139,0.10593923,0.30370030,1.03219463,0.04475525,0.35845967
0.90345173,3.50364033,0.47218831,1.74639513,0.00499261,0.10525375,0.30790932,1.06135280,0.04482077,0.36655384
0.90945473,3.55246879,0.47207521,1.76450929,0.00497691,0.10412674,0.31104323,1.08801546,0.04476543,0.37398593
0.91545773,3.59191257,0.47142145,1.77786394,0.00493499,0.10257513,0.31306568,1.11191012,0.04459384,0.38071802
0.92146073,3.62170885,0.47021756,1.78642849,0.00486805,0.10062340,0.31396062,1.13278889,0.04431209,0.38672013
0.92746373,3.64171940,0.46845758,1.79023993,0.00477775,0.09830306,0.31373308,1.15043263,0.04392762,0.39197047
0.93346673,3.65192998,0.46613870,1.78939989,0.00466614,0.09565194,0.31240920,1.16465465,0.04344912,0.39645558
0.93946973,3.65244748,0.46326086,1.78407046,0.00453554,0.09271331,0.31003569,1.17530400,0.04288636,0.40017052
0.94547274,3.64349501,0.45982614,1.77446921,0.00438851,0.08953477,0.30667874,1.18226815,0.04225003,0.40311887
0.95147574,3.62540519,0.45583831,1.76086334,0.00422773,0.08616709,0.30242227,1.18547511,0.04155149,0.40531285
0.95747874,3.59861196,0.45130244,1.74356351,0.00405592,0.08266295,0.29736579,1.18489487,0.04080258,0.40677327
0.96348174,3.56364103,0.44622463,1.72291700,0.00387575,0.07907560,0.29162179,1.18054012,0.04001537,0.40752948
0.96948474,3.52109915,0.44061197,1.69930081,0.00368979,0.07545758,0.28531276,1.17246626,0.03920187,0.40761914
0.97548774,3.47166227,0.43447264,1.67311426,0.00350042,0.07185947,0.27856806,1.16077068,0.03837376,0.40708796
0.98149075,3.41606285,0.42781619,1.64477150,0.00330981,0.06832872,0.27152064,1.14559126,0.03754214,0.40598914
0.98749375,3.35507620,0.42065394,1.61469372,0.00311987,0.06490861,0.26430372,1.12710415,0.03671722,0.40438272
0.99349675,3.28950614,0.41299943,1.58330116,0.00293226,0.06163741,0.25704759,1.10552086,0.03590808,0.40233468
0.99949975,3.22017012,0.40486889,1.55100506,0.00274834,0.05854765,0.24987656,1.08108466,0.03512240,0.39991573
1.00550275,3.14788398,0.39628164,1.51819955,0.00256922,0.05566567,0.24290619,1.05406642,0.03436626,0.39720004
1.01150575,3.07344673,0.38726038,1.48525373,0.00239575,0.05301131,0.23624089,1.02475991,0.03364397,0.39426364
1.01750875,2.99762563,0.37783132,1.45250408,0.00222855,0.05059787,0.22997185,0.99347674,0.03295792,0.39118274
1.02351176,2.92114208,0.36802418,1.42024754,0.00206806,0.04843221,0.22417547,0.96054100,0.03230852,0.38803193
1.02951476,2.84465874,0.35787187,1.38873550,0.00191452,0.04651509,0.21891225,0.92628375,0.03169422,0.38488236
1.03551776,2.76876836,0.34741017,1.35816893,0.00176807,0.04484160,0.21422607,0.89103760,0.03111153,0.38179992
1.04152076,2.69398470,0.33667710,1.32869502,0.00162874,0.04340182,0.21014408,0.85513133,0.03055519,0.37884357
1.04752376,2.62073605,0.32571233,1.30040552,0.00149648,0.04218148,0.20667688,0.81888494,0.03001837,0.37606383
1.05352676,2.54936152,0.31455641,1.27333688,0.00137119,0.04116279,0.20381920,0.78260503,0.02949294,0.37350146
1.05952976,2.48011024,0.30325005,1.24747232,0.00125275,0.04032520,0.20155089,0.74658085,0.02896979,0.37118649
1.06553277,2.41314362,0.29183350,1.22274575,0.00114102,0.03964626,0.19983826,0.71108093,0.02843922,0.36913745
1.07153577,2.34854040,0.28034593,1.19904750,0.00103586,0.03910238,0.19863559,0.67635047,0.02789136,0.36736102
1.07753877,2.28630423,0.26882497,1.17623141,0.00093712,0.03866959,0.19788688,0.64260948,0.02731655,0.36585193
1.08354177,2.22637351,0.25730645,1.15412328,0.00084468,0.03832417,0.19752769,0.61005172,0.02670581,0.36459319
1.08954477,2.16863271,0.24582422,1.13252991,0.00075840,0.03804323,0.19748705,0.57884429,0.02605119,0.36355660
1.09554777,2.11292486,0.23441010,1.11124866,0.00067815,0.03780519,0.19768936,0.54912802,0.02534615,0.36270350
1.10155078,2.05906446,0.22309407,1.09007679,0.00060379,0.03759010,0.19805627,0.52101832,0.02458589,0.36198581
1.10755378,2.00685012,0.21190439,1.06882039,0.00053521,0.03737992,0.19850850,0.49460659,0.02376749,0.36134715
1.11355678,1.95607661,0.20086791,1.04730230,0.00047224,0.03715863,0.19896752,0.46996195,0.02289015,0.36072424
1.11955978,1.90654555,0.19001031,1.02536890,0.00041473,0.03691235,0.19935711,0.44713316,0.02195520,0.36004837
1.12556278,1.85807465,0.17935640,1.00289540,0.00036251,0.03662931,0.19960488,0.42615069,0.02096609,0.35924704
1.13156578,1.81050496,0.16893031,0.97978960,0.00031540,0.03629978,0.19964349,0.40702866,0.01992828,0.35824569
1.13756878,1.76370629,0.15875566,0.95599397,0.00027322,0.03591598,0.19941189,0.38976671,0.01884904,0.35696953
1.14357179,1.71758050,0.14885566,0.93148622,0.00023576,0.03547203,0.19885635,0.37435152,0.01773721,0.35534545
1.14957479,1.67206305,0.13925305,0.90627845,0.00020283,0.03496378,0.19793131,0.36075809,0.01660291,0.35330397
1.15557779,1.62712281,0.12997007,0.88041506,0.00017425,0.03438873,0.19660023,0.34895065,0.01545718,0.35078127
1.16158079,1.58276050,0.12102830,0.85396975,0.00014985,0.03374604,0.19483617,0.33888314,0.01431164,0.34772120
1.16758379,1.53900603,0.11244849,0.82704175,0.00012950,0.03303640,0.19262232,0.33049946,0.01317819,0.34407717
1.17358679,1.49591519,0.10425034,0.79975181,0.00011313,0.03226211,0.18995234,0.32373331,0.01206861,0.33981408
1.17958979,1.45356582,0.09645232,0.77223788,0.00010069,0.03142707,0.18683061,0.31850794,0.01099434,0.33490998
1.18559280,1.41205400,0.08907148,0.74465109,0.00009226,0.03053684,0.18327225,0.31473570,0.00996621,0.32935755
1.19159580,1.37149039,0.08212335,0.71715184,0.00008797,0.02959873,0.17930300,0.31231770,0.00899427,0.32316530
1.19759880,1.33199695,0.07562186,0.68990654,0.00008809,0.02862182,0.17495895,0.31114354,0.00808766,0.31635835
1.20360180,1.29370420,0.06957937,0.66308467,0.00009301,0.02761701,0.17028599,0.31109133,0.00725456,0.30897895
1.20960480,1.25674913,0.06400671,0.63685661,0.00010329,0.02659706,0.16533917,0.31202813,0.00650218,0.30108635
1.21560780,1.22127367,0.05891332,0.61139180,0.00011964,0.02557652,0.16018171,0.31381078,0.00583680,0.29275637
1.22161081,1.18742378,0.05430750,0.58685748,0.00014297,0.02457164,0.15488393,0.31628734,0.00526389,0.28408035
1.22761381,1.15534893,0.05019654,0.56341774,0.00017441,0.02360024,0.14952192,0.31929906,0.00478821,0.27516366
1.23361681,1.12520183,0.04658704,0.54123273,0.00021528,0.02268144,0.14417599,0.32268292,0.00441394,0.26612375
1.23961981,1.09713826,0.04348503,0.52045800,0.00026716,0.02183533,0.13892898,0.32627463,0.00414484,0.25708769
1.24562281,1.07131664,0.04089623,0.50124366,0.00033186,0.02108265,0.13386443,0.32991209,0.00398437,0.24818943
1.25162581,1.04789721,0.03882610,0.48373335,0.00041139,0.02044428,0.12906458,0.33343908,0.00393576,0.23956668
1.25762881,1.02704054,0.03727981,0.46806276,0.00050801,0.01994074,0.12460831,0.33670906,0.00400212,0.23135755
1.26363182,1.00890506,0.03626217,0.45435777,0.00062416,0.01959162,0.12056911,0.33958887,0.00418643,0.22369706
1.26963482,0.99364372,0.03577736,0.44273199,0.00076243,0.01941500,0.11701293,0.34196217,0.00449151,0.21671360
1.27563782,0.98139929,0.03582847,0.43328379,0.00092551,0.01942683,0.11399627,0.34373237,0.00491990,0.21052532
1.28164082,0.97229867,0.03641702,0.42609290,0.00111615,0.01964029,0.11156427,0.34482492,0.00547373,0.20523677
1.28764382,0.96644603,0.03754220,0.42121647,0.00133704,0.02006526,0.10974906,0.34518877,0.00615453,0.20093562
1.29364682,0.96391504,0.03920006,0.41868503,0.00159072,0.02070774,0.10856844,0.34479691,0.00696292,0.19768979
1.29964982,0.96474048,0.04138265,0.41849825,0.00187952,0.02156941,0.10802477,0.34364594,0.00789837,0.19554482
1.30565283,0.96890961,0.04407695,0.42062093,0.00220538,0.02264718,0.10810432,0.34175464,0.00895890,0.19452190
1.31165583,0.97635364,0.04726401,0.42497936,0.00256973,0.02393302,0.10877708,0.33916165,0.01014070,0.19461624
1.31765883,0.98694004,0.05091791,0.43145833,0.00297339,0.02541373,0.10999701,0.33592231,0.01143791,0.19579621
1.32366183,1.00046602,0.05500505,0.43989909,0.00341642,0.02707095,0.11170276,0.33210491,0.01284231,0.19800309
1.32966483,1.01665388,0.05948344,0.45009846,0.00389799,0.02888136,0.11381895,0.32778649,0.01434312,0.20115153
1.33566783,1.03514868,0.06430232,0.46180935,0.00441630,0.03081694,0.11625794,0.32304850,0.01592690,0.20513083
1.34167084,1.05551879,0.06940209,0.47474272,0.00496843,0.03284548,0.11892198,0.31797249,0.01757744,0.20980690
1.34767384,1.07725951,0.07471449,0.48857134,0.00555037,0.03493123,0.12170582,0.31263618,0.01927591,0.21502505
1.35367684,1.09980017,0.08016329,0.50293501,0.00615693,0.03703566,0.12449964,0.30711012,0.02100099,0.22061344
1.35967984,1.12251456,0.08566527,0.51744754,0.00678180,0.03911845,0.12719218,0.30145508,0.02272915,0.22638719
1.36568284,1.14473475,0.09113169,0.53170507,0.00741755,0.04113847,0.12967401,0.29572042,0.02443515,0.23215308
1.37168584,1.16576784,0.09647007,0.54529570,0.00805583,0.04305495,0.13184076,0.28994350,0.02609248,0.23771459
1.37768884,1.18491523,0.10158636,0.55780992,0.00868745,0.04482864,0.13359633,0.28415016,0.02767404,0.24287728
1.38369185,1.20149366,0.10638737,0.56885174,0.00930261,0.04642299,0.13485577,0.27835621,0.02915283,0.24745426
1.38969485,1.21485736,0.11078337,0.57804985,0.00989114,0.04780526,0.13554787,0.27256997,0.03050268,0.25127156
1.39569785,1.22442025,0.11469085,0.58506853,0.01044276,0.04894764,0.13561726,0.26679547,0.03169906,0.25417321
1.40170085,1.22967738,0.11803519,0.58961777,0.01094736,0.04982812,0.13502610,0.26103640,0.03271982,0.25602592
1.40770385,1.23022457,0.12075325,0.59146233,0.01139536,0.05043135,0.13375504,0.25530034,0.03354591,0.25672307
1.41370685,1.22577538,0.12279570,0.59042908,0.01177795,0.05074912,0.13180373,0.24960304,0.03416202,0.25618791
1.41970985,1.21617459,0.12412899,0.58641263,0.01208738,0.05078081,0.12919055,0.24397264,0.03455714,0.25437586
1.42571286,1.20140754,0.12473688,0.57937868,0.01231728,0.05053345,0.12595195,0.23845336,0.03472493,0.25127582
1.43171586,1.18160485,0.12462144,0.56936528,0.01246282,0.05002160,0.12214102,0.23310851,0.03466399,0.24691034
