energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Na_s_up,Na_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.94697349,6.11464659,-4.45214825,0.06293458,-0.02340799,0.26174260,-0.25415514,1.58088164,-1.53032760,2.22958519,-1.07238984,0.45073319,-0.26973401,0.09875749,-0.00795960,3.20385817,-2.76341063
-3.94097049,6.33538144,-4.71695664,0.06329733,-0.02584304,0.26850135,-0.27110391,1.63259753,-1.62149846,2.31844195,-1.13459974,0.46097276,-0.28671097,0.10508799,-0.00871116,3.31892744,-2.92610107
-3.93496748,6.55310913,-4.96669724,0.06338310,-0.02836096,0.27567717,-0.28766221,1.68270090,-1.70760014,2.40819004,-1.19303838,0.46934408,-0.30315744,0.11141915,-0.00950370,3.43098909,-3.07889997
-3.92896448,6.76342326,-5.19780311,0.06320158,-0.03093961,0.28305233,-0.30367074,1.73003939,-1.78742917,2.49705812,-1.24687942,0.47569255,-0.31893220,0.11768173,-0.01033343,3.53778745,-3.21952453
-3.92296148,6.96216704,-5.40703187,0.06276720,-0.03355477,0.29042504,-0.31898732,1.77354692,-1.85988682,2.58334323,-1.29538824,0.47990439,-0.33391329,0.12380454,-0.01119708,3.63720198,-3.34589203
-3.91695848,7.14550858,-5.59157235,0.06209870,-0.03618060,0.29761284,-0.33349126,1.81226488,-1.92401257,2.66544009,-1.33794830,0.48190879,-0.34800131,0.12971551,-0.01209188,3.72728701,-3.45618868
-3.91095548,7.31000414,-5.74914162,0.06121857,-0.03879014,0.30445507,-0.34708714,1.84535942,-1.97901398,2.74186630,-1.37408495,0.48167871,-0.36112169,0.13534291,-0.01301570,3.80630526,-3.54893264
-3.90495248,7.45264845,-5.87806818,0.06015237,-0.04135589,0.31081438,-0.35970781,1.87213433,-2.02429158,2.81128344,-1.40348564,0.47923046,-0.37322565,0.14061652,-0.01396706,3.87275485,-3.62302868
-3.89894947,7.57091166,-5.97735739,0.05892793,-0.04385037,0.31657736,-0.37131628,1.89203952,-2.05945754,2.87251372,-1.42601562,0.47462195,-0.38428992,0.14546893,-0.01494519,3.92538935,-3.67781192
-3.89294647,7.66276291,-6.04673605,0.05757458,-0.04624668,0.32165427,-0.38190658,1.90467518,-2.08434741,2.92455223,-1.44172830,0.46794981,-0.39431503,0.14983673,-0.01595006,3.96323092,-3.71307858
-3.88694347,7.72668088,-6.08667384,0.05612218,-0.04851906,0.32597801,-0.39150338,1.90979156,-2.09902421,2.96657484,-1.45086961,0.45934532,-0.40332241,0.15366174,-0.01698245,3.98557661,-3.72910238
-3.88094047,7.76165210,-6.09838043,0.05460030,-0.05064335,0.32950240,-0.40016035,1.90728499,-2.10377489,2.99794190,-1.45387610,0.44896956,-0.41135044,0.15689211,-0.01804386,3.99199821,-3.72663554
-3.87493747,7.76715800,-6.08377796,0.05303732,-0.05259741,0.33219998,-0.40795741,1.89719026,-2.09909919,3.01819806,-1.45136666,0.43700770,-0.41844954,0.15948339,-0.01913652,3.98233609,-3.70689420
-3.86893447,7.74315208,-6.04544978,0.05145966,-0.05436141,0.33405932,-0.41499683,1.87967015,-2.08569155,3.02706848,-1.44412799,0.42366297,-0.42467684,0.16139940,-0.02026335,3.95668759,-3.67152860
-3.86293147,7.69002848,-5.98656720,0.04989099,-0.05591809,0.33508220,-0.42139853,1.85500247,-2.06441691,3.02445187,-1.43309425,0.40915018,-0.43009052,0.16261300,-0.02142780,3.91539073,-3.62257913
-3.85692846,7.60858378,-5.91079707,0.04835170,-0.05725290,0.33528061,-0.42729458,1.82356535,-2.03628147,3.01041080,-1.41932146,0.39368948,-0.43474436,0.16310665,-0.02263375,3.85900400,-3.56241968
-3.85092546,7.49997351,-5.82219341,0.04685834,-0.05835403,0.33467388,-0.43282325,1.78582133,-2.00239980,2.98515972,-1.40395758,0.37750018,-0.43868281,0.16287270,-0.02388541,3.78828297,-3.49369043
-3.84492246,7.36566510,-5.72507722,0.04542336,-0.05921242,0.33328602,-0.43812290,1.74230092,-1.96395967,2.94905122,-1.38820906,0.36079515,-0.44193681,0.16191360,-0.02518705,3.70415459,-3.41922246
-3.83891946,7.20738890,-5.62390880,0.04405490,-0.05982169,0.33114340,-0.44332583,1.69358618,-1.92218605,2.90256108,-1.37330510,0.34377584,-0.44452083,0.16024178,-0.02654294,3.60768993,-3.34195683
-3.83291646,7.02708874,-5.52315686,0.04275683,-0.06017805,0.32827288,-0.44855246,1.64029477,-1.87830574,2.84627240,-1.36046074,0.32662817,-0.44643110,0.15787932,-0.02795706,3.50007623,-3.26486097
-3.82691346,6.82687353,-5.42716910,0.04152891,-0.06028013,0.32470044,-0.45390598,1.58306499,-1.83351389,2.78085954,-1.35083985,0.30951923,-0.44764533,0.15485742,-0.02943300,3.38258889,-3.19084509
-3.82091046,6.60897094,-5.34004832,0.04036712,-0.06012892,0.32045047,-0.45946777,1.52254219,-1.78894349,2.70707211,-1.34551934,0.29259512,-0.44812391,0.15121572,-0.03097374,3.25656404,-3.12268133
-3.81490745,6.37568443,-5.26553792,0.03926409,-0.05972763,0.31554557,-0.46529364,1.45936677,-1.74563874,2.62571946,-1.34545562,0.27597964,-0.44781242,0.14700134,-0.03258151,3.12337246,-3.06292826
-3.80890445,6.12935423,-5.20692027,0.03820977,-0.05908160,0.31000701,-0.47141116,1.39416397,-1.70453301,2.53765598,-1.35145438,0.25977404,-0.44664542,0.14226788,-0.03425767,2.98439517,-3.01386267
-3.80290145,5.87232303,-5.16693049,0.03719201,-0.05819823,0.30385567,-0.47781795,1.32753569,-1.66643166,2.44376757,-1.36414458,0.24405757,-0.44455121,0.13707429,-0.03600260,2.84100126,-2.97742084
-3.79689845,5.60690670,-5.14768814,0.03619735,-0.05708697,0.29711347,-0.48448124,1.26005418,-1.63199992,2.34495930,-1.38395760,0.22888888,-0.44145729,0.13148361,-0.03781564,2.69452826,-2.95515057
-3.79089545,5.33537025,-5.15064806,0.03521176,-0.05575926,0.28980517,-0.49133852,1.19225774,-1.60175569,2.24214464,-1.41111201,0.21430800,-0.43729615,0.12556176,-0.03969508,2.54626521,-2.94817501
-3.78489245,5.05990894,-5.17657127,0.03422138,-0.05422854,0.28196045,-0.49829930,1.12464820,-1.57606713,2.13623609,-1.44560453,0.20033884,-0.43201108,0.11937626,-0.04163813,2.39743882,-2.95716924
-3.77888944,4.78263434,-5.22551632,0.03321326,-0.05251020,0.27361606,-0.50524789,1.05769013,-1.55515428,2.02813742,-1.48720762,0.18699196,-0.42556159,0.11299510,-0.04364107,2.24920253,-2.98234954
-3.77288644,4.50556502,-5.29685048,0.03217594,-0.05062155,0.26481801,-0.51204727,0.99181144,-1.53909458,1.91873726,-1.53547356,0.17426757,-0.41792824,0.10648552,-0.04569925,2.10262850,-3.02347546
-3.76688344,4.23062130,-5.38928005,0.03110005,-0.04858173,0.25562365,-0.51854368,0.92740536,-1.52783135,1.80890419,-1.58974513,0.16215848,-0.40911643,0.09991309,-0.04780735,1.95870261,-3.07986414
-3.76088044,3.95962347,-5.50089822,0.02997870,-0.04641155,0.24610341,-0.52457195,0.86483323,-1.52118475,1.69948290,-1.64917251,0.15065299,-0.39915915,0.09334071,-0.04995948,1.81832197,-3.15041608
-3.75487744,3.69429287,-5.62924876,0.02880783,-0.04413334,0.23634233,-0.52996149,0.80442816,-1.51886466,1.59129151,-1.71273602,0.13973751,-0.38811837,0.08682791,-0.05214946,1.68229489,-3.23365131
-3.74887444,3.43625511,-5.77140316,0.02758631,-0.04177065,0.22644099,-0.53454246,0.74649906,-1.52048481,1.48511967,-1.77927383,0.12939891,-0.37608520,0.08043019,-0.05437105,1.55134305,-3.32775462
-3.74287144,3.18704476,-5.92404879,0.02631604,-0.03934798,0.21651606,-0.53815231,0.69133495,-1.52557770,1.38172742,-1.84751397,0.11962642,-0.36317866,0.07419854,-0.05661822,1.42610529,-3.43062838
-3.73686843,2.94811100,-6.08358522,0.02500182,-0.03689035,0.20670026,-0.54064217,0.63920917,-1.53360996,1.28184446,-1.91610954,0.11041326,-0.34954327,0.06817917,-0.05888540,1.30714296,-3.53995114
-3.73086543,2.72082351,-6.24622579,0.02365117,-0.03442291,0.19714175,-0.54188299,0.59038345,-1.54399771,1.18616978,-1.98367599,0.10175773,-0.33534566,0.06241323,-0.06116780,1.19494624,-3.65324046
-3.72486243,2.50647817,-6.40810133,0.02227401,-0.03197051,0.18800305,-0.54177126,0.54511151,-1.55612167,1.09537151,-2.04882927,0.09366402,-0.32077015,0.05693682,-0.06346155,1.08994121,-3.76791789
-3.71885943,2.30630228,-6.56536306,0.02088230,-0.02955722,0.17945930,-0.54023391,0.50364210,-1.56934181,1.01008676,-2.11022355,0.08614257,-0.30601388,0.05178100,-0.06576398,0.99249726,-3.88137446
-3.71285643,2.12145871,-6.71428168,0.01948962,-0.02720587,0.17169621,-0.53723244,0.46622146,-1.58301142,0.93092142,-2.16658735,0.07921015,-0.29128140,0.04697194,-0.06807370,0.90293458,-3.99103487
-3.70685343,1.95304898,-6.85133992,0.01811067,-0.02493767,0.16490744,-0.53276577,0.43309484,-1.59649036,0.85844977,-2.21675678,0.07288969,-0.27677909,0.04253114,-0.07039068,0.82153133,-4.09441854
-3.70085043,1.80211476,-6.97331602,0.01676086,-0.02277177,0.15929171,-0.52687194,0.40450736,-1.60915751,0.79321384,-2.25970490,0.06720985,-0.26270976,0.03847572,-0.07271625,0.74853033,-4.18919628
-3.69484742,1.66963786,-7.07735599,0.01545581,-0.02072504,0.15504958,-0.51962836,0.38070378,-1.62042221,0.73572235,-2.29456626,0.06220440,-0.24926728,0.03481871,-0.07505297,0.68414500,-4.27324090
-3.68884442,1.55653825,-7.16103297,0.01421095,-0.01881173,0.15237992,-0.51115058,0.36192749,-1.62973473,0.68644926,-2.32065591,0.05791153,-0.23663183,0.03156941,-0.07740442,0.62856425,-4.34467100
-3.68284142,1.46367011,-7.22239246,0.01304115,-0.01704338,0.15147627,-0.50158963,0.34841837,-1.63659549,0.64583160,-2.33748235,0.05437291,-0.22496555,0.02873373,-0.07977494,0.58195619,-4.40188668
-3.67683842,1.39181569,-7.25998252,0.01196034,-0.01542874,0.15252300,-0.49112797,0.34040974,-1.64056313,0.61426672,-2.34475425,0.05163282,-0.21440885,0.02631450,-0.08216923,0.54447049,-4.44359693
-3.67083542,1.34167665,-7.27286886,0.01098131,-0.01397374,0.15569136,-0.47997404,0.33812428,-1.64126122,0.59210862,-2.34238088,0.04973708,-0.20507745,0.02431174,-0.08459192,0.51623909,-4.46883812
-3.66483242,1.31386301,-7.26063512,0.01011542,-0.01268165,0.16113547,-0.46835585,0.34176889,-1.63838347,0.57966334,-2.33046657,0.04873187,-0.19706017,0.02272299,-0.08704707,0.49737537,-4.47698361
-3.65882941,1.30887921,-7.22336891,0.00937248,-0.01155314,0.16898829,-0.45651360,0.35152857,-1.63169752,0.57718335,-2.30929960,0.04866258,-0.19041739,0.02154342,-0.08953766,0.48797137,-4.46774466
-3.65282641,1.32710768,-7.16163494,0.00876063,-0.01058659,0.17935753,-0.44469179,0.36755944,-1.62104703,0.58486087,-2.27933623,0.04957243,-0.18518031,0.02076602,-0.09206508,0.48809336,-4.44116301
-3.64682341,1.36878962,-7.07643675,0.00828624,-0.00977826,0.19232168,-0.43313101,0.38998077,-1.60635219,0.60281997,-2.24118071,0.05150104,-0.18135095,0.02038168,-0.09462861,0.49777547,-4.39759585
-3.64082041,1.43400362,-6.96916879,0.00795389,-0.00912264,0.20792614,-0.42205988,0.41886647,-1.58760850,0.63110790,-2.19556206,0.05448292,-0.17890276,0.02037917,-0.09722507,0.51701171,-4.33769385
-3.63481741,1.52264225,-6.84156089,0.00776633,-0.00861268,0.22617948,-0.41168733,0.45423596,-1.56488397,0.66968543,-2.14330881,0.05854582,-0.17778194,0.02074510,-0.09984839,0.54574638,-4.26237316
-3.62881441,1.63438763,-6.69561720,0.00772449,-0.00824013,0.24705006,-0.40219565,0.49604483,-1.53831470,0.71841678,-2.08532242,0.06370908,-0.17790932,0.02146384,-0.10248947,0.58386343,-4.17278258
-3.62281141,1.76868678,-6.53355178,0.00782750,-0.00799581,0.27046301,-0.39373452,0.54417566,-1.50809900,0.77705944,-2.02255061,0.06998194,-0.17918273,0.02251735,-0.10513601,0.63117493,-4.07026679
-3.61680840,1.92472799,-6.35772284,0.00807267,-0.00786987,0.29629777,-0.38641629,0.59842925,-1.47449021,0.84525451,-1.95596124,0.07736190,-0.18147994,0.02388505,-0.10777258,0.68740934,-3.95632682
-3.61080540,2.10141978,-6.17056777,0.00845556,-0.00785200,0.32438630,-0.38031263,0.65851692,-1.43778848,0.92251804,-1.88651767,0.08583324,-0.18466186,0.02554361,-0.11038076,0.75220030,-3.83257901
-3.60480240,2.29737396,-5.97454054,0.00897002,-0.00793166,0.35451220,-0.37545274,0.72405418,-1.39833159,1.00823436,-1.81515622,0.09536579,-0.18857610,0.02746681,-0.11293948,0.82507643,-3.70071348
-3.59879940,2.51089472,-5.77205334,0.00960823,-0.00809821,0.38641082,-0.37182302,0.79455654,-1.35648536,1.10165197,-1.74276622,0.10591394,-0.19306074,0.02962544,-0.11542540,0.90545333,-3.56245317
-3.59279640,2.73997541,-5.56542369,0.01036080,-0.00834103,0.41977056,-0.36936838,0.86943774,-1.31263374,1.20188291,-1.67017314,0.11741612,-0.19794817,0.03198728,-0.11781343,0.99262823,-3.41951464
-3.58679340,2.98230484,-5.35682820,0.01121689,-0.00864966,0.45423559,-0.36799482,0.94801115,-1.26716898,1.30790639,-1.59812496,0.12979487,-0.20306894,0.03451708,-0.12007736,1.08577837,-3.27357137
-3.58079040,3.23528450,-5.14826393,0.01216438,-0.00901380,0.48940995,-0.36757340,1.02949462,-1.22048231,1.41857731,-1.52728189,0.14295733,-0.20825548,0.03717682,-0.12219045,1.18396376,-3.12622062
-3.57478739,3.49605796,-4.94151793,0.01319005,-0.00942335,0.52486316,-0.36794520,1.11301911,-1.17295518,1.53264021,-1.45820963,0.15679650,-0.21334565,0.03992592,-0.12412610,1.28613491,-2.97895448
-3.56878439,3.76155304,-4.73814541,0.01427988,-0.00986847,0.56013749,-0.36892723,1.19764137,-1.12495164,1.64874891,-1.39137588,0.17119310,-0.21818591,0.04272176,-0.12585854,1.39114596,-2.83313567
-3.56278139,4.02853686,-4.53945652,0.01541927,-0.01033956,0.59475656,-0.37031885,1.28236062,-1.07681188,1.76549196,-1.32714999,0.18601805,-0.22263416,0.04552023,-0.12736340,1.49777337,-2.68997876
-3.55677839,4.29368320,-4.34651179,0.01659345,-0.01082725,0.62823540,-0.37190862,1.36613905,-1.02884719,1.88142355,-1.26580556,0.20113554,-0.22656206,0.04827647,-0.12861832,1.60474008,-2.55053679
-3.55077539,4.55365076,-4.16012572,0.01778786,-0.01132243,0.66009151,-0.37348125,1.44792565,-0.98133644,1.99509932,-1.20752563,0.21640649,-0.22985693,0.05094579,-0.12960345,1.71074465,-2.41569368
-3.54477239,4.80517038,-3.98087803,0.01898849,-0.01181625,0.68985692,-0.37482441,1.52668290,-0.93452413,2.10511606,-1.15241006,0.23169245,-0.23242310,0.05348462,-0.13030188,1.81449468,-2.28616222
-3.53876938,5.04513827,-3.80913159,0.02018232,-0.01230018,0.71709053,-0.37573522,1.60141535,-0.88861997,2.21015416,-1.10048480,0.24685949,-0.23418267,0.05585161,-0.13070003,1.91474344,-2.16248732
-3.53276638,5.27071189,-3.64505617,0.02135773,-0.01276603,0.74139058,-0.37602629,1.67119910,-0.84379986,2.30902112,-1.05171253,0.26178209,-0.23507595,0.05800875,-0.13078794,2.01032829,-2.04505424
-3.52676338,5.47940470,-3.48865676,0.02250480,-0.01320603,0.76240661,-0.37553095,1.73521105,-0.80020819,2.40069449,-1.00600426,0.27634675,-0.23506132,0.05992246,-0.13055949,2.10020941,-1.93410106
-3.52076038,5.66917536,-3.33980512,0.02361564,-0.01361292,0.77985051,-0.37410789,1.79275659,-0.75796118,2.48436225,-0.96323146,0.29045508,-0.23411478,0.06156469,-0.13001257,2.18350709,-1.82973463
-3.51475738,5.83850738,-3.19827314,0.02468460,-0.01398007,0.79350599,-0.37164473,1.84329462,-0.71715101,2.55945871,-0.92323822,0.30402617,-0.23222917,0.06291384,-0.12914918,2.25953566,-1.73194921
-3.50875438,5.98647481,-3.06376664,0.02570835,-0.01430155,0.80323627,-0.36806081,1.88645843,-0.67785052,2.62569412,-0.88585304,0.31699813,-0.22941320,0.06395557,-0.12797548,2.32783255,-1.64064682
-3.50275138,6.11279049,-2.93595815,0.02668592,-0.01457232,0.80898925,-0.36330892,1.92207158,-0.64011812,2.68307621,-0.85089978,0.32932866,-0.22569030,0.06468342,-0.12650180,2.38818060,-1.55565825
-3.49674837,6.21783371,-2.81451736,0.02761859,-0.01478830,0.81080009,-0.35737618,1.95015771,-0.60400273,2.73192230,-0.81820746,0.34099450,-0.22109736,0.06509910,-0.12474248,2.44062243,-1.47676394
-3.49074537,6.30265492,-2.69913799,0.02850961,-0.01494649,0.80879086,-0.35028396,1.97094360,-0.56954846,2.77286092,-0.78761861,0.35198991,-0.21568348,0.06521258,-0.12271584,2.48546571,-1.40371366
-3.48474237,6.36895649,-2.58956028,0.02936389,-0.01504509,0.80316720,-0.34208694,1.98485517,-0.53679890,2.80682242,-0.75899585,0.36232415,-0.20950869,0.06504187,-0.12044383,2.52327875,-1.33624435
-3.47873937,6.41904922,-2.48558828,0.03018755,-0.01508354,0.79421198,-0.33287145,1.99250636,-0.50580076,2.83501836,-0.73222659,0.37201811,-0.20264274,0.06461244,-0.11795180,2.55487614,-1.27409544
-3.47273637,6.45578562,-2.38710150,0.03098740,-0.01506260,0.78227623,-0.32275312,1.99468102,-0.47660698,2.85891023,-0.70722583,0.38110028,-0.19516393,0.06395642,-0.11526802,2.58129477,-1.21702114
-3.46673337,6.48247224,-2.29406109,0.03177037,-0.01498430,0.76776769,-0.31187401,1.99230861,-0.44927899,2.88016832,-0.68393702,0.38960238,-0.18715795,0.06311148,-0.11242316,2.60376094,-1.16479970
-3.46073037,6.50276411,-2.20651053,0.03254295,-0.01485196,0.75113723,-0.30039937,1.98643447,-0.42388859,2.90062228,-0.66233126,0.39755475,-0.17871685,0.06211951,-0.10944966,2.62364972,-1.11723928
-3.45472736,6.52054530,-2.12457164,0.03331062,-0.01467008,0.73286395,-0.28851409,1.97818580,-0.40051902,2.92220496,-0.64240484,0.40498201,-0.16993791,0.06102511,-0.10638104,2.64243816,-1.07418094
-3.44872436,6.53980029,-2.04843666,0.03407736,-0.01444421,0.71343945,-0.27641910,1.96873484,-0.37926585,2.94689179,-0.62417573,0.41189913,-0.16092267,0.05987396,-0.10325100,2.66165411,-1.03549892
-3.44272136,6.56448122,-1.97835748,0.03484523,-0.01418088,0.69335190,-0.26432776,1.95926038,-0.36023740,2.97663786,-0.60767923,0.41830816,-0.15177578,0.05871115,-0.10009264,2.68282281,-1.00109884
-3.43671836,6.59837618,-1.91463330,0.03561412,-0.01388733,0.67307071,-0.25246249,1.95090950,-0.34355520,3.01331506,-0.59296319,0.42419594,-0.14260400,0.05757951,-0.09693753,2.70741318,-0.97091433
-3.43071536,6.64498355,-1.85759787,0.03638156,-0.01357141,0.65303232,-0.24105160,1.94476060,-0.32935436,3.05865162,-0.58008338,0.42953293,-0.13351505,0.05651811,-0.09381488,2.73678611,-0.94490304
-3.42471236,6.70739709,-1.80760758,0.03714274,-0.01324129,0.63362773,-0.23032659,1.94178933,-0.31778402,3.11417606,-0.56909931,0.43427313,-0.12461647,0.05556083,-0.09075069,2.77214661,-0.92304235
-3.41870935,6.78820578,-1.76503146,0.03789070,-0.01290534,0.61519226,-0.22051976,1.94283852,-0.30900810,3.18116753,-0.56007088,0.43835528,-0.11601444,0.05473520,-0.08776710,2.81450157,-0.90532577
-3.41270635,6.88941165,-1.73024384,0.03861662,-0.01257189,0.59799788,-0.21186237,1.94859295,-0.30320602,3.26061402,-0.55305621,0.44170520,-0.10781258,0.05406152,-0.08488182,2.86462466,-0.89176028
-3.40670335,7.01236796,-1.70362017,0.03931029,-0.01224906,0.58224833,-0.20458310,1.95955995,-0.30057359,3.35317955,-0.54811076,0.44423907,-0.10011077,0.05355229,-0.08210781,2.92302944,-0.88236509
-3.40070035,7.15773913,-1.68553617,0.03996064,-0.01194462,0.56807712,-0.19890702,1.97605597,-0.30132374,3.45918115,-0.54528785,0.44586759,-0.09300386,0.05321192,-0.07945310,2.98995141,-0.87717196
-3.39469735,7.32548292,-1.67636998,0.04055643,-0.01166585,0.55554834,-0.19505457,1.99819960,-0.30568701,3.57857583,-0.54464037,0.44650070,-0.08658057,0.05303683,-0.07692088,3.06533937,-0.87622691
-3.38869435,7.51485432,-1.67650660,0.04108686,-0.01141947,0.54466008,-0.19324083,2.02591076,-0.31391134,3.71095770,-0.54622371,0.44605256,-0.08092221,0.05301586,-0.07450985,3.14885602,-0.87959325
-3.38269135,7.72443004,-1.68634378,0.04154229,-0.01121154,0.53535020,-0.19367460,2.05891595,-0.32626102,3.85556458,-0.55009922,0.44444656,-0.07610160,0.05313096,-0.07221470,3.23988750,-0.88735522
-3.37668834,7.95215169,-1.70629780,0.04191485,-0.01104746,0.52750394,-0.19655724,2.09675905,-0.34301440,4.01129374,-0.55633813,0.44161996,-0.07218191,0.05335814,-0.07002685,3.33756116,-0.89962176
-3.37068534,8.19538540,-1.73680795,0.04219897,-0.01093191,0.52096303,-0.20208106,2.13881703,-0.36446001,4.17672567,-0.56502507,0.43752810,-0.06921561,0.05366869,-0.06793530,3.44077063,-0.91652958
-3.36468234,8.45099516,-1.77833798,0.04239182,-0.01086889,0.51553571,-0.21042710,2.18431993,-0.39089090,4.35015514,-0.57626086,0.43214772,-0.06724343,0.05403045,-0.06592756,3.54820712,-0.93824477
-3.35867934,8.71542718,-1.83137312,0.04249359,-0.01086173,0.51100722,-0.22176213,2.23237436,-0.42259699,4.52962839,-0.59016393,0.42547932,-0.06629343,0.05440929,-0.06399065,3.65839581,-0.96496210
-3.35267634,8.98480250,-1.89641150,0.04250763,-0.01091308,0.50715020,-0.23623485,2.28198965,-0.45985524,4.71298549,-0.60686988,0.41754853,-0.06638010,0.05477053,-0.06211204,3.76973602,-0.99690142
-3.34667334,9.25501518,-1.97394894,0.04244040,-0.01102497,0.50373468,-0.25397116,2.33210588,-0.50291795,4.89790694,-0.62652882,0.40840630,-0.06750358,0.05508039,-0.06028050,3.88054386,-1.03430054
-3.34067034,9.52183373,-2.06445685,0.04230126,-0.01119881,0.50053715,-0.27506867,2.38162310,-0.55199912,5.08196363,-0.64930017,0.39812801,-0.06964907,0.05530734,-0.05848688,3.98909630,-1.07740435
-3.33466733,9.78100344,-2.16835312,0.04210213,-0.01143543,0.49734858,-0.29959049,2.42943086,-0.60725939,5.26266935,-0.67534495,0.38681154,-0.07278633,0.05542334,-0.05672459,4.09367529,-1.12645018
-3.32866433,10.02834788,-2.28596695,0.04185701,-0.01173506,0.49398108,-0.32755853,2.47443748,-0.66879011,5.43753510,-0.70481554,0.37457456,-0.07686952,0.05540485,-0.05499001,4.19261113,-1.18164965
-3.32266133,10.25986770,-2.41749862,0.04158138,-0.01209739,0.49027315,-0.35894668,2.51559833,-0.73659716,5.60412454,-0.73784328,0.36155099,-0.08183723,0.05523370,-0.05328254,4.28432381,-1.24316769
-3.31665833,10.47183540,-2.56297639,0.04129160,-0.01252159,0.48609351,-0.39367403,2.55194259,-0.81058533,5.76010991,-0.77452442,0.34788713,-0.08761297,0.05489772,-0.05160456,4.36736180,-1.31109952
-3.31065533,10.66088462,-2.72221251,0.04100418,-0.01300630,0.48134357,-0.43159884,2.58259785,-0.89054419,5.90332765,-0.81490512,0.33373737,-0.09410597,0.05439113,-0.04996105,4.44043726,-1.38544693
-3.30465233,10.82409269,-2.89476139,0.04073515,-0.01354974,0.47595861,-0.47251336,2.60681211,-0.97613646,6.03183284,-0.85896629,0.31926003,-0.10121247,0.05371472,-0.04835912,4.50245710,-1.46609508
-3.29864932,10.95905512,-3.07988246,0.04049944,-0.01414975,0.46990795,-0.51614027,2.62397265,-1.06688955,6.14395165,-0.90660916,0.30461322,-0.10881751,0.05287578,-0.04680735,4.55254924,-1.55279145
-3.29264632,11.06395081,-3.27651096,0.04031029,-0.01480391,0.46319417,-0.56213091,2.63362148,-1.16219145,6.23833055,-0.95764266,0.28995125,-0.11679717,0.05188782,-0.04531508,4.59008362,-1.64512833
-3.28664332,11.13759645,-3.48323914,0.04017886,-0.01550962,0.45585177,-0.61006582,2.63546684,-1.26129146,6.31398118,-1.01177349,0.27542136,-0.12502131,0.05077020,-0.04389161,4.61468737,-1.74253046
-3.28064032,11.17948878,-3.69831032,0.04011388,-0.01626432,0.44794525,-0.65945784,2.62939063,-1.36330623,6.37031929,-1.06859973,0.26116130,-0.13335666,0.04954744,-0.04254542,4.62625386,-1.84424887
-3.27463732,11.18983330,-3.91962765,0.04012145,-0.01706557,0.43956700,-0.70975787,2.61545140,-1.46723168,6.40719662,-1.12760880,0.24729740,-0.14167032,0.04824856,-0.04128350,4.62494530,-1.94936223
-3.26863432,11.16955793,-4.14477852,0.04020503,-0.01791133,0.43083500,-0.76036351,2.59388301,-1.57196035,6.42492384,-1.18818030,0.23394358,-0.14983340,0.04690617,-0.04011072,4.61118869,-2.05678600
-3.26263132,11.12031048,-4.37107497,0.04036549,-0.01880007,0.42189052,-0.81063030,2.56508873,-1.67630432,6.42428345,-1.24959393,0.22120086,-0.15772478,0.04555564,-0.03902937,4.58566512,-2.16528996
-3.25662831,11.04443895,-4.59560948,0.04060135,-0.01973097,0.41289588,-0.85988543,2.52963114,-1.77902264,6.40653124,-1.31104269,0.20915770,-0.16523474,0.04423404,-0.03803891,4.54929247,-2.27352360
-3.25062531,10.94495399,-4.81532453,0.04090911,-0.02070407,0.40403220,-0.90744353,2.48821780,-1.87885272,6.37338520,-1.37165099,0.19789073,-0.17226833,0.04297922,-0.03713578,4.50320175,-2.38004892
-3.24462231,10.82547334,-5.02709362,0.04128362,-0.02172032,0.39549729,-0.95262393,2.44168340,-1.97454425,6.32700138,-1.43049718,0.18746603,-0.17874826,0.04182872,-0.03631356,4.44870763,-2.48337940
-3.23861931,10.69014880,-5.22781065,0.04171861,-0.02278168,0.38750337,-0.99476888,2.39096857,-2.06489436,6.26993628,-1.48663970,0.17794058,-0.18461725,0.04081886,-0.03556317,4.38727377,-2.58202361
-3.23261631,10.54357650,-5.41448386,0.04220715,-0.02389103,0.38027483,-1.03326188,2.33709617,-2.14878261,6.20509611,-1.53914590,0.16936397,-0.18983947,0.03998370,-0.03487325,4.32047375,-2.67453174
-3.22661331,10.39069229,-5.58433048,0.04274218,-0.02505209,0.37404570,-1.06754550,2.28114559,-2.22520404,6.13567359,-1.58712219,0.16177995,-0.19440124,0.03935413,-0.03423073,4.24994880,-2.75954301
-3.22061031,10.23665446,-5.73486768,0.04331696,-0.02626917,0.36905677,-1.09713780,2.22422587,-2.29329908,6.06507355,-1.62974439,0.15522796,-0.19831070,0.03895703,-0.03362142,4.17736326,-2.83583178
-3.21460730,10.08671650,-5.86399585,0.04392550,-0.02754694,0.36555236,-1.12164671,2.16744836,-2.35237866,5.99682912,-1.66628689,0.14974428,-0.20159653,0.03881441,-0.03303072,4.10435935,-2.90235030
-3.20860430,9.94609331,-5.97007041,0.04456288,-0.02889005,0.36377647,-1.14078175,2.11189971,-2.40194362,5.93451066,-1.69614923,0.14536279,-0.20430578,0.03894275,-0.03244424,4.03251248,-2.95826625
-3.20260130,9.81982439,-6.05195893,0.04522546,-0.03030271,0.36396840,-1.15436243,2.05861576,-2.44169748,5.88163000,-1.71887913,0.14211528,-0.20650082,0.03935242,-0.03184853,3.96328846,-3.00299330
