energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.11255628,2.46013063,0.00025954,0.43282219,0.97182103,1.08082896,0.00845419,0.21193686,0.66462653,0.46948999
-3.10655328,2.46612676,0.00027797,0.42278081,0.98564144,1.10780596,0.00831929,0.20957093,0.63938389,0.46301152
-3.10055028,2.47072311,0.00029728,0.41258246,0.99846071,1.13351419,0.00817994,0.20830594,0.61458121,0.45614275
-3.09454727,2.47299705,0.00031749,0.40218800,1.00982569,1.15725247,0.00803564,0.20802226,0.59024194,0.44885286
-3.08854427,2.47211286,0.00033866,0.39156190,1.01932741,1.17837664,0.00788610,0.20860997,0.56638385,0.44112161
-3.08254127,2.46736016,0.00036089,0.38067649,1.02661740,1.19632392,0.00773132,0.20997329,0.54302281,0.43294312
-3.07653827,2.45818839,0.00038431,0.36951586,1.03142236,1.21063493,0.00757161,0.21203385,0.52017657,0.42432933
-3.07053527,2.44423559,0.00040912,0.35807943,1.03355647,1.22097218,0.00740766,0.21473279,0.49786823,0.41531293
-3.06453227,2.42534964,0.00043554,0.34638483,1.03293059,1.22713402,0.00724050,0.21803146,0.47612914,0.40594942
-3.05852926,2.40160094,0.00046384,0.33446994,1.02955766,1.22906320,0.00707156,0.22191079,0.45500116,0.39631832
-3.05252626,2.37328534,0.00049433,0.32239410,1.02355400,1.22684963,0.00690261,0.22636938,0.43453795,0.38652329
-3.04652326,2.34091700,0.00052732,0.31023825,1.01513606,1.22072685,0.00673579,0.23142034,0.41480542,0.37669102
-3.04052026,2.30521119,0.00056315,0.29810405,1.00461279,1.21106229,0.00657346,0.23708710,0.39588110,0.36696901
-3.03451726,2.26705768,0.00060211,0.28611207,0.99237372,1.19834179,0.00641822,0.24339838,0.37785255,0.35752218
-3.02851426,2.22748565,0.00064449,0.27439898,0.97887313,1.18314883,0.00627274,0.25038260,0.36081496,0.34852842
-3.02251126,2.18762194,0.00069052,0.26311406,0.96461122,1.16613960,0.00613969,0.25806202,0.34486788,0.34017328
-3.01650825,2.14864428,0.00074034,0.25241495,0.95011284,1.14801495,0.00602162,0.26644694,0.33011150,0.33264403
-3.01050525,2.11173187,0.00079400,0.24246300,0.93590500,1.12949055,0.00592082,0.27553030,0.31664246,0.32612324
-3.00450225,2.07801562,0.00085142,0.23341834,0.92249411,1.11126676,0.00583920,0.28528305,0.30454956,0.32078229
-2.99849925,2.04853030,0.00091239,0.22543485,0.91034408,1.09399956,0.00577817,0.29565048,0.29390956,0.31677496
-2.99249625,2.02417094,0.00097655,0.21865519,0.89985635,1.07827395,0.00573857,0.30654984,0.28478318,0.31423149
-2.98649325,2.00565535,0.00104338,0.21320617,0.89135276,1.06458099,0.00572056,0.31786939,0.27721170,0.31325324
-2.98049025,1.99349449,0.00111222,0.20919443,0.88506214,1.05329949,0.00572355,0.32946903,0.27121410,0.31390831
-2.97448724,1.98797183,0.00118222,0.20670272,0.88111111,1.04468316,0.00574623,0.34118246,0.26678502,0.31622817
-2.96848424,1.98913242,0.00125243,0.20578682,0.87951955,1.03885361,0.00578653,0.35282081,0.26389345,0.32020544
-2.96248124,1.99678192,0.00132175,0.20647308,0.88020079,1.03579929,0.00584166,0.36417770,0.26248240,0.32579298
-2.95647824,2.01049537,0.00138901,0.20875680,0.88296652,1.03538047,0.00590822,0.37503535,0.26246933,0.33290419
-2.95047524,2.02963486,0.00145296,0.21260129,0.88753590,1.03733950,0.00598227,0.38517144,0.26374741,0.34141456
-2.94447224,2.05337518,0.00151234,0.21793781,0.89354849,1.04131591,0.00605944,0.39436663,0.26618746,0.35116430
-2.93846923,2.08073592,0.00156590,0.22466615,0.90058017,1.04686549,0.00613514,0.40241195,0.26964055,0.36196209
-2.93246623,2.11061846,0.00161244,0.23265609,0.90816129,1.05348217,0.00620467,0.40911616,0.27394108,0.37358962
-2.92646323,2.14184617,0.00165088,0.24174950,0.91579612,1.06062188,0.00626338,0.41431234,0.27891024,0.38580688
-2.92046023,2.17320603,0.00168026,0.25176308,0.92298265,1.06772715,0.00630688,0.41786362,0.28435973,0.39835798
-2.91445723,2.20349005,0.00169980,0.26249187,0.92923196,1.07425143,0.00633117,0.41966775,0.29009562,0.41097729
-2.90845423,2.23153498,0.00170894,0.27371317,0.93408624,1.07968228,0.00633279,0.41966028,0.29592233,0.42339581
-2.90245123,2.25625893,0.00170731,0.28519108,0.93713482,1.08356244,0.00630894,0.41781626,0.30164643,0.43534750
-2.89644822,2.27669394,0.00169480,0.29668138,0.93802764,1.08550835,0.00625754,0.41415051,0.30708052,0.44657544
-2.89044522,2.29201354,0.00167156,0.30793673,0.93648575,1.08522530,0.00617737,0.40871636,0.31204673,0.45683768
-2.88444222,2.30155483,0.00163795,0.31871213,0.93230861,1.08251922,0.00606802,0.40160312,0.31638013,0.46591270
-2.87843922,2.30483471,0.00159457,0.32877031,0.92537807,1.07730464,0.00592993,0.39293242,0.31993178,0.47360415
-2.87243622,2.30156014,0.00154225,0.33788715,0.91565918,1.06960891,0.00576434,0.38285360,0.32257146,0.47974508
-2.86643322,2.29163260,0.00148197,0.34585680,0.90319789,1.05957284,0.00557324,0.37153841,0.32418999,0.48420124
-2.86043022,2.27514685,0.00141488,0.35249637,0.88811610,1.04744772,0.00535928,0.35917542,0.32470113,0.48687360
-2.85442721,2.25238442,0.00134224,0.35765008,0.87060431,1.03358921,0.00512563,0.34596418,0.32404299,0.48769997
-2.84842421,2.22380232,0.00126536,0.36119271,0.85091252,1.01844818,0.00487591,0.33210954,0.32217894,0.48665561
-2.84242121,2.19001732,0.00118562,0.36303219,0.82933952,1.00255903,0.00461399,0.31781628,0.31909788,0.48375299
-2.83641821,2.15178648,0.00110436,0.36311125,0.80622149,0.98652562,0.00434394,0.30328420,0.31481403,0.47904045
-2.83041521,2.10998449,0.00102290,0.36140811,0.78192000,0.97100531,0.00406981,0.28870387,0.30936605,0.47260017
-2.82441221,2.06557833,0.00094245,0.35793611,0.75681007,0.95669139,0.00379557,0.27425306,0.30281557,0.46454517
-2.81840920,2.01959999,0.00086415,0.35274235,0.73126867,0.94429428,0.00352497,0.26009385,0.29524516,0.45501568
-2.81240620,1.97311784,0.00078899,0.34590543,0.70566389,0.93452185,0.00326143,0.24637058,0.28675584,0.44417487
-2.80640320,1.92720731,0.00071782,0.33753232,0.68034518,0.92805923,0.00300802,0.23320842,0.27746406,0.43220424
-2.80040020,1.88292164,0.00065133,0.32775451,0.65563482,0.92554863,0.00276731,0.22071267,0.26749837,0.41929864
-2.79439720,1.84126335,0.00059005,0.31672369,0.63182083,0.92756943,0.00254141,0.20896850,0.25699589,0.40566130
-2.78839420,1.80315723,0.00053435,0.30460702,0.60915134,0.93461924,0.00233194,0.19804136,0.24609857,0.39149890
-2.78239120,1.76942544,0.00048444,0.29158224,0.58783060,0.94709629,0.00213997,0.18797763,0.23494955,0.37701691
-2.77638819,1.74076563,0.00044038,0.27783281,0.56801646,0.96528370,0.00196611,0.17880568,0.22368961,0.36241540
-2.77038519,1.71773253,0.00040209,0.26354322,0.54981947,0.98933626,0.00181049,0.17053712,0.21245390,0.34788531
-2.76438219,1.70072371,0.00036940,0.24889465,0.53330339,1.01927015,0.00167283,0.16316825,0.20136902,0.33360548
-2.75837919,1.68996998,0.00034200,0.23406109,0.51848705,1.05495607,0.00155247,0.15668159,0.19055058,0.31974034
-2.75237619,1.68553078,0.00031953,0.21920604,0.50534745,1.09611638,0.00144847,0.15104751,0.18010128,0.30643836
-2.74637319,1.68729475,0.00030156,0.20447981,0.49382394,1.14232627,0.00135960,0.14622588,0.17010950,0.29383130
-2.74037019,1.69498560,0.00028761,0.19001744,0.48382326,1.19301945,0.00128448,0.14216769,0.16064858,0.28203412
-2.73436718,1.70817311,0.00027719,0.17593736,0.47522539,1.24749834,0.00122159,0.13881668,0.15177653,0.27114554
-2.72836418,1.72628899,0.00026979,0.16234059,0.46788980,1.30494852,0.00116936,0.13611101,0.14353635,0.26124912
-2.72236118,1.74864707,0.00026494,0.14931053,0.46166222,1.36445749,0.00112624,0.13398475,0.13595677,0.25241481
-2.71635818,1.77446726,0.00026218,0.13691322,0.45638134,1.42503699,0.00109071,0.13236943,0.12905340,0.24470069
-2.71035518,1.80290242,0.00026107,0.12519816,0.45188562,1.48564863,0.00106135,0.13119554,0.12283020,0.23815488
-2.70435218,1.83306738,0.00026126,0.11419923,0.44801968,1.54523181,0.00103691,0.13039387,0.11728112,0.23281744
-2.69834917,1.86406896,0.00026243,0.10393614,0.44464041,1.60273339,0.00101631,0.12989688,0.11239187,0.22872211
-2.69234617,1.89503613,0.00026435,0.09441583,0.44162226,1.65713798,0.00099866,0.12963989,0.10814173,0.22589781
-2.68634317,1.92514929,0.00026683,0.08563413,0.43886192,1.70749794,0.00098330,0.12956218,0.10450533,0.22436972
-2.68034017,1.95366754,0.00026977,0.07757740,0.43628200,1.75296228,0.00096982,0.12960802,0.10145427,0.22415998
-2.67433717,1.97995324,0.00027314,0.07022414,0.43383376,1.79280319,0.00095802,0.12972747,0.09895855,0.22528794
-2.66833417,2.00349289,0.00027696,0.06354662,0.43149873,1.82643959,0.00094797,0.12987705,0.09698781,0.22776979
-2.66233117,2.02391376,0.00028133,0.05751237,0.42928929,1.85345680,0.00093994,0.13002024,0.09551230,0.23161786
-2.65632816,2.04099572,0.00028639,0.05208556,0.42724815,1.87362155,0.00093440,0.13012774,0.09450357,0.23683940
-2.65032516,2.05467780,0.00029232,0.04722825,0.42544675,1.88689199,0.00093203,0.13017757,0.09393492,0.24343495
-2.64432216,2.06505954,0.00029932,0.04290154,0.42398281,1.89342207,0.00093365,0.13015495,0.09378151,0.25139654
-2.63831916,2.07239689,0.00030764,0.03906650,0.42297689,1.89356040,0.00094021,0.13005192,0.09402030,0.26070557
-2.63231616,2.07709288,0.00031750,0.03568501,0.42256836,1.88784317,0.00095276,0.12986681,0.09462977,0.27133074
-2.62631316,2.07968344,0.00032915,0.03272041,0.42291068,1.87698161,0.00097242,0.12960352,0.09558938,0.28322592
-2.62031016,2.08081881,0.00034279,0.03013800,0.42416638,1.86184410,0.00100029,0.12927055,0.09687899,0.29632825
-2.61430715,2.08124103,0.00035859,0.02790543,0.42650167,1.84343333,0.00103751,0.12888006,0.09847814,0.31055659
-2.60830415,2.08175833,0.00037670,0.02599290,0.43008099,1.82285938,0.00108513,0.12844663,0.10036524,0.32581022
-2.60230115,2.08321716,0.00039720,0.02437330,0.43506157,1.80130909,0.00114414,0.12798612,0.10251683,0.34196820
-2.59629815,2.08647271,0.00042010,0.02302216,0.44158814,1.78001276,0.00121539,0.12751447,0.10490686,0.35888920
-2.59029515,2.09235875,0.00044538,0.02191756,0.44978790,1.76020913,0.00129960,0.12704651,0.10750605,0.37641203
-2.58429215,2.10165778,0.00047292,0.02103991,0.45976581,1.74310939,0.00139732,0.12659492,0.11028137,0.39435685
-2.57828914,2.11507244,0.00050253,0.02037174,0.47160033,1.72986149,0.00150892,0.12616931,0.11319576,0.41252702
-2.57228614,2.13319886,0.00053398,0.01989733,0.48533957,1.72151554,0.00163453,0.12577546,0.11620796,0.43071172
-2.56628314,2.15650299,0.00056696,0.01960239,0.50099804,1.71899157,0.00177411,0.12541483,0.11927263,0.44868915
-2.56028014,2.18530053,0.00060111,0.01947372,0.51855389,1.72305036,0.00192735,0.12508427,0.12234072,0.46623035
-2.55427714,2.21974119,0.00063601,0.01949888,0.53794681,1.73426842,0.00209376,0.12477600,0.12535997,0.48310348
-2.54827414,2.25979776,0.00067122,0.01966585,0.55907659,1.75301789,0.00227260,0.12447786,0.12827583,0.49907855
-2.54227114,2.30526039,0.00070627,0.01996274,0.58180235,1.77945199,0.00246294,0.12417377,0.13103238,0.51393230
-2.53626813,2.35573641,0.00074068,0.02037763,0.60594259,1.81349658,0.00266364,0.12384445,0.13357363,0.52745328
-2.53026513,2.41065560,0.00077396,0.02089832,0.63127611,1.85484829,0.00287340,0.12346825,0.13584480,0.53944676
-2.52426213,2.46928107,0.00080564,0.02151228,0.65754376,1.90297913,0.00309075,0.12302216,0.13779376,0.54973948
-2.51825913,2.53072515,0.00083527,0.02220655,0.68445123,1.95714788,0.00331410,0.12248285,0.13937251,0.55818394
-2.51225613,2.59397015,0.00086243,0.02296783,0.71167281,2.01641769,0.00354175,0.12182779,0.14053854,0.56466210
-2.50625313,2.65789316,0.00088677,0.02378244,0.73885624,2.07967969,0.00377193,0.12103620,0.14125620,0.56908837
-2.50025013,2.72129437,0.00090796,0.02463651,0.76562854,2.14568179,0.00400279,0.12009007,0.14149776,0.57141167
-2.49424712,2.78292778,0.00092573,0.02551610,0.79160287,2.21306189,0.00423249,0.11897489,0.14124435,0.57161663
-2.48824412,2.84153358,0.00093990,0.02640735,0.81638626,2.28038454,0.00445917,0.11768032,0.14048661,0.56972357
-2.48224112,2.89587116,0.00095030,0.02729665,0.83958811,2.34617987,0.00468098,0.11620057,0.13922496,0.56578764
-2.47623812,2.94475169,0.00095688,0.02817086,0.86082930,2.40898371,0.00489615,0.11453468,0.13746962,0.55989674
-2.47023512,2.98706935,0.00095960,0.02901745,0.87975163,2.46737752,0.00510292,0.11268652,0.13524028,0.55216856
-2.46423212,3.02183039,0.00095851,0.02982467,0.89602735,2.52002713,0.00529963,0.11066467,0.13256539,0.54274680
-2.45822911,3.04817910,0.00095368,0.03058167,0.90936860,2.56571892,0.00548472,0.10848210,0.12948128,0.53179669
-2.45222611,3.06542020,0.00094525,0.03127870,0.91953620,2.60339261,0.00565671,0.10615582,0.12603089,0.51949998
-2.44622311,3.07303704,0.00093339,0.03190713,0.92634781,2.63216961,0.00581425,0.10370639,0.12226251,0.50604978
-2.44022011,3.07070532,0.00091831,0.03245959,0.92968496,2.65137628,0.00595613,0.10115741,0.11822821,0.49164533
-2.43421711,3.05830228,0.00090021,0.03293009,0.92949868,2.66056151,0.00608129,0.09853505,0.11398241,0.47648704
-2.42821411,3.03591115,0.00087936,0.03331402,0.92581374,2.65950838,0.00618883,0.09586764,0.10958037,0.46077195
-2.42221111,3.00382121,0.00085602,0.03360831,0.91873097,2.64823966,0.00627807,0.09318525,0.10507684,0.44468994
-2.41620810,2.96252366,0.00083045,0.03381147,0.90842794,2.62701728,0.00634855,0.09051946,0.10052490,0.42842079
-2.41020510,2.91270355,0.00080292,0.03392372,0.89515754,2.59633605,0.00640011,0.08790316,0.09597497,0.41213209
-2.40420210,2.85522829,0.00077373,0.03394708,0.87924483,2.55691180,0.00643288,0.08537045,0.09147414,0.39597840
-2.39819910,2.79113315,0.00074314,0.03388549,0.86108195,2.50966474,0.00644734,0.08295660,0.08706574,0.38010123
-2.39219610,2.72160404,0.00071144,0.03374495,0.84112129,2.45569841,0.00644439,0.08069805,0.08278923,0.36463019
-2.38619310,2.64795816,0.00067891,0.03353358,0.81986717,2.39627486,0.00642537,0.07863245,0.07868029,0.34968489
-2.38019010,2.57162268,0.00064582,0.03326178,0.79786600,2.33278685,0.00639210,0.07679861,0.07477125,0.33537760
-2.37418709,2.49411180,0.00061245,0.03294224,0.77569537,2.26672766,0.00634691,0.07523642,0.07109159,0.32181636
-2.36818409,2.41700254,0.00057909,0.03259003,0.75395213,2.19965919,0.00629267,0.07398665,0.06766875,0.30910833
-2.36218109,2.34190932,0.00054600,0.03222248,0.73323987,2.13317896,0.00623281,0.07309061,0.06452881,0.29736317
-2.35617809,2.27045767,0.00051347,0.03185915,0.71415598,2.06888683,0.00617124,0.07258962,0.06169742,0.28669605
-2.35017509,2.20425727,0.00048177,0.03152155,0.69727856,2.00835177,0.00611240,0.07252436,0.05920049,0.27723020
-2.34417209,2.14487444,0.00045119,0.03123293,0.68315355,1.95307956,0.00606115,0.07293402,0.05706493,0.26909869
-2.33816908,2.09380467,0.00042200,0.03101781,0.67228234,1.90448193,0.00602270,0.07385527,0.05531914,0.26244520
-2.33216608,2.05244526,0.00039447,0.03090153,0.66511011,1.86384767,0.00600252,0.07532113,0.05399342,0.25742387
-2.32616308,2.02206878,0.00036888,0.03090961,0.66201523,1.83231638,0.00600620,0.07735974,0.05312005,0.25419788
-2.32016008,2.00379781,0.00034550,0.03106711,0.66330002,1.81085549,0.00603931,0.07999313,0.05273325,0.25293698
-2.31415708,1.99858152,0.00032456,0.03139789,0.66918309,1.80024101,0.00610725,0.08323601,0.05286885,0.25381390
-2.30815408,2.00717491,0.00030631,0.03192380,0.67979352,1.80104255,0.00621505,0.08709464,0.05356375,0.25699981
-2.30215108,2.03012125,0.00029097,0.03266390,0.69516719,1.81361309,0.00636723,0.09156590,0.05485516,0.26265898
-2.29614807,2.06773849,0.00027872,0.03363372,0.71524519,1.83808383,0.00656760,0.09663661,0.05677972,0.27094285
-2.29014507,2.12011016,0.00026975,0.03484453,0.73987476,1.87436435,0.00681912,0.10228317,0.05937242,0.28198382
-2.28414207,2.18708134,0.00026417,0.03630271,0.76881244,1.92214809,0.00712373,0.10847146,0.06266541,0.29588892
-2.27813907,2.26825991,0.00026210,0.03800933,0.80172976,1.98092319,0.00748226,0.11515728,0.06668680,0.31273371
-2.27213607,2.36302343,0.00026359,0.03995976,0.83822105,2.04998828,0.00789428,0.12228700,0.07145938,0.33255671
-2.26613307,2.47053128,0.00026864,0.04214356,0.87781339,2.12847274,0.00835810,0.12979876,0.07699939,0.35535451
-2.26013007,2.58974209,0.00027724,0.04454452,0.91997830,2.21536083,0.00887072,0.13762390,0.08331534,0.38107782
-2.25412706,2.71943562,0.00028929,0.04714091,0.96414486,2.30951883,0.00942785,0.14568875,0.09040690,0.40962869
-2.24812406,2.85823857,0.00030465,0.04990591,1.00971375,2.40972412,0.01002397,0.15391658,0.09826392,0.44085894
-2.24212106,3.00465322,0.00032315,0.05280827,1.05607185,2.51469521,0.01065245,0.16222978,0.10686564,0.47456986
-2.23611806,3.15708786,0.00034453,0.05581304,1.10260673,2.62312154,0.01130564,0.17055191,0.11618001,0.51051335
-2.23011506,3.31388790,0.00036852,0.05888253,1.14872063,2.73369184,0.01197510,0.17880979,0.12616323,0.54839422
-2.22411206,3.47336635,0.00039479,0.06197726,1.19384327,2.84512016,0.01265173,0.18693529,0.13675951,0.58787381
-2.21810905,3.63383273,0.00042295,0.06505698,1.23744318,2.95616842,0.01332603,0.19486690,0.14790105,0.62857463
-2.21210605,3.79361909,0.00045261,0.06808171,1.27903696,3.06566483,0.01398830,0.20255086,0.15950828,0.67008598
-2.20610305,3.95110272,0.00048332,0.07101268,1.31819638,3.17251760,0.01462885,0.20994182,0.17149027,0.71197033
-2.20010005,4.10472464,0.00051463,0.07381320,1.35455288,3.27572380,0.01523824,0.21700303,0.18374551,0.75377032
-2.19409705,4.25300373,0.00054607,0.07644940,1.38779960,3.37437313,0.01580746,0.22370607,0.19616285,0.79501615
-2.18809405,4.39454656,0.00057718,0.07889080,1.41769090,3.46764719,0.01632815,0.23002997,0.20862278,0.83523331
-2.18209105,4.52805318,0.00060749,0.08111075,1.44403959,3.55481469,0.01679270,0.23596004,0.22099892,0.87395035
-2.17608804,4.65231941,0.00063655,0.08308660,1.46671220,3.63522345,0.01719443,0.24148631,0.23315976,0.91070668
-2.17008504,4.76623664,0.00066394,0.08479984,1.48562267,3.70829029,0.01752768,0.24660168,0.24497065,0.94506031
-2.16408204,4.86879005,0.00068928,0.08623600,1.50072506,3.77348985,0.01778784,0.25130004,0.25629601,0.97659533
-2.15807904,4.95905626,0.00071222,0.08738443,1.51200563,3.83034366,0.01797144,0.25557441,0.26700169,1.00492908
-2.15207604,5.03620173,0.00073245,0.08823804,1.51947514,3.87841057,0.01807616,0.25941519,0.27695749,1.02971905
-2.14607304,5.09948264,0.00074973,0.08879297,1.52316161,3.91727961,0.01810078,0.26280879,0.28603967,1.05066931
-2.14007004,5.14824726,0.00076387,0.08904823,1.52310423,3.94656617,0.01804517,0.26573659,0.29413366,1.06753630
-2.13406703,5.18194125,0.00077471,0.08900535,1.51934871,3.96591206,0.01791028,0.26817444,0.30113648,1.08013416
-2.12806403,5.20011607,0.00078218,0.08866819,1.51194439,3.97498980,0.01769802,0.27009273,0.30695924,1.08833915
-2.12206103,5.20244054,0.00078626,0.08804262,1.50094318,3.97351105,0.01741123,0.27145694,0.31152926,1.09209316
-2.11605803,5.18871474,0.00078696,0.08713651,1.48640044,3.96123883,0.01705362,0.27222887,0.31479202,1.09140623
-2.11005503,5.15888575,0.00078435,0.08595961,1.46837758,3.93800279,0.01662965,0.27236824,0.31671263,1.08635769
-2.10405203,5.11306388,0.00077857,0.08452363,1.44694609,3.90371658,0.01614449,0.27183477,0.31727695,1.07709600
-2.09804902,5.05153811,0.00076976,0.08284233,1.42219268,3.85839605,0.01560393,0.27059053,0.31649214,1.06383695
-2.09204602,4.97478938,0.00075812,0.08093160,1.39422506,3.80217704,0.01501427,0.26860240,0.31438672,1.04686023
-2.08604302,4.88350024,0.00074386,0.07880967,1.36317784,3.73533128,0.01438226,0.26584461,0.31101005,1.02650430
-2.08004002,4.77855953,0.00072722,0.07649711,1.32921798,3.65827914,0.01371499,0.26230099,0.30643123,1.00315950
-2.07403702,4.66106103,0.00070846,0.07401694,1.29254942,3.57159796,0.01301982,0.25796709,0.30073749,0.97725956
-2.06803402,4.53229535,0.00068784,0.07139451,1.25341637,3.47602521,0.01230425,0.25285171,0.29403214,0.94927165
-2.06203102,4.39373449,0.00066563,0.06865739,1.21210486,3.37245556,0.01157582,0.24697801,0.28643195,0.91968520
-2.05602801,4.24700930,0.00064208,0.06583506,1.16894252,3.26193175,0.01084204,0.24038400,0.27806440,0.88899981
-2.05002501,4.09388022,0.00061745,0.06295850,1.12429624,3.14562925,0.01011022,0.23312236,0.26906448,0.85771272
-2.04402201,3.93620206,0.00059201,0.06005970,1.07856788,3.02483503,0.00938743,0.22525968,0.25957156,0.82630616
-2.03801901,3.77588434,0.00056598,0.05717100,1.03218816,2.90092139,0.00868035,0.21687509,0.24972612,0.79523520
-2.03201601,3.61484843,0.00053959,0.05432445,0.98560892,2.77531565,0.00799518,0.20805842,0.23966664,0.76491643
-2.02601301,3.45498351,0.00051305,0.05155106,0.93929415,2.64946710,0.00733760,0.19890791,0.22952666,0.73571812
-2.02001001,3.29810296,0.00048657,0.04888012,0.89371021,2.52481255,0.00671262,0.18952764,0.21943221,0.70795204
-2.01400700,3.14590330,0.00046033,0.04633845,0.84931568,2.40274192,0.00612460,0.18002486,0.20949955,0.68186760
-2.00800400,2.99992705,0.00043450,0.04394987,0.80655130,2.28456535,0.00557713,0.17050724,0.19983336,0.65764827
-2.00200100,2.86153143,0.00040925,0.04173467,0.76583051,2.17148315,0.00507309,0.16108038,0.19052549,0.63541073
-1.99599800,2.73186380,0.00038475,0.03970928,0.72753090,2.06455970,0.00461459,0.15184538,0.18165406,0.61520651
-1.98999500,2.61184489,0.00036114,0.03788610,0.69198709,1.96470238,0.00420298,0.14289699,0.17328320,0.59702634
-1.98399200,2.50216034,0.00033857,0.03627345,0.65948511,1.87264612,0.00383895,0.13432198,0.16546314,0.58080673
-1.97798899,2.40326049,0.00031722,0.03487578,0.63025860,1.78894408,0.00352250,0.12619813,0.15823076,0.56643869
-1.97198599,2.31536833,0.00029722,0.03369396,0.60448692,1.71396445,0.00325306,0.11859368,0.15161053,0.55377804
-1.96598299,2.23849468,0.00027874,0.03272578,0.58229500,1.64789350,0.00302953,0.11156717,0.14561573,0.54265694
-1.95997999,2.17245989,0.00026196,0.03196652,0.56375505,1.59074410,0.00285038,0.10516780,0.14024982,0.53289587
-1.95397699,2.11692054,0.00024704,0.03140961,0.54888968,1.54236945,0.00271375,0.09943610,0.13550805,0.52431578
-1.94797399,2.07139979,0.00023417,0.03104736,0.53767643,1.50248095,0.00261749,0.09440479,0.13137907,0.51674947
-1.94197099,2.03531980,0.00022352,0.03087164,0.53005307,1.47066926,0.00255928,0.09009991,0.12784649,0.51005195
-1.93596798,2.00803447,0.00021527,0.03087451,0.52592365,1.44642769,0.00253671,0.08654182,0.12489036,0.50410899
-1.92996498,1.98886097,0.00020961,0.03104878,0.52516454,1.42917642,0.00254731,0.08374623,0.12248851,0.49884359
-1.92396198,1.97710852,0.00020670,0.03138846,0.52763041,1.41828684,0.00258864,0.08172500,0.12061759,0.49421994
-1.91795898,1.97210303,0.00020669,0.03188896,0.53315951,1.41310455,0.00265832,0.08048661,0.11925391,0.49024467
-1.91195598,1.97320663,0.00020973,0.03254719,0.54157812,1.41297040,0.00275403,0.08003636,0.11837393,0.48696533
-1.90595298,1.97983110,0.00021592,0.03336143,0.55270373,1.41723838,0.00287356,0.08037613,0.11795448,0.48446607
-1.89994997,1.99144498,0.00022533,0.03433103,0.56634700,1.42528998,0.00301479,0.08150381,0.11797261,0.48286083
-1.89394697,2.00757400,0.00023798,0.03545590,0.58231212,1.43654444,0.00317566,0.08341226,0.11840523,0.48228427
-1.88794397,2.02779539,0.00025386,0.03673585,0.60039587,1.45046468,0.00335414,0.08608812,0.11922847,0.48288098
-1.88194097,2.05172647,0.00027287,0.03816984,0.62038534,1.46655900,0.00354822,0.08951021,0.12041679,0.48479346
-1.87593797,2.07900876,0.00029489,0.03975513,0.64205462,1.48437875,0.00375582,0.09364803,0.12194211,0.48814961
-1.86993497,2.10928869,0.00031968,0.04148642,0.66516075,1.50351270,0.00397477,0.09846010,0.12377274,0.49305033
-1.86393197,2.14219669,0.00034699,0.04335502,0.68943943,1.52357847,0.00420277,0.10389255,0.12587245,0.49955796
-1.85792896,2.17732610,0.00037644,0.04534814,0.71460087,1.54421238,0.00443731,0.10987805,0.12819970,0.50768632
-1.85192596,2.21421383,0.00040763,0.04744831,0.74032641,1.56505837,0.00467569,0.11633506,0.13070700,0.51739287
-1.84592296,2.25232440,0.00044008,0.04963299,0.76626626,1.58575728,0.00491498,0.12316776,0.13334063,0.52857357
-1.83991996,2.29103891,0.00047323,0.05187446,0.79203901,1.60593745,0.00515200,0.13026654,0.13604077,0.54106087
-1.83391696,2.32965019,0.00050652,0.05413996,0.81723311,1.62520768,0.00538337,0.13750924,0.13874196,0.55462510
-1.82791396,2.36736520,0.00053933,0.05639212,0.84141070,1.64315331,0.00560553,0.14476309,0.14137406,0.56897927
-1.82191096,2.40331497,0.00057102,0.05858968,0.86411392,1.65933608,0.00581481,0.15188736,0.14386360,0.58378728
-1.81590795,2.43657241,0.00060096,0.06068847,0.88487360,1.67329814,0.00600751,0.15873666,0.14613562,0.59867529
-1.80990495,2.46617730,0.00062853,0.06264266,0.90322022,1.68457013,0.00617997,0.16516473,0.14811575,0.61324579
-1.80390195,2.49116775,0.00065315,0.06440615,0.91869667,1.69268331,0.00632869,0.17102868,0.14973263,0.62709379
-1.79789895,2.51061667,0.00067430,0.06593412,0.93087245,1.69718499,0.00645048,0.17619337,0.15092051,0.63982455
-1.79189595,2.52367155,0.00069152,0.06718460,0.93935851,1.69765667,0.00654249,0.18053585,0.15162184,0.65107197
-1.78589295,2.52959564,0.00070443,0.06812009,0.94382205,1.69373373,0.00660243,0.18394964,0.15178982,0.66051685
-1.77988994,2.52780841,0.00071276,0.06870901,0.94400062,1.68512565,0.00662858,0.18634856,0.15139075,0.66790437
-1.77388694,2.51792311,0.00071635,0.06892701,0.93971456,1.67163546,0.00661996,0.18767006,0.15040606,0.67305969
-1.76788394,2.49977940,0.00071515,0.06875807,0.93087729,1.65317734,0.00657635,0.18787779,0.14883386,0.67590128
-1.76188094,2.47346926,0.00070923,0.06819529,0.91750258,1.62979116,0.00649836,0.18696334,0.14669005,0.67645125
-1.75587794,2.43935466,0.00069878,0.06724134,0.89970859,1.60165300,0.00638744,0.18494700,0.14400875,0.67484211
-1.74987494,2.39807591,0.00068408,0.06590860,0.87771823,1.56908097,0.00624590,0.18187759,0.14084220,0.67131979
