energy_ev,total_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.15357679,0.75826430,0.22029195,0.44832708,0.00479932,0.13788329,0.00038093,0.00002456
-5.14757379,0.65014440,0.18954078,0.38520918,0.00409051,0.11853635,0.00032514,0.00002074
-5.14157079,0.55353499,0.16192954,0.32864807,0.00346348,0.10118779,0.00027556,0.00001739
-5.13556778,0.46797654,0.13736258,0.27841729,0.00291312,0.08577042,0.00023188,0.00001448
-5.12956478,0.39286637,0.11569894,0.23420175,0.00243382,0.07218993,0.00019375,0.00001197
-5.12356178,0.32749578,0.09676283,0.19561911,0.00201969,0.06033130,0.00016073,0.00000982
-5.11755878,0.27108478,0.08035365,0.16224013,0.00166467,0.05006489,0.00013239,0.00000801
-5.11155578,0.22281370,0.06625526,0.13360724,0.00136271,0.04125213,0.00010828,0.00000648
-5.10555278,0.18185066,0.05424409,0.10925100,0.00110789,0.03375051,0.00008793,0.00000521
-5.09954977,0.14737478,0.04409625,0.08870411,0.00089453,0.02741788,0.00007089,0.00000415
-5.09354677,0.11859490,0.03559327,0.07151290,0.00071729,0.02211595,0.00005675,0.00000329
-5.08754377,0.09476391,0.02852667,0.05724625,0.00057119,0.01771310,0.00004511,0.00000259
-5.08154077,0.07518892,0.02270134,0.04550214,0.00045170,0.01408641,0.00003560,0.00000202
-5.07553777,0.05923784,0.01793781,0.03591200,0.00035473,0.01112300,0.00002791,0.00000157
-5.06953477,0.04634263,0.01407364,0.02814316,0.00027664,0.00872087,0.00002172,0.00000121
-5.06353177,0.03599999,0.01096390,0.02189964,0.00021424,0.00678914,0.00001680,0.00000092
-5.05752876,0.02776981,0.00848109,0.01692168,0.00016477,0.00524795,0.00001292,0.00000070
-5.05152576,0.02127207,0.00651446,0.01298419,0.00012584,0.00402800,0.00000989,0.00000053
-5.04552276,0.01618263,0.00496900,0.00989458,0.00009544,0.00306991,0.00000756,0.00000039
-5.03951976,0.01222822,0.00376420,0.00749003,0.00007190,0.00232339,0.00000580,0.00000029
-5.03351676,0.00918113,0.00283260,0.00563453,0.00005380,0.00174633,0.00000451,0.00000022
-5.02751376,0.00685388,0.00211836,0.00421586,0.00004001,0.00130385,0.00000361,0.00000016
-5.02151076,0.00509396,0.00157578,0.00314265,0.00002959,0.00096743,0.00000306,0.00000012
-5.01550775,0.00377902,0.00116795,0.00234154,0.00002179,0.00071395,0.00000283,0.00000008
-5.00950475,0.00281242,0.00086546,0.00175475,0.00001604,0.00052494,0.00000292,0.00000006
-5.00350175,0.00211938,0.00064527,0.00133779,0.00001185,0.00038581,0.00000335,0.00000004
-4.99749875,0.00164376,0.00048973,0.00105767,0.00000889,0.00028522,0.00000418,0.00000003
-4.99149575,0.00134532,0.00038575,0.00089141,0.00000689,0.00021453,0.00000551,0.00000002
-4.98549275,0.00119773,0.00032416,0.00082494,0.00000566,0.00016736,0.00000747,0.00000002
-4.97948974,0.00118710,0.00029915,0.00085240,0.00000508,0.00013918,0.00001025,0.00000002
-4.97348674,0.00131113,0.00030797,0.00097584,0.00000509,0.00012707,0.00001412,0.00000002
-4.96748374,0.00157887,0.00035070,0.00120531,0.00000567,0.00012946,0.00001942,0.00000002
-4.96148074,0.00201097,0.00043016,0.00155931,0.00000684,0.00014605,0.00002657,0.00000002
-4.95547774,0.00264055,0.00055199,0.00206566,0.00000868,0.00017768,0.00003616,0.00000003
-4.94947474,0.00351460,0.00072484,0.00276273,0.00001132,0.00022634,0.00004890,0.00000004
-4.94347174,0.00469580,0.00096063,0.00370109,0.00001493,0.00029520,0.00006568,0.00000005
-4.93746873,0.00626496,0.00127499,0.00494547,0.00001975,0.00038870,0.00008761,0.00000006
-4.93146573,0.00832380,0.00168775,0.00657705,0.00002607,0.00051264,0.00011605,0.00000009
-4.92546273,0.01099815,0.00222346,0.00869612,0.00003425,0.00067435,0.00015265,0.00000012
-4.91945973,0.01444145,0.00291210,0.01142489,0.00004475,0.00088290,0.00019940,0.00000016
-4.91345673,0.01883842,0.00378966,0.01491046,0.00005810,0.00114921,0.00025864,0.00000021
-4.90745373,0.02440877,0.00489885,0.01932787,0.00007492,0.00148635,0.00033314,0.00000027
-4.90145073,0.03141077,0.00628970,0.02488295,0.00009596,0.00190965,0.00042609,0.00000036
-4.89544772,0.04014442,0.00802008,0.03181495,0.00012208,0.00243689,0.00054118,0.00000046
-4.88944472,0.05095389,0.01015609,0.04039854,0.00015423,0.00308848,0.00068256,0.00000060
-4.88344172,0.06422911,0.01277226,0.05094514,0.00019352,0.00388744,0.00085487,0.00000076
-4.87743872,0.08040589,0.01595146,0.06380311,0.00024115,0.00485948,0.00106322,0.00000097
-4.87143572,0.09996444,0.01978444,0.07935665,0.00029845,0.00603284,0.00131314,0.00000123
-4.86543272,0.12342574,0.02436905,0.09802302,0.00036685,0.00743806,0.00161054,0.00000154
-4.85942971,0.15134558,0.02980889,0.12024782,0.00044787,0.00910765,0.00196158,0.00000192
-4.85342671,0.18430577,0.03621152,0.14649810,0.00054309,0.01107556,0.00237256,0.00000238
-4.84742371,0.22290245,0.04368605,0.17725311,0.00065414,0.01337644,0.00284980,0.00000292
-4.84142071,0.26773136,0.05234019,0.21299250,0.00078264,0.01604485,0.00339937,0.00000356
-4.83541771,0.31936989,0.06227673,0.25418213,0.00093020,0.01911421,0.00402696,0.00000432
-4.82941471,0.37835640,0.07358949,0.30125747,0.00109834,0.02261559,0.00473757,0.00000519
-4.82341171,0.44516692,0.08635885,0.35460494,0.00128847,0.02657645,0.00553531,0.00000620
-4.81740870,0.52018987,0.10064694,0.41454163,0.00150184,0.03101925,0.00642309,0.00000736
-4.81140570,0.60369977,0.11649267,0.48129408,0.00173952,0.03595998,0.00740238,0.00000867
-4.80540270,0.69583057,0.13390682,0.55497681,0.00200235,0.04140677,0.00847296,0.00001014
-4.79939970,0.79655017,0.15286734,0.63557161,0.00229092,0.04735858,0.00963270,0.00001177
-4.79339670,0.90563717,0.17331521,0.72290862,0.00260559,0.05380403,0.01087737,0.00001357
-4.78739370,1.02266134,0.19515100,0.81665032,0.00294647,0.06072050,0.01220055,0.00001554
-4.78139070,1.14696925,0.21823253,0.91627955,0.00331347,0.06807356,0.01359361,0.00001768
-4.77538769,1.27767631,0.24237367,1.02109272,0.00370636,0.07581674,0.01504568,0.00001996
-4.76938469,1.41366661,0.26734479,1.13019912,0.00412481,0.08389186,0.01654387,0.00002239
-4.76338169,1.55360113,0.29287464,1.24252707,0.00456853,0.09222973,0.01807343,0.00002494
-4.75737869,1.69593537,0.31865411,1.35683750,0.00503734,0.10075148,0.01961815,0.00002758
-4.75137569,1.83894618,0.34434164,1.47174505,0.00553132,0.10937028,0.02116071,0.00003030
-4.74537269,1.98076771,0.36957028,1.58574661,0.00605095,0.11799367,0.02268321,0.00003307
-4.73936968,2.11943572,0.39395637,1.69725649,0.00659721,0.12652612,0.02416771,0.00003584
-4.73336668,2.25293875,0.41710928,1.80464739,0.00717173,0.13487207,0.02559685,0.00003859
-4.72736368,2.37927459,0.43864227,1.90629573,0.00777686,0.14293898,0.02695442,0.00004127
-4.72136068,2.49650972,0.45818370,2.00062953,0.00841575,0.15064056,0.02822595,0.00004386
-4.71535768,2.60283929,0.47538838,2.08617689,0.00909236,0.15789978,0.02939928,0.00004630
-4.70935468,2.69664493,0.48994846,2.16161296,0.00981144,0.16465162,0.03046497,0.00004857
-4.70335168,2.77654770,0.50160342,2.22580313,0.01057838,0.17084531,0.03141667,0.00005064
-4.69734867,2.84145346,0.51014865,2.27784039,0.01139908,0.17644611,0.03225134,0.00005248
-4.69134567,2.89058854,0.51544229,2.31707494,0.01227969,0.18143619,0.03296931,0.00005406
-4.68534267,2.92352352,0.51740991,2.34313444,0.01322627,0.18581480,0.03357418,0.00005537
-4.67933967,2.94018409,0.51604681,2.35593391,0.01424447,0.18959762,0.03407259,0.00005640
-4.67333667,2.94084811,0.51141791,2.35567453,0.01533900,0.19281521,0.03447376,0.00005714
-4.66733367,2.92612886,0.50365510,2.34283142,0.01651328,0.19551063,0.03478899,0.00005759
-4.66133067,2.89694550,0.49295221,2.31813092,0.01776886,0.19773655,0.03503100,0.00005777
-4.65532766,2.85448190,0.47955799,2.28251848,0.01910502,0.19955162,0.03521316,0.00005768
-4.64932466,2.80013610,0.46376713,2.23711877,0.02051828,0.20101666,0.03534873,0.00005734
-4.64332166,2.73546291,0.44591005,2.18319008,0.02200213,0.20219067,0.03545010,0.00005678
-4.63731866,2.66211254,0.42634181,2.12207526,0.02354666,0.20312696,0.03552802,0.00005602
-4.63131566,2.58176838,0.40543059,2.05515162,0.02513851,0.20386958,0.03559101,0.00005508
-4.62531266,2.49608699,0.38354634,1.98378239,0.02676082,0.20445040,0.03564479,0.00005400
-4.61930965,2.40664304,0.36105012,1.90927179,0.02839340,0.20488683,0.03569197,0.00005280
-4.61330665,2.31488187,0.33828437,1.83282592,0.03001307,0.20518045,0.03573182,0.00005150
-4.60730365,2.22208142,0.31556464,1.75552104,0.03159412,0.20531668,0.03576030,0.00005012
-4.60130065,2.12932510,0.29317305,1.67828027,0.03310898,0.20526537,0.03577025,0.00004869
-4.59529765,2.03748611,0.27135339,1.60185945,0.03452896,0.20498239,0.03575178,0.00004722
-4.58929465,1.94722331,0.25030828,1.52684212,0.03582513,0.20441216,0.03569277,0.00004572
-4.58329165,1.85898796,0.23019803,1.45364323,0.03696931,0.20349082,0.03557960,0.00004420
-4.57728864,1.77304003,0.21114128,1.38252063,0.03793496,0.20215007,0.03539784,0.00004267
-4.57128564,1.68947256,0.19321708,1.31359298,0.03869819,0.20032125,0.03513310,0.00004112
-4.56528264,1.60824176,0.17646824,1.24686266,0.03923862,0.19793957,0.03477185,0.00003957
-4.55927964,1.52920082,0.16090563,1.18224174,0.03954016,0.19494815,0.03430215,0.00003800
-4.55327664,1.45213515,0.14651309,1.11957943,0.03959167,0.19130172,0.03371438,0.00003641
-4.54727364,1.37679677,0.13325265,1.05868915,0.03938735,0.18696970,0.03300179,0.00003482
-4.54127064,1.30293602,0.12106984,0.99937378,0.03892707,0.18193855,0.03216094,0.00003320
-4.53526763,1.23032901,0.10989873,0.94144778,0.03821635,0.17621330,0.03119196,0.00003156
-4.52926463,1.15879956,0.09966657,0.88475529,0.03726625,0.16981805,0.03009862,0.00002991
-4.52326163,1.08823498,0.09029784,0.82918350,0.03609292,0.16279569,0.02888828,0.00002824
-4.51725863,1.01859538,0.08171765,0.77467105,0.03471712,0.15520658,0.02757162,0.00002655
-4.51125563,0.94991666,0.07385439,0.72121165,0.03316342,0.14712661,0.02616224,0.00002487
-4.50525263,0.88230772,0.06664162,0.66885310,0.03145946,0.13864448,0.02467619,0.00002318
-4.49924962,0.81594268,0.06001933,0.61769249,0.02963495,0.12985857,0.02313134,0.00002150
-4.49324662,0.75104931,0.05393452,0.56786825,0.02772080,0.12087350,0.02154679,0.00001984
-4.48724362,0.68789467,0.04834134,0.51955003,0.02574811,0.11179660,0.01994214,0.00001822
-4.48124062,0.62676926,0.04320070,0.47292723,0.02374737,0.10273437,0.01833693,0.00001663
-4.47523762,0.56797091,0.03847968,0.42819726,0.02174755,0.09378933,0.01674999,0.00001510
-4.46923462,0.51178945,0.03415073,0.38555410,0.01977551,0.08505711,0.01519897,0.00001362
-4.46323162,0.45849305,0.03019075,0.34517814,0.01785536,0.07662411,0.01369990,0.00001222
-4.45722861,0.40831689,0.02658022,0.30722763,0.01600811,0.06856571,0.01226686,0.00001090
-4.45122561,0.36145485,0.02330240,0.27183231,0.01425137,0.06094513,0.01091183,0.00000966
-4.44522261,0.31805428,0.02034267,0.23908928,0.01259926,0.05381280,0.00964462,0.00000851
-4.43921961,0.27821404,0.01768803,0.20906139,0.01106248,0.04720652,0.00847288,0.00000745
-4.43321661,0.24198577,0.01532688,0.18177785,0.00964844,0.04115196,0.00740231,0.00000649
-4.42721361,0.20937806,0.01324890,0.15723721,0.00836154,0.03566387,0.00643692,0.00000563
-4.42121061,0.18036326,0.01144523,0.13541215,0.00720356,0.03074750,0.00557940,0.00000487
-4.41520760,0.15488651,0.00990884,0.11625602,0.00617412,0.02640057,0.00483155,0.00000421
-4.40920460,0.13287665,0.00863504,0.09971077,0.00527112,0.02261529,0.00419485,0.00000365
-4.40320160,0.11425841,0.00762225,0.08571588,0.00449130,0.01938071,0.00367102,0.00000319
-4.39719860,0.09896576,0.00687279,0.07421802,0.00383078,0.01668511,0.00326269,0.00000283
-4.39119560,0.08695578,0.00639390,0.06518129,0.00328556,0.01451842,0.00297408,0.00000258
-4.38519260,0.07822292,0.00619874,0.05859757,0.00285205,0.01287465,0.00281179,0.00000244
-4.37918959,0.07281321,0.00630756,0.05449689,0.00252757,0.01175429,0.00278557,0.00000242
-4.37318659,0.07083833,0.00674880,0.05295764,0.00231077,0.01116653,0.00290916,0.00000253
-4.36718359,0.07248902,0.00756019,0.05411622,0.00220209,0.01113140,0.00320121,0.00000280
-4.36118059,0.07804776,0.00878982,0.05817613,0.00220409,0.01168174,0.00368616,0.00000323
-4.35517759,0.08790026,0.01049708,0.06541601,0.00232179,0.01286488,0.00439523,0.00000387
-4.34917459,0.10254538,0.01275340,0.07619656,0.00256290,0.01474415,0.00536736,0.00000474
-4.34317159,0.12260306,0.01564279,0.09096576,0.00293803,0.01739993,0.00665023,0.00000588
-4.33716858,0.14881962,0.01926202,0.11026211,0.00346078,0.02093039,0.00830116,0.00000735
-4.33116558,0.18206992,0.02372049,0.13471539,0.00414778,0.02545171,0.01038807,0.00000921
-4.32516258,0.22335556,0.02913952,0.16504437,0.00501862,0.03109767,0.01299029,0.00001151
-4.31915958,0.27379848,0.03565124,0.20205107,0.00609566,0.03801863,0.01619924,0.00001434
-4.31315658,0.33462921,0.04339670,0.24661082,0.00740367,0.04637967,0.02011898,0.00001777
-4.30715358,0.40716904,0.05252351,0.29965788,0.00896944,0.05635784,0.02486646,0.00002191
