energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.90495248,3.96549003,-3.96553822,0.18441899,-0.18442081,0.99444122,-0.99444854,0.01464952,-0.01464943,0.60329414,-0.60330647,0.66154144,-0.66154925,1.39013188,-1.39015452,0.11351502,-0.11351564,0.78114488,-0.78115176
-3.89894947,3.77815219,-3.77819455,0.18180374,-0.18180517,0.95059476,-0.95060123,0.01502063,-0.01502053,0.56524103,-0.56525185,0.63185816,-0.63186494,1.31265704,-1.31267692,0.10956263,-0.10956321,0.75550629,-0.75551239
-3.89294647,3.61561977,-3.61565664,0.18166191,-0.18166296,0.91250107,-0.91250671,0.01540158,-0.01540149,0.53228909,-0.53229851,0.60640890,-0.60641473,1.24481282,-1.24483011,0.10587832,-0.10587886,0.73372914,-0.73373450
-3.88694347,3.47659303,-3.47662479,0.18396515,-0.18396584,0.87995045,-0.87995530,0.01577914,-0.01577904,0.50407363,-0.50408176,0.58490021,-0.58490515,1.18600756,-1.18602245,0.10245018,-0.10245068,0.71569066,-0.71569533
-3.88094047,3.35969348,-3.35972053,0.18866714,-0.18866747,0.85273230,-0.85273640,0.01614045,-0.01614036,0.48021000,-0.48021696,0.56703720,-0.56704134,1.13560152,-1.13561421,0.09926407,-0.09926454,0.70125067,-0.70125470
-3.87493747,3.26349271,-3.26351546,0.19570424,-0.19570423,0.83063305,-0.83063645,0.01647331,-0.01647322,0.46030331,-0.46030921,0.55253016,-0.55253358,1.09292566,-1.09293637,0.09630401,-0.09630445,0.69025607,-0.69025952
-3.86893447,3.18653651,-3.18655538,0.20499608,-0.20499575,0.81343297,-0.81343572,0.01676637,-0.01676628,0.44395700,-0.44396197,0.54109958,-0.54110235,1.05729874,-1.05730767,0.09355249,-0.09355291,0.68254500,-0.68254789
-3.86293147,3.12736462,-3.12738000,0.21644578,-0.21644514,0.80090239,-0.80090454,0.01700932,-0.01700924,0.43078019,-0.43078433,0.53247969,-0.53248188,1.02804252,-1.02804988,0.09099092,-0.09099131,0.67795051,-0.67795291
-3.85692846,3.08452679,-3.08453906,0.22994016,-0.22993923,0.79279789,-0.79279949,0.01719312,-0.01719305,0.42039370,-0.42039712,0.52642094,-0.52642260,1.00449497,-1.00450094,0.08859994,-0.08860032,0.67630407,-0.67630601
-3.85092546,3.05659594,-3.05660544,0.24534993,-0.24534872,0.78885898,-0.78886007,0.01731016,-0.01731011,0.41243491,-0.41243771,0.52269129,-0.52269249,0.98602132,-0.98602608,0.08635988,-0.08636024,0.67743860,-0.67744012
-3.84492246,3.04217929,-3.04218634,0.26252989,-0.26252842,0.78880597,-0.78880660,0.01735441,-0.01735437,0.40656147,-0.40656375,0.52107700,-0.52107779,0.97202308,-0.97202678,0.08425113,-0.08425149,0.68119134,-0.68119247
-3.83891946,3.03992845,-3.03993334,0.28131939,-0.28131767,0.79233946,-0.79233968,0.01732151,-0.01732148,0.40245402,-0.40245584,0.52138276,-0.52138318,0.96194499,-0.96194778,0.08225457,-0.08225492,0.68740646,-0.68740722
-3.83291646,3.04854907,-3.04855204,0.30154292,-0.30154097,0.79914181,-0.79914166,0.01720887,-0.01720886,0.39981797,-0.39981941,0.52343164,-0.52343173,0.95528015,-0.95528214,0.08035188,-0.08035223,0.69593741,-0.69593781
-3.82691346,3.06681063,-3.06681189,0.32301115,-0.32300898,0.80888090,-0.80888043,0.01701570,-0.01701571,0.39838460,-0.39838573,0.52706492,-0.52706470,0.95157330,-0.95157459,0.07852594,-0.07852629,0.70664904,-0.70664908
-3.82091046,3.09355683,-3.09355652,0.34552216,-0.34551978,0.82121628,-0.82121551,0.01674297,-0.01674299,0.39791147,-0.39791233,0.53214187,-0.53214138,0.95042254,-0.95042321,0.07676110,-0.07676144,0.71941942,-0.71941910
-3.81490745,3.12771633,-3.12771460,0.36886308,-0.36886051,0.83580745,-0.83580643,0.01639336,-0.01639340,0.39818233,-0.39818297,0.53853968,-0.53853892,0.95147949,-0.95147959,0.07504344,-0.07504378,0.73414131,-0.73414064
-3.80890445,3.16831397,-3.16831091,0.39281201,-0.39280927,0.85232424,-0.85232298,0.01597115,-0.01597121,0.39900655,-0.39900700,0.54615331,-0.54615230,0.95444811,-0.95444768,0.07336097,-0.07336131,0.75072318,-0.75072213
-3.80290145,3.21448168,-3.21447735,0.41714015,-0.41713725,0.87045854,-0.87045707,0.01548208,-0.01548215,0.40021819,-0.40021848,0.55489547,-0.55489423,0.95908224,-0.95908131,0.07170377,-0.07170410,0.76908962,-0.76908819
-3.79689845,3.26546867,-3.26546311,0.44161412,-0.44161108,0.88993707,-0.88993540,0.01493315,-0.01493322,0.40167478,-0.40167494,0.56469648,-0.56469501,0.96518207,-0.96518066,0.07006401,-0.07006435,0.78918126,-0.78917942
-3.79089545,3.32065008,-3.32064330,0.46599834,-0.46599518,0.91053422,-0.91053237,0.01433239,-0.01433248,0.40325579,-0.40325582,0.57550393,-0.57550222,0.97258955,-0.97258766,0.06843602,-0.06843635,0.81095383,-0.81095157
-3.78489245,3.37953320,-3.37952522,0.49005742,-0.49005416,0.93208442,-0.93208238,0.01368868,-0.01368878,0.40486080,-0.40486072,0.58728208,-0.58728014,0.98118302,-0.98118064,0.06681615,-0.06681647,0.83437661,-0.83437391
-3.77888944,3.44176076,-3.44175157,0.51355840,-0.51355507,0.95449296,-0.95449073,0.01301146,-0.01301156,0.40640757,-0.40640739,0.60001097,-0.60000881,0.99087115,-0.99086829,0.06520263,-0.06520294,0.85943006,-0.85942693
-3.77288644,3.50711038,-3.50709999,0.53627294,-0.53626957,0.97774481,-0.97774239,0.01231048,-0.01231059,0.40782983,-0.40782956,0.61368498,-0.61368259,1.00158650,-1.00158316,0.06359538,-0.06359568,0.88610290,-0.88609932
-3.76688344,3.57549005,-3.57547846,0.55797925,-0.55797587,1.00191051,-1.00190786,0.01159562,-0.01159573,0.40907499,-0.40907464,0.62831099,-0.62830837,1.01327882,-1.01327499,0.06199574,-0.06199603,0.91438848,-0.91438446
-3.76088044,3.64692932,-3.64691654,0.57846391,-0.57846056,1.02714856,-1.02714567,0.01087657,-0.01087668,0.41010172,-0.41010129,0.64390606,-0.64390324,1.02590850,-1.02590420,0.06040617,-0.06040645,0.94428095,-0.94427651
-3.75487744,3.72156637,-3.72155242,0.59752350,-0.59752022,1.05370412,-1.05370097,0.01016271,-0.01016282,0.41087758,-0.41087708,0.66049480,-0.66049177,1.03944040,-1.03943564,0.05882992,-0.05883018,0.97577122,-0.97576637
-3.74887444,3.79963133,-3.79961626,0.61496619,-0.61496302,1.08190354,-1.08190008,0.00946288,-0.00946299,0.41137665,-0.41137609,0.67810628,-0.67810306,1.05383841,-1.05383321,0.05727068,-0.05727092,1.00884302,-1.00883779
-3.74287144,3.88142664,-3.88141051,0.63061329,-0.63061029,1.11214481,-1.11214101,0.00878528,-0.00878538,0.41157738,-0.41157678,0.69677095,-0.69676757,1.06906101,-1.06905542,0.05573224,-0.05573246,1.04346947,-1.04346392
-3.73686843,3.96730516,-3.96728804,0.64430095,-0.64429816,1.14488421,-1.14488004,0.00813726,-0.00813736,0.41146064,-0.41146001,0.71651752,-0.71651400,1.08505821,-1.08505226,0.05421819,-0.05421840,1.07961034,-1.07960450
-3.73086543,4.05764723,-4.05762923,0.65588189,-0.65587936,1.18061939,-1.18061481,0.00752533,-0.00752542,0.41100814,-0.41100750,0.73736998,-0.73736634,1.10176994,-1.10176368,0.05273165,-0.05273184,1.11721020,-1.11720415
-3.72486243,4.15283772,-4.15281894,0.66522754,-0.66522532,1.21986956,-1.21986453,0.00695502,-0.00695511,0.41020126,-0.41020063,0.75934508,-0.75934135,1.11912621,-1.11911971,0.05127500,-0.05127517,1.15619793,-1.15619171
-3.71885943,4.25324413,-4.25322468,0.67223029,-0.67222843,1.26315352,-1.26314801,0.00643089,-0.00643097,0.40902036,-0.40901976,0.78245030,-0.78244651,1.13704903,-1.13704234,0.04984977,-0.04984993,1.19648738,-1.19648106
-3.71285643,4.35919679,-4.35917681,0.67680613,-0.67680466,1.31096641,-1.31096038,0.00595648,-0.00595655,0.40744464,-0.40744411,0.80668249,-0.80667866,1.15545596,-1.15544915,0.04845651,-0.04845666,1.23797949,-1.23797315
-3.70685343,4.47097200,-4.47095161,0.67889734,-0.67889631,1.36375595,-1.36374938,0.00553434,-0.00553440,0.40545251,-0.40545206,0.83202722,-0.83202340,1.17426526,-1.17425839,0.04709479,-0.04709494,1.28056575,-1.28055945
-3.70085043,4.58877849,-4.58875781,0.67847546,-0.67847490,1.42189940,-1.42189226,0.00516603,-0.00516608,0.40302247,-0.40302213,0.85845896,-0.85845516,1.19340222,-1.19339535,0.04576327,-0.04576341,1.32413264,-1.32412643
-3.69484742,4.71274769,-4.71272681,0.67554405,-0.67554399,1.48568185,-1.48567412,0.00485216,-0.00485220,0.40013448,-0.40013426,0.88594184,-0.88593809,1.21280631,-1.21279949,0.04445978,-0.04445992,1.36856706,-1.36856098
-3.68884442,4.84292755,-4.84290656,0.67014128,-0.67014173,1.55527699,-1.55526867,0.00459245,-0.00459248,0.39677164,-0.39677157,0.91443117,-0.91442747,1.23243860,-1.23243188,0.04318157,-0.04318170,1.41376206,-1.41375616
-3.68284142,4.97927976,-4.97925871,0.66234203,-0.66234299,1.63073099,-1.63072207,0.00438575,-0.00438577,0.39292216,-0.39292226,0.94387522,-0.94387158,1.25228892,-1.25228231,0.04192546,-0.04192560,1.45962269,-1.45961698
-3.67683842,5.12167961,-5.12165853,0.65225926,-0.65226072,1.71195001,-1.71194050,0.00423012,-0.00423013,0.38858145,-0.38858172,0.97421738,-0.97421380,1.27238206,-1.27237557,0.04068819,-0.04068833,1.50607122,-1.50606569
-3.67083542,5.26991780,-5.26989668,0.64004448,-0.64004642,1.79869210,-1.79868202,0.00412288,-0.00412288,0.38375407,-0.38375453,1.00539819,-1.00539466,1.29278250,-1.29277610,0.03946660,-0.03946675,1.55305137,-1.55304603
-3.66483242,5.42370329,-5.42368208,0.62588709,-0.62588947,1.89056344,-1.89055281,0.00406067,-0.00406067,0.37845559,-0.37845623,1.03735712,-1.03735362,1.31359704,-1.31359071,0.03825796,-0.03825812,1.60053106,-1.60052585
-3.65882941,5.58266612,-5.58264474,0.61001240,-0.61001518,1.98701925,-1.98700811,0.00403957,-0.00403956,0.37271404,-0.37271487,1.07003386,-1.07003036,1.33497494,-1.33496863,0.03706015,-0.03706032,1.64850314,-1.64849800
-3.65282641,5.74635955,-5.74633788,0.59267840,-0.59268152,2.08736917,-2.08735756,0.00405511,-0.00405509,0.36657088,-0.36657188,1.10336875,-1.10336520,1.35710519,-1.35709882,0.03587189,-0.03587207,1.69698394,-1.69697881
-3.64682341,5.91426061,-5.91423853,0.57417104,-0.57417444,2.19078688,-2.19077485,0.00410241,-0.00410239,0.36008142,-0.36008257,1.13730241,-1.13729878,1.38021080,-1.38020429,0.03469284,-0.03469302,1.74600941,-1.74600421
-3.64082041,6.08576876,-6.08574609,0.55479834,-0.55480194,2.29632360,-2.29631122,0.00417625,-0.00417622,0.35331457,-0.35331586,1.17177427,-1.17177050,1.40454018,-1.40453342,0.03352366,-0.03352385,1.79562880,-1.79562342
-3.63481741,6.26020228,-6.26017887,0.53488328,-0.53488701,2.40292491,-2.40291226,0.00427117,-0.00427114,0.34635196,-0.34635336,1.20672006,-1.20671610,1.43035576,-1.43034864,0.03236604,-0.03236624,1.84589607,-1.84589041
-3.62881441,6.43679279,-6.43676847,0.51475588,-0.51475966,2.50945026,-2.50943742,0.00438158,-0.00438155,0.33928637,-0.33928784,1.24206836,-1.24206415,1.45792040,-1.45791281,0.03122259,-0.03122280,1.89685935,-1.89685331
-3.62281141,6.61467811,-6.61465272,0.49474467,-0.49474842,2.61469452,-2.61468159,0.00450188,-0.00450184,0.33221959,-0.33222111,1.27773624,-1.27773175,1.48748219,-1.48747400,0.03009672,-0.03009694,1.94854897,-1.94854244
-3.61680840,6.79289447,-6.79286789,0.47516785,-0.47517149,2.71741093,-2.71739801,0.00462654,-0.00462650,0.32525976,-0.32526130,1.31362444,-1.31361961,1.51925833,-1.51924945,0.02899246,-0.02899268,2.00096462,-2.00095751
-3.61080540,6.97036904,-6.97034117,0.45632472,-0.45632818,2.81633470,-2.81632190,0.00475027,-0.00475022,0.31851840,-0.31851993,1.34961215,-1.34960696,1.55341912,-1.55340943,0.02791421,-0.02791443,2.05406244,-2.05405468
-3.60480240,7.14591396,-7.14588476,0.43848750,-0.43849071,2.91020666,-2.91019411,0.00486809,-0.00486805,0.31210710,-0.31210858,1.38555202,-1.38554644,1.59007280,-1.59006223,0.02686649,-0.02686671,2.10774284,-2.10773437
-3.59879940,7.31822340,-7.31819286,0.42189411,-0.42189703,2.99779641,-2.99778423,0.00497549,-0.00497544,0.30613420,-0.30613559,1.42126560,-1.42125964,1.62925239,-1.62924087,0.02585373,-0.02585395,2.16183980,-2.16183059
-3.59279640,7.48587474,-7.48584294,0.40674214,-0.40674470,3.07792443,-3.07791276,0.00506848,-0.00506843,0.30070154,-0.30070282,1.45653985,-1.45653351,1.67090517,-1.67089267,0.02488002,-0.02488023,2.21611256,-2.21610260
-3.58679340,7.64733540,-7.64730247,0.39318422,-0.39318640,3.14948290,-3.14947185,0.00514373,-0.00514369,0.29590142,-0.29590257,1.49112487,-1.49111817,1.71488578,-1.71487228,0.02394889,-0.02394909,2.27024028,-2.27022960
-3.58079040,7.80097600,-7.80094212,0.38132515,-0.38132692,3.21145467,-3.21144438,0.00519867,-0.00519863,0.29181392,-0.29181492,1.52473344,-1.52472644,1.76095328,-1.76093880,0.02306319,-0.02306338,2.32382043,-2.32380909
-3.57478739,7.94509075,-7.94505618,0.37122068,-0.37122204,3.26293051,-3.26292111,0.00523149,-0.00523146,0.28850470,-0.28850554,1.55704259,-1.55703535,1.80877271,-1.80875729,0.02222497,-0.02222515,2.37637107,-2.37635915
-3.56878439,8.07792527,-8.07789032,0.36287817,-0.36287913,3.30312424,-3.30311585,0.00524130,-0.00524126,0.28602332,-0.28602398,1.58769727,-1.58768988,1.85792122,-1.85790493,0.02143548,-0.02143565,2.42733750,-2.42732512
-3.56278139,8.19771153,-8.19767656,0.35625890,-0.35625946,3.33138577,-3.33137850,0.00522804,-0.00522800,0.28440215,-0.28440264,1.61631638,-1.61630894,1.90789851,-1.90788146,0.02069521,-0.02069536,2.47610307,-2.47609038
-3.55677839,8.30270927,-8.30267467,0.35128190,-0.35128209,3.34721200,-3.34720595,0.00519261,-0.00519257,0.28365592,-0.28365622,1.64250095,-1.64249356,1.95814140,-1.95812370,0.02000397,-0.02000411,2.52200396,-2.52199112
-3.55077539,8.39125267,-8.39121885,0.34782922,-0.34782908,3.35025552,-3.35025076,0.00513677,-0.00513674,0.28378179,-0.28378192,1.66584431,-1.66583709,2.00804164,-2.00802343,0.01936105,-0.01936117,2.56434748,-2.56433468
-3.54477239,8.46180043,-8.46176783,0.34575219,-0.34575176,3.34033111,-3.34032772,0.00506317,-0.00506314,0.28476005,-0.28476002,1.68594398,-1.68593706,2.05696629,-2.05694772,0.01876546,-0.01876556,2.60243304,-2.60242048
-3.53876938,8.51298735,-8.51295637,0.34487843,-0.34487776,3.31741995,-3.31741796,0.00497526,-0.00497523,0.28655521,-0.28655503,1.70241470,-1.70240821,2.10427953,-2.10426075,0.01821611,-0.01821620,2.63557511,-2.63556299
-3.53276638,8.54367476,-8.54364581,0.34501928,-0.34501842,3.28167140,-3.28167084,0.00487724,-0.00487722,0.28911757,-0.28911726,1.71490211,-1.71489617,2.14936482,-2.14934600,0.01771208,-0.01771216,2.66312691,-2.66311543
-3.52676338,8.55299742,-8.55297086,0.34597729,-0.34597629,3.23340238,-3.23340325,0.00477395,-0.00477392,0.29238496,-0.29238455,1.72309645,-1.72309117,2.19164631,-2.19162760,0.01725288,-0.01725294,2.68450387,-2.68449322
-3.52076038,8.54040415,-8.54038029,0.34755347,-0.34755239,3.17309397,-3.17309624,0.00467075,-0.00467072,0.29628484,-0.29628434,1.72674552,-1.72674101,2.23060820,-2.23058976,0.01683861,-0.01683866,2.69920563,-2.69919600
-3.51475738,8.50568983,-8.50566892,0.34955396,-0.34955285,3.10138531,-3.10138893,0.00457343,-0.00457340,0.30073633,-0.30073576,1.72566630,-1.72566265,2.26581125,-2.26579321,0.01647018,-0.01647021,2.70683551,-2.70682707
-3.50875438,8.44901659,-8.44899884,0.35179589,-0.35179480,3.01906456,-3.01906946,0.00448802,-0.00448799,0.30565236,-0.30565176,1.71975455,-1.71975183,2.29690537,-2.29688786,0.01614938,-0.01614940,2.70711644,-2.70710931
-3.50275138,8.37092263,-8.37090814,0.35411230,-0.35411127,2.92705681,-2.92706288,0.00442067,-0.00442064,0.31094172,-0.31094109,1.70899182,-1.70899007,2.32363790,-2.32362103,0.01587899,-0.01587899,2.69990248,-2.69989679
-3.49674837,8.27231747,-8.27230630,0.35635582,-0.35635489,2.82640899,-2.82641614,0.00437749,-0.00437746,0.31651092,-0.31651030,1.69344940,-1.69344866,2.34585698,-2.34584084,0.01566268,-0.01566266,2.68518547,-2.68518129
-3.49074537,8.15446350,-8.15445564,0.35840126,-0.35840046,2.71827197,-2.71828005,0.00436434,-0.00436430,0.32226596,-0.32226537,1.67328905,-1.67328933,2.36351019,-2.36349486,0.01550496,-0.01550493,2.66309625,-2.66309365
-3.48474237,8.01894412,-8.01893948,0.36014690,-0.36014625,2.60387982,-2.60388869,0.00438671,-0.00438667,0.32811383,-0.32811328,1.64876020,-1.64876148,2.37663858,-2.37662411,0.01541098,-0.01541094,2.63390065,-2.63389965
-3.47873937,7.86761976,-7.86761823,0.36151472,-0.36151424,2.48452694,-2.48453644,0.00444951,-0.00444947,0.33396381,-0.33396332,1.62019377,-1.62019602,2.38536668,-2.38535312,0.01538626,-0.01538620,2.59799029,-2.59799088
-3.47273637,7.70257378,-7.70257516,0.36244948,-0.36244919,2.36154330,-2.36155328,0.00455694,-0.00455689,0.33972859,-0.33972817,1.58799300,-1.58799616,2.38988928,-2.38987668,0.01543640,-0.01543632,2.55586884,-2.55587101
-3.46673337,7.52605069,-7.52605480,0.36291706,-0.36291697,2.23626861,-2.23627891,0.00471230,-0.00471225,0.34532522,-0.34532488,1.55262142,-1.55262542,2.39045613,-2.39044450,0.01556668,-0.01556659,2.50813455,-2.50813826
-3.46073037,7.34039011,-7.34039671,0.36290202,-0.36290212,2.11002616,-2.11003661,0.00491788,-0.00491783,0.35067588,-0.35067563,1.51458883,-1.51459359,2.38735550,-2.38734487,0.01578174,-0.01578163,2.45546000,-2.45546518
-3.45472736,7.14795956,-7.14796841,0.36240471,-0.36240500,1.98409712,-1.98410758,0.00517482,-0.00517477,0.35570863,-0.35570849,1.47443586,-1.47444128,2.38089807,-2.38088847,0.01608511,-0.01608498,2.39857017,-2.39857674
-3.44872436,6.95108990,-6.95110076,0.36143820,-0.36143867,1.85969634,-1.85970668,0.00548301,-0.00548295,0.36035814,-0.36035810,1.43271791,-1.43272390,2.37140228,-2.37139372,0.01647888,-0.01647874,2.33822022,-2.33822811
-3.44272136,6.75201676,-6.75202941,0.36002512,-0.36002577,1.73795039,-1.73796048,0.00584104,-0.00584098,0.36456636,-0.36456642,1.38998930,-1.38999576,2.35918222,-2.35917470,0.01696336,-0.01696321,2.27517405,-2.27518315
-3.43671836,6.55283108,-6.55284530,0.35819478,-0.35819559,1.61987873,-1.61988847,0.00624617,-0.00624611,0.36828335,-0.36828351,1.34678842,-1.34679523,2.34453911,-2.34453264,0.01753680,-0.01753663,2.21018478,-2.21019498
-3.43071536,6.35544142,-6.35545699,0.35598057,-0.35598154,1.50637878,-1.50638808,0.00669433,-0.00669426,0.37146825,-0.37146851,1.30362462,-1.30363168,2.32775702,-2.32775162,0.01819520,-0.01819502,2.14397818,-2.14398939
-3.42471236,6.16154982,-6.16156656,0.35341803,-0.35341913,1.39821530,-1.39822408,0.00718017,-0.00718011,0.37409031,-0.37409066,1.26096750,-1.26097473,2.30910327,-2.30909893,0.01893223,-0.01893203,2.07723986,-2.07725196
-3.41870935,5.97264240,-5.97266011,0.35054338,-0.35054461,1.29601456,-1.29602278,0.00769721,-0.00769715,0.37613022,-0.37613066,1.21923904,-1.21924633,2.28883353,-2.28883024,0.01973927,-0.01973906,2.01060650,-2.01061939
-3.41270635,5.78999467,-5.79001317,0.34739289,-0.34739423,1.20026339,-1.20027102,0.00823794,-0.00823788,0.37758150,-0.37758202,1.17880878,-1.17881605,2.26720138,-2.26719910,0.02060556,-0.02060535,1.94466156,-1.94467513
-3.40670335,5.61469082,-5.61470992,0.34400287,-0.34400431,1.11131291,-1.11131991,0.00879402,-0.00879397,0.37845211,-0.37845269,1.13999233,-1.13999951,2.24447170,-2.24447037,0.02151849,-0.02151828,1.87993517,-1.87994929
-3.40070035,5.44765528,-5.44767477,0.34041037,-0.34041189,1.02938669,-1.02939305,0.00935657,-0.00935653,0.37876613,-0.37876676,1.10305297,-1.10305996,2.22093693,-2.22093647,0.02246400,-0.02246379,1.81690791,-1.81692245
-3.39469735,5.28969393,-5.28971355,0.33665439,-0.33665597,0.95459271,-0.95459844,0.00991639,-0.00991636,0.37856549,-0.37856615,1.06820599,-1.06821274,2.19693508,-2.19693535,0.02342710,-0.02342689,1.75601770,-1.75603251
-3.38869435,5.14154185,-5.14156132,0.33277760,-0.33277922,0.88693842,-0.88694351,0.01046430,-0.01046428,0.37791163,-0.37791230,1.03562549,-1.03563193,2.17286797,-2.17286882,0.02439245,-0.02439224,1.69766905,-1.69768400
-3.38269135,5.00391393,-5.00393290,0.32882834,-0.32882998,0.82634788,-0.82635234,0.01099144,-0.01099142,0.37688699,-0.37688764,1.00545284,-1.00545890,2.14921835,-2.14921956,0.02534508,-0.02534488,1.64224355,-1.64225845
-3.37668834,4.87755451,-4.87757256,0.32486271,-0.32486435,0.77268015,-0.77268398,0.01148961,-0.01148961,0.37559619,-0.37559679,0.97780606,-0.97781167,2.12656426,-2.12656558,0.02627104,-0.02627085,1.59011047,-1.59012515
-3.37068534,4.76328198,-4.76329865,0.32094660,-0.32094821,0.72574777,-0.72575097,0.01195160,-0.01195162,0.37416683,-0.37416735,0.95278956,-0.95279466,2.10558930,-2.10559042,0.02715815,-0.02715796,1.54163652,-1.54165078
-3.36468234,4.66202500,-4.66203973,0.31715741,-0.31715897,0.68533442,-0.68533698,0.01237148,-0.01237150,0.37274962,-0.37275003,0.93050321,-0.93050773,2.08708744,-2.08708802,0.02799665,-0.02799647,1.49719356,-1.49720719
-3.35867934,4.57484688,-4.57485907,0.31358536,-0.31358683,0.65121081,-0.65121272,0.01274482,-0.01274486,0.37151788,-0.37151813,0.91105014,-0.91105400,2.07196144,-2.07196108,0.02877979,-0.02877962,1.45716358,-1.45717635
-3.35267634,4.50295584,-4.50296482,0.31033408,-0.31033544,0.62314806,-0.62314929,0.01306899,-0.01306903,0.37066613,-0.37066619,0.89454257,-0.89454570,2.06121412,-2.06121241,0.02950437,-0.02950421,1.42194016,-1.42195185
-3.34667334,4.44769941,-4.44770446,0.30752055,-0.30752175,0.60092792,-0.60092844,0.01334319,-0.01334325,0.37040781,-0.37040762,0.88110525,-0.88110757,2.05593222,-2.05592869,0.03017106,-0.03017090,1.39192612,-1.39193649
-3.34067034,4.41054235,-4.41054274,0.30527405,-0.30527506,0.58434954,-0.58434930,0.01356865,-0.01356871,0.37097193,-0.37097144,0.87087609,-0.87087752,2.05726290,-2.05725710,0.03078462,-0.03078446,1.36752714,-1.36753596
-3.33466733,4.39302836,-4.39302333,0.30373429,-0.30373506,0.57323246,-0.57323142,0.01374851,-0.01374858,0.37259871,-0.37259787,0.86400380,-0.86400427,2.06638352,-2.06637499,0.03135388,-0.03135373,1.34914169,-1.34914874
-3.32866433,4.39672693,-4.39671576,0.30304857,-0.30304907,0.56741606,-0.56741417,0.01388783,-0.01388790,0.37553426,-0.37553301,0.86064279,-0.86064223,2.08446548,-2.08445375,0.03189165,-0.03189149,1.33714757,-1.33715265
-3.32266133,4.42316770,-4.42314972,0.30336811,-0.30336829,0.56675563,-0.56675283,0.01399336,-0.01399344,0.38002422,-0.38002252,0.86094538,-0.86094373,2.11263356,-2.11261821,0.03241428,-0.03241410,1.33188592,-1.33188884
-3.31665833,4.47376530,-4.47373989,0.30484355,-0.30484338,0.57111557,-0.57111182,0.01407334,-0.01407342,0.38630674,-0.38630454,0.86505186,-0.86504905,2.15192240,-2.15190304,0.03294114,-0.03294095,1.33364349,-1.33364411
-3.31065533,4.54973851,-4.54970516,0.30761990,-0.30761935,0.58036035,-0.58035561,0.01413718,-0.01413725,0.39460473,-0.39460198,0.87307894,-0.87307496,2.20323189,-2.20320821,0.03349396,-0.03349375,1.34263438,-1.34263260
-3.30465233,4.65202796,-4.65198630,0.31183095,-0.31182998,0.59434397,-0.59433821,0.01419508,-0.01419515,0.40511779,-0.40511446,0.88510746,-0.88510229,2.26728364,-2.26725538,0.03409590,-0.03409567,1.35898226,-1.35897800
-3.29864932,4.78121678,-4.78116657,0.31759351,-0.31759211,0.61289873,-0.61289194,0.01425764,-0.01425770,0.41801407,-0.41801012,0.90116985,-0.90116349,2.34458045,-2.34454746,0.03477069,-0.03477042,1.38270427,-1.38269753
-3.29264632,4.93745856,-4.93739973,0.32500167,-0.32499982,0.63582423,-0.63581641,0.01433544,-0.01433549,0.43342224,-0.43341765,0.92123846,-0.92123094,2.43537088,-2.43533307,0.03554154,-0.03554123,1.41369777,-1.41368859
-3.28664332,5.12041669,-5.12034937,0.33412121,-0.33411890,0.66287726,-0.66286843,0.01443857,-0.01443861,0.45142408,-0.45141885,0.94521531,-0.94520669,2.53962068,-2.53957808,0.03643014,-0.03642979,1.45173067,-1.45171913
-3.28064032,5.32921885,-5.32914333,0.34498457,-0.34498182,0.69376345,-0.69375365,0.01457623,-0.01457626,0.47204794,-0.47204206,0.97292410,-0.97291447,2.65699264,-2.65694540,0.03745560,-0.03745521,1.49643629,-1.49642254
-3.27463732,5.56242919,-5.56234598,0.35758657,-0.35758338,0.72813124,-0.72812055,0.01475633,-0.01475634,0.49526325,-0.49525674,1.00410499,-1.00409447,2.78683611,-2.78678447,0.03863354,-0.03863309,1.54731312,-1.54729736
-3.26863432,5.81804052,-5.81795031,0.37188096,-0.37187735,0.76556865,-0.76555715,0.01498512,-0.01498512,0.52097661,-0.52096949,1.03841261,-1.03840134,2.92818681,-2.92813112,0.03997515,-0.03997465,1.60372981,-1.60371229
-3.26263132,6.09348734,-6.09339100,0.38777817,-0.38777419,0.80560307,-0.80559088,0.01526692,-0.01526690,0.54902944,-0.54902177,1.07541757,-1.07540571,3.07977737,-3.07971807,0.04148652,-0.04148597,1.66493529,-1.66491629
-3.25662831,6.38567970,-6.38557825,0.40514430,-0.40513999,0.84770429,-0.84769155,0.01560389,-0.01560386,0.57919756,-0.57918939,1.11461150,-1.11459923,3.24005828,-3.23999591,0.04316806,-0.04316747,1.73007363,-1.73005346
-3.25062531,6.69105698,-6.69095158,0.42380143,-0.42379685,0.89129064,-0.89127749,0.01599593,-0.01599588,0.61119266,-0.61118407,1.15541551,-1.15540304,3.40722866,-3.40716384,0.04501413,-0.04501350,1.79820321,-1.79818223
-3.24462231,7.00565950,-7.00555143,0.44352936,-0.44352459,0.93573787,-0.93572449,0.01644061,-0.01644054,0.64466577,-0.64465684,1.19719184,-1.19717940,3.57927568,-3.57920907,0.04701289,-0.04701221,1.86831933,-1.86829788
