energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-3.10055028,4.11984783,0.00063365,0.05525093,0.58852465,2.95859937,0.24104988,0.96571938,0.30670851,0.00000000
-3.09454727,4.01640761,0.00059510,0.05431385,0.57938438,2.89561439,0.23545531,0.93126283,0.29754185,0.00000000
-3.08854427,3.91261237,0.00055862,0.05325536,0.57046165,2.83255735,0.22971573,0.89630280,0.28808575,0.00000000
-3.08254127,3.80905304,0.00052434,0.05207496,0.56184897,2.76983565,0.22385529,0.86101617,0.27836623,0.00000000
-3.07653827,3.70627454,0.00049233,0.05077487,0.55362259,2.70780700,0.21789724,0.82558652,0.26841345,0.00000000
-3.07053527,3.60478608,0.00046258,0.04936031,0.54584360,2.64678427,0.21186476,0.79020778,0.25826287,0.00000000
-3.06453227,3.50507221,0.00043506,0.04783971,0.53855959,2.58704187,0.20578184,0.75508708,0.24795595,0.00000000
-3.05852926,3.40760381,0.00040965,0.04622465,0.53180702,2.52882347,0.19967416,0.72044645,0.23754059,0.00000000
-3.05252626,3.31284810,0.00038622,0.04452985,0.52561387,2.47235019,0.19356980,0.68652308,0.22707110,0.00000000
-3.04652326,3.22127673,0.00036462,0.04277289,0.52000249,2.41782889,0.18749983,0.65356819,0.21660778,0.00000000
-3.04052026,3.13337149,0.00034466,0.04097389,0.51499241,2.36545975,0.18149859,0.62184436,0.20621607,0.00000000
-3.03451726,3.04962701,0.00032615,0.03915510,0.51060291,2.31544280,0.17560384,0.59162156,0.19596539,0.00000000
-3.02851426,2.97055002,0.00030892,0.03734033,0.50685507,2.26798272,0.16985646,0.56317192,0.18592762,0.00000000
-3.02251126,2.89665531,0.00029279,0.03555444,0.50377328,2.22329177,0.16429997,0.53676359,0.17617539,0.00000000
-3.01650825,2.82845823,0.00027760,0.03382271,0.50138603,2.18159041,0.15897967,0.51265395,0.16678027,0.00000000
-3.01050525,2.76646427,0.00026320,0.03217024,0.49972591,2.14310570,0.15394157,0.49108256,0.15781093,0.00000000
-3.00450225,2.71115599,0.00024947,0.03062139,0.49882880,2.10806747,0.14923101,0.47226409,0.14933131,0.00000000
-2.99849925,2.66297826,0.00023631,0.02919916,0.49873241,2.07670254,0.14489122,0.45638167,0.14139903,0.00000000
-2.99249625,2.62232236,0.00022366,0.02792480,0.49947416,2.04922730,0.14096167,0.44358099,0.13406400,0.00000000
-2.98649325,2.58951007,0.00021145,0.02681728,0.50108861,2.02583935,0.13747650,0.43396527,0.12736738,0.00000000
-2.98049025,2.56477857,0.00019968,0.02589301,0.50360467,2.00670846,0.13446300,0.42759150,0.12134084,0.00000000
-2.97448724,2.54826712,0.00018833,0.02516550,0.50704281,1.99196781,0.13194022,0.42446796,0.11600625,0.00000000
-2.96848424,2.54000635,0.00017742,0.02464523,0.51141233,1.98170592,0.12991785,0.42455313,0.11137576,0.00000000
-2.96248124,2.53991094,0.00016698,0.02433946,0.51670925,1.97595993,0.12839546,0.42775613,0.10745221,0.00000000
-2.95647824,2.54777614,0.00015705,0.02425220,0.52291461,1.97471070,0.12736208,0.43393840,0.10422995,0.00000000
-2.95047524,2.56327851,0.00014769,0.02438423,0.52999365,1.97788014,0.12679621,0.44291675,0.10169595,0.00000000
-2.94447224,2.58598089,0.00013898,0.02473311,0.53789572,1.98533084,0.12666628,0.45446743,0.09983111,0.00000000
-2.93846923,2.61534159,0.00013098,0.02529329,0.54655516,1.99686829,0.12693153,0.46833123,0.09861178,0.00000000
-2.93246623,2.65072707,0.00012380,0.02605628,0.55589292,2.01224517,0.12754331,0.48421912,0.09801139,0.00000000
-2.92646323,2.69142791,0.00011752,0.02701072,0.56581896,2.03116791,0.12844674,0.50181844,0.09800211,0.00000000
-2.92046023,2.73667686,0.00011226,0.02814263,0.57623532,2.05330458,0.12958258,0.52079933,0.09855641,0.00000000
-2.91445723,2.78566843,0.00010813,0.02943556,0.58703946,2.07829408,0.13088941,0.54082107,0.09964860,0.00000000
-2.90845423,2.83757885,0.00010528,0.03087086,0.59812794,2.10575572,0.13230575,0.56153832,0.10125614,0.00000000
-2.90245123,2.89158558,0.00010385,0.03242784,0.60940003,2.13529884,0.13377231,0.58260697,0.10336077,0.00000000
-2.89644822,2.94688562,0.00010401,0.03408407,0.62076111,2.16653185,0.13523400,0.60368950,0.10594934,0.00000000
-2.89044522,3.00271171,0.00010593,0.03581569,0.63212572,2.19907036,0.13664181,0.62445982,0.10901446,0.00000000
-2.88444222,3.05834621,0.00010983,0.03759768,0.64342003,2.23254406,0.13795433,0.64460754,0.11255474,0.00000000
-2.87843922,3.11313208,0.00011590,0.03940423,0.65458369,2.26660215,0.13913898,0.66384160,0.11657485,0.00000000
-2.87243622,3.16648113,0.00012438,0.04120913,0.66557097,2.30091733,0.14017277,0.68189338,0.12108522,0.00000000
-2.86643322,3.21787941,0.00013552,0.04298620,0.67635130,2.33518851,0.14104267,0.69851930,0.12610157,0.00000000
-2.86043022,3.26689013,0.00014955,0.04470974,0.68690910,2.36914231,0.14174553,0.71350300,0.13164403,0.00000000
-2.85442721,3.31315450,0.00016672,0.04635501,0.69724309,2.40253375,0.14228765,0.72665713,0.13773625,0.00000000
-2.84842421,3.35639076,0.00018729,0.04789875,0.70736516,2.43514635,0.14268390,0.73782485,0.14440409,0.00000000
-2.84242121,3.39639209,0.00021146,0.04931965,0.71729895,2.46679200,0.14295660,0.74688101,0.15167425,0.00000000
-2.83641821,3.43302347,0.00023945,0.05059882,0.72707811,2.49731076,0.14313410,0.75373314,0.15957274,0.00000000
-2.83041521,3.46621803,0.00027141,0.05172029,0.73674456,2.52657077,0.14324923,0.75832209,0.16812310,0.00000000
-2.82441221,3.49597289,0.00030748,0.05267133,0.74634659,2.55446833,0.14333758,0.76062239,0.17734460,0.00000000
-2.81840920,3.52234461,0.00034769,0.05344276,0.75593701,2.58092802,0.14343576,0.76064223,0.18725028,0.00000000
-2.81240620,3.54544398,0.00039206,0.05402920,0.76557115,2.60590268,0.14357970,0.75842291,0.19784490,0.00000000
-2.80640320,3.56543018,0.00044049,0.05442906,0.77530493,2.62937302,0.14380298,0.75403782,0.20912284,0.00000000
-2.80040020,3.58250380,0.00049282,0.05464459,0.78519270,2.65134643,0.14413532,0.74759076,0.22106609,0.00000000
-2.79439720,3.59689858,0.00054878,0.05468162,0.79528496,2.67185470,0.14460118,0.73921351,0.23364214,0.00000000
-2.78839420,3.60887163,0.00060802,0.05454929,0.80562576,2.69095043,0.14521858,0.72906279,0.24680219,0.00000000
-2.78239120,3.61869191,0.00067008,0.05425959,0.81624988,2.70870164,0.14599816,0.71731640,0.26047944,0.00000000
-2.77638819,3.62662724,0.00073443,0.05382684,0.82717971,2.72518487,0.14694237,0.70416882,0.27458780,0.00000000
-2.77038519,3.63292975,0.00080043,0.05326703,0.83842181,2.74047647,0.14804505,0.68982617,0.28902102,0.00000000
-2.76438219,3.63782061,0.00086739,0.05259718,0.84996336,2.75464268,0.14929116,0.67450088,0.30365238,0.00000000
-2.75837919,3.64147440,0.00093453,0.05183463,0.86176865,2.76772868,0.15065686,0.65840611,0.31833508,0.00000000
-2.75237619,3.64400410,0.00100104,0.05099635,0.87377569,2.77974742,0.15210981,0.64175024,0.33290332,0.00000000
-2.74637319,3.64544779,0.00106608,0.05009832,0.88589333,2.79066894,0.15360984,0.62473167,0.34717431,0.00000000
-2.74037019,3.64575788,0.00112879,0.04915502,0.89799913,2.80041103,0.15510984,0.60753415,0.36095110,0.00000000
-2.73436718,3.64479416,0.00118832,0.04817900,0.90993819,2.80883214,0.15655698,0.59032289,0.37402630,0.00000000
-2.72836418,3.64232151,0.00124386,0.04718057,0.92152341,2.81572739,0.15789416,0.57324161,0.38618661,0.00000000
-2.72236118,3.63801293,0.00129465,0.04616773,0.93253713,2.82082840,0.15906173,0.55641083,0.39721809,0.00000000
-2.71635818,3.63145865,0.00133999,0.04514617,0.94273462,2.82380751,0.15999941,0.53992723,0.40691201,0.00000000
-2.71035518,3.62218112,0.00137928,0.04411944,0.95184928,2.82428663,0.16064833,0.52386441,0.41507105,0.00000000
-2.70435218,3.60965598,0.00141203,0.04308934,0.95959964,2.82185082,0.16095323,0.50827479,0.42151566,0.00000000
-2.69834917,3.59333810,0.00143785,0.04205630,0.96569797,2.81606624,0.16086457,0.49319258,0.42609029,0.00000000
-2.69234617,3.57269189,0.00145647,0.04101995,0.96986026,2.80650172,0.16034067,0.47863773,0.42866921,0.00000000
-2.68634317,3.54722438,0.00146775,0.03997970,0.97181722,2.79275331,0.15934965,0.46462050,0.42916164,0.00000000
-2.68034017,3.51651943,0.00147171,0.03893534,0.97132585,2.77447020,0.15787113,0.45114644,0.42751595,0.00000000
-2.67433717,3.48027132,0.00146845,0.03788761,0.96818092,2.75138102,0.15589768,0.43822152,0.42372269,0.00000000
-2.66833417,3.43831565,0.00145823,0.03683875,0.96222601,2.72331862,0.15343579,0.42585693,0.41781625,0.00000000
-2.66233117,3.39065581,0.00144140,0.03579291,0.95336322,2.69024214,0.15050646,0.41407356,0.40987503,0.00000000
-2.65632816,3.33748305,0.00141842,0.03475644,0.94156129,2.65225457,0.14714527,0.40290550,0.40002018,0.00000000
-2.65032516,3.27918900,0.00138984,0.03373811,0.92686137,2.60961475,0.14340200,0.39240268,0.38841276,0.00000000
-2.64432216,3.21636910,0.00135628,0.03274909,0.90938021,2.56274262,0.13933967,0.38263233,0.37524955,0.00000000
-2.63831916,3.14981674,0.00131843,0.03180283,0.88931032,2.51221704,0.13503317,0.37367906,0.36075764,0.00000000
-2.63231616,3.08050742,0.00127702,0.03091478,0.86691714,2.45876586,0.13056736,0.36564381,0.34518798,0.00000000
-2.62631316,3.00957377,0.00123279,0.03010193,0.84253305,2.40324832,0.12603491,0.35864131,0.32880827,0.00000000
-2.62031016,2.93827182,0.00118650,0.02938232,0.81654855,2.34663028,0.12153368,0.35279657,0.31189534,0.00000000
-2.61430715,2.86794017,0.00113891,0.02877433,0.78940079,2.28995326,0.11716407,0.34824018,0.29472750,0.00000000
-2.60830415,2.79995360,0.00109076,0.02829604,0.76156004,2.23429846,0.11302607,0.34510293,0.27757700,0.00000000
-2.60230115,2.73567314,0.00104274,0.02796440,0.73351456,2.18074747,0.10921638,0.34350978,0.26070305,0.00000000
-2.59629815,2.67639496,0.00099551,0.02779452,0.70575459,2.13034131,0.10582565,0.34357362,0.24434553,0.00000000
-2.59029515,2.62330030,0.00094966,0.02779895,0.67875611,2.08403991,0.10293575,0.34538899,0.22871967,0.00000000
-2.58429215,2.57740878,0.00090573,0.02798694,0.65296513,2.04268375,0.10061746,0.34902614,0.21401186,0.00000000
-2.57828914,2.53953722,0.00086418,0.02836392,0.62878312,2.00695959,0.09892836,0.35452571,0.20037661,0.00000000
-2.57228614,2.51026595,0.00082542,0.02893098,0.60655422,1.97737199,0.09791121,0.36189416,0.18793484,0.00000000
-2.56628314,2.48991414,0.00078975,0.02968452,0.58655477,1.95422190,0.09759275,0.37110044,0.17677327,0.00000000
-2.56028014,2.47852516,0.00075741,0.03061605,0.56898552,1.93759346,0.09798293,0.38207382,0.16694511,0.00000000
-2.55427714,2.47586296,0.00072859,0.03171216,0.55396686,1.92734955,0.09907475,0.39470316,0.15847166,0.00000000
-2.54827414,2.48141931,0.00070337,0.03295464,0.54153714,1.92313648,0.10084449,0.40883772,0.15134488,0.00000000
-2.54227114,2.49443180,0.00068180,0.03432079,0.53165404,1.92439742,0.10325256,0.42428944,0.14553066,0.00000000
-2.53626813,2.51391178,0.00066384,0.03578386,0.52419896,1.93039415,0.10624470,0.44083677,0.14097258,0.00000000
-2.53026513,2.53868090,0.00064944,0.03731369,0.51898405,1.94023591,0.10975369,0.45822980,0.13759602,0.00000000
-2.52426213,2.56741471,0.00063848,0.03887745,0.51576147,1.95291427,0.11370140,0.47619673,0.13531243,0.00000000
-2.51825913,2.59869153,0.00063080,0.04044052,0.51423454,1.96734215,0.11800117,0.49445125,0.13402353,0.00000000
-2.51225613,2.63104416,0.00062623,0.04196744,0.51407012,1.98239550,0.12256039,0.51270074,0.13362528,0.00000000
-2.50625313,2.66301263,0.00062456,0.04342293,0.51491177,1.99695552,0.12728326,0.53065483,0.13401163,0.00000000
-2.50025013,2.69319538,0.00062559,0.04477294,0.51639300,2.00994978,0.13207357,0.54803420,0.13507764,0.00000000
-2.49424712,2.72029699,0.00062909,0.04598561,0.51815017,2.02039035,0.13683744,0.56457894,0.13672228,0.00000000
-2.48824412,2.74317049,0.00063483,0.04703229,0.51983459,2.02740746,0.14148596,0.58005648,0.13885045,0.00000000
-2.48224112,2.76085257,0.00064259,0.04788836,0.52112320,2.03027727,0.14593755,0.59426850,0.14137458,0.00000000
-2.47623812,2.77259047,0.00065213,0.04853396,0.52172768,2.02844283,0.15012003,0.60705663,0.14421554,0.00000000
-2.47023512,2.77785965,0.00066325,0.04895454,0.52140169,2.02152760,0.15397233,0.61830670,0.14730303,0.00000000
-2.46423212,2.77637192,0.00067571,0.04914125,0.51994603,2.00934120,0.15744573,0.62795126,0.15057546,0.00000000
-2.45822911,2.76807395,0.00068933,0.04909110,0.51721174,1.99187750,0.16050466,0.63597047,0.15397941,0.00000000
-2.45222611,2.75313683,0.00070389,0.04880694,0.51310121,1.96930568,0.16312702,0.64239102,0.15746882,0.00000000
-2.44622311,2.73193746,0.00071923,0.04829715,0.50756737,1.94195487,0.16530397,0.64728349,0.16100383,0.00000000
-2.44022011,2.70503304,0.00073516,0.04757527,0.50061120,1.91029357,0.16703939,0.65075800,0.16454960,0.00000000
-2.43421711,2.67313020,0.00075154,0.04665933,0.49227793,1.87490501,0.16834879,0.65295856,0.16807499,0.00000000
-2.42821411,2.63705053,0.00076826,0.04557109,0.48265198,1.83645999,0.16925799,0.65405627,0.17155147,0.00000000
-2.42221111,2.59769408,0.00078522,0.04433521,0.47185132,1.79568842,0.16980153,0.65424180,0.17495195,0.00000000
-2.41620810,2.55600283,0.00080237,0.04297827,0.46002122,1.75335101,0.17002082,0.65371738,0.17825004,0.00000000
-2.41020510,2.51292557,0.00081973,0.04152785,0.44732797,1.71021247,0.16996231,0.65268885,0.18141945,0.00000000
-2.40420210,2.46938568,0.00083734,0.04001158,0.43395257,1.66701700,0.16967560,0.65135787,0.18443368,0.00000000
-2.39819910,2.42625303,0.00085535,0.03845628,0.42008498,1.62446724,0.16921160,0.64991483,0.18726610,0.00000000
-2.39219610,2.38432067,0.00087394,0.03688718,0.40591861,1.58320695,0.16862090,0.64853264,0.18989024,0.00000000
-2.38619310,2.34428707,0.00089342,0.03532730,0.39164567,1.54380795,0.16795224,0.64736159,0.19228034,0.00000000
-2.38019010,2.30674384,0.00091414,0.03379693,0.37745304,1.50676112,0.16725133,0.64652550,0.19441210,0.00000000
-2.37418709,2.27216887,0.00093655,0.03231333,0.36351888,1.47247150,0.16655983,0.64611918,0.19626356,0.00000000
-2.36818409,2.24092444,0.00096120,0.03089051,0.35000985,1.44125688,0.16591459,0.64620729,0.19781608,0.00000000
-2.36218109,2.21325965,0.00098866,0.02953926,0.33707901,1.41334937,0.16534716,0.64682435,0.19905513,0.00000000
-2.35617809,2.18931626,0.00101961,0.02826726,0.32486402,1.38889928,0.16488349,0.64797609,0.19997118,0.00000000
-2.35017509,2.16913705,0.00105471,0.02707933,0.31348591,1.36798062,0.16454382,0.64964163,0.20056020,0.00000000
-2.34417209,2.15267582,0.00109467,0.02597776,0.30304802,1.35059747,0.16434269,0.65177656,0.20082404,0.00000000
-2.33816908,2.13980795,0.00114016,0.02496272,0.29363520,1.33669063,0.16428903,0.65431651,0.20077044,0.00000000
-2.33216608,2.13034091,0.00119179,0.02403269,0.28531308,1.32614395,0.16438633,0.65718107,0.20041272,0.00000000
-2.32616308,2.12402396,0.00125008,0.02318490,0.27812752,1.31879009,0.16463277,0.66027777,0.19976920,0.00000000
-2.32016008,2.12055664,0.00131543,0.02241576,0.27210406,1.31441531,0.16502142,0.66350596,0.19886221,0.00000000
-2.31415708,2.11959569,0.00138808,0.02172116,0.26724751,1.31276333,0.16554034,0.66676029,0.19771695,0.00000000
-2.30815408,2.12076050,0.00146806,0.02109687,0.26354165,1.31353834,0.16617271,0.66993381,0.19636003,0.00000000
-2.30215108,2.12363707,0.00155518,0.02053867,0.26094916,1.31640728,0.16689688,0.67292037,0.19481800,0.00000000
-2.29614807,2.12778086,0.00164902,0.02004252,0.25941173,1.32100180,0.16768652,0.67561640,0.19311576,0.00000000
-2.29014507,2.13271898,0.00174891,0.01960466,0.25885061,1.32692032,0.16851069,0.67792211,0.19127515,0.00000000
-2.28414207,2.13795210,0.00185389,0.01922152,0.25916751,1.33373042,0.16933413,0.67974190,0.18931355,0.00000000
-2.27813907,2.14295680,0.00196280,0.01888972,0.26024599,1.34097216,0.17011745,0.68098441,0.18724290,0.00000000
-2.27213607,2.14718875,0.00207424,0.01860590,0.26195336,1.34816260,0.17081770,0.68156204,0.18506895,0.00000000
-2.26613307,2.15008720,0.00218661,0.01836662,0.26414309,1.35480173,0.17138889,0.68139026,0.18279093,0.00000000
-2.26013007,2.15108131,0.00229820,0.01816819,0.26665778,1.36038001,0.17178284,0.68038689,0.18040162,0.00000000
-2.25412706,2.14959825,0.00240719,0.01800655,0.26933253,1.36438752,0.17195012,0.67847148,0.17788788,0.00000000
-2.24812406,2.14507344,0.00251176,0.01787718,0.27199877,1.36632460,0.17184129,0.67556495,0.17523155,0.00000000
-2.24212106,2.13696262,0.00261015,0.01777504,0.27448833,1.36571366,0.17140816,0.67158975,0.17241075,0.00000000
-2.23611806,2.12475562,0.00270072,0.01769463,0.27663766,1.36211189,0.17060525,0.66647059,0.16940144,0.00000000
-2.23011506,2.10799124,0.00278206,0.01763002,0.27829209,1.35512420,0.16939129,0.66013581,0.16617921,0.00000000
-2.22411206,2.08627287,0.00285305,0.01757502,0.27930997,1.34441603,0.16773079,0.65251948,0.16272118,0.00000000
-2.21810905,2.05928401,0.00291292,0.01752341,0.27956647,1.32972531,0.16559540,0.64356408,0.15900789,0.00000000
-2.21210605,2.02680304,0.00296134,0.01746919,0.27895696,1.31087302,0.16296532,0.63322385,0.15502512,0.00000000
-2.20610305,1.98871651,0.00299845,0.01740693,0.27739991,1.28777183,0.15983039,0.62146843,0.15076552,0.00000000
-2.20010005,1.94503022,0.00302494,0.01733204,0.27483898,1.26043231,0.15619093,0.60828687,0.14622991,0.00000000
-2.19409705,1.89587743,0.00304201,0.01724120,0.27124453,1.22896638,0.15205838,0.59369150,0.14142832,0.00000000
-2.18809405,1.84152373,0.00305144,0.01713265,0.26661425,1.19358773,0.14745546,0.57772166,0.13638053,0.00000000
-2.18209105,1.78236814,0.00305554,0.01700652,0.26097304,1.15460922,0.14241606,0.56044692,0.13111634,0.00000000
-2.17608804,1.71894037,0.00305713,0.01686506,0.25437217,1.11243712,0.13698475,0.54196957,0.12567528,0.00000000
-2.17008504,1.65189401,0.00305951,0.01671288,0.24688766,1.06756261,0.13121593,0.52242634,0.12010598,0.00000000
-2.16408204,1.58199604,0.00306634,0.01655704,0.23861807,1.02055066,0.12517270,0.50198897,0.11446522,0.00000000
-2.15807904,1.51011293,0.00308162,0.01640713,0.22968183,0.97202683,0.11892548,0.48086377,0.10881662,0.00000000
-2.15207604,1.43719376,0.00310952,0.01627517,0.22021404,0.92266248,0.11255035,0.45929011,0.10322912,0.00000000
-2.14607304,1.36425112,0.00315434,0.01617555,0.21036310,0.87315883,0.10612743,0.43753781,0.09777528,0.00000000
-2.14007004,1.29234044,0.00322031,0.01612480,0.20028712,0.82423066,0.09973899,0.41590370,0.09252952,0.00000000
-2.13406703,1.22253849,0.00331152,0.01614130,0.19015039,0.77658993,0.09346781,0.39470738,0.08756631,0.00000000
-2.12806403,1.15592192,0.00343172,0.01624502,0.18011981,0.73093005,0.08739542,0.37428657,0.08295847,0.00000000
-2.12206103,1.09354653,0.00358428,0.01645713,0.17036162,0.68791128,0.08160063,0.35499211,0.07877555,0.00000000
-2.11605803,1.03642792,0.00377195,0.01679961,0.16103832,0.64814740,0.07615824,0.33718301,0.07508241,0.00000000
-2.11005503,0.98552413,0.00399685,0.01729493,0.15230604,0.61219429,0.07113790,0.32122165,0.07193800,0.00000000
-2.10405203,0.94172077,0.00426031,0.01796564,0.14431210,0.58054040,0.06660335,0.30746944,0.06939437,0.00000000
-2.09804902,0.90581878,0.00456277,0.01883404,0.13719319,0.55359930,0.06261187,0.29628296,0.06749602,0.00000000
-2.09204602,0.87852508,0.00490379,0.01992192,0.13107377,0.53170442,0.05921398,0.28801076,0.06627935,0.00000000
-2.08604302,0.86044606,0.00528198,0.02125023,0.12606493,0.51510575,0.05645337,0.28299071,0.06577253,0.00000000
-2.08004002,0.85208370,0.00569499,0.02283891,0.12226364,0.50396869,0.05436710,0.28154792,0.06599547,0.00000000
-2.07403702,0.85383398,0.00613957,0.02470663,0.11975217,0.49837456,0.05298585,0.28399295,0.06696006,0.00000000
-2.06803402,0.86598731,0.00661161,0.02687068,0.11859785,0.49832280,0.05233433,0.29062019,0.06867047,0.00000000
-2.06203102,0.88873018,0.00710625,0.02934673,0.11885297,0.50373461,0.05243171,0.30170612,0.07112371,0.00000000
-2.05602801,0.92214788,0.00761800,0.03214865,0.12055474,0.51445764,0.05329200,0.31750711,0.07431008,0.00000000
-2.05002501,0.96622725,0.00814085,0.03528829,0.12372528,0.53027169,0.05492438,0.33825645,0.07821374,0.00000000
-2.04402201,1.02085949,0.00866847,0.03877513,0.12837163,0.55089512,0.05733334,0.36416049,0.08281319,0.00000000
-2.03801901,1.08584207,0.00919437,0.04261594,0.13448562,0.57599173,0.06051871,0.39539347,0.08808173,0.00000000
-2.03201601,1.16087984,0.00971207,0.04681427,0.14204365,0.60517804,0.06447541,0.43209108,0.09398774,0.00000000
-2.02601301,1.24558496,0.01021526,0.05136992,0.15100635,0.63803077,0.06919303,0.47434270,0.10049483,0.00000000
-2.02001001,1.33947582,0.01069798,0.05627821,0.16131814,0.67409444,0.07465520,0.52218245,0.10756194,0.00000000
-2.01400700,1.44197499,0.01115475,0.06152929,0.17290673,0.71288909,0.08083878,0.57557931,0.11514320,0.00000000
-2.00800400,1.55240684,0.01158070,0.06710734,0.18568260,0.75391801,0.08771292,0.63442681,0.12318773,0.00000000
-2.00200100,1.66999525,0.01197164,0.07298976,0.19953859,0.79667556,0.09523810,0.69853276,0.13163939,0.00000000
-1.99599800,1.79386224,0.01232414,0.07914640,0.21434969,0.84065501,0.10336514,0.76760978,0.14043646,0.00000000
-1.98999500,1.92302829,0.01263559,0.08553896,0.22997310,0.88535654,0.11203445,0.84126732,0.14951144,0.00000000
-1.98399200,2.05641523,0.01290411,0.09212051,0.24624877,0.93029526,0.12117541,0.91900606,0.15879092,0.00000000
-1.97798899,2.19285253,0.01312865,0.09883523,0.26300041,0.97500935,0.13070611,1.00021538,0.16819565,0.00000000
-1.97198599,2.33108760,0.01330884,0.10561852,0.28003725,1.01906816,0.14053361,1.08417462,0.17764090,0.00000000
-1.96598299,2.46980069,0.01344499,0.11239743,0.29715633,1.06208024,0.15055454,1.17005870,0.18703710,0.00000000
-1.95997999,2.60762446,0.01353799,0.11909149,0.31414567,1.10370107,0.16065638,1.25694850,0.19629087,0.00000000
-1.95397699,2.74316828,0.01358923,0.12561398,0.33078807,1.14364024,0.17071923,1.34384600,0.20530634,0.00000000
-1.94797399,2.87504651,0.01360057,0.13187363,0.34686555,1.18166784,0.18061817,1.42969413,0.21398689,0.00000000
-1.94197099,3.00191018,0.01357418,0.13777661,0.36216435,1.21761968,0.19022605,1.51340075,0.22223718,0.00000000
-1.93596798,3.12248061,0.01351256,0.14322902,0.37648028,1.25140099,0.19941676,1.59386610,0.22996537,0.00000000
-1.92996498,3.23558354,0.01341844,0.14813946,0.38962417,1.28298816,0.20806868,1.67001258,0.23708552,0.00000000
-1.92396198,3.34018207,0.01329474,0.15242188,0.40142728,1.31242828,0.21606824,1.74081565,0.24352000,0.00000000
-1.91795898,3.43540643,0.01314453,0.15599832,0.41174632,1.33983616,0.22331352,1.80533434,0.24920178,0.00000000
-1.91195598,3.52057888,0.01297103,0.15880170,0.42046783,1.36538854,0.22971741,1.86274001,0.25407646,0.00000000
-1.90595298,3.59523191,0.01277750,0.16077819,0.42751170,1.38931558,0.23521052,1.91234173,0.25810397,0.00000000
-1.89994997,3.65911849,0.01256731,0.16188939,0.43283355,1.41188963,0.23974333,1.95360694,0.26125980,0.00000000
-1.89394697,3.71221328,0.01234382,0.16211383,0.43642584,1.43341151,0.24328769,1.98617632,0.26353556,0.00000000
-1.88794397,3.75470445,0.01211039,0.16144808,0.43831764,1.45419485,0.24583747,2.00987198,0.26493912,0.00000000
-1.88194097,3.78697606,0.01187028,0.15990706,0.43857292,1.47454902,0.24740825,2.02469838,0.26549392,0.00000000
-1.87593797,3.80958193,0.01162663,0.15752379,0.43728746,1.49476135,0.24803619,2.03083611,0.26523783,0.00000000
-1.86993497,3.82321219,0.01138239,0.15434841,0.43458459,1.51507975,0.24777603,2.02862872,0.26422142,0.00000000
-1.86393197,3.82865427,0.01114018,0.15044661,0.43060980,1.53569633,0.24669834,2.01856332,0.26250577,0.00000000
-1.85792896,3.82675077,0.01090231,0.14589750,0.42552458,1.55673334,0.24488622,2.00124628,0.26016003,0.00000000
-1.85192596,3.81835650,0.01067061,0.14079105,0.41949983,1.57823209,0.24243157,1.97737518,0.25725877,0.00000000
-1.84592296,3.80429734,0.01044644,0.13522520,0.41270914,1.60014572,0.23943115,1.94770868,0.25387932,0.00000000
-1.83991996,3.78533341,0.01023058,0.12930277,0.40532223,1.62233648,0.23598274,1.91303611,0.25009927,0.00000000
-1.83391696,3.76212880,0.01002324,0.12312841,0.39749899,1.64457785,0.23218144,1.87414823,0.24599420,0.00000000
-1.82791396,3.73522952,0.00982402,0.11680555,0.38938437,1.66656162,0.22811644,1.83181076,0.24163578,0.00000000
-1.82191096,3.70505095,0.00963194,0.11043366,0.38110436,1.68790977,0.22386838,1.78674199,0.23709034,0.00000000
-1.81590795,3.67187539,0.00944548,0.10410577,0.37276318,1.70819072,0.21950738,1.73959531,0.23241788,0.00000000
-1.80990495,3.63585940,0.00926265,0.09790648,0.36444185,1.72693902,0.21509180,1.69094737,0.22767157,0.00000000
-1.80390195,3.59705035,0.00908107,0.09191036,0.35619810,1.74367775,0.21066786,1.64129198,0.22289770,0.00000000
-1.79789895,3.55541046,0.00889812,0.08618089,0.34806757,1.75794220,0.20626986,1.59103952,0.21813607,0.00000000
-1.79189595,3.51084669,0.00871104,0.08076989,0.34006607,1.76930366,0.20192118,1.54052151,0.21342055,0.00000000
-1.78589295,3.46324394,0.00851708,0.07571734,0.33219280,1.77739213,0.19763570,1.48999923,0.20877997,0.00000000
-1.77988994,3.41249933,0.00831362,0.07105173,0.32443421,1.78191636,0.19341966,1.43967551,0.20423902,0.00000000
-1.77388694,3.35855496,0.00809835,0.06679062,0.31676827,1.78268053,0.18927370,1.38970856,0.19981920,0.00000000
-1.76788394,3.30142701,0.00786935,0.06294160,0.30916877,1.77959637,0.18519500,1.34022639,0.19553964,0.00000000
-1.76188094,3.24122925,0.00762519,0.05950334,0.30160951,1.77269021,0.18117922,1.29134100,0.19141783,0.00000000
-1.75587794,3.17818958,0.00736505,0.05646684,0.29406809,1.76210479,0.17722234,1.24316102,0.18747009,0.00000000
-1.74987494,3.11265871,0.00708873,0.05381675,0.28652907,1.74809568,0.17332210,1.19580223,0.18371186,0.00000000
-1.74387194,3.04511080,0.00679668,0.05153256,0.27898650,1.73102276,0.16947902,1.14939530,0.18015789,0.00000000
-1.73786893,2.97613632,0.00648999,0.04958994,0.27144553,1.71133750,0.16569705,1.10409043,0.17682209,0.00000000
