energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,V_p_up,V_d_up
0.18309155,3.33469247,0.03769682,0.25463216,0.34644093,1.33557998,0.09331335,0.18397544,0.50117615,1.42683603
0.18909455,3.41075314,0.03873711,0.26511837,0.35655006,1.36513424,0.09405667,0.18867993,0.51567261,1.45598791
0.19509755,3.48786417,0.03961940,0.27578288,0.36681514,1.39609026,0.09448871,0.19404507,0.53106556,1.48491056
0.20110055,3.56375463,0.04032277,0.28642647,0.37702130,1.42747768,0.09457409,0.19997481,0.54700042,1.51264168
0.20710355,3.63613239,0.04082968,0.29684529,0.38695790,1.45829377,0.09428349,0.20635917,0.56310459,1.53822569
0.21310655,3.70275900,0.04112653,0.30683761,0.39642682,1.48753380,0.09359483,0.21307788,0.57899932,1.56074692
0.21910955,3.76152253,0.04120406,0.31621056,0.40525019,1.51422181,0.09249428,0.22000436,0.59431168,1.57936094
0.22511256,3.81050592,0.04105753,0.32478673,0.41327733,1.53744045,0.09097694,0.22701003,0.60868627,1.59332283
0.23111556,3.84804796,0.04068689,0.33241031,0.42039062,1.55635905,0.08904725,0.23396860,0.62179618,1.60201140
0.23711856,3.87279496,0.04009658,0.33895258,0.42650999,1.57025878,0.08671896,0.24076034,0.63335298,1.60494835
0.24312156,3.88374098,0.03929540,0.34431635,0.43159575,1.57855393,0.08401488,0.24727606,0.64311530,1.60181188
0.24912456,3.88025547,0.03829608,0.34843931,0.43564989,1.58080877,0.08096616,0.25342073,0.65089571,1.59244423
0.25512756,3.86209726,0.03711480,0.35129611,0.43871550,1.57674901,0.07761141,0.25911648,0.65656564,1.57685315
0.26113057,3.82941468,0.03577065,0.35289887,0.44087443,1.56626786,0.07399542,0.26430485,0.66005815,1.55520728
0.26713357,3.78273190,0.03428495,0.35329645,0.44224343,1.54942621,0.07016779,0.26894828,0.66136850,1.52782599
0.27313657,3.72292236,0.03268063,0.35257205,0.44296855,1.52644708,0.06618138,0.27303064,0.66055238,1.49516413
0.27913957,3.65117046,0.03098153,0.35083964,0.44321847,1.49770464,0.06209071,0.27655677,0.65772186,1.45779251
0.28514257,3.56892325,0.02921177,0.34823906,0.44317663,1.46370826,0.05795038,0.27955113,0.65303932,1.41637498
0.29114557,3.47783418,0.02739515,0.34493023,0.44303275,1.42508220,0.05381354,0.28205550,0.64670944,1.37164326
0.29714857,3.37970123,0.02555459,0.34108654,0.44297398,1.38254201,0.04973049,0.28412583,0.63896969,1.32437044
0.30315158,3.27640216,0.02371168,0.33688785,0.44317603,1.33686841,0.04574751,0.28582852,0.63007962,1.27534423
0.30915458,3.16982919,0.02188633,0.33251335,0.44379480,1.28887989,0.04190587,0.28723609,0.62030953,1.22534118
0.31515758,3.06182606,0.02009641,0.32813458,0.44495868,1.23940506,0.03824106,0.28842270,0.60992887,1.17510264
0.32116058,2.95412967,0.01835764,0.32390904,0.44676205,1.18925602,0.03478236,0.28945950,0.59919500,1.12531340
0.32716358,2.84831871,0.01668341,0.31997449,0.44926009,1.13920356,0.03155261,0.29041028,0.58834281,1.07658372
0.33316658,2.74577102,0.01508475,0.31644441,0.45246541,1.08995544,0.02856819,0.29132749,0.57757557,1.02943537
0.33916958,2.64763125,0.01357042,0.31340465,0.45634639,1.04213827,0.02583931,0.29224894,0.56705753,0.98429184
0.34517259,2.55478971,0.01214692,0.31091150,0.46082749,0.99628380,0.02337043,0.29319531,0.55690859,0.94147316
0.35117559,2.46787305,0.01081869,0.30899122,0.46579164,0.95281988,0.02116086,0.29416865,0.54720121,0.90119509
0.35717859,2.38724648,0.00958827,0.30764108,0.47108433,0.91206637,0.01920544,0.29515196,0.53795966,0.86357263
0.36318159,2.31302725,0.00845651,0.30683172,0.47651966,0.87423581,0.01749536,0.29610982,0.52916174,0.82862739
0.36918459,2.24510805,0.00742276,0.30651086,0.48188774,0.83943868,0.01601899,0.29699016,0.52074264,0.79629837
0.37518759,2.18318908,0.00648514,0.30660802,0.48696339,0.80769264,0.01476265,0.29772692,0.51260087,0.76645542
0.38119060,2.12681675,0.00564074,0.30704003,0.49151567,0.77893520,0.01371149,0.29824367,0.50460584,0.73891480
0.38719360,2.07542718,0.00488585,0.30771708,0.49531784,0.75303894,0.01285016,0.29845775,0.49660663,0.71345588
0.39319660,2.02839194,0.00421619,0.30854894,0.49815728,0.72982840,0.01216349,0.29828491,0.48844161,0.68983839
0.39919960,1.98506409,0.00362709,0.30945102,0.49984508,0.70909779,0.01163703,0.29764409,0.47994834,0.66781919
0.40520260,1.94482199,0.00311370,0.31034996,0.50022470,0.69062847,0.01125750,0.29646211,0.47097316,0.64716808
0.41120560,1.90710913,0.00267115,0.31118850,0.49917935,0.67420543,0.01101309,0.29467801,0.46138028,0.62768184
0.41720860,1.87146810,0.00229470,0.31192929,0.49663796,0.65963199,0.01089366,0.29224682,0.45105963,0.60919604
0.42321161,1.83756731,0.00197986,0.31255746,0.49257912,0.64674206,0.01089087,0.28914251,0.43993342,0.59159422
0.42921461,1.80521956,0.00172256,0.31308188,0.48703321,0.63540949,0.01099810,0.28536008,0.42796100,0.57481415
0.43521761,1.77439192,0.00151921,0.31353499,0.48008237,0.62555428,0.01121035,0.28091649,0.41514195,0.55885108
0.44122061,1.74520691,0.00136678,0.31397125,0.47185845,0.61714543,0.01152409,0.27585064,0.40151733,0.54375805
0.44722361,1.71793537,0.00126289,0.31446423,0.46253904,0.61020066,0.01193697,0.27022222,0.38716916,0.52964343
0.45322661,1.69298187,0.00120586,0.31510273,0.45234186,0.60478310,0.01244758,0.26410961,0.37221831,0.51666605
0.45922961,1.67086396,0.00119473,0.31598579,0.44151760,0.60099544,0.01305513,0.25760694,0.35682094,0.50502819
0.46523262,1.65218651,0.00122927,0.31721734,0.43034185,0.59897203,0.01375916,0.25082052,0.34116381,0.49496710
0.47123562,1.63761310,0.00131002,0.31890034,0.41910627,0.59886951,0.01455929,0.24386475,0.32545883,0.48674555
0.47723862,1.62783591,0.00143823,0.32113114,0.40810947,0.60085662,0.01545504,0.23685795,0.30993704,0.48064186
0.48324162,1.62354603,0.00161585,0.32399411,0.39764809,0.60510380,0.01644561,0.22991814,0.29484248,0.47694005
0.48924462,1.62540568,0.00184545,0.32755699,0.38800841,0.61177320,0.01752983,0.22315911,0.28042613,0.47592059
0.49524762,1.63402370,0.00213019,0.33186716,0.37945870,0.62100960,0.01870615,0.21668696,0.26694022,0.47785212
0.50125063,1.64993543,0.00247367,0.33694908,0.37224286,0.63293269,0.01997269,0.21059731,0.25463314,0.48298449
0.50725363,1.67358762,0.00287985,0.34280286,0.36657517,0.64763098,0.02132736,0.20497329,0.24374493,0.49154333
0.51325663,1.70532876,0.00335290,0.34940434,0.36263668,0.66515751,0.02276806,0.19988432,0.23450360,0.50372620
0.51925963,1.74540470,0.00389708,0.35670623,0.36057285,0.68552743,0.02429288,0.19538579,0.22712211,0.51970033
0.52526263,1.79395915,0.00451649,0.36464054,0.36049269,0.70871725,0.02590034,0.19151952,0.22179607,0.53960176
0.53126563,1.85103828,0.00521498,0.37312195,0.36246910,0.73466569,0.02758963,0.18831497,0.21870192,0.56353553
0.53726863,1.91659836,0.00599587,0.38205185,0.36654027,0.76327570,0.02936078,0.18579095,0.21799552,0.59157679
0.54327164,1.99051518,0.00686182,0.39132294,0.37271188,0.79441737,0.03121481,0.18395780,0.21981093,0.62377217
0.54927464,2.07259406,0.00781454,0.40082391,0.38095985,0.82793124,0.03315378,0.18281965,0.22425924,0.66014110
0.55527764,2.16257900,0.00885468,0.41044395,0.39123329,0.86363181,0.03518072,0.18237669,0.23142723,0.70067671
0.56128064,2.26015987,0.00998157,0.42007693,0.40345751,0.90131060,0.03729949,0.18262725,0.24137573,0.74534573
0.56728364,2.36497671,0.01119309,0.42962479,0.41753678,0.94073885,0.03951444,0.18356935,0.25413766,0.79408730
0.57328664,2.47662038,0.01248554,0.43900013,0.43335657,0.98166929,0.04183005,0.18520176,0.26971560,0.84681028
0.57928964,2.59462935,0.01385348,0.44812780,0.45078537,1.02383715,0.04425033,0.18752430,0.28807902,0.90338917
0.58529265,2.71848255,0.01528972,0.45694542,0.46967583,1.06696034,0.04677826,0.19053745,0.30916118,0.96365857
0.59129565,2.84758898,0.01678524,0.46540289,0.48986530,1.11073881,0.04941506,0.19424121,0.33285597,1.02740654
0.59729865,2.98127472,0.01832929,0.47346097,0.51117591,1.15485353,0.05215950,0.19863327,0.35901477,1.09436709
0.60330165,3.11876863,0.01990941,0.48108899,0.53341427,1.19896518,0.05500714,0.20370664,0.38744376,1.16421258
0.60930465,3.25918817,0.02151162,0.48826212,0.55637100,1.24271306,0.05794974,0.20944685,0.41790179,1.23654640
0.61530765,3.40152708,0.02312060,0.49495813,0.57982039,1.28571448,0.06097466,0.21582903,0.45009935,1.31089688
0.62131066,3.54464639,0.02471992,0.50115416,0.60352033,1.32756513,0.06406448,0.22281498,0.48369868,1.38671308
0.62731366,3.68727054,0.02629241,0.50682363,0.62721289,1.36784069,0.06719675,0.23035055,0.51831559,1.46336329
0.63331666,3.82799011,0.02782044,0.51193358,0.65062571,1.40610009,0.07034397,0.23836357,0.55352291,1.54013679
0.63931966,3.96527216,0.02928639,0.51644261,0.67347441,1.44189047,0.07347385,0.24676243,0.58885590,1.61624955
0.64532266,4.09747906,0.03067301,0.52029974,0.69546612,1.47475415,0.07654973,0.25543569,0.62381960,1.69085426
0.65132566,4.22289611,0.03196393,0.52344408,0.71630430,1.50423737,0.07953133,0.26425269,0.65789808,1.76305461
0.65732866,4.33976764,0.03314409,0.52580565,0.73569471,1.52990089,0.08237564,0.27306524,0.69056535,1.83192404
0.66333167,4.44634089,0.03420022,0.52730711,0.75335247,1.55133200,0.08503810,0.28171048,0.72129774,1.89652832
0.66933467,4.54091627,0.03512129,0.52786652,0.76901006,1.56815764,0.08747386,0.29001477,0.74958731,1.95595146
0.67533767,4.62190221,0.03589895,0.52740093,0.78242588,1.58005812,0.08963915,0.29779853,0.77495576,2.00932399
0.68134067,4.68787241,0.03652789,0.52583056,0.79339317,1.58678089,0.09149276,0.30488173,0.79696839,2.05585251
0.68734367,4.73762275,0.03700624,0.52308355,0.80174875,1.58815362,0.09299745,0.31108994,0.81524747,2.09484920
0.69334667,4.77022532,0.03733579,0.51910082,0.80738120,1.58409610,0.09412124,0.31626052,0.82948442,2.12575993
0.69934967,4.78507669,0.03752222,0.51384087,0.81023809,1.57463010,0.09483866,0.32024873,0.83945020,2.14818953
0.70535268,4.78193767,0.03757521,0.50728425,0.81033169,1.55988672,0.09513171,0.32293339,0.84500354,2.16192282
0.71135568,4.76096234,0.03750843,0.49943741,0.80774294,1.54011063,0.09499063,0.32422183,0.84609633,2.16694029
0.71735868,4.72271416,0.03733948,0.49033566,0.80262318,1.51566072,0.09441433,0.32405390,0.84277612,2.16342721
0.72336168,4.66816780,0.03708963,0.48004511,0.79519349,1.48700692,0.09341056,0.32240470,0.83518537,2.15177553
0.72936468,4.59869586,0.03678357,0.46866335,0.78574141,1.45472299,0.09199576,0.31928605,0.82355750,2.13257814
0.73536768,4.51604023,0.03644887,0.45631882,0.77461513,1.41947534,0.09019459,0.31474648,0.80820984,2.10661532
0.74137069,4.42226882,0.03611550,0.44316880,0.76221510,1.38200803,0.08803919,0.30886973,0.78953372,2.07483374
0.74737369,4.31971874,0.03581514,0.42939610,0.74898325,1.34312436,0.08556815,0.30177196,0.76798213,2.03831857
0.75337669,4.21092802,0.03558038,0.41520450,0.73539030,1.30366563,0.08282534,0.29359757,0.74405545,1.99825975
0.75937969,4.09855823,0.03544393,0.40081312,0.72192139,1.26448764,0.07985855,0.28451409,0.71828571,1.95591364
0.76538269,3.98531112,0.03543770,0.38645000,0.70906062,1.22643595,0.07671798,0.27470616,0.69122029,1.91256147
0.77138569,3.87384226,0.03559183,0.37234499,0.69727508,1.19032053,0.07345482,0.26436901,0.66340534,1.86946645
0.77738869,3.76667543,0.03593373,0.35872248,0.68699891,1.15689104,0.07011975,0.25370168,0.63536994,1.82783095
0.78339170,3.66612091,0.03648716,0.34579410,0.67861812,1.12681342,0.06676159,0.24290031,0.60761127,1.78875576
0.78939470,3.57420104,0.03727129,0.33375178,0.67245663,1.10064897,0.06342600,0.23215182,0.58058149,1.75320294
0.79539770,3.49258608,0.03829988,0.32276150,0.66876424,1.07883652,0.06015446,0.22162814,0.55467677,1.72196367
0.80140070,3.42254265,0.03958053,0.31295794,0.66770697,1.06167854,0.05698339,0.21148137,0.53022859,1.69563260
0.80740370,3.36489702,0.04111412,0.30444035,0.66936012,1.04933175,0.05394349,0.20183984,0.50749779,1.67458938
0.81340670,3.32001433,0.04289434,0.29726975,0.67370447,1.04180259,0.05105936,0.19280543,0.48667123,1.65898839
0.81940970,3.28779457,0.04490744,0.29146757,0.68062576,1.03894775,0.04834933,0.18445197,0.46786111,1.64875663
0.82541271,3.26768523,0.04713223,0.28701586,0.68991742,1.04047975,0.04582552,0.17682487,0.45110685,1.64360019
0.83141571,3.25870994,0.04954018,0.28385891,0.70128668,1.04597742,0.04349411,0.16994193,0.43637923,1.64301856
0.83741871,3.25951175,0.05209589,0.28190638,0.71436361,1.05490078,0.04135579,0.16379506,0.42358660,1.64632639
0.84342171,3.26840916,0.05475767,0.28103757,0.72871296,1.06660984,0.03940638,0.15835301,0.41258270,1.65268163
0.84942471,3.28346260,0.05747843,0.28110681,0.74384829,1.08038652,0.03763752,0.15356473,0.40317576,1.66111892
0.85542771,3.30254846,0.06020670,0.28194953,0.75924785,1.09545893,0.03603750,0.14936330,0.39513851,1.67058682
0.86143072,3.32343799,0.06288784,0.28338898,0.77437162,1.11102703,0.03459205,0.14567012,0.38821869,1.67998745
0.86743372,3.34387765,0.06546550,0.28524303,0.78867899,1.12628875,0.03328525,0.14239928,0.38214959,1.68821689
0.87343672,3.36166818,0.06788298,0.28733093,0.80164623,1.14046557,0.03210030,0.13946184,0.37666043,1.69420499
0.87943972,3.37473931,0.07008487,0.28947969,0.81278325,1.15282669,0.03102030,0.13676984,0.37148614,1.69695287
0.88544272,3.38121752,0.07201854,0.29152982,0.82164901,1.16271087,0.03002893,0.13424003,0.36637630,1.69556703
0.89144572,3.37948462,0.07363567,0.29334023,0.82786502,1.16954537,0.02911107,0.13179698,0.36110303,1.68928874
0.89744872,3.36822523,0.07489364,0.29479204,0.83112643,1.17286111,0.02825324,0.12937573,0.35546765,1.67751792
0.90345173,3.34646206,0.07575675,0.29579132,0.83121047,1.17230393,0.02744399,0.12692370,0.34930604,1.65983065
0.90945473,3.31357793,0.07619735,0.29627060,0.82798186,1.16764145,0.02667417,0.12440211,0.34249251,1.63599027
0.91545773,3.26932468,0.07619655,0.29618916,0.82139514,1.15876559,0.02593701,0.12178658,0.33494230,1.60595154
0.92146073,3.21381905,0.07574483,0.29553221,0.81149401,1.14569079,0.02522821,0.11906728,0.32661267,1.56985844
0.92746373,3.14752658,0.07484226,0.29430907,0.79840761,1.12854823,0.02454585,0.11624846,0.31750259,1.52803574
0.93346673,3.07123465,0.07349841,0.29255045,0.78234427,1.10757640,0.02389026,0.11334753,0.30765126,1.48097519
0.93946973,2.98601661,0.07173202,0.29030512,0.76358286,1.08310877,0.02326380,0.11039372,0.29713547,1.42931701
0.94547274,2.89318865,0.06957034,0.28763610,0.74246229,1.05555897,0.02267063,0.10742647,0.28606605,1.37382788
0.95147574,2.79426174,0.06704823,0.28461670,0.71936962,1.02540433,0.02211646,0.10449356,0.27458344,1.31537616
0.95747874,2.69089067,0.06420702,0.28132649,0.69472733,0.99316858,0.02160818,0.10164916,0.26285274,1.25490567
0.96348174,2.58482236,0.06109323,0.27784756,0.66898022,0.95940427,0.02115366,0.09895181,0.25105830,1.19340901
0.96948474,2.47784536,0.05775716,0.27426119,0.64258249,0.92467579,0.02076143,0.09646233,0.23939803,1.13190129
0.97548774,2.37174229,0.05425140,0.27064498,0.61598546,0.88954346,0.02044043,0.09424199,0.22807769,1.07139519
0.98149075,2.26824648,0.05062939,0.26707071,0.58962630,0.85454922,0.02019976,0.09235057,0.21730519,1.01287803
0.98749375,2.16900408,0.04694397,0.26360280,0.56391802,0.82020441,0.02004852,0.09084479,0.20728516,0.95729134
0.99349675,2.07554203,0.04324606,0.26029751,0.53924106,0.78697972,0.01999556,0.08977672,0.19821382,0.90551334
0.99949975,1.98924242,0.03958353,0.25720273,0.51593655,0.75529754,0.02004938,0.08919252,0.19027425,0.85834432
1.00550275,1.91132294,0.03600018,0.25435829,0.49430116,0.72552663,0.02021793,0.08913127,0.18363221,0.81649509
1.01150575,1.84282329,0.03253496,0.25179671,0.47458372,0.69797902,0.02050847,0.08962402,0.17843244,0.78057829
1.01750875,1.78459679,0.02922143,0.24954420,0.45698331,0.67290883,0.02092743,0.09069298,0.17479553,0.75110219
1.02351176,1.73730644,0.02608740,0.24762176,0.44164868,0.65051281,0.02148021,0.09235093,0.17281542,0.72846691
1.02951476,1.70142472,0.02315484,0.24604630,0.42867893,0.63093216,0.02217104,0.09460073,0.17255735,0.71296238
1.03551776,1.67723616,0.02043991,0.24483156,0.41812504,0.61425535,0.02300271,0.09743500,0.17405656,0.70476800
1.04152076,1.66484202,0.01795325,0.24398874,0.40999221,0.60052155,0.02397640,0.10083594,0.17731732,0.70395340
1.04752376,1.66416645,0.01570040,0.24352687,0.40424276,0.58972441,0.02509143,0.10477535,0.18231273,0.71048036
1.05352676,1.67496363,0.01368230,0.24345274,0.40079939,0.58181590,0.02634495,0.10921480,0.18898485,0.72420545
1.05952976,1.69682581,0.01189589,0.24377051,0.39954873,0.57671007,0.02773175,0.11410595,0.19724552,0.74488352
1.06553277,1.72919210,0.01033483,0.24448099,0.40034517,0.57428673,0.02924402,0.11939109,0.20697762,0.77217203
1.07153577,1.77135817,0.00899017,0.24558064,0.40301469,0.57439474,0.03087112,0.12500398,0.21803687,0.80563632
1.07753877,1.82248730,0.00785104,0.24706054,0.40735900,0.57685535,0.03259949,0.13087079,0.23025421,0.84475600
1.08354177,1.88162298,0.00690533,0.24890525,0.41315974,0.58146526,0.03441256,0.13691136,0.24343869,0.88893277
1.08954477,1.94770362,0.00614032,0.25109179,0.42018287,0.58799986,0.03629081,0.14304071,0.25738088,0.93749973
1.09554777,2.01957965,0.00554328,0.25358893,0.42818330,0.59621659,0.03821190,0.14917070,0.27185679,0.98973241
1.10155078,2.09603325,0.00510192,0.25635674,0.43690965,0.60585849,0.04015094,0.15521204,0.28663225,1.04486174
1.10755378,2.17580081,0.00480489,0.25934659,0.44610924,0.61665823,0.04208092,0.16107626,0.30146766,1.10208865
1.11355678,2.25759788,0.00464208,0.26250165,0.45553316,0.62834244,0.04397318,0.16667799,0.31612311,1.16060040
1.11955978,2.34014628,0.00460493,0.26575781,0.46494144,0.64063644,0.04579809,0.17193715,0.33036359,1.21958821
1.12556278,2.42220256,0.00468661,0.26904516,0.47410800,0.65326928,0.04752580,0.17678114,0.34396430,1.27826572
1.13156578,2.50258704,0.00488211,0.27228980,0.48282553,0.66597893,0.04912702,0.18114697,0.35671587,1.33588768
1.13756878,2.58021215,0.00518832,0.27541601,0.49090981,0.67851751,0.05057389,0.18498303,0.36842923,1.39176823
1.14357179,2.65410899,0.00560393,0.27834864,0.49820351,0.69065616,0.05184090,0.18825072,0.37894002,1.44529783
1.14957479,2.72345064,0.00612935,0.28101555,0.50457921,0.70218962,0.05290563,0.19092558,0.38811240,1.49595816
1.15557779,2.78757106,0.00676646,0.28335002,0.50994143,0.71293993,0.05374961,0.19299802,0.39584199,1.54333403
1.16158079,2.84597845,0.00751838,0.28529296,0.51422766,0.72275935,0.05435893,0.19447350,0.40205784,1.58712179
1.16758379,2.89836201,0.00838913,0.28679482,0.51740818,0.73153210,0.05472475,0.19537221,0.40672343,1.62713347
1.17358679,2.94459167,0.00938316,0.28781703,0.51948479,0.73917487,0.05484362,0.19572815,0.40983643,1.66329635
1.17958979,2.98471038,0.01050497,0.28833301,0.52048824,0.74563608,0.05471764,0.19558771,0.41142736,1.69564784
1.18559280,3.01891924,0.01175854,0.28832856,0.52047479,0.75089387,0.05435437,0.19500780,0.41155722,1.72432564
1.19159580,3.04755580,0.01314685,0.28780175,0.51952167,0.75495295,0.05376653,0.19405350,0.41031397,1.74955362
1.19759880,3.07106677,0.01467126,0.28676221,0.51772199,0.75784038,0.05297153,0.19279547,0.40780822,1.77162405
1.20360180,3.08997614,0.01633103,0.28522995,0.51517911,0.75960067,0.05199081,0.19130719,0.40416825,1.79087690
1.20960480,3.10485053,0.01812276,0.28323372,0.51200080,0.76029035,0.05084898,0.18966207,0.39953448,1.80767725
1.21560780,3.11626333,0.02003997,0.28080907,0.50829358,0.75997240,0.04957295,0.18793071,0.39405378,1.82239206
1.22161081,3.12475966,0.02207269,0.27799618,0.50415734,0.75871076,0.04819087,0.18617839,0.38787381,1.83536730
1.22761381,3.13082382,0.02420720,0.27483759,0.49968062,0.75656542,0.04673120,0.18446285,0.38113758,1.84690678
1.23361681,3.13485114,0.02642590,0.27137594,0.49493678,0.75358810,0.04522163,0.18283259,0.37397860,1.85725366
1.23961981,3.13712542,0.02870730,0.26765184,0.48998112,0.74981905,0.04368825,0.18132565,0.36651669,1.86657579
1.24562281,3.13780345,0.03102618,0.26370203,0.48484922,0.74528485,0.04215469,0.17996903,0.35885476,1.87495538
1.25162581,3.13690711,0.03335398,0.25955778,0.47955637,0.73999752,0.04064148,0.17877870,0.35107645,1.88238380
1.25762881,3.13432363,0.03565928,0.25524377,0.47409826,0.73395488,0.03916562,0.17776017,0.34324503,1.88876159
1.26363182,3.12981379,0.03790850,0.25077733,0.46845278,0.72714209,0.03774019,0.17690969,0.33540323,1.89390373
1.26963482,3.12302771,0.04006675,0.24616820,0.46258269,0.71953429,0.03637435,0.17621582,0.32757418,1.89754992
1.27563782,3.11352725,0.04209880,0.24141870,0.45643923,0.71110010,0.03507333,0.17566141,0.31976324,1.89937930
1.28164082,3.10081394,0.04397010,0.23652437,0.44996621,0.70180582,0.03383876,0.17522583,0.31196069,1.89902887
1.28764382,3.08436086,0.04564798,0.23147492,0.44310452,0.69162004,0.03266902,0.17488722,0.30414498,1.89611473
1.29364682,3.06364698,0.04710267,0.22625561,0.43579666,0.68051832,0.03155980,0.17462477,0.29628640,1.89025504
1.29964982,3.03819218,0.04830851,0.22084878,0.42799126,0.66848781,0.03050471,0.17442071,0.28835108,1.88109374
1.30565283,3.00759118,0.04924489,0.21523559,0.41964709,0.65553133,0.02949594,0.17426211,0.28030480,1.86832374
1.31165583,2.97154494,0.04989716,0.20939781,0.41073662,0.64167094,0.02852496,0.17414212,0.27211678,1.85170869
1.31765883,2.92988785,0.05025738,0.20331961,0.40124883,0.62695061,0.02758319,0.17406085,0.26376299,1.83110223
1.32366183,2.88260969,0.05032483,0.19698921,0.39119113,0.61143790,0.02666264,0.17402558,0.25522893,1.80646394
1.32966483,2.82987118,0.05010635,0.19040038,0.38059039,0.59522462,0.02575647,0.17405047,0.24651181,1.77787127
1.33566783,2.77201269,0.04961638,0.18355361,0.36949306,0.57842638,0.02485948,0.17415576,0.23762201,1.74552697
1.34167084,2.70955553,0.04887686,0.17645707,0.35796429,0.56118111,0.02396845,0.17436641,0.22858369,1.70976168
1.34767384,2.64319611,0.04791680,0.16912707,0.34608626,0.54364654,0.02308241,0.17471045,0.21943477,1.67103155
1.35367684,2.57379294,0.04677172,0.16158827,0.33395577,0.52599688,0.02220278,0.17521691,0.21022613,1.62991107
1.35967984,2.50234735,0.04548284,0.15387343,0.32168113,0.50841882,0.02133338,0.17591374,0.20102020,1.58708124
1.36568284,2.42997864,0.04409618,0.14602282,0.30937878,0.49110692,0.02048038,0.17682557,0.19188903,1.54331360
1.37168584,2.35789462,0.04266149,0.13808328,0.29716949,0.47425889,0.01965206,0.17797169,0.18291194,1.49945078
1.37768884,2.28735894,0.04123110,0.13010704,0.28517458,0.45807060,0.01885858,0.17936425,0.17417297,1.45638406
1.38369185,2.21965625,0.03985880,0.12215022,0.27351227,0.44273134,0.01811163,0.18100680,0.16575812,1.41502896
1.38969485,2.15605664,0.03859863,0.11427132,0.26229426,0.42841932,0.01742403,0.18289335,0.15775266,1.37629958
1.39569785,2.09778056,0.03750374,0.10652946,0.25162277,0.41529770,0.01680929,0.18500795,0.15023856,1.34108258
1.40170085,2.04596545,0.03662532,0.09898279,0.24158818,0.40351113,0.01628114,0.18732481,0.14329217,1.31021173
1.40770385,2.00163516,0.03601155,0.09168683,0.23226719,0.39318307,0.01585308,0.18980902,0.13698220,1.28444376
1.41370685,1.96567296,0.03570676,0.08469305,0.22372182,0.38441372,0.01553791,0.19241785,0.13136811,1.26443639
1.41970985,1.93879907,0.03575053,0.07804758,0.21599892,0.37727880,0.01534730,0.19510238,0.12649889,1.25072908
1.42571286,1.92155299,0.03617707,0.07179020,0.20913052,0.37182893,0.01529132,0.19780973,0.12241234,1.24372714
1.43171586,1.91428122,0.03701459,0.06595356,0.20313463,0.36808969,0.01537815,0.20048529,0.11913465,1.24368969
1.43771886,1.91713025,0.03828487,0.06056273,0.19801663,0.36606225,0.01561368,0.20307530,0.11668046,1.25072164
1.44372186,1.93004498,0.04000284,0.05563497,0.19377102,0.36572439,0.01600132,0.20552930,0.11505329,1.26476992
1.44972486,1.95277221,0.04217642,0.05117987,0.19038343,0.36703197,0.01654176,0.20780245,0.11424612,1.28562407
1.45572786,1.98486903,0.04480632,0.04719965,0.18783282,0.36992055,0.01723285,0.20985761,0.11424236,1.31292098
1.46173087,2.02571552,0.04788605,0.04368969,0.18609359,0.37430725,0.01806962,0.21166708,0.11501692,1.34615364
1.46773387,2.07453140,0.05140199,0.04063932,0.18513764,0.38009275,0.01904425,0.21321382,0.11653739,1.38468353
1.47373687,2.13039598,0.05533360,0.03803268,0.18493620,0.38716328,0.02014625,0.21449231,0.11876535,1.42775636
1.47973987,2.19227093,0.05965371,0.03584967,0.18546133,0.39539277,0.02136268,0.21550875,0.12165768,1.47452054
1.48574287,2.25902520,0.06432896,0.03406703,0.18668709,0.40464497,0.02267841,0.21628095,0.12516787,1.52404798
1.49174587,2.32946161,0.06932030,0.03265937,0.18859026,0.41477572,0.02407653,0.21683769,0.12924741,1.57535659
1.49774887,2.40234450,0.07458360,0.03160027,0.19115073,0.42563536,0.02553881,0.21721771,0.13384698,1.62743392
1.50375188,2.47642785,0.08007039,0.03086323,0.19435136,0.43707119,0.02704615,0.21746846,0.13891784,1.67926138
1.50975488,2.55048339,0.08572857,0.03042272,0.19817762,0.44893024,0.02857921,0.21764466,0.14441294,1.72983842
1.51575788,2.62332824,0.09150329,0.03025500,0.20261684,0.46106212,0.03011890,0.21780672,0.15028817,1.77820612
1.52176088,2.69385133,0.09733779,0.03033900,0.20765723,0.47332216,0.03164707,0.21801918,0.15650346,1.82346972
1.52776388,2.76103841,0.10317425,0.03065704,0.21328678,0.48557462,0.03314699,0.21834921,0.16302381,1.86481952
1.53376688,2.82399493,0.10895465,0.03119548,0.21949205,0.49769611,0.03460398,0.21886519,0.16982026,1.90154972
1.53976988,2.88196644,0.11462155,0.03194533,0.22625708,0.50957893,0.03600588,0.21963545,0.17687072,1.93307493
1.54577289,2.93435612,0.12011893,0.03290270,0.23356233,0.52113445,0.03734353,0.22072721,0.18416068,1.95894379
1.55177589,2.98073892,0.12539280,0.03406932,0.24138393,0.53229625,0.03861109,0.22220557,0.19168368,1.97884965
1.55777889,3.02087224,0.13039191,0.03545282,0.24969324,0.54302302,0.03980638,0.22413270,0.19944164,1.99263801
1.56378189,3.05470263,0.13506825,0.03706709,0.25845675,0.55330102,0.04093101,0.22656708,0.20744486,2.00031054
1.56978489,3.08236864,0.13937761,0.03893245,0.26763653,0.56314605,0.04199053,0.22956283,0.21571186,2.00202576
