energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.26713357,0.88568296,0.00401860,0.13199096,0.24365228,0.23562470,0.03671640,0.09883526,0.27135324,0.37678608
0.27313657,0.89617508,0.00408077,0.13249775,0.25489426,0.23820218,0.03576190,0.10130590,0.28130204,0.38186469
0.27913957,0.91006954,0.00416883,0.13317734,0.26671449,0.24179309,0.03509961,0.10390111,0.29075183,0.38865383
0.28514257,0.92656498,0.00427988,0.13395831,0.27880698,0.24617553,0.03469982,0.10652390,0.29945983,0.39679869
0.29114557,0.94487772,0.00441139,0.13477563,0.29086125,0.25112906,0.03453207,0.10908476,0.30720333,0.40595058
0.29714857,0.96427080,0.00456139,0.13557288,0.30257224,0.25644288,0.03456624,0.11150440,0.31378673,0.41578075
0.30315158,0.98408197,0.00472869,0.13630420,0.31365064,0.26192365,0.03477366,0.11371624,0.31904804,0.42599410
0.30915458,1.00375007,0.00491312,0.13693598,0.32383314,0.26740276,0.03512802,0.11566875,0.32286444,0.43634211
0.31515758,1.02283849,0.00511574,0.13744825,0.33289224,0.27274276,0.03560631,0.11732743,0.32515683,0.44663475
0.32116058,1.04105527,0.00533896,0.13783570,0.34064538,0.27784264,0.03618947,0.11867633,0.32589311,0.45675085
0.32716358,1.05826871,0.00558669,0.13810833,0.34696280,0.28264187,0.03686304,0.11971924,0.32509002,0.46664654
0.33316658,1.07451793,0.00586443,0.13829157,0.35177403,0.28712289,0.03761750,0.12048016,0.32281351,0.47636128
0.33916958,1.09001774,0.00617927,0.13842605,0.35507249,0.29131198,0.03844850,0.12100333,0.31917758,0.48602133
0.34517259,1.10515734,0.00653985,0.13856685,0.35691818,0.29527845,0.03935685,0.12135257,0.31434168,0.49584014
0.35117559,1.12049250,0.00695622,0.13878217,0.35743812,0.29913210,0.04034826,0.12160995,0.30850658,0.50611555
0.35717859,1.13673130,0.00743971,0.13915166,0.35682464,0.30301894,0.04143290,0.12187389,0.30190908,0.51722370
0.36318159,1.15471345,0.00800259,0.13976416,0.35533135,0.30711537,0.04262469,0.12225664,0.29481560,0.52960950
0.36918459,1.17538354,0.00865778,0.14071515,0.35326705,0.31162098,0.04394040,0.12288117,0.28751475,0.54377389
0.37518759,1.19975907,0.00941845,0.14210377,0.35098766,0.31675016,0.04539858,0.12387762,0.28030945,0.56025805
0.38119060,1.22889395,0.01029754,0.14402958,0.34888647,0.32272282,0.04701832,0.12537935,0.27350847,0.57962487
0.38719360,1.26383863,0.01130725,0.14658921,0.34738302,0.32975473,0.04881790,0.12751865,0.26741787,0.60243833
0.39319660,1.30559825,0.01245853,0.14987287,0.34691098,0.33804753,0.05081338,0.13042235,0.26233257,0.62924121
0.39919960,1.35509021,0.01376052,0.15396099,0.34790538,0.34777921,0.05301728,0.13420734,0.25852822,0.66053205
0.40520260,1.41310269,0.01522005,0.15892092,0.35078973,0.35909511,0.05543720,0.13897620,0.25625363,0.69674212
0.41120560,1.48025591,0.01684111,0.16480406,0.35596329,0.37210003,0.05807474,0.14481308,0.25572389,0.73821327
0.41720860,1.55696755,0.01862447,0.17164326,0.36378909,0.38685174,0.06092448,0.15177990,0.25711450,0.78517763
0.42321161,1.64342395,0.02056732,0.17945079,0.37458295,0.40335620,0.06397341,0.15991315,0.26055650,0.83774011
0.42921461,1.73955841,0.02266306,0.18821683,0.38860379,0.42156469,0.06720047,0.16922118,0.26613269,0.89586447
0.43521761,1.84503779,0.02490122,0.19790868,0.40604581,0.44137309,0.07057665,0.17968235,0.27387526,0.95936384
0.44122061,1.95925811,0.02726751,0.20847055,0.42703244,0.46262328,0.07406535,0.19124391,0.28376451,1.02789619
0.44722361,2.08134975,0.02974402,0.21982414,0.45161248,0.48510672,0.07762313,0.20382183,0.29572909,1.10096528
0.45322661,2.21019239,0.03230967,0.23186988,0.47975840,0.50857007,0.08120083,0.21730151,0.30964740,1.17792723
0.45922961,2.34443923,0.03494066,0.24448886,0.51136695,0.53272260,0.08474506,0.23153944,0.32535037,1.25800279
0.46523262,2.48254992,0.03761120,0.25754536,0.54626186,0.55724524,0.08819983,0.24636584,0.34262548,1.34029483
0.47123562,2.62283107,0.04029426,0.27088996,0.58419875,0.58180067,0.09150850,0.26158810,0.36122186,1.42381069
0.47723862,2.76348282,0.04296245,0.28436307,0.62487178,0.60604426,0.09461569,0.27699501,0.38085654,1.50748854
0.48324162,2.90264972,0.04558893,0.29779889,0.66792197,0.62963527,0.09746933,0.29236179,0.40122144,1.59022676
0.48924462,3.03847397,0.04814828,0.31102948,0.71294678,0.65224788,0.10002248,0.30745550,0.42199123,1.67091514
0.49524762,3.16914883,0.05061741,0.32388908,0.75951060,0.67358154,0.10223508,0.32204096,0.44283156,1.74846673
0.50125063,3.29297009,0.05297623,0.33621825,0.80715562,0.69337020,0.10407527,0.33588682,0.46340774,1.82184899
0.50725363,3.40838355,0.05520835,0.34786798,0.85541287,0.71139010,0.10552054,0.34877158,0.48339325,1.89011293
0.51325663,3.51402651,0.05730142,0.35870334,0.90381276,0.72746568,0.10655830,0.36048958,0.50247823,1.95241911
0.51925963,3.60876184,0.05924740,0.36860683,0.95189490,0.74147339,0.10718616,0.37085637,0.52037735,2.00805943
0.52526263,3.69170321,0.06104254,0.37748116,0.99921672,0.75334339,0.10741163,0.37971375,0.53683704,2.05647397
0.53126563,3.76223092,0.06268712,0.38525131,1.04536073,0.76305895,0.10725152,0.38693384,0.55164165,2.09726222
0.53726863,3.81999772,0.06418497,0.39186603,1.08994008,0.77065372,0.10673087,0.39242246,0.56461856,2.13018853
0.54327164,3.86492505,0.06554286,0.39729848,1.13260248,0.77620708,0.10588157,0.39612143,0.57564184,2.15518176
0.54927464,3.89719016,0.06676958,0.40154623,1.17303235,0.77983779,0.10474082,0.39800981,0.58463453,2.17232946
0.55527764,3.91720530,0.06787506,0.40463043,1.21095141,0.78169636,0.10334932,0.39810408,0.59156935,2.18186708
0.56128064,3.92559019,0.06886936,0.40659436,1.24611789,0.78195663,0.10174951,0.39645726,0.59646795,2.18416310
0.56728364,3.92313967,0.06976163,0.40750141,1.27832463,0.78080685,0.09998381,0.39315696,0.59939860,2.17970081
0.57328664,3.91078803,0.07055926,0.40743252,1.30739644,0.77844095,0.09809302,0.38832251,0.60047259,2.16905796
0.57928964,3.88957217,0.07126702,0.40648326,1.33318710,0.77505030,0.09611495,0.38210129,0.59983937,2.15288517
0.58529265,3.86059502,0.07188647,0.40476068,1.35557637,0.77081642,0.09408327,0.37466432,0.59768068,2.13188410
0.59129565,3.82499102,0.07241558,0.40238008,1.37446740,0.76590504,0.09202681,0.36620138,0.59420385,2.10678634
0.59729865,3.78389478,0.07284860,0.39946175,1.38978466,0.76046160,0.08996907,0.35691571,0.58963461,2.07833366
0.60330165,3.73841401,0.07317618,0.39612794,1.40147288,0.75460851,0.08792818,0.34701859,0.58420945,2.04726029
0.60930465,3.68960726,0.07338578,0.39250003,1.40949683,0.74844412,0.08591711,0.33672387,0.57816803,2.01427748
0.61530765,3.63846667,0.07346227,0.38869603,1.41384205,0.74204325,0.08394423,0.32624265,0.57174565,1.98006065
0.62131066,3.58590568,0.07338880,0.38482852,1.41451647,0.73545932,0.08201398,0.31577819,0.56516616,1.94523907
0.62731366,3.53275137,0.07314775,0.38100293,1.41155263,0.72872757,0.08012783,0.30552138,0.55863533,1.91038793
0.63331666,3.47974060,0.07272180,0.37731634,1.40501023,0.72186927,0.07828522,0.29564652,0.55233509,1.87602263
0.63931966,3.42751942,0.07209505,0.37385655,1.39497877,0.71489637,0.07648453,0.28630793,0.54641851,1.84259489
0.64532266,3.37664477,0.07125404,0.37070160,1.38157983,0.70781635,0.07472403,0.27763704,0.54100585,1.81049048
0.65132566,3.32758768,0.07018872,0.36791955,1.36496874,0.70063686,0.07300264,0.26974031,0.53618166,1.78002815
0.65732866,3.28073734,0.06889323,0.36556850,1.34533533,0.69336979,0.07132060,0.26269785,0.53199304,1.75145966
0.66333167,3.23640534,0.06736647,0.36369677,1.32290358,0.68603452,0.06967989,0.25656277,0.52844913,1.72497051
0.66933467,3.19482973,0.06561249,0.36234321,1.29792993,0.67866020,0.06808444,0.25136131,0.52552177,1.70068149
0.67533767,3.15617865,0.06364056,0.36153758,1.27070043,0.67128683,0.06654013,0.24709359,0.52314739,1.67865085
0.68134067,3.12055359,0.06146504,0.36130083,1.24152661,0.66396523,0.06505463,0.24373513,0.52123006,1.65887717
0.68734367,3.08799219,0.05910500,0.36164555,1.21074032,0.65675584,0.06363699,0.24123886,0.51964565,1.64130304
0.69334667,3.05847100,0.05658363,0.36257616,1.17868773,0.64972657,0.06229717,0.23953773,0.51824690,1.62581948
0.69934967,3.03190830,0.05392751,0.36408923,1.14572291,0.64294980,0.06104539,0.23854772,0.51686940,1.61227127
0.70535268,3.00816742,0.05116576,0.36617358,1.11220107,0.63649879,0.05989152,0.23817119,0.51533811,1.60046320
0.71135568,2.98706077,0.04832906,0.36881052,1.07847202,0.63044378,0.05884437,0.23830054,0.51347441,1.59016712
0.71735868,2.96835469,0.04544877,0.37197390,1.04487397,0.62484802,0.05791113,0.23882190,0.51110324,1.58112970
0.72336168,2.95177545,0.04255597,0.37563026,1.01172808,0.61976396,0.05709678,0.23961887,0.50806014,1.57308079
0.72936468,2.93701624,0.03968067,0.37973901,0.97933378,0.61522994,0.05640367,0.24057623,0.50419801,1.56574211
0.73536768,2.92374516,0.03685106,0.38425267,0.94796522,0.61126745,0.05583122,0.24158333,0.49939322,1.55883592
0.74137069,2.91161409,0.03409298,0.38911721,0.91786863,0.60787927,0.05537576,0.24253734,0.49355084,1.55209355
0.74737369,2.90026831,0.03142947,0.39427254,0.88926096,0.60504851,0.05503053,0.24334600,0.48660891,1.54526339
0.75337669,2.88935656,0.02888054,0.39965321,0.86232939,0.60273868,0.05478583,0.24393005,0.47854146,1.53811817
0.75937969,2.87854142,0.02646307,0.40518934,0.83723189,0.60089480,0.05462935,0.24422511,0.46936025,1.53046127
0.76538269,2.86750988,0.02419089,0.41080770,0.81409853,0.59944548,0.05454652,0.24418317,0.45911529,1.52213211
0.77138569,2.85598378,0.02207496,0.41643319,0.79303353,0.59830608,0.05452113,0.24377354,0.44789398,1.51301045
0.77738869,2.84373015,0.02012368,0.42199050,0.77411780,0.59738255,0.05453588,0.24298334,0.43581915,1.50301964
0.78339170,2.83057129,0.01834327,0.42740599,0.75741184,0.59657604,0.05457310,0.24181760,0.42304606,1.49212911
0.78939470,2.81639437,0.01673820,0.43260986,0.74295890,0.59578804,0.05461542,0.24029890,0.40975855,1.48035589
0.79539770,2.80116050,0.01531166,0.43753842,0.73078821,0.59492576,0.05464649,0.23846675,0.39616453,1.46776572
0.80140070,2.78491300,0.01406599,0.44213635,0.72091810,0.59390754,0.05465162,0.23637655,0.38249111,1.45447348
0.80740370,2.76778451,0.01300311,0.44635905,0.71335905,0.59266815,0.05461839,0.23409840,0.36897944,1.44064329
0.81340670,2.75000272,0.01212488,0.45017464,0.70811623,0.59116349,0.05453718,0.23171555,0.35587956,1.42648819
0.81940970,2.73189404,0.01143340,0.45356578,0.70519180,0.58937465,0.05440150,0.22932273,0.34344537,1.41226928
0.82541271,2.71388482,0.01093120,0.45653091,0.70458649,0.58731097,0.05420831,0.22702422,0.33192982,1.39829433
0.83141571,2.69649955,0.01062135,0.45908496,0.70630054,0.58501189,0.05395812,0.22493168,0.32158039,1.38491541
0.83741871,2.68035535,0.01050747,0.46125931,0.71033388,0.58254742,0.05365493,0.22316183,0.31263486,1.37252550
0.84342171,2.66615243,0.01059362,0.46310092,0.71668543,0.58001710,0.05330605,0.22183387,0.30531747,1.36155365
0.84942471,2.65466012,0.01088409,0.46467070,0.72535149,0.57754743,0.05292177,0.22106674,0.29983522,1.35245839
0.85542771,2.64669825,0.01138311,0.46604095,0.73632322,0.57528774,0.05251485,0.22097613,0.29637443,1.34571929
0.86143072,2.64311401,0.01209441,0.46729207,0.74958327,0.57340459,0.05209997,0.22167136,0.29509749,1.34182646
0.86743372,2.64475476,0.01302083,0.46850860,0.76510164,0.57207493,0.05169307,0.22325216,0.29613957,1.34126792
0.87343672,2.65243733,0.01416372,0.46977482,0.78283097,0.57147827,0.05131059,0.22580538,0.29960552,1.34451521
0.87943972,2.66691491,0.01552243,0.47117001,0.80270146,0.57178810,0.05096878,0.22940176,0.30556678,1.35200728
0.88544272,2.68884280,0.01709372,0.47276375,0.82461572,0.57316315,0.05068299,0.23409294,0.31405837,1.36413345
0.89144572,2.71874448,0.01887126,0.47461153,0.84844388,0.57573863,0.05046704,0.23990870,0.32507619,1.38121586
0.89744872,2.75697971,0.02084507,0.47675076,0.87401930,0.57961824,0.05033266,0.24685463,0.33857453,1.40349234
0.90345173,2.80371643,0.02300115,0.47919775,0.90113528,0.58486703,0.05028910,0.25491051,0.35446421,1.43110052
0.90945473,2.85890800,0.02532115,0.48194551,0.92954306,0.59150579,0.05034288,0.26402926,0.37261125,1.46406403
0.91545773,2.92227748,0.02778221,0.48496295,0.95895150,0.59950721,0.05049768,0.27413686,0.39283660,1.50228186
0.92146073,2.99331009,0.03035692,0.48819516,0.98902860,0.60879401,0.05075440,0.28513311,0.41491676,1.54552141
0.92746373,3.07125489,0.03301352,0.49156515,1.01940509,0.61923931,0.05111141,0.29689338,0.43858583,1.59341613
0.93346673,3.15513596,0.03571621,0.49497675,1.04968009,0.63066928,0.05156489,0.30927138,0.46353874,1.64546802
0.93946973,3.24377325,0.03842574,0.49831870,1.07942882,0.64286786,0.05210932,0.32210286,0.48943607,1.70105535
0.94547274,3.33581241,0.04110012,0.50146965,1.10821214,0.65558360,0.05273804,0.33521006,0.51591022,1.75944543
0.95147574,3.42976264,0.04369548,0.50430374,1.13558757,0.66853807,0.05344381,0.34840698,0.54257297,1.81981208
0.95747874,3.52404091,0.04616720,0.50669662,1.16112146,0.68143560,0.05421937,0.36150507,0.56902424,1.88125728
0.96348174,3.61702071,0.04847099,0.50853143,1.18440170,0.69397384,0.05505796,0.37431921,0.59486179,1.94283604
0.96948474,3.70708306,0.05056416,0.50970441,1.20505039,0.70585457,0.05595372,0.38667366,0.61969154,2.00358341
0.97548774,3.79266732,0.05240681,0.51012993,1.22273591,0.71679424,0.05690198,0.39840783,0.64313819,2.06254247
0.98149075,3.87231950,0.05396307,0.50974450,1.23718363,0.72653377,0.05789932,0.40938139,0.66485561,2.11879194
0.98749375,3.94473559,0.05520221,0.50850965,1.24818484,0.73484700,0.05894356,0.41947866,0.68453667,2.17147208
0.99349675,4.00879790,0.05609959,0.50641349,1.25560326,0.74154754,0.06003347,0.42861198,0.70192192,2.21980777
0.99949975,4.06360284,0.05663750,0.50347087,1.25937877,0.74649357,0.06116838,0.43672381,0.71680691,2.26312760
1.00550275,4.10847871,0.05680564,0.49972211,1.25952816,0.74959047,0.06234762,0.44378763,0.72904756,2.30087822
1.01150575,4.14299325,0.05660155,0.49523051,1.25614274,0.75079126,0.06356987,0.44980733,0.73856352,2.33263333
1.01750875,4.16695054,0.05603055,0.49007874,1.24938298,0.75009487,0.06483247,0.45481538,0.74533921,2.35809718
1.02351176,4.18037824,0.05510558,0.48436430,1.23947040,0.74754242,0.06613068,0.45886971,0.74942250,2.37710255
1.02951476,4.18350610,0.05384672,0.47819451,1.22667709,0.74321196,0.06745704,0.46204951,0.75092112,2.38960374
1.03551776,4.17673742,0.05228045,0.47168119,1.21131362,0.73721191,0.06880083,0.46445019,0.74999697,2.39566518
1.04152076,4.16061565,0.05043874,0.46493544,1.19371569,0.72967380,0.07014775,0.46617781,0.74685858,2.39544665
1.04752376,4.13578815,0.04835798,0.45806288,1.17423063,0.72074470,0.07147966,0.46734319,0.74175209,2.38918618
1.05352676,4.10296951,0.04607784,0.45115950,1.15320412,0.71057992,0.07277477,0.46805613,0.73495127,2.37718181
1.05952976,4.06290671,0.04363994,0.44430851,1.13096809,0.69933632,0.07400792,0.46842003,0.72674695,2.35977338
1.06553277,4.01634791,0.04108672,0.43757830,1.10783029,0.68716670,0.07515119,0.46852707,0.71743643,2.33732544
1.07153577,3.96401657,0.03846020,0.43102148,1.08406609,0.67421549,0.07617477,0.46845436,0.70731332,2.31021219
1.07753877,3.90659199,0.03580089,0.42467522,1.05991272,0.66061586,0.07704798,0.46826117,0.69665822,2.27880519
1.08354177,3.84469673,0.03314685,0.41856257,1.03556623,0.64648841,0.07774045,0.46798725,0.68573063,2.24346425
1.08954477,3.77889108,0.03053292,0.41269481,1.01118115,0.63194121,0.07822345,0.46765243,0.67476223,2.20453166
1.09554777,3.70967382,0.02799004,0.40707440,0.98687249,0.61707112,0.07847120,0.46725731,0.66395196,2.16232973
1.10155078,3.63748860,0.02554489,0.40169848,0.96271991,0.60196604,0.07846207,0.46678498,0.65346259,2.11716117
1.10755378,3.56273424,0.02321962,0.39656241,0.93877347,0.58670781,0.07817975,0.46620361,0.64341906,2.06931183
1.11355678,3.48577765,0.02103178,0.39166317,0.91506047,0.57137531,0.07761419,0.46546961,0.63390828,2.01905510
1.11955978,3.40696765,0.01899440,0.38700237,0.89159275,0.55604742,0.07676221,0.46453117,0.62498030,1.96665717
1.12556278,3.32664793,0.01711622,0.38258841,0.86837385,0.54080557,0.07562790,0.46333188,0.61665053,1.91238252
1.13156578,3.24516803,0.01540201,0.37843793,0.84540556,0.52573546,0.07422268,0.46181422,0.60890279,1.85649869
1.13756878,3.16289107,0.01385296,0.37457612,0.82269337,0.51092784,0.07256500,0.45992270,0.60169301,1.79928011
1.14357179,3.08019751,0.01246715,0.37103608,0.80025058,0.49647823,0.07067973,0.45760638,0.59495317,1.74101035
1.14957479,2.99748482,0.01123998,0.36785712,0.77810075,0.48248555,0.06859731,0.45482087,0.58859540,1.68198268
1.15557779,2.91516319,0.01016467,0.36508231,0.75627865,0.46904980,0.06635259,0.45152954,0.58251613,1.62249900
1.16158079,2.83364774,0.00923269,0.36275525,0.73482961,0.45626892,0.06398358,0.44770409,0.57660004,1.56286731
1.16758379,2.75334842,0.00843421,0.36091656,0.71380768,0.44423521,0.06153008,0.44332450,0.57072387,1.50339804
1.17358679,2.67465848,0.00775845,0.35960018,0.69327273,0.43303144,0.05903221,0.43837848,0.56476007,1.44439973
1.17958979,2.59794307,0.00719403,0.35882999,0.67328706,0.42272721,0.05652913,0.43286062,0.55858028,1.38617463
1.18559280,2.52352906,0.00672928,0.35861680,0.65391171,0.41337565,0.05405781,0.42677132,0.55205871,1.32901467
1.19159580,2.45169735,0.00635244,0.35895623,0.63520303,0.40501102,0.05165193,0.42011580,0.54507544,1.27319830
1.19759880,2.38267861,0.00605194,0.35982753,0.61720976,0.39764718,0.04934113,0.41290322,0.53751974,1.21898862
1.20360180,2.31665302,0.00581651,0.36119352,0.59997093,0.39127733,0.04715044,0.40514611,0.52929336,1.16663288
1.20960480,2.25375431,0.00563539,0.36300177,0.58351467,0.38587491,0.04509999,0.39686022,0.52031377,1.11636361
1.21560780,2.19407792,0.00549843,0.36518684,0.56785817,0.38139570,0.04320499,0.38806477,0.51051737,1.06840114
1.22161081,2.13769278,0.00539623,0.36767361,0.55300857,0.37778108,0.04147601,0.37878309,0.49986256,1.02295733
1.22761381,2.08465578,0.00532024,0.37038146,0.53896479,0.37496203,0.03991937,0.36904367,0.48833245,0.98024009
1.23361681,2.03502781,0.00526284,0.37322889,0.52572001,0.37286383,0.03853779,0.35888139,0.47593727,0.94045822
1.23961981,1.98889006,0.00521747,0.37613850,0.51326453,0.37141095,0.03733104,0.34833892,0.46271611,0.90382614
1.24562281,1.94635921,0.00517869,0.37904170,0.50158874,0.37053183,0.03629678,0.33746801,0.44873806,0.87056773
1.25162581,1.90760003,0.00514222,0.38188302,0.49068586,0.37016328,0.03543124,0.32633061,0.43410239,0.84091910
1.25762881,1.87283440,0.00510508,0.38462360,0.48055412,0.37025404,0.03472991,0.31499957,0.41893792,0.81512965
1.26363182,1.84234563,0.00506556,0.38724355,0.47119823,0.37076730,0.03418814,0.30355885,0.40340125,0.79346128
1.26963482,1.81647755,0.00502328,0.38974305,0.46262978,0.37168200,0.03380151,0.29210310,0.38767407,0.77618558
1.27563782,1.79562814,0.00497921,0.39214196,0.45486673,0.37299283,0.03356607,0.28073655,0.37195936,0.76357893
1.28164082,1.78023771,0.00493563,0.39447803,0.44793170,0.37470875,0.03347844,0.26957122,0.35647680,0.75591592
1.28764382,1.77077244,0.00489609,0.39680378,0.44184941,0.37685034,0.03353565,0.25872447,0.34145729,0.75346112
1.29364682,1.76770379,0.00486538,0.39918209,0.43664322,0.37944607,0.03373488,0.24831598,0.32713695,0.75645992
1.29964982,1.77148528,0.00484939,0.40168092,0.43233119,0.38252767,0.03407306,0.23846421,0.31375061,0.76512869
1.30565283,1.78252786,0.00485503,0.40436752,0.42892184,0.38612506,0.03454635,0.22928273,0.30152527,0.77964507
1.31165583,1.80117523,0.00489006,0.40730229,0.42640999,0.39026111,0.03514962,0.22087627,0.29067350,0.80013869
1.31765883,1.82768078,0.00496291,0.41053296,0.42477308,0.39494665,0.03587592,0.21333702,0.28138730,0.82668300
1.32366183,1.86218733,0.00508251,0.41408938,0.42396808,0.40017604,0.03671600,0.20674109,0.27383236,0.85928856
1.32966483,1.90471087,0.00525804,0.41797917,0.42392957,0.40592370,0.03765792,0.20114551,0.26814324,0.89789800
1.33566783,1.95512919,0.00549870,0.42218479,0.42456889,0.41214179,0.03868681,0.19658590,0.26441933,0.94238303
1.34167084,2.01317584,0.00581340,0.42666201,0.42577471,0.41875922,0.03978483,0.19307478,0.26272204,0.99254324
1.34767384,2.07843979,0.00621054,0.43133999,0.42741491,0.42568218,0.04093124,0.19060085,0.26307304,1.04810680
1.35367684,2.15037040,0.00669765,0.43612308,0.42933983,0.43279598,0.04210271,0.18912904,0.26545380,1.10873271
1.35967984,2.22828731,0.00728112,0.44089406,0.43138660,0.43996835,0.04327382,0.18860155,0.26980629,1.17401432
1.36568284,2.31139445,0.00796586,0.44551882,0.43338446,0.44705375,0.04441768,0.18893964,0.27603489,1.24348369
1.37168584,2.39879722,0.00875501,0.44985201,0.43516070,0.45389862,0.04550670,0.19004622,0.28400937,1.31661643
1.37768884,2.48952161,0.00964964,0.45374355,0.43654684,0.46034713,0.04651347,0.19180903,0.29356875,1.39283671
1.38369185,2.58253426,0.01064851,0.45704532,0.43738480,0.46624713,0.04741166,0.19410434,0.30452605,1.47152202
1.38969485,2.67676233,0.01174784,0.45961788,0.43753267,0.47145591,0.04817693,0.19680092,0.31667347,1.55200759
1.39569785,2.77111232,0.01294112,0.46133674,0.43686964,0.47584551,0.04878778,0.19976416,0.32978808,1.63359040
1.40170085,2.86448698,0.01421907,0.46209765,0.43530005,0.47930711,0.04922634,0.20286017,0.34363757,1.71553279
1.40770385,2.95580007,0.01556958,0.46182099,0.43275616,0.48175453,0.04947895,0.20595958,0.35798596,1.79706598
1.41370685,3.04398868,0.01697778,0.46045461,0.42919963,0.48312637,0.04953667,0.20894109,0.37259902,1.87739373
1.41970985,3.12802314,0.01842627,0.45797535,0.42462163,0.48338703,0.04939553,0.21169443,0.38724922,1.95569661
1.42571286,3.20691503,0.01989535,0.45438896,0.41904170,0.48252637,0.04905661,0.21412281,0.40172015,2.03113729
1.43171586,3.27972370,0.02136346,0.44972864,0.41250540,0.48055821,0.04852592,0.21614461,0.41581004,2.10286737
1.43771886,3.34556197,0.02280763,0.44405226,0.40508109,0.47751784,0.04781414,0.21769448,0.42933464,2.17003603
1.44372186,3.40360167,0.02420410,0.43743850,0.39685597,0.47345877,0.04693611,0.21872372,0.44212917,2.23180083
1.44972486,3.45307975,0.02552899,0.42998227,0.38793174,0.46844887,0.04591025,0.21919999,0.45404940,2.28734085
1.45572786,3.49330542,0.02675899,0.42178958,0.37842012,0.46256632,0.04475793,0.21910647,0.46497212,2.33587194
1.46173087,3.52366867,0.02787214,0.41297232,0.36843859,0.45589559,0.04350266,0.21844054,0.47479472,2.37666391
1.46773387,3.54365037,0.02884861,0.40364316,0.35810650,0.44852367,0.04216938,0.21721206,0.48343440,2.40905924
1.47373687,3.55283382,0.02967139,0.39391100,0.34754186,0.44053684,0.04078371,0.21544143,0.49082686,2.43249241
1.47973987,3.55091732,0.03032701,0.38387700,0.33685883,0.43201807,0.03937129,0.21315744,0.49692476,2.44650928
1.48574287,3.53772727,0.03080608,0.37363168,0.32616609,0.42304530,0.03795716,0.21039526,0.50169613,2.45078540
1.49174587,3.51323097,0.03110381,0.36325285,0.31556607,0.41369047,0.03656530,0.20719434,0.50512271,2.44514234
1.49774887,3.47754831,0.03122031,0.35280474,0.30515494,0.40401946,0.03521822,0.20359671,0.50719851,2.42956098
1.50375188,3.43096132,0.03116075,0.34233814,0.29502334,0.39409277,0.03393673,0.19964535,0.50792858,2.40419104
1.50975488,3.37392067,0.03093540,0.33189144,0.28525757,0.38396690,0.03273977,0.19538304,0.50732803,2.36935590
1.51575788,3.30704839,0.03055941,0.32149262,0.27594121,0.37369614,0.03164441,0.19085143,0.50542142,2.32555233
1.52176088,3.23113608,0.03005248,0.31116177,0.26715683,0.36333480,0.03066582,0.18609057,0.50224230,2.27344475
1.52776388,3.14713817,0.02943834,0.30091413,0.25898767,0.35293948,0.02981743,0.18113864,0.49783304,2.21385406
1.53376688,3.05616008,0.02874408,0.29076330,0.25151906,0.34257129,0.02911103,0.17603202,0.49224479,2.14774124
1.53976988,2.95944131,0.02799937,0.28072450,0.24483942,0.33229786,0.02855696,0.17080557,0.48553742,2.07618627
1.54577289,2.85833391,0.02723557,0.27081756,0.23904072,0.32219484,0.02816422,0.16549307,0.47777945,2.00036313
1.55177589,2.75427686,0.02648477,0.26106957,0.23421831,0.31234694,0.02794060,0.16012768,0.46904780,1.92151176
1.55777889,2.64876718,0.02577879,0.25151694,0.23047001,0.30284835,0.02789279,0.15474248,0.45942733,1.84090818
1.56378189,2.54332889,0.02514823,0.24220681,0.22789462,0.29380234,0.02802636,0.14937097,0.44901004,1.75983376
1.56978489,2.43948073,0.02462144,0.23319780,0.22658967,0.28532037,0.02834578,0.14404736,0.43789401,1.67954499
1.57578789,2.33870390,0.02422369,0.22455984,0.22664867,0.27752031,0.02885434,0.13880687,0.42618205,1.60124470
1.58179090,2.24241102,0.02397630,0.21637347,0.22815797,0.27052429,0.02955406,0.13368575,0.41398000,1.52605581
1.58779390,2.15191714,0.02389601,0.20872829,0.23119324,0.26445587,0.03044553,0.12872122,0.40139492,1.45499842
1.59379690,2.06841390,0.02399436,0.20172087,0.23581591,0.25943694,0.03152779,0.12395121,0.38853313,1.38897095
1.59979990,1.99294759,0.02427733,0.19545218,0.24206963,0.25558437,0.03279818,0.11941395,0.37549825,1.32873559
1.60580290,1.92640145,0.02474511,0.19002458,0.24997698,0.25300653,0.03425225,0.11514750,0.36238932,1.27490854
1.61180590,1.86948281,0.02539200,0.18553866,0.25953660,0.25179989,0.03588364,0.11118918,0.34929915,1.22795473
1.61780890,1.82271500,0.02620659,0.18208990,0.27072086,0.25204580,0.03768407,0.10757495,0.33631295,1.18818704
1.62381191,1.78643394,0.02717202,0.17976536,0.28347419,0.25380759,0.03964338,0.10433885,0.32350733,1.15576948
1.62981491,1.76078930,0.02826647,0.17864052,0.29771228,0.25712802,0.04174955,0.10151238,0.31094971,1.13072393
1.63581791,1.74574953,0.02946378,0.17877636,0.31332204,0.26202727,0.04398890,0.09912407,0.29869814,1.11293973
1.64182091,1.74111050,0.03073423,0.18021673,0.33016252,0.26850146,0.04634619,0.09719906,0.28680157,1.10218554
1.64782391,1.74650698,0.03204544,0.18298614,0.34806669,0.27652172,0.04880492,0.09575878,0.27530042,1.09812274
1.65382691,1.76142647,0.03336337,0.18708799,0.36684400,0.28603392,0.05134748,0.09482082,0.26422759,1.10031975
