energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-3.42471236,6.58963279,0.14132575,4.16882287,0.04937297,0.38003663,0.73283185,1.08512034,0.08700406,0.96097071
-3.41870935,6.71757603,0.15448256,4.23736077,0.05099618,0.39552057,0.75562900,1.09136886,0.09046720,0.99419477
-3.41270635,6.85009159,0.16814124,4.30743945,0.05251706,0.41122460,0.77963838,1.09918984,0.09400583,1.02839975
-3.40670335,6.98547692,0.18215790,4.37817902,0.05393212,0.42696730,0.80457538,1.10830902,0.09757298,1.06324766
-3.40070035,7.12168413,0.19636778,4.44849164,0.05524080,0.44254965,0.83011704,1.11838398,0.10111622,1.09835456
-3.39469735,7.25636259,0.21058759,4.51709819,0.05644536,0.45775835,0.85590475,1.12902027,0.10457903,1.13329684
-3.38869435,7.38691879,0.22461893,4.58255736,0.05755071,0.47236992,0.88154877,1.13978947,0.10790248,1.16761930
-3.38269135,7.51059072,0.23825249,4.64330540,0.05856401,0.48615562,0.90663453,1.15024843,0.11102704,1.20084493
-3.37668834,7.62453348,0.25127314,4.69770465,0.05949427,0.49888698,0.93073049,1.15995867,0.11389457,1.23248608
-3.37068534,7.72591224,0.26346562,4.74409815,0.06035174,0.51034181,0.95339754,1.16850538,0.11645018,1.26205679
-3.36468234,7.81199843,0.27462070,4.78086773,0.06114740,0.52031040,0.97419949,1.17551494,0.11864416,1.28908568
-3.35867934,7.88026510,0.28454151,4.80649278,0.06189229,0.52860182,0.99271450,1.18067054,0.12043365,1.31312920
-3.35267634,7.92847727,0.29304993,4.81960685,0.06259701,0.53504996,1.00854681,1.18372521,0.12178414,1.33378472
-3.34667334,7.95477366,0.29999256,4.81904958,0.06327116,0.53951914,1.02133859,1.18451186,0.12267066,1.35070302
-3.34067034,7.95773651,0.30524625,4.80391178,0.06392298,0.54190899,1.03078123,1.18295011,0.12307863,1.36359972
-3.33466733,7.93644676,0.30872275,4.77357180,0.06455905,0.54215843,1.03662569,1.17904964,0.12300428,1.37226534
-3.32866433,7.89052260,0.31037237,4.72772187,0.06518417,0.54024851,1.03869145,1.17291008,0.12245479,1.37657336
-3.32266133,7.82014004,0.31018647,4.66638346,0.06580131,0.53620398,1.03687362,1.16471766,0.12144793,1.37648627
-3.31665833,7.72603482,0.30819861,4.58991150,0.06641176,0.53009356,1.03114791,1.15473855,0.12001140,1.37205898
-3.31065533,7.60948596,0.30448433,4.49898735,0.06701538,0.52202866,1.02157306,1.14330947,0.11818177,1.36343964
-3.30465233,7.47228144,0.29915956,4.39460125,0.06761085,0.51216078,1.00829078,1.13082582,0.11600322,1.35086756
-3.29864932,7.31666779,0.29237773,4.27802508,0.06819609,0.50067760,0.99152281,1.11772777,0.11352596,1.33466830
-3.29264632,7.14528526,0.28432561,4.15077672,0.06876858,0.48779781,0.97156554,1.10448488,0.11080449,1.31524601
-3.28664332,6.96109123,0.27521813,4.01457751,0.06932578,0.47376497,0.94878207,1.09157973,0.10789588,1.29307316
-3.28064032,6.76727458,0.26529237,3.87130439,0.06986539,0.45884063,0.92359206,1.07949128,0.10485786,1.26867795
-3.27463732,6.56716431,0.25480087,3.72293857,0.07038559,0.44329692,0.89645991,1.06867837,0.10174708,1.24262994
-3.26863432,6.36413539,0.24400460,3.57151246,0.07088522,0.42740904,0.86788152,1.05956413,0.09861741,1.21552416
-3.26263132,6.16151550,0.23316580,3.41905666,0.07136381,0.41144773,0.83837034,1.05252178,0.09551850,1.18796455
-3.25662831,5.96249565,0.22254090,3.26754857,0.07182159,0.39567235,0.80844317,1.04786241,0.09249448,1.16054710
-3.25062531,5.77004787,0.21237378,3.11886436,0.07225942,0.38032447,0.77860633,1.04582524,0.08958296,1.13384347
-3.24462231,5.58685275,0.20288959,2.97473550,0.07267861,0.36562256,0.74934274,1.04657075,0.08681435,1.10838576
-3.23861931,5.41523904,0.19428928,2.83671112,0.07308086,0.35175772,0.72110040,1.05017696,0.08421146,1.08465288
-3.23261631,5.25713736,0.18674491,2.70612708,0.07346808,0.33889075,0.69428272,1.05663915,0.08178939,1.06305924
-3.22661331,5.11404917,0.18039600,2.58408251,0.07384235,0.32715051,0.66924100,1.06587292,0.07955583,1.04394601
-3.22061031,4.98703176,0.17534686,2.47142423,0.07420586,0.31663374,0.64626927,1.07772070,0.07751148,1.02757547
-3.21460730,4.87669923,0.17166504,2.36873922,0.07456101,0.30740609,0.62560167,1.09196116,0.07565090,1.01412844
-3.20860430,4.78323896,0.16938074,2.27635506,0.07491049,0.29950443,0.60741227,1.10832146,0.07396341,1.00370498
-3.20260130,4.70644215,0.16848743,2.19434803,0.07525754,0.29294010,0.59181716,1.12649152,0.07243422,0.99632815
-3.19659830,4.64574689,0.16894343,2.12255826,0.07560614,0.28770312,0.57887874,1.14613979,0.07104570,0.99195069
-3.19059530,4.60029126,0.17067439,2.06061123,0.07596130,0.28376676,0.56861166,1.16692973,0.06977858,0.99046406
-3.18459230,4.56897399,0.17357676,2.00794451,0.07632935,0.28109259,0.56099014,1.18853616,0.06861325,0.99170949
-3.17858929,4.55051967,0.17752193,1.96383884,0.07671809,0.27963545,0.55595618,1.21066078,0.06753087,0.99549042
-3.17258629,4.54354553,0.18236104,1.92745210,0.07713694,0.27934822,0.55342814,1.23304585,0.06651451,1.00158564
-3.16658329,4.54662681,0.18793028,1.89785507,0.07759692,0.28018600,0.55330918,1.25548554,0.06554991,1.00976242
-3.16058029,4.55835777,0.19405653,1.87406753,0.07811051,0.28210969,0.55549525,1.27783426,0.06462625,1.01978908
-3.15457729,4.57740587,0.20056308,1.85509350,0.07869132,0.28508861,0.55988195,1.30001142,0.06373653,1.03144628
-3.14857429,4.60255679,0.20727542,1.83995431,0.07935363,0.28910204,0.56637016,1.32200251,0.06287776,1.04453646
-3.14257129,4.63274879,0.21402669,1.82771843,0.08011169,0.29413978,0.57486997,1.34385633,0.06205095,1.05889104
-3.13656828,4.66709507,0.22066274,1.81752719,0.08097906,0.30020150,0.58530293,1.36567853,0.06126079,1.07437505
-3.13056528,4.70489389,0.22704667,1.80861537,0.08196766,0.30729511,0.59760235,1.38762173,0.06051514,1.09088886
-3.12456228,4.74562636,0.23306251,1.80032645,0.08308689,0.31543416,0.61171187,1.40987288,0.05982436,1.10836727
-3.11855928,4.78894287,0.23861811,1.79212193,0.08434278,0.32463451,0.62758242,1.43263838,0.05920051,1.12677581
-3.11255628,4.83463951,0.24364704,1.78358487,0.08573710,0.33491046,0.64516780,1.45612792,0.05865636,1.14610475
-3.10655328,4.88262639,0.24810953,1.77441781,0.08726670,0.34627056,0.66441923,1.48053785,0.05820452,1.16636119
-3.10055028,4.93289033,0.25199243,1.76443555,0.08892294,0.35871353,0.68527940,1.50603514,0.05785642,1.18755982
-3.09454727,4.98545444,0.25530825,1.75355351,0.09069139,0.37222440,0.70767638,1.53274274,0.05762143,1.20971300
-3.08854427,5.04033775,0.25809341,1.74177257,0.09255172,0.38677134,0.73151802,1.56072743,0.05750610,1.23282098
-3.08254127,5.09751748,0.26040588,1.72916153,0.09447795,0.40230333,0.75668720,1.58999075,0.05751352,1.25686290
-3.07653827,5.15689685,0.26232232,1.71583816,0.09643881,0.41874891,0.78303852,1.62046382,0.05764288,1.28178933
-3.07053527,5.21828087,0.26393499,1.70195022,0.09839851,0.43601629,0.81039667,1.65200638,0.05788923,1.30751708
-3.06453227,5.28136184,0.26534866,1.68765744,0.10031769,0.45399475,0.83855695,1.68441036,0.05824352,1.33392660
-3.05852926,5.34571605,0.26667753,1.67311555,0.10215448,0.47255739,0.86728782,1.71740795,0.05869281,1.36086248
-3.05252626,5.41081212,0.26804261,1.65846318,0.10386589,0.49156526,0.89633574,1.75068376,0.05922075,1.38813707
-3.04652326,5.47603065,0.26956940,1.64381229,0.10540912,0.51087250,0.92543196,1.78389071,0.05980826,1.41553726
-3.04052026,5.54069419,0.27138611,1.62924246,0.10674301,0.53033230,0.95430099,1.81666878,0.06043438,1.44283387
-3.03451726,5.60410554,0.27362225,1.61479915,0.10782949,0.54980338,0.98267031,1.84866550,0.06107725,1.46979329
-3.02851426,5.66559172,0.27640774,1.60049563,0.10863488,0.56915646,1.01028067,1.87955723,0.06171519,1.49619054
-3.02251126,5.72455044,0.27987218,1.58631820,0.10913113,0.58828040,1.03689641,1.90906974,0.06232780,1.52182277
-3.01650825,5.78049543,0.28414428,1.57223390,0.10929681,0.60708739,1.06231489,1.93699685,0.06289703,1.54652227
-3.01050525,5.83309694,0.28935109,1.55819984,0.10911799,0.62551693,1.08637449,1.96321585,0.06340820,1.57016780
-3.00450225,5.88221381,0.29561697,1.54417316,0.10858873,0.64353810,1.10896046,1.98769839,0.06385081,1.59269335
-2.99849925,5.92791376,0.30306195,1.53012055,0.10771142,0.66114987,1.13000799,2.01051604,0.06421920,1.61409337
-2.99249625,5.97047952,0.31179936,1.51602635,0.10649672,0.67837927,1.14950225,2.03183962,0.06451297,1.63442378
-2.98649325,6.01039890,0.32193260,1.50189845,0.10496327,0.69527742,1.16747511,2.05193205,0.06473713,1.65379825
-2.98049025,6.04833829,0.33355104,1.48777121,0.10313711,0.71191347,1.18399863,2.07113465,0.06490197,1.67237982
-2.97448724,6.08510011,0.34672501,1.47370520,0.10105077,0.72836667,1.19917550,2.08984735,0.06502261,1.69036783
-2.96848424,6.12156579,0.36150011,1.45978336,0.09874224,0.74471716,1.21312708,2.10850357,0.06511832,1.70798091
-2.96248124,6.15862727,0.37789103,1.44610412,0.09625366,0.76103573,1.22597958,2.12754110,0.06521155,1.72543685
-2.95647824,6.19711087,0.39587522,1.43277162,0.09362987,0.77737336,1.23784937,2.14737038,0.06532680,1.74293057
-2.95047524,6.23769806,0.41538688,1.41988395,0.09091695,0.79375111,1.24882829,2.16834207,0.06548924,1.76061140
-2.94447224,6.28084831,0.43631155,1.40752027,0.08816066,0.81015114,1.25897009,2.19071586,0.06572336,1.77856151
-2.93846923,6.32672938,0.45848200,1.39572776,0.08540501,0.82650930,1.26827885,2.21463242,0.06605148,1.79677664
-2.93246623,6.37515995,0.48167573,1.38450963,0.08269085,0.84271010,1.27670041,2.24009048,0.06649237,1.81515088
-2.92646323,6.42556927,0.50561441,1.37381510,0.08005473,0.85858434,1.28411741,2.26693071,0.06705995,1.83346662
-2.92046023,6.47697733,0.52996589,1.36353225,0.07752793,0.87390977,1.29034856,2.29482767,0.06776218,1.85139058
-2.91445723,6.52799811,0.55434854,1.35348459,0.07513576,0.88841488,1.29515226,2.32329086,0.06860021,1.86847677
-2.90845423,6.57686686,0.57833839,1.34343168,0.07289720,0.90178578,1.29823457,2.35167512,0.06956776,1.88417631
-2.90245123,6.62149119,0.60147872,1.33307411,0.07082478,0.91367582,1.29926125,2.37920045,0.07065088,1.89785415
-2.89644822,6.65952391,0.62329188,1.32206258,0.06892486,0.92371773,1.29787319,2.40498027,0.07182804,1.90881173
-2.89044522,6.68845448,0.64329312,1.31001089,0.06719814,0.93153744,1.29370442,2.42805719,0.07307050,1.91631487
-2.88444222,6.70571447,0.66100554,1.29651194,0.06564042,0.93676912,1.28640168,2.44744419,0.07434312,1.91962517
-2.87843922,6.70879167,0.67597591,1.28115605,0.06424361,0.93907058,1.27564449,2.46216954,0.07560537,1.91803349
-2.87243622,6.69534680,0.68779030,1.26355045,0.06299683,0.93813820,1.26116440,2.47132271,0.07681269,1.91089365
-2.86643322,6.66332661,0.69608898,1.24333891,0.06188761,0.93372075,1.24276256,2.47409910,0.07791797,1.89765454
-2.86043022,6.61106719,0.70057979,1.22022033,0.06090314,0.92563131,1.22032432,2.46984114,0.07887327,1.87788887
-2.85442721,6.53738202,0.70104929,1.19396522,0.06003136,0.91375674,1.19383019,2.45807335,0.07963151,1.85131713
-2.84842421,6.44163019,0.69737116,1.16442920,0.05926202,0.89806421,1.16336259,2.43852969,0.08014824,1.81782528
-2.84242121,6.32376105,0.68951147,1.13156284,0.05858749,0.87860464,1.12910784,2.41117167,0.08038328,1.77747552
-2.83641821,6.18433339,0.67753038,1.09541717,0.05800340,0.85551271,1.09135360,2.37619623,0.08030222,1.73050945
-2.83041521,6.02450830,0.66158046,1.05614481,0.05750899,0.82900369,1.05048165,2.33403314,0.07987776,1.67734360
-2.82441221,5.84601639,0.64190151,1.01399660,0.05710721,0.79936728,1.00695671,2.28533211,0.07909069,1.61855769
-2.81840920,5.65110169,0.61881223,0.96931408,0.05680463,0.76695870,0.96131175,2.23094044,0.07793061,1.55487631
-2.81240620,5.44244522,0.59269923,0.92251823,0.05661099,0.73218768,0.91413081,2.17187244,0.07639638,1.48714505
-2.80640320,5.22307265,0.56400383,0.87409518,0.05653870,0.69550577,0.86603002,2.10927241,0.07449610,1.41630243
-2.80040020,4.99625085,0.53320741,0.82457966,0.05660207,0.65739266,0.81763797,2.04437312,0.07224683,1.34334902
-2.79439720,4.76537842,0.50081588,0.77453707,0.05681648,0.61834213,0.76957626,1.97845183,0.06967401,1.26931525
-2.78839420,4.53387554,0.46734408,0.72454497,0.05719750,0.57884812,0.72244117,1.91278616,0.06681052,1.19522946
-2.78239120,4.30507789,0.43330074,0.67517501,0.05776000,0.53939165,0.67678717,1.84861161,0.06369553,1.12208757
-2.77638819,4.08213896,0.39917453,0.62697581,0.05851727,0.50042886,0.63311284,1.78708276,0.06037321,1.05082542
-2.77038519,3.86794439,0.36542185,0.58045772,0.05948022,0.46238068,0.59184971,1.72923936,0.05689124,0.98229497
-2.76438219,3.66504087,0.33245660,0.53607973,0.06065669,0.42562437,0.55335417,1.67597855,0.05329931,0.91724482
-2.75837919,3.47558129,0.30064228,0.49423900,0.06205088,0.39048702,0.51790249,1.62803374,0.04964760,0.85630566
-2.75237619,3.30128687,0.27028648,0.45526319,0.06366288,0.35724115,0.48568902,1.58596056,0.04598532,0.79998057
-2.74637319,3.14342596,0.24163783,0.41940559,0.06548832,0.32610235,0.45682703,1.55012942,0.04235940,0.74864027
-2.74037019,3.00280859,0.21488518,0.38684294,0.06751813,0.29722883,0.43135210,1.52072457,0.03881325,0.70252275
-2.73436718,2.87979521,0.19015892,0.35767582,0.06973844,0.27072261,0.40922743,1.49774865,0.03538584,0.66173703
-2.72836418,2.77431741,0.16753408,0.33193121,0.07213054,0.24663231,0.39035078,1.48103193,0.03211090,0.62627015
-2.72236118,2.68590863,0.14703487,0.30956689,0.07467089,0.22495703,0.37456234,1.47024534,0.02901639,0.59599697
-2.71635818,2.61374230,0.12864030,0.29047745,0.07733126,0.20565122,0.36165338,1.46491629,0.02612418,0.57069196
-2.71035518,2.55667540,0.11229061,0.27450130,0.08007890,0.18863026,0.35137501,1.46444633,0.02345001,0.55004234
-2.70435218,2.51329537,0.09789396,0.26142850,0.08287684,0.17377627,0.34344692,1.46813010,0.02100357,0.53366198
-2.69834917,2.48196886,0.08533332,0.25100912,0.08568421,0.16094430,0.33756575,1.47517483,0.01878885,0.52110573
-2.69234617,2.46089086,0.07447304,0.24296164,0.08845669,0.14996834,0.33341304,1.48472014,0.01680457,0.51188344
-2.68634317,2.44813335,0.06516508,0.23698145,0.09114710,0.14066717,0.33066253,1.49585774,0.01504478,0.50547383
-2.68034017,2.44169294,0.05725465,0.23274912,0.09370608,0.13284995,0.32898686,1.50765116,0.01349953,0.50133759
-2.67433717,2.43953684,0.05058513,0.22993821,0.09608294,0.12632136,0.32806369,1.51915518,0.01215559,0.49892990
-2.66833417,2.43964712,0.04500226,0.22822285,0.09822661,0.12088627,0.32758126,1.52943528,0.01099718,0.49771208
-2.66233117,2.44006299,0.04035761,0.22728460,0.10008675,0.11635390,0.32724337,1.53758685,0.01000673,0.49716246
-2.65632816,2.43892080,0.03651122,0.22681887,0.10161498,0.11254150,0.32677399,1.54275418,0.00916561,0.49678641
-2.65032516,2.43449158,0.03333364,0.22654067,0.10276615,0.10927749,0.32592136,1.54414906,0.00845474,0.49612537
-2.64432216,2.42521560,0.03070727,0.22618964,0.10349971,0.10640400,0.32446166,1.54106858,0.00785521,0.49476508
-2.63831916,2.40973338,0.02852726,0.22553444,0.10378098,0.10377900,0.32220221,1.53291185,0.00734883,0.49234255
-2.63231616,2.38691253,0.02670179,0.22437627,0.10358243,0.10127789,0.31898418,1.51919494,0.00691849,0.48855207
-2.62631316,2.35586957,0.02515218,0.22255159,0.10288476,0.09879456,0.31468468,1.49956367,0.00654859,0.48314985
-2.62031016,2.31598604,0.02381250,0.21993397,0.10167782,0.09624203,0.30921817,1.47380338,0.00622524,0.47595723
-2.61430715,2.26691817,0.02262913,0.21643497,0.09996125,0.09355260,0.30253715,1.44184544,0.00593648,0.46686249
-2.60830415,2.20859958,0.02156007,0.21200416,0.09774482,0.09067760,0.29463201,1.40376968,0.00567236,0.45582099
-2.60230115,2.14123666,0.02057420,0.20662817,0.09504846,0.08758671,0.28552999,1.35980269,0.00542499,0.44285372
-2.59629815,2.06529669,0.01965045,0.20032887,0.09190195,0.08426694,0.27529338,1.31031176,0.00518852,0.42804431
-2.59029515,1.98148890,0.01877703,0.19316078,0.08834419,0.08072130,0.26401671,1.25579453,0.00495906,0.41153448
-2.58429215,1.89073921,0.01795062,0.18520772,0.08442228,0.07696716,0.25182339,1.19686467,0.00473458,0.39351819
-2.57828914,1.79415954,0.01717561,0.17657893,0.08019019,0.07303454,0.23886159,1.13423412,0.00451476,0.37423470
-2.57228614,1.69301299,0.01646349,0.16740476,0.07570730,0.06896410,0.22529968,1.06869268,0.00430086,0.35396073
-2.56628314,1.58867632,0.01583219,0.15783214,0.07103671,0.06480527,0.21132146,1.00108567,0.00409554,0.33300220
-2.56028014,1.48260127,0.01530563,0.14801998,0.06624353,0.06061428,0.19712127,0.93229083,0.00390267,0.31168566
-2.55427714,1.37627644,0.01491323,0.13813462,0.06139309,0.05645237,0.18289928,0.86319528,0.00372722,0.29034997
-2.54827414,1.27119117,0.01468965,0.12834568,0.05654928,0.05238411,0.16885718,0.79467364,0.00357505,0.26933842
-2.54227114,1.16880280,0.01467441,0.11882221,0.05177297,0.04847602,0.15519442,0.72756818,0.00345280,0.24899152
-2.53626813,1.07050856,0.01491174,0.10972939,0.04712066,0.04479543,0.14210516,0.66267173,0.00336776,0.22964085
-2.53026513,0.97762276,0.01545037,0.10122585,0.04264330,0.04140962,0.12977610,0.60071399,0.00332772,0.21160395
-2.52426213,0.89135989,0.01634328,0.09346162,0.03838546,0.03838531,0.11838518,0.54235148,0.00334090,0.19518039
-2.51825913,0.81282369,0.01764752,0.08657662,0.03438471,0.03578847,0.10810124,0.48816149,0.00341579,0.18064905
-2.51225613,0.74300202,0.01942394,0.08069989,0.03067125,0.03368439,0.09908456,0.43863977,0.00356111,0.16826650
-2.50625313,0.68276702,0.02173675,0.07594914,0.02726788,0.03213800,0.09148817,0.39420176,0.00378565,0.15826637
-2.50025013,0.63287958,0.02465307,0.07243092,0.02419015,0.03121439,0.08545987,0.35518699,0.00409819,0.15085946
-2.49424712,0.59399744,0.02824228,0.07024091,0.02144667,0.03097945,0.08114464,0.32186591,0.00450734,0.14623447
-2.48824412,0.56668541,0.03257515,0.06946450,0.01903968,0.03150059,0.07868735,0.29444863,0.00502145,0.14455908
-2.48224112,0.55142682,0.03772285,0.07017741,0.01696559,0.03284735,0.07823549,0.27309473,0.00564838,0.14598100
-2.47623812,0.54863480,0.04375573,0.07244616,0.01521574,0.03509195,0.07994161,0.25792337,0.00639540,0.15062902
-2.47023512,0.55866240,0.05074186,0.07632848,0.01377706,0.03830960,0.08396525,0.24902305,0.00726896,0.15861359
-2.46423212,0.58181050,0.05874547,0.08187336,0.01263283,0.04257848,0.09047407,0.24646033,0.00827446,0.17002698
-2.45822911,0.61833270,0.06782514,0.08912085,0.01176337,0.04797942,0.09964402,0.25028686,0.00941612,0.18494273
-2.45222611,0.66843668,0.07803186,0.09810143,0.01114664,0.05459504,0.11165823,0.26054433,0.01069669,0.20341444
-2.44622311,0.73228149,0.08940709,0.10883506,0.01075887,0.06250848,0.12670444,0.27726703,0.01211732,0.22547382
-2.44022011,0.80997087,0.10198067,0.12132977,0.01057506,0.07180153,0.14497103,0.30048172,0.01367730,0.25112811
-2.43421711,0.90154253,0.11576875,0.13558007,0.01056946,0.08255229,0.16664136,0.33020488,0.01537400,0.28035678
-2.42821411,1.00695386,0.13077190,0.15156492,0.01071595,0.09483229,0.19188656,0.36643734,0.01720269,0.31310791
-2.42221111,1.12606462,0.14697327,0.16924568,0.01098841,0.10870312,0.22085696,0.40915660,0.01915649,0.34929416
-2.41620810,1.25861749,0.16433698,0.18856382,0.01136105,0.12421275,0.25367217,0.45830725,0.02122635,0.38878870
-2.41020510,1.40421738,0.18280684,0.20943883,0.01180867,0.14139154,0.29041024,0.51378982,0.02340115,0.43142124
-2.40420210,1.56231072,0.20230537,0.23176611,0.01230696,0.16024819,0.33109633,0.57544893,0.02566773,0.47697447
-2.39819910,1.73216600,0.22273331,0.25541533,0.01283278,0.18076580,0.37569125,0.64306116,0.02801118,0.52518111
-2.39219610,1.91285695,0.24396953,0.28022908,0.01336437,0.20289818,0.42408053,0.71632361,0.03041501,0.57572190
-2.38619310,2.10324967,0.26587152,0.30602222,0.01388163,0.22656679,0.47606468,0.79484376,0.03286157,0.62822475
-2.38019010,2.30199521,0.28827648,0.33258183,0.01436636,0.25165847,0.53135116,0.87813153,0.03533236,0.68226530
-2.37418709,2.50752869,0.31100294,0.35966806,0.01480250,0.27802416,0.58954888,0.96559412,0.03780858,0.73736917
-2.36818409,2.71807619,0.33385306,0.38701589,0.01517628,0.30547902,0.65016577,1.05653449,0.04027157,0.79301597
-2.36218109,2.93167018,0.35661556,0.41433790,0.01547646,0.33380388,0.71260995,1.15015362,0.04270341,0.84864531
-2.35617809,3.14617393,0.37906914,0.44132806,0.01569443,0.36274843,0.77619498,1.24555733,0.04508752,0.90366484
-2.35017509,3.35931521,0.40098654,0.46766662,0.01582431,0.39203604,0.84014939,1.34176743,0.04740921,0.95746027
-2.34417209,3.56872864,0.42213900,0.49302594,0.01586297,0.42137021,0.90363058,1.43773730,0.04965635,1.00940729
-2.33816908,3.77200615,0.44230108,0.51707724,0.01581003,0.45044265,0.96574298,1.53237158,0.05181990,1.05888518
-2.33216608,3.96675406,0.46125571,0.53949814,0.01566772,0.47894270,1.02555992,1.62454931,0.05389450,1.10529174
-2.32616308,4.15065496,0.47879933,0.55998061,0.01544079,0.50656777,1.08214879,1.71314986,0.05587889,1.14805915
-2.32016008,4.32153234,0.49474683,0.57823931,0.01513628,0.53303443,1.13459845,1.79708065,0.05777633,1.18667029
-2.31415708,4.47741521,0.50893631,0.59401984,0.01476323,0.55808969,1.18204794,1.87530556,0.05959487,1.22067468
-2.30815408,4.61660002,0.52123325,0.60710666,0.01433241,0.58152190,1.22371535,1.94687276,0.06134743,1.24970374
-2.30215108,4.73770716,0.53153408,0.61733025,0.01385599,0.60317070,1.25892545,2.01094105,0.06305179,1.27348430
-2.29614807,4.83972905,0.53976885,0.62457333,0.01334715,0.62293550,1.28713495,2.06680318,0.06473034,1.29184998
-2.29014507,4.92206749,0.54590289,0.62877562,0.01281975,0.64078189,1.30795404,2.11390548,0.06640961,1.30474959
-2.28414207,4.98455818,0.54993744,0.62993705,0.01228792,0.65674557,1.32116323,2.15186282,0.06811963,1.31225220
-2.27813907,5.02748079,0.55190908,0.62811912,0.01176579,0.67093351,1.32672459,2.18046833,0.06989307,1.31454827
-2.27213607,5.05155387,0.55188797,0.62344426,0.01126707,0.68352192,1.32478668,2.19969763,0.07176409,1.31194682
-2.26613307,5.05791430,0.54997500,0.61609326,0.01080485,0.69475113,1.31568297,2.20970754,0.07376712,1.30486839
-2.26013007,5.04808215,0.54629797,0.60630071,0.01039130,0.70491748,1.29992362,2.21082948,0.07593539,1.29383402
-2.25412706,5.02391226,0.54100679,0.59434863,0.01003747,0.71436230,1.27818111,2.20355816,0.07829938,1.27945059
-2.24812406,4.98753451,0.53426820,0.58055861,0.00975316,0.72345856,1.25127014,2.18853631,0.08088525,1.26239300
-2.24212106,4.94128567,0.52625993,0.56528262,0.00954678,0.73259573,1.22012288,2.16653612,0.08371322,1.24338398
-2.23611806,4.88763552,0.51716479,0.54889307,0.00942530,0.74216331,1.18576056,2.13843871,0.08679604,1.22317215
-2.23011506,4.82911074,0.50716480,0.53177234,0.00939424,0.75253414,1.14926270,2.10521215,0.09013765,1.20250950
-2.22411206,4.76821960,0.49643577,0.51430235,0.00945765,0.76404779,1.11173532,2.06788930,0.09373205,1.18212890
-2.21810905,4.70738065,0.48514237,0.49685451,0.00961823,0.77699525,1.07427928,2.02754603,0.09756245,1.16272284
-2.21210605,4.64885802,0.47343402,0.47978048,0.00987731,0.79160525,1.03796024,1.98528047,0.10160084,1.14492398
-2.20610305,4.59470562,0.46144175,0.46340405,0.01023505,0.80803307,1.00378098,1.94219375,0.10580788,1.12928833
-2.20010005,4.54672176,0.44927602,0.44801442,0.01069046,0.82635224,0.97265721,1.89937234,0.11013335,1.11628170
-2.19409705,4.50641536,0.43702566,0.43386105,0.01124153,0.84654946,0.94539731,1.85787214,0.11451694,1.10626954
-2.18809405,4.47498381,0.42475777,0.42115008,0.01188536,0.86852298,0.92268649,1.81870414,0.11888959,1.09951061
-2.18209105,4.45330240,0.41251871,0.41004256,0.01261821,0.89208438,0.90507541,1.78282131,0.12317516,1.09615437
-2.17608804,4.44192438,0.40033584,0.40065406,0.01343559,0.91696371,0.89297321,1.75110670,0.12729253,1.09624189
-2.17008504,4.44109041,0.38822008,0.39305583,0.01433228,0.94281756,0.88664460,1.72436220,0.13115793,1.09970998
-2.16408204,4.45074590,0.37616890,0.38727710,0.01530240,0.96923976,0.88621069,1.70329792,0.13468754,1.10639816
-2.15807904,4.47056449,0.36416977,0.38330836,0.01633934,0.99577414,0.89165286,1.68852205,0.13780009,1.11605782
-2.15207604,4.49997607,0.35220372,0.38110535,0.01743579,1.02192876,0.90281927,1.68053130,0.14041955,1.12836320
-2.14607304,4.53819777,0.34024892,0.38059342,0.01858363,1.04719108,0.91943338,1.67970202,0.14247761,1.14292354
-2.14007004,4.58426656,0.32828405,0.38167217,0.01977394,1.07104334,0.94110400,1.68628256,0.14391598,1.15929584
-2.13406703,4.63707242,0.31629141,0.38422006,0.02099688,1.09297776,0.96733652,1.70038724,0.14468833,1.17699800
-2.12806403,4.69539153,0.30425961,0.38809877,0.02224166,1.11251091,0.99754500,1.72199266,0.14476184,1.19552177
-2.12206103,4.75791883,0.29218566,0.39315735,0.02349650,1.12919688,1.03106496,1.75093697,0.14411827,1.21434537
-2.11605803,4.82330012,0.28007668,0.39923594,0.02474866,1.14263895,1.06716681,1.78692275,0.14275450,1.23294561
-2.11005503,4.89016359,0.26795087,0.40616918,0.02598445,1.15249945,1.10506992,1.82952405,0.14068255,1.25080933
-2.10405203,4.95715114,0.25583801,0.41378914,0.02718937,1.15850773,1.14395742,1.87819800,0.13792913,1.26744427
-2.09804902,5.02294955,0.24377941,0.42192804,0.02834824,1.16046610,1.18299173,1.93230110,0.13453462,1.28238922
-2.09204602,5.08632178,0.23182733,0.43042063,0.02944546,1.15825379,1.22133093,1.99111005,0.13055166,1.29522359
-2.08604302,5.14613823,0.22004403,0.43910646,0.03046530,1.15182905,1.25814591,2.05384671,0.12604342,1.30557628
-2.08004002,5.20140767,0.20850042,0.44783194,0.03139225,1.14122935,1.29263810,2.11970640,0.12108157,1.31313395
-2.07403702,5.25130713,0.19727443,0.45645239,0.03221140,1.12656990,1.32405760,2.18788847,0.11574402,1.31764848
-2.06803402,5.29521001,0.18644918,0.46483396,0.03290888,1.10804069,1.35172131,2.25762775,0.11011265,1.31894350
-2.06203102,5.33271098,0.17611097,0.47285557,0.03347232,1.08590202,1.37503045,2.32822540,0.10427107,1.31691989
