energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-4.30115058,2.40017540,0.00073037,0.06748568,0.69494940,1.71515810,0.56994220,0.00000000
-4.29514757,2.43111929,0.00085328,0.06678534,0.70403355,1.74071540,0.57249199,0.00000000
-4.28914457,2.45936260,0.00099933,0.06582038,0.71228560,1.76490867,0.57390570,0.00000000
-4.28314157,2.48502617,0.00117199,0.06461353,0.71993590,1.78770020,0.57430834,0.00000000
-4.27713857,2.50830976,0.00137498,0.06319157,0.72724652,1.80909864,0.57385052,0.00000000
-4.27113557,2.52949373,0.00161223,0.06158459,0.73450604,1.82916415,0.57270597,0.00000000
-4.26513257,2.54893718,0.00188780,0.05982512,0.74202325,1.84801112,0.57106829,0.00000000
-4.25912956,2.56707210,0.00220584,0.05794728,0.75011990,1.86580766,0.56914706,0.00000000
-4.25312656,2.58439328,0.00257045,0.05598583,0.75912251,1.88277187,0.56716314,0.00000000
-4.24712356,2.60144402,0.00298563,0.05397538,0.76935350,1.89916460,0.56534348,0.00000000
-4.24112056,2.61879781,0.00345514,0.05194955,0.78112165,1.91527891,0.56391522,0.00000000
-4.23511756,2.63703664,0.00398235,0.04994018,0.79471232,1.93142662,0.56309950,0.00000000
-4.22911456,2.65672663,0.00457012,0.04797675,0.81037752,1.94792250,0.56310482,0.00000000
-4.22311156,2.67839214,0.00522063,0.04608578,0.82832619,1.96506690,0.56412046,0.00000000
-4.21710855,2.70248933,0.00593524,0.04429038,0.84871500,1.98312774,0.56630988,0.00000000
-4.21110555,2.72938086,0.00671435,0.04260993,0.87163993,2.00232295,0.56980450,0.00000000
-4.20510255,2.75931267,0.00755720,0.04105985,0.89712909,2.02280426,0.57469807,0.00000000
-4.19909955,2.79239453,0.00846182,0.03965149,0.92513684,2.04464356,0.58104185,0.00000000
-4.19309655,2.82858531,0.00942484,0.03839216,0.95553983,2.06782253,0.58884078,0.00000000
-4.18709355,2.86768403,0.01044144,0.03728515,0.98813478,2.09222648,0.59805097,0.00000000
-4.18109055,2.90932746,0.01150530,0.03633002,1.02263861,2.11764272,0.60857858,0.00000000
-4.17508754,2.95299455,0.01260857,0.03552275,1.05869071,2.14376388,0.62028017,0.00000000
-4.16908454,2.99801781,0.01374188,0.03485618,1.09585758,2.17019602,0.63296477,0.00000000
-4.16308154,3.04360135,0.01489447,0.03432032,1.13363984,2.19647137,0.64639748,0.00000000
-4.15707854,3.08884488,0.01605427,0.03390281,1.17148139,2.22206504,0.66030464,0.00000000
-4.15107554,3.13277281,0.01720811,0.03358940,1.20878072,2.24641498,0.67438050,0.00000000
-4.14507254,3.17436714,0.01834193,0.03336441,1.24490406,2.26894428,0.68829513,0.00000000
-4.13906953,3.21260301,0.01944107,0.03321124,1.27920016,2.28908468,0.70170341,0.00000000
-4.13306653,3.24648524,0.02049063,0.03311287,1.31101620,2.30630026,0.71425480,0.00000000
-4.12706353,3.27508455,0.02147575,0.03305232,1.33971466,2.32011031,0.72560368,0.00000000
-4.12106053,3.29757196,0.02238205,0.03301317,1.36469056,2.33011017,0.73541976,0.00000000
-4.11505753,3.31325021,0.02319602,0.03297992,1.38538866,2.33598949,0.74339844,0.00000000
-4.10905453,3.32158093,0.02390537,0.03293848,1.40132009,2.33754693,0.74927062,0.00000000
-4.10305153,3.32220681,0.02449944,0.03287650,1.41207798,2.33470107,0.75281176,0.00000000
-4.09704852,3.31496803,0.02496953,0.03278368,1.41735159,2.32749702,0.75384983,0.00000000
-4.09104552,3.29991262,0.02530916,0.03265207,1.41693834,2.31610885,0.75227185,0.00000000
-4.08504252,3.27730063,0.02551433,0.03247629,1.41075359,2.30083786,0.74802890,0.00000000
-4.07903952,3.24760203,0.02558368,0.03225365,1.39883741,2.28210697,0.74113942,0.00000000
-4.07303652,3.21148886,0.02551854,0.03198432,1.38135842,2.26045167,0.73169054,0.00000000
-4.06703352,3.16982197,0.02532292,0.03167131,1.35861426,2.23650805,0.71983759,0.00000000
-4.06103052,3.12363293,0.02500342,0.03132048,1.33102855,2.21099843,0.70580164,0.00000000
-4.05502751,3.07410189,0.02456903,0.03094041,1.29914460,2.18471524,0.68986528,0.00000000
-4.04902451,3.02253212,0.02403087,0.03054228,1.26361564,2.15850364,0.67236660,0.00000000
-4.04302151,2.97032186,0.02340186,0.03013963,1.22519213,2.13324341,0.65369173,0.00000000
-4.03701851,2.91893451,0.02269629,0.02974808,1.18470625,2.10983064,0.63426602,0.00000000
-4.03101551,2.86986750,0.02192942,0.02938497,1.14305411,2.08915942,0.61454421,0.00000000
-4.02501251,2.82462079,0.02111704,0.02906899,1.10117623,2.07210392,0.59499982,0.00000000
-4.01900950,2.78466529,0.02027493,0.02881972,1.06003667,2.05950101,0.57611409,0.00000000
-4.01300650,2.75141188,0.01941850,0.02865716,1.02060160,2.05213341,0.55836470,0.00000000
-4.00700350,2.72618118,0.01856232,0.02860123,0.98381775,2.05071358,0.54221465,0.00000000
-4.00100050,2.71017456,0.01771978,0.02867120,0.95059134,2.05586820,0.52810146,0.00000000
-3.99499750,2.70444659,0.01690278,0.02888521,0.92176793,2.06812324,0.51642693,0.00000000
-3.98899450,2.70987916,0.01612144,0.02925966,0.89811385,2.08788972,0.50754780,0.00000000
-3.98299150,2.72715754,0.01538401,0.02980876,0.88029928,2.11545019,0.50176729,0.00000000
-3.97698849,2.75674877,0.01469673,0.03054397,0.86888355,2.15094601,0.49932775,0.00000000
-3.97098549,2.79888267,0.01406380,0.03147356,0.86430282,2.19436581,0.50040464,0.00000000
-3.96498249,2.85353595,0.01348748,0.03260217,0.86686030,2.24553544,0.50510176,0.00000000
-3.95897949,2.92042016,0.01296816,0.03393050,0.87671918,2.30410991,0.51344794,0.00000000
-3.95297649,2.99897394,0.01250453,0.03545499,0.89389834,2.36956795,0.52539523,0.00000000
-3.94697349,3.08836043,0.01209382,0.03716766,0.91827091,2.44120977,0.54081869,0.00000000
-3.94097049,3.18747061,0.01173198,0.03905598,0.94956579,2.51815886,0.55951774,0.00000000
-3.93496748,3.29493327,0.01141396,0.04110293,0.98737192,2.59936838,0.58121930,0.00000000
-3.92896448,3.40913216,0.01113398,0.04328710,1.03114560,2.68363273,0.60558252,0.00000000
-3.92296148,3.52823086,0.01088576,0.04558299,1.08022045,2.76960484,0.63220529,0.00000000
-3.91695848,3.65020551,0.01066278,0.04796137,1.13382026,2.85581917,0.66063241,0.00000000
-3.91095548,3.77288512,0.01045850,0.05038978,1.19107417,2.94072061,0.69036528,0.00000000
-3.90495248,3.89399904,0.01026658,0.05283319,1.25103438,3.02269864,0.72087307,0.00000000
-3.89894947,4.01123050,0.01008105,0.05525474,1.31269564,3.10012616,0.75160502,0.00000000
-3.89294647,4.12227484,0.00989647,0.05761649,1.37501647,3.17140187,0.78200365,0.00000000
-3.88694347,4.22490059,0.00970805,0.05988039,1.43694134,3.23499476,0.81151854,0.00000000
-3.88094047,4.31701134,0.00951176,0.06200915,1.49742345,3.28948913,0.83962017,0.00000000
-3.87493747,4.39670582,0.00930439,0.06396717,1.55544731,3.33362825,0.86581338,0.00000000
-3.86893447,4.46233393,0.00908363,0.06572143,1.61005065,3.36635482,0.88965004,0.00000000
-3.86293147,4.51254610,0.00884805,0.06724234,1.66034478,3.38684620,0.91074029,0.00000000
-3.85692846,4.54633369,0.00859714,0.06850447,1.70553294,3.39454281,0.92876200,0.00000000
-3.85092546,4.56305857,0.00833125,0.06948716,1.74492597,3.38916824,0.94346807,0.00000000
-3.84492246,4.56247030,0.00805161,0.07017502,1.77795490,3.37073978,0.95469107,0.00000000
-3.83891946,4.54470995,0.00776021,0.07055822,1.80417998,3.33956888,0.96234529,0.00000000
-3.83291646,4.51030038,0.00745976,0.07063264,1.82329610,3.29625132,0.96642584,0.00000000
-3.82691346,4.46012327,0.00715357,0.07039983,1.83513437,3.24164734,0.96700506,0.00000000
-3.82091046,4.39538395,0.00684549,0.06986683,1.83966009,3.17685271,0.96422635,0.00000000
-3.81490745,4.31756565,0.00653973,0.06904581,1.83696718,3.10316185,0.95829569,0.00000000
-3.80890445,4.22837539,0.00624080,0.06795358,1.82726953,3.02202492,0.94947130,0.00000000
-3.80290145,4.12968389,0.00595333,0.06661100,1.81088971,2.93500047,0.93805201,0.00000000
-3.79689845,4.02346223,0.00568193,0.06504232,1.78824543,2.84370608,0.92436481,0.00000000
-3.79089545,3.91171809,0.00543110,0.06327443,1.75983443,2.74976890,0.90875208,0.00000000
-3.78489245,3.79643422,0.00520507,0.06133611,1.72621828,2.65477812,0.89155932,0.00000000
-3.77888944,3.67951144,0.00500767,0.05925733,1.68800570,2.56024131,0.87312355,0.00000000
-3.77288644,3.56271829,0.00484224,0.05706844,1.64583575,2.46754606,0.85376311,0.00000000
-3.76688344,3.44764890,0.00471152,0.05479961,1.60036160,2.37792803,0.83376901,0.00000000
-3.76088044,3.33569002,0.00461758,0.05248012,1.55223504,2.29244636,0.81339819,0.00000000
-3.75487744,3.22799782,0.00456174,0.05013789,1.50209216,2.21196654,0.79286876,0.00000000
-3.74887444,3.12548439,0.00454454,0.04779898,1.45054052,2.13715094,0.77235728,0.00000000
-3.74287144,3.02881354,0.00456571,0.04548726,1.39814795,2.06845639,0.75199794,0.00000000
-3.73686843,2.93840495,0.00462417,0.04322409,1.34543320,2.00613833,0.73188355,0.00000000
-3.73086543,2.85444570,0.00471803,0.04102812,1.29285850,1.95026048,0.71206812,0.00000000
-3.72486243,2.77690780,0.00484468,0.03891515,1.24082422,1.90070918,0.69257063,0.00000000
-3.71885943,2.70557030,0.00500074,0.03689807,1.18966554,1.85721117,0.67337982,0.00000000
-3.71285643,2.64004477,0.00518225,0.03498689,1.13965122,1.81935394,0.65445974,0.00000000
-3.70685343,2.57980280,0.00538465,0.03318878,1.09098440,1.78660760,0.63575550,0.00000000
-3.70085043,2.52420446,0.00560292,0.03150824,1.04380531,1.75834752,0.61719933,0.00000000
-3.69484742,2.47252682,0.00583171,0.02994725,0.99819588,1.73387700,0.59871637,0.00000000
-3.68884442,2.42399181,0.00606539,0.02850557,0.95418589,1.71244961,0.58023027,0.00000000
-3.68284142,2.37779306,0.00629824,0.02718105,0.91176057,1.69329075,0.56166820,0.00000000
-3.67683842,2.33312118,0.00652452,0.02596995,0.87086938,1.67561829,0.54296547,0.00000000
-3.67083542,2.28918755,0.00673861,0.02486741,0.83143553,1.65866219,0.52406931,0.00000000
-3.66483242,2.24524636,0.00693518,0.02386789,0.79336607,1.64168306,0.50494215,0.00000000
-3.65882941,2.20061499,0.00710922,0.02296570,0.75656215,1.62398971,0.48556408,0.00000000
-3.65282641,2.15469265,0.00725627,0.02215549,0.72092899,1.60495554,0.46593476,0.00000000
-3.64682341,2.10697726,0.00737242,0.02143286,0.68638537,1.58403393,0.44607455,0.00000000
-3.64082041,2.05708050,0.00745448,0.02079492,0.65287227,1.56077227,0.42602513,0.00000000
-3.63481741,2.00474080,0.00750002,0.02024080,0.62036035,1.53482464,0.40584951,0.00000000
-3.62881441,1.94983411,0.00750746,0.01977225,0.58885609,1.50596277,0.38563145,0.00000000
-3.62281141,1.89238215,0.00747606,0.01939404,0.55840637,1.47408499,0.36547454,0.00000000
-3.61680840,1.83255774,0.00740603,0.01911446,0.52910148,1.43922277,0.34550069,0.00000000
-3.61080540,1.77068700,0.00729843,0.01894555,0.50107632,1.40154455,0.32584832,0.00000000
-3.60480240,1.70724793,0.00715523,0.01890338,0.47450996,1.36135644,0.30667017,0.00000000
-3.59879940,1.64286529,0.00697921,0.01900806,0.44962341,1.31909950,0.28813076,0.00000000
-3.59279640,1.57830133,0.00677389,0.01928367,0.42667580,1.27534335,0.27040367,0.00000000
-3.58679340,1.51444258,0.00654346,0.01975800,0.40595907,1.23077604,0.25366844,0.00000000
-3.58079040,1.45228239,0.00629267,0.02046207,0.38779104,1.18619017,0.23810735,0.00000000
-3.57478739,1.39289966,0.00602668,0.02142950,0.37250738,1.14246527,0.22390202,0.00000000
-3.56878439,1.33743389,0.00575093,0.02269560,0.36045221,1.10054698,0.21122976,0.00000000
-3.56278139,1.28705705,0.00547101,0.02429636,0.35196781,1.06142315,0.20025996,0.00000000
-3.55677839,1.24294292,0.00519251,0.02626719,0.34738338,1.02609755,0.19115022,0.00000000
-3.55077539,1.20623441,0.00492082,0.02864147,0.34700324,0.99556195,0.18404263,0.00000000
-3.54477239,1.17800993,0.00466106,0.03144909,0.35109461,0.97076697,0.17905993,0.00000000
-3.53876938,1.15924954,0.00441791,0.03471472,0.35987518,0.95259294,0.17630189,0.00000000
-3.53276638,1.15080185,0.00419546,0.03845627,0.37350104,0.94182125,0.17584179,0.00000000
-3.52676338,1.15335284,0.00399718,0.04268315,0.39205507,0.93910729,0.17772321,0.00000000
-3.52076038,1.16739747,0.00382575,0.04739483,0.41553644,0.94495579,0.18195726,0.00000000
-3.51475738,1.19321518,0.00368305,0.05257946,0.44385153,0.95969935,0.18852033,0.00000000
-3.50875438,1.23085020,0.00357014,0.05821277,0.47680684,0.98348098,0.19735240,0.00000000
-3.50275138,1.28009768,0.00348716,0.06425735,0.51410434,1.01624136,0.20835630,0.00000000
-3.49674837,1.34049620,0.00343343,0.07066225,0.55533975,1.05771135,0.22139770,0.00000000
-3.49074537,1.41132738,0.00340745,0.07736315,0.60000400,1.10741026,0.23630622,0.00000000
-3.48474237,1.49162303,0.00340693,0.08428290,0.64748837,1.16465013,0.25287751,0.00000000
-3.47873937,1.58017983,0.00342892,0.09133267,0.69709328,1.22854617,0.27087646,0.00000000
-3.47273637,1.67558156,0.00346989,0.09841363,0.74804082,1.29803324,0.29004142,0.00000000
-3.46673337,1.77622839,0.00352582,0.10541902,0.79949082,1.37188806,0.31008942,0.00000000
-3.46073037,1.88037258,0.00359237,0.11223679,0.85056008,1.44875674,0.33072217,0.00000000
-3.45472736,1.98615952,0.00366500,0.11875248,0.90034421,1.52718671,0.35163280,0.00000000
-3.44872436,2.09167296,0.00373909,0.12485243,0.94794130,1.60566234,0.37251283,0.00000000
-3.44272136,2.19498279,0.00381012,0.13042707,0.99247666,1.68264297,0.39305947,0.00000000
-3.43671836,2.29419387,0.00387379,0.13537423,1.03312747,1.75660224,0.41298260,0.00000000
-3.43071536,2.38749404,0.00392614,0.13960234,1.06914640,1.82606733,0.43201132,0.00000000
-3.42471236,2.47319970,0.00396367,0.14303325,1.09988320,1.88965679,0.44989982,0.00000000
-3.41870935,2.54979713,0.00398345,0.14560477,1.12480320,1.94611560,0.46643216,0.00000000
-3.41270635,2.61597818,0.00398317,0.14727258,1.14350192,1.99434630,0.48142595,0.00000000
-3.40670335,2.67066906,0.00396123,0.14801161,1.15571519,2.03343511,0.49473466,0.00000000
-3.40070035,2.71305133,0.00391671,0.14781673,1.16132425,2.06267211,0.50624859,0.00000000
-3.39469735,2.74257441,0.00384946,0.14670274,1.16035569,2.08156495,0.51589455,0.00000000
-3.38869435,2.75895970,0.00376001,0.14470371,1.15297639,2.08984582,0.52363431,0.00000000
-3.38269135,2.76219637,0.00364957,0.14187170,1.13948366,2.08747155,0.52946205,0.00000000
-3.37668834,2.75252952,0.00351993,0.13827488,1.12029136,2.07461714,0.53340098,0.00000000
-3.37068534,2.73044166,0.00337345,0.13399518,1.09591256,2.05166336,0.53549962,0.00000000
-3.36468234,2.69662865,0.00321290,0.12912562,1.06693989,2.01917907,0.53582768,0.00000000
-3.35867934,2.65197164,0.00304143,0.12376740,1.03402442,1.97789927,0.53447228,0.00000000
-3.35267634,2.59750617,0.00286244,0.11802686,0.99785415,1.92869990,0.53153431,0.00000000
-3.34667334,2.53439014,0.00267947,0.11201246,0.95913317,1.87257057,0.52712555,0.00000000
-3.34067034,2.46387180,0.00249614,0.10583195,0.91856217,1.81058626,0.52136633,0.00000000
-3.33466733,2.38725889,0.00231605,0.09958964,0.87682127,1.74387903,0.51438412,0.00000000
-3.32866433,2.30588994,0.00214272,0.09338412,0.83455543,1.67361065,0.50631271,0.00000000
-3.32266133,2.22110823,0.00197951,0.08730622,0.79236300,1.60094696,0.49729212,0.00000000
-3.31665833,2.13423883,0.00182956,0.08143741,0.75078732,1.52703439,0.48746898,0.00000000
-3.31065533,2.04656880,0.00169578,0.07584857,0.71031144,1.45297911,0.47699710,0.00000000
-3.30465233,1.95933043,0.00158081,0.07059920,0.67135555,1.37982907,0.46603806,0.00000000
-3.29864932,1.87368708,0.00148700,0.06573695,0.63427687,1.30855882,0.45476151,0.00000000
-3.29264632,1.79072143,0.00141639,0.06129752,0.59937137,1.24005713,0.44334493,0.00000000
-3.28664332,1.71142544,0.00137071,0.05730482,0.56687689,1.17511725,0.43197265,0.00000000
-3.28064032,1.63669168,0.00135135,0.05377147,0.53697706,1.11442950,0.42083397,0.00000000
-3.27463732,1.56730569,0.00135940,0.05069942,0.50980562,1.05857606,0.41012029,0.00000000
-3.26863432,1.50393905,0.00139558,0.04808079,0.48545055,1.00802766,0.40002128,0.00000000
-3.26263132,1.44714318,0.00146028,0.04589886,0.46395801,0.96314204,0.39072014,0.00000000
-3.25662831,1.39734384,0.00155351,0.04412919,0.44533552,0.92416411,0.38238818,0.00000000
-3.25062531,1.35483677,0.00167489,0.04274074,0.42955465,0.89122770,0.37517895,0.00000000
-3.24462231,1.31978458,0.00182365,0.04169718,0.41655310,0.86435899,0.36922218,0.00000000
-3.23861931,1.29221573,0.00199858,0.04095813,0.40623628,0.84348171,0.36461799,0.00000000
-3.23261631,1.27202585,0.00219802,0.04048053,0.39847875,0.82842416,0.36143162,0.00000000
-3.22661331,1.25898204,0.00241987,0.04021995,0.39312563,0.81892817,0.35968915,0.00000000
-3.22061031,1.25273066,0.00266159,0.04013194,0.38999438,0.81466011,0.35937443,0.00000000
-3.21460730,1.25280881,0.00292019,0.04017333,0.38887707,0.81522395,0.36042758,0.00000000
-3.20860430,1.25865972,0.00319229,0.04030349,0.38954353,0.82017615,0.36274523,0.00000000
-3.20260130,1.26965193,0.00347411,0.04048553,0.39174537,0.82904245,0.36618255,0.00000000
-3.19659830,1.28510202,0.00376164,0.04068733,0.39522102,0.84133591,0.37055725,0.00000000
-3.19059530,1.30430010,0.00405060,0.04088250,0.39970177,0.85657596,0.37565521,0.00000000
-3.18459230,1.32653748,0.00433665,0.04105114,0.40491858,0.87430783,0.38123775,0.00000000
-3.17858929,1.35113527,0.00461544,0.04118040,0.41060965,0.89412155,0.38705017,0.00000000
-3.17258629,1.37747281,0.00488276,0.04126482,0.41652823,0.91566983,0.39283117,0.00000000
-3.16658329,1.40501453,0.00513468,0.04130644,0.42245047,0.93868395,0.39832279,0.00000000
-3.16058029,1.43333396,0.00536766,0.04131460,0.42818281,0.96298688,0.40328035,0.00000000
-3.15457729,1.46213344,0.00557872,0.04130559,0.43356869,0.98850273,0.40748188,0.00000000
-3.14857429,1.49125839,0.00576549,0.04130192,0.43849386,1.01526192,0.41073673,0.00000000
-3.14257129,1.52070513,0.00592638,0.04133141,0.44289030,1.04340152,0.41289275,0.00000000
-3.13656828,1.55062154,0.00606058,0.04142609,0.44673824,1.07316040,0.41384180,0.00000000
-3.13056528,1.58130007,0.00616814,0.04162084,0.45006605,1.10486907,0.41352330,0.00000000
-3.12456228,1.61316312,0.00624995,0.04195193,0.45294810,1.13893432,0.41192564,0.00000000
-3.11855928,1.64674116,0.00630772,0.04245547,0.45550039,1.17581917,0.40908537,0.00000000
-3.11255628,1.68264443,0.00634392,0.04316574,0.45787414,1.21601868,0.40508422,0.00000000
-3.10655328,1.72152912,0.00636162,0.04411363,0.46024762,1.26003267,0.40004424,0.00000000
-3.10055028,1.76405980,0.00636445,0.04532509,0.46281653,1.30833635,0.39412108,0.00000000
-3.09454727,1.81086963,0.00635634,0.04681965,0.46578322,1.36135037,0.38749601,0.00000000
-3.08854427,1.86252030,0.00634144,0.04860924,0.46934554,1.41941148,0.38036694,0.00000000
-3.08254127,1.91946372,0.00632383,0.05069715,0.47368541,1.48274542,0.37293891,0.00000000
-3.07653827,1.98200734,0.00630743,0.05307731,0.47895809,1.55144333,0.36541462,0.00000000
-3.07053527,2.05028495,0.00629575,0.05573384,0.48528235,1.62544296,0.35798536,0.00000000
-3.06453227,2.12423452,0.00629175,0.05864099,0.49273215,1.70451581,0.35082278,0.00000000
-3.05852926,2.20358432,0.00629772,0.06176344,0.50133026,1.78826093,0.34407193,0.00000000
-3.05252626,2.28784809,0.00631513,0.06505688,0.51104407,1.87610580,0.33784581,0.00000000
-3.04652326,2.37632964,0.00634459,0.06846906,0.52178387,1.96731463,0.33222166,0.00000000
-3.04052026,2.46813685,0.00638580,0.07194104,0.53340366,2.06100355,0.32723911,0.00000000
-3.03451726,2.56220435,0.00643758,0.07540885,0.54570452,2.15616231,0.32290020,0.00000000
-3.02851426,2.65732385,0.00649788,0.07880524,0.55844035,2.25168137,0.31917117,0.00000000
-3.02251126,2.75218083,0.00656392,0.08206173,0.57132577,2.34638336,0.31598596,0.00000000
-3.01650825,2.84539569,0.00663226,0.08511066,0.58404581,2.43905722,0.31325098,0.00000000
-3.01050525,2.93556747,0.00669900,0.08788732,0.59626698,2.52849373,0.31085115,0.00000000
-3.00450225,3.02131824,0.00675988,0.09033192,0.60764917,2.61352060,0.30865657,0.00000000
-2.99849925,3.10133596,0.00681055,0.09239156,0.61785800,2.69303572,0.30652968,0.00000000
-2.99249625,3.17441410,0.00684668,0.09402181,0.62657691,2.76603709,0.30433253,0.00000000
-2.98649325,3.23948636,0.00686417,0.09518809,0.63351856,2.83164830,0.30193370,0.00000000
-2.98049025,3.29565516,0.00685936,0.09586669,0.63843518,2.88913861,0.29921469,0.00000000
-2.97448724,3.34221301,0.00682912,0.09604541,0.64112714,2.93793720,0.29607545,0.00000000
-2.96848424,3.37865626,0.00677099,0.09572369,0.64144983,2.97764114,0.29243890,0.00000000
-2.96248124,3.40469117,0.00668333,0.09491247,0.63931826,3.00801747,0.28825420,0.00000000
-2.95647824,3.42023260,0.00656531,0.09363353,0.63470942,3.02899967,0.28349871,0.00000000
-2.95047524,3.42539607,0.00641699,0.09191852,0.62766239,3.04067929,0.27817876,0.00000000
-2.94447224,3.42048399,0.00623931,0.08980763,0.61827615,3.04329365,0.27232899,0.00000000
-2.93846923,3.40596751,0.00603403,0.08734803,0.60670545,3.03721060,0.26601064,0.00000000
-2.93246623,3.38246498,0.00580371,0.08459208,0.59315478,3.02291154,0.25930872,0.00000000
-2.92646323,3.35071849,0.00555157,0.08159556,0.57787094,3.00097354,0.25232838,0.00000000
-2.92046023,3.31156966,0.00528141,0.07841568,0.56113452,2.97205168,0.24519058,0.00000000
-2.91445723,3.26593572,0.00499749,0.07510936,0.54325063,2.93686222,0.23802736,0.00000000
-2.90845423,3.21478683,0.00470438,0.07173150,0.52453939,2.89616718,0.23097687,0.00000000
-2.90245123,3.15912521,0.00440683,0.06833350,0.50532642,2.85076076,0.22417842,0.00000000
-2.89644822,3.09996650,0.00410967,0.06496206,0.48593392,2.80145745,0.21776776,0.00000000
-2.89044522,3.03832343,0.00381763,0.06165821,0.46667232,2.74908189,0.21187272,0.00000000
-2.88444222,2.97519187,0.00353526,0.05845671,0.44783312,2.69446022,0.20660943,0.00000000
-2.87843922,2.91153887,0.00326683,0.05538570,0.42968276,2.63841235,0.20207914,0.00000000
-2.87243622,2.84829240,0.00301622,0.05246672,0.41245794,2.58174484,0.19836582,0.00000000
-2.86643322,2.78633242,0.00278689,0.04971493,0.39636218,2.52524392,0.19553452,0.00000000
-2.86043022,2.72648285,0.00258178,0.04713964,0.38156378,2.46966816,0.19363051,0.00000000
-2.85442721,2.66950403,0.00240333,0.04474496,0.36819503,2.41574067,0.19267914,0.00000000
-2.84842421,2.61608550,0.00225339,0.04253065,0.35635260,2.36414054,0.19268639,0.00000000
-2.84242121,2.56683891,0.00213327,0.04049301,0.34609889,2.31549360,0.19364004,0.00000000
-2.83641821,2.52229106,0.00204370,0.03862580,0.33746415,2.27036266,0.19551126,0.00000000
-2.83041521,2.48287711,0.00198488,0.03692116,0.33044930,2.22923754,0.19825665,0.00000000
-2.82441221,2.44893435,0.00195645,0.03537042,0.32502911,2.19252526,0.20182039,0.00000000
-2.81840920,2.42069659,0.00195755,0.03396482,0.32115559,2.16054098,0.20613664,0.00000000
-2.81240620,2.39828972,0.00198684,0.03269609,0.31876142,2.13350015,0.21113181,0.00000000
-2.80640320,2.38172867,0.00204251,0.03155689,0.31776334,2.11151237,0.21672676,0.00000000
-2.80040020,2.37091607,0.00212237,0.03054104,0.31806515,2.09457743,0.22283876,0.00000000
-2.79439720,2.36564299,0.00222383,0.02964361,0.31956054,2.08258392,0.22938319,0.00000000
-2.78839420,2.36559178,0.00234397,0.02886087,0.32213542,2.07531057,0.23627487,0.00000000
-2.78239120,2.37034124,0.00247962,0.02819009,0.32566982,2.07243044,0.24342906,0.00000000
-2.77638819,2.37937396,0.00262736,0.02762921,0.33003940,2.07351795,0.25076210,0.00000000
-2.77038519,2.39208583,0.00278364,0.02717648,0.33511660,2.07805849,0.25819168,0.00000000
-2.76438219,2.40779738,0.00294480,0.02683003,0.34077136,2.08546039,0.26563694,0.00000000
-2.75837919,2.42576686,0.00310717,0.02658739,0.34687171,2.09506883,0.27301823,0.00000000
-2.75237619,2.44520463,0.00326715,0.02644508,0.35328412,2.10618119,0.28025686,0.00000000
-2.74637319,2.46528846,0.00342130,0.02639824,0.35987387,2.11806347,0.28727469,0.00000000
-2.74037019,2.48517963,0.00356640,0.02644031,0.36650548,2.12996719,0.29399392,0.00000000
-2.73436718,2.50403930,0.00369957,0.02656286,0.37304332,2.14114639,0.30033690,0.00000000
-2.72836418,2.52104496,0.00381833,0.02675544,0.37935253,2.15087421,0.30622626,0.00000000
-2.72236118,2.53540664,0.00392072,0.02700570,0.38530030,2.15845888,0.31158520,0.00000000
-2.71635818,2.54638271,0.00400533,0.02729947,0.39075753,2.16325856,0.31633827,0.00000000
-2.71035518,2.55329497,0.00407144,0.02762106,0.39560104,2.16469503,0.32041240,0.00000000
-2.70435218,2.55554290,0.00411899,0.02795370,0.39971613,2.16226584,0.32373826,0.00000000
-2.69834917,2.55261678,0.00414870,0.02827995,0.40299960,2.15555498,0.32625200,0.00000000
-2.69234617,2.54410957,0.00416207,0.02858229,0.40536310,2.14424167,0.32789720,0.00000000
-2.68634317,2.52972720,0.00416139,0.02884372,0.40673671,2.12810745,0.32862698,0.00000000
-2.68034017,2.50929711,0.00414976,0.02904835,0.40707256,2.10704128,0.32840624,0.00000000
-2.67433717,2.48277480,0.00413103,0.02918203,0.40634842,2.08104268,0.32721376,0.00000000
-2.66833417,2.45024797,0.00410978,0.02923288,0.40457101,2.05022272,0.32504423,0.00000000
-2.66233117,2.41193822,0.00409127,0.02919182,0.40177886,2.01480290,0.32190997,0.00000000
-2.65632816,2.36819988,0.00408134,0.02905294,0.39804456,1.97511177,0.31784221,0.00000000
-2.65032516,2.31951595,0.00408630,0.02881377,0.39347616,1.93157934,0.31289194,0.00000000
-2.64432216,2.26649092,0.00411287,0.02847547,0.38821770,1.88472924,0.30713018,0.00000000
-2.63831916,2.20984057,0.00416798,0.02804286,0.38244855,1.83516871,0.30064757,0.00000000
-2.63231616,2.15037874,0.00425866,0.02752425,0.37638168,1.78357658,0.29355341,0.00000000
-2.62631316,2.08900134,0.00439191,0.02693123,0.37026067,1.73068944,0.28597401,0.00000000
-2.62031016,2.02666789,0.00457447,0.02627828,0.36435548,1.67728619,0.27805037,0.00000000
-2.61430715,1.96438097,0.00481273,0.02558227,0.35895715,1.62417144,0.26993548,0.00000000
-2.60830415,1.90316418,0.00511248,0.02486189,0.35437128,1.57215800,0.26179098,0.00000000
-2.60230115,1.84403908,0.00547880,0.02413697,0.35091065,1.52204907,0.25378358,0.00000000
