energy_ev,total_up,Hg_p_up,Hg_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-4.30115058,1.37509188,1.21992723,0.16332967,0.32719486,0.00176672,0.03994707,0.62964627
-4.29514757,1.37349575,1.21471102,0.16417247,0.31879994,0.00174009,0.04487541,0.63711677
-4.28914457,1.37298699,1.20828009,0.16516311,0.31023115,0.00171161,0.05025519,0.64504500
-4.28314157,1.37415207,1.20124107,0.16634027,0.30170168,0.00168221,0.05609491,0.65367347
-4.27713857,1.37754740,1.19420515,0.16774126,0.29341629,0.00165284,0.06239551,0.66324103
-4.27113557,1.38367739,1.18776819,0.16939989,0.28556737,0.00162439,0.06914904,0.67397017
-4.26513257,1.39297343,1.18249132,0.17134437,0.27833156,0.00159767,0.07633756,0.68605420
-4.25912956,1.40577472,1.17888241,0.17359527,0.27186694,0.00157344,0.08393219,0.69964505
-4.25312656,1.42231208,1.17737948,0.17616372,0.26631083,0.00155234,0.09189247,0.71484235
-4.24712356,1.44269547,1.17833666,0.17904989,0.26177822,0.00153491,0.10016620,0.73168439
-4.24112056,1.46690597,1.18201337,0.18224205,0.25836088,0.00152155,0.10868955,0.75014157
-4.23511756,1.49479295,1.18856730,0.18571599,0.25612712,0.00151256,0.11738774,0.77011280
-4.22911456,1.52607662,1.19805153,0.18943518,0.25512222,0.00150812,0.12617617,0.79142508
-4.22311156,1.56035614,1.21041613,0.19335152,0.25536937,0.00150831,0.13496201,0.81383662
-4.21710855,1.59712322,1.22551398,0.19740665,0.25687128,0.00151309,0.14364618,0.83704331
-4.21110555,1.63578058,1.24311092,0.20153397,0.25961212,0.00152237,0.15212573,0.86068841
-4.20510255,1.67566471,1.26289952,0.20566110,0.26355991,0.00153598,0.16029642,0.88437514
-4.19909955,1.71607183,1.28451591,0.20971277,0.26866909,0.00155372,0.16805547,0.90768155
-4.19309655,1.75628592,1.30755890,0.21361395,0.27488320,0.00157537,0.17530435,0.93017701
-4.18709355,1.79560745,1.33161030,0.21729317,0.28213750,0.00160070,0.18195143,0.95143962
-4.18109055,1.83338146,1.35625545,0.22068565,0.29036144,0.00162952,0.18791436,0.97107350
-4.17508754,1.86902351,1.38110282,0.22373634,0.29948073,0.00166165,0.19312222,0.98872529
-4.16908454,1.90204217,1.40580168,0.22640242,0.30941903,0.00169697,0.19751709,1.00409885
-4.16308154,1.93205703,1.43005677,0.22865535,0.32009908,0.00173542,0.20105523,1.01696754
-4.15707854,1.95881113,1.45363931,0.23048224,0.33144322,0.00177698,0.20370760,1.02718336
-4.15107554,1.98217740,1.47639357,0.23188640,0.34337335,0.00182170,0.20545996,1.03468245
-4.14507254,2.00215861,1.49823893,0.23288721,0.35581027,0.00186969,0.20631234,1.03948676
-4.13906953,2.01888107,1.51916700,0.23351914,0.36867255,0.00192107,0.20627812,1.04170173
-4.13306653,2.03258236,1.53923434,0.23383007,0.38187503,0.00197604,0.20538269,1.04151015
-4.12706353,2.04359390,1.55855104,0.23387889,0.39532704,0.00203478,0.20366185,1.03916242
-4.12106053,2.05231918,1.57726596,0.23373269,0.40893064,0.00209748,0.20116004,1.03496393
-4.11505753,2.05920906,1.59554946,0.23346342,0.42257892,0.00216431,0.19792848,1.02925993
-4.10905453,2.06473516,1.61357474,0.23314444,0.43615470,0.00223541,0.19402339,1.02241888
-4.10305153,2.06936299,1.63149875,0.23284697,0.44952965,0.00231089,0.18950432,1.01481501
-4.09704852,2.07352592,1.64944398,0.23263664,0.46256416,0.00239077,0.18443267,1.00681087
-4.09104552,2.07760127,1.66748195,0.23257035,0.47510784,0.00247501,0.17887047,0.99874088
-4.08504252,2.08188973,1.68561953,0.23269352,0.48700095,0.00256348,0.17287943,0.99089644
-4.07903952,2.08659876,1.70378871,0.23303786,0.49807660,0.00265595,0.16652025,0.98351338
-4.07303652,2.09183078,1.72184050,0.23361976,0.50816368,0.00275209,0.15985216,0.97676222
-4.06703352,2.09757642,1.73954309,0.23443938,0.51709060,0.00285148,0.15293269,0.97074168
-4.06103052,2.10371299,1.75658467,0.23548035,0.52468940,0.00295355,0.14581756,0.96547558
-4.05502751,2.11000807,1.77258041,0.23671021,0.53080034,0.00305766,0.13856070,0.96091322
-4.04902451,2.11612788,1.78708352,0.23808146,0.53527655,0.00316302,0.13121431,0.95693317
-4.04302151,2.12164993,1.79959969,0.23953323,0.53798863,0.00326873,0.12382886,0.95335011
-4.03701851,2.12607931,1.80960434,0.24099344,0.53882895,0.00337380,0.11645311,0.94992452
-4.03101551,2.12886793,1.81656173,0.24238136,0.53771545,0.00347711,0.10913400,0.94637452
-4.02501251,2.12943591,1.81994526,0.24361050,0.53459475,0.00357744,0.10191652,0.94238952
-4.01900950,2.12719429,1.81925801,0.24459174,0.52944450,0.00367350,0.09484342,0.93764492
-4.01300650,2.12156833,1.81405272,0.24523654,0.52227468,0.00376391,0.08795487,0.93181737
-4.00700350,2.11202067,1.80395049,0.24546019,0.51312815,0.00384726,0.08128813,0.92459995
-4.00100050,2.09807366,1.78865755,0.24518494,0.50208007,0.00392212,0.07487715,0.91571666
-3.99499750,2.07933030,1.76797952,0.24434302,0.48923649,0.00398706,0.06875219,0.90493582
-3.98899450,2.05549323,1.74183296,0.24287938,0.47473217,0.00404073,0.06293954,0.89208189
-3.98299150,2.02638146,1.71025373,0.24075419,0.45872760,0.00408187,0.05746127,0.87704545
-3.97698849,1.99194446,1.67340223,0.23794490,0.44140564,0.00410938,0.05233514,0.85979100
-3.97098549,1.95227332,1.63156559,0.23444802,0.42296766,0.00412234,0.04757459,0.84036252
-3.96498249,1.90760888,1.58515668,0.23028038,0.40362954,0.00412012,0.04318891,0.81888678
-3.95897949,1.85834682,1.53471049,0.22548001,0.38361769,0.00410236,0.03918346,0.79557426
-3.95297649,1.80503939,1.48087800,0.22010656,0.36316510,0.00406908,0.03556004,0.77071803
-3.94697349,1.74839413,1.42441777,0.21424123,0.34250776,0.00402067,0.03231732,0.74469051
-3.94097049,1.68926942,1.36618587,0.20798628,0.32188141,0.00395795,0.02945136,0.71793849
-3.93496748,1.62866699,1.30712418,0.20146409,0.30151874,0.00388218,0.02695607,0.69097647
-3.92896448,1.56772159,1.24824765,0.19481575,0.28164710,0.00379509,0.02482372,0.66437872
-3.92296148,1.50768788,1.19063049,0.18819932,0.26248679,0.00369885,0.02304539,0.63877008
-3.91695848,1.44992469,1.13539183,0.18178761,0.24424978,0.00359606,0.02161131,0.61481589
-3.91095548,1.39587694,1.08368079,0.17576565,0.22713896,0.00348972,0.02051113,0.59321099
-3.90495248,1.34705525,1.03666114,0.17032786,0.21134780,0.00338321,0.01973409,0.57466823
-3.89894947,1.30501352,0.99549566,0.16567481,0.19706031,0.00328020,0.01926903,0.55990625
-3.89294647,1.27132470,0.96133013,0.16200989,0.18445122,0.00318461,0.01910436,0.54963697
-3.88694347,1.24755477,0.93527701,0.15953554,0.17368630,0.00310052,0.01922783,0.54455253
-3.88094047,1.23523542,0.91839875,0.15844953,0.16492265,0.00303210,0.01962636,0.54531200
-3.87493747,1.23583543,0.91169071,0.15894089,0.15830886,0.00298351,0.02028569,0.55252778
-3.86893447,1.25073100,0.91606367,0.16118588,0.15398491,0.00295884,0.02119004,0.56675185
-3.86293147,1.28117555,0.93232594,0.16534390,0.15208173,0.00296197,0.02232188,0.58846189
-3.85692846,1.32826899,0.96116523,0.17155332,0.15272029,0.00299652,0.02366160,0.61804761
-3.85092546,1.39292715,1.00313031,0.17992757,0.15601012,0.00306574,0.02518734,0.65579726
-3.84492246,1.47585164,1.05861280,0.19055120,0.16204733,0.00317244,0.02687492,0.70188481
-3.83891946,1.57750077,1.12782938,0.20347628,0.17091185,0.00331889,0.02869783,0.75635801
-3.83291646,1.69806215,1.21080483,0.21871908,0.18266422,0.00350676,0.03062743,0.81912768
-3.82691346,1.83742771,1.30735640,0.23625719,0.19734171,0.00373701,0.03263325,0.88995875
-3.82091046,1.99517195,1.41708026,0.25602713,0.21495398,0.00400990,0.03468337,0.96846341
-3.81490745,2.17053430,1.53934041,0.27792252,0.23547842,0.00432486,0.03674499,1.05409685
-3.80890445,2.36240652,1.67326118,0.30179311,0.25885528,0.00468053,0.03878506,1.14615609
-3.80290145,2.56932612,1.81772364,0.32744446,0.28498292,0.00507464,0.04077094,1.24378221
-3.79689845,2.78947671,1.97136697,0.35463865,0.31371332,0.00550408,0.04267116,1.34596640
-3.79089545,3.02069620,2.13259526,0.38309592,0.34484822,0.00596485,0.04445608,1.45156005
-3.78489245,3.26049347,2.29959038,0.41249739,0.37813614,0.00645214,0.04609858,1.55928901
-3.77888944,3.50607422,2.47033132,0.44248889,0.41327068,0.00696030,0.04757465,1.66777204
-3.77288644,3.75437617,2.64262013,0.47268579,0.44989027,0.00748297,0.04886385,1.77554321
-3.76688344,4.00211374,2.81411450,0.50267903,0.48757972,0.00801312,0.04994972,1.88107805
-3.76088044,4.24583177,2.98236673,0.53204209,0.52587375,0.00854322,0.05081994,1.98282276
-3.75487744,4.48196767,3.14486833,0.56033881,0.56426261,0.00906531,0.05146645,2.07922601
-3.74887444,4.70692077,3.29909954,0.58713206,0.60219986,0.00957118,0.05188536,2.16877236
-3.74287144,4.91712746,3.44258251,0.61199284,0.63911225,0.01005256,0.05207680,2.25001642
-3.73686843,5.10914010,3.57293665,0.63450981,0.67441149,0.01050126,0.05204459,2.32161668
-3.73086543,5.27970753,3.68793465,0.65429874,0.70750770,0.01090939,0.05179589,2.38236799
-3.72486243,5.42585465,3.78555716,0.67101183,0.73782396,0.01126955,0.05134076,2.43123139
-3.71885943,5.54495841,3.86404434,0.68434639,0.76481176,0.01157501,0.05069172,2.46736050
-3.71285643,5.63481743,3.92194233,0.69405273,0.78796646,0.01181988,0.04986329,2.49012328
-3.70685343,5.69371259,3.95814279,0.69994084,0.80684235,0.01199931,0.04887153,2.49911832
-3.70085043,5.72045614,3.97191398,0.70188570,0.82106656,0.01210956,0.04773371,2.49418517
-3.69484742,5.71442717,3.96292179,0.69983089,0.83035125,0.01214819,0.04646790,2.47540810
-3.68884442,5.67559176,3.93124000,0.69379042,0.83450339,0.01211405,0.04509274,2.44311310
-3.68284142,5.60450661,3.87734891,0.68384856,0.83343178,0.01200738,0.04362719,2.39785829
-3.67683842,5.50230582,3.80212241,0.67015784,0.82715085,0.01182975,0.04209031,2.34041787
-3.67083542,5.37067083,3.70680362,0.65293493,0.81578094,0.01158405,0.04050118,2.27176038
-3.66483242,5.21178459,3.59297014,0.63245491,0.79954510,0.01127440,0.03887869,2.19302181
-3.65882941,5.02827137,3.46249000,0.60904382,0.77876245,0.01090602,0.03724145,2.10547479
-3.65282641,4.82312447,3.31747000,0.58306987,0.75383831,0.01048507,0.03560763,2.01049471
-3.64682341,4.59962455,3.16019840,0.55493369,0.72525150,0.01001849,0.03399481,1.90952420
-3.64082041,4.36125147,2.99308402,0.52505784,0.69353949,0.00951377,0.03241976,1.80403704
-3.63481741,4.11159305,2.81859411,0.49387607,0.65928178,0.00897882,0.03089818,1.69550288
-3.62881441,3.85425412,2.63919316,0.46182266,0.62308243,0.00842165,0.02944452,1.58535374
-3.62281141,3.59276887,2.45728468,0.42932224,0.58555237,0.00785026,0.02807158,1.47495345
-3.61680840,3.33051977,2.27515807,0.39678039,0.54729222,0.00727240,0.02679031,1.36557086
-3.61080540,3.07066544,2.09494196,0.36457536,0.50887626,0.00669543,0.02560946,1.25835741
-3.60480240,2.81607972,1.91856538,0.33305104,0.47083823,0.00612612,0.02453534,1.15432971
-3.59879940,2.56930326,1.74772769,0.30251157,0.43365928,0.00557058,0.02357158,1.05435709
-3.59279640,2.33250882,1.58387749,0.27321732,0.39775859,0.00503414,0.02271903,0.95915449
-3.58679340,2.10748027,1.42820077,0.24538267,0.36348677,0.00452131,0.02197564,0.86928018
-3.58079040,1.89560516,1.28161785,0.21917522,0.33112207,0.00403573,0.02133652,0.78513826
-3.57478739,1.69787998,1.14478839,0.19471646,0.30086953,0.00358018,0.02079404,0.70698526
-3.56878439,1.51492672,1.01812369,0.17208381,0.27286259,0.00315660,0.02033812,0.63494027
-3.56278139,1.34701919,0.90180495,0.15131361,0.24716712,0.00276615,0.01995650,0.56899804
-3.55677839,1.19411704,0.79580632,0.13240514,0.22378742,0.00240927,0.01963519,0.50904409
-3.55077539,1.05590568,0.69992139,0.11532513,0.20267364,0.00208574,0.01935898,0.45487138
-3.54477239,0.93183970,0.61379181,0.10001277,0.18373038,0.00179479,0.01911195,0.40619763
-3.53876938,0.82118818,0.53693672,0.08638487,0.16682586,0.00153520,0.01887805,0.36268267
-3.53276638,0.72307972,0.46878196,0.07434096,0.15180125,0.00130538,0.01864170,0.32394535
-3.52676338,0.63654586,0.40868799,0.06376821,0.13847981,0.00110344,0.01838829,0.28957938
-3.52076038,0.56056132,0.35597577,0.05454607,0.12667539,0.00092733,0.01810472,0.25916773
-3.51475738,0.49408025,0.30995002,0.04655030,0.11620020,0.00077486,0.01777979,0.23229543
-3.50875438,0.43606760,0.26991935,0.03965664,0.10687138,0.00064382,0.01740457,0.20856031
-3.50275138,0.38552524,0.23521311,0.03374381,0.09851651,0.00053200,0.01697262,0.18758188
-3.49674837,0.34151270,0.20519494,0.02869592,0.09097778,0.00043725,0.01648009,0.16900813
-3.49074537,0.30316267,0.17927294,0.02440438,0.08411492,0.00035756,0.01592578,0.15252040
-3.48474237,0.26969140,0.15690684,0.02076920,0.07780698,0.00029099,0.01531103,0.13783648
-3.47873937,0.24040473,0.13761241,0.01769986,0.07195298,0.00023581,0.01463952,0.12471210
-3.47273637,0.21470006,0.12096339,0.01511574,0.06647161,0.00019042,0.01391702,0.11294100
-3.46673337,0.19206516,0.10659146,0.01294617,0.06130018,0.00015340,0.01315105,0.10235390
-3.46073037,0.17207428,0.09418457,0.01113026,0.05639299,0.00012350,0.01235047,0.09281662
-3.45472736,0.15438245,0.08348406,0.00961645,0.05171913,0.00009963,0.01152511,0.08422746
-3.44872436,0.13871844,0.07428100,0.00836194,0.04726028,0.00008087,0.01068536,0.07651429
-3.44272136,0.12487701,0.06641191,0.00733201,0.04300814,0.00006644,0.00984174,0.06963141
-3.43671836,0.11271096,0.05975439,0.00649933,0.03896214,0.00005570,0.00900453,0.06355631
-3.43071536,0.10212333,0.05422263,0.00584318,0.03512718,0.00004814,0.00818351,0.05828663
-3.42471236,0.09306004,0.04976319,0.00534874,0.03151169,0.00004337,0.00738764,0.05383724
-3.41870935,0.08550325,0.04635095,0.00500646,0.02812593,0.00004110,0.00662486,0.05023759
-3.41270635,0.07946537,0.04398548,0.00481136,0.02498078,0.00004112,0.00590200,0.04752930
-3.40670335,0.07498399,0.04268769,0.00476248,0.02208674,0.00004332,0.00522466,0.04576392
-3.40070035,0.07211737,0.04249683,0.00486233,0.01945347,0.00004767,0.00459726,0.04500091
-3.39469735,0.07094074,0.04346767,0.00511642,0.01708955,0.00005416,0.00402305,0.04530570
-3.38869435,0.07154295,0.04566790,0.00553279,0.01500259,0.00006289,0.00350422,0.04674768
-3.38269135,0.07402355,0.04917560,0.00612155,0.01319968,0.00007397,0.00304210,0.04939824
-3.37668834,0.07849003,0.05407667,0.00689449,0.01168793,0.00008755,0.00263724,0.05332849
-3.37068534,0.08505505,0.06046222,0.00786458,0.01047530,0.00010382,0.00228969,0.05860692
-3.36468234,0.09383367,0.06842574,0.00904561,0.00957146,0.00012299,0.00199916,0.06529663
-3.35867934,0.10494027,0.07806017,0.01045166,0.00898870,0.00014527,0.00176525,0.07345246
-3.35267634,0.11848537,0.08945472,0.01209665,0.00874286,0.00017088,0.00158761,0.08311778
-3.34667334,0.13457206,0.10269154,0.01399388,0.00885415,0.00020003,0.00146617,0.09432121
-3.34067034,0.15329230,0.11784228,0.01615545,0.00934785,0.00023294,0.00140123,0.10707316
-3.33466733,0.17472299,0.13496460,0.01859181,0.01025482,0.00026977,0.00139364,0.12136259
-3.32866433,0.19892197,0.15409871,0.02131125,0.01161180,0.00031068,0.00144485,0.13715393
-3.32266133,0.22592408,0.17526409,0.02431940,0.01346133,0.00035578,0.00155698,0.15438442
-3.31665833,0.25573732,0.19845647,0.02761878,0.01585145,0.00040513,0.00173278,0.17296209
-3.31065533,0.28833931,0.22364519,0.03120842,0.01883489,0.00045875,0.00197563,0.19276444
-3.30465233,0.32367413,0.25077103,0.03508346,0.02246801,0.00051660,0.00228941,0.21363811
-3.29864932,0.36164963,0.27974456,0.03923491,0.02680915,0.00057857,0.00267835,0.23539952
-3.29264632,0.40213525,0.31044511,0.04364941,0.03191667,0.00064450,0.00314687,0.25783665
-3.28664332,0.44496053,0.34272041,0.04830906,0.03784658,0.00071414,0.00369931,0.28071188
-3.28064032,0.48991405,0.37638676,0.05319138,0.04464970,0.00078718,0.00433966,0.30376600
-3.27463732,0.53674321,0.41122988,0.05826928,0.05236866,0.00086326,0.00507127,0.32672310
-3.26863432,0.58515439,0.44700626,0.06351116,0.06103459,0.00094191,0.00589650,0.34929628
-3.26263132,0.63481387,0.48344506,0.06888097,0.07066379,0.00102262,0.00681639,0.37119408
-3.25662831,0.68534921,0.52025040,0.07433849,0.08125437,0.00110481,0.00783033,0.39212710
-3.25062531,0.73635127,0.55710410,0.07983950,0.09278317,0.00118783,0.00893573,0.41181486
-3.24462231,0.78737683,0.59366875,0.08533616,0.10520305,0.00127097,0.01012777,0.42999243
-3.23861931,0.83795191,0.62959111,0.09077737,0.11844073,0.00135346,0.01139916,0.44641663
-3.23261631,0.88757579,0.66450588,0.09610921,0.13239540,0.00143451,0.01274001,0.46087153
-3.22661331,0.93572595,0.69803987,0.10127551,0.14693818,0.00151325,0.01413773,0.47317311
-3.22061031,0.98186396,0.72981650,0.10621850,0.16191268,0.00158882,0.01557714,0.48317292
-3.21460730,1.02544241,0.75946090,0.11087952,0.17713669,0.00166030,0.01704054,0.49076054
-3.20860430,1.06591308,0.78660543,0.11519992,0.19240500,0.00172679,0.01850805,0.49586508
-3.20260130,1.10273617,0.81089578,0.11912204,0.20749345,0.00178741,0.01995792,0.49845543
-3.19659830,1.13539085,0.83199767,0.12259028,0.22216410,0.00184127,0.02136706,0.49853963
-3.19059530,1.16338664,0.84960393,0.12555231,0.23617132,0.00188754,0.02271157,0.49616331
-3.18459230,1.18627582,0.86344211,0.12796037,0.24926877,0.00192548,0.02396744,0.49140752
-3.17858929,1.20366623,0.87328228,0.12977256,0.26121680,0.00195440,0.02511120,0.48438591
-3.17258629,1.21523418,0.87894481,0.13095420,0.27179027,0.00197373,0.02612067,0.47524174
-3.16658329,1.22073713,0.88030799,0.13147907,0.28078621,0.00198302,0.02697565,0.46414459
-3.16058029,1.22002536,0.87731502,0.13133066,0.28803118,0.00198198,0.02765861,0.45128716
-3.15457729,1.21305223,0.86998017,0.13050311,0.29338788,0.00197046,0.02815526,0.43688206
-3.14857429,1.19988250,0.85839366,0.12900207,0.29676087,0.00194850,0.02845508,0.42115889
-3.14257129,1.18069814,0.84272510,0.12684522,0.29810100,0.00191631,0.02855167,0.40436138
-3.13656828,1.15580122,0.82322503,0.12406244,0.29740847,0.00187430,0.02844298,0.38674490
-3.13056528,1.12561366,0.80022455,0.12069574,0.29473430,0.00182304,0.02813140,0.36857397
-3.12456228,1.09067360,0.77413283,0.11679874,0.29018028,0.00176329,0.02762368,0.35012004
-3.11855928,1.05162842,0.74543250,0.11243580,0.28389731,0.00169600,0.02693067,0.33165915
-3.11255628,1.00922454,0.71467295,0.10768087,0.27608229,0.00162222,0.02606698,0.31346967
-3.10655328,0.96429437,0.68246186,0.10261597,0.26697376,0.00154317,0.02505044,0.29582983
-3.10055028,0.91774066,0.64945498,0.09732947,0.25684639,0.00146014,0.02390155,0.27901507
-3.09454727,0.87051899,0.61634467,0.09191410,0.24600468,0.00137454,0.02264277,0.26329513
-3.08854427,0.82361880,0.58384748,0.08646497,0.23477609,0.00128778,0.02129783,0.24893082
-3.08254127,0.77804367,0.55269104,0.08107737,0.22350384,0.00120132,0.01989102,0.23617051
-3.07653827,0.73479142,0.52360081,0.07584478,0.21253965,0.00111660,0.01844652,0.22524629
-3.07053527,0.69483456,0.49728686,0.07085679,0.20223668,0.00103504,0.01698772,0.21636988
-3.06453227,0.65910153,0.47443100,0.06619733,0.19294266,0.00095799,0.01553668,0.20972839
-3.05852926,0.62845923,0.45567455,0.06194296,0.18499362,0.00088672,0.01411366,0.20547993
-3.05252626,0.60369695,0.44160680,0.05816149,0.17870796,0.00082243,0.01273675,0.20374935
-3.04652326,0.58551205,0.43275439,0.05491080,0.17438113,0.00076619,0.01142158,0.20462401
-3.04052026,0.57449732,0.42957155,0.05223796,0.17228077,0.00071896,0.01018123,0.20815008
-3.03451726,0.57113020,0.43243134,0.05017860,0.17264231,0.00068156,0.00902612,0.21432916
-3.02851426,0.57576367,0.44161782,0.04875651,0.17566491,0.00065469,0.00796409,0.22311575
-3.02251126,0.58861901,0.45731923,0.04798353,0.18150779,0.00063890,0.00700053,0.23441553
-3.01650825,0.60978013,0.47962209,0.04785963,0.19028675,0.00063462,0.00613854,0.24808464
-3.01050525,0.63918975,0.50850654,0.04837319,0.20207100,0.00064212,0.00537919,0.26393030
-3.00450225,0.67664730,0.54384275,0.04950146,0.21688029,0.00066150,0.00472176,0.28171261
-2.99849925,0.72180872,0.58538883,0.05121121,0.23468229,0.00069275,0.00416405,0.30114783
-2.99249625,0.77418835,0.63279023,0.05345945,0.25539051,0.00073568,0.00370260,0.32191305
-2.98649325,0.83316302,0.68558104,0.05619439,0.27886278,0.00078995,0.00333298,0.34365231
-2.98049025,0.89797871,0.74318736,0.05935643,0.30490056,0.00085506,0.00305001,0.36598400
-2.97448724,0.96775984,0.80493297,0.06287932,0.33324915,0.00093035,0.00284793,0.38850942
-2.96848424,1.04152143,0.87004758,0.06669137,0.36359923,0.00101501,0.00272060,0.41082224
-2.96248124,1.11818420,0.93767764,0.07071684,0.39558960,0.00110805,0.00266160,0.43251864
-2.95647824,1.19659274,1.00689994,0.07487735,0.42881163,0.00120835,0.00266435,0.45320775
-2.95047524,1.27553628,1.07673776,0.07909334,0.46281510,0.00131465,0.00272214,0.47252201
-2.94447224,1.35377225,1.14617942,0.08328567,0.49711586,0.00142556,0.00282817,0.49012714
-2.93846923,1.43005172,1.21419894,0.08737713,0.53120490,0.00153959,0.00297561,0.50573131
-2.93246623,1.50314649,1.27977817,0.09129401,0.56455887,0.00165517,0.00315759,0.51909308
-2.92646323,1.57187692,1.34192997,0.09496761,0.59665168,0.00177066,0.00336722,0.53002801
-2.92046023,1.63513967,1.39972159,0.09833562,0.62696695,0.00188441,0.00359760,0.53841347
-2.91445723,1.69193461,1.45229759,0.10134347,0.65501077,0.00199479,0.00384187,0.54419170
-2.90845423,1.74138976,1.49890137,0.10394544,0.68032445,0.00210021,0.00409321,0.54737085
-2.90245123,1.78278343,1.53889461,0.10610559,0.70249666,0.00219915,0.00434494,0.54802418
-2.89644822,1.81556283,1.57177388,0.10779847,0.72117449,0.00229022,0.00459056,0.54628748
-2.89044522,1.83935822,1.59718369,0.10900962,0.73607301,0.00237217,0.00482387,0.54235476
-2.88444222,1.85399217,1.61492551,0.10973572,0.74698288,0.00244394,0.00503902,0.53647263
-2.87843922,1.85948352,1.62496244,0.10998454,0.75377570,0.00250465,0.00523066,0.52893357
-2.87243622,1.85604587,1.62741921,0.10977461,0.75640686,0.00255364,0.00539401,0.52006839
-2.86643322,1.84408055,1.62257771,0.10913457,0.75491574,0.00259048,0.00552498,0.51023816
-2.86043022,1.82416450,1.61086796,0.10810238,0.74942331,0.00261496,0.00562026,0.49982597
-2.85442721,1.79703329,1.59285516,0.10672425,0.74012727,0.00262710,0.00567740,0.48922873
-2.84842421,1.76356007,1.56922302,0.10505337,0.72729481,0.00262712,0.00569484,0.47884915
-2.84242121,1.72473111,1.54075428,0.10314858,0.71125353,0.00261545,0.00567197,0.46908811
-2.83641821,1.68161870,1.50830873,0.10107280,0.69238077,0.00259270,0.00560909,0.46033746
-2.83041521,1.63535237,1.47279983,0.09889155,0.67109181,0.00255962,0.00550745,0.45297320
-2.82441221,1.58708930,1.43517038,0.09667125,0.64782746,0.00251709,0.00536913,0.44734913
-2.81840920,1.53798464,1.39636806,0.09447767,0.62304156,0.00246608,0.00519698,0.44379069
-2.81240620,1.48916273,1.35732151,0.09237429,0.59718871,0.00240763,0.00499455,0.44258911
-2.80640320,1.44168970,1.31891748,0.09042081,0.57071271,0.00234282,0.00476592,0.44399568
-2.80040020,1.39654827,1.28197955,0.08867167,0.54403611,0.00227276,0.00451559,0.44821606
-2.79439720,1.35461515,1.24724900,0.08717469,0.51755101,0.00219851,0.00424837,0.45540468
-2.78839420,1.31664147,1.21536798,0.08596988,0.49161147,0.00212113,0.00396919,0.46565931
-2.78239120,1.28323676,1.18686550,0.08508840,0.46652751,0.00204162,0.00368301,0.47901587
-2.77638819,1.25485653,1.16214631,0.08455164,0.44256083,0.00196092,0.00339470,0.49544374
-2.77038519,1.23179401,1.14148301,0.08437062,0.41992220,0.00187988,0.00310893,0.51484183
-2.76438219,1.21417589,1.12501155,0.08454555,0.39877057,0.00179929,0.00283011,0.53703586
-2.75837919,1.20196256,1.11273021,0.08506567,0.37921361,0.00171983,0.00256231,0.56177707
-2.75237619,1.19495273,1.10450225,0.08590944,0.36130973,0.00164210,0.00230927,0.58874286
-2.74637319,1.19279253,1.10006225,0.08704500,0.34507130,0.00156661,0.00207439,0.61753978
-2.74037019,1.19498906,1.09902613,0.08843093,0.33046905,0.00149379,0.00186073,0.64770897
-2.73436718,1.20092824,1.10090485,0.09001743,0.31743727,0.00142395,0.00167110,0.67873455
-2.72836418,1.20989673,1.10512145,0.09174775,0.30587990,0.00135738,0.00150811,0.71005472
-2.72236118,1.22110729,1.11103136,0.09355996,0.29567709,0.00129425,0.00137425,0.74107575
-2.71635818,1.23372731,1.11794516,0.09538900,0.28669225,0.00123470,0.00127201,0.77118842
-2.71035518,1.24690948,1.12515361,0.09716886,0.27877922,0.00117882,0.00120394,0.79978661
-2.70435218,1.25982373,1.13195382,0.09883502,0.27178951,0.00112664,0.00117281,0.82628733
-2.69834917,1.27168953,1.13767593,0.10032683,0.26557943,0.00107820,0.00118164,0.85015150
-2.69234617,1.28180712,1.14170926,0.10158994,0.26001673,0.00103350,0.00123386,0.87090459
-2.68634317,1.28958664,1.14352678,0.10257851,0.25498673,0.00099255,0.00133331,0.88815620
-2.68034017,1.29457379,1.14270707,0.10325725,0.25039767,0.00095536,0.00148436,0.90161760
-2.67433717,1.29647090,1.13895259,0.10360306,0.24618513,0.00092198,0.00169185,0.91111627
-2.66833417,1.29515231,1.13210343,0.10360626,0.24231522,0.00089246,0.00196114,0.91660676
-2.66233117,1.29067329,1.12214582,0.10327135,0.23878657,0.00086688,0.00229805,0.91817700
-2.65632816,1.28327173,1.10921491,0.10261717,0.23563095,0.00084537,0.00270877,0.91604967
-2.65032516,1.27336244,1.09359140,0.10167652,0.23291232,0.00082807,0.00319970,0.91057838
-2.64432216,1.26152405,1.07569224,0.10049519,0.23072454,0.00081514,0.00377737,0.90223860
-2.63831916,1.24847874,1.05605546,0.09913044,0.22918758,0.00080677,0.00444815,0.89161354
-2.63231616,1.23506561,1.03531987,0.09764900,0.22844235,0.00080312,0.00521807,0.87937557
-2.62631316,1.22220866,1.01420028,0.09612462,0.22864441,0.00080436,0.00609254,0.86626372
-2.62031016,1.21088049,0.99345940,0.09463536,0.22995667,0.00081062,0.00707602,0.85305831
-2.61430715,1.20206338,0.97387745,0.09326062,0.23254133,0.00082198,0.00817179,0.84055359
-2.60830415,1.19670909,0.95622093,0.09207812,0.23655134,0.00083847,0.00938160,0.82952950
-2.60230115,1.19569923,0.94121164,0.09116093,0.24212185,0.00086003,0.01070541,0.82072382
