energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-2.86043022,2.85096801,0.01413347,0.04702112,0.45495020,1.64101205,0.01714641,0.34872973,0.82361218,0.61942966
-2.85442721,2.81375147,0.01384660,0.04720993,0.45505560,1.61671431,0.01718432,0.34298818,0.81786499,0.60949839
-2.84842421,2.76939127,0.01350874,0.04730905,0.45289403,1.58874234,0.01722300,0.33691637,0.80792161,0.59856796
-2.84242121,2.71861126,0.01312505,0.04731738,0.44853321,1.55743202,0.01726170,0.33069188,0.79401180,0.58687605
-2.83641821,2.66232153,0.01270176,0.04723696,0.44208616,1.52321841,0.01730095,0.32450142,0.77644974,0.57469188
-2.83041521,2.60159528,0.01224588,0.04707292,0.43370807,1.48662498,0.01734249,0.31853607,0.75562466,0.56230993
-2.82441221,2.53763972,0.01176505,0.04683326,0.42359171,1.44824967,0.01738917,0.31298633,0.73198930,0.55004262
-2.81840920,2.47176184,0.01126717,0.04652855,0.41196162,1.40874814,0.01744473,0.30803694,0.70604651,0.53821195
-2.81240620,2.40533036,0.01076016,0.04617153,0.39906739,1.36881460,0.01751356,0.30386175,0.67833470,0.52714081
-2.80640320,2.33973521,0.01025173,0.04577658,0.38517610,1.32916107,0.01760039,0.30061865,0.64941268,0.51714402
-2.80040020,2.27634619,0.00974905,0.04535913,0.37056445,1.29049566,0.01771001,0.29844502,0.61984453,0.50851957
-2.79439720,2.21647256,0.00925859,0.04493509,0.35551074,1.25350088,0.01784691,0.29745349,0.59018506,0.50154052
-2.78839420,2.16132506,0.00878594,0.04452020,0.34028705,1.21881268,0.01801500,0.29772864,0.56096648,0.49644787
-2.78239120,2.11198215,0.00833565,0.04412944,0.32515194,1.18700125,0.01821724,0.29932432,0.53268677,0.49344476
-2.77638819,2.06936171,0.00791114,0.04377651,0.31034397,1.15855429,0.01845547,0.30226213,0.50580001,0.49269218
-2.77038519,2.03419927,0.00751470,0.04347339,0.29607617,1.13386337,0.01873014,0.30653084,0.48070903,0.49430649
-2.76438219,2.00703358,0.00714751,0.04322996,0.28253176,1.11321403,0.01904020,0.31208703,0.45776050,0.49835871
-2.75837919,1.98819992,0.00680965,0.04305374,0.26986113,1.09677985,0.01938302,0.31885671,0.43724229,0.50487557
-2.75237619,1.97783096,0.00650026,0.04294984,0.25818022,1.08462073,0.01975436,0.32673808,0.41938323,0.51384228
-2.74637319,1.97586488,0.00621766,0.04292090,0.24757016,1.07668520,0.02014852,0.33560514,0.40435473,0.52520656
-2.74037019,1.98205982,0.00595953,0.04296723,0.23807827,1.07281666,0.02055840,0.34531210,0.39227414,0.53888381
-2.73436718,1.99601363,0.00572306,0.04308700,0.22972008,1.07276292,0.02097577,0.35569825,0.38320921,0.55476293
-2.72836418,2.01718752,0.00550517,0.04327657,0.22248241,1.07618857,0.02139154,0.36659325,0.37718343,0.57271233
-2.72236118,2.04493202,0.00530268,0.04353078,0.21632714,1.08268945,0.02179603,0.37782235,0.37418157,0.59258573
-2.71635818,2.07851383,0.00511250,0.04384335,0.21119545,1.09180842,0.02217938,0.38921147,0.37415513,0.61422731
-2.71035518,2.11714197,0.00493179,0.04420722,0.20701243,1.10305162,0.02253183,0.40059171,0.37702721,0.63747587
-2.70435218,2.15999189,0.00475810,0.04461486,0.20369164,1.11590452,0.02284413,0.41180334,0.38269656,0.66216764
-2.69834917,2.20622638,0.00458946,0.04505858,0.20113958,1.12984696,0.02310787,0.42269871,0.39104052,0.68813762
-2.69234617,2.25501255,0.00442447,0.04553070,0.19925970,1.14436671,0.02331578,0.43314442,0.40191682,0.71521943
-2.68634317,2.30553436,0.00426240,0.04602368,0.19795605,1.15897100,0.02346199,0.44302229,0.41516423,0.74324358
-2.68034017,2.35700056,0.00410312,0.04653017,0.19713615,1.17319585,0.02354227,0.45222945,0.43060209,0.77203459
-2.67433717,2.40864846,0.00394717,0.04704291,0.19671335,1.18661293,0.02355415,0.46067746,0.44802914,0.80140705
-2.66833417,2.45974394,0.00379569,0.04755467,0.19660839,1.19883417,0.02349704,0.46829070,0.46722173,0.83116125
-2.66233117,2.50957869,0.00365039,0.04805805,0.19675040,1.20951414,0.02337226,0.47500417,0.48793199,0.86107861
-2.65632816,2.55746570,0.00351347,0.04854528,0.19707720,1.21835061,0.02318297,0.48076109,0.50988620,0.89091778
-2.65032516,2.60273425,0.00338750,0.04900805,0.19753519,1.22508369,0.02293407,0.48551029,0.53278384,0.92041148
-2.64432216,2.64472533,0.00327541,0.04943729,0.19807877,1.22949390,0.02263211,0.48920389,0.55629771,0.94926500
-2.63831916,2.68278892,0.00318031,0.04982308,0.19866950,1.23139970,0.02228498,0.49179544,0.58007532,0.97715640
-2.63231616,2.71628364,0.00310543,0.05015462,0.19927506,1.23065485,0.02190177,0.49323858,0.60374194,1.00373883
-2.62631316,2.74457968,0.00305399,0.05042020,0.19986824,1.22714606,0.02149243,0.49348659,0.62690522,1.02864513
-2.62031016,2.76706517,0.00302912,0.05060741,0.20042578,1.22079101,0.02106746,0.49249268,0.64916159,1.05149455
-2.61430715,2.78315599,0.00303376,0.05070337,0.20092752,1.21153712,0.02063767,0.49021119,0.67010407,1.07190156
-2.60830415,2.79230870,0.00307052,0.05069503,0.20135552,1.19936102,0.02021376,0.48659951,0.68933144,1.08948619
-2.60230115,2.79403585,0.00314164,0.05056964,0.20169343,1.18426865,0.01980609,0.48162073,0.70645828,1.10388569
-2.59629815,2.78792284,0.00324885,0.05031522,0.20192604,1.16629594,0.01942433,0.47524664,0.72112550,1.11476668
-2.59029515,2.77364508,0.00339331,0.04992105,0.20203900,1.14550976,0.01907715,0.46746101,0.73301074,1.12183728
-2.58429215,2.75098441,0.00357553,0.04937823,0.20201860,1.12200897,0.01877203,0.45826289,0.74183831,1.12485850
-2.57828914,2.71984347,0.00379529,0.04868016,0.20185174,1.09592524,0.01851494,0.44766950,0.74738794,1.12365427
-2.57228614,2.68025708,0.00405160,0.04782298,0.20152595,1.06742333,0.01831021,0.43571877,0.74950202,1.11811948
-2.56628314,2.63239951,0.00434262,0.04680592,0.20102939,1.03670076,0.01816033,0.42247105,0.74809085,1.10822568
-2.56028014,2.57658727,0.00466570,0.04563158,0.20035099,1.00398656,0.01806590,0.40800999,0.74313570,1.09402394
-2.55427714,2.51327695,0.00501733,0.04430601,0.19948045,0.96953912,0.01802555,0.39244246,0.73468941,1.07564492
-2.54827414,2.44305808,0.00539320,0.04283873,0.19840838,0.93364305,0.01803597,0.37589747,0.72287461,1.05329599
-2.54227114,2.36664153,0.00578824,0.04124259,0.19712642,0.89660530,0.01809200,0.35852421,0.70787964,1.02725567
-2.53626813,2.28484389,0.00619671,0.03953354,0.19562739,0.85875059,0.01818675,0.34048912,0.68995237,0.99786580
-2.53026513,2.19856882,0.00661235,0.03773020,0.19390557,0.82041637,0.01831182,0.32197240,0.66939229,0.96552170
-2.52426213,2.10878640,0.00702850,0.03585344,0.19195705,0.78194772,0.01845756,0.30316398,0.64654131,0.93066111
-2.51825913,2.01651166,0.00743829,0.03392588,0.18978029,0.74369232,0.01861340,0.28425917,0.62177376,0.89375244
-2.51225613,1.92278325,0.00783486,0.03197128,0.18737672,0.70599590,0.01876819,0.26545433,0.59548600,0.85528283
-2.50625313,1.82864356,0.00821156,0.03001399,0.18475156,0.66919821,0.01891065,0.24694273,0.56808624,0.81574681
-2.50025013,1.73512095,0.00856221,0.02807840,0.18191478,0.63362993,0.01902971,0.22891070,0.53998495,0.77563589
-2.49424712,1.64321483,0.00888129,0.02618842,0.17888210,0.59961038,0.01911499,0.21153442,0.51158619,0.73542958
-2.48824412,1.55388396,0.00916418,0.02436699,0.17567605,0.56744614,0.01915716,0.19497730,0.48328017,0.69558805
-2.48224112,1.46803809,0.00940734,0.02263571,0.17232694,0.53743054,0.01914833,0.17938815,0.45543730,0.65654662
-2.47623812,1.38653275,0.00960846,0.02101451,0.16887373,0.50984369,0.01908235,0.16489999,0.42840359,0.61871201
-2.47023512,1.31016669,0.00976661,0.01952137,0.16536464,0.48495300,0.01895509,0.15162972,0.40249754,0.58246028
-2.46423212,1.23968153,0.00988226,0.01817219,0.16185740,0.46301378,0.01876457,0.13967826,0.37800839,0.54813614
-2.45822911,1.17576269,0.00995727,0.01698064,0.15841916,0.44426969,0.01851108,0.12913134,0.35519538,0.51605343
-2.45222611,1.11904076,0.00999491,0.01595811,0.15512578,0.42895265,0.01819713,0.12006060,0.33428796,0.48649621
-2.44622311,1.07009266,0.00999964,0.01511370,0.15206068,0.41728205,0.01782738,0.11252489,0.31548657,0.45972027
-2.44022011,1.02944165,0.00997701,0.01445420,0.14931310,0.40946287,0.01740840,0.10657168,0.29896368,0.43595458
-2.43421711,0.99755570,0.00993340,0.01398415,0.14697580,0.40568279,0.01694844,0.10223838,0.28486498,0.41540229
-2.42821411,0.97484370,0.00987574,0.01370586,0.14514226,0.40610799,0.01645702,0.09955335,0.27331030,0.39824115
-2.42221111,0.96164943,0.00981123,0.01361942,0.14390352,0.41087787,0.01594458,0.09853669,0.26439421,0.38462314
-2.41620810,0.95824329,0.00974700,0.01372281,0.14334467,0.42009876,0.01542201,0.09920050,0.25818624,0.37467312
-2.41020510,0.96481200,0.00968980,0.01401186,0.14354121,0.43383680,0.01490024,0.10154876,0.25473053,0.36848667
-2.40420210,0.98144691,0.00964570,0.01448037,0.14455546,0.45211054,0.01438977,0.10557671,0.25404501,0.36612712
-2.39819910,1.00813157,0.00961979,0.01512014,0.14643317,0.47488341,0.01390030,0.11126976,0.25612025,0.36762211
-2.39219610,1.04472938,0.00961596,0.01592108,0.14920048,0.50205667,0.01344038,0.11860213,0.26091806,0.37295970
-2.38619310,1.09097230,0.00963670,0.01687135,0.15286145,0.53346331,0.01301714,0.12753510,0.26836995,0.38208467
-2.38019010,1.14645156,0.00968300,0.01795753,0.15739638,0.56886335,0.01263609,0.13801516,0.27837586,0.39489506
-2.37418709,1.21061135,0.00975431,0.01916485,0.16276085,0.60794096,0.01230102,0.14997214,0.29080313,0.41123946
-2.36818409,1.28274626,0.00984851,0.02047752,0.16888583,0.65030383,0.01201403,0.16331749,0.30548606,0.43091539
-2.36218109,1.36200326,0.00996208,0.02187901,0.17567870,0.69548507,0.01177557,0.17794281,0.32222624,0.45366886
-2.35617809,1.44738855,0.01009021,0.02335255,0.18302533,0.74294777,0.01158464,0.19371882,0.34079377,0.47919561
-2.35017509,1.53777977,0.01022708,0.02488150,0.19079309,0.79209245,0.01143908,0.21049499,0.36092939,0.50714393
-2.34417209,1.63194335,0.01036608,0.02644985,0.19883469,0.84226707,0.01133583,0.22809975,0.38234783,0.53711932
-2.33816908,1.72855682,0.01050016,0.02804272,0.20699283,0.89277967,0.01127131,0.24634156,0.40474203,0.56869078
-2.33216608,1.82623559,0.01062215,0.02964679,0.21510527,0.94291312,0.01124182,0.26501081,0.42778845,0.60139877
-2.32616308,1.92356324,0.01072512,0.03125076,0.22301032,0.99194156,0.01124393,0.28388256,0.45115317,0.63476454
-2.32016008,2.01912453,0.01080267,0.03284564,0.23055234,1.03914805,0.01127480,0.30272017,0.47449868,0.66830052
-2.31415708,2.11153971,0.01084929,0.03442506,0.23758710,1.08384266,0.01133254,0.32127964,0.49749111,0.70152149
-2.30815408,2.19949900,0.01086055,0.03598539,0.24398670,1.12538042,0.01141647,0.33931466,0.51980761,0.73395601
-2.30215108,2.28179574,0.01083337,0.03752572,0.24964387,1.16317833,0.01152729,0.35658212,0.54114364,0.76515780
-2.29614807,2.35735692,0.01076613,0.03904771,0.25447536,1.19673085,0.01166720,0.37284799,0.56121980,0.79471635
-2.29014507,2.42526966,0.01065877,0.04055532,0.25842436,1.22562303,0.01183989,0.38789325,0.57978807,0.82226671
-2.28414207,2.48480273,0.01051274,0.04205437,0.26146173,1.24954098,0.01205043,0.40151966,0.59663694,0.84749755
-2.27813907,2.53542185,0.01033101,0.04355192,0.26358609,1.26827889,0.01230511,0.41355518,0.61159546,0.87015759
-2.27213607,2.57679825,0.01011788,0.04505567,0.26482266,1.28174264,0.01261109,0.42385871,0.62453586,0.89005977
-2.26613307,2.60881007,0.00987880,0.04657314,0.26522100,1.28994957,0.01297606,0.43232396,0.63537476,0.90708320
-2.26013007,2.63153649,0.00962013,0.04811094,0.26485175,1.29302439,0.01340780,0.43888222,0.64407275,0.92117259
-2.25412706,2.64524478,0.00934885,0.04967394,0.26380250,1.29119171,0.01391368,0.44350392,0.65063257,0.93233545
-2.24812406,2.65037096,0.00907226,0.05126457,0.26217312,1.28476502,0.01450012,0.44619883,0.65509581,0.94063695
-2.24212106,2.64749493,0.00879769,0.05288215,0.26007061,1.27413310,0.01517210,0.44701488,0.65753846,0.94619290
-2.23611806,2.63731118,0.00853212,0.05452241,0.25760397,1.25974403,0.01593263,0.44603558,0.65806540,0.94916109
-2.23011506,2.62059652,0.00828199,0.05617710,0.25487911,1.24208777,0.01678235,0.44337626,0.65680417,0.94973147
-2.22411206,2.59817635,0.00805287,0.05783388,0.25199431,1.22167803,0.01771907,0.43917908,0.65389837,0.94811577
-2.21810905,2.57089109,0.00784927,0.05947636,0.24903620,1.19903409,0.01873759,0.43360727,0.64950093,0.94453693
-2.21210605,2.53956428,0.00767451,0.06108440,0.24607667,1.17466357,0.01982945,0.42683864,0.64376761,0.93921909
-2.20610305,2.50497406,0.00753059,0.06263462,0.24317071,1.14904676,0.02098297,0.41905889,0.63685113,0.93237853
-2.20010005,2.46782914,0.00741815,0.06410111,0.24035537,1.12262327,0.02218328,0.41045479,0.62889598,0.92421617
-2.19409705,2.42875056,0.00733654,0.06545631,0.23764974,1.09578139,0.02341267,0.40120783,0.62003440,0.91491186
-2.18809405,2.38825999,0.00728388,0.06667209,0.23505611,1.06885088,0.02465091,0.39148838,0.61038351,0.90462098
-2.18209105,2.34677491,0.00725721,0.06772084,0.23256203,1.04209907,0.02587579,0.38145083,0.60004370,0.89347329
-2.17608804,2.30461096,0.00725270,0.06857675,0.23014329,1.01573066,0.02706383,0.37122985,0.58909844,0.88157422
-2.17008504,2.26199103,0.00726588,0.06921693,0.22776752,0.98989086,0.02819093,0.36093781,0.57761524,0.86900843
-2.16408204,2.21906038,0.00729191,0.06962265,0.22539831,0.96467178,0.02923326,0.35066373,0.56564786,0.85584543
-2.15807904,2.17590688,0.00732585,0.06978032,0.22299958,0.94012143,0.03016804,0.34047338,0.55323941,0.84214674
-2.15207604,2.13258497,0.00736298,0.06968247,0.22053988,0.91625491,0.03097444,0.33041081,0.54042619,0.82797430
-2.14607304,2.08914188,0.00739904,0.06932841,0.21799652,0.89306694,0.03163435,0.32050086,0.52724199,0.81339945
-2.14007004,2.04564428,0.00743051,0.06872475,0.21535923,0.87054502,0.03213311,0.31075272,0.51372256,0.79851179
-2.13406703,2.00220385,0.00745486,0.06788563,0.21263316,0.84868238,0.03246020,0.30116399,0.49990989,0.78342742
-2.12806403,1.95899990,0.00747066,0.06683274,0.20984099,0.82748996,0.03260968,0.29172522,0.48585610,0.76829585
-2.12206103,1.91629753,0.00747779,0.06559499,0.20702423,0.80700659,0.03258053,0.28242443,0.47162654,0.75330494
-2.11605803,1.87446006,0.00747746,0.06420800,0.20424335,0.78730675,0.03237688,0.27325144,0.45730201,0.73868359
-2.11005503,1.83395462,0.00747226,0.06271333,0.20157693,0.76850547,0.03200789,0.26420168,0.44297988,0.72470161
-2.10405203,1.79535033,0.00746605,0.06115749,0.19911971,0.75075983,0.03148763,0.25527921,0.42877390,0.71166670
-2.09804902,1.75930873,0.00746391,0.05959077,0.19697974,0.73426706,0.03083464,0.24649895,0.41481281,0.69991844
-2.09204602,1.72656666,0.00747189,0.05806592,0.19527456,0.71925922,0.03007141,0.23788776,0.40123768,0.68981941
-2.08604302,1.69791233,0.00749684,0.05663683,0.19412673,0.70599454,0.02922363,0.22948454,0.38819813,0.68174370
-2.08004002,1.67415538,0.00754611,0.05535699,0.19365880,0.69474611,0.02831943,0.22133930,0.37584758,0.67606344
-2.07403702,1.65609252,0.00762720,0.05427814,0.19398796,0.68578818,0.02738845,0.21351118,0.36433774,0.67313366
-2.06803402,1.64447032,0.00774749,0.05344878,0.19522058,0.67938110,0.02646088,0.20606587,0.35381271,0.67327650
-2.06203102,1.63994706,0.00791379,0.05291293,0.19744689,0.67575545,0.02556650,0.19907223,0.34440285,0.67676528
-2.05602801,1.64305568,0.00813209,0.05270888,0.20073606,0.67509647,0.02473372,0.19259874,0.33621898,0.68380954
-2.05002501,1.65416987,0.00840713,0.05286816,0.20513179,0.67752953,0.02398867,0.18670967,0.32934696,0.69454165
-2.04402201,1.67347506,0.00874216,0.05341462,0.21064881,0.68310758,0.02335442,0.18146148,0.32384326,0.70900596
-2.03801901,1.70094632,0.00913863,0.05436381,0.21727027,0.69180136,0.02285024,0.17689959,0.31973153,0.72715102
-2.03201601,1.73633427,0.00959601,0.05572241,0.22494625,0.70349294,0.02249104,0.17305564,0.31700060,0.74882560
-2.02601301,1.77916035,0.01011160,0.05748804,0.23359348,0.71797310,0.02228695,0.16994556,0.31560395,0.77377880
-2.02001001,1.82872175,0.01068054,0.05964916,0.24309629,0.73494292,0.02224308,0.16756843,0.31546078,0.80166450
-2.01400700,1.88410641,0.01129572,0.06218521,0.25330886,0.75401949,0.02235937,0.16590630,0.31645863,0.83205016
-2.00800400,1.94421748,0.01194798,0.06506703,0.26405857,0.77474566,0.02263074,0.16492486,0.31845755,0.86442972
-2.00200100,2.00780642,0.01262622,0.06825740,0.27515050,0.79660348,0.02304726,0.16457502,0.32129549,0.89824019
-1.99599800,2.07351359,0.01331769,0.07171178,0.28637286,0.81903068,0.02359458,0.16479522,0.32479488,0.93288132
-1.98999500,2.13991428,0.01400833,0.07537927,0.29750310,0.84143955,0.02425443,0.16551436,0.32876983,0.96773746
-1.98399200,2.20556850,0.01468315,0.07920369,0.30831463,0.86323721,0.02500526,0.16665516,0.33303383,1.00220082
-1.97798899,2.26907208,0.01532672,0.08312480,0.31858370,0.88384641,0.02582299,0.16813781,0.33740741,1.03569495
-1.97198599,2.32910687,0.01592360,0.08707964,0.32809637,0.90272591,0.02668177,0.16988364,0.34172539,1.06769747
-1.96598299,2.38448775,0.01645888,0.09100394,0.33665511,0.91938929,0.02755486,0.17181860,0.34584344,1.09776099
-1.95997999,2.43420426,0.01691863,0.09483365,0.34408496,0.93342159,0.02841545,0.17387651,0.34964349,1.12553123
-1.95397699,2.47745514,0.01729039,0.09850633,0.35023885,0.94449275,0.02923751,0.17600174,0.35303777,1.15076146
-1.94797399,2.51367415,0.01756358,0.10196273,0.35500197,0.95236744,0.02999654,0.17815134,0.35597128,1.17332265
-1.94197099,2.54254610,0.01772984,0.10514812,0.35829495,0.95691088,0.03067032,0.18029645,0.35842260,1.19320870
-1.93596798,2.56401271,0.01778332,0.10801364,0.36007586,0.95809039,0.03123950,0.18242306,0.36040292,1.21053669
-1.92996498,2.57826797,0.01772086,0.11051742,0.36034072,0.95597284,0.03168806,0.18453195,0.36195348,1.22554198
-1.92396198,2.58574370,0.01754204,0.11262560,0.35912285,0.95071823,0.03200376,0.18663807,0.36314151,1.23856847
-1.91795898,2.58708607,0.01724923,0.11431305,0.35649076,0.94256985,0.03217827,0.18876922,0.36405496,1.25005440
-1.91195598,2.58312447,0.01684743,0.11556389,0.35254495,0.93184168,0.03220732,0.19096428,0.36479631,1.26051443
-1.90595298,2.57483434,0.01634407,0.11637174,0.34741364,0.91890370,0.03209059,0.19327108,0.36547588,1.27051881
-1.89994997,2.56329588,0.01574876,0.11673967,0.34124766,0.90416609,0.03183156,0.19574390,0.36620490,1.28067047
-1.89394697,2.54965056,0.01507288,0.11667994,0.33421470,0.88806283,0.03143716,0.19844094,0.36708889,1.29158117
-1.88794397,2.53505746,0.01432925,0.11621339,0.32649321,0.87103588,0.03091739,0.20142175,0.36822164,1.30384764
-1.88194097,2.52065122,0.01353164,0.11536868,0.31826620,0.85352024,0.03028485,0.20474466,0.36968010,1.31802870
-1.87593797,2.50750344,0.01269437,0.11418129,0.30971513,0.83593081,0.02955415,0.20846448,0.37152047,1.33462431
-1.86993497,2.49658864,0.01183185,0.11269233,0.30101419,0.81865125,0.02874140,0.21263029,0.37377569,1.35405725
-1.86393197,2.48875620,0.01095818,0.11094736,0.29232517,0.80202528,0.02786362,0.21728361,0.37645441,1.37665808
-1.85792896,2.48470858,0.01008677,0.10899498,0.28379303,0.78635036,0.02693823,0.22245673,0.37954142,1.40265389
-1.85192596,2.48498647,0.00923005,0.10688557,0.27554246,0.77187396,0.02598250,0.22817140,0.38299947,1.43216091
-1.84592296,2.48996067,0.00839915,0.10466996,0.26767523,0.75879190,0.02501316,0.23443768,0.38677239,1.46518139
-1.83991996,2.49983038,0.00760378,0.10239823,0.26026875,0.74724878,0.02404602,0.24125311,0.39078917,1.50160428
-1.83391696,2.51462729,0.00685204,0.10011863,0.25337550,0.73734002,0.02309566,0.24860206,0.39496869,1.54120977
-1.82791396,2.53422485,0.00615040,0.09787658,0.24702344,0.72911495,0.02217524,0.25645529,0.39922497,1.58367721
-1.82191096,2.55835149,0.00550367,0.09571389,0.24121732,0.72258087,0.02129639,0.26476969,0.40347238,1.62859594
-1.81590795,2.58660716,0.00491509,0.09366809,0.23594074,0.71770737,0.02046910,0.27348830,0.40763063,1.67547850
-1.80990495,2.61848197,0.00438638,0.09177196,0.23115875,0.71443083,0.01970179,0.28254046,0.41162926,1.72377565
-1.80390195,2.65337623,0.00391793,0.09005312,0.22682107,0.71265872,0.01900130,0.29184227,0.41541129,1.77289270
-1.79789895,2.69062094,0.00350893,0.08853388,0.22286542,0.71227357,0.01837305,0.30129731,0.41893590,1.82220635
-1.79189595,2.72949819,0.00315757,0.08723106,0.21922114,0.71313661,0.01782112,0.31079774,0.42218015,1.87108177
-1.78589295,2.76926089,0.00286122,0.08615603,0.21581279,0.71509092,0.01734841,0.32022566,0.42513945,1.91888912
-1.77988994,2.80915136,0.00261662,0.08531472,0.21256354,0.71796438,0.01695675,0.32945492,0.42782706,1.96501924
-1.77388694,2.84841867,0.00242009,0.08470780,0.20939840,0.72157233,0.01664706,0.33835330,0.43027259,2.00889806
-1.76788394,2.88633445,0.00226765,0.08433083,0.20624708,0.72572027,0.01641942,0.34678503,0.43251971,2.04999928
-1.76188094,2.92220711,0.00215523,0.08417454,0.20304646,0.73020660,0.01627323,0.35461367,0.43462320,2.08785522
-1.75587794,2.95539446,0.00207878,0.08422509,0.19974260,0.73482563,0.01620722,0.36170528,0.43664575,2.12206545
-1.74987494,2.98531473,0.00203438,0.08446442,0.19629229,0.73937091,0.01621955,0.36793165,0.43865453,2.15230327
-1.74387194,3.01145606,0.00201836,0.08487071,0.19266418,0.74363897,0.01630783,0.37317378,0.44071789,2.17831978
-1.73786893,3.03338442,0.00202737,0.08541879,0.18883943,0.74743332,0.01646914,0.37732514,0.44290252,2.19994579
-1.73186593,3.05075004,0.00205844,0.08608078,0.18481195,0.75056890,0.01670008,0.38029486,0.44527104,2.21709147
-1.72586293,3.06329239,0.00210902,0.08682667,0.18058834,0.75287657,0.01699678,0.38201051,0.44788035,2.22974406
-1.71985993,3.07084374,0.00217705,0.08762502,0.17618751,0.75420765,0.01735491,0.38242051,0.45078079,2.23796393
-1.71385693,3.07333129,0.00226094,0.08844377,0.17164000,0.75443832,0.01776978,0.38149594,0.45401613,2.24187908
-1.70785393,3.07077788,0.00235958,0.08925104,0.16698719,0.75347350,0.01823631,0.37923173,0.45762443,2.24167870
-1.70185093,3.06330140,0.00247241,0.09001600,0.16228032,0.75125024,0.01874920,0.37564712,0.46163962,2.23760601
-1.69584792,3.05111285,0.00259936,0.09070974,0.15757943,0.74774025,0.01930297,0.37078548,0.46609377,2.22995074
-1.68984492,3.03451308,0.00274085,0.09130608,0.15295223,0.74295140,0.01989208,0.36471334,0.47101973,2.21904168
-1.68384192,3.01388824,0.00289781,0.09178240,0.14847291,0.73692827,0.02051108,0.35751878,0.47645408,2.20523951
-1.67783892,2.98970402,0.00307166,0.09212030,0.14422094,0.72975140,0.02115470,0.34930921,0.48243998,2.18893015
-1.67183592,2.96249848,0.00326424,0.09230620,0.14027975,0.72153541,0.02181804,0.34020867,0.48902970,2.17051883
-1.66583292,2.93287369,0.00347784,0.09233171,0.13673547,0.71242600,0.02249661,0.33035471,0.49628664,2.15042472
-1.65982991,2.90148593,0.00371510,0.09219387,0.13367552,0.70259583,0.02318648,0.31989503,0.50428643,2.12907626
-1.65382691,2.86903453,0.00397902,0.09189521,0.13118710,0.69223942,0.02388435,0.30898390,0.51311696,2.10690689
-1.64782391,2.83624924,0.00427284,0.09144352,0.12935566,0.68156741,0.02458752,0.29777863,0.52287717,2.08435098
-1.64182091,2.80387620,0.00459999,0.09085148,0.12826318,0.67080003,0.02529394,0.28643608,0.53367447,2.06183964
-1.63581791,2.77266250,0.00496400,0.09013611,0.12798633,0.66016039,0.02600208,0.27510940,0.54562076,2.03979615
-1.62981491,2.74333940,0.00536841,0.08931796,0.12859462,0.64986751,0.02671087,0.26394497,0.55882707,2.01863077
-1.62381191,2.71660465,0.00581666,0.08842025,0.13014839,0.64012947,0.02741951,0.25307971,0.57339702,1.99873459
-1.61780890,2.69310395,0.00631199,0.08746787,0.13269686,0.63113690,0.02812727,0.24263876,0.58941942,1.98047244
-1.61180590,2.67341225,0.00685730,0.08648635,0.13627613,0.62305702,0.02883330,0.23273360,0.60696012,1.96417487
-1.60580290,2.65801543,0.00745510,0.08550081,0.14090745,0.61602842,0.02953633,0.22346047,0.62605377,1.95012923
-1.59979990,2.64729300,0.00810737,0.08453498,0.14659554,0.61015682,0.03023452,0.21489939,0.64669588,1.93857030
-1.59379690,2.64150260,0.00881550,0.08361032,0.15332742,0.60551184,0.03092520,0.20711339,0.66883560,1.92967090
-1.58779390,2.64076728,0.00958020,0.08274528,0.16107145,0.60212510,0.03160470,0.20014829,0.69236985,1.92353288
-1.58179090,2.64506608,0.01040148,0.08195473,0.16977701,0.59998952,0.03226824,0.19403275,0.71713917,1.92017933
-1.57578789,2.65422899,0.01127864,0.08124962,0.17937471,0.59905994,0.03290988,0.18877869,0.74292582,1.91954855
-1.56978489,2.66793653,0.01221024,0.08063683,0.18977712,0.59925509,0.03352256,0.18438197,0.76945430,1.92149041
-1.56378189,2.68572468,0.01319414,0.08011928,0.20088027,0.60046075,0.03409818,0.18082345,0.79639458,1.92576575
-1.55777889,2.70699515,0.01422757,0.07969618,0.21256563,0.60253397,0.03462784,0.17807017,0.82336810,1.93204905
-1.55177589,2.73103092,0.01530716,0.07936350,0.22470273,0.60530829,0.03510208,0.17607674,0.84995633,1.93993492
-1.54577289,2.75701681,0.01642908,0.07911461,0.23715221,0.60859966,0.03551125,0.17478703,0.87571180,1.94894810
-1.53976988,2.78406426,0.01758907,0.07894101,0.24976928,0.61221279,0.03584592,0.17413579,0.90017098,1.95855711
-1.53376688,2.81123953,0.01878258,0.07883308,0.26240735,0.61594783,0.03609730,0.17405050,0.92286875,1.96819088
-1.52776388,2.83759427,0.02000482,0.07878090,0.27492181,0.61960695,0.03625773,0.17445323,0.94335358,1.97725798
-1.52176088,2.86219706,0.02125093,0.07877507,0.28717369,0.62300063,0.03632111,0.17526252,0.96120288,1.98516749
-1.51575788,2.88416476,0.02251597,0.07880736,0.29903313,0.62595347,0.03628336,0.17639520,0.97603785,1.99135077
-1.50975488,2.90269238,0.02379507,0.07887136,0.31038243,0.62830928,0.03614275,0.17776827,0.98753701,1.99528298
-1.50375188,2.91708017,0.02508345,0.07896300,0.32111871,0.62993532,0.03590028,0.17930059,0.99544798,1.99650362
-1.49774887,2.92675694,0.02637652,0.07908083,0.33115599,0.63072555,0.03555984,0.18091456,0.99959681,1.99463498
