energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.27463732,3.51548733,0.00055087,0.97370516,0.89715941,1.14509013,0.02206516,0.16706484,1.81298124,0.75198385
-3.26863432,3.55425342,0.00056778,0.98009222,0.91302612,1.17298052,0.02233734,0.16697894,1.81668564,0.76001631
-3.26263132,3.59291811,0.00058511,0.98596614,0.92883790,1.20162081,0.02265342,0.16765304,1.81743221,0.76797645
-3.25662831,3.63148798,0.00060249,0.99146511,0.94457726,1.23076414,0.02300896,0.16897399,1.81580724,0.77590236
-3.25062531,3.66993935,0.00061953,0.99672893,0.96022814,1.26012180,0.02339804,0.17083218,1.81245898,0.78382789
-3.24462231,3.70821454,0.00063585,1.00189384,0.97577399,1.28937067,0.02381327,0.17312284,1.80807546,0.79178052
-3.23861931,3.74621841,0.00065106,1.00708719,0.99119580,1.31816183,0.02424598,0.17574697,1.80335995,0.79977921
-3.23261631,3.78381535,0.00066478,1.01242190,1.00647014,1.34613008,0.02468638,0.17861196,1.79900517,0.80783216
-3.22661331,3.82082660,0.00067666,1.01799109,1.02156739,1.37290388,0.02512380,0.18163200,1.79566697,0.81593470
-3.22061031,3.85702834,0.00068636,1.02386292,1.03645028,1.39811536,0.02554695,0.18472835,1.79393871,0.82406738
-3.21460730,3.89215061,0.00069359,1.03007600,1.05107282,1.42141011,0.02594427,0.18782945,1.79432740,0.83219429
-3.20860430,3.92587757,0.00069808,1.03663560,1.06537988,1.44245626,0.02630422,0.19087102,1.79723268,0.84026182
-3.20260130,3.95784930,0.00069967,1.04351085,1.07930736,1.46095287,0.02661559,0.19379616,1.80292957,0.84819809
-3.19659830,3.98766557,0.00069820,1.05063327,1.09278308,1.47663709,0.02686788,0.19655538,1.81155596,0.85591297
-3.19059530,4.01489181,0.00069364,1.05789672,1.10572841,1.48929024,0.02705155,0.19910679,1.82310539,0.86329901
-3.18459230,4.03906745,0.00068601,1.06515897,1.11806060,1.49874251,0.02715836,0.20141615,1.83742559,0.87023323
-3.17858929,4.05971656,0.00067541,1.07224489,1.12969560,1.50487632,0.02718154,0.20345708,1.85422291,0.87657986
-3.17258629,4.07636077,0.00066202,1.07895133,1.14055143,1.50762841,0.02711605,0.20521112,1.87307247,0.88219396
-3.16658329,4.08853405,0.00064610,1.08505336,1.15055172,1.50699041,0.02695869,0.20666781,1.89343366,0.88692590
-3.16058029,4.09579875,0.00062797,1.09031192,1.15962925,1.50300840,0.02670819,0.20782471,1.91467027,0.89062646
-3.15457729,4.09776244,0.00060802,1.09448236,1.16772935,1.49578102,0.02636524,0.20868715,1.93607428,0.89315248
-3.14857429,4.09409445,0.00058671,1.09732360,1.17481271,1.48545669,0.02593244,0.20926799,1.95689227,0.89437259
-3.14257129,4.08454154,0.00056450,1.09860748,1.18085758,1.47222975,0.02541424,0.20958713,1.97635324,0.89417301
-3.13656828,4.06894152,0.00054193,1.09812783,1.18586109,1.45633575,0.02481676,0.20967074,1.99369640,0.89246290
-3.13056528,4.04723427,0.00051953,1.09570886,1.18983951,1.43804606,0.02414762,0.20955045,2.00819791,0.88917898
-3.12456228,4.01946925,0.00049784,1.09121229,1.19282751,1.41766190,0.02341566,0.20926219,2.01919521,0.88428930
-3.11855928,3.98580904,0.00047741,1.08454322,1.19487638,1.39550808,0.02263075,0.20884502,2.02610810,0.87779572
-3.11255628,3.94652874,0.00045879,1.07565402,1.19605130,1.37192647,0.02180345,0.20833973,2.02845567,0.86973508
-3.10655328,3.90201098,0.00044250,1.06454644,1.19642788,1.34726957,0.02094473,0.20778744,2.02586864,0.86017892
-3.10055028,3.85273710,0.00042904,1.05127170,1.19608814,1.32189430,0.02006568,0.20722819,2.01809685,0.84923173
-3.09454727,3.79927471,0.00041889,1.03592872,1.19511641,1.29615622,0.01917724,0.20669959,2.00501192,0.83702786
-3.08854427,3.74226266,0.00041253,1.01866059,1.19359514,1.27040440,0.01828992,0.20623564,1.98660543,0.82372726
-3.08254127,3.68239413,0.00041038,0.99964965,1.19160126,1.24497703,0.01741362,0.20586573,1.96298313,0.80951036
-3.07653827,3.62039898,0.00041286,0.97911149,1.18920316,1.22019790,0.01655738,0.20561390,1.93435588,0.79457223
-3.07053527,3.55702642,0.00042036,0.95728837,1.18645860,1.19637376,0.01572930,0.20549841,1.90102820,0.77911666
-3.06453227,3.49302884,0.00043324,0.93444233,1.18341373,1.17379259,0.01493638,0.20553161,1.86338534,0.76335027
-3.05852926,3.42914786,0.00045184,0.91084861,1.18010315,1.15272268,0.01418447,0.20572020,1.82187969,0.74747711
-3.05252626,3.36610299,0.00047647,0.88678963,1.17655121,1.13341223,0.01347829,0.20606570,1.77701737,0.73169411
-3.04652326,3.30458352,0.00050740,0.86254986,1.17277414,1.11608951,0.01282142,0.20656523,1.72934573,0.71618750
-3.04052026,3.24524344,0.00054486,0.83841181,1.16878304,1.10096302,0.01221635,0.20721257,1.67944223,0.70113039
-3.03451726,3.18869950,0.00058904,0.81465326,1.16458726,1.08822170,0.01166455,0.20799924,1.62790505,0.68668168
-3.02851426,3.13553168,0.00064004,0.79154558,1.16019797,1.07803462,0.01116661,0.20891569,1.57534551,0.67298609
-3.02251126,3.08628557,0.00069790,0.76935329,1.15563145,1.07055019,0.01072232,0.20995250,1.52238238,0.66017524
-3.01650825,3.04147573,0.00076253,0.74833429,1.15091173,1.06589451,0.01033079,0.21110144,1.46963766,0.64836961
-3.01050525,3.00158917,0.00083377,0.72874082,1.14607247,1.06416894,0.00999054,0.21235627,1.41773361,0.63768100
-3.00450225,2.96708808,0.00091130,0.71082049,1.14115758,1.06544679,0.00969967,0.21371342,1.36729050,0.62821517
-2.99849925,2.93841098,0.00099466,0.69481729,1.13622054,1.06976934,0.00945587,0.21517229,1.31892460,0.62007441
-2.99249625,2.91597164,0.00108325,0.68097195,1.13132248,1.07714135,0.00925658,0.21673522,1.27324587,0.61335948
-2.98649325,2.90015536,0.00117630,0.66952164,1.12652885,1.08752651,0.00909901,0.21840719,1.23085491,0.60817088
-2.98049025,2.89131257,0.00127288,0.66069844,1.12190505,1.10084310,0.00898018,0.22019520,1.19233878,0.60460905
-2.97448724,2.88974968,0.00137190,0.65472663,1.11751124,1.11696040,0.00889702,0.22210738,1.15826535,0.60277335
-2.96848424,2.89571759,0.00147213,0.65181871,1.11339662,1.13569640,0.00884631,0.22415193,1.12917607,0.60275982
-2.96248124,2.90939862,0.00157221,0.65216999,1.10959365,1.15681699,0.00882475,0.22633589,1.10557715,0.60465770
-2.95647824,2.93089242,0.00167069,0.65595214,1.10611265,1.18003735,0.00882898,0.22866393,1.08792919,0.60854493
-2.95047524,2.96020186,0.00176603,0.66330575,1.10293710,1.20502551,0.00885552,0.23113717,1.07663561,0.61448265
-2.94447224,2.99721977,0.00185669,0.67433229,1.10002022,1.23140831,0.00890088,0.23375207,1.07203012,0.62250932
-2.93846923,3.04171755,0.00194109,0.68908583,1.09728285,1.25877976,0.00896146,0.23649960,1.07436381,0.63263444
-2.93246623,3.09333638,0.00201776,0.70756488,1.09461312,1.28671150,0.00903368,0.23936457,1.08379222,0.64483254
-2.92646323,3.15158164,0.00208528,0.72970501,1.09186790,1.31476500,0.00911390,0.24232536,1.10036322,0.65903766
-2.92046023,3.21582128,0.00214239,0.75537232,1.08887597,1.34250498,0.00919854,0.24535391,1.12400609,0.67513882
-2.91445723,3.28528819,0.00218802,0.78435861,1.08544296,1.36951336,0.00928407,0.24841600,1.15452246,0.69297673
-2.90845423,3.35908683,0.00222128,0.81637832,1.08135761,1.39540302,0.00936704,0.25147191,1.19157984,0.71234202
-2.90245123,3.43620401,0.00224158,0.85106768,1.07639928,1.41983055,0.00944418,0.25447733,1.23470809,0.73297532
-2.89644822,3.51552345,0.00224854,0.88798638,1.07034615,1.44250735,0.00951241,0.25738450,1.28329945,0.75456918
-2.89044522,3.59584394,0.00224209,0.92662179,1.06298372,1.46320829,0.00956889,0.26014356,1.33661242,0.77677209
-2.88444222,3.67590033,0.00222244,0.96639590,1.05411332,1.48177744,0.00961107,0.26270398,1.39377986,0.79919430
-2.87843922,3.75438700,0.00219007,1.00667493,1.04355999,1.49813051,0.00963676,0.26501614,1.45382134,0.82141553
-2.87243622,3.82998315,0.00214571,1.04678146,1.03117958,1.51225384,0.00964410,0.26703281,1.51565975,0.84299435
-2.86643322,3.90137917,0.00209034,1.08600874,1.01686456,1.52419992,0.00963167,0.26871069,1.57814200,0.86347884
-2.86043022,3.96730368,0.00202515,1.12363707,1.00054850,1.53407980,0.00959843,0.27001176,1.64006347,0.88241827
-2.85442721,4.02655046,0.00195148,1.15895149,0.98220894,1.54205271,0.00954380,0.27090456,1.70019549,0.89937547
-2.84842421,4.07800482,0.00187083,1.19126053,0.96186864,1.54831372,0.00946760,0.27136523,1.75731529,0.91393932
-2.84242121,4.12066872,0.00178477,1.21991517,0.93959521,1.55308000,0.00937012,0.27137839,1.81023748,0.92573706
-2.83641821,4.15368419,0.00169490,1.24432756,0.91549938,1.55657663,0.00925201,0.27093774,1.85784590,0.93444587
-2.83041521,4.17635435,0.00160285,1.26398862,0.88973184,1.55902278,0.00911435,0.27004644,1.89912483,0.93980332
-2.82441221,4.18816167,0.00151019,1.27848408,0.86247906,1.56061918,0.00895857,0.26871721,1.93318838,0.94161630
-2.81840920,4.18878276,0.00141842,1.28750798,0.83395835,1.56153744,0.00878640,0.26697220,1.95930674,0.93976802
-2.81240620,4.17809921,0.00132894,1.29087336,0.80441227,1.56191203,0.00859990,0.26484252,1.97692831,0.93422281
-2.80640320,4.15620420,0.00124300,1.28851941,0.77410284,1.56183521,0.00840134,0.26236761,1.98569664,0.92502848
-2.80040020,4.12340429,0.00116172,1.28051486,0.74330570,1.56135533,0.00819319,0.25959432,1.98546138,0.91231617
-2.79439720,4.08021629,0.00108602,1.26705725,0.71230442,1.56047847,0.00797805,0.25657574,1.97628264,0.89629749
-2.78839420,4.02735908,0.00101664,1.24846811,0.68138526,1.55917326,0.00775859,0.25336992,1.95842847,0.87725922
-2.78239120,3.96574043,0.00095415,1.22518408,0.65083238,1.55737877,0.00753752,0.25003841,1.93236549,0.85555561
-2.77638819,3.89643902,0.00089893,1.19774429,0.62092373,1.55501484,0.00731749,0.24664469,1.89874285,0.83159850
-2.77038519,3.82068219,0.00085117,1.16677442,0.59192756,1.55199435,0.00710105,0.24325256,1.85837035,0.80584575
-2.76438219,3.73982005,0.00081088,1.13296802,0.56409963,1.54823686,0.00689059,0.23992456,1.81219128,0.77878829
-2.75837919,3.65529656,0.00077792,1.09706579,0.53768117,1.54368278,0.00668831,0.23672045,1.76125136,0.75093620
-2.75237619,3.56861873,0.00075201,1.05983356,0.51289740,1.53830751,0.00649612,0.23369585,1.70666492,0.72280454
-2.74637319,3.48132467,0.00073272,1.02203982,0.48995664,1.53213474,0.00631564,0.23090096,1.64957966,0.69489913
-2.74037019,3.39495166,0.00071952,0.98443367,0.46904986,1.52524837,0.00614818,0.22837969,1.59114150,0.66770304
-2.73436718,3.31100516,0.00071179,0.94772388,0.45035069,1.51780232,0.00599468,0.22616885,1.53246075,0.64166404
-2.72836418,3.23092959,0.00070885,0.91255982,0.43401561,1.51002792,0.00585577,0.22429779,1.47458094,0.61718354
-2.72236118,3.15608166,0.00070997,0.87951489,0.42018430,1.50223827,0.00573172,0.22278825,1.41845128,0.59460723
-2.71635818,3.08770686,0.00071438,0.84907292,0.40898002,1.49482939,0.00562248,0.22165451,1.36490376,0.57421777
-2.71035518,3.02691944,0.00072135,0.82161788,0.40050997,1.48827782,0.00552775,0.22090377,1.31463531,0.55622953
-2.70435218,2.97468609,0.00073013,0.79742711,0.39486530,1.48313466,0.00544699,0.22053684,1.26819555,0.54078565
-2.69834917,2.93181337,0.00074007,0.77666811,0.39212103,1.48001601,0.00537950,0.22054885,1.22598008,0.52795718
-2.69234617,2.89893873,0.00075053,0.75939882,0.39233547,1.47958975,0.00532446,0.22093025,1.18822929,0.51774441
-2.68634317,2.87652475,0.00076100,0.74557123,0.39554932,1.48255919,0.00528102,0.22166770,1.15503223,0.51008003
-2.68034017,2.86485648,0.00077105,0.73503793,0.40178427,1.48964358,0.00524835,0.22274510,1.12633511,0.50483413
-2.67433717,2.86404123,0.00078036,0.72756132,0.41104125,1.50155615,0.00522571,0.22414441,1.10195369,0.50182059
-2.66833417,2.87401073,0.00078873,0.72282499,0.42329828,1.51898022,0.00521249,0.22584655,1.08158886,0.50080476
-2.66233117,2.89452507,0.00079608,0.72044684,0.43850805,1.54254403,0.00520824,0.22783198,1.06484459,0.50151199
-2.65632816,2.92517845,0.00080247,0.71999337,0.45659533,1.57279511,0.00521274,0.23008126,1.05124752,0.50363689
-2.65032516,2.96540641,0.00080805,0.72099485,0.47745440,1.61017514,0.00522595,0.23257537,1.04026736,0.50685288
-2.64432216,3.01449463,0.00081309,0.72296063,0.50094666,1.65499622,0.00524804,0.23529589,1.03133738,0.51082191
-2.63831916,3.07158927,0.00081794,0.72539437,0.52689861,1.70741964,0.00527935,0.23822500,1.02387442,0.51520389
-2.63231616,3.13570899,0.00082302,0.72780865,0.55510053,1.76743803,0.00532035,0.24134541,1.01729783,0.51966589
-2.62631316,3.20575880,0.00082881,0.72973867,0.58530593,1.83486194,0.00537161,0.24464010,1.01104681,0.52389054
-2.62031016,3.28054580,0.00083580,0.73075451,0.61723203,1.90931163,0.00543367,0.24809202,1.00459582,0.52758373
-2.61430715,3.35879693,0.00084449,0.73047195,0.65056149,1.99021479,0.00550705,0.25168375,0.99746781,0.53048125
-2.60830415,3.43917867,0.00085535,0.72856129,0.68494545,2.07681065,0.00559212,0.25539705,0.98924494,0.53235433
-2.60230115,3.52031862,0.00086879,0.72475421,0.72000792,2.16816061,0.00568905,0.25921244,0.97957676,0.53301383
-2.59629815,3.60082860,0.00088515,0.71884842,0.75535156,2.26316551,0.00579774,0.26310879,0.96818568,0.53231319
-2.59029515,3.67932890,0.00090469,0.71071009,0.79056475,2.36058896,0.00591775,0.26706285,0.95486986,0.53014988
-2.58429215,3.75447316,0.00092754,0.70027396,0.82522977,2.45908626,0.00604826,0.27104884,0.93950353,0.52646554
-2.57828914,3.82497325,0.00095370,0.68754140,0.85893183,2.55723785,0.00618806,0.27503803,0.92203485,0.52124467
-2.57228614,3.88962336,0.00098307,0.67257636,0.89126873,2.65358612,0.00633551,0.27899835,0.90248162,0.51451219
-2.56628314,3.94732254,0.00101538,0.65549956,0.92186061,2.74667428,0.00648857,0.28289409,0.88092503,0.50632968
-2.56028014,3.99709510,0.00105026,0.63648112,0.95035964,2.83508564,0.00664480,0.28668562,0.85750182,0.49679086
-2.55427714,4.03810793,0.00108721,0.61573203,0.97645895,2.91748195,0.00680141,0.29032922,0.83239518,0.48601622
-2.54827414,4.06968439,0.00112563,0.59349484,0.99990068,2.99263906,0.00695536,0.29377706,0.80582485,0.47414716
-2.54227114,4.09131410,0.00116481,0.57003385,1.02048249,3.05947864,0.00710336,0.29697732,0.77803677,0.46133994
-2.53626813,4.10265849,0.00120399,0.54562533,1.03806243,3.11709461,0.00724202,0.29987452,0.74929276,0.44775965
-2.53026513,4.10355190,0.00124237,0.52054816,1.05256180,3.16477341,0.00736789,0.30241010,0.71986064,0.43357437
-2.52426213,4.09399830,0.00127913,0.49507509,1.06396576,3.20200731,0.00747761,0.30452323,0.69000507,0.41894996
-2.51825913,4.07416380,0.00131345,0.46946515,1.07232187,3.22850040,0.00756797,0.30615186,0.65997952,0.40404542
-2.51225613,4.04436549,0.00134456,0.44395723,1.07773625,3.24416733,0.00763601,0.30723411,0.63001961,0.38900920
-2.50625313,4.00505686,0.00137174,0.41876513,1.08036781,3.24912497,0.00767912,0.30770975,0.60033792,0.37397628
-2.50025013,3.95681067,0.00139437,0.39407414,1.08042063,3.24367775,0.00769513,0.30752202,0.57112040,0.35906639
-2.49424712,3.90029971,0.00141191,0.37003914,1.07813483,3.22829743,0.00768235,0.30661942,0.54252435,0.34438296
-2.48824412,3.83627633,0.00142397,0.34678406,1.07377642,3.20359856,0.00763963,0.30495762,0.51467799,0.33001312
-2.48224112,3.76555141,0.00143026,0.32440274,1.06762650,3.17031079,0.00756642,0.30250130,0.48768126,0.31602824
-2.47623812,3.68897337,0.00143064,0.30296085,1.05997044,3.12924950,0.00746276,0.29922583,0.46160780,0.30248522
-2.47023512,3.60740812,0.00142513,0.28249868,1.05108736,3.08128604,0.00732930,0.29511866,0.43650786,0.28942806
-2.46423212,3.52172029,0.00141386,0.26303453,1.04124061,3.02731904,0.00716725,0.29018047,0.41241168,0.27688974
-2.45822911,3.43275655,0.00139709,0.24456852,1.03066957,2.96824794,0.00697843,0.28442579,0.38933328,0.26489407
-2.45222611,3.34133131,0.00137521,0.22708645,1.01958328,2.90495000,0.00676510,0.27788331,0.36727430,0.25345751
-2.44622311,3.24821535,0.00134870,0.21056360,1.00815606,2.83826142,0.00653000,0.27059559,0.34622756,0.24259072
-2.44022011,3.15412758,0.00131812,0.19496828,0.99652552,2.76896357,0.00627622,0.26261833,0.32618039,0.23229985
-2.43421711,3.05973024,0.00128408,0.18026482,0.98479303,2.69777444,0.00600716,0.25401927,0.30711731,0.22258737
-2.42821411,2.96562761,0.00124725,0.16641626,0.97302652,2.62534569,0.00572640,0.24487661,0.28902224,0.21345265
-2.42221111,2.87236829,0.00120829,0.15338629,0.96126574,2.55226501,0.00543765,0.23527721,0.27188005,0.20489217
-2.41620810,2.78045088,0.00116788,0.14114074,0.94952957,2.47906349,0.00514466,0.22531452,0.25567754,0.19689941
-2.41020510,2.69033282,0.00112663,0.12964856,0.93782513,2.40622751,0.00485111,0.21508649,0.24040394,0.18946469
-2.40420210,2.60244210,0.00108514,0.11888224,0.92615826,2.33421403,0.00456059,0.20469339,0.22605095,0.18257483
-2.39819910,2.51719115,0.00104393,0.10881798,0.91454491,2.26346868,0.00427654,0.19423582,0.21261260,0.17621291
-2.39219610,2.43499248,0.00100348,0.09943548,0.90302285,2.19444520,0.00400215,0.18381284,0.20008484,0.17035818
-2.38619310,2.35627505,0.00096415,0.09071757,0.89166303,2.12762523,0.00374039,0.17352042,0.18846517,0.16498614
-2.38019010,2.28150062,0.00092626,0.08264976,0.88058024,2.06353711,0.00349399,0.16345016,0.17775232,0.16006893
-2.37418709,2.21117909,0.00089002,0.07521973,0.86994209,2.00277248,0.00326540,0.15368828,0.16794600,0.15557609
-2.36818409,2.14588175,0.00085558,0.06841682,0.85997612,1.94599945,0.00305684,0.14431504,0.15904693,0.15147549
-2.36218109,2.08625141,0.00082303,0.06223164,0.85097422,1.89397131,0.00287031,0.13540437,0.15105698,0.14773469
-2.35617809,2.03300846,0.00079240,0.05665572,0.84329415,1.84752976,0.00270763,0.12702373,0.14397948,0.14432238
-2.35017509,1.98695186,0.00076367,0.05168124,0.83735761,1.80760194,0.00257047,0.11923426,0.13781964,0.14121006
-2.34417209,1.94895437,0.00073678,0.04730086,0.83364484,1.77519081,0.00246040,0.11209094,0.13258503,0.13837357
-2.33816908,1.91995147,0.00071167,0.04350757,0.83268541,1.75135842,0.00237892,0.10564292,0.12828591,0.13579474
-2.33216608,1.90092347,0.00068825,0.04029456,0.83504547,1.73720230,0.00232749,0.09993370,0.12493544,0.13346260
-2.32616308,1.89287107,0.00066646,0.03765510,0.84131150,1.73382519,0.00230759,0.09500139,0.12254964,0.13137444
-2.32016008,1.89678436,0.00064622,0.03558234,0.85207095,1.74229872,0.00232066,0.09087875,0.12114694,0.12953640
-2.31415708,1.91360619,0.00062748,0.03406906,0.86789023,1.76362219,0.00236820,0.08759315,0.12074734,0.12796350
-2.30815408,1.94419069,0.00061020,0.03310733,0.88929085,1.79867754,0.00245167,0.08516630,0.12137114,0.12667932
-2.30215108,1.98925844,0.00059436,0.03268808,0.91672424,1.84818218,0.00257250,0.08361389,0.12303712,0.12571499
-2.29614807,2.04934983,0.00057996,0.03280055,0.95054641,1.91264154,0.00273204,0.08294505,0.12576042,0.12510772
-2.29014507,2.12477876,0.00056700,0.03343173,0.99099333,1.99230325,0.00293151,0.08316169,0.12954997,0.12489895
-2.28414207,2.21558851,0.00055550,0.03456568,1.03815815,2.08711526,0.00317190,0.08425780,0.13440567,0.12513199
-2.27813907,2.32151237,0.00054547,0.03618285,1.09197125,2.19668987,0.00345393,0.08621874,0.14031553,0.12584948
-2.27213607,2.44194103,0.00053689,0.03825948,1.15218437,2.32027605,0.00377792,0.08902055,0.14725273,0.12709065
-2.26613307,2.57589909,0.00052976,0.04076698,1.21835967,2.45674176,0.00414375,0.09262935,0.15517304,0.12888858
-2.26013007,2.72203239,0.00052402,0.04367149,1.28986461,2.60456820,0.00455073,0.09700096,0.16401249,0.13126755
-2.25412706,2.87860809,0.00051958,0.04693352,1.36587344,2.76185718,0.00499758,0.10208065,0.17368571,0.13424066
-2.24812406,3.04352833,0.00051635,0.05050787,1.44537564,2.92635244,0.00548231,0.10780323,0.18408496,0.13780774
-2.24212106,3.21435819,0.00051415,0.05434369,1.52719157,3.09547527,0.00600220,0.11409327,0.19508003,0.14195383
-2.23611806,3.38836793,0.00051280,0.05838482,1.60999516,3.26637404,0.00655376,0.12086580,0.20651905,0.14664814
-2.23011506,3.56258877,0.00051207,0.06257034,1.69234331,3.43598658,0.00713274,0.12802716,0.21823037,0.15184364
-2.22411206,3.73388077,0.00051170,0.06683543,1.77271106,3.60111384,0.00773413,0.13547618,0.23002541,0.15747726
-2.21810905,3.89901090,0.00051141,0.07111237,1.84953166,3.75850249,0.00835221,0.14310567,0.24170239,0.16347078
-2.21210605,4.05473856,0.00051091,0.07533184,1.92124000,3.90493366,0.00898061,0.15080402,0.25305105,0.16973234
-2.20610305,4.19790554,0.00050988,0.07942427,1.98631796,4.03731462,0.00961239,0.15845712,0.26385791,0.17615846
-2.20010005,4.32552704,0.00050805,0.08332139,2.04333991,4.15276982,0.01024016,0.16595031,0.27391211,0.18263663
-2.19409705,4.43488010,0.00050514,0.08695780,2.09101652,4.24872774,0.01085622,0.17317049,0.28301153,0.18904827
-2.18809405,4.52358595,0.00050090,0.09027257,2.12823518,4.32300004,0.01145268,0.18000816,0.29096883,0.19527203
-2.18209105,4.58968289,0.00049512,0.09321074,2.15409525,4.37384957,0.01202162,0.18635954,0.29761742,0.20118726
-2.17608804,4.63168673,0.00048765,0.09572474,2.16793681,4.40004464,0.01255528,0.19212855,0.30281678,0.20667759
-2.17008504,4.64863638,0.00047839,0.09777566,2.16936153,4.40089702,0.01304620,0.19722869,0.30645717,0.21163445
-2.16408204,4.64012274,0.00046727,0.09933425,2.15824492,4.37628239,0.01348738,0.20158477,0.30846342,0.21596045
-2.15807904,4.60629983,0.00045431,0.10038174,2.13473947,4.32664219,0.01387247,0.20513445,0.30879760,0.21957257
-2.15207604,4.54787794,0.00043958,0.10091034,2.09926850,4.25296719,0.01419587,0.20782951,0.30746057,0.22240486
-2.14607304,4.46609935,0.00042321,0.10092350,2.05251124,4.15676344,0.01445294,0.20963696,0.30449226,0.22441090
-2.14007004,4.36269763,0.00040536,0.10043583,1.99537969,4.04000224,0.01464003,0.21053980,0.29997066,0.22556559
-2.13406703,4.23984276,0.00038627,0.09947278,1.92898843,3.90505647,0.01475465,0.21053755,0.29400975,0.22586645
-2.12806403,4.10007411,0.00036619,0.09807002,1.85461867,3.75462593,0.01479549,0.20964641,0.28675616,0.22533432
-2.12206103,3.94622432,0.00034540,0.09627257,1.77367809,3.59165482,0.01476248,0.20789917,0.27838498,0.22401337
-2.11605803,3.78133693,0.00032421,0.09413371,1.68765816,3.41924470,0.01465681,0.20534473,0.26909474,0.22197048
-2.11005503,3.60858086,0.00030294,0.09171374,1.59809057,3.24056613,0.01448092,0.20204729,0.25910173,0.21929391
-2.10405203,3.43116478,0.00028190,0.08907847,1.50650446,3.05877230,0.01423841,0.19808515,0.24863399,0.21609134
-2.09804902,3.25225404,0.00026138,0.08629775,1.41438593,2.87691737,0.01393401,0.19354922,0.23792503,0.21248726
-2.09204602,3.07489273,0.00024168,0.08344371,1.32314111,2.69788211,0.01357344,0.18854112,0.22720752,0.20861975
-2.08604302,2.90193282,0.00022305,0.08058916,1.23406400,2.52430881,0.01316329,0.18317100,0.21670724,0.20463674
-2.08004002,2.73597227,0.00020572,0.07780578,1.14830971,2.35854701,0.01271086,0.17755499,0.20663729,0.20069183
-2.07403702,2.57930302,0.00018990,0.07516244,1.06687381,2.20261091,0.01222394,0.17181252,0.19719283,0.19693975
-2.06803402,2.43386997,0.00017572,0.07272355,0.99057790,2.05814913,0.01171070,0.16606337,0.18854644,0.19353156
-2.06203102,2.30124118,0.00016332,0.07054748,0.92006151,1.92642661,0.01117941,0.16042466,0.18084419,0.19060987
-2.05602801,2.18258936,0.00015277,0.06868514,0.85578006,1.80831840,0.01063830,0.15500783,0.17420250,0.18830399
-2.05002501,2.07868460,0.00014411,0.06717867,0.79800836,1.70431458,0.01009535,0.14991569,0.16870593,0.18672545
-2.04402201,1.98989761,0.00013733,0.06606038,0.74684921,1.61453525,0.00955809,0.14523974,0.16440580,0.18596388
-2.03801901,1.91621309,0.00013239,0.06535194,0.70224627,1.53875457,0.00903351,0.14105775,0.16131978,0.18608350
-2.03201601,1.85725220,0.00012923,0.06506378,0.66400051,1.47643239,0.00852785,0.13743178,0.15943239,0.18712037
-2.02601301,1.81230343,0.00012773,0.06519486,0.63178935,1.42675216,0.00804659,0.13440671,0.15869643,0.18908056
-2.02001001,1.78036061,0.00012779,0.06573274,0.60518770,1.38866381,0.00759433,0.13200940,0.15903526,0.19193933
-2.01400700,1.76016715,0.00012923,0.06665395,0.58369014,1.36093013,0.00717481,0.13024843,0.16034592,0.19564142
-2.00800400,1.75026516,0.00013192,0.06792478,0.56673336,1.34217527,0.00679087,0.12911459,0.16250295,0.20010255
-2.00200100,1.74904828,0.00013566,0.06950235,0.55371837,1.33093422,0.00644454,0.12858196,0.16536287,0.20521198
-1.99599800,1.75481675,0.00014028,0.07133599,0.54403166,1.32570183,0.00613713,0.12860967,0.16876913,0.21083624
-1.98999500,1.76583344,0.00014561,0.07336888,0.53706488,1.32498027,0.00586924,0.12914421,0.17255745,0.21682374
-1.98399200,1.78037910,0.00015146,0.07553996,0.53223259,1.32732394,0.00564099,0.13012221,0.17656133,0.22301029
-1.97798899,1.79680566,0.00015768,0.07778595,0.52898763,1.33138052,0.00545204,0.13147348,0.18061754,0.22922508
-1.97198599,1.81358581,0.00016412,0.08004340,0.52683405,1.33592756,0.00530176,0.13312439,0.18457148,0.23529710
-1.96598299,1.82935754,0.00017066,0.08225086,0.52533711,1.33990362,0.00518936,0.13500112,0.18828210,0.24106159
-1.95997999,1.84296230,0.00017721,0.08435081,0.52413061,1.34243327,0.00511393,0.13703287,0.19162630,0.24636625
-1.95397699,1.85347570,0.00018370,0.08629154,0.52292130,1.34284555,0.00507458,0.13915479,0.19450259,0.25107696
-1.94797399,1.86022968,0.00019010,0.08802867,0.52149058,1.34068553,0.00507042,0.14131044,0.19683389,0.25508275
-1.94197099,1.86282556,0.00019641,0.08952648,0.51969362,1.33571871,0.00510066,0.14345372,0.19856927,0.25829976
-1.93596798,1.86113768,0.00020267,0.09075871,0.51745614,1.32792845,0.00516451,0.14555017,0.19968475,0.26067403
-1.92996498,1.85530747,0.00020897,0.09170907,0.51476910,1.31750660,0.00526121,0.14757760,0.20018292,0.26218303
-1.92396198,1.84572836,0.00021540,0.09237132,0.51168171,1.30483772,0.00538995,0.14952595,0.20009157,0.26283582
-1.91795898,1.83302216,0.00022213,0.09274888,0.50829300,1.29047762,0.00554973,0.15139653,0.19946129,0.26267189
-1.91195598,1.81800779,0.00022932,0.09285410,0.50474244,1.27512688,0.00573935,0.15320060,0.19836220,0.26175879
