energy_ev,total_up,P_s_up,P_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.30115058,2.95207001,0.01009557,0.42025650,0.04773768,1.55960792,1.54677481,0.30762193
-4.29514757,2.90802292,0.00997118,0.41028443,0.04647010,1.54074274,1.52290682,0.30221662
-4.28914457,2.85224501,0.00979999,0.39936635,0.04503284,1.51519908,1.49348614,0.29556356
-4.28314157,2.78527204,0.00958325,0.38763231,0.04344144,1.48318717,1.45877813,0.28775650
-4.27713857,2.70782673,0.00932298,0.37521924,0.04171342,1.44503020,1.41913018,0.27890807
-4.27113557,2.62080755,0.00902192,0.36226839,0.03986798,1.40116039,1.37496698,0.26914697
-4.26513257,2.52527180,0.00868350,0.34892275,0.03792567,1.35211122,1.32678362,0.25861472
-4.25912956,2.42241359,0.00831180,0.33532453,0.03590796,1.29850619,1.27513635,0.24746214
-4.25312656,2.31353753,0.00791145,0.32161296,0.03383692,1.24104459,1.22063175,0.23584566
-4.24712356,2.20002921,0.00748756,0.30792229,0.03173471,1.18048472,1.16391430,0.22392364
-4.24112056,2.08332388,0.00704556,0.29438017,0.02962323,1.11762552,1.10565319,0.21185297
-4.23511756,1.96487444,0.00659111,0.28110655,0.02752369,1.05328725,1.04652869,0.19978584
-4.22911456,1.84612039,0.00612997,0.26821293,0.02545626,0.98829222,0.98721867,0.18786710
-4.22311156,1.72845875,0.00566784,0.25580219,0.02343974,0.92344625,0.92838586,0.17623206
-4.21710855,1.61321818,0.00521027,0.24396886,0.02149128,0.85952167,0.87066615,0.16500494
-4.21110555,1.50163710,0.00476251,0.23279977,0.01962622,0.79724252,0.81465843,0.15429796
-4.20510255,1.39484636,0.00432946,0.22237517,0.01785793,0.73727218,0.76091622,0.14421101
-4.19909955,1.29385678,0.00391558,0.21276997,0.01619777,0.68020406,0.70994105,0.13483188
-4.19309655,1.19955146,0.00352479,0.20405516,0.01465512,0.62655504,0.66217786,0.12623699
-4.18709355,1.11268254,0.00316049,0.19629923,0.01323743,0.57676196,0.61801214,0.11849247
-4.18109055,1.03387188,0.00282554,0.18956940,0.01195039,0.53118060,0.57776865,0.11165543
-4.17508754,0.96361491,0.00252222,0.18393259,0.01079810,0.49008711,0.54171146,0.10577542
-4.16908454,0.90228673,0.00225231,0.17945590,0.00978322,0.45368109,0.51004509,0.10089572
-4.16308154,0.85014961,0.00201708,0.17620660,0.00890728,0.42209023,0.48291618,0.09705451
-4.15707854,0.80736104,0.00181735,0.17425157,0.00817080,0.39537565,0.46041563,0.09428578
-4.15107554,0.77398153,0.00165355,0.17365594,0.00757352,0.37353769,0.44258072,0.09261973
-4.14507254,0.74998144,0.00152576,0.17448125,0.00711453,0.35652171,0.42939720,0.09208280
-4.13906953,0.73524653,0.00143371,0.17678293,0.00679241,0.34422343,0.42080092,0.09269721
-4.13306653,0.72958193,0.00137690,0.18060726,0.00660525,0.33649382,0.41667929,0.09447995
-4.12706353,0.73271445,0.00135456,0.18598797,0.00655072,0.33314321,0.41687229,0.09744138
-4.12106053,0.74429348,0.00136569,0.19294264,0.00662593,0.33394471,0.42117337,0.10158345
-4.11505753,0.76389084,0.00140908,0.20146904,0.00682745,0.33863696,0.42933022,0.10689764
-4.10905453,0.79099997,0.00148329,0.21154162,0.00715106,0.34692648,0.44104589,0.11336276
-4.10305153,0.82503525,0.00158662,0.22310848,0.00759167,0.35848958,0.45598022,0.12094280
-4.09704852,0.86533194,0.00171715,0.23608891,0.00814313,0.37297446,0.47375213,0.12958494
-4.09104552,0.91114753,0.00187265,0.25037172,0.00879801,0.39000332,0.49394278,0.13921792
-4.08504252,0.96166500,0.00205061,0.26581464,0.00954748,0.40917507,0.51610007,0.14975091
-4.07903952,1.01599855,0.00224819,0.28224485,0.01038121,0.43006866,0.53974430,0.16107304
-4.07303652,1.07320232,0.00246222,0.29946078,0.01128723,0.45224725,0.56437547,0.17305377
-4.06703352,1.13228203,0.00268924,0.31723522,0.01225201,0.47526325,0.58948185,0.18554410
-4.06103052,1.19220988,0.00292546,0.33531981,0.01326048,0.49866434,0.61455007,0.19837872
-4.05502751,1.25194240,0.00316683,0.35345073,0.01429625,0.52200027,0.63907633,0.21137918
-4.04902451,1.31044089,0.00340908,0.37135562,0.01534180,0.54483051,0.66257860,0.22435795
-4.04302151,1.36669401,0.00364782,0.38876143,0.01637884,0.56673230,0.68460953,0.23712331
-4.03701851,1.41974179,0.00387856,0.40540302,0.01738878,0.58730903,0.70476962,0.24948500
-4.03101551,1.46870031,0.00409689,0.42103229,0.01835316,0.60619867,0.72272028,0.26126032
-4.02501251,1.51278603,0.00429853,0.43542740,0.01925420,0.62308175,0.73819642,0.27228066
-4.01900950,1.55133898,0.00447948,0.44840181,0.02007542,0.63768880,0.75101800,0.28239799
-4.01300650,1.58384383,0.00463614,0.45981277,0.02080216,0.64980686,0.76110018,0.29149114
-4.00700350,1.60994791,0.00476539,0.46956893,0.02142221,0.65928471,0.76846169,0.29947167
-4.00100050,1.62947542,0.00486473,0.47763671,0.02192627,0.66603672,0.77323097,0.30628883
-3.99499750,1.64243724,0.00493236,0.48404500,0.02230845,0.67004521,0.77564978,0.31193364
-3.98899450,1.64903562,0.00496723,0.48888825,0.02256666,0.67136093,0.77607410,0.31644156
-3.98299150,1.64966369,0.00496912,0.49232731,0.02270278,0.67010202,0.77497199,0.31989382
-3.97698849,1.64489943,0.00493862,0.49458827,0.02272289,0.66645117,0.77291829,0.32241714
-3.97098549,1.63549430,0.00487716,0.49595901,0.02263723,0.66065123,0.77058625,0.32418174
-3.96498249,1.62235661,0.00478692,0.49678352,0.02246004,0.65299939,0.76873595,0.32539786
-3.95897949,1.60653025,0.00467083,0.49745410,0.02220933,0.64384001,0.76819956,0.32631048
-3.95297649,1.58916908,0.00453242,0.49840160,0.02190643,0.63355653,0.76986385,0.32719281
-3.94697349,1.57150791,0.00437577,0.50008397,0.02157549,0.62256238,0.77464993,0.32833834
-3.94097049,1.55483053,0.00420530,0.50297331,0.02124282,0.61129141,0.78349065,0.33005200
-3.93496748,1.54043593,0.00402573,0.50754192,0.02093621,0.60018779,0.79730612,0.33264054
-3.92896448,1.52960336,0.00384185,0.51424767,0.02068407,0.58969580,0.81697773,0.33640257
-3.92296148,1.52355712,0.00365844,0.52351920,0.02051470,0.58024957,0.84332133,0.34161854
-3.91695848,1.52343217,0.00348006,0.53574130,0.02045536,0.57226290,0.87706020,0.34854105
-3.91095548,1.53024114,0.00331098,0.55124111,0.02053149,0.56611947,0.91879851,0.35738591
-3.90495248,1.54484387,0.00315504,0.57027551,0.02076587,0.56216342,0.96899623,0.36832418
-3.89894947,1.56792008,0.00301552,0.59302020,0.02117789,0.56069053,1.02794613,0.38147557
-3.89294647,1.59994616,0.00289512,0.61956094,0.02178285,0.56194012,1.09575401,0.39690353
-3.88694347,1.64117661,0.00279584,0.64988724,0.02259143,0.56608793,1.17232293,0.41461215
-3.88094047,1.69163096,0.00271898,0.68388897,0.02360914,0.57323992,1.25734232,0.43454498
-3.87493747,1.75108660,0.00266512,0.72135596,0.02483607,0.58342747,1.35028283,0.45658609
-3.86893447,1.81907805,0.00263413,0.76198093,0.02626662,0.59660399,1.45039747,0.48056303
-3.86293147,1.89490294,0.00262521,0.80536553,0.02788947,0.61264320,1.55672957,0.50625189
-3.85692846,1.97763473,0.00263693,0.85102959,0.02968772,0.63133926,1.66812778,0.53338410
-3.85092546,2.06614216,0.00266733,0.89842329,0.03163910,0.65240889,1.78326801,0.56165476
-3.84492246,2.15911505,0.00271395,0.94694177,0.03371640,0.67549567,1.90068195,0.59073216
-3.83891946,2.25509580,0.00277403,0.99594177,0.03588806,0.70017647,2.01879150,0.62026815
-3.83291646,2.35251575,0.00284452,1.04475969,0.03811884,0.72597000,2.13594803,0.64990868
-3.82691346,2.44973536,0.00292227,1.09273026,0.04037064,0.75234750,2.25047517,0.67930436
-3.82091046,2.54508680,0.00300413,1.13920510,0.04260342,0.77874512,2.36071352,0.70812023
-3.81490745,2.63691758,0.00308707,1.18357038,0.04477618,0.80457799,2.46506554,0.73604451
-3.80890445,2.72363353,0.00316831,1.22526279,0.04684801,0.82925527,2.56203876,0.76279577
-3.80290145,2.80373973,0.00324543,1.26378309,0.04877909,0.85219608,2.65028546,0.78812828
-3.79689845,2.87587772,0.00331648,1.29870665,0.05053173,0.87284539,2.72863709,0.81183530
-3.79089545,2.93885768,0.00338009,1.32969064,0.05207133,0.89068973,2.79613196,0.83375020
-3.78489245,2.99168453,0.00343551,1.35647746,0.05336728,0.90527187,2.85203508,0.85374535
-3.77888944,3.03357696,0.00348271,1.37889454,0.05439370,0.91620401,2.89584924,0.87172920
-3.77288644,3.06397913,0.00352240,1.39685057,0.05513007,0.92317914,2.92731726,0.88764150
-3.76688344,3.08256471,0.00355604,1.41032861,0.05556170,0.92597989,2.94641547,0.90144741
-3.76088044,3.08923368,0.00358586,1.41937672,0.05568007,0.92448481,2.95333905,0.91313074
-3.75487744,3.08410244,0.00361480,1.42409670,0.05548290,0.91867162,2.94848051,0.92268705
-3.74887444,3.06748814,0.00364650,1.42463192,0.05497413,0.90861754,2.93240263,0.93011704
-3.74287144,3.03988842,0.00368515,1.42115499,0.05416370,0.89449649,2.90580753,0.93542095
-3.73686843,3.00195772,0.00373546,1.41385622,0.05306714,0.87657348,2.86950394,0.93859422
-3.73086543,2.95448162,0.00380248,1.40293359,0.05170507,0.85519626,2.82437427,0.93962505
-3.72486243,2.89835045,0.00389147,1.38858483,0.05010253,0.83078465,2.77134338,0.93849387
-3.71885943,2.83453333,0.00400771,1.37100213,0.04828828,0.80381788,2.71135047,0.93517500
-3.71285643,2.76405368,0.00415638,1.35036962,0.04629394,0.77482044,2.64532527,0.92964027
-3.70685343,2.68796687,0.00434228,1.32686368,0.04415318,0.74434686,2.57416933,0.92186455
-3.70085043,2.60734057,0.00456968,1.30065584,0.04190081,0.71296609,2.49874277,0.91183256
-3.69484742,2.52323806,0.00484213,1.27191781,0.03957199,0.68124580,2.41985635,0.89954675
-3.68884442,2.43670435,0.00516223,1.24082805,0.03720140,0.64973719,2.33826855,0.88503547
-3.68284142,2.34875501,0.00553147,1.20757921,0.03482248,0.61896087,2.25468666,0.86836081
-3.67683842,2.26036727,0.00595007,1.17238556,0.03246675,0.58939401,2.16977117,0.84962561
-3.67083542,2.17247291,0.00641685,1.13548972,0.03016330,0.56145940,2.08414204,0.82897886
-3.66483242,2.08595243,0.00692914,1.09716799,0.02793826,0.53551638,1.99838582,0.80661925
-3.65882941,2.00162995,0.00748274,1.05773350,0.02581447,0.51185427,1.91306251,0.78279616
-3.65282641,1.92026855,0.00807189,1.01753700,0.02381127,0.49068798,1.82871115,0.75780817
-3.64682341,1.84256548,0.00868939,0.97696475,0.02194432,0.47215623,1.74585334,0.73199877
-3.64082041,1.76914728,0.00932662,0.93643363,0.02022564,0.45632215,1.66499440,0.70574945
-3.63481741,1.70056455,0.00997381,0.89638348,0.01866366,0.44317613,1.58662171,0.67947048
-3.62881441,1.63728655,0.01062018,0.85726706,0.01726340,0.43264087,1.51120048,0.65358949
-3.62281141,1.57969573,0.01125426,0.81953801,0.01602676,0.42457818,1.43916714,0.62853867
-3.61680840,1.52808248,0.01186420,0.78363750,0.01495277,0.41879739,1.37092094,0.60474089
-3.61080540,1.48264042,0.01243806,0.74998008,0.01403802,0.41506480,1.30681428,0.58259549
-3.60480240,1.44346253,0.01296424,0.71893964,0.01327702,0.41311401,1.24714270,0.56246428
-3.59879940,1.41053858,0.01343181,0.69083601,0.01266265,0.41265656,1.19213504,0.54465852
-3.59279640,1.38375402,0.01383084,0.66592295,0.01218654,0.41339252,1.14194471,0.52942727
-3.58679340,1.36289086,0.01415276,0.64437809,0.01183954,0.41502072,1.09664258,0.51694769
-3.58079040,1.34763048,0.01439060,0.62629531,0.01161206,0.41724822,1.05621209,0.50731784
-3.57478739,1.33755875,0.01453929,0.61167998,0.01149451,0.41979881,1.02054690,0.50055202
-3.56878439,1.33217345,0.01459573,0.60044714,0.01147756,0.42242023,0.98945149,0.49657911
-3.56278139,1.33089401,0.01455896,0.59242300,0.01155252,0.42489005,0.96264454,0.49524385
-3.55677839,1.33307345,0.01443013,0.58734944,0.01171152,0.42702012,0.93976534,0.49631110
-3.55077539,1.33801239,0.01421247,0.58489155,0.01194775,0.42865947,0.92038281,0.49947290
-3.54477239,1.34497479,0.01391115,0.58464787,0.01225557,0.42969578,0.90400698,0.50435811
-3.53876938,1.35320519,0.01353308,0.58616298,0.01263066,0.43005559,0.89010250,0.51054425
-3.53276638,1.36194690,0.01308666,0.58894190,0.01306998,0.42970309,0.87810363,0.51757118
-3.52676338,1.37046064,0.01258150,0.59246589,0.01357180,0.42863795,0.86743042,0.52495603
-3.52076038,1.37804308,0.01202807,0.59620895,0.01413559,0.42689218,0.85750523,0.53220889
-3.51475738,1.38404468,0.01143738,0.59965453,0.01476185,0.42452614,0.84776925,0.53884868
-3.50875438,1.38788603,0.01082064,0.60231166,0.01545194,0.42162403,0.83769835,0.54441858
-3.50275138,1.38907225,0.01018892,0.60373008,0.01620778,0.41828882,0.82681778,0.54850043
-3.49674837,1.38720466,0.00955285,0.60351375,0.01703152,0.41463696,0.81471515,0.55072766
-3.49074537,1.38198935,0.00892235,0.60133219,0.01792520,0.41079276,0.80105133,0.55079612
-3.48474237,1.37324211,0.00830641,0.59692941,0.01889036,0.40688287,0.78556887,0.54847255
-3.47873937,1.36088962,0.00771292,0.59012995,0.01992754,0.40303077,0.76809777,0.54360038
-3.47273637,1.34496679,0.00714850,0.58084212,0.02103594,0.39935148,0.74855835,0.53610263
-3.46673337,1.32561025,0.00661847,0.56905811,0.02221299,0.39594668,0.72696132,0.52598198
-3.46073037,1.30304863,0.00612681,0.55485135,0.02345393,0.39290034,0.70340508,0.51331799
-3.45472736,1.27758987,0.00567614,0.53837120,0.02475158,0.39027508,0.67807046,0.49826176
-3.44872436,1.24960646,0.00526783,0.51983532,0.02609605,0.38810931,0.65121334,0.48102841
-3.44272136,1.21951927,0.00490203,0.49952016,0.02747469,0.38641551,0.62315538,0.46188761
-3.43671836,1.18778107,0.00457787,0.47775015,0.02887207,0.38517950,0.59427352,0.44115288
-3.43071536,1.15486045,0.00429349,0.45488596,0.03027015,0.38436113,0.56498856,0.41917002
-3.42471236,1.12122712,0.00404629,0.43131252,0.03164861,0.38389615,0.53575351,0.39630527
-3.41870935,1.08733927,0.00383303,0.40742719,0.03298526,0.38369949,0.50704199,0.37293376
-3.41270635,1.05363363,0.00365002,0.38362867,0.03425668,0.38366977,0.47933718,0.34942856
-3.40670335,1.02051859,0.00349329,0.36030682,0.03543891,0.38369489,0.45312166,0.32615091
-3.40070035,0.98837043,0.00335871,0.33783393,0.03650833,0.38365867,0.42886817,0.30344179
-3.39469735,0.95753276,0.00324216,0.31655737,0.03744245,0.38344803,0.40703166,0.28161511
-3.38869435,0.92831864,0.00313964,0.29679387,0.03822092,0.38296059,0.38804233,0.26095255
-3.38269135,0.90101491,0.00304741,0.27882530,0.03882639,0.38211218,0.37229976,0.24170010
-3.37668834,0.87588818,0.00296205,0.26289583,0.03924537,0.38084397,0.36016785,0.22406616
-3.37068534,0.85319139,0.00288056,0.24921035,0.03946898,0.37912880,0.35197027,0.20822109
-3.36468234,0.83317045,0.00280041,0.23793389,0.03949355,0.37697625,0.34798638,0.19429786
-3.35867934,0.81606983,0.00271958,0.22919170,0.03932109,0.37443632,0.34844710,0.18239368
-3.35267634,0.80213664,0.00263654,0.22306994,0.03895950,0.37160126,0.35353077,0.17257224
-3.34667334,0.79162241,0.00255028,0.21961653,0.03842263,0.36860546,0.36335881,0.16486633
-3.34067034,0.78478233,0.00246029,0.21884218,0.03773004,0.36562332,0.37799110,0.15928060
-3.33466733,0.78187163,0.00236650,0.22072136,0.03690664,0.36286510,0.39742135,0.15579426
-3.32866433,0.78313925,0.00226924,0.22519322,0.03598201,0.36057083,0.42157248,0.15436351
-3.32266133,0.78881901,0.00216916,0.23216247,0.03498963,0.35900251,0.45029256,0.15492375
-3.31665833,0.79911868,0.00206721,0.24150022,0.03396590,0.35843495,0.48335148,0.15739141
-3.31065533,0.81420768,0.00196450,0.25304507,0.03294903,0.35914543,0.52043905,0.16166540
-3.30465233,0.83420409,0.00186228,0.26660437,0.03197790,0.36140286,0.56116481,0.16762835
-3.29864932,0.85916176,0.00176183,0.28195602,0.03109085,0.36545659,0.60506016,0.17514762
-3.29264632,0.88905842,0.00166443,0.29885089,0.03032447,0.37152556,0.65158310,0.18407628
-3.28664332,0.92378551,0.00157126,0.31701591,0.02971244,0.37978813,0.70012590,0.19425405
-3.28064032,0.96314054,0.00148337,0.33615811,0.02928451,0.39037301,0.75002580,0.20550848
-3.27463732,1.00682245,0.00140165,0.35596942,0.02906552,0.40335171,0.80057871,0.21765633
-3.26863432,1.05443056,0.00132679,0.37613242,0.02907461,0.41873280,0.85105567,0.23050533
-3.26263132,1.10546724,0.00125926,0.39632673,0.02932466,0.43645827,0.90072163,0.24385635
-3.25662831,1.15934449,0.00119932,0.41623609,0.02982186,0.45640215,0.94885590,0.25750594
-3.25062531,1.21539429,0.00114703,0.43555579,0.03056552,0.47837149,0.99477365,0.27124936
-3.24462231,1.27288250,0.00110225,0.45400019,0.03154808,0.50210977,1.03784738,0.28488397
-3.23861931,1.33102588,0.00106471,0.47131014,0.03275542,0.52730259,1.07752767,0.29821296
-3.23261631,1.38901162,0.00103400,0.48725996,0.03416724,0.55358557,1.11336212,0.31104932
-3.22661331,1.44601887,0.00100963,0.50166373,0.03575778,0.58055420,1.14501160,0.32321994
-3.22061031,1.50124146,0.00099110,0.51438060,0.03749661,0.60777529,1.17226325,0.33456981
-3.21460730,1.55391101,0.00097790,0.52531894,0.03934963,0.63479975,1.19503932,0.34496602
-3.20860430,1.60331977,0.00096958,0.53443929,0.04128016,0.66117618,1.21340179,0.35430165
-3.20260130,1.64884219,0.00096576,0.54175575,0.04325014,0.68646477,1.22755222,0.36249921
-3.19659830,1.68995475,0.00096622,0.54733615,0.04522132,0.71025111,1.23782721,0.36951369
-3.19059530,1.72625297,0.00097085,0.55130059,0.04715645,0.73215925,1.24468946,0.37533489
-3.18459230,1.75746536,0.00097973,0.55381890,0.04902052,0.75186360,1.24871506,0.37998916
-3.17858929,1.78346343,0.00099308,0.55510666,0.05078171,0.76909914,1.25057744,0.38354022
-3.17258629,1.80426741,0.00101130,0.55542033,0.05241240,0.78366943,1.25102880,0.38608905
-3.16658329,1.82004750,0.00103496,0.55505134,0.05388986,0.79545221,1.25087977,0.38777285
-3.16058029,1.83112017,0.00106472,0.55431951,0.05519683,0.80440219,1.25097792,0.38876284
-3.15457729,1.83793970,0.00110137,0.55356580,0.05632179,0.81055090,1.25218601,0.38926107
-3.14857429,1.84108495,0.00114573,0.55314464,0.05725907,0.81400362,1.25536044,0.38949604
-3.14257129,1.84124161,0.00119864,0.55341591,0.05800866,0.81493344,1.26133053,0.38971730
-3.13656828,1.83918046,0.00126089,0.55473668,0.05857582,0.81357266,1.27087887,0.39018909
-3.13056528,1.83573217,0.00133320,0.55745288,0.05897046,0.81020202,1.28472313,0.39118302
-3.12456228,1.83175932,0.00141610,0.56189086,0.05920638,0.80513799,1.30349936,0.39297008
-3.11855928,1.82812668,0.00150996,0.56834905,0.05930029,0.79871891,1.32774692,0.39581214
-3.11255628,1.82567053,0.00161488,0.57708981,0.05927086,0.79129053,1.35789491,0.39995309
-3.10655328,1.82516826,0.00173067,0.58833152,0.05913763,0.78319143,1.39425024,0.40561003
-3.10055028,1.82730912,0.00185682,0.60224118,0.05891992,0.77473930,1.43698721,0.41296475
-3.09454727,1.83266744,0.00199250,0.61892748,0.05863592,0.76621837,1.48613870,0.42215570
-3.08854427,1.84167909,0.00213649,0.63843485,0.05830177,0.75786871,1.54158905,0.43327098
-3.08254127,1.85462232,0.00228725,0.66073835,0.05793082,0.74987780,1.60306891,0.44634249
-3.07653827,1.87160359,0.00244289,0.68573991,0.05753309,0.74237471,1.67015228,0.46134151
-3.07053527,1.89254908,0.00260123,0.71326598,0.05711490,0.73542705,1.74225607,0.47817608
-3.06453227,1.91720231,0.00275982,0.74306682,0.05667879,0.72904074,1.81864259,0.49669020
-3.05852926,1.94512791,0.00291602,0.77481777,0.05622349,0.72316260,1.89842547,0.51666508
-3.05252626,1.97572164,0.00306704,0.80812238,0.05574428,0.71768544,1.98057911,0.53782245
-3.04652326,2.00822620,0.00321003,0.84251771,0.05523340,0.71245530,2.06395219,0.55982984
-3.04052026,2.04175247,0.00334217,0.87748168,0.05468062,0.70728057,2.14728521,0.58230779
-3.03451726,2.07530530,0.00346073,0.91244257,0.05407400,0.70194234,2.22923210,0.60483884
-3.02851426,2.10781309,0.00356316,0.94679026,0.05340063,0.69620556,2.30838572,0.62697783
-3.02251126,2.13816010,0.00364719,0.97988927,0.05264748,0.68983045,2.38330676,0.64826350
-3.01650825,2.16522037,0.00371088,1.01109312,0.05180215,0.68258368,2.45255543,0.66823077
-3.01050525,2.18789211,0.00375267,1.03975966,0.05085369,0.67424883,2.51472525,0.68642337
-3.00450225,2.20513145,0.00377147,1.06526694,0.04979321,0.66463582,2.56847774,0.70240649
-2.99849925,2.21598444,0.00376667,1.08702916,0.04861453,0.65358891,2.61257714,0.71577893
-2.99249625,2.21961632,0.00373818,1.10451214,0.04731451,0.64099314,2.64592378,0.72618431
-2.98649325,2.21533706,0.00368639,1.11724781,0.04589346,0.62677902,2.66758503,0.73332119
-2.98049025,2.20262265,0.00361222,1.12484721,0.04435523,0.61092550,2.67682264,0.73695147
-2.97448724,2.18113131,0.00351705,1.12701156,0.04270724,0.59346119,2.67311536,0.73690699
-2.96848424,2.15071444,0.00340271,1.12354095,0.04096036,0.57446401,2.65617594,0.73309421
-2.96248124,2.11142197,0.00327139,1.11434035,0.03912869,0.55405935,2.62596183,0.72549654
-2.95647824,2.06350214,0.00312562,1.09942269,0.03722924,0.53241709,2.58267909,0.71417459
-2.95047524,2.00739585,0.00296819,1.07890890,0.03528148,0.50974749,2.52677923,0.69926421
-2.94447224,1.94372590,0.00280207,1.05302481,0.03330695,0.48629634,2.45894914,0.68097243
-2.93846923,1.87328161,0.00263036,1.02209513,0.03132872,0.46233960,2.38009432,0.65957148
-2.93246623,1.79699934,0.00245622,0.98653466,0.02937095,0.43817758,2.29131616,0.63539118
-2.92646323,1.71593962,0.00228280,0.94683695,0.02745837,0.41412899,2.19388389,0.60880989
-2.92046023,1.63126176,0.00211321,0.90356102,0.02561586,0.39052497,2.08920240,0.58024444
-2.91445723,1.54419652,0.00195046,0.85731648,0.02386804,0.36770315,1.97877699,0.55013924
-2.90845423,1.45601788,0.00179745,0.80874756,0.02223886,0.34600190,1.86417632,0.51895516
-2.90245123,1.36801453,0.00165694,0.75851681,0.02075131,0.32575477,1.74699485,0.48715828
-2.89644822,1.28146202,0.00153151,0.70728878,0.01942713,0.30728518,1.62881606,0.45520902
-2.89044522,1.19759609,0.00142361,0.65571453,0.01828655,0.29090130,1.51117757,0.42355194
-2.88444222,1.11758792,0.00133553,0.60441715,0.01734809,0.27689122,1.39553935,0.39260643
-2.87843922,1.04252186,0.00126942,0.55397910,0.01662836,0.26551831,1.28325577,0.36275856
-2.87243622,0.97337592,0.00122728,0.50493138,0.01614187,0.25701673,1.17555226,0.33435426
-2.86643322,0.91100546,0.00121100,0.45774509,0.01590089,0.25158729,1.07350715,0.30769398
-2.86043022,0.85613034,0.00122234,0.41282535,0.01591520,0.24939341,0.97803877,0.28302884
-2.85442721,0.80932541,0.00126295,0.37050771,0.01619199,0.25055748,0.88989800,0.26055840
-2.84842421,0.77101474,0.00133434,0.33105701,0.01673559,0.25515745,0.80966602,0.24042984
-2.84242121,0.74146916,0.00143788,0.29466852,0.01754733,0.26322406,0.73775701,0.22273864
-2.83641821,0.72080729,0.00157478,0.26147119,0.01862533,0.27473840,0.67442511,0.20753055
-2.83041521,0.70899967,0.00174607,0.23153262,0.01996431,0.28963043,0.61977524,0.19480474
-2.82441221,0.70587593,0.00195250,0.20486557,0.02155546,0.30777816,0.57377687,0.18451788
-2.81840920,0.71113469,0.00219458,0.18143548,0.02338633,0.32900794,0.53628014,0.17658908
-2.81240620,0.72435576,0.00247247,0.16116870,0.02544074,0.35309583,0.50703343,0.17090540
-2.80640320,0.74501459,0.00278593,0.14396110,0.02769890,0.37977023,0.48570174,0.16732776
-2.80040020,0.77249835,0.00313431,0.12968656,0.03013741,0.40871581,0.47188505,0.16569702
-2.79439720,0.80612331,0.00351647,0.11820516,0.03272958,0.43957873,0.46513614,0.16584005
-2.78839420,0.84515323,0.00393077,0.10937071,0.03544569,0.47197315,0.46497720,0.16757568
-2.78239120,0.88881801,0.00437503,0.10303733,0.03825348,0.50548889,0.47091486,0.17072021
-2.77638819,0.93633242,0.00484652,0.09906501,0.04111865,0.53970001,0.48245315,0.17509245
-2.77038519,0.98691406,0.00534197,0.09732392,0.04400553,0.57417418,0.49910419,0.18051809
-2.76438219,1.03980029,0.00585759,0.09769730,0.04687779,0.60848236,0.52039647,0.18683340
-2.75837919,1.09426344,0.00638911,0.10008314,0.04969924,0.64220859,0.54588052,0.19388801
-2.75237619,1.14962382,0.00693185,0.10439443,0.05243461,0.67495936,0.57513209,0.20154685
-2.74637319,1.20526015,0.00748077,0.11055805,0.05505034,0.70637231,0.60775301,0.20969119
-2.74037019,1.26061705,0.00803054,0.11851259,0.05751539,0.73612372,0.64336971,0.21821881
-2.73436718,1.31520924,0.00857569,0.12820506,0.05980190,0.76393469,0.68162995,0.22704329
-2.72836418,1.36862258,0.00911062,0.13958669,0.06188577,0.78957542,0.72219788,0.23609257
-2.72236118,1.42051174,0.00962977,0.15260817,0.06374717,0.81286772,0.76474809,0.24530686
-2.71635818,1.47059500,0.01012770,0.16721443,0.06537082,0.83368552,0.80895887,0.25463602
-2.71035518,1.51864638,0.01059913,0.18333930,0.06674614,0.85195334,0.85450538,0.26403666
-2.70435218,1.56448577,0.01103910,0.20090031,0.06786725,0.86764313,0.90105319,0.27346903
-2.69834917,1.60796779,0.01144298,0.21979400,0.06873282,0.88076939,0.94825273,0.28289403
-2.69234617,1.64897011,0.01180656,0.23989192,0.06934572,0.89138324,0.99573514,0.29227036
-2.68634317,1.68738211,0.01212609,0.26103765,0.06971261,0.89956560,1.04311004,0.30155224
-2.68034017,1.72309479,0.01239832,0.28304506,0.06984338,0.90542017,1.08996546,0.31068760
-2.67433717,1.75599276,0.01262051,0.30569813,0.06975058,0.90906646,1.13587035,0.31961714
-2.66833417,1.78594883,0.01279048,0.32875215,0.06944881,0.91063352,1.18037970,0.32827415
-2.66233117,1.81282199,0.01290656,0.35193683,0.06895410,0.91025463,1.22304224,0.33658525
-2.65632816,1.83645881,0.01296765,0.37496079,0.06828337,0.90806332,1.26341065,0.34447202
-2.65032516,1.85669852,0.01297321,0.39751780,0.06745393,0.90419092,1.30105374,0.35185351
-2.64432216,1.87338137,0.01292323,0.41929420,0.06648309,0.89876559,1.33557021,0.35864934
-2.63831916,1.88635988,0.01281826,0.43997745,0.06538791,0.89191298,1.36660331,0.36478351
-2.63231616,1.89551219,0.01265937,0.45926539,0.06418496,0.88375808,1.39385547,0.37018840
-2.62631316,1.90075649,0.01244819,0.47687575,0.06289031,0.87442811,1.41710218,0.37480889
-2.62031016,1.90206544,0.01218686,0.49255545,0.06151950,0.86405594,1.43620401,0.37860626
-2.61430715,1.89947941,0.01187807,0.50608933,0.06008764,0.85278358,1.45111611,0.38156165
-2.60830415,1.89311723,0.01152498,0.51730767,0.05860951,0.84076528,1.46189409,0.38367863
-2.60230115,1.88318340,0.01113124,0.52609220,0.05709968,0.82816968,1.46869583,0.38498492
