energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,W_p_up,W_d_up
0.09904952,1.79923720,0.00254344,0.03872666,0.02502592,0.11593522,0.31431460,0.96233234,0.16068126,0.69860628
0.10505253,1.71933791,0.00235665,0.03508076,0.02362564,0.11106355,0.30162470,0.92166121,0.15273874,0.66781219
0.11105553,1.64590215,0.00220366,0.03187068,0.02232400,0.10681713,0.29107474,0.88440241,0.14599913,0.63842382
0.11705853,1.57943082,0.00208655,0.02909321,0.02112605,0.10321518,0.28274561,0.85086972,0.14050728,0.61060843
0.12306153,1.52026079,0.00200728,0.02673968,0.02003383,0.10026310,0.27666973,0.82128207,0.13628527,0.58449550
0.12906453,1.46856471,0.00196775,0.02479660,0.01904674,0.09795362,0.27283024,0.79576161,0.13333247,0.56017663
0.13506753,1.42435600,0.00196984,0.02324653,0.01816183,0.09626819,0.27116134,0.77433501,0.13162612,0.53770688
0.14107054,1.38749863,0.00201548,0.02206874,0.01737425,0.09517865,0.27154989,0.75693793,0.13112248,0.51710710
0.14707354,1.35772111,0.00210668,0.02123999,0.01667773,0.09464905,0.27383810,0.74342224,0.13175841,0.49836751
0.15307654,1.33463419,0.00224557,0.02073520,0.01606504,0.09463764,0.27782754,0.73356580,0.13345346,0.48145200
0.15907954,1.31775115,0.00243446,0.02052815,0.01552848,0.09509877,0.28328412,0.72708407,0.13611235,0.46630304
0.16508254,1.30651022,0.00267579,0.02059203,0.01506033,0.09598478,0.28994420,0.72364329,0.13962780,0.45284699
0.17108554,1.30029777,0.00297218,0.02090000,0.01465323,0.09724774,0.29752152,0.72287438,0.14388355,0.44099946
0.17708854,1.29847167,0.00332631,0.02142565,0.01430054,0.09884093,0.30571483,0.72438722,0.14875764,0.43067056
0.18309155,1.30038368,0.00374092,0.02214339,0.01399658,0.10072015,0.31421603,0.72778458,0.15412564,0.42176972
0.18909455,1.30540021,0.00421863,0.02302875,0.01373680,0.10284460,0.32271844,0.73267517,0.15986389,0.41420992
0.19509755,1.31292052,0.00476184,0.02405861,0.01351784,0.10517755,0.33092515,0.73868546,0.16585249,0.40791115
0.20110055,1.32239188,0.00537256,0.02521134,0.01333755,0.10768661,0.33855691,0.74546970,0.17197809,0.40280296
0.20710355,1.33332119,0.00605221,0.02646686,0.01319492,0.11034369,0.34535954,0.75271791,0.17813612,0.39882601
0.21310655,1.34528276,0.00680137,0.02780661,0.01308987,0.11312463,0.35111027,0.76016174,0.18423270,0.39593269
0.21910955,1.35792220,0.00761961,0.02921345,0.01302309,0.11600862,0.35562314,0.76757787,0.19018585,0.39408675
0.22511256,1.37095659,0.00850523,0.03067154,0.01299576,0.11897732,0.35875297,0.77478926,0.19592611,0.39326206
0.23111556,1.38417117,0.00945506,0.03216608,0.01300929,0.12201393,0.36039793,0.78166419,0.20139663,0.39344072
0.23711856,1.39741308,0.01046426,0.03368313,0.01306503,0.12510211,0.36050052,0.78811348,0.20655261,0.39461062
0.24312156,1.41058287,0.01152618,0.03520934,0.01316403,0.12822494,0.35904713,0.79408607,0.21136018,0.39676279
0.24912456,1.42362442,0.01263226,0.03673173,0.01330676,0.13136395,0.35606609,0.79956363,0.21579497,0.39988861
0.25512756,1.43651418,0.01377199,0.03823749,0.01349294,0.13449834,0.35162434,0.80455431,0.21984030,0.40397727
0.26113057,1.44925054,0.01493297,0.03971384,0.01372142,0.13760439,0.34582313,0.80908648,0.22348522,0.40901363
0.26713357,1.46184402,0.01610103,0.04114797,0.01399004,0.14065518,0.33879269,0.81320247,0.22672257,0.41497661
0.27313657,1.47430911,0.01726042,0.04252706,0.01429567,0.14362064,0.33068639,0.81695312,0.22954718,0.42183835
0.27913957,1.48665800,0.01839414,0.04383840,0.01463421,0.14646789,0.32167451,0.82039316,0.23195430,0.42956402
0.28514257,1.49889678,0.01948431,0.04506959,0.01500077,0.14916196,0.31193799,0.82357772,0.23393854,0.43811248
0.29114557,1.51102393,0.02051259,0.04620888,0.01538977,0.15166679,0.30166238,0.82656007,0.23549312,0.44743749
0.29714857,1.52303112,0.02146073,0.04724551,0.01579517,0.15394650,0.29103223,0.82939059,0.23660975,0.45748950
0.30315158,1.53490584,0.02231106,0.04817015,0.01621072,0.15596673,0.28022610,0.83211671,0.23727904,0.46821761
0.30915458,1.54663537,0.02304708,0.04897540,0.01663021,0.15769625,0.26941227,0.83478366,0.23749126,0.47957173
0.31515758,1.55821142,0.02365398,0.04965618,0.01704769,0.15910833,0.25874530,0.83743575,0.23723765,0.49150437
0.32116058,1.56963459,0.02411915,0.05021019,0.01745773,0.16018217,0.24836342,0.84011764,0.23651193,0.50397198
0.32716358,1.58091807,0.02443264,0.05063827,0.01785558,0.16090402,0.23838671,0.84287547,0.23531199,0.51693569
0.33316658,1.59208983,0.02458750,0.05094461,0.01823735,0.16126800,0.22891606,0.84575726,0.23364161,0.53036103
0.33916958,1.60319279,0.02458007,0.05113688,0.01860007,0.16127662,0.22003274,0.84881260,0.23151205,0.54421683
0.34517259,1.61428283,0.02441011,0.05122625,0.01894172,0.16094078,0.21179857,0.85209119,0.22894344,0.55847315
0.35117559,1.62542433,0.02408085,0.05122722,0.01926122,0.16027948,0.20425655,0.85564041,0.22596574,0.57309840
0.35717859,1.63668386,0.02359889,0.05115734,0.01955829,0.15931905,0.19743180,0.85950200,0.22261934,0.58805585
0.36318159,1.64812207,0.02297398,0.05103675,0.01983333,0.15809200,0.19133282,0.86370793,0.21895516,0.60329987
0.36918459,1.65978491,0.02221871,0.05088773,0.02008721,0.15663571,0.18595290,0.86827608,0.21503429,0.61877225
0.37518759,1.67169476,0.02134811,0.05073402,0.02032108,0.15499081,0.18127176,0.87320593,0.21092715,0.63439891
0.38119060,1.68384254,0.02037917,0.05060027,0.02053612,0.15319954,0.17725727,0.87847494,0.20671229,0.65008769
0.38719360,1.69618189,0.01933029,0.05051132,0.02073335,0.15130414,0.17386734,0.88403597,0.20247487,0.66572722
0.39319660,1.70862611,0.01822075,0.05049163,0.02091343,0.14934540,0.17105186,0.88981637,0.19830493,0.68118755
0.39919960,1.72104870,0.01707016,0.05056468,0.02107653,0.14736141,0.16875486,0.89571889,0.19429548,0.69632250
0.40520260,1.73328793,0.01589794,0.05075256,0.02122219,0.14538664,0.16691672,0.90162487,0.19054061,0.71097394
0.41120560,1.74515551,0.01472283,0.05107553,0.02134938,0.14345141,0.16547655,0.90739960,0.18713368,0.72497799
0.41720860,1.75644928,0.01356248,0.05155181,0.02145644,0.14158171,0.16437456,0.91289976,0.18416553,0.73817271
0.42321161,1.76696921,0.01243315,0.05219740,0.02154126,0.13979940,0.16355459,0.91798276,0.18172291,0.75040726
0.42921461,1.77653595,0.01134938,0.05302604,0.02160137,0.13812278,0.16296647,0.92251733,0.17988710,0.76155170
0.43521761,1.78501069,0.01032391,0.05404925,0.02163420,0.13656740,0.16256839,0.92639490,0.17873262,0.77150709
0.44122061,1.79231505,0.00936749,0.05527643,0.02163726,0.13514705,0.16232893,0.92954084,0.17832616,0.78021510
0.44722361,1.79844946,0.00848896,0.05671504,0.02160846,0.13387487,0.16222890,0.93192506,0.17872565,0.78766650
0.45322661,1.80350869,0.00769526,0.05837076,0.02154628,0.13276441,0.16226269,0.93357089,0.17997933,0.79390788
0.45922961,1.80769315,0.00699153,0.06024766,0.02145006,0.13183060,0.16243917,0.93456176,0.18212501,0.79904594
0.46523262,1.81131482,0.00638125,0.06234844,0.02132013,0.13109051,0.16278196,0.93504492,0.18518927,0.80324905
0.47123562,1.81479712,0.00586645,0.06467452,0.02115801,0.13056381,0.16332914,0.93523183,0.18918681,0.80674555
0.47723862,1.81866815,0.00544785,0.06722620,0.02096646,0.13027292,0.16413229,0.93539495,0.19411974,0.80981882
0.48324162,1.82354738,0.00512505,0.07000279,0.02074949,0.13024281,0.16525490,0.93586093,0.19997707,0.81279919
0.48924462,1.83012618,0.00489670,0.07300266,0.02051232,0.13050041,0.16677021,0.93700038,0.20673426,0.81605275
0.49524762,1.83914292,0.00476064,0.07622335,0.02026127,0.13107376,0.16875854,0.93921456,0.21435302,0.81996778
0.50125063,1.85135389,0.00471405,0.07966160,0.02000357,0.13199079,0.17130421,0.94291981,0.22278134,0.82493922
0.50725363,1.86750144,0.00475352,0.08331343,0.01974718,0.13327797,0.17449216,0.94853023,0.23195383,0.83135203
0.51325663,1.88828093,0.00487515,0.08717423,0.01950053,0.13495879,0.17840445,0.95643968,0.24179251,0.83956421
0.51925963,1.91430841,0.00507460,0.09123877,0.01927225,0.13705216,0.18311679,0.96700391,0.25220790,0.84989041
0.52526263,1.94609047,0.00534714,0.09550126,0.01907094,0.13957096,0.18869515,0.98052389,0.26310066,0.86258701
0.53126563,1.98399814,0.00568767,0.09995540,0.01890493,0.14252061,0.19519270,0.99723098,0.27436357,0.87783942
0.53726863,2.02824613,0.00609077,0.10459432,0.01878203,0.14589793,0.20264714,1.01727499,0.28588391,0.89575239
0.54327164,2.07887846,0.00655073,0.10941054,0.01870939,0.14969022,0.21107853,1.04071549,0.29754615,0.91634384
0.54927464,2.13576137,0.00706160,0.11439577,0.01869333,0.15387468,0.22048771,1.06751694,0.30923484,0.93954250
0.55527764,2.19858373,0.00761728,0.11954066,0.01873929,0.15841826,0.23085532,1.09754783,0.32083759,0.96518976
0.56128064,2.26686505,0.00821156,0.12483447,0.01885174,0.16327776,0.24214145,1.13058375,0.33224797,0.99304536
0.56728364,2.33997042,0.00883824,0.13026459,0.01903422,0.16840037,0.25428593,1.16631429,0.34336825,1.02279686
0.57328664,2.41713178,0.00949125,0.13581603,0.01928940,0.17372463,0.26720923,1.20435322,0.35411181,1.05407237
0.57928964,2.49747422,0.01016475,0.14147080,0.01961906,0.17918159,0.28081381,1.24425150,0.36440500,1.08645574
0.58529265,2.58004590,0.01085329,0.14720732,0.02002430,0.18469634,0.29498602,1.28551235,0.37418854,1.11950363
0.59129565,2.66385009,0.01155189,0.15299985,0.02050554,0.19018978,0.30959829,1.32760750,0.38341816,1.15276323
0.59729865,2.74787772,0.01225617,0.15881801,0.02106270,0.19558048,0.32451159,1.36999402,0.39206457,1.18579004
0.60330165,2.83113861,0.01296244,0.16462643,0.02169524,0.20078675,0.33957812,1.41213060,0.40011272,1.21816437
0.60930465,2.91269016,0.01366773,0.17038469,0.02240231,0.20572869,0.35464399,1.45349279,0.40756035,1.24950596
0.61530765,2.99166204,0.01436980,0.17604740,0.02318272,0.21033024,0.36955195,1.49358645,0.41441592,1.27948584
0.62131066,3.06727578,0.01506716,0.18156477,0.02403507,0.21452112,0.38414404,1.53195882,0.42069603,1.30783478
0.62731366,3.13885886,0.01575893,0.18688330,0.02495771,0.21823861,0.39826405,1.56820705,0.42642246,1.33434803
0.63331666,3.20585263,0.01644479,0.19194700,0.02594876,0.22142919,0.41175986,1.60198388,0.43161897,1.35888613
0.63931966,3.26781439,0.01712482,0.19669878,0.02700607,0.22404985,0.42448553,1.63300049,0.43630810,1.38137185
0.64532266,3.32441393,0.01779929,0.20108218,0.02812716,0.22606910,0.43630321,1.66102685,0.44050805,1.40178374
0.65132566,3.37542530,0.01846854,0.20504328,0.02930921,0.22746775,0.44708480,1.68588974,0.44423000,1.42014658
0.65732866,3.42071479,0.01913273,0.20853269,0.03054899,0.22823923,0.45671349,1.70746901,0.44747574,1.43651971
0.66333167,3.46022647,0.01979168,0.21150760,0.03184282,0.22838969,0.46508504,1.72569254,0.45023618,1.45098398
0.66933467,3.49396635,0.02044476,0.21393368,0.03318653,0.22793762,0.47210895,1.74053047,0.45249036,1.46362837
0.67533767,3.52198670,0.02109071,0.21578677,0.03457550,0.22691328,0.47770957,1.75198930,0.45420553,1.47453708
0.68134067,3.54437161,0.02172767,0.21705425,0.03600460,0.22535777,0.48182700,1.76010628,0.45533787,1.48377826
0.68734367,3.56122484,0.02235312,0.21773595,0.03746835,0.22332182,0.48441799,1.76494448,0.45583428,1.49139493
0.69334667,3.57266071,0.02296399,0.21784468,0.03896089,0.22086444,0.48545668,1.76658884,0.45563472,1.49739885
0.69934967,3.57879860,0.02355682,0.21740606,0.04047613,0.21805131,0.48493525,1.76514343,0.45467539,1.50176779
0.70535268,3.57976094,0.02412789,0.21645795,0.04200790,0.21495312,0.48286446,1.76072964,0.45289236,1.50444620
0.71135568,3.57567481,0.02467356,0.21504927,0.04355000,0.21164379,0.47927392,1.75348544,0.45022550,1.50534930
0.71735868,3.56667631,0.02519049,0.21323829,0.04509641,0.20819869,0.47421224,1.74356536,0.44662255,1.50437027
0.72336168,3.55291700,0.02567596,0.21109061,0.04664136,0.20469283,0.46774676,1.73114068,0.44204310,1.50138985
0.72936468,3.53457160,0.02612819,0.20867672,0.04817942,0.20119917,0.45996303,1.71639978,0.43646215,1.49628766
0.73536768,3.51184555,0.02654655,0.20606936,0.04970560,0.19778692,0.45096383,1.69954792,0.42987320,1.48895445
0.74137069,3.48498156,0.02693183,0.20334088,0.05121533,0.19452006,0.44086779,1.68080629,0.42229055,1.47930415
0.74737369,3.45426413,0.02728632,0.20056049,0.05270443,0.19145586,0.42980748,1.66041007,0.41375075,1.46728496
0.75337669,3.42002116,0.02761390,0.19779185,0.05416902,0.18864370,0.41792716,1.63860519,0.40431301,1.45288862
0.75937969,3.38262206,0.02791995,0.19509077,0.05560537,0.18612399,0.40537996,1.61564393,0.39405863,1.43615701
0.76538269,3.34247233,0.02821123,0.19250340,0.05700970,0.18392724,0.39232479,1.59177932,0.38308941,1.41718578
0.77138569,3.30000445,0.02849556,0.19006482,0.05837800,0.18207348,0.37892296,1.56725872,0.37152507,1.39612457
0.77738869,3.25566578,0.02878145,0.18779813,0.05970570,0.18057178,0.36533454,1.54231691,0.35949994,1.37317385
0.78339170,3.20990405,0.02907769,0.18571409,0.06098753,0.17942014,0.35171478,1.51716914,0.34715892,1.34857860
0.78939470,3.16315163,0.02939280,0.18381126,0.06221721,0.17860555,0.33821063,1.49200474,0.33465314,1.32261923
0.79539770,3.11580975,0.02973450,0.18207670,0.06338738,0.17810444,0.32495743,1.46698182,0.32213533,1.29560049
0.80140070,3.06823397,0.03010915,0.18048710,0.06448945,0.17788340,0.31207620,1.44222367,0.30975537,1.26783900
0.80740370,3.02072231,0.03052124,0.17901033,0.06551365,0.17790021,0.29967131,1.41781716,0.29765608,1.23965045
0.81340670,2.97350705,0.03097300,0.17760739,0.06644921,0.17810519,0.28782898,1.39381374,0.28596965,1.21133726
0.81940970,2.92675144,0.03146396,0.17623453,0.06728456,0.17844289,0.27661649,1.37023299,0.27481470,1.18317760
0.82541271,2.88055177,0.03199084,0.17484564,0.06800783,0.17885401,0.26608224,1.34706895,0.26429434,1.15541657
0.83141571,2.83494521,0.03254738,0.17339463,0.06860734,0.17927760,0.25625667,1.32429887,0.25449513,1.12826004
0.83741871,2.78992330,0.03312453,0.17183794,0.06907232,0.17965341,0.24715395,1.30189423,0.24548705,1.10187167
0.84342171,2.74545053,0.03371061,0.17013680,0.06939363,0.17992438,0.23877441,1.27983331,0.23732443,1.07637326
0.84942471,2.70148715,0.03429179,0.16825945,0.06956461,0.18003916,0.23110755,1.25811471,0.23004776,1.05184828
0.85542771,2.65801477,0.03485258,0.16618302,0.06958194,0.17995454,0.22413551,1.23677102,0.22368616,1.02834839
0.86143072,2.61506339,0.03537654,0.16389516,0.06944642,0.17963776,0.21783675,1.21588171,0.21826038,1.00590249
0.86743372,2.57273780,0.03584698,0.16139526,0.06916372,0.17906853,0.21218973,1.19558445,0.21378608,0.98452749
0.87343672,2.53124176,0.03624776,0.15869522,0.06874494,0.17824067,0.20717646,1.17608383,0.21027707,0.96424009
0.87943972,2.49089799,0.03656412,0.15581984,0.06820709,0.17716331,0.20278558,1.15765693,0.20774837,0.94506868
0.88544272,2.45216229,0.03678333,0.15280664,0.06757320,0.17586158,0.19901489,1.14065491,0.20621877,0.92706454
0.89144572,2.41563052,0.03689546,0.14970520,0.06687224,0.17437663,0.19587306,1.12550030,0.20571263,0.91031135
0.89744872,2.38203719,0.03689386,0.14657612,0.06613880,0.17276506,0.19338052,1.11267973,0.20626089,0.89493239
0.90345173,2.35224528,0.03677556,0.14348932,0.06541234,0.17109770,0.19156936,1.10273211,0.20790103,0.88109484
0.90945473,2.32722704,0.03654150,0.14052210,0.06473627,0.16945773,0.19048225,1.09623251,0.21067601,0.86901073
0.91545773,2.30803621,0.03619659,0.13775671,0.06415669,0.16793825,0.19017045,1.09377225,0.21463218,0.85893431
0.92146073,2.29577261,0.03574949,0.13527766,0.06372090,0.16663923,0.19069094,1.09593597,0.21981619,0.85115597
0.92746373,2.29154044,0.03521234,0.13316881,0.06347571,0.16566419,0.19210287,1.10327660,0.22627110,0.84599287
0.93346673,2.29640218,0.03460022,0.13151038,0.06346568,0.16511643,0.19446354,1.11628924,0.23403195,0.84377678
0.93946973,2.31133010,0.03393049,0.13037587,0.06373122,0.16509522,0.19782398,1.13538532,0.24312088,0.84483970
0.94547274,2.33715774,0.03322209,0.12982915,0.06430679,0.16569191,0.20222458,1.16086810,0.25354225,0.84949812
0.95147574,2.37453384,0.03249467,0.12992176,0.06521911,0.16698621,0.20769086,1.19291088,0.26527790,0.85803661
0.95747874,2.42388092,0.03176777,0.13069054,0.06648567,0.16904281,0.21422973,1.23153899,0.27828311,0.87069181
0.96348174,2.48536087,0.03105998,0.13215566,0.06811338,0.17190838,0.22182631,1.27661658,0.29248319,0.88763750
0.96948474,2.55884924,0.03038815,0.13431921,0.07009765,0.17560922,0.23044173,1.32783898,0.30777131,0.90897178
0.97548774,2.64391986,0.02976671,0.13716439,0.07242176,0.18014951,0.24001182,1.38473130,0.32400752,0.93470674
0.98149075,2.73984062,0.02920707,0.14065527,0.07505674,0.18551046,0.25044692,1.44665344,0.34101923,0.96476153
0.98749375,2.84558088,0.02871724,0.14473730,0.07796162,0.19165005,0.26163282,1.51281140,0.35860313,0.99895878
0.99349675,2.95983038,0.02830151,0.14933838,0.08108420,0.19850381,0.27343278,1.58227482,0.37652860,1.03702491
0.99949975,3.08102888,0.02796036,0.15437063,0.08436219,0.20598617,0.28569056,1.65399975,0.39454249,1.07859403
1.00550275,3.20740516,0.02769054,0.15973266,0.08772486,0.21399266,0.29823427,1.72685602,0.41237506,1.12321523
1.01150575,3.33702386,0.02748529,0.16531234,0.09109493,0.22240266,0.31088097,1.79965791,0.42974689,1.17036305
1.01750875,3.46783787,0.02733468,0.17098990,0.09439083,0.23108269,0.32344167,1.87119689,0.44637646,1.21945022
1.02351176,3.59774400,0.02722614,0.17664129,0.09752916,0.23989000,0.33572656,1.94027491,0.46198798,1.26984243
1.02951476,3.72463951,0.02714500,0.18214168,0.10042720,0.24867642,0.34755022,2.00573699,0.47631924,1.32087405
1.03551776,3.84647707,0.02707517,0.18736885,0.10300557,0.25729223,0.35873648,2.06650154,0.48912905,1.37186437
1.04152076,3.96131587,0.02699983,0.19220653,0.10519063,0.26558988,0.36912291,2.12158740,0.50020397,1.42213342
1.04752376,4.06736696,0.02690211,0.19654733,0.10691688,0.27342759,0.37856446,2.17013630,0.50936402,1.47101698
1.05352676,4.16303131,0.02676574,0.20029544,0.10812892,0.28067245,0.38693644,2.21143024,0.51646712,1.51788011
1.05952976,4.24692934,0.02657572,0.20336873,0.10878320,0.28720318,0.39413651,2.24490308,0.52141217,1.56212888
1.06553277,4.31792155,0.02631883,0.20570038,0.10884924,0.29291229,0.40008572,2.27014631,0.52414063,1.60322002
1.07153577,4.37511995,0.02598408,0.20724001,0.10831045,0.29770779,0.40472868,2.28690911,0.52463655,1.64066853
1.07753877,4.41789093,0.02556308,0.20795410,0.10716446,0.30151421,0.40803291,2.29509314,0.52292527,1.67405306
1.08354177,4.44585011,0.02505023,0.20782606,0.10542291,0.30427326,0.40998746,2.29474270,0.51907077,1.70301942
1.08954477,4.45885068,0.02444290,0.20685563,0.10311082,0.30594385,0.41060096,2.28603120,0.51317193,1.72728236
1.09554777,4.45696631,0.02374136,0.20505794,0.10026550,0.30650185,0.40989934,2.26924500,0.50535802,1.74662584
1.10155078,4.44047033,0.02294868,0.20246217,0.09693505,0.30593933,0.40792333,2.24476555,0.49578352,1.76090223
1.10755378,4.40981254,0.02207057,0.19910993,0.09317661,0.30426372,0.40472591,2.21305101,0.48462275,1.77003061
1.11355678,4.36559521,0.02111502,0.19505347,0.08905434,0.30149668,0.40036994,2.17461826,0.47206437,1.77399442
1.11955978,4.30854929,0.02009200,0.19035373,0.08463726,0.29767285,0.39492597,2.13002620,0.45830611,1.77283868
1.12556278,4.23951190,0.01901299,0.18507840,0.07999710,0.29283863,0.38847047,2.07986087,0.44354997,1.76666680
1.13156578,4.15940561,0.01789061,0.17929996,0.07520607,0.28705086,0.38108435,2.02472290,0.42799784,1.75563708
1.13756878,4.06922000,0.01673814,0.17309386,0.07033487,0.28037557,0.37285191,1.96521758,0.41184787,1.73995882
1.14357179,3.96999541,0.01556909,0.16653681,0.06545087,0.27288673,0.36386008,1.90194731,0.39529153,1.71988797
1.14957479,3.86280878,0.01439677,0.15970519,0.06061643,0.26466510,0.35419794,1.83550654,0.37851126,1.69572217
1.15557779,3.74876118,0.01323398,0.15267371,0.05588768,0.25579697,0.34395645,1.76647856,0.36167888,1.66779518
1.16158079,3.62896656,0.01209264,0.14551422,0.05131347,0.24637308,0.33322817,1.69543392,0.34495450,1.63647056
1.16758379,3.50454131,0.01098352,0.13829466,0.04693475,0.23648738,0.32210699,1.62292982,0.32848585,1.60213460
1.17358679,3.37659407,0.00991609,0.13107832,0.04278421,0.22623584,0.31068776,1.54950998,0.31240800,1.56518866
1.17958979,3.24621553,0.00889832,0.12392316,0.03888628,0.21571523,0.29906564,1.47570457,0.29684330,1.52604091
1.18559280,3.11446799,0.00793668,0.11688132,0.03525734,0.20502182,0.28733532,1.40202969,0.28190135,1.48509794
1.19159580,2.98237468,0.00703603,0.10999885,0.03190627,0.19425012,0.27558993,1.32898614,0.26767913,1.44275631
1.19759880,2.85090902,0.00619975,0.10331550,0.02883507,0.18349153,0.26391974,1.25705741,0.25426097,1.39939460
1.20360180,2.72098397,0.00542976,0.09686468,0.02603977,0.17283313,0.25241072,1.18670662,0.24171855,1.35536620
1.20960480,2.59344210,0.00472664,0.09067358,0.02351131,0.16235636,0.24114304,1.11837272,0.23011069,1.31099327
1.21560780,2.46904667,0.00408982,0.08476335,0.02123658,0.15213597,0.23018961,1.05246603,0.21948321,1.26656226
1.22161081,2.34847433,0.00351769,0.07914947,0.01919939,0.14223903,0.21961474,0.98936334,0.20986866,1.22232108
1.22761381,2.23230989,0.00300782,0.07384208,0.01738146,0.13272405,0.20947311,0.92940302,0.20128612,1.17847827
1.23361681,2.12104348,0.00255712,0.06884659,0.01576335,0.12364048,0.19980906,0.87288044,0.19374108,1.13520408
1.23961981,2.01507044,0.00216201,0.06416418,0.01432532,0.11502826,0.19065642,0.82004399,0.18722541,1.09263340
1.24562281,1.91469392,0.00181861,0.05979250,0.01304798,0.10691779,0.18203877,0.77109210,0.18171770,1.05087045
1.25162581,1.82013023,0.00152285,0.05572633,0.01191303,0.09933004,0.17397027,0.72617140,0.17718369,1.00999472
1.25762881,1.73151664,0.00127069,0.05195830,0.01090368,0.09227695,0.16645697,0.68537633,0.17357717,0.97006793
1.26363182,1.64892125,0.00105816,0.04847960,0.01000508,0.08576211,0.15949863,0.64875012,0.17084111,0.93114157
1.26963482,1.57235441,0.00088152,0.04528067,0.00920461,0.07978153,0.15309087,0.61628720,0.16890921,0.89326436
1.27563782,1.50178114,0.00073734,0.04235188,0.00849203,0.07432468,0.14722757,0.58793696,0.16770772,0.85648938
1.28164082,1.43713385,0.00062254,0.03968413,0.00785959,0.06937559,0.14190341,0.56360862,0.16715759,0.82088031
1.28764382,1.37832477,0.00053450,0.03726943,0.00730206,0.06491402,0.13711631,0.54317697,0.16717678,0.78651646
1.29364682,1.32525745,0.00047106,0.03510129,0.00681666,0.06091667,0.13286978,0.52648872,0.16768272,0.75349635
1.29964982,1.27783680,0.00043056,0.03317517,0.00640298,0.05735832,0.12917478,0.51336908,0.16859489,0.72193962
1.30565283,1.23597732,0.00041189,0.03148865,0.00606283,0.05421298,0.12605120,0.50362832,0.16983717,0.69198729
1.31165583,1.19960909,0.00041446,0.03004169,0.00580012,0.05145479,0.12352870,0.49706793,0.17134017,0.66380036
1.31765883,1.16868151,0.00043824,0.02883656,0.00562066,0.04905892,0.12164688,0.49348619,0.17304316,0.63755698
1.32366183,1.14316464,0.00048377,0.02787782,0.00553198,0.04700220,0.12045468,0.49268287,0.17489567,0.61344838
1.32966483,1.12304837,0.00055212,0.02717211,0.00554316,0.04526364,0.12000916,0.49446300,0.17685857,0.59167383
1.33566783,1.10833958,0.00064490,0.02672778,0.00566459,0.04382469,0.12037344,0.49863959,0.17890466,0.57243511
1.34167084,1.09905762,0.00076429,0.02655451,0.00590782,0.04266941,0.12161413,0.50503529,0.18101861,0.55593064
1.34767384,1.09522862,0.00091296,0.02666275,0.00628532,0.04178436,0.12379816,0.51348315,0.18319640,0.54234978
1.35367684,1.09687904,0.00109414,0.02706306,0.00681029,0.04115846,0.12698928,0.52382656,0.18544416,0.53186758
1.35967984,1.10402892,0.00131155,0.02776541,0.00749641,0.04078259,0.13124433,0.53591856,0.18777647,0.52464012
1.36568284,1.11668542,0.00156942,0.02877845,0.00835761,0.04064921,0.13660948,0.54962086,0.19021432,0.52080087
1.37168584,1.13483706,0.00187245,0.03010862,0.00940783,0.04075183,0.14311667,0.56480268,0.19278272,0.52045793
1.37768884,1.15844907,0.00222583,0.03175944,0.01066071,0.04108450,0.15078033,0.58133979,0.19550820,0.52369251
1.38369185,1.18746023,0.00263522,0.03373068,0.01212933,0.04164128,0.15959476,0.59911387,0.19841625,0.53055837
1.38969485,1.22178139,0.00310672,0.03601771,0.01382588,0.04241572,0.16953220,0.61801248,0.20152891,0.54108235
1.39569785,1.26129588,0.00364687,0.03861089,0.01576138,0.04340052,0.18054169,0.63792976,0.20486276,0.55526574
1.40170085,1.30586180,0.00426261,0.04149516,0.01794529,0.04458714,0.19254908,0.65876782,0.20842717,0.57308642
1.40770385,1.35531609,0.00496130,0.04464981,0.02038524,0.04596571,0.20545790,0.68043902,0.21222325,0.59450146
1.41370685,1.40948026,0.00575066,0.04804848,0.02308663,0.04752497,0.21915148,0.70286889,0.21624333,0.61945008
1.41970985,1.46816742,0.00663871,0.05165940,0.02605239,0.04925240,0.23349596,0.72599965,0.22047117,0.64785669
1.42571286,1.53119026,0.00763378,0.05544591,0.02928258,0.05113462,0.24834438,0.74979404,0.22488280,0.67963381
1.43171586,1.59836958,0.00874437,0.05936725,0.03277420,0.05315781,0.26354150,0.77423932,0.22944804,0.71468469
1.43771886,1.66954280,0.00997910,0.06337955,0.03652087,0.05530845,0.27892933,0.79935103,0.23413253,0.75290556
1.44372186,1.74457199,0.01134655,0.06743717,0.04051262,0.05757407,0.29435301,0.82517627,0.23890028,0.79418727
1.44972486,1.82335102,0.01285516,0.07149408,0.04473578,0.05994419,0.30966686,0.85179620,0.24371647,0.83841640
1.45572786,1.90581118,0.01451297,0.07550549,0.04917280,0.06241134,0.32474035,0.87932746,0.24855041,0.88547571
1.46173087,1.99192499,0.01632744,0.07942946,0.05380219,0.06497205,0.33946359,0.90792226,0.25337855,0.93524409
1.46773387,2.08170787,0.01830515,0.08322854,0.05859860,0.06762788,0.35375219,0.93776700,0.25818716,0.98759596
1.47373687,2.17521734,0.02045150,0.08687125,0.06353283,0.07038633,0.36755112,0.96907933,0.26297479,1.04240025
1.47973987,2.27254975,0.02277037,0.09033350,0.06857202,0.07326163,0.38083750,1.00210345,0.26775414,1.09951915
1.48574287,2.37383426,0.02526372,0.09359956,0.07367992,0.07627536,0.39362198,1.03710386,0.27255326,1.15880669
