energy_ev,total_up,Ir_p_up,Ir_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-4.30115058,2.39516665,0.42876173,1.53102954,0.00117871,0.24679393,0.00007332,0.66868606
-4.29514757,2.35230718,0.42267958,1.50293473,0.00112141,0.24322562,0.00008826,0.65678298
-4.28914457,2.30018936,0.41496157,1.46909350,0.00106250,0.23866529,0.00010550,0.64203514
-4.28314157,2.24052523,0.40587504,1.43064291,0.00100219,0.23327538,0.00012523,0.62488795
-4.27713857,2.17515954,0.39570555,1.38880863,0.00094083,0.22722965,0.00014761,0.60582192
-4.27113557,2.10600072,0.38474525,1.34485972,0.00087885,0.22070638,0.00017275,0.58533452
-4.26513257,2.03495075,0.37328130,1.30006246,0.00081677,0.21388152,0.00020074,0.56392196
-4.25912956,1.96383708,0.36158497,1.25563513,0.00075516,0.20692232,0.00023161,0.54206163
-4.25312656,1.89434955,0.34990191,1.21270578,0.00069459,0.19998145,0.00026534,0.52019624
-4.24712356,1.82798483,0.33844394,1.17227465,0.00063564,0.19319211,0.00030184,0.49872001
-4.24112056,1.76600067,0.32738288,1.13518273,0.00057886,0.18666417,0.00034093,0.47796776
-4.23511756,1.70938158,0.31684645,1.10208758,0.00052473,0.18048156,0.00038237,0.45820700
-4.22911456,1.65881693,0.30691651,1.07344725,0.00047370,0.17470090,0.00042583,0.43963343
-4.22311156,1.61469213,0.29762948,1.04951272,0.00042611,0.16935151,0.00047091,0.42236970
-4.21710855,1.57709246,0.28897895,1.03032882,0.00038225,0.16443650,0.00051713,0.40646749
-4.21110555,1.54581916,0.28092012,1.01574338,0.00034231,0.15993516,0.00056394,0.39191237
-4.20510255,1.52041627,0.27337583,1.00542391,0.00030642,0.15580607,0.00061074,0.37863126
-4.19909955,1.50020682,0.26624368,0.99888087,0.00027462,0.15199109,0.00065689,0.36650175
-4.19309655,1.48433624,0.25940400,0.99549631,0.00024689,0.14841976,0.00070172,0.35536289
-4.18709355,1.47182099,0.25272799,0.99455662,0.00022318,0.14501396,0.00074458,0.34502674
-4.18109055,1.46160003,0.24608582,0.99528781,0.00020337,0.14169258,0.00078483,0.33529006
-4.17508754,1.45258695,0.23935412,0.99689193,0.00018735,0.13837596,0.00082186,0.32594574
-4.16908454,1.44372048,0.23242266,0.99858310,0.00017498,0.13498996,0.00085517,0.31679320
-4.16308154,1.43401166,0.22519985,0.99962172,0.00016613,0.13146939,0.00088432,0.30764774
-4.15707854,1.42258555,0.21761697,0.99934566,0.00016069,0.12776083,0.00090900,0.29834809
-4.15107554,1.40871655,0.20963090,0.99719728,0.00015859,0.12382460,0.00092903,0.28876235
-4.14507254,1.39185578,0.20122548,0.99274529,0.00015979,0.11963605,0.00094439,0.27879195
-4.13906953,1.37165022,0.19241140,0.98570094,0.00016431,0.11518594,0.00095519,0.26837378
-4.13306653,1.34795302,0.18322492,0.97592802,0.00017220,0.11048019,0.00096173,0.25748056
-4.12706353,1.32082511,0.17372540,0.96344646,0.00018359,0.10553893,0.00096446,0.24611949
-4.12106053,1.29052854,0.16399206,0.94842963,0.00019866,0.10039498,0.00096395,0.23432967
-4.11505753,1.25751203,0.15412004,0.93119574,0.00021764,0.09509200,0.00096094,0.22217826
-4.10905453,1.22238990,0.14421617,0.91219366,0.00024081,0.08968218,0.00095626,0.20975593
-4.10305153,1.18591531,0.13439455,0.89198414,0.00026848,0.08422393,0.00095083,0.19717170
-4.09704852,1.14894928,0.12477224,0.87121707,0.00030100,0.07877941,0.00094561,0.18454757
-4.09104552,1.11242674,0.11546530,0.85060597,0.00033872,0.07341214,0.00094161,0.17201323
-4.08504252,1.07732115,0.10658523,0.83090072,0.00038200,0.06818486,0.00093979,0.15970094
-4.07903952,1.04460915,0.09823600,0.81285959,0.00043117,0.06315749,0.00094105,0.14774097
-4.07303652,1.01523646,0.09051173,0.79722189,0.00048651,0.05838554,0.00094623,0.13625751
-4.06703352,0.99008648,0.08349506,0.78468207,0.00054828,0.05391870,0.00095600,0.12536544
-4.06103052,0.96995253,0.07725616,0.77586648,0.00061663,0.04979995,0.00097089,0.11516772
-4.05502751,0.95551481,0.07185239,0.77131346,0.00069166,0.04606490,0.00099126,0.10575360
-4.04902451,0.94732257,0.06732849,0.77145762,0.00077334,0.04274148,0.00101725,0.09719763
-4.04302151,0.94578221,0.06371725,0.77661865,0.00086156,0.03985002,0.00104877,0.08955920
-4.03701851,0.95115119,0.06104048,0.78699514,0.00095608,0.03740348,0.00108553,0.08288288
-4.03101551,0.96353802,0.05931031,0.80266333,0.00105655,0.03540798,0.00112703,0.07719904
-4.02501251,0.98290778,0.05853046,0.82358072,0.00116254,0.03386345,0.00117255,0.07252500
-4.01900950,1.00909266,0.05869764,0.84959413,0.00127348,0.03276440,0.00122122,0.06886633
-4.01300650,1.04180687,0.05980275,0.88045174,0.00138874,0.03210074,0.00127201,0.06621836
-4.00700350,1.08066484,0.06183191,0.91581821,0.00150762,0.03185862,0.00132379,0.06456761
-4.00100050,1.12520164,0.06476729,0.95529209,0.00162936,0.03202120,0.00137535,0.06389321
-3.99499750,1.17489461,0.06858748,0.99842457,0.00175318,0.03256935,0.00142548,0.06416811
-3.98899450,1.22918483,0.07326768,1.04473849,0.00187830,0.03348229,0.00147302,0.06536002
-3.98299150,1.28749740,0.07877941,1.09374654,0.00200394,0.03473800,0.00151688,0.06743211
-3.97698849,1.34925950,0.08509000,1.14496787,0.00212937,0.03631361,0.00155610,0.07034340
-3.97098549,1.41391528,0.09216177,1.19794215,0.00225391,0.03818553,0.00158991,0.07404881
-3.96498249,1.48093704,0.09995094,1.25224037,0.00237695,0.04032956,0.00161777,0.07849898
-3.95897949,1.54983212,0.10840660,1.30747212,0.00249795,0.04272077,0.00163937,0.08363987
-3.95297649,1.62014554,0.11746943,1.36328893,0.00261647,0.04533339,0.00165468,0.08941216
-3.94697349,1.69145832,0.12707072,1.41938374,0.00273212,0.04814058,0.00166392,0.09575065
-3.94097049,1.76338210,0.13713146,1.47548682,0.00284462,0.05111419,0.00166763,0.10258365
-3.93496748,1.83555053,0.14756180,1.53135851,0.00295374,0.05422452,0.00166656,0.10983247
-3.92896448,1.90760838,0.15826089,1.58677956,0.00305929,0.05744011,0.00166173,0.11741116
-3.92296148,1.97919929,0.16911718,1.64153975,0.00316113,0.06072768,0.00165433,0.12522652
-3.91695848,2.04995327,0.18000933,1.69542585,0.00325914,0.06405207,0.00164571,0.13317845
-3.91095548,2.11947500,0.19080753,1.74820973,0.00335318,0.06737638,0.00163730,0.14116074
-3.90495248,2.18733394,0.20137553,1.79963756,0.00344312,0.07066222,0.00163056,0.14906222
-3.89894947,2.25305708,0.21157300,1.84942106,0.00352875,0.07387009,0.00162694,0.15676839
-3.89294647,2.31612518,0.22125847,1.89723125,0.00360984,0.07695993,0.00162776,0.16416336
-3.88694347,2.37597283,0.23029248,1.94269556,0.00368608,0.07989172,0.00163421,0.17113217
-3.88094047,2.43199264,0.23854100,1.98539837,0.00375709,0.08262628,0.00164725,0.17756328
-3.87493747,2.48354369,0.24587890,2.02488530,0.00382241,0.08512601,0.00166760,0.18335124
-3.86893447,2.52996387,0.25219334,2.06067114,0.00388151,0.08735581,0.00169566,0.18839938
-3.86293147,2.57058571,0.25738694,2.09225112,0.00393378,0.08928386,0.00173153,0.19262239
-3.85692846,2.60475521,0.26138064,2.11911518,0.00397855,0.09088246,0.00177499,0.19594873
-3.85092546,2.63185278,0.26411606,2.14076466,0.00401512,0.09212882,0.00182547,0.19832269
-3.84492246,2.65131563,0.26555737,2.15673068,0.00404271,0.09300570,0.00188214,0.19970615
-3.83891946,2.66266050,0.26569253,2.16659355,0.00406058,0.09350203,0.00194388,0.20007982
-3.83291646,2.66550612,0.26453396,2.17000237,0.00406797,0.09361334,0.00200937,0.19944404
-3.82691346,2.65959432,0.26211860,2.16669407,0.00406415,0.09334218,0.00207715,0.19781908
-3.82091046,2.64480908,0.25850739,2.15651109,0.00404847,0.09269830,0.00214570,0.19524494
-3.81490745,2.62119280,0.25378427,2.13941702,0.00402037,0.09169884,0.00221351,0.19178079
-3.80890445,2.58895917,0.24805477,2.11550950,0.00397939,0.09036835,0.00227916,0.18750389
-3.80290145,2.54850197,0.24144428,2.08502988,0.00392521,0.08873875,0.00234144,0.18250832
-3.79689845,2.50039962,0.23409600,2.04836905,0.00385770,0.08684919,0.00239943,0.17690339
-3.79089545,2.44541492,0.22616888,2.00606921,0.00377690,0.08474587,0.00245254,0.17081187
-3.78489245,2.38448993,0.21783532,1.95882122,0.00368303,0.08248171,0.00250064,0.16436821
-3.77888944,2.31873587,0.20927898,1.90745745,0.00357656,0.08011603,0.00254406,0.15771654
-3.77288644,2.24941801,0.20069249,1.85294015,0.00345814,0.07771410,0.00258367,0.15100884
-3.76688344,2.17793582,0.19227523,1.79634535,0.00332865,0.07534657,0.00262087,0.14440302
-3.76088044,2.10579849,0.18423111,1.73884275,0.00318917,0.07308877,0.00265760,0.13806104
-3.75487744,2.03459637,0.17676629,1.68167178,0.00304095,0.07101999,0.00269630,0.13214704
-3.74887444,1.96596867,0.17008690,1.62611450,0.00288543,0.06922241,0.00273988,0.12682551
-3.74287144,1.90156823,0.16439652,1.57346589,0.00272415,0.06777999,0.00279162,0.12225932
-3.73686843,1.84302393,0.15989364,1.52500228,0.00255877,0.06677716,0.00285510,0.11860768
-3.73086543,1.79190163,0.15676871,1.48194877,0.00239098,0.06629723,0.00293404,0.11602405
-3.72486243,1.74966468,0.15520110,1.44544646,0.00222250,0.06642067,0.00303219,0.11465370
-3.71885943,1.71763477,0.15535565,1.41652054,0.00205503,0.06722322,0.00315320,0.11463123
-3.71285643,1.69695442,0.15737900,1.39605004,0.00189020,0.06877381,0.00330040,0.11607778
-3.70685343,1.68855200,0.16139571,1.38474028,0.00172953,0.07113235,0.00347672,0.11909809
-3.70085043,1.69311047,0.16750416,1.38309897,0.00157440,0.07434754,0.00368446,0.12377733
-3.69484742,1.71104089,0.17577246,1.39141666,0.00142604,0.07845463,0.00392515,0.13017793
-3.68884442,1.74246159,0.18623438,1.40975246,0.00128547,0.08347329,0.00419945,0.13833635
-3.68284142,1.78718411,0.19888559,1.43792553,0.00115353,0.08940567,0.00450701,0.14825996
-3.67683842,1.84470649,0.21368032,1.47551291,0.00103085,0.09623473,0.00484638,0.15992422
-3.67083542,1.91421454,0.23052863,1.52185403,0.00091782,0.10392298,0.00521497,0.17327024
-3.66483242,1.99459168,0.24929458,1.57606191,0.00081466,0.11241163,0.00560904,0.18820298
-3.65882941,2.08443721,0.26979543,1.63704115,0.00072140,0.12162040,0.00602372,0.20459013
-3.65282641,2.18209315,0.29180204,1.70351221,0.00063788,0.13144782,0.00645307,0.22226197
-3.64682341,2.28567912,0.31504064,1.77404162,0.00056379,0.14177236,0.00689023,0.24101223
-3.64082041,2.39313465,0.33919609,1.84707729,0.00049872,0.15245413,0.00732755,0.26060009
-3.63481741,2.50226779,0.36391663,1.92098791,0.00044214,0.16333739,0.00775679,0.28075338
-3.62881441,2.61080885,0.38882002,1.99410541,0.00039345,0.17425366,0.00816936,0.30117302
-3.62281141,2.71646762,0.41350118,2.06476902,0.00035201,0.18502549,0.00855657,0.32153863
-3.61680840,2.81699234,0.43754093,2.13136960,0.00031715,0.19547061,0.00890988,0.34151509
-3.61080540,2.91022853,0.46051577,2.19239264,0.00028822,0.20540660,0.00922119,0.36076016
-3.60480240,2.99417552,0.48200824,2.24645858,0.00026458,0.21465567,0.00948312,0.37893265
-3.59879940,3.06703892,0.50161771,2.29235888,0.00024563,0.22304953,0.00968920,0.39570105
-3.59279640,3.12727688,0.51897100,2.32908657,0.00023082,0.23043403,0.00983414,0.41075226
-3.58679340,3.17363860,0.53373258,2.35586021,0.00021968,0.23667359,0.00991401,0.42380011
-3.58079040,3.20519359,0.54561391,2.37214035,0.00021178,0.24165503,0.00992634,0.43459334
-3.57478739,3.22135061,0.55438147,2.37763793,0.00020680,0.24529073,0.00987022,0.44292274
-3.56878439,3.22186562,0.55986333,2.37231444,0.00020445,0.24752103,0.00974632,0.44862706
-3.56278139,3.20683855,0.56195373,2.35637387,0.00020454,0.24831566,0.00955687,0.45159758
-3.55677839,3.17669918,0.56061572,2.33024698,0.00020696,0.24767425,0.00930558,0.45178111
-3.55077539,3.13218285,0.55588159,2.29456865,0.00021163,0.24562580,0.00899750,0.44918117
-3.54477239,3.07429717,0.54785117,2.25014943,0.00021855,0.24222729,0.00863883,0.44385747
-3.53876938,3.00428136,0.53668800,2.19794254,0.00022778,0.23756129,0.00823675,0.43592368
-3.53276638,2.92355994,0.52261368,2.13900791,0.00023941,0.23173286,0.00779919,0.42554349
-3.52676338,2.83369298,0.50590048,2.07447472,0.00025361,0.22486586,0.00733457,0.41292527
-3.52076038,2.73632497,0.48686270,2.00550419,0.00027057,0.21709880,0.00685160,0.39831553
-3.51475738,2.63313448,0.46584704,1.93325405,0.00029054,0.20858035,0.00635905,0.38199141
-3.50875438,2.52578667,0.44322245,1.85884612,0.00031380,0.19946495,0.00586552,0.36425266
-3.50275138,2.41589046,0.41936987,1.78333826,0.00034071,0.18990843,0.00537933,0.34541327
-3.49674837,2.30496176,0.39467222,1.70770150,0.00037168,0.18006401,0.00490836,0.32579323
-3.49074537,2.19439408,0.36950508,1.63280311,0.00040716,0.17007875,0.00445995,0.30571065
-3.48474237,2.08543707,0.34422829,1.55939587,0.00044771,0.16009057,0.00404087,0.28547453
-3.47873937,1.97918335,0.31917883,1.48811352,0.00049395,0.15022602,0.00365729,0.26537847
-3.47273637,1.87656349,0.29466508,1.41947206,0.00054657,0.14059865,0.00331486,0.24569537
-3.46673337,1.77834847,0.27096259,1.35387638,0.00060637,0.13130828,0.00301871,0.22667331
-3.46073037,1.68515890,0.24831142,1.29163128,0.00067423,0.12244078,0.00277356,0.20853267
-3.45472736,1.59747957,0.22691489,1.23295593,0.00075111,0.11406863,0.00258385,0.19146436
-3.44872436,1.51567816,0.20693978,1.17800057,0.00083805,0.10625192,0.00245383,0.17562919
-3.44272136,1.44002636,0.18851766,1.12686442,0.00093612,0.09903978,0.00238766,0.16115817
-3.43671836,1.37072205,0.17174719,1.07961344,0.00104645,0.09247207,0.00238952,0.14815365
-3.43071536,1.30791094,0.15669713,1.03629707,0.00117015,0.08658119,0.00246371,0.13669107
-3.42471236,1.25170636,0.14340985,0.99696290,0.00130832,0.08139392,0.00261467,0.12682104
-3.41870935,1.20220616,0.13190499,0.96166859,0.00146196,0.07693295,0.00284699,0.11857174
-3.41270635,1.15950567,0.12218305,0.93049046,0.00163192,0.07321833,0.00316540,0.11195132
-3.40670335,1.12370647,0.11422879,0.90352857,0.00181889,0.07026838,0.00357468,0.10695013
-3.40070035,1.09492034,0.10801418,0.88090812,0.00202332,0.06810022,0.00407955,0.10354273
-3.39469735,1.07326880,0.10350073,0.86277735,0.00224534,0.06672984,0.00468443,0.10168959
-3.38869435,1.05887829,0.10064124,0.84930246,0.00248473,0.06617161,0.00539331,0.10133831
-3.38269135,1.05187181,0.09938092,0.84065975,0.00274089,0.06643732,0.00620939,0.10242455
-3.37668834,1.05235752,0.09965772,0.83702598,0.00301275,0.06753488,0.00713485,0.10487253
-3.37068534,1.06041541,0.10140228,0.83856731,0.00329878,0.06946658,0.00817050,0.10859521
-3.36468234,1.07608291,0.10453726,0.84542773,0.00359697,0.07222719,0.00931545,0.11349431
-3.35867934,1.09934035,0.10897641,0.85771758,0.00390481,0.07580190,0.01056680,0.11946020
-3.35267634,1.13009736,0.11462346,0.87550282,0.00421932,0.08016437,0.01191937,0.12637183
-3.34667334,1.16818080,0.12137105,0.89879545,0.00453708,0.08527487,0.01336540,0.13409679
-3.34067034,1.21332524,0.12909977,0.92754561,0.00485428,0.09107880,0.01489443,0.14249162
-3.33466733,1.26516616,0.13767766,0.96163561,0.00516681,0.09750569,0.01649316,0.15140257
-3.32866433,1.32323667,0.14696008,1.00087591,0.00547029,0.10446870,0.01814547,0.16066675
-3.32266133,1.38696752,0.15679037,1.04500337,0.00576022,0.11186488,0.01983251,0.17011379
-3.31665833,1.45569087,0.16700104,1.09368132,0.00603208,0.11957613,0.02153294,0.17956812
-3.31065533,1.52864733,0.17741587,1.14650179,0.00628142,0.12747095,0.02322329,0.18885174
-3.30465233,1.60499633,0.18785267,1.20298928,0.00650398,0.13540693,0.02487841,0.19778744
-3.29864932,1.68382929,0.19812676,1.26260627,0.00669584,0.14323398,0.02647205,0.20620253
-3.29264632,1.76418526,0.20805512,1.32475995,0.00685350,0.15079815,0.02797755,0.21393284
-3.28664332,1.84506850,0.21746093,1.38881018,0.00697399,0.15794602,0.02936856,0.22082684
-3.28064032,1.92546748,0.22617847,1.45407850,0.00705494,0.16452930,0.03061984,0.22674988
-3.27463732,2.00437473,0.23405812,1.51985788,0.00709469,0.17040969,0.03170807,0.23158818
-3.26863432,2.08080709,0.24097121,1.58542331,0.00709232,0.17546360,0.03261261,0.23525257
-3.26263132,2.15382568,0.24681454,1.65004294,0.00704764,0.17958662,0.03331627,0.23768166
-3.25662831,2.22255515,0.25151432,1.71298979,0.00696129,0.18269752,0.03380590,0.23884441
-3.25062531,2.28620171,0.25502932,1.77355372,0.00683461,0.18474152,0.03407298,0.23874186
-3.24462231,2.34406932,0.25735304,1.83105366,0.00666970,0.18569276,0.03411393,0.23740791
-3.23861931,2.39557387,0.25851482,1.88484983,0.00646931,0.18555576,0.03393040,0.23490925
-3.23261631,2.44025461,0.25857967,1.93435562,0.00623674,0.18436585,0.03352925,0.23134405
-3.22661331,2.47778272,0.25764687,1.97904894,0.00597583,0.18218837,0.03292244,0.22683977
-3.22061031,2.50796656,0.25584729,2.01848263,0.00569075,0.17911696,0.03212671,0.22154993
-3.21460730,2.53075347,0.25333953,2.05229346,0.00538598,0.17527057,0.03116311,0.21564993
-3.20860430,2.54622778,0.25030496,2.08020953,0.00506614,0.17078975,0.03005636,0.20933213
-3.20260130,2.55460521,0.24694179,2.10205546,0.00473587,0.16583193,0.02883411,0.20280022
-3.19659830,2.55622341,0.24345843,2.11775516,0.00439976,0.16056624,0.02752611,0.19626318
-3.19059530,2.55152898,0.24006632,2.12733187,0.00406221,0.15516780,0.02616332,0.18992891
-3.18459230,2.54106123,0.23697250,2.13090526,0.00372735,0.14981190,0.02477698,0.18399784
-3.17858929,2.52543292,0.23437219,2.12868551,0.00339898,0.14466807,0.02339773,0.17865660
-3.17258629,2.50530870,0.23244162,2.12096459,0.00308047,0.13989450,0.02205473,0.17407213
-3.16658329,2.48138186,0.23133142,2.10810468,0.00277473,0.13563284,0.02077489,0.17038628
-3.16058029,2.45435002,0.23116077,2.09052434,0.00248420,0.13200359,0.01958216,0.16771116
-3.15457729,2.42489079,0.23201253,2.06868284,0.00221082,0.12910234,0.01849693,0.16612536
-3.14857429,2.39363820,0.23392964,2.04306320,0.00195601,0.12699679,0.01753562,0.16567124
-3.14257129,2.36116080,0.23691273,2.01415475,0.00172074,0.12572487,0.01671035,0.16635328
-3.13656828,2.32794244,0.24091929,1.98243588,0.00150550,0.12529379,0.01602873,0.16813772
-3.13056528,2.29436639,0.24586428,1.94835784,0.00131039,0.12568021,0.01549384,0.17095332
-3.12456228,2.26070366,0.25162228,1.91233018,0.00113514,0.12683140,0.01510433,0.17469342
-3.11855928,2.22710609,0.25803103,1.87470873,0.00097913,0.12866736,0.01485464,0.17921911
-3.11255628,2.19360446,0.26489642,1.83578643,0.00084153,0.13108389,0.01473532,0.18436352
-3.10655328,2.16011189,0.27199854,1.79578759,0.00072125,0.13395637,0.01473343,0.18993701
-3.10055028,2.12643244,0.27909885,1.75486580,0.00061708,0.13714419,0.01483312,0.19573316
-3.09454727,2.09227457,0.28594792,1.71310542,0.00052769,0.14049566,0.01501616,0.20153531
-3.08854427,2.05726886,0.29229377,1.67052675,0.00045168,0.14385320,0.01526258,0.20712349
-3.08254127,2.02098933,0.29789023,1.62709429,0.00038764,0.14705868,0.01555131,0.21228138
-3.07653827,1.98297730,0.30250517,1.58272784,0.00033417,0.14995862,0.01586091,0.21680319
-3.07053527,1.94276676,0.30592821,1.53731563,0.00028992,0.15240914,0.01617013,0.22050009
-3.06453227,1.89991008,0.30797763,1.49072890,0.00025360,0.15428052,0.01645862,0.22320600
-3.05852926,1.85400280,0.30850622,1.44283699,0.00022400,0.15546112,0.01670747,0.22478260
-3.05252626,1.80470652,0.30740581,1.39352233,0.00020003,0.15586056,0.01689975,0.22512315
-3.04652326,1.75176863,0.30461038,1.34269429,0.00018067,0.15541209,0.01702092,0.22415531
-3.04052026,1.69503823,0.30009757,1.29030150,0.00016505,0.15407405,0.01705917,0.22184255
-3.03451726,1.63447731,0.29388863,1.23634168,0.00015238,0.15183044,0.01700571,0.21818440
-3.02851426,1.57016708,0.28604680,1.18086892,0.00014199,0.14869049,0.01685485,0.21321535
-3.02251126,1.50230888,0.27667424,1.12399778,0.00013331,0.14468743,0.01660406,0.20700258
-3.01650825,1.43122019,0.26590773,1.06590431,0.00012587,0.13987644,0.01625386,0.19964267
-3.01050525,1.35732568,0.25391327,1.00682397,0.00011929,0.13433197,0.01580769,0.19125742
-3.00450225,1.28114424,0.24087995,0.94704662,0.00011326,0.12814443,0.01527158,0.18198903
-2.99849925,1.20327239,0.22701330,0.88690913,0.00010756,0.12141664,0.01465385,0.17199475
-2.99249625,1.12436534,0.21252844,0.82678581,0.00010203,0.11425997,0.01396470,0.16144146
-2.98649325,1.04511635,0.19764333,0.76707756,0.00009654,0.10679050,0.01321576,0.15050018
-2.98049025,0.96623563,0.18257241,0.70820009,0.00009102,0.09912523,0.01241963,0.13934092
-2.97448724,0.88842972,0.16752077,0.65057197,0.00008546,0.09137865,0.01158943,0.12812788
-2.96848424,0.81238213,0.15267918,0.59460310,0.00007985,0.08365960,0.01073835,0.11701534
-2.96248124,0.73873614,0.13821998,0.54068409,0.00007419,0.07606863,0.00987923,0.10614426
-2.95647824,0.66808041,0.12429400,0.48917708,0.00006854,0.06869596,0.00902424,0.09563962
-2.95047524,0.60093765,0.11102855,0.44040826,0.00006293,0.06161989,0.00818451,0.08560862
-2.94447224,0.53775673,0.09852635,0.39466239,0.00005741,0.05490591,0.00736993,0.07613978
-2.93846923,0.47890825,0.08686549,0.35217929,0.00005203,0.04860629,0.00658899,0.06730262
-2.93246623,0.42468337,0.07610014,0.31315250,0.00004684,0.04276020,0.00584866,0.05914825
-2.92646323,0.37529563,0.06626209,0.27772964,0.00004189,0.03739425,0.00515434,0.05171034
-2.92046023,0.33088527,0.05736278,0.24601455,0.00003720,0.03252344,0.00450990,0.04500670
-2.91445723,0.29152566,0.04939572,0.21807063,0.00003282,0.02815232,0.00391775,0.03904113
-2.90845423,0.25723103,0.04233927,0.19392518,0.00002876,0.02427640,0.00337895,0.03380549
-2.90245123,0.22796503,0.03615939,0.17357421,0.00002504,0.02088360,0.00289336,0.02928183
-2.89644822,0.20364953,0.03081246,0.15698744,0.00002166,0.01795579,0.00245980,0.02544453
-2.89044522,0.18417299,0.02624793,0.14411300,0.00001865,0.01547020,0.00207622,0.02226228
-2.88444222,0.16939801,0.02241078,0.13488150,0.00001598,0.01340081,0.00173993,0.01969990
-2.87843922,0.15916770,0.01924359,0.12920938,0.00001366,0.01171952,0.00144770,0.01771985
-2.87243622,0.15331053,0.01668842,0.12700105,0.00001169,0.01039714,0.00119599,0.01628352
-2.86643322,0.15164361,0.01468820,0.12815004,0.00001006,0.00940427,0.00098108,0.01535214
-2.86043022,0.15397434,0.01318788,0.13253897,0.00000878,0.00871188,0.00079918,0.01488744
-2.85442721,0.16010059,0.01213522,0.14003846,0.00000784,0.00829174,0.00064658,0.01485204
-2.84842421,0.16980959,0.01148125,0.15050530,0.00000727,0.00811667,0.00051969,0.01520957
-2.84242121,0.18287591,0.01118051,0.16377998,0.00000708,0.00816067,0.00041516,0.01592460
-2.83641821,0.19905892,0.01119115,0.17968400,0.00000733,0.00839890,0.00032989,0.01696246
-2.83041521,0.21810018,0.01147477,0.19801742,0.00000806,0.00880756,0.00026108,0.01828893
-2.82441221,0.23972118,0.01199625,0.21855679,0.00000936,0.00936378,0.00020625,0.01986995
-2.81840920,0.26362204,0.01272356,0.24105416,0.00001133,0.01004542,0.00016323,0.02167132
-2.81240620,0.28948133,0.01362746,0.26523720,0.00001411,0.01083095,0.00013016,0.02365853
-2.80640320,0.31695768,0.01468140,0.29081100,0.00001786,0.01169928,0.00010549,0.02579664
-2.80040020,0.34569308,0.01586134,0.31746152,0.00002280,0.01262977,0.00008796,0.02805037
-2.79439720,0.37531827,0.01714575,0.34486089,0.00002917,0.01360219,0.00007655,0.03038436
-2.78839420,0.40545995,0.01851566,0.37267443,0.00003729,0.01459684,0.00007050,0.03276356
-2.78239120,0.43574984,0.01995483,0.40056938,0.00004752,0.01559469,0.00006926,0.03515379
-2.77638819,0.46583512,0.02144995,0.42822477,0.00006026,0.01657769,0.00007249,0.03752251
-2.77038519,0.49538983,0.02299089,0.45534227,0.00007602,0.01752899,0.00008000,0.03983960
-2.76438219,0.52412669,0.02457106,0.48165732,0.00009533,0.01843336,0.00009176,0.04207826
-2.75837919,0.55180859,0.02618761,0.50694996,0.00011882,0.01927753,0.00010787,0.04421589
-2.75237619,0.57825914,0.02784167,0.53105471,0.00014718,0.02005054,0.00012854,0.04623494
-2.74637319,0.60337144,0.02953848,0.55386895,0.00018118,0.02074412,0.00015405,0.04812365
-2.74037019,0.62711453,0.03128737,0.57535894,0.00022164,0.02135295,0.00018476,0.04987657
-2.73436718,0.64953686,0.03310159,0.59556328,0.00026946,0.02187488,0.00022107,0.05149495
-2.72836418,0.67076633,0.03499797,0.61459312,0.00032559,0.02231103,0.00026340,0.05298679
-2.72236118,0.69100676,0.03699637,0.63262908,0.00039102,0.02266585,0.00031215,0.05436666
-2.71635818,0.71053058,0.03911899,0.64991474,0.00046676,0.02294694,0.00036772,0.05565519
-2.71035518,0.72966799,0.04138940,0.66674689,0.00055386,0.02316493,0.00043045,0.05687831
-2.70435218,0.74879296,0.04383155,0.68346284,0.00065336,0.02333306,0.00050060,0.05806621
-2.69834917,0.76830670,0.04646863,0.70042549,0.00076627,0.02346685,0.00057833,0.05925202
-2.69234617,0.78861930,0.04932184,0.71800659,0.00089355,0.02358352,0.00066369,0.06047042
-2.68634317,0.81013047,0.05240917,0.73656936,0.00103610,0.02370146,0.00075659,0.06175604
-2.68034017,0.83321040,0.05574435,0.75645106,0.00119472,0.02383966,0.00085680,0.06314190
-2.67433717,0.85818173,0.05933576,0.77794666,0.00137007,0.02401707,0.00096390,0.06465784
-2.66833417,0.88530354,0.06318564,0.80129433,0.00156267,0.02425203,0.00107733,0.06632911
-2.66233117,0.91475826,0.06728952,0.82666361,0.00177283,0.02456172,0.00119635,0.06817506
-2.65632816,0.94664215,0.07163585,0.85414688,0.00200068,0.02496167,0.00132008,0.07020819
-2.65032516,0.98095989,0.07620602,0.88375447,0.00224607,0.02546534,0.00144751,0.07243338
-2.64432216,1.01762335,0.08097455,0.91541373,0.00250859,0.02608380,0.00157750,0.07484749
-2.63831916,1.05645472,0.08590967,0.94897194,0.00278753,0.02682548,0.00170885,0.07743928
-2.63231616,1.09719352,0.09097408,0.98420284,0.00308185,0.02769601,0.00184033,0.08018966
-2.62631316,1.13950718,0.09612589,1.02081634,0.00339017,0.02869816,0.00197073,0.08307222
-2.62031016,1.18300429,0.10131982,1.05847062,0.00371076,0.02983187,0.00209891,0.08605408
-2.61430715,1.22724989,0.10650832,1.09678611,0.00404151,0.03109429,0.00222387,0.08909693
-2.60830415,1.27178182,0.11164282,1.13536026,0.00437995,0.03247993,0.00234481,0.09215827
-2.60230115,1.31612723,0.11667486,1.17378250,0.00472327,0.03398090,0.00246118,0.09519274
