energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,W_p_up,W_d_up
0.03301651,3.17020080,0.02067260,0.15470542,0.03200781,0.16873158,1.05498282,1.74399745,0.48918577,1.02953408
0.03901951,3.22061464,0.02073202,0.15808345,0.03254783,0.17156772,1.04972666,1.76553176,0.49615952,1.05363250
0.04502251,3.26310330,0.02068638,0.16063813,0.03298275,0.17384416,1.04052339,1.78378448,0.50104784,1.07540748
0.05102551,3.29732773,0.02053482,0.16232505,0.03331113,0.17554287,1.02755664,1.79857496,0.50379570,1.09472463
0.05702851,3.32303515,0.02027843,0.16311650,0.03353209,0.17665420,1.01107566,1.80973601,0.50438267,1.11147732
0.06303152,3.34005459,0.01992020,0.16300181,0.03364508,0.17717621,0.99138285,1.81711244,0.50282238,1.12558648
0.06903452,3.34829321,0.01946484,0.16198737,0.03364983,0.17711396,0.96882080,1.82056135,0.49916141,1.13700057
0.07503752,3.34773390,0.01891863,0.16009608,0.03354621,0.17647886,0.94375929,1.81995428,0.49347777,1.14569556
0.08104052,3.33843437,0.01828922,0.15736647,0.03333427,0.17528802,0.91658301,1.81518140,0.48587875,1.15167498
0.08704352,3.32052780,0.01758543,0.15385131,0.03301426,0.17356377,0.88768050,1.80615749,0.47649841,1.15497015
0.09304652,3.29422476,0.01681699,0.14961602,0.03258672,0.17133321,0.85743476,1.79282934,0.46549470,1.15564023
0.09904952,3.25981587,0.01599433,0.14473675,0.03205265,0.16862792,0.82621568,1.77518395,0.45304618,1.15377227
0.10505253,3.21767472,0.01512834,0.13929823,0.03141363,0.16548371,0.79437446,1.75325698,0.43934845,1.14948092
0.11105553,3.16826002,0.01423008,0.13339153,0.03067206,0.16194043,0.76223987,1.72714063,0.42461029,1.14290767
0.11705853,3.11211641,0.01331062,0.12711177,0.02983132,0.15804178,0.73011634,1.69699009,0.40904964,1.13421959
0.12306153,3.04987306,0.01238075,0.12055582,0.02889593,0.15383508,0.69828331,1.66302805,0.39288938,1.12360729
0.12906453,2.98223938,0.01145082,0.11382010,0.02787169,0.14937097,0.66699577,1.62554654,0.37635302,1.11128218
0.13506753,2.90999756,0.01053055,0.10699846,0.02676576,0.14470292,0.63648540,1.58490574,0.35966036,1.09747289
0.14107054,2.83399166,0.00962886,0.10018031,0.02558668,0.13988671,0.60696209,1.54152950,0.34302326,1.08242102
0.14707354,2.75511332,0.00875377,0.09344896,0.02434432,0.13497960,0.57861535,1.49589766,0.32664158,1.06637620
0.15307654,2.67428453,0.00791230,0.08688020,0.02304982,0.13003948,0.55161551,1.44853544,0.31069931,1.04959072
0.15907954,2.59243812,0.00711037,0.08054118,0.02171537,0.12512377,0.52611440,1.40000014,0.29536119,1.03231396
0.16508254,2.51049667,0.00635285,0.07448957,0.02035402,0.12028827,0.50224546,1.35086618,0.28076977,1.01478681
0.17108554,2.42935116,0.00564349,0.06877305,0.01897946,0.11558595,0.48012336,1.30170884,0.26704304,0.99723648
0.17708854,2.34984025,0.00498498,0.06342907,0.01760567,0.11106575,0.45984312,1.25308795,0.25427281,0.97987186
0.18309155,2.27273143,0.00437901,0.05848492,0.01624668,0.10677145,0.44147905,1.20553211,0.24252376,0.96287990
0.18909455,2.19870513,0.00382635,0.05395807,0.01491627,0.10274063,0.42508358,1.15952454,0.23183341,0.94642299
0.19509755,2.12834278,0.00332695,0.04985672,0.01362770,0.09900397,0.41068640,1.11549118,0.22221282,0.93063776
0.20110055,2.06211939,0.00288002,0.04618063,0.01239347,0.09558461,0.39829404,1.07379174,0.21364814,0.91563532
0.20710355,2.00040130,0.00248420,0.04292207,0.01122513,0.09249804,0.38789018,1.03471410,0.20610303,0.90150292
0.21310655,1.94344912,0.00213762,0.04006695,0.01013316,0.08975207,0.37943694,0.99847230,0.19952166,0.88830702
0.21910955,1.89142577,0.00183810,0.03759602,0.00912684,0.08734735,0.37287708,0.96520824,0.19383236,0.87609772
0.22511256,1.84440901,0.00158317,0.03548615,0.00821425,0.08527801,0.36813734,0.93499667,0.18895178,0.86491409
0.23111556,1.80240786,0.00137026,0.03371160,0.00740226,0.08353272,0.36513269,0.90785329,0.18478928,0.85479023
0.23711856,1.76538168,0.00119672,0.03224524,0.00669661,0.08209588,0.36377142,0.88374523,0.18125147,0.84576169
0.24312156,1.73326075,0.00105997,0.03105969,0.00610194,0.08094897,0.36396085,0.86260324,0.17824666,0.83787171
0.24912456,1.70596703,0.00095751,0.03012840,0.00562197,0.08007198,0.36561317,0.84433474,0.17568910,0.83117691
0.25512756,1.68343351,0.00088696,0.02942643,0.00525956,0.07944486,0.36865130,0.82883686,0.17350266,0.82575184
0.26113057,1.66562103,0.00084616,0.02893121,0.00501683,0.07904876,0.37301412,0.81600865,0.17162405,0.82169220
0.26713357,1.65253105,0.00083310,0.02862297,0.00489530,0.07886721,0.37866079,0.80576159,0.17000515,0.81911602
0.27313657,1.64421356,0.00084598,0.02848500,0.00489594,0.07888691,0.38557383,0.79802774,0.16861454,0.81816283
0.27913957,1.64076921,0.00088320,0.02850371,0.00501919,0.07909832,0.39376050,0.79276496,0.16743810,0.81899043
0.28514257,1.64234535,0.00094331,0.02866842,0.00526504,0.07949584,0.40325234,0.78995886,0.16647864,0.82176928
0.29114557,1.64912577,0.00102502,0.02897104,0.00563292,0.08007759,0.41410268,0.78962130,0.16575464,0.82667461
0.29714857,1.66131474,0.00112718,0.02940551,0.00612171,0.08084494,0.42638220,0.79178548,0.16529806,0.83387655
0.30315158,1.67911577,0.00124875,0.02996719,0.00672957,0.08180158,0.44017243,0.79649792,0.16515149,0.84352852
0.30915458,1.70270652,0.00138878,0.03065207,0.00745389,0.08295241,0.45555765,0.80380781,0.16536462,0.85575462
0.31515758,1.73221089,0.00154639,0.03145605,0.00829106,0.08430220,0.47261547,0.81375434,0.16599041,0.87063658
0.32116058,1.76767037,0.00172082,0.03237413,0.00923636,0.08585412,0.49140639,0.82635289,0.16708094,0.88820088
0.32716358,1.80901602,0.00191138,0.03339979,0.01028378,0.08760828,0.51196320,0.84158088,0.16868330,0.90840713
0.33316658,1.85604325,0.00211749,0.03452430,0.01142588,0.08956031,0.53428051,0.85936433,0.17083577,0.93113814
0.33916958,1.90839098,0.00233875,0.03573634,0.01265369,0.09170016,0.55830526,0.87956599,0.17356429,0.95619271
0.34517259,1.96552694,0.00257492,0.03702173,0.01395658,0.09401118,0.58392870,0.90197593,0.17687964,0.98328160
0.35117559,2.02674030,0.00282604,0.03836330,0.01532227,0.09646949,0.61098048,0.92630537,0.18077534,1.01202723
0.35717859,2.09114275,0.00309244,0.03974111,0.01673684,0.09904380,0.63922526,0.95218432,0.18522632,1.04196740
0.36318159,2.15767846,0.00337484,0.04113275,0.01818480,0.10169567,0.66836230,0.97916346,0.19018867,1.07256331
0.36918459,2.22514306,0.00367439,0.04251388,0.01964928,0.10438020,0.69802818,1.00672032,0.19560016,1.10321143
0.37518759,2.29221116,0.00399276,0.04385900,0.02111223,0.10704715,0.72780276,1.03426981,0.20138172,1.13325922
0.38119060,2.35747148,0.00433217,0.04514225,0.02255474,0.10964249,0.75721822,1.06117869,0.20743976,1.16202396
0.38719360,2.41946820,0.00469544,0.04633840,0.02395734,0.11211020,0.78577101,1.08678343,0.21366912,1.18881391
0.39319660,2.47674682,0.00508598,0.04742381,0.02530045,0.11439437,0.81293606,1.11041073,0.21995657,1.21295105
0.39919960,2.52790239,0.00550783,0.04837745,0.02656481,0.11644138,0.83818299,1.13139975,0.22618472,1.23379413
0.40520260,2.57162795,0.00596556,0.04918184,0.02773191,0.11820216,0.86099323,1.14912506,0.23223597,1.25076127
0.41120560,2.60676086,0.00646424,0.04982382,0.02878450,0.11963428,0.88087764,1.16301918,0.23799655,1.26335071
0.41720860,2.63232479,0.00700933,0.05029521,0.02970700,0.12070386,0.89739356,1.17259362,0.24336026,1.27115903
0.42321161,2.64756533,0.00760647,0.05059334,0.03048597,0.12138717,0.91016064,1.17745748,0.24823181,1.27389568
0.42921461,2.65197754,0.00826136,0.05072120,0.03111046,0.12167182,0.91887461,1.17733260,0.25252966,1.27139340
0.43521761,2.64532416,0.00897949,0.05068748,0.03157233,0.12155747,0.92331840,1.17206461,0.25618821,1.26361381
0.44122061,2.62764348,0.00976590,0.05050635,0.03186649,0.12105598,0.92337005,1.16162931,0.25915926,1.25064812
0.44722361,2.59924676,0.01062488,0.05019692,0.03199102,0.12019114,0.91900703,1.14613415,0.26141272,1.23271281
0.45322661,2.56070524,0.01155970,0.04978264,0.03194727,0.11899774,0.91030687,1.12581461,0.26293667,1.21014069
0.45922961,2.51282760,0.01257223,0.04929037,0.03173976,0.11752030,0.89744402,1.10102598,0.26373664,1.18336774
0.46523262,2.45662892,0.01366273,0.04874943,0.03137607,0.11581131,0.88068313,1.07223059,0.26383439,1.15291642
0.47123562,2.39329290,0.01482951,0.04819054,0.03086660,0.11392914,0.86036924,1.03998145,0.26326615,1.11937639
0.47723862,2.32412906,0.01606870,0.04764477,0.03022425,0.11193585,0.83691519,1.00490292,0.26208055,1.08338349
0.48324162,2.25052708,0.01737406,0.04714245,0.02946402,0.10989480,0.81078711,0.96766940,0.26033631,1.04559806
0.48924462,2.17391048,0.01873687,0.04671229,0.02860260,0.10786840,0.78248847,0.92898297,0.25809982,1.00668357
0.49524762,2.09569164,0.02014587,0.04638057,0.02765786,0.10591590,0.75254362,0.88955100,0.25544282,0.96728654
0.50125063,2.01723018,0.02158733,0.04617057,0.02664839,0.10409162,0.72148149,0.85006470,0.25244019,0.92801861
0.50725363,1.93979644,0.02304518,0.04610219,0.02559301,0.10244338,0.68982008,0.81117947,0.24916804,0.88944137
0.51325663,1.86454134,0.02450130,0.04619184,0.02451029,0.10101151,0.65805252,0.77349779,0.24570200,0.85205463
0.51925963,1.79247369,0.02593588,0.04645258,0.02341811,0.09982828,0.62663502,0.73755519,0.24211604,0.81628825
0.52526263,1.72444549,0.02732785,0.04689445,0.02233333,0.09891785,0.59597725,0.70380977,0.23848147,0.78249786
0.53126563,1.66114531,0.02865547,0.04752507,0.02127141,0.09829670,0.56643530,0.67263553,0.23486646,0.75096429
0.53726863,1.60309951,0.02989691,0.04835033,0.02024623,0.09797456,0.53830729,0.64431940,0.23133579,0.72189645
0.54327164,1.55068062,0.03103097,0.04937525,0.01926987,0.09795568,0.51183173,0.61906194,0.22795089,0.69543721
0.54927464,1.50412186,0.03203767,0.05060483,0.01835252,0.09824037,0.48718827,0.59698138,0.22477016,0.67167190
0.55527764,1.46353662,0.03289903,0.05204487,0.01750248,0.09882672,0.46450075,0.57812060,0.22184932,0.65063850
0.56128064,1.42894132,0.03359963,0.05370269,0.01672615,0.09971241,0.44384206,0.56245639,0.21924193,0.63233911
0.56728364,1.40028036,0.03412717,0.05558770,0.01602816,0.10089638,0.42524048,0.54991057,0.21699985,0.61675179
0.57328664,1.37745143,0.03447298,0.05771164,0.01541145,0.10238033,0.40868704,0.54036217,0.21517367,0.60384207
0.57928964,1.36032983,0.03463234,0.06008864,0.01487749,0.10416989,0.39414343,0.53366009,0.21381296,0.59357368
0.58529265,1.34879043,0.03460464,0.06273488,0.01442640,0.10627541,0.38155009,0.52963566,0.21296638,0.58591764
0.59129565,1.34272625,0.03439348,0.06566792,0.01405714,0.10871229,0.37083399,0.52811441,0.21268163,0.58085957
0.59729865,1.34206259,0.03400653,0.06890571,0.01376771,0.11150074,0.36191586,0.52892666,0.21300511,0.57840464
0.60330165,1.34676638,0.03345528,0.07246534,0.01355531,0.11466510,0.35471649,0.53191652,0.21398141,0.57858016
0.60930465,1.35685026,0.03275462,0.07636149,0.01341645,0.11823264,0.34916195,0.53694882,0.21565261,0.58143560
0.61530765,1.37237144,0.03192232,0.08060478,0.01334708,0.12223195,0.34518749,0.54391405,0.21805737,0.58704029
0.62131066,1.39342563,0.03097842,0.08520002,0.01334268,0.12669098,0.34274016,0.55273090,0.22122995,0.59547889
0.62731366,1.42013658,0.02994452,0.09014454,0.01339834,0.13163481,0.34177999,0.56334662,0.22519909,0.60684502
0.63331666,1.45264189,0.02884309,0.09542663,0.01350878,0.13708343,0.34227988,0.57573525,0.22998690,0.62123337
0.63931966,1.49107615,0.02769672,0.10102434,0.01366840,0.14304936,0.34422420,0.58989379,0.23560779,0.63873098
0.64532266,1.53555231,0.02652742,0.10690457,0.01387133,0.14953564,0.34760633,0.60583679,0.24206745,0.65940787
0.65132566,1.58614239,0.02535604,0.11302273,0.01411142,0.15653392,0.35242525,0.62358950,0.24936203,0.68330792
0.65732866,1.64285868,0.02420168,0.11932288,0.01438234,0.16402310,0.35868146,0.64318014,0.25747748,0.71044013
0.66333167,1.70563646,0.02308128,0.12573849,0.01467762,0.17196837,0.36637245,0.66463154,0.26638913,0.74077105
0.66933467,1.77431913,0.02200925,0.13219380,0.01499076,0.18032083,0.37548788,0.68795273,0.27606156,0.77421855
0.67533767,1.84864662,0.02099735,0.13860572,0.01531535,0.18901776,0.38600493,0.71313083,0.28644872,0.81064734
0.68134067,1.92824761,0.02005452,0.14488631,0.01564525,0.19798338,0.39788391,0.74012373,0.29749431,0.84986638
0.68734367,2.01263612,0.01918695,0.15094561,0.01597477,0.20713033,0.41106446,0.76885387,0.30913254,0.89162843
0.69334667,2.10121251,0.01839822,0.15669479,0.01629889,0.21636150,0.42546253,0.79920350,0.32128900,0.93563151
0.69934967,2.19326907,0.01768946,0.16204949,0.01661354,0.22557236,0.44096833,0.83101165,0.33388180,0.98152244
0.70535268,2.28799976,0.01705967,0.16693313,0.01691575,0.23465367,0.45744548,0.86407303,0.34682292,1.02890203
0.71135568,2.38451391,0.01650601,0.17128001,0.01720402,0.24349425,0.47473128,0.89813892,0.36001953,1.07733189
0.71735868,2.48185322,0.01602414,0.17503818,0.01747842,0.25198396,0.49263835,0.93292012,0.37337554,1.12634238
0.72336168,2.57901133,0.01560856,0.17817173,0.01774087,0.26001648,0.51095739,0.96809171,0.38679297,1.17544147
0.72936468,2.67495530,0.01525295,0.18066256,0.01799522,0.26749212,0.52946117,1.00329965,0.40017340,1.22412415
0.73536768,2.76864815,0.01495045,0.18251139,0.01824734,0.27432013,0.54790947,1.03816879,0.41341919,1.27188205
0.74137069,2.85907154,0.01469397,0.18373809,0.01850513,0.28042082,0.56605480,1.07231204,0.42643463,1.31821296
0.74737369,2.94524799,0.01447642,0.18438114,0.01877841,0.28572720,0.58364870,1.10534021,0.43912691,1.36263007
0.75337669,3.02626167,0.01429091,0.18449638,0.01907876,0.29018618,0.60044819,1.13687226,0.45140682,1.40467061
0.75937969,3.10127739,0.01413092,0.18415508,0.01941921,0.29375930,0.61622229,1.16654530,0.46318940,1.44390381
0.76538269,3.16955700,0.01399043,0.18344128,0.01981391,0.29642301,0.63075806,1.19402413,0.47439421,1.47993800
0.77138569,3.23047290,0.01386406,0.18244873,0.02027766,0.29816854,0.64386607,1.21900967,0.48494566,1.51242694
0.77738869,3.28351841,0.01374716,0.18127743,0.02082537,0.29900145,0.65538497,1.24124622,0.49477302,1.54107508
0.78339170,3.32831474,0.01363585,0.18002987,0.02147147,0.29894077,0.66518487,1.26052694,0.50381050,1.56564197
0.78939470,3.36461452,0.01352716,0.17880736,0.02222929,0.29801803,0.67316960,1.27669768,0.51199718,1.58594573
0.79539770,3.39230205,0.01341909,0.17770632,0.02311037,0.29627599,0.67927753,1.28965876,0.51927699,1.60186553
0.80140070,3.41139032,0.01331064,0.17681486,0.02412385,0.29376738,0.68348112,1.29936496,0.52559882,1.61334316
0.80740370,3.42201519,0.01320193,0.17620976,0.02527582,0.29055347,0.68578524,1.30582365,0.53091657,1.62038363
0.81340670,3.42442690,0.01309423,0.17595387,0.02656875,0.28670272,0.68622433,1.30909125,0.53518950,1.62305480
0.81940970,3.41897957,0.01299004,0.17609408,0.02800105,0.28228940,0.68485871,1.30926847,0.53838265,1.62148597
0.82541271,3.40611883,0.01289312,0.17665997,0.02956665,0.27739222,0.68177022,1.30649444,0.54046745,1.61586550
0.83141571,3.38636838,0.01280849,0.17766303,0.03125483,0.27209310,0.67705748,1.30094017,0.54142250,1.60643737
0.83741871,3.36031570,0.01274241,0.17909657,0.03305009,0.26647592,0.67083114,1.29280191,0.54123451,1.59349676
0.84342171,3.32859759,0.01270232,0.18093624,0.03493229,0.26062529,0.66320928,1.28229442,0.53989935,1.57738461
0.84942471,3.29188594,0.01269675,0.18314119,0.03687689,0.25462546,0.65431333,1.26964491,0.53742317,1.55848126
0.85542771,3.25087413,0.01273512,0.18565566,0.03885542,0.24855915,0.64426468,1.25508758,0.53382353,1.53719941
0.86143072,3.20626449,0.01282755,0.18841112,0.04083611,0.24250647,0.63318219,1.23885927,0.52913046,1.51397622
0.86743372,3.15875712,0.01298455,0.19132871,0.04278467,0.23654386,0.62118063,1.22119618,0.52338743,1.48926519
0.87343672,3.10904024,0.01321673,0.19432195,0.04466524,0.23074302,0.60837019,1.20233173,0.51665202,1.46352753
0.87943972,3.05778233,0.01353440,0.19729968,0.04644143,0.22516994,0.59485693,1.18249567,0.50899641,1.43722374
0.88544272,3.00562602,0.01394719,0.20016903,0.04807743,0.21988398,0.58074407,1.16191408,0.50050743,1.41080522
0.89144572,2.95318375,0.01446360,0.20283840,0.04953920,0.21493701,0.56613410,1.14081033,0.49128632,1.38470648
0.89744872,2.90103523,0.01509060,0.20522032,0.05079563,0.21037272,0.55113128,1.11940658,0.48144799,1.35933804
0.90345173,2.84972632,0.01583322,0.20723420,0.05181967,0.20622610,0.53584448,1.09792563,0.47111990,1.33508020
0.90945473,2.79976940,0.01669421,0.20880878,0.05258934,0.20252302,0.52039006,1.07659286,0.46044057,1.31227804
0.91545773,2.75164487,0.01767373,0.20988431,0.05308867,0.19928017,0.50489448,1.05563795,0.44955771,1.29123759
0.92146073,2.70580348,0.01876914,0.21041440,0.05330843,0.19650510,0.48949652,1.03529618,0.43862603,1.27222347
0.92746373,2.66266943,0.01997490,0.21036745,0.05324670,0.19419661,0.47434875,1.01580912,0.42780492,1.25545786
0.93346673,2.62264377,0.02128263,0.20972770,0.05290916,0.19234536,0.45961832,0.99742456,0.41725600,1.24112089
0.93946973,2.58610803,0.02268120,0.20849584,0.05230928,0.19093472,0.44548671,0.98039557,0.40714056,1.22935240
0.94547274,2.55342769,0.02415704,0.20668915,0.05146812,0.18994183,0.43214858,0.96497884,0.39761721,1.22025481
0.95147574,2.52495525,0.02569457,0.20434126,0.05041403,0.18933886,0.41980959,0.95143205,0.38883959,1.21389698
0.95747874,2.50103280,0.02727671,0.20150136,0.04918206,0.18909434,0.40868331,0.94001060,0.38095430,1.21031880
0.96348174,2.48199359,0.02888555,0.19823309,0.04781319,0.18917465,0.39898723,0.93096374,0.37409905,1.20953612
0.96948474,2.46816260,0.03050302,0.19461293,0.04635336,0.18954535,0.39093811,0.92453020,0.36840112,1.21154583
0.97548774,2.45985565,0.03211169,0.19072825,0.04485245,0.19017258,0.38474672,0.92093342,0.36397598,1.21633054
0.98149075,2.45737701,0.03369548,0.18667500,0.04336299,0.19102418,0.38061218,0.92037669,0.36092611,1.22386267
0.98749375,2.46101522,0.03524044,0.18255506,0.04193896,0.19207072,0.37871613,0.92303821,0.35933995,1.23410748
0.99349675,2.47103700,0.03673533,0.17847343,0.04063441,0.19328611,0.37921686,0.92906613,0.35929091,1.24702490
0.99949975,2.48767920,0.03817222,0.17453520,0.03950217,0.19464804,0.38224368,0.93857392,0.36083631,1.26256975
1.00550275,2.51113898,0.03954678,0.17084240,0.03859253,0.19613800,0.38789165,0.95163586,0.36401628,1.28069040
1.01150575,2.54156217,0.04085850,0.16749092,0.03795197,0.19774101,0.39621684,0.96828306,0.36885256,1.30132580
1.01750875,2.57903035,0.04211069,0.16456751,0.03762204,0.19944504,0.40723245,0.98849986,0.37534707,1.32440088
1.02351176,2.62354703,0.04331019,0.16214697,0.03763822,0.20124019,0.42090569,1.01222082,0.38348046,1.34982078
1.02951476,2.67502354,0.04446693,0.16028967,0.03802905,0.20311762,0.43715580,1.03932846,0.39321055,1.37746396
1.03551776,2.73326549,0.04559330,0.15903951,0.03881533,0.20506844,0.45585319,1.06965175,0.40447083,1.40717502
1.04152076,2.79796048,0.04670328,0.15842240,0.04000948,0.20708251,0.47681983,1.10296559,0.41716908,1.43875735
1.04752376,2.86866812,0.04781152,0.15844528,0.04161513,0.20914733,0.49983094,1.13899131,0.43118639,1.47196664
1.05352676,2.94481308,0.04893226,0.15909589,0.04362687,0.21124709,0.52461797,1.17739842,0.44637655,1.50650551
1.05952976,3.02568215,0.05007826,0.16034314,0.04603025,0.21336196,0.55087295,1.21780763,0.46256621,1.54202007
1.06553277,3.11042590,0.05125976,0.16213827,0.04880191,0.21546764,0.57825401,1.25979518,0.47955570,1.57809880
1.07153577,3.19806542,0.05248353,0.16441660,0.05191002,0.21753530,0.60639199,1.30289864,0.49712090,1.61427421
1.07753877,3.28750440,0.05375204,0.16709992,0.05531486,0.21953188,0.63489802,1.34662389,0.51501599,1.65002750
1.08354177,3.37754660,0.05506285,0.17009946,0.05896966,0.22142074,0.66337184,1.39045345,0.53297724,1.68479634
1.08954477,3.46691817,0.05640823,0.17331914,0.06282157,0.22316264,0.69141051,1.43385568,0.55072779,1.71798560
1.09554777,3.55429440,0.05777506,0.17665922,0.06681278,0.22471701,0.71861731,1.47629478,0.56798327,1.74898079
1.10155078,3.63832972,0.05914500,0.18001990,0.07088190,0.22604341,0.74461057,1.51724124,0.58445815,1.77716369
1.10755378,3.71769007,0.06049491,0.18330498,0.07496524,0.22710314,0.76903189,1.55618221,0.59987245,1.80192949
1.11355678,3.79108603,0.06179760,0.18642525,0.07899831,0.22786085,0.79155374,1.59263158,0.61395882,1.82270486
1.11955978,3.85730553,0.06302277,0.18930143,0.08291725,0.22828603,0.81188591,1.62613929,0.62646943,1.83896585
1.12556278,3.91524453,0.06413813,0.19186673,0.08666024,0.22835446,0.82978076,1.65629941,0.63718246,1.85025502
1.13156578,3.96393443,0.06511067,0.19406864,0.09016883,0.22804926,0.84503694,1.68275679,0.64590795,1.85619676
1.13756878,4.00256503,0.06590804,0.19587019,0.09338916,0.22736178,0.85750162,1.70521203,0.65249272,1.85651027
1.14357179,4.03050211,0.06649984,0.19725037,0.09627300,0.22629198,0.86707116,1.72342444,0.65682402,1.85101932
1.14957479,4.04729892,0.06685896,0.19820391,0.09877862,0.22484860,0.87369016,1.73721326,0.65883196,1.83965853
1.15557779,4.05270140,0.06696273,0.19874036,0.10087144,0.22304884,0.87734924,1.74645689,0.65849045,1.82247582
1.16158079,4.04664708,0.06679392,0.19888259,0.10252447,0.22091778,0.87808151,1.75109052,0.65581667,1.79963085
1.16758379,4.02925802,0.06634148,0.19866482,0.10371853,0.21848740,0.87595817,1.75110245,0.65086922,1.77138975
1.17358679,4.00082842,0.06560105,0.19813027,0.10444224,0.21579543,0.87108338,1.74652924,0.64374497,1.73811619
1.17958979,3.96180782,0.06457523,0.19732856,0.10469189,0.21288401,0.86358878,1.73745034,0.63457480,1.70025947
1.18559280,3.91278083,0.06327343,0.19631306,0.10447102,0.20979818,0.85362796,1.72398241,0.62351851,1.65834003
1.19159580,3.85444459,0.06171164,0.19513826,0.10379000,0.20658433,0.84137110,1.70627380,0.61075917,1.61293316
1.19759880,3.78758496,0.05991174,0.19385723,0.10266547,0.20328877,0.82700005,1.68449952,0.59649712,1.56465155
1.20360180,3.71305268,0.05790074,0.19251937,0.10111964,0.19995620,0.81070402,1.65885692,0.58094389,1.51412740
1.20960480,3.63174026,0.05570979,0.19116849,0.09917970,0.19662843,0.79267607,1.62956230,0.56431642,1.46199493
1.21560780,3.54456054,0.05337302,0.18984122,0.09687709,0.19334320,0.77311037,1.59684846,0.54683162,1.40887368
1.22161081,3.45242745,0.05092641,0.18856579,0.09424688,0.19013318,0.75220023,1.56096323,0.52870157,1.35535340
1.22761381,3.35623946,0.04840656,0.18736124,0.09132716,0.18702522,0.73013694,1.52216872,0.51012946,1.30198091
1.23361681,3.25686579,0.04584951,0.18623702,0.08815843,0.18403972,0.70710923,1.48074130,0.49130638,1.24924920
1.23961981,3.15513572,0.04328970,0.18519291,0.08478313,0.18119030,0.68330324,1.43697189,0.47240889,1.19758920
1.24562281,3.05183068,0.04075900,0.18421929,0.08124509,0.17848364,0.65890280,1.39116633,0.45359754,1.14736416
1.25162581,2.94767907,0.03828594,0.18329773,0.07758911,0.17591951,0.63408994,1.34364566,0.43501611,1.09886686
1.25762881,2.84335364,0.03589509,0.18240179,0.07386051,0.17349111,0.60904542,1.29474595,0.41679159,1.05231944
1.26363182,2.73947100,0.03360670,0.18149807,0.07010469,0.17118547,0.58394907,1.24481755,0.39903483,1.00787585
1.26963482,2.63659303,0.03143648,0.18054748,0.06636670,0.16898420,0.55897999,1.19422365,0.38184164,0.96562652
1.27563782,2.53523003,0.02939558,0.17950662,0.06269077,0.16686431,0.53431641,1.14333805,0.36529432,0.92560516
1.28164082,2.43584505,0.02749083,0.17832936,0.05911980,0.16479925,0.51013517,1.09254225,0.34946339,0.88779726
1.28764382,2.33885937,0.02572501,0.17696847,0.05569490,0.16276014,0.48661086,1.04222175,0.33440959,0.85214986
1.29364682,2.24465864,0.02409734,0.17537742,0.05245479,0.16071702,0.46391458,0.99276197,0.32018579,0.81858226
1.29964982,2.15359951,0.02260403,0.17351209,0.04943526,0.15864027,0.44221240,0.94454367,0.30683891,0.78699720
1.30565283,2.06601635,0.02123889,0.17133263,0.04666858,0.15650202,0.42166357,0.89793821,0.29441169,0.75729198
1.31165583,1.98222772,0.01999398,0.16880517,0.04418296,0.15427756,0.40241847,0.85330284,0.28294419,0.72936914
1.31765883,1.90254228,0.01886022,0.16590347,0.04200199,0.15194661,0.38461654,0.81097601,0.27247505,0.70314626
1.32366183,1.82726371,0.01782799,0.16261042,0.04014415,0.14949451,0.36838403,0.77127308,0.26304234,0.67856433
1.32966483,1.75669431,0.01688769,0.15891926,0.03862240,0.14691316,0.35383189,0.73448224,0.25468410,0.65559450
1.33566783,1.69113698,0.01603016,0.15483459,0.03744386,0.14420167,0.34105364,0.70086093,0.24743836,0.63424276
1.34167084,1.63089527,0.01524709,0.15037301,0.03660963,0.14136678,0.33012343,0.67063263,0.24134285,0.61455247
1.34767384,1.57627135,0.01453121,0.14556335,0.03611471,0.13842287,0.32109427,0.64398413,0.23643422,0.59660447
1.35367684,1.52756183,0.01387652,0.14044661,0.03594812,0.13539161,0.31399656,0.62106309,0.23274688,0.58051487
1.35967984,1.48505153,0.01327832,0.13507531,0.03609315,0.13230130,0.30883679,0.60197606,0.23031152,0.56643061
1.36568284,1.44900537,0.01273318,0.12951265,0.03652783,0.12918592,0.30559676,0.58678685,0.22915329,0.55452296
1.37168584,1.41965877,0.01223885,0.12383108,0.03722555,0.12608378,0.30423309,0.57551519,0.22928985,0.54497938
1.37768884,1.39720704,0.01179410,0.11811072,0.03815584,0.12303609,0.30467718,0.56813580,0.23072922,0.53799396
1.38369185,1.38179437,0.01139853,0.11243740,0.03928529,0.12008534,0.30683573,0.56457794,0.23346769,0.53375725
1.38969485,1.37350307,0.01105232,0.10690057,0.04057866,0.11727360,0.31059171,0.56472542,0.23748775,0.53244565
1.39569785,1.37234375,0.01075602,0.10159107,0.04199999,0.11464087,0.31580595,0.56841717,0.24275633,0.53421123
1.40170085,1.37824713,0.01051035,0.09659888,0.04351386,0.11222358,0.32231926,0.57544859,0.24922326,0.53917226
1.40770385,1.39105815,0.01031602,0.09201091,0.04508657,0.11005318,0.32995510,0.58557368,0.25682018,0.54740512
1.41370685,1.41053273,0.01017357,0.08790897,0.04668738,0.10815507,0.33852273,0.59850800,0.26545995,0.55893795
1.41970985,1.43633767,0.01008333,0.08436782,0.04828955,0.10654775,0.34782089,0.61393264,0.27503660,0.57374629
