energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-3.03451726,6.96293568,0.04784118,0.13940504,0.41112135,0.76161993,1.21820674,4.98149623,0.89586841,0.00000000
-3.02851426,6.67524681,0.04714255,0.13375688,0.39194647,0.72612643,1.17487937,4.77846486,0.85919230,0.00000000
-3.02251126,6.39042694,0.04685806,0.12775059,0.37299593,0.69410329,1.13220542,4.57442634,0.82302736,0.00000000
-3.01650825,6.11131510,0.04700596,0.12148882,0.35452300,0.66577013,1.09095553,4.37127320,0.78792323,0.00000000
-3.01050525,5.84032588,0.04759275,0.11507324,0.33675602,0.64125701,1.05180805,4.17064390,0.75436500,0.00000000
-3.00450225,5.57941325,0.04861282,0.10860140,0.31989243,0.62059844,1.01532800,3.97390927,0.72276070,0.00000000
-2.99849925,5.33005370,0.05004837,0.10216391,0.30409415,0.60373173,0.98195098,3.78216992,0.69343194,0.00000000
-2.99249625,5.09324768,0.05186961,0.09584223,0.28948447,0.59049942,0.95197246,3.59626338,0.66660784,0.00000000
-2.98649325,4.86953753,0.05403542,0.08970693,0.27614650,0.58065530,0.92554273,3.41677958,0.64242239,0.00000000
-2.98049025,4.65904008,0.05649422,0.08381656,0.26412308,0.57387376,0.90266785,3.24408309,0.62091528,0.00000000
-2.97448724,4.46149148,0.05918520,0.07821713,0.25341830,0.56976188,0.88321622,3.07834065,0.60203600,0.00000000
-2.96848424,4.27630192,0.06203990,0.07294221,0.24400031,0.56787361,0.86693053,2.91955217,0.58565109,0.00000000
-2.96248124,4.10261765,0.06498391,0.06801349,0.23580544,0.56772566,0.85344455,2.76758396,0.57155414,0.00000000
-2.95647824,3.93938772,0.06793893,0.06344187,0.22874337,0.56881441,0.84230383,2.62220248,0.55947809,0.00000000
-2.95047524,3.78543305,0.07082487,0.05922895,0.22270313,0.57063329,0.83298949,2.48310770,0.54910948,0.00000000
-2.94447224,3.63951530,0.07356215,0.05536873,0.21755981,0.57269002,0.82494405,2.34996475,0.54010387,0.00000000
-2.93846923,3.50040332,0.07607390,0.05184951,0.21318152,0.57452317,0.81759811,2.22243298,0.53210201,0.00000000
-2.93246623,3.36693511,0.07828826,0.04865591,0.20943649,0.57571759,0.81039675,2.10019179,0.52474608,0.00000000
-2.92646323,3.23807337,0.08014041,0.04577069,0.20620002,0.57591801,0.80282457,1.98296261,0.51769532,0.00000000
-2.92046023,3.11295306,0.08157451,0.04317665,0.20336089,0.57484062,0.79442830,1.87052648,0.51064053,0.00000000
-2.91445723,2.99091950,0.08254525,0.04085811,0.20082723,0.57228201,0.78483607,1.76273718,0.50331694,0.00000000
-2.90845423,2.87155618,0.08301916,0.03880222,0.19853131,0.56812534,0.77377264,1.65952955,0.49551485,0.00000000
-2.90245123,2.75470133,0.08297547,0.03699992,0.19643339,0.56234343,0.76106992,1.56092316,0.48708777,0.00000000
-2.89644822,2.64045324,0.08240656,0.03544653,0.19452422,0.55499867,0.74667262,1.46702136,0.47795779,0.00000000
-2.89044522,2.52916409,0.08131797,0.03414199,0.19282632,0.54623982,0.73063877,1.37800596,0.46811800,0.00000000
-2.88444222,2.42142307,0.07972794,0.03309072,0.19139378,0.53629570,0.71313536,1.29412800,0.45763190,0.00000000
-2.87843922,2.31802934,0.07766660,0.03230117,0.19031083,0.52546612,0.69442927,1.21569487,0.44663009,0.00000000
-2.87243622,2.21995632,0.07517468,0.03178511,0.18968903,0.51411031,0.67487422,1.14305461,0.43530416,0.00000000
-2.86643322,2.12830869,0.07230204,0.03155657,0.18966335,0.50263330,0.65489426,1.07657781,0.42389840,0.00000000
-2.86043022,2.04427389,0.06910581,0.03163077,0.19038724,0.49147087,0.63496478,1.01663801,0.41269958,0.00000000
-2.85442721,1.96907029,0.06564847,0.03202275,0.19202696,0.48107349,0.61559179,0.96359126,0.40202532,0.00000000
-2.84842421,1.90389402,0.06199582,0.03274607,0.19475537,0.47189001,0.59729057,0.91775575,0.39221171,0.00000000
-2.84242121,1.84986676,0.05821498,0.03381151,0.19874537,0.46435171,0.58056455,0.87939222,0.38360048,0.00000000
-2.83641821,1.80798657,0.05437246,0.03522580,0.20416351,0.45885730,0.56588540,0.84868609,0.37652657,0.00000000
-2.83041521,1.77908384,0.05053244,0.03699058,0.21116378,0.45575950,0.55367511,0.82573192,0.37130642,0.00000000
-2.82441221,1.76378421,0.04675528,0.03910153,0.21988199,0.45535369,0.54429085,0.81052093,0.36822751,0.00000000
-2.81840920,1.76247983,0.04309634,0.04154774,0.23043095,0.45786907,0.53801314,0.80293224,0.36753962,0.00000000
-2.81240620,1.77531037,0.03960513,0.04431141,0.24289666,0.46346262,0.53503773,0.80272804,0.36944796,0.00000000
-2.80640320,1.80215427,0.03632478,0.04736786,0.25733561,0.47221617,0.53547150,0.80955319,0.37410856,0.00000000
-2.80040020,1.84263078,0.03329188,0.05068590,0.27377343,0.48413640,0.53933241,0.82293931,0.38162588,0.00000000
-2.79439720,1.89611241,0.03053669,0.05422847,0.29220470,0.49915800,0.54655322,0.84231317,0.39205273,0.00000000
-2.78839420,1.96174729,0.02808358,0.05795368,0.31259418,0.51714950,0.55698900,0.86700924,0.40539225,0.00000000
-2.78239120,2.03849026,0.02595178,0.06181610,0.33487905,0.53792161,0.57042755,0.89628590,0.42160194,0.00000000
-2.77638819,2.12514114,0.02415634,0.06576821,0.35897238,0.56123743,0.58660250,0.92934473,0.44059920,0.00000000
-2.77038519,2.22038849,0.02270913,0.06976215,0.38476726,0.58682420,0.60520805,0.96535201,0.46226821,0.00000000
-2.76438219,2.32285644,0.02162006,0.07375145,0.41214157,0.61438572,0.62591483,1.00346167,0.48646753,0.00000000
-2.75837919,2.43115249,0.02089818,0.07769280,0.44096307,0.64361496,0.64838576,1.04283857,0.51303814,0.00000000
-2.75237619,2.54391392,0.02055273,0.08154775,0.47109439,0.67420607,0.67229135,1.08268124,0.54181133,0.00000000
-2.74637319,2.65985028,0.02059411,0.08528420,0.50239779,0.70586521,0.69732343,1.12224300,0.57261593,0.00000000
-2.74037019,2.77778015,0.02103455,0.08887769,0.53473917,0.73831963,0.72320671,1.16085051,0.60528466,0.00000000
-2.73436718,2.89666003,0.02188863,0.09231225,0.56799126,0.77132446,0.74970751,1.19791910,0.63965895,0.00000000
-2.72836418,3.01560429,0.02317339,0.09558100,0.60203566,0.80466698,0.77663933,1.23296396,0.67559220,0.00000000
-2.72236118,3.13389492,0.02490819,0.09868618,0.63676352,0.83816800,0.80386490,1.26560711,0.71295104,0.00000000
-2.71635818,3.25098095,0.02711420,0.10163886,0.67207490,0.87168054,0.83129466,1.29557955,0.75161472,0.00000000
-2.71035518,3.36646776,0.02981351,0.10445812,0.70787668,0.90508577,0.85888193,1.32271900,0.79147243,0.00000000
-2.70435218,3.48009688,0.03302793,0.10716987,0.74407909,0.93828659,0.88661500,1.34696322,0.83241889,0.00000000
-2.69834917,3.59171799,0.03677747,0.10980534,0.78059116,0.97119938,0.91450667,1.36833957,0.87434821,0.00000000
-2.69234617,3.70125455,0.04107860,0.11239929,0.81731516,1.00374438,0.94258206,1.38695147,0.91714668,0.00000000
-2.68634317,3.80866568,0.04594228,0.11498803,0.85414044,1.03583549,0.97086529,1.40296261,0.96068463,0.00000000
-2.68034017,3.91390645,0.05137193,0.11760744,0.89093706,1.06737014,0.99936606,1.41657992,1.00480806,0.00000000
-2.67433717,4.01688923,0.05736140,0.12029101,0.92754967,1.09822013,1.02806694,1.42803617,1.04933060,0.00000000
-2.66833417,4.11744867,0.06389297,0.12306802,0.96379196,1.12822389,1.05691225,1.43757336,1.09402620,0.00000000
-2.66233117,4.21531263,0.07093571,0.12596203,0.99944228,1.15718103,1.08579920,1.44542756,1.13862339,0.00000000
-2.65632816,4.31008083,0.07844409,0.12898971,1.03424079,1.18484951,1.11457212,1.45181620,1.18280139,0.00000000
-2.65032516,4.40121301,0.08635704,0.13216003,1.06788853,1.21094583,1.14302000,1.45692817,1.22618863,0.00000000
-2.64432216,4.48802728,0.09459758,0.13547399,1.10004863,1.23514838,1.17087776,1.46091728,1.26836408,0.00000000
-2.63831916,4.56970918,0.10307308,0.13892472,1.13035002,1.25710385,1.19783116,1.46389900,1.30886139,0.00000000
-2.63231616,4.64533097,0.11167619,0.14249811,1.15839347,1.27643664,1.22352529,1.46595070,1.34717616,0.00000000
-2.62631316,4.71388039,0.12028646,0.14617379,1.18376014,1.29276057,1.24757612,1.46711471,1.38277602,0.00000000
-2.62031016,4.77429724,0.12877267,0.14992646,1.20602231,1.30569256,1.26958461,1.46740413,1.41511342,0.00000000
-2.61430715,4.82551595,0.13699579,0.15372746,1.22475591,1.31486755,1.28915260,1.46681051,1.44364057,0.00000000
-2.60830415,4.86651175,0.14481247,0.15754655,1.23955455,1.31995372,1.30589971,1.46531269,1.46782607,0.00000000
-2.60230115,4.89634807,0.15207904,0.16135365,1.25004433,1.32066748,1.31948035,1.46288637,1.48717248,0.00000000
-2.59629815,4.91422244,0.15865570,0.16512062,1.25589889,1.31678719,1.32959990,1.45951324,1.50123408,0.00000000
-2.59029515,4.91950860,0.16441087,0.16882281,1.25685392,1.30816513,1.33602945,1.45518939,1.50963406,0.00000000
-2.58429215,4.91179261,0.16922550,0.17244042,1.25272051,1.29473692,1.33861810,1.44993229,1.51208025,0.00000000
-2.57828914,4.89090101,0.17299704,0.17595958,1.24339659,1.27652800,1.33730253,1.44378592,1.50837874,0.00000000
-2.57228614,4.85691982,0.17564298,0.17937302,1.22887595,1.25365697,1.33211332,1.43682383,1.49844457,0.00000000
-2.56628314,4.81020347,0.17710382,0.18268044,1.20925421,1.22633543,1.32317784,1.42915004,1.48230914,0.00000000
-2.56028014,4.75137350,0.17734521,0.18588851,1.18473146,1.19486462,1.31071968,1.42089789,1.46012383,0.00000000
-2.55427714,4.68130719,0.17635926,0.18901054,1.15561129,1.15962892,1.29505487,1.41222694,1.43215963,0.00000000
-2.54827414,4.60111709,0.17416495,0.19206586,1.12229629,1.12108662,1.27658520,1.40331838,1.39880289,0.00000000
-2.54227114,4.51212266,0.17080752,0.19507899,1.08527993,1.07975850,1.25578910,1.39436929,1.36054728,0.00000000
-2.53626813,4.41581559,0.16635702,0.19807872,1.04513533,1.03621465,1.23321061,1.38558620,1.31798237,0.00000000
-2.53026513,4.31382070,0.16090601,0.20109700,1.00250116,0.99106036,1.20944714,1.37717855,1.27177935,0.00000000
-2.52426213,4.20785433,0.15456651,0.20416799,0.95806542,0.94492145,1.18513663,1.36935225,1.22267453,0.00000000
-2.51825913,4.09968210,0.14746641,0.20732709,0.91254757,0.89842987,1.16094456,1.36230398,1.17145132,0.00000000
-2.51225613,3.99107793,0.13974548,0.21061015,0.86667985,0.85220988,1.13755146,1.35621638,1.11892146,0.00000000
-2.50625313,3.88378567,0.13155109,0.21405284,0.82118841,0.80686540,1.11564124,1.35125434,1.06590627,0.00000000
-2.50025013,3.77948469,0.12303402,0.21769022,0.77677498,0.76296889,1.09589054,1.34756253,1.01321848,0.00000000
-2.49424712,3.67976020,0.11434428,0.22155648,0.73409975,0.72105176,1.07895936,1.34526408,0.96164537,0.00000000
-2.48824412,3.58607877,0.10562727,0.22568483,0.69376594,0.68159676,1.06548277,1.34446035,0.91193366,0.00000000
-2.48224112,3.49976912,0.09702044,0.23010753,0.65630660,0.64503199,1.05606369,1.34523147,0.86477634,0.00000000
-2.47623812,3.42200779,0.08865033,0.23485591,0.62217390,0.61172675,1.05126631,1.34763757,0.82080188,0.00000000
-2.47023512,3.35380931,0.08063031,0.23996043,0.59173116,0.58198886,1.05161003,1.35172011,0.78056562,0.00000000
-2.46423212,3.29601985,0.07305888,0.24545052,0.56524768,0.55606336,1.05756332,1.35750327,0.74454343,0.00000000
-2.45822911,3.24931370,0.06601862,0.25135431,0.54289642,0.53413222,1.06953730,1.36499496,0.71312735,0.00000000
-2.45222611,3.21419143,0.05957569,0.25769805,0.52475432,0.51631500,1.08787861,1.37418715,0.68662307,0.00000000
-2.44622311,3.19097909,0.05377986,0.26450521,0.51080512,0.50267003,1.11286141,1.38505556,0.66524880,0.00000000
-2.44022011,3.17982761,0.04866504,0.27179526,0.50094445,0.49319605,1.14467844,1.39755832,0.64913534,0.00000000
-2.43421711,3.18071208,0.04425006,0.27958205,0.49498678,0.48783423,1.18343108,1.41163395,0.63832711,0.00000000
-2.42821411,3.19343066,0.04053990,0.28787194,0.49267405,0.48647025,1.22911878,1.42719845,0.63278372,0.00000000
-2.42221111,3.21760327,0.03752692,0.29666167,0.49368555,0.48893673,1.28162826,1.44414202,0.63238219,0.00000000
-2.41620810,3.25267046,0.03519235,0.30593603,0.49764869,0.49501584,1.34072296,1.46232549,0.63691952,0.00000000
-2.41020510,3.29789323,0.03350776,0.31566566,0.50415048,0.50444222,1.40603360,1.48157693,0.64611576,0.00000000
-2.40420210,3.35235451,0.03243653,0.32580491,0.51274923,0.51690641,1.47705063,1.50168886,0.65961772,0.00000000
-2.39819910,3.41496353,0.03193522,0.33629004,0.52298635,0.53205885,1.55311940,1.52241645,0.67700329,0.00000000
-2.39219610,3.48446395,0.03195499,0.34703802,0.53439787,0.54951462,1.63343903,1.54347714,0.69778686,0.00000000
-2.38619310,3.55944682,0.03244275,0.35794593,0.54652550,0.56885909,1.71706571,1.56455202,0.72142585,0.00000000
-2.38019010,3.63836909,0.03334240,0.36889122,0.55892699,0.58965449,1.80292113,1.58528924,0.74732859,0.00000000
-2.37418709,3.71957835,0.03459579,0.37973294,0.57118561,0.61144743,1.88980637,1.60530959,0.77486386,0.00000000
-2.36818409,3.80134376,0.03614378,0.39031398,0.58291849,0.63377746,1.97642162,1.62421430,0.80337199,0.00000000
-2.36218109,3.88189312,0.03792706,0.40046426,0.59378384,0.65618637,2.06139137,1.64159487,0.83217754,0.00000000
-2.35617809,3.95945529,0.03988706,0.41000506,0.60348675,0.67822816,2.14329483,1.65704480,0.86060355,0.00000000
-2.35017509,4.03230686,0.04196665,0.41875407,0.61178351,0.69947942,2.22070055,1.67017263,0.88798691,0.00000000
-2.34417209,4.09882163,0.04411094,0.42653120,0.61848456,0.71954969,2.29220434,1.68061595,0.91369453,0.00000000
-2.33816908,4.15752087,0.04626787,0.43316488,0.62345571,0.73809146,2.35646897,1.68805558,0.93713985,0.00000000
-2.33216608,4.20712237,0.04838887,0.43849857,0.62661803,0.75480949,2.41226412,1.69222945,0.95779899,0.00000000
-2.32616308,4.24658601,0.05042937,0.44239709,0.62794615,0.76946889,2.45850490,1.69294531,0.97522600,0.00000000
-2.32016008,4.27515364,0.05234926,0.44475271,0.62746526,0.78190152,2.49428712,1.69009177,0.98906643,0.00000000
-2.31415708,4.29238107,0.05411323,0.44549040,0.62524691,0.79201063,2.51891779,1.68364686,0.99906863,0.00000000
-2.30815408,4.29816055,0.05569106,0.44457216,0.62140371,0.79977305,2.53193931,1.67368387,1.00509215,0.00000000
-2.30215108,4.29273208,0.05705774,0.44200013,0.61608327,0.80523906,2.53314611,1.66037390,1.00711276,0.00000000
-2.29614807,4.27668283,0.05819357,0.43781822,0.60946152,0.80852966,2.52259292,1.64398495,1.00522384,0.00000000
-2.29014507,4.25093416,0.05908405,0.43211234,0.60173568,0.80983133,2.50059428,1.62487758,0.99963374,0.00000000
-2.28414207,4.21671635,0.05971977,0.42500890,0.59311714,0.80938846,2.46771501,1.60349709,0.99065929,0.00000000
-2.27813907,4.17553210,0.06009618,0.41667183,0.58382450,0.80749361,2.42475231,1.58036268,0.97871556,0.00000000
-2.27213607,4.12910968,0.06021329,0.40729820,0.57407701,0.80447610,2.37271002,1.55605371,0.96430224,0.00000000
-2.26613307,4.07934793,0.06007537,0.39711241,0.56408845,0.80068935,2.31276635,1.53119386,0.94798710,0.00000000
-2.26013007,4.02825487,0.05969057,0.38635946,0.55406193,0.79649750,2.24623637,1.50643345,0.93038730,0.00000000
-2.25412706,3.97788262,0.05907060,0.37529735,0.54418537,0.79226190,2.17453090,1.48243082,0.91214910,0.00000000
-2.24812406,3.93026091,0.05823039,0.36418901,0.53462798,0.78832807,2.09911353,1.45983320,0.89392701,0.00000000
-2.24212106,3.88733197,0.05718779,0.35329407,0.52553769,0.78501374,2.02145748,1.43925776,0.87636301,0.00000000
-2.23611806,3.85088902,0.05596331,0.34286069,0.51703948,0.78259845,1.94300391,1.42127347,0.86006672,0.00000000
-2.23011506,3.82252082,0.05457990,0.33311795,0.50923467,0.78131520,1.86512320,1.40638426,0.84559726,0.00000000
-2.22411206,3.80356413,0.05306279,0.32426887,0.50220097,0.78134449,1.78908049,1.39501401,0.83344751,0.00000000
-2.21810905,3.79506564,0.05143931,0.31648438,0.49599328,0.78281101,1.71600648,1.38749367,0.82403113,0.00000000
-2.21210605,3.79775475,0.04973877,0.30989853,0.49064509,0.78578307,1.64687418,1.38405113,0.81767293,0.00000000
-2.20610305,3.81202770,0.04799236,0.30460488,0.48617035,0.79027472,1.58248219,1.38480378,0.81460275,0.00000000
-2.20010005,3.83794364,0.04623298,0.30065440,0.48256575,0.79625044,1.52344457,1.38975434,0.81495284,0.00000000
-2.19409705,3.87523229,0.04449509,0.29805476,0.47981323,0.80363208,1.47018715,1.39878978,0.81875885,0.00000000
-2.18809405,3.92331266,0.04281448,0.29677112,0.47788260,0.81230751,1.42295020,1.41168376,0.82596415,0.00000000
-2.18209105,3.98132199,0.04122801,0.29672824,0.47673433,0.82214071,1.38179667,1.42810231,0.83642709,0.00000000
-2.17608804,4.04815339,0.03977320,0.29781398,0.47632218,0.83298246,1.34662548,1.44761281,0.84993082,0.00000000
-2.17008504,4.12250065,0.03848787,0.29988393,0.47659586,0.84468111,1.31718905,1.46969616,0.86619511,0.00000000
-2.16408204,4.20290820,0.03740954,0.30276699,0.47750339,0.85709278,1.29311418,1.49376174,0.88488965,0.00000000
-2.15807904,4.28782430,0.03657488,0.30627181,0.47899342,0.87009033,1.27392539,1.51916486,0.90564803,0.00000000
-2.15207604,4.37565503,0.03601897,0.31019369,0.48101709,0.88357057,1.25906972,1.54522618,0.92808196,0.00000000
-2.14607304,4.46481701,0.03577459,0.31432189,0.48352967,0.89745929,1.24794217,1.57125252,0.95179496,0.00000000
-2.14007004,4.55378674,0.03587140,0.31844689,0.48649180,0.91171363,1.23991079,1.59655838,0.97639504,0.00000000
-2.13406703,4.64114447,0.03633511,0.32236746,0.48987029,0.92632182,1.23434063,1.62048735,1.00150584,0.00000000
-2.12806403,4.72561104,0.03718666,0.32589727,0.49363842,0.94130010,1.23061585,1.64243276,1.02677578,0.00000000
-2.12206103,4.80607638,0.03844140,0.32887081,0.49777579,0.95668712,1.22815920,1.66185655,1.05188500,0.00000000
-2.11605803,4.88161881,0.04010832,0.33114840,0.50226763,0.97253606,1.22644854,1.67830585,1.07654998,0.00000000
-2.11005503,4.95151479,0.04218943,0.33262010,0.50710365,0.98890507,1.22502980,1.69142647,1.10052562,0.00000000
-2.10405203,5.01523936,0.04467921,0.33320849,0.51227631,1.00584668,1.22352635,1.70097270,1.12360515,0.00000000
-2.09804902,5.07245793,0.04756422,0.33287018,0.51777883,1.02339680,1.22164452,1.70681322,1.14561799,0.00000000
-2.09204602,5.12301073,0.05082290,0.33159603,0.52360283,1.04156429,1.21917548,1.70893271,1.16642585,0.00000000
-2.08604302,5.16689137,0.05442562,0.32941014,0.52973571,1.06032182,1.21599361,1.70742940,1.18591780,0.00000000
-2.08004002,5.20422164,0.05833491,0.32636780,0.53615813,1.07959874,1.21205185,1.70250844,1.20400448,0.00000000
-2.07403702,5.23522435,0.06250599,0.32255230,0.54284148,1.09927669,1.20737444,1.69447187,1.22061237,0.00000000
-2.06803402,5.26019665,0.06688746,0.31807104,0.54974572,1.11918846,1.20204760,1.68370537,1.23567831,0.00000000
-2.06203102,5.27948540,0.07142236,0.31305097,0.55681765,1.13912025,1.19620886,1.67066276,1.24914506,0.00000000
-2.05602801,5.29346661,0.07604934,0.30763361,0.56398980,1.15881766,1.19003566,1.65584876,1.26095813,0.00000000
-2.05002501,5.30252996,0.08070405,0.30196994,0.57118006,1.17799502,1.18373381,1.63980101,1.27106426,0.00000000
-2.04402201,5.30706930,0.08532071,0.29621531,0.57829214,1.19634778,1.17752642,1.62307199,1.27941165,0.00000000
-2.03801901,5.30747928,0.08983372,0.29052451,0.58521693,1.21356737,1.17164375,1.60621159,1.28595202,0.00000000
-2.03201601,5.30415784,0.09417932,0.28504734,0.59183475,1.22935759,1.16631437,1.58975093,1.29064432,0.00000000
-2.02601301,5.29751348,0.09829729,0.27992459,0.59801843,1.24345178,1.16175786,1.57418798,1.29345977,0.00000000
-2.02001001,5.28797627,0.10213240,0.27528474,0.60363710,1.25562961,1.15817917,1.55997528,1.29438794,0.00000000
-2.01400700,5.27601074,0.10563587,0.27124119,0.60856055,1.26573248,1.15576458,1.54750996,1.29344325,0.00000000
-2.00800400,5.26212882,0.10876650,0.26789037,0.61266405,1.27367664,1.15467924,1.53712624,1.29067138,0.00000000
-2.00200100,5.24690110,0.11149157,0.26531032,0.61583318,1.27946303,1.15506593,1.52909021,1.28615503,0.00000000
-1.99599800,5.23096450,0.11378746,0.26356009,0.61796874,1.28318328,1.15704484,1.52359688,1.28001845,0.00000000
-1.98999500,5.21502501,0.11563991,0.26267958,0.61899117,1.28502121,1.16071398,1.52076932,1.27243030,0.00000000
-1.98399200,5.19985423,0.11704399,0.26268994,0.61884445,1.28524984,1.16614995,1.52065945,1.26360430,0.00000000
-1.97798899,5.18627930,0.11800371,0.26359440,0.61749922,1.28422364,1.17340869,1.52325048,1.25379764,0.00000000
-1.97198599,5.17516588,0.11853140,0.26537941,0.61495488,1.28236651,1.18252594,1.52846053,1.24330674,0.00000000
-1.96598299,5.16739471,0.11864673,0.26801605,0.61124053,1.28015592,1.19351724,1.53614733,1.23246060,0.00000000
-1.95997999,5.16383271,0.11837566,0.27146159,0.60641471,1.27810382,1.20637725,1.54611372,1.22161181,0.00000000
-1.95397699,5.16529970,0.11774909,0.27566121,0.60056392,1.27673542,1.22107852,1.55811386,1.21112552,0.00000000
-1.94797399,5.17253263,0.11680157,0.28054976,0.59379983,1.27656647,1.23756951,1.57185990,1.20136688,0.00000000
-1.94197099,5.18614903,0.11556985,0.28605355,0.58625548,1.27808048,1.25577221,1.58702912,1.19268742,0.00000000
-1.93596798,5.20661179,0.11409151,0.29209213,0.57808042,1.28170649,1.27557947,1.60327136,1.18541110,0.00000000
-1.92996498,5.23419698,0.11240373,0.29858002,0.56943515,1.28779873,1.29685232,1.62021673,1.17982048,0.00000000
-1.92396198,5.26896687,0.11054211,0.30542841,0.56048504,1.29661887,1.31941762,1.63748346,1.17614399,0.00000000
-1.91795898,5.31074952,0.10853968,0.31254678,0.55139409,1.30832161,1.34306640,1.65468586,1.17454461,0.00000000
-1.91195598,5.35912638,0.10642611,0.31984452,0.54231874,1.32294434,1.36755316,1.67144218,1.17511090,0.00000000
-1.90595298,5.41342891,0.10422715,0.32723244,0.53340215,1.34040123,1.39259656,1.68738252,1.17785057,0.00000000
-1.89994997,5.47274472,0.10196425,0.33462421,0.52476922,1.36048203,1.41788176,1.70215632,1.18268729,0.00000000
-1.89394697,5.53593360,0.09965437,0.34193788,0.51652260,1.38285555,1.44306453,1.71543970,1.18946076,0.00000000
-1.88794397,5.60165309,0.09731006,0.34909718,0.50873994,1.40707788,1.46777735,1.72694220,1.19793041,0.00000000
-1.88194097,5.66839297,0.09493965,0.35603296,0.50147252,1.43260484,1.49163748,1.73641307,1.20778253,0.00000000
-1.87593797,5.73451777,0.09254759,0.36268449,0.49474542,1.45880837,1.51425686,1.74364681,1.21864064,0.00000000
-1.86993497,5.79831583,0.09013498,0.36900070,0.48855910,1.48499619,1.53525355,1.74848795,1.23007897,0.00000000
-1.86393197,5.85805322,0.08770010,0.37494142,0.48289249,1.51043389,1.55426444,1.75083494,1.24163812,0.00000000
-1.85792896,5.91203059,0.08523908,0.38047846,0.47770721,1.53436887,1.57095856,1.75064306,1.25284273,0.00000000
-1.85192596,5.95864062,0.08274661,0.38559653,0.47295282,1.55605492,1.58505051,1.74792615,1.26322004,0.00000000
-1.84592296,5.99642390,0.08021654,0.39029403,0.46857274,1.57477677,1.59631315,1.74275728,1.27231857,0.00000000
-1.83991996,6.02412066,0.07764264,0.39458345,0.46451038,1.58987342,1.60458896,1.73526791,1.27972625,0.00000000
-1.83391696,6.04071611,0.07501917,0.39849156,0.46071513,1.60075952,1.60979917,1.72564578,1.28508674,0.00000000
-1.82791396,6.04547720,0.07234144,0.40205911,0.45714790,1.60694382,1.61195009,1.71413122,1.28811346,0.00000000
-1.82191096,6.03797877,0.06960635,0.40534011,0.45378552,1.60804405,1.61113592,1.70101189,1.28860039,0.00000000
-1.81590795,6.01811777,0.06681273,0.40840059,0.45062405,1.60379750,1.60753768,1.68661590,1.28642909,0.00000000
-1.80990495,5.98611448,0.06396165,0.41131683,0.44768031,1.59406711,1.60141798,1.67130344,1.28157155,0.00000000
-1.80390195,5.94250032,0.06105662,0.41417308,0.44499183,1.57884256,1.59311157,1.65545678,1.27408870,0.00000000
-1.79789895,5.88809261,0.05810366,0.41705880,0.44261488,1.55823676,1.58301198,1.63946918,1.26412462,0.00000000
-1.79189595,5.82395723,0.05511126,0.42006548,0.44062075,1.53247758,1.57155465,1.62373265,1.25189663,0.00000000
-1.78589295,5.75136092,0.05209024,0.42328320,0.43909050,1.50189562,1.55919731,1.60862518,1.23768197,0.00000000
-1.77988994,5.67171533,0.04905354,0.42679701,0.43810832,1.46690855,1.54639856,1.59449770,1.22180160,0.00000000
-1.77388694,5.58651581,0.04601587,0.43068335,0.43775405,1.42800272,1.53359576,1.58166155,1.20460220,0.00000000
-1.76788394,5.49727788,0.04299336,0.43500671,0.43809524,1.38571329,1.52118330,1.57037672,1.18643717,0.00000000
-1.76188094,5.40547477,0.04000311,0.43981666,0.43917921,1.34060359,1.50949265,1.56084179,1.16764785,0.00000000
-1.75587794,5.31247928,0.03706272,0.44514541,0.44102585,1.29324486,1.49877522,1.55318582,1.14854598,0.00000000
-1.74987494,5.21951286,0.03418977,0.45100622,0.44362137,1.24419740,1.48918906,1.54746293,1.12939828,0.00000000
-1.74387194,5.12760464,0.03140142,0.45739250,0.44691372,1.19399374,1.48079025,1.54364972,1.11041412,0.00000000
-1.73786893,5.03756218,0.02871386,0.46427791,0.45080989,1.14312486,1.47352957,1.54164601,1.09173687,0.00000000
-1.73186593,4.94995524,0.02614194,0.47161730,0.45517546,1.09202959,1.46725455,1.54127875,1.07343929,0.00000000
-1.72586293,4.86511292,0.02369883,0.47934854,0.45983640,1.04108776,1.46171705,1.54230906,1.05552324,0.00000000
-1.71985993,4.78313379,0.02139564,0.48739503,0.46458327,0.99061695,1.45658568,1.54444215,1.03792355,0.00000000
-1.71385693,4.70390757,0.01924128,0.49566881,0.46917752,0.94087282,1.45146265,1.54733949,1.02051571,0.00000000
-1.70785393,4.62714678,0.01724226,0.50407403,0.47335975,0.89205251,1.44590390,1.55063275,1.00312681,0.00000000
-1.70185093,4.55242549,0.01540264,0.51251051,0.47685934,0.84430066,1.43944140,1.55393864,0.98554905,0.00000000
-1.69584792,4.47922272,0.01372402,0.52087729,0.47940517,0.79771737,1.43160650,1.55687391,0.96755486,0.00000000
-1.68984492,4.40696736,0.01220564,0.52907580,0.48073676,0.75236743,1.42195288,1.55906980,0.94891277,0.00000000
-1.68384192,4.33508175,0.01084452,0.53701252,0.48061519,0.70829002,1.41007799,1.56018501,0.92940303,0.00000000
-1.67783892,4.26302142,0.00963564,0.54460111,0.47883345,0.66550821,1.39564193,1.55991676,0.90883218,0.00000000
-1.67183592,4.19030867,0.00857222,0.55176365,0.47522541,0.62403766,1.37838273,1.55800925,0.88704570,0.00000000
