energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.20260130,9.98859590,0.00170338,3.87237224,0.66363220,0.35897454,0.02232724,1.77081766,6.01935879,3.37012150
-3.19659830,9.95466227,0.00164511,3.88173226,0.64900427,0.35243425,0.02171152,1.72824898,6.08259118,3.36228446
-3.19059530,9.88096176,0.00159087,3.87436372,0.63190540,0.34584130,0.02111730,1.67967602,6.11350188,3.34091348
-3.18459230,9.76994081,0.00154256,3.85084334,0.61268849,0.33947015,0.02056443,1.62609783,6.11202664,3.30673865
-3.17858929,9.62490621,0.00150221,3.81211927,0.59175251,0.33359986,0.02007365,1.56863049,6.07881410,3.26078567
-3.17258629,9.44997556,0.00147193,3.75949958,0.56953472,0.32850943,0.01966627,1.50848630,6.01522274,3.20436172
-3.16658329,9.25000142,0.00145392,3.69462843,0.54650181,0.32447323,0.01936387,1.44695049,5.92329350,3.13903194
-3.16058029,9.03047013,0.00145038,3.61945046,0.52314024,0.32175659,0.01918797,1.38535613,5.80569862,3.06658670
-3.15457729,8.79737766,0.00146353,3.53616398,0.49994598,0.32061151,0.01915975,1.32505751,5.66566830,2.98900057
-3.14857429,8.55708571,0.00149555,3.44716471,0.47741406,0.32127248,0.01929964,1.26740291,5.50689808,2.90838387
-3.14257129,8.31616237,0.00154851,3.35498151,0.45602795,0.32395247,0.01962701,1.21370696,5.33344033,2.82692855
-3.13656828,8.08121247,0.00162437,3.26220662,0.43624927,0.32883912,0.02015971,1.16522345,5.14958438,2.74684995
-3.13056528,7.85870285,0.00172489,3.17142282,0.41850794,0.33609093,0.02091362,1.12311902,4.95972986,2.67032648
-3.12456228,7.65478862,0.00185159,3.08513005,0.40319296,0.34583384,0.02190214,1.08844829,4.76825831,2.59943925
-3.11855928,7.47514590,0.00200569,3.00567414,0.39064414,0.35815793,0.02313566,1.06213089,4.57940786,2.53611386
-3.11255628,7.32481672,0.00218803,2.93518038,0.38114470,0.37311442,0.02462103,1.04493091,4.39715566,2.48206608
-3.10655328,7.20807101,0.00239904,2.87549390,0.37491509,0.39071314,0.02636096,1.03743906,4.22511215,2.43875360
-3.10055028,7.12829011,0.00263867,2.82812915,0.37210800,0.41092036,0.02835356,1.04005807,4.06643045,2.40733514
-3.09454727,7.08787541,0.00290634,2.79423002,0.37280466,0.43365729,0.03059184,1.05299141,3.92373377,2.38863849
-3.08854427,7.08818489,0.00320092,2.77454175,0.37701247,0.45879917,0.03306333,1.07623592,3.79906253,2.38313829
-3.08254127,7.12949933,0.00352073,2.76939553,0.38466411,0.48617526,0.03574984,1.10957828,3.69384213,2.39094438
-3.07653827,7.21101922,0.00386351,2.77870589,0.39561799,0.51556959,0.03862732,1.15259584,3.60887178,2.41180087
-3.07053527,7.33089219,0.00422651,2.80198107,0.40966030,0.54672283,0.04166594,1.20466172,3.54433350,2.44509603
-3.06453227,7.48627031,0.00460648,2.83834558,0.42650856,0.57933516,0.04483036,1.26495443,3.49982038,2.48988247
-3.05852926,7.67339532,0.00499983,2.88657413,0.44581661,0.61307028,0.04808015,1.33247200,3.47438214,2.54490712
-3.05252626,7.88770957,0.00540267,2.94513585,0.46718129,0.64756049,0.05137048,1.40605053,3.46658580,2.60864992
-3.04652326,8.12398930,0.00581099,3.01224708,0.49015048,0.68241289,0.05465302,1.48438701,3.47458904,2.67937005
-3.04052026,8.37649659,0.00622081,3.08593123,0.51423260,0.71721664,0.05787697,1.56606605,3.49622331,2.75515832
-3.03451726,8.63914563,0.00662832,3.16408361,0.53890735,0.75155096,0.06099029,1.64959002,3.52908396,2.83399411
-3.02851426,8.90567848,0.00703009,3.24453937,0.56363760,0.78499398,0.06394100,1.73341210,3.57062418,2.91380507
-3.02251126,9.16984522,0.00742319,3.32514234,0.58788201,0.81713190,0.06667865,1.81597129,3.61825012,2.99252791
-3.01650825,9.42558305,0.00780538,3.40381265,0.61110828,0.84756847,0.06915565,1.89572851,3.66941393,3.06816830
-3.01050525,9.66718895,0.00817523,3.47861113,0.63280642,0.87593426,0.07132867,1.97120280,3.72170226,3.13885800
-3.00450225,9.88948048,0.00853220,3.54779839,0.65250187,0.90189555,0.07315991,2.04100646,3.77291749,3.20290765
-2.99849925,10.08793960,0.00887674,3.60988678,0.66976783,0.92516241,0.07461820,2.10387786,3.82114937,3.25885330
-2.99249625,10.25883481,0.00921023,3.66368364,0.68423653,0.94549578,0.07567987,2.15871098,3.86483498,3.30549540
-2.98649325,10.39931759,0.00953497,3.70832436,0.69560879,0.96271308,0.07632940,2.20458048,3.90280544,3.34192892
-2.98049025,10.50748988,0.00985411,3.74329439,0.70366173,0.97669229,0.07655982,2.24076134,3.93431781,3.36756374
-2.97448724,10.58244033,0.01017139,3.76843931,0.70825408,0.98737428,0.07637271,2.26674255,3.95907146,3.38213468
-2.96848424,10.62424817,0.01049105,3.78396283,0.70932898,0.99476315,0.07577807,2.28223404,3.97720836,3.38570084
-2.96248124,10.63395451,0.01081750,3.79041272,0.70691405,0.99892476,0.07479372,2.28716698,3.98929747,3.37863455
-2.95647824,10.61350246,0.01115503,3.78865528,0.70111876,0.99998332,0.07344461,2.28168716,3.99630360,3.36160034
-2.95047524,10.56564817,0.01150756,3.77983917,0.69212913,0.99811636,0.07176182,2.26614217,3.99954205,3.33552476
-2.94447224,10.49384626,0.01187827,3.76534992,0.68019997,0.99354806,0.06978141,2.24106271,4.00062026,3.30155840
-2.93846923,10.40211392,0.01226937,3.74675671,0.66564507,0.98654144,0.06754317,2.20713911,4.00136872,3.26103137
-2.93246623,10.29487867,0.01268175,3.72575318,0.64882558,0.97738955,0.06508930,2.16519400,4.00376323,3.21540398
-2.92646323,10.17681546,0.01311485,3.70409439,0.63013723,0.96640611,0.06246308,2.11615251,4.00984134,3.16621452
-2.92046023,10.05267882,0.01356643,3.68353193,0.60999678,0.95391593,0.05970763,2.06101101,4.02161571,3.11502578
-2.91445723,9.92713613,0.01403253,3.66574949,0.58882832,0.94024539,0.05686475,2.00080589,4.04098737,3.06337231
-2.90845423,9.80460764,0.01450745,3.65230090,0.56704997,0.92571339,0.05397386,1.93658349,4.06966198,3.01271018
-2.90245123,9.68911855,0.01498384,3.64455265,0.54506143,0.91062309,0.05107120,1.86937221,4.10907192,2.96437067
-2.89644822,9.58416805,0.01545288,3.64363293,0.52323287,0.89525442,0.04818916,1.80015772,4.16030708,2.91951953
-2.89044522,9.49261914,0.01590454,3.65038849,0.50189551,0.87985793,0.04535582,1.72986195,4.22405671,2.87912274
-2.88444222,9.41661252,0.01632786,3.66535105,0.48133413,0.86464974,0.04259471,1.65932625,4.30056463,2.84391987
-2.87843922,9.35750678,0.01671142,3.68871401,0.46178181,0.84980788,0.03992475,1.58929902,4.38959947,2.81440551
-2.87243622,9.31584615,0.01704369,3.72032038,0.44341679,0.83546987,0.03736035,1.52042761,4.49044113,2.79081917
-2.86643322,9.29135628,0.01731352,3.75966224,0.42636160,0.82173170,0.03491164,1.45325448,4.60188424,2.77314368
-2.86043022,9.28296740,0.01751058,3.80589184,0.41068421,0.80864792,0.03258491,1.38821705,4.72225873,2.76111193
-2.85442721,9.28886357,0.01762575,3.85784385,0.39640108,0.79623294,0.03038300,1.32565087,4.84946697,2.75422139
-2.84842421,9.30655576,0.01765159,3.91406834,0.38348185,0.78446333,0.02830585,1.26579543,4.98103652,2.75175594
-2.84242121,9.33297601,0.01758254,3.97287321,0.37185532,0.77328099,0.02635101,1.20880216,5.11418688,2.75281395
-2.83641821,9.36458920,0.01741525,4.03237496,0.36141643,0.76259714,0.02451423,1.15474381,5.24590793,2.75634176
-2.83041521,9.39751848,0.01714871,4.09055606,0.35203389,0.75229694,0.02278991,1.10362485,5.37304766,2.76117125
-2.82441221,9.42768009,0.01678427,4.14532710,0.34355811,0.74224469,0.02117162,1.05539232,5.49240595,2.76606048
-2.81840920,9.45092308,0.01632566,4.19459165,0.33582915,0.73228932,0.01965249,1.00994675,5.60083140,2.76973579
-2.81240620,9.46316923,0.01577880,4.23631168,0.32868430,0.72227032,0.01822557,0.96715283,5.69531740,2.77093423
-2.80640320,9.46054852,0.01515162,4.26857124,0.32196521,0.71202361,0.01688412,0.92684960,5.77309438,2.76844487
-2.80040020,9.43952576,0.01445376,4.28963626,0.31552416,0.70138758,0.01562179,0.88886003,5.83171450,2.76114761
-2.79439720,9.39701413,0.01369621,4.29800824,0.30922951,0.69020885,0.01443281,0.85299983,5.86912590,2.74804833
-2.78839420,9.33047198,0.01289098,4.29247002,0.30297004,0.67834776,0.01331202,0.81908546,5.88373378,2.72830929
-2.78239120,9.23797973,0.01205061,4.27212192,0.29665825,0.66568334,0.01225497,0.78694133,5.87444593,2.70127363
-2.77638819,9.11829460,0.01118786,4.23640711,0.29023247,0.65211773,0.01125787,0.75640607,5.84070139,2.66648345
-2.77038519,8.97088147,0.01031526,4.18512512,0.28365796,0.63757971,0.01031752,0.72733794,5.78248108,2.62369084
-2.76438219,8.79591934,0.00944477,4.11843343,0.27692683,0.62202740,0.00943133,0.69961922,5.70030051,2.57286156
-2.75837919,8.59428367,0.00858753,4.03683700,0.27005709,0.60544994,0.00859712,0.67315965,5.59518488,2.51417159
-2.75237619,8.36750580,0.00775350,3.94116651,0.26309073,0.58786806,0.00781313,0.64789876,5.46862824,2.44799659
-2.74637319,8.11771164,0.00695139,3.83254637,0.25609114,0.56933357,0.00707787,0.62380703,5.32253829,2.37489509
-2.74037019,7.84754263,0.00618844,3.71235399,0.24913979,0.54992786,0.00639004,0.60088595,5.15916963,2.29558619
-2.73436718,7.56006231,0.00547042,3.58217216,0.24233257,0.52975924,0.00574843,0.57916683,4.98104833,2.21092262
-2.72836418,7.25865295,0.00480159,3.44373660,0.23577573,0.50895954,0.00515192,0.55870845,4.79089088,2.12186071
-2.72236118,6.94690625,0.00418476,3.29888100,0.22958166,0.48767988,0.00459931,0.53959352,4.59152106,2.02942815
-2.71635818,6.62851281,0.00362137,3.14948167,0.22386469,0.46608593,0.00408938,0.52192426,4.38578786,1.93469122
-2.71035518,6.30715445,0.00311165,2.99740406,0.21873696,0.44435284,0.00362077,0.50581697,4.17648754,1.83872257
-2.70435218,5.98640351,0.00265475,2.84445307,0.21430460,0.42265996,0.00319203,0.49139606,3.96629260,1.74257080
-2.69834917,5.66963243,0.00224889,2.69232883,0.21066423,0.40118577,0.00280157,0.47878764,3.75768980,1.64723301
-2.69234617,5.35993642,0.00189160,2.54258933,0.20789994,0.38010300,0.00244768,0.46811298,3.55292906,1.55363095
-2.68634317,5.06007126,0.00157980,2.39662077,0.20608085,0.35957425,0.00212850,0.45948214,3.35398438,1.46259166
-2.68034017,4.77240739,0.00131008,2.25561623,0.20525918,0.33974824,0.00184212,0.45298806,3.16252713,1.37483283
-2.67433717,4.49890066,0.00107873,2.12056267,0.20546903,0.32075673,0.00158650,0.44870133,2.97991188,1.29095312
-2.66833417,4.24107942,0.00088199,1.99223610,0.20672576,0.30271230,0.00135956,0.44666596,2.80717400,1.21142727
-2.66233117,4.00004688,0.00071607,1.87120425,0.20902597,0.28570688,0.00115921,0.44689617,2.64503810,1.13660590
-2.65632816,3.77649702,0.00057733,1.75783576,0.21234808,0.26981109,0.00098331,0.44937451,2.49393582,1.06671928
-2.65032516,3.57074214,0.00046228,1.65231503,0.21665343,0.25507428,0.00082978,0.45405125,2.35403129,1.00188470
-2.64432216,3.38274952,0.00036770,1.55466128,0.22188782,0.24152535,0.00069657,0.46084503,2.22525252,0.94211668
-2.63831916,3.21218488,0.00029061,1.46475070,0.22798344,0.22917399,0.00058169,0.46964473,2.10732674,0.88733921
-2.63231616,3.05846006,0.00022835,1.38234038,0.23486104,0.21801241,0.00048327,0.48031248,1.99981793,0.83739941
-2.62631316,2.92078259,0.00017858,1.30709285,0.24243233,0.20801745,0.00039950,0.49268745,1.90216475,0.79208185
-2.62031016,2.79820505,0.00013924,1.23860028,0.25060242,0.19915283,0.00032874,0.50659055,1.81371751,0.75112296
-2.61430715,2.68967249,0.00010859,1.17640730,0.25927237,0.19137147,0.00026944,0.52182945,1.73377278,0.71422481
-2.60830415,2.59406636,0.00008516,1.12003191,0.26834157,0.18461787,0.00022022,0.53820400,1.66160465,0.68106817
-2.60230115,2.51024399,0.00006774,1.06898395,0.27771015,0.17883036,0.00017983,0.55551169,1.59649203,0.65132414
-2.59629815,2.43707291,0.00005540,1.02278067,0.28728108,0.17394324,0.00014719,0.57355304,1.53774148,0.62466441
-2.59029515,2.37345965,0.00004741,0.98095954,0.29696226,0.16988865,0.00012135,0.59213668,1.48470531,0.60077000
-2.58429215,2.31837313,0.00004326,0.94308804,0.30666828,0.16659826,0.00010154,0.61108415,1.43679514,0.57933834
-2.57828914,2.27086272,0.00004264,0.90877079,0.31632209,0.16400482,0.00008715,0.63023413,1.39349107,0.56008895
-2.57228614,2.23007151,0.00004543,0.87765408,0.32585639,0.16204329,0.00007768,0.64944628,1.35434679,0.54276760
-2.56628314,2.19524528,0.00005166,0.84942830,0.33521488,0.16065197,0.00007285,0.66860441,1.31899118,0.52714940
-2.56028014,2.16573786,0.00006155,0.82382843,0.34435332,0.15977329,0.00007248,0.68761917,1.28712698,0.51304070
-2.55427714,2.14101337,0.00007549,0.80063307,0.35324041,0.15935453,0.00007657,0.70643017,1.25852698,0.50028019
-2.54827414,2.12064615,0.00009398,0.77966225,0.36185848,0.15934838,0.00008526,0.72500751,1.23302842,0.48873925
-2.54227114,2.10431865,0.00011773,0.76077449,0.37020394,0.15971338,0.00009884,0.74335280,1.21052604,0.47832178
-2.53626813,2.09181783,0.00014755,0.74386317,0.37828761,0.16041438,0.00011775,0.76149960,1.19096431,0.46896348
-2.53026513,2.08303041,0.00018442,0.72885265,0.38613471,0.16142280,0.00014255,0.77951329,1.17432926,0.46063084
-2.52426213,2.07793709,0.00022944,0.71569416,0.39378459,0.16271701,0.00017395,0.79749034,1.16064012,0.45331976
-2.51825913,2.07660584,0.00028384,0.70436170,0.40129017,0.16428260,0.00021277,0.81555701,1.14994114,0.44705384
-2.51225613,2.07918426,0.00034896,0.69484788,0.40871699,0.16611264,0.00025996,0.83386732,1.14229369,0.44188233
-2.50625313,2.08589109,0.00042622,0.68715995,0.41614191,0.16820792,0.00031652,0.85260042,1.13776872,0.43787775
-2.50025013,2.09700642,0.00051709,0.68131582,0.42365135,0.17057718,0.00038358,0.87195714,1.13643958,0.43513306
-2.49424712,2.11286090,0.00062307,0.67734016,0.43133918,0.17323724,0.00046226,0.89215593,1.13837525,0.43375840
-2.48824412,2.13382340,0.00074562,0.67526055,0.43930411,0.17621306,0.00055372,0.91342799,1.14363377,0.43387730
-2.48224112,2.16028734,0.00088612,0.67510360,0.44764682,0.17953766,0.00065910,0.93601168,1.15225600,0.43562242
-2.47623812,2.19265538,0.00104585,0.67689106,0.45646658,0.18325186,0.00077947,0.96014630,1.16425936,0.43913073
-2.47023512,2.23132272,0.00122585,0.68063584,0.46585773,0.18740383,0.00091578,0.98606522,1.17963171,0.44453817
-2.46423212,2.27665890,0.00142693,0.68633800,0.47590589,0.19204836,0.00106883,1.01398850,1.19832527,0.45197394
-2.45822911,2.32898846,0.00164953,0.69398069,0.48668407,0.19724577,0.00123922,1.04411521,1.22025050,0.46155434
-2.45222611,2.38857068,0.00189372,0.70352616,0.49824881,0.20306055,0.00142726,1.07661535,1.24527012,0.47337646
-2.44622311,2.45557889,0.00215909,0.71491180,0.51063646,0.20955959,0.00163298,1.11162196,1.27319348,0.48751170
-2.44022011,2.53007990,0.00244471,0.72804648,0.52385974,0.21680997,0.00185601,1.14922320,1.30377124,0.50399952
-2.43421711,2.61201418,0.00274908,0.74280722,0.53790477,0.22487652,0.00209563,1.18945501,1.33669094,0.52284141
-2.42821411,2.70117758,0.00307010,0.75903641,0.55272859,0.23381888,0.00235066,1.23229434,1.37157360,0.54399551
-2.42221111,2.79720536,0.00340508,0.77653973,0.56825749,0.24368843,0.00261948,1.27765345,1.40797175,0.56737194
-2.41620810,2.89955946,0.00375070,0.79508499,0.58438609,0.25452501,0.00289999,1.32537527,1.44536937,0.59282925
-2.41020510,3.00751984,0.00410308,0.81440209,0.60097742,0.26635357,0.00318969,1.37523039,1.48318404,0.62017211
-2.40420210,3.12018055,0.00445783,0.83418414,0.61786402,0.27918095,0.00348560,1.42691565,1.52077156,0.64915049
-2.39819910,3.23645149,0.00481012,0.85409011,0.63485001,0.29299292,0.00378437,1.48005468,1.55743351,0.67946043
-2.39219610,3.35506611,0.00515475,0.87374880,0.65171430,0.30775162,0.00408233,1.53420040,1.59242758,0.71074663
-2.38619310,3.47459554,0.00548633,0.89276444,0.66821478,0.32339366,0.00437553,1.58883968,1.62498094,0.74260682
-2.38019010,3.59346922,0.00579938,0.91072361,0.68409342,0.33982891,0.00465984,1.64340007,1.65430632,0.77459794
-2.37418709,3.71000168,0.00608848,0.92720355,0.69908215,0.35694027,0.00493107,1.69725849,1.67962045,0.80624400
-2.36818409,3.82242520,0.00634841,0.94178162,0.71290932,0.37458442,0.00518502,1.74975183,1.70016443,0.83704552
-2.36218109,3.92892740,0.00657436,0.95404551,0.72530658,0.39259362,0.00541764,1.80018905,1.71522526,0.86649027
-2.35617809,4.02769275,0.00676200,0.96360406,0.73601587,0.41077872,0.00562512,1.84786469,1.72415772,0.89406504
-2.35017509,4.11694675,0.00690771,0.97009810,0.74479627,0.42893314,0.00580397,1.89207313,1.72640577,0.91926801
-2.34417209,4.19500135,0.00700860,0.97321103,0.75143057,0.44683799,0.00595118,1.93212356,1.72152235,0.94162142
-2.33816908,4.26030001,0.00706269,0.97267865,0.75573109,0.46426803,0.00606426,1.96735488,1.70918683,0.96068405
-2.33216608,4.31146081,0.00706890,0.96829772,0.75754480,0.48099838,0.00614132,1.99715049,1.68921901,0.97606304
-2.32616308,4.34731619,0.00702716,0.95993311,0.75675737,0.49681175,0.00618116,2.02095220,1.66158912,0.98742477
-2.32016008,4.36694782,0.00693835,0.94752288,0.75329608,0.51150608,0.00618324,2.03827323,1.62642308,0.99450424
-2.31415708,4.36971537,0.00680431,0.93108136,0.74713159,0.52490211,0.00614779,2.04870984,1.58400279,0.99711276
-2.30815408,4.35527837,0.00662775,0.91069983,0.73827844,0.53685082,0.00607571,2.05195134,1.53476119,0.99514353
-2.30215108,4.32361023,0.00641219,0.88654492,0.72679437,0.54724042,0.00596863,2.04778831,1.47927235,0.98857513
-2.29614807,4.27500422,0.00616180,0.85885463,0.71277861,0.55600251,0.00582879,2.03611896,1.41823691,0.97747252
-2.29014507,4.21007121,0.00588133,0.82793229,0.69636912,0.56311729,0.00565903,2.01695339,1.35246346,0.96198581
-2.28414207,4.12972941,0.00557589,0.79413857,0.67773913,0.56861761,0.00546267,1.99041583,1.28284668,0.94234669
-2.27813907,4.03518634,0.00525085,0.75788197,0.65709297,0.57259143,0.00524347,1.95674477,1.21034316,0.91886263
-2.27213607,3.92791390,0.00491169,0.71960809,0.63466150,0.57518274,0.00500545,1.91629095,1.13594590,0.89190927
-2.26613307,3.80961714,0.00456380,0.67978819,0.61069725,0.57659065,0.00475288,1.86951332,1.06065850,0.86192095
-2.26013007,3.68219763,0.00421239,0.63890737,0.58546939,0.57706664,0.00449011,1.81697284,0.98547009,0.82938001
-2.25412706,3.54771251,0.00386235,0.59745295,0.55925885,0.57690980,0.00422146,1.75932432,0.91133177,0.79480496
-2.24812406,3.40833009,0.00351816,0.55590326,0.53235334,0.57646014,0.00395116,1.69730619,0.83913551,0.75873801
-2.24212106,3.26628313,0.00318379,0.51471739,0.50504276,0.57609002,0.00368323,1.63172843,0.76969598,0.72173231
-2.23611806,3.12382075,0.00286267,0.47432602,0.47761472,0.57619383,0.00342140,1.56345867,0.70373570,0.68433916
-2.23011506,2.98316007,0.00255761,0.43512370,0.45035034,0.57717614,0.00316902,1.49340667,0.64187392,0.64709571
-2.22411206,2.84643861,0.00227085,0.39746255,0.42352036,0.57943859,0.00292905,1.42250741,0.58461904,0.61051330
-2.21810905,2.71566834,0.00200402,0.36164770,0.39738150,0.58336599,0.00270398,1.35170306,0.53236472,0.57506680
-2.21210605,2.59269262,0.00175817,0.32793424,0.37217305,0.58931196,0.00249580,1.28192424,0.48538912,0.54118522
-2.20610305,2.47914685,0.00153384,0.29652578,0.34811386,0.59758480,0.00230598,1.21407095,0.44385727,0.50924376
-2.20010005,2.37642399,0.00133108,0.26757441,0.32539949,0.60843399,0.00213552,1.14899368,0.40782593,0.47955751
-2.19409705,2.28564578,0.00114953,0.24118201,0.30419979,0.62203810,0.00198489,1.08747526,0.37725048,0.45237689
-2.18809405,2.20764079,0.00098846,0.21740266,0.28465679,0.63849461,0.00185409,1.03021400,0.35199356,0.42788500
-2.18209105,2.14292978,0.00084686,0.19624595,0.26688305,0.65781229,0.00174269,0.97780869,0.33183492,0.40619674
-2.17608804,2.09171945,0.00072353,0.17768108,0.25096045,0.67990663,0.00164987,0.93074597,0.31648207,0.38735997
-2.17008504,2.05390464,0.00061706,0.16164146,0.23693951,0.70459868,0.00157447,0.88939061,0.30558143,0.37135838
-2.16408204,2.02907955,0.00052598,0.14802961,0.22483934,0.73161774,0.00151505,0.85397902,0.29872981,0.35811610
-2.15807904,2.01655760,0.00044874,0.13672233,0.21464816,0.76060786,0.00146994,0.82461638,0.29548576,0.34750391
-2.15207604,2.01539972,0.00038382,0.12757578,0.20632449,0.79113814,0.00143733,0.80127739,0.29538081,0.33934670
-2.14607304,2.02445033,0.00032971,0.12043051,0.19979899,0.82271655,0.00141534,0.78381080,0.29793040,0.33343217
-2.14007004,2.04237966,0.00028498,0.11511628,0.19497687,0.85480695,0.00140206,0.77194742,0.30264432,0.32952016
-2.13406703,2.06773132,0.00024826,0.11145648,0.19174085,0.88684835,0.00139564,0.76531146,0.30903662,0.32735257
-2.12806403,2.09897307,0.00021831,0.10927224,0.18995465,0.91827598,0.00139434,0.76343453,0.31663486,0.32666333
-2.12206103,2.13454913,0.00019401,0.10838606,0.18946674,0.94854298,0.00139658,0.76577200,0.32498855,0.32718816
-2.11605803,2.17293175,0.00017433,0.10862490,0.19011433,0.97714181,0.00140100,0.77172078,0.33367678,0.32867375
-2.11005503,2.21267014,0.00015840,0.10982284,0.19172744,1.00362438,0.00140650,0.78063801,0.34231476,0.33088587
-2.10405203,2.25243458,0.00014544,0.11182313,0.19413290,1.02761987,0.00141227,0.79185977,0.35055925,0.33361647
-2.09804902,2.29105411,0.00013481,0.11447972,0.19715807,1.04884943,0.00141778,0.80471917,0.35811284,0.33668904
-2.09204602,2.32754609,0.00012597,0.11765832,0.20063431,1.06713691,0.00142282,0.81856311,0.36472680,0.33996246
-2.08604302,2.36113667,0.00011846,0.12123682,0.20439988,1.08241529,0.00142750,0.83276718,0.37020263,0.34333303
-2.08004002,2.39127157,0.00011195,0.12510544,0.20830242,1.09472833,0.00143221,0.84674818,0.37439217,0.34673461
-2.07403702,2.41761685,0.00010616,0.12916626,0.21220073,1.10422742,0.00143761,0.85997411,0.37719644,0.35013704
-2.06803402,2.44005023,0.00010089,0.13333257,0.21596611,1.11116399,0.00144459,0.87197130,0.37856310,0.35354299
-2.06203102,2.45864374,0.00009601,0.13752784,0.21948299,1.11587771,0.00145425,0.88232888,0.37848286,0.35698330
-2.05602801,2.47363908,0.00009142,0.14168455,0.22264921,1.11878132,0.00146780,0.89070072,0.37698489,0.36051120
-2.05002501,2.48541719,0.00008708,0.14574289,0.22537578,1.12034281,0.00148656,0.89680498,0.37413157,0.36419584
-2.04402201,2.49446414,0.00008298,0.14964948,0.22758636,1.12106591,0.00151189,0.90042196,0.37001270,0.36811520
-2.03801901,2.50133508,0.00007912,0.15335612,0.22921659,1.12146993,0.00154511,0.90139047,0.36473955,0.37234911
-2.03201601,2.50661849,0.00007552,0.15681875,0.23021324,1.12206990,0.00158747,0.89960328,0.35843899,0.37697244
-2.02601301,2.51090247,0.00007223,0.15999657,0.23053350,1.12335785,0.00164011,0.89500216,0.35124785,0.38204898
-2.02001001,2.51474460,0.00006928,0.16285150,0.23014422,1.12578619,0.00170396,0.88757288,0.34330793,0.38762627
-2.01400700,2.51864680,0.00006672,0.16534789,0.22902147,1.12975362,0.00177978,0.87734057,0.33476155,0.39373152
-2.00800400,2.52303592,0.00006459,0.16745252,0.22715019,1.13559413,0.00186807,0.86436558,0.32574802,0.40036885
-2.00200100,2.52825051,0.00006291,0.16913498,0.22452406,1.14356919,0.00196906,0.84874010,0.31640085,0.40751791
-1.99599800,2.53453377,0.00006172,0.17036817,0.22114563,1.15386321,0.00208273,0.83058549,0.30684588,0.41513392
-1.98999500,2.54203218,0.00006103,0.17112913,0.21702645,1.16658205,0.00220877,0.81005023,0.29720017,0.42314882
-1.98399200,2.55079913,0.00006083,0.17139990,0.21218739,1.18175415,0.00234660,0.78730837,0.28757148,0.43147377
-1.97798899,2.56080245,0.00006113,0.17116848,0.20665884,1.19933388,0.00249539,0.76255824,0.27805836,0.44000232
-1.97198599,2.57193460,0.00006190,0.17042970,0.20048091,1.21920652,0.00265408,0.73602113,0.26875052,0.44861445
-1.96598299,2.58402438,0.00006312,0.16918599,0.19370334,1.24119428,0.00282137,0.70793979,0.25972944,0.45718084
-1.95997999,2.59684886,0.00006474,0.16744797,0.18638528,1.26506276,0.00299580,0.67857633,0.25106893,0.46556735
-1.95397699,2.61014449,0.00006671,0.16523471,0.17859472,1.29052748,0.00317576,0.64820963,0.24283561,0.47363930
-1.94797399,2.62361662,0.00006898,0.16257373,0.17040756,1.31725998,0.00335952,0.61713181,0.23508909,0.48126536
-1.94197099,2.63694673,0.00007149,0.15950065,0.16190644,1.34489336,0.00354525,0.58564404,0.22788193,0.48832096
-1.93596798,2.64979736,0.00007416,0.15605846,0.15317923,1.37302709,0.00373108,0.55405157,0.22125917,0.49469089
-1.92996498,2.66181458,0.00007692,0.15229652,0.14431722,1.40123118,0.00391511,0.52265810,0.21525759,0.50027123
-1.92396198,2.67262847,0.00007970,0.14826926,0.13541319,1.42904995,0.00409543,0.49175983,0.20990471,0.50497050
-1.91795898,2.68185222,0.00008243,0.14403459,0.12655930,1.45600558,0.00427018,0.46163925,0.20521759,0.50871001
-1.91195598,2.68908052,0.00008502,0.13965221,0.11784500,1.48160184,0.00443752,0.43255908,0.20120159,0.51142368
-1.90595298,2.69388820,0.00008740,0.13518183,0.10935496,1.50532852,0.00459569,0.40475657,0.19784926,0.51305734
-1.89994997,2.69582989,0.00008951,0.13068135,0.10116717,1.52666665,0.00474302,0.37843841,0.19513934,0.51356765
-1.89394697,2.69444143,0.00009129,0.12620519,0.09335123,1.54509501,0.00487792,0.35377649,0.19303618,0.51292095
-1.88794397,2.68924383,0.00009269,0.12180266,0.08596696,1.56009811,0.00499894,0.33090473,0.19148962,0.51109203
-1.88194097,2.67974988,0.00009364,0.11751671,0.07906328,1.57117552,0.00510474,0.30991705,0.19043531,0.50806310
-1.87593797,2.66547384,0.00009413,0.11338279,0.07267751,1.57785268,0.00519413,0.29086650,0.18979570,0.50382304
-1.86993497,2.64594379,0.00009411,0.10942816,0.06683502,1.57969277,0.00526608,0.27376570,0.18948155,0.49836697
-1.86393197,2.62071646,0.00009358,0.10567149,0.06154920,1.57630935,0.00531972,0.25858830,0.18939403,0.49169626
-1.85792896,2.58939371,0.00009252,0.10212273,0.05682183,1.56737908,0.00535438,0.24527163,0.18942727,0.48381884
-1.85192596,2.55163988,0.00009095,0.09878344,0.05264373,1.55265415,0.00536956,0.23372013,0.18947138,0.47474996
-1.84592296,2.50719903,0.00008888,0.09564731,0.04899569,1.53197346,0.00536498,0.22380957,0.18941561,0.46451314
-1.83991996,2.45591100,0.00008634,0.09270101,0.04584963,1.50527216,0.00534055,0.21539182,0.18915180,0.45314124
