energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.06453227,2.60451792,0.00023031,0.01324097,0.79674138,2.17627072,0.00530003,0.04629622,0.12196962,0.20406373
-3.05852926,2.73271289,0.00023631,0.01393472,0.84878984,2.28159431,0.00556292,0.04868649,0.12789682,0.21000084
-3.05252626,2.85437262,0.00024159,0.01459792,0.89921255,2.38102412,0.00580812,0.05097665,0.13355765,0.21562734
-3.04652326,2.96802173,0.00024610,0.01522459,0.94731742,2.47336542,0.00603236,0.05314250,0.13887410,0.22090829
-3.04052026,3.07229711,0.00024983,0.01580940,0.99241569,2.55752222,0.00623257,0.05516178,0.14377281,0.22582756
-3.03451726,3.16599037,0.00025281,0.01634791,1.03384035,2.63253191,0.00640603,0.05701495,0.14818728,0.23038939
-3.02851426,3.24808874,0.00025508,0.01683669,1.07096518,2.69759881,0.00655040,0.05868583,0.15205998,0.23461926
-3.02251126,3.31781289,0.00025677,0.01727351,1.10322358,2.75212522,0.00666381,0.06016232,0.15534425,0.23856412
-3.01650825,3.37465000,0.00025800,0.01765746,1.13012648,2.79573871,0.00674492,0.06143691,0.15800602,0.24229186
-3.01050525,3.41838069,0.00025897,0.01798904,1.15127852,2.82831448,0.00679297,0.06250714,0.16002520,0.24589007
-3.00450225,3.44909816,0.00025989,0.01827026,1.16639174,2.84999135,0.00680783,0.06337595,0.16139661,0.24946411
-2.99849925,3.46721858,0.00026104,0.01850465,1.17529615,2.86118058,0.00678999,0.06405183,0.16213058,0.25313458
-2.99249625,3.47348157,0.00026270,0.01869724,1.17794654,2.86256651,0.00674057,0.06454884,0.16225300,0.25703415
-2.98649325,3.46894031,0.00026520,0.01885456,1.17442526,2.85509867,0.00666135,0.06488640,0.16180489,0.26130397
-2.98049025,3.45494110,0.00026887,0.01898447,1.16494065,2.83997494,0.00655464,0.06508900,0.16084145,0.26608964
-2.97448724,3.43309274,0.00027408,0.01909609,1.14982122,2.81861611,0.00642333,0.06518560,0.15943063,0.27153698
-2.96848424,3.40522627,0.00028118,0.01919959,1.12950569,2.79263236,0.00627074,0.06520900,0.15765129,0.27778760
-2.96248124,3.37334644,0.00029052,0.01930600,1.10452938,2.76378243,0.00610058,0.06519494,0.15559093,0.28497453
-2.95647824,3.33957642,0.00030245,0.01942690,1.07550742,2.73392697,0.00591684,0.06518119,0.15334313,0.29321791
-2.95047524,3.30609752,0.00031726,0.01957424,1.04311555,2.70497738,0.00572366,0.06520645,0.15100482,0.30262094
-2.94447224,3.27508617,0.00033524,0.01975993,1.00806931,2.67884209,0.00552526,0.06530926,0.14867336,0.31326624
-2.93846923,3.24865029,0.00035661,0.01999562,0.97110251,2.65737198,0.00532579,0.06552681,0.14644363,0.32521254
-2.93246623,3.22876725,0.00038152,0.02029229,0.93294580,2.64230700,0.00512924,0.06589379,0.14440527,0.33849196
-2.92646323,3.21722577,0.00041006,0.02065998,0.89430618,2.63522580,0.00493933,0.06644128,0.14263997,0.35310787
-2.92046023,3.21557341,0.00044226,0.02110741,0.85584827,2.63750003,0.00475941,0.06719568,0.14121916,0.36903329
-2.91445723,3.22507163,0.00047804,0.02164171,0.81817793,2.65025498,0.00459241,0.06817775,0.14020192,0.38620995
-2.90845423,3.24665958,0.00051725,0.02226807,0.78182866,2.67433764,0.00444072,0.06940174,0.13963337,0.40454792
-2.90245123,3.28092768,0.00055962,0.02298951,0.74725125,2.71029305,0.00430620,0.07087474,0.13954340,0.42392589
-2.89644822,3.32810155,0.00060482,0.02380662,0.71480679,2.75834969,0.00419015,0.07259612,0.13994593,0.44419198
-2.89044522,3.38803640,0.00065243,0.02471739,0.68476303,2.81841390,0.00409326,0.07455719,0.14083860,0.46516516
-2.88444222,3.46022186,0.00070192,0.02571708,0.65729402,2.89007325,0.00401567,0.07674107,0.14220289,0.48663720
-2.87843922,3.54379650,0.00075273,0.02679812,0.63248281,2.97260840,0.00395696,0.07912278,0.14400472,0.50837512
-2.87243622,3.63757142,0.00080420,0.02795017,0.61032679,3.06501277,0.00391626,0.08166954,0.14619546,0.53012424
-2.86643322,3.74006188,0.00085566,0.02916013,0.59074533,3.16601900,0.00389222,0.08434129,0.14871327,0.55161173
-2.86043022,3.84952561,0.00090638,0.03041239,0.57358919,3.27413113,0.00388315,0.08709150,0.15148483,0.57255070
-2.85442721,3.96400671,0.00095562,0.03168902,0.55865139,3.38766138,0.00388705,0.08986813,0.15442734,0.59264482
-2.84842421,4.08138376,0.00100267,0.03297013,0.54567883,3.50477025,0.00390172,0.09261482,0.15745072,0.61159351
-2.84242121,4.19942074,0.00104682,0.03423433,0.53438442,3.62350868,0.00392481,0.09527228,0.16046009,0.62909758
-2.83641821,4.31581945,0.00108739,0.03545919,0.52445923,3.74186139,0.00395389,0.09777983,0.16335826,0.64486533
-2.83041521,4.42827233,0.00112378,0.03662183,0.51558421,3.85778996,0.00398655,0.10007704,0.16604836,0.65861898
-2.82441221,4.53451436,0.00115546,0.03769952,0.50744136,3.96927519,0.00402042,0.10210541,0.16843648,0.67010142
-2.81840920,4.63237307,0.00118195,0.03867038,0.49972390,4.07435755,0.00405326,0.10381014,0.17043417,0.67908295
-2.81240620,4.71981567,0.00120290,0.03951398,0.49214531,4.17117536,0.00408299,0.10514174,0.17196088,0.68536796
-2.80640320,4.79499254,0.00121804,0.04021203,0.48444710,4.25800008,0.00410770,0.10605765,0.17294621,0.68880124
-2.80040020,4.85627614,0.00122719,0.04074898,0.47640514,4.33326824,0.00412572,0.10652361,0.17333183,0.68927379
-2.79439720,4.90229497,0.00123029,0.04111259,0.46783452,4.39560990,0.00413562,0.10651484,0.17307314,0.68672772
-2.78839420,4.93196177,0.00122736,0.04129437,0.45859295,4.44387312,0.00413621,0.10601695,0.17214050,0.68116020
-2.78239120,4.94449569,0.00121854,0.04128997,0.44858262,4.47714458,0.00412656,0.10502652,0.17052016,0.67262602
-2.77638819,4.93943806,0.00120404,0.04109942,0.43775065,4.49476582,0.00410601,0.10355140,0.16821456,0.66123879
-2.77038519,4.91666143,0.00118414,0.04072725,0.42608819,4.49634529,0.00407414,0.10161058,0.16524235,0.64717046
-2.76438219,4.87637178,0.00115919,0.04018243,0.41362824,4.48176574,0.00403080,0.09923378,0.16163780,0.63064923
-2.75837919,4.81910388,0.00112961,0.03947826,0.40044243,4.45118701,0.00397607,0.09646069,0.15744987,0.61195572
-2.75237619,4.74570980,0.00109586,0.03863203,0.38663674,4.40504389,0.00391029,0.09333994,0.15274075,0.59141759
-2.74637319,4.65734072,0.00105841,0.03766460,0.37234650,4.34403900,0.00383399,0.08992773,0.14758417,0.56940265
-2.74037019,4.55542249,0.00101778,0.03659984,0.35773082,4.26913047,0.00374794,0.08628638,0.14206322,0.54631068
-2.73436718,4.44162510,0.00097448,0.03546405,0.34296653,4.18151450,0.00365311,0.08248265,0.13626812,0.52256426
-2.72836418,4.31782696,0.00092905,0.03428520,0.32824194,4.08260273,0.00355061,0.07858606,0.13029367,0.49859887
-2.72236118,4.18607435,0.00088199,0.03309223,0.31375063,3.97399467,0.00344173,0.07466709,0.12423674,0.47485265
-2.71635818,4.04853716,0.00083382,0.03191427,0.29968528,3.85744547,0.00332790,0.07079555,0.11819372,0.45175607
-2.71035518,3.90746176,0.00078501,0.03077986,0.28623194,3.73482969,0.00321064,0.06703902,0.11225808,0.42972196
-2.70435218,3.76512215,0.00073603,0.02971626,0.27356470,3.60810157,0.00309152,0.06346140,0.10651813,0.40913615
-2.69834917,3.62377056,0.00068730,0.02874878,0.26184101,3.47925291,0.00297218,0.06012170,0.10105497,0.39034902
-2.69234617,3.48558881,0.00063924,0.02790016,0.25119767,3.35026953,0.00285424,0.05707303,0.09594081,0.37366819
-2.68634317,3.35264173,0.00059219,0.02719008,0.24174768,3.22308754,0.00273930,0.05436187,0.09123761,0.35935263
-2.68034017,3.22683389,0.00054649,0.02663474,0.23357789,3.09955080,0.00262888,0.05202748,0.08699607,0.34760814
-2.67433717,3.10987096,0.00050242,0.02624660,0.22674756,2.98137086,0.00252440,0.05010164,0.08325506,0.33858439
-2.66833417,3.00322674,0.00046025,0.02603416,0.22128783,2.87009075,0.00242716,0.04860855,0.08004140,0.33237351
-2.66233117,2.90811687,0.00042017,0.02600190,0.21720202,2.76705395,0.00233828,0.04756492,0.07737003,0.32901013
-2.65632816,2.82548002,0.00038235,0.02615031,0.21446681,2.67337951,0.00225871,0.04698022,0.07524453,0.32847281
-2.65032516,2.75596697,0.00034695,0.02647603,0.21303410,2.58994425,0.00218920,0.04685710,0.07365789,0.33068666
-2.64432216,2.69993797,0.00031404,0.02697201,0.21283363,2.51737274,0.00213031,0.04719184,0.07259361,0.33552706
-2.63831916,2.65746820,0.00028371,0.02762787,0.21377610,2.45603527,0.00208237,0.04797490,0.07202693,0.34282424
-2.63231616,2.62836115,0.00025598,0.02843015,0.21575673,2.40605376,0.00204553,0.04919150,0.07192622,0.35236855
-2.62631316,2.61216921,0.00023086,0.02936279,0.21865918,2.36731544,0.00201974,0.05082222,0.07225447,0.36391619
-2.62031016,2.60822073,0.00020834,0.03040745,0.22235959,2.33949347,0.00200477,0.05284358,0.07297077,0.37719530
-2.61430715,2.61565240,0.00018838,0.03154399,0.22673073,2.32207363,0.00200024,0.05522863,0.07403174,0.39191219
-2.60830415,2.63344579,0.00017094,0.03275090,0.23164593,2.31438594,0.00200566,0.05794752,0.07539291,0.40775760
-2.60230115,2.66046674,0.00015595,0.03400571,0.23698298,2.31563980,0.00202042,0.06096799,0.07701000,0.42441285
-2.59629815,2.69550614,0.00014334,0.03528546,0.24262748,2.32496120,0.00204386,0.06425597,0.07883999,0.44155586
-2.59029515,2.73732069,0.00013304,0.03656705,0.24847590,2.34143044,0.00207527,0.06777605,0.08084205,0.45886696
-2.58429215,2.78467234,0.00012499,0.03782771,0.25443804,2.36411888,0.00211395,0.07149202,0.08297831,0.47603438
-2.57828914,2.83636509,0.00011910,0.03904534,0.26043892,2.39212322,0.00215920,0.07536741,0.08521440,0.49275948
-2.57228614,2.89127785,0.00011531,0.04019889,0.26642003,2.42459598,0.00221039,0.07936604,0.08751987,0.50876164
-2.56628314,2.94839260,0.00011357,0.04126873,0.27233987,2.46077112,0.00226696,0.08345256,0.08986838,0.52378284
-2.56028014,3.00681668,0.00011380,0.04223696,0.27817390,2.49998371,0.00232844,0.08759302,0.09223780,0.53759181
-2.55427714,3.06579892,0.00011597,0.04308778,0.28391369,2.54168308,0.00239447,0.09175544,0.09461014,0.54998782
-2.54827414,3.12473886,0.00012001,0.04380776,0.28956564,2.58543905,0.00246482,0.09591026,0.09697140,0.56080393
-2.54227114,3.18318914,0.00012587,0.04438613,0.29514890,2.63094103,0.00253938,0.10003089,0.09931132,0.56990977
-2.53626813,3.24085094,0.00013349,0.04481505,0.30069297,2.67799028,0.00261821,0.10409400,0.10162306,0.57721365
-2.53026513,3.29756296,0.00014282,0.04508977,0.30623480,2.72648583,0.00270147,0.10807987,0.10390283,0.58266404
-2.52426213,3.35328434,0.00015377,0.04520882,0.31181559,2.77640472,0.00278948,0.11197244,0.10614952,0.58625015
-2.51825913,3.40807254,0.00016625,0.04517411,0.31747739,2.82777781,0.00288269,0.11575930,0.10836428,0.58800178
-2.51225613,3.46205711,0.00018016,0.04499093,0.32325972,2.88066224,0.00298164,0.11943149,0.11055010,0.58798819
-2.50625313,3.51541067,0.00019537,0.04466791,0.32919613,2.93511226,0.00308701,0.12298308,0.11271140,0.58631605
-2.50025013,3.56831854,0.00021172,0.04421690,0.33531113,2.99114979,0.00319954,0.12641064,0.11485364,0.58312646
-2.49424712,3.62094858,0.00022905,0.04365270,0.34161741,3.04873657,0.00332006,0.12971252,0.11698295,0.57859101
-2.48824412,3.67342278,0.00024717,0.04299278,0.34811352,3.10774937,0.00344944,0.13288803,0.11910576,0.57290713
-2.48224112,3.72579204,0.00026584,0.04225688,0.35478230,3.16795996,0.00358856,0.13593656,0.12122851,0.56629264
-2.47623812,3.77801582,0.00028483,0.04146649,0.36158991,3.22902092,0.00373831,0.13885672,0.12335735,0.55897979
-2.47023512,3.82994746,0.00030390,0.04064436,0.36848567,3.29045859,0.00389956,0.14164546,0.12549788,0.55120892
-2.46423212,3.88132636,0.00032278,0.03981389,0.37540282,3.35167355,0.00407312,0.14429741,0.12765499,0.54322198
-2.45822911,3.93177745,0.00034120,0.03899850,0.38225993,3.41194908,0.00425968,0.14680429,0.12983265,0.53525608
-2.45222611,3.98081799,0.00035889,0.03822103,0.38896325,3.47046738,0.00445986,0.14915459,0.13203378,0.52753729
-2.44622311,4.02787156,0.00037559,0.03750307,0.39540969,3.52633283,0.00467407,0.15133353,0.13426016,0.52027494
-2.44022011,4.07228843,0.00039106,0.03686445,0.40149029,3.57860130,0.00490259,0.15332328,0.13651231,0.51365652
-2.43421711,4.11337122,0.00040507,0.03632261,0.40709426,3.62631413,0.00514542,0.15510342,0.13878941,0.50784343
-2.42821411,4.15040456,0.00041743,0.03589222,0.41211309,3.66853503,0.00540235,0.15665176,0.14108927,0.50296755
-2.42221111,4.18268702,0.00042797,0.03558475,0.41644482,3.70438796,0.00567285,0.15794532,0.14340819,0.49912887
-2.41620810,4.20956361,0.00043656,0.03540821,0.41999810,3.73309427,0.00595609,0.15896153,0.14574092,0.49639412
-2.41020510,4.23045723,0.00044311,0.03536696,0.42269588,3.75400696,0.00625088,0.15967952,0.14808053,0.49479636
-2.40420210,4.24489729,0.00044756,0.03546166,0.42447867,3.76664055,0.00655571,0.16008156,0.15041834,0.49433562
-2.39819910,4.25254420,0.00044992,0.03568931,0.42530713,3.77069508,0.00686867,0.16015432,0.15274379,0.49498041
-2.39219610,4.25320863,0.00045022,0.03604341,0.42516384,3.76607312,0.00718752,0.15989019,0.15504438,0.49666999
-2.38619310,4.24686469,0.00044851,0.03651422,0.42405448,3.75288924,0.00750965,0.15928832,0.15730558,0.49931741
-2.38019010,4.23365671,0.00044490,0.03708909,0.42200798,3.73147169,0.00783217,0.15835548,0.15951085,0.50281306
-2.37418709,4.21389959,0.00043953,0.03775293,0.41907610,3.70235639,0.00815191,0.15710672,0.16164166,0.50702870
-2.36818409,4.18807305,0.00043254,0.03848867,0.41533223,3.66627392,0.00846551,0.15556553,0.16367761,0.51182173
-2.36218109,4.15681030,0.00042412,0.03927782,0.41086952,3.62413034,0.00876945,0.15376394,0.16559669,0.51703963
-2.35617809,4.12088210,0.00041444,0.04010105,0.40579864,3.57698284,0.00906020,0.15174207,0.16737558,0.52252450
-2.35017509,4.08117690,0.00040371,0.04093875,0.40024507,3.52601158,0.00933428,0.14954752,0.16899007,0.52811736
-2.34417209,4.03867829,0.00039211,0.04177159,0.39434610,3.47248882,0.00958836,0.14723442,0.17041564,0.53366240
-2.33816908,3.99444045,0.00037985,0.04258112,0.38824770,3.41774658,0.00981935,0.14486225,0.17162804,0.53901082
-2.33216608,3.94956259,0.00036711,0.04335019,0.38210127,3.36314391,0.01002455,0.14249447,0.17260400,0.54402430
-2.32616308,3.90516305,0.00035408,0.04406345,0.37606031,3.31003456,0.01020168,0.14019697,0.17332200,0.54857805
-2.32016008,3.86235352,0.00034092,0.04470769,0.37027718,3.25973593,0.01034901,0.13803642,0.17376298,0.55256329
-2.31415708,3.82221390,0.00032780,0.04527207,0.36489979,3.21349953,0.01046537,0.13607861,0.17391107,0.55588923
-2.30815408,3.78576805,0.00031487,0.04574838,0.36006836,3.17248356,0.01055023,0.13438670,0.17375431,0.55848443
-2.30215108,3.75396059,0.00030226,0.04613108,0.35591221,3.13772769,0.01060372,0.13301957,0.17328519,0.56029766
-2.29614807,3.72763497,0.00029011,0.04641729,0.35254662,3.11013021,0.01062657,0.13203019,0.17250114,0.56129815
-2.29014507,3.70751301,0.00027853,0.04660669,0.35006973,3.09042776,0.01062012,0.13146417,0.17140485,0.56147540
-2.28414207,3.69417617,0.00026763,0.04670137,0.34855956,3.07917763,0.01058627,0.13135838,0.17000444,0.56083842
-2.27813907,3.68804886,0.00025753,0.04670552,0.34807121,3.07674317,0.01052736,0.13173983,0.16831349,0.55941469
-2.27213607,3.68938432,0.00024832,0.04662511,0.34863438,3.08328242,0.01044609,0.13262470,0.16635086,0.55724864
-2.26613307,3.69825356,0.00024012,0.04646754,0.35025118,3.09874042,0.01034541,0.13401763,0.16414043,0.55439990
-2.26013007,3.71453807,0.00023301,0.04624124,0.35289453,3.12284589,0.01022843,0.13591133,0.16171063,0.55094137
-2.25412706,3.73792695,0.00022710,0.04595520,0.35650721,3.15511263,0.01009825,0.13828643,0.15909391,0.54695703
-2.24812406,3.76791903,0.00022248,0.04561860,0.36100169,3.19484630,0.00995788,0.14111169,0.15632609,0.54253968
-2.24212106,3.80383061,0.00021925,0.04524040,0.36626093,3.24115696,0.00981011,0.14434449,0.15344561,0.53778865
-2.23611806,3.84480919,0.00021751,0.04482895,0.37214015,3.29297771,0.00965744,0.14793171,0.15049283,0.53280739
-2.23011506,3.88985329,0.00021732,0.04439166,0.37846973,3.34908945,0.00950202,0.15181093,0.14750916,0.52770114
-2.22411206,3.93783817,0.00021878,0.04393480,0.38505923,3.40815150,0.00934556,0.15591193,0.14453631,0.52257456
-2.21810905,3.98754714,0.00022194,0.04346324,0.39170236,3.46873765,0.00918936,0.16015845,0.14161548,0.51752946
-2.21210605,4.03770745,0.00022686,0.04298035,0.39818306,3.52937670,0.00903426,0.16447027,0.13878658,0.51266252
-2.20610305,4.08702980,0.00023356,0.04248796,0.40428212,3.58859618,0.00888069,0.16876539,0.13608745,0.50806314
-2.20010005,4.13424990,0.00024206,0.04198642,0.40978452,3.64496797,0.00872875,0.17296239,0.13355320,0.50381139
-2.19409705,4.17817055,0.00025233,0.04147466,0.41448690,3.69715387,0.00857821,0.17698278,0.13121545,0.49997606
-2.18809405,4.21770237,0.00026434,0.04095042,0.41820497,3.74394939,0.00842866,0.18075333,0.12910177,0.49661290
-2.18209105,4.25190134,0.00027801,0.04041044,0.42078060,3.78432378,0.00827956,0.18420825,0.12723503,0.49376306
-2.17608804,4.28000147,0.00029322,0.03985081,0.42208805,3.81745444,0.00813036,0.18729117,0.12563292,0.49145178
-2.17008504,4.30144077,0.00030985,0.03926721,0.42203919,3.84275402,0.00798058,0.18995679,0.12430749,0.48968740
-2.16408204,4.31587944,0.00032773,0.03865533,0.42058742,3.85988884,0.00782993,0.19217216,0.12326480,0.48846067
-2.15807904,4.32320902,0.00034665,0.03801116,0.41773000,3.86878755,0.00767835,0.19391755,0.12250465,0.48774454
-2.15207604,4.32355212,0.00036641,0.03733130,0.41350865,3.86963944,0.00752610,0.19518682,0.12202050,0.48749437
-2.14607304,4.31725244,0.00038676,0.03661329,0.40800844,3.86288231,0.00737378,0.19598732,0.12179943,0.48764862
-2.14007004,4.30485563,0.00040749,0.03585586,0.40135483,3.84918024,0.00722237,0.19633928,0.12182236,0.48813008
-2.13406703,4.28708149,0.00042834,0.03505905,0.39370915,3.82939217,0.00707321,0.19627477,0.12206436,0.48884756
-2.12806403,4.26478915,0.00044911,0.03422440,0.38526250,3.80453264,0.00692796,0.19583619,0.12249515,0.48969820
-2.12206103,4.23893638,0.00046960,0.03335496,0.37622850,3.77572630,0.00678855,0.19507445,0.12307985,0.49057016
-2.11605803,4.21053527,0.00048969,0.03245528,0.36683507,3.74415831,0.00665709,0.19404682,0.12377975,0.49134572
-2.11005503,4.18060609,0.00050928,0.03153129,0.35731572,3.71102273,0.00653582,0.19281465,0.12455335,0.49190488
-2.10405203,4.15013153,0.00052837,0.03059014,0.34790062,3.67747127,0.00642694,0.19144094,0.12535748,0.49212897
-2.09804902,4.12001345,0.00054706,0.02964002,0.33880796,3.64456467,0.00633252,0.18998801,0.12614850,0.49190464
-2.09204602,4.09103405,0.00056555,0.02868982,0.33023582,3.61322868,0.00625442,0.18851520,0.12688359,0.49112771
-2.08604302,4.06382334,0.00058417,0.02774892,0.32235511,3.58421686,0.00619410,0.18707687,0.12752202,0.48970700
-2.08004002,4.03883422,0.00060339,0.02682682,0.31530368,3.55808151,0.00615259,0.18572066,0.12802644,0.48756785
-2.07403702,4.01632641,0.00062384,0.02593292,0.30918198,3.53515409,0.00613040,0.18448614,0.12836400,0.48465539
-2.06803402,3.99635988,0.00064631,0.02507616,0.30405033,3.51553591,0.00612740,0.18340391,0.12850749,0.48093725
-2.06203102,3.97879808,0.00067174,0.02426486,0.29992803,3.49909943,0.00614285,0.18249518,0.12843622,0.47640578
-2.05602801,3.96332077,0.00070128,0.02350646,0.29679415,3.48549992,0.00617539,0.18177178,0.12813676,0.47107963
-2.05002501,3.94944579,0.00073622,0.02280742,0.29459014,3.47419699,0.00622300,0.18123671,0.12760345,0.46500460
-2.04402201,3.93655888,0.00077801,0.02217313,0.29322386,3.46448495,0.00628313,0.18088507,0.12683871,0.45825389
-2.03801901,3.92394995,0.00082824,0.02160786,0.29257505,3.45553040,0.00635273,0.18070538,0.12585310,0.45092751
-2.03201601,3.91085426,0.00088863,0.02111482,0.29250186,3.44641548,0.00642838,0.18068122,0.12466510,0.44315112
-2.02601301,3.89649635,0.00096099,0.02069620,0.29284804,3.43618466,0.00650638,0.18079300,0.12330069,0.43507406
-2.02001001,3.88013477,0.00104718,0.02035330,0.29345069,3.42389289,0.00658292,0.18101985,0.12179271,0.42686693
-2.01400700,3.86110532,0.00114903,0.02008667,0.29414788,3.40865292,0.00665421,0.18134151,0.12017997,0.41871840
-2.00800400,3.83886070,0.00126837,0.01989621,0.29478607,3.38967960,0.00671660,0.18174002,0.11850620,0.41083168
-2.00200100,3.81300454,0.00140686,0.01978132,0.29522681,3.36632902,0.00676676,0.18220113,0.11681883,0.40342047
-1.99599800,3.78331816,0.00156601,0.01974104,0.29535253,3.33813089,0.00680176,0.18271548,0.11516765,0.39670460
-1.98999500,3.74977871,0.00174704,0.01977408,0.29507109,3.30481251,0.00681921,0.18327917,0.11360332,0.39090536
-1.98399200,3.71256767,0.00195086,0.01987889,0.29431896,3.26631354,0.00681732,0.18389401,0.11217592,0.38624070
-1.97798899,3.67206940,0.00217794,0.02005363,0.29306287,3.22279087,0.00679495,0.18456723,0.11093337,0.38292036
-1.97198599,3.62885989,0.00242828,0.02029614,0.29130003,3.17461363,0.00675168,0.18531063,0.10992001,0.38114101
-1.96598299,3.58368628,0.00270129,0.02060382,0.28905673,3.12234886,0.00668775,0.18613948,0.10917512,0.38108166
-1.95997999,3.53743843,0.00299581,0.02097353,0.28638567,3.06673885,0.00660408,0.18707088,0.10873169,0.38289927
-1.95397699,3.49111417,0.00331001,0.02140138,0.28336210,3.00867143,0.00650219,0.18812202,0.10861531,0.38672497
-1.94797399,3.44578009,0.00364137,0.02188260,0.28007903,2.94914511,0.00638417,0.18930824,0.10884327,0.39266071
-1.94197099,3.40253024,0.00398672,0.02241139,0.27664179,2.88923093,0.00625252,0.19064118,0.10942401,0.40077686
-1.93596798,3.36244498,0.00434221,0.02298076,0.27316227,2.83003318,0.00611013,0.19212704,0.11035673,0.41111050
-1.92996498,3.32655209,0.00470341,0.02358246,0.26975319,2.77265095,0.00596012,0.19376516,0.11163150,0.42366482
-1.92396198,3.29579241,0.00506534,0.02420693,0.26652256,2.71814260,0.00580576,0.19554703,0.11322956,0.43840948
-1.91795898,3.27099150,0.00542261,0.02484335,0.26356881,2.66749451,0.00565037,0.19745575,0.11512404,0.45528206
-1.91195598,3.25283862,0.00576951,0.02547977,0.26097670,2.62159576,0.00549720,0.19946608,0.11728098,0.47419052
-1.90595298,3.24187390,0.00610019,0.02610325,0.25881412,2.58121919,0.00534940,0.20154511,0.11966059,0.49501656
-1.89994997,3.23848366,0.00640877,0.02670019,0.25713007,2.54700959,0.00520992,0.20365336,0.12221883,0.51761983
-1.89394697,3.24290363,0.00668957,0.02725663,0.25595371,2.51947870,0.00508146,0.20574651,0.12490904,0.54184267
-1.88794397,3.25522920,0.00693722,0.02775870,0.25529447,2.49900664,0.00496643,0.20777748,0.12768379,0.56751515
-1.88194097,3.27543132,0.00714690,0.02819296,0.25514324,2.48584882,0.00486696,0.20969871,0.13049664,0.59446026
-1.87593797,3.30337644,0.00731442,0.02854696,0.25547435,2.48014721,0.00478484,0.21146469,0.13330385,0.62249884
-1.86993497,3.33884872,0.00743639,0.02880960,0.25624822,2.48194459,0.00472154,0.21303442,0.13606600,0.65145393
-1.86393197,3.38157269,0.00751037,0.02897161,0.25741457,2.49120038,0.00467825,0.21437363,0.13874925,0.68115450
-1.85792896,3.43123449,0.00753488,0.02902588,0.25891571,2.50780668,0.00465583,0.21545680,0.14132647,0.71143814
-1.85192596,3.48750043,0.00750949,0.02896775,0.26069005,2.53160331,0.00465487,0.21626861,0.14377787,0.74215269
-1.84592296,3.55003153,0.00743485,0.02879527,0.26267524,2.56239079,0.00467571,0.21680495,0.14609139,0.77315678
-1.83991996,3.61849337,0.00731260,0.02850925,0.26481113,2.59994061,0.00471843,0.21707329,0.14826268,0.80431920
-1.83391696,3.69256109,0.00714538,0.02811335,0.26704213,2.64400245,0.00478287,0.21709240,0.15029469,0.83551745
-1.82791396,3.77191952,0.00693667,0.02761391,0.26931906,2.69430811,0.00486867,0.21689155,0.15219700,0.86663542
-1.82191096,3.85625925,0.00669074,0.02701982,0.27160036,2.75057263,0.00497526,0.21650910,0.15398487,0.89756069
-1.81590795,3.94526943,0.00641244,0.02634225,0.27385272,2.81249289,0.00510188,0.21599065,0.15567807,0.92818175
-1.80990495,4.03862857,0.00610707,0.02559429,0.27605107,2.87974453,0.00524758,0.21538689,0.15729963,0.95838537
-1.80390195,4.13599472,0.00578024,0.02479057,0.27817815,2.95197790,0.00541125,0.21475115,0.15887448,0.98805464
-1.79789895,4.23699611,0.00543765,0.02394688,0.28022366,3.02881384,0.00559163,0.21413698,0.16042824,1.01706786
-1.79189595,4.34122376,0.00508496,0.02307969,0.28218307,3.10984019,0.00578728,0.21359578,0.16198598,1.04529869
-1.78589295,4.44822678,0.00472764,0.02220578,0.28405636,3.19460946,0.00599667,0.21317454,0.16357126,1.07261746
-1.77988994,4.55751120,0.00437084,0.02134182,0.28584668,3.28263834,0.00621811,0.21291403,0.16520527,1.09889399
-1.77388694,4.66854251,0.00401928,0.02050403,0.28755903,3.37340915,0.00644984,0.21284729,0.16690632,1.12400162
-1.76788394,4.78075189,0.00367716,0.01970788,0.28919915,3.46637326,0.00668998,0.21299866,0.16868949,1.14782235
-1.76188094,4.89354568,0.00334810,0.01896783,0.29077259,3.56095632,0.00693661,0.21338319,0.17056648,1.17025277
-1.75587794,5.00631732,0.00303513,0.01829718,0.29228401,3.65656491,0.00718772,0.21400667,0.17254580,1.19121042
-1.74987494,5.11846062,0.00274065,0.01770787,0.29373674,3.75259397,0.00744127,0.21486600,0.17463295,1.21063998
-1.74387194,5.22938332,0.00246647,0.01721044,0.29513260,3.84843447,0.00769518,0.21595001,0.17683084,1.22851892
-1.73786893,5.33851950,0.00221381,0.01681393,0.29647188,3.94348063,0.00794735,0.21724055,0.17914017,1.24486202
-1.73186593,5.44533978,0.00198338,0.01652590,0.29775351,4.03713598,0.00819564,0.21871383,0.18155987,1.25972424
-1.72586293,5.54935810,0.00177543,0.01635234,0.29897525,4.12881793,0.00843791,0.22034182,0.18408741,1.27320163
-1.71985993,5.65013445,0.00158978,0.01629772,0.30013399,4.21796019,0.00867199,0.22209369,0.18671902,1.28542989
-1.71385693,5.74727280,0.00142593,0.01636494,0.30122595,4.30401310,0.00889569,0.22393714,0.18944978,1.29658046
-1.70785393,5.84041438,0.00128310,0.01655529,0.30224676,4.38644176,0.00910681,0.22583950,0.19227349,1.30685409
-1.70185093,5.92922637,0.00116029,0.01686841,0.30319149,4.46472214,0.00930316,0.22776865,0.19518238,1.31647201
