energy_ev,total_up,Fe_p_up,Fe_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.50875438,2.33335483,0.34473325,0.69649944,0.05323913,1.42928130,0.00123013,0.04726870,0.00387394,0.11147855
-3.50275138,2.34759658,0.35526569,0.70891205,0.05467958,1.42876709,0.00125927,0.04614425,0.00394859,0.11010448
-3.49674837,2.35299550,0.36479304,0.71869282,0.05612044,1.42212051,0.00128222,0.04514219,0.00401825,0.10845066
-3.49074537,2.34897007,0.37312576,0.72560828,0.05751875,1.40912999,0.00129871,0.04422114,0.00408098,0.10647987
-3.48474237,2.33515688,0.38010251,0.72948363,0.05883525,1.38972992,0.00130855,0.04334328,0.00413499,0.10416734
-3.47873937,2.31141669,0.38559295,0.73020669,0.06003487,1.36400070,0.00131169,0.04247506,0.00417874,0.10150080
-3.47273637,2.27783348,0.38949979,0.72773027,0.06108716,1.33216391,0.00130818,0.04158767,0.00421089,0.09848030
-3.46673337,2.23470687,0.39176016,0.72207263,0.06196664,1.29457291,0.00129820,0.04065741,0.00423034,0.09511751
-3.46073037,2.18253856,0.39234630,0.71331634,0.06265316,1.25169959,0.00128203,0.03966587,0.00423626,0.09143473
-3.45472736,2.12201373,0.39126558,0.70160567,0.06313217,1.20411778,0.00126005,0.03859995,0.00422811,0.08746365
-3.44872436,2.05397829,0.38856011,0.68714268,0.06339498,1.15248424,0.00123272,0.03745178,0.00420561,0.08324383
-3.44272136,1.97941340,0.38430569,0.67018222,0.06343898,1.09751817,0.00120059,0.03621837,0.00416876,0.07882103
-3.43671836,1.89940824,0.37861049,0.65102619,0.06326774,1.03998008,0.00116426,0.03490134,0.00411787,0.07424554
-3.43071536,1.81513223,0.37161332,0.63001726,0.06289114,0.98065093,0.00112440,0.03350640,0.00405353,0.06957042
-3.42471236,1.72780788,0.36348150,0.60753227,0.06232533,0.92031241,0.00108171,0.03204279,0.00397661,0.06484980
-3.41870935,1.63868497,0.35440859,0.58397553,0.06159267,0.85972886,0.00103691,0.03052277,0.00388824,0.06013740
-3.41270635,1.54901690,0.34461171,0.55977216,0.06072150,0.79963161,0.00099073,0.02896097,0.00378984,0.05548510
-3.40670335,1.46003957,0.33432867,0.53536161,0.05974582,0.74070591,0.00094391,0.02737382,0.00368304,0.05094181
-3.40070035,1.37295329,0.32381478,0.51119146,0.05870483,0.68358069,0.00089716,0.02577896,0.00356968,0.04655251
-3.39469735,1.28890752,0.31333945,0.48771144,0.05764229,0.62882136,0.00085119,0.02419470,0.00345179,0.04235762
-3.38869435,1.20898858,0.30318242,0.46536777,0.05660582,0.57692524,0.00080665,0.02263955,0.00333154,0.03839248
-3.38269135,1.13420994,0.29362988,0.44459775,0.05564597,0.52831971,0.00076415,0.02113174,0.00321117,0.03468722
-3.37668834,1.06550489,0.28497019,0.42582459,0.05481521,0.48336247,0.00072425,0.01968889,0.00309299,0.03126672
-3.37068534,1.00372109,0.27748955,0.40945241,0.05416686,0.44234381,0.00068744,0.01832766,0.00297928,0.02815080
-3.36468234,0.94961660,0.27146747,0.39586141,0.05375382,0.40549013,0.00065414,0.01706350,0.00287225,0.02535455
-3.35867934,0.90385713,0.26717224,0.38540324,0.05362739,0.37296862,0.00062471,0.01591045,0.00277399,0.02288881
-3.35267634,0.86701402,0.26485647,0.37839645,0.05383605,0.34489239,0.00059941,0.01488101,0.00268641,0.02076058
-3.34667334,0.83956271,0.26475278,0.37512227,0.05442423,0.32132585,0.00057842,0.01398597,0.00261118,0.01897366
-3.34067034,0.82188158,0.26706988,0.37582050,0.05543122,0.30229000,0.00056186,0.01323440,0.00254970,0.01752913
-3.33466733,0.81425103,0.27198903,0.38068591,0.05689022,0.28776726,0.00054974,0.01263355,0.00250306,0.01642586
-3.32866433,0.81685270,0.27966113,0.38986493,0.05882751,0.27770581,0.00054202,0.01218887,0.00247199,0.01566094
-3.32266133,0.82976901,0.29020443,0.40345307,0.06126187,0.27202317,0.00053857,0.01190398,0.00245687,0.01523011
-3.31665833,0.85298301,0.30370308,0.42149282,0.06420421,0.27060904,0.00053922,0.01178069,0.00245772,0.01512795
-3.31065533,0.88637873,0.32020645,0.44397254,0.06765743,0.27332748,0.00054373,0.01181899,0.00247420,0.01534815
-3.30465233,0.92974223,0.33972930,0.47082605,0.07161654,0.28001827,0.00055184,0.01201713,0.00250564,0.01588358
-3.29864932,0.98276340,0.36225281,0.50193324,0.07606903,0.29049780,0.00056326,0.01237162,0.00255105,0.01672628
-3.29264632,1.04503874,0.38772625,0.53712166,0.08099541,0.30455946,0.00057769,0.01287726,0.00260920,0.01786741
-3.28664332,1.11607514,0.41606939,0.57616906,0.08636996,0.32197375,0.00059486,0.01352726,0.00267862,0.01929715
-3.28064032,1.19529476,0.44717523,0.61880685,0.09216164,0.34248825,0.00061450,0.01431323,0.00275771,0.02100447
-3.27463732,1.28204089,0.48091314,0.66472439,0.09833498,0.36582763,0.00063638,0.01522533,0.00284476,0.02297697
-3.26863432,1.37558490,0.51713191,0.71357400,0.10485111,0.39169387,0.00066032,0.01625236,0.00293800,0.02520064
-3.26263132,1.47513383,0.55566268,0.76497651,0.11166871,0.41976686,0.00068622,0.01738184,0.00303571,0.02765966
-3.25662831,1.57983886,0.59632143,0.81852707,0.11874479,0.44970547,0.00071401,0.01860022,0.00313622,0.03033622
-3.25062531,1.68880398,0.63891078,0.87380121,0.12603540,0.48114917,0.00074369,0.01989298,0.00323799,0.03321037
-3.24462231,1.80109503,0.68322106,0.93036068,0.13349616,0.51372039,0.00077533,0.02124488,0.00333962,0.03625989
-3.23861931,1.91574864,0.72903038,0.98775907,0.14108247,0.54702757,0.00080904,0.02264012,0.00343990,0.03946032
-3.23261631,2.03178093,0.77610377,1.04554687,0.14874955,0.58066889,0.00084496,0.02406262,0.00353783,0.04278492
-3.22661331,2.14819587,0.82419136,1.10327600,0.15645226,0.61423678,0.00088326,0.02549619,0.00363260,0.04620482
-3.22061031,2.26399320,0.87302576,1.16050350,0.16414467,0.64732296,0.00092411,0.02692487,0.00372363,0.04968922
-3.21460730,2.37817584,0.92231889,1.21679465,0.17177946,0.67952416,0.00096766,0.02833315,0.00381053,0.05320561
-3.20860430,2.48975702,0.97175852,1.27172530,0.17930733,0.71044817,0.00101401,0.02970625,0.00389310,0.05672014
-3.20260130,2.59776713,1.02100492,1.32488365,0.18667620,0.73972030,0.00106320,0.03103039,0.00397131,0.06019805
-3.19659830,2.70126065,1.06968809,1.37587171,0.19383072,0.76698988,0.00111520,0.03229307,0.00404526,0.06360416
-3.19059530,2.79932349,1.11740597,1.42430658,0.20071167,0.79193686,0.00116987,0.03348331,0.00411519,0.06690341
-3.18459230,2.89108080,1.16372416,1.46982184,0.20725586,0.81427816,0.00122697,0.03459188,0.00418143,0.07006154
-3.17858929,2.97570590,1.20817751,1.51206933,0.21339615,0.83377373,0.00128619,0.03561152,0.00424441,0.07304571
-3.17258629,3.05243025,1.25027382,1.55072155,0.21906197,0.85023201,0.00134707,0.03653715,0.00430462,0.07582523
-3.16658329,3.12055471,1.28950005,1.58547484,0.22418021,0.86351475,0.00140913,0.03736595,0.00436263,0.07837229
-3.16058029,3.17946203,1.32533091,1.61605352,0.22867654,0.87354102,0.00147180,0.03809754,0.00441908,0.08066267
-3.15457729,3.22863046,1.35723984,1.64221499,0.23247716,0.88029011,0.00153450,0.03873396,0.00447466,0.08267648
-3.14857429,3.26764797,1.38471204,1.66375556,0.23551082,0.88380341,0.00159666,0.03927970,0.00453015,0.08439876
-3.14257129,3.29622655,1.40725914,1.68051703,0.23771125,0.88418497,0.00165780,0.03974164,0.00458639,0.08582008
-3.13656828,3.31421596,1.42443482,1.69239349,0.23901957,0.88160072,0.00171752,0.04012884,0.00464430,0.08693699
-3.13056528,3.32161586,1.43585082,1.69933796,0.23938685,0.87627632,0.00177560,0.04045240,0.00470487,0.08775234
-3.12456228,3.31858557,1.44119232,1.70136847,0.23877652,0.86849342,0.00183203,0.04072508,0.00476917,0.08827543
-3.11855928,3.30545035,1.44023200,1.69857288,0.23716649,0.85858455,0.00188706,0.04096099,0.00483830,0.08852195
-3.11255628,3.28270333,1.43284191,1.69111209,0.23455094,0.84692649,0.00194121,0.04117510,0.00491337,0.08851376
-3.10655328,3.25100246,1.41900237,1.67922094,0.23094149,0.83393228,0.00199533,0.04138275,0.00499549,0.08827840
-3.10055028,3.21116169,1.39880737,1.66320676,0.22636787,0.82004195,0.00205060,0.04159906,0.00508568,0.08784839
-3.09454727,3.16413640,1.37246599,1.64344494,0.22087786,0.80571225,0.00210851,0.04183836,0.00518486,0.08726034
-3.08854427,3.11100294,1.34029963,1.62037174,0.21453657,0.79140547,0.00217086,0.04211360,0.00529375,0.08655387
-3.08254127,3.05293284,1.30273504,1.59447437,0.20742502,0.77757769,0.00223971,0.04243573,0.00541284,0.08577037
-3.07653827,2.99116240,1.26029347,1.56627853,0.19963815,0.76466693,0.00231734,0.04281317,0.00554229,0.08495165
-3.07053527,2.92695879,1.21357630,1.53633409,0.19128225,0.75308128,0.00240615,0.04325135,0.00568192,0.08413854
-3.06453227,2.86158407,1.16324790,1.50519934,0.18247208,0.74318769,0.00250859,0.04375233,0.00583115,0.08336950
-3.05852926,2.79625863,1.11001645,1.47342474,0.17332762,0.73530162,0.00262704,0.04431458,0.00598894,0.08267927
-3.05252626,2.73212575,1.05461365,1.44153680,0.16397084,0.72967799,0.00276373,0.04493286,0.00615382,0.08209769
-3.04652326,2.67021899,0.99777434,1.41002313,0.15452244,0.72650386,0.00292057,0.04559830,0.00632387,0.08164862
-3.04052026,2.61143389,0.94021676,1.37931919,0.14509883,0.72589300,0.00309908,0.04629868,0.00649679,0.08134916
-3.03451726,2.55650536,0.88262451,1.34979762,0.13580947,0.72788270,0.00330024,0.04701878,0.00666989,0.08120915
-3.02851426,2.50599185,0.82563078,1.32176063,0.12675459,0.73243298,0.00352439,0.04774097,0.00684022,0.08123084
-3.02251126,2.46026687,0.76980553,1.29543571,0.11802346,0.73942818,0.00377117,0.04844595,0.00700464,0.08140904
-3.01650825,2.41951829,0.71564584,1.27097490,0.10969321,0.74868104,0.00403940,0.04911351,0.00715993,0.08173144
-3.01050525,2.38375524,0.66356980,1.24845755,0.10182824,0.75993902,0.00432709,0.04972347,0.00730288,0.08217926
-3.00450225,2.35282200,0.61391377,1.22789623,0.09448008,0.77289277,0.00463139,0.05025660,0.00743048,0.08272816
-2.99849925,2.32641815,0.56693291,1.20924541,0.08768784,0.78718629,0.00494861,0.05069549,0.00753996,0.08334935
-2.99249625,2.30412370,0.52280452,1.19241226,0.08147895,0.80242863,0.00527432,0.05102551,0.00762894,0.08401087
-2.98649325,2.28542774,0.48163392,1.17726891,0.07587034,0.81820644,0.00560336,0.05123550,0.00769554,0.08467894
-2.98049025,2.26975929,0.44346206,1.16366536,0.07086974,0.83409717,0.00593006,0.05131847,0.00773843,0.08531939
-2.97448724,2.25651858,0.40827454,1.15144240,0.06647709,0.84968219,0.00624830,0.05127209,0.00775692,0.08589907
-2.96848424,2.24510738,0.37601123,1.14044368,0.06268604,0.86455959,0.00655175,0.05109897,0.00775094,0.08638710
-2.96248124,2.23495701,0.34657616,1.13052647,0.05948529,0.87835599,0.00683403,0.05080680,0.00772114,0.08675613
-2.95647824,2.22555289,0.31984694,1.12157056,0.05685987,0.89073716,0.00708894,0.05040829,0.00766878,0.08698334
-2.95047524,2.21645475,0.29568362,1.11348494,0.05479218,0.90141700,0.00731066,0.04992085,0.00759577,0.08705122
-2.94447224,2.20731193,0.27393639,1.10621216,0.05326283,0.91016465,0.00749395,0.04936622,0.00750455,0.08694824
-2.93846923,2.19787361,0.25445215,1.09973039,0.05225126,0.91680959,0.00763431,0.04876982,0.00739808,0.08666919
-2.93246623,2.18799381,0.23707973,1.09405322,0.05173608,0.92124463,0.00772821,0.04816010,0.00727970,0.08621533
-2.92646323,2.17763167,0.22167386,1.08922760,0.05169528,0.92342681,0.00777315,0.04756771,0.00715305,0.08559433
-2.92046023,2.16684747,0.20809782,1.08533020,0.05210627,0.92337643,0.00776780,0.04702469,0.00702202,0.08482001
-2.91445723,2.15579508,0.19622510,1.08246273,0.05294570,0.92117420,0.00771202,0.04656359,0.00689060,0.08391191
-2.90845423,2.14471176,0.18594002,1.08074659,0.05418930,0.91695693,0.00760688,0.04621664,0.00676282,0.08289474
-2.90245123,2.13390610,0.17713780,1.08031737,0.05581165,0.91091200,0.00745465,0.04601495,0.00664267,0.08179769
-2.89644822,2.12374488,0.16972395,1.08131947,0.05778594,0.90327095,0.00725864,0.04598778,0.00653404,0.08065370
-2.89044522,2.11463982,0.16361346,1.08390136,0.06008382,0.89430244,0.00702317,0.04616193,0.00644062,0.07949863
-2.88444222,2.10703463,0.15872978,1.08821143,0.06267524,0.88430506,0.00675337,0.04656115,0.00636592,0.07837050
-2.87843922,2.10139288,0.15500380,1.09439474,0.06552851,0.87360003,0.00645498,0.04720574,0.00631316,0.07730865
-2.87243622,2.09818701,0.15237296,1.10259045,0.06861032,0.86252422,0.00613422,0.04811221,0.00628532,0.07635293
-2.86643322,2.09788847,0.15078046,1.11293001,0.07188599,0.85142351,0.00579752,0.04929301,0.00628502,0.07554296
-2.86043022,2.10095894,0.15017462,1.12553560,0.07531969,0.84064664,0.00545135,0.05075645,0.00631459,0.07491736
-2.85442721,2.10784232,0.15050847,1.14051876,0.07887488,0.83053950,0.00510200,0.05250657,0.00637600,0.07451304
-2.84842421,2.11895714,0.15173941,1.15797881,0.08251466,0.82143996,0.00475542,0.05454319,0.00647083,0.07436452
-2.84242121,2.13468902,0.15382886,1.17800063,0.08620229,0.81367290,0.00441707,0.05686194,0.00660029,0.07450323
-2.83641821,2.15538262,0.15674206,1.20065174,0.08990160,0.80754562,0.00409175,0.05945437,0.00676516,0.07495687
-2.83041521,2.18133296,0.16044756,1.22597830,0.09357749,0.80334319,0.00378352,0.06230811,0.00696577,0.07574876
-2.82441221,2.21277562,0.16491673,1.25400003,0.09719634,0.80132386,0.00349566,0.06540702,0.00720198,0.07689723
-2.81840920,2.24987595,0.17012292,1.28470410,0.10072636,0.80171428,0.00323061,0.06873138,0.00747311,0.07841496
-2.81240620,2.29271739,0.17604045,1.31803825,0.10413792,0.80470453,0.00298997,0.07225812,0.00777795,0.08030844
-2.80640320,2.34128909,0.18264321,1.35390331,0.10740377,0.81044295,0.00277455,0.07596103,0.00811469,0.08257745
-2.80040020,2.39547365,0.18990316,1.39214584,0.11049924,0.81903097,0.00258441,0.07981106,0.00848094,0.08521457
-2.79439720,2.45503549,0.19778843,1.43255123,0.11340230,0.83051792,0.00241895,0.08377657,0.00887368,0.08820487
-2.78839420,2.51961089,0.20626147,1.47483810,0.11609364,0.84489620,0.00227703,0.08782370,0.00928927,0.09152564
-2.78239120,2.58870048,0.21527697,1.51865453,0.11855665,0.86209707,0.00215704,0.09191667,0.00972349,0.09514643
-2.77638819,2.66166540,0.22478000,1.56357680,0.12077741,0.88198734,0.00205705,0.09601824,0.01017155,0.09902911
-2.77038519,2.73772785,0.23470424,1.60911116,0.12274461,0.90436742,0.00197491,0.10009009,0.01062813,0.10312831
-2.76438219,2.81597676,0.24497063,1.65469911,0.12444956,0.92897093,0.00190839,0.10409337,0.01108752,0.10739202
-2.75837919,2.89537928,0.25548644,1.69972622,0.12588610,0.95546632,0.00185528,0.10798915,0.01154365,0.11176245
-2.75237619,2.97479817,0.26614493,1.74353470,0.12705059,0.98346063,0.00181347,0.11173902,0.01199023,0.11617721
-2.74637319,3.05301504,0.27682573,1.78543935,0.12794197,1.01250554,0.00178110,0.11530565,0.01242091,0.12057062
-2.74037019,3.12875899,0.28739595,1.82474646,0.12856172,1.04210584,0.00175654,0.11865336,0.01282937,0.12487538
-2.73436718,3.20073981,0.29771205,1.86077491,0.12891394,1.07173011,0.00173851,0.12174876,0.01320952,0.12902425
-2.72836418,3.26768459,0.30762253,1.89287866,0.12900542,1.10082335,0.00172609,0.12456127,0.01355566,0.13295194
-2.72236118,3.32837626,0.31697130,1.92046942,0.12884567,1.12882144,0.00171872,0.12706369,0.01386258,0.13659708
-2.71635818,3.38169246,0.32560166,1.94303862,0.12844695,1.15516656,0.00171622,0.12923267,0.01412576,0.13990405
-2.71035518,3.42664289,0.33336072,1.96017723,0.12782428,1.17932340,0.00171873,0.13104917,0.01434146,0.14282481
-2.70435218,3.46240343,0.34010423,1.97159258,0.12699533,1.20079525,0.00172670,0.13249876,0.01450686,0.14532051
-2.69834917,3.48834518,0.34570132,1.97712107,0.12598025,1.21913934,0.00174081,0.13357187,0.01462012,0.14736280
-2.69234617,3.50405713,0.35003922,1.97673608,0.12480148,1.23398093,0.00176193,0.13426394,0.01468040,0.14893490
-2.68634317,3.50936113,0.35302760,1.97055045,0.12348333,1.24502524,0.00179101,0.13457542,0.01468794,0.15003223
-2.68034017,3.50431828,0.35460234,1.95881347,0.12205158,1.25206696,0.00182903,0.13451167,0.01464396,0.15066260
-2.67433717,3.48922661,0.35472850,1.94190230,0.12053286,1.25499668,0.00187689,0.13408274,0.01455068,0.15084604
-2.66833417,3.46460990,0.35340242,1.92030823,0.11895406,1.25380415,0.00193536,0.13330302,0.01441117,0.15061413
-2.66233117,3.43119831,0.35065279,1.89461860,0.11734162,1.24857807,0.00200498,0.13219086,0.01422926,0.15000895
-2.65632816,3.38990185,0.34654054,1.86549513,0.11572075,1.23950260,0.00208600,0.13076796,0.01400939,0.14908165
-2.65032516,3.34177804,0.34115774,1.83364994,0.11411478,1.22685067,0.00217834,0.12905889,0.01375643,0.14789071
-2.64432216,3.28799539,0.33462535,1.79982033,0.11254443,1.21097456,0.00228153,0.12709040,0.01347554,0.14649997
-2.63831916,3.22979467,0.32709003,1.76474384,0.11102720,1.19229417,0.00239471,0.12489085,0.01317199,0.14497656
-2.63231616,3.16844974,0.31872014,1.72913467,0.10957692,1.17128359,0.00251662,0.12248954,0.01285096,0.14338869
-2.62631316,3.10523000,0.30970102,1.69366264,0.10820344,1.14845662,0.00264558,0.11991614,0.01251742,0.14180356
-2.62031016,3.04136600,0.30022991,1.65893569,0.10691249,1.12435195,0.00277960,0.11720018,0.01217599,0.14028537
-2.61430715,2.97801980,0.29051057,1.62548663,0.10570575,1.09951859,0.00291633,0.11437058,0.01183084,0.13889353
-2.60830415,2.91626109,0.28074785,1.59376448,0.10458111,1.07450222,0.00305322,0.11145527,0.01148557,0.13768113
-2.60230115,2.85704983,0.27114251,1.56413069,0.10353319,1.04983294,0.00318752,0.10848094,0.01114325,0.13669376
-2.59629815,2.80122567,0.26188635,1.53685998,0.10255391,1.02601481,0.00331640,0.10547281,0.01080631,0.13596863
-2.59029515,2.74950395,0.25315788,1.51214542,0.10163336,1.00351754,0.00343706,0.10245456,0.01047665,0.13553408
-2.58429215,2.70247790,0.24511861,1.49010703,0.10076064,0.98277030,0.00354677,0.09944828,0.01015563,0.13540942
-2.57828914,2.66062596,0.23791012,1.47080315,0.09992478,0.96415779,0.00364300,0.09647451,0.00984415,0.13560509
-2.57228614,2.62432326,0.23165181,1.45424354,0.09911569,0.94801835,0.00372347,0.09355228,0.00954277,0.13612313
-2.56628314,2.59385587,0.22643956,1.44040328,0.09832500,0.93464393,0.00378626,0.09069927,0.00925175,0.13695786
-2.56028014,2.56943653,0.22234502,1.42923642,0.09754680,0.92428147,0.00382983,0.08793185,0.00897122,0.13809675
-2.55427714,2.55122045,0.21941576,1.42068854,0.09677821,0.91713543,0.00385310,0.08526518,0.00870119,0.13952149
-2.54827414,2.53932004,0.21767592,1.41470747,0.09601973,0.91337100,0.00385543,0.08271332,0.00844172,0.14120902
-2.54227114,2.53381741,0.21712756,1.41125151,0.09527543,0.91311747,0.00383668,0.08028920,0.00819292,0.14313277
-2.53626813,2.53477404,0.21775236,1.41029493,0.09455280,0.91647162,0.00379716,0.07800466,0.00795505,0.14526368
-2.53026513,2.54223682,0.21951380,1.41183047,0.09386249,0.92350044,0.00373761,0.07587039,0.00772852,0.14757141
-2.52426213,2.55624054,0.22235951,1.41586892,0.09321772,0.93424332,0.00365921,0.07389584,0.00751389,0.15002523
-2.51825913,2.57680666,0.22622388,1.42243608,0.09263356,0.94871318,0.00356345,0.07208907,0.00731188,0.15259505
-2.51225613,2.60393873,0.23103066,1.43156747,0.09212611,0.96689662,0.00345214,0.07045668,0.00712331,0.15525213
-2.50625313,2.63761507,0.23669570,1.44330130,0.09171149,0.98875321,0.00332732,0.06900357,0.00694908,0.15796984
-2.50025013,2.67777928,0.24312947,1.45767035,0.09140484,1.01421370,0.00319117,0.06773284,0.00679006,0.16072411
-2.49424712,2.72432953,0.25023960,1.47469336,0.09121932,1.04317768,0.00304599,0.06664560,0.00664704,0.16349391
-2.48824412,2.77710736,0.25793306,1.49436652,0.09116521,1.07551067,0.00289412,0.06574086,0.00652068,0.16626144
-2.48224112,2.83588701,0.26611831,1.51665580,0.09124906,1.11104109,0.00273788,0.06501541,0.00641141,0.16901228
-2.47623812,2.90036590,0.27470694,1.54149033,0.09147304,1.14955733,0.00257952,0.06446375,0.00631936,0.17173530
-2.47023512,2.97015722,0.28361525,1.56875752,0.09183448,1.19080529,0.00242119,0.06407807,0.00624433,0.17442252
-2.46423212,3.04478497,0.29276528,1.59829999,0.09232559,1.23448668,0.00226493,0.06384830,0.00618575,0.17706870
-2.45822911,3.12368207,0.30208559,1.62991449,0.09293347,1.28025841,0.00211261,0.06376211,0.00614266,0.17967092
-2.45222611,3.20619176,0.31151174,1.66335293,0.09364026,1.32773317,0.00196596,0.06380513,0.00611369,0.18222795
-2.44622311,3.29157231,0.32098628,1.69832535,0.09442362,1.37648159,0.00182657,0.06396105,0.00609712,0.18473956
-2.44022011,3.37900517,0.33045852,1.73450458,0.09525733,1.42603585,0.00169587,0.06421192,0.00609088,0.18720566
-2.43421711,3.46760608,0.33988393,1.77153257,0.09611205,1.47589488,0.00157518,0.06453839,0.00609262,0.18962550
-2.42821411,3.55643910,0.34922329,1.80902779,0.09695634,1.52553116,0.00146572,0.06492007,0.00609982,0.19199677
-2.42221111,3.64453292,0.35844165,1.84659357,0.09775764,1.57439879,0.00136860,0.06533588,0.00610979,0.19431470
-2.41620810,3.73089894,0.36750705,1.88382694,0.09848342,1.62194287,0.00128493,0.06576446,0.00611984,0.19657126
-2.41020510,3.81455064,0.37638928,1.92032766,0.09910226,1.66760974,0.00121573,0.06618465,0.00612734,0.19875445
-2.40420210,3.89452366,0.38505856,1.95570713,0.09958498,1.71085789,0.00116206,0.06657585,0.00612981,0.20084772
-2.39819910,3.96989582,0.39348433,1.98959688,0.09990570,1.75116916,0.00112499,0.06691853,0.00612504,0.20282956
-2.39219610,4.03980676,0.40163425,2.02165649,0.10004269,1.78805988,0.00110561,0.06719468,0.00611113,0.20467339
-2.38619310,4.10347644,0.40947341,2.05158068,0.09997930,1.82109160,0.00110506,0.06738818,0.00608660,0.20634762
-2.38019010,4.16022227,0.41696391,2.07910552,0.09970452,1.84988108,0.00112454,0.06748519,0.00605041,0.20781606
-2.37418709,4.20947413,0.42406480,2.10401368,0.09921353,1.87410914,0.00116528,0.06747452,0.00600201,0.20903854
-2.36818409,4.25078720,0.43073246,2.12613853,0.09850802,1.89352822,0.00122853,0.06734785,0.00594138,0.20997191
-2.36218109,4.28385215,0.43692136,2.14536732,0.09759629,1.90796827,0.00131557,0.06709997,0.00586899,0.21057122
-2.35617809,4.30850235,0.44258528,2.16164315,0.09649328,1.91734075,0.00142762,0.06672885,0.00578581,0.21079119
-2.35017509,4.32471809,0.44767886,2.17496588,0.09522033,1.92164079,0.00156583,0.06623572,0.00569326,0.21058782
-2.34417209,4.33262737,0.45215941,2.18539196,0.09380478,1.92094709,0.00173122,0.06562499,0.00559314,0.20992019
-2.33816908,4.33250338,0.45598891,2.19303303,0.09227957,1.91541987,0.00192460,0.06490411,0.00548758,0.20875223
-2.33216608,4.32475846,0.45913607,2.19805339,0.09068248,1.90529659,0.00214649,0.06408332,0.00537899,0.20705452
-2.32616308,4.30993455,0.46157831,2.20066630,0.08905544,1.89088566,0.00239710,0.06317538,0.00526990,0.20480598
-2.32016008,4.28869032,0.46330352,2.20112904,0.08744364,1.87255838,0.00267615,0.06219516,0.00516293,0.20199534
-2.31415708,4.26178501,0.46431146,2.19973675,0.08589457,1.85073905,0.00298290,0.06115917,0.00506068,0.19862236
-2.30815408,4.23005951,0.46461475,2.19681520,0.08445694,1.82589382,0.00331599,0.06008512,0.00496566,0.19469869
-2.30215108,4.19441484,0.46423926,2.19271252,0.08317960,1.79851841,0.00367343,0.05899135,0.00488017,0.19024839
-2.29614807,4.15578889,0.46322399,2.18779009,0.08211034,1.76912514,0.00405255,0.05789628,0.00480629,0.18530797
-2.29014507,4.11513195,0.46162031,2.18241284,0.08129467,1.73822983,0.00444995,0.05681787,0.00474577,0.17992603
-2.28414207,4.07338192,0.45949056,2.17693934,0.08077458,1.70633874,0.00486154,0.05577311,0.00470001,0.17416247
-2.27813907,4.03144007,0.45690631,2.17171189,0.08058730,1.67393638,0.00528253,0.05477748,0.00467006,0.16808727
-2.27213607,3.99014843,0.45394600,2.16704726,0.08076408,1.64147439,0.00570751,0.05384453,0.00465656,0.16177898
-2.26613307,3.95026956,0.45069253,2.16322829,0.08132903,1.60936200,0.00613051,0.05298553,0.00465977,0.15532282
-2.26013007,3.91246983,0.44723055,2.16049694,0.08229808,1.57795848,0.00654517,0.05220915,0.00467960,0.14880872
-2.25412706,3.87730670,0.44364385,2.15904900,0.08367807,1.54756787,0.00694481,0.05152128,0.00471564,0.14232910
-2.24812406,3.84522085,0.44001295,2.15903089,0.08546597,1.51843606,0.00732268,0.05092495,0.00476719,0.13597672
-2.24212106,3.81653318,0.43641295,2.16053868,0.08764844,1.49075046,0.00767206,0.05042036,0.00483334,0.12984255
-2.23611806,3.79144705,0.43291184,2.16361932,0.09020149,1.46464198,0.00798651,0.05000501,0.00491301,0.12401374
-2.23011506,3.77005519,0.42956926,2.16827404,0.09309060,1.44018938,0.00826005,0.04967393,0.00500504,0.11857184
-2.22411206,3.75235097,0.42643580,2.17446362,0.09627104,1.41742539,0.00848734,0.04942000,0.00510821,0.11359123
-2.21810905,3.73824304,0.42355278,2.18211523,0.09968855,1.39634435,0.00866384,0.04923436,0.00522136,0.10913778
-2.21210605,3.72757234,0.42095252,2.19113009,0.10328043,1.37691077,0.00878602,0.04910683,0.00534336,0.10526788
-2.20610305,3.72013027,0.41865894,2.20139163,0.10697681,1.35906828,0.00885141,0.04902644,0.00547323,0.10202765
-2.20010005,3.71567658,0.41668838,2.21277324,0.11070235,1.34274835,0.00885872,0.04898187,0.00561009,0.09945245
-2.19409705,3.71395593,0.41505062,2.22514509,0.11437810,1.32787819,0.00880787,0.04896192,0.00575322,0.09756655
-2.18809405,3.71471162,0.41374977,2.23837941,0.11792355,1.31438741,0.00870000,0.04895598,0.00590204,0.09638309
-2.18209105,3.71769579,0.41278509,2.25235368,0.12125889,1.30221299,0.00853743,0.04895430,0.00605606,0.09590402
-2.17608804,3.72267517,0.41215149,2.26695146,0.12430716,1.29130222,0.00832358,0.04894834,0.00621487,0.09612028
-2.17008504,3.72943222,0.41183978,2.28206076,0.12699653,1.28161366,0.00806283,0.04893091,0.00637810,0.09701200
-2.16408204,3.73776159,0.41183639,2.29756995,0.12926227,1.27311598,0.00776040,0.04889626,0.00654530,0.09854874
-2.15807904,3.74746238,0.41212289,2.31336157,0.13104870,1.26578496,0.00742219,0.04884009,0.00671596,0.10068982
-2.15207604,3.75832708,0.41267503,2.32930462,0.13231072,1.25959899,0.00705455,0.04875943,0.00688939,0.10338471
-2.14607304,3.77012831,0.41346168,2.34524594,0.13301504,1.25453351,0.00666414,0.04865248,0.00706466,0.10657350
