energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Zn_p_up,Zn_d_up
-5.80190095,1.49152812,0.01460166,0.01946137,0.00931618,0.75874461,0.30569807,0.05756541,0.97881237,0.10568279
-5.79589795,1.44198045,0.01508124,0.01882468,0.00931277,0.73477555,0.29518347,0.05649093,0.94307678,0.10163848
-5.78989495,1.39229399,0.01565702,0.01823631,0.00936916,0.71070669,0.28448629,0.05553905,0.90651212,0.09754368
-5.78389195,1.34312164,0.01632631,0.01770305,0.00949182,0.68688202,0.27373636,0.05473633,0.86953229,0.09344427
-5.77788894,1.29509521,0.01708468,0.01723083,0.00968613,0.66363626,0.26305807,0.05410891,0.83254743,0.08938429
-5.77188594,1.24880782,0.01792607,0.01682445,0.00995628,0.64128561,0.25256703,0.05368174,0.79595218,0.08540479
-5.76588294,1.20479808,0.01884275,0.01648750,0.01030521,0.62011946,0.24236728,0.05347789,0.76011498,0.08154262
-5.75987994,1.16353703,0.01982544,0.01622217,0.01073452,0.60039344,0.23254911,0.05351791,0.72536905,0.07782960
-5.75387694,1.12541840,0.02086346,0.01602924,0.01124453,0.58232427,0.22318759,0.05381926,0.69200559,0.07429183
-5.74787394,1.09075267,0.02194485,0.01590801,0.01183420,0.56608647,0.21434206,0.05439587,0.66026952,0.07094929
-5.74187094,1.05976519,0.02305663,0.01585633,0.01250118,0.55181123,0.20605636,0.05525779,0.63035790,0.06781578
-5.73586793,1.03259821,0.02418496,0.01587065,0.01324178,0.53958730,0.19836003,0.05641102,0.60242116,0.06489913
-5.72986493,1.00931683,0.02531542,0.01594612,0.01405107,0.52946390,0.19127025,0.05785744,0.57656695,0.06220159
-5.72386193,0.98991813,0.02643329,0.01607672,0.01492284,0.52145537,0.18479443,0.05959491,0.55286623,0.05972057
-5.71785893,0.97434321,0.02752372,0.01625540,0.01584968,0.51554725,0.17893338,0.06161750,0.53136128,0.05744950
-5.71185593,0.96249115,0.02857207,0.01647425,0.01682305,0.51170350,0.17368484,0.06391582,0.51207504,0.05537882
-5.70585293,0.95423436,0.02956408,0.01672470,0.01783331,0.50987442,0.16904708,0.06647749,0.49502118,0.05349704
-5.69984992,0.94943419,0.03048609,0.01699770,0.01886987,0.51000476,0.16502259,0.06928767,0.48021428,0.05179182
-5.69384692,0.94795636,0.03132525,0.01728393,0.01992127,0.51204183,0.16162143,0.07232975,0.46767949,0.05025104
-5.68784392,0.94968515,0.03206964,0.01757397,0.02097535,0.51594290,0.15886420,0.07558600,0.45746106,0.04886367
-5.68184092,0.95453586,0.03270845,0.01785851,0.02201940,0.52168183,0.15678447,0.07903829,0.44962931,0.04762066
-5.67583792,0.96246483,0.03323208,0.01812853,0.02304041,0.52925434,0.15543044,0.08266885,0.44428542,0.04651550
-5.66983492,0.97347663,0.03363224,0.01837548,0.02402530,0.53868181,0.15486583,0.08646094,0.44156401,0.04554473
-5.66383192,0.98762811,0.03390202,0.01859146,0.02496117,0.55001340,0.15516985,0.09039951,0.44163292,0.04470814
-5.65782891,1.00502886,0.03403602,0.01876938,0.02583563,0.56332624,0.15643631,0.09447176,0.44469044,0.04400882
-5.65182591,1.02583832,0.03403035,0.01890307,0.02663708,0.57872359,0.15877173,0.09866751,0.45095982,0.04345302
-5.64582291,1.05025913,0.03388277,0.01898747,0.02735503,0.59633115,0.16229265,0.10297949,0.46068126,0.04304978
-5.63981991,1.07852724,0.03359270,0.01901872,0.02798040,0.61629122,0.16712204,0.10740336,0.47410158,0.04281042
-5.63381691,1.11089869,0.03316129,0.01899423,0.02850578,0.63875516,0.17338499,0.11193753,0.49146199,0.04274792
-5.62781391,1.14763363,0.03259145,0.01891278,0.02892563,0.66387407,0.18120377,0.11658270,0.51298439,0.04287613
-5.62181091,1.18897793,0.03188789,0.01877452,0.02923651,0.69178806,0.19069242,0.12134122,0.53885657,0.04320892
-5.61580790,1.23514309,0.03105711,0.01858098,0.02943713,0.72261452,0.20195096,0.12621610,0.56921711,0.04375930
-5.60980490,1.28628493,0.03010735,0.01833500,0.02952836,0.75643557,0.21505949,0.13120993,0.60414037,0.04453853
-5.60380190,1.34248220,0.02904849,0.01804066,0.02951323,0.79328545,0.23007232,0.13632346,0.64362237,0.04555514
-5.59779890,1.40371567,0.02789199,0.01770313,0.02939671,0.83313817,0.24701236,0.14155424,0.68756813,0.04681416
-5.59179590,1.46984885,0.02665065,0.01732852,0.02918555,0.87589613,0.26586598,0.14689506,0.73578118,0.04831626
-5.58579290,1.54061134,0.02533844,0.01692364,0.02888796,0.92138023,0.28657857,0.15233257,0.78795568,0.05005711
-5.57978989,1.61558565,0.02397021,0.01649576,0.02851325,0.96932225,0.30905105,0.15784589,0.84367197,0.05202682
-5.57378689,1.69419860,0.02256142,0.01605239,0.02807148,1.01935976,0.33313747,0.16340557,0.90239562,0.05420955
-5.56778389,1.77571794,0.02112780,0.01560099,0.02757301,1.07103441,0.35864395,0.16897281,0.96348062,0.05658331
-5.56178089,1.85925490,0.01968499,0.01514867,0.02702816,1.12379375,0.38532906,0.17449910,1.02617673,0.05911994
-5.55577789,1.94377316,0.01824823,0.01470201,0.02644677,1.17699688,0.41290582,0.17992630,1.08964103,0.06178533
-5.54977489,2.02810425,0.01683199,0.01426680,0.02583792,1.22992419,0.44104531,0.18518724,1.15295347,0.06453986
-5.54377189,2.11096943,0.01544970,0.01384784,0.02520961,1.28179083,0.46938190,0.19020685,1.21513625,0.06733901
-5.53776888,2.19100745,0.01411345,0.01344886,0.02456859,1.33176387,0.49752007,0.19490374,1.27517622,0.07013426
-5.53176588,2.26680760,0.01283375,0.01307236,0.02392026,1.37898261,0.52504270,0.19919232,1.33204992,0.07287415
-5.52576288,2.33694683,0.01161939,0.01271967,0.02326858,1.42258128,0.55152046,0.20298520,1.38475024,0.07550548
-5.51975988,2.40002988,0.01047733,0.01239091,0.02261616,1.46171356,0.57652235,0.20619601,1.43231387,0.07797469
-5.51375688,2.45473074,0.00941263,0.01208514,0.02196439,1.49557778,0.59962673,0.20874227,1.47384843,0.08022932
-5.50775388,2.49983394,0.00842849,0.01180045,0.02131360,1.52344197,0.62043269,0.21054839,1.50855846,0.08221950
-5.50175088,2.53427399,0.00752632,0.01153419,0.02066335,1.54466766,0.63857132,0.21154855,1.53576902,0.08389943
-5.49574787,2.55717140,0.00670588,0.01128316,0.02001269,1.55873152,0.65371643,0.21168935,1.55494622,0.08522882
-5.48974487,2.56786360,0.00596542,0.01104386,0.01936043,1.56524386,0.66559435,0.21093215,1.56571369,0.08617417
-5.48374187,2.56592973,0.00530191,0.01081274,0.01870550,1.56396322,0.67399245,0.20925491,1.56786448,0.08670997
-5.47773887,2.55120802,0.00471128,0.01058646,0.01804721,1.55480648,0.67876597,0.20665351,1.56136787,0.08681954
-5.47173587,2.52380507,0.00418861,0.01036210,0.01738551,1.53785401,0.67984300,0.20314246,1.54637077,0.08649573
-5.46573287,2.48409674,0.00372841,0.01013741,0.01672119,1.51334965,0.67722728,0.19875502,1.52319386,0.08574130
-5.45972986,2.43272045,0.00332484,0.00991093,0.01605607,1.48169553,0.67099877,0.19354259,1.49232248,0.08456897
-5.45372686,2.37055933,0.00297192,0.00968219,0.01539310,1.44344199,0.66131193,0.18757360,1.45439274,0.08300122
-5.44772386,2.29871882,0.00266372,0.00945173,0.01473637,1.39927289,0.64839169,0.18093173,1.41017333,0.08106967
-5.44172086,2.21849653,0.00239449,0.00922119,0.01409113,1.34998702,0.63252740,0.17371374,1.36054390,0.07881431
-5.43571786,2.13134679,0.00215888,0.00899326,0.01346369,1.29647628,0.61406480,0.16602687,1.30647060,0.07628233
-5.42971486,2.03884091,0.00195192,0.00877166,0.01286127,1.23970149,0.59339640,0.15798594,1.24897987,0.07352689
-5.42371186,1.94262483,0.00176920,0.00856094,0.01229184,1.18066660,0.57095058,0.14971032,1.18913126,0.07060551
-5.41770885,1.84437558,0.00160682,0.00836643,0.01176386,1.12039237,0.54717975,0.14132079,1.12799028,0.06757856
-5.41170585,1.74575796,0.00146149,0.00819395,0.01128603,1.05989029,0.52254812,0.13293653,1.06660207,0.06450748
-5.40570285,1.64838295,0.00133046,0.00804966,0.01086698,1.00013760,0.49751928,0.12467216,1.00596673,0.06145312
-5.39969985,1.55376896,0.00121149,0.00793976,0.01051499,0.94205419,0.47254423,0.11663514,0.94701696,0.05847410
-5.39369685,1.46330724,0.00110288,0.00787029,0.01023767,0.88648198,0.44805005,0.10892343,0.89059860,0.05562527
-5.38769385,1.37823215,0.00100338,0.00784683,0.01004163,0.83416735,0.42442971,0.10162353,0.83745454,0.05295627
-5.38169085,1.29959710,0.00091212,0.00787428,0.00993221,0.78574700,0.40203324,0.09480899,0.78821223,0.05051036
-5.37568784,1.22825663,0.00082862,0.00795660,0.00991320,0.74173752,0.38116052,0.08853932,0.74337503,0.04832346
-5.36968484,1.16485491,0.00075269,0.00809666,0.00998661,0.70252878,0.36205592,0.08285941,0.70331741,0.04642338
-5.36368184,1.10982067,0.00068441,0.00829606,0.01015245,0.66838119,0.34490477,0.07779940,0.66828404,0.04482941
-5.35767884,1.06336850,0.00062414,0.00855498,0.01040863,0.63942670,0.32983190,0.07337492,0.63839230,0.04355213
-5.35167584,1.02550611,0.00057240,0.00887219,0.01075081,0.61567339,0.31690201,0.06958782,0.61363838,0.04259352
-5.34567284,0.99604722,0.00052995,0.00924502,0.01117247,0.59701326,0.30612197,0.06642720,0.59390614,0.04194727
-5.33966983,0.97462927,0.00049774,0.00966939,0.01166485,0.58323295,0.29744475,0.06387074,0.57897870,0.04159948
-5.33366683,0.96073551,0.00047690,0.01014002,0.01221718,0.57402689,0.29077485,0.06188632,0.56855207,0.04152938
-5.32766383,0.95372040,0.00046876,0.01065054,0.01281679,0.56901246,0.28597505,0.06043377,0.56225041,0.04171044
-5.32166083,0.95283762,0.00047490,0.01119382,0.01344941,0.56774659,0.28287405,0.05946677,0.55964233,0.04211144
-5.31565783,0.95726971,0.00049708,0.01176221,0.01409952,0.56974326,0.28127482,0.05893482,0.56025783,0.04269779
-5.30965483,0.96615844,0.00053733,0.01234790,0.01475071,0.57449147,0.28096342,0.05878516,0.56360525,0.04343285
-5.30365183,0.97863494,0.00059791,0.01294332,0.01538610,0.58147292,0.28171778,0.05896465,0.56918775,0.04427926
-5.29764882,0.99384876,0.00068132,0.01354145,0.01598888,0.59017921,0.28331633,0.05942152,0.57651901,0.04520028
-5.29164582,1.01099496,0.00079031,0.01413627,0.01654268,0.60012769,0.28554619,0.06010698,0.58513747,0.04616100
-5.28564282,1.02933844,0.00092783,0.01472304,0.01703216,0.61087590,0.28821057,0.06097652,0.59461908,0.04712955
-5.27963982,1.04823501,0.00109701,0.01529864,0.01744339,0.62203390,0.29113531,0.06199110,0.60458801,0.04807804
-5.27363682,1.06714829,0.00130107,0.01586176,0.01776428,0.63327442,0.29417425,0.06311797,0.61472521,0.04898338
-5.26763382,1.08566245,0.00154330,0.01641312,0.01798499,0.64434043,0.29721344,0.06433120,0.62477471,0.04982795
-5.26163082,1.10349011,0.00182694,0.01695549,0.01809816,0.65505004,0.30017405,0.06561197,0.63454752,0.05059996
-5.25562781,1.12047559,0.00215504,0.01749365,0.01809914,0.66529863,0.30301388,0.06694855,0.64392314,0.05129367
-5.24962481,1.13659321,0.00253041,0.01803429,0.01798609,0.67505829,0.30572759,0.06833595,0.65284878,0.05190931
-5.24362181,1.15194123,0.00295541,0.01858573,0.01776001,0.68437456,0.30834558,0.06977542,0.66133642,0.05245284
-5.23761881,1.16673129,0.00343185,0.01915758,0.01742468,0.69336073,0.31093171,0.07127358,0.66945783,0.05293549
-5.23161581,1.18127425,0.00396084,0.01976034,0.01698641,0.70218993,0.31357984,0.07284151,0.67733795,0.05337311
-5.22561281,1.19596272,0.00454264,0.02040487,0.01645389,0.71108540,0.31640946,0.07449362,0.68514668,0.05378533
-5.21960980,1.21125109,0.00517657,0.02110184,0.01583780,0.72030916,0.31956041,0.07624641,0.69308957,0.05419471
-5.21360680,1.22763383,0.00586086,0.02186121,0.01515048,0.73014966,0.32318707,0.07811723,0.70139774,0.05462565
-5.20760380,1.24562283,0.00659264,0.02269158,0.01440550,0.74090881,0.32745198,0.08012302,0.71031718,0.05510340
-5.20160080,1.26572460,0.00736785,0.02359974,0.01361726,0.75288885,0.33251927,0.08227913,0.72009808,0.05565295
-5.19559780,1.28841831,0.00818129,0.02459012,0.01280058,0.76637945,0.33854800,0.08459823,0.73098420,0.05629803
-5.18959480,1.31413520,0.00902666,0.02566443,0.01197028,0.78164568,0.34568565,0.08708934,0.74320293,0.05706016
-5.18359180,1.34324035,0.00989666,0.02682134,0.01114085,0.79891704,0.35406200,0.08975714,0.75695613,0.05795776
-5.17758879,1.37601725,0.01078321,0.02805633,0.01032616,0.81837811,0.36378351,0.09260135,0.77241209,0.05900551
-5.17158579,1.41265585,0.01167757,0.02936164,0.00953913,0.84016100,0.37492845,0.09561651,0.78969889,0.06021371
-5.16558279,1.45324432,0.01257066,0.03072635,0.00879163,0.86433990,0.38754294,0.09879182,0.80889933,0.06158799
-5.15957979,1.49776488,0.01345331,0.03213664,0.00809429,0.89092786,0.40163803,0.10211139,0.83004755,0.06312909
-5.15357679,1.54609364,0.01431657,0.03357612,0.00745645,0.91987590,0.41718789,0.10555460,0.85312740,0.06483287
-5.14757379,1.59800445,0.01515204,0.03502636,0.00688612,0.95107433,0.43412929,0.10909670,0.87807263,0.06669049
-5.14157079,1.65317639,0.01595213,0.03646743,0.00639005,0.98435626,0.45236223,0.11270959,0.90476874,0.06868879
-5.13556778,1.71120443,0.01671037,0.03787854,0.00597371,1.01950293,0.47175189,0.11636269,0.93305641,0.07081081
-5.12956478,1.77161277,0.01742162,0.03923880,0.00564145,1.05625070,0.49213165,0.12002394,0.96273631,0.07303638
-5.12356178,1.83387002,0.01808226,0.04052788,0.00539652,1.09429916,0.51330718,0.12366077,0.99357483,0.07534290
-5.11755878,1.89740546,0.01869028,0.04172673,0.00524120,1.13332004,0.53506139,0.12724106,1.02531074,0.07770602
-5.11155578,1.96162549,0.01924534,0.04281825,0.00517685,1.17296628,0.55715995,0.13073403,1.05766204,0.08010051
-5.10555278,2.02592943,0.01974866,0.04378789,0.00520399,1.21288099,0.57935727,0.13411101,1.09033288,0.08250092
-5.09954977,2.08972385,0.02020292,0.04462410,0.00532230,1.25270556,0.60140254,0.13734596,1.12302006,0.08488230
-5.09354677,2.15243469,0.02061199,0.04531874,0.00553065,1.29208677,0.62304566,0.14041590,1.15541884,0.08722077
-5.08754377,2.21351660,0.02098067,0.04586731,0.00582708,1.33068235,0.64404269,0.14330105,1.18722767,0.08949395
-5.08154077,2.27245908,0.02131434,0.04626901,0.00620875,1.36816491,0.66416071,0.14598473,1.21815182,0.09168126
-5.07553777,2.32878930,0.02161853,0.04652671,0.00667188,1.40422393,0.68318176,0.14845313,1.24790557,0.09376407
-5.06953477,2.38207166,0.02189853,0.04664670,0.00721165,1.43856614,0.70090584,0.15069476,1.27621322,0.09572566
-5.06353177,2.43190426,0.02215900,0.04663835,0.00782220,1.47091409,0.71715285,0.15269992,1.30280879,0.09755110
-5.05752876,2.47791305,0.02240357,0.04651363,0.00849650,1.50100353,0.73176343,0.15445986,1.32743487,0.09922696
-5.05152576,2.51974416,0.02263453,0.04628649,0.00922632,1.52857979,0.74459893,0.15596612,1.34984073,0.10074093
-5.04552276,2.55705534,0.02285261,0.04597219,0.01000224,1.55339372,0.75554044,0.15720967,1.36978019,0.10208141
-5.03951976,2.58950764,0.02305678,0.04558659,0.01081368,1.57519786,0.76448727,0.15818035,1.38700967,0.10323710
-5.03351676,2.61675806,0.02324424,0.04514540,0.01164894,1.59374317,0.77135501,0.15886625,1.40128680,0.10419658
-5.02751376,2.63845430,0.02341045,0.04466345,0.01249536,1.60877703,0.77607349,0.15925347,1.41237007,0.10494802
-5.02151076,2.65423234,0.02354931,0.04415401,0.01333945,1.62004295,0.77858487,0.15932597,1.42001974,0.10547898
-5.01550775,2.66371744,0.02365342,0.04362822,0.01416719,1.62728219,0.77884210,0.15906577,1.42400039,0.10577629
-5.00950475,2.66652900,0.02371445,0.04309461,0.01496423,1.63023765,0.77680797,0.15845341,1.42408512,0.10582625
-5.00350175,2.66228927,0.02372355,0.04255876,0.01571627,1.62865986,0.77245492,0.15746866,1.42006132,0.10561481
-4.99749875,2.65063569,0.02367183,0.04202312,0.01640934,1.62231511,0.76576553,0.15609141,1.41173802,0.10512805
-4.99149575,2.63123638,0.02355086,0.04148701,0.01703022,1.61099514,0.75673393,0.15430284,1.39895420,0.10435275
-4.98549275,2.60380788,0.02335317,0.04094671,0.01756676,1.59452807,0.74536772,0.15208664,1.38158797,0.10327707
-4.97948974,2.56813417,0.02307270,0.04039587,0.01800825,1.57278985,0.73169054,0.14943025,1.35956566,0.10189129
-4.97348674,2.52408582,0.02270519,0.03982584,0.01834572,1.54571552,0.71574490,0.14632617,1.33287066,0.10018865
-4.96748374,2.47163786,0.02224857,0.03922631,0.01857223,1.51330959,0.69759499,0.14277306,1.30155096,0.09816608
-4.96148074,2.41088536,0.02170314,0.03858595,0.01868309,1.47565468,0.67732935,0.13877668,1.26572519,0.09582486
-4.95547774,2.34205539,0.02107174,0.03789307,0.01867601,1.43291793,0.65506292,0.13435062,1.22558639,0.09317124
-4.94947474,2.26551451,0.02035976,0.03713641,0.01855118,1.38535449,0.63093841,0.12951666,1.18140320,0.09021677
-4.94347174,2.18177116,0.01957509,0.03630576,0.01831129,1.33330782,0.60512657,0.12430486,1.13351831,0.08697854
-4.93746873,2.09147237,0.01872791,0.03539265,0.01796140,1.27720658,0.57782552,0.11875326,1.08234398,0.08347910
-4.93146573,1.99539496,0.01783044,0.03439090,0.01750888,1.21755810,0.54925872,0.11290725,1.02835470,0.07974629
-4.92546273,1.89443137,0.01689659,0.03329701,0.01696309,1.15493862,0.51967192,0.10681865,0.97207744,0.07581269
-4.91945973,1.78957067,0.01594157,0.03211050,0.01633518,1.08998079,0.48932889,0.10054449,0.91407964,0.07171497
-4.91345673,1.68187575,0.01498147,0.03083405,0.01563771,1.02335894,0.45850636,0.09414562,0.85495570,0.06749308
-4.90745373,1.57245764,0.01403281,0.02947349,0.01488433,0.95577268,0.42748816,0.08768513,0.79531245,0.06318927
-4.90145073,1.46244810,0.01311206,0.02803771,0.01408937,0.88792979,0.39655896,0.08122676,0.73575425,0.05884700
-4.89544772,1.35297194,0.01223530,0.02653832,0.01326745,0.82052903,0.36599787,0.07483331,0.67686855,0.05450990
-4.88944472,1.24512006,0.01141776,0.02498936,0.01243315,0.75424359,0.33607212,0.06856509,0.61921233,0.05022070
-4.88344172,1.13992452,0.01067352,0.02340678,0.01160058,0.68970598,0.30703119,0.06247862,0.56330007,0.04602018
-4.87743872,1.03833658,0.01001526,0.02180796,0.01078314,0.62749491,0.27910161,0.05662541,0.50959369,0.04194633
-4.87143572,0.94120843,0.00945395,0.02021118,0.00999318,0.56812449,0.25248258,0.05105109,0.45849482,0.03803353
-4.86543272,0.84927919,0.00899881,0.01863504,0.00924178,0.51203623,0.22734257,0.04579472,0.41033945,0.03431201
-4.85942971,0.76316553,0.00865710,0.01709800,0.00853860,0.45959386,0.20381713,0.04088848,0.36539517,0.03080735
-4.85342671,0.68335685,0.00843416,0.01561788,0.00789171,0.41108097,0.18200766,0.03635748,0.32386080,0.02754033
-4.84742371,0.61021480,0.00833336,0.01421149,0.00730756,0.36670140,0.16198142,0.03221994,0.28586828,0.02452678
-4.84142071,0.54397692,0.00835617,0.01289427,0.00679096,0.32658200,0.14377250,0.02848754,0.25148644,0.02177772
-4.83541771,0.48476360,0.00850224,0.01168008,0.00634507,0.29077749,0.12738367,0.02516594,0.22072645,0.01929957
-4.82941471,0.43258790,0.00876954,0.01058100,0.00597149,0.25927696,0.11278905,0.02225538,0.19354829,0.01709455
-4.82341171,0.38736727,0.00915442,0.00960725,0.00567039,0.23201149,0.09993730,0.01975150,0.16986810,0.01516103
-4.81740870,0.34893665,0.00965183,0.00876717,0.00544059,0.20886254,0.08875530,0.01764599,0.14956577,0.01349412
-4.81140570,0.31706197,0.01025544,0.00806719,0.00527975,0.18967055,0.07915199,0.01592742,0.13249250,0.01208612
-4.80540270,0.29145353,0.01095776,0.00751193,0.00518448,0.17424338,0.07102236,0.01458189,0.11847800,0.01092705
-4.79939970,0.27177867,0.01175036,0.00710421,0.00515059,0.16236425,0.06425133,0.01359364,0.10733692,0.01000514
-4.79339670,0.25767313,0.01262396,0.00684518,0.00517317,0.15379900,0.05871746,0.01294554,0.09887456,0.00930731
-4.78739370,0.24875100,0.01356856,0.00673434,0.00524680,0.14830221,0.05429639,0.01261954,0.09289148,0.00881946
-4.78139070,0.24461285,0.01457358,0.00676962,0.00536567,0.14562244,0.05086388,0.01259684,0.08918704,0.00852691
-4.77538769,0.24485216,0.01562794,0.00694739,0.00552375,0.14550625,0.04829853,0.01285811,0.08756205,0.00841453
-4.76938469,0.24906006,0.01672016,0.00726247,0.00571487,0.14770128,0.04648406,0.01338354,0.08782026,0.00846698
-4.76338169,0.25682855,0.01783841,0.00770814,0.00593286,0.15195835,0.04531119,0.01415276,0.08976925,0.00866883
-4.75737869,0.26775261,0.01897059,0.00827611,0.00617160,0.15803288,0.04467912,0.01514485,0.09322049,0.00900460
-4.75137569,0.28143142,0.02010435,0.00895654,0.00642512,0.16568578,0.04449676,0.01633818,0.09798907,0.00945882
-4.74537269,0.29746927,0.02122717,0.00973797,0.00668764,0.17468405,0.04468359,0.01771040,0.10389317,0.01001604
-4.73936968,0.31547643,0.02232636,0.01060742,0.00695361,0.18480144,0.04517037,0.01923840,0.11075353,0.01066086
-4.73336668,0.33507056,0.02338916,0.01155041,0.00721777,0.19581924,0.04589963,0.02089842,0.11839310,0.01137797
-4.72736368,0.35587883,0.02440276,0.01255110,0.00747516,0.20752761,0.04682608,0.02266618,0.12663709,0.01215220
-4.72136068,0.37754124,0.02535443,0.01359247,0.00772118,0.21972745,0.04791701,0.02451724,0.13531353,0.01296867
-4.71535768,0.39971527,0.02623162,0.01465658,0.00795156,0.23223309,0.04915253,0.02642747,0.14425445,0.01381295
-4.70935468,0.42208188,0.02702209,0.01572485,0.00816250,0.24487570,0.05052600,0.02837365,0.15329773,0.01467128
-4.70335168,0.44435286,0.02771409,0.01677852,0.00835060,0.25750746,0.05204437,0.03033416,0.16228955,0.01553084
-4.69734867,0.46627941,0.02829661,0.01779903,0.00851299,0.27000642,0.05372852,0.03228990,0.17108752,0.01638010
-4.69134567,0.48766145,0.02875955,0.01876855,0.00864736,0.28228174,0.05561361,0.03422517,0.17956412,0.01720918
-4.68534267,0.50835735,0.02909404,0.01967045,0.00875199,0.29427918,0.05774936,0.03612864,0.18761054,0.01801022
-4.67933967,0.52829344,0.02929263,0.02048988,0.00882586,0.30598632,0.06020018,0.03799428,0.19514052,0.01877775
-4.67333667,0.54747258,0.02934962,0.02121419,0.00886865,0.31743733,0.06304504,0.03982221,0.20209396,0.01950905
-4.66733367,0.56598123,0.02926127,0.02183346,0.00888083,0.32871668,0.06637709,0.04161939,0.20844016,0.02020444
-4.66133067,0.58399410,0.02902600,0.02234077,0.00886366,0.33996144,0.07030274,0.04340016,0.21418023,0.02086748
-4.65532766,0.60177584,0.02864457,0.02273258,0.00881922,0.35136179,0.07494033,0.04518641,0.21934862,0.02150506
-4.64932466,0.61967908,0.02812018,0.02300879,0.00875040,0.36315927,0.08041809,0.04700753,0.22401339,0.02212739
-4.64332166,0.63813837,0.02745849,0.02317285,0.00866084,0.37564254,0.08687143,0.04889992,0.22827512,0.02274782
