energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-4.30115058,2.08575671,0.01644737,0.52095270,0.02739933,0.65135340,2.02158362,0.68775366
-4.29514757,2.23370129,0.01672145,0.56219326,0.02954298,0.69470518,2.17606188,0.73551664
-4.28914457,2.37873919,0.01693582,0.60273455,0.03174052,0.73718089,2.32747962,0.78209451
-4.28314157,2.51914323,0.01709507,0.64199158,0.03398753,0.77834457,2.47371233,0.82691086
-4.27713857,2.65320781,0.01720513,0.67937239,0.03627990,0.81777295,2.61262933,0.86940157
-4.27113557,2.77929087,0.01727295,0.71429396,0.03861372,0.85506483,2.74215086,0.90902912
-4.26513257,2.89585450,0.01730619,0.74619859,0.04098494,0.88984971,2.86030587,0.94529630
-4.25912956,3.00150251,0.01731286,0.77456999,0.04338902,0.92179521,2.96528810,0.97775872
-4.25312656,3.09501333,0.01730090,0.79894857,0.04582042,0.95061296,3.05550787,1.00603556
-4.24712356,3.17536672,0.01727781,0.81894498,0.04827215,0.97606273,3.12963742,1.02981804
-4.24112056,3.24176330,0.01725032,0.83425161,0.05073517,0.99795472,3.18664762,1.04887541
-4.23511756,3.29363620,0.01722400,0.84465123,0.05319796,1.01614983,3.22583460,1.06305804
-4.22911456,3.33065461,0.01720306,0.85002262,0.05564598,1.03055825,3.24683517,1.07229774
-4.22311156,3.35271949,0.01719013,0.85034291,0.05806143,1.04113641,3.24963050,1.07660537
-4.21710855,3.35995211,0.01718611,0.84568658,0.06042298,1.04788269,3.23453832,1.07606590
-4.21110555,3.35267658,0.01719018,0.83622122,0.06270582,1.05083234,3.20219426,1.07083149
-4.20510255,3.33139767,0.01719985,0.82220047,0.06488187,1.05005195,3.15352371,1.06111293
-4.19909955,3.29677559,0.01721107,0.80395439,0.06692018,1.04563403,3.08970591,1.04717013
-4.19309655,3.24959935,0.01721852,0.78187798,0.06878761,1.03769209,3.01213226,1.02930207
-4.18709355,3.19076039,0.01721583,0.75641831,0.07044973,1.02635659,2.92236131,1.00783702
-4.18109055,3.12122792,0.01719600,0.72806099,0.07187185,1.01177210,2.82207249,0.98312331
-4.17508754,3.04202715,0.01715177,0.69731658,0.07302023,0.99409574,2.71302100,0.95552125
-4.16908454,2.95422140,0.01707604,0.66470755,0.07386336,0.97349711,2.59699560,0.92539636
-4.16308154,2.85889842,0.01696231,0.63075621,0.07437333,0.95015944,2.47578116,0.89311429
-4.15707854,2.75716117,0.01680508,0.59597420,0.07452702,0.92428202,2.35112687,0.85903721
-4.15107554,2.65012266,0.01660024,0.56085352,0.07430737,0.89608333,2.22472103,0.82352181
-4.14507254,2.53890435,0.01634543,0.52585960,0.07370427,0.86580475,2.09817261,0.78691867
-4.13906953,2.42463711,0.01604030,0.49142617,0.07271543,0.83371430,1.97299928,0.74957255
-4.13306653,2.30846385,0.01568671,0.45795191,0.07134679,0.80011003,1.85062133,0.71182349
-4.12706353,2.19154255,0.01528888,0.42579889,0.06961278,0.76532262,1.73236058,0.67400819
-4.12106053,2.07504875,0.01485346,0.39529220,0.06753613,0.72971696,1.61944308,0.63646137
-4.11505753,1.96017636,0.01438948,0.36672081,0.06514751,0.69369218,1.51300422,0.59951669
-4.10905453,1.84813612,0.01390823,0.34033910,0.06248475,0.65768020,1.41409504,0.56350711
-4.10305153,1.74015100,0.01342316,0.31636890,0.05959187,0.62214258,1.32368837,0.52876425
-4.09704852,1.63744819,0.01294953,0.29500158,0.05651787,0.58756561,1.24268370,0.49561690
-4.09104552,1.54124775,0.01250420,0.27640012,0.05331541,0.55445386,1.17190981,0.46438834
-4.08504252,1.45274785,0.01210524,0.26070072,0.05003935,0.52332228,1.11212452,0.43539278
-4.07903952,1.37310713,0.01177155,0.24801407,0.04674523,0.49468710,1.06401110,0.40893089
-4.07303652,1.30342464,0.01152242,0.23842591,0.04348787,0.46905574,1.02817117,0.38528458
-4.06703352,1.24471808,0.01137710,0.23199709,0.04031996,0.44691617,1.00511435,0.36471133
-4.06103052,1.19790097,0.01135431,0.22876299,0.03729081,0.42872585,0.99524492,0.34743823
-4.05502751,1.16375978,0.01147177,0.22873249,0.03444528,0.41490067,0.99884622,0.33365606
-4.04902451,1.14293148,0.01174567,0.23188654,0.03182284,0.40580414,1.01606360,0.32351357
-4.04302151,1.13588269,0.01219024,0.23817649,0.02945687,0.40173709,1.04688693,0.31711227
-4.03701851,1.14289076,0.01281717,0.24752238,0.02737416,0.40292822,1.09113370,0.31450195
-4.03101551,1.16402788,0.01363520,0.25981137,0.02559456,0.40952565,1.14843401,0.31567706
-4.02501251,1.19914860,0.01464965,0.27489645,0.02413089,0.42158983,1.21821850,0.32057418
-4.01900950,1.24788139,0.01586200,0.29259562,0.02298893,0.43908790,1.29971040,0.32907074
-4.01300650,1.30962500,0.01726956,0.31269178,0.02216763,0.46189002,1.39192275,0.34098502
-4.00700350,1.38354974,0.01886514,0.33493337,0.02165941,0.48976756,1.49366161,0.35607758
-4.00100050,1.46860443,0.02063692,0.35903593,0.02145054,0.52239368,1.60353599,0.37405419
-3.99499750,1.56352903,0.02256834,0.38468461,0.02152171,0.55934635,1.71997477,0.39457020
-3.98899450,1.66687329,0.02463818,0.41153782,0.02184855,0.60011399,1.84125089,0.41723643
-3.98299150,1.77702136,0.02682073,0.43923182,0.02240231,0.64410388,1.96551235,0.44162648
-3.97698849,1.89222225,0.02908619,0.46738635,0.02315055,0.69065337,2.09081969,0.46728535
-3.97098549,2.01062565,0.03140116,0.49561123,0.02405790,0.73904376,2.21518872,0.49373928
-3.96498249,2.13032267,0.03372937,0.52351365,0.02508684,0.78851675,2.33663751,0.52050656
-3.95897949,2.24939043,0.03603249,0.55070621,0.02619851,0.83829308,2.45323592,0.54710911
-3.95297649,2.36593966,0.03827112,0.57681531,0.02735358,0.88759295,2.56315593,0.57308449
-3.94697349,2.47816367,0.04040590,0.60148971,0.02851309,0.93565765,2.66472083,0.59799810
-3.94097049,2.58438745,0.04239864,0.62440906,0.02963929,0.98177172,2.75645133,0.62145501
-3.93496748,2.68311507,0.04421354,0.64529202,0.03069647,1.02528480,2.83710649,0.64311126
-3.92896448,2.77307365,0.04581839,0.66390369,0.03165176,1.06563244,2.90571778,0.66268403
-3.92296148,2.85325211,0.04718565,0.68006213,0.03247585,1.10235490,2.96161468,0.67996038
-3.91695848,2.92293312,0.04829351,0.69364361,0.03314360,1.13511312,3.00444046,0.69480414
-3.91095548,2.98171656,0.04912669,0.70458639,0.03363461,1.16370108,3.03415739,0.70716064
-3.90495248,3.02953327,0.04967711,0.71289277,0.03393360,1.18805391,3.05104109,0.71705901
-3.89894947,3.06664816,0.04994431,0.71862933,0.03403068,1.20825109,3.05566388,0.72461180
-3.89294647,3.09365200,0.04993555,0.72192516,0.03392145,1.22451454,3.04886801,0.73001188
-3.88694347,3.11144178,0.04966572,0.72296810,0.03360695,1.23720137,3.03172971,0.73352659
-3.88094047,3.12118995,0.04915691,0.72199903,0.03309343,1.24679133,3.00551552,0.73548913
-3.87493747,3.12430322,0.04843771,0.71930431,0.03239201,1.25386939,2.97163285,0.73628759
-3.86893447,3.12237226,0.04754232,0.71520651,0.03151812,1.25910387,2.93157674,0.73635170
-3.86293147,3.11711378,0.04650936,0.71005380,0.03049091,1.26322090,2.88687502,0.73613785
-3.85692846,3.11030702,0.04538063,0.70420821,0.02933252,1.26697609,2.83903428,0.73611278
-3.85092546,3.10372696,0.04419960,0.69803317,0.02806726,1.27112455,2.78948854,0.73673647
-3.84492246,3.09907663,0.04301002,0.69188085,0.02672077,1.27639020,2.73955284,0.73844493
-3.83891946,3.09792106,0.04185432,0.68607957,0.02531923,1.28343587,2.69038327,0.74163334
-3.83291646,3.10162548,0.04077224,0.68092190,0.02388851,1.29283505,2.64294488,0.74664037
-3.82691346,3.11130018,0.03979945,0.67665387,0.02245342,1.30504670,2.59798843,0.75373408
-3.82091046,3.12775428,0.03896637,0.67346563,0.02103707,1.32039404,2.55603643,0.76310024
-3.81490745,3.15146034,0.03829717,0.67148407,0.01966024,1.33904827,2.51737874,0.77483327
-3.80890445,3.18253143,0.03780899,0.67076773,0.01834099,1.36101795,2.48207730,0.78893055
-3.80290145,3.22071164,0.03751146,0.67130405,0.01709430,1.38614451,2.44997942,0.80529013
-3.79689845,3.26538087,0.03740641,0.67300946,0.01593188,1.41410433,2.42073868,0.82371224
-3.79089545,3.31557366,0.03748791,0.67573204,0.01486213,1.44441723,2.39384216,0.84390455
-3.78489245,3.37001180,0.03774260,0.67925693,0.01389017,1.47646126,2.36864275,0.86549108
-3.77888944,3.42714941,0.03815023,0.68331420,0.01301806,1.50949323,2.34439486,0.88802457
-3.77288644,3.48522910,0.03868442,0.68758901,0.01224501,1.54267436,2.32029209,0.91100181
-3.76688344,3.54234683,0.03931372,0.69173360,0.01156776,1.57509990,2.29550538,0.93388143
-3.76088044,3.59652314,0.04000272,0.69538082,0.01098097,1.60583175,2.26922008,0.95610344
-3.75487744,3.64577774,0.04071336,0.69815840,0.01047769,1.63393259,2.24067063,0.97710977
-3.74887444,3.68820448,0.04140628,0.69970373,0.01004972,1.65850032,2.20917182,0.99636487
-3.74287144,3.72204350,0.04204224,0.69967831,0.00968815,1.67870116,2.17414543,1.01337563
-3.73686843,3.74574755,0.04258343,0.69778133,0.00938371,1.69380023,2.13514168,1.02770958
-3.73086543,3.75803962,0.04299480,0.69376190,0.00912717,1.70318809,2.09185485,1.03901065
-3.72486243,3.75795942,0.04324517,0.68742932,0.00890968,1.70640231,2.04413284,1.04701185
-3.71885943,3.74489677,0.04330829,0.67866108,0.00872299,1.70314302,1.99198049,1.05154409
-3.71285643,3.71861059,0.04316360,0.66740813,0.00855969,1.69328191,1.93555693,1.05254096
-3.70685343,3.67923269,0.04279680,0.65369732,0.00841331,1.67686432,1.87516733,1.05003919
-3.70085043,3.62725675,0.04220018,0.63763098,0.00827839,1.65410450,1.81124951,1.04417483
-3.69484742,3.56351292,0.04137273,0.61938357,0.00815048,1.62537434,1.74435631,1.03517542
-3.68884442,3.48912986,0.04031993,0.59919568,0.00802612,1.59118630,1.67513450,1.02334851
-3.68284142,3.40548620,0.03905339,0.57736571,0.00790267,1.55217152,1.60430128,1.00906734
-3.67683842,3.31415391,0.03759026,0.55423955,0.00777828,1.50905420,1.53261941,0.99275430
-3.67083542,3.21683667,0.03595243,0.53019885,0.00765169,1.46262365,1.46087206,0.97486301
-3.66483242,3.11530615,0.03416567,0.50564833,0.00752208,1.41370538,1.38983834,0.95586006
-3.65882941,3.01133925,0.03225865,0.48100271,0.00738894,1.36313259,1.32027070,0.93620722
-3.65282641,2.90665928,0.03026186,0.45667384,0.00725193,1.31171942,1.25287471,0.91634494
-3.64682341,2.80288328,0.02820667,0.43305857,0.00711075,1.26023700,1.18829224,0.89667781
-3.64082041,2.70147787,0.02612427,0.41052764,0.00696509,1.20939322,1.12708834,0.87756272
-3.63481741,2.60372465,0.02404482,0.38941630,0.00681453,1.15981691,1.06974214,0.85929987
-3.62881441,2.51069640,0.02199664,0.37001660,0.00665854,1.11204678,1.01664198,0.84212706
-3.62281141,2.42324399,0.02000555,0.35257184,0.00649647,1.06652501,0.96808452,0.82621713
-3.61680840,2.34199378,0.01809437,0.33727310,0.00632761,1.02359566,0.92427751,0.81167848
-3.61080540,2.26735458,0.01628255,0.32425791,0.00615117,0.98350701,0.88534595,0.79855836
-3.60480240,2.19953300,0.01458594,0.31361107,0.00596642,0.94641762,0.85134083,0.78684854
-3.59879940,2.13855539,0.01301676,0.30536729,0.00577271,0.91240510,0.82224985,0.77649278
-3.59279640,2.08429494,0.01158364,0.29951558,0.00556958,0.88147692,0.79800952,0.76739575
-3.58679340,2.03650181,0.01029176,0.29600503,0.00535678,0.85358241,0.77851781,0.75943270
-3.58079040,1.99483485,0.00914315,0.29475174,0.00513437,0.82862519,0.76364667,0.75245945
-3.57478739,1.95889320,0.00813695,0.29564651,0.00490273,0.80647540,0.75325399,0.74632226
-3.56878439,1.92824637,0.00726982,0.29856294,0.00466260,0.78698109,0.74719428,0.74086721
-3.56278139,1.90246182,0.00653629,0.30336570,0.00441508,0.76997851,0.74532789,0.73594870
-3.55677839,1.88112916,0.00592914,0.30991847,0.00416158,0.75530095,0.74752835,0.73143690
-3.55077539,1.86388023,0.00543979,0.31809136,0.00390382,0.74278593,0.75368766,0.72722405
-3.54477239,1.85040502,0.00505867,0.32776743,0.00364378,0.73228088,0.76371957,0.72322936
-3.53876938,1.84046294,0.00477548,0.33884805,0.00338361,0.72364731,0.77756066,0.71940256
-3.53276638,1.83388961,0.00457954,0.35125692,0.00312555,0.71676344,0.79516948,0.71572602
-3.52676338,1.83059918,0.00445999,0.36494238,0.00287189,0.71152577,0.81652371,0.71221555
-3.52076038,1.83058236,0.00440604,0.37987808,0.00262488,0.70784939,0.84161549,0.70891963
-3.51475738,1.83390023,0.00440713,0.39606177,0.00238664,0.70566738,0.87044515,0.70591735
-3.50875438,1.84067427,0.00445308,0.41351223,0.00215912,0.70492936,0.90301343,0.70331498
-3.50275138,1.85107266,0.00453418,0.43226438,0.00194405,0.70559924,0.93931239,0.70124113
-3.49674837,1.86529332,0.00464136,0.45236270,0.00174286,0.70765217,0.97931532,0.69984073
-3.49074537,1.88354399,0.00476618,0.47385325,0.00155672,0.71107084,1.02296565,0.69926779
-3.48474237,1.90601996,0.00490094,0.49677450,0.00138647,0.71584103,1.07016553,0.69967719
-3.47873937,1.93288008,0.00503874,0.52114736,0.00123263,0.72194657,1.12076407,0.70121570
-3.47273637,1.96422182,0.00517343,0.54696494,0.00109546,0.72936369,1.17454592,0.70401252
-3.46673337,2.00005634,0.00529971,0.57418256,0.00097491,0.73805502,1.23122062,0.70816962
-3.46073037,2.04028479,0.00541310,0.60270845,0.00087072,0.74796331,1.29041324,0.71375247
-3.45472736,2.08467688,0.00550992,0.63239582,0.00078240,0.75900529,1.35165698,0.72078138
-3.44872436,2.13285316,0.00558728,0.66303685,0.00070935,0.77106589,1.41438846,0.72922418
-3.44272136,2.18427219,0.00564307,0.69435901,0.00065082,0.78399322,1.47794607,0.73899054
-3.43671836,2.23822382,0.00567586,0.72602420,0.00060606,0.79759479,1.54157231,0.74992845
-3.43071536,2.29382959,0.00568491,0.75763103,0.00057429,0.81163525,1.60442024,0.76182324
-3.42471236,2.35005096,0.00567007,0.78872035,0.00055481,0.82583609,1.66556458,0.77439949
-3.41870935,2.40570579,0.00563172,0.81878401,0.00054706,0.83987756,1.72401749,0.78732586
-3.41270635,2.45949316,0.00557068,0.84727681,0.00055063,0.85340303,1.77874886,0.80022295
-3.40670335,2.51002583,0.00548817,0.87363108,0.00056537,0.86602576,1.82871074,0.81267402
-3.40070035,2.55586970,0.00538573,0.89727362,0.00059141,0.87733813,1.87286531,0.82423828
-3.39469735,2.59558872,0.00526513,0.91764409,0.00062922,0.88692294,1.91021532,0.83446620
-3.38869435,2.62779355,0.00512831,0.93421424,0.00067966,0.89436657,1.93983596,0.84291633
-3.38269135,2.65119196,0.00497738,0.94650706,0.00074403,0.89927325,1.96090685,0.84917273
-3.37668834,2.66463847,0.00481449,0.95411496,0.00082409,0.90127998,1.97274253,0.85286246
-3.37068534,2.66718121,0.00464187,0.95671608,0.00092206,0.90007132,1.97482030,0.85367201
-3.36468234,2.65810334,0.00446175,0.95408805,0.00104071,0.89539330,1.96680367,0.85136204
-3.35867934,2.63695718,0.00427637,0.94611839,0.00118326,0.88706573,1.94856043,0.84577958
-3.35267634,2.60358909,0.00408796,0.93281108,0.00135344,0.87499224,1.92017420,0.83686706
-3.34667334,2.55815386,0.00389871,0.91428906,0.00155539,0.85916748,1.88194875,0.82466766
-3.34067034,2.50111770,0.00371078,0.89079236,0.00179363,0.83968103,1.83440474,0.80932667
-3.33466733,2.43324960,0.00352632,0.86267221,0.00207295,0.81671788,1.77826886,0.79108868
-3.32866433,2.35560139,0.00334738,0.83038115,0.00239831,0.79055517,1.71445580,0.77029074
-3.32266133,2.26947732,0.00317600,0.79445993,0.00277470,0.76155563,1.64404375,0.74735173
-3.31665833,2.17639467,0.00301408,0.75552153,0.00320695,0.73015768,1.56824447,0.72275841
-3.31065533,2.07803705,0.00286348,0.71423340,0.00369961,0.69686292,1.48836935,0.69704882
-3.30465233,1.97620262,0.00272589,0.67129834,0.00425665,0.66222141,1.40579271,0.67079372
-3.29864932,1.87274950,0.00260287,0.62743521,0.00488136,0.62681549,1.32191421,0.64457689
-3.29264632,1.76954063,0.00249579,0.58336003,0.00557605,0.59124283,1.23812160,0.61897532
-3.28664332,1.66839052,0.00240579,0.53976824,0.00634190,0.55609942,1.15575550,0.59453988
-3.28064032,1.57101572,0.00233379,0.49731874,0.00717875,0.52196324,1.07607736,0.57177764
-3.27463732,1.47899108,0.00228042,0.45662016,0.00808494,0.48937907,1.00024178,0.55113620
-3.26863432,1.39371295,0.00224605,0.41821967,0.00905717,0.45884516,0.92927385,0.53299101
-3.26263132,1.31637049,0.00223073,0.38259448,0.01009050,0.43080198,0.86405218,0.51763583
-3.25662831,1.24792566,0.00223420,0.35014607,0.01117822,0.40562332,0.80529777,0.50527691
-3.25062531,1.18910206,0.00225593,0.32119706,0.01231200,0.38361005,0.75356867,0.49603085
-3.24462231,1.14038233,0.00229511,0.29599038,0.01348194,0.36498627,0.70926021,0.48992628
-3.23861931,1.10201376,0.00235067,0.27469072,0.01467679,0.34989798,0.67261030,0.48690905
-3.23261631,1.07402112,0.00242136,0.25738764,0.01588421,0.33841403,0.64370925,0.48685078
-3.22661331,1.05622587,0.00250577,0.24410020,0.01709107,0.33052905,0.62251329,0.48956024
-3.22061031,1.04827053,0.00260240,0.23478279,0.01828382,0.32616814,0.60886118,0.49479700
-3.21460730,1.04964704,0.00270974,0.22933169,0.01944894,0.32519304,0.60249301,0.50228692
-3.20860430,1.05972799,0.00282633,0.22759237,0.02057338,0.32740941,0.60307065,0.51173864
-3.20260130,1.07779939,0.00295082,0.22936704,0.02164498,0.33257505,0.61019891,0.52286047
-3.19659830,1.10309413,0.00308209,0.23442261,0.02265299,0.34040867,0.62344698,0.53537708
-3.19059530,1.13482481,0.00321929,0.24249869,0.02358843,0.35059913,0.64236949,0.54904512
-3.18459230,1.17221523,0.00336190,0.25331565,0.02444451,0.36281482,0.66652662,0.56366743
-3.17858929,1.21452962,0.00350979,0.26658271,0.02521692,0.37671306,0.69550282,0.57910489
-3.17258629,1.26109871,0.00366328,0.28200588,0.02590405,0.39194929,0.72892358,0.59528581
-3.16658329,1.31134208,0.00382315,0.29929570,0.02650716,0.40818599,0.76646984,0.61221210
-3.16058029,1.36478592,0.00399063,0.31817464,0.02703037,0.42510102,0.80788950,0.62996199
-3.15457729,1.42107581,0.00416743,0.33838394,0.02748058,0.44239522,0.85300554,0.64868915
-3.14857429,1.47998378,0.00435567,0.35968981,0.02786725,0.45979918,0.90172039,0.66861792
-3.14257129,1.54140925,0.00455784,0.38188850,0.02820213,0.47707886,0.95401591,0.69003474
-3.13656828,1.60537360,0.00477670,0.40481023,0.02849876,0.49403984,1.00994890,0.71327588
-3.13056528,1.67200807,0.00501518,0.42832159,0.02877200,0.51053018,1.06964165,0.73871174
-3.12456228,1.74153520,0.00527629,0.45232609,0.02903744,0.52644150,1.13326761,0.76672814
-3.11855928,1.81424391,0.00556292,0.47676294,0.02931068,0.54170832,1.20103223,0.79770509
-3.11255628,1.89045904,0.00587772,0.50160364,0.02960670,0.55630558,1.27314942,0.83199387
-3.10655328,1.97050615,0.00622294,0.52684664,0.02993914,0.57024436,1.34981418,0.86989316
-3.10055028,2.05467280,0.00660023,0.55251002,0.03031961,0.58356583,1.43117249,0.91162522
-3.09454727,2.14316815,0.00701050,0.57862253,0.03075707,0.59633382,1.51728958,0.95731310
-3.08854427,2.23608234,0.00745378,0.60521330,0.03125729,0.60862620,1.60811813,1.00696020
-3.08254127,2.33334815,0.00792907,0.63230081,0.03182240,0.62052544,1.70346813,1.06043291
-3.07653827,2.43470680,0.00843422,0.65988158,0.03245057,0.63210893,1.80298008,1.11744786
-3.07053527,2.53968033,0.00896592,0.68791938,0.03313586,0.64343950,1.90610354,1.17756429
-3.06453227,2.64755233,0.00951963,0.71633550,0.03386820,0.65455666,2.01208264,1.24018267
-3.05852926,2.75735915,0.01008961,0.74500093,0.03463359,0.66546913,2.11995007,1.30454995
-3.05252626,2.86789257,0.01066900,0.77373087,0.03541445,0.67614911,2.22853086,1.36977176
-3.04652326,2.97771505,0.01124996,0.80228214,0.03619013,0.68652858,2.33645657,1.43483160
-3.04052026,3.08518756,0.01182381,0.83035397,0.03693756,0.69649810,2.44219016,1.49861643
-3.03451726,3.18850960,0.01238124,0.85759207,0.03763205,0.70590805,2.54406115,1.55994820
-3.02851426,3.28577010,0.01291262,0.88359631,0.03824821,0.71457239,2.64031021,1.61761993
-3.02251126,3.37500741,0.01340822,0.90793142,0.03876085,0.72227487,2.72914142,1.67043521
-3.01650825,3.45427583,0.01385857,0.93014061,0.03914597,0.72877715,2.80878034,1.71724925
-3.01050525,3.52171570,0.01425472,0.94976128,0.03938172,0.73382873,2.87753529,1.75700991
-3.00450225,3.57562382,0.01458856,0.96634229,0.03944925,0.73717791,2.93385905,1.78879660
-2.99849925,3.61452081,0.01485314,0.97946173,0.03933348,0.73858325,2.97640811,1.81185541
-2.99249625,3.63721193,0.01504286,0.98874450,0.03902374,0.73782507,3.00409658,1.82562863
-2.98649325,3.64283849,0.01515373,0.99387874,0.03851423,0.73471612,3.01614202,1.82977727
-2.98049025,3.63091707,0.01518351,0.99463018,0.03780429,0.72911110,3.01210101,1.82419537
-2.97448724,3.60136461,0.01513181,0.99085396,0.03689844,0.72091434,2.99189252,1.80901544
-2.96848424,3.55450810,0.01500016,0.98250298,0.03580627,0.71008546,2.95580802,1.78460462
-2.96248124,3.49107838,0.01479194,0.96963265,0.03454210,0.69664253,2.90450765,1.75155185
-2.95647824,3.41218835,0.01451234,0.95240175,0.03312447,0.68066288,2.83900279,1.71064652
-2.95047524,3.31929681,0.01416819,0.93106920,0.03157550,0.66228130,2.76062575,1.66284980
-2.94447224,3.21415959,0.01376780,0.90598726,0.02992012,0.64168599,2.67098807,1.60925987
-2.93846923,3.09877055,0.01332070,0.87759109,0.02818523,0.61911247,2.57192939,1.55107288
-2.93246623,2.97529526,0.01283739,0.84638552,0.02639879,0.59483570,2.46545933,1.48954138
-2.92646323,2.84600032,0.01232907,0.81292938,0.02458898,0.56916102,2.35369474,1.42593219
-2.92046023,2.71318174,0.01180730,0.77781823,0.02278333,0.54241423,2.23879538,1.36148564
-2.91445723,2.57909532,0.01128378,0.74166615,0.02100792,0.51493138,2.12290025,1.29737795
-2.90845423,2.44589191,0.01076999,0.70508724,0.01928674,0.48704867,2.00806750,1.23468820
-2.90245123,2.31556017,0.01027697,0.66867779,0.01764108,0.45909295,1.89621967,1.17437136
-2.89644822,2.18987866,0.00981507,0.63299939,0.01608912,0.43137317,1.78909647,1.11723814
-2.89044522,2.07037881,0.00939377,0.59856392,0.01464562,0.40417304,1.68821619,1.06394228
-2.88444222,1.95831961,0.00902146,0.56582064,0.01332174,0.37774517,1.59484687,1.01497547
-2.87843922,1.85467438,0.00870537,0.53514581,0.01212500,0.35230690,1.50998756,0.97066965
-2.87243622,1.76012923,0.00845145,0.50683515,0.01105938,0.32803762,1.43435978,0.93120614
-2.86643322,1.67509254,0.00826436,0.48109922,0.01012549,0.30507788,1.36840882,0.89663083
-2.86043022,1.59971424,0.00814742,0.45806180,0.00932083,0.28352992,1.31231402,0.86687422
-2.85442721,1.53391330,0.00810268,0.43776106,0.00864016,0.26345964,1.26600720,0.84177513
-2.84842421,1.47741172,0.00813097,0.42015362,0.00807587,0.24489970,1.22919783,0.82110666
-2.84242121,1.42977302,0.00823201,0.40512100,0.00761841,0.22785353,1.20140362,0.80460296
-2.83641821,1.39044327,0.00840450,0.39247821,0.00725675,0.21230006,1.18198507,0.79198547
-2.83041521,1.35879270,0.00864630,0.38198422,0.00697881,0.19819881,1.17018230,0.78298738
-2.82441221,1.33415594,0.00895449,0.37335371,0.00677189,0.18549507,1.16515286,0.77737495
-2.81840920,1.31586942,0.00932562,0.36626972,0.00662310,0.17412509,1.16600884,0.77496508
-2.81240620,1.30330423,0.00975576,0.36039682,0.00651972,0.16402084,1.17185218,0.77563805
-2.80640320,1.29589348,0.01024070,0.35539405,0.00644955,0.15511432,1.18180677,0.77934524
-2.80040020,1.29315322,0.01077603,0.35092756,0.00640121,0.14734114,1.19504657,0.78611147
-2.79439720,1.29469641,0.01135726,0.34668214,0.00636439,0.14064347,1.21081866,0.79603199
-2.78839420,1.30023975,0.01197987,0.34237149,0.00633001,0.13497204,1.22846102,0.80926461
-2.78239120,1.30960350,0.01263940,0.33774691,0.00629043,0.13028735,1.24741436,0.82601724
-2.77638819,1.32270480,0.01333145,0.33260398,0.00623949,0.12656012,1.26722817,0.84653180
-2.77038519,1.33954517,0.01405170,0.32678731,0.00617255,0.12377093,1.28756110,0.87106529
-2.76438219,1.36019315,0.01479586,0.32019312,0.00608654,0.12190920,1.30817604,0.89986908
-2.75837919,1.38476331,0.01555967,0.31276975,0.00597984,0.12097166,1.32893057,0.93316745
-2.75237619,1.41339297,0.01633882,0.30451614,0.00585224,0.12096047,1.34976369,0.97113670
-2.74637319,1.44621792,0.01712888,0.29547854,0.00570481,0.12188097,1.37067959,1.01388566
-2.74037019,1.48334870,0.01792526,0.28574569,0.00553972,0.12373947,1.39172979,1.06143889
-2.73436718,1.52484871,0.01872317,0.27544271,0.00536013,0.12654102,1.41299458,1.11372342
-2.72836418,1.57071541,0.01951750,0.26472414,0.00516997,0.13028743,1.43456492,1.17055971
-2.72236118,1.62086585,0.02030287,0.25376637,0.00497375,0.13497558,1.45652588,1.23165758
-2.71635818,1.67512711,0.02107359,0.24275997,0.00477643,0.14059624,1.47894253,1.29661737
-2.71035518,1.73323254,0.02182367,0.23190207,0.00458317,0.14713323,1.50184894,1.36493647
-2.70435218,1.79482384,0.02254689,0.22138929,0.00439923,0.15456333,1.52524097,1.43602115
-2.69834917,1.85945902,0.02323688,0.21141117,0.00422982,0.16285655,1.54907299,1.50920320
-2.69234617,1.92662594,0.02388723,0.20214470,0.00407993,0.17197700,1.57325871,1.58376088
-2.68634317,1.99576052,0.02449162,0.19374957,0.00395427,0.18188417,1.59767577,1.65894317
-2.68034017,2.06626881,0.02504399,0.18636472,0.00385719,0.19253454,1.62217371,1.73399635
-2.67433717,2.13755158,0.02553872,0.18010570,0.00379259,0.20388342,1.64658463,1.80819169
-2.66833417,2.20902998,0.02597081,0.17506313,0.00376389,0.21588680,1.67073565,1.88085280
-2.66233117,2.28017078,0.02633604,0.17130206,0.00377399,0.22850313,1.69446221,1.95138141
-2.65632816,2.35050961,0.02663119,0.16886196,0.00382525,0.24169478,1.71762116,2.01928014
-2.65032516,2.41967061,0.02685416,0.16775745,0.00391946,0.25542910,1.74010269,2.08417092
-2.64432216,2.48738130,0.02700409,0.16797941,0.00405784,0.26967892,1.76184001,2.14580822
-2.63831916,2.55348140,0.02708147,0.16949645,0.00424103,0.28442229,1.78281601,2.20408590
-2.63231616,2.61792489,0.02708816,0.17225649,0.00446902,0.29964161,1.80306632,2.25903735
-2.62631316,2.68077496,0.02702737,0.17618852,0.00474117,0.31532187,1.82267819,2.31082860
-2.62031016,2.74219177,0.02690364,0.18120434,0.00505616,0.33144831,1.84178531,2.35974459
-2.61430715,2.80241357,0.02672264,0.18720023,0.00541197,0.34800332,1.86055842,2.40616902
-2.60830415,2.86173207,0.02649109,0.19405859,0.00580584,0.36496305,1.87919240,2.45055890
-2.60230115,2.92046334,0.02621645,0.20164957,0.00623423,0.38229361,1.89789029,2.49341478
