energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-0.15907954,1.66102055,0.26896638,0.95745850,0.00082943,0.02365546,0.09414510,0.45842702,0.15346036,0.00000000
-0.15307654,1.65727746,0.27350814,0.95951751,0.00076366,0.02384940,0.09273952,0.45113419,0.15209902,0.00000000
-0.14707354,1.65947516,0.27947223,0.96562721,0.00070207,0.02413733,0.09176618,0.44452809,0.15143796,0.00000000
-0.14107054,1.66719870,0.28679331,0.97545294,0.00064482,0.02452217,0.09122667,0.43856249,0.15151521,0.00000000
-0.13506753,1.68004952,0.29540942,0.98868079,0.00059204,0.02500588,0.09112504,0.43318999,0.15236778,0.00000000
-0.12906453,1.69764684,0.30526030,1.00501769,0.00054381,0.02558901,0.09146736,0.42836445,0.15403031,0.00000000
-0.12306153,1.71962635,0.31628483,1.02418912,0.00050015,0.02627035,0.09226102,0.42404330,0.15653342,0.00000000
-0.11705853,1.74563623,0.32841794,1.04593465,0.00046105,0.02704643,0.09351379,0.42018974,0.15990200,0.00000000
-0.11105553,1.77533123,0.34158705,1.07000187,0.00042643,0.02791126,0.09523273,0.41677457,0.16415333,0.00000000
-0.10505253,1.80836514,0.35570852,1.09613925,0.00039616,0.02885602,0.09742295,0.41377755,0.16929524,0.00000000
-0.09904952,1.84438223,0.37068413,1.12408841,0.00037009,0.02986894,0.10008634,0.41118818,0.17532428,0.00000000
-0.09304652,1.88300840,0.38639814,1.15357650,0.00034800,0.03093526,0.10322021,0.40900569,0.18222407,0.00000000
-0.08704352,1.92384242,0.40271487,1.18430910,0.00032964,0.03203731,0.10681606,0.40723830,0.18996376,0.00000000
-0.08104052,1.96644801,0.41947726,1.21596429,0.00031474,0.03315481,0.11085841,0.40590159,0.19849689,0.00000000
-0.07503752,2.01034724,0.43650644,1.24818828,0.00030299,0.03426524,0.11532382,0.40501615,0.20776046,0.00000000
-0.06903452,2.05501584,0.45360237,1.28059284,0.00029408,0.03534432,0.12018007,0.40460443,0.21767448,0.00000000
-0.06303152,2.09988069,0.47054578,1.31275508,0.00028766,0.03636674,0.12538567,0.40468711,0.22814192,0.00000000
-0.05702851,2.14432000,0.48710119,1.34421941,0.00028340,0.03730679,0.13088959,0.40527905,0.23904917,0.00000000
-0.05102551,2.18766630,0.50302103,1.37450189,0.00028095,0.03813919,0.13663139,0.40638513,0.25026697,0.00000000
-0.04502251,2.22921242,0.51805074,1.40309695,0.00027997,0.03883994,0.14254162,0.40799618,0.26165196,0.00000000
-0.03901951,2.26822038,0.53193458,1.42948601,0.00028010,0.03938707,0.14854263,0.41008537,0.27304864,0.00000000
-0.03301651,2.30393314,0.54442202,1.45314806,0.00028103,0.03976144,0.15454973,0.41260524,0.28429192,0.00000000
-0.02701351,2.33558884,0.55527433,1.47357156,0.00028243,0.03994739,0.16047267,0.41548562,0.29521013,0.00000000
-0.02101051,2.36243722,0.56427132,1.49026732,0.00028401,0.03993336,0.16621742,0.41863276,0.30562841,0.00000000
-0.01500750,2.38375774,0.57121768,1.50278187,0.00028548,0.03971228,0.17168831,0.42192962,0.31537251,0.00000000
-0.00900450,2.39887867,0.57594887,1.51071076,0.00028658,0.03928188,0.17679031,0.42523765,0.32427284,0.00000000
-0.00300150,2.40719678,0.57833634,1.51371139,0.00028709,0.03864475,0.18143151,0.42839979,0.33216864,0.00000000
0.00300150,2.40819658,0.57829172,1.51151467,0.00028682,0.03780834,0.18552569,0.43124489,0.33891225,0.00000000
0.00900450,2.40146876,0.57577004,1.50393531,0.00028559,0.03678470,0.18899492,0.43359316,0.34437324,0.00000000
0.01500750,2.38672679,0.57077171,1.49088010,0.00028329,0.03559010,0.19177205,0.43526267,0.34844235,0.00000000
0.02101051,2.36382125,0.56334329,1.47235400,0.00027982,0.03424455,0.19380306,0.43607635,0.35103508,0.00000000
0.02701351,2.33275115,0.55357709,1.44846377,0.00027513,0.03277115,0.19504909,0.43586946,0.35209471,0.00000000
0.03301651,2.29367173,0.54160950,1.41941886,0.00026922,0.03119546,0.19548823,0.43449693,0.35159478,0.00000000
0.03901951,2.24689828,0.52761823,1.38552962,0.00026213,0.02954473,0.19511675,0.43184039,0.34954072,0.00000000
0.04502251,2.19290583,0.51181864,1.34720275,0.00025392,0.02784716,0.19394988,0.42781447,0.34597075,0.00000000
0.05102551,2.13232431,0.49445907,1.30493409,0.00024471,0.02613121,0.19202207,0.42237205,0.34095575,0.00000000
0.05702851,2.06592937,0.47581555,1.25929899,0.00023463,0.02442489,0.18938659,0.41550834,0.33459824,0.00000000
0.06303152,1.99462897,0.45618600,1.21094041,0.00022387,0.02275516,0.18611457,0.40726333,0.32703045,0.00000000
0.06903452,1.91944594,0.43588400,1.16055518,0.00021263,0.02114738,0.18229338,0.39772286,0.31841133,0.00000000
0.07503752,1.84149716,0.41523244,1.10887873,0.00020114,0.01962487,0.17802456,0.38701787,0.30892284,0.00000000
0.08104052,1.76196977,0.39455712,1.05666876,0.00018965,0.01820857,0.17342109,0.37532223,0.29876546,0.00000000
0.08704352,1.68209526,0.37418055,1.00468833,0.00017844,0.01691674,0.16860440,0.36284901,0.28815302,0.00000000
0.09304652,1.60312216,0.35441600,0.95368877,0.00016777,0.01576483,0.16370099,0.34984549,0.27730725,0.00000000
0.09904952,1.52628823,0.33556200,0.90439307,0.00015796,0.01476537,0.15883881,0.33658704,0.26645194,0.00000000
0.10505253,1.45279301,0.31789741,0.85748006,0.00014929,0.01392794,0.15414371,0.32337034,0.25580717,0.00000000
0.11105553,1.38377160,0.30167707,0.81356996,0.00014207,0.01325921,0.14973579,0.31050586,0.24558363,0.00000000
0.11705853,1.32027040,0.28712823,0.77321162,0.00013662,0.01276302,0.14572611,0.29831030,0.23597739,0.00000000
0.12306153,1.26322567,0.27444761,0.73687189,0.00013325,0.01244050,0.14221360,0.28709888,0.22716510,0.00000000
0.12906453,1.21344529,0.26379929,0.70492733,0.00013227,0.01229018,0.13928253,0.27717796,0.21930004,0.00000000
0.13506753,1.17159429,0.25531332,0.67765841,0.00013399,0.01230818,0.13700037,0.26883813,0.21250886,0.00000000
0.14107054,1.13818442,0.24908502,0.65524642,0.00013871,0.01248836,0.13541633,0.26234777,0.20688927,0.00000000
0.14707354,1.11356767,0.24517493,0.63777298,0.00014674,0.01282249,0.13456052,0.25794749,0.20250874,0.00000000
0.15307654,1.09793398,0.24360928,0.62522200,0.00015833,0.01330043,0.13444370,0.25584515,0.19940404,0.00000000
0.15907954,1.09131255,0.24438103,0.61748412,0.00017377,0.01391035,0.13505769,0.25621182,0.19758173,0.00000000
0.16508254,1.09357674,0.24745121,0.61436309,0.00019328,0.01463887,0.13637633,0.25917838,0.19701952,0.00000000
0.17108554,1.10445188,0.25275056,0.61558396,0.00021705,0.01547131,0.13835696,0.26483299,0.19766825,0.00000000
0.17708854,1.12352563,0.26018143,0.62080267,0.00024525,0.01639189,0.14094227,0.27321917,0.19945453,0.00000000
0.18309155,1.15026035,0.26961974,0.62961661,0.00027798,0.01738396,0.14406254,0.28433469,0.20228382,0.00000000
0.18909455,1.18400693,0.28091713,0.64157577,0.00031528,0.01843024,0.14763805,0.29813111,0.20604379,0.00000000
0.19509755,1.22401978,0.29390306,0.65619428,0.00035711,0.01951309,0.15158164,0.31451397,0.21060785,0.00000000
0.20110055,1.26947249,0.30838708,0.67296171,0.00040336,0.02061477,0.15580127,0.33334382,0.21583876,0.00000000
0.20710355,1.31947403,0.32416115,0.69135425,0.00045384,0.02171774,0.16020256,0.35443801,0.22159216,0.00000000
0.21310655,1.37308516,0.34100212,0.71084517,0.00050824,0.02280492,0.16469115,0.37757335,0.22771995,0.00000000
0.21910955,1.42933513,0.35867437,0.73091479,0.00056618,0.02386002,0.16917496,0.40248973,0.23407351,0.00000000
0.22511256,1.48723854,0.37693274,0.75105959,0.00062718,0.02486784,0.17356620,0.42889478,0.24050668,0.00000000
0.23111556,1.54581239,0.39552580,0.77080059,0.00069068,0.02581452,0.17778314,0.45646947,0.24687848,0.00000000
0.23711856,1.60409331,0.41419935,0.78969093,0.00075601,0.02668785,0.18175169,0.48487491,0.25305563,0.00000000
0.24312156,1.66115491,0.43270043,0.80732267,0.00082248,0.02747755,0.18540672,0.51375998,0.25891484,0.00000000
0.24912456,1.71612518,0.45078151,0.82333290,0.00088931,0.02817544,0.18869320,0.54276982,0.26434487,0.00000000
0.25512756,1.76820359,0.46820500,0.83740907,0.00095573,0.02877570,0.19156707,0.57155495,0.26924835,0.00000000
0.26113057,1.81667762,0.48474786,0.84929358,0.00102093,0.02927500,0.19399595,0.59978069,0.27354344,0.00000000
0.26713357,1.86093829,0.50020622,0.85878756,0.00108414,0.02967263,0.19595966,0.62713657,0.27716524,0.00000000
0.27313657,1.90049392,0.51439972,0.86575372,0.00114463,0.02997051,0.19745045,0.65334524,0.28006685,0.00000000
0.27913957,1.93498167,0.52717549,0.87011820,0.00120174,0.03017326,0.19847312,0.67817054,0.28222025,0.00000000
0.28514257,1.96417607,0.53841141,0.87187122,0.00125489,0.03028809,0.19904474,0.70142428,0.28361668,0.00000000
0.29114557,1.98799387,0.54801864,0.87106640,0.00130363,0.03032469,0.19919427,0.72297123,0.28426665,0.00000000
0.29714857,2.00649473,0.55594296,0.86781861,0.00134760,0.03029501,0.19896175,0.74273216,0.28419943,0.00000000
0.30315158,2.01987723,0.56216509,0.86230029,0.00138661,0.03021306,0.19839724,0.76068442,0.28346206,0.00000000
0.30915458,2.02847015,0.56669970,0.85473614,0.00142057,0.03009456,0.19755948,0.77686027,0.28211772,0.00000000
0.31515758,2.03271895,0.56959326,0.84539624,0.00144954,0.02995659,0.19651419,0.79134261,0.28024364,0.00000000
0.32116058,2.03316783,0.57092064,0.83458782,0.00147369,0.02981721,0.19533218,0.80425852,0.27792845,0.00000000
0.32716358,2.03043810,0.57078085,0.82264573,0.00149330,0.02969504,0.19408718,0.81577083,0.27526914,0.00000000
0.33316658,2.02520358,0.56929184,0.80992211,0.00150873,0.02960883,0.19285357,0.82606809,0.27236761,0.00000000
0.33916958,2.01816424,0.56658494,0.79677547,0.00152039,0.02957706,0.19170409,0.83535358,0.26932718,0.00000000
0.34517259,2.01001944,0.56279903,0.78355988,0.00152873,0.02961751,0.19070753,0.84383387,0.26624895,0.00000000
0.35117559,2.00144195,0.55807480,0.77061439,0.00153420,0.02974694,0.18992663,0.85170775,0.26322832,0.00000000
0.35717859,1.99305419,0.55254957,0.75825352,0.00153723,0.02998075,0.18941623,0.85915595,0.26035193,0.00000000
0.36318159,1.98540790,0.54635275,0.74675901,0.00153820,0.03033275,0.18922184,0.86633253,0.25769497,0.00000000
0.36918459,1.97896839,0.53960225,0.73637332,0.00153743,0.03081496,0.18937851,0.87335824,0.25531918,0.00000000
0.37518759,1.97410391,0.53240210,0.72729503,0.00153516,0.03143746,0.18991042,0.88031630,0.25327153,0.00000000
0.38119060,1.97108078,0.52484124,0.71967644,0.00153153,0.03220836,0.19083079,0.88725098,0.25158371,0.00000000
0.38719360,1.97006436,0.51699347,0.71362331,0.00152661,0.03313377,0.19214245,0.89416880,0.25027240,0.00000000
0.39319660,1.97112548,0.50891863,0.70919656,0.00152037,0.03421781,0.19383887,0.90104249,0.24934034,0.00000000
0.39919960,1.97425174,0.50066468,0.70641590,0.00151272,0.03546270,0.19590562,0.90781727,0.24877795,0.00000000
0.40520260,1.97936288,0.49227060,0.70526483,0.00150351,0.03686878,0.19832209,0.91441912,0.24856568,0.00000000
0.41120560,1.98632894,0.48376974,0.70569670,0.00149255,0.03843462,0.20106355,0.92076445,0.24867654,0.00000000
0.41720860,1.99498993,0.47519343,0.70764152,0.00147963,0.04015706,0.20410315,0.92677051,0.24907903,0.00000000
0.42321161,2.00517582,0.46657452,0.71101270,0.00146459,0.04203124,0.20741398,0.93236596,0.24973994,0.00000000
0.42921461,2.01672529,0.45795061,0.71571371,0.00144727,0.04405058,0.21097088,0.93750074,0.25062712,0.00000000
0.43521761,2.02950227,0.44936675,0.72164395,0.00142760,0.04620682,0.21475198,0.94215479,0.25171184,0.00000000
0.44122061,2.04340919,0.44087742,0.72870369,0.00140558,0.04848993,0.21873982,0.94634480,0.25297075,0.00000000
0.44722361,2.05839621,0.43254770,0.73679782,0.00138133,0.05088805,0.22292204,0.95012876,0.25438729,0.00000000
0.45322661,2.07446586,0.42445355,0.74583840,0.00135506,0.05338748,0.22729154,0.95360771,0.25595251,0.00000000
0.45922961,2.09167323,0.41668127,0.75574585,0.00132714,0.05597260,0.23184615,0.95692477,0.25766523,0.00000000
0.46523262,2.11012142,0.40932612,0.76644900,0.00129803,0.05862589,0.23658777,0.96026115,0.25953167,0.00000000
0.47123562,2.12995303,0.40249034,0.77788419,0.00126836,0.06132799,0.24152117,0.96382942,0.26156452,0.00000000
0.47723862,2.15133801,0.39628053,0.78999354,0.00123887,0.06405781,0.24665235,0.96786428,0.26378157,0.00000000
0.48324162,2.17445887,0.39080472,0.80272266,0.00121041,0.06679275,0.25198667,0.97261120,0.26620403,0.00000000
0.48924462,2.19949396,0.38616920,0.81601815,0.00118395,0.06950894,0.25752691,0.97831348,0.26885462,0.00000000
0.49524762,2.22659995,0.38247530,0.82982506,0.00116058,0.07218168,0.26327120,0.98519834,0.27175557,0.00000000
0.50125063,2.25589426,0.37981623,0.84408444,0.00114144,0.07478581,0.26921112,0.99346266,0.27492669,0.00000000
0.50725363,2.28743860,0.37827410,0.85873127,0.00112779,0.07729630,0.27533000,1.00325921,0.27838351,0.00000000
0.51325663,2.32122425,0.37791726,0.87369283,0.00112093,0.07968872,0.28160154,1.01468384,0.28213568,0.00000000
0.51925963,2.35715981,0.37879792,0.88888748,0.00112220,0.08193986,0.28798877,1.02776460,0.28618565,0.00000000
0.52526263,2.39506219,0.38095018,0.90422398,0.00113302,0.08402829,0.29444357,1.04245303,0.29052761,0.00000000
0.53126563,2.43465099,0.38438847,0.91960126,0.00115479,0.08593487,0.30090661,1.05861856,0.29514692,0.00000000
0.53726863,2.47554679,0.38910628,0.93490851,0.00118895,0.08764322,0.30730787,1.07604594,0.30001968,0.00000000
0.54327164,2.51727331,0.39507540,0.95002569,0.00123689,0.08914010,0.31356767,1.09443644,0.30511284,0.00000000
0.54927464,2.55926350,0.40224539,0.96482426,0.00130000,0.09041567,0.31959821,1.11341250,0.31038446,0.00000000
0.55527764,2.60086930,0.41054355,0.97916804,0.00137958,0.09146361,0.32530548,1.13252602,0.31578429,0.00000000
0.56128064,2.64137476,0.41987511,0.99291429,0.00147684,0.09228121,0.33059165,1.15127001,0.32125463,0.00000000
0.56728364,2.68001211,0.43012384,1.00591482,0.00159284,0.09286913,0.33535765,1.16909313,0.32673121,0.00000000
0.57328664,2.71598012,0.44115299,1.01801720,0.00172846,0.09323126,0.33950590,1.18541660,0.33214435,0.00000000
0.57928964,2.74846411,0.45280662,1.02906607,0.00188436,0.09337427,0.34294318,1.19965290,0.33742009,0.00000000
0.58529265,2.77665695,0.46491122,1.03890446,0.00206090,0.09330721,0.34558337,1.21122529,0.34248143,0.00000000
0.59129565,2.79978005,0.47727776,1.04737530,0.00225809,0.09304089,0.34734996,1.21958756,0.34724951,0.00000000
0.59729865,2.81710385,0.48970408,1.05432293,0.00247557,0.09258740,0.34817834,1.22424296,0.35164479,0.00000000
0.60330165,2.82796685,0.50197763,1.05959485,0.00271250,0.09195938,0.34801768,1.22476157,0.35558824,0.00000000
0.60930465,2.83179251,0.51387854,1.06304349,0.00296757,0.09116954,0.34683224,1.22079536,0.35900237,0.00000000
0.61530765,2.82810355,0.52518303,1.06452818,0.00323894,0.09023001,0.34460235,1.21209029,0.36181234,0.00000000
0.62131066,2.81653320,0.53566700,1.06391726,0.00352421,0.08915189,0.34132465,1.19849496,0.36394694,0.00000000
0.62731366,2.79683296,0.54510988,1.06109029,0.00382046,0.08794488,0.33701195,1.17996543,0.36533958,0.00000000
0.63331666,2.76887701,0.55329862,1.05594037,0.00412421,0.08661694,0.33169250,1.15656624,0.36592931,0.00000000
0.63931966,2.73266323,0.56003171,1.04837662,0.00443149,0.08517418,0.32540892,1.12846747,0.36566182,0.00000000
0.64532266,2.68831101,0.56512320,1.03832663,0.00473788,0.08362083,0.31821671,1.09593834,0.36449052,0.00000000
0.65132566,2.63605636,0.56840667,1.02573905,0.00503862,0.08195938,0.31018257,1.05933755,0.36237770,0.00000000
0.65732866,2.57624475,0.56973889,1.01058614,0.00532870,0.08019077,0.30138254,1.01910108,0.35929571,0.00000000
0.66333167,2.50932215,0.56900333,0.99286629,0.00560297,0.07831483,0.29190022,0.97572805,0.35522827,0.00000000
0.66933467,2.43582504,0.56611323,0.97260644,0.00585627,0.07633074,0.28182490,0.92976530,0.35017184,0.00000000
0.67533767,2.35636973,0.56101416,0.94986429,0.00608363,0.07423752,0.27125005,0.88179158,0.34413696,0.00000000
0.68134067,2.27164157,0.55368615,0.92473030,0.00628036,0.07203469,0.26027184,0.83240183,0.33714964,0.00000000
0.68734367,2.18238445,0.54414501,0.89732926,0.00644223,0.06972282,0.24898810,0.78219243,0.32925265,0.00000000
0.69334667,2.08939088,0.53244308,0.86782136,0.00656561,0.06730411,0.23749743,0.73174772,0.32050658,0.00000000
0.69934967,1.99349266,0.51866918,0.83640275,0.00664758,0.06478292,0.22589866,0.68162837,0.31099081,0.00000000
0.70535268,1.89555234,0.50294767,0.80330522,0.00668605,0.06216621,0.21429049,0.63236183,0.30080406,0.00000000
0.71135568,1.79645534,0.48543684,0.76879525,0.00667982,0.05946380,0.20277132,0.58443490,0.29006454,0.00000000
0.71735868,1.69710245,0.46632635,0.73317200,0.00662864,0.05668862,0.19143920,0.53828862,0.27890971,0.00000000
0.72336168,1.59840263,0.44583401,0.69676443,0.00653321,0.05385667,0.18039178,0.49431511,0.26749543,0.00000000
0.72936468,1.50126589,0.42420186,0.65992749,0.00639520,0.05098698,0.16972628,0.45285643,0.25599463,0.00000000
0.73536768,1.40659581,0.40169162,0.62303732,0.00621711,0.04810128,0.15953924,0.41420489,0.24459530,0.00000000
0.74137069,1.31528180,0.37857974,0.58648571,0.00600229,0.04522366,0.14992625,0.37860469,0.23349802,0.00000000
0.74737369,1.22819075,0.35515214,0.55067375,0.00575473,0.04238003,0.14098130,0.34625445,0.22291288,0.00000000
0.75337669,1.14615817,0.33169885,0.51600502,0.00547900,0.03959753,0.13279608,0.31731027,0.21305590,0.00000000
0.75937969,1.06997873,0.30850863,0.48287839,0.00518008,0.03690390,0.12545886,0.29188899,0.20414506,0.00000000
0.76538269,1.00039645,0.28586386,0.45168070,0.00486319,0.03432675,0.11905337,0.27007144,0.19639605,0.00000000
0.77138569,0.93809464,0.26403580,0.42277955,0.00453364,0.03189294,0.11365733,0.25190542,0.19001773,0.00000000
0.77738869,0.88368593,0.24328031,0.39651643,0.00419670,0.02962787,0.10934096,0.23740822,0.18520757,0.00000000
0.78339170,0.83770254,0.22383421,0.37320036,0.00385742,0.02755493,0.10616544,0.22656868,0.18214706,0.00000000
0.78939470,0.80058736,0.20591228,0.35310229,0.00352054,0.02569497,0.10418136,0.21934865,0.18099731,0.00000000
0.79539770,0.77268592,0.18970501,0.33645040,0.00319036,0.02406589,0.10342737,0.21568409,0.18189496,0.00000000
0.80140070,0.75423969,0.17537693,0.32342637,0.00287067,0.02268228,0.10392889,0.21548565,0.18494847,0.00000000
0.80740370,0.74538099,0.16306564,0.31416278,0.00256472,0.02155524,0.10569724,0.21863905,0.19023490,0.00000000
0.81340670,0.74612967,0.15288139,0.30874151,0.00227512,0.02069222,0.10872902,0.22500540,0.19779743,0.00000000
0.81940970,0.75639181,0.14490706,0.30719338,0.00200390,0.02009700,0.11300586,0.23442151,0.20764344,0.00000000
0.82541271,0.77596051,0.13919843,0.30949874,0.00175248,0.01976974,0.11849467,0.24670049,0.21974356,0.00000000
0.83141571,0.80451876,0.13578475,0.31558901,0.00152174,0.01970709,0.12514827,0.26163271,0.23403141,0.00000000
0.83741871,0.84164447,0.13466927,0.32534912,0.00131200,0.01990230,0.13290648,0.27898726,0.25040432,0.00000000
0.84342171,0.88681744,0.13582982,0.33862066,0.00112317,0.02034549,0.14169757,0.29851404,0.26872492,0.00000000
0.84942471,0.93942810,0.13921929,0.35520561,0.00095473,0.02102376,0.15144007,0.31994637,0.28882353,0.00000000
0.85542771,0.99878786,0.14476594,0.37487047,0.00080584,0.02192150,0.16204491,0.34300432,0.31050145,0.00000000
0.86143072,1.06414068,0.15237363,0.39735073,0.00067542,0.02302057,0.17341761,0.36739847,0.33353487,0.00000000
0.86743372,1.13467552,0.16192194,0.42235549,0.00056218,0.02430049,0.18546063,0.39283412,0.35767945,0.00000000
0.87343672,1.20953933,0.17326628,0.44957206,0.00046473,0.02573871,0.19807560,0.41901578,0.38267529,0.00000000
0.87943972,1.28785011,0.18623802,0.47867048,0.00038158,0.02731080,0.21116540,0.44565165,0.40825226,0.00000000
0.88544272,1.36870980,0.20064495,0.50930791,0.00031126,0.02899069,0.22463594,0.47245807,0.43413533,0.00000000
0.89144572,1.45121634,0.21627197,0.54113265,0.00025229,0.03075087,0.23839748,0.49916344,0.46004985,0.00000000
0.89744872,1.53447493,0.23288231,0.57378791,0.00020327,0.03256272,0.25236552,0.52551181,0.48572655,0.00000000
0.90345173,1.61760786,0.25021936,0.60691525,0.00016287,0.03439675,0.26646111,0.55126552,0.51090604,0.00000000
0.90945473,1.69976303,0.26800916,0.64015759,0.00012986,0.03622298,0.28061056,0.57620715,0.53534265,0.00000000
0.91545773,1.78012083,0.28596371,0.67316193,0.00010313,0.03801129,0.29474469,0.60014050,0.55880765,0.00000000
0.92146073,1.85789951,0.30378502,0.70558177,0.00008166,0.03973191,0.30879747,0.62289060,0.58109147,0.00000000
0.92746373,1.93235908,0.32116991,0.73707927,0.00006458,0.04135586,0.32270436,0.64430289,0.60200526,0.00000000
0.93346673,2.00280400,0.33781549,0.76732722,0.00005111,0.04285548,0.33640031,0.66424163,0.62138146,0.00000000
0.93946973,2.06858483,0.35342514,0.79601100,0.00004058,0.04420500,0.34981774,0.68258774,0.63907378,0.00000000
0.94547274,2.12909923,0.36771486,0.82283041,0.00003243,0.04538107,0.36288453,0.69923621,0.65495640,0.00000000
0.95147574,2.18379277,0.38041972,0.84750165,0.00002617,0.04636336,0.37552232,0.71409353,0.66892284,0.00000000
0.95747874,2.23215969,0.39130018,0.86975945,0.00002141,0.04713505,0.38764520,0.72707510,0.68088443,0.00000000
0.96348174,2.27374419,0.40014803,0.88935932,0.00001782,0.04768329,0.39915907,0.73810316,0.69076877,0.00000000
0.96948474,2.30814233,0.40679165,0.90608002,0.00001512,0.04799962,0.40996171,0.74710527,0.69851824,0.00000000
0.97548774,2.33500489,0.41110045,0.91972632,0.00001311,0.04808020,0.41994357,0.75401358,0.70408877,0.00000000
0.98149075,2.35404114,0.41298815,0.93013179,0.00001162,0.04792599,0.42898954,0.75876502,0.70744902,0.00000000
0.98749375,2.36502351,0.41241483,0.93716173,0.00001049,0.04754280,0.43698136,0.76130240,0.70858003,0.00000000
0.99349675,2.36779306,0.40938763,0.94071609,0.00000964,0.04694104,0.44380087,0.76157638,0.70747543,0.00000000
0.99949975,2.36226534,0.40396004,0.94073221,0.00000897,0.04613557,0.44933371,0.75954831,0.70414215,0.00000000
1.00550275,2.34843632,0.39622983,0.93718720,0.00000843,0.04514511,0.45347345,0.75519353,0.69860150,0.00000000
1.01150575,2.32638787,0.38633566,0.93009988,0.00000797,0.04399179,0.45612585,0.74850518,0.69089069,0.00000000
1.01750875,2.29629230,0.37445255,0.91953205,0.00000756,0.04270035,0.45721295,0.73949796,0.68106440,0.00000000
1.02351176,2.25841548,0.36078645,0.90558886,0.00000717,0.04129743,0.45667687,0.72821173,0.66919633,0.00000000
1.02951476,2.21311790,0.34556799,0.88841835,0.00000680,0.03981066,0.45448297,0.71471465,0.65538061,0.00000000
1.03551776,2.16085352,0.32904584,0.86820982,0.00000643,0.03826782,0.45062220,0.69910539,0.63973265,0.00000000
1.04152076,2.10216585,0.31147984,0.84519123,0.00000605,0.03669598,0.44511255,0.68151444,0.62238953,0.00000000
1.04752376,2.03768129,0.29313418,0.81962535,0.00000567,0.03512065,0.43799936,0.66210420,0.60350954,0.00000000
1.05352676,1.96809975,0.27427090,0.79180506,0.00000530,0.03356507,0.42935461,0.64106775,0.58327100,0.00000000
1.05952976,1.89418257,0.25514390,0.76204759,0.00000492,0.03204960,0.41927513,0.61862631,0.56187018,0.00000000
1.06553277,1.81673823,0.23599362,0.73068813,0.00000456,0.03059121,0.40787982,0.59502547,0.53951843,0.00000000
1.07153577,1.73660636,0.21704262,0.69807295,0.00000422,0.02920314,0.39530615,0.57053025,0.51643852,0.00000000
1.07753877,1.65464050,0.19849198,0.66455215,0.00000391,0.02789477,0.38170595,0.54541933,0.49286048,0.00000000
1.08354177,1.57169042,0.18051879,0.63047260,0.00000364,0.02667160,0.36724093,0.51997844,0.46901689,0.00000000
1.08954477,1.48858470,0.16327452,0.59617108,0.00000343,0.02553541,0.35207799,0.49449359,0.44513807,0.00000000
1.09554777,1.40611432,0.14688434,0.56196803,0.00000330,0.02448457,0.33638473,0.46924402,0.42144724,0.00000000
1.10155078,1.32501778,0.13144733,0.52816213,0.00000328,0.02351453,0.32032523,0.44449558,0.39815591,0.00000000
1.10755378,1.24596862,0.11703740,0.49502584,0.00000339,0.02261831,0.30405638,0.42049446,0.37545973,0.00000000
1.11355678,1.16956546,0.10370495,0.46280216,0.00000369,0.02178716,0.28772488,0.39746192,0.35353501,0.00000000
1.11955978,1.09632511,0.09147894,0.43170250,0.00000423,0.02101125,0.27146505,0.37558979,0.33253597,0.00000000
1.12556278,1.02667892,0.08036944,0.40190594,0.00000509,0.02028032,0.25539735,0.35503736,0.31259292,0.00000000
1.13156578,0.96097213,0.07037044,0.37355957,0.00000638,0.01958438,0.23962779,0.33592933,0.29381131,0.00000000
1.13756878,0.89946631,0.06146273,0.34677993,0.00000821,0.01891433,0.22424801,0.31835517,0.27627182,0.00000000
1.14357179,0.84234445,0.05361689,0.32165544,0.00001077,0.01826251,0.20933602,0.30236966,0.26003118,0.00000000
1.14957479,0.78971838,0.04679621,0.29824947,0.00001426,0.01762317,0.19495740,0.28799459,0.24512393,0.00000000
1.15557779,0.74163784,0.04095939,0.27660402,0.00001896,0.01699285,0.18116685,0.27522152,0.23156474,0.00000000
1.16158079,0.69810087,0.03606311,0.25674365,0.00002522,0.01637058,0.16800998,0.26401532,0.21935123,0.00000000
1.16758379,0.65906476,0.03206426,0.23867941,0.00003345,0.01575804,0.15552507,0.25431841,0.20846715,0.00000000
1.17358679,0.62445711,0.02892187,0.22241267,0.00004419,0.01515959,0.14374478,0.24605535,0.19888569,0.00000000
1.17958979,0.59418633,0.02659865,0.20793861,0.00005807,0.01458210,0.13269761,0.23913772,0.19057276,0.00000000
1.18559280,0.56815128,0.02506225,0.19524913,0.00007586,0.01403481,0.12240908,0.23346895,0.18349002,0.00000000
1.19159580,0.54624952,0.02428601,0.18433520,0.00009847,0.01352901,0.11290259,0.22894886,0.17759764,0.00000000
1.19759880,0.52838392,0.02424942,0.17518844,0.00012700,0.01307768,0.10419983,0.22547800,0.17285656,0.00000000
1.20360180,0.51446741,0.02493817,0.16780197,0.00016271,0.01269508,0.09632088,0.22296131,0.16923017,0.00000000
1.20960480,0.50442587,0.02634380,0.16217054,0.00020703,0.01239630,0.08928389,0.22131130,0.16668541,0.00000000
1.21560780,0.49819895,0.02846303,0.15828990,0.00026162,0.01219679,0.08310456,0.22045042,0.16519325,0.00000000
1.22161081,0.49573920,0.03129681,0.15615558,0.00032833,0.01211186,0.07779529,0.22031290,0.16472850,0.00000000
