energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.06453227,5.67627686,0.01265612,1.10812186,4.11762593,4.54906500,0.00906986,0.58622489,0.35840779,0.36885233
-3.05852926,5.74434590,0.01290384,1.11867742,4.17100066,4.59627683,0.00899978,0.60652226,0.36611865,0.36966255
-3.05252626,5.80160065,0.01308415,1.12788489,4.21744215,4.63233658,0.00891480,0.62786586,0.37327768,0.36926479
-3.04652326,5.84812696,0.01319443,1.13602920,4.25756128,4.65718352,0.00881614,0.65009007,0.37984654,0.36771487
-3.04052026,5.88426799,0.01323357,1.14341814,4.29212127,4.67098476,0.00870581,0.67303515,0.38582166,0.36510039
-3.03451726,5.91057484,0.01320207,1.15036527,4.32198842,4.67410756,0.00858649,0.69653950,0.39122923,0.36153575
-3.02851426,5.92774826,0.01310193,1.15717141,4.34807550,4.66708463,0.00846128,0.72043217,0.39611912,0.35715618
-3.02251126,5.93657496,0.01293664,1.16410552,4.37128105,4.65057445,0.00833356,0.74452602,0.40055804,0.35211091
-3.01650825,5.93786203,0.01271097,1.17138627,4.39242765,4.62531876,0.00820675,0.76861212,0.40462228,0.34655600
-3.01050525,5.93237356,0.01243085,1.17916517,4.41220293,4.59209984,0.00808411,0.79245580,0.40839038,0.34064698
-3.00450225,5.92077295,0.01210313,1.18751262,4.43110669,4.55169989,0.00796855,0.81579480,0.41193605,0.33453188
-2.99849925,5.90357462,0.01173531,1.19640748,4.44940739,4.50486480,0.00786247,0.83833959,0.41532179,0.32834486
-2.99249625,5.88110792,0.01133532,1.20573121,4.46711090,4.45227427,0.00776760,0.85977627,0.41859341,0.32220075
-2.98649325,5.85349532,0.01091126,1.21526690,4.48394347,4.39451986,0.00768491,0.87977168,0.42177572,0.31619088
-2.98049025,5.82064638,0.01047117,1.22470345,4.49935053,4.33209190,0.00761455,0.89798087,0.42486975,0.31038027
-2.97448724,5.78226759,0.01002279,1.23364496,4.51251156,4.26537579,0.00755585,0.91405625,0.42785138,0.30480638
-2.96848424,5.73788762,0.00957340,1.24162476,4.52237067,4.19465746,0.00750732,0.92765833,0.43067157,0.29947941
-2.96248124,5.68689625,0.00912970,1.24812367,4.52768167,4.12013735,0.00746675,0.93846715,0.43325811,0.29438410
-2.95647824,5.62859471,0.00869768,1.25259142,4.52706518,4.04195176,0.00743129,0.94619406,0.43551873,0.28948288
-2.95047524,5.56225423,0.00828260,1.25447031,4.51907518,3.96019974,0.00739764,0.95059295,0.43734540,0.28472022
-2.94447224,5.48717931,0.00788899,1.25321982,4.50227139,3.87497375,0.00736218,0.95147049,0.43861950,0.28002784
-2.93846923,5.40277183,0.00752069,1.24834097,4.47529375,3.78639190,0.00732114,0.94869465,0.43921767,0.27533048
-2.93246623,5.30859227,0.00718089,1.23939922,4.43693518,3.69462945,0.00727084,0.94220113,0.43901783,0.27055189
-2.92646323,5.20441421,0.00687226,1.22604474,4.38620870,3.59994754,0.00720782,0.93199719,0.43790522,0.26562079
-2.92046023,5.09026902,0.00659705,1.20802909,4.32240563,3.50271710,0.00712902,0.91816278,0.43577801,0.26047626
-2.91445723,4.96647802,0.00635719,1.18521756,4.24514155,3.40343620,0.00703196,0.90084890,0.43255229,0.25507253
-2.90845423,4.83367007,0.00615441,1.15759660,4.15438810,3.30273967,0.00691481,0.88027315,0.42816609,0.24938264
-2.90245123,4.69278359,0.00599027,1.12527606,4.05048870,3.20139991,0.00677651,0.85671288,0.42258237,0.24340102
-2.89644822,4.54505266,0.00586631,1.08848634,3.93415774,3.10031855,0.00661680,0.83049618,0.41579081,0.23714473
-2.89044522,4.39197774,0.00578400,1.04757065,3.80646332,3.00050916,0.00643621,0.80199132,0.40780837,0.23065333
-2.88444222,4.23528241,0.00574476,1.00297290,3.66879448,2.90307140,0.00623608,0.77159497,0.39867869,0.22398748
-2.87843922,4.07685823,0.00574991,0.95522195,3.52281480,2.80915778,0.00601843,0.73972002,0.38847028,0.21722623
-2.87243622,3.91870027,0.00580061,0.90491301,3.37040474,2.71993445,0.00578591,0.70678337,0.37727389,0.21046336
-2.86643322,3.76283659,0.00589772,0.85268730,3.21359566,2.63653780,0.00554167,0.67319433,0.36519902,0.20380272
-2.86043022,3.61125483,0.00604170,0.79921072,3.05449864,2.56002897,0.00528918,0.63934409,0.35236985,0.19735318
-2.85442721,3.46582950,0.00623243,0.74515275,2.89523174,2.49134831,0.00503215,0.60559658,0.33892093,0.19122306
-2.84842421,3.32825330,0.00646907,0.69116628,2.73784880,2.43127236,0.00477430,0.57228106,0.32499262,0.18551468
-2.84242121,3.19997560,0.00674995,0.63786934,2.58427317,2.38037523,0.00451926,0.53968662,0.31072675,0.18031918
-2.83641821,3.08215096,0.00707237,0.58582919,2.43623892,2.33899665,0.00427044,0.50805852,0.29626251,0.17571178
-2.83041521,2.97559970,0.00743258,0.53554950,2.29524209,2.30721835,0.00403085,0.47759659,0.28173277,0.17174793
-2.82441221,2.88078253,0.00782566,0.48746065,2.16250360,2.28485027,0.00380309,0.44845525,0.26726101,0.16846036
-2.81840920,2.79778989,0.00824558,0.44191350,2.03894484,2.27142755,0.00358918,0.42074523,0.25295886,0.16585726
-2.81240620,2.72634662,0.00868514,0.39917650,1.92517655,2.26621875,0.00339061,0.39453654,0.23892434,0.16392160
-2.80640320,2.66583137,0.00913617,0.35943595,1.82150075,2.26824536,0.00320826,0.36986257,0.22524082,0.16261175
-2.80040020,2.61530975,0.00958963,0.32279911,1.72792477,2.27631194,0.00304246,0.34672499,0.21197661,0.16186310
-2.79439720,2.57357969,0.01003580,0.28929973,1.64418628,2.28904578,0.00289298,0.32509903,0.19918526,0.16159090
-2.78839420,2.53922672,0.01046459,0.25890561,1.56978740,2.30494455,0.00275915,0.30493918,0.18690632,0.16169388
-2.78239120,2.51068659,0.01086575,0.23152750,1.50403599,2.32242989,0.00263991,0.28618475,0.17516666,0.16205862
-2.77638819,2.48631258,0.01122925,0.20702910,1.44609164,2.33990463,0.00253390,0.26876540,0.16398204,0.16256446
-2.77038519,2.46444431,0.01154557,0.18523733,1.39501425,2.35581114,0.00243961,0.25260628,0.15335911,0.16308856
-2.76438219,2.44347525,0.01180600,0.16595276,1.34981285,2.36868828,0.00235544,0.23763273,0.14329747,0.16351105
-2.75837919,2.42191606,0.01200299,0.14895956,1.30949248,2.37722440,0.00227986,0.22377459,0.13379184,0.16371993
-2.75237619,2.39845129,0.01213038,0.13403476,1.27309732,2.38030411,0.00221152,0.21096988,0.12483428,0.16361546
-2.74637319,2.37198734,0.01218363,0.12095654,1.23974859,2.37704686,0.00214932,0.19916808,0.11641625,0.16311407
-2.74037019,2.34169008,0.01216001,0.10951146,1.20867597,2.36683587,0.00209254,0.18833277,0.10853061,0.16215134
-2.73436718,2.30701110,0.01205866,0.09950040,1.17924183,2.34933632,0.00204094,0.17844394,0.10117339,0.16068423
-2.72836418,2.26770215,0.01188071,0.09074332,1.15095796,2.32450240,0.00199478,0.16949981,0.09434531,0.15869237
-2.72236118,2.22381804,0.01162917,0.08308275,1.12349484,2.29257339,0.00195496,0.16151832,0.08805312,0.15617848
-2.71635818,2.17570850,0.01130887,0.07638626,1.09668381,2.25405940,0.00192297,0.15453830,0.08231059,0.15316788
-2.71035518,2.12400040,0.01092633,0.07054779,1.07051301,2.20971796,0.00190101,0.14862035,0.07713925,0.14970736
-2.70435218,2.06957179,0.01048952,0.06548820,1.04511775,2.16052309,0.00189196,0.14384751,0.07256883,0.14586326
-2.69834917,2.01351956,0.01000763,0.06115507,1.02076668,2.10762853,0.00189938,0.14032570,0.06863743,0.14171925
-2.69234617,1.95712271,0.00949081,0.05752183,0.99784461,2.05232737,0.00192753,0.13818390,0.06539138,0.13737366
-2.68634317,1.90180319,0.00894986,0.05458655,0.97683338,1.99600990,0.00198132,0.13757412,0.06288486,0.13293667
-2.68034017,1.84908602,0.00839597,0.05237030,0.95829151,1.94012170,0.00206627,0.13867099,0.06117924,0.12852748
-2.67433717,1.80056034,0.00784040,0.05091532,0.94283377,1.88612364,0.00218847,0.14167105,0.06034210,0.12427159
-2.66833417,1.75784258,0.00729426,0.05028290,0.93111126,1.83545512,0.00235449,0.14679149,0.06044605,0.12029821
-2.66233117,1.72254261,0.00676825,0.05055124,0.92379247,1.78950174,0.00257130,0.15426843,0.06156729,0.11673799
-2.65632816,1.69623345,0.00627248,0.05181303,0.92154571,1.74956777,0.00284613,0.16435440,0.06378384,0.11372094
-2.65032516,1.68042446,0.00581629,0.05417292,0.92502283,1.71685391,0.00318638,0.17731514,0.06717362,0.11137468
-2.64432216,1.67653794,0.00540815,0.05774484,0.93484446,1.69244008,0.00359942,0.19342545,0.07181219,0.10982287
-2.63831916,1.68588861,0.00505555,0.06264897,0.95158620,1.67727281,0.00409241,0.21296411,0.07777033,0.10918380
-2.63231616,1.70966530,0.00476498,0.06900855,0.97576583,1.67215679,0.00467213,0.23620785,0.08511138,0.10956909
-2.62631316,1.74891413,0.00454185,0.07694626,1.00783112,1.67774956,0.00534470,0.26342427,0.09388846,0.11108233
-2.62031016,1.80452261,0.00439056,0.08658036,1.04814803,1.69455886,0.00611540,0.29486384,0.10414155,0.11381776
-2.61430715,1.87720391,0.00431446,0.09802041,1.09698918,1.72294161,0.00698833,0.33075117,0.11589459,0.11785863
-2.60830415,1.96748114,0.00431590,0.11136272,1.15452265,1.76310408,0.00796624,0.37127552,0.12915255,0.12327558
-2.60230115,2.07567152,0.00439623,0.12668562,1.22080104,1.81510277,0.00905018,0.41658107,0.14389876,0.13012463
-2.59629815,2.20187048,0.00455585,0.14404448,1.29575135,1.87884560,0.01023933,0.46675703,0.16009244,0.13844517
-2.59029515,2.34593644,0.00479423,0.16346688,1.37916586,1.95409346,0.01153070,0.52182810,0.17766666,0.14825773
-2.58429215,2.50747677,0.00510990,0.18494785,1.47069475,2.04046213,0.01291901,0.58174563,0.19652683,0.15956172
-2.57828914,2.68583601,0.00550049,0.20844562,1.56984097,2.13742483,0.01439652,0.64637995,0.21654985,0.17233337
-2.57228614,2.88008746,0.00596266,0.23387792,1.67595795,2.24431570,0.01595293,0.71551422,0.23758402,0.18652379
-2.56628314,3.08902910,0.00649221,0.26111918,1.78825100,2.36033461,0.01757540,0.78884039,0.25944978,0.20205750
-2.56028014,3.31118509,0.00708396,0.28999876,1.90578269,2.48455362,0.01924861,0.86595747,0.28194148,0.21883151
-2.55427714,3.54481376,0.00773183,0.32030056,2.02748269,2.61592538,0.02095490,0.94637259,0.30483004,0.23671508
-2.54827414,3.78792263,0.00842883,0.35176397,2.15216236,2.75329363,0.02267453,1.02950494,0.32786655,0.25555039
-2.54227114,4.03829112,0.00916707,0.38408644,2.27853396,2.89540594,0.02438600,1.11469286,0.35078692,0.27515406
-2.53626813,4.29350082,0.00993785,0.41692770,2.40523421,3.04092850,0.02606646,1.20120395,0.37331719,0.29531977
-2.53026513,4.55097307,0.01073172,0.44991546,2.53085181,3.18846272,0.02769222,1.28824816,0.39517961,0.31582185
-2.52426213,4.80801317,0.01153858,0.48265277,2.65395797,3.33656354,0.02923926,1.37499348,0.41609920,0.33641980
-2.51825913,5.06186007,0.01234783,0.51472653,2.77313914,3.48375862,0.03068387,1.46058404,0.43581054,0.35686377
-2.51225613,5.30974019,0.01314852,0.54571718,2.88703069,3.62856834,0.03200328,1.54415967,0.45406462,0.37690065
-2.50625313,5.54892376,0.01392954,0.57520908,2.99435028,3.76952586,0.03317624,1.62487679,0.47063540,0.39628074
-2.50025013,5.77678173,0.01467988,0.60280126,3.09392964,3.90519684,0.03418371,1.70192935,0.48532593,0.41476460
-2.49424712,5.99084141,0.01538880,0.62811815,3.18474339,4.03419843,0.03500941,1.77456945,0.49797358,0.43212996
-2.48824412,6.18883884,0.01604610,0.65081986,3.26593375,4.15521725,0.03564035,1.84212657,0.50845438,0.44817816
-2.48224112,6.36876609,0.01664240,0.67061151,3.33683007,4.26702591,0.03606728,1.90402464,0.51668611,0.46274012
-2.47623812,6.52891187,0.01716930,0.68725139,3.39696228,4.36849816,0.03628505,1.95979634,0.52263001,0.47568133
-2.47023512,6.66789389,0.01761967,0.70055743,3.44606775,4.45862240,0.03629285,2.00909374,0.52629113,0.48690562
-2.46423212,6.78468219,0.01798781,0.71041188,3.48409136,4.53651363,0.03609431,2.05169508,0.52771718,0.49635773
-2.45822911,6.87861242,0.01826958,0.71676385,3.51117868,4.60142380,0.03569756,2.08750709,0.52699601,0.50402420
-2.45222611,6.94938911,0.01846258,0.71962979,3.52766277,4.65275057,0.03511506,2.11656292,0.52425179,0.50993286
-2.44622311,6.99707878,0.01856614,0.71909178,3.53404531,4.69004454,0.03436336,2.13901557,0.51964004,0.51415064
-2.44022011,7.02209365,0.01858141,0.71529382,3.53097284,4.71301484,0.03346280,2.15512735,0.51334181,0.51678000
-2.43421711,7.02516663,0.01851124,0.70843630,3.51920957,4.72153299,0.03243702,2.16525569,0.50555726,0.51795400
-2.42821411,7.00731901,0.01836016,0.69876891,3.49960777,4.71563496,0.03131246,2.16983599,0.49649876,0.51783031
-2.42221111,6.96982214,0.01813418,0.68658235,3.47307740,4.69552119,0.03011775,2.16936255,0.48638417,0.51658443
-2.41620810,6.91415480,0.01784064,0.67219920,3.44055620,4.66155429,0.02888312,2.16436823,0.47543012,0.51440249
-2.41020510,6.84195800,0.01748799,0.65596437,3.40298169,4.61425432,0.02763970,2.15540407,0.46384603,0.51147383
-2.40420210,6.75498888,0.01708551,0.63823547,3.36126610,4.55429132,0.02641889,2.14301977,0.45182872,0.50798390
-2.39819910,6.65507540,0.01664307,0.61937356,3.31627523,4.48247507,0.02525169,2.12774587,0.43955804,0.50410766
-2.39219610,6.54407319,0.01617083,0.59973448,3.26881194,4.39974187,0.02416807,2.11007856,0.42719354,0.50000383
-2.38619310,6.42382594,0.01567898,0.57966115,3.21960448,4.30713855,0.02319641,2.09046766,0.41487227,0.49581022
-2.38019010,6.29613024,0.01517746,0.55947697,3.16929981,4.20580369,0.02236290,2.06930817,0.40270774,0.49164022
-2.37418709,6.16270542,0.01467574,0.53948034,3.11846149,4.09694659,0.02169109,2.04693560,0.39078990,0.48758073
-2.36818409,6.02516894,0.01418254,0.51994061,3.06757164,3.98182426,0.02120147,2.02362501,0.37918616,0.48369134
-2.36218109,5.88501720,0.01370570,0.50109510,3.01703613,3.86171707,0.02091103,1.99959343,0.36794324,0.48000477
-2.35617809,5.74361151,0.01325197,0.48314734,2.96719196,3.73790366,0.02083301,1.97500516,0.35708952,0.47652853
-2.35017509,5.60216888,0.01282696,0.46626632,2.91831582,3.61163602,0.02097666,1.94997934,0.34663802,0.47324748
-2.34417209,5.46175690,0.01243499,0.45058652,2.87063264,3.48411530,0.02134699,1.92459895,0.33658939,0.47012710
-2.33816908,5.32329194,0.01207909,0.43620861,2.82432327,3.35646918,0.02194470,1.89892043,0.32693508,0.46711734
-2.33216608,5.18754001,0.01176098,0.42320067,2.77953033,3.22973167,0.02276612,1.87298319,0.31766019,0.46415660
-2.32616308,5.05511958,0.01148114,0.41159961,2.73636166,3.10482577,0.02380320,1.84681813,0.30874610,0.46117575
-2.32016008,4.92650569,0.01123881,0.40141282,2.69489115,2.98254969,0.02504356,1.82045474,0.30017256,0.45810200
-2.31415708,4.80203501,0.01103214,0.39261992,2.65515676,2.86356699,0.02647069,1.79392622,0.29191938,0.45486227
-2.30815408,4.68191161,0.01085828,0.38517445,2.61715625,2.74840090,0.02806410,1.76727254,0.28396745,0.45138617
-2.30215108,4.56621332,0.01071350,0.37900566,2.58084110,2.63743296,0.02979966,1.74054116,0.27629933,0.44760833
-2.29614807,4.45489887,0.01059337,0.37402030,2.54610940,2.53090588,0.03164992,1.71378593,0.26889937,0.44347019
-2.29014507,4.34781594,0.01049287,0.37010455,2.51279892,2.42893052,0.03358455,1.68706414,0.26175339,0.43892121
-2.28414207,4.24471058,0.01040662,0.36712606,2.48068121,2.33149645,0.03557088,1.66043252,0.25484819,0.43391957
-2.27813907,4.14523816,0.01032900,0.36493643,2.44945795,2.23848578,0.03757445,1.63394246,0.24817084,0.42843252
-2.27213607,4.04897622,0.01025432,0.36337381,2.41876041,2.14968957,0.03955970,1.60763526,0.24170798,0.42243629
-2.26613307,3.95543932,0.01017700,0.36226614,2.38815280,2.06482615,0.04149060,1.58153774,0.23544525,0.41591596
-2.26013007,3.86409582,0.01009171,0.36143460,2.35713998,1.98356060,0.04333146,1.55565889,0.22936679,0.40886508
-2.25412706,3.77438650,0.00999350,0.36069764,2.32517953,1.90552460,0.04504767,1.52998777,0.22345510,0.40128534
-2.24812406,3.68574439,0.00987796,0.35987517,2.29169816,1.83033590,0.04660642,1.50449289,0.21769111,0.39318618
-2.24212106,3.59761529,0.00974129,0.35879310,2.25611170,1.75761665,0.04797754,1.47912323,0.21205454,0.38458453
-2.23611806,3.50947814,0.00958042,0.35728786,2.21784775,1.68700998,0.04913412,1.45381064,0.20652451,0.37550446
-2.23011506,3.42086437,0.00939304,0.35521084,2.17637002,1.61819410,0.05005318,1.42847352,0.20108032,0.36597695
-2.22411206,3.33137521,0.00917766,0.35243248,2.13120279,1.55089370,0.05071625,1.40302142,0.19570241,0.35603954
-2.21810905,3.24069610,0.00893365,0.34884584,2.08195422,1.48488814,0.05110973,1.37736007,0.19037326,0.34573594
-2.21210605,3.14860744,0.00866120,0.34436947,2.02833709,1.42001641,0.05122529,1.35139654,0.18507836,0.33511554
-2.20610305,3.05499103,0.00836131,0.33894939,1.97018574,1.35617887,0.05105995,1.32504399,0.17980692,0.32423263
-2.20010005,2.95983205,0.00803571,0.33256007,1.90746807,1.29333591,0.05061613,1.29822578,0.17455250,0.31314556
-2.19409705,2.86321623,0.00768684,0.32520438,1.84029209,1.23150389,0.04990150,1.27087862,0.16931335,0.30191563
-2.18809405,2.76532286,0.00731772,0.31691243,1.76890642,1.17074889,0.04892865,1.24295458,0.16409251,0.29060582
-2.18209105,2.66641394,0.00693185,0.30773947,1.69369484,1.11117864,0.04771472,1.21442202,0.15889768,0.27927941
-2.17608804,2.56682034,0.00653314,0.29776286,1.61516532,1.05293357,0.04628076,1.18526548,0.15374082,0.26799848
-2.17008504,2.46692610,0.00612575,0.28707829,1.53393407,0.99617730,0.04465110,1.15548472,0.14863774,0.25682253
-2.16408204,2.36715186,0.00571400,0.27579553,1.45070567,0.94108739,0.04285262,1.12509324,0.14360740,0.24580711
-2.15807904,2.26793864,0.00530226,0.26403387,1.36625050,0.88784696,0.04091393,1.09411657,0.13867142,0.23500273
-2.15207604,2.16973310,0.00489484,0.25191748,1.28138066,0.83663754,0.03886459,1.06259059,0.13385346,0.22445402
-2.14607304,2.07297518,0.00449589,0.23957098,1.19692575,0.78763358,0.03673434,1.03056035,0.12917890,0.21419923
-2.14007004,1.97808883,0.00410937,0.22711538,1.11370971,0.74099890,0.03455232,0.99807951,0.12467465,0.20427018
-2.13406703,1.88547640,0.00373890,0.21466456,1.03252989,0.69688508,0.03234643,0.96521056,0.12036917,0.19469258
-2.12806403,1.79551669,0.00338779,0.20232247,0.95413910,0.65543178,0.03014274,0.93202596,0.11629275,0.18548675
-2.12206103,1.70856662,0.00305900,0.19018110,0.87923134,0.61676876,0.02796503,0.89861003,0.11247806,0.17666877
-2.11605803,1.62496598,0.00275507,0.17831918,0.80843152,0.58101919,0.02583440,0.86506154,0.10896078,0.16825181
-2.11005503,1.54504455,0.00247819,0.16680173,0.74228917,0.54830398,0.02376910,0.83149668,0.10578040,0.16024774
-2.10405203,1.46913064,0.00223016,0.15568026,0.68127598,0.51874639,0.02178436,0.79805197,0.10298098,0.15266877
-2.09804902,1.39756002,0.00201245,0.14499359,0.62578655,0.49247658,0.01989242,0.76488698,0.10061182,0.14552908
-2.09204602,1.33068407,0.00182620,0.13476911,0.57614190,0.46963536,0.01810259,0.73218620,0.09872798,0.13884626
-2.08604302,1.26887612,0.00167227,0.12502438,0.53259477,0.45037684,0.01642144,0.70015986,0.09739033,0.13264249
-2.08004002,1.21253491,0.00155123,0.11576889,0.49533593,0.43486923,0.01485305,0.66904324,0.09666533,0.12694538
-2.07403702,1.16208446,0.00146345,0.10700585,0.46450069,0.42329379,0.01339927,0.63909438,0.09662415,0.12178825
-2.06803402,1.11796980,0.00140909,0.09873392,0.44017484,0.41584132,0.01206002,0.61058993,0.09734139,0.11721008
-2.06203102,1.08064813,0.00138809,0.09094867,0.42239922,0.41270641,0.01083363,0.58381914,0.09889300,0.11325477
-2.05602801,1.05057569,0.00140021,0.08364387,0.41117272,0.41407930,0.00971712,0.55907617,0.10135383,0.10997005
-2.05002501,1.02819041,0.00144501,0.07681241,0.40645300,0.42013557,0.00870651,0.53665078,0.10479446,0.10740582
-2.04402201,1.01389120,0.00152185,0.07044691,0.40815528,0.43102408,0.00779706,0.51681794,0.10927772,0.10561223
-2.03801901,1.00801464,0.00162983,0.06454001,0.41614894,0.44685359,0.00698350,0.49982664,0.11485481,0.10463737
-2.03201601,1.01081029,0.00176779,0.05908444,0.43025246,0.46767867,0.00626020,0.48588841,0.12156132,0.10452490
-2.02601301,1.02241580,0.00193428,0.05407277,0.45022714,0.49348558,0.00562137,0.47516619,0.12941318,0.10531161
-2.02001001,1.04283332,0.00212749,0.04949712,0.47577019,0.52417889,0.00506109,0.46776406,0.13840297,0.10702507
-2.01400700,1.07190858,0.00234524,0.04534863,0.50650797,0.55956967,0.00457345,0.46371828,0.14849653,0.10968157
-2.00800400,1.10931395,0.00258496,0.04161706,0.54199015,0.59936597,0.00415259,0.46299038,0.15963035,0.11328440
-2.00200100,1.15453679,0.00284364,0.03829026,0.58168549,0.64316636,0.00379271,0.46546248,0.17170972,0.11782253
-1.99599800,1.20687403,0.00311785,0.03535386,0.62498011,0.69045710,0.00348815,0.47093540,0.18460796,0.12326995
-1.98999500,1.26543390,0.00340373,0.03279097,0.67117874,0.74061360,0.00323331,0.47912962,0.19816674,0.12958544
-1.98399200,1.32914508,0.00369703,0.03058208,0.71950945,0.79290632,0.00302273,0.48968939,0.21219778,0.13671305
-1.97798899,1.39677356,0.00399318,0.02870511,0.76913218,0.84651132,0.00285109,0.50218971,0.22648572,0.14458307
-1.97198599,1.46694685,0.00428731,0.02713558,0.81915103,0.90052544,0.00271319,0.51614634,0.24079229,0.15311356
-1.96598299,1.53818493,0.00457436,0.02584696,0.86863034,0.95398568,0.00260400,0.53102822,0.25486170,0.16221232
-1.95997999,1.60893696,0.00484922,0.02481114,0.91661391,1.00589231,0.00251866,0.54627215,0.26842699,0.17177910
-1.95397699,1.67762241,0.00510677,0.02399890,0.96214694,1.05523492,0.00245254,0.56129904,0.28121728,0.18170811
-1.94797399,1.74267513,0.00534210,0.02338059,1.00429988,1.10102048,0.00240125,0.57553119,0.29296548,0.19189050
-1.94197099,1.80258847,0.00555056,0.02292669,1.04219306,1.14230232,0.00236070,0.58840997,0.30341631,0.20221679
-1.93596798,1.85595969,0.00572794,0.02260848,1.07502130,1.17820881,0.00232711,0.59941315,0.31233427,0.21257908
-1.92996498,1.90153176,0.00587058,0.02239856,1.10207726,1.20797066,0.00229708,0.60807121,0.31951112,0.22287288
-1.92396198,1.93823075,0.00597550,0.02227139,1.12277238,1.23094543,0.00226762,0.61398198,0.32477271,0.23299862
-1.91795898,1.96519732,0.00604045,0.02220374,1.13665470,1.24663846,0.00223617,0.61682312,0.32798470,0.24286259
-1.91195598,1.98181084,0.00606404,0.02217499,1.14342240,1.25471905,0.00220061,0.61636179,0.32905702,0.25237742
-1.90595298,1.98770542,0.00604573,0.02216740,1.14293261,1.25503131,0.00215930,0.61246131,0.32794686,0.26146217
-1.89994997,1.98277703,0.00598589,0.02216622,1.13520502,1.24759922,0.00211103,0.60508446,0.32465993,0.27004191
-1.89394697,1.96718180,0.00588577,0.02215976,1.12042006,1.23262569,0.00205507,0.59429346,0.31925017,0.27804712
-1.88794397,1.94132565,0.00574747,0.02213934,1.09891184,1.21048564,0.00199112,0.58024663,0.31181773,0.28541282
-1.88194097,1.90584611,0.00557386,0.02209920,1.07115618,1.18171367,0.00191926,0.56319188,0.30250537,0.29207778
-1.87593797,1.86158716,0.00536850,0.02203634,1.03775425,1.14698679,0.00183994,0.54345760,0.29149360,0.29798373
-1.86993497,1.80956863,0.00513556,0.02195035,0.99941271,1.10710305,0.00175392,0.52144105,0.27899452,0.30307491
-1.86393197,1.75095161,0.00487963,0.02184326,0.95692121,1.06295717,0.00166222,0.49759514,0.26524501,0.30729796
-1.85792896,1.68700143,0.00460569,0.02171930,0.91112828,1.01551408,0.00156610,0.47241387,0.25049918,0.31060226
-1.85192596,1.61904995,0.00431889,0.02158484,0.86291663,0.96578169,0.00146693,0.44641722,0.23502073,0.31294077
-1.84592296,1.54845866,0.00402452,0.02144825,0.81317900,0.91478378,0.00136624,0.42013595,0.21907538,0.31427139
-1.83991996,1.47658390,0.00372781,0.02131987,0.76279529,0.86353417,0.00126560,0.39409691,0.20292370,0.31455871
-1.83391696,1.40474547,0.00343393,0.02121200,0.71261198,0.81301289,0.00116663,0.36880932,0.18681463,0.31377614
-1.82791396,1.33419936,0.00314784,0.02113904,0.66342434,0.76414521,0.00107095,0.34475240,0.17097980,0.31190830
-1.82191096,1.26611524,0.00287428,0.02111757,0.61596199,0.71778396,0.00098015,0.32236467,0.15562900,0.30895336
-1.81590795,1.20155909,0.00261773,0.02116657,0.57087798,0.67469536,0.00089583,0.30203511,0.14094668,0.30492535
-1.80990495,1.14148073,0.00238240,0.02130768,0.52874159,0.63554874,0.00081954,0.28409632,0.12708962,0.29985610
-1.80390195,1.08670629,0.00217227,0.02156544,0.49003461,0.60090987,0.00075282,0.26881970,0.11418586,0.29379672
-1.79789895,1.03793504,0.00199107,0.02196760,0.45515095,0.57123776,0.00069723,0.25641256,0.10233451,0.28681845
-1.79189595,0.99574003,0.00184240,0.02254544,0.42439918,0.54688477,0.00065435,0.24701713,0.09160673,0.27901282
-1.78589295,0.96057196,0.00172972,0.02333397,0.39800747,0.52809936,0.00062582,0.24071128,0.08204732,0.27049090
-1.77988994,0.93276555,0.00165646,0.02437223,0.37613049,0.51503124,0.00061338,0.23751069,0.07367714,0.26138186
-1.77388694,0.91254771,0.00162601,0.02570335,0.35885765,0.50773832,0.00061886,0.23737243,0.06649591,0.25183070
-1.76788394,0.90004692,0.00164183,0.02737462,0.34622213,0.50619505,0.00064428,0.24019955,0.06048527,0.24199525
-1.76188094,0.89530315,0.00170745,0.02943734,0.33821018,0.51030160,0.00069181,0.24584662,0.05561210,0.23204262
-1.75587794,0.89827799,0.00182646,0.03194654,0.33477024,0.51989349,0.00076379,0.25412587,0.05183166,0.22214528
-1.74987494,0.90886423,0.00200252,0.03496040,0.33582132,0.53475133,0.00086276,0.26481388,0.04909070,0.21247681
-1.74387194,0.92689495,0.00223927,0.03853950,0.34126046,0.55461016,0.00099141,0.27765848,0.04733018,0.20320761
-1.73786893,0.95215147,0.00254026,0.04274574,0.35096883,0.57916837,0.00115258,0.29238583,0.04648778,0.19450075
-1.73186593,0.98437019,0.00290886,0.04764095,0.36481638,0.60809566,0.00134918,0.30870738,0.04649984,0.18650805
-1.72586293,1.02324804,0.00334807,0.05328517,0.38266484,0.64104011,0.00158414,0.32632659,0.04730298,0.17936661
-1.71985993,1.06844655,0.00386035,0.05973468,0.40436911,0.67763412,0.00186033,0.34494537,0.04883527,0.17319586
-1.71385693,1.11959454,0.00444744,0.06703965,0.42977708,0.71749917,0.00218045,0.36426993,0.05103684,0.16809517
-1.70785393,1.17628944,0.00511014,0.07524159,0.45872796,0.76024945,0.00254691,0.38401607,0.05385029,0.16414225
-1.70185093,1.23809745,0.00584807,0.08437068,0.49104949,0.80549441,0.00296171,0.40391373,0.05722061,0.16139210
