energy_ev,total_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-4.30115058,0.97993864,0.13144052,0.00000000,0.12342400,0.31982838,0.30571319,0.02332133
-4.29514757,1.00565250,0.14537919,0.00000000,0.12837728,0.31783151,0.31922142,0.02268494
-4.28914457,1.03789979,0.16035591,0.00000000,0.13410956,0.31769029,0.33468223,0.02215588
-4.28314157,1.07684417,0.17627700,0.00000000,0.14062288,0.31954017,0.35208490,0.02174531
-4.27713857,1.12245843,0.19301483,0.00000000,0.14789361,0.32345932,0.37135219,0.02146060
-4.27113557,1.17451301,0.21040808,0.00000000,0.15587095,0.32946373,0.39233781,0.02130518
-4.26513257,1.23257178,0.22826331,0.00000000,0.16447640,0.33750445,0.41482667,0.02127834
-4.25912956,1.29599570,0.24635785,0.00000000,0.17360443,0.34746749,0.43853777,0.02137537
-4.25312656,1.36395412,0.26444405,0.00000000,0.18312425,0.35917601,0.46312991,0.02158775
-4.24712356,1.43544361,0.28225476,0.00000000,0.19288273,0.37239491,0.48821001,0.02190348
-4.24112056,1.50931362,0.29950990,0.00000000,0.20270839,0.38683771,0.51334376,0.02230759
-4.23511756,1.58429805,0.31592395,0.00000000,0.21241631,0.40217515,0.53806822,0.02278265
-4.22911456,1.65905158,0.33121405,0.00000000,0.22181377,0.41804555,0.56190590,0.02330948
-4.22311156,1.73218931,0.34510831,0.00000000,0.23070643,0.43406624,0.58437977,0.02386774
-4.21710855,1.80232816,0.35735420,0.00000000,0.23890474,0.44984570,0.60502860,0.02443669
-4.21110555,1.86812841,0.36772645,0.00000000,0.24623042,0.46499599,0.62342188,0.02499584
-4.20510255,1.92833364,0.37603420,0.00000000,0.25252259,0.47914490,0.63917386,0.02552562
-4.19909955,1.98180762,0.38212713,0.00000000,0.25764337,0.49194738,0.65195593,0.02600793
-4.19309655,2.02756652,0.38590024,0.00000000,0.26148263,0.50309583,0.66150691,0.02642668
-4.18709355,2.06480548,0.38729699,0.00000000,0.26396174,0.51232874,0.66764086,0.02676818
-4.18109055,2.09291826,0.38631088,0.00000000,0.26503607,0.51943761,0.67025198,0.02702143
-4.17508754,2.11150972,0.38298515,0.00000000,0.26469623,0.52427162,0.66931651,0.02717835
-4.16908454,2.12040054,0.37741087,0.00000000,0.26296784,0.52674019,0.66489161,0.02723383
-4.16308154,2.11962443,0.36972333,0.00000000,0.25991001,0.52681320,0.65711135,0.02718570
-4.15707854,2.10941827,0.36009704,0.00000000,0.25561247,0.52451907,0.64617994,0.02703461
-4.15107554,2.09020577,0.34873951,0.00000000,0.25019164,0.51994079,0.63236281,0.02678381
-4.14507254,2.06257580,0.33588421,0.00000000,0.24378570,0.51321027,0.61597582,0.02643886
-4.13906953,2.02725647,0.32178289,0.00000000,0.23654895,0.50450113,0.59737324,0.02600727
-4.13306653,1.98508630,0.30669766,0.00000000,0.22864580,0.49402058,0.57693504,0.02549816
-4.12706353,1.93698389,0.29089327,0.00000000,0.22024456,0.48200056,0.55505410,0.02492180
-4.12106053,1.88391739,0.27462971,0.00000000,0.21151137,0.46868869,0.53212393,0.02428926
-4.11505753,1.82687495,0.25815550,0.00000000,0.20260462,0.45433938,0.50852728,0.02361198
-4.10905453,1.76683743,0.24170188,0.00000000,0.19366991,0.43920551,0.48462623,0.02290146
-4.10305153,1.70475404,0.22547811,0.00000000,0.18483596,0.42353087,0.46075388,0.02216891
-4.09704852,1.64152173,0.20966783,0.00000000,0.17621139,0.40754381,0.43720810,0.02142501
-4.09104552,1.57796868,0.19442672,0.00000000,0.16788274,0.39145206,0.41424713,0.02067967
-4.08504252,1.51484210,0.17988125,0.00000000,0.15991348,0.37543891,0.39208732,0.01994188
-4.07903952,1.45280023,0.16612859,0.00000000,0.15234415,0.35966088,0.37090269,0.01921961
-4.07303652,1.39240844,0.15323753,0.00000000,0.14519352,0.34424652,0.35082621,0.01851976
-4.06703352,1.33413877,0.14125019,0.00000000,0.13846061,0.32929666,0.33195256,0.01784813
-4.06103052,1.27837268,0.13018447,0.00000000,0.13212745,0.31488550,0.31434190,0.01720945
-4.05502751,1.22540617,0.12003697,0.00000000,0.12616234,0.30106275,0.29802459,0.01660744
-4.04902451,1.17545678,0.11078631,0.00000000,0.12052346,0.28785632,0.28300629,0.01604490
-4.04302151,1.12867190,0.10239649,0.00000000,0.11516260,0.27527551,0.26927320,0.01552375
-4.03701851,1.08513766,0.09482043,0.00000000,0.11002883,0.26331447,0.25679723,0.01504519
-4.03101551,1.04488811,0.08800324,0.00000000,0.10507191,0.25195569,0.24554074,0.01460976
-4.02501251,1.00791422,0.08188538,0.00000000,0.10024533,0.24117343,0.23546072,0.01421743
-4.01900950,0.97417241,0.07640546,0.00000000,0.09550883,0.23093693,0.22651229,0.01386771
-4.01300650,0.94359238,0.07150272,0.00000000,0.09083035,0.22121334,0.21865147,0.01355973
-4.00700350,0.91608431,0.06711914,0.00000000,0.08618739,0.21197027,0.21183705,0.01329229
-4.00100050,0.89154515,0.06320113,0.00000000,0.08156772,0.20317798,0.20603184,0.01306395
-3.99499750,0.86986420,0.05970085,0.00000000,0.07696953,0.19481118,0.20120316,0.01287307
-3.98899450,0.85092808,0.05657723,0.00000000,0.07240098,0.18685041,0.19732272,0.01271786
-3.98299150,0.83462496,0.05379657,0.00000000,0.06787945,0.17928317,0.19436613,0.01259642
-3.97698849,0.82084832,0.05133289,0.00000000,0.06343027,0.17210465,0.19231202,0.01250680
-3.97098549,0.80950025,0.04916806,0.00000000,0.05908528,0.16531818,0.19114092,0.01244703
-3.96498249,0.80049413,0.04729162,0.00000000,0.05488122,0.15893549,0.19083414,0.01241515
-3.95897949,0.79375697,0.04570043,0.00000000,0.05085807,0.15297662,0.19137264,0.01240924
-3.95297649,0.78923104,0.04439817,0.00000000,0.04705734,0.14746967,0.19273596,0.01242749
-3.94697349,0.78687494,0.04339460,0.00000000,0.04352055,0.14245023,0.19490131,0.01246817
-3.94097049,0.78666374,0.04270471,0.00000000,0.04028776,0.13796066,0.19784291,0.01252971
-3.93496748,0.78858833,0.04234773,0.00000000,0.03739629,0.13404896,0.20153140,0.01261068
-3.92896448,0.79265361,0.04234593,0.00000000,0.03487966,0.13076746,0.20593351,0.01270983
-3.92296148,0.79887552,0.04272338,0.00000000,0.03276668,0.12817118,0.21101172,0.01282604
-3.91695848,0.80727686,0.04350451,0.00000000,0.03108075,0.12631585,0.21672413,0.01295835
-3.91095548,0.81788187,0.04471261,0.00000000,0.02983926,0.12525568,0.22302426,0.01310590
-3.90495248,0.83070961,0.04636818,0.00000000,0.02905325,0.12504092,0.22986082,0.01326790
-3.89894947,0.84576643,0.04848738,0.00000000,0.02872707,0.12571513,0.23717748,0.01344355
-3.89294647,0.86303759,0.05108030,0.00000000,0.02885821,0.12731236,0.24491248,0.01363202
-3.88694347,0.88247857,0.05414946,0.00000000,0.02943720,0.12985436,0.25299824,0.01383231
-3.88094047,0.90400636,0.05768828,0.00000000,0.03044762,0.13334780,0.26136081,0.01404321
-3.87493747,0.92749130,0.06167989,0.00000000,0.03186612,0.13778173,0.26991948,0.01426321
-3.86893447,0.95275001,0.06609602,0.00000000,0.03366269,0.14312542,0.27858630,0.01449043
-3.86293147,0.97953989,0.07089640,0.00000000,0.03580082,0.14932671,0.28726592,0.01472255
-3.85692846,1.00755583,0.07602843,0.00000000,0.03823803,0.15631094,0.29585555,0.01495678
-3.85092546,1.03642949,0.08142734,0.00000000,0.04092636,0.16398070,0.30424543,0.01518985
-3.84492246,1.06573164,0.08701682,0.00000000,0.04381313,0.17221639,0.31231967,0.01541798
-3.83891946,1.09497768,0.09271017,0.00000000,0.04684190,0.18087772,0.31995758,0.01563700
-3.83291646,1.12363652,0.09841190,0.00000000,0.04995356,0.18980613,0.32703568,0.01584235
-3.82691346,1.15114266,0.10401983,0.00000000,0.05308763,0.19882817,0.33343011,0.01602923
-3.82091046,1.17691117,0.10942760,0.00000000,0.05618379,0.20775963,0.33901969,0.01619273
-3.81490745,1.20035510,0.11452754,0.00000000,0.05918348,0.21641051,0.34368931,0.01632801
-3.80890445,1.22090461,0.11921365,0.00000000,0.06203165,0.22459047,0.34733364,0.01643046
-3.80290145,1.23802702,0.12338487,0.00000000,0.06467854,0.23211469,0.34986096,0.01649589
-3.79689845,1.25124677,0.12694822,0.00000000,0.06708144,0.23880981,0.35119694,0.01652074
-3.79089545,1.26016450,0.12982181,0.00000000,0.06920635,0.24451981,0.35128808,0.01650223
-3.78489245,1.26447397,0.13193762,0.00000000,0.07102953,0.24911144,0.35010470,0.01643853
-3.77888944,1.26397614,0.13324380,0.00000000,0.07253873,0.25247907,0.34764325,0.01632885
-3.77288644,1.25858954,0.13370658,0.00000000,0.07373415,0.25454866,0.34392771,0.01617356
-3.76688344,1.24835629,0.13331147,0.00000000,0.07462901,0.25528069,0.33901006,0.01597415
-3.76088044,1.23344344,0.13206392,0.00000000,0.07524973,0.25467195,0.33296971,0.01573329
-3.75487744,1.21413945,0.12998929,0.00000000,0.07563555,0.25275600,0.32591190,0.01545467
-3.74887444,1.19084607,0.12713215,0.00000000,0.07583783,0.24960241,0.31796506,0.01514293
-3.74287144,1.16406589,0.12355507,0.00000000,0.07591871,0.24531471,0.30927736,0.01480350
-3.73686843,1.13438630,0.11933679,0.00000000,0.07594944,0.24002728,0.30001265,0.01444234
-3.73086543,1.10246079,0.11457001,0.00000000,0.07600830,0.23390122,0.29034579,0.01406579
-3.72486243,1.06898840,0.10935889,0.00000000,0.07617813,0.22711948,0.28045796,0.01368027
-3.71885943,1.03469263,0.10381638,0.00000000,0.07654362,0.21988145,0.27053193,0.01329213
-3.71285643,1.00030074,0.09806145,0.00000000,0.07718854,0.21239733,0.26074769,0.01290737
-3.70685343,0.96652457,0.09221644,0.00000000,0.07819275,0.20488244,0.25127867,0.01253149
-3.70085043,0.93404370,0.08640461,0.00000000,0.07962942,0.19755182,0.24228865,0.01216937
-3.69484742,0.90349180,0.08074791,0.00000000,0.08156229,0.19061522,0.23392962,0.01182512
-3.68884442,0.87544652,0.07536514,0.00000000,0.08404333,0.18427276,0.22634052,0.01150209
-3.68284142,0.85042310,0.07037049,0.00000000,0.08711061,0.17871134,0.21964702,0.01120285
-3.67683842,0.82887192,0.06587239,0.00000000,0.09078677,0.17410180,0.21396202,0.01092922
-3.67083542,0.81117924,0.06197283,0.00000000,0.09507786,0.17059700,0.20938702,0.01068243
-3.66483242,0.79767107,0.05876682,0.00000000,0.09997289,0.16833061,0.20601386,0.01046318
-3.65882941,0.78861893,0.05634225,0.00000000,0.10544381,0.16741662,0.20392683,0.01027181
-3.65282641,0.78424711,0.05477976,0.00000000,0.11144615,0.16794941,0.20320470,0.01010847
-3.64682341,0.78474005,0.05415270,0.00000000,0.11792022,0.17000420,0.20392248,0.00997326
-3.64082041,0.79024924,0.05452697,0.00000000,0.12479275,0.17363773,0.20615268,0.00986635
-3.63481741,0.80089863,0.05596081,0.00000000,0.13197902,0.17888903,0.20996570,0.00978809
-3.62881441,0.81678779,0.05850421,0.00000000,0.13938530,0.18578006,0.21542936,0.00973909
-3.62281141,0.83799246,0.06219817,0.00000000,0.14691155,0.19431609,0.22260736,0.00972021
-3.61680840,0.86456206,0.06707353,0.00000000,0.15445427,0.20448586,0.23155668,0.00973255
-3.61080540,0.89651432,0.07314961,0.00000000,0.16190937,0.21626129,0.24232401,0.00977739
-3.60480240,0.93382708,0.08043249,0.00000000,0.16917496,0.22959692,0.25494132,0.00985604
-3.59879940,0.97642811,0.08891321,0.00000000,0.17615400,0.24442904,0.26942089,0.00996973
-3.59279640,1.02418337,0.09856583,0.00000000,0.18275668,0.26067470,0.28574998,0.01011941
-3.58679340,1.07688502,0.10934561,0.00000000,0.18890248,0.27823068,0.30388568,0.01030557
-3.58079040,1.13423997,0.12118744,0.00000000,0.19452193,0.29697268,0.32375015,0.01052806
-3.57478739,1.19586034,0.13400465,0.00000000,0.19955794,0.31675489,0.34522675,0.01078593
-3.56878439,1.26125669,0.14768839,0.00000000,0.20396673,0.33741016,0.36815737,0.01107727
-3.56278139,1.32983519,0.16210779,0.00000000,0.20771849,0.35875090,0.39234142,0.01139914
-3.55677839,1.40089942,0.17711087,0.00000000,0.21079760,0.38057091,0.41753649,0.01174750
-3.55077539,1.47365732,0.19252650,0.00000000,0.21320257,0.40264820,0.44346106,0.01211726
-3.54477239,1.54723347,0.20816723,0.00000000,0.21494578,0.42474886,0.46979917,0.01250230
-3.53876938,1.62068662,0.22383315,0.00000000,0.21605285,0.44663183,0.49620708,0.01289564
-3.53276638,1.69303197,0.23931655,0.00000000,0.21656197,0.46805460,0.52232160,0.01328960
-3.52676338,1.76326732,0.25440742,0.00000000,0.21652298,0.48877953,0.54776984,0.01367608
-3.52076038,1.83040201,0.26889936,0.00000000,0.21599630,0.50858060,0.57218006,0.01404675
-3.51475738,1.89348734,0.28259590,0.00000000,0.21505171,0.52725022,0.59519295,0.01439345
-3.50875438,1.95164694,0.29531681,0.00000000,0.21376705,0.54460589,0.61647298,0.01470840
-3.50275138,2.00410559,0.30690412,0.00000000,0.21222674,0.56049629,0.63571916,0.01498455
-3.49674837,2.05021502,0.31722765,0.00000000,0.21052009,0.57480644,0.65267474,0.01521580
-3.49074537,2.08947526,0.32618960,0.00000000,0.20873954,0.58746178,0.66713537,0.01539732
-3.48474237,2.12155062,0.33372816,0.00000000,0.20697877,0.59843085,0.67895530,0.01552565
-3.47873937,2.14627940,0.33981979,0.00000000,0.20533062,0.60772644,0.68805131,0.01559889
-3.47273637,2.16367689,0.34448014,0.00000000,0.20388498,0.61540520,0.69440436,0.01561676
-3.46673337,2.17393182,0.34776348,0.00000000,0.20272664,0.62156567,0.69805872,0.01558059
-3.46073037,2.17739640,0.34976076,0.00000000,0.20193323,0.62634489,0.69911886,0.01549326
-3.45472736,2.17457083,0.35059634,0.00000000,0.20157322,0.62991387,0.69774431,0.01535912
-3.44872436,2.16608324,0.35042360,0.00000000,0.20170420,0.63247198,0.69414278,0.01518380
-3.44272136,2.15266636,0.34941967,0.00000000,0.20237148,0.63424082,0.68856206,0.01497398
-3.43671836,2.13513221,0.34777948,0.00000000,0.20360712,0.63545771,0.68128104,0.01473722
-3.43071536,2.11434636,0.34570964,0.00000000,0.20542942,0.63636929,0.67260060,0.01448165
-3.42471236,2.09120301,0.34342220,0.00000000,0.20784301,0.63722546,0.66283453,0.01421575
-3.41870935,2.06660212,0.34112879,0.00000000,0.21083953,0.63827393,0.65230117,0.01394807
-3.41270635,2.04142963,0.33903532,0.00000000,0.21439887,0.63975568,0.64131606,0.01368707
-3.40670335,2.01654137,0.33733746,0.00000000,0.21849103,0.64190133,0.63018575,0.01344085
-3.40070035,1.99275106,0.33621704,0.00000000,0.22307838,0.64492868,0.61920306,0.01321702
-3.39469735,1.97082245,0.33583942,0.00000000,0.22811838,0.64904119,0.60864380,0.01302256
-3.38869435,1.95146538,0.33635191,0.00000000,0.23356647,0.65442743,0.59876474,0.01286375
-3.38269135,1.93533505,0.33788307,0.00000000,0.23937904,0.66126134,0.58980288,0.01274610
-3.37668834,1.92303390,0.34054283,0.00000000,0.24551633,0.66970298,0.58197559,0.01267431
-3.37068534,1.91511514,0.34442318,0.00000000,0.25194497,0.67989968,0.57548139,0.01265232
-3.36468234,1.91208686,0.34959927,0.00000000,0.25864009,0.69198710,0.57050103,0.01268330
-3.35867934,1.91441580,0.35613067,0.00000000,0.26558684,0.70609017,0.56719853,0.01276971
-3.35267634,1.92252989,0.36406252,0.00000000,0.27278105,0.72232342,0.56572185,0.01291334
-3.34667334,1.93681878,0.37342640,0.00000000,0.28022921,0.74079071,0.56620307,0.01311537
-3.34067034,1.95763174,0.38424082,0.00000000,0.28794746,0.76158401,0.56875768,0.01337637
-3.33466733,1.98527279,0.39651102,0.00000000,0.29595981,0.78478121,0.57348304,0.01369637
-3.32866433,2.01999284,0.41022828,0.00000000,0.30429552,0.81044307,0.58045607,0.01407484
-3.32266133,2.06197926,0.42536857,0.00000000,0.31298592,0.83860906,0.58973007,0.01451071
-3.31665833,2.11134311,0.44189066,0.00000000,0.32206061,0.86929264,0.60133098,0.01500231
-3.31065533,2.16810509,0.45973393,0.00000000,0.33154354,0.90247583,0.61525343,0.01554737
-3.30465233,2.23218085,0.47881594,0.00000000,0.34144887,0.93810366,0.63145663,0.01614294
-3.29864932,2.30336681,0.49903011,0.00000000,0.35177717,0.97607865,0.64986083,0.01678536
-3.29264632,2.38132761,0.52024372,0.00000000,0.36251200,1.01625582,0.67034434,0.01747018
-3.28664332,2.46558625,0.54229640,0.00000000,0.37361714,1.05843860,0.69274181,0.01819215
-3.28064032,2.55551799,0.56499959,0.00000000,0.38503473,1.10237604,0.71684385,0.01894515
-3.27463732,2.65034886,0.58813689,0.00000000,0.39668439,1.14776168,0.74239833,0.01972222
-3.26863432,2.74915951,0.61146570,0.00000000,0.40846350,1.19423433,0.76911360,0.02051557
-3.26263132,2.85089477,0.63472005,0.00000000,0.42024861,1.24138110,0.79666355,0.02131663
-3.25662831,2.95437907,0.65761485,0.00000000,0.43189800,1.28874257,0.82469461,0.02211615
-3.25062531,3.05833756,0.67985128,0.00000000,0.44325529,1.33582024,0.85283439,0.02290434
-3.24462231,3.16142235,0.70112336,0.00000000,0.45415395,1.38208610,0.88070180,0.02367101
-3.23861931,3.26224305,0.72112540,0.00000000,0.46442246,1.42699386,0.90791817,0.02440579
-3.23261631,3.35940057,0.73956006,0.00000000,0.47389003,1.46999165,0.93411892,0.02509834
-3.22661331,3.45152272,0.75614671,0.00000000,0.48239235,1.51053551,0.95896528,0.02573857
-3.22061031,3.53730020,0.77062980,0.00000000,0.48977734,1.54810314,0.98215537,0.02631691
-3.21460730,3.61552143,0.78278664,0.00000000,0.49591048,1.58220737,1.00343419,0.02682455
-3.20860430,3.68510450,0.79243453,0.00000000,0.50067945,1.61240856,1.02260183,0.02725363
-3.20260130,3.74512495,0.79943659,0.00000000,0.50399796,1.63832544,1.03951953,0.02759745
-3.19659830,3.79483802,0.80370621,0.00000000,0.50580846,1.65964394,1.05411306,0.02785066
-3.19059530,3.83369428,0.80520973,0.00000000,0.50608377,1.67612354,1.06637331,0.02800934
-3.18459230,3.86134815,0.80396734,0.00000000,0.50482739,1.68760087,1.07635380,0.02807110
-3.17858929,3.87765876,0.80005190,0.00000000,0.50207272,1.69399060,1.08416528,0.02803509
-3.17258629,3.88268347,0.79358599,0.00000000,0.49788103,1.69528357,1.08996761,0.02790197
-3.16658329,3.87666442,0.78473707,0.00000000,0.49233859,1.69154251,1.09395921,0.02767385
-3.16058029,3.86000904,0.77371106,0.00000000,0.48555285,1.68289565,1.09636466,0.02735418
-3.15457729,3.83326564,0.76074463,0.00000000,0.47764817,1.66952873,1.09742120,0.02694758
-3.14857429,3.79709568,0.74609660,0.00000000,0.46876110,1.65167610,1.09736461,0.02645967
-3.14257129,3.75224425,0.73003870,0.00000000,0.45903569,1.62961130,1.09641553,0.02589692
-3.13656828,3.69951043,0.71284638,0.00000000,0.44861880,1.60363798,1.09476683,0.02526643
-3.13056528,3.63971924,0.69478988,0.00000000,0.43765592,1.57408148,1.09257285,0.02457575
-3.12456228,3.57369678,0.67612614,0.00000000,0.42628744,1.54128179,1.08994120,0.02383271
-3.11855928,3.50224963,0.65709183,0.00000000,0.41464565,1.50558801,1.08692757,0.02304529
-3.11255628,3.42614979,0.63789788,0.00000000,0.40285252,1.46735467,1.08353399,0.02222152
-3.10655328,3.34612549,0.61872577,0.00000000,0.39101837,1.42693993,1.07971066,0.02136931
-3.10055028,3.26285828,0.59972554,0.00000000,0.37924124,1.38470568,1.07536140,0.02049650
-3.09454727,3.17698613,0.58101579,0.00000000,0.36760719,1.34101912,1.07035229,0.01961073
-3.08854427,3.08911187,0.56268544,0.00000000,0.35619124,1.29625571,1.06452331,0.01871951
-3.08254127,2.99981604,0.54479704,0.00000000,0.34505888,1.25080289,1.05770206,0.01783020
-3.07653827,2.90967289,0.52739145,0.00000000,0.33426802,1.20506416,1.04971899,0.01695002
-3.07053527,2.81926792,0.51049352,0.00000000,0.32387124,1.15946297,1.04042311,0.01608611
-3.06453227,2.72921545,0.49411827,0.00000000,0.31391810,1.11444579,1.02969736,0.01524555
-3.05852926,2.64017440,0.47827726,0.00000000,0.30445741,1.07048405,1.01747250,0.01443537
-3.05252626,2.55286075,0.46298454,0.00000000,0.29553925,1.02807423,1.00373888,0.01366256
-3.04652326,2.46805534,0.44826201,0.00000000,0.28721656,0.98773602,0.98855510,0.01293405
-3.04052026,2.38660558,0.43414354,0.00000000,0.27954633,0.95000804,0.97205304,0.01225666
-3.03451726,2.30942063,0.42067778,0.00000000,0.27258998,0.91544108,0.95443882,0.01163704
-3.02851426,2.23745924,0.40792928,0.00000000,0.26641320,0.88458888,0.93598956,0.01108154
-3.02251126,2.17171058,0.39597801,0.00000000,0.26108494,0.85799649,0.91704583,0.01059615
-3.01650825,2.11316837,0.38491716,0.00000000,0.25667568,0.83618652,0.89800029,0.01018627
-3.01050525,2.06279930,0.37484930,0.00000000,0.25325504,0.81964362,0.87928291,0.00985659
-3.00450225,2.02150710,0.36588134,0.00000000,0.25088866,0.80879779,0.86134356,0.00961092
-2.99849925,1.99009384,0.35811841,0.00000000,0.24963468,0.80400711,0.84463289,0.00945198
-2.99249625,1.96922060,0.35165709,0.00000000,0.24953983,0.80554060,0.82958240,0.00938124
-2.98649325,1.95936955,0.34657852,0.00000000,0.25063534,0.81356209,0.81658501,0.00939877
-2.98049025,1.96080964,0.34294177,0.00000000,0.25293304,0.82811589,0.80597691,0.00950311
-2.97448724,1.97356815,0.34077788,0.00000000,0.25642163,0.84911512,0.79802198,0.00969113
-2.96848424,1.99741000,0.34008514,0.00000000,0.26106367,0.87633352,0.79289950,0.00995803
-2.96248124,2.03182659,0.34082577,0.00000000,0.26679325,0.90940146,0.79069593,0.01029731
-2.95647824,2.07603534,0.34292446,0.00000000,0.27351476,0.94780680,0.79140123,0.01070083
-2.95047524,2.12899083,0.34626874,0.00000000,0.28110277,0.99090087,0.79491008,0.01115891
-2.94447224,2.18940771,0.35071147,0.00000000,0.28940330,1.03790999,0.80102778,0.01166053
-2.93846923,2.25579490,0.35607515,0.00000000,0.29823637,1.08795225,0.80948082,0.01219355
-2.93246623,2.32650016,0.36215809,0.00000000,0.30739998,1.14005937,0.81993130,0.01274499
-2.92646323,2.39976328,0.36874199,0.00000000,0.31667527,1.19320300,0.83199462,0.01330138
-2.92046023,2.47377585,0.37560070,0.00000000,0.32583279,1.24632451,0.84525949,0.01384913
-2.91445723,2.54674484,0.38250952,0.00000000,0.33463958,1.29836723,0.85930897,0.01437491
-2.90845423,2.61695724,0.38925484,0.00000000,0.34286686,1.34830974,0.87374161,0.01486602
-2.90245123,2.68284247,0.39564332,0.00000000,0.35029774,1.39519876,0.88819142,0.01531084
-2.89644822,2.74302974,0.40151030,0.00000000,0.35673492,1.43818016,0.90234551,0.01569915
-2.89044522,2.79639725,0.40672694,0.00000000,0.36200763,1.47652652,0.91595854,0.01602241
-2.88444222,2.84211087,0.41120571,0.00000000,0.36597777,1.50965994,0.92886307,0.01627408
-2.87843922,2.87965022,0.41490395,0.00000000,0.36854470,1.53716885,0.94097536,0.01644978
-2.87243622,2.90882088,0.41782523,0.00000000,0.36964859,1.55881801,0.95229630,0.01654737
-2.86643322,2.92975201,0.42001869,0.00000000,0.36927199,1.57455105,0.96290746,0.01656701
-2.86043022,2.94287967,0.42157605,0.00000000,0.36743969,1.58448558,0.97296252,0.01651108
-2.85442721,2.94891678,0.42262686,0.00000000,0.36421684,1.58890094,0.98267479,0.01638400
-2.84842421,2.94881129,0.42333197,0.00000000,0.35970533,1.58821939,0.99230143,0.01619207
-2.84242121,2.94369504,0.42387574,0.00000000,0.35403881,1.58298171,1.00212548,0.01594310
-2.83641821,2.93482602,0.42445735,0.00000000,0.34737653,1.57381859,1.01243676,0.01564614
-2.83041521,2.92352718,0.42528178,0.00000000,0.33989627,1.56141929,1.02351278,0.01531107
-2.82441221,2.91112500,0.42655079,0.00000000,0.33178690,1.54649937,1.03560083,0.01494822
-2.81840920,2.89889103,0.42845445,0.00000000,0.32324087,1.52976910,1.04890224,0.01456796
-2.81240620,2.88798926,0.43116359,0.00000000,0.31444691,1.51190416,1.06355972,0.01418038
-2.80640320,2.87943181,0.43482354,0.00000000,0.30558347,1.49352020,1.07964844,0.01379491
-2.80040020,2.87404476,0.43954931,0.00000000,0.29681306,1.47515221,1.09717129,0.01342004
-2.79439720,2.87244537,0.44542244,0.00000000,0.28827773,1.45723965,1.11605837,0.01306312
-2.78839420,2.87503123,0.45248961,0.00000000,0.28009583,1.44011779,1.13617079,0.01273018
-2.78239120,2.88198097,0.46076275,0.00000000,0.27236019,1.42401525,1.15730812,0.01242585
-2.77638819,2.89326576,0.47022074,0.00000000,0.26513752,1.40905744,1.17921919,0.01215330
-2.77038519,2.90867012,0.48081234,0.00000000,0.25846915,1.39527525,1.20161518,0.01191430
-2.76438219,2.92781998,0.49246012,0.00000000,0.25237271,1.38261803,1.22418430,0.01170931
-2.75837919,2.95021602,0.50506502,0.00000000,0.24684480,1.37096983,1.24660704,0.01153761
-2.75237619,2.97526968,0.51851137,0.00000000,0.24186423,1.36016740,1.26857097,0.01139744
-2.74637319,3.00233970,0.53267184,0.00000000,0.23739558,1.35001902,1.28978434,0.01128624
-2.74037019,3.03076694,0.54741223,0.00000000,0.23339301,1.34032269,1.30998770,0.01120080
-2.73436718,3.05990566,0.56259577,0.00000000,0.22980388,1.33088268,1.32896284,0.01113749
-2.72836418,3.08914977,0.57808679,0.00000000,0.22657216,1.32152362,1.34653889,0.01109245
-2.72236118,3.11795314,0.59375359,0.00000000,0.22364138,1.31210146,1.36259518,0.01106174
-2.71635818,3.14584329,0.60947054,0.00000000,0.22095704,1.30251090,1.37706107,0.01104151
-2.71035518,3.17242862,0.62511939,0.00000000,0.21846846,1.29268922,1.38991293,0.01102813
-2.70435218,3.19739936,0.64058982,0.00000000,0.21613004,1.28261663,1.40116863,0.01101825
-2.69834917,3.22052316,0.65577942,0.00000000,0.21390195,1.27231355,1.41088024,0.01100890
-2.69234617,3.24163618,0.67059317,0.00000000,0.21175030,1.26183521,1.41912531,0.01099748
-2.68634317,3.26063109,0.68494266,0.00000000,0.20964697,1.25126442,1.42599770,0.01098182
-2.68034017,3.27744300,0.69874514,0.00000000,0.20756904,1.24070302,1.43159838,0.01096016
-2.67433717,3.29203487,0.71192261,0.00000000,0.20549808,1.23026288,1.43602694,0.01093111
-2.66833417,3.30438332,0.72440102,0.00000000,0.20341933,1.22005706,1.43937429,0.01089363
-2.66233117,3.31446603,0.73610985,0.00000000,0.20132085,1.21019172,1.44171697,0.01084695
-2.65632816,3.32225144,0.74698190,0.00000000,0.19919273,1.20075930,1.44311342,0.01079061
-2.65032516,3.32769134,0.75695353,0.00000000,0.19702646,1.19183330,1.44360212,0.01072432
-2.64432216,3.33071663,0.76596527,0.00000000,0.19481441,1.18346487,1.44320192,0.01064798
-2.63831916,3.33123636,0.77396281,0.00000000,0.19254949,1.17568127,1.44191414,0.01056163
-2.63231616,3.32913984,0.78089819,0.00000000,0.19022499,1.16848611,1.43972631,0.01046540
-2.62631316,3.32430156,0.78673129,0.00000000,0.18783458,1.16186120,1.43661723,0.01035954
-2.62031016,3.31658834,0.79143140,0.00000000,0.18537238,1.15576977,1.43256283,0.01024433
-2.61430715,3.30586830,0.79497874,0.00000000,0.18283319,1.15016067,1.42754256,0.01012015
-2.60830415,3.29202080,0.79736601,0.00000000,0.18021273,1.14497316,1.42154572,0.00998741
-2.60230115,3.27494686,0.79859962,0.00000000,0.17750790,1.14014201,1.41457738,0.00984660
