energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-0.17108554,0.74236944,0.00080844,0.00000000,0.00050274,0.08417536,0.04159846,0.00000000,0.10810767,0.45584357
-0.16508254,0.79753460,0.00089773,0.00000000,0.00056403,0.08192666,0.04331020,0.00000000,0.11727745,0.49443625
-0.15907954,0.85943837,0.00099735,0.00000000,0.00063201,0.07976848,0.04528968,0.00000000,0.12752381,0.53763769
-0.15307654,0.92860569,0.00110783,0.00000000,0.00070685,0.07778142,0.04756585,0.00000000,0.13892082,0.58580361
-0.14707354,1.00542812,0.00122952,0.00000000,0.00078858,0.07603803,0.05016284,0.00000000,0.15152311,0.63920833
-0.14107054,1.09012993,0.00136253,0.00000000,0.00087704,0.07460032,0.05309807,0.00000000,0.16536040,0.69802206
-0.13506753,1.18273694,0.00150673,0.00000000,0.00097190,0.07351761,0.05638058,0.00000000,0.18043259,0.76228961
-0.12906453,1.28304989,0.00166167,0.00000000,0.00107257,0.07282498,0.06000961,0.00000000,0.19670537,0.83191150
-0.12306153,1.39062373,0.00182658,0.00000000,0.00117829,0.07254206,0.06397337,0.00000000,0.21410674,0.90662856
-0.11705853,1.50475443,0.00200037,0.00000000,0.00128802,0.07267253,0.06824832,0.00000000,0.23252474,0.98601104
-0.11105553,1.62447444,0.00218159,0.00000000,0.00140055,0.07320410,0.07279879,0.00000000,0.25180644,1.06945312
-0.10505253,1.74855759,0.00236844,0.00000000,0.00151443,0.07410910,0.07757707,0.00000000,0.27175845,1.15617353
-0.09904952,1.87553417,0.00255883,0.00000000,0.00162804,0.07534561,0.08252396,0.00000000,0.29214909,1.24522272
-0.09304652,2.00371608,0.00275036,0.00000000,0.00173962,0.07685901,0.08756986,0.00000000,0.31271210,1.33549684
-0.08704352,2.13123167,0.00294040,0.00000000,0.00184732,0.07858405,0.09263624,0.00000000,0.33315194,1.42575841
-0.08104052,2.25606965,0.00312613,0.00000000,0.00194924,0.08044717,0.09763758,0.00000000,0.35315061,1.51466328
-0.07503752,2.37613041,0.00330463,0.00000000,0.00204348,0.08236913,0.10248363,0.00000000,0.37237564,1.60079316
-0.06903452,2.48928340,0.00347293,0.00000000,0.00212823,0.08426776,0.10708196,0.00000000,0.39048911,1.68269268
-0.06303152,2.59342820,0.00362810,0.00000000,0.00220183,0.08606078,0.11134074,0.00000000,0.40715731,1.75890982
-0.05702851,2.68655729,0.00376733,0.00000000,0.00226279,0.08766856,0.11517151,0.00000000,0.42206068,1.82803810
-0.05102551,2.76681776,0.00388803,0.00000000,0.00230992,0.08901668,0.11849202,0.00000000,0.43490364,1.88875906
-0.04502251,2.83256983,0.00398790,0.00000000,0.00234233,0.09003833,0.12122888,0.00000000,0.44542392,1.93988335
-0.03901951,2.88243960,0.00406498,0.00000000,0.00235949,0.09067633,0.12331996,0.00000000,0.45340094,1.98038869
-0.03301651,2.91536402,0.00411775,0.00000000,0.00236130,0.09088476,0.12471655,0.00000000,0.45866300,2.00945346
-0.02701351,2.93062629,0.00414513,0.00000000,0.00234809,0.09063015,0.12538499,0.00000000,0.46109291,2.02648424
-0.02101051,2.92788029,0.00414656,0.00000000,0.00232065,0.08989229,0.12530791,0.00000000,0.46063177,2.03113648
-0.01500750,2.90716329,0.00412200,0.00000000,0.00228024,0.08866440,0.12448493,0.00000000,0.45728096,2.02332744
-0.00900450,2.86889638,0.00407191,0.00000000,0.00222860,0.08695301,0.12293285,0.00000000,0.45110202,2.00324091
-0.00300150,2.81387311,0.00399728,0.00000000,0.00216796,0.08477730,0.12068529,0.00000000,0.44221472,1.97132367
0.00300150,2.74323671,0.00389956,0.00000000,0.00210101,0.08216808,0.11779188,0.00000000,0.43079315,1.92827395
0.00900450,2.65844738,0.00378061,0.00000000,0.00203091,0.07916644,0.11431700,0.00000000,0.41706034,1.87502253
0.01500750,2.56124085,0.00364270,0.00000000,0.00196129,0.07582214,0.11033809,0.00000000,0.40128134,1.81270717
0.02101051,2.45358038,0.00348837,0.00000000,0.00189621,0.07219184,0.10594372,0.00000000,0.38375539,1.74264168
0.02701351,2.33760383,0.00332041,0.00000000,0.00184021,0.06833715,0.10123140,0.00000000,0.36480726,1.66628084
0.03301651,2.21556822,0.00314177,0.00000000,0.00179828,0.06432275,0.09630531,0.00000000,0.34477825,1.58518238
0.03901951,2.08979356,0.00295546,0.00000000,0.00177588,0.06021450,0.09127388,0.00000000,0.32401715,1.50096767
0.04502251,1.96260797,0.00276452,0.00000000,0.00177895,0.05607762,0.08624749,0.00000000,0.30287153,1.41528220
0.05102551,1.83629574,0.00257190,0.00000000,0.00181395,0.05197513,0.08133625,0.00000000,0.28167957,1.32975727
0.05702851,1.71304978,0.00238044,0.00000000,0.00188782,0.04796638,0.07664785,0.00000000,0.26076272,1.24597393
0.06303152,1.59492951,0.00219279,0.00000000,0.00200805,0.04410596,0.07228571,0.00000000,0.24041941,1.16543001
0.06903452,1.48382501,0.00201135,0.00000000,0.00218264,0.04044266,0.06834726,0.00000000,0.22091979,1.08951114
0.07503752,1.38142786,0.00183828,0.00000000,0.00242008,0.03701889,0.06492252,0.00000000,0.20250181,1.01946599
0.08104052,1.28920874,0.00167544,0.00000000,0.00272932,0.03387020,0.06209285,0.00000000,0.18536837,0.95638639
0.08704352,1.20840192,0.00152439,0.00000000,0.00311970,0.03102512,0.05992997,0.00000000,0.16968569,0.90119210
0.09304652,1.13999595,0.00138640,0.00000000,0.00360080,0.02850515,0.05849516,0.00000000,0.15558283,0.85462051
0.09904952,1.08473040,0.00126241,0.00000000,0.00418231,0.02632496,0.05783868,0.00000000,0.14315214,0.81722093
0.10505253,1.04309796,0.00115309,0.00000000,0.00487383,0.02449276,0.05799934,0.00000000,0.13245051,0.78935337
0.11105553,1.01535108,0.00105887,0.00000000,0.00568458,0.02301078,0.05900423,0.00000000,0.12350146,0.77119132
0.11705853,1.00151287,0.00097991,0.00000000,0.00662314,0.02187580,0.06086854,0.00000000,0.11629768,0.76272846
0.12306153,1.00139124,0.00091616,0.00000000,0.00769706,0.02107978,0.06359556,0.00000000,0.11080409,0.76378857
0.12906453,1.01459598,0.00086743,0.00000000,0.00891249,0.02061058,0.06717678,0.00000000,0.10696107,0.77403853
0.13506753,1.04055806,0.00083335,0.00000000,0.01027377,0.02045258,0.07159203,0.00000000,0.10468802,0.79300386
0.14107054,1.07855076,0.00081346,0.00000000,0.01178299,0.02058738,0.07680981,0.00000000,0.10388687,0.82008637
0.14707354,1.12771199,0.00080722,0.00000000,0.01343954,0.02099449,0.08278771,0.00000000,0.10444560,0.85458350
0.15307654,1.18706761,0.00081403,0.00000000,0.01523976,0.02165192,0.08947291,0.00000000,0.10624171,0.89570879
0.15907954,1.25555504,0.00083328,0.00000000,0.01717653,0.02253679,0.09680290,0.00000000,0.10914552,0.94261310
0.16508254,1.33204690,0.00086434,0.00000000,0.01923905,0.02362589,0.10470624,0.00000000,0.11302322,0.99440586
0.17108554,1.41537403,0.00090662,0.00000000,0.02141256,0.02489614,0.11310352,0.00000000,0.11773974,1.05017592
0.17708854,1.50434768,0.00095953,0.00000000,0.02367835,0.02632501,0.12190843,0.00000000,0.12316133,1.10901127
0.18309155,1.59778007,0.00102253,0.00000000,0.02601378,0.02789090,0.13102894,0.00000000,0.12915779,1.17001727
0.18909455,1.69450310,0.00109510,0.00000000,0.02839248,0.02957342,0.14036864,0.00000000,0.13560439,1.23233259
0.19509755,1.79338469,0.00117677,0.00000000,0.03078473,0.03135357,0.14982813,0.00000000,0.14238350,1.29514263
0.20110055,1.89334236,0.00126707,0.00000000,0.03315798,0.03321391,0.15930649,0.00000000,0.14938572,1.35768994
0.20710355,1.99335379,0.00136555,0.00000000,0.03547749,0.03513858,0.16870276,0.00000000,0.15651082,1.41928139
0.21310655,2.09246436,0.00147176,0.00000000,0.03770715,0.03711334,0.17791747,0.00000000,0.16366813,1.47929218
0.21910955,2.18979142,0.00158521,0.00000000,0.03981039,0.03912546,0.18685408,0.00000000,0.17077677,1.53716656
0.22511256,2.28452568,0.00170539,0.00000000,0.04175117,0.04116358,0.19542042,0.00000000,0.17776544,1.59241577
0.23111556,2.37592993,0.00183169,0.00000000,0.04349498,0.04321760,0.20352998,0.00000000,0.18457200,1.64461345
0.23711856,2.46333560,0.00196345,0.00000000,0.04500993,0.04527845,0.21110309,0.00000000,0.19114280,1.69338932
0.24312156,2.54613764,0.00209990,0.00000000,0.04626766,0.04733794,0.21806804,0.00000000,0.19743186,1.73842158
0.24912456,2.62378867,0.00224014,0.00000000,0.04724431,0.04938856,0.22436189,0.00000000,0.20340002,1.77942901
0.25512756,2.69579275,0.00238317,0.00000000,0.04792124,0.05142339,0.22993132,0.00000000,0.20901400,1.81616338
0.26113057,2.76169980,0.00252786,0.00000000,0.04828567,0.05343603,0.23473313,0.00000000,0.21424555,1.84840294
0.26713357,2.82110113,0.00267297,0.00000000,0.04833110,0.05542065,0.23873476,0.00000000,0.21907074,1.87594762
0.27313657,2.87362677,0.00281713,0.00000000,0.04805749,0.05737204,0.24191456,0.00000000,0.22346945,1.89861629
0.27913957,2.91894482,0.00295891,0.00000000,0.04747126,0.05928591,0.24426195,0.00000000,0.22742503,1.91624649
0.28514257,2.95676326,0.00309679,0.00000000,0.04658508,0.06115917,0.24577748,0.00000000,0.23092428,1.92869657
0.29114557,2.98683395,0.00322925,0.00000000,0.04541738,0.06299036,0.24647284,0.00000000,0.23395765,1.93585011
0.29714857,3.00895899,0.00335476,0.00000000,0.04399177,0.06478016,0.24637066,0.00000000,0.23651971,1.93762230
0.30315158,3.02299864,0.00347185,0.00000000,0.04233620,0.06653191,0.24550429,0.00000000,0.23860977,1.93396772
0.30915458,3.02888064,0.00357912,0.00000000,0.04048213,0.06825221,0.24391755,0.00000000,0.24023277,1.92488883
0.31515758,3.02660990,0.00367534,0.00000000,0.03846348,0.06995144,0.24166424,0.00000000,0.24140011,1.91044440
0.32116058,3.01627804,0.00375944,0.00000000,0.03631568,0.07164423,0.23880768,0.00000000,0.24213057,1.89075726
0.32716358,2.99807180,0.00383059,0.00000000,0.03407462,0.07334985,0.23542003,0.00000000,0.24245112,1.86602036
0.33316658,2.97227956,0.00388818,0.00000000,0.03177572,0.07509232,0.23158151,0.00000000,0.24239755,1.83650069
0.33916958,2.93929528,0.00393192,0.00000000,0.02945305,0.07690040,0.22737943,0.00000000,0.24201478,1.80254053
0.34517259,2.89961922,0.00396177,0.00000000,0.02713859,0.07880725,0.22290700,0.00000000,0.24135696,1.76455555
0.35117559,2.85385497,0.00397801,0.00000000,0.02486160,0.08084984,0.21826194,0.00000000,0.24048702,1.72302974
0.35717859,2.80270259,0.00398123,0.00000000,0.02264814,0.08306797,0.21354489,0.00000000,0.23947594,1.67850719
0.36318159,2.74694779,0.00397226,0.00000000,0.02052077,0.08550309,0.20885756,0.00000000,0.23840147,1.63158097
0.36918459,2.68744738,0.00395222,0.00000000,0.01849834,0.08819668,0.20430068,0.00000000,0.23734649,1.58287955
0.37518759,2.62511131,0.00392241,0.00000000,0.01659599,0.09118848,0.19997179,0.00000000,0.23639704,1.53305147
0.38119060,2.56088215,0.00388432,0.00000000,0.01482522,0.09451450,0.19596289,0.00000000,0.23563998,1.48274876
0.38719360,2.49571249,0.00383956,0.00000000,0.01319410,0.09820484,0.19235807,0.00000000,0.23516050,1.43261022
0.39319660,2.43054156,0.00378979,0.00000000,0.01170752,0.10228157,0.18923112,0.00000000,0.23503959,1.38324506
0.39919960,2.36627188,0.00373668,0.00000000,0.01036753,0.10675666,0.18664337,0.00000000,0.23535150,1.33521797
0.40520260,2.30374712,0.00368187,0.00000000,0.00917370,0.11163014,0.18464165,0.00000000,0.23616150,1.28903627
0.41120560,2.24373231,0.00362689,0.00000000,0.00812353,0.11688853,0.18325674,0.00000000,0.23752396,1.24513964
0.41720860,2.18689737,0.00357312,0.00000000,0.00721277,0.12250379,0.18250219,0.00000000,0.23948086,1.20389327
0.42321161,2.13380477,0.00352177,0.00000000,0.00643581,0.12843274,0.18237372,0.00000000,0.24206105,1.16558435
0.42921461,2.08490222,0.00347383,0.00000000,0.00578598,0.13461717,0.18284927,0.00000000,0.24528008,1.13042243
0.43521761,2.04052064,0.00343009,0.00000000,0.00525586,0.14098456,0.18388976,0.00000000,0.24914092,1.09854336
0.44122061,2.00087777,0.00339109,0.00000000,0.00483746,0.14744957,0.18544048,0.00000000,0.25363539,1.07001677
0.44722361,1.96608727,0.00335715,0.00000000,0.00452246,0.15391617,0.18743320,0.00000000,0.25874641,1.04485654
0.45322661,1.93617286,0.00332840,0.00000000,0.00430234,0.16028035,0.18978891,0.00000000,0.26445094,1.02303381
0.45922961,1.91108682,0.00330478,0.00000000,0.00416847,0.16643352,0.19242104,0.00000000,0.27072352,1.00449180
0.46523262,1.89073197,0.00328609,0.00000000,0.00411224,0.17226611,0.19523913,0.00000000,0.27754017,0.98916164
0.47123562,1.87498572,0.00327204,0.00000000,0.00412505,0.17767162,0.19815262,0.00000000,0.28488260,0.97697829
0.47723862,1.86372492,0.00326226,0.00000000,0.00419841,0.18255057,0.20107479,0.00000000,0.29274231,0.96789572
0.48324162,1.85684996,0.00325639,0.00000000,0.00432392,0.18681444,0.20392645,0.00000000,0.30112436,0.96190044
0.48924462,1.85430658,0.00325408,0.00000000,0.00449336,0.19038925,0.20663931,0.00000000,0.31005065,0.95902247
0.49524762,1.85610382,0.00325505,0.00000000,0.00469866,0.19321862,0.20915881,0.00000000,0.31956226,0.95934312
0.50125063,1.86232695,0.00325913,0.00000000,0.00493200,0.19526620,0.21144625,0.00000000,0.32972069,0.96299898
0.50725363,1.87314406,0.00326625,0.00000000,0.00518584,0.19651731,0.21348003,0.00000000,0.34060782,0.97018154
0.51325663,1.88880569,0.00327647,0.00000000,0.00545298,0.19697959,0.21525603,0.00000000,0.35232430,0.98113248
0.51925963,1.90963693,0.00328999,0.00000000,0.00572663,0.19668285,0.21678703,0.00000000,0.36498641,0.99613443
0.52526263,1.93602219,0.00330713,0.00000000,0.00600052,0.19567785,0.21810120,0.00000000,0.37872136,1.01549755
0.53126563,1.96838284,0.00332831,0.00000000,0.00626894,0.19403427,0.21923970,0.00000000,0.39366099,1.03954245
0.53726863,2.00714892,0.00335401,0.00000000,0.00652682,0.19183784,0.22025358,0.00000000,0.40993431,1.06858001
0.54327164,2.05272596,0.00338473,0.00000000,0.00676985,0.18918681,0.22120016,0.00000000,0.42765889,1.10288927
0.54927464,2.10545880,0.00342096,0.00000000,0.00699445,0.18618799,0.22213896,0.00000000,0.44693167,1.14269422
0.55527764,2.16559433,0.00346313,0.00000000,0.00719788,0.18295245,0.22312760,0.00000000,0.46781955,1.18814087
0.56128064,2.23324527,0.00351153,0.00000000,0.00737818,0.17959113,0.22421779,0.00000000,0.49035031,1.23927577
0.56728364,2.30835728,0.00356631,0.00000000,0.00753425,0.17621067,0.22545164,0.00000000,0.51450436,1.29602730
0.57328664,2.39068161,0.00362740,0.00000000,0.00766572,0.17290948,0.22685858,0.00000000,0.54020787,1.35819087
0.57928964,2.47975516,0.00369447,0.00000000,0.00777297,0.16977441,0.22845304,0.00000000,0.56732786,1.42541914
0.58529265,2.57488983,0.00376696,0.00000000,0.00785700,0.16687798,0.23023298,0.00000000,0.59566956,1.49721803
0.59129565,2.67517219,0.00384401,0.00000000,0.00791940,0.16427651,0.23217949,0.00000000,0.62497654,1.57294914
0.59729865,2.77947440,0.00392451,0.00000000,0.00796217,0.16200897,0.23425736,0.00000000,0.65493374,1.65183897
0.60330165,2.88647645,0.00400709,0.00000000,0.00798771,0.16009675,0.23641665,0.00000000,0.68517347,1.73299461
0.60930465,2.99469918,0.00409017,0.00000000,0.00799865,0.15854423,0.23859519,0.00000000,0.71528442,1.81542579
0.61530765,3.10254710,0.00417202,0.00000000,0.00799781,0.15734013,0.24072188,0.00000000,0.74482328,1.89807232
0.62131066,3.20835931,0.00425081,0.00000000,0.00798812,0.15645952,0.24272054,0.00000000,0.77332865,1.97983592
0.62731366,3.31046621,0.00432467,0.00000000,0.00797257,0.15586628,0.24451420,0.00000000,0.80033665,2.05961516
0.63331666,3.40724962,0.00439179,0.00000000,0.00795417,0.15551606,0.24602944,0.00000000,0.82539757,2.13634176
0.63931966,3.49720321,0.00445052,0.00000000,0.00793598,0.15535926,0.24720073,0.00000000,0.84809275,2.20901680
0.64532266,3.57899050,0.00449940,0.00000000,0.00792110,0.15534420,0.24797432,0.00000000,0.86805088,2.27674493
0.65132566,3.65149726,0.00453728,0.00000000,0.00791271,0.15542007,0.24831166,0.00000000,0.88496292,2.33876497
0.65732866,3.71387584,0.00456337,0.00000000,0.00791411,0.15553959,0.24819200,0.00000000,0.89859483,2.39447538
0.66333167,3.76557883,0.00457731,0.00000000,0.00792880,0.15566130,0.24761410,0.00000000,0.90879744,2.44345327
0.66933467,3.80638038,0.00457917,0.00000000,0.00796050,0.15575135,0.24659695,0.00000000,0.91551293,2.48546599
0.67533767,3.83638386,0.00456953,0.00000000,0.00801319,0.15578471,0.24517951,0.00000000,0.91877746,2.52047463
0.68134067,3.85601534,0.00454942,0.00000000,0.00809113,0.15574580,0.24341933,0.00000000,0.91871989,2.54862924
0.68734367,3.86600303,0.00452033,0.00000000,0.00819886,0.15562852,0.24139028,0.00000000,0.91555643,2.57025605
0.69334667,3.86734357,0.00448416,0.00000000,0.00834115,0.15543574,0.23917948,0.00000000,0.90958164,2.58583716
0.69934967,3.86125684,0.00444316,0.00000000,0.00852294,0.15517829,0.23688353,0.00000000,0.90115606,2.59598388
0.70535268,3.84913116,0.00439985,0.00000000,0.00874923,0.15487357,0.23460425,0.00000000,0.89069114,2.60140491
0.71135568,3.83246191,0.00435693,0.00000000,0.00902490,0.15454379,0.23244422,0.00000000,0.87863221,2.60287112
0.71735868,3.81278610,0.00431715,0.00000000,0.00935463,0.15421408,0.23050228,0.00000000,0.86544026,2.60117858
0.72336168,3.79161632,0.00428325,0.00000000,0.00974262,0.15391051,0.22886918,0.00000000,0.85157349,2.59711168
0.72936468,3.77037704,0.00425780,0.00000000,0.01019241,0.15365810,0.22762372,0.00000000,0.83746950,2.59140828
0.73536768,3.75034629,0.00424316,0.00000000,0.01070673,0.15347899,0.22682945,0.00000000,0.82352894,2.58472845
0.74137069,3.73260534,0.00424129,0.00000000,0.01128722,0.15339088,0.22653207,0.00000000,0.81010134,2.57762836
0.74737369,3.71799858,0.00425374,0.00000000,0.01193432,0.15340568,0.22675777,0.00000000,0.79747382,2.57054040
0.75337669,3.70710531,0.00428158,0.00000000,0.01264708,0.15352860,0.22751241,0.00000000,0.78586298,2.56376048
0.75937969,3.70022442,0.00432528,0.00000000,0.01342308,0.15375757,0.22878171,0.00000000,0.77541040,2.55744277
0.76538269,3.69737224,0.00438478,0.00000000,0.01425841,0.15408306,0.23053227,0.00000000,0.76618166,2.55160208
0.77138569,3.69829344,0.00445940,0.00000000,0.01514760,0.15448834,0.23271348,0.00000000,0.75816889,2.54612329
0.77738869,3.70248376,0.00454790,0.00000000,0.01608375,0.15494997,0.23526006,0.00000000,0.75129645,2.54077715
0.78339170,3.70922335,0.00464849,0.00000000,0.01705864,0.15543872,0.23809526,0.00000000,0.74542937,2.53524143
0.78939470,3.71761837,0.00475894,0.00000000,0.01806286,0.15592070,0.24113429,0.00000000,0.74038397,2.52912584
0.79539770,3.72664887,0.00487657,0.00000000,0.01908612,0.15635857,0.24428809,0.00000000,0.73593998,2.52199950
0.80140070,3.73522006,0.00499840,0.00000000,0.02011743,0.15671303,0.24746695,0.00000000,0.73185352,2.51341910
0.80740370,3.74221460,0.00512124,0.00000000,0.02114545,0.15694416,0.25058404,0.00000000,0.72787020,2.50295628
0.81340670,3.74654311,0.00524176,0.00000000,0.02215875,0.15701289,0.25355849,0.00000000,0.72373774,2.49022283
0.81940970,3.74719072,0.00535663,0.00000000,0.02314617,0.15688221,0.25631798,0.00000000,0.71921753,2.47489222
0.82541271,3.74325757,0.00546261,0.00000000,0.02409707,0.15651836,0.25880074,0.00000000,0.71409452,2.45671662
0.83141571,3.73399161,0.00555663,0.00000000,0.02500161,0.15589179,0.26095680,0.00000000,0.70818532,2.43553866
0.83741871,3.71881263,0.00563592,0.00000000,0.02585096,0.15497786,0.26274854,0.00000000,0.70134410,2.41129744
0.84342171,3.69732687,0.00569806,0.00000000,0.02663755,0.15375742,0.26415055,0.00000000,0.69346616,2.38402893
0.84942471,3.66933235,0.00574104,0.00000000,0.02735510,0.15221703,0.26514884,0.00000000,0.68448946,2.35386098
0.85542771,3.63481503,0.00576333,0.00000000,0.02799880,0.15034915,0.26573947,0.00000000,0.67439396,2.32100359
0.86143072,3.59393715,0.00576387,0.00000000,0.02856527,0.14815196,0.26592686,0.00000000,0.66319930,2.28573536
0.86743372,3.54701868,0.00574214,0.00000000,0.02905255,0.14562915,0.26572171,0.00000000,0.65096093,2.24838715
0.87343672,3.49451379,0.00569811,0.00000000,0.02946004,0.14278956,0.26513889,0.00000000,0.63776525,2.20932414
0.87943972,3.43698382,0.00563227,0.00000000,0.02978840,0.13964672,0.26419539,0.00000000,0.62372412,2.16892755
0.88544272,3.37506885,0.00554555,0.00000000,0.03003941,0.13621838,0.26290845,0.00000000,0.60896905,2.12757720
0.89144572,3.30945953,0.00543932,0.00000000,0.03021582,0.13252597,0.26129404,0.00000000,0.59364561,2.08563594
0.89744872,3.24087073,0.00531531,0.00000000,0.03032125,0.12859413,0.25936579,0.00000000,0.57790824,2.04343695
0.90345173,3.17001865,0.00517559,0.00000000,0.03036001,0.12445030,0.25713443,0.00000000,0.56191584,2.00127443
0.90945473,3.09760224,0.00502249,0.00000000,0.03033698,0.12012426,0.25460781,0.00000000,0.54582819,1.95939827
0.91545773,3.02428973,0.00485853,0.00000000,0.03025755,0.11564783,0.25179139,0.00000000,0.52980343,1.91801278
0.92146073,2.95071065,0.00468636,0.00000000,0.03012753,0.11105459,0.24868926,0.00000000,0.51399653,1.87727927
0.92746373,2.87745328,0.00450874,0.00000000,0.02995308,0.10637964,0.24530560,0.00000000,0.49855864,1.83732230
0.93346673,2.80506702,0.00432843,0.00000000,0.02974074,0.10165942,0.24164631,0.00000000,0.48363739,1.79823887
0.93946973,2.73406899,0.00414819,0.00000000,0.02949740,0.09693156,0.23772095,0.00000000,0.46937762,1.76010979
0.94547274,2.66495390,0.00397069,0.00000000,0.02923034,0.09223468,0.23354452,0.00000000,0.45592266,1.72301240
0.95147574,2.59820581,0.00379852,0.00000000,0.02894724,0.08760821,0.22913923,0.00000000,0.44341558,1.68703366
0.95747874,2.53431057,0.00363412,0.00000000,0.02865620,0.08309221,0.22453588,0.00000000,0.43200042,1.65228249
0.96348174,2.47376748,0.00347979,0.00000000,0.02836573,0.07872701,0.21977489,0.00000000,0.42182298,1.61890061
0.96948474,2.41709889,0.00333761,0.00000000,0.02808477,0.07455295,0.21490670,0.00000000,0.41303098,1.58707093
0.97548774,2.36485644,0.00320950,0.00000000,0.02782261,0.07060986,0.20999168,0.00000000,0.40577345,1.55702271
0.98149075,2.31762307,0.00309715,0.00000000,0.02758879,0.06693658,0.20509933,0.00000000,0.40019922,1.52903302
0.98749375,2.27600987,0.00300199,0.00000000,0.02739295,0.06357037,0.20030682,0.00000000,0.39645438,1.50342424
0.99349675,2.24064749,0.00292525,0.00000000,0.02724469,0.06054618,0.19569696,0.00000000,0.39467885,1.48055720
0.99949975,2.21217201,0.00286786,0.00000000,0.02715330,0.05789598,0.19135561,0.00000000,0.39500192,1.46082047
1.00550275,2.19120539,0.00283051,0.00000000,0.02712752,0.05564790,0.18736865,0.00000000,0.39753712,1.44461582
1.01150575,2.17833140,0.00281357,0.00000000,0.02717526,0.05382549,0.18381863,0.00000000,0.40237655,1.43234061
1.01750875,2.17406776,0.00281712,0.00000000,0.02730328,0.05244688,0.18078131,0.00000000,0.40958477,1.42436778
1.02351176,2.17883599,0.00284093,0.00000000,0.02751690,0.05152410,0.17832221,0.00000000,0.41919280,1.42102451
1.02951476,2.19293040,0.00288442,0.00000000,0.02781975,0.05106235,0.17649331,0.00000000,0.43119240,1.42257046
1.03551776,2.21648798,0.00294667,0.00000000,0.02821353,0.05105952,0.17533018,0.00000000,0.44553093,1.42917690
1.04152076,2.24946101,0.00302641,0.00000000,0.02869786,0.05150574,0.17484957,0.00000000,0.46210729,1.44090776
1.04752376,2.29159412,0.00312204,0.00000000,0.02927015,0.05238318,0.17504770,0.00000000,0.48076900,1.45770381
1.05352676,2.34240767,0.00323160,0.00000000,0.02992566,0.05366606,0.17589930,0.00000000,0.50131097,1.47937106
1.05952976,2.40118870,0.00335282,0.00000000,0.03065759,0.05532086,0.17735752,0.00000000,0.52347592,1.50557415
1.06553277,2.46699087,0.00348312,0.00000000,0.03145729,0.05730680,0.17935471,0.00000000,0.54695674,1.53583538
1.07153577,2.53864392,0.00361969,0.00000000,0.03231456,0.05957656,0.18180410,0.00000000,0.57140082,1.56954003
1.07753877,2.61477323,0.00375949,0.00000000,0.03321812,0.06207728,0.18460237,0.00000000,0.59641625,1.60594773
1.08354177,2.69382910,0.00389937,0.00000000,0.03415605,0.06475177,0.18763287,0.00000000,0.62157991,1.64420994
1.08954477,2.77412516,0.00403608,0.00000000,0.03511641,0.06753996,0.19076965,0.00000000,0.64644712,1.68339297
1.09554777,2.85388464,0.00416638,0.00000000,0.03608774,0.07038054,0.19388182,0.00000000,0.67056263,1.72250562
1.10155078,2.93129291,0.00428712,0.00000000,0.03705976,0.07321273,0.19683836,0.00000000,0.69347254,1.76053047
1.10755378,3.00455412,0.00439535,0.00000000,0.03802383,0.07597813,0.19951293,0.00000000,0.71473680,1.79645743
1.11355678,3.07194969,0.00448834,0.00000000,0.03897350,0.07862270,0.20178866,0.00000000,0.73394173,1.82931810
1.11955978,3.13189601,0.00456372,0.00000000,0.03990489,0.08109854,0.20356261,0.00000000,0.75071216,1.85821942
1.12556278,3.18299890,0.00461956,0.00000000,0.04081695,0.08336576,0.20474974,0.00000000,0.76472270,1.88237500
1.13156578,3.22410225,0.00465438,0.00000000,0.04171160,0.08539406,0.20528619,0.00000000,0.77570762,1.90113267
1.13756878,3.25432868,0.00466723,0.00000000,0.04259368,0.08716407,0.20513181,0.00000000,0.78346901,1.91399709
1.14357179,3.27311020,0.00465774,0.00000000,0.04347074,0.08866849,0.20427170,0.00000000,0.78788284,1.92064607
1.14957479,3.28020765,0.00462613,0.00000000,0.04435268,0.08991274,0.20271680,0.00000000,0.78890261,1.92094010
1.15557779,3.27571773,0.00457318,0.00000000,0.04525122,0.09091530,0.20050351,0.00000000,0.78656052,1.91492459
1.16158079,3.26006763,0.00450025,0.00000000,0.04617928,0.09170752,0.19769223,0.00000000,0.78096595,1.90282459
1.16758379,3.23399716,0.00440924,0.00000000,0.04715022,0.09233299,0.19436506,0.00000000,0.77230146,1.88503250
1.17358679,3.19852961,0.00430253,0.00000000,0.04817705,0.09284643,0.19062274,0.00000000,0.76081626,1.86208927
1.17958979,3.15493237,0.00418290,0.00000000,0.04927163,0.09331213,0.18658076,0.00000000,0.74681751,1.83465998
1.18559280,3.10466931,0.00405348,0.00000000,0.05044388,0.09380184,0.18236514,0.00000000,0.73065981,1.80350512
1.19159580,3.04934700,0.00391768,0.00000000,0.05170103,0.09439239,0.17810779,0.00000000,0.71273309,1.76944876
1.19759880,2.99065708,0.00377905,0.00000000,0.05304710,0.09516290,0.17394174,0.00000000,0.69344965,1.73334524
1.20360180,2.93031731,0.00364123,0.00000000,0.05448235,0.09619174,0.16999648,0.00000000,0.67323055,1.69604569
1.20960480,2.87001360,0.00350785,0.00000000,0.05600304,0.09755338,0.16639351,0.00000000,0.65249205,1.65836602
