energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-0.35117559,1.22905241,0.27624362,0.02820470,0.03320159,0.05176685,0.14702330,0.87701706,0.07797856,0.13457613
-0.34517259,1.29925269,0.29650231,0.03054198,0.03511720,0.05529717,0.15596300,0.92265080,0.08236851,0.14609096
-0.33916958,1.36901824,0.31671174,0.03292316,0.03703884,0.05894742,0.16470402,0.96763185,0.08675800,0.15770963
-0.33316658,1.43762810,0.33656189,0.03531438,0.03895586,0.06270049,0.17310904,1.01150954,0.09112088,0.16926448
-0.32716358,1.50435070,0.35573820,0.03768027,0.04085718,0.06653574,0.18104014,1.05383593,0.09542907,0.18057950
-0.32116058,1.56845316,0.37392837,0.03998455,0.04273136,0.07042889,0.18836173,1.09417056,0.09965278,0.19147409
-0.31515758,1.62921345,0.39082991,0.04219087,0.04456669,0.07435200,0.19494371,1.13208661,0.10376085,0.20176744
-0.30915458,1.68593462,0.40615810,0.04426361,0.04635132,0.07827380,0.20066499,1.16717840,0.10772131,0.21128335
-0.30315158,1.73796104,0.41965411,0.04616892,0.04807346,0.08216023,0.20541707,1.19907005,0.11150209,0.21985532
-0.29714857,1.78469572,0.43109278,0.04787563,0.04972156,0.08597520,0.20910753,1.22742479,0.11507185,0.22733169
-0.29114557,1.82561801,0.44028992,0.04935623,0.05128456,0.08968154,0.21166343,1.25195463,0.11840089,0.23358054
-0.28514257,1.86030077,0.44710856,0.05058779,0.05275213,0.09324219,0.21303427,1.27242978,0.12146213,0.23849428
-0.27913957,1.88842611,0.45146396,0.05155271,0.05411492,0.09662143,0.21319448,1.28868735,0.12423209,0.24199351
-0.27313657,1.90979873,0.45332713,0.05223944,0.05536476,0.09978625,0.21214528,1.30063864,0.12669174,0.24403020
-0.26713357,1.92435613,0.45272661,0.05264286,0.05649489,0.10270760,0.20991582,1.30827484,0.12882725,0.24458981
-0.26113057,1.93217497,0.44974850,0.05276466,0.05750011,0.10536162,0.20656354,1.31167040,0.13063059,0.24369240
-0.25512756,1.93347322,0.44453469,0.05261332,0.05837687,0.10773072,0.20217367,1.31098404,0.13209983,0.24139266
-0.24912456,1.92860779,0.43727939,0.05220399,0.05912336,0.10980441,0.19685798,1.30645718,0.13323925,0.23777873
-0.24312156,1.91806775,0.42822414,0.05155812,0.05973946,0.11157986,0.19075275,1.29840979,0.13405916,0.23297014
-0.23711856,1.90246342,0.41765154,0.05070294,0.06022673,0.11306220,0.18401603,1.28723382,0.13457553,0.22711460
-0.23111556,1.88251184,0.40587796,0.04967069,0.06058826,0.11426450,0.17682447,1.27338450,0.13480930,0.22038417
-0.22511256,1.85901926,0.39324567,0.04849782,0.06082854,0.11520744,0.16936956,1.25736999,0.13478567,0.21297069
-0.21910955,1.83286163,0.38011452,0.04722406,0.06095327,0.11591872,0.16185368,1.23973970,0.13453308,0.20508083
-0.21310655,1.80496377,0.36685373,0.04589144,0.06096914,0.11643229,0.15448602,1.22107191,0.13408235,0.19693087
-0.20710355,1.77627832,0.35383385,0.04454330,0.06088360,0.11678732,0.14747841,1.20196116,0.13346568,0.18874143
-0.20110055,1.74776515,0.34141933,0.04322334,0.06070467,0.11702717,0.14104124,1.18300587,0.13271578,0.18073243
-0.19509755,1.72037196,0.32996170,0.04197469,0.06044067,0.11719831,0.13537968,1.16479656,0.13186518,0.17311813
-0.18909455,1.69501668,0.31979359,0.04083911,0.06010003,0.11734924,0.13068999,1.14790510,0.13094560,0.16610280
-0.18309155,1.67257192,0.31122349,0.03985624,0.05969108,0.11752958,0.12715621,1.13287497,0.12998767,0.15987669
-0.17708854,1.65385168,0.30453144,0.03906290,0.05922189,0.11778927,0.12494708,1.12021276,0.12902068,0.15461260
-0.17108554,1.63960029,0.29996535,0.03849261,0.05870006,0.11817797,0.12421335,1.11038092,0.12807264,0.15046306
-0.16508254,1.63048336,0.29773794,0.03817503,0.05813262,0.11874463,0.12508515,1.10379157,0.12717044,0.14755793
-0.15907954,1.62708048,0.29802421,0.03813560,0.05752585,0.11953732,0.12766984,1.10080122,0.12634011,0.14600265
-0.15307654,1.62987929,0.30095925,0.03839516,0.05688522,0.12060314,0.13204980,1.10170633,0.12560714,0.14587690
-0.14707354,1.63927059,0.30663631,0.03896962,0.05621522,0.12198828,0.13828061,1.10673946,0.12499678,0.14723379
-0.14107054,1.65554409,0.31510503,0.03986971,0.05551938,0.12373818,0.14638926,1.11606595,0.12453426,0.15009940
-0.13506753,1.67888466,0.32636987,0.04110065,0.05480011,0.12589763,0.15637263,1.12978096,0.12424486,0.15447282
-0.12906453,1.70936894,0.34038872,0.04266197,0.05405877,0.12851085,0.16819614,1.14790701,0.12415380,0.16032656
-0.12306153,1.74696232,0.35707178,0.04454725,0.05329567,0.13162143,0.18179278,1.17039204,0.12428598,0.16760727
-0.11705853,1.79151655,0.37628083,0.04674397,0.05251007,0.13527203,0.19706245,1.19710820,0.12466541,0.17623706
-0.11105553,1.84276822,0.39782915,0.04923340,0.05170038,0.13950395,0.21387181,1.22785151,0.12531449,0.18611509
-0.10505253,1.90033857,0.42148213,0.05199059,0.05086421,0.14435635,0.23205472,1.26234279,0.12625313,0.19711969
-0.09904952,1.96373514,0.44695895,0.05498446,0.04999866,0.14986528,0.25141340,1.30023009,0.12749771,0.20911091
-0.09304652,2.03235568,0.47393538,0.05817807,0.04910049,0.15606240,0.27172039,1.34109283,0.12906001,0.22193357
-0.08704352,2.10549483,0.50204794,0.06152905,0.04816645,0.16297354,0.29272134,1.38444787,0.13094615,0.23542072
-0.08104052,2.18235388,0.53089948,0.06499017,0.04719357,0.17061709,0.31413876,1.42975778,0.13315564,0.24939744
-0.07503752,2.26205383,0.56006618,0.06851022,0.04617950,0.17900231,0.33567666,1.47644102,0.13568064,0.26368504
-0.06903452,2.34365171,0.58910598,0.07203501,0.04512282,0.18812764,0.35702603,1.52388422,0.13850545,0.27810540
-0.06303152,2.42616007,0.61756822,0.07550855,0.04402336,0.19797917,0.37787112,1.57145613,0.14160635,0.29248535
-0.05702851,2.50856903,0.64500427,0.07887445,0.04288246,0.20852922,0.39789627,1.61852282,0.14495178,0.30666106
-0.05102551,2.58987040,0.67097878,0.08207738,0.04170327,0.21973531,0.41679323,1.66446380,0.14850299,0.32048204
-0.04502251,2.66908296,0.69508123,0.08506470,0.04049082,0.23153947,0.43426859,1.70868828,0.15221498,0.33381482
-0.03901951,2.74527786,0.71693722,0.08778795,0.03925220,0.24386799,0.45005115,1.75065096,0.15603789,0.34654592
-0.03301651,2.81760308,0.73621907,0.09020442,0.03799658,0.25663172,0.46389895,1.78986659,0.15991862,0.35858411
-0.02701351,2.88530581,0.75265525,0.09227851,0.03673507,0.26972684,0.47560560,1.82592272,0.16380278,0.36986180
-0.02101051,2.94775153,0.76603815,0.09398292,0.03548067,0.28303624,0.48500582,1.85848984,0.16763665,0.38033538
-0.01500750,3.00443881,0.77622977,0.09529958,0.03424796,0.29643131,0.49197968,1.88732838,0.17136928,0.38998457
-0.00900450,3.05500903,0.78316515,0.09622027,0.03305283,0.30977420,0.49645566,1.91229219,0.17495444,0.39881076
-0.00300150,3.09925020,0.78685313,0.09674683,0.03191208,0.32292051,0.49841215,1.93332823,0.17835230,0.40683440
0.00300150,3.13709468,0.78737447,0.09689106,0.03084300,0.33572213,0.49787742,1.95047223,0.18153094,0.41409149
0.00900450,3.16861055,0.78487742,0.09667420,0.02986285,0.34803032,0.49492805,1.96384062,0.18446727,0.42062947
0.01500750,3.19398719,0.77957076,0.09612601,0.02898840,0.35969877,0.48968583,1.97361896,0.18714756,0.42650260
0.02101051,3.21351531,0.77171473,0.09528355,0.02823532,0.37058661,0.48231330,1.98004731,0.18956739,0.43176707
0.02701351,3.22756268,0.76161027,0.09418966,0.02761768,0.38056113,0.47300812,1.98340331,0.19173106,0.43647619
0.03301651,3.23654656,0.74958687,0.09289119,0.02714743,0.38950036,0.46199639,1.98398380,0.19365044,0.44067585
0.03901951,3.24090438,0.73598989,0.09143713,0.02683387,0.39729509,0.44952537,1.98208585,0.19534334,0.44440050
0.04502251,3.24106409,0.72116764,0.08987668,0.02668322,0.40385059,0.43585579,1.97798824,0.19683153,0.44766989
0.05102551,3.23741608,0.70545901,0.08825728,0.02669821,0.40908784,0.42125404,1.97193438,0.19813839,0.45048686
0.05702851,3.23028793,0.68918209,0.08662295,0.02687783,0.41294433,0.40598458,1.96411771,0.19928646,0.45283616
0.06303152,3.21992388,0.67262436,0.08501260,0.02721706,0.41537444,0.39030294,1.95467022,0.20029504,0.45468447
0.06903452,3.20646997,0.65603477,0.08345887,0.02770683,0.41634944,0.37444939,1.94365504,0.20117784,0.45598175
0.07503752,3.18996600,0.63961810,0.08198711,0.02833404,0.41585730,0.35864367,1.93106346,0.20194105,0.45666370
0.08104052,3.17034502,0.62353178,0.08061492,0.02908176,0.41390214,0.34308078,1.91681660,0.20258179,0.45665529
0.08704352,3.14744027,0.60788518,0.07935194,0.02992957,0.41050369,0.32792817,1.90077183,0.20308716,0.45587529
0.09304652,3.12099972,0.59274138,0.07820017,0.03085401,0.40569664,0.31332408,1.88273366,0.20343395,0.45424139
0.09904952,3.09070718,0.57812121,0.07715462,0.03182925,0.39952993,0.29937725,1.86246842,0.20358898,0.45167583
0.10505253,3.05620923,0.56400931,0.07620427,0.03282781,0.39206622,0.28616787,1.83972222,0.20351024,0.44811107
0.11105553,3.01714626,0.55036179,0.07533338,0.03382145,0.38338128,0.27374957,1.81424097,0.20314858,0.44349536
0.11705853,2.97318614,0.53711509,0.07452296,0.03478211,0.37356356,0.26215236,1.78579154,0.20245009,0.43779778
0.12306153,2.92405840,0.52419556,0.07375240,0.03568293,0.36271372,0.25138623,1.75418277,0.20135885,0.43101246
0.12906453,2.86958715,0.51152918,0.07300107,0.03649924,0.35094419,0.24144532,1.71928513,0.19982004,0.42316184
0.13506753,2.80972066,0.49905105,0.07224994,0.03720958,0.33837863,0.23231221,1.68104797,0.19778319,0.41429867
0.14107054,2.74455589,0.48671404,0.07148306,0.03779659,0.32515136,0.22396229,1.63951327,0.19520539,0.40450663
0.14707354,2.67435642,0.47449623,0.07068872,0.03824784,0.31140645,0.21636777,1.59482499,0.19205431,0.39389951
0.15307654,2.59956259,0.46240680,0.06986049,0.03855643,0.29729671,0.20950137,1.54723366,0.18831075,0.38261900
0.15907954,2.52079320,0.45049008,0.06899780,0.03872147,0.28298228,0.20333922,1.49709559,0.18397076,0.37083107
0.16508254,2.43883831,0.43882748,0.06810623,0.03874827,0.26862896,0.19786312,1.44486693,0.17904702,0.35872121
0.17108554,2.35464341,0.42753739,0.06719742,0.03864838,0.25440618,0.19306193,1.39109264,0.17356951,0.34648862
0.17708854,2.26928563,0.41677289,0.06628862,0.03843924,0.24048460,0.18893202,1.33639101,0.16758539,0.33433976
0.18309155,2.18394295,0.40671745,0.06540191,0.03814375,0.22703353,0.18547698,1.28143447,0.16115810,0.32248139
0.18909455,2.09985784,0.39757879,0.06456315,0.03778942,0.21421802,0.18270646,1.22692760,0.15436571,0.31111360
0.19509755,2.01829706,0.38958120,0.06380064,0.03740747,0.20219580,0.18063440,1.17358345,0.14729863,0.30042296
0.20110055,1.94050930,0.38295661,0.06314374,0.03703163,0.19111423,0.17927675,1.12209929,0.14005672,0.29057631
0.20710355,1.86768279,0.37793479,0.06262127,0.03669685,0.18110710,0.17864882,1.07313301,0.13274608,0.28171525
0.21310655,1.80090445,0.37473321,0.06226001,0.03643791,0.17229175,0.17876247,1.02728105,0.12547552,0.27395170
0.21910955,1.74112267,0.37354676,0.06208317,0.03628803,0.16476624,0.17962341,0.98505909,0.11835297,0.26736471
0.22511256,1.68911493,0.37453803,0.06210910,0.03627740,0.15860691,0.18122858,0.94688608,0.11148195,0.26199853
0.23111556,1.64546178,0.37782838,0.06235011,0.03643190,0.15386639,0.18356404,0.91307227,0.10495829,0.25786206
0.23711856,1.61052799,0.38349027,0.06281157,0.03677184,0.15057195,0.18660328,0.88381168,0.09886722,0.25492968
0.24312156,1.58445154,0.39154114,0.06349135,0.03731101,0.14872457,0.19030614,0.85917902,0.09328094,0.25314332
0.24912456,1.56714065,0.40193919,0.06437950,0.03805583,0.14829847,0.19461847,0.83913123,0.08825668,0.25241563
0.25512756,1.55827892,0.41458121,0.06545829,0.03900483,0.14924139,0.19947235,0.82351309,0.08383553,0.25263414
0.26113057,1.55733806,0.42930262,0.06670255,0.04014840,0.15147541,0.20478713,0.81206673,0.08004178,0.25366608
0.26713357,1.56359755,0.44587983,0.06808040,0.04146888,0.15489851,0.21047100,0.80444427,0.07688301,0.25536378
0.27313657,1.57617046,0.46403478,0.06955412,0.04294092,0.15938673,0.21642309,0.80022314,0.07435072,0.25757016
0.27913957,1.59403426,0.48344166,0.07108138,0.04453215,0.16479692,0.22253612,0.79892311,0.07242161,0.26012434
0.28514257,1.61606539,0.50373561,0.07261660,0.04620417,0.17097004,0.22869919,0.80002452,0.07105932,0.26286696
0.29114557,1.64107650,0.52452298,0.07411244,0.04791379,0.17773490,0.23480095,0.80298683,0.07021656,0.26564506
0.29714857,1.66785475,0.54539302,0.07552143,0.04961445,0.18491226,0.24073266,0.80726688,0.06983763,0.26831634
0.30315158,1.69520015,0.56593042,0.07679755,0.05125783,0.19231919,0.24639124,0.81233625,0.06986104,0.27075281
0.30915458,1.72196255,0.58572838,0.07789782,0.05279554,0.19977357,0.25168210,0.81769709,0.07022234,0.27284348
0.31515758,1.74707619,0.60440160,0.07878377,0.05418092,0.20709853,0.25652170,0.82289622,0.07085689,0.27449633
0.32116058,1.76959067,0.62159884,0.07942277,0.05537067,0.21412677,0.26083964,0.82753687,0.07170254,0.27563941
0.32716358,1.78869767,0.63701448,0.07978915,0.05632650,0.22070463,0.26458039,0.83128815,0.07270207,0.27622115
0.33316658,1.80375238,0.65039868,0.07986513,0.05701659,0.22669564,0.26770447,0.83389179,0.07380547,0.27620999
0.33916958,1.81428940,0.66156569,0.07964140,0.05741675,0.23198365,0.27018911,0.83516650,0.07497169,0.27559332
0.34517259,1.82003252,0.67040009,0.07911751,0.05751139,0.23647525,0.27202845,0.83500956,0.07617012,0.27437605
0.35117559,1.82089836,0.67686054,0.07830189,0.05729411,0.24010150,0.27323317,0.83339614,0.07738155,0.27257867
0.35717859,1.81699367,0.68098100,0.07721161,0.05676801,0.24281884,0.27382970,0.83037626,0.07859865,0.27023520
0.36318159,1.80860679,0.68286939,0.07587182,0.05594556,0.24460932,0.27385901,0.82606959,0.07982596,0.26739088
0.36918459,1.79619326,0.68270352,0.07431496,0.05484819,0.24547995,0.27337503,0.82065850,0.08107935,0.26409993
0.37518759,1.78035644,0.68072466,0.07257971,0.05350553,0.24546131,0.27244271,0.81437943,0.08238504,0.26042331
0.38119060,1.76182346,0.67722882,0.07070975,0.05195433,0.24460553,0.27113586,0.80751283,0.08377812,0.25642664
0.38719360,1.74141754,0.67255602,0.06875229,0.05023713,0.24298363,0.26953479,0.80037210,0.08530070,0.25217820
0.39319660,1.72002726,0.66707804,0.06675666,0.04840078,0.24068234,0.26772375,0.79329163,0.08699970,0.24774721
0.39919960,1.69857400,0.66118491,0.06477261,0.04649475,0.23780062,0.26578832,0.78661430,0.08892433,0.24320220
0.40520260,1.67797824,0.65527073,0.06284880,0.04456940,0.23444590,0.26381275,0.78067870,0.09112341,0.23860960
0.41120560,1.65912590,0.64971918,0.06103126,0.04267428,0.23073014,0.26187730,0.77580639,0.09364259,0.23403243
0.41720860,1.64283576,0.64488934,0.05936187,0.04085644,0.22676607,0.26005564,0.77228955,0.09652150,0.22952914
0.42321161,1.62982889,0.64110217,0.05787716,0.03915889,0.22266343,0.25841242,0.77037921,0.09979107,0.22515249
0.42921461,1.62070111,0.63862823,0.05660711,0.03761923,0.21852562,0.25700101,0.77027460,0.10347106,0.22094856
0.43521761,1.61589947,0.63767705,0.05557430,0.03626851,0.21444659,0.25586156,0.77211385,0.10756782,0.21695583
0.44122061,1.61570366,0.63838848,0.05479325,0.03513032,0.21050839,0.25501932,0.77596643,0.11207258,0.21320428
0.44722361,1.62021291,0.64082655,0.05427007,0.03422022,0.20677913,0.25448352,0.78182770,0.11696018,0.20971465
0.45322661,1.62933934,0.64497583,0.05400233,0.03354539,0.20331166,0.25424662,0.78961593,0.12218842,0.20649787
0.45922961,1.64280786,0.65074080,0.05397932,0.03310468,0.20014291,0.25428423,0.79917191,0.12769805,0.20355462
0.46523262,1.66016316,0.65794804,0.05418249,0.03288885,0.19729386,0.25455562,0.81026162,0.13341349,0.20087526
0.47123562,1.68078363,0.66635153,0.05458620,0.03288115,0.19477026,0.25500486,0.82258175,0.13924419,0.19843993
0.47723862,1.70390199,0.67564062,0.05515874,0.03305817,0.19256398,0.25556268,0.83576839,0.14508678,0.19621915
0.48324162,1.72863219,0.68545074,0.05586350,0.03339084,0.19065493,0.25614891,0.84940847,0.15082768,0.19417477
0.48924462,1.75400154,0.69537632,0.05666032,0.03384569,0.18901356,0.25667558,0.86305387,0.15634647,0.19226131
0.49524762,1.77898720,0.70498554,0.05750694,0.03438614,0.18760368,0.25705042,0.87623765,0.16151947,0.19042775
0.50125063,1.80255559,0.71383631,0.05836055,0.03497402,0.18638564,0.25718083,0.88849191,0.16622381,0.18861967
0.50725363,1.82370307,0.72149297,0.05917929,0.03557099,0.18531966,0.25697798,0.89936653,0.17034144,0.18678168
0.51325663,1.84149642,0.72754285,0.05992366,0.03613997,0.18436906,0.25636099,0.90844803,0.17376324,0.18486007
0.51925963,1.85511118,0.73161224,0.06055791,0.03664661,0.18350340,0.25526096,0.91537781,0.17639279,0.18280548
0.52526263,1.86386629,0.73338081,0.06105119,0.03706045,0.18270125,0.25362461,0.91986869,0.17814980,0.18057560
0.53126563,1.86725328,0.73259414,0.06137845,0.03735608,0.18195250,0.25141746,0.92171914,0.17897296,0.17813758
0.53726863,1.86495872,0.72907364,0.06152119,0.03751405,0.18126001,0.24862621,0.92082439,0.17882208,0.17547014
0.54327164,1.85687883,0.72272343,0.06146786,0.03752147,0.18064059,0.24526040,0.91718371,0.17767947,0.17256513
0.54927464,1.84312540,0.71353398,0.06121399,0.03737247,0.18012516,0.24135302,0.91090354,0.17555040,0.16942860
0.55527764,1.82402273,0.70158235,0.06076207,0.03706835,0.17975807,0.23696020,0.90219611,0.17246277,0.16608106
0.56128064,1.80009565,0.68702898,0.06012113,0.03661741,0.17959562,0.23215987,0.89137348,0.16846590,0.16255707
0.56728364,1.77204912,0.67011132,0.05930608,0.03603458,0.17970375,0.22704949,0.87883727,0.16362853,0.15890413
0.57328664,1.74074020,0.65113459,0.05833692,0.03534077,0.18015506,0.22174288,0.86506429,0.15803617,0.15518083
0.57928964,1.70714376,0.63046005,0.05723766,0.03456202,0.18102521,0.21636631,0.85058876,0.15178791,0.15145433
0.58529265,1.67231338,0.60849151,0.05603527,0.03372845,0.18238896,0.21105405,0.83598185,0.14499289,0.14779750
0.59129565,1.63733913,0.58566057,0.05475849,0.03287304,0.18431586,0.20594350,0.82182927,0.13776652,0.14428553
0.59729865,1.60330409,0.56241124,0.05343668,0.03203037,0.18686593,0.20117011,0.80870799,0.13022670,0.14099249
0.60330165,1.57124159,0.53918471,0.05209871,0.03123522,0.19008552,0.19686232,0.79716305,0.12249022,0.13798786
0.60930465,1.54209472,0.51640479,0.05077190,0.03052126,0.19400342,0.19313675,0.78768538,0.11466938,0.13533325
0.61530765,1.51667997,0.49446461,0.04948115,0.02991970,0.19862762,0.19009376,0.78069159,0.10686910,0.13307955
0.62131066,1.49565644,0.47371504,0.04824821,0.02945807,0.20394266,0.18781357,0.77650664,0.09918446,0.13126458
0.62731366,1.47950161,0.45445526,0.04709104,0.02915915,0.20990794,0.18635310,0.77534997,0.09169891,0.12991144
0.63331666,1.46849481,0.43692570,0.04602349,0.02904002,0.21645698,0.18574367,0.77732579,0.08448302,0.12902770
0.63931966,1.46270872,0.42130351,0.04505508,0.02911138,0.22349763,0.18598956,0.78241790,0.07759382,0.12860539
0.64532266,1.46200930,0.40770068,0.04419096,0.02937701,0.23091351,0.18706761,0.79048918,0.07107478,0.12862185
0.65132566,1.46606391,0.39616465,0.04343207,0.02983358,0.23856643,0.18892771,0.80128595,0.06495624,0.12904150
0.65732866,1.47435733,0.38668139,0.04277548,0.03047062,0.24629982,0.19149438,0.81444688,0.05925631,0.12981832
0.66333167,1.48621493,0.37918072,0.04221478,0.03127080,0.25394312,0.19466917,0.82951630,0.05398207,0.13089902
0.66933467,1.50083200,0.37354351,0.04174068,0.03221046,0.26131692,0.19833401,0.84596122,0.04913110,0.13222675
0.67533767,1.51730820,0.36961056,0.04134165,0.03326031,0.26823868,0.20235525,0.86319171,0.04469313,0.13374513
0.68134067,1.53468573,0.36719270,0.04100460,0.03438640,0.27452894,0.20658838,0.88058358,0.04065173,0.13540245
0.68734367,1.55198975,0.36608179,0.04071567,0.03555125,0.28001757,0.21088314,0.89750275,0.03698605,0.13715581
0.69334667,1.56826956,0.36606210,0.04046096,0.03671504,0.28455009,0.21508903,0.91333030,0.03367245,0.13897498
0.69934967,1.58263897,0.36692182,0.04022727,0.03783700,0.28799363,0.21906084,0.92748719,0.03068600,0.14084582
0.70535268,1.59431431,0.36846412,0.04000279,0.03887677,0.29024235,0.22266408,0.93945778,0.02800182,0.14277305
0.71135568,1.60264859,0.37051740,0.03977776,0.03979571,0.29122212,0.22578016,0.94881125,0.02559619,0.14478210
0.71735868,1.60716058,0.37294440,0.03954492,0.04055822,0.29089432,0.22831099,0.95521998,0.02344749,0.14692014
0.72336168,1.60755759,0.37564974,0.03930000,0.04113290,0.28925847,0.23018292,0.95847415,0.02153691,0.14925596
0.72936468,1.60375095,0.37858568,0.03904196,0.04149357,0.28635373,0.23134983,0.95849214,0.01984888,0.15187876
0.73536768,1.59586379,0.38175574,0.03877312,0.04162003,0.28225904,0.23179515,0.95532597,0.01837146,0.15489587
0.74137069,1.58423047,0.38521609,0.03849912,0.04149871,0.27709207,0.23153289,0.94916193,0.01709636,0.15842932
0.74737369,1.56938784,0.38907467,0.03822873,0.04112296,0.27100681,0.23060748,0.94031592,0.01601895,0.16261155
0.75337669,1.55205859,0.39348787,0.03797353,0.04049310,0.26419002,0.22909243,0.92922404,0.01513808,0.16758018
0.75937969,1.53312722,0.39865509,0.03774738,0.03961629,0.25685656,0.22708805,0.91642851,0.01445572,0.17347218
0.76538269,1.51360965,0.40481122,0.03756581,0.03850612,0.24924381,0.22471805,0.90255964,0.01397658,0.18041762
0.77138569,1.49461760,0.41221736,0.03744532,0.03718189,0.24160530,0.22212541,0.88831440,0.01370763,0.18853318
0.77738869,1.47731920,0.42115027,0.03740259,0.03566792,0.23420387,0.21946765,0.87443258,0.01365752,0.19791586
0.78339170,1.46289727,0.43189077,0.03745363,0.03399251,0.22730438,0.21691157,0.86167132,0.01383596,0.20863696
0.78939470,1.45250701,0.44471185,0.03761305,0.03218694,0.22116636,0.21462798,0.85077916,0.01425305,0.22073681
0.79539770,1.44723479,0.45986675,0.03789322,0.03028435,0.21603684,0.21278636,0.84247042,0.01491863,0.23422036
0.80140070,1.44805950,0.47757782,0.03830365,0.02831870,0.21214332,0.21154986,0.83740107,0.01584157,0.24905394
0.80740370,1.45581808,0.49802632,0.03885045,0.02632369,0.20968744,0.21107083,0.83614680,0.01702910,0.26516342
0.81340670,1.47117645,0.52134399,0.03953590,0.02433181,0.20883924,0.21148696,0.83918429,0.01848612,0.28243386
0.81940970,1.49460687,0.54760645,0.04035821,0.02237352,0.20973232,0.21291818,0.84687603,0.02021466,0.30071068
0.82541271,1.52637261,0.57682896,0.04131156,0.02047656,0.21245997,0.21546443,0.85945954,0.02221327,0.31980255
0.83141571,1.56652014,0.60896446,0.04238613,0.01866536,0.21707240,0.21920433,0.87704098,0.02447664,0.33948570
0.83741871,1.61487920,0.64390427,0.04356850,0.01696075,0.22357516,0.22419461,0.89959339,0.02699523,0.35950973
0.84342171,1.67107042,0.68148102,0.04484212,0.01537968,0.23192870,0.23047025,0.92695951,0.02975512,0.37960456
0.84942471,1.73451985,0.72147388,0.04618788,0.01393521,0.24204929,0.23804533,0.95885891,0.03273796,0.39948835
0.85542771,1.80447980,0.76361563,0.04758485,0.01263656,0.25381094,0.24691424,0.99489889,0.03592106,0.41887601
0.86143072,1.88005478,0.80760121,0.04901105,0.01148937,0.26704864,0.25705318,1.03458878,0.03927777,0.43748800
0.86743372,1.96023127,0.85309718,0.05044423,0.01049595,0.28156247,0.26842182,1.07735679,0.04277785,0.45505899
0.87343672,2.04391010,0.89975173,0.05186264,0.00965566,0.29712276,0.28096479,1.12256870,0.04638815,0.47134603
0.87943972,2.12993982,0.94720444,0.05324574,0.00896540,0.31347592,0.29461309,1.16954762,0.05007331,0.48613589
0.88544272,2.21714977,0.99509548,0.05457476,0.00841997,0.33035083,0.30928510,1.21759389,0.05379666,0.49925120
0.89144572,2.30438151,1.04307363,0.05583327,0.00801259,0.34746569,0.32488732,1.26600447,0.05752106,0.51055523
0.89744872,2.39051737,1.09080282,0.05700743,0.00773533,0.36453491,0.34131466,1.31409097,0.06120990,0.51995502
0.90345173,2.47450520,1.13796675,0.05808621,0.00757953,0.38127606,0.35845051,1.36119577,0.06482797,0.52740282
0.90945473,2.55537862,1.18427169,0.05906141,0.00753617,0.39741648,0.37616654,1.40670576,0.06834234,0.53289584
0.91545773,2.63227229,1.22944719,0.05992757,0.00759622,0.41269946,0.39432245,1.45006326,0.07172303,0.53647428
0.92146073,2.70443212,1.27324498,0.06068172,0.00775095,0.42688984,0.41276579,1.49077409,0.07494365,0.53821800
0.92746373,2.77122058,1.31543635,0.06132300,0.00799217,0.43977878,0.43133210,1.52841269,0.07798178,0.53824188
0.93346673,2.83211756,1.35580822,0.06185234,0.00831242,0.45118770,0.44984550,1.56262447,0.08081917,0.53669019
0.93946973,2.88671734,1.39415867,0.06227196,0.00870518,0.46097127,0.46811986,1.59312573,0.08344177,0.53373046
0.94547274,2.93472272,1.43029215,0.06258497,0.00916498,0.46901951,0.48596082,1.61970147,0.08583952,0.52954696
0.95147574,2.97593707,1.46401515,0.06279495,0.00968754,0.47525882,0.50316852,1.64220172,0.08800601,0.52433434
0.95747874,3.01025529,1.49513280,0.06290565,0.01026984,0.47965219,0.51954137,1.66053674,0.08993799,0.51829159
0.96348174,3.03765474,1.52344675,0.06292072,0.01091021,0.48219854,0.53488038,1.67467188,0.09163473,0.51161671
0.96948474,3.05818680,1.54875487,0.06284355,0.01160842,0.48293127,0.54899438,1.68462229,0.09309738,0.50450225
0.97548774,3.07196969,1.57085283,0.06267728,0.01236577,0.48191621,0.56170561,1.69044816,0.09432830,0.49713180
0.98149075,3.07918313,1.58953772,0.06242482,0.01318517,0.47924887,0.57285556,1.69225058,0.09533041,0.48967755
0.98749375,3.08006475,1.60461359,0.06208899,0.01407123,0.47505138,0.58231078,1.69016840,0.09610664,0.48229894
0.99349675,3.07490838,1.61589869,0.06167281,0.01503039,0.46946891,0.58996822,1.68437593,0.09665947,0.47514212
0.99949975,3.06406368,1.62323392,0.06117967,0.01607104,0.46266583,0.59576001,1.67508149,0.09699067,0.46834024
1.00550275,3.04793685,1.62649209,0.06061372,0.01720366,0.45482164,0.59965706,1.66252666,0.09710108,0.46201424
1.01150575,3.02699142,1.62558738,0.05998003,0.01844091,0.44612674,0.60167149,1.64698573,0.09699071,0.45627398
1.01750875,3.00174864,1.62048429,0.05928490,0.01979786,0.43677804,0.60185749,1.62876520,0.09665885,0.45121931
1.02351176,2.97278664,1.61120551,0.05853598,0.02129199,0.42697452,0.60031065,1.60820273,0.09610438,0.44694106
1.02951476,2.94073755,1.59783816,0.05774233,0.02294333,0.41691290,0.59716553,1.58566540,0.09532619,0.44352149
