energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-2.59629815,1.10511578,0.02326088,0.18100773,0.01365664,0.72970202,0.47317567,0.25918392
-2.59029515,1.12712763,0.02429748,0.18996557,0.01460753,0.74940174,0.48661396,0.24692133
-2.58429215,1.14852982,0.02525263,0.19862813,0.01555582,0.76877038,0.50069781,0.23494697
-2.57828914,1.16896226,0.02611868,0.20689807,0.01649405,0.78748244,0.51501309,0.22337971
-2.57228614,1.18810999,0.02689004,0.21469011,0.01741497,0.80525532,0.52918841,0.21231868
-2.56628314,1.20570758,0.02756332,0.22193240,0.01831161,0.82185296,0.54289964,0.20184194
-2.56028014,1.22154153,0.02813740,0.22856726,0.01917736,0.83708749,0.55587240,0.19200605
-2.55427714,1.23545049,0.02861330,0.23455139,0.02000602,0.85081891,0.56788259,0.18284650
-2.54827414,1.24732332,0.02899406,0.23985550,0.02079177,0.86295280,0.57875512,0.17437880
-2.54227114,1.25709510,0.02928450,0.24446345,0.02152928,0.87343629,0.58836100,0.16660012
-2.53626813,1.26474132,0.02949094,0.24837088,0.02221360,0.88225239,0.59661300,0.15949143
-2.53026513,1.27027051,0.02962074,0.25158348,0.02284020,0.88941322,0.60346032,0.15301985
-2.52426213,1.27371588,0.02968202,0.25411493,0.02340495,0.89495236,0.60888240,0.14714122
-2.51825913,1.27512621,0.02968311,0.25598472,0.02390403,0.89891674,0.61288235,0.14180269
-2.51225613,1.27455677,0.02963223,0.25721592,0.02433396,0.90135868,0.61548033,0.13694514
-2.50625313,1.27206064,0.02953700,0.25783301,0.02469155,0.90232831,0.61670710,0.13250563
-2.50025013,1.26768097,0.02940418,0.25785990,0.02497389,0.90186693,0.61659821,0.12841946
-2.49424712,1.26144474,0.02923928,0.25731833,0.02517836,0.90000160,0.61518897,0.12462215
-2.48824412,1.25335823,0.02904639,0.25622657,0.02530263,0.89674131,0.61251044,0.12105101
-2.48224112,1.24340461,0.02882806,0.25459861,0.02534475,0.89207480,0.60858668,0.11764654
-2.47623812,1.23154369,0.02858519,0.25244384,0.02530314,0.88597034,0.60343312,0.11435358
-2.47023512,1.21771391,0.02831715,0.24976719,0.02517671,0.87837717,0.59705630,0.11112218
-2.46423212,1.20183640,0.02802184,0.24656971,0.02496493,0.86922879,0.58945476,0.10790824
-2.45822911,1.18382085,0.02769595,0.24284957,0.02466791,0.85844764,0.58062096,0.10467402
-2.45222611,1.16357286,0.02733522,0.23860344,0.02428650,0.84595104,0.57054412,0.10138842
-2.44622311,1.14100232,0.02693476,0.23382797,0.02382233,0.83165792,0.55921368,0.09802708
-2.44022011,1.11603227,0.02648939,0.22852152,0.02327794,0.81549601,0.54662312,0.09457245
-2.43421711,1.08860777,0.02599407,0.22268586,0.02265676,0.79740906,0.53277392,0.09101356
-2.42821411,1.05870422,0.02544417,0.21632778,0.02196318,0.77736358,0.51767937,0.08734583
-2.42221111,1.02633463,0.02483592,0.20946049,0.02120251,0.75535490,0.50136791,0.08357066
-2.41620810,0.99155544,0.02416660,0.20210481,0.02038097,0.73141199,0.48388598,0.07969499
-2.41020510,0.95447059,0.02343488,0.19428994,0.01950560,0.70560091,0.46529987,0.07573071
-2.40420210,0.91523346,0.02264091,0.18605393,0.01858416,0.67802673,0.44569686,0.07169406
-2.39819910,0.87404680,0.02178649,0.17744362,0.01762505,0.64883368,0.42518522,0.06760492
-2.39219610,0.83116046,0.02087505,0.16851429,0.01663713,0.61820365,0.40389326,0.06348605
-2.38619310,0.78686706,0.01991164,0.15932886,0.01562954,0.58635310,0.38196749,0.05936236
-2.38019010,0.74149601,0.01890277,0.14995674,0.01461158,0.55352846,0.35956986,0.05526012
-2.37418709,0.69540595,0.01785625,0.14047249,0.01359252,0.52000046,0.33687434,0.05120623
-2.36818409,0.64897615,0.01678095,0.13095416,0.01258140,0.48605745,0.31406300,0.04722747
-2.36218109,0.60259729,0.01568651,0.12148158,0.01158691,0.45199823,0.29132174,0.04334991
-2.35617809,0.55666202,0.01458308,0.11213466,0.01061723,0.41812461,0.26883593,0.03959830
-2.35017509,0.51155576,0.01348096,0.10299166,0.00967990,0.38473418,0.24678623,0.03599562
-2.34417209,0.46764822,0.01239032,0.09412768,0.00878176,0.35211353,0.22534460,0.03256277
-2.33816908,0.42528593,0.01132091,0.08561330,0.00792883,0.32053219,0.20467090,0.02931828
-2.33216608,0.38478613,0.01028180,0.07751351,0.00712632,0.29023766,0.18491013,0.02627829
-2.32616308,0.34643218,0.00928118,0.06988696,0.00637861,0.26145157,0.16619030,0.02345656
-2.32016008,0.31047073,0.00832614,0.06278550,0.00568926,0.23436716,0.14862124,0.02086461
-2.31415708,0.27711055,0.00742258,0.05625408,0.00506109,0.20914812,0.13229417,0.01851207
-2.30815408,0.24652308,0.00657514,0.05033089,0.00449623,0.18592873,0.11728209,0.01640705
-2.30215108,0.21884452,0.00578715,0.04504787,0.00399622,0.16481525,0.10364091,0.01455661
-2.29614807,0.19417921,0.00506065,0.04043142,0.00356210,0.14588833,0.09141124,0.01296736
-2.29014507,0.17260415,0.00439650,0.03650321,0.00319457,0.12920636,0.08062074,0.01164599
-2.28414207,0.15417417,0.00379441,0.03328124,0.00289405,0.11480941,0.07128679,0.01059995
-2.27813907,0.13892759,0.00325310,0.03078076,0.00266081,0.10272355,0.06341942,0.00983799
-2.27213607,0.12689185,0.00277044,0.02901533,0.00249510,0.09296530,0.05702425,0.00937072
-2.26613307,0.11808889,0.00234359,0.02799762,0.00239720,0.08554584,0.05210532,0.00921106
-2.26013007,0.11253973,0.00196915,0.02774012,0.00236748,0.08047488,0.04866761,0.00937459
-2.25412706,0.11026826,0.00164334,0.02825560,0.00240647,0.07776372,0.04671908,0.00987968
-2.24812406,0.11130358,0.00136212,0.02955723,0.00251484,0.07742751,0.04627214,0.01074755
-2.24212106,0.11568105,0.00112132,0.03165847,0.00269339,0.07948639,0.04734433,0.01200200
-2.23611806,0.12344156,0.00091677,0.03457253,0.00294303,0.08396544,0.04995832,0.01366894
-2.23011506,0.13462923,0.00074438,0.03831156,0.00326462,0.09089337,0.05414087,0.01577573
-2.22411206,0.14928732,0.00060024,0.04288542,0.00365893,0.10029991,0.05992109,0.01835014
-2.21810905,0.16745256,0.00048067,0.04830024,0.00412647,0.11221193,0.06732770,0.02141920
-2.21210605,0.18914803,0.00038224,0.05455664,0.00466733,0.12664854,0.07638560,0.02500768
-2.20610305,0.21437481,0.00030186,0.06164784,0.00528099,0.14361512,0.08711171,0.02913649
-2.20010005,0.24310288,0.00023673,0.06955761,0.00596616,0.16309670,0.09951031,0.03382084
-2.19409705,0.27526146,0.00018435,0.07825823,0.00672055,0.18505100,0.11356806,0.03906837
-2.18809405,0.31072952,0.00014256,0.08770857,0.00754074,0.20940132,0.12924894,0.04487728
-2.18209105,0.34932685,0.00010947,0.09785239,0.00842200,0.23602985,0.14648940,0.05123449
-2.17608804,0.39080623,0.00008347,0.10861695,0.00935812,0.26477168,0.16519394,0.05811405
-2.17008504,0.43484737,0.00006320,0.11991211,0.01034141,0.29541003,0.18523148,0.06547580
-2.16408204,0.48105314,0.00004752,0.13162998,0.01136257,0.32767307,0.20643277,0.07326441
-2.15807904,0.52894845,0.00003548,0.14364524,0.01241078,0.36123261,0.22858913,0.08140897
-2.15207604,0.57798230,0.00002630,0.15581616,0.01347372,0.39570511,0.25145271,0.08982306
-2.14607304,0.62753323,0.00001936,0.16798641,0.01453777,0.43065508,0.27473838,0.09840551
-2.14007004,0.67691824,0.00001416,0.17998762,0.01558821,0.46560107,0.29812753,0.10704177
-2.13406703,0.72540519,0.00001028,0.19164267,0.01660951,0.50002418,0.32127350,0.11560601
-2.12806403,0.77222837,0.00000742,0.20276968,0.01758565,0.53337891,0.34380876,0.12396376
-2.12206103,0.81660690,0.00000532,0.21318649,0.01850054,0.56510614,0.36535362,0.13197520
-2.11605803,0.85776528,0.00000379,0.22271559,0.01933845,0.59464776,0.38552607,0.13949883
-2.11005503,0.89495533,0.00000269,0.23118926,0.02008444,0.62146237,0.40395255,0.14639555
-2.10405203,0.92747877,0.00000190,0.23845467,0.02072482,0.64504148,0.42027906,0.15253284
-2.09804902,0.95470923,0.00000135,0.24437884,0.02124759,0.66492558,0.43418233,0.15778896
-2.09204602,0.97611295,0.00000097,0.24885311,0.02164287,0.68071911,0.44538026,0.16205695
-2.08604302,0.99126700,0.00000072,0.25179699,0.02190317,0.69210393,0.45364150,0.16524827
-2.08004002,0.99987426,0.00000057,0.25316114,0.02202374,0.69885046,0.45879339,0.16729586
-2.07403702,1.00177432,0.00000049,0.25292940,0.02200271,0.70082588,0.46072809,0.16815653
-2.06803402,0.99694976,0.00000049,0.25111961,0.02184120,0.69799918,0.45940641,0.16781252
-2.06203102,0.98552752,0.00000055,0.24778332,0.02154330,0.69044260,0.45485938,0.16627220
-2.05602801,0.96777510,0.00000069,0.24300432,0.02111594,0.67832941,0.44718720,0.16356982
-2.05002501,0.94409188,0.00000092,0.23689592,0.02056870,0.66192817,0.43655588,0.15976437
-2.04402201,0.91499593,0.00000126,0.22959737,0.01991350,0.64159371,0.42319154,0.15493766
-2.03801901,0.88110685,0.00000175,0.22126922,0.01916419,0.61775528,0.40737276,0.14919155
-2.03201601,0.84312553,0.00000244,0.21208814,0.01833613,0.59090232,0.38942137,0.14264471
-2.02601301,0.80181177,0.00000340,0.20224124,0.01744573,0.56156878,0.36969200,0.13542887
-2.02001001,0.75796077,0.00000471,0.19192023,0.01650990,0.53031641,0.34856107,0.12768490
-2.01400700,0.71237956,0.00000648,0.18131557,0.01554561,0.49771800,0.32641555,0.11955877
-2.00800400,0.66586445,0.00000888,0.17061107,0.01456936,0.46434127,0.30364213,0.11119774
-2.00200100,0.61918038,0.00001207,0.15997885,0.01359684,0.43073395,0.28061713,0.10274673
-1.99599800,0.57304299,0.00001629,0.14957523,0.01264249,0.39741081,0.25769763,0.09434530
-1.98999500,0.52810411,0.00002185,0.13953727,0.01171928,0.36484296,0.23521411,0.08612508
-1.98399200,0.48494102,0.00002909,0.12998053,0.01083844,0.33344977,0.21346478,0.07820792
-1.97798899,0.44404967,0.00003845,0.12099765,0.01000940,0.30359363,0.19271171,0.07070467
-1.97198599,0.40584203,0.00005047,0.11265807,0.00923974,0.27557740,0.17317884,0.06371468
-1.96598299,0.37064713,0.00006576,0.10500869,0.00853524,0.24964466,0.15505171,0.05732596
-1.95997999,0.33871554,0.00008509,0.09807538,0.00790000,0.22598223,0.13847877,0.05161586
-1.95397699,0.31022676,0.00010931,0.09186526,0.00733663,0.20472479,0.12357402,0.04665222
-1.94797399,0.28529878,0.00013941,0.08636953,0.00684648,0.18596108,0.11042074,0.04249493
-1.94197099,0.26399913,0.00017654,0.08156666,0.00642991,0.16974120,0.09907590,0.03919759
-1.93596798,0.24635656,0.00022195,0.07742585,0.00608654,0.15608446,0.08957500,0.03680925
-1.92996498,0.23237279,0.00027704,0.07391041,0.00581554,0.14498732,0.08193691,0.03537603
-1.92396198,0.22203328,0.00034333,0.07098103,0.00561585,0.13643083,0.07616853,0.03494251
-1.91795898,0.21531670,0.00042244,0.06859868,0.00548644,0.13038732,0.07226877,0.03555268
-1.91195598,0.21220228,0.00051606,0.06672708,0.00542642,0.12682576,0.07023190,0.03725036
-1.90595298,0.21267482,0.00062590,0.06533451,0.00543521,0.12571565,0.07004976,0.04007916
-1.89994997,0.21672691,0.00075369,0.06439513,0.00551254,0.12702921,0.07171302,0.04408162
-1.89394697,0.22435844,0.00090107,0.06388945,0.00565843,0.13074182,0.07521121,0.04929776
-1.88794397,0.23557315,0.00106956,0.06380428,0.00587317,0.13683059,0.08053163,0.05576302
-1.88194097,0.25037276,0.00126046,0.06413196,0.00615711,0.14527139,0.08765718,0.06350551
-1.87593797,0.26874872,0.00147480,0.06486908,0.00651052,0.15603442,0.09656331,0.07254283
-1.86993497,0.29067225,0.00171322,0.06601469,0.00693334,0.16907855,0.10721420,0.08287852
-1.86393197,0.31608324,0.00197593,0.06756828,0.00742493,0.18434499,0.11955847,0.09449832
-1.85792896,0.34487863,0.00226262,0.06952741,0.00798378,0.20175054,0.13352472,0.10736649
-1.85192596,0.37690108,0.00257234,0.07188547,0.00860730,0.22118099,0.14901713,0.12142228
-1.84592296,0.41192876,0.00290351,0.07462939,0.00929153,0.24248506,0.16591159,0.13657700
-1.83991996,0.44966692,0.00325386,0.07773769,0.01003099,0.26546940,0.18405251,0.15271176
-1.83391696,0.48974201,0.00362036,0.08117889,0.01081849,0.28989514,0.20325071,0.16967609
-1.82791396,0.53169895,0.00399930,0.08491041,0.01164512,0.31547618,0.22328264,0.18728783
-1.82191096,0.57500206,0.00438626,0.08887803,0.01250021,0.34187971,0.24389115,0.20533417
-1.81590795,0.61903988,0.00477622,0.09301601,0.01337145,0.36872904,0.26478778,0.22357413
-1.80990495,0.66313408,0.00516360,0.09724786,0.01424505,0.39560882,0.28565695,0.24174243
-1.80390195,0.70655225,0.00554242,0.10148779,0.01510604,0.42207268,0.30616160,0.25955478
-1.79789895,0.74852435,0.00590643,0.10564263,0.01593860,0.44765292,0.32595055,0.27671428
-1.79189595,0.78826224,0.00624928,0.10961444,0.01672648,0.47187209,0.34466695,0.29291902
-1.78589295,0.82498144,0.00656468,0.11330339,0.01745345,0.49425602,0.36195787,0.30787036
-1.77988994,0.85792445,0.00684662,0.11661095,0.01810380,0.51434758,0.37748442,0.32128166
-1.77388694,0.88638439,0.00708954,0.11944321,0.01866285,0.53172083,0.39093200,0.33288716
-1.76788394,0.90972801,0.00728850,0.12171411,0.01911743,0.54599469,0.40202025,0.34245050
-1.76188094,0.92741693,0.00743939,0.12334853,0.01945634,0.55684557,0.41051228,0.34977257
-1.75587794,0.93902614,0.00753904,0.12428500,0.01967072,0.56401844,0.41622259,0.35469825
-1.74987494,0.94425875,0.00758531,0.12447788,0.01975439,0.56733556,0.41902342,0.35712180
-1.74387194,0.94295646,0.00757721,0.12389904,0.01970403,0.56670270,0.41884915,0.35699053
-1.73786893,0.93510495,0.00751493,0.12253879,0.01951933,0.56211235,0.41569856,0.35430668
-1.73186593,0.92083418,0.00739979,0.12040616,0.01920301,0.55364381,0.40963474,0.34912729
-1.72586293,0.90041349,0.00723424,0.11752847,0.01876065,0.54146025,0.40078279,0.34156217
-1.71985993,0.87424173,0.00702176,0.11395015,0.01820054,0.52580269,0.38932537,0.33177001
-1.71385693,0.84283301,0.00676673,0.10973107,0.01753336,0.50698146,0.37549616,0.31995285
-1.70785393,0.80679866,0.00647428,0.10494421,0.01677182,0.48536533,0.35957187,0.30634916
-1.70185093,0.76682646,0.00615013,0.09967306,0.01593018,0.46136898,0.34186289,0.29122590
-1.69584792,0.72365797,0.00580040,0.09400869,0.01502383,0.43543935,0.32270312,0.27486992
-1.68984492,0.67806502,0.00543142,0.08804667,0.01406879,0.40804153,0.30243953,0.25757899
-1.68384192,0.63082653,0.00504955,0.08188404,0.01308118,0.37964476,0.28142175,0.23965310
-1.67783892,0.58270651,0.00466098,0.07561639,0.01207685,0.35070916,0.25999222,0.22138614
-1.67183592,0.53443408,0.00427162,0.06933522,0.01107088,0.32167370,0.23847723,0.20305840
-1.66583292,0.48668628,0.00388690,0.06312563,0.01007729,0.29294583,0.21717925,0.18493017
-1.65982991,0.44007426,0.00351170,0.05706440,0.00910876,0.26489303,0.19637060,0.16723662
-1.65382691,0.39513294,0.00315029,0.05121857,0.00817636,0.23783660,0.17628876,0.15018409
-1.64782391,0.35231456,0.00280624,0.04564446,0.00728950,0.21204763,0.15713340,0.13394773
-1.64182091,0.31198581,0.00248240,0.04038721,0.00645585,0.18774516,0.13906487,0.11867078
-1.63581791,0.27442856,0.00218093,0.03548068,0.00568136,0.16509645,0.12220438,0.10446499
-1.62981491,0.23984359,0.00190334,0.03094782,0.00497036,0.14421909,0.10663544,0.09141240
-1.62381191,0.20835711,0.00165051,0.02680133,0.00432571,0.12518465,0.09240651,0.07956817
-1.61780890,0.18002929,0.00142277,0.02304463,0.00374897,0.10802361,0.07953455,0.06896421
-1.61180590,0.15486450,0.00121998,0.01967293,0.00324066,0.09273118,0.06800931,0.05961355
-1.60580290,0.13282247,0.00104163,0.01667453,0.00280048,0.07927369,0.05779806,0.05151504
-1.59979990,0.11382997,0.00088690,0.01403214,0.00242756,0.06759527,0.04885050,0.04465845
-1.59379690,0.09779250,0.00075477,0.01172413,0.00212071,0.05762438,0.04110378,0.03902948
-1.58779390,0.08460549,0.00064411,0.00972580,0.00187868,0.04928015,0.03448730,0.03461473
-1.58179090,0.07416471,0.00055373,0.00801055,0.00170036,0.04247811,0.02892725,0.03140637
-1.57578789,0.06637559,0.00048245,0.00655084,0.00158497,0.03713529,0.02435081,0.02940647
-1.56978489,0.06116115,0.00042918,0.00531913,0.00153221,0.03317445,0.02068978,0.02863070
-1.56378189,0.05846848,0.00039295,0.00428855,0.00154238,0.03052748,0.01788382,0.02911159
-1.55777889,0.05827356,0.00037292,0.00343349,0.00161648,0.02913785,0.01588309,0.03090091
-1.55177589,0.06058437,0.00036843,0.00273000,0.00175619,0.02896206,0.01465034,0.03407148
-1.54577289,0.06544223,0.00037899,0.00215609,0.00196389,0.02997026,0.01416252,0.03871795
-1.53976988,0.07292149,0.00040429,0.00169190,0.00224259,0.03214589,0.01441178,0.04495679
-1.53376688,0.08312732,0.00044414,0.00131974,0.00259583,0.03548452,0.01540599,0.05292527
-1.52776388,0.09619191,0.00049851,0.00102407,0.00302750,0.03999193,0.01716871,0.06277935
-1.52176088,0.11226896,0.00056745,0.00079145,0.00354169,0.04568152,0.01973861,0.07469059
-1.51575788,0.13152661,0.00065106,0.00061037,0.00414241,0.05257111,0.02316834,0.08884180
-1.50975488,0.15413893,0.00074945,0.00047111,0.00483337,0.06067932,0.02752285,0.10542171
-1.50375188,0.18027613,0.00086268,0.00036557,0.00561769,0.07002159,0.03287708,0.12461840
-1.49774887,0.21009367,0.00099072,0.00028704,0.00649759,0.08060599,0.03931313,0.14661177
-1.49174587,0.24372058,0.00113339,0.00023005,0.00747407,0.09242900,0.04691675,0.17156504
-1.48574287,0.28124728,0.00129031,0.00019021,0.00854666,0.10547142,0.05577335,0.19961552
-1.47973987,0.32271328,0.00146087,0.00016397,0.00971309,0.11969451,0.06596347,0.23086482
-1.47373687,0.36809521,0.00164418,0.00014855,0.01096911,0.13503666,0.07755778,0.26536883
-1.46773387,0.41729562,0.00183902,0.00014175,0.01230822,0.15141064,0.09061183,0.30312787
-1.46173087,0.47013315,0.00204387,0.00014185,0.01372159,0.16870160,0.10516059,0.34407728
-1.45572786,0.52633443,0.00225685,0.00014752,0.01519794,0.18676609,0.12121308,0.38807903
-1.44972486,0.58552841,0.00247577,0.00015769,0.01672363,0.20543201,0.13874720,0.43491479
-1.44372186,0.64724352,0.00269812,0.00017156,0.01828266,0.22449979,0.15770517,0.48428091
-1.43771886,0.71090794,0.00292112,0.00018844,0.01985696,0.24374460,0.17798963,0.53578571
-1.43171586,0.77585362,0.00314175,0.00020779,0.02142660,0.26291987,0.19946095,0.58894962
-1.42571286,0.84132385,0.00335683,0.00022914,0.02297019,0.28176171,0.22193571,0.64320837
-1.41970985,0.90648480,0.00356309,0.00025210,0.02446533,0.29999454,0.24518682,0.69791947
-1.41370685,0.97044064,0.00375721,0.00027631,0.02588913,0.31733734,0.26894524,0.75237208
-1.40770385,1.03225215,0.00393599,0.00030146,0.02721875,0.33351067,0.29290363,0.80580022
-1.40170085,1.09095824,0.00409632,0.00032729,0.02843201,0.34824400,0.31672172,0.85739902
-1.39569785,1.14559978,0.00423540,0.00035363,0.02950803,0.36128317,0.34003346,0.90634366
-1.38969485,1.19524506,0.00435069,0.00038036,0.03042776,0.37239771,0.36245586,0.95181047
-1.38369185,1.23901579,0.00444010,0.00040751,0.03117458,0.38138768,0.38359901,0.99299933
-1.37768884,1.27611289,0.00450197,0.00043529,0.03173480,0.38808977,0.40307720,1.02915682
-1.37168584,1.30584091,0.00453517,0.00046410,0.03209804,0.39238254,0.42052053,1.05959893
-1.36568284,1.32763009,0.00453911,0.00049466,0.03225760,0.39419033,0.43558668,1.08373257
-1.35967984,1.34105522,0.00451377,0.00052806,0.03221064,0.39348597,0.44797215,1.10107492
-1.35367684,1.34585043,0.00445970,0.00056583,0.03195829,0.39029203,0.45742267,1.11126971
-1.34767384,1.34191924,0.00437799,0.00061010,0.03150562,0.38468062,0.46374209,1.11409977
-1.34167084,1.32933949,0.00427024,0.00066370,0.03086147,0.37677179,0.46679955,1.10949515
-1.33566783,1.30836286,0.00413855,0.00073029,0.03003823,0.36673054,0.46653441,1.09753650
-1.32966483,1.27940909,0.00398536,0.00081454,0.02905147,0.35476279,0.46295872,1.07845351
-1.32366183,1.24305501,0.00381350,0.00092229,0.02791944,0.34111025,0.45615725,1.05261841
-1.31765883,1.20001913,0.00362601,0.00106074,0.02666263,0.32604466,0.44628496,1.02053493
-1.31165583,1.15114221,0.00342612,0.00123865,0.02530320,0.30986147,0.43356206,0.98282307
-1.30565283,1.09736484,0.00321712,0.00146653,0.02386435,0.29287338,0.41826695,0.94020050
-1.29964982,1.03970294,0.00300231,0.00175688,0.02236980,0.27540388,0.40072736,0.89346134
-1.29364682,0.97922219,0.00278491,0.00212431,0.02084321,0.25778111,0.38131016,0.84345330
-1.28764382,0.91701242,0.00256800,0.00258576,0.01930768,0.24033216,0.36041021,0.79105403
-1.28164082,0.85416290,0.00235446,0.00316062,0.01778527,0.22337803,0.33843889,0.73714791
-1.27563782,0.79173942,0.00214689,0.00387080,0.01629665,0.20722934,0.31581272,0.68260384
-1.26963482,0.73076377,0.00194763,0.00474073,0.01486076,0.19218285,0.29294250,0.62825508
-1.26363182,0.67219630,0.00175869,0.00579732,0.01349460,0.17851867,0.27022345,0.57488170
-1.25762881,0.61692164,0.00158173,0.00706977,0.01221308,0.16649834,0.24802656,0.52319610
-1.25162581,0.56573794,0.00141811,0.00858926,0.01102895,0.15636346,0.22669150,0.47383190
-1.24562281,0.51934941,0.00126884,0.01038855,0.00995283,0.14833481,0.20652115,0.42733632
-1.23961981,0.47836197,0.00113461,0.01250139,0.00899325,0.14261180,0.18777774,0.38416597
-1.23361681,0.44328158,0.00101583,0.01496182,0.00815676,0.13937216,0.17068072,0.34468577
-1.22761381,0.41451484,0.00091263,0.01780332,0.00744811,0.13877156,0.15540604,0.30917071
-1.22161081,0.39237132,0.00082489,0.02105781,0.00687037,0.14094306,0.14208683,0.27780990
-1.21560780,0.37706700,0.00075227,0.02475456,0.00642517,0.14599644,0.13081516,0.25071250
-1.20960480,0.36872839,0.00069424,0.02891900,0.00611280,0.15401704,0.12164468,0.22791489
-1.20360180,0.36739686,0.00065011,0.03357149,0.00593242,0.16506429,0.11459388,0.20938857
-1.19759880,0.37303280,0.00061905,0.03872607,0.00588220,0.17916999,0.10964975,0.19504836
-1.19159580,0.38551941,0.00060010,0.04438930,0.00595937,0.19633613,0.10677166,0.18476043
-1.18559280,0.40466600,0.00059223,0.05055918,0.00616035,0.21653273,0.10589521,0.17834985
-1.17958979,0.43021078,0.00059431,0.05722422,0.00648078,0.23969554,0.10693597,0.17560740
-1.17358679,0.46182325,0.00060517,0.06436276,0.00691553,0.26572402,0.10979303,0.17629551
-1.16758379,0.49910649,0.00062358,0.07194252,0.00745868,0.29447959,0.11435215,0.18015332
-1.16158079,0.54159939,0.00064830,0.07992053,0.00810349,0.32578451,0.12048875,0.18690079
-1.15557779,0.58877943,0.00067805,0.08824332,0.00884240,0.35942146,0.12807039,0.19624211
-1.14957479,0.64006600,0.00071158,0.09684756,0.00966692,0.39513400,0.13695906,0.20786838
-1.14357179,0.69482471,0.00074763,0.10566091,0.01056764,0.43262806,0.14701307,0.22145993
-1.13756878,0.75237287,0.00078499,0.11460337,0.01153417,0.47157441,0.15808870,0.23668835
-1.13156578,0.81198628,0.00082248,0.12358882,0.01255517,0.51161223,0.17004154,0.25321843
-1.12556278,0.87290728,0.00085898,0.13252678,0.01361834,0.55235367,0.18272765,0.27071030
-1.11955978,0.93435420,0.00089348,0.14132446,0.01471050,0.59338924,0.19600439,0.28882174
-1.11355678,0.99553193,0.00092502,0.14988875,0.01581768,0.63429400,0.20973112,0.30721090
-1.10755378,1.05564342,0.00095279,0.15812834,0.01692525,0.67463427,0.22376956,0.32553942
-1.10155078,1.11390186,0.00097605,0.16595572,0.01801809,0.71397464,0.23798408,0.34347598
-1.09554777,1.16954321,0.00099426,0.17328903,0.01908082,0.75188514,0.25224171,0.36070026
-1.08954477,1.22183868,0.00100695,0.18005372,0.02009801,0.78794833,0.26641201,0.37690713
-1.08354177,1.27010686,0.00101386,0.18618394,0.02105449,0.82176607,0.28036686,0.39181117
-1.07753877,1.31372510,0.00101482,0.19162361,0.02193561,0.85296592,0.29398020,0.40515107
-1.07153577,1.35213995,0.00100986,0.19632723,0.02272757,0.88120695,0.30712773,0.41669415
-1.06553277,1.38487632,0.00099911,0.20026033,0.02341769,0.90618494,0.31968682,0.42624038
-1.05952976,1.41154515,0.00098286,0.20339970,0.02399476,0.92763693,0.33153652,0.43362615
-1.05352676,1.43184962,0.00096149,0.20573335,0.02444927,0.94534505,0.34255793,0.43872739
-1.04752376,1.44558959,0.00093552,0.20726024,0.02477368,0.95913979,0.35263488,0.44146192
-1.04152076,1.45266444,0.00090555,0.20798992,0.02496263,0.96890252,0.36165507,0.44179106
-1.03551776,1.45307421,0.00087224,0.20794203,0.02501311,0.97456752,0.36951159,0.43972026
-1.02951476,1.44691907,0.00083632,0.20714577,0.02492457,0.97612332,0.37610498,0.43529871
-1.02351176,1.43439718,0.00079855,0.20563938,0.02469895,0.97361356,0.38134557,0.42861805
-1.01750875,1.41580098,0.00075972,0.20346952,0.02434068,0.96713708,0.38515624,0.41981002
-1.01150575,1.39151190,0.00072061,0.20069076,0.02385660,0.95684748,0.38747527,0.40904314
-1.00550275,1.36199363,0.00068199,0.19736501,0.02325578,0.94295172,0.38825928,0.39651859
-0.99949975,1.32778378,0.00064463,0.19356090,0.02254933,0.92570793,0.38748595,0.38246526
-0.99349675,1.28948422,0.00060921,0.18935309,0.02175015,0.90542224,0.38515645,0.36713419
-0.98749375,1.24774994,0.00057641,0.18482146,0.02087255,0.88244435,0.38129727,0.35079247
-0.98149075,1.20327661,0.00054682,0.18005017,0.01993193,0.85716207,0.37596133,0.33371685
-0.97548774,1.15678698,0.00052097,0.17512640,0.01894438,0.82999448,0.36922816,0.31618720
-0.96948474,1.10901625,0.00049931,0.17013900,0.01792629,0.80138399,0.36120320,0.29847990
-0.96348174,1.06069669,0.00048221,0.16517679,0.01689388,0.77178718,0.35201593,0.28086155
-0.95747874,1.01254183,0.00046995,0.16032668,0.01586288,0.74166476,0.34181699,0.26358295
-0.95147574,0.96523059,0.00046271,0.15567158,0.01484808,0.71147076,0.33077441,0.24687369
-0.94547274,0.91939178,0.00046058,0.15128815,0.01386303,0.68164139,0.31906886,0.23093736
-0.93946973,0.87558949,0.00046355,0.14724453,0.01291974,0.65258385,0.30688839,0.21594758
-0.93346673,0.83430990,0.00047148,0.14359812,0.01202841,0.62466562,0.29442266,0.20204499
-0.92746373,0.79594995,0.00048417,0.14039347,0.01119727,0.59820459,0.28185710,0.18933518
-0.92146073,0.76080840,0.00050126,0.13766045,0.01043249,0.57346056,0.26936716,0.17788765
-0.91545773,0.72907979,0.00052234,0.13541291,0.00973808,0.55062852,0.25711298,0.16773583
-0.90945473,0.70085145,0.00054688,0.13364769,0.00911593,0.52983396,0.24523483,0.15887816
-0.90345173,0.67610407,0.00057425,0.13234436,0.00856593,0.51113076,0.23384940,0.15128015
-0.89744872,0.65471565,0.00060376,0.13146550,0.00808607,0.49450149,0.22304719,0.14487727
