energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.23261631,0.85679927,0.01284947,0.04148003,0.54674297,0.46478125,0.11359685,0.14771309,0.12449687,0.00000000
-3.22661331,0.83444397,0.01333850,0.03917737,0.50178085,0.44443165,0.10879285,0.15350855,0.11884598,0.00000000
-3.22061031,0.82077797,0.01391423,0.03716327,0.46159285,0.42859285,0.10566111,0.16099099,0.11460988,0.00000000
-3.21460730,0.81523263,0.01455764,0.03543410,0.42613029,0.41693086,0.10415724,0.17005440,0.11174139,0.00000000
-3.20860430,0.81716941,0.01524889,0.03398308,0.39530741,0.40908203,0.10423265,0.18057134,0.11018389,0.00000000
-3.20260130,0.82588918,0.01596776,0.03280041,0.36900300,0.40465972,0.10583412,0.19239347,0.10987142,0.00000000
-3.19659830,0.84064137,0.01669408,0.03187346,0.34706197,0.40326071,0.10890280,0.20535232,0.11072868,0.00000000
-3.19059530,0.86063306,0.01740815,0.03118693,0.32929696,0.40447132,0.11337305,0.21926036,0.11267105,0.00000000
-3.18459230,0.88503801,0.01809119,0.03072312,0.31548992,0.40787319,0.11917092,0.23391244,0.11560450,0.00000000
-3.17858929,0.91300570,0.01872573,0.03046220,0.30539393,0.41304881,0.12621257,0.24908764,0.11942571,0.00000000
-3.17258629,0.94367053,0.01929591,0.03038251,0.29873515,0.41958659,0.13440267,0.26455163,0.12402223,0.00000000
-3.16658329,0.97616105,0.01978787,0.03046092,0.29521495,0.42708557,0.14363289,0.28005951,0.12927296,0.00000000
-3.16058029,1.00960941,0.02018991,0.03067308,0.29451236,0.43515977,0.15378078,0.29535919,0.13504873,0.00000000
-3.15457729,1.04316096,0.02049275,0.03099383,0.29628676,0.44344199,0.16470897,0.31019530,0.14121332,0.00000000
-3.14857429,1.07598403,0.02068958,0.03139754,0.30018102,0.45158733,0.17626496,0.32431356,0.14762474,0.00000000
-3.14257129,1.10727983,0.02077615,0.03185837,0.30582489,0.45927610,0.18828155,0.33746551,0.15413680,0.00000000
-3.13656828,1.13629249,0.02075069,0.03235068,0.31283900,0.46621646,0.20057811,0.34941362,0.16060112,0.00000000
-3.13056528,1.16231911,0.02061381,0.03284930,0.32083915,0.47214661,0.21296256,0.35993643,0.16686934,0.00000000
-3.12456228,1.18471959,0.02036837,0.03332989,0.32944120,0.47683664,0.22523427,0.36883383,0.17279572,0.00000000
-3.11855928,1.20292636,0.02001924,0.03376925,0.33826635,0.48009006,0.23718770,0.37593201,0.17823981,0.00000000
-3.11255628,1.21645343,0.01957303,0.03414562,0.34694675,0.48174503,0.24861682,0.38108817,0.18306936,0.00000000
-3.10655328,1.22490478,0.01903780,0.03443903,0.35513151,0.48167530,0.25932009,0.38419453,0.18716323,0.00000000
-3.10055028,1.22798162,0.01842278,0.03463157,0.36249276,0.47979085,0.26910585,0.38518166,0.19041418,0.00000000
-3.09454727,1.22548832,0.01773803,0.03470773,0.36873169,0.47603822,0.27779792,0.38402087,0.19273154,0.00000000
-3.08854427,1.21733660,0.01699416,0.03465464,0.37358437,0.47040046,0.28524119,0.38072552,0.19404351,0.00000000
-3.08254127,1.20354770,0.01620202,0.03446234,0.37682710,0.46289669,0.29130679,0.37535116,0.19429907,0.00000000
-3.07653827,1.18425229,0.01537246,0.03412394,0.37828102,0.45358115,0.29589684,0.36799445,0.19346936,0.00000000
-3.07053527,1.15968790,0.01451609,0.03363580,0.37781581,0.44254173,0.29894829,0.35879094,0.19154848,0.00000000
-3.06453227,1.13019376,0.01364310,0.03299761,0.37535228,0.42989793,0.30043571,0.34791158,0.18855362,0.00000000
-3.05852926,1.09620306,0.01276307,0.03221235,0.37086360,0.41579818,0.30037299,0.33555829,0.18452448,0.00000000
-3.05252626,1.05823276,0.01188492,0.03128628,0.36437518,0.40041649,0.29881366,0.32195860,0.17952209,0.00000000
-3.04652326,1.01687116,0.01101675,0.03022868,0.35596307,0.38394857,0.29584990,0.30735964,0.17362692,0.00000000
-3.04052026,0.97276367,0.01016584,0.02905170,0.34575102,0.36660733,0.29161030,0.29202173,0.16693646,0.00000000
-3.03451726,0.92659712,0.00933861,0.02776996,0.33390609,0.34861805,0.28625639,0.27621172,0.15956228,0.00000000
-3.02851426,0.87908336,0.00854063,0.02640020,0.32063327,0.33021306,0.27997820,0.26019654,0.15162681,0.00000000
-3.02251126,0.83094256,0.00777663,0.02496080,0.30616906,0.31162650,0.27298903,0.24423701,0.14325982,0.00000000
-3.01650825,0.78288704,0.00705056,0.02347130,0.29077447,0.29308893,0.26551972,0.22858231,0.13459488,0.00000000
-3.01050525,0.73560604,0.00636562,0.02195190,0.27472760,0.27482224,0.25781275,0.21346516,0.12576580,0.00000000
-3.00450225,0.68975222,0.00572430,0.02042297,0.25831627,0.25703504,0.25011632,0.19909807,0.11690338,0.00000000
-2.99849925,0.64593018,0.00512849,0.01890453,0.24183074,0.23991855,0.24267891,0.18567048,0.10813238,0.00000000
-2.99249625,0.60468742,0.00457950,0.01741584,0.22555706,0.22364325,0.23574431,0.17334712,0.09956891,0.00000000
-2.98649325,0.56650796,0.00407814,0.01597497,0.20977109,0.20835644,0.22954743,0.16226734,0.09131839,0.00000000
-2.98049025,0.53180867,0.00362479,0.01459851,0.19473339,0.19418060,0.22431100,0.15254547,0.08347391,0.00000000
-2.97448724,0.50093817,0.00321945,0.01330131,0.18068508,0.18121278,0.22024309,0.14427201,0.07611521,0.00000000
-2.96848424,0.47417809,0.00286181,0.01209628,0.16784475,0.16952480,0.21753557,0.13751552,0.06930819,0.00000000
-2.96248124,0.45174621,0.00255128,0.01099431,0.15640624,0.15916428,0.21636312,0.13232499,0.06310481,0.00000000
-2.95647824,0.43380112,0.00228705,0.01000421,0.14653742,0.15015630,0.21688297,0.12873239,0.05754355,0.00000000
-2.95047524,0.42044773,0.00206813,0.00913275,0.13837959,0.14250566,0.21923481,0.12675532,0.05265009,0.00000000
-2.94447224,0.41174309,0.00189337,0.00838472,0.13204750,0.13619936,0.22354081,0.12639942,0.04843828,0.00000000
-2.93846923,0.40770192,0.00176149,0.00776309,0.12762976,0.13120931,0.22990549,0.12766034,0.04491135,0.00000000
-2.93246623,0.40830136,0.00167109,0.00726905,0.12518943,0.12749494,0.23841517,0.13052524,0.04206303,0.00000000
-2.92646323,0.41348455,0.00162066,0.00690226,0.12476470,0.12500569,0.24913680,0.13497354,0.03987885,0.00000000
-2.92046023,0.42316270,0.00160857,0.00666091,0.12636938,0.12368305,0.26211617,0.14097699,0.03833725,0.00000000
-2.91445723,0.43721560,0.00163304,0.00654192,0.12999342,0.12346230,0.27737538,0.14849901,0.03741064,0.00000000
-2.90845423,0.45549054,0.00169217,0.00654104,0.13560300,0.12427369,0.29490968,0.15749345,0.03706623,0.00000000
-2.90245123,0.47779993,0.00178387,0.00665296,0.14314068,0.12604315,0.31468381,0.16790279,0.03726684,0.00000000
-2.89644822,0.50391795,0.00190587,0.00687143,0.15252531,0.12869260,0.33662819,0.17965600,0.03797145,0.00000000
-2.89044522,0.53357674,0.00205570,0.00718930,0.16365201,0.13213986,0.36063509,0.19266642,0.03913569,0.00000000
-2.88444222,0.56646273,0.00223067,0.00759861,0.17639236,0.13629842,0.38655543,0.20682969,0.04071226,0.00000000
-2.87843922,0.60221381,0.00242785,0.00809068,0.19059491,0.14107705,0.41419636,0.22202215,0.04265130,0.00000000
-2.87243622,0.64041789,0.00264413,0.00865615,0.20608624,0.14637950,0.44332013,0.23809993,0.04490079,0.00000000
-2.86643322,0.68061354,0.00287619,0.00928509,0.22267267,0.15210450,0.47364469,0.25489886,0.04740710,0.00000000
-2.86043022,0.72229316,0.00312056,0.00996709,0.24014283,0.15814604,0.50484606,0.27223554,0.05011561,0.00000000
-2.85442721,0.76490902,0.00337369,0.01069138,0.25827103,0.16439421,0.53656292,0.28990952,0.05297150,0.00000000
-2.84842421,0.80788224,0.00363200,0.01144696,0.27682160,0.17073656,0.56840324,0.30770669,0.05592074,0.00000000
-2.84242121,0.85061479,0.00389199,0.01222281,0.29555407,0.17706003,0.59995303,0.32540384,0.05891134,0.00000000
-2.83641821,0.89250404,0.00415032,0.01300804,0.31422895,0.18325351,0.63078678,0.34277421,0.06189470,0.00000000
-2.83041521,0.93295947,0.00440395,0.01379213,0.33261425,0.18921076,0.66047942,0.35959385,0.06482712,0.00000000
-2.82441221,0.97142068,0.00465023,0.01456508,0.35049205,0.19483384,0.68861911,0.37564846,0.06767147,0.00000000
-2.81840920,1.00737605,0.00488704,0.01531771,0.36766527,0.20003658,0.71482035,0.39074046,0.07039882,0.00000000
-2.81240620,1.04038081,0.00511291,0.01604177,0.38396399,0.20474813,0.73873671,0.40469572,0.07299004,0.00000000
-2.80640320,1.07007380,0.00532709,0.01673017,0.39925118,0.20891633,0.76007253,0.41736985,0.07543726,0.00000000
-2.80040020,1.09619169,0.00552967,0.01737711,0.41342753,0.21251054,0.77859299,0.42865342,0.07774513,0.00000000
-2.79439720,1.11858000,0.00572166,0.01797821,0.42643501,0.21552393,0.79413186,0.43847593,0.07993172,0.00000000
-2.78839420,1.13720001,0.00590502,0.01853054,0.43825912,0.21797493,0.80659660,0.44680828,0.08202902,0.00000000
-2.78239120,1.15213125,0.00608265,0.01903269,0.44892953,0.21990771,0.81597048,0.45366346,0.08408305,0.00000000
-2.77638819,1.16356919,0.00625846,0.01948471,0.45851919,0.22139172,0.82231154,0.45909556,0.08615338,0.00000000
-2.77038519,1.17181813,0.00643726,0.01988805,0.46714186,0.22252005,0.82574857,0.46319694,0.08831222,0.00000000
-2.76438219,1.17727971,0.00662477,0.02024549,0.47494820,0.22340691,0.82647419,0.46609381,0.09064289,0.00000000
-2.75837919,1.18043748,0.00682745,0.02056095,0.48212059,0.22418411,0.82473553,0.46794048,0.09323787,0.00000000
-2.75237619,1.18183822,0.00705249,0.02083939,0.48886700,0.22499672,0.82082311,0.46891240,0.09619634,0.00000000
-2.74637319,1.18207116,0.00730760,0.02108662,0.49541399,0.22599826,0.81505828,0.46919864,0.09962141,0.00000000
-2.74037019,1.18174584,0.00760091,0.02130915,0.50199940,0.22734538,0.80778026,0.46899390,0.10361694,0.00000000
-2.73436718,1.18146993,0.00794080,0.02151400,0.50886486,0.22919251,0.79933317,0.46849070,0.10828434,0.00000000
-2.72836418,1.18182780,0.00833574,0.02170859,0.51624837,0.23168656,0.79005389,0.46787199,0.11371908,0.00000000
-2.72236118,1.18336105,0.00879410,0.02190057,0.52437740,0.23496200,0.78026112,0.46730460,0.12000743,0.00000000
-2.71635818,1.18655147,0.00932396,0.02209773,0.53346242,0.23913643,0.77024636,0.46693377,0.12722318,0.00000000
-2.71035518,1.19180738,0.00993297,0.02230789,0.54369128,0.24430693,0.76026679,0.46687900,0.13542471,0.00000000
-2.70435218,1.19945341,0.01062809,0.02253883,0.55522428,0.25054717,0.75054054,0.46723131,0.14465236,0.00000000
-2.69834917,1.20972413,0.01141541,0.02279817,0.56819023,0.25790547,0.74124408,0.46805194,0.15492622,0.00000000
-2.69234617,1.22276136,0.01229998,0.02309333,0.58268319,0.26640381,0.73251179,0.46937246,0.16624442,0.00000000
-2.68634317,1.23861490,0.01328557,0.02343141,0.59876016,0.27603770,0.72443736,0.47119616,0.17858195,0.00000000
-2.68034017,1.25724638,0.01437445,0.02381911,0.61643943,0.28677690,0.71707679,0.47350049,0.19189003,0.00000000
-2.67433717,1.27853562,0.01556726,0.02426259,0.63569973,0.29856692,0.71045245,0.47624036,0.20609611,0.00000000
-2.66833417,1.30228902,0.01686276,0.02476736,0.65648001,0.31133101,0.70455798,0.47935208,0.22110440,0.00000000
-2.66233117,1.32824921,0.01825770,0.02533807,0.67867993,0.32497277,0.69936347,0.48275755,0.23679697,0.00000000
-2.65632816,1.35610566,0.01974669,0.02597839,0.70216099,0.33937892,0.69482068,0.48636862,0.25303549,0.00000000
-2.65032516,1.38550550,0.02132208,0.02669079,0.72674844,0.35442240,0.69086793,0.49009132,0.26966336,0.00000000
-2.64432216,1.41606429,0.02297397,0.02747635,0.75223400,0.36996540,0.68743451,0.49382976,0.28650846,0.00000000
-2.63831916,1.44737637,0.02469018,0.02833464,0.77837939,0.38586248,0.68444449,0.49748960,0.30338626,0.00000000
-2.63231616,1.47902466,0.02645638,0.02926354,0.80492084,0.40196351,0.68181972,0.50098111,0.32010339,0.00000000
-2.62631316,1.51058978,0.02825624,0.03025920,0.83157464,0.41811649,0.67948230,0.50422155,0.33646154,0.00000000
-2.62031016,1.54165845,0.03007167,0.03131598,0.85804361,0.43417023,0.67735638,0.50713712,0.35226167,0.00000000
-2.61430715,1.57183132,0.03188317,0.03242650,0.88402462,0.44997682,0.67536951,0.50966436,0.36730841,0.00000000
-2.60830415,1.60073021,0.03367021,0.03358183,0.90921686,0.46539399,0.67345359,0.51175113,0.38141471,0.00000000
-2.60230115,1.62800482,0.03541167,0.03477165,0.93333088,0.48028729,0.67154564,0.51335719,0.39440635,0.00000000
-2.59629815,1.65333908,0.03708636,0.03598462,0.95609784,0.49453210,0.66958841,0.51445449,0.40612657,0.00000000
-2.59029515,1.67645682,0.03867355,0.03720873,0.97727890,0.50801559,0.66753090,0.51502715,0.41644041,0.00000000
-2.58429215,1.69712707,0.04015349,0.03843178,0.99667407,0.52063839,0.66532889,0.51507129,0.42523865,0.00000000
-2.57828914,1.71516839,0.04150791,0.03964189,1.01413026,0.53231613,0.66294535,0.51459459,0.43244138,0.00000000
-2.57228614,1.73045239,0.04272052,0.04082798,1.02954788,0.54298065,0.66035083,0.51361564,0.43800076,0.00000000
-2.56628314,1.74290582,0.04377738,0.04198031,1.04288558,0.55258094,0.65752358,0.51216314,0.44190312,0.00000000
-2.56028014,1.75251126,0.04466722,0.04309092,1.05416276,0.56108353,0.65444951,0.51027473,0.44416989,0.00000000
-2.55427714,1.75930592,0.04538170,0.04415401,1.06345939,0.56847249,0.65112169,0.50799564,0.44485765,0.00000000
-2.54827414,1.76337847,0.04591545,0.04516623,1.07091308,0.57474880,0.64753957,0.50537702,0.44405687,0.00000000
-2.54227114,1.76486377,0.04626613,0.04612675,1.07671314,0.57992908,0.64370767,0.50247391,0.44188944,0.00000000
-2.53626813,1.76393549,0.04643429,0.04703733,1.08109190,0.58404378,0.63963386,0.49934303,0.43850510,0.00000000
-2.53026513,1.76079688,0.04642316,0.04790205,1.08431348,0.58713466,0.63532734,0.49604029,0.43407659,0.00000000
-2.52426213,1.75566991,0.04623839,0.04872699,1.08666040,0.58925191,0.63079629,0.49261814,0.42879393,0.00000000
-2.51825913,1.74878337,0.04588768,0.04951977,1.08841870,0.59045075,0.62604550,0.48912303,0.42285781,0.00000000
-2.51225613,1.74036046,0.04538041,0.05028884,1.08986229,0.59078792,0.62107402,0.48559286,0.41647249,0.00000000
-2.50625313,1.73060668,0.04472722,0.05104285,1.09123724,0.59031815,0.61587323,0.48205483,0.40983846,0.00000000
-2.50025013,1.71969874,0.04393964,0.05178978,1.09274704,0.58909083,0.61042536,0.47852375,0.40314509,0.00000000
-2.49424712,1.70777525,0.04302974,0.05253622,1.09453953,0.58714718,0.60470275,0.47500099,0.39656381,0.00000000
-2.48824412,1.69493002,0.04200978,0.05328662,1.09669636,0.58451811,0.59866799,0.47147429,0.39024207,0.00000000
-2.48224112,1.68120848,0.04089201,0.05404264,1.09922570,0.58122297,0.59227513,0.46791842,0.38429828,0.00000000
-2.47623812,1.66660771,0.03968848,0.05480265,1.10205868,0.57726932,0.58547182,0.46429689,0.37881829,0.00000000
-2.47023512,1.65108034,0.03841095,0.05556146,1.10504996,0.57265382,0.57820254,0.46056470,0.37385326,0.00000000
-2.46423212,1.63454231,0.03707081,0.05631021,1.10798242,0.56736432,0.57041276,0.45667200,0.36941945,0.00000000
-2.45822911,1.61688419,0.03567919,0.05703651,1.11057607,0.56138296,0.56205371,0.45256867,0.36549961,0.00000000
-2.45222611,1.59798564,0.03424694,0.05772485,1.11250060,0.55469022,0.55308773,0.44820949,0.36204616,0.00000000
-2.44622311,1.57773213,0.03278480,0.05835720,1.11339112,0.54726968,0.54349373,0.44355980,0.35898595,0.00000000
-2.44022011,1.55603315,0.03130352,0.05891384,1.11286635,0.53911325,0.53327251,0.43860131,0.35622632,0.00000000
-2.43421711,1.53284069,0.02981392,0.05937434,1.11054817,0.53022643,0.52245148,0.43333763,0.35366218,0.00000000
-2.42821411,1.50816684,0.02832704,0.05971863,1.10608179,0.52063335,0.51108859,0.42779940,0.35118378,0.00000000
-2.42221111,1.48209937,0.02685417,0.05992816,1.09915519,0.51038122,0.49927496,0.42204838,0.34868464,0.00000000
-2.41620810,1.45481411,0.02540686,0.05998699,1.08951700,0.49954375,0.48713610,0.41618048,0.34606933,0.00000000
-2.41020510,1.42658321,0.02399688,0.05988286,1.07699178,0.48822335,0.47483136,0.41032720,0.34326056,0.00000000
-2.40420210,1.39777831,0.02263613,0.05960805,1.06149185,0.47655177,0.46255166,0.40465543,0.34020523,0.00000000
-2.39819910,1.36886827,0.02133647,0.05916006,1.04302511,0.46468912,0.45051527,0.39936528,0.33687915,0.00000000
-2.39219610,1.34041096,0.02010949,0.05854209,1.02169835,0.45282104,0.43896185,0.39468602,0.33328996,0.00000000
-2.38619310,1.31303938,0.01896627,0.05776318,0.99771594,0.44115427,0.42814489,0.39087016,0.32947836,0.00000000
-2.38019010,1.28744226,0.01791710,0.05683807,0.97137397,0.42991046,0.41832268,0.38818559,0.32551727,0.00000000
-2.37418709,1.26433993,0.01697114,0.05578682,0.94305014,0.41931879,0.40974835,0.38690626,0.32150918,0.00000000
-2.36818409,1.24445643,0.01613611,0.05463414,0.91319001,0.40960734,0.40265918,0.38730155,0.31758170,0.00000000
-2.36218109,1.22848898,0.01541800,0.05340844,0.88229034,0.40099389,0.39726585,0.38962476,0.31388156,0.00000000
-2.35617809,1.21707632,0.01482077,0.05214082,0.85088044,0.39367647,0.39374191,0.39410123,0.31056737,0.00000000
-2.35017509,1.21076733,0.01434615,0.05086380,0.81950251,0.38782415,0.39221412,0.40091649,0.30780162,0.00000000
-2.34417209,1.20999161,0.01399342,0.04961011,0.78869207,0.38356846,0.39275416,0.41020519,0.30574226,0.00000000
-2.33816908,1.21503355,0.01375934,0.04841141,0.75895948,0.38099614,0.39537206,0.42204108,0.30453426,0.00000000
-2.33216608,1.22601121,0.01363807,0.04729718,0.73077337,0.38014335,0.40001178,0.43642887,0.30430190,0.00000000
-2.32616308,1.24286152,0.01362128,0.04629369,0.70454702,0.38099188,0.40654935,0.45329824,0.30514182,0.00000000
-2.32016008,1.26533249,0.01369824,0.04542317,0.68062811,0.38346763,0.41479368,0.47250047,0.30711756,0.00000000
-2.31415708,1.29298343,0.01385606,0.04470328,0.65929237,0.38744140,0.42449012,0.49380809,0.31025574,0.00000000
-2.30815408,1.32519325,0.01408000,0.04414676,0.64074120,0.39273213,0.43532680,0.51691764,0.31454408,0.00000000
-2.30215108,1.36117696,0.01435381,0.04376141,0.62510334,0.39911251,0.44694369,0.54145569,0.31993151,0.00000000
-2.29614807,1.40000982,0.01466020,0.04355031,0.61244017,0.40631672,0.45894379,0.56698797,0.32633019,0.00000000
-2.29014507,1.44065825,0.01498133,0.04351230,0.60275425,0.41405010,0.47090646,0.59303148,0.33361956,0.00000000
-2.28414207,1.48201645,0.01529924,0.04364258,0.59600020,0.42200017,0.48240198,0.61906908,0.34165202,0.00000000
-2.27813907,1.52294702,0.01559647,0.04393357,0.59209744,0.42984866,0.49300715,0.64456619,0.35026000,0.00000000
-2.27213607,1.56232395,0.01585649,0.04437579,0.59094355,0.43728396,0.50232092,0.66898888,0.35926410,0.00000000
-2.26613307,1.59907603,0.01606420,0.04495873,0.59242748,0.44401344,0.50997968,0.69182264,0.36848179,0.00000000
-2.26013007,1.63222872,0.01620637,0.04567179,0.59644177,0.44977491,0.51567144,0.71259107,0.37773613,0.00000000
-2.25412706,1.66094256,0.01627200,0.04650497,0.60289282,0.45434701,0.51914824,0.73087372,0.38686424,0.00000000
-2.24812406,1.68454630,0.01625258,0.04744953,0.61170862,0.45755769,0.52023640,0.74632219,0.39572482,0.00000000
-2.24212106,1.70256333,0.01614232,0.04849840,0.62284346,0.45929060,0.51884398,0.75867393,0.40420448,0.00000000
-2.23611806,1.71473000,0.01593822,0.04964634,0.63627932,0.45948909,0.51496540,0.76776284,0.41222241,0.00000000
-2.23011506,1.72100512,0.01564006,0.05088991,0.65202384,0.45815756,0.50868268,0.77352642,0.41973326,0.00000000
-2.22411206,1.72157018,0.01525034,0.05222718,0.67010507,0.45536023,0.50016365,0.77600894,0.42672802,0.00000000
-2.21810905,1.71682031,0.01477406,0.05365724,0.69056342,0.45121736,0.48965694,0.77536048,0.43323281,0.00000000
-2.21210605,1.70734639,0.01421845,0.05517957,0.71344132,0.44589920,0.47748407,0.77183183,0.43930576,0.00000000
-2.20610305,1.69390929,0.01359266,0.05679321,0.73877132,0.43961787,0.46402901,0.76576537,0.44503214,0.00000000
-2.20010005,1.67740722,0.01290737,0.05849596,0.76656353,0.43261777,0.44972568,0.75758243,0.45051791,0.00000000
-2.19409705,1.65883804,0.01217440,0.06028354,0.79679311,0.42516485,0.43504370,0.74776739,0.45588224,0.00000000
-2.18809405,1.63925782,0.01140625,0.06214880,0.82938891,0.41753524,0.42047322,0.73684937,0.46124925,0.00000000
-2.18209105,1.61973776,0.01061572,0.06408113,0.86422382,0.41000393,0.40650910,0.72538211,0.46673947,0.00000000
-2.17608804,1.60132121,0.00981555,0.06606599,0.90110766,0.40283372,0.39363519,0.71392295,0.47246146,0.00000000
-2.17008504,1.58498244,0.00901801,0.06808467,0.93978308,0.39626520,0.38230909,0.70301162,0.47850413,0.00000000
-2.16408204,1.57158892,0.00823466,0.07011439,0.97992489,0.39050784,0.37294799,0.69314985,0.48492990,0.00000000
-2.15807904,1.56186850,0.00747611,0.07212856,1.02114280,0.38573281,0.36591587,0.68478240,0.49176931,0.00000000
-2.15207604,1.55638258,0.00675185,0.07409736,1.06298774,0.38206744,0.36151248,0.67828037,0.49901714,0.00000000
-2.14607304,1.55550617,0.00607017,0.07598856,1.10496125,0.37959172,0.35996435,0.67392743,0.50663030,0.00000000
-2.14007004,1.55941546,0.00543810,0.07776854,1.14652776,0.37833674,0.36141810,0.67190939,0.51452749,0.00000000
-2.13406703,1.56808309,0.00486149,0.07940343,1.18712899,0.37828502,0.36593618,0.67230752,0.52259072,0.00000000
-2.12806403,1.58128120,0.00434508,0.08086040,1.22620000,0.37937273,0.37349503,0.67509591,0.53066851,0.00000000
-2.12206103,1.59859178,0.00389265,0.08210892,1.26318602,0.38149351,0.38398591,0.68014286,0.53858066,0.00000000
-2.11605803,1.61942395,0.00350719,0.08312206,1.29755949,0.38450379,0.39721819,0.68721630,0.54612428,0.00000000
-2.11005503,1.64303739,0.00319108,0.08387761,1.32883655,0.38822916,0.41292508,0.69599288,0.55308096,0.00000000
-2.10405203,1.66857082,0.00294637,0.08435911,1.35659232,0.39247185,0.43077176,0.70607055,0.55922459,0.00000000
-2.09804902,1.69507462,0.00277490,0.08455667,1.38047459,0.39701860,0.45036551,0.71698395,0.56432967,0.00000000
-2.09204602,1.72154636,0.00267858,0.08446756,1.40021526,0.40164906,0.47126777,0.72822214,0.56817966,0.00000000
-2.08604302,1.74696785,0.00265950,0.08409652,1.41563938,0.40614408,0.49300766,0.73924788,0.57057519,0.00000000
-2.08004002,1.77034251,0.00272013,0.08345584,1.42667154,0.41029385,0.51509665,0.74951778,0.57134166,0.00000000
-2.07403702,1.79073173,0.00286336,0.08256518,1.43333935,0.41390553,0.53704379,0.75850245,0.57033620,0.00000000
-2.06803402,1.80728883,0.00309255,0.08145111,1.43577414,0.41681011,0.55837112,0.76570604,0.56745351,0.00000000
-2.06203102,1.81928952,0.00341157,0.08014651,1.43420872,0.41886835,0.57862863,0.77068414,0.56263058,0.00000000
-2.05602801,1.82615771,0.00382463,0.07868968,1.42897242,0.41997557,0.59740817,0.77305963,0.55585007,0.00000000
-2.05002501,1.82748570,0.00433623,0.07712338,1.42048351,0.42006512,0.61435584,0.77253572,0.54714229,0.00000000
-2.04402201,1.82304804,0.00495089,0.07549371,1.40923900,0.41911048,0.62918223,0.76890571,0.53658563,0.00000000
-2.03801901,1.81280861,0.00567290,0.07384895,1.39580236,0.41712585,0.64167015,0.76205920,0.52430565,0.00000000
-2.03201601,1.79692053,0.00650606,0.07223834,1.38078906,0.41416530,0.65167951,0.75198455,0.51047262,0.00000000
-2.02601301,1.77571908,0.00745326,0.07071091,1.36485049,0.41032036,0.65914900,0.73876756,0.49529781,0.00000000
-2.02001001,1.74970793,0.00851616,0.06931428,1.34865658,0.40571635,0.66409465,0.72258650,0.47902860,0.00000000
-2.01400700,1.71953929,0.00969474,0.06809364,1.33287742,0.40050743,0.66660523,0.70370389,0.46194258,0.00000000
-2.00800400,1.68598882,0.01098702,0.06709075,1.31816457,0.39487067,0.66683484,0.68245536,0.44434078,0.00000000
-2.00200100,1.64992660,0.01238862,0.06634307,1.30513246,0.38899926,0.66499296,0.65923629,0.42654040,0.00000000
-1.99599800,1.61228511,0.01389252,0.06588314,1.29434058,0.38309531,0.66133255,0.63448671,0.40886717,0.00000000
-1.98999500,1.57402600,0.01548883,0.06573796,1.28627690,0.37736236,0.65613682,0.60867533,0.39164764,0.00000000
-1.98399200,1.53610679,0.01716467,0.06592870,1.28134333,0.37199804,0.64970532,0.58228323,0.37520159,0.00000000
-1.97798899,1.49944889,0.01890413,0.06647046,1.27984364,0.36718708,0.64234013,0.55578806,0.35983477,0.00000000
-1.97198599,1.46490847,0.02068841,0.06737230,1.28197430,0.36309496,0.63433270,0.52964921,0.34583233,0.00000000
-1.96598299,1.43325087,0.02249602,0.06863732,1.28781875,0.35986253,0.62595217,0.50429458,0.33345280,0.00000000
-1.95997999,1.40512975,0.02430318,0.07026296,1.29734513,0.35760158,0.61743555,0.48010937,0.32292306,0.00000000
-1.95397699,1.38107134,0.02608429,0.07224141,1.31040782,0.35639171,0.60898017,0.45742708,0.31443413,0.00000000
-1.94797399,1.36146418,0.02781252,0.07456005,1.32675236,0.35627838,0.60073876,0.43652305,0.30813800,0.00000000
-1.94197099,1.34655425,0.02946055,0.07720199,1.34602386,0.35727222,0.59281717,0.41761041,0.30414539,0.00000000
-1.93596798,1.33644538,0.03100130,0.08014662,1.36777818,0.35934956,0.58527463,0.40083850,0.30252447,0.00000000
-1.92996498,1.33110425,0.03240872,0.08337017,1.39149551,0.36245395,0.57812640,0.38629345,0.30330044,0.00000000
-1.92396198,1.33036941,0.03365862,0.08684614,1.41659580,0.36649872,0.57134851,0.37400073,0.30645592,0.00000000
-1.91795898,1.33396346,0.03472938,0.09054575,1.44245508,0.37137014,0.56488399,0.36392940,0.31193207,0.00000000
-1.91195598,1.34150754,0.03560271,0.09443827,1.46842233,0.37693120,0.55865024,0.35599751,0.31963028,0.00000000
-1.90595298,1.35253725,0.03626416,0.09849117,1.49383597,0.38302577,0.55254698,0.35007853,0.32941446,0.00000000
-1.89994997,1.36651912,0.03670363,0.10267030,1.51803966,0.38948287,0.54646419,0.34600828,0.34111366,0.00000000
-1.89394697,1.38286708,0.03691563,0.10693988,1.54039666,0.39612102,0.54028969,0.34359214,0.35452521,0.00000000
-1.88794397,1.40095813,0.03689941,0.11126239,1.56030268,0.40275244,0.53391580,0.34261220,0.36941802,0.00000000
-1.88194097,1.42014702,0.03665896,0.11559853,1.57719679,0.40918714,0.52724495,0.34283422,0.38553627,0.00000000
-1.87593797,1.43977950,0.03620270,0.11990708,1.59057050,0.41523670,0.52019388,0.34401404,0.40260327,0.00000000
-1.86993497,1.45920412,0.03554321,0.12414479,1.59997485,0.42071778,0.51269644,0.34590365,0.42032558,0.00000000
