energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-2.87243622,1.38978174,0.00003213,0.54775949,0.22827738,0.28193128,0.00236495,0.04244174,0.66138844,0.39196320
-2.86643322,1.33773569,0.00003443,0.51163249,0.23648116,0.29452082,0.00213153,0.04066281,0.61416063,0.36767351
-2.86043022,1.28960313,0.00003687,0.47685050,0.24572475,0.30778925,0.00191623,0.03898615,0.56918554,0.34446280
-2.85442721,1.24583000,0.00003947,0.44356137,0.25617147,0.32180241,0.00172070,0.03743499,0.52669165,0.32246183
-2.84842421,1.20682796,0.00004225,0.41186878,0.26800791,0.33666235,0.00154631,0.03603220,0.48684774,0.30177596
-2.84242121,1.17298815,0.00004525,0.38183648,0.28144615,0.35251240,0.00139414,0.03480038,0.44976845,0.28248803
-2.83641821,1.14469428,0.00004852,0.35349354,0.29672473,0.36954044,0.00126503,0.03376199,0.41552079,0.26466172
-2.83041521,1.12233353,0.00005212,0.32683998,0.31410804,0.38798013,0.00115961,0.03293936,0.38413130,0.24834497
-2.82441221,1.10630432,0.00005614,0.30185258,0.33388367,0.40810940,0.00107833,0.03235459,0.35559326,0.23357333
-2.81840920,1.09701982,0.00006066,0.27849056,0.35635754,0.43024624,0.00102149,0.03202940,0.32987374,0.22037293
-2.81240620,1.09490657,0.00006579,0.25670083,0.38184656,0.45474132,0.00098928,0.03198480,0.30691991,0.20876290
-2.80640320,1.10039767,0.00007166,0.23642266,0.41066879,0.48196758,0.00098179,0.03224064,0.28666452,0.19875727
-2.80040020,1.11392067,0.00007839,0.21759159,0.44313126,0.51230701,0.00099900,0.03281502,0.26903023,0.19036595
-2.79439720,1.13588023,0.00008614,0.20014240,0.47951566,0.54613466,0.00104083,0.03372360,0.25393278,0.18359508
-2.78839420,1.16663638,0.00009506,0.18401133,0.52006244,0.58380082,0.00110712,0.03497878,0.24128286,0.17844661
-2.78239120,1.20647930,0.00010530,0.16913737,0.56495382,0.62561162,0.00119760,0.03658888,0.23098686,0.17491716
-2.77638819,1.25560202,0.00011703,0.15546281,0.61429655,0.67180915,0.00131191,0.03855727,0.22294662,0.17299637
-2.77038519,1.31407252,0.00013040,0.14293319,0.66810534,0.72255192,0.00144955,0.04088152,0.21705832,0.17266494
-2.76438219,1.38180685,0.00014556,0.13149665,0.72628774,0.77789656,0.00160987,0.04355269,0.21321085,0.17389227
-2.75837919,1.45854513,0.00016265,0.12110307,0.78863155,0.83778198,0.00179206,0.04655469,0.21128384,0.17663430
-2.75237619,1.54383202,0.00018177,0.11170295,0.85479566,0.90201658,0.00199506,0.04986392,0.21114569,0.18083131
-2.74637319,1.63700313,0.00020303,0.10324629,0.92430508,0.97026979,0.00221761,0.05344902,0.21265183,0.18640622
-2.74037019,1.73717874,0.00022647,0.09568158,0.99655087,1.04206816,0.00245819,0.05727102,0.21564344,0.19326328
-2.73436718,1.84326560,0.00025212,0.08895499,1.07079537,1.11679692,0.00271500,0.06128370,0.21994689,0.20128742
-2.72836418,1.95396750,0.00027997,0.08300988,1.14618298,1.19370696,0.00298595,0.06543424,0.22537389,0.21034431
-2.72236118,2.06780445,0.00030994,0.07778662,1.22175634,1.27192733,0.00326869,0.06966419,0.23172255,0.22028116
-2.71635818,2.18314038,0.00034191,0.07322274,1.29647766,1.35048302,0.00356059,0.07391070,0.23877939,0.23092825
-2.71035518,2.29821821,0.00037572,0.06925348,1.36925435,1.42831740,0.00385873,0.07810800,0.24632206,0.24210126
-2.70435218,2.41120135,0.00041112,0.06581257,1.43896821,1.50431854,0.00416000,0.08218899,0.25412296,0.25360420
-2.69834917,2.52021979,0.00044784,0.06283324,1.50450697,1.57734855,0.00446108,0.08608703,0.26195330,0.26523292
-2.69234617,2.62341922,0.00048552,0.06024945,1.56479687,1.64627459,0.00475849,0.08973773,0.26958772,0.27677908
-2.68634317,2.71901094,0.00052377,0.05799716,1.61883497,1.71000050,0.00504868,0.09308074,0.27680902,0.28803441
-2.68034017,2.80532072,0.00056215,0.05601552,1.66571968,1.76749776,0.00532802,0.09606141,0.28341291,0.29879511
-2.67433717,2.88083454,0.00060017,0.05424816,1.70467827,1.81783447,0.00559297,0.09863231,0.28921254,0.30886632
-2.66833417,2.94423947,0.00063730,0.05264413,1.73509016,1.86020132,0.00584003,0.10075453,0.29404264,0.31806632
-2.66233117,2.99445806,0.00067300,0.05115875,1.75650498,1.89393365,0.00606590,0.10239867,0.29776300,0.32623062
-2.65632816,3.03067508,0.00070672,0.04975419,1.76865462,1.91852861,0.00626750,0.10354554,0.30026128,0.33321550
-2.65032516,3.05235578,0.00073790,0.04839973,1.77145898,1.93365720,0.00644206,0.10418652,0.30145493,0.33890114
-2.64432216,3.05925509,0.00076601,0.04707182,1.76502519,1.93917063,0.00658717,0.10432356,0.30129224,0.34319405
-2.63831916,3.05141793,0.00079054,0.04575384,1.74964049,1.93510112,0.00670083,0.10396883,0.29975247,0.34602896
-2.63231616,3.02917073,0.00081104,0.04443555,1.72575937,1.92165731,0.00678150,0.10314415,0.29684510,0.34736989
-2.62631316,2.99310499,0.00082711,0.04311244,1.69398557,1.89921463,0.00682815,0.10188002,0.29260821,0.34721052
-2.62031016,2.94405375,0.00083842,0.04178488,1.65504997,1.86830125,0.00684027,0.10021448,0.28710623,0.34557384
-2.61430715,2.88306224,0.00084474,0.04045710,1.60978544,1.82958031,0.00681786,0.09819185,0.28042693,0.34251102
-2.60830415,2.81135386,0.00084592,0.03913621,1.55909974,1.78382923,0.00676148,0.09586121,0.27267802,0.33809963
-2.60230115,2.73029310,0.00084192,0.03783116,1.50394776,1.73191696,0.00667219,0.09327498,0.26398341,0.33244122
-2.59629815,2.64134659,0.00083280,0.03655178,1.44530409,1.67477998,0.00655156,0.09048736,0.25447925,0.32565827
-2.59029515,2.54604374,0.00081874,0.03530782,1.38413699,1.61339792,0.00640159,0.08755291,0.24430992,0.31789077
-2.58429215,2.44593829,0.00080000,0.03410827,1.32138469,1.54876961,0.00622469,0.08452516,0.23362407,0.30929233
-2.57828914,2.34257175,0.00077695,0.03296066,1.25793457,1.48189008,0.00602361,0.08145536,0.22257094,0.30002609
-2.57228614,2.23743975,0.00075006,0.03187064,1.19460588,1.41372940,0.00580137,0.07839144,0.21129688,0.29026050
-2.56628314,2.13196219,0.00071986,0.03084165,1.13213612,1.34521356,0.00556122,0.07537707,0.19994231,0.28016507
-2.56028014,2.02745763,0.00068696,0.02987482,1.07117144,1.27720795,0.00530649,0.07245100,0.18863905,0.26990634
-2.55427714,1.92512249,0.00065201,0.02896895,1.01226071,1.21050374,0.00504060,0.06964649,0.17750822,0.25964410
-2.54827414,1.82601528,0.00061571,0.02812068,0.95585334,1.14580723,0.00476694,0.06699107,0.16665850,0.24952799
-2.54227114,1.73104586,0.00057876,0.02732474,0.90230022,1.08373235,0.00448880,0.06450638,0.15618506,0.23969472
-2.53626813,1.64096981,0.00054188,0.02657426,0.85185767,1.02479624,0.00420933,0.06220825,0.14616879,0.23026580
-2.53026513,1.55638760,0.00050577,0.02586122,0.80469363,0.96941790,0.00393149,0.06010690,0.13667615,0.22134602
-2.52426213,1.47774822,0.00047110,0.02517681,0.76089574,0.91791955,0.00365796,0.05820733,0.12775929,0.21302265
-2.51825913,1.40535686,0.00043850,0.02451189,0.72048080,0.87053074,0.00339117,0.05650978,0.11945666,0.20536530
-2.51225613,1.33938601,0.00040857,0.02385741,0.68340491,0.82739451,0.00313322,0.05501027,0.11179383,0.19842654
-2.50625313,1.27988936,0.00038183,0.02320477,0.64957407,0.78857563,0.00288592,0.05370127,0.10478460,0.19224305
-2.50025013,1.22681788,0.00035873,0.02254613,0.61885458,0.75407020,0.00265074,0.05257237,0.09843228,0.18683733
-2.49424712,1.18003711,0.00033967,0.02187473,0.59108305,0.72381634,0.00242884,0.05161090,0.09273104,0.18221982
-2.48824412,1.13934520,0.00032496,0.02118506,0.56607562,0.69770540,0.00222111,0.05080267,0.08766739,0.17839116
-2.48224112,1.10449065,0.00031482,0.02047302,0.54363609,0.67559339,0.00202813,0.05013254,0.08322151,0.17534467
-2.47623812,1.07518938,0.00030942,0.01973600,0.52356296,0.65731201,0.00185025,0.04958502,0.07936865,0.17306861
-2.47023512,1.05114015,0.00030884,0.01897290,0.50565514,0.64267907,0.00168759,0.04914474,0.07608031,0.17154832
-2.46423212,1.03203820,0.00031309,0.01818414,0.48971638,0.63150781,0.00154010,0.04879685,0.07332533,0.17076794
-2.45822911,1.01758634,0.00032209,0.01737154,0.47555833,0.62361490,0.00140754,0.04852738,0.07107081,0.17071170
-2.45222611,1.00750352,0.00033573,0.01653823,0.46300250,0.61882696,0.00128959,0.04832340,0.06928278,0.17136466
-2.44622311,1.00153057,0.00035379,0.01568853,0.45188110,0.61698536,0.00118580,0.04817318,0.06792680,0.17271289
-2.44022011,0.99943327,0.00037604,0.01482780,0.44203699,0.61794934,0.00109566,0.04806621,0.06696829,0.17474311
-2.43421711,1.00100277,0.00040218,0.01396225,0.43332294,0.62159743,0.00101862,0.04799318,0.06637275,0.17744183
-2.42821411,1.00605387,0.00043185,0.01309881,0.42560040,0.62782722,0.00095410,0.04794589,0.06610590,0.18079414
-2.42221111,1.01442120,0.00046469,0.01224494,0.41873807,0.63655375,0.00090152,0.04791711,0.06613366,0.18478213
-2.41620810,1.02595420,0.00050029,0.01140846,0.41261038,0.64770651,0.00086029,0.04790048,0.06642211,0.18938333
-2.41020510,1.04051092,0.00053822,0.01059745,0.40709612,0.66122556,0.00082982,0.04789027,0.06693747,0.19456912
-2.40420210,1.05795163,0.00057804,0.00982012,0.40207744,0.67705666,0.00080955,0.04788135,0.06764606,0.20030338
-2.39819910,1.07813230,0.00061932,0.00908465,0.39743927,0.69514609,0.00079892,0.04786899,0.06851432,0.20654157
-2.39219610,1.10089875,0.00066161,0.00839918,0.39306920,0.71543504,0.00079740,0.04784884,0.06950887,0.21323030
-2.38619310,1.12608168,0.00070447,0.00777171,0.38885802,0.73785417,0.00080442,0.04781688,0.07059674,0.22030755
-2.38019010,1.15349297,0.00074750,0.00721006,0.38470069,0.76231837,0.00081946,0.04776939,0.07174560,0.22770360
-2.37418709,1.18292347,0.00079030,0.00672186,0.38049780,0.78872220,0.00084196,0.04770304,0.07292411,0.23534263
-2.36818409,1.21414250,0.00083247,0.00631452,0.37615746,0.81693603,0.00087135,0.04761493,0.07410234,0.24314504
-2.36218109,1.24689895,0.00087366,0.00599529,0.37159727,0.84680343,0.00090702,0.04750266,0.07525225,0.25103035
-2.35617809,1.28092431,0.00091353,0.00577117,0.36674653,0.87813972,0.00094836,0.04736446,0.07634824,0.25892047
-2.35017509,1.31593715,0.00095175,0.00564904,0.36154827,0.91073216,0.00099468,0.04719924,0.07736759,0.26674336
-2.34417209,1.35164919,0.00098803,0.00563555,0.35596110,0.94434177,0.00104530,0.04700669,0.07829101,0.27443660
-2.33816908,1.38777268,0.00102207,0.00573716,0.34996070,0.97870695,0.00109945,0.04678731,0.07910303,0.28195089
-2.33216608,1.42402880,0.00105358,0.00596007,0.34354083,1.01354902,0.00115638,0.04654243,0.07979240,0.28925313
-2.32616308,1.46015674,0.00108231,0.00631021,0.33671378,1.04857951,0.00121526,0.04627420,0.08035230,0.29632877
-2.32016008,1.49592327,0.00110798,0.00679305,0.32951033,1.08350920,0.00127528,0.04598553,0.08078053,0.30318348
-2.31415708,1.53113222,0.00113035,0.00741355,0.32197897,1.11805857,0.00133563,0.04568002,0.08107947,0.30984372
-2.30815408,1.56563359,0.00114917,0.00817594,0.31418472,1.15196932,0.00139550,0.04536182,0.08125602,0.31635630
-2.30215108,1.59933179,0.00116421,0.00908355,0.30620729,1.18501658,0.00145413,0.04503551,0.08132135,0.32278677
-2.29614807,1.63219255,0.00117527,0.01013855,0.29813893,1.21702105,0.00151082,0.04470598,0.08129051,0.32921671
-2.29014507,1.66424805,0.00118217,0.01134176,0.29008189,1.24786056,0.00156496,0.04437823,0.08118203,0.33574001
-2.28414207,1.69559990,0.00118478,0.01269235,0.28214562,1.27748031,0.00161602,0.04405728,0.08101732,0.34245825
-2.27813907,1.72641944,0.00118300,0.01418760,0.27444390,1.30590096,0.00166363,0.04374799,0.08082010,0.34947542
-2.27213607,1.75694520,0.00117680,0.01582272,0.26709186,1.33322403,0.00170756,0.04345497,0.08061574,0.35689219
-2.26613307,1.78747728,0.00116622,0.01759062,0.26020311,1.35963382,0.00174771,0.04318250,0.08043056,0.36480004
-2.26013007,1.81836845,0.00115138,0.01948181,0.25388691,1.38539556,0.00178420,0.04293441,0.08029112,0.37327555
-2.25412706,1.85001213,0.00113246,0.02148429,0.24824559,1.41084927,0.00181727,0.04271410,0.08022364,0.38237510
-2.24812406,1.88282754,0.00110975,0.02358362,0.24337210,1.43639932,0.00184739,0.04252448,0.08025325,0.39213033
-2.24212106,1.91724214,0.00108363,0.02576300,0.23934791,1.46249990,0.00187514,0.04236800,0.08040347,0.40254449
-2.23611806,1.95367223,0.00105455,0.02800346,0.23624103,1.48963656,0.00190128,0.04224668,0.08069561,0.41359007
-2.23011506,1.99250219,0.00102305,0.03028418,0.23410443,1.51830462,0.00192670,0.04216216,0.08114834,0.42520765
-2.22411206,2.03406323,0.00098974,0.03258287,0.23297466,1.54898518,0.00195237,0.04211576,0.08177723,0.43730618
-2.21810905,2.07861265,0.00095528,0.03487625,0.23287080,1.58211979,0.00197934,0.04210858,0.08259443,0.44976475
-2.21210605,2.12631441,0.00092037,0.03714059,0.23379366,1.61808490,0.00200870,0.04214159,0.08360838,0.46243560
-2.20610305,2.17722213,0.00088575,0.03935234,0.23572537,1.65716733,0.00204150,0.04221567,0.08482363,0.47514846
-2.20010005,2.23126535,0.00085212,0.04148870,0.23862915,1.69954203,0.00207876,0.04233177,0.08624064,0.48771597
-2.19409705,2.28823982,0.00082021,0.04352832,0.24244959,1.74525327,0.00212140,0.04249097,0.08785579,0.49993990
-2.18809405,2.34780258,0.00079066,0.04545187,0.24711313,1.79420030,0.00217020,0.04269453,0.08966132,0.51161804
-2.18209105,2.40947219,0.00076409,0.04724267,0.25252905,1.84612853,0.00222575,0.04294402,0.09164538,0.52255129
-2.17608804,2.47263447,0.00074103,0.04888713,0.25859072,1.90062653,0.00228845,0.04324127,0.09379222,0.53255087
-2.17008504,2.53655361,0.00072190,0.05037519,0.26517734,1.95712961,0.00235845,0.04358851,0.09608230,0.54144512
-2.16408204,2.60038853,0.00070704,0.05170062,0.27215601,2.01492973,0.00243562,0.04398825,0.09849262,0.54908589
-2.15807904,2.66321388,0.00069665,0.05286122,0.27938420,2.07319162,0.00251958,0.04444333,0.10099700,0.55535392
-2.15207604,2.72404506,0.00069082,0.05385880,0.28671250,2.13097466,0.00260964,0.04495684,0.10356647,0.56016327
-2.14607304,2.78186616,0.00068953,0.05469913,0.29398775,2.18725943,0.00270484,0.04553199,0.10616977,0.56346453
-2.14007004,2.83565995,0.00069263,0.05539169,0.30105622,2.24097822,0.00280395,0.04617197,0.10877382,0.56524660
-2.13406703,2.88443847,0.00069985,0.05594927,0.30776712,2.29104795,0.00290550,0.04687982,0.11134432,0.56553707
-2.12806403,2.92727316,0.00071084,0.05638752,0.31397596,2.33640437,0.00300782,0.04765816,0.11384634,0.56440116
-2.12206103,2.96332320,0.00072513,0.05672431,0.31954797,2.37603599,0.00310905,0.04850900,0.11624497,0.56193916
-2.11605803,2.99186091,0.00074220,0.05697909,0.32436127,2.40901638,0.00320725,0.04943340,0.11850598,0.55828267
-2.11005503,3.01229325,0.00076145,0.05717211,0.32830977,2.43453361,0.00330038,0.05043122,0.12059645,0.55358959
-2.10405203,3.02417847,0.00078224,0.05732369,0.33130573,2.45191557,0.00338644,0.05150079,0.12248540,0.54803822
-2.09804902,3.02723747,0.00080390,0.05745342,0.33328177,2.46065026,0.00346345,0.05263864,0.12414436,0.54182061
-2.09204602,3.02135951,0.00082578,0.05757946,0.33419247,2.46040036,0.00352959,0.05383915,0.12554788,0.53513556
-2.08604302,3.00660217,0.00084720,0.05771782,0.33401524,2.45101174,0.00358321,0.05509437,0.12667396,0.52818153
-2.08004002,2.98318594,0.00086752,0.05788182,0.33275072,2.43251566,0.00362290,0.05639375,0.12750440,0.52114980
-2.07403702,2.95148394,0.00088615,0.05808161,0.33042253,2.40512489,0.00364752,0.05772409,0.12802507,0.51421821
-2.06803402,2.91200750,0.00090253,0.05832387,0.32707649,2.36922429,0.00365626,0.05906945,0.12822603,0.50754584
-2.06203102,2.86538851,0.00091617,0.05861166,0.32277931,2.32535637,0.00364868,0.06041128,0.12810164,0.50126879
-2.05602801,2.81235969,0.00092667,0.05894447,0.31761691,2.27420282,0.00362467,0.06172859,0.12765055,0.49549742
-2.05002501,2.75373381,0.00093367,0.05931838,0.31169229,2.21656296,0.00358451,0.06299831,0.12687563,0.49031507
-2.04402201,2.69038283,0.00093692,0.05972655,0.30512328,2.15333021,0.00352885,0.06419578,0.12578383,0.48577840
-2.03801901,2.62321806,0.00093622,0.06015969,0.29804006,2.08546753,0.00345866,0.06529534,0.12438612,0.48191929
-2.03201601,2.55317191,0.00093150,0.06060678,0.29058253,2.01398295,0.00337524,0.06627106,0.12269726,0.47874819
-2.02601301,2.48118197,0.00092272,0.06105591,0.28289784,1.93990609,0.00328017,0.06709761,0.12073565,0.47625861
-2.02001001,2.40817758,0.00090993,0.06149508,0.27513776,1.86426618,0.00317525,0.06775109,0.11852321,0.47443263
-2.01400700,2.33506896,0.00089327,0.06191315,0.26745625,1.78807244,0.00306247,0.06821002,0.11608520,0.47324682
-2.00800400,2.26273878,0.00087293,0.06230063,0.26000705,1.71229683,0.00294394,0.06845622,0.11345005,0.47267836
-2.00200100,2.19203570,0.00084916,0.06265048,0.25294134,1.63785968,0.00282186,0.06847569,0.11064918,0.47271077
-1.99599800,2.12376932,0.00082227,0.06295871,0.24640548,1.56561781,0.00269842,0.06825939,0.10771682,0.47333886
-1.98999500,2.05870607,0.00079259,0.06322485,0.24053874,1.49635536,0.00257580,0.06780380,0.10468972,0.47457261
-1.98399200,1.99756520,0.00076052,0.06345214,0.23547111,1.43077678,0.00245608,0.06711144,0.10160685,0.47643943
-1.97798899,1.94101457,0.00072649,0.06364755,0.23132109,1.36950192,0.00234121,0.06619106,0.09850898,0.47898485
-1.97198599,1.88966562,0.00069093,0.06382153,0.22819343,1.31306279,0.00223297,0.06505762,0.09543817,0.48227132
-1.96598299,1.84406743,0.00065430,0.06398749,0.22617703,1.26190180,0.00213293,0.06373214,0.09243723,0.48637521
-1.95997999,1.80469983,0.00061708,0.06416114,0.22534289,1.21637121,0.00204241,0.06224118,0.08954898,0.49138218
-1.95397699,1.77196589,0.00057975,0.06435954,0.22574222,1.17673381,0.00196251,0.06061622,0.08681554,0.49738113
-1.94797399,1.74618404,0.00054278,0.06460013,0.22740486,1.14316469,0.00189404,0.05889281,0.08427751,0.50445720
-1.94197099,1.72758077,0.00050666,0.06489963,0.23033807,1.11575421,0.00183751,0.05710963,0.08197312,0.51268416
-1.93596798,1.71628437,0.00047184,0.06527292,0.23452592,1.09451227,0.00179320,0.05530740,0.07993747,0.52211679
-1.92996498,1.71232063,0.00043877,0.06573208,0.23992917,1.07937400,0.00176109,0.05352783,0.07820171,0.53278371
-1.92396198,1.71561133,0.00040789,0.06628539,0.24648601,1.07020706,0.00174090,0.05181251,0.07679242,0.54468125
-1.91795898,1.72597593,0.00037961,0.06693668,0.25411353,1.06682041,0.00173214,0.05020195,0.07573105,0.55776870
-1.91195598,1.74313702,0.00035431,0.06768482,0.26271001,1.06897474,0.00173409,0.04873460,0.07503353,0.57196538
-1.90595298,1.76672966,0.00033234,0.06852345,0.27215801,1.07639417,0.00174585,0.04744615,0.07471010,0.58714966
-1.89994997,1.79631430,0.00031403,0.06944107,0.28232819,1.08877904,0.00176639,0.04636886,0.07476522,0.60316019
-1.89394697,1.83139299,0.00029966,0.07042131,0.29308359,1.10581923,0.00179457,0.04553117,0.07519780,0.61979910
-1.88794397,1.87142798,0.00028948,0.07144353,0.30428447,1.12720740,0.00182919,0.04495739,0.07600152,0.63683725
-1.88194097,1.91586164,0.00028371,0.07248357,0.31579306,1.15265155,0.00186900,0.04466759,0.07716527,0.65402093
-1.87593797,1.96413665,0.00028249,0.07351475,0.32747840,1.18188600,0.00191282,0.04467764,0.07867381,0.67107994
-1.86993497,2.01571500,0.00028594,0.07450893,0.33922059,1.21468006,0.00195947,0.04499930,0.08050839,0.68773632
-1.86393197,2.07009468,0.00029412,0.07543763,0.35091451,1.25084388,0.00200792,0.04564047,0.08264750,0.70371346
-1.85792896,2.12682285,0.00030701,0.07627323,0.36247251,1.29023058,0.00205722,0.04660542,0.08506759,0.71874495
-1.85192596,2.18550460,0.00032457,0.07698996,0.37382606,1.33273469,0.00210660,0.04789509,0.08774371,0.73258280
-1.84592296,2.24580674,0.00034664,0.07756494,0.38492613,1.37828653,0.00215544,0.04950731,0.09065022,0.74500471
-1.83991996,2.30745644,0.00037305,0.07797897,0.39574237,1.42684271,0.00220332,0.05143707,0.09376126,0.75581995
-1.83391696,2.37023478,0.00040350,0.07821716,0.40626090,1.47837335,0.00225000,0.05367673,0.09705126,0.76487388
-1.82791396,2.43396603,0.00043767,0.07826939,0.41648119,1.53284656,0.00229543,0.05621612,0.10049530,0.77205086
-1.82191096,2.49850328,0.00047512,0.07813052,0.42641188,1.59021123,0.00233973,0.05904268,0.10406941,0.77727571
-1.81590795,2.56371197,0.00051539,0.07780050,0.43606613,1.65037920,0.00238322,0.06214151,0.10775079,0.78051386
-1.80990495,2.62945251,0.00055790,0.07728418,0.44545663,1.71320816,0.00242634,0.06549541,0.11151798,0.78177026
-1.80390195,2.69556357,0.00060206,0.07659109,0.45459072,1.77848635,0.00246968,0.06908493,0.11535102,0.78108750
-1.79789895,2.76184743,0.00064721,0.07573503,0.46346600,1.84592042,0.00251397,0.07288840,0.11923158,0.77854320
-1.79189595,2.82805876,0.00069264,0.07473355,0.47206675,1.91512736,0.00256000,0.07688199,0.12314303,0.77424712
-1.78589295,2.89389771,0.00073764,0.07360748,0.48036144,1.98563132,0.00260869,0.08103985,0.12707064,0.76833802
-1.77988994,2.95900811,0.00078147,0.07238027,0.48830159,2.05686582,0.00266098,0.08533420,0.13100164,0.76098066
-1.77388694,3.02298094,0.00082340,0.07107745,0.49582201,2.12818135,0.00271789,0.08973558,0.13492536,0.75236283
-1.76788394,3.08536299,0.00086274,0.06972599,0.50284259,2.19885838,0.00278048,0.09421309,0.13883336,0.74269266
-1.76188094,3.14567007,0.00089883,0.06835378,0.50927146,2.26812491,0.00284985,0.09873468,0.14271946,0.73219596
-1.75587794,3.20340397,0.00093107,0.06698897,0.51500928,2.33517789,0.00292710,0.10326747,0.14657982,0.72111382
-1.74987494,3.25807192,0.00095894,0.06565953,0.51995464,2.39920729,0.00301338,0.10777814,0.15041286,0.70970002
-1.74387194,3.30920709,0.00098201,0.06439265,0.52400984,2.45942150,0.00310984,0.11223327,0.15421918,0.69821837
-1.73786893,3.35638886,0.00099995,0.06321427,0.52708710,2.51507271,0.00321762,0.11659974,0.15800135,0.68693978
-1.73186593,3.39926136,0.00101255,0.06214860,0.52911449,2.56548088,0.00333786,0.12084505,0.16176366,0.67613881
-1.72586293,3.43754895,0.00101970,0.06121763,0.53004125,2.61005509,0.00347168,0.12493768,0.16551173,0.66608988
-1.71985993,3.47106772,0.00102142,0.06044070,0.52984234,2.64831117,0.00362013,0.12884742,0.16925214,0.65706278
-1.71385693,3.49973228,0.00101785,0.05983409,0.52852165,2.67988471,0.00378418,0.13254561,0.17299189,0.64931774
-1.70785393,3.52355726,0.00100921,0.05941060,0.52611389,2.70453919,0.00396471,0.13600545,0.17673798,0.64310001
-1.70185093,3.54265377,0.00099585,0.05917928,0.52268490,2.72216868,0.00416240,0.13920218,0.18049681,0.63863410
-1.69584792,3.55722083,0.00097820,0.05914512,0.51833044,2.73279562,0.00437776,0.14211332,0.18427378,0.63611773
-1.68984492,3.56753261,0.00095674,0.05930883,0.51317355,2.73656372,0.00461105,0.14471883,0.18807276,0.63571586
-1.68384192,3.57392214,0.00093204,0.05966675,0.50736053,2.73372694,0.00486221,0.14700132,0.19189566,0.63755485
-1.67783892,3.57676267,0.00090467,0.06021081,0.50105596,2.72463516,0.00513082,0.14894617,0.19574216,0.64171710
-1.67183592,3.57644772,0.00087523,0.06092858,0.49443691,2.70971767,0.00541608,0.15054172,0.19960929,0.64823625
-1.66583292,3.57337103,0.00084432,0.06180347,0.48768677,2.68946543,0.00571672,0.15177937,0.20349128,0.65709336
-1.65982991,3.56790752,0.00081253,0.06281499,0.48098894,2.66441298,0.00603100,0.15265371,0.20737930,0.66821406
-1.65382691,3.56039629,0.00078039,0.06393915,0.47452088,2.63512118,0.00635668,0.15316266,0.21126138,0.68146705
-1.64782391,3.55112656,0.00074839,0.06514887,0.46844870,2.60216139,0.00669098,0.15330751,0.21512228,0.69666388
-1.64182091,3.54032723,0.00071698,0.06641462,0.46292260,2.56610172,0.00703065,0.15309299,0.21894349,0.71356040
-1.63581791,3.52816058,0.00068652,0.06770498,0.45807335,2.52749604,0.00737193,0.15252732,0.22270318,0.73185965
-1.62981491,3.51472042,0.00065729,0.06898734,0.45401005,2.48687581,0.00771065,0.15162221,0.22637633,0.75121652
-1.62381191,3.50003464,0.00062952,0.07022863,0.45081905,2.44474496,0.00804226,0.15039281,0.22993483,0.77124388
-1.61780890,3.48407226,0.00060333,0.07139607,0.44856422,2.40157775,0.00836194,0.14885769,0.23334773,0.79152037
-1.61180590,3.46675437,0.00057880,0.07245792,0.44728839,2.35781945,0.00866468,0.14703880,0.23658157,0.81159954
-1.60580290,3.44796871,0.00055592,0.07338419,0.44701576,2.31388932,0.00894546,0.14496134,0.23960085,0.83102028
-1.59979990,3.42758697,0.00053462,0.07414737,0.44775530,2.27018573,0.00919931,0.14265371,0.24236861,0.84931816
-1.59379690,3.40548422,0.00051480,0.07472306,0.44950467,2.22709266,0.00942150,0.14014742,0.24484721,0.86603755
-1.58779390,3.38155937,0.00049629,0.07509056,0.45225447,2.18498706,0.00960768,0.13747697,0.24699915,0.88074399
-1.58179090,3.35575569,0.00047891,0.07523337,0.45599268,2.14424654,0.00975402,0.13467977,0.24878811,0.89303656
-1.57578789,3.32808032,0.00046245,0.07513953,0.46070872,2.10525658,0.00985734,0.13179600,0.25018002,0.90255966
-1.56978489,3.29862169,0.00044670,0.07480195,0.46639719,2.06841684,0.00991523,0.12886848,0.25114420,0.90901388
-1.56378189,3.26756380,0.00043144,0.07421850,0.47306072,2.03414577,0.00992616,0.12594244,0.25165448,0.91216552
-1.55777889,3.23519629,0.00041649,0.07339205,0.48071202,2.00288310,0.00988955,0.12306528,0.25169028,0.91185424
-1.55177589,3.20191966,0.00040164,0.07233032,0.48937470,1.97508978,0.00980582,0.12028619,0.25123757,0.90799860
-1.54577289,3.16824476,0.00038676,0.07104563,0.49908300,1.95124483,0.00967635,0.11765572,0.25028963,0.90059914
-1.53976988,3.13478635,0.00037171,0.06955448,0.50988024,1.93183915,0.00950355,0.11522521,0.24884760,0.88973889
-1.53376688,3.10225043,0.00035642,0.06787707,0.52181597,1.91736595,0.00929072,0.11304602,0.24692073,0.87558115
-1.52776388,3.07141558,0.00034082,0.06603669,0.53494214,1.90830808,0.00904199,0.11116871,0.24452635,0.85836469
-1.52176088,3.04310873,0.00032491,0.06405900,0.54930821,1.90512243,0.00876223,0.10964200,0.24168950,0.83839646
-1.51575788,3.01817626,0.00030870,0.06197132,0.56495548,1.90822195,0.00845685,0.10851165,0.23844233,0.81604210
-1.50975488,2.99745132,0.00029225,0.05980187,0.58191099,1.91795577,0.00813168,0.10781921,0.23482307,0.79171469
