energy_ev,total_up,Sb_p_up,Sb_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-4.30115058,1.23250471,0.47356324,0.00583586,1.04105001,0.31185685,0.00128186,0.52284258
-4.29514757,1.28314008,0.49124491,0.00606446,1.08902657,0.32406831,0.00132369,0.54704739
-4.28914457,1.32898198,0.50691012,0.00626523,1.13266300,0.33515695,0.00135916,0.56956281
-4.28314157,1.36908264,0.52025989,0.00643425,1.17109417,0.34488591,0.00138743,0.58990102
-4.27713857,1.40267473,0.53107071,0.00656846,1.20359098,0.35306632,0.00140785,0.60764354
-4.27113557,1.42920200,0.53920505,0.00666585,1.22958796,0.35956502,0.00142001,0.62245635
-4.26513257,1.44834382,0.54461928,0.00672548,1.24870619,0.36431062,0.00142369,0.63410279
-4.25912956,1.46003227,0.54736861,0.00674757,1.26077035,0.36729763,0.00141894,0.64245349
-4.25312656,1.46446093,0.54760860,0.00673353,1.26581903,0.36858851,0.00140606,0.64749284
-4.24712356,1.46208447,0.54559316,0.00668590,1.26410760,0.36831323,0.00138555,0.64932161
-4.24112056,1.45360884,0.54166894,0.00660832,1.25610309,0.36666652,0.00135816,0.64815538
-4.23511756,1.43997202,0.53626616,0.00650540,1.24247128,0.36390263,0.00132482,0.64431869
-4.22911456,1.42231578,0.52988609,0.00638258,1.22405599,0.36032775,0.00128661,0.63823503
-4.22311156,1.40194922,0.52308563,0.00624597,1.20185153,0.35629040,0.00124476,0.63041281
-4.21710855,1.38030519,0.51645927,0.00610213,1.17696892,0.35216983,0.00120056,0.62142794
-4.21110555,1.35889119,0.51061920,0.00595786,1.15059737,0.34836311,0.00115537,0.61190334
-4.20510255,1.33923619,0.50617408,0.00581995,1.12396226,0.34527102,0.00111051,0.60248634
-4.19909955,1.32283543,0.50370723,0.00569497,1.09828130,0.34328350,0.00106729,0.59382468
-4.19309655,1.31109515,0.50375506,0.00558901,1.07472054,0.34276489,0.00102689,0.58654205
-4.18709355,1.30527917,0.50678629,0.00550749,1.05435180,0.34403974,0.00099040,0.58121397
-4.18109055,1.30645934,0.51318294,0.00545492,1.03811336,0.34737957,0.00095873,0.57834519
-4.17508754,1.31547184,0.52322374,0.00543480,1.02677520,0.35299106,0.00093260,0.57834922
-4.16908454,1.33288087,0.53707044,0.00544941,1.02091026,0.36100623,0.00091254,0.58153094
-4.16308154,1.35895128,0.55475789,0.00549979,1.02087281,0.37147494,0.00089883,0.58807304
-4.15707854,1.39363134,0.57618808,0.00558564,1.02678476,0.38436011,0.00089157,0.59802666
-4.15107554,1.43654645,0.60112873,0.00570536,1.03853043,0.39953583,0.00089059,0.61130686
-4.14507254,1.48700435,0.62921650,0.00585607,1.05576010,0.41678863,0.00089555,0.62769298
-4.13906953,1.54401180,0.65996487,0.00603372,1.07790218,0.43582187,0.00090590,0.64683403
-4.13306653,1.60630246,0.69277669,0.00623320,1.10418354,0.45626322,0.00092093,0.66825897
-4.12706353,1.67237517,0.72696105,0.00644857,1.13365744,0.47767511,0.00093978,0.69139148
-4.12106053,1.74054153,0.76175399,0.00667323,1.16523781,0.49956770,0.00096152,0.71556877
-4.11505753,1.80898096,0.79634245,0.00690016,1.19773877,0.52141417,0.00098514,0.74006370
-4.10905453,1.87580168,0.82989067,0.00712221,1.22991785,0.54266757,0.00100963,0.76410945
-4.10305153,1.93910507,0.86156813,0.00733233,1.26052117,0.56277893,0.00103398,0.78692576
-4.09704852,1.99705124,0.89057797,0.00752386,1.28832900,0.58121561,0.00105728,0.80774566
-4.09104552,2.04792310,0.91618481,0.00769079,1.31219983,0.59747950,0.00107871,0.82584187
-4.08504252,2.09018665,0.93774093,0.00782797,1.33111121,0.61112418,0.00109758,0.84055157
-4.07903952,2.12254487,0.95470969,0.00793132,1.34419586,0.62177040,0.00111341,0.85129873
-4.07303652,2.14398315,0.96668521,0.00799802,1.35077162,0.62911922,0.00112590,0.85761317
-4.06703352,2.15380441,0.97340742,0.00802662,1.35036411,0.63296233,0.00113495,0.85914542
-4.06103052,2.15165250,0.97477199,0.00801707,1.34272129,0.63318906,0.00114071,0.85567710
-4.05502751,2.13752286,0.97083440,0.00797080,1.32781948,0.62978977,0.00114355,0.84712630
-4.04902451,2.11176017,0.96180824,0.00789062,1.30586074,0.62285558,0.00114405,0.83354796
-4.04302151,2.07504320,0.94805749,0.00778069,1.27726198,0.61257436,0.00114299,0.81512923
-4.03701851,2.02835743,0.93008328,0.00764629,1.24263626,0.59922327,0.00114132,0.79218037
-4.03101551,1.97295687,0.90850560,0.00749372,1.20276746,0.58315803,0.00114013,0.76512142
-4.02501251,1.91031673,0.88404065,0.00733000,1.15857942,0.56479964,0.00114059,0.73446568
-4.01900950,1.84207896,0.85747478,0.00716268,1.11110099,0.54461885,0.00114395,0.70080042
-4.01300650,1.76999301,0.82963615,0.00699949,1.06142854,0.52311922,0.00115143,0.66476612
-4.00700350,1.69585431,0.80136515,0.00684815,1.01068754,0.50081952,0.00116421,0.62703484
-4.00100050,1.62144287,0.77348476,0.00671600,0.95999470,0.47823594,0.00118335,0.58828877
-3.99499750,1.54846442,0.74677212,0.00660980,0.91042219,0.45586510,0.00120976,0.54919986
-3.98899450,1.47849634,0.72193219,0.00653543,0.86296512,0.43416827,0.00124415,0.51041103
-3.98299150,1.41294013,0.69957468,0.00649774,0.81851344,0.41355758,0.00128696,0.47251989
-3.97698849,1.35298216,0.68019493,0.00650032,0.77782899,0.39438442,0.00133838,0.43606511
-3.97098549,1.29956366,0.66415939,0.00654538,0.74152827,0.37693067,0.00139826,0.40151588
-3.96498249,1.25336085,0.65169622,0.00663371,0.71007118,0.36140273,0.00146616,0.36926466
-3.95897949,1.21477531,0.64289118,0.00676461,0.68375572,0.34792864,0.00154130,0.33962289
-3.95297649,1.18393464,0.63768880,0.00693592,0.66271849,0.33655810,0.00162258,0.31281991
-3.94697349,1.16070270,0.63589881,0.00714410,0.64694041,0.32726541,0.00170863,0.28900437
-3.94097049,1.14469873,0.63720723,0.00738433,0.63625720,0.31995494,0.00179780,0.26824814
-3.93496748,1.13532415,0.64119176,0.00765070,0.63037374,0.31446890,0.00188823,0.25055203
-3.92896448,1.13179551,0.64734064,0.00793641,0.62888157,0.31059697,0.00197790,0.23585307
-3.92296148,1.13318240,0.65507438,0.00823393,0.63127871,0.30808728,0.00206469,0.22403276
-3.91695848,1.13844828,0.66376916,0.00853532,0.63699082,0.30665838,0.00214645,0.21492598
-3.91095548,1.14649294,0.67278130,0.00883245,0.64539300,0.30601163,0.00222106,0.20833011
-3.90495248,1.15619479,0.68147163,0.00911724,0.65583134,0.30584356,0.00228651,0.20401412
-3.89894947,1.16645161,0.68922892,0.00938194,0.66764376,0.30585765,0.00234096,0.20172731
-3.89294647,1.17621821,0.69549155,0.00961931,0.68017931,0.30577538,0.00238279,0.20120754
-3.88694347,1.18454017,0.69976667,0.00982289,0.69281569,0.30534581,0.00241069,0.20218883
-3.88094047,1.19058242,0.70164613,0.00998710,0.70497455,0.30435385,0.00242367,0.20440825
-3.87493747,1.19365215,0.70081892,0.01010745,0.71613439,0.30262662,0.00242109,0.20761203
-3.86893447,1.19321566,0.69707953,0.01018057,0.72584092,0.30003799,0.00240269,0.21156097
-3.86293147,1.18890880,0.69033233,0.01020432,0.73371481,0.29651128,0.00236861,0.21603511
-3.85692846,1.18054127,0.68059185,0.01017777,0.73945704,0.29201990,0.00231932,0.22083767
-3.85092546,1.16809489,0.66797925,0.01010121,0.74285171,0.28658634,0.00225568,0.22579827
-3.84492246,1.15171644,0.65271515,0.00997607,0.74376676,0.28027938,0.00217883,0.23077557
-3.83891946,1.13170550,0.63510945,0.00980484,0.74215245,0.27320994,0.00209018,0.23565909
-3.83291646,1.10849818,0.61554848,0.00959093,0.73803812,0.26552557,0.00199137,0.24037034
-3.82691346,1.08264735,0.59448020,0.00933857,0.73152714,0.25740410,0.00188417,0.24486321
-3.82091046,1.05480025,0.57239798,0.00905266,0.72279039,0.24904645,0.00177046,0.24912340
-3.81490745,1.02567422,0.54982363,0.00873856,0.71205847,0.24066905,0.00165216,0.25316709
-3.80890445,0.99603127,0.52729009,0.00840199,0.69961260,0.23249599,0.00153115,0.25703854
-3.80290145,0.96665232,0.50532464,0.00804881,0.68577469,0.22475126,0.00140926,0.26080678
-3.79689845,0.93831156,0.48443272,0.00768492,0.67089639,0.21765111,0.00128818,0.26456130
-3.79089545,0.91175174,0.46508308,0.00731608,0.65534768,0.21139696,0.00116946,0.26840680
-3.78489245,0.88766069,0.44769438,0.00694776,0.63950492,0.20616869,0.00105444,0.27245719
-3.77888944,0.86664983,0.43262363,0.00658509,0.62373874,0.20211888,0.00094427,0.27682881
-3.77288644,0.84923485,0.42015668,0.00623268,0.60840205,0.19936763,0.00083990,0.28163338
-3.76688344,0.83581926,0.41050080,0.00589460,0.59381847,0.19799857,0.00074204,0.28697060
-3.76088044,0.82668098,0.40377961,0.00557427,0.58027154,0.19805566,0.00065119,0.29292104
-3.75487744,0.82196255,0.40003033,0.00527443,0.56799511,0.19954131,0.00056766,0.29953942
-3.74887444,0.82166513,0.39920344,0.00499714,0.55716516,0.20241555,0.00049157,0.30684882
-3.74287144,0.82564672,0.40116474,0.00474371,0.54789369,0.20659641,0.00042288,0.31483595
-3.73686843,0.83362475,0.40569970,0.00451477,0.54022461,0.21196167,0.00036142,0.32344806
-3.73086543,0.84518310,0.41252020,0.00431029,0.53413229,0.21835169,0.00030689,0.33259149
-3.72486243,0.85978363,0.42127332,0.00412957,0.52952259,0.22557359,0.00025891,0.34213214
-3.71885943,0.87678204,0.43155213,0.00397139,0.52623671,0.23340647,0.00021704,0.35189807
-3.71285643,0.89544757,0.44290822,0.00383402,0.52405754,0.24160770,0.00018080,0.36168394
-3.70685343,0.91498626,0.45486552,0.00371533,0.52271859,0.24992003,0.00014967,0.37125744
-3.70085043,0.93456680,0.46693523,0.00361290,0.52191491,0.25807942,0.00012313,0.38036727
-3.69484742,0.95334834,0.47863116,0.00352410,0.52131579,0.26582316,0.00010068,0.38875246
-3.68884442,0.97050906,0.48948521,0.00344622,0.52057854,0.27289821,0.00008182,0.39615258
-3.68284142,0.98527450,0.49906222,0.00337656,0.51936286,0.27906926,0.00006610,0.40231826
-3.67683842,0.99694446,0.50697388,0.00331254,0.51734501,0.28412639,0.00005308,0.40702171
-3.67083542,1.00491732,0.51289086,0.00325179,0.51423133,0.28789178,0.00004238,0.41006645
-3.66483242,1.00871074,0.51655300,0.00319222,0.50977022,0.29022542,0.00003364,0.41129603
-3.65882941,1.00797778,0.51777682,0.00313212,0.50376227,0.29102940,0.00002655,0.41060102
-3.65282641,1.00251772,0.51646023,0.00307015,0.49606790,0.29025071,0.00002084,0.40792413
-3.64682341,0.99228109,0.51258417,0.00300543,0.48661227,0.28788228,0.00001627,0.40326306
-3.64082041,0.97736872,0.50621106,0.00293751,0.47538729,0.28396235,0.00001263,0.39667100
-3.63481741,0.95802477,0.49748024,0.00286635,0.46245058,0.27857219,0.00000975,0.38825470
-3.62881441,0.93462426,0.48660045,0.00279233,0.44792173,0.27183213,0.00000749,0.37817031
-3.62281141,0.90765563,0.47383997,0.00271618,0.43197579,0.26389633,0.00000572,0.36661715
-3.61680840,0.87769927,0.45951458,0.00263891,0.41483479,0.25494630,0.00000435,0.35382971
-3.61080540,0.84540303,0.44397416,0.00256175,0.39675740,0.24518374,0.00000329,0.34006847
-3.60480240,0.81145597,0.42758849,0.00248607,0.37802762,0.23482273,0.00000248,0.32560973
-3.59879940,0.77656154,0.41073277,0.00241331,0.35894283,0.22408197,0.00000186,0.31073524
-3.59279640,0.74141156,0.39377379,0.00234490,0.33980203,0.21317713,0.00000139,0.29572200
-3.58679340,0.70666200,0.37705711,0.00228217,0.32089464,0.20231387,0.00000105,0.28083259
-3.58079040,0.67291179,0.36089596,0.00222632,0.30249056,0.19168161,0.00000080,0.26630677
-3.57478739,0.64068541,0.34556219,0.00217832,0.28483168,0.18144847,0.00000062,0.25235437
-3.56878439,0.61041985,0.33127970,0.00213896,0.26812541,0.17175752,0.00000051,0.23914996
-3.56278139,0.58245639,0.31822041,0.00210873,0.25254015,0.16272424,0.00000045,0.22682929
-3.55677839,0.55703732,0.30650296,0.00208792,0.23820303,0.15443555,0.00000044,0.21548776
-3.55077539,0.53430733,0.29619393,0.00207654,0.22519962,0.14695005,0.00000049,0.20518066
-3.54477239,0.51431934,0.28731140,0.00207440,0.21357569,0.14029957,0.00000061,0.19592519
-3.53876938,0.49704399,0.27983052,0.00208117,0.20334058,0.13449173,0.00000081,0.18770400
-3.53276638,0.48238224,0.27369068,0.00209636,0.19447194,0.12951336,0.00000111,0.18046996
-3.52676338,0.47018000,0.26880378,0.00211942,0.18692150,0.12533447,0.00000156,0.17415181
-3.52076038,0.46024395,0.26506301,0.00214979,0.18062133,0.12191262,0.00000219,0.16866042
-3.51475738,0.45235760,0.26235170,0.00218694,0.17549038,0.11919727,0.00000308,0.16389520
-3.50875438,0.44629664,0.26055174,0.00223042,0.17144070,0.11713395,0.00000431,0.15975036
-3.50275138,0.44184271,0.25955099,0.00227990,0.16838317,0.11566809,0.00000599,0.15612070
-3.49674837,0.43879504,0.25924944,0.00233517,0.16623233,0.11474807,0.00000829,0.15290673
-3.49074537,0.43697928,0.25956372,0.00239617,0.16491015,0.11432770,0.00001138,0.15001875
-3.48474237,0.43625327,0.26042983,0.00246299,0.16434858,0.11436773,0.00001552,0.14737992
-3.47873937,0.43650961,0.26180408,0.00253581,0.16449085,0.11483656,0.00002101,0.14492816
-3.47273637,0.43767505,0.26366213,0.00261489,0.16529146,0.11571006,0.00002825,0.14261684
-3.46673337,0.43970700,0.26599644,0.00270053,0.16671512,0.11697064,0.00003770,0.14041447
-3.46073037,0.44258757,0.26881237,0.00279296,0.16873467,0.11860565,0.00004996,0.13830331
-3.45472736,0.44631571,0.27212315,0.00289235,0.17132823,0.12060532,0.00006572,0.13627723
-3.44872436,0.45089810,0.27594427,0.00299866,0.17447598,0.12296034,0.00008584,0.13433898
-3.44272136,0.45633956,0.28028763,0.00311164,0.17815668,0.12565940,0.00011132,0.13249708
-3.43671836,0.46263364,0.28515594,0.00323074,0.18234432,0.12868680,0.00014332,0.13076253
-3.43071536,0.46975421,0.29053770,0.00335508,0.18700521,0.13202035,0.00018320,0.12914570
-3.42471236,0.47764854,0.29640325,0.00348342,0.19209561,0.13562974,0.00023250,0.12765348
-3.41870935,0.48623250,0.30270212,0.00361414,0.19756031,0.13947548,0.00029295,0.12628690
-3.41270635,0.49538818,0.30936183,0.00374528,0.20333209,0.14350862,0.00036646,0.12503945
-3.40670335,0.50496411,0.31628835,0.00387455,0.20933220,0.14767105,0.00045515,0.12389608
-3.40070035,0.51477815,0.32336821,0.00399939,0.21547198,0.15189670,0.00056125,0.12283292
-3.39469735,0.52462292,0.33047202,0.00411706,0.22165524,0.15611330,0.00068713,0.12181786
-3.38869435,0.53427327,0.33745936,0.00422472,0.22778163,0.16024475,0.00083523,0.12081176
-3.38269135,0.54349566,0.34418466,0.00431954,0.23375051,0.16421394,0.00100799,0.11977031
-3.37668834,0.55205858,0.35050373,0.00439884,0.23946526,0.16794588,0.00120780,0.11864632
-3.37068534,0.55974357,0.35628058,0.00446016,0.24483765,0.17137087,0.00143688,0.11739240
-3.36468234,0.56635617,0.36139415,0.00450143,0.24979220,0.17442763,0.00169724,0.11596374
-3.35867934,0.57173620,0.36574446,0.00452104,0.25427004,0.17706615,0.00199049,0.11432094
-3.35267634,0.57576673,0.36925808,0.00451795,0.25823228,0.17925019,0.00231782,0.11243261
-3.34667334,0.57838144,0.37189236,0.00449179,0.26166263,0.18095918,0.00267983,0.11027768
-3.34067034,0.57956993,0.37363852,0.00444287,0.26456907,0.18218956,0.00307642,0.10784729
-3.33466733,0.57938078,0.37452325,0.00437228,0.26698477,0.18295545,0.00350673,0.10514613
-3.32866433,0.57792249,0.37460904,0.00428185,0.26896790,0.18328872,0.00396905,0.10219324
-3.32266133,0.57536209,0.37399307,0.00417416,0.27060080,0.18323837,0.00446074,0.09902214
-3.31665833,0.57192187,0.37280511,0.00405251,0.27198826,0.18286945,0.00497822,0.09568038
-3.31065533,0.56787450,0.37120429,0.00392086,0.27325526,0.18226152,0.00551696,0.09222863
-3.30465233,0.56353669,0.36937528,0.00378374,0.27454428,0.18150676,0.00607154,0.08873908
-3.29864932,0.55926204,0.36752396,0.00364618,0.27601225,0.18070793,0.00663570,0.08529358
-3.29264632,0.55543315,0.36587278,0.00351361,0.27782740,0.17997617,0.00720250,0.08198134
-3.28664332,0.55245357,0.36465614,0.00339172,0.28016602,0.17942883,0.00776442,0.07889640
-3.28064032,0.55073961,0.36411582,0.00328636,0.28320930,0.17918729,0.00831361,0.07613497
-3.27463732,0.55071230,0.36449664,0.00320341,0.28714011,0.17937491,0.00884207,0.07379259
-3.26863432,0.55278951,0.36604221,0.00314865,0.29213999,0.18011509,0.00934189,0.07196141
-3.26263132,0.55737828,0.36899096,0.00312764,0.29838594,0.18152930,0.00980551,0.07072745
-3.25662831,0.56486720,0.37357224,0.00314558,0.30604735,0.18373527,0.01022595,0.07016798
-3.25062531,0.57561887,0.38000233,0.00320722,0.31528259,0.18684502,0.01059704,0.07034912
-3.24462231,0.58996220,0.38848050,0.00331667,0.32623551,0.19096293,0.01091362,0.07132360
-3.23861931,0.60818465,0.39918470,0.00347736,0.33903167,0.19618362,0.01117175,0.07312883
-3.23261631,0.63052422,0.41226716,0.00369191,0.35377424,0.20258969,0.01136877,0.07578525
-3.22661331,0.65716140,0.42784964,0.00396201,0.37053986,0.21024943,0.01150341,0.07929499
-3.22061031,0.68821125,0.44601867,0.00428837,0.38937426,0.21921432,0.01157583,0.08364105
-3.21460730,0.72371590,0.46682068,0.00467064,0.41028810,0.22951662,0.01158752,0.08878675
-3.20860430,0.76363786,0.49025752,0.00510738,0.43325317,0.24116708,0.01154129,0.09467583
-3.20260130,0.80785470,0.51628245,0.00559603,0.45819917,0.25415294,0.01144105,0.10123295
-3.19659830,0.85615550,0.54479709,0.00613297,0.48501149,0.26843630,0.01129169,0.10836487
-3.19059530,0.90823977,0.57564964,0.00671352,0.51353025,0.28395327,0.01109883,0.11596211
-3.18459230,0.96371924,0.60863459,0.00733208,0.54355087,0.30061376,0.01086859,0.12390129
-3.17858929,1.02212286,0.64349449,0.00798222,0.57482639,0.31830228,0.01060737,0.13204793
-3.17258629,1.08290529,0.67992364,0.00865691,0.60707177,0.33687976,0.01032160,0.14025986
-3.16658329,1.14545902,0.71757404,0.00934866,0.63997004,0.35618637,0.01001752,0.14839100
-3.16058029,1.20912967,0.75606343,0.01004981,0.67318036,0.37604543,0.00970100,0.15629543
-3.15457729,1.27323428,0.79498526,0.01075277,0.70634773,0.39626819,0.00937736,0.16383172
-3.14857429,1.33708183,0.83392027,0.01145031,0.73911398,0.41665936,0.00905125,0.17086720
-3.14257129,1.39999512,0.87244922,0.01213580,0.77112966,0.43702314,0.00872662,0.17728213
-3.13656828,1.46133300,0.91016611,0.01280353,0.80206626,0.45716941,0.00840664,0.18297346
-3.13056528,1.52051179,0.94669142,0.01344886,0.83162816,0.47691990,0.00809369,0.18785817
-3.12456228,1.57702481,0.98168449,0.01406849,0.85956379,0.49611376,0.00778948,0.19187583
-3.11855928,1.63045882,1.01485451,0.01466053,0.88567533,0.51461241,0.00749503,0.19499042
-3.11255628,1.68050643,1.04596949,0.01522459,0.90982647,0.53230329,0.00721083,0.19719123
-3.10655328,1.72697373,1.07486269,0.01576174,0.93194782,0.54910228,0.00693691,0.19849275
-3.10055028,1.76978260,1.10143609,0.01627445,0.95203961,0.56495461,0.00667294,0.19893363
-3.09454727,1.80896751,1.12566091,0.01676637,0.97017164,0.57983422,0.00641836,0.19857469
-3.08854427,1.84466693,1.14757488,0.01724209,0.98648032,0.59374163,0.00617249,0.19749611
-3.08254127,1.87710976,1.16727672,0.01770682,1.00116305,0.60670035,0.00593457,0.19579390
-3.07653827,1.90659765,1.18491788,0.01816602,1.01447025,0.61875217,0.00570385,0.19357581
-3.07053527,1.93348404,1.20069232,0.01862495,1.02669532,0.62995146,0.00547966,0.19095698
-3.06453227,1.95815122,1.21482473,0.01908828,1.03816315,0.64035904,0.00526140,0.18805538
-3.05852926,1.98098672,1.22755783,0.01955967,1.04921763,0.65003583,0.00504860,0.18498740
-3.05252626,2.00236025,1.23913966,0.02004140,1.06020874,0.65903673,0.00484089,0.18186365
-3.04652326,2.02260249,1.24981122,0.02053399,1.07147981,0.66740518,0.00463802,0.17878534
-3.04052026,2.04198685,1.25979531,0.02103606,1.08335539,0.67516858,0.00443980,0.17584114
-3.03451726,2.06071508,1.26928685,0.02154409,1.09613008,0.68233495,0.00424617,0.17310481
-3.02851426,2.07890728,1.27844528,0.02205242,1.11005877,0.68889103,0.00405710,0.17063364
-3.02251126,2.09659676,1.28738895,0.02255333,1.12534850,0.69480176,0.00387262,0.16846760
-3.01650825,2.11372973,1.29619187,0.02303723,1.14215188,0.70001133,0.00369283,0.16662929
-3.01050525,2.13016950,1.30488260,0.02349297,1.16056244,0.70444557,0.00351788,0.16512463
-3.00450225,2.14570488,1.31344510,0.02390820,1.18061157,0.70801555,0.00334799,0.16394412
-2.99849925,2.16006178,1.32182132,0.02426990,1.20226720,0.71062211,0.00318349,0.16306460
-2.99249625,2.17291751,1.32991524,0.02456488,1.22543403,0.71216110,0.00302482,0.16245135
-2.98649325,2.18391657,1.33759787,0.02478035,1.24995518,0.71252895,0.00287257,0.16206052
-2.98049025,2.19268725,1.34471303,0.02490447,1.27561529,0.71162820,0.00272753,0.16184158
-2.97448724,2.19885801,1.35108346,0.02492691,1.30214487,0.70937287,0.00259072,0.16173981
-2.96848424,2.20207303,1.35651713,0.02483931,1.32922592,0.70569311,0.00246340,0.16169867
-2.96248124,2.20200621,1.36081339,0.02463568,1.35649882,0.70053919,0.00234713,0.16166204
-2.95647824,2.19837329,1.36376902,0.02431275,1.38357041,0.69388450,0.00224379,0.16157622
-2.95047524,2.19094184,1.36518402,0.02387010,1.41002329,0.68572755,0.00215555,0.16139162
-2.94447224,2.17953889,1.36486706,0.02331030,1.43542624,0.67609288,0.00208494,0.16106429
-2.93846923,2.16405643,1.36264080,0.02263880,1.45934580,0.66503096,0.00203479,0.16055708
-2.93246623,2.14445485,1.35834696,0.02186384,1.48135860,0.65261718,0.00200822,0.15984064
-2.92646323,2.12076451,1.35185116,0.02099615,1.50106437,0.63895001,0.00200861,0.15889407
-2.92046023,2.09308575,1.34304770,0.02004858,1.51809931,0.62414852,0.00203952,0.15770549
-2.91445723,2.06158767,1.33186402,0.01903571,1.53214924,0.60834944,0.00210464,0.15627233
-2.90845423,2.02650571,1.31826493,0.01797336,1.54296215,0.59170391,0.00220771,0.15460141
-2.90245123,1.98813841,1.30225639,0.01687808,1.55035953,0.57437410,0.00235236,0.15270893
-2.89644822,1.94684338,1.28388866,0.01576668,1.55424603,0.55652983,0.00254207,0.15062023
-2.89044522,1.90303250,1.26325877,0.01465574,1.55461671,0.53834538,0.00277993,0.14836936
-2.88444222,1.85716657,1.24051191,0.01356114,1.55156164,0.51999647,0.00306861,0.14599851
-2.87843922,1.80974913,1.21584170,0.01249774,1.54526727,0.50165763,0.00341009,0.14355728
-2.87243622,1.76131986,1.18948922,0.01147902,1.53601449,0.48349990,0.00380558,0.14110172
-2.86643322,1.71244717,1.16174067,0.01051688,1.52417323,0.46568901,0.00425534,0.13869326
-2.86043022,1.66372053,1.13292369,0.00962146,1.51019384,0.44838390,0.00475853,0.13639753
-2.85442721,1.61574230,1.10340248,0.00880109,1.49459552,0.43173582,0.00531309,0.13428307
-2.84842421,1.56911962,1.07357181,0.00806231,1.47795236,0.41588779,0.00591565,0.13241998
-2.84242121,1.52445642,1.04385028,0.00740993,1.46087756,0.40097453,0.00656145,0.13087871
-2.83641821,1.48234601,1.01467314,0.00684719,1.44400682,0.38712292,0.00724431,0.12972875
-2.83041521,1.44336450,0.98648489,0.00637598,1.42798155,0.37445279,0.00795669,0.12903765
-2.82441221,1.40806546,0.95973222,0.00599700,1.41343279,0.36307811,0.00868973,0.12887013
-2.81840920,1.37697595,0.93485746,0.00571010,1.40096672,0.35310856,0.00943339,0.12928752
-2.81240620,1.35059415,0.91229286,0.00551450,1.39115230,0.34465126,0.01017666,0.13034738
-2.80640320,1.32938858,0.89245589,0.00540905,1.38451145,0.33781268,0.01090778,0.13210349
-2.80040020,1.31379872,0.87574564,0.00539248,1.38151229,0.33270052,0.01161453,0.13460604
-2.79439720,1.30423676,0.86254019,0.00546361,1.38256513,0.32942539,0.01228457,0.13790206
-2.78839420,1.30108994,0.85319488,0.00562153,1.38802122,0.32810209,0.01290576,0.14203592
-2.78239120,1.30472295,0.84804109,0.00586566,1.39817367,0.32885034,0.01346655,0.14704993
-2.77638819,1.31547950,0.84738525,0.00619589,1.41325995,0.33179468,0.01395635,0.15298471
-2.77038519,1.33368251,0.85150753,0.00661252,1.43346521,0.33706337,0.01436584,0.15987950
-2.76438219,1.35963199,0.86065986,0.00711619,1.45892543,0.34478612,0.01468728,0.16777199
-2.75837919,1.39359999,0.87506282,0.00770780,1.48972974,0.35509061,0.01491479,0.17669773
-2.75237619,1.43582230,0.89490101,0.00838825,1.52592104,0.36809764,0.01504454,0.18668901
-2.74637319,1.48648639,0.92031675,0.00915826,1.56749437,0.38391498,0.01507483,0.19777310
-2.74037019,1.54571588,0.95140199,0.01001806,1.61439260,0.40263016,0.01500620,0.20996995
-2.73436718,1.61355178,0.98818860,0.01096707,1.66649957,0.42430225,0.01484134,0.22328922
-2.72836418,1.68993132,1.03063735,0.01200364,1.72363064,0.44895315,0.01458499,0.23772699
-2.72236118,1.77466535,1.07862613,0.01312465,1.78552156,0.47655863,0.01424376,0.25326205
-2.71635818,1.86741573,1.13193811,0.01432533,1.85181616,0.50703972,0.01382585,0.26985220
-2.71035518,1.96767433,1.19025071,0.01559893,1.92205433,0.54025503,0.01334078,0.28743057
-2.70435218,2.07474527,1.25312640,0.01693661,1.99566131,0.57599438,0.01279904,0.30590251
-2.69834917,2.18773218,1.32000628,0.01832734,2.07193983,0.61397447,0.01221171,0.32514305
-2.69234617,2.30553222,1.39020738,0.01975787,2.15006637,0.65383702,0.01159013,0.34499537
-2.68634317,2.42683817,1.46292456,0.02121287,2.22909285,0.69514971,0.01094554,0.36527056
-2.68034017,2.55014965,1.53723775,0.02267514,2.30795459,0.73741032,0.01028878,0.38574866
-2.67433717,2.67379421,1.61212476,0.02412593,2.38548530,0.78005418,0.00962998,0.40618128
-2.66833417,2.79595826,1.68647988,0.02554536,2.46043921,0.82246480,0.00897839,0.42629586
-2.66233117,2.91472741,1.75913799,0.02691292,2.53152020,0.86398758,0.00834216,0.44580142
-2.65632816,3.02813511,1.82890364,0.02820804,2.59741701,0.90394623,0.00772828,0.46439567
-2.65032516,3.13421792,1.89458404,0.02941071,2.65684353,0.94166115,0.00714251,0.48177343
-2.64432216,3.23107540,1.95502485,0.03050213,2.70858231,0.97646941,0.00658940,0.49763582
-2.63831916,3.31693191,2.00914728,0.03146526,2.75152957,1.00774513,0.00607234,0.51170004
-2.63231616,3.39019776,2.05598481,0.03228547,2.78473932,1.03491978,0.00559369,0.52370917
-2.62631316,3.44952674,2.09471788,0.03295099,2.80746453,1.05750120,0.00515486,0.53344169
-2.62031016,3.49386740,2.12470487,0.03345333,2.81919301,1.07509073,0.00475652,0.54072013
-2.61430715,3.52250534,2.14550786,0.03378757,2.81967605,1.08739750,0.00439874,0.54541858
-2.60830415,3.53509475,2.15691184,0.03395253,2.80894824,1.09424935,0.00408113,0.54746855
-2.60230115,3.53167721,2.15893637,0.03395080,2.78733706,1.09559982,0.00380302,0.54686299
