energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-3.20860430,0.70846596,0.00008000,0.01004154,0.16914151,0.27500419,0.07935548,0.29394675,0.23074367,0.00000000
-3.20260130,0.66801991,0.00007152,0.00972797,0.15896130,0.26788245,0.07265495,0.27202451,0.21313300,0.00000000
-3.19659830,0.63070760,0.00006575,0.00950557,0.14960333,0.26203877,0.06660539,0.25151104,0.19607247,0.00000000
-3.19059530,0.59677686,0.00006250,0.00936637,0.14109049,0.25751112,0.06123092,0.23255804,0.17972827,0.00000000
-3.18459230,0.56647025,0.00006164,0.00930480,0.13344506,0.25434636,0.05655369,0.21530702,0.16425039,0.00000000
-3.17858929,0.54002062,0.00006303,0.00931786,0.12668827,0.25259874,0.05259335,0.19988726,0.14976991,0.00000000
-3.17258629,0.51764620,0.00006655,0.00940513,0.12083955,0.25232760,0.04936643,0.18641394,0.13639696,0.00000000
-3.16658329,0.49954550,0.00007212,0.00956865,0.11591579,0.25359422,0.04688572,0.17498664,0.12421952,0.00000000
-3.16058029,0.48589214,0.00007965,0.00981281,0.11193055,0.25645806,0.04515969,0.16568819,0.11330294,0.00000000
-3.15457729,0.47682981,0.00008905,0.01014412,0.10889316,0.26097268,0.04419191,0.15858376,0.10369016,0.00000000
-3.14857429,0.47246764,0.00010025,0.01057092,0.10680802,0.26718142,0.04398052,0.15372039,0.09540254,0.00000000
-3.14257129,0.47287604,0.00011315,0.01110304,0.10567390,0.27511333,0.04451778,0.15112666,0.08844116,0.00000000
-3.13656828,0.47808331,0.00012768,0.01175146,0.10548342,0.28477942,0.04578970,0.15081278,0.08278855,0.00000000
-3.13056528,0.48807315,0.00014370,0.01252791,0.10622280,0.29616956,0.04777572,0.15277075,0.07841075,0.00000000
-3.12456228,0.50278323,0.00016109,0.01344444,0.10787164,0.30925027,0.05044863,0.15697485,0.07525944,0.00000000
-3.11855928,0.52210485,0.00017970,0.01451303,0.11040313,0.32396350,0.05377445,0.16338223,0.07327434,0.00000000
-3.11255628,0.54588395,0.00019935,0.01574518,0.11378434,0.34022658,0.05771263,0.17193377,0.07238543,0.00000000
-3.10655328,0.57392332,0.00021984,0.01715145,0.11797679,0.35793335,0.06221628,0.18255494,0.07251528,0.00000000
-3.10055028,0.60598601,0.00024094,0.01874110,0.12293722,0.37695650,0.06723265,0.19515701,0.07358120,0.00000000
-3.09454727,0.64180000,0.00026242,0.02052165,0.12861845,0.39715093,0.07270375,0.20963824,0.07549728,0.00000000
-3.08854427,0.68106367,0.00028401,0.02249855,0.13497039,0.41835810,0.07856716,0.22588526,0.07817623,0.00000000
-3.08254127,0.72345224,0.00030547,0.02467473,0.14194111,0.44041106,0.08475694,0.24377456,0.08153108,0.00000000
-3.07653827,0.76862460,0.00032654,0.02705034,0.14947783,0.46314000,0.09120477,0.26317409,0.08547667,0.00000000
-3.07053527,0.81623047,0.00034697,0.02962235,0.15752791,0.48637789,0.09784109,0.28394484,0.08993094,0.00000000
-3.06453227,0.86591755,0.00036653,0.03238433,0.16603967,0.50996615,0.10459643,0.30594258,0.09481604,0.00000000
-3.05852926,0.91733836,0.00038503,0.03532616,0.17496311,0.53375983,0.11140267,0.32901945,0.10005919,0.00000000
-3.05252626,0.97015656,0.00040232,0.03843390,0.18425038,0.55763229,0.11819437,0.35302568,0.10559346,0.00000000
-3.04652326,1.02405258,0.00041830,0.04168966,0.19385613,0.58147895,0.12491002,0.37781116,0.11135824,0.00000000
-3.04052026,1.07872840,0.00043291,0.04507161,0.20373758,0.60522024,0.13149322,0.40322697,0.11729963,0.00000000
-3.03451726,1.13391148,0.00044617,0.04855408,0.21385451,0.62880342,0.13789378,0.42912690,0.12337061,0.00000000
-3.02851426,1.18935775,0.00045815,0.05210780,0.22416913,0.65220343,0.14406863,0.45536883,0.12953115,0.00000000
-3.02251126,1.24485386,0.00046898,0.05570026,0.23464578,0.67542279,0.14998259,0.48181612,0.13574809,0.00000000
-3.01650825,1.30021870,0.00047886,0.05929626,0.24525073,0.69849064,0.15560905,0.50833893,0.14199504,0.00000000
-3.01050525,1.35530447,0.00048802,0.06285852,0.25595195,0.72146115,0.16093040,0.53481561,0.14825210,0.00000000
-3.00450225,1.40999739,0.00049676,0.06634851,0.26671899,0.74441132,0.16593841,0.56113395,0.15450564,0.00000000
-2.99849925,1.46421823,0.00050540,0.06972737,0.27752299,0.76743864,0.17063437,0.58719257,0.16074794,0.00000000
-2.99249625,1.51792283,0.00051427,0.07295692,0.28833688,0.79065854,0.17502924,0.61290227,0.16697696,0.00000000
-2.98649325,1.57110274,0.00052371,0.07600070,0.29913573,0.81420198,0.17914356,0.63818734,0.17319600,0.00000000
-2.98049025,1.62378588,0.00053405,0.07882509,0.30989731,0.83821322,0.18300741,0.66298684,0.17941345,0.00000000
-2.97448724,1.67603734,0.00054559,0.08140037,0.32060275,0.86284794,0.18666013,0.68725577,0.18564256,0.00000000
-2.96848424,1.72796011,0.00055859,0.08370163,0.33123741,0.88827168,0.19015012,0.71096596,0.19190116,0.00000000
-2.96248124,1.77969561,0.00057326,0.08570964,0.34179172,0.91465868,0.19353434,0.73410686,0.19821143,0.00000000
-2.95647824,1.83142385,0.00058973,0.08741150,0.35226215,0.94219101,0.19687786,0.75668576,0.20459962,0.00000000
-2.95047524,1.88336290,0.00060807,0.08880102,0.36265204,0.97105789,0.20025314,0.77872771,0.21109565,0.00000000
-2.94447224,1.93576746,0.00062826,0.08987888,0.37297241,1.00145512,0.20373917,0.80027481,0.21773270,0.00000000
-2.93846923,1.98892630,0.00065022,0.09065256,0.38324253,1.03358440,0.20742034,0.82138498,0.22454655,0.00000000
-2.93246623,2.04315838,0.00067378,0.09113586,0.39349044,1.06765243,0.21138516,0.84213009,0.23157484,0.00000000
-2.92646323,2.09880738,0.00069871,0.09134829,0.40375304,1.10386954,0.21572455,0.86259348,0.23885603,0.00000000
-2.92046023,2.15623480,0.00072471,0.09131415,0.41407608,1.14244778,0.22052995,0.88286687,0.24642826,0.00000000
-2.91445723,2.21581131,0.00075144,0.09106146,0.42451376,1.18359819,0.22589111,0.90304686,0.25432790,0.00000000
-2.90845423,2.27790675,0.00077852,0.09062066,0.43512812,1.22752726,0.23189358,0.92323094,0.26258788,0.00000000
-2.90245123,2.34287872,0.00080558,0.09002338,0.44598800,1.27443250,0.23861605,0.94351330,0.27123598,0.00000000
-2.89644822,2.41106017,0.00083221,0.08930108,0.45716788,1.32449688,0.24612745,0.96398054,0.28029281,0.00000000
-2.89044522,2.48274618,0.00085804,0.08848384,0.46874621,1.37788248,0.25448406,0.98470747,0.28976988,0.00000000
-2.88444222,2.55818053,0.00088273,0.08759920,0.48080366,1.43472320,0.26372660,1.00575311,0.29966766,0.00000000
-2.87843922,2.63754223,0.00090596,0.08667130,0.49342088,1.49511673,0.27387755,1.02715725,0.30997370,0.00000000
-2.87243622,2.72093274,0.00092750,0.08572014,0.50667620,1.55911603,0.28493869,1.04893748,0.32066111,0.00000000
-2.86643322,2.80836423,0.00094713,0.08476121,0.52064294,1.62672060,0.29688914,1.07108703,0.33168722,0.00000000
-2.86043022,2.89974943,0.00096474,0.08380533,0.53538661,1.69786777,0.30968393,1.09357343,0.34299283,0.00000000
-2.85442721,2.99489343,0.00098025,0.08285879,0.55096193,1.77242451,0.32325324,1.11633811,0.35450191,0.00000000
-2.84842421,3.09348804,0.00099365,0.08192377,0.56740984,1.85018007,0.33750246,1.13929685,0.36612193,0.00000000
-2.84242121,3.19510887,0.00100498,0.08099893,0.58475443,1.93083999,0.35231299,1.16234134,0.37774482,0.00000000
-2.83641821,3.29921549,0.00101433,0.08008026,0.60300005,2.01402176,0.36754399,1.18534141,0.38924872,0.00000000
-2.83041521,3.40515493,0.00102181,0.07916196,0.62212867,2.09925260,0.38303493,1.20814824,0.40050026,0.00000000
-2.82441221,3.51216848,0.00102756,0.07823743,0.64209755,2.18596981,0.39860897,1.23059816,0.41135755,0.00000000
-2.81840920,3.61940178,0.00103174,0.07730021,0.66283740,2.27352368,0.41407693,1.25251697,0.42167374,0.00000000
-2.81240620,3.72591814,0.00103449,0.07634488,0.68425122,2.36118344,0.42924196,1.27372472,0.43130091,0.00000000
-2.80640320,3.83071467,0.00103595,0.07536782,0.70621379,2.44814611,0.44390448,1.29404060,0.44009437,0.00000000
-2.80040020,3.93274097,0.00103623,0.07436782,0.72857204,2.53354826,0.45786737,1.31328787,0.44791698,0.00000000
-2.79439720,4.03091979,0.00103542,0.07334640,0.75114625,2.61648046,0.47094113,1.33129868,0.45464349,0.00000000
-2.78839420,4.12416911,0.00103356,0.07230804,0.77373223,2.69600410,0.48294882,1.34791852,0.46016455,0.00000000
-2.78239120,4.21142507,0.00103068,0.07126006,0.79610433,2.77117019,0.49373057,1.36301023,0.46439046,0.00000000
-2.77638819,4.29166492,0.00102675,0.07021236,0.81801940,2.84103946,0.50314749,1.37645741,0.46725415,0.00000000
-2.77038519,4.36392948,0.00102172,0.06917693,0.83922141,2.90470328,0.51108486,1.38816714,0.46871355,0.00000000
-2.76438219,4.42734423,0.00101552,0.06816719,0.85944679,2.96130464,0.51745443,1.39807193,0.46875315,0.00000000
-2.75837919,4.48113854,0.00100805,0.06719726,0.87843018,3.01005849,0.52219581,1.40613083,0.46738456,0.00000000
-2.75237619,4.52466237,0.00099919,0.06628115,0.89591053,3.05027076,0.52527694,1.41232975,0.46464625,0.00000000
-2.74637319,4.55739998,0.00098883,0.06543189,0.91163720,3.08135546,0.52669360,1.41668083,0.46060226,0.00000000
-2.74037019,4.57898024,0.00097688,0.06466074,0.92537607,3.10284916,0.52646817,1.41922109,0.45534017,0.00000000
-2.73436718,4.58918333,0.00096325,0.06397653,0.93691522,3.11442260,0.52464760,1.42001023,0.44896814,0.00000000
-2.72836418,4.58794358,0.00094787,0.06338501,0.94607019,3.11588878,0.52130076,1.41912779,0.44161143,0.00000000
-2.72236118,4.57534861,0.00093072,0.06288843,0.95268863,3.10720757,0.51651543,1.41666963,0.43340833,0.00000000
-2.71635818,4.55163479,0.00091183,0.06248535,0.95665413,3.08848672,0.51039494,1.41274394,0.42450577,0.00000000
-2.71035518,4.51717936,0.00089125,0.06217050,0.95788926,3.05997921,0.50305472,1.40746689,0.41505480,0.00000000
-2.70435218,4.47248954,0.00086911,0.06193494,0.95635777,3.02207733,0.49461884,1.40095804,0.40520604,0.00000000
-2.69834917,4.41818921,0.00084557,0.06176636,0.95206580,2.97530374,0.48521675,1.39333572,0.39510532,0.00000000
-2.69234617,4.35500367,0.00082085,0.06164952,0.94506234,2.92029993,0.47498022,1.38471249,0.38488974,0.00000000
-2.68634317,4.28374309,0.00079521,0.06156683,0.93543886,2.85781272,0.46404069,1.37519099,0.37468415,0.00000000
-2.68034017,4.20528534,0.00076895,0.06149902,0.92332813,2.78867915,0.45252685,1.36486020,0.36459828,0.00000000
-2.67433717,4.12055881,0.00074241,0.06142589,0.90890246,2.71381058,0.44056284,1.35379248,0.35472458,0.00000000
-2.66833417,4.03052574,0.00071596,0.06132700,0.89237127,2.63417630,0.42826662,1.34204129,0.34513677,0.00000000
-2.66233117,3.93616663,0.00068996,0.06118245,0.87397824,2.55078732,0.41574885,1.32964002,0.33588925,0.00000000
-2.65632816,3.83846605,0.00066480,0.06097350,0.85399786,2.46468069,0.40311211,1.31660173,0.32701722,0.00000000
-2.65032516,3.73840016,0.00064083,0.06068323,0.83273169,2.37690461,0.39045028,1.30292005,0.31853753,0.00000000
-2.64432216,3.63692601,0.00061842,0.06029697,0.81050407,2.28850459,0.37784828,1.28857104,0.31045023,0.00000000
-2.63831916,3.53497256,0.00059786,0.05980274,0.78765755,2.20051073,0.36538192,1.27351610,0.30274065,0.00000000
-2.63231616,3.43343333,0.00057942,0.05919148,0.76454787,2.11392602,0.35311791,1.25770567,0.29538190,0.00000000
-2.62631316,3.33316035,0.00056331,0.05845720,0.74153848,2.02971563,0.34111392,1.24108354,0.28833770,0.00000000
-2.62031016,3.23495900,0.00054967,0.05759699,0.71899477,1.94879693,0.32941879,1.22359163,0.28156537,0.00000000
-2.61430715,3.13958343,0.00053859,0.05661094,0.69727785,1.87202999,0.31807264,1.20517491,0.27501880,0.00000000
-2.60830415,3.04773206,0.00053005,0.05550198,0.67673794,1.80020842,0.30710718,1.18578610,0.26865135,0.00000000
-2.60230115,2.96004283,0.00052400,0.05427560,0.65770763,1.73405026,0.29654597,1.16539008,0.26241846,0.00000000
-2.59629815,2.87708794,0.00052027,0.05293956,0.64049491,1.67418883,0.28640469,1.14396764,0.25627994,0.00000000
-2.59029515,2.79936782,0.00051865,0.05150351,0.62537622,1.62116350,0.27669158,1.12151827,0.25020176,0.00000000
-2.58429215,2.72730455,0.00051886,0.04997867,0.61258977,1.57541050,0.26740787,1.09806215,0.24415744,0.00000000
-2.57828914,2.66123457,0.00052054,0.04837740,0.60232923,1.53725395,0.25854832,1.07364082,0.23812886,0.00000000
-2.57228614,2.60140130,0.00052333,0.04671290,0.59473823,1.50689749,0.25010185,1.04831693,0.23210655,0.00000000
-2.56628314,2.54794793,0.00052678,0.04499883,0.58990571,1.48441696,0.24205232,1.02217287,0.22608957,0.00000000
-2.56028014,2.50091109,0.00053048,0.04324901,0.58786259,1.46975458,0.23437932,0.99530843,0.22008488,0.00000000
-2.55427714,2.46021592,0.00053398,0.04147717,0.58857983,1.46271543,0.22705911,0.96783780,0.21410641,0.00000000
-2.54827414,2.42567340,0.00053683,0.03969673,0.59196830,1.46296658,0.22006564,0.93988595,0.20817381,0.00000000
-2.54227114,2.39698038,0.00053864,0.03792057,0.59788026,1.47003952,0.21337153,0.91158481,0.20231115,0.00000000
-2.53626813,2.37372301,0.00053903,0.03616096,0.60611291,1.48333642,0.20694918,0.88306935,0.19654538,0.00000000
-2.53026513,2.35538399,0.00053768,0.03442940,0.61641376,1.50214030,0.20077172,0.85447396,0.19090492,0.00000000
-2.52426213,2.34135369,0.00053433,0.03273657,0.62848772,1.52562941,0.19481406,0.82592928,0.18541834,0.00000000
-2.51825913,2.33094544,0.00052879,0.03109231,0.64200592,1.55289568,0.18905374,0.79755960,0.18011311,0.00000000
-2.51225613,2.32341450,0.00052093,0.02950557,0.65661581,1.58296690,0.18347171,0.76948120,0.17501469,0.00000000
-2.50625313,2.31798045,0.00051071,0.02798443,0.67195224,1.61483207,0.17805300,0.74180143,0.17014576,0.00000000
-2.50025013,2.31385224,0.00049816,0.02653614,0.68764921,1.64746923,0.17278720,0.71461882,0.16552572,0.00000000
-2.49424712,2.31025511,0.00048339,0.02516713,0.70335174,1.67987484,0.16766881,0.68802399,0.16117049,0.00000000
-2.48824412,2.30645822,0.00046657,0.02388304,0.71872748,1.71109363,0.16269747,0.66210143,0.15709246,0.00000000
-2.48224112,2.30180215,0.00044793,0.02268878,0.73347756,1.74024777,0.15787798,0.63693189,0.15330068,0.00000000
-2.47623812,2.29572487,0.00042777,0.02158857,0.74734626,1.76656426,0.15322024,0.61259531,0.14980119,0.00000000
-2.47023512,2.28778520,0.00040642,0.02058601,0.76012917,1.78939941,0.14873907,0.58917396,0.14659751,0.00000000
-2.46423212,2.27768276,0.00038424,0.01968406,0.77167940,1.80825936,0.14445394,0.56675577,0.14369108,0.00000000
-2.45822911,2.26527332,0.00036163,0.01888517,0.78191178,1.82281582,0.14038857,0.54543734,0.14108188,0.00000000
-2.45222611,2.25057901,0.00033897,0.01819128,0.79080474,1.83291635,0.13657056,0.52532666,0.13876893,0.00000000
-2.44622311,2.23379278,0.00031667,0.01760383,0.79839995,1.83858874,0.13303088,0.50654519,0.13675075,0.00000000
-2.44022011,2.21527681,0.00029513,0.01712384,0.80479969,1.84003933,0.12980335,0.48922908,0.13502584,0.00000000
-2.43421711,2.19555479,0.00027470,0.01675193,0.81016214,1.83764530,0.12692413,0.47352950,0.13359295,0.00000000
-2.42821411,2.17529833,0.00025575,0.01648829,0.81469467,1.83194119,0.12443105,0.45961187,0.13245139,0.00000000
-2.42221111,2.15530782,0.00023858,0.01633274,0.81864570,1.82360033,0.12236297,0.44765391,0.13160109,0.00000000
-2.41620810,2.13648833,0.00022347,0.01628467,0.82229505,1.81341164,0.12075907,0.43784255,0.13104273,0.00000000
-2.41020510,2.11982142,0.00021066,0.01634305,0.82594351,1.80225290,0.11965803,0.43036973,0.13077760,0.00000000
-2.40420210,2.10633361,0.00020035,0.01650638,0.82990173,1.79106122,0.11909718,0.42542710,0.13080755,0.00000000
-2.39819910,2.09706258,0.00019268,0.01677263,0.83447903,1.78080191,0.11911148,0.42319990,0.13113469,0.00000000
-2.39219610,2.09302217,0.00018776,0.01713921,0.83997221,1.77243662,0.11973255,0.42386003,0.13176117,0.00000000
-2.38619310,2.09516726,0.00018564,0.01760283,0.84665500,1.76689185,0.12098750,0.42755875,0.13268876,0.00000000
-2.38019010,2.10435953,0.00018632,0.01815949,0.85476816,1.76502876,0.12289776,0.43441910,0.13391853,0.00000000
-2.37418709,2.12133528,0.00018977,0.01880439,0.86451079,1.76761511,0.12547788,0.44452844,0.13545030,0.00000000
-2.36818409,2.14667620,0.00019591,0.01953182,0.87603278,1.77530019,0.12873433,0.45793145,0.13728222,0.00000000
-2.36218109,2.18078403,0.00020460,0.02033513,0.88942882,1.78859326,0.13266435,0.47462373,0.13941022,0.00000000
-2.35617809,2.22385993,0.00021568,0.02120672,0.90473404,1.80784629,0.13725486,0.49454657,0.14182744,0.00000000
-2.35017509,2.27588933,0.00022893,0.02213799,0.92192136,1.83324118,0.14248160,0.51758293,0.14452373,0.00000000
-2.34417209,2.33663267,0.00024412,0.02311938,0.94090073,1.86478197,0.14830838,0.54355504,0.14748511,0.00000000
-2.33816908,2.40562266,0.00026096,0.02414046,0.96152023,1.90229217,0.15468665,0.57222370,0.15069322,0.00000000
-2.33216608,2.48216815,0.00027914,0.02519003,0.98356904,1.94541732,0.16155538,0.60328957,0.15412489,0.00000000
-2.32616308,2.56536486,0.00029833,0.02625626,1.00678232,1.99363281,0.16884122,0.63639626,0.15775179,0.00000000
-2.32016008,2.65411272,0.00031819,0.02732692,1.03084787,2.04625671,0.17645915,0.67113557,0.16154011,0.00000000
-2.31415708,2.74713972,0.00033834,0.02838961,1.05541444,2.10246746,0.18431345,0.70705446,0.16545044,0.00000000
-2.30815408,2.84303155,0.00035844,0.02943203,1.08010153,2.16132601,0.19229908,0.74366383,0.16943779,0.00000000
-2.30215108,2.94026661,0.00037811,0.03044231,1.10451044,2.22180183,0.20030351,0.78044873,0.17345177,0.00000000
-2.29614807,3.03725519,0.00039701,0.03140933,1.12823633,2.28280219,0.20820888,0.81687987,0.17743699,0.00000000
-2.29014507,3.13238198,0.00041481,0.03232299,1.15088084,2.34320395,0.21589442,0.85242586,0.18133366,0.00000000
-2.28414207,3.22405057,0.00043122,0.03317461,1.17206500,2.40188688,0.22323927,0.88656606,0.18507842,0.00000000
-2.27813907,3.31072840,0.00044598,0.03395716,1.19144186,2.45776753,0.23012530,0.91880339,0.18860535,0.00000000
-2.27213607,3.39099102,0.00045887,0.03466550,1.20870855,2.50983258,0.23644017,0.94867677,0.19184725,0.00000000
-2.26613307,3.46356369,0.00046973,0.03529665,1.22361708,2.55717045,0.24208025,0.97577287,0.19473702,0.00000000
-2.26013007,3.52735915,0.00047847,0.03584981,1.23598363,2.59900000,0.24695351,0.99973649,0.19720920,0.00000000
-2.25412706,3.58150983,0.00048504,0.03632653,1.24569576,2.63469528,0.25098215,1.02027951,0.19920166,0.00000000
-2.24812406,3.62539335,0.00048946,0.03673059,1.25271709,2.66380511,0.25410486,1.03718789,0.20065725,0.00000000
-2.24212106,3.65865004,0.00049182,0.03706795,1.25708940,2.68606672,0.25627870,1.05032653,0.20152551,0.00000000
-2.23611806,3.68119166,0.00049229,0.03734652,1.25893156,2.70141260,0.25748047,1.05964181,0.20176423,0.00000000
-2.23011506,3.69320080,0.00049106,0.03757587,1.25843558,2.70997016,0.25770748,1.06516162,0.20134093,0.00000000
-2.22411206,3.69512067,0.00048842,0.03776692,1.25585944,2.71205405,0.25697768,1.06699310,0.20023409,0.00000000
-2.21810905,3.68763563,0.00048467,0.03793148,1.25151720,2.70815108,0.25532926,1.06531782,0.19843411,0.00000000
-2.21210605,3.67164297,0.00048018,0.03808180,1.24576645,2.69889847,0.25281943,1.06038486,0.19594399,0.00000000
-2.20610305,3.64821705,0.00047534,0.03823006,1.23899378,2.68505611,0.24952283,1.05250189,0.19277956,0.00000000
-2.20010005,3.61856720,0.00047056,0.03838791,1.23159864,2.66747392,0.24552918,1.04202462,0.18896952,0.00000000
-2.19409705,3.58399115,0.00046625,0.03856592,1.22397652,2.64705589,0.24094067,1.02934498,0.18455484,0.00000000
-2.18809405,3.54582599,0.00046285,0.03877317,1.21650203,2.62472232,0.23586888,1.01487854,0.17958804,0.00000000
-2.18209105,3.50539890,0.00046075,0.03901684,1.20951280,2.60137211,0.23043152,0.99905154,0.17413198,0.00000000
-2.17608804,3.46397981,0.00046035,0.03930189,1.20329505,2.57784695,0.22474906,0.98228817,0.16825839,0.00000000
-2.17008504,3.42273824,0.00046200,0.03963084,1.19807146,2.55489911,0.21894148,0.96499839,0.16204622,0.00000000
-2.16408204,3.38270631,0.00046600,0.04000369,1.19399222,2.53316463,0.21312508,0.94756691,0.15557978,0.00000000
-2.15807904,3.34474960,0.00047262,0.04041787,1.19112958,2.51314315,0.20740971,0.93034363,0.14894688,0.00000000
-2.15207604,3.30954716,0.00048206,0.04086846,1.18947648,2.49518536,0.20189632,0.91363586,0.14223689,0.00000000
-2.14607304,3.27758146,0.00049447,0.04134835,1.18894919,2.47948892,0.19667509,0.89770257,0.13553902,0.00000000
-2.14007004,3.24913859,0.00050993,0.04184868,1.18939411,2.46610268,0.19182403,0.88275074,0.12894067,0.00000000
-2.13406703,3.22431832,0.00052843,0.04235924,1.19059823,2.45493901,0.18740824,0.86893399,0.12252608,0.00000000
-2.12806403,3.20305317,0.00054993,0.04286902,1.19230282,2.44579338,0.18347968,0.85635311,0.11637520,0.00000000
-2.12206103,3.18513515,0.00057429,0.04336675,1.19421960,2.43836995,0.18007758,0.84505864,0.11056296,0.00000000
-2.11605803,3.17024832,0.00060131,0.04384152,1.19604847,2.43231137,0.17722925,0.83505496,0.10515876,0.00000000
-2.11005503,3.15800501,0.00063073,0.04428331,1.19749583,2.42723115,0.17495133,0.82630573,0.10022632,0.00000000
-2.10405203,3.14798354,0.00066221,0.04468352,1.19829237,2.42274635,0.17325140,0.81874022,0.09582379,0.00000000
-2.09804902,3.13976492,0.00069539,0.04503542,1.19820934,2.41850866,0.17212972,0.81226023,0.09200410,0.00000000
-2.09204602,3.13296642,0.00072983,0.04533450,1.19707228,2.41423186,0.17158111,0.80674706,0.08881543,0.00000000
-2.08604302,3.12727004,0.00076505,0.04557866,1.19477148,2.40971403,0.17159674,0.80206843,0.08630181,0.00000000
-2.08004002,3.12244419,0.00080057,0.04576836,1.19126838,2.40485311,0.17216588,0.79808481,0.08450372,0.00000000
-2.07403702,3.11835761,0.00083586,0.04590656,1.18659768,2.39965496,0.17327732,0.79465512,0.08345867,0.00000000
-2.06803402,3.11498468,0.00087039,0.04599855,1.18086484,2.39423333,0.17492057,0.79164153,0.08320165,0.00000000
-2.06203102,3.11240234,0.00090364,0.04605169,1.17423938,2.38880212,0.17708668,0.78891332,0.08376533,0.00000000
-2.05602801,3.11077889,0.00093510,0.04607505,1.16694405,2.38366011,0.17976862,0.78634984,0.08518017,0.00000000
-2.05002501,3.11035569,0.00096430,0.04607889,1.15924079,2.37916952,0.18296137,0.78384252,0.08747413,0.00000000
-2.04402201,3.11142330,0.00099082,0.04607422,1.15141415,2.37572962,0.18666155,0.78129612,0.09067221,0.00000000
-2.03801901,3.11429345,0.00101429,0.04607222,1.14375328,2.37374713,0.19086669,0.77862932,0.09479562,0.00000000
-2.03201601,3.11926905,0.00103442,0.04608374,1.13653336,2.37360524,0.19557425,0.77577481,0.09986077,0.00000000
-2.02601301,3.12661400,0.00105098,0.04611878,1.12999782,2.37563318,0.20078031,0.77267906,0.10587798,0.00000000
-2.02001001,3.13652470,0.00106387,0.04618606,1.12434215,2.38007824,0.20647822,0.76930183,0.11284997,0.00000000
-2.01400700,3.14910519,0.00107305,0.04629266,1.11970032,2.38708179,0.21265700,0.76561563,0.12077029,0.00000000
-2.00800400,3.16434716,0.00107860,0.04644371,1.11613455,2.39666086,0.21929983,0.76160523,0.12962163,0.00000000
-2.00200100,3.18211625,0.00108068,0.04664223,1.11362907,2.40869621,0.22638264,0.75726715,0.13937413,0.00000000
-1.99599800,3.20214513,0.00107957,0.04688905,1.11208799,2.42292777,0.23387276,0.75260938,0.14998387,0.00000000
-1.98999500,3.22403410,0.00107562,0.04718281,1.11133756,2.43895745,0.24172787,0.74765107,0.16139147,0.00000000
-1.98399200,3.24725879,0.00106927,0.04752007,1.11113260,2.45625944,0.24989529,0.74242247,0.17352102,0.00000000
-1.97798899,3.27118489,0.00106101,0.04789551,1.11116662,2.47419726,0.25831156,0.73696484,0.18627932,0.00000000
-1.97198599,3.29508895,0.00105142,0.04830221,1.11108520,2.49204676,0.26690250,0.73133042,0.19955571,0.00000000
-1.96598299,3.31818429,0.00104109,0.04873195,1.11050179,2.50902389,0.27558370,0.72558240,0.21322227,0.00000000
-1.95997999,3.33965080,0.00103065,0.04917562,1.10901509,2.52431572,0.28426148,0.71979487,0.22713479,0.00000000
-1.95397699,3.35866702,0.00102071,0.04962358,1.10622720,2.53711335,0.29283431,0.71405265,0.24113425,0.00000000
-1.94797399,3.37444330,0.00101193,0.05006610,1.10176149,2.54664492,0.30119474,0.70845105,0.25504902,0.00000000
-1.94197099,3.38625418,0.00100488,0.05049377,1.09527947,2.55220726,0.30923161,0.70309553,0.26869777,0.00000000
-1.93596798,3.39346884,0.00100015,0.05089792,1.08649574,2.55319470,0.31683272,0.69810111,0.28189287,0.00000000
-1.92996498,3.39557798,0.00099826,0.05127100,1.07519046,2.54912364,0.32388770,0.69359175,0.29444445,0.00000000
-1.92396198,3.39221619,0.00099969,0.05160690,1.06121883,2.53965192,0.33029105,0.68969944,0.30616484,0.00000000
-1.91795898,3.38317865,0.00100485,0.05190129,1.04451716,2.52459210,0.33594515,0.68656312,0.31687330,0.00000000
-1.91195598,3.36843157,0.00101410,0.05215185,1.02510544,2.50391815,0.34076332,0.68432732,0.32640090,0.00000000
-1.90595298,3.34811578,0.00102775,0.05235843,1.00308643,2.47776542,0.34467253,0.68314054,0.33459532,0.00000000
-1.89994997,3.32254348,0.00104605,0.05252319,0.97864141,2.44642394,0.34761580,0.68315337,0.34132542,0.00000000
-1.89394697,3.29218811,0.00106919,0.05265060,0.95202295,2.41032547,0.34955418,0.68451617,0.34648529,0.00000000
-1.88794397,3.25766788,0.00109735,0.05274735,0.92354509,2.37002513,0.35046811,0.68737646,0.34999770,0.00000000
-1.88194097,3.21972360,0.00113068,0.05282225,0.89357159,2.32617833,0.35035820,0.69187596,0.35181673,0.00000000
-1.87593797,3.17919173,0.00116933,0.05288594,0.86250272,2.27951437,0.34924526,0.69814721,0.35192934,0.00000000
-1.86993497,3.13697379,0.00121344,0.05295057,0.83076126,2.23080772,0.34716972,0.70630994,0.35035603,0.00000000
-1.86393197,3.09400348,0.00126323,0.05302936,0.79877845,2.18084856,0.34419029,0.71646716,0.34715024,0.00000000
-1.85792896,3.05121272,0.00131896,0.05313613,0.76698022,2.13041363,0.34038211,0.72870103,0.34239680,0.00000000
-1.85192596,3.00949821,0.00138097,0.05328473,0.73577453,2.08023891,0.33583425,0.74306872,0.33620918,0.00000000
-1.84592296,2.96968978,0.00144972,0.05348845,0.70554003,2.03099510,0.33064696,0.75959838,0.32872596,0.00000000
