energy_ev,total_up,Cd_p_up,Cd_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.12306153,2.05874592,0.18084059,0.01972296,0.51267068,1.42870605,0.02525956,0.12174550,0.29253127,0.00000000
-0.11705853,2.12436608,0.18727787,0.02037142,0.52688330,1.47318387,0.02590086,0.12510205,0.30216368,0.00000000
-0.11105553,2.18965448,0.19357591,0.02097731,0.53966099,1.51852313,0.02651272,0.12818198,0.31130816,0.00000000
-0.10505253,2.25400175,0.19969540,0.02153101,0.55075218,1.56443704,0.02708924,0.13090386,0.31980418,0.00000000
-0.09904952,2.31687859,0.20560615,0.02202483,0.55995705,1.61066407,0.02762509,0.13320346,0.32751975,0.00000000
-0.09304652,2.37783931,0.21128690,0.02245311,0.56713008,1.65696820,0.02811556,0.13503458,0.33435277,0.00000000
-0.08704352,2.43652006,0.21672446,0.02281222,0.57218066,1.70313598,0.02855665,0.13636914,0.34023121,0.00000000
-0.08104052,2.49263184,0.22191234,0.02310049,0.57507172,1.74897081,0.02894502,0.13719662,0.34511214,0.00000000
-0.07503752,2.54594904,0.22684891,0.02331804,0.57581645,1.79428484,0.02927800,0.13752273,0.34897952,0.00000000
-0.06903452,2.59629431,0.23153512,0.02346662,0.57447342,1.83888913,0.02955343,0.13736766,0.35184123,0.00000000
-0.06303152,2.64352107,0.23597213,0.02354925,0.57114043,1.88258285,0.02976960,0.13676371,0.35372518,0.00000000
-0.05702851,2.68749486,0.24015881,0.02356998,0.56594726,1.92514262,0.02992511,0.13575259,0.35467497,0.00000000
-0.05102551,2.72807532,0.24408944,0.02353347,0.55904799,1.96631288,0.03001873,0.13438253,0.35474526,0.00000000
-0.04502251,2.76509999,0.24775163,0.02344473,0.55061302,2.00579833,0.03004931,0.13270524,0.35399708,0.00000000
-0.03901951,2.79837160,0.25112484,0.02330872,0.54082144,2.04325937,0.03001567,0.13077303,0.35249353,0.00000000
-0.03301651,2.82764991,0.25417938,0.02313011,0.52985392,2.07831125,0.02991656,0.12863612,0.35029580,0.00000000
-0.02701351,2.85264904,0.25687620,0.02291300,0.51788662,2.11052754,0.02975069,0.12634029,0.34746004,0.00000000
-0.02101051,2.87304082,0.25916740,0.02266080,0.50508620,2.13944802,0.02951666,0.12392506,0.34403502,0.00000000
-0.01500750,2.88846431,0.26099752,0.02237607,0.49160626,2.16459102,0.02921318,0.12142233,0.34006077,0.00000000
-0.00900450,2.89854104,0.26230557,0.02206056,0.47758509,2.18546986,0.02883904,0.11885568,0.33556822,0.00000000
-0.00300150,2.90289532,0.26302764,0.02171518,0.46314498,2.20161253,0.02839339,0.11624026,0.33057985,0.00000000
0.00300150,2.90117841,0.26310011,0.02134019,0.44839271,2.21258377,0.02787582,0.11358319,0.32511115,0.00000000
0.00900450,2.89309495,0.26246313,0.02093533,0.43342131,2.21800824,0.02728655,0.11088450,0.31917285,0.00000000
0.01500750,2.87843009,0.26106425,0.02050003,0.41831261,2.21759350,0.02662664,0.10813851,0.31277373,0.00000000
0.02101051,2.85707539,0.25886197,0.02003368,0.40314060,2.21115125,0.02589809,0.10533546,0.30592371,0.00000000
0.02701351,2.82905166,0.25582912,0.01953588,0.38797497,2.19861559,0.02510397,0.10246339,0.29863708,0.00000000
0.03301651,2.79452706,0.25195559,0.01900664,0.37288490,2.18005689,0.02424852,0.09950997,0.29093553,0.00000000
0.03901951,2.75382902,0.24725061,0.01844665,0.35794248,2.15569027,0.02333712,0.09646441,0.28285091,0.00000000
0.04502251,2.70744897,0.24174409,0.01785741,0.34322580,2.12587788,0.02237630,0.09331906,0.27442734,0.00000000
0.05102551,2.65603904,0.23548718,0.01724142,0.32882136,2.09112468,0.02137365,0.09007082,0.26572275,0.00000000
0.05702851,2.60040087,0.22855188,0.01660217,0.31482570,2.05206744,0.02033764,0.08672218,0.25680954,0.00000000
0.06303152,2.54146656,0.22102971,0.01594421,0.30134622,2.00945763,0.01927747,0.08328194,0.24777442,0.00000000
0.06903452,2.48027286,0.21302953,0.01527310,0.28850113,1.96413864,0.01820285,0.07976545,0.23871750,0.00000000
0.07503752,2.41792967,0.20467457,0.01459527,0.27641859,1.91701867,0.01712369,0.07619454,0.22975051,0.00000000
0.08104052,2.35558458,0.19609880,0.01391789,0.26523522,1.86904036,0.01604991,0.07259712,0.22099450,0.00000000
0.08704352,2.29438531,0.18744290,0.01324867,0.25509401,1.82114902,0.01499112,0.06900644,0.21257690,0.00000000
0.09304652,2.23544199,0.17884984,0.01259565,0.24614185,1.77426075,0.01395637,0.06546013,0.20462837,0.00000000
0.09904952,2.17979131,0.17046047,0.01196698,0.23852695,1.72923237,0.01295394,0.06199918,0.19727937,0.00000000
0.10505253,2.12836451,0.16240912,0.01137068,0.23239623,1.68683445,0.01199114,0.05866674,0.19065691,0.00000000
0.11105553,2.08196068,0.15481956,0.01081440,0.22789286,1.64772897,0.01107415,0.05550700,0.18488135,0.00000000
0.11705853,2.04122687,0.14780139,0.01030528,0.22515420,1.61245248,0.01020791,0.05256408,0.18006365,0.00000000
0.12306153,2.00664578,0.14144702,0.00984975,0.22431017,1.58140558,0.00939608,0.04988108,0.17630305,0.00000000
0.12906453,1.97853156,0.13582936,0.00945342,0.22548210,1.55484910,0.00864103,0.04749926,0.17368536,0.00000000
0.13506753,1.95703358,0.13100029,0.00912096,0.22878220,1.53290690,0.00794390,0.04545739,0.17228178,0.00000000
0.14107054,1.94214789,0.12698992,0.00885611,0.23431338,1.51557489,0.00730465,0.04379122,0.17214836,0.00000000
0.14707354,1.93373522,0.12380666,0.00866161,0.24216968,1.50273562,0.00672224,0.04253320,0.17332609,0.00000000
0.15307654,1.93154443,0.12143808,0.00853928,0.25243680,1.49417741,0.00619471,0.04171222,0.17584133,0.00000000
0.15907954,1.93523977,0.11985245,0.00849000,0.26519286,1.48961673,0.00571941,0.04135350,0.17970683,0.00000000
0.16508254,1.94443021,0.11900090,0.00851387,0.28050903,1.48872248,0.00529314,0.04147851,0.18492283,0.00000000
0.17108554,1.95869920,0.11882008,0.00861021,0.29844986,1.49114088,0.00491234,0.04210485,0.19147843,0.00000000
0.17708854,1.97763270,0.11923517,0.00877768,0.31907310,1.49651922,0.00457326,0.04324617,0.19935286,0.00000000
0.18309155,2.00084425,0.12016312,0.00901436,0.34242884,1.50452753,0.00427211,0.04491195,0.20851661,0.00000000
0.18909455,2.02799519,0.12151601,0.00931783,0.36855769,1.51487663,0.00400518,0.04710719,0.21893231,0.00000000
0.19509755,2.05880916,0.12320425,0.00968517,0.39748800,1.52733184,0.00376900,0.04983201,0.23055514,0.00000000
0.20110055,2.09307978,0.12513970,0.01011306,0.42923201,1.54172146,0.00356036,0.05308116,0.24333290,0.00000000
0.20710355,2.13067118,0.12723838,0.01059776,0.46378094,1.55793979,0.00337642,0.05684335,0.25720547,0.00000000
0.21310655,2.17151132,0.12942277,0.01113508,0.50109909,1.57594431,0.00321469,0.06110063,0.27210388,0.00000000
0.21910955,2.21557837,0.13162371,0.01172040,0.54111717,1.59574750,0.00307309,0.06582770,0.28794889,0.00000000
0.22511256,2.26288094,0.13378159,0.01234857,0.58372516,1.61740358,0.00294989,0.07099123,0.30464927,0.00000000
0.23111556,2.31343331,0.13584704,0.01301391,0.62876501,1.64099100,0.00284371,0.07654932,0.32209982,0.00000000
0.23711856,2.36722705,0.13778107,0.01371011,0.67602358,1.66659168,0.00275343,0.08245111,0.34017947,0.00000000
0.24312156,2.42420076,0.13955460,0.01443024,0.72522641,1.69426826,0.00267818,0.08863660,0.35874943,0.00000000
0.24912456,2.48420968,0.14114753,0.01516666,0.77603276,1.72404056,0.00261722,0.09503679,0.37765173,0.00000000
0.25512756,2.54699726,0.14254743,0.01591104,0.82803239,1.75586277,0.00256991,0.10157406,0.39670843,0.00000000
0.26113057,2.61217044,0.14374791,0.01665438,0.88074470,1.78960275,0.00253565,0.10816303,0.41572149,0.00000000
0.26713357,2.67918059,0.14474687,0.01738706,0.93362046,1.82502474,0.00251378,0.11471171,0.43447368,0.00000000
0.27313657,2.74731149,0.14554464,0.01809896,0.98604662,1.86177677,0.00250359,0.12112307,0.45273046,0.00000000
0.27913957,2.81567580,0.14614225,0.01877955,1.03735421,1.89938374,0.00250423,0.12729693,0.47024311,0.00000000
0.28514257,2.88322068,0.14653992,0.01941812,1.08682951,1.93724691,0.00251473,0.13313221,0.48675294,0.00000000
0.29114557,2.94874312,0.14673582,0.02000398,1.13372822,1.97465023,0.00253397,0.13852935,0.50199660,0.00000000
0.29714857,3.01091472,0.14672526,0.02052670,1.17729241,2.01077355,0.00256071,0.14339294,0.51571237,0.00000000
0.30315158,3.06831539,0.14650031,0.02097639,1.21676961,2.04471260,0.00259362,0.14763438,0.52764716,0.00000000
0.30915458,3.11947470,0.14604990,0.02134398,1.25143357,2.07550478,0.00263132,0.15117453,0.53756404,0.00000000
0.31515758,3.16291942,0.14536041,0.02162153,1.28060568,2.10216008,0.00267246,0.15394617,0.54524992,0.00000000
0.32116058,3.19722501,0.14441663,0.02180248,1.30367638,2.12369558,0.00271576,0.15589616,0.55052304,0.00000000
0.32716358,3.22106899,0.14320318,0.02188189,1.32012548,2.13917213,0.00276015,0.15698736,0.55323998,0.00000000
0.33316658,3.23328353,0.14170610,0.02185669,1.32954050,2.14773143,0.00280483,0.15719990,0.55330171,0.00000000
0.33916958,3.23290469,0.13991465,0.02172581,1.33163219,2.14863176,0.00284940,0.15653210,0.55065851,0.00000000
0.34517259,3.21921599,0.13782316,0.02149028,1.32624643,2.14128050,0.00289393,0.15500072,0.54531333,0.00000000
0.35117559,3.19178400,0.13543272,0.02115326,1.31337193,2.12526196,0.00293907,0.15264061,0.53732343,0.00000000
0.35717859,3.15048399,0.13275278,0.02072004,1.29314326,2.10035889,0.00298617,0.14950379,0.52680027,0.00000000
0.36318159,3.09551444,0.12980230,0.02019787,1.26583901,2.06656674,0.00303730,0.14565799,0.51390736,0.00000000
0.36918459,3.02739936,0.12661056,0.01959583,1.23187516,2.02409961,0.00309536,0.14118458,0.49885639,0.00000000
0.37518759,2.94697824,0.12321754,0.01892458,1.19179383,1.97338791,0.00316408,0.13617617,0.48190153,0.00000000
0.38119060,2.85538400,0.11967371,0.01819601,1.14624800,1.91506738,0.00324803,0.13073383,0.46333229,0.00000000
0.38719360,2.75400983,0.11603930,0.01742299,1.09598264,1.84996030,0.00335264,0.12496406,0.44346512,0.00000000
0.39319660,2.64446648,0.11238315,0.01661893,1.04181332,1.77904950,0.00348410,0.11897571,0.42263416,0.00000000
0.39919960,2.52853184,0.10878103,0.01579738,0.98460305,1.70344664,0.00364927,0.11287678,0.40118148,0.00000000
0.40520260,2.40809519,0.10531358,0.01497172,0.92523827,1.62435602,0.00385559,0.10677154,0.37944720,0.00000000
0.41120560,2.28509851,0.10206397,0.01415471,0.86460518,1.54303582,0.00411087,0.10075770,0.35775997,0.00000000
0.41720860,2.16147753,0.09911535,0.01335819,0.80356703,1.46075829,0.00442310,0.09492400,0.33642810,0.00000000
0.42321161,2.03910483,0.09654825,0.01259273,0.74294347,1.37877091,0.00480021,0.08934823,0.31573163,0.00000000
0.42921461,1.91973759,0.09443792,0.01186744,0.68349247,1.29825990,0.00524982,0.08409566,0.29591587,0.00000000
0.43521761,1.80497162,0.09285188,0.01118972,0.62589538,1.22031779,0.00577887,0.07921797,0.27718622,0.00000000
0.44122061,1.69620363,0.09184766,0.01056518,0.57074558,1.14591600,0.00639341,0.07475280,0.25970486,0.00000000
0.44722361,1.59460260,0.09147088,0.00999754,0.51854074,1.07588352,0.00709817,0.07072369,0.24358895,0.00000000
0.45322661,1.50109112,0.09175374,0.00948866,0.46967883,1.01089211,0.00789630,0.06714060,0.22891068,0.00000000
0.45922961,1.41633670,0.09271394,0.00903861,0.42445757,0.95144828,0.00878904,0.06400079,0.21569887,0.00000000
0.46523262,1.34075278,0.09435407,0.00864578,0.38307721,0.89789189,0.00977548,0.06129017,0.20394200,0.00000000
0.47123562,1.27450875,0.09666163,0.00830710,0.34564598,0.85040087,0.01085224,0.05898487,0.19359253,0.00000000
0.47723862,1.21754783,0.09960945,0.00801823,0.31218789,0.80900152,0.01201340,0.05705309,0.18457229,0.00000000
0.48324162,1.16961144,0.10315670,0.00777380,0.28265228,0.77358329,0.01325033,0.05545701,0.17677853,0.00000000
0.48924462,1.13026857,0.10725035,0.00756773,0.25692450,0.74391710,0.01455171,0.05415486,0.17009045,0.00000000
0.49524762,1.09894847,0.11182705,0.00739348,0.23483731,0.71967615,0.01590358,0.05310281,0.16437596,0.00000000
0.50125063,1.07497507,0.11681549,0.00724432,0.21618234,0.70045794,0.01728956,0.05225687,0.15949828,0.00000000
0.50725363,1.05760160,0.12213893,0.00711363,0.20072128,0.68580663,0.01869109,0.05157452,0.15532222,0.00000000
0.51325663,1.04604399,0.12771804,0.00699509,0.18819634,0.67523468,0.02008785,0.05101618,0.15171993,0.00000000
0.51925963,1.03951196,0.13347389,0.00688296,0.17833980,0.66824300,0.02145823,0.05054633,0.14857583,0.00000000
0.52526263,1.03723671,0.13933089,0.00677220,0.17088234,0.66433893,0.02277986,0.05013440,0.14579077,0.00000000
0.53126563,1.03849469,0.14521978,0.00665863,0.16556007,0.66305168,0.02403029,0.04975533,0.14328510,0.00000000
0.53726863,1.04262689,0.15108031,0.00653904,0.16212030,0.66394487,0.02518755,0.04938983,0.14100084,0.00000000
0.54327164,1.04905348,0.15686375,0.00641123,0.16032586,0.66662605,0.02623094,0.04902438,0.13890277,0.00000000
0.54927464,1.05728387,0.16253495,0.00627401,0.15995827,0.67075336,0.02714160,0.04865104,0.13697854,0.00000000
0.55527764,1.06692224,0.16807388,0.00612719,0.16081970,0.67603928,0.02790317,0.04826692,0.13523786,0.00000000
0.56128064,1.07766902,0.17347672,0.00597154,0.16273398,0.68225191,0.02850233,0.04787370,0.13371089,0.00000000
0.56728364,1.08931850,0.17875612,0.00580862,0.16554670,0.68921395,0.02892927,0.04747683,0.13244585,0.00000000
0.57328664,1.10175334,0.18394095,0.00564076,0.16912459,0.69679979,0.02917802,0.04708489,0.13150608,0.00000000
0.57928964,1.11493615,0.18907521,0.00547085,0.17335438,0.70493100,0.02924666,0.04670875,0.13096661,0.00000000
0.58529265,1.12889890,0.19421622,0.00530222,0.17814120,0.71357057,0.02913742,0.04636090,0.13091037,0.00000000
0.59129565,1.14373043,0.19943218,0.00513850,0.18340667,0.72271618,0.02885658,0.04605478,0.13142422,0.00000000
0.59729865,1.15956274,0.20479908,0.00498343,0.18908681,0.73239278,0.02841425,0.04580417,0.13259491,0.00000000
0.60330165,1.17655626,0.21039700,0.00484074,0.19512982,0.74264478,0.02782405,0.04562277,0.13450504,0.00000000
0.60930465,1.19488477,0.21630613,0.00471399,0.20149383,0.75352795,0.02710263,0.04552377,0.13722922,0.00000000
0.61530765,1.21472019,0.22260241,0.00460644,0.20814473,0.76510131,0.02626910,0.04551963,0.14083047,0.00000000
0.62131066,1.23621783,0.22935321,0.00452096,0.21505406,0.77741923,0.02534443,0.04562186,0.14535698,0.00000000
0.62731366,1.25950235,0.23661299,0.00445992,0.22219712,0.79052390,0.02435076,0.04584101,0.15083941,0.00000000
0.63331666,1.28465514,0.24441939,0.00442514,0.22955119,0.80443830,0.02331072,0.04618653,0.15728867,0.00000000
0.63931966,1.31170324,0.25278980,0.00441781,0.23709416,0.81916017,0.02224677,0.04666689,0.16469438,0.00000000
0.64532266,1.34061054,0.26171862,0.00443850,0.24480332,0.83465680,0.02118058,0.04728957,0.17302405,0.00000000
0.65132566,1.37127152,0.27117546,0.00448713,0.25265460,0.85086128,0.02013245,0.04806108,0.18222303,0.00000000
0.65732866,1.40350790,0.28110426,0.00456302,0.26062207,0.86767016,0.01912085,0.04898703,0.19221528,0.00000000
0.66333167,1.43706863,0.29142367,0.00466490,0.26867791,0.88494282,0.01816210,0.05007207,0.20290492,0.00000000
0.66933467,1.47163321,0.30202846,0.00479101,0.27679269,0.90250268,0.01727003,0.05131988,0.21417869,0.00000000
0.67533767,1.50681855,0.31279220,0.00493913,0.28493599,0.92014027,0.01645593,0.05273299,0.22590911,0.00000000
0.68134067,1.54218918,0.32357098,0.00510669,0.29307734,0.93761832,0.01572844,0.05431270,0.23795838,0.00000000
0.68734367,1.57727058,0.33420812,0.00529087,0.30118740,0.95467846,0.01509371,0.05605874,0.25018284,0.00000000
0.69334667,1.61156514,0.34453971,0.00548872,0.30923928,0.97104971,0.01455551,0.05796906,0.26243787,0.00000000
0.69934967,1.64457006,0.35440065,0.00569721,0.31720994,0.98645806,0.01411554,0.06003947,0.27458311,0.00000000
0.70535268,1.67579659,0.36363105,0.00591339,0.32508154,1.00063700,0.01377372,0.06226325,0.28648762,0.00000000
0.71135568,1.70478947,0.37208264,0.00613446,0.33284270,1.01333847,0.01352853,0.06463078,0.29803495,0.00000000
0.71735868,1.73114590,0.37962483,0.00635788,0.34048941,1.02434349,0.01337739,0.06712915,0.30912777,0.00000000
0.72336168,1.75453272,0.38615019,0.00658138,0.34802579,1.03347225,0.01331703,0.06974187,0.31969183,0.00000000
0.72936468,1.77470117,0.39157907,0.00680311,0.35546425,1.04059281,0.01334382,0.07244851,0.32967905,0.00000000
0.73536768,1.79149822,0.39586300,0.00702161,0.36282540,1.04562803,0.01345405,0.07522457,0.33906961,0.00000000
0.74137069,1.80487380,0.39898683,0.00723582,0.37013732,1.04856027,0.01364416,0.07804141,0.34787274,0.00000000
0.74737369,1.81488348,0.40096938,0.00744516,0.37743454,1.04943362,0.01391088,0.08086634,0.35612629,0.00000000
0.75337669,1.82168634,0.40186255,0.00764941,0.38475643,1.04835330,0.01425131,0.08366285,0.36389493,0.00000000
0.75937969,1.82553798,0.40174895,0.00784873,0.39214539,1.04548232,0.01466290,0.08639110,0.37126699,0.00000000
0.76538269,1.82677903,0.40073806,0.00804359,0.39964463,1.04103549,0.01514334,0.08900854,0.37835017,0.00000000
0.77138569,1.82581959,0.39896126,0.00823466,0.40729587,1.03527097,0.01569042,0.09147078,0.38526618,0.00000000
0.77738869,1.82312040,0.39656575,0.00842281,0.41513692,1.02847976,0.01630178,0.09373255,0.39214447,0.00000000
0.78339170,1.81917165,0.39370785,0.00860895,0.42319937,1.02097373,0.01697468,0.09574892,0.39911559,0.00000000
0.78939470,1.81447052,0.39054589,0.00879395,0.43150639,1.01307268,0.01770565,0.09747658,0.40630414,0.00000000
0.79539770,1.80949853,0.38723315,0.00897860,0.44007088,1.00509106,0.01849028,0.09887517,0.41382194,0.00000000
0.80140070,1.80469995,0.38391108,0.00916349,0.44889395,0.99732511,0.01932290,0.09990865,0.42176162,0.00000000
0.80740370,1.80046231,0.38070325,0.00934898,0.45796387,0.99004099,0.02019643,0.10054664,0.43019097,0.00000000
0.81340670,1.79710001,0.37771033,0.00953510,0.46725551,0.98346447,0.02110224,0.10076561,0.43914843,0.00000000
0.81940970,1.79484188,0.37500629,0.00972157,0.47673040,0.97777276,0.02203006,0.10054992,0.44863985,0.00000000
0.82541271,1.79382334,0.37263607,0.00990777,0.48633721,0.97308876,0.02296813,0.09989263,0.45863682,0.00000000
0.83141571,1.79408343,0.37061478,0.01009274,0.49601293,0.96947809,0.02390333,0.09879607,0.46907663,0.00000000
0.83741871,1.79556699,0.36892852,0.01027523,0.50568441,0.96694894,0.02482146,0.09727204,0.47986388,0.00000000
0.84342171,1.79813168,0.36753676,0.01045375,0.51527048,0.96545470,0.02570768,0.09534178,0.49087381,0.00000000
0.84942471,1.80155956,0.36637601,0.01062661,0.52468432,0.96489928,0.02654699,0.09303553,0.50195697,0.00000000
0.85542771,1.80557254,0.36536484,0.01079205,0.53383620,0.96514469,0.02732479,0.09039186,0.51294528,0.00000000
0.86143072,1.80985080,0.36440966,0.01094832,0.54263635,0.96602054,0.02802751,0.08745660,0.52365905,0.00000000
0.86743372,1.81405325,0.36341119,0.01109375,0.55099788,0.96733484,0.02864322,0.08428168,0.53391458,0.00000000
0.87343672,1.81783893,0.36227117,0.01122689,0.55883959,0.96888562,0.02916229,0.08092363,0.54353205,0.00000000
0.87943972,1.82088802,0.36089888,0.01134659,0.56608860,0.97047268,0.02957790,0.07744203,0.55234330,0.00000000
0.88544272,1.82292152,0.35921722,0.01145209,0.57268264,0.97190879,0.02988657,0.07389787,0.56019898,0.00000000
0.89144572,1.82371828,0.35716803,0.01154306,0.57857181,0.97302990,0.03008849,0.07035187,0.56697484,0.00000000
0.89744872,1.82312859,0.35471619,0.01161968,0.58371981,0.97370357,0.03018772,0.06686285,0.57257670,0.00000000
0.90345173,1.82108341,0.35185247,0.01168265,0.58810454,0.97383542,0.03019226,0.06348625,0.57694398,0.00000000
0.90945473,1.81759878,0.34859490,0.01173316,0.59171786,0.97337308,0.03011393,0.06027276,0.58005144,0.00000000
0.91545773,1.81277494,0.34498846,0.01177290,0.59456475,0.97230741,0.02996801,0.05726711,0.58190916,0.00000000
0.92146073,1.80679033,0.34110332,0.01180392,0.59666169,0.97067115,0.02977278,0.05450711,0.58256073,0.00000000
0.92746373,1.79989053,0.33703151,0.01182863,0.59803434,0.96853471,0.02954882,0.05202294,0.58207971,0.00000000
0.93346673,1.79237284,0.33288232,0.01184958,0.59871473,0.96599970,0.02931827,0.04983663,0.58056465,0.00000000
0.93946973,1.78456720,0.32877656,0.01186940,0.59873808,0.96319031,0.02910388,0.04796182,0.57813287,0.00000000
0.94547274,1.77681451,0.32484009,0.01189063,0.59813924,0.96024311,0.02892803,0.04640376,0.57491339,0.00000000
0.95147574,1.76944355,0.32119682,0.01191553,0.59694932,0.95729590,0.02881177,0.04515951,0.57103945,0.00000000
0.95747874,1.76274780,0.31796173,0.01194599,0.59519240,0.95447627,0.02877379,0.04421839,0.56664098,0.00000000
0.96348174,1.75696351,0.31523406,0.01198332,0.59288273,0.95189043,0.02882954,0.04356258,0.56183746,0.00000000
0.96948474,1.75225043,0.31309124,0.01202821,0.59002256,0.94961321,0.02899042,0.04316795,0.55673172,0.00000000
0.97548774,1.74867624,0.31158374,0.01208056,0.58660086,0.94767967,0.02926310,0.04300496,0.55140481,0.00000000
0.98149075,1.74620590,0.31073126,0.01213949,0.58259298,0.94607905,0.02964912,0.04303976,0.54591239,0.00000000
0.98749375,1.74469660,0.31052033,0.01220329,0.57796143,0.94475140,0.03014458,0.04323532,0.54028290,0.00000000
0.99349675,1.74389884,0.31090358,0.01226943,0.57265770,0.94358721,0.03074014,0.04355266,0.53451740,0.00000000
0.99949975,1.74346382,0.31180075,0.01233468,0.56662523,0.94243021,0.03142126,0.04395212,0.52859130,0.00000000
1.00550275,1.74295685,0.31310129,0.01239521,0.55980321,0.94108322,0.03216862,0.04439456,0.52245778,0.00000000
1.01150575,1.74187644,0.31466865,0.01244668,0.55213121,0.93931685,0.03295879,0.04484261,0.51605268,0.00000000
1.01750875,1.73967788,0.31634582,0.01248453,0.54355428,0.93688071,0.03376509,0.04526177,0.50930063,0.00000000
1.02351176,1.73580045,0.31796207,0.01250408,0.53402833,0.93351635,0.03455862,0.04562149,0.50212201,0.00000000
1.02951476,1.72969667,0.31934044,0.01250082,0.52352532,0.92897150,0.03530933,0.04589599,0.49444031,0.00000000
1.03551776,1.72086211,0.32030563,0.01247060,0.51203812,0.92301460,0.03598724,0.04606500,0.48618954,0.00000000
1.04152076,1.70886415,0.32069200,0.01240986,0.49958462,0.91544897,0.03656362,0.04611429,0.47732112,0.00000000
1.04752376,1.69336810,0.32035106,0.01231581,0.48621082,0.90612568,0.03701213,0.04603592,0.46780993,0.00000000
1.05352676,1.67415919,0.31915838,0.01218660,0.47199265,0.89495444,0.03730989,0.04582836,0.45765918,0.00000000
1.05952976,1.65115924,0.31701928,0.01202144,0.45703645,0.88191176,0.03743835,0.04549625,0.44690365,0.00000000
1.06553277,1.62443694,0.31387328,0.01182067,0.44147792,0.86704596,0.03738410,0.04505004,0.43561128,0.00000000
1.07153577,1.59421117,0.30969691,0.01158580,0.42547957,0.85047863,0.03713931,0.04450539,0.42388286,0.00000000
1.07753877,1.56084708,0.30450482,0.01131949,0.40922673,0.83240236,0.03670209,0.04388232,0.41184990,0.00000000
1.08354177,1.52484502,0.29834923,0.01102543,0.39292238,0.81307489,0.03607649,0.04320426,0.39967072,0.00000000
1.08954477,1.48682291,0.29131760,0.01070827,0.37678085,0.79280986,0.03527239,0.04249700,0.38752494,0.00000000
1.09554777,1.44749282,0.28352887,0.01037340,0.36102084,0.77196461,0.03430504,0.04178754,0.37560671,0.00000000
1.10155078,1.40763298,0.27512822,0.01002679,0.34585800,0.75092574,0.03319450,0.04110289,0.36411690,0.00000000
1.10755378,1.36805668,0.26628096,0.00967472,0.33149746,0.73009299,0.03196488,0.04046899,0.35325483,0.00000000
1.11355678,1.32957946,0.25716550,0.00932360,0.31812663,0.70986248,0.03064346,0.03990962,0.34320971,0.00000000
1.11955978,1.29298631,0.24796606,0.00897964,0.30590861,0.69060994,0.02925972,0.03944550,0.33415240,0.00000000
1.12556278,1.25900051,0.23886533,0.00864872,0.29497658,0.67267495,0.02784435,0.03909352,0.32622784,0.00000000
1.13156578,1.22825543,0.23003741,0.00833609,0.28542933,0.65634687,0.02642826,0.03886621,0.31954844,0.00000000
1.13756878,1.20127075,0.22164154,0.00804625,0.27732812,0.64185316,0.02504166,0.03877135,0.31418884,0.00000000
1.14357179,1.17843397,0.21381659,0.00778275,0.27069509,0.62935062,0.02371319,0.03881190,0.31018224,0.00000000
1.14957479,1.15998807,0.20667683,0.00754815,0.26551321,0.61891996,0.02246921,0.03898608,0.30751844,0.00000000
1.15557779,1.14602564,0.20030898,0.00734388,0.26172768,0.61056382,0.02133317,0.03928774,0.30614371,0.00000000
1.16158079,1.13648953,0.19477069,0.00717031,0.25924879,0.60420833,0.02032523,0.03970682,0.30596240,0.00000000
1.16758379,1.13117983,0.19009037,0.00702672,0.25795604,0.59970799,0.01946193,0.04023010,0.30684034,0.00000000
1.17358679,1.12976656,0.18626843,0.00691141,0.25770326,0.59685357,0.01875611,0.04084194,0.30860968,0.00000000
1.17958979,1.13180728,0.18327978,0.00682179,0.25832459,0.59538252,0.01821689,0.04152524,0.31107509,0.00000000
1.18559280,1.13676854,0.18107734,0.00675451,0.25964093,0.59499133,0.01784989,0.04226230,0.31402099,0.00000000
1.19159580,1.14405017,0.17959640,0.00670566,0.26146658,0.59534929,0.01765746,0.04303577,0.31721941,0.00000000
1.19759880,1.15301101,0.17875965,0.00667092,0.26361592,0.59611279,0.01763904,0.04382949,0.32043822,0.00000000
1.20360180,1.16299503,0.17848240,0.00664572,0.26590967,0.59693961,0.01779162,0.04462929,0.32344943,0.00000000
1.20960480,1.17335656,0.17867794,0.00662548,0.26818053,0.59750260,0.01811012,0.04542360,0.32603703,0.00000000
1.21560780,1.18348368,0.17926263,0.00660572,0.27027819,0.59750207,0.01858793,0.04620402,0.32800429,0.00000000
1.22161081,1.19281883,0.18016048,0.00658228,0.27207320,0.59667645,0.01921728,0.04696556,0.32918011,0.00000000
1.22761381,1.20087600,0.18130709,0.00655138,0.27345989,0.59481093,0.01998969,0.04770691,0.32942422,0.00000000
1.23361681,1.20725396,0.18265268,0.00650982,0.27435815,0.59174378,0.02089624,0.04843039,0.32863113,0.00000000
1.23961981,1.21164541,0.18416404,0.00645501,0.27471405,0.58737025,0.02192790,0.04914180,0.32673266,0.00000000
1.24562281,1.21384184,0.18582550,0.00638505,0.27449943,0.58164405,0.02307564,0.04985011,0.32369904,0.00000000
1.25162581,1.21373437,0.18763871,0.00629876,0.27371042,0.57457653,0.02433056,0.05056707,0.31953871,0.00000000
1.25762881,1.21131091,0.18962129,0.00619570,0.27236520,0.56623385,0.02568383,0.05130664,0.31429667,0.00000000
