energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-2.95647824,3.16562353,0.01284126,0.01164015,0.45022549,0.76402685,0.14618119,2.26457600,0.00934929,0.22290837
-2.95047524,3.22476687,0.01338260,0.01180943,0.45264613,0.77613969,0.14984660,2.30961114,0.00964595,0.22757870
-2.94447224,3.27955150,0.01388884,0.01208666,0.45555630,0.78732315,0.15339392,2.35080256,0.00999849,0.23209614
-2.93846923,3.32905446,0.01435178,0.01245561,0.45889158,0.79729674,0.15679511,2.38754995,0.01039569,0.23639525
-2.93246623,3.37253021,0.01476390,0.01290130,0.46261904,0.80582654,0.16003200,2.41937159,0.01082654,0.24043058
-2.92646323,3.40942251,0.01511862,0.01341019,0.46673950,0.81273209,0.16309677,2.44590880,0.01128053,0.24417802
-2.92046023,3.43937203,0.01541046,0.01397030,0.47128885,0.81789192,0.16599201,2.46692772,0.01174786,0.24763540
-2.91445723,3.46221987,0.01563530,0.01457128,0.47633818,0.82124758,0.16873054,2.48231907,0.01221964,0.25082249
-2.90845423,3.47800709,0.01579045,0.01520455,0.48199279,0.82280616,0.17133492,2.49209580,0.01268811,0.25378032
-2.90245123,3.48697058,0.01587488,0.01586328,0.48839000,0.82264112,0.17383674,2.49638922,0.01314677,0.25656991
-2.89644822,3.48953522,0.01588917,0.01654249,0.49569563,0.82089145,0.17627562,2.49544350,0.01359052,0.25927025
-2.89044522,3.48630267,0.01583564,0.01723902,0.50409928,0.81775902,0.17869790,2.48960894,0.01401578,0.26197591
-2.88444222,3.47803668,0.01571821,0.01795145,0.51380828,0.81350431,0.18115525,2.47933390,0.01442050,0.26479395
-2.87843922,3.46564514,0.01554241,0.01868006,0.52504049,0.80844040,0.18370297,2.46515540,0.01480421,0.26784043
-2.87243622,3.45015878,0.01531512,0.01942669,0.53801601,0.80292531,0.18639824,2.44768835,0.01516797,0.27123659
-2.86643322,3.43270669,0.01504448,0.02019453,0.55294799,0.79735293,0.18929813,2.42761333,0.01551430,0.27510462
-2.86043022,3.41448874,0.01473958,0.02098791,0.57003268,0.79214251,0.19245766,2.40566274,0.01584703,0.27956326
-2.85442721,3.39674512,0.01441021,0.02181206,0.58943918,0.78772708,0.19592780,2.38260533,0.01617115,0.28472327
-2.84842421,3.38072333,0.01406657,0.02267275,0.61129898,0.78454095,0.19975344,2.35922903,0.01649258,0.29068297
-2.84242121,3.36764334,0.01371894,0.02357600,0.63569593,0.78300664,0.20397154,2.33632230,0.01681795,0.29752379
-2.83641821,3.35866125,0.01337738,0.02452769,0.66265688,0.78352148,0.20860935,2.31465413,0.01715429,0.30530628
-2.83041521,3.35483280,0.01305143,0.02553323,0.69214354,0.78644448,0.21368289,2.29495321,0.01750875,0.31406637
-2.82441221,3.35707748,0.01274985,0.02659717,0.72404597,0.79208360,0.21919562,2.27788663,0.01788827,0.32381230
-2.81840920,3.36614465,0.01248034,0.02772288,0.75817818,0.80068414,0.22513753,2.26403894,0.01829929,0.33452224
-2.81240620,3.38258294,0.01224936,0.02891226,0.79427613,0.81241844,0.23148445,2.25389224,0.01874744,0.34614278
-2.80640320,3.40671434,0.01206197,0.03016542,0.83199868,0.82737760,0.23819792,2.24780823,0.01923723,0.35858828
-2.80040020,3.43861428,0.01192172,0.03148054,0.87093140,0.84556535,0.24522535,2.24601297,0.01977181,0.37174136
-2.79439720,3.47809892,0.01183059,0.03285367,0.91059368,0.86689464,0.25250072,2.24858532,0.02035276,0.38545436
-2.78839420,3.52472071,0.01178897,0.03427871,0.95044890,0.89118713,0.25994568,2.25544968,0.02097990,0.39955196
-2.78239120,3.57777284,0.01179572,0.03574738,0.98991760,0.91817577,0.26747106,2.26637365,0.02165120,0.41383484
-2.77638819,3.63630299,0.01184824,0.03724935,1.02839328,0.94751064,0.27497886,2.28097107,0.02236270,0.42808422
-2.77038519,3.69913642,0.01194260,0.03877234,1.06526037,0.97876788,0.28236445,2.29871046,0.02310857,0.44206735
-2.76438219,3.76490772,0.01207367,0.04030242,1.09991381,1.01146154,0.28951914,2.31892895,0.02388117,0.45554360
-2.75837919,3.83210055,0.01223531,0.04182426,1.13177937,1.04505815,0.29633295,2.34085115,0.02467121,0.46827102
-2.75237619,3.89909390,0.01242057,0.04332152,1.16033403,1.07899337,0.30269742,2.36361246,0.02546799,0.48001316
-2.74637319,3.96421323,0.01262187,0.04477720,1.18512551,1.11269021,0.30850852,2.38628598,0.02625966,0.49054587
-2.74037019,4.02578443,0.01283124,0.04617410,1.20578990,1.14557818,0.31366940,2.40791193,0.02703359,0.49966381
-2.73436718,4.08218861,0.01304053,0.04749523,1.22206679,1.17711244,0.31809302,2.42752845,0.02777671,0.50718646
-2.72836418,4.13191519,0.01324161,0.04872424,1.23381087,1.20679234,0.32170446,2.44420249,0.02847592,0.51296338
-2.72236118,4.17361127,0.01342659,0.04984583,1.24099954,1.23417831,0.32444295,2.45705956,0.02911849,0.51687849
-2.71635818,4.20612490,0.01358799,0.05084612,1.24373584,1.25890649,0.32626340,2.46531119,0.02969251,0.51885324
-2.71035518,4.22854068,0.01371898,0.05171295,1.24224657,1.28070024,0.32713751,2.46827887,0.03018722,0.51884855
-2.70435218,4.24020588,0.01381351,0.05243619,1.23687537,1.29937811,0.32705440,2.46541364,0.03059341,0.51686542
-2.69834917,4.24074615,0.01386645,0.05300787,1.22807106,1.31485763,0.32602067,2.45631063,0.03090368,0.51294420
-2.69234617,4.23007015,0.01387378,0.05342237,1.21637143,1.32715482,0.32405998,2.44071802,0.03111272,0.50716264
-2.68634317,4.20836303,0.01383264,0.05367640,1.20238325,1.33637932,0.32121215,2.41854032,0.03121743,0.49963267
-2.68034017,4.17606927,0.01374144,0.05376902,1.18675923,1.34272530,0.31753184,2.38983595,0.03121707,0.49049621
-2.67433717,4.13386563,0.01359992,0.05370149,1.17017283,1.34645856,0.31308677,2.35480943,0.03111324,0.47992009
-2.66833417,4.08262594,0.01340912,0.05347717,1.15329212,1.34790037,0.30795569,2.31379893,0.03090981,0.46809034
-2.66233117,4.02337923,0.01317142,0.05310123,1.13675371,1.34740889,0.30222611,2.26725959,0.03061279,0.45520608
-2.65632816,3.95726347,0.01289044,0.05258046,1.12113797,1.34535904,0.29599180,2.21574393,0.03023011,0.44147329
-2.65032516,3.88547713,0.01257094,0.05192293,1.10694668,1.34212178,0.28935033,2.15987996,0.02977132,0.42709862
-2.64432216,3.80923087,0.01221874,0.05113773,1.09458399,1.33804398,0.28240048,2.10034830,0.02924732,0.41228356
-2.63831916,3.72970160,0.01184046,0.05023468,1.08434172,1.33342979,0.27523988,2.03785923,0.02866995,0.39721922
-2.63231616,3.64799114,0.01144340,0.04922400,1.07638945,1.32852457,0.26796267,1.97313071,0.02805162,0.38208171
-2.62631316,3.56509102,0.01103528,0.04811611,1.07077002,1.32350214,0.26065749,1.90686811,0.02740493,0.36702849
-2.62031016,3.48185506,0.01062397,0.04692135,1.06740051,1.31845617,0.25340564,1.83974654,0.02674226,0.35219566
-2.61430715,3.39898061,0.01021728,0.04564987,1.06607859,1.31339592,0.24627963,1.77239615,0.02607540,0.33769621
-2.60830415,3.31699889,0.00982270,0.04431140,1.06649397,1.30824680,0.23934202,1.70539095,0.02541524,0.32361938
-2.60230115,3.23627450,0.00944710,0.04291524,1.06824433,1.30285549,0.23264460,1.63924102,0.02477141,0.31003090
-2.59629815,3.15701360,0.00909657,0.04147017,1.07085491,1.29699949,0.22622798,1.57438843,0.02415210,0.29697419
-2.59029515,3.07927980,0.00877617,0.03998444,1.07380087,1.29040042,0.22012147,1.51120630,0.02356380,0.28447229
-2.58429215,3.00301641,0.00848981,0.03846582,1.07653129,1.28274051,0.21434339,1.45000090,0.02301118,0.27253044
-2.57828914,2.92807366,0.00824009,0.03692161,1.07849378,1.27368118,0.20890159,1.39101617,0.02249707,0.26113910
-2.57228614,2.85423893,0.00802827,0.03535873,1.07915847,1.26288297,0.20379441,1.33444016,0.02202237,0.25027725
-2.56628314,2.78126837,0.00785420,0.03378380,1.07804036,1.25002552,0.19901173,1.28041276,0.02158616,0.23991584
-2.56028014,2.70891791,0.00771644,0.03220322,1.07471925,1.23482685,0.19453644,1.22903407,0.02118582,0.23002114
-2.55427714,2.63697228,0.00761227,0.03062322,1.06885613,1.21706080,0.19034593,1.18037298,0.02081720,0.22055795
-2.54827414,2.56527040,0.00753784,0.02904993,1.06020585,1.19657193,0.18641377,1.13447525,0.02047480,0.21149238
-2.54227114,2.49372620,0.00748840,0.02748943,1.04862538,1.17328720,0.18271152,1.09137083,0.02015211,0.20279430
-2.53626813,2.42234389,0.00745846,0.02594778,1.03407774,1.14722400,0.17921048,1.05108002,0.01984186,0.19443925
-2.53026513,2.35122747,0.00744203,0.02443101,1.01663156,1.11849432,0.17588342,1.01361827,0.01953638,0.18640979
-2.52426213,2.28058423,0.00743292,0.02294513,0.99645661,1.08730489,0.17270627,0.97899951,0.01922787,0.17869641
-2.51825913,2.21072246,0.00742492,0.02149608,0.97381585,1.05395373,0.16965953,0.94723803,0.01890880,0.17129776
-2.51225613,2.14204415,0.00741214,0.02008971,0.94905439,1.01882317,0.16672954,0.91834899,0.01857215,0.16422054
-2.50625313,2.07503302,0.00738916,0.01873175,0.92258631,0.98236999,0.16390946,0.89234770,0.01821178,0.15747888
-2.50025013,2.01023911,0.00735128,0.01742770,0.89487991,0.94511324,0.16119991,0.86924792,0.01782260,0.15109346
-2.49424712,1.94826079,0.00729469,0.01618285,0.86644223,0.90762032,0.15860919,0.84905942,0.01740084,0.14509026
-2.48824412,1.88972518,0.00721659,0.01500216,0.83780345,0.87049204,0.15615321,0.83178498,0.01694415,0.13949924
-2.48224112,1.83526790,0.00711528,0.01389026,0.80950189,0.83434718,0.15385495,0.81741723,0.01645173,0.13435282
-2.47623812,1.78551318,0.00699021,0.01285139,0.78207010,0.79980730,0.15174359,0.80593540,0.01592437,0.12968444
-2.47023512,1.74105497,0.00684195,0.01188938,0.75602236,0.76748212,0.14985322,0.79730234,0.01536437,0.12552705
-2.46423212,1.70243966,0.00667216,0.01100762,0.73184398,0.73795600,0.14822128,0.79146185,0.01477554,0.12191179
-2.45822911,1.67015096,0.00648351,0.01020904,0.70998237,0.71177574,0.14688683,0.78833656,0.01416300,0.11886673
-2.45222611,1.64459713,0.00627955,0.00949613,0.69084008,0.68943994,0.14588852,0.78782640,0.01353303,0.11641584
-2.44622311,1.62610086,0.00606454,0.00887092,0.67476951,0.67139005,0.14526266,0.78980777,0.01289287,0.11457805
-2.44022011,1.61489176,0.00584335,0.00833499,0.66206923,0.65800306,0.14504119,0.79413339,0.01225047,0.11336660
-2.43421711,1.61110142,0.00562120,0.00788949,0.65298175,0.64958593,0.14524989,0.80063289,0.01161425,0.11278851
-2.42821411,1.61476096,0.00540355,0.00753514,0.64769220,0.64637143,0.14590679,0.80911417,0.01099286,0.11284420
-2.42221111,1.62580082,0.00519588,0.00727223,0.64632802,0.64851562,0.14702091,0.81936535,0.01039492,0.11352734
-2.41620810,1.64405257,0.00500358,0.00710068,0.64895912,0.65609641,0.14859138,0.83115738,0.00982882,0.11482481
-2.41020510,1.66925254,0.00483174,0.00701996,0.65559841,0.66911348,0.15060698,0.84424721,0.00930246,0.11671672
-2.40420210,1.70104690,0.00468507,0.00702916,0.66620256,0.68748907,0.15304619,0.85838135,0.00882313,0.11917663
-2.39819910,1.73899800,0.00456776,0.00712694,0.68067288,0.71106973,0.15587766,0.87329979,0.00839733,0.12217177
-2.39219610,1.78259162,0.00448344,0.00731155,0.69885621,0.73962888,0.15906104,0.88874005,0.00803066,0.12566333
-2.38619310,1.83124488,0.00443505,0.00758075,0.72054596,0.77286998,0.16254830,0.90444128,0.00772769,0.12960685
-2.38019010,1.88431460,0.00442485,0.00793184,0.74548324,0.81043048,0.16628518,0.92014819,0.00749196,0.13395251
-2.37418709,1.94110581,0.00445437,0.00836159,0.77335834,0.85188618,0.17021294,0.93561464,0.00732586,0.13864559
-2.36818409,2.00088012,0.00452440,0.00886618,0.80381260,0.89675632,0.17427010,0.95060679,0.00723068,0.14362680
-2.36218109,2.06286404,0.00463500,0.00944119,0.83644083,0.94450904,0.17839423,0.96490558,0.00720653,0.14883277
-2.35617809,2.12625678,0.00478547,0.01008154,0.87079457,0.99456746,0.18252355,0.97830851,0.00725241,0.15419639
-2.35017509,2.19023771,0.00497442,0.01078142,0.90638615,1.04631623,0.18659831,0.99063058,0.00736618,0.15964732
-2.34417209,2.25397341,0.00519974,0.01153427,0.94269378,1.09910852,0.19056194,1.00170450,0.00754460,0.16511250
-2.33816908,2.31662429,0.00545864,0.01233274,0.97916774,1.15227358,0.19436182,1.01138002,0.00778335,0.17051664
-2.33216608,2.37735104,0.00574769,0.01316869,1.01523764,1.20512471,0.19794972,1.01952270,0.00807711,0.17578290
-2.32616308,2.43532094,0.00606282,0.01403319,1.05032073,1.25696766,0.20128190,1.02601216,0.00841954,0.18083361
-2.32016008,2.48971437,0.00639939,0.01491653,1.08383119,1.30710949,0.20431899,1.03074005,0.00880343,0.18559107
-2.31415708,2.53973174,0.00675222,0.01580832,1.11519016,1.35486779,0.20702551,1.03360795,0.00922070,0.18997852
-2.30815408,2.58460100,0.00711565,0.01669757,1.14383645,1.39958016,0.20936943,1.03452550,0.00966258,0.19392119
-2.30215108,2.62358602,0.00748360,0.01757283,1.16923748,1.44061394,0.21132152,1.03340907,0.01011969,0.19734748
-2.29614807,2.65599601,0.00784967,0.01842237,1.19090028,1.47737611,0.21285488,1.03018101,0.01058220,0.20019026
-2.29014507,2.68119596,0.00820723,0.01923440,1.20838224,1.50932312,0.21394455,1.02476981,0.01104002,0.20238819
-2.28414207,2.69861816,0.00854954,0.01999735,1.22130114,1.53597063,0.21456742,1.01711131,0.01148298,0.20388713
-2.27813907,2.70777458,0.00886987,0.02070014,1.22934436,1.55690290,0.21470236,1.00715080,0.01190107,0.20464154
-2.27213607,2.70826991,0.00916168,0.02133249,1.23227670,1.57178172,0.21433072,0.99484615,0.01228466,0.20461577
-2.26613307,2.69981487,0.00941871,0.02188532,1.22994685,1.58035457,0.21343717,0.98017179,0.01262476,0.20378535
-2.26013007,2.68223921,0.00963519,0.02235105,1.22229195,1.58246189,0.21201086,0.96312322,0.01291328,0.20213797
-2.25412706,2.65550404,0.00980598,0.02272395,1.20934042,1.57804323,0.21004675,0.94372192,0.01314323,0.19967438
-2.24812406,2.61971263,0.00992671,0.02300051,1.19121263,1.56714193,0.20754724,0.92202034,0.01330899,0.19640891
-2.24212106,2.57511938,0.00999392,0.02317967,1.16811967,1.54990832,0.20452375,0.89810650,0.01340648,0.19236978
-2.23611806,2.52213602,0.01000518,0.02326312,1.14036004,1.52660114,0.20099830,0.87210803,0.01343333,0.18759900
-2.23011506,2.46133488,0.00995918,0.02325546,1.10831444,1.49758698,0.19700493,0.84419527,0.01338898,0.18215201
-2.22411206,2.39344850,0.00985578,0.02316430,1.07243880,1.46333779,0.19259078,0.81458322,0.01327478,0.17609690
-2.21810905,2.31936556,0.00969604,0.02300030,1.03325578,1.42442626,0.18781677,0.78353215,0.01309394,0.16951336
-2.21210605,2.24012272,0.00948219,0.02277707,0.99134492,1.38151910,0.18275779,0.75134668,0.01285152,0.16249140
-2.20610305,2.15689262,0.00921761,0.02251103,0.94733176,1.33536829,0.17750231,0.71837348,0.01255430,0.15512969
-2.20010005,2.07096801,0.00890671,0.02222109,0.90187623,1.28680041,0.17215138,0.68499745,0.01221064,0.14753390
-2.19409705,1.98374244,0.00855484,0.02192830,0.85566055,1.23670410,0.16681694,0.65163659,0.01183020,0.13981478
-2.18809405,1.89668785,0.00816812,0.02165539,0.80937702,1.18601610,0.16161970,0.61873573,0.01142374,0.13208626
-2.18209105,1.81132966,0.00775329,0.02142620,0.76371584,1.13570580,0.15668626,0.58675937,0.01100281,0.12446357
-2.17608804,1.72921993,0.00731754,0.02126510,0.71935346,1.08675891,0.15214598,0.55618373,0.01057941,0.11706143
-2.17008504,1.65190935,0.00686828,0.02119628,0.67694141,1.04016037,0.14812743,0.52748845,0.01016570,0.10999237
-2.16408204,1.58091857,0.00641303,0.02124311,0.63709608,0.99687699,0.14475459,0.50114803,0.00977364,0.10336522
-2.15807904,1.51770986,0.00595918,0.02142745,0.60038942,0.95784004,0.14214314,0.47762336,0.00941468,0.09728387
-2.15207604,1.46365946,0.00551390,0.02176894,0.56734086,0.92392838,0.14039677,0.45735342,0.00909952,0.09184624
-2.14607304,1.42003156,0.00508394,0.02228443,0.53841044,0.89595229,0.13960375,0.44074740,0.00883780,0.08714349
-2.14007004,1.38795440,0.00467560,0.02298745,0.51399331,0.87463862,0.13983399,0.42817742,0.00863793,0.08325954
-2.13406703,1.36839905,0.00429460,0.02388773,0.49441559,0.86061740,0.14113661,0.41997188,0.00850692,0.08027079
-2.12806403,1.36216150,0.00394608,0.02499096,0.47993167,0.85441046,0.14353824,0.41640953,0.00845027,0.07824615
-2.12206103,1.36984837,0.00363457,0.02629853,0.47072286,0.85642223,0.14704200,0.41771452,0.00847198,0.07724721
-2.11605803,1.39186673,0.00336401,0.02780762,0.46689749,0.86693317,0.15162744,0.42405223,0.00857448,0.07732860
-2.11005503,1.42841835,0.00313781,0.02951128,0.46849222,0.88609589,0.15725122,0.43552620,0.00875878,0.07853856
-2.10405203,1.47949843,0.00295890,0.03139877,0.47547473,0.91393422,0.16384872,0.45217606,0.00902457,0.08091955
-2.09804902,1.54489910,0.00282980,0.03345605,0.48774747,0.95034539,0.17133638,0.47397662,0.00937038,0.08450890
-2.09204602,1.62421752,0.00275272,0.03566636,0.50515246,0.99510511,0.17961484,0.50083803,0.00979380,0.08933956
-2.08604302,1.71686832,0.00272964,0.03801097,0.52747710,1.04787562,0.18857253,0.53260724,0.01029169,0.09544063
-2.08004002,1.82210028,0.00276238,0.04046994,0.55446053,1.10821642,0.19808983,0.56907054,0.01086046,0.10283799
-2.07403702,1.93901632,0.00285268,0.04302305,0.58580075,1.17559724,0.20804334,0.60995733,0.01149628,0.11155456
-2.06803402,2.06659653,0.00300221,0.04565058,0.62116194,1.24941291,0.21831033,0.65494488,0.01219532,0.12161043
-2.06203102,2.20372295,0.00321261,0.04833411,0.66018199,1.32899952,0.22877285,0.70366410,0.01295394,0.13302269
-2.05602801,2.34920540,0.00348548,0.05105727,0.70247989,1.41365109,0.23932163,0.75570599,0.01376888,0.14580489
-2.05002501,2.50180721,0.00382230,0.05380625,0.74766281,1.50263628,0.24985926,0.81062864,0.01463730,0.15996612
-2.04402201,2.66026955,0.00422442,0.05657019,0.79533258,1.59521414,0.26030275,0.86796451,0.01555687,0.17550961
-2.03801901,2.82333356,0.00469285,0.05934138,0.84509138,1.69064842,0.27058508,0.92722757,0.01652568,0.19243104
-2.03201601,2.98975906,0.00522821,0.06211515,0.89654652,1.78821965,0.28065587,0.98792019,0.01754222,0.21071627
-2.02601301,3.15833913,0.00583051,0.06488959,0.94931408,1.88723459,0.29048097,1.04953933,0.01860511,0.23033882
-2.02001001,3.32791009,0.00649899,0.06766502,1.00302139,1.98703267,0.30004112,1.11158185,0.01971292,0.25125700
-2.01400700,3.49735642,0.00723193,0.07044323,1.05730834,2.08698920,0.30932964,1.17354879,0.02086383,0.27341087
-2.00800400,3.66561098,0.00802645,0.07322660,1.11182761,2.18651559,0.31834937,1.23494844,0.02205537,0.29671920
-2.00200100,3.83165083,0.00887836,0.07601709,1.16624386,2.28505664,0.32710904,1.29529834,0.02328400,0.32107654
-1.99599800,3.99448953,0.00978200,0.07881514,1.22023228,2.38208560,0.33561929,1.35412612,0.02454479,0.34635065
-1.98999500,4.15316707,0.01073015,0.08161863,1.27347660,2.47709761,0.34388856,1.41096966,0.02583117,0.37238050
-1.98399200,4.30673876,0.01171394,0.08442196,1.32566700,2.56960236,0.35191922,1.46537659,0.02713459,0.39897502
-1.97798899,4.45426471,0.01272291,0.08721520,1.37649820,2.65911688,0.35970417,1.51690376,0.02844441,0.42591287
-1.97198599,4.59480126,0.01374503,0.08998358,1.42566824,2.74515938,0.36722412,1.56511693,0.02974783,0.45294333
-1.96598299,4.72739607,0.01476692,0.09270716,1.47287799,2.82724508,0.37444580,1.60959112,0.03102989,0.47978850
-1.95997999,4.85108791,0.01577400,0.09536091,1.51783205,2.90488467,0.38132127,1.64991217,0.03227371,0.50614682
-1.95397699,4.96491211,0.01675084,0.09791505,1.56024083,2.97758593,0.38778840,1.68567951,0.03346079,0.53169808
-1.94797399,5.06791227,0.01768150,0.10033581,1.59982431,3.04485890,0.39377254,1.71651065,0.03457141,0.55610957
-1.94197099,5.15915803,0.01854996,0.10258639,1.63631704,3.10622450,0.39918926,1.74204726,0.03558523,0.57904352
-1.93596798,5.23776852,0.01934056,0.10462832,1.66947463,3.16122629,0.40394816,1.76196279,0.03648191,0.60016540
-1.92996498,5.30294041,0.02003849,0.10642292,1.69908113,3.20944488,0.40795731,1.77597142,0.03724186,0.61915291
-1.92396198,5.35397906,0.02063029,0.10793296,1.72495707,3.25051406,0.41112832,1.78383791,0.03784699,0.63570522
-1.91795898,5.39033100,0.02110426,0.10912433,1.74696773,3.28413766,0.41338152,1.78538780,0.03828144,0.64955216
-1.91195598,5.41161562,0.02145094,0.10996766,1.76503089,3.31010602,0.41465098,1.78051745,0.03853234,0.66046285
-1.90595298,5.41765400,0.02166340,0.11043987,1.77912378,3.32831083,0.41488912,1.76920319,0.03859046,0.66825353
-1.89994997,5.40849267,0.02173756,0.11052536,1.78928838,3.33875728,0.41407050,1.75150889,0.03845072,0.67279403
-1.89394697,5.38442069,0.02167238,0.11021707,1.79563486,3.34157249,0.41219462,1.72759145,0.03811261,0.67401277
-1.88794397,5.34597830,0.02146988,0.10951708,1.79834249,3.33700938,0.40928749,1.69770371,0.03758045,0.67189990
-1.88194097,5.29395635,0.02113517,0.10843687,1.79765794,3.32544558,0.40540183,1.66219427,0.03686343,0.66650844
-1.87593797,5.22938586,0.02067625,0.10699715,1.79389075,3.30737713,0.40061597,1.62150422,0.03597554,0.65795349
-1.86993497,5.15351798,0.02010380,0.10522739,1.78740603,3.28340698,0.39503140,1.57616060,0.03493524,0.64640941
-1.86393197,5.06779488,0.01943085,0.10316485,1.77861457,3.25422885,0.38876909,1.52676686,0.03376504,0.63210511
-1.85792896,4.97381282,0.01867230,0.10085340,1.76796074,3.22060709,0.38196488,1.47399059,0.03249088,0.61531778
-1.85192596,4.87327912,0.01784450,0.09834208,1.75590863,3.18335345,0.37476417,1.41854901,0.03114141,0.59636524
-1.84592296,4.76796476,0.01696473,0.09568340,1.74292717,3.14330184,0.36731611,1.36119285,0.02974721,0.57559728
-1.83991996,4.65965492,0.01605061,0.09293162,1.72947471,3.10128231,0.35976771,1.30268919,0.02833989,0.55338635
-1.83391696,4.55009963,0.01511966,0.09014098,1.71598391,3.05809542,0.35225817,1.24380410,0.02695122,0.53011802
-1.82791396,4.44096647,0.01418872,0.08736393,1.70284758,3.01448811,0.34491367,1.18528554,0.02561225,0.50618148
-1.82191096,4.33379755,0.01327353,0.08464963,1.69040615,2.97113215,0.33784291,1.12784740,0.02435249,0.48196053
-1.81590795,4.22997199,0.01238834,0.08204242,1.67893725,2.92860594,0.33113356,1.07215499,0.02319918,0.45782522
-1.80990495,4.13067557,0.01154556,0.07958073,1.66864795,2.88738037,0.32484984,1.01881261,0.02217656,0.43412447
-1.80390195,4.03687811,0.01075557,0.07729613,1.65966978,2.84780920,0.31903112,0.96835337,0.02130542,0.41117979
-1.79789895,3.94931923,0.01002650,0.07521269,1.65205693,2.81012406,0.31369182,0.92123153,0.02060262,0.38928019
-1.79189595,3.86850243,0.00936423,0.07334664,1.64578743,2.77443415,0.30882224,0.87781747,0.02008085,0.36867837
-1.78589295,3.79469734,0.00877235,0.07170637,1.64076719,2.74073036,0.30439047,0.83839511,0.01974846,0.34958810
-1.77988994,3.72794940,0.00825230,0.07029258,1.63683683,2.70889360,0.30034510,0.80316179,0.01960946,0.33218283
-1.77388694,3.66809625,0.00780350,0.06909880,1.63378068,2.67870666,0.29661858,0.77223031,0.01966363,0.31659528
-1.76788394,3.61478978,0.00742359,0.06811204,1.63133774,2.64986914,0.29313109,0.74563289,0.01990676,0.30291805
-1.76188094,3.56752271,0.00710870,0.06731365,1.62921397,2.62201482,0.28979462,0.72332671,0.02033095,0.29120499
-1.75587794,3.52565859,0.00685374,0.06668032,1.62709550,2.59473075,0.28651729,0.70520075,0.02092505,0.28147321
-1.74987494,3.48846399,0.00665278,0.06618516,1.62466228,2.56757744,0.28320743,0.69108352,0.02167509,0.27370561
-1.74387194,3.45514169,0.00649929,0.06579886,1.62160160,2.54010945,0.27977764,0.68075150,0.02256486,0.26785376
-1.73786893,3.42486403,0.00638659,0.06549086,1.61762120,2.51189580,0.27614840,0.67393779,0.02357641,0.26384108
-1.73186593,3.39680516,0.00630810,0.06523051,1.61246153,2.48253961,0.27225136,0.67034094,0.02469064,0.26156607
-1.72586293,3.37017150,0.00625769,0.06498814,1.60590694,2.45169638,0.26803211,0.66963353,0.02588783,0.26090573
-1.71985993,3.34422972,0.00622990,0.06473616,1.59779540,2.41909053,0.26345248,0.67147049,0.02714816,0.26171890
-1.71385693,3.31833136,0.00622027,0.06444996,1.58802682,2.38452958,0.25849228,0.67549686,0.02845223,0.26384962
-1.70785393,3.29193386,0.00622545,0.06410870,1.57656971,2.34791582,0.25315050,0.68135505,0.02978146,0.26713042
-1.70185093,3.26461751,0.00624342,0.06369605,1.56346604,2.30925497,0.24744601,0.68869142,0.03111846,0.27138556
-1.69584792,3.23609800,0.00627354,0.06320067,1.54883450,2.26866167,0.24141765,0.69716223,0.03244737,0.27643417
-1.68984492,3.20623461,0.00631667,0.06261662,1.53287196,2.22636164,0.23512388,0.70643895,0.03375406,0.28209336
-1.68384192,3.17503379,0.00637511,0.06194354,1.51585311,2.18269040,0.22864189,0.71621288,0.03502630,0.28818124
-1.67783892,3.14264848,0.00645260,0.06118671,1.49812851,2.13808850,0.22206631,0.72619935,0.03625384,0.29451990
-1.67183592,3.10937305,0.00655422,0.06035694,1.48012084,2.09309345,0.21550735,0.73614120,0.03742849,0.30093827
-1.66583292,3.07563436,0.00668623,0.05947029,1.46231936,2.04832841,0.20908863,0.74581190,0.03854404,0.30727491
-1.65982991,3.04197914,0.00685595,0.05854765,1.44527277,2.00448796,0.20294465,0.75501813,0.03959619,0.31338064
-1.65382691,3.00905801,0.00707149,0.05761421,1.42958022,1.96232124,0.19721783,0.76360189,0.04058246,0.31912100
-1.64782391,2.97760663,0.00734154,0.05669871,1.41588062,1.92261287,0.19205539,0.77144208,0.04150206,0.32437848
-1.64182091,2.94842433,0.00767512,0.05583273,1.40484021,1.88616214,0.18760593,0.77845549,0.04235566,0.32905441
-1.63581791,2.92235067,0.00808129,0.05504969,1.39713836,1.85376088,0.18401588,0.78459719,0.04314528,0.33307049
-1.62981491,2.90024032,0.00856884,0.05438396,1.39345185,1.82617073,0.18142592,0.78986006,0.04387405,0.33636983
-1.62381191,2.88293680,0.00914603,0.05386976,1.39443758,1.80410016,0.17996732,0.79427344,0.04454603,0.33891750
-1.61780890,2.87124546,0.00982029,0.05354011,1.40071404,1.78818207,0.17975842,0.79790089,0.04516598,0.34070042
-1.61180590,2.86590623,0.01059793,0.05342569,1.41284186,1.77895235,0.18090122,0.80083669,0.04573915,0.34172669
-1.60580290,2.86756666,0.01148388,0.05355376,1.43130368,1.77683017,0.18347823,0.80320139,0.04627103,0.34202420
-1.59979990,2.87675598,0.01248149,0.05394708,1.45648412,1.78210042,0.18754967,0.80513611,0.04676715,0.34163863
-1.59379690,2.89386053,0.01359224,0.05462290,1.48865018,1.79489902,0.19315095,0.80679586,0.04723280,0.34063077
