energy_ev,total_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up,Zn_p_up,Zn_d_up
-4.30115058,0.59535882,0.08574723,0.21238078,0.13223625,0.00000000,0.11811627,0.01616204
-4.29514757,0.60290703,0.08752843,0.21460143,0.13271072,0.00000000,0.11939493,0.01642912
-4.28914457,0.60799695,0.08908831,0.21594007,0.13244108,0.00000000,0.12011928,0.01664102
-4.28314157,0.61037695,0.09036239,0.21632932,0.13141041,0.00000000,0.12024948,0.01678853
-4.27713857,0.60985461,0.09129137,0.21572058,0.12961950,0.00000000,0.11975955,0.01686386
-4.27113557,0.60630294,0.09182346,0.21408584,0.12708645,0.00000000,0.11863793,0.01686086
-4.26513257,0.59966473,0.09191645,0.21141898,0.12384567,0.00000000,0.11688765,0.01677525
-4.25912956,0.58995461,0.09153935,0.20773642,0.11994646,0.00000000,0.11452608,0.01660474
-4.25312656,0.57725904,0.09067366,0.20307723,0.11545109,0.00000000,0.11158434,0.01634915
-4.24712356,0.56173390,0.08931407,0.19750254,0.11043260,0.00000000,0.10810625,0.01601041
-4.24112056,0.54360009,0.08746866,0.19109433,0.10497232,0.00000000,0.10414703,0.01559249
-4.23511756,0.52313711,0.08515867,0.18395366,0.09915727,0.00000000,0.09977161,0.01510131
-4.22911456,0.50067502,0.08241761,0.17619840,0.09307757,0.00000000,0.09505280,0.01454457
-4.22311156,0.47658504,0.07929013,0.16796043,0.08682383,0.00000000,0.09006926,0.01393149
-4.21710855,0.45126917,0.07583034,0.15938258,0.08048477,0.00000000,0.08490338,0.01327257
-4.21110555,0.42514931,0.07209997,0.15061531,0.07414506,0.00000000,0.07963917,0.01257926
-4.20510255,0.39865610,0.06816627,0.14181322,0.06788347,0.00000000,0.07436017,0.01186363
-4.19909955,0.37221808,0.06409979,0.13313155,0.06177130,0.00000000,0.06914750,0.01113804
-4.19309655,0.34625124,0.05997222,0.12472275,0.05587125,0.00000000,0.06407807,0.01041482
-4.18709355,0.32114957,0.05585423,0.11673320,0.05023663,0.00000000,0.05922296,0.00970594
-4.18109055,0.29727656,0.05181353,0.10930012,0.04491092,0.00000000,0.05464611,0.00902269
-4.17508754,0.27495802,0.04791310,0.10254882,0.03992771,0.00000000,0.05040321,0.00837545
-4.16908454,0.25447619,0.04420974,0.09659021,0.03531089,0.00000000,0.04654085,0.00777347
-4.16308154,0.23606535,0.04075284,0.09151873,0.03107516,0.00000000,0.04309597,0.00722465
-4.15707854,0.21990872,0.03758359,0.08741060,0.02722667,0.00000000,0.04009555,0.00673543
-4.15107554,0.20613681,0.03473439,0.08432245,0.02376396,0.00000000,0.03755648,0.00631068
-4.14507254,0.19482699,0.03222865,0.08229036,0.02067884,0.00000000,0.03548578,0.00595366
-4.13906953,0.18600423,0.03008085,0.08132928,0.01795744,0.00000000,0.03388086,0.00566600
-4.13306653,0.17964294,0.02829685,0.08143279,0.01558129,0.00000000,0.03273003,0.00544776
-4.12706353,0.17566968,0.02687444,0.08257323,0.01352827,0.00000000,0.03201320,0.00529743
-4.12106053,0.17396673,0.02580407,0.08470228,0.01177365,0.00000000,0.03170263,0.00521209
-4.11505753,0.17437629,0.02506969,0.08775184,0.01029096,0.00000000,0.03176382,0.00518752
-4.10905453,0.17670539,0.02464974,0.09163532,0.00905281,0.00000000,0.03215653,0.00521832
-4.10305153,0.18073120,0.02451816,0.09624932,0.00803157,0.00000000,0.03283584,0.00529810
-4.09704852,0.18620674,0.02464544,0.10147568,0.00720003,0.00000000,0.03375325,0.00541964
-4.09104552,0.19286699,0.02499969,0.10718388,0.00653188,0.00000000,0.03485789,0.00557510
-4.08504252,0.20043512,0.02554759,0.11323380,0.00600211,0.00000000,0.03609772,0.00575625
-4.07903952,0.20862886,0.02625540,0.11947878,0.00558734,0.00000000,0.03742069,0.00595461
-4.07303652,0.21716685,0.02708977,0.12576887,0.00526609,0.00000000,0.03877597,0.00616171
-4.06703352,0.22577486,0.02801857,0.13195433,0.00501888,0.00000000,0.04011509,0.00636927
-4.06103052,0.23419174,0.02901149,0.13788912,0.00482837,0.00000000,0.04139295,0.00656939
-4.05502751,0.24217493,0.03004061,0.14343443,0.00467946,0.00000000,0.04256889,0.00675476
-4.04902451,0.24950545,0.03108080,0.14846205,0.00455920,0.00000000,0.04360746,0.00691877
-4.04302151,0.25599220,0.03211007,0.15285748,0.00445688,0.00000000,0.04447922,0.00705569
-4.03701851,0.26147546,0.03310969,0.15652272,0.00436390,0.00000000,0.04516120,0.00716077
-4.03101551,0.26582955,0.03406432,0.15937854,0.00427375,0.00000000,0.04563739,0.00723031
-4.02501251,0.26896456,0.03496201,0.16136629,0.00418194,0.00000000,0.04589886,0.00726171
-4.01900950,0.27082706,0.03579409,0.16244901,0.00408587,0.00000000,0.04594387,0.00725351
-4.01300650,0.27140007,0.03655511,0.16261200,0.00398482,0.00000000,0.04577773,0.00720534
-4.00700350,0.27070198,0.03724267,0.16186270,0.00387984,0.00000000,0.04541254,0.00711792
-4.00100050,0.26878493,0.03785726,0.16022989,0.00377370,0.00000000,0.04486682,0.00699293
-3.99499750,0.26573241,0.03840216,0.15776241,0.00367085,0.00000000,0.04416507,0.00683295
-3.98899450,0.26165656,0.03888330,0.15452734,0.00357743,0.00000000,0.04333725,0.00664134
-3.98299150,0.25669506,0.03930922,0.15060775,0.00350127,0.00000000,0.04241823,0.00642211
-3.97698849,0.25100801,0.03969104,0.14610018,0.00345195,0.00000000,0.04144730,0.00617976
-3.97098549,0.24477476,0.04004247,0.14111191,0.00344090,0.00000000,0.04046766,0.00591917
-3.96498249,0.23819091,0.04037982,0.13575814,0.00348151,0.00000000,0.03952595,0.00564547
-3.95897949,0.23146564,0.04072206,0.13015923,0.00358929,0.00000000,0.03867191,0.00536388
-3.95297649,0.22481921,0.04109081,0.12443798,0.00378208,0.00000000,0.03795800,0.00507964
-3.94697349,0.21848085,0.04151029,0.11871716,0.00408025,0.00000000,0.03743913,0.00479788
-3.94097049,0.21268695,0.04200723,0.11311718,0.00450694,0.00000000,0.03717245,0.00452355
-3.93496748,0.20767937,0.04261054,0.10775409,0.00508824,0.00000000,0.03721702,0.00426139
-3.92896448,0.20370394,0.04335099,0.10273776,0.00585344,0.00000000,0.03763357,0.00401584
-3.92296148,0.20100884,0.04426060,0.09817041,0.00683516,0.00000000,0.03848418,0.00379102
-3.91695848,0.19984296,0.04537196,0.09414524,0.00806944,0.00000000,0.03983181,0.00359073
-3.91095548,0.20045379,0.04671726,0.09074536,0.00959574,0.00000000,0.04173976,0.00341844
-3.90495248,0.20308508,0.04832727,0.08804281,0.01145680,0.00000000,0.04427096,0.00327726
-3.89894947,0.20797384,0.05023012,0.08609778,0.01369840,0.00000000,0.04748711,0.00316996
-3.89294647,0.21534689,0.05245004,0.08495784,0.01636891,0.00000000,0.05144760,0.00309897
-3.88694347,0.22541677,0.05500603,0.08465734,0.01951864,0.00000000,0.05620835,0.00306636
-3.88094047,0.23837715,0.05791058,0.08521690,0.02319905,0.00000000,0.06182040,0.00307385
-3.87493747,0.25439774,0.06116843,0.08664292,0.02746168,0.00000000,0.06832849,0.00312279
-3.86893447,0.27361892,0.06477562,0.08892729,0.03235692,0.00000000,0.07576943,0.00321413
-3.86293147,0.29614623,0.06871862,0.09204726,0.03793257,0.00000000,0.08417058,0.00334839
-3.85692846,0.32204491,0.07297386,0.09596544,0.04423222,0.00000000,0.09354830,0.00352565
-3.85092546,0.35133477,0.07750759,0.10063011,0.05129354,0.00000000,0.10390642,0.00374550
-3.84492246,0.38398567,0.08227607,0.10597579,0.05914642,0.00000000,0.11523507,0.00400701
-3.83891946,0.41991383,0.08722622,0.11192408,0.06781122,0.00000000,0.12750952,0.00430872
-3.83291646,0.45897922,0.09229658,0.11838495,0.07729693,0.00000000,0.14068946,0.00464860
-3.82691346,0.50098433,0.09741876,0.12525825,0.08759961,0.00000000,0.15471856,0.00502402
-3.82091046,0.54567439,0.10251908,0.13243565,0.09870091,0.00000000,0.16952444,0.00543180
-3.81490745,0.59273939,0.10752056,0.13980284,0.11056707,0.00000000,0.18501902,0.00586820
-3.80890445,0.64181765,0.11234510,0.14724203,0.12314818,0.00000000,0.20109940,0.00632895
-3.80290145,0.69250133,0.11691570,0.15463462,0.13637795,0.00000000,0.21764904,0.00680931
-3.79689845,0.74434355,0.12115871,0.16186401,0.15017402,0.00000000,0.23453948,0.00730414
-3.79089545,0.79686704,0.12500606,0.16881845,0.16443880,0.00000000,0.25163238,0.00780800
-3.78489245,0.84957424,0.12839718,0.17539380,0.17906093,0.00000000,0.26878193,0.00831525
-3.77888944,0.90195836,0.13128077,0.18149618,0.19391723,0.00000000,0.28583754,0.00882016
-3.77288644,0.95351525,0.13361620,0.18704431,0.20887528,0.00000000,0.30264674,0.00931707
-3.76688344,1.00375559,0.13537455,0.19197156,0.22379634,0.00000000,0.31905814,0.00980047
-3.76088044,1.05221696,0.13653919,0.19622757,0.23853871,0.00000000,0.33492453,0.01026523
-3.75487744,1.09847544,0.13710603,0.19977939,0.25296136,0.00000000,0.35010579,0.01070664
-3.74887444,1.14215621,0.13708325,0.20261212,0.26692753,0.00000000,0.36447173,0.01112060
-3.74287144,1.18294280,0.13649079,0.20472905,0.28030850,0.00000000,0.37790466,0.01150370
-3.73686843,1.22058459,0.13535932,0.20615123,0.29298696,0.00000000,0.39030153,0.01185333
-3.73086543,1.25490219,0.13372908,0.20691653,0.30486017,0.00000000,0.40157581,0.01216775
-3.72486243,1.28579056,0.13164843,0.20707829,0.31584257,0.00000000,0.41165880,0.01244610
-3.71885943,1.31321964,0.12917226,0.20670347,0.32586783,0.00000000,0.42050040,0.01268845
-3.71285643,1.33723245,0.12636029,0.20587050,0.33489017,0.00000000,0.42806949,0.01289575
-3.70685343,1.35794068,0.12327540,0.20466682,0.34288492,0.00000000,0.43435359,0.01306981
-3.70085043,1.37551801,0.11998195,0.20318620,0.34984830,0.00000000,0.43935818,0.01321318
-3.69484742,1.39019122,0.11654425,0.20152597,0.35579644,0.00000000,0.44310541,0.01332907
-3.68884442,1.40222967,0.11302512,0.19978419,0.36076365,0.00000000,0.44563247,0.01342119
-3.68284142,1.41193330,0.10948458,0.19805682,0.36480006,0.00000000,0.44698961,0.01349364
-3.67683842,1.41961978,0.10597882,0.19643502,0.36796871,0.00000000,0.44723781,0.01355068
-3.67083542,1.42561130,0.10255927,0.19500265,0.37034230,0.00000000,0.44644643,0.01359664
-3.66483242,1.43022144,0.09927187,0.19383396,0.37199964,0.00000000,0.44469069,0.01363565
-3.65882941,1.43374272,0.09615657,0.19299157,0.37302211,0.00000000,0.44204917,0.01367155
-3.65282641,1.43643531,0.09324696,0.19252481,0.37349015,0.00000000,0.43860151,0.01370772
-3.64682341,1.43851729,0.09057005,0.19246845,0.37348006,0.00000000,0.43442623,0.01374691
-3.64082041,1.44015692,0.08814624,0.19284176,0.37306123,0.00000000,0.42959891,0.01379116
-3.63481741,1.44146725,0.08598938,0.19364814,0.37229379,0.00000000,0.42419062,0.01384174
-3.62881441,1.44250318,0.08410697,0.19487507,0.37122702,0.00000000,0.41826682,0.01389905
-3.62281141,1.44326119,0.08250045,0.19649463,0.36989837,0.00000000,0.41188660,0.01396266
-3.61680840,1.44368173,0.08116560,0.19846439,0.36833319,0.00000000,0.40510234,0.01403130
-3.61080540,1.44365420,0.08009304,0.20072888,0.36654522,0.00000000,0.39795984,0.01410295
-3.60480240,1.44302427,0.07926884,0.20322137,0.36453769,0.00000000,0.39049873,0.01417490
-3.59879940,1.44160330,0.07867513,0.20586607,0.36230508,0.00000000,0.38275326,0.01424388
-3.59279640,1.43917946,0.07829089,0.20858072,0.35983528,0.00000000,0.37475338,0.01430624
-3.58679340,1.43553010,0.07809275,0.21127940,0.35711223,0.00000000,0.36652605,0.01435806
-3.58079040,1.43043479,0.07805578,0.21387548,0.35411867,0.00000000,0.35809656,0.01439537
-3.57478739,1.42368852,0.07815445,0.21628475,0.35083903,0.00000000,0.34949008,0.01441432
-3.56878439,1.41511438,0.07836341,0.21842843,0.34726216,0.00000000,0.34073300,0.01441133
-3.56278139,1.40457520,0.07865836,0.22023607,0.34338386,0.00000000,0.33185427,0.01438332
-3.55677839,1.39198349,0.07901680,0.22164815,0.33920895,0.00000000,0.32288645,0.01432778
-3.55077539,1.37730925,0.07941871,0.22261832,0.33475278,0.00000000,0.31386654,0.01424296
-3.54477239,1.36058505,0.07984701,0.22311512,0.33004217,0.00000000,0.30483638,0.01412791
-3.53876938,1.34190824,0.08028796,0.22312309,0.32511556,0.00000000,0.29584275,0.01398257
-3.53276638,1.32143991,0.08073131,0.22264325,0.32002236,0.00000000,0.28693695,0.01380777
-3.52676338,1.29940066,0.08117019,0.22169287,0.31482166,0.00000000,0.27817407,0.01360520
-3.52076038,1.27606322,0.08160090,0.22030452,0.30958010,0.00000000,0.26961170,0.01337734
-3.51475738,1.25174230,0.08202244,0.21852449,0.30436917,0.00000000,0.26130848,0.01312739
-3.50875438,1.22678191,0.08243580,0.21641052,0.29926202,0.00000000,0.25332214,0.01285909
-3.50275138,1.20154105,0.08284324,0.21402914,0.29432988,0.00000000,0.24570755,0.01257662
-3.49674837,1.17637811,0.08324739,0.21145259,0.28963840,0.00000000,0.23851453,0.01228438
-3.49074537,1.15163518,0.08365029,0.20875553,0.28524400,0.00000000,0.23178585,0.01198681
-3.48474237,1.12762275,0.08405254,0.20601179,0.28119050,0.00000000,0.22555522,0.01168824
-3.47873937,1.10460593,0.08445249,0.20329119,0.27750627,0.00000000,0.21984581,0.01139271
-3.47273637,1.08279279,0.08484558,0.20065684,0.27420197,0.00000000,0.21466895,0.01110378
-3.46673337,1.06232564,0.08522391,0.19816278,0.27126923,0.00000000,0.21002355,0.01082447
-3.46073037,1.04327566,0.08557602,0.19585237,0.26868014,0.00000000,0.20589594,0.01055715
-3.45472736,1.02564138,0.08588702,0.19375740,0.26638782,0.00000000,0.20226041,0.01030348
-3.44872436,1.00935096,0.08613896,0.19189795,0.26432797,0.00000000,0.19908032,0.01006443
-3.44272136,0.99426838,0.08631145,0.19028301,0.26242137,0.00000000,0.19630982,0.00984027
-3.43671836,0.98020300,0.08638260,0.18891194,0.26057721,0.00000000,0.19389595,0.00963071
-3.43071536,0.96692214,0.08633012,0.18777642,0.25869708,0.00000000,0.19178124,0.00943495
-3.42471236,0.95416583,0.08613258,0.18686305,0.25667945,0.00000000,0.18990641,0.00925180
-3.41870935,0.94166291,0.08577072,0.18615613,0.25442436,0.00000000,0.18821318,0.00907990
-3.41270635,0.92914758,0.08522876,0.18564066,0.25183806,0.00000000,0.18664699,0.00891779
-3.40670335,0.91637532,0.08449565,0.18530520,0.24883744,0.00000000,0.18515937,0.00876409
-3.40070035,0.90313741,0.08356610,0.18514443,0.24535383,0.00000000,0.18370995,0.00861766
-3.39469735,0.88927301,0.08244142,0.18516119,0.24133619,0.00000000,0.18226788,0.00847766
-3.38869435,0.87467825,0.08112999,0.18536791,0.23675332,0.00000000,0.18081260,0.00834367
-3.38269135,0.85931180,0.07964750,0.18578720,0.23159510,0.00000000,0.17933394,0.00821576
-3.37668834,0.84319660,0.07801680,0.18645159,0.22587271,0.00000000,0.17783148,0.00809442
-3.37068534,0.82641772,0.07626731,0.18740243,0.21961777,0.00000000,0.17631330,0.00798062
-3.36468234,0.80911663,0.07443427,0.18868784,0.21288050,0.00000000,0.17479417,0.00787569
-3.35867934,0.79148215,0.07255757,0.19036008,0.20572709,0.00000000,0.17329325,0.00778124
-3.35267634,0.77373885,0.07068036,0.19247216,0.19823638,0.00000000,0.17183155,0.00769904
-3.34667334,0.75613347,0.06884762,0.19507417,0.19049601,0.00000000,0.17042927,0.00763087
-3.34067034,0.73892045,0.06710448,0.19820939,0.18259845,0.00000000,0.16910322,0.00757836
-3.33466733,0.72234725,0.06549464,0.20191047,0.17463687,0.00000000,0.16786448,0.00754286
-3.32866433,0.70664046,0.06405887,0.20619596,0.16670132,0.00000000,0.16671647,0.00752530
-3.32266133,0.69199348,0.06283362,0.21106736,0.15887529,0.00000000,0.16565355,0.00752605
-3.31665833,0.67855647,0.06184990,0.21650696,0.15123274,0.00000000,0.16466030,0.00754485
-3.31065533,0.66642908,0.06113233,0.22247663,0.14383596,0.00000000,0.16371144,0.00758075
-3.30465233,0.65565627,0.06069860,0.22891756,0.13673405,0.00000000,0.16277247,0.00763208
-3.29864932,0.64622751,0.06055919,0.23575123,0.12996227,0.00000000,0.16180095,0.00769650
-3.29264632,0.63807905,0.06071734,0.24288131,0.12354212,0.00000000,0.16074841,0.00777103
-3.28664332,0.63109923,0.06116941,0.25019664,0.11748214,0.00000000,0.15956265,0.00785218
-3.28064032,0.62513626,0.06190539,0.25757500,0.11177929,0.00000000,0.15819046,0.00793606
-3.27463732,0.62000798,0.06290965,0.26488755,0.10642088,0.00000000,0.15658042,0.00801854
-3.26863432,0.61551298,0.06416184,0.27200366,0.10138678,0.00000000,0.15468572,0.00809544
-3.26263132,0.61144218,0.06563781,0.27879585,0.09665187,0.00000000,0.15246693,0.00816267
-3.25662831,0.60759051,0.06731059,0.28514461,0.09218851,0.00000000,0.14989427,0.00821646
-3.25062531,0.60376769,0.06915131,0.29094275,0.08796901,0.00000000,0.14694964,0.00825348
-3.24462231,0.59980783,0.07113001,0.29609923,0.08396782,0.00000000,0.14362805,0.00827097
-3.23861931,0.59557711,0.07321635,0.30054194,0.08016352,0.00000000,0.13993846,0.00826691
-3.23261631,0.59097958,0.07538012,0.30421970,0.07654041,0.00000000,0.13590413,0.00824005
-3.22661331,0.58596059,0.07759169,0.30710301,0.07308977,0.00000000,0.13156228,0.00818997
-3.22061031,0.58050804,0.07982219,0.30918388,0.06981065,0.00000000,0.12696333,0.00811706
-3.21460730,0.57465161,0.08204363,0.31047455,0.06671042,0.00000000,0.12216966,0.00802252
-3.20860430,0.56846013,0.08422896,0.31100539,0.06380484,0.00000000,0.11725403,0.00790828
-3.20260130,0.56203751,0.08635204,0.31082209,0.06111791,0.00000000,0.11229780,0.00777687
-3.19659830,0.55551778,0.08838758,0.30998237,0.05868149,0.00000000,0.10738901,0.00763134
-3.19059530,0.54905943,0.09031123,0.30855252,0.05653473,0.00000000,0.10262047,0.00747511
-3.18459230,0.54283984,0.09209963,0.30660389,0.05472335,0.00000000,0.09808795,0.00731182
-3.17858929,0.53704994,0.09373066,0.30420972,0.05329889,0.00000000,0.09388857,0.00714520
-3.17258629,0.53188950,0.09518384,0.30144246,0.05231791,0.00000000,0.09011934,0.00697892
-3.16658329,0.52756339,0.09644075,0.29837167,0.05184115,0.00000000,0.08687606,0.00681652
-3.16058029,0.52427875,0.09748572,0.29506275,0.05193274,0.00000000,0.08425242,0.00666124
-3.15457729,0.52224317,0.09830654,0.29157649,0.05265931,0.00000000,0.08233931,0.00651603
-3.14857429,0.52166375,0.09889519,0.28796933,0.05408916,0.00000000,0.08122440,0.00638345
-3.14257129,0.52274677,0.09924868,0.28429447,0.05629124,0.00000000,0.08099173,0.00626565
-3.13656828,0.52569777,0.09936973,0.28060343,0.05933414,0.00000000,0.08172147,0.00616441
-3.13056528,0.53072160,0.09926743,0.27694816,0.06328491,0.00000000,0.08348954,0.00608113
-3.12456228,0.53802217,0.09895758,0.27338328,0.06820765,0.00000000,0.08636721,0.00601687
-3.11855928,0.54780150,0.09846300,0.26996835,0.07416202,0.00000000,0.09042051,0.00597241
-3.11255628,0.56025789,0.09781339,0.26676994,0.08120147,0.00000000,0.09570942,0.00594829
-3.10655328,0.57558295,0.09704501,0.26386321,0.08937143,0.00000000,0.10228684,0.00594487
-3.10055028,0.59395740,0.09620005,0.26133305,0.09870719,0.00000000,0.11019742,0.00596235
-3.09454727,0.61554571,0.09532565,0.25927436,0.10923190,0.00000000,0.11947601,0.00600083
-3.08854427,0.64048968,0.09447273,0.25779158,0.12095447,0.00000000,0.13014617,0.00606033
-3.08254127,0.66890123,0.09369455,0.25699747,0.13386760,0.00000000,0.14221848,0.00614077
-3.07653827,0.70085475,0.09304518,0.25701088,0.14794602,0.00000000,0.15568892,0.00624201
-3.07053527,0.73637940,0.09257774,0.25795396,0.16314503,0.00000000,0.17053730,0.00636379
-3.06453227,0.77545180,0.09234277,0.25994859,0.17939946,0.00000000,0.18672597,0.00650571
-3.05852926,0.81798954,0.09238653,0.26311227,0.19662311,0.00000000,0.20419874,0.00666722
-3.05252626,0.86384600,0.09274941,0.26755368,0.21470879,0.00000000,0.22288021,0.00684755
-3.04652326,0.91280670,0.09346457,0.27336803,0.23352892,0.00000000,0.24267545,0.00704568
-3.04052026,0.96458753,0.09455673,0.28063231,0.25293676,0.00000000,0.26347017,0.00726031
-3.03451726,1.01883498,0.09604121,0.28940073,0.27276825,0.00000000,0.28513130,0.00748982
-3.02851426,1.07512844,0.09792329,0.29970049,0.29284439,0.00000000,0.30750795,0.00773225
-3.02251126,1.13298440,0.10019775,0.31152792,0.31297402,0.00000000,0.33043277,0.00798530
-3.01650825,1.19186254,0.10284879,0.32484533,0.33295708,0.00000000,0.35372362,0.00824634
-3.01050525,1.25117327,0.10585017,0.33957853,0.35258799,0.00000000,0.37718548,0.00851239
-3.00450225,1.31028656,0.10916557,0.35561523,0.37165918,0.00000000,0.40061246,0.00878021
-2.99849925,1.36854172,0.11274920,0.37280442,0.38996462,0.00000000,0.42379007,0.00904628
-2.99249625,1.42525766,0.11654664,0.39095671,0.40730323,0.00000000,0.44649737,0.00930688
-2.98649325,1.47974355,0.12049584,0.40984584,0.42348202,0.00000000,0.46850930,0.00955813
-2.98049025,1.53130946,0.12452819,0.42921129,0.43831903,0.00000000,0.48959895,0.00979609
-2.97448724,1.57927689,0.12856989,0.44876206,0.45164582,0.00000000,0.50953996,0.01001677
-2.96848424,1.62298906,0.13254329,0.46818155,0.46330975,0.00000000,0.52810888,0.01021625
-2.96248124,1.66182086,0.13636840,0.48713357,0.47317577,0.00000000,0.54508778,0.01039072
-2.95647824,1.69518853,0.13996448,0.50526926,0.48112806,0.00000000,0.56026690,0.01053656
-2.95047524,1.72255899,0.14325166,0.52223494,0.48707129,0.00000000,0.57344762,0.01065043
-2.94447224,1.74345889,0.14615267,0.53768058,0.49093172,0.00000000,0.58444557,0.01072928
-2.93846923,1.75748340,0.14859450,0.55126866,0.49265808,0.00000000,0.59309403,0.01077050
-2.93246623,1.76430462,0.15051017,0.56268325,0.49222236,0.00000000,0.59924749,0.01077190
-2.92646323,1.76367947,0.15184030,0.57163894,0.48962042,0.00000000,0.60278530,0.01073182
-2.92046023,1.75545705,0.15253471,0.57788926,0.48487253,0.00000000,0.60361537,0.01064915
-2.91445723,1.73958501,0.15255382,0.58123438,0.47802370,0.00000000,0.60167772,0.01052341
-2.90845423,1.71611475,0.15186983,0.58152762,0.46914382,0.00000000,0.59694766,0.01035472
-2.90245123,1.68520512,0.15046773,0.57868063,0.45832759,0.00000000,0.58943852,0.01014390
-2.89644822,1.64712419,0.14834595,0.57266691,0.44569403,0.00000000,0.57920365,0.00989241
-2.89044522,1.60224891,0.14551669,0.56352348,0.43138573,0.00000000,0.56633757,0.00960237
-2.88444222,1.55106226,0.14200593,0.55135071,0.41556751,0.00000000,0.55097607,0.00927657
-2.87843922,1.49414790,0.13785302,0.53631011,0.39842471,0.00000000,0.53329518,0.00891836
-2.87243622,1.43218206,0.13310993,0.51862035,0.38016090,0.00000000,0.51350899,0.00853167
-2.86643322,1.36592295,0.12784012,0.49855145,0.36099517,0.00000000,0.49186620,0.00812088
-2.86043022,1.29619781,0.12211712,0.47641764,0.34115886,0.00000000,0.46864569,0.00769078
-2.85442721,1.22388796,0.11602281,0.45256891,0.32089200,0.00000000,0.44415096,0.00724645
-2.84842421,1.14991227,0.10964551,0.42738182,0.30043942,0.00000000,0.41870388,0.00679316
-2.84242121,1.07520971,0.10307791,0.40124978,0.28004668,0.00000000,0.39263779,0.00633626
-2.83641821,1.00072144,0.09641498,0.37457342,0.25995600,0.00000000,0.36629035,0.00588110
-2.83041521,0.92737318,0.08975183,0.34775110,0.24040214,0.00000000,0.33999629,0.00543288
-2.82441221,0.85605834,0.08318172,0.32117024,0.22160866,0.00000000,0.31408038,0.00499658
-2.81840920,0.78762249,0.07679416,0.29519947,0.20378432,0.00000000,0.28885090,0.00457685
-2.81240620,0.72284961,0.07067325,0.27018210,0.18712001,0.00000000,0.26459379,0.00417797
-2.80640320,0.66245039,0.06489624,0.24643076,0.17178604,0.00000000,0.24156760,0.00380372
-2.80040020,0.60705291,0.05953240,0.22422358,0.15793002,0.00000000,0.21999950,0.00345741
-2.79439720,0.55719554,0.05464208,0.20380165,0.14567519,0.00000000,0.20008227,0.00314177
-2.78839420,0.51332227,0.05027616,0.18536791,0.13511929,0.00000000,0.18197238,0.00285899
-2.78239120,0.47578014,0.04647563,0.16908715,0.12633388,0.00000000,0.16578909,0.00261069
-2.77638819,0.44481857,0.04327153,0.15508706,0.11936411,0.00000000,0.15161456,0.00239792
-2.77038519,0.42059040,0.04068497,0.14346011,0.11422887,0.00000000,0.13949470,0.00222121
-2.76438219,0.40315427,0.03872742,0.13426598,0.11092119,0.00000000,0.12944086,0.00208055
-2.75837919,0.39247797,0.03740107,0.12753433,0.10940906,0.00000000,0.12143211,0.00197544
-2.75237619,0.38844275,0.03669927,0.12326776,0.10963639,0.00000000,0.11541791,0.00190496
-2.74637319,0.39084808,0.03660710,0.12144472,0.11152419,0.00000000,0.11132120,0.00186776
-2.74037019,0.39941691,0.03710193,0.12202217,0.11497204,0.00000000,0.10904170,0.00186211
-2.73436718,0.41380131,0.03815408,0.12493802,0.11985967,0.00000000,0.10845936,0.00188598
-2.72836418,0.43358847,0.03972738,0.13011310,0.12604885,0.00000000,0.10943788,0.00193702
-2.72236118,0.45830701,0.04177988,0.13745281,0.13338546,0.00000000,0.11182824,0.00201265
-2.71635818,0.48743381,0.04426453,0.14684826,0.14170182,0.00000000,0.11547226,0.00211006
-2.71035518,0.52040137,0.04712985,0.15817718,0.15081928,0.00000000,0.12020603,0.00222630
-2.70435218,0.55660569,0.05032073,0.17130446,0.16055106,0.00000000,0.12586337,0.00235827
-2.69834917,0.59541497,0.05377916,0.18608251,0.17070532,0.00000000,0.13227916,0.00250279
-2.69234617,0.63617886,0.05744511,0.20235156,0.18108841,0.00000000,0.13929252,0.00265665
-2.68634317,0.67823840,0.06125739,0.21994001,0.19150827,0.00000000,0.14674991,0.00281664
-2.68034017,0.72093657,0.06515459,0.23866491,0.20177791,0.00000000,0.15450803,0.00297962
-2.67433717,0.76362920,0.06907606,0.25833266,0.21171883,0.00000000,0.16243646,0.00314251
-2.66833417,0.80569604,0.07296288,0.27874011,0.22116433,0.00000000,0.17042009,0.00330244
-2.66233117,0.84655183,0.07675886,0.29967607,0.22996262,0.00000000,0.17836108,0.00345668
-2.65632816,0.88565702,0.08041156,0.32092327,0.23797957,0.00000000,0.18618054,0.00360277
-2.65032516,0.92252780,0.08387320,0.34226081,0.24510105,0.00000000,0.19381965,0.00373855
-2.64432216,0.95674515,0.08710154,0.36346712,0.25123476,0.00000000,0.20124031,0.00386213
-2.63831916,0.98796268,0.09006072,0.38432336,0.25631152,0.00000000,0.20842519,0.00397203
-2.63231616,1.01591290,0.09272189,0.40461715,0.26028593,0.00000000,0.21537723,0.00406708
-2.62631316,1.04041170,0.09506373,0.42414663,0.26313639,0.00000000,0.22211849,0.00414655
-2.62031016,1.06136092,0.09707289,0.44272458,0.26486463,0.00000000,0.22868847,0.00421007
-2.61430715,1.07874878,0.09874414,0.46018259,0.26549448,0.00000000,0.23514185,0.00425766
-2.60830415,1.09264821,0.10008036,0.47637496,0.26507029,0.00000000,0.24154571,0.00428973
-2.60230115,1.10321301,0.10109236,0.49118224,0.26365483,0.00000000,0.24797638,0.00430704
