energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-3.51475738,3.92906569,0.28021727,0.32958319,0.04031547,0.60083833,1.35446686,1.36615265,0.00937602,1.48762885
-3.50875438,3.60007707,0.25456989,0.30184755,0.03620354,0.55095844,1.23166710,1.26070567,0.00894907,1.35247959
-3.50275138,3.29969903,0.23058185,0.27731405,0.03253766,0.50631884,1.11894072,1.16272165,0.00866332,1.22843392
-3.49674837,3.03151941,0.20845879,0.25629427,0.02934586,0.46743938,1.01733793,1.07365721,0.00853203,1.11663432
-3.49074537,2.79854835,0.18836464,0.23904513,0.02665116,0.43474295,0.92768698,0.99480152,0.00856726,1.01797842
-3.48474237,2.60321777,0.17042232,0.22577029,0.02447225,0.40855626,0.85060000,0.92726719,0.00877967,0.93312555
-3.47873937,2.44738859,0.15471516,0.21662189,0.02282422,0.38911136,0.78648208,0.87198441,0.00917835,0.86250685
-3.47273637,2.33236285,0.14128901,0.21170223,0.02171914,0.37654767,0.73554227,0.82969781,0.00977064,0.80633757
-3.46673337,2.25889776,0.13015479,0.21106512,0.02116651,0.37091397,0.69780575,0.80096501,0.01056183,0.76463047
-3.46073037,2.22721938,0.12129129,0.21471665,0.02117352,0.37217012,0.67312594,0.78615604,0.01155487,0.73720941
-3.45472736,2.23703441,0.11464816,0.22261533,0.02174511,0.38018849,0.66119615,0.78545304,0.01275004,0.72372221
-3.44872436,2.28753894,0.11014879,0.23467148,0.02288374,0.39475487,0.66156033,0.79884968,0.01414460,0.72365257
-3.44272136,2.37742424,0.10769325,0.25074607,0.02458894,0.41556924,0.67362250,0.82615009,0.01573247,0.73633075
-3.43671836,2.50488030,0.10716099,0.27064911,0.02685671,0.44224645,0.69665541,0.86696733,0.01750390,0.76094315
-3.43071536,2.66759855,0.10841344,0.29413791,0.02967861,0.47431735,0.72980825,0.92072169,0.01944523,0.79654110
-3.42471236,2.86277588,0.11129652,0.32091554,0.03304083,0.51123062,0.77211437,0.98663929,0.02153872,0.84204955
-3.41870935,3.08712262,0.11564300,0.35062982,0.03692307,0.55235592,0.82249926,1.06375191,0.02376244,0.89627610
-3.41270635,3.33687703,0.12127484,0.38287337,0.04129753,0.59698872,0.87978977,1.15089876,0.02609039,0.95792143
-3.40670335,3.60782928,0.12800563,0.41718489,0.04612791,0.64435720,0.94272495,1.24673132,0.02849265,1.02559145
-3.40070035,3.89535727,0.13564306,0.45305217,0.05136863,0.69363147,1.00996935,1.34972216,0.03093577,1.09781220
-3.39469735,4.19447624,0.14399151,0.48991704,0.05696424,0.74393543,1.08012904,1.45817853,0.03338331,1.17304759
-3.38869435,4.49990341,0.15285485,0.52718229,0.06284919,0.79436103,1.15177057,1.57026166,0.03579650,1.24972049
-3.38269135,4.80613807,0.16203943,0.56422081,0.06894806,0.84398493,1.22344297,1.68401180,0.03813508,1.32623698
-3.37668834,5.10755622,0.17135709,0.60038663,0.07517609,0.89188711,1.29370244,1.79737945,0.04035826,1.40101346
-3.37068534,5.39851825,0.18062831,0.63502783,0.08144029,0.93717092,1.36113915,1.90826225,0.04242578,1.47250615
-3.36468234,5.67348670,0.18968538,0.66750081,0.08764098,0.97898393,1.42440548,2.01454695,0.04429900,1.53924202
-3.35867934,5.92715047,0.19837528,0.69718552,0.09367377,1.01653864,1.48224467,2.11415538,0.04594197,1.59985007
-3.35267634,6.15455112,0.20656250,0.72350108,0.09943194,1.04913246,1.53351879,2.20509290,0.04732259,1.65309189
-3.34667334,6.35120605,0.21413122,0.74592121,0.10480909,1.07616570,1.57723475,2.28549783,0.04841350,1.69789006
-3.34067034,6.51322368,0.22098717,0.76398869,0.10970207,1.09715713,1.61256727,2.35368973,0.04919301,1.73335316
-3.33466733,6.63740517,0.22705869,0.77732833,0.11401395,1.11175602,1.63887765,2.40821467,0.04964573,1.75879615
-3.32866433,6.72132820,0.23229708,0.78565785,0.11765696,1.11975024,1.65572733,2.44788547,0.04976310,1.77375515
-3.32266133,6.76340850,0.23667624,0.78879600,0.12055526,1.12106990,1.66288549,2.47181503,0.04954358,1.77799573
-3.31665833,6.76293617,0.24019135,0.78666773,0.12264741,1.11578629,1.66033029,2.47944111,0.04899271,1.77151421
-3.31065533,6.72008464,0.24285691,0.77930595,0.12388838,1.10410625,1.64824354,2.47054151,0.04812287,1.75453185
-3.30465233,6.63589169,0.24470402,0.76684991,0.12425110,1.08636201,1.62699887,2.44523848,0.04695279,1.72748204
-3.29864932,6.51221305,0.24577713,0.74954015,0.12372733,1.06299711,1.59714407,2.40399239,0.04550691,1.69099099
-3.29264632,6.35165057,0.24613033,0.72771023,0.12232791,1.03454901,1.55937817,2.34758452,0.04381454,1.64585283
-3.28664332,6.15745805,0.24582351,0.70177573,0.12008236,1.00162917,1.51452446,2.27708991,0.04190883,1.59300012
-3.28064032,5.93342901,0.24491844,0.67222077,0.11703778,0.96490148,1.46350050,2.19384118,0.03982573,1.53347112
-3.27463732,5.68377114,0.24347513,0.63958282,0.11325718,0.92506018,1.40728665,2.09938508,0.03760286,1.46837517
-3.26863432,5.41297305,0.24154853,0.60443639,0.10881734,0.88280794,1.34689423,1.99543351,0.03527840,1.39885784
-3.26263132,5.12566890,0.23918590,0.56737623,0.10380613,0.83883533,1.28333499,1.88381108,0.03289000,1.32606696
-3.25662831,4.82650626,0.23642480,0.52900076,0.09831970,0.79380228,1.21759274,1.76640147,0.03047381,1.25112121
-3.25062531,4.52002253,0.23329201,0.48989639,0.09245935,0.74832217,1.15059848,1.64509461,0.02806364,1.17508210
-3.24462231,4.21053403,0.22980326,0.45062314,0.08632850,0.70294921,1.08320964,1.52173684,0.02569022,1.09893043
-3.23861931,3.90204161,0.22596380,0.41170229,0.08002969,0.65816927,1.01619420,1.39808565,0.02338068,1.02354775
-3.23261631,3.59815501,0.22176978,0.37360612,0.07366181,0.61439419,0.95021968,1.27577054,0.02115819,0.94970320
-3.22661331,3.30203772,0.21721034,0.33675016,0.06731770,0.57195967,0.88584726,1.15626121,0.01904172,0.87804578
-3.22061031,3.01637245,0.21227012,0.30148804,0.06108208,0.53112630,0.82353067,1.04084348,0.01704605,0.80910182
-3.21460730,2.74334689,0.20693220,0.26810882,0.05502997,0.49208344,0.76361934,0.93060357,0.01518185,0.74327722
-3.20860430,2.48465807,0.20118110,0.23683682,0.04922556,0.45495531,0.70636519,0.82642036,0.01345596,0.68086372
-3.20260130,2.24153328,0.19500583,0.20783366,0.04372164,0.41980893,0.65193241,0.72896539,0.01187169,0.62204863
-3.19659830,2.01476473,0.18840253,0.18120221,0.03855933,0.38666302,0.60040913,0.63870971,0.01042926,0.56692698
-3.19059530,1.80475504,0.18137685,0.15699221,0.03376844,0.35549758,0.55182044,0.55593682,0.00912628,0.51551526
-3.18459230,1.61157042,0.17394564,0.13520717,0.02936801,0.32626340,0.50614181,0.48076037,0.00795824,0.46776607
-3.17858929,1.43499845,0.16613817,0.11581211,0.02536729,0.29889105,0.46331215,0.41314564,0.00691901,0.42358268
-3.17258629,1.27460764,0.15799652,0.09874199,0.02176684,0.27329913,0.42324610,0.35293354,0.00600136,0.38283305
-3.16658329,1.12980646,0.14957540,0.08391026,0.01855991,0.24940131,0.38584494,0.29986599,0.00519736,0.34536268
-3.16058029,0.99989954,0.14094130,0.07121750,0.01573382,0.22711210,0.35100589,0.25361164,0.00449889,0.31100600
-3.15457729,0.88413977,0.13217115,0.06055975,0.01327139,0.20635133,0.31862969,0.21379110,0.00389792,0.27959602
-3.14857429,0.78177500,0.12335048,0.05183637,0.01115237,0.18704726,0.28862632,0.18000091,0.00338692,0.25097218
-3.14257129,0.69208885,0.11457138,0.04495736,0.00935475,0.16913847,0.26091909,0.15183555,0.00295905,0.22498637
-3.13656828,0.61443514,0.10593024,0.03984993,0.00785603,0.15257470,0.23544712,0.12890730,0.00260845,0.20150738
-3.13056528,0.54826632,0.09752548,0.03646429,0.00663427,0.13731686,0.21216669,0.11086343,0.00233036,0.18042376
-3.12456228,0.49315572,0.08945547,0.03477862,0.00566903,0.12333634,0.19105141,0.09740069,0.00212129,0.16164551
-3.11855928,0.44881433,0.08181656,0.03480312,0.00494214,0.11061393,0.17209174,0.08827693,0.00197906,0.14510470
-3.11255628,0.41510228,0.07470147,0.03658312,0.00443829,0.09913841,0.15529398,0.08332001,0.00190290,0.13075532
-3.10655328,0.39203543,0.06819803,0.04020125,0.00414547,0.08890512,0.14067893,0.08243372,0.00189343,0.11857254
-3.10055028,0.37978736,0.06238819,0.04577851,0.00405522,0.07991455,0.12828042,0.08560108,0.00195268,0.10855151
-3.09454727,0.37868689,0.05734747,0.05347428,0.00416276,0.07217097,0.11814373,0.09288486,0.00208399,0.10070580
-3.08854427,0.38921109,0.05314466,0.06348514,0.00446687,0.06568133,0.11032403,0.10442531,0.00229203,0.09506567
-3.08254127,0.41197377,0.04984169,0.07604245,0.00496981,0.06045421,0.10488465,0.12043536,0.00258259,0.09167591
-3.07653827,0.44770912,0.04749371,0.09140854,0.00567685,0.05649894,0.10189535,0.14119301,0.00296251,0.09059355
-3.07053527,0.49725055,0.04614921,0.10987168,0.00659591,0.05382486,0.10143023,0.16703114,0.00343944,0.09188512
-3.06453227,0.56150426,0.04585009,0.13173942,0.00773693,0.05244047,0.10356545,0.19832466,0.00402167,0.09562354
-3.05852926,0.64141779,0.04663156,0.15733077,0.00911112,0.05235267,0.10837637,0.23547526,0.00471784,0.10188458
-3.05252626,0.73794348,0.04852193,0.18696688,0.01073022,0.05356580,0.11593434,0.27889373,0.00553664,0.11074281
-3.04652326,0.85199734,0.05154213,0.22096060,0.01260554,0.05608061,0.12630287,0.32898032,0.00648643,0.12226710
-3.04052026,0.98441400,0.05570498,0.25960509,0.01474703,0.05989298,0.13953325,0.38610340,0.00757493,0.13651556
-3.03451726,1.13589874,0.06101417,0.30316163,0.01716222,0.06499253,0.15565978,0.45057707,0.00880873,0.15353030
-3.02851426,1.30697805,0.06746311,0.35184712,0.01985524,0.07136111,0.17469464,0.52263829,0.01019289,0.17333185
-3.02251126,1.49795029,0.07503359,0.40582165,0.02282581,0.07897109,0.19662252,0.60242432,0.01173051,0.19591362
-3.01650825,1.70883849,0.08369434,0.46517657,0.02606829,0.08778378,0.22139547,0.68995142,0.01342227,0.22123658
-3.01050525,1.93934743,0.09339970,0.52992359,0.02957083,0.09774783,0.24892796,0.78509576,0.01526607,0.24922440
-3.00450225,2.18882719,0.10408845,0.59998545,0.03331477,0.10879786,0.27909263,0.88757744,0.01725660,0.27975945
-2.99849925,2.45624537,0.11568284,0.67518856,0.03727407,0.12085336,0.31171692,0.99694873,0.01938512,0.31267972
-2.99249625,2.74017004,0.12808815,0.75525815,0.04141515,0.13381807,0.34658096,1.11258729,0.02163919,0.34777716
-2.98649325,3.03876499,0.14119263,0.83981625,0.04569690,0.14757973,0.38341682,1.23369510,0.02400261,0.38479749
-2.98049025,3.34979871,0.15486814,0.92838268,0.05007102,0.16201050,0.42190944,1.35930372,0.02645542,0.42344172
-2.97448724,3.67066761,0.16897141,1.02037926,0.05448266,0.17696795,0.46169924,1.48828607,0.02897404,0.46336932
-2.96848424,3.99843363,0.18334596,1.11513726,0.05887141,0.19229668,0.50238660,1.61937467,0.03153154,0.50420330
-2.96248124,4.32987550,0.19782477,1.21190770,0.06317254,0.20783057,0.54353792,1.75118609,0.03409810,0.54553677
-2.95647824,4.66155243,0.21223352,1.30987451,0.06731855,0.22339554,0.58469340,1.88225089,0.03664154,0.58694104
-2.95047524,4.98987814,0.22639451,1.40816985,0.07124087,0.23881281,0.62537603,2.01104809,0.03912800,0.62797489
-2.94447224,5.31120271,0.24013091,1.50589113,0.07487179,0.25390253,0.66510171,2.13604298,0.04152273,0.66819463
-2.93846923,5.62189930,0.25327146,1.60211921,0.07814643,0.26848761,0.70339005,2.25572684,0.04379093,0.70716463
-2.93246623,5.91845249,0.26565529,1.69593701,0.08100469,0.28239760,0.73977548,2.36865707,0.04589868,0.74446791
-2.92646323,6.19754486,0.27713678,1.78644791,0.08339315,0.29547261,0.77381820,2.47349608,0.04781383,0.77971626
-2.92046023,6.45613871,0.28759024,1.87279341,0.08526680,0.30756687,0.80511476,2.56904754,0.04950692,0.81255960
-2.91445723,6.69154983,0.29691431,1.95416947,0.08659052,0.31855209,0.83330768,2.65428846,0.05095205,0.84269423
-2.90845423,6.90151089,0.30503587,2.02984110,0.08734017,0.32832023,0.85809405,2.72839607,0.05212755,0.86986961
-2.90245123,7.08422252,0.31191331,2.09915497,0.08750347,0.33678586,0.87923264,2.79076852,0.05301670,0.89389356
-2.89644822,7.23839066,0.31753912,2.16154971,0.08708030,0.34388786,0.89654952,2.84103873,0.05360816,0.91463568
-2.89044522,7.36324960,0.32194171,2.21656406,0.08608269,0.34959048,0.90994200,2.87908133,0.05389628,0.93202908
-2.88444222,7.45857071,0.32518622,2.26384269,0.08453437,0.35388386,0.91938094,2.90501251,0.05388126,0.94607037
-2.87843922,7.52465727,0.32737457,2.30314000,0.08246989,0.35678388,0.92491141,2.91918325,0.05356905,0.95681813
-2.87243622,7.56232668,0.32864453,2.33432190,0.07993346,0.35833153,0.92665174,2.92216651,0.05297117,0.96438993
-2.86643322,7.57288113,0.32916783,2.35736593,0.07697742,0.35859171,0.92479122,2.91473907,0.05210426,0.96895833
-2.86043022,7.55806863,0.32914749,2.37235973,0.07366056,0.35765166,0.91958643,2.89785903,0.05098954,0.97074575
-2.85442721,7.52003579,0.32881418,2.37949817,0.07004625,0.35561898,0.91135634,2.87263973,0.04965214,0.97001884
-2.84842421,7.46127420,0.32842186,2.37907911,0.06620057,0.35261937,0.90047641,2.84032128,0.04812031,0.96708210
-2.84242121,7.38456185,0.32824266,2.37149780,0.06219040,0.34879402,0.88737160,2.80224024,0.04642458,0.96227128
-2.83641821,7.29290082,0.32856109,2.35724005,0.05808164,0.34429681,0.87250858,2.75979862,0.04459691,0.95594642
-2.83041521,7.18945257,0.32966762,2.33687395,0.05393755,0.33929135,0.85638696,2.71443248,0.04266983,0.94848470
-2.82441221,7.07747154,0.33185184,2.31104011,0.04981742,0.33394771,0.83952984,2.66758102,0.04067556,0.94027314
-2.81840920,6.96023808,0.33539520,2.28044035,0.04577530,0.32843904,0.82247349,2.62065639,0.03864532,0.93170105
-2.81240620,6.84099126,0.34056343,2.24582485,0.04185917,0.32293809,0.80575646,2.57501473,0.03660856,0.92315241
-2.80640320,6.72286246,0.34759898,2.20797764,0.03811032,0.31761348,0.78990806,2.53192876,0.03459243,0.91499801
-2.80040020,6.60881042,0.35671340,2.16770087,0.03456296,0.31262598,0.77543644,2.49256211,0.03262132,0.90758749
-2.79439720,6.50155885,0.36808006,2.12579778,0.03124419,0.30812478,0.76281650,2.45794587,0.03071642,0.90124131
-2.78839420,6.40353759,0.38182725,2.08305506,0.02817410,0.30424374,0.75247782,2.42895764,0.02889559,0.89624288
-2.78239120,6.31682880,0.39803206,2.04022484,0.02536610,0.30109783,0.74479297,2.40630335,0.02717317,0.89283079
-2.77638819,6.24311947,0.41671509,1.99800710,0.02282741,0.29877986,0.74006661,2.39050244,0.02556000,0.89119169
-2.77038519,6.18366197,0.43783638,1.95703316,0.02055967,0.29735758,0.73852565,2.38187663,0.02406350,0.89145385
-2.76438219,6.13924410,0.46129264,1.91785079,0.01855956,0.29687128,0.74031107,2.38054276,0.02268783,0.89368173
-2.75837919,6.11017004,0.48691601,1.88091181,0.01681956,0.29733204,0.74547158,2.38641006,0.02143416,0.89787203
-2.75237619,6.09625358,0.51447459,1.84656271,0.01532865,0.29872078,0.75395962,2.39918205,0.02030096,0.90395127
-2.74637319,6.09682428,0.54367463,1.81503877,0.01407295,0.30098808,0.76562997,2.41836328,0.01928434,0.91177535
-2.74037019,6.11074715,0.57416466,1.78646209,0.01303645,0.30405503,0.78024114,2.44327085,0.01837841,0.92113111
-2.73436718,6.13645573,0.60554130,1.76084366,0.01220156,0.30781483,0.79745965,2.47305067,0.01757571,0.93174020
-2.72836418,6.17199775,0.63735687,1.73808940,0.01154965,0.31213552,0.81686716,2.50669797,0.01686752,0.94326499
-2.72236118,6.21509248,0.66912842,1.71800995,0.01106152,0.31686344,0.83797044,2.54308175,0.01624432,0.95531673
-2.71635818,6.26319765,0.70034818,1.70033373,0.01071780,0.32182743,0.86021370,2.58097242,0.01569611,0.96746553
-2.71035518,6.31358409,0.73049496,1.68472260,0.01049930,0.32684379,0.88299309,2.61907185,0.01521273,0.97925199
-2.70435218,6.36341526,0.75904624,1.67078951,0.01038728,0.33172155,0.90567284,2.65604518,0.01478418,0.99020006
-2.69834917,6.40982916,0.78549063,1.65811697,0.01036368,0.33626803,0.92760242,2.69055318,0.01440088,0.99983067
-2.69234617,6.45001961,0.80934025,1.64627579,0.01041130,0.34029457,0.94813430,2.72128464,0.01405388,1.00767571
-2.68634317,6.48131423,0.83014270,1.63484296,0.01051395,0.34362189,0.96664154,2.74698757,0.01373505,1.01329178
-2.68034017,6.50124662,0.84749224,1.62341804,0.01065658,0.34608531,0.98253468,2.76649861,0.01343717,1.01627315
-2.67433717,6.50762035,0.86103981,1.61163725,0.01082535,0.34753929,0.99527735,2.77876998,0.01315406,1.01626367
-2.66833417,6.49856320,0.87050170,1.59918494,0.01100770,0.34786129,1.00440017,2.78289314,0.01288056,1.01296698
-2.66233117,6.47257019,0.87566644,1.58580199,0.01119238,0.34695494,1.00951235,2.77811888,0.01261261,1.00615478
-2.65632816,6.42853476,0.87639993,1.57129117,0.01136952,0.34475213,1.01031083,2.76387344,0.01234711,0.99567291
-2.65032516,6.36576778,0.87264852,1.55551953,0.01153055,0.34121433,1.00658672,2.73977036,0.01208198,0.98144508
-2.64432216,6.28400482,0.86444012,1.53841817,0.01166826,0.33633289,0.99822875,2.70561793,0.01181595,0.96347413
-2.63831916,6.18340226,0.85188321,1.51997996,0.01177674,0.33012846,0.98522404,2.66142234,0.01154855,0.94184086
-2.63231616,6.06452348,0.83516396,1.50025566,0.01185134,0.32264963,0.96765596,2.60738645,0.01127997,0.91670071
-2.62631316,5.92831657,0.81454151,1.47934936,0.01188859,0.31397080,0.94569950,2.54390445,0.01101093,0.88827825
-2.62031016,5.77608502,0.79034165,1.45741375,0.01188612,0.30418947,0.91961435,2.47155258,0.01074261,0.85685995
-2.61430715,5.60945323,0.76294905,1.43464607,0.01184261,0.29342311,0.88973597,2.39107631,0.01047655,0.82278552
-2.60830415,5.43032847,0.73279836,1.41128521,0.01175767,0.28180561,0.85646508,2.30337419,0.01021455,0.78643811
-2.60230115,5.24086082,0.70036454,1.38761039,0.01163171,0.26948363,0.82025600,2.20947895,0.00995864,0.74823392
-2.59629815,5.04340255,0.66615247,1.36394178,0.01146591,0.25661290,0.78160415,2.11053628,0.00971102,0.70861133
-2.59029515,4.84046813,0.63068649,1.34064308,0.01126204,0.24335451,0.74103328,2.00778168,0.00947407,0.66802032
-2.58429215,4.63469564,0.59449978,1.31812577,0.01102241,0.22987146,0.69908271,1.90251610,0.00925028,0.62691210
-2.57828914,4.42881025,0.55812414,1.29685490,0.01074979,0.21632543,0.65629497,1.79608077,0.00904233,0.58572961
-2.57228614,4.22559001,0.52208024,1.27735556,0.01044728,0.20287386,0.61320423,1.68983179,0.00885305,0.54489884
-2.56628314,4.02783390,0.48686863,1.26021969,0.01011828,0.18966741,0.57032569,1.58511506,0.00868544,0.50482148
-2.56028014,3.83833197,0.45296153,1.24611197,0.00976641,0.17684787,0.52814628,1.48324195,0.00854270,0.46586867
-2.55427714,3.65983699,0.42079570,1.23577438,0.00939546,0.16454636,0.48711672,1.38546615,0.00842821,0.42837632
-2.54827414,3.49503714,0.39076626,1.23002822,0.00900935,0.15288199,0.44764511,1.29296211,0.00834550,0.39264162
-2.54227114,3.34652910,0.36322168,1.22977301,0.00861205,0.14196095,0.41009213,1.20680540,0.00829822,0.35892102
-2.53626813,3.21679095,0.33845976,1.23598172,0.00820760,0.13187585,0.37476768,1.12795509,0.00829007,0.32742939
-2.53026513,3.10815450,0.31672469,1.24969165,0.00780001,0.12270544,0.34192915,1.05723849,0.00832473,0.29834032
-2.52426213,3.02277669,0.29820507,1.27199108,0.00739328,0.11451462,0.31178101,0.99533828,0.00840571,0.27178738
-2.51825913,2.96261021,0.28303284,1.30400154,0.00699130,0.10735471,0.28447566,0.94278213,0.00853625,0.24786613
-2.51225613,2.92937358,0.27128308,1.34685622,0.00659786,0.10126389,0.26011544,0.89993493,0.00871917,0.22663684
-2.50625313,2.92452117,0.26297464,1.40167502,0.00621657,0.09626796,0.23875553,0.86699359,0.00895674,0.20812745
-2.50025013,2.94921435,0.25807140,1.46953717,0.00585083,0.09238114,0.22040762,0.84398459,0.00925050,0.19233697
-2.49424712,3.00429453,0.25648439,1.55145242,0.00550377,0.08960713,0.20504414,0.83076422,0.00960121,0.17923885
-2.48824412,3.09025980,0.25807449,1.64833197,0.00517819,0.08794025,0.19260286,0.82702175,0.01000865,0.16878435
-2.48224112,3.20724618,0.26265585,1.76096037,0.00487656,0.08736673,0.18299179,0.83228545,0.01047165,0.16090577
-2.47623812,3.35501511,0.26999999,1.88996957,0.00460093,0.08786605,0.17609402,0.84593169,0.01098801,0.15551942
-2.47023512,3.53294831,0.27984057,2.03581624,0.00435294,0.08941242,0.17177266,0.86719707,0.01155456,0.15252835
-2.46423212,3.74005092,0.29187874,2.19876315,0.00413377,0.09197622,0.16987545,0.89519361,0.01216722,0.15182475
-2.45822911,3.97496347,0.30578921,2.37886548,0.00394414,0.09552543,0.17023917,0.92892698,0.01282115,0.15329193
-2.45222611,4.23598301,0.32122674,2.57596231,0.00378432,0.10002701,0.17269362,0.96731746,0.01351092,0.15680612
-2.44622311,4.52109266,0.33783313,2.78967337,0.00365418,0.10544816,0.17706522,1.00922345,0.01423075,0.16223779
-2.44022011,4.82799913,0.35524453,3.01940101,0.00355317,0.11175734,0.18318001,1.05346704,0.01497475,0.16945282
-2.43421711,5.15417648,0.37309881,3.26433665,0.00348040,0.11892503,0.19086615,1.09886104,0.01573720,0.17831330
-2.42821411,5.49691458,0.39104296,3.52347132,0.00343472,0.12692415,0.19995588,1.14423682,0.01651279,0.18867810
-2.42221111,5.85337017,0.40874012,3.79560909,0.00341476,0.13573010,0.21028677,1.18847215,0.01729696,0.20040338
-2.41620810,6.22061837,0.42587615,4.07938283,0.00341906,0.14532036,0.22170253,1.23051817,0.01808602,0.21334274
-2.41020510,6.59570246,0.44216546,4.37327115,0.00344612,0.15567361,0.23405319,1.26942459,0.01887740,0.22734743
-2.40420210,6.97568013,0.45735585,4.67561587,0.00349452,0.16676842,0.24719484,1.30436223,0.01966976,0.24226645
-2.39819910,7.35766456,0.47123232,4.98463957,0.00356303,0.17858155,0.26098893,1.33464222,0.02046296,0.25794659
-2.39219610,7.73885940,0.48361956,5.29846278,0.00365068,0.19108592,0.27530139,1.35973110,0.02125812,0.27423261
-2.38619310,8.11658721,0.49438320,5.61512106,0.00375688,0.20424837,0.29000146,1.37926140,0.02205740,0.29096748
-2.38019010,8.48831170,0.50342972,5.93258222,0.00388149,0.21802737,0.30496068,1.39303735,0.02286389,0.30799285
-2.37418709,8.85165465,0.51070517,6.24876447,0.00402488,0.23237084,0.32005192,1.40103585,0.02368128,0.32514974
-2.36818409,9.20440888,0.51619275,6.56155630,0.00418803,0.24721428,0.33514890,1.40340264,0.02451358,0.34227955
-2.36218109,9.54454940,0.51990949,6.86883916,0.00437252,0.26247939,0.35012605,1.40044432,0.02536476,0.35922547
-2.35617809,9.87024455,0.52190229,7.16851399,0.00458062,0.27807334,0.36485917,1.39261658,0.02623842,0.37583431
-2.35017509,10.17986938,0.52224345,7.45853228,0.00481522,0.29388897,0.37922669,1.38050961,0.02713741,0.39195871
-2.34417209,10.47202301,0.52102614,7.73693236,0.00507985,0.30980585,0.39311180,1.36483127,0.02806355,0.40745981
-2.33816908,10.74555117,0.51835989,8.00188089,0.00537864,0.32569242,0.40640536,1.34638901,0.02901739,0.42221031
-2.33216608,10.99957464,0.51436650,8.25171897,0.00571623,0.34140914,0.41900952,1.32607135,0.02999804,0.43609776
-2.32616308,11.23352307,0.50917635,8.48501199,0.00609768,0.35681263,0.43084192,1.30482956,0.03100315,0.44902810
-2.32016008,11.44717308,0.50292549,8.70060106,0.00652835,0.37176062,0.44184031,1.28366020,0.03202889,0.46092921
-2.31415708,11.64068819,0.49575336,8.89765405,0.00701378,0.38611754,0.45196727,1.26358885,0.03307013,0.47175424
-2.30815408,11.81465770,0.48780125,9.07571298,0.00755947,0.39976039,0.46121483,1.24565526,0.03412072,0.48148470
-2.30215108,11.97013062,0.47921144,9.23473482,0.00817079,0.41258481,0.46960856,1.23090001,0.03517374,0.49013288
-2.29614807,12.10864048,0.47012689,9.37512222,0.00885271,0.42451060,0.47721087,1.22035225,0.03622199,0.49774349
-2.29014507,12.23221689,0.46069129,9.49774095,0.00960968,0.43548681,0.48412310,1.21501851,0.03725836,0.50439440
-2.28414207,12.34337978,0.45104934,9.60392144,0.01044536,0.44549565,0.49048626,1.21587177,0.03827632,0.51019612
-2.27813907,12.44511303,0.44134699,9.69544195,0.01136252,0.45455509,0.49648001,1.22384060,0.03927032,0.51529004
-2.27213607,12.54081519,0.43173159,9.77449232,0.01236279,0.46271998,0.50231987,1.23979762,0.04023616,0.51984540
-2.26613307,12.63422616,0.42235157,9.84361796,0.01344654,0.47008126,0.50825243,1.26454686,0.04117128,0.52405478
-2.26013007,12.72933026,0.41335570,9.90564494,0.01461278,0.47676343,0.51454877,1.29880979,0.04207492,0.52812843
-2.25412706,12.83023752,0.40489168,9.96358825,0.01585900,0.48292013,0.52149606,1.34320970,0.04294820,0.53228738
-2.24812406,12.94104682,0.39710424,10.02054648,0.01718117,0.48872802,0.52938766,1.39825460,0.04379400,0.53675567
-2.24212106,13.06569562,0.39013246,10.07958707,0.01857370,0.49437911,0.53851202,1.46431868,0.04461671,0.54175185
-2.23611806,13.20780248,0.38410671,10.14362697,0.02002943,0.50007194,0.54914087,1.54162308,0.04542190,0.54748024
-2.23011506,13.37050932,0.37914506,10.21531431,0.02153974,0.50600198,0.56151700,1.63021651,0.04621584,0.55412210
-2.22411206,13.55633097,0.37534949,10.29691660,0.02309459,0.51235154,0.57584240,1.72995664,0.04700491,0.56182722
-2.21810905,13.76701952,0.37280202,10.39022111,0.02468275,0.51927995,0.59226708,1.84049342,0.04779500,0.57070632
-2.21210605,14.00345084,0.37156102,10.49645238,0.02629187,0.52691426,0.61087920,1.96125549,0.04859083,0.58082450
-2.20610305,14.26553975,0.37165784,10.61621141,0.02790876,0.53534101,0.63169707,2.09144075,0.04939541,0.59219618
-2.20010005,14.55218927,0.37309409,10.74943974,0.02951962,0.54459961,0.65466330,2.23001249,0.05020943,0.60478177
-2.19409705,14.86127807,0.37583965,10.89541089,0.03111027,0.55467752,0.67964157,2.37570199,0.05103082,0.61848626
-2.18809405,15.18968835,0.37983163,11.05275013,0.03266640,0.56550767,0.70641630,2.52701843,0.05185449,0.63315987
-2.18209105,15.53337497,0.38497445,11.21948224,0.03417394,0.57696822,0.73469525,2.68226680,0.05267212,0.64860084
-2.17608804,15.88747453,0.39114102,11.39310589,0.03561925,0.58888480,0.76411513,2.83957408,0.05347227,0.66456030
-2.17008504,16.24645139,0.39817514,11.57069186,0.03698944,0.60103511,0.79425012,2.99692350,0.05424056,0.68074909
-2.16408204,16.60427620,0.40589506,11.74900143,0.03827268,0.61315589,0.82462303,3.15219637,0.05496011,0.69684636
-2.15807904,16.95463050,0.41409815,11.92462036,0.03945840,0.62495179,0.85471871,3.30322070,0.05561212,0.71250960
-2.15207604,17.29113033,0.42256647,12.09410336,0.04053757,0.63610598,0.88399926,3.44782506,0.05617661,0.72738587
