energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up,Zn_p_up,Zn_d_up
-3.05252626,0.62881777,0.00027639,0.01433420,0.46457922,0.00000000,0.20254056,0.22270605,0.22217898,0.00025990
-3.04652326,0.63076867,0.00024008,0.01252423,0.46190069,0.00000000,0.19616746,0.23088184,0.21925288,0.00024836
-3.04052026,0.63534485,0.00021322,0.01099315,0.46020800,0.00000000,0.19133420,0.23993134,0.21780017,0.00023888
-3.03451726,0.64219720,0.00019506,0.00973100,0.45916671,0.00000000,0.18789436,0.24979003,0.21769039,0.00023118
-3.02851426,0.65101829,0.00018497,0.00872790,0.45847508,0.00000000,0.18570568,0.26040921,0.21879982,0.00022498
-3.02251126,0.66155283,0.00018238,0.00797448,0.45787483,0.00000000,0.18463424,0.27175719,0.22101522,0.00022004
-3.01650825,0.67360431,0.00018685,0.00746230,0.45715938,0.00000000,0.18455748,0.28381908,0.22423632,0.00021614
-3.01050525,0.68703782,0.00019798,0.00718408,0.45617930,0.00000000,0.18536602,0.29659536,0.22837686,0.00021309
-3.00450225,0.70177873,0.00021548,0.00713387,0.45484468,0.00000000,0.18696436,0.31009904,0.23336432,0.00021073
-2.99849925,0.71780778,0.00023908,0.00730707,0.45312466,0.00000000,0.18927035,0.32435188,0.23913841,0.00020893
-2.99249625,0.73515261,0.00026859,0.00770032,0.45104406,0.00000000,0.19221387,0.33937955,0.24564849,0.00020760
-2.98649325,0.75387652,0.00030380,0.00831128,0.44867754,0.00000000,0.19573451,0.35520628,0.25285010,0.00020667
-2.98049025,0.77406510,0.00034451,0.00913831,0.44614166,0.00000000,0.19977889,0.37184918,0.26070098,0.00020609
-2.97448724,0.79581143,0.00039050,0.01018006,0.44358524,0.00000000,0.20429750,0.38931251,0.26915670,0.00020583
-2.96848424,0.81920090,0.00044151,0.01143492,0.44117878,0.00000000,0.20924155,0.40758250,0.27816644,0.00020588
-2.96248124,0.84429640,0.00049719,0.01290049,0.43910332,0.00000000,0.21455996,0.42662269,0.28766902,0.00020623
-2.95647824,0.87112467,0.00055715,0.01457300,0.43753942,0.00000000,0.22019678,0.44637039,0.29758954,0.00020688
-2.95047524,0.89966478,0.00062086,0.01644669,0.43665691,0.00000000,0.22608919,0.46673437,0.30783692,0.00020781
-2.94447224,0.92983904,0.00068773,0.01851321,0.43660570,0.00000000,0.23216618,0.48759383,0.31830246,0.00020901
-2.93846923,0.96150704,0.00075703,0.02076118,0.43750819,0.00000000,0.23834818,0.50879891,0.32885950,0.00021047
-2.93246623,0.99446302,0.00082795,0.02317566,0.43945350,0.00000000,0.24454739,0.53017265,0.33936437,0.00021215
-2.92646323,1.02843660,0.00089957,0.02573791,0.44249373,0.00000000,0.25066907,0.55151421,0.34965844,0.00021401
-2.92046023,1.06309675,0.00097089,0.02842513,0.44664225,0.00000000,0.25661344,0.57260334,0.35957127,0.00021599
-2.91445723,1.09805881,0.00104082,0.03121052,0.45187394,0.00000000,0.26227828,0.59320573,0.36892473,0.00021802
-2.90845423,1.13289403,0.00110827,0.03406338,0.45812721,0.00000000,0.26756190,0.61307901,0.37753778,0.00022004
-2.90245123,1.16714107,0.00117207,0.03694947,0.46530751,0.00000000,0.27236636,0.63197908,0.38523172,0.00022195
-2.89644822,1.20031888,0.00123110,0.03983159,0.47329203,0.00000000,0.27660066,0.64966651,0.39183570,0.00022367
-2.89044522,1.23194032,0.00128428,0.04267021,0.48193516,0.00000000,0.28018382,0.66591255,0.39719211,0.00022511
-2.88444222,1.26152575,0.00133057,0.04542444,0.49107437,0.00000000,0.28304746,0.68050478,0.40116163,0.00022618
-2.87843922,1.28861616,0.00136907,0.04805305,0.50053615,0.00000000,0.28513798,0.69325182,0.40362779,0.00022680
-2.87243622,1.31278521,0.00139898,0.05051556,0.51014168,0.00000000,0.28641796,0.70398735,0.40450063,0.00022691
-2.86643322,1.33364975,0.00141970,0.05277352,0.51971200,0.00000000,0.28686693,0.71257304,0.40371962,0.00022642
-2.86043022,1.35087873,0.00143078,0.05479174,0.52907244,0.00000000,0.28648134,0.71890052,0.40125541,0.00022531
-2.85442721,1.36420004,0.00143198,0.05653949,0.53805638,0.00000000,0.28527383,0.72289250,0.39711062,0.00022352
-2.84842421,1.37340549,0.00142324,0.05799168,0.54650808,0.00000000,0.28327192,0.72450295,0.39131955,0.00022104
-2.84242121,1.37835391,0.00140475,0.05912991,0.55428491,0.00000000,0.28051615,0.72371663,0.38394692,0.00021787
-2.83641821,1.37897247,0.00137686,0.05994329,0.56125881,0.00000000,0.27705782,0.72054810,0.37508568,0.00021401
-2.83041521,1.37525647,0.00134014,0.06042912,0.56731742,0.00000000,0.27295658,0.71504027,0.36485415,0.00020950
-2.82441221,1.36726793,0.00129531,0.06059332,0.57236486,0.00000000,0.26827796,0.70726276,0.35339245,0.00020435
-2.81840920,1.35513297,0.00124325,0.06045053,0.57632232,0.00000000,0.26309097,0.69731012,0.34085866,0.00019864
-2.81240620,1.33903853,0.00118496,0.06002396,0.57912873,0.00000000,0.25746595,0.68530001,0.32742453,0.00019241
-2.80640320,1.31922830,0.00112150,0.05934499,0.58074150,0.00000000,0.25147279,0.67137143,0.31327125,0.00018573
-2.80040020,1.29599820,0.00105403,0.05845236,0.58113735,0.00000000,0.24517952,0.65568301,0.29858520,0.00017868
-2.79439720,1.26969139,0.00098369,0.05739121,0.58031329,0.00000000,0.23865132,0.63841129,0.28355389,0.00017132
-2.78839420,1.24069281,0.00091163,0.05621181,0.57828759,0.00000000,0.23194995,0.61974900,0.26836220,0.00016374
-2.78239120,1.20942331,0.00083896,0.05496810,0.57510066,0.00000000,0.22513362,0.59990329,0.25318900,0.00015602
-2.77638819,1.17633321,0.00076671,0.05371607,0.57081558,0.00000000,0.21825700,0.57909375,0.23820416,0.00014824
-2.77038519,1.14189534,0.00069583,0.05251201,0.56551827,0.00000000,0.21137164,0.55755027,0.22356608,0.00014046
-2.76438219,1.10659749,0.00062718,0.05141077,0.55931683,0.00000000,0.20452632,0.53551060,0.20941967,0.00013275
-2.75837919,1.07093424,0.00056148,0.05046394,0.55234021,0.00000000,0.19776753,0.51321765,0.19589484,0.00012518
-2.75237619,1.03539832,0.00049935,0.04971823,0.54473585,0.00000000,0.19113977,0.49091645,0.18310543,0.00011781
-2.74637319,1.00047159,0.00044128,0.04921387,0.53666639,0.00000000,0.18468582,0.46885097,0.17114867,0.00011069
-2.74037019,0.96661589,0.00038765,0.04898326,0.52830544,0.00000000,0.17844670,0.44726078,0.16010503,0.00010386
-2.73436718,0.93426402,0.00033872,0.04904993,0.51983249,0.00000000,0.17246156,0.42637763,0.15003854,0.00009736
-2.72836418,0.90381126,0.00029468,0.04942771,0.51142725,0.00000000,0.16676727,0.40642232,0.14099745,0.00009122
-2.72236118,0.87560782,0.00025563,0.05012028,0.50326360,0.00000000,0.16139797,0.38760170,0.13301537,0.00008547
-2.71635818,0.84995258,0.00022160,0.05112113,0.49550347,0.00000000,0.15638454,0.37010632,0.12611265,0.00008010
-2.71035518,0.82708862,0.00019260,0.05241385,0.48829114,0.00000000,0.15175400,0.35410861,0.12029817,0.00007514
-2.70435218,0.80720078,0.00016859,0.05397284,0.48174805,0.00000000,0.14752917,0.33976185,0.11557139,0.00007058
-2.69834917,0.79041560,0.00014957,0.05576436,0.47596873,0.00000000,0.14372837,0.32720005,0.11192463,0.00006641
-2.69234617,0.77680362,0.00013550,0.05774797,0.47101789,0.00000000,0.14036545,0.31653866,0.10934555,0.00006262
-2.68634317,0.76638422,0.00012643,0.05987821,0.46692902,0.00000000,0.13745014,0.30787615,0.10781975,0.00005918
-2.68034017,0.75913275,0.00012240,0.06210653,0.46370456,0.00000000,0.13498859,0.30129640,0.10733334,0.00005609
-2.67433717,0.75498944,0.00012355,0.06438337,0.46131760,0.00000000,0.13298438,0.29687166,0.10787545,0.00005329
-2.66833417,0.75386998,0.00013005,0.06666031,0.45971508,0.00000000,0.13143967,0.29466585,0.10944058,0.00005077
-2.66233117,0.75567674,0.00014216,0.06889219,0.45882228,0.00000000,0.13035649,0.29473803,0.11203048,0.00004849
-2.65632816,0.76031015,0.00016019,0.07103904,0.45854822,0.00000000,0.12973820,0.29714556,0.11565571,0.00004642
-2.65032516,0.76767941,0.00018452,0.07306788,0.45879177,0.00000000,0.12959075,0.30194676,0.12033645,0.00004452
-2.64432216,0.77771167,0.00021559,0.07495412,0.45944793,0.00000000,0.12992380,0.30920265,0.12610264,0.00004275
-2.63831916,0.79035902,0.00025385,0.07668257,0.46041397,0.00000000,0.13075146,0.31897749,0.13299326,0.00004109
-2.63231616,0.80560253,0.00029980,0.07824797,0.46159502,0.00000000,0.13209256,0.33133789,0.14105466,0.00003951
-2.62631316,0.82345295,0.00035393,0.07965508,0.46290865,0.00000000,0.13397038,0.34635027,0.15033802,0.00003798
-2.62031016,0.84394774,0.00041667,0.08091811,0.46428841,0.00000000,0.13641163,0.36407668,0.16089572,0.00003648
-2.61430715,0.86714431,0.00048843,0.08205976,0.46568578,0.00000000,0.13944493,0.38456888,0.17277699,0.00003500
-2.60830415,0.89310966,0.00056951,0.08310970,0.46707080,0.00000000,0.14309855,0.40786096,0.18602266,0.00003352
-2.60230115,0.92190696,0.00066007,0.08410265,0.46843108,0.00000000,0.14739758,0.43396078,0.20065949,0.00003203
-2.59629815,0.95357958,0.00076013,0.08507609,0.46976949,0.00000000,0.15236076,0.46284048,0.21669402,0.00003054
-2.59029515,0.98813355,0.00086950,0.08606788,0.47110064,0.00000000,0.15799699,0.49442679,0.23410655,0.00002903
-2.58429215,1.02551951,0.00098779,0.08711360,0.47244645,0.00000000,0.16430179,0.52859156,0.25284528,0.00002752
-2.57828914,1.06561530,0.00111433,0.08824412,0.47383114,0.00000000,0.17125391,0.56514318,0.27282119,0.00002601
-2.57228614,1.10821041,0.00124822,0.08948321,0.47527598,0.00000000,0.17881242,0.60381965,0.29390392,0.00002450
-2.56628314,1.15299337,0.00138827,0.09084554,0.47679423,0.00000000,0.18691435,0.64428377,0.31591897,0.00002301
-2.56028014,1.19954337,0.00153303,0.09233511,0.47838656,0.00000000,0.19547324,0.68612117,0.33864660,0.00002154
-2.55427714,1.24732672,0.00168079,0.09394416,0.48003735,0.00000000,0.20437867,0.72884150,0.36182258,0.00002011
-2.54827414,1.29569898,0.00182960,0.09565275,0.48171194,0.00000000,0.21349696,0.77188322,0.38514106,0.00001872
-2.54227114,1.34391304,0.00197730,0.09742891,0.48335534,0.00000000,0.22267306,0.81462198,0.40825945,0.00001739
-2.53626813,1.39113308,0.00212160,0.09922948,0.48489210,0.00000000,0.23173364,0.85638263,0.43080547,0.00001611
-2.53026513,1.43645415,0.00226010,0.10100152,0.48622769,0.00000000,0.24049132,0.89645457,0.45238605,0.00001490
-2.52426213,1.47892671,0.00239036,0.10268429,0.48725105,0.00000000,0.24874983,0.93410989,0.47259780,0.00001376
-2.51825913,1.51758497,0.00250998,0.10421167,0.48783835,0.00000000,0.25631002,0.96862368,0.49103879,0.00001270
-2.51225613,1.55147792,0.00261666,0.10551493,0.48785754,0.00000000,0.26297631,0.99929567,0.50732101,0.00001170
-2.50625313,1.57970163,0.00270829,0.10652561,0.48717363,0.00000000,0.26856336,1.02547228,0.52108310,0.00001078
-2.50025013,1.60143107,0.00278300,0.10717854,0.48565420,0.00000000,0.27290269,1.04656801,0.53200268,0.00000992
-2.49424712,1.61595015,0.00283924,0.10741467,0.48317491,0.00000000,0.27584884,1.06208523,0.53980773,0.00000914
-2.48824412,1.62267824,0.00287581,0.10718370,0.47962472,0.00000000,0.27728476,1.07163136,0.54428649,0.00000841
-2.48224112,1.62119208,0.00289193,0.10644631,0.47491053,0.00000000,0.27712627,1.07493266,0.54529542,0.00000775
-2.47623812,1.61124183,0.00288726,0.10517586,0.46896102,0.00000000,0.27532526,1.07184389,0.54276467,0.00000714
-2.47023512,1.59276061,0.00286190,0.10335960,0.46172945,0.00000000,0.27187156,1.06235337,0.53670105,0.00000658
-2.46423212,1.56586716,0.00281639,0.10099923,0.45319544,0.00000000,0.26679331,1.04658333,0.52718807,0.00000606
-2.45822911,1.53086144,0.00275170,0.09811083,0.44336564,0.00000000,0.26015593,1.02478538,0.51438329,0.00000558
-2.45222611,1.48821363,0.00266919,0.09472422,0.43227329,0.00000000,0.25205967,0.99733155,0.49851297,0.00000514
-2.44622311,1.43854721,0.00257056,0.09088175,0.41997679,0.00000000,0.24263599,0.96470118,0.47986433,0.00000473
-2.44022011,1.38261701,0.00245780,0.08663665,0.40655747,0.00000000,0.23204280,0.92746460,0.45877588,0.00000434
-2.43421711,1.32128341,0.00233311,0.08205097,0.39211658,0.00000000,0.22045900,0.88626416,0.43562622,0.00000399
-2.42821411,1.25548410,0.00219884,0.07719333,0.37677196,0.00000000,0.20807851,0.84179372,0.41082185,0.00000365
-2.42221111,1.18620464,0.00205742,0.07213644,0.36065431,0.00000000,0.19510403,0.79477749,0.38478461,0.00000334
-2.41620810,1.11444929,0.00191127,0.06695470,0.34390339,0.00000000,0.18174093,0.74594913,0.35793926,0.00000305
-2.41020510,1.04121330,0.00176275,0.06172184,0.32666442,0.00000000,0.16819142,0.69603209,0.33070178,0.00000277
-2.40420210,0.96745778,0.00161410,0.05650875,0.30908458,0.00000000,0.15464931,0.64572173,0.30346870,0.00000252
-2.39819910,0.89408792,0.00146738,0.05138163,0.29130999,0.00000000,0.14129557,0.59567009,0.27660807,0.00000229
-2.39219610,0.82193534,0.00132442,0.04640042,0.27348302,0.00000000,0.12829470,0.54647355,0.25045212,0.00000208
-2.38619310,0.75174479,0.00118680,0.04161766,0.25574013,0.00000000,0.11579209,0.49866359,0.22529187,0.00000189
-2.38019010,0.68416540,0.00105586,0.03707769,0.23821017,0.00000000,0.10391243,0.45270097,0.20137373,0.00000172
-2.37418709,0.61974627,0.00093263,0.03281625,0.22101310,0.00000000,0.09275898,0.40897289,0.17889809,0.00000158
-2.36818409,0.55893608,0.00081787,0.02886046,0.20425915,0.00000000,0.08241382,0.36779314,0.15801959,0.00000147
-2.36218109,0.50208632,0.00071211,0.02522908,0.18804832,0.00000000,0.07293879,0.32940475,0.13884909,0.00000138
-2.35617809,0.44945733,0.00061559,0.02193309,0.17247015,0.00000000,0.06437708,0.29398471,0.12145689,0.00000132
-2.35017509,0.40122660,0.00052836,0.01897643,0.15760369,0.00000000,0.05675537,0.26165031,0.10587696,0.00000130
-2.34417209,0.35749859,0.00045027,0.01635690,0.14351770,0.00000000,0.05008613,0.23246647,0.09211181,0.00000132
-2.33816908,0.31831532,0.00038101,0.01406717,0.13027084,0.00000000,0.04437016,0.20645372,0.08013780,0.00000137
-2.33216608,0.28366710,0.00032015,0.01209580,0.11791202,0.00000000,0.03959908,0.18359613,0.06991043,0.00000148
-2.32616308,0.25350285,0.00026715,0.01042821,0.10648069,0.00000000,0.03575767,0.16384903,0.06136947,0.00000163
-2.32016008,0.22773954,0.00022142,0.00904762,0.09600716,0.00000000,0.03282592,0.14714593,0.05444360,0.00000184
-2.31415708,0.20627025,0.00018232,0.00793591,0.08651294,0.00000000,0.03078072,0.13340459,0.04905448,0.00000211
-2.30815408,0.18897083,0.00014919,0.00707426,0.07801100,0.00000000,0.02959713,0.12253184,0.04512008,0.00000245
-2.30215108,0.17570478,0.00012137,0.00644373,0.07050604,0.00000000,0.02924920,0.11442719,0.04255720,0.00000286
-2.29614807,0.16632648,0.00009825,0.00602570,0.06399468,0.00000000,0.02971033,0.10898521,0.04128318,0.00000335
-2.29014507,0.16068274,0.00007921,0.00580208,0.05846573,0.00000000,0.03095315,0.10609659,0.04121678,0.00000394
-2.28414207,0.15861284,0.00006371,0.00575551,0.05390038,0.00000000,0.03294908,0.10564812,0.04227841,0.00000461
-2.27813907,0.15994735,0.00005123,0.00586935,0.05027235,0.00000000,0.03566751,0.10752172,0.04438967,0.00000539
-2.27213607,0.16450595,0.00004132,0.00612765,0.04754819,0.00000000,0.03907483,0.11159272,0.04747249,0.00000627
-2.26613307,0.17209457,0.00003357,0.00651496,0.04568747,0.00000000,0.04313322,0.11772764,0.05144785,0.00000725
-2.26013007,0.18250234,0.00002762,0.00701623,0.04464307,0.00000000,0.04779957,0.12578172,0.05623444,0.00000835
-2.25412706,0.19549863,0.00002316,0.00761654,0.04436158,0.00000000,0.05302441,0.13559653,0.06174724,0.00000955
-2.24812406,0.21083055,0.00001994,0.00830102,0.04478373,0.00000000,0.05875109,0.14699796,0.06789630,0.00001087
-2.24212106,0.22822138,0.00001773,0.00905459,0.04584500,0.00000000,0.06491535,0.15979472,0.07458589,0.00001230
-2.23611806,0.24737021,0.00001634,0.00986196,0.04747631,0.00000000,0.07144522,0.17377775,0.08171398,0.00001383
-2.23011506,0.26795298,0.00001562,0.01070752,0.04960501,0.00000000,0.07826154,0.18872066,0.08917239,0.00001546
-2.22411206,0.28962524,0.00001544,0.01157545,0.05215591,0.00000000,0.08527893,0.20438135,0.09684750,0.00001718
-2.21810905,0.31202669,0.00001570,0.01244978,0.05505265,0.00000000,0.09240742,0.22050490,0.10462160,0.00001899
-2.21210605,0.33478748,0.00001632,0.01331462,0.05821919,0.00000000,0.09955464,0.23682775,0.11237494,0.00002088
-2.20610305,0.35753620,0.00001723,0.01415442,0.06158156,0.00000000,0.10662847,0.25308309,0.11998831,0.00002284
-2.20010005,0.37990931,0.00001838,0.01495432,0.06506972,0.00000000,0.11354021,0.26900735,0.12734619,0.00002487
-2.19409705,0.40156176,0.00001973,0.01570048,0.06861959,0.00000000,0.12020802,0.28434743,0.13434025,0.00002697
-2.18809405,0.42217828,0.00002127,0.01638052,0.07217506,0.00000000,0.12656058,0.29886865,0.14087304,0.00002915
-2.18209105,0.44148489,0.00002297,0.01698389,0.07569008,0.00000000,0.13254068,0.31236275,0.14686180,0.00003140
-2.17608804,0.45925999,0.00002484,0.01750226,0.07913053,0.00000000,0.13810873,0.32465577,0.15224199,0.00003373
-2.17008504,0.47534456,0.00002688,0.01792986,0.08247588,0.00000000,0.14324576,0.33561533,0.15697054,0.00003618
-2.16408204,0.48965071,0.00002911,0.01826375,0.08572057,0.00000000,0.14795593,0.34515678,0.16102851,0.00003876
-2.15807904,0.50216798,0.00003154,0.01850399,0.08887492,0.00000000,0.15226821,0.35324802,0.16442287,0.00004151
-2.15207604,0.51296707,0.00003421,0.01865370,0.09196542,0.00000000,0.15623709,0.35991249,0.16718753,0.00004448
-2.14607304,0.52220036,0.00003716,0.01871908,0.09503448,0.00000000,0.15994229,0.36522997,0.16938315,0.00004769
-2.14007004,0.53009896,0.00004043,0.01870917,0.09813946,0.00000000,0.16348722,0.36933528,0.17109592,0.00005123
-2.13406703,0.53696628,0.00004407,0.01863567,0.10135092,0.00000000,0.16699624,0.37241438,0.17243512,0.00005514
-2.12806403,0.54316796,0.00004813,0.01851245,0.10475014,0.00000000,0.17061076,0.37469823,0.17352958,0.00005948
-2.12206103,0.54911845,0.00005266,0.01835512,0.10842598,0.00000000,0.17448417,0.37645434,0.17452307,0.00006434
-2.11605803,0.55526462,0.00005772,0.01818043,0.11247099,0.00000000,0.17877581,0.37797631,0.17556879,0.00006976
-2.11005503,0.56206694,0.00006336,0.01800560,0.11697711,0.00000000,0.18364412,0.37957174,0.17682313,0.00007580
-2.10405203,0.56997886,0.00006960,0.01784770,0.12203091,0.00000000,0.18923929,0.38154895,0.17843897,0.00008253
-2.09804902,0.57942533,0.00007649,0.01772286,0.12770860,0.00000000,0.19569558,0.38420306,0.18055878,0.00008997
-2.09204602,0.59078132,0.00008404,0.01764569,0.13407113,0.00000000,0.20312382,0.38780207,0.18330779,0.00009815
-2.08604302,0.60435133,0.00009224,0.01762858,0.14115947,0.00000000,0.21160420,0.39257341,0.18678752,0.00010707
-2.08004002,0.62035078,0.00010109,0.01768119,0.14899036,0.00000000,0.22117996,0.39869185,0.19107010,0.00011673
-2.07403702,0.63889041,0.00011053,0.01781000,0.15755275,0.00000000,0.23185212,0.40626908,0.19619347,0.00012707
-2.06803402,0.65996433,0.00012051,0.01801793,0.16680518,0.00000000,0.24357560,0.41534571,0.20215787,0.00013802
-2.06203102,0.68344257,0.00013094,0.01830422,0.17667428,0.00000000,0.25625710,0.42588602,0.20892374,0.00014951
-2.05602801,0.70906855,0.00014170,0.01866434,0.18705444,0.00000000,0.26975478,0.43777585,0.21641119,0.00016139
-2.05002501,0.73646193,0.00015268,0.01909009,0.19780894,0.00000000,0.28388001,0.45082373,0.22450120,0.00017353
-2.04402201,0.76512673,0.00016370,0.01956991,0.20877236,0.00000000,0.29840106,0.46476542,0.23303836,0.00018575
-2.03801901,0.79446476,0.00017462,0.02008922,0.21975442,0.00000000,0.31304880,0.47927163,0.24183538,0.00019786
-2.03201601,0.82379375,0.00018523,0.02063099,0.23054501,0.00000000,0.32752420,0.49395873,0.25067892,0.00020966
-2.02601301,0.85236962,0.00019536,0.02117637,0.24092034,0.00000000,0.34150735,0.50840199,0.25933675,0.00022093
-2.02001001,0.87941193,0.00020480,0.02170534,0.25064994,0.00000000,0.35466769,0.52215081,0.26756581,0.00023145
-2.01400700,0.90413159,0.00021337,0.02219757,0.25950426,0.00000000,0.36667505,0.53474531,0.27512097,0.00024101
-2.00800400,0.92575941,0.00022088,0.02263311,0.26726244,0.00000000,0.37721096,0.54573351,0.28176404,0.00024940
-2.00200100,0.94357455,0.00022718,0.02299322,0.27372011,0.00000000,0.38597991,0.55468847,0.28727263,0.00025644
-1.99599800,0.95693129,0.00023210,0.02326104,0.27869672,0.00000000,0.39271978,0.56122442,0.29144859,0.00026196
-1.98999500,0.96528320,0.00023555,0.02342230,0.28204202,0.00000000,0.39721136,0.56501138,0.29412558,0.00026583
-1.98399200,0.96820350,0.00023742,0.02346580,0.28364165,0.00000000,0.39928613,0.56578754,0.29517544,0.00026796
-1.97798899,0.96540076,0.00023767,0.02338391,0.28342124,0.00000000,0.39883227,0.56336878,0.29451317,0.00026828
-1.97198599,0.95672939,0.00023628,0.02317281,0.28134915,0.00000000,0.39579844,0.55765525,0.29210026,0.00026678
-1.96598299,0.94219433,0.00023326,0.02283265,0.27743755,0.00000000,0.39019536,0.54863434,0.28794634,0.00026349
-1.95997999,0.92195015,0.00022867,0.02236759,0.27174182,0.00000000,0.38209494,0.53638050,0.28210894,0.00025847
-1.95397699,0.89629441,0.00022260,0.02178560,0.26435849,0.00000000,0.37162725,0.52105151,0.27469165,0.00025182
-1.94797399,0.86565606,0.00021516,0.02109825,0.25542159,0.00000000,0.35897537,0.50288194,0.26584067,0.00024369
-1.94197099,0.83057924,0.00020651,0.02032027,0.24509786,0.00000000,0.34436849,0.48217383,0.25573988,0.00023425
-1.93596798,0.79170367,0.00019680,0.01946912,0.23358092,0.00000000,0.32807362,0.45928534,0.24460487,0.00022371
-1.92996498,0.74974242,0.00018624,0.01856441,0.22108467,0.00000000,0.31038624,0.43461794,0.23267606,0.00021228
-1.92396198,0.70545814,0.00017500,0.01762730,0.20783647,0.00000000,0.29162043,0.40860262,0.22021133,0.00020019
-1.91795898,0.65963907,0.00016330,0.01667988,0.19407007,0.00000000,0.27209896,0.38168605,0.20747834,0.00018769
-1.91195598,0.61307555,0.00015133,0.01574455,0.18001889,0.00000000,0.25214367,0.35431699,0.19474697,0.00017501
-1.90595298,0.56653821,0.00013930,0.01484338,0.16590982,0.00000000,0.23206651,0.32693373,0.18228212,0.00016238
-1.89994997,0.52075853,0.00012739,0.01399758,0.15195770,0.00000000,0.21216181,0.29995298,0.17033699,0.00015004
-1.89394697,0.47641233,0.00011578,0.01322699,0.13836076,0.00000000,0.19269964,0.27376045,0.15914715,0.00013817
-1.88794397,0.43410683,0.00010464,0.01254956,0.12529716,0.00000000,0.17392083,0.24870359,0.14892553,0.00012697
-1.88194097,0.39437118,0.00009413,0.01198105,0.11292252,0.00000000,0.15603340,0.22508634,0.13985826,0.00011661
-1.87593797,0.35765073,0.00008438,0.01153467,0.10136869,0.00000000,0.13921064,0.20316615,0.13210162,0.00010721
-1.86993497,0.32430487,0.00007554,0.01122086,0.09074340,0.00000000,0.12359058,0.18315304,0.12577980,0.00009890
-1.86393197,0.29460804,0.00006773,0.01104716,0.08113108,0.00000000,0.10927686,0.16521054,0.12098379,0.00009177
-1.85792896,0.26875356,0.00006108,0.01101812,0.07259424,0.00000000,0.09634071,0.14945826,0.11777099,0.00008588
-1.85192596,0.24685989,0.00005573,0.01113531,0.06517570,0.00000000,0.08482383,0.13597582,0.11616570,0.00008129
-1.84592296,0.22897864,0.00005181,0.01139736,0.05890117,0.00000000,0.07474197,0.12480776,0.11616029,0.00007802
-1.83991996,0.21510387,0.00004951,0.01180018,0.05378215,0.00000000,0.06608888,0.11596913,0.11771694,0.00007609
-1.83391696,0.20518218,0.00004900,0.01233711,0.04981893,0.00000000,0.05884047,0.10945138,0.12077006,0.00007549
-1.82791396,0.19912301,0.00005052,0.01299922,0.04700349,0.00000000,0.05295893,0.10522830,0.12522904,0.00007624
-1.82191096,0.19680879,0.00005435,0.01377568,0.04532226,0.00000000,0.04839654,0.10326169,0.13098144,0.00007830
-1.81590795,0.19810450,0.00006080,0.01465416,0.04475844,0.00000000,0.04509916,0.10350651,0.13789653,0.00008168
-1.80990495,0.20286635,0.00007025,0.01562128,0.04529395,0.00000000,0.04300916,0.10591541,0.14582905,0.00008636
-1.80390195,0.21094938,0.00008316,0.01666313,0.04691089,0.00000000,0.04206770,0.11044233,0.15462321,0.00009234
-1.79789895,0.22221363,0.00010003,0.01776582,0.04959238,0.00000000,0.04221651,0.11704530,0.16411674,0.00009963
-1.79189595,0.23652905,0.00012144,0.01891606,0.05332294,0.00000000,0.04339887,0.12568815,0.17414506,0.00010823
-1.78589295,0.25377874,0.00014802,0.02010167,0.05808826,0.00000000,0.04556006,0.13634131,0.18454529,0.00011818
-1.77988994,0.27386084,0.00018048,0.02131221,0.06387456,0.00000000,0.04864727,0.14898170,0.19516019,0.00012950
-1.77388694,0.29668881,0.00021957,0.02253944,0.07066744,0.00000000,0.05260899,0.16359166,0.20584181,0.00014225
-1.76788394,0.32219048,0.00026606,0.02377781,0.07845055,0.00000000,0.05739415,0.18015720,0.21645478,0.00015650
-1.76188094,0.35030571,0.00032075,0.02502480,0.08720385,0.00000000,0.06295088,0.19866559,0.22687914,0.00017230
-1.75587794,0.38098305,0.00038441,0.02628118,0.09690197,0.00000000,0.06922529,0.21910248,0.23701264,0.00018974
-1.74987494,0.41417548,0.00045781,0.02755118,0.10751241,0.00000000,0.07616018,0.24144876,0.24677238,0.00020891
-1.74387194,0.44983547,0.00054160,0.02884244,0.11899400,0.00000000,0.08369398,0.26567723,0.25609583,0.00022987
-1.73786893,0.48790973,0.00063635,0.03016589,0.13129563,0.00000000,0.09175981,0.29174937,0.26494117,0.00025270
-1.73186593,0.52833367,0.00074249,0.03153541,0.14435525,0.00000000,0.10028506,0.31961237,0.27328689,0.00027748
-1.72586293,0.57102622,0.00086024,0.03296739,0.15809942,0.00000000,0.10919117,0.34919652,0.28113079,0.00030424
-1.71985993,0.61588484,0.00098960,0.03448015,0.17244336,0.00000000,0.11839407,0.38041312,0.28848846,0.00033302
-1.71385693,0.66278140,0.00113032,0.03609319,0.18729155,0.00000000,0.12780497,0.41315305,0.29539112,0.00036382
-1.70785393,0.71155883,0.00128183,0.03782644,0.20253888,0.00000000,0.13733162,0.44728604,0.30188322,0.00039660
-1.70185093,0.76202887,0.00144328,0.03969932,0.21807235,0.00000000,0.14688002,0.48266062,0.30801971,0.00043131
-1.69584792,0.81397104,0.00161344,0.04172993,0.23377322,0.00000000,0.15635636,0.51910484,0.31386319,0.00046783
-1.68984492,0.86713290,0.00179078,0.04393411,0.24951960,0.00000000,0.16566933,0.55642763,0.31948098,0.00050602
