energy_ev,total_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up,V_p_up,V_d_up
-0.20710355,0.00598462,0.00000038,0.00022739,0.00002926,0.00001352,0.00083810,0.00107046,0.00505888
-0.20110055,0.00796966,0.00000052,0.00030664,0.00004021,0.00001824,0.00111489,0.00142372,0.00673216
-0.19509755,0.01053740,0.00000070,0.00041066,0.00005486,0.00002445,0.00147247,0.00187997,0.00889475
-0.18909455,0.01383303,0.00000095,0.00054619,0.00007433,0.00003254,0.00193079,0.00246460,0.01166792
-0.18309155,0.01802989,0.00000126,0.00072144,0.00009999,0.00004301,0.00251360,0.00320786,0.01519615
-0.17708854,0.02333248,0.00000168,0.00094637,0.00013354,0.00005645,0.00324888,0.00414529,0.01964963
-0.17108554,0.02997929,0.00000221,0.00123290,0.00017710,0.00007359,0.00416912,0.00531821,0.02522645
-0.16508254,0.03824507,0.00000290,0.00159514,0.00023319,0.00009528,0.00531166,0.00677404,0.03215433
-0.15907954,0.04844219,0.00000376,0.00204962,0.00030486,0.00012252,0.00671879,0.00856644,0.04069159
-0.15307654,0.06092101,0.00000486,0.00261549,0.00039572,0.00015645,0.00843775,0.01075535,0.05112719
-0.14707354,0.07606874,0.00000623,0.00331466,0.00051001,0.00019841,0.01052053,0.01340663,0.06377959
-0.14107054,0.09430658,0.00000793,0.00417187,0.00065263,0.00024990,0.01302339,0.01659152,0.07899407
-0.13506753,0.11608476,0.00001002,0.00521470,0.00082919,0.00031258,0.01600610,0.02038561,0.09713834
-0.12906453,0.14187528,0.00001258,0.00647342,0.00104600,0.00038830,0.01953093,0.02486752,0.11859617
-0.12306153,0.17216206,0.00001568,0.00798077,0.00131011,0.00047906,0.02366116,0.03011706,0.14375896
-0.11705853,0.20742843,0.00001940,0.00977152,0.00162921,0.00058696,0.02845936,0.03621295,0.17301505
-0.11105553,0.24814191,0.00002384,0.01188189,0.00201159,0.00071423,0.03398525,0.04323013,0.20673692
-0.10505253,0.29473651,0.00002910,0.01434879,0.00246601,0.00086312,0.04029324,0.05123661,0.24526631
-0.09904952,0.34759276,0.00003526,0.01720879,0.00300153,0.00103588,0.04742971,0.06029004,0.28889760
-0.09304652,0.40701599,0.00004243,0.02049703,0.00362730,0.00123467,0.05543008,0.07043396,0.33785993
-0.08704352,0.47321359,0.00005070,0.02424578,0.00435225,0.00146150,0.06431577,0.08169397,0.39229853
-0.08104052,0.54627209,0.00006015,0.02848300,0.00518483,0.00171809,0.07409121,0.09407393,0.45225615
-0.07503752,0.62613497,0.00007086,0.03323065,0.00613261,0.00200585,0.08474096,0.10755236,0.51765530
-0.06903452,0.71258251,0.00008290,0.03850302,0.00720187,0.00232569,0.09622716,0.12207930,0.58828233
-0.06303152,0.80521480,0.00009629,0.04430503,0.00839718,0.00267797,0.10848754,0.13757375,0.66377442
-0.05702851,0.90343913,0.00011106,0.05063052,0.00972097,0.00306237,0.12143398,0.15392195,0.74361035
-0.05102551,1.00646297,0.00012720,0.05746086,0.01117308,0.00347783,0.13495190,0.17097675,0.82710601
-0.04502251,1.11329353,0.00014466,0.06476363,0.01275038,0.00392244,0.14890061,0.18855805,0.91341562
-0.03901951,1.22274472,0.00016335,0.07249172,0.01444639,0.00439339,0.16311461,0.20645463,1.00153904
-0.03301651,1.33345208,0.00018316,0.08058287,0.01625106,0.00488694,0.17740609,0.22442735,1.09033569
-0.02701351,1.44389577,0.00020392,0.08895964,0.01815052,0.00539844,0.19156833,0.24221361,1.17854508
-0.02101051,1.55243143,0.00022543,0.09752992,0.02012711,0.00592232,0.20538028,0.25953321,1.26481363
-0.01500750,1.65732821,0.00024746,0.10618816,0.02215940,0.00645216,0.21861197,0.27609529,1.34772728
-0.00900450,1.75681298,0.00026971,0.11481701,0.02422247,0.00698083,0.23103066,0.29160622,1.42584866
-0.00300150,1.84911906,0.00029189,0.12328975,0.02628828,0.00750061,0.24240754,0.30577804,1.49775783
0.00300150,1.93253784,0.00031366,0.13147306,0.02832625,0.00800336,0.25252466,0.31833735,1.56209471
0.00900450,2.00547113,0.00033466,0.13923045,0.03030390,0.00848071,0.26118186,0.32903394,1.61760167
0.01500750,2.06648196,0.00035455,0.14642586,0.03218771,0.00892431,0.26820332,0.33764916,1.66316439
0.02101051,2.11434169,0.00037296,0.15292763,0.03394403,0.00932606,0.27344349,0.34400325,1.69784898
0.02701351,2.14807121,0.00038955,0.15861242,0.03554007,0.00967835,0.27679215,0.34796165,1.72093393
0.03301651,2.16697432,0.00040400,0.16336914,0.03694487,0.00997431,0.27817819,0.34943967,1.73193503
0.03901951,2.17066167,0.00041601,0.16710249,0.03813034,0.01020802,0.27757223,0.34840557,1.73062234
0.04502251,2.15906417,0.00042534,0.16973624,0.03907217,0.01037470,0.27498755,0.34488166,1.71702821
0.05102551,2.13243522,0.00043180,0.17121572,0.03975067,0.01047090,0.27047969,0.33894349,1.69144604
0.05702851,2.09134161,0.00043524,0.17150985,0.04015144,0.01049462,0.26414443,0.33071721,1.65441982
0.06303152,2.03664361,0.00043560,0.17061216,0.04026588,0.01044536,0.25611443,0.32037506,1.60672497
0.06903452,1.96946525,0.00043287,0.16854115,0.04009150,0.01032414,0.24655462,0.30812939,1.54934150
0.07503752,1.89115621,0.00042709,0.16533965,0.03963202,0.01013351,0.23565658,0.29422549,1.48342064
0.08104052,1.80324708,0.00041841,0.16107347,0.03889722,0.00987744,0.22363217,0.27893333,1.41024677
0.08704352,1.70740025,0.00040698,0.15582921,0.03790263,0.00956118,0.21070676,0.26253900,1.33119612
0.09304652,1.60535841,0.00039306,0.14971145,0.03666891,0.00919111,0.19711226,0.24533584,1.24769441
0.09904952,1.49889310,0.00037691,0.14283940,0.03522122,0.00877456,0.18308034,0.22761587,1.16117502
0.10505253,1.38975530,0.00035886,0.13534321,0.03358832,0.00831953,0.16883609,0.20966184,1.07303941
0.11105553,1.27962994,0.00033924,0.12736004,0.03180165,0.00783450,0.15459231,0.19174006,0.98462147
0.11705853,1.17009609,0.00031842,0.11903011,0.02989428,0.00732817,0.14054464,0.17409440,0.89715673
0.12306153,1.06259373,0.00029676,0.11049293,0.02789997,0.00680923,0.12686776,0.15694155,0.81175751
0.12906453,0.95839822,0.00027462,0.10188369,0.02585213,0.00628616,0.11371257,0.14046763,0.72939444
0.13506753,0.85860263,0.00025233,0.09333018,0.02378298,0.00576701,0.10120443,0.12482615,0.65088461
0.14107054,0.76410798,0.00023023,0.08495011,0.02172270,0.00525925,0.08944255,0.11013731,0.57688608
0.14707354,0.67562097,0.00020860,0.07684903,0.01969880,0.00476965,0.07850022,0.09648848,0.50789848
0.15307654,0.59365852,0.00018770,0.06911886,0.01773560,0.00430417,0.06842596,0.08393580,0.44426888
0.15907954,0.51855819,0.00016777,0.06183693,0.01585385,0.00386793,0.05924538,0.07250658,0.38620226
0.16508254,0.45049327,0.00014898,0.05506568,0.01407055,0.00346515,0.05096351,0.06220239,0.33377543
0.17108554,0.38949158,0.00013150,0.04885278,0.01239890,0.00309918,0.04356760,0.05300264,0.28695361
0.17708854,0.33545652,0.00011544,0.04323177,0.01084837,0.00277254,0.03703005,0.04486837,0.24560860
0.18309155,0.28818942,0.00010089,0.03822296,0.00942495,0.00248693,0.03131151,0.03774615,0.20953759
0.18909455,0.24741211,0.00008791,0.03383463,0.00813142,0.00224337,0.02636387,0.03157188,0.17848194
0.19509755,0.21278885,0.00007656,0.03006438,0.00696776,0.00204221,0.02213304,0.02627438,0.15214514
0.20110055,0.18394679,0.00006687,0.02690060,0.00593162,0.00188325,0.01856163,0.02177863,0.13020949
0.20710355,0.16049472,0.00005888,0.02432381,0.00501878,0.00176581,0.01559116,0.01800870,0.11235114
0.21310655,0.14203946,0.00005262,0.02230811,0.00422366,0.00168881,0.01316409,0.01489015,0.09825318
0.21910955,0.12819995,0.00004816,0.02082235,0.00353985,0.00165087,0.01122539,0.01235213,0.08761688
0.22511256,0.11861896,0.00004555,0.01983127,0.00296057,0.00165032,0.00972386,0.01032895,0.08017089
0.23111556,0.11297253,0.00004492,0.01929641,0.00247919,0.00168535,0.00861311,0.00876136,0.07567864
0.23711856,0.11097735,0.00004640,0.01917692,0.00208970,0.00175400,0.00785219,0.00759740,0.07394405
0.24312156,0.11239634,0.00005017,0.01943019,0.00178713,0.00185423,0.00740613,0.00679302,0.07481587
0.24912456,0.11704276,0.00005648,0.02001239,0.00156801,0.00198402,0.00724611,0.00631248,0.07819068
0.25512756,0.12478312,0.00006561,0.02087890,0.00143077,0.00214140,0.00734957,0.00612852,0.08401489
0.26113057,0.13553904,0.00007790,0.02198476,0.00137620,0.00232452,0.00770017,0.00622243,0.09228592
0.26713357,0.14928857,0.00009377,0.02328503,0.00140781,0.00253175,0.00828764,0.00658408,0.10305260
0.27313657,0.16606680,0.00011369,0.02473526,0.00153230,0.00276177,0.00910754,0.00721183,0.11641498
0.27913957,0.18596607,0.00013816,0.02629194,0.00176000,0.00301365,0.01016107,0.00811250,0.13252357
0.28514257,0.20913580,0.00016777,0.02791312,0.00210527,0.00328703,0.01145469,0.00930135,0.15157800
0.29114557,0.23578187,0.00020314,0.02955899,0.00258697,0.00358218,0.01299984,0.01080199,0.17382511
0.29714857,0.26616550,0.00024492,0.03119266,0.00322887,0.00390020,0.01481257,0.01264647,0.19955642
0.30315158,0.30060164,0.00029381,0.03278088,0.00406010,0.00424313,0.01691318,0.01487531,0.22910495
0.30915458,0.33945669,0.00035050,0.03429493,0.00511544,0.00461410,0.01932578,0.01753753,0.26284139
0.31515758,0.38314555,0.00041570,0.03571143,0.00643563,0.00501747,0.02207792,0.02069079,0.30116955
0.32116058,0.43212788,0.00049009,0.03701310,0.00806755,0.00545892,0.02520010,0.02440141,0.34452131
0.32716358,0.48690369,0.00057434,0.03818953,0.01006416,0.00594553,0.02872532,0.02874444,0.39335101
0.33316658,0.54800816,0.00066907,0.03923773,0.01248433,0.00648588,0.03268863,0.03380366,0.44812945
0.33916958,0.61600596,0.00077488,0.04016256,0.01539241,0.00708994,0.03712662,0.03967146,0.50933792
0.34517259,0.69148508,0.00089228,0.04097693,0.01885745,0.00776912,0.04207696,0.04644867,0.57746216
0.35117559,0.77505038,0.00102175,0.04170179,0.02295215,0.00853606,0.04757803,0.05424413,0.65298684
0.35717859,0.86731716,0.00116373,0.04236581,0.02775145,0.00940443,0.05366842,0.06317422,0.73639058
0.36318159,0.96890469,0.00131860,0.04300482,0.03333066,0.01038873,0.06038670,0.07336203,0.82814182
0.36918459,1.08043013,0.00148674,0.04366094,0.03976332,0.01150382,0.06777106,0.08493631,0.92869563
0.37518759,1.20250249,0.00166852,0.04438148,0.04711860,0.01276459,0.07585910,0.09803013,1.03849156
0.38119060,1.33571704,0.00186434,0.04521759,0.05545845,0.01418541,0.08468769,0.11277914,1.15795227
0.38719360,1.48064951,0.00207467,0.04622270,0.06483445,0.01577961,0.09429283,0.12931946,1.28748286
0.39319660,1.63785014,0.00230009,0.04745080,0.07528452,0.01755884,0.10470946,0.14778521,1.42747035
0.39919960,1.80783701,0.00254129,0.04895465,0.08682956,0.01953249,0.11597141,0.16830552,1.57828277
0.40520260,1.99108803,0.00279914,0.05078396,0.09947022,0.02170708,0.12811109,0.19100120,1.74026722
0.41120560,2.18803121,0.00307468,0.05298350,0.11318388,0.02408560,0.14115920,0.21598101,1.91374613
0.41720860,2.39903247,0.00336914,0.05559146,0.12792215,0.02666703,0.15514422,0.24333754,2.09901079
0.42321161,2.62438051,0.00368397,0.05863781,0.14360885,0.02944581,0.17009169,0.27314285,2.29631168
0.42921461,2.86426847,0.00402075,0.06214302,0.16013883,0.03241154,0.18602329,0.30544399,2.50584478
0.43521761,3.11877200,0.00438120,0.06611695,0.17737774,0.03554868,0.20295562,0.34025848,2.72773358
0.44122061,3.38782413,0.00476712,0.07055808,0.19516277,0.03883651,0.22089874,0.37756988,2.96200674
0.44722361,3.67118721,0.00518025,0.07545319,0.21330460,0.04224920,0.23985451,0.41732382,3.20857163
0.45322661,3.96842293,0.00562222,0.08077727,0.23159043,0.04575610,0.25981466,0.45942453,3.46718453
0.45922961,4.27886158,0.00609441,0.08649398,0.24978827,0.04932222,0.28075889,0.50373211,3.73741856
0.46523262,4.60157220,0.00659780,0.09255643,0.26765227,0.05290884,0.30265279,0.55006087,4.01863089
0.47123562,4.93533562,0.00713281,0.09890838,0.28492894,0.05647437,0.32544606,0.59817884,4.30993124
0.47723862,5.27862241,0.00769923,0.10548582,0.30136425,0.05997536,0.34907087,0.64780863,4.61015366
0.48324162,5.62957815,0.00829600,0.11221887,0.31671121,0.06336754,0.37344063,0.69862990,4.91783416
0.48924462,5.98601800,0.00892115,0.11903404,0.33073760,0.06660709,0.39844938,0.75028327,5.23119637
0.49524762,6.34543285,0.00957170,0.12585663,0.34323384,0.06965186,0.42397175,0.80237602,5.54814747
0.50125063,6.70500832,0.01024360,0.13261344,0.35402030,0.07246264,0.44986377,0.85448918,5.86628632
0.50725363,7.06165785,0.01093174,0.13923547,0.36295402,0.07500435,0.47596451,0.90618612,6.18292505
0.51325663,7.41207029,0.01162999,0.14566080,0.36993441,0.07724719,0.50209857,0.95702229,6.49512497
0.51925963,7.75277141,0.01233128,0.15183725,0.37490771,0.07916757,0.52807950,1.00655584,6.79974669
0.52526263,8.08019827,0.01302774,0.15772512,0.37787001,0.08074896,0.55371393,1.05435882,7.09351365
0.53126563,8.39078427,0.01371092,0.16329957,0.37886865,0.08198244,0.57880643,1.10002843,7.37308746
0.53726863,8.68105211,0.01437201,0.16855282,0.37800195,0.08286702,0.60316480,1.14319794,7.63515243
0.54327164,8.94771106,0.01500209,0.17349591,0.37541728,0.08340975,0.62660564,1.18354689,7.87650627
0.54927464,9.18775457,0.01559245,0.17816012,0.37130746,0.08362553,0.64896005,1.22080992,8.09415314
0.55527764,9.39855392,0.01613486,0.18259782,0.36590570,0.08353661,0.67007892,1.25478405,8.28539500
0.56128064,9.57794346,0.01662187,0.18688278,0.35947924,0.08317194,0.68983781,1.28533385,8.44791707
0.56728364,9.72429332,0.01704709,0.19110988,0.35232196,0.08256627,0.70814104,1.31239442,8.57986320
0.57328664,9.83656589,0.01740540,0.19539419,0.34474617,0.08175899,0.72492480,1.33597179,8.67989759
0.57928964,9.91435298,0.01769315,0.19986937,0.33707398,0.08079293,0.74015892,1.35614089,8.74724951
0.58529265,9.95789154,0.01790828,0.20468542,0.32962845,0.07971302,0.75384754,1.37304098,8.78173889
0.59129565,9.96805687,0.01805038,0.21000578,0.32272499,0.07856491,0.76602815,1.38686880,8.78378124
0.59729865,9.94633329,0.01812069,0.21600377,0.31666309,0.07739358,0.77676939,1.39786974,8.75437167
0.60330165,9.89476349,0.01812202,0.22285858,0.31171888,0.07624205,0.78616746,1.40632738,8.69504864
0.60930465,9.81587874,0.01805861,0.23075066,0.30813856,0.07515018,0.79434144,1.41255192,8.60783935
0.61530765,9.71261332,0.01793596,0.23985679,0.30613297,0.07415363,0.80142753,1.41686805,8.49518944
0.62131066,9.58820706,0.01776055,0.25034495,0.30587354,0.07328301,0.80757282,1.41960275,8.35988037
0.62731366,9.44610060,0.01753963,0.26236898,0.30748948,0.07256324,0.81292852,1.42107371,8.20493875
0.63331666,9.28982827,0.01728089,0.27606337,0.31106649,0.07201317,0.81764329,1.42157891,8.03354177
0.63931966,9.12291338,0.01699223,0.29153817,0.31664683,0.07164545,0.82185685,1.42138768,7.84892330
0.64532266,8.94877052,0.01668148,0.30887436,0.32423075,0.07146665,0.82569422,1.42073388,7.65428466
0.65132566,8.77061890,0.01635618,0.32811971,0.33377914,0.07147761,0.82926088,1.41981125,7.45271409
0.65732866,8.59141002,0.01602337,0.34928528,0.34521726,0.07167400,0.83263913,1.41877119,7.24711770
0.66333167,8.41377196,0.01568947,0.37234283,0.35843935,0.07204711,0.83588571,1.41772302,7.04016439
0.66933467,8.23997164,0.01536021,0.39722308,0.37331386,0.07258471,0.83903080,1.41673637,6.83424604
0.67533767,8.07189525,0.01504058,0.42381499,0.38968911,0.07327205,0.84207849,1.41584563,6.63145330
0.68134067,7.91104615,0.01473485,0.45196609,0.40739898,0.07409292,0.84500848,1.41505599,6.43356667
0.68734367,7.75855840,0.01444663,0.48148384,0.42626855,0.07503067,0.84777893,1.41435049,6.24206126
0.69334667,7.61522352,0.01417900,0.51213806,0.44611924,0.07606917,0.85033027,1.41369765,6.05812351
0.69934967,7.48152754,0.01393459,0.54366426,0.46677328,0.07719364,0.85258964,1.41305904,5.88267712
0.70535268,7.35769488,0.01371576,0.57576790,0.48805736,0.07839139,0.85447567,1.41239622,5.71641549
0.71135568,7.24373573,0.01352469,0.60812937,0.50980526,0.07965230,0.85590329,1.41167661,5.55983770
0.71735868,7.13949376,0.01336357,0.64040968,0.53185934,0.08096910,0.85678831,1.41087783,5.41328533
0.72336168,7.04469121,0.01323464,0.67225655,0.55407095,0.08233747,0.85705152,1.40999028,5.27697753
0.72936468,6.95896923,0.01314031,0.70331093,0.57629975,0.08375582,0.85662198,1.40901775,5.15104242
0.73536768,6.88192170,0.01308316,0.73321376,0.59841214,0.08522503,0.85543957,1.40797622,5.03554325
0.74137069,6.81312172,0.01306601,0.76161276,0.62027895,0.08674781,0.85345654,1.40689091,4.93049859
0.74737369,6.75214052,0.01309182,0.78816925,0.64177260,0.08832809,0.85063821,1.40579188,4.83589611
0.75337669,6.69855930,0.01316369,0.81256481,0.66276417,0.08997022,0.84696277,1.40470875,4.75170038
0.75937969,6.65197495,0.01328472,0.83450772,0.68312054,0.09167816,0.84242043,1.40366497,4.67785533
0.76538269,6.61200089,0.01345791,0.85373906,0.70270200,0.09345469,0.83701207,1.40267206,4.61428250
0.77138569,6.57826472,0.01368604,0.87003835,0.72136054,0.09530070,0.83074747,1.40172467,4.56087634
0.77738869,6.55040410,0.01397153,0.88322864,0.73893922,0.09721450,0.82364355,1.40079658,4.51749777
0.78339170,6.52806227,0.01431631,0.89318100,0.75527247,0.09919141,0.81572264,1.39983835,4.48396745
0.78939470,6.51088438,0.01472168,0.89981813,0.77018780,0.10122340,0.80701101,1.39877669,4.46005945
0.79539770,6.49851531,0.01518820,0.90311715,0.78350857,0.10329899,0.79753783,1.39751575,4.44549647
0.80140070,6.49059923,0.01571561,0.90311125,0.79505788,0.10540326,0.78733448,1.39594037,4.43994669
0.80740370,6.48678094,0.01630278,0.89989021,0.80466332,0.10751812,0.77643448,1.39392090,4.44302256
0.81340670,6.48670837,0.01694762,0.89359959,0.81216243,0.10962264,0.76487367,1.39131956,4.45428139
0.81940970,6.49003562,0.01764711,0.88443847,0.81740834,0.11169355,0.75269091,1.38799770,4.47322720
0.82541271,6.49642565,0.01839734,0.87265572,0.82027539,0.11370578,0.73992887,1.38382355,4.49931354
0.83141571,6.50555181,0.01919351,0.85854482,0.82066434,0.11563310,0.72663497,1.37867996,4.53194662
0.83741871,6.51709746,0.02003007,0.84243712,0.81850681,0.11744870,0.71286222,1.37247161,4.57048837
0.84342171,6.53075331,0.02090083,0.82469382,0.81376866,0.11912580,0.69866988,1.36513122,4.61425925
0.84942471,6.54621250,0.02179910,0.80569679,0.80645212,0.12063818,0.68412382,1.35662442,4.66254057
0.85542771,6.56316351,0.02271791,0.78583844,0.79659651,0.12196066,0.66929645,1.34695304,4.71457674
0.86143072,6.58128196,0.02365022,0.76551105,0.78427761,0.12306951,0.65426628,1.33615669,4.76957776
0.86743372,6.60022204,0.02458915,0.74509591,0.76960554,0.12394278,0.63911708,1.32431262,4.82672263
0.87343672,6.61960913,0.02552830,0.72495267,0.75272155,0.12456063,0.62393665,1.31153397,4.88516449
0.87943972,6.63903479,0.02646198,0.70540937,0.73379372,0.12490552,0.60881541,1.29796677,4.94403812
0.88544272,6.65805557,0.02738557,0.68675357,0.71301201,0.12496243,0.59384475,1.28378575,5.00247062
0.89144572,6.67619655,0.02829575,0.66922503,0.69058285,0.12471912,0.57911550,1.26918951,5.05959556
0.89744872,6.69296053,0.02919083,0.65301013,0.66672357,0.12416628,0.56471637,1.25439521,5.11457083
0.90345173,6.70784273,0.03007095,0.63823852,0.64165713,0.12329777,0.55073272,1.23963324,5.16659979
0.90945473,6.72035083,0.03093829,0.62498191,0.61560712,0.12211089,0.53724557,1.22514192,5.21495504
0.91545773,6.73002920,0.03179719,0.61325524,0.58879346,0.12060655,0.52433096,1.21116256,5.25900370
0.92146073,6.73648571,0.03265419,0.60302002,0.56142886,0.11878959,0.51205962,1.19793490,5.29823252
0.92746373,6.73941907,0.03351798,0.59418968,0.53371602,0.11666889,0.50049702,1.18569283,5.33227105
0.93346673,6.73864431,0.03439920,0.58663666,0.50584567,0.11425760,0.48970348,1.17466042,5.36091086
0.93946973,6.73411379,0.03531019,0.58020077,0.47799541,0.11157316,0.47973452,1.16504811,5.38411888
0.94547274,6.72593144,0.03626459,0.57469840,0.45032909,0.10863726,0.47064111,1.15704878,5.40204289
0.95147574,6.71435800,0.03727679,0.56993210,0.42299675,0.10547570,0.46246975,1.15083365,5.41500800
0.95747874,6.69980567,0.03836139,0.56569994,0.39613501,0.10211803,0.45526224,1.14654785,5.42350282
0.96348174,6.68282139,0.03953243,0.56180423,0.36986753,0.09859712,0.44905511,1.14430551,5.42815544
0.96948474,6.66405849,0.04080272,0.55805921,0.34430570,0.09494848,0.44387853,1.14418455,5.42969929
0.97548774,6.64423773,0.04218301,0.55429720,0.31954928,0.09120956,0.43975472,1.14622104,5.42893033
0.98149075,6.62409930,0.04368125,0.55037318,0.29568697,0.08741882,0.43669597,1.15040357,5.42665730
0.98749375,6.60434833,0.04530189,0.54616755,0.27279690,0.08361480,0.43470224,1.15666778,5.42364759
0.99349675,6.58559708,0.04704520,0.54158704,0.25094699,0.07983511,0.43375853,1.16489152,5.42057177
0.99949975,6.56830743,0.04890680,0.53656396,0.23019525,0.07611545,0.43383226,1.17489098,5.41794994
1.00550275,6.55273748,0.05087726,0.53105396,0.21059005,0.07248865,0.43487074,1.18641832,5.41610338
1.01150575,6.53889607,0.05294191,0.52503256,0.19217043,0.06898381,0.43679912,1.19916121,5.41511464
1.01750875,6.52650880,0.05508085,0.51849093,0.17496641,0.06562564,0.43951889,1.21274459,5.41479903
1.02351176,6.51499819,0.05726915,0.51143113,0.15899954,0.06243387,0.44290733,1.22673506,5.41468963
1.02951476,6.50348053,0.05947728,0.50386139,0.14428355,0.05942295,0.44681793,1.24064790,5.41403762
1.03551776,6.49078030,0.06167176,0.49579170,0.13082516,0.05660191,0.45108199,1.25395689,5.41182843
1.04152076,6.47546246,0.06381592,0.48723003,0.11862508,0.05397443,0.45551148,1.26610663,5.40681375
1.04752376,6.45588189,0.06587089,0.47817954,0.10767922,0.05153919,0.45990311,1.27652724,5.39755819
1.05352676,6.43024777,0.06779677,0.46863678,0.09797981,0.04929035,0.46404361,1.28465075,5.38249873
1.05952976,6.39670041,0.06955371,0.45859121,0.08951673,0.04721821,0.46771597,1.28992880,5.36001423
1.06553277,6.35339683,0.07110327,0.44802569,0.08227867,0.04530999,0.47070648,1.29185082,5.32850192
1.07153577,6.29860094,0.07240958,0.43691824,0.07625418,0.04355078,0.47281228,1.28996197,5.28645704
1.07753877,6.23077407,0.07344055,0.42524455,0.07143249,0.04192449,0.47384908,1.28388009,5.23255187
1.08354177,6.14866131,0.07416897,0.41298118,0.06780408,0.04041478,0.47365873,1.27331083,5.16571047
1.08954477,6.05136950,0.07457348,0.40010918,0.06536091,0.03900606,0.47211621,1.25806028,5.08517532
1.09554777,5.93843295,0.07463931,0.38661781,0.06409626,0.03768434,0.46913575,1.23804458,4.99056297
1.10155078,5.80986398,0.07435887,0.37250802,0.06400425,0.03643809,0.46467582,1.21329593,4.88190591
1.10755378,5.66618568,0.07373212,0.35779558,0.06507900,0.03525885,0.45874255,1.18396480,4.75967905
1.11355678,5.50844566,0.07276665,0.34251347,0.06731354,0.03414185,0.45139166,1.15031825,4.62480954
1.11955978,5.33821032,0.07147755,0.32671350,0.07069842,0.03308635,0.44272852,1.11273433,4.47866979
1.12556278,5.15754001,0.06988709,0.31046703,0.07522031,0.03209596,0.43290656,1.07169297,4.32305433
1.13156578,4.96894676,0.06802418,0.29386466,0.08086053,0.03117870,0.42212389,1.02776367,4.16014158
1.13756878,4.77533661,0.06592357,0.27701513,0.08759367,0.03034698,0.41061844,0.98159065,3.99244284
1.14357179,4.57993948,0.06362510,0.26004328,0.09538645,0.02961747,0.39866179,0.93387598,3.82274067
1.14957479,4.38623004,0.06117267,0.24308737,0.10419698,0.02901075,0.38655195,0.88536169,3.65401981
1.15557779,4.19784312,0.05861331,0.22629589,0.11397432,0.02855105,0.37460543,0.83681132,3.48939347
1.16158079,4.01848733,0.05599616,0.20982401,0.12465864,0.02826572,0.36314904,0.78899190,3.33202841
1.16758379,3.85186057,0.05337152,0.19382994,0.13618190,0.02818476,0.35251166,0.74265689,3.18507151
1.17358679,3.70157056,0.05079001,0.17847132,0.14846904,0.02834031,0.34301634,0.69853078,3.05158082
1.17958979,3.57106303,0.04830184,0.16390184,0.16143975,0.02876605,0.33497313,0.65729568,2.93446321
1.18559280,3.46355983,0.04595615,0.15026826,0.17501061,0.02949664,0.32867276,0.61958045,2.83642051
1.19159580,3.38200803,0.04380053,0.13770781,0.18909766,0.03056717,0.32438139,0.58595225,2.75990530
1.19759880,3.32904077,0.04188074,0.12634620,0.20361908,0.03201253,0.32233654,0.55691077,2.70708687
1.20360180,3.30694946,0.04024042,0.11629611,0.21849796,0.03386693,0.32274424,0.53288481,2.67982727
1.20960480,3.31766645,0.03892103,0.10765617,0.23366491,0.03616328,0.32577724,0.51423113,2.67966675
1.21560780,3.36275640,0.03796177,0.10051043,0.24906028,0.03893270,0.33157425,0.50123490,2.70781726
1.22161081,3.44341443,0.03739956,0.09492810,0.26463594,0.04220394,0.34023996,0.49411159,2.76516251
1.22761381,3.56046835,0.03726900,0.09096364,0.28035630,0.04600289,0.35184557,0.49300957,2.85226232
1.23361681,3.71438253,0.03760229,0.08865689,0.29619859,0.05035203,0.36642967,0.49801300,2.96935939
1.23961981,3.90526084,0.03842905,0.08803328,0.31215215,0.05526989,0.38399911,0.50914446,3.11638623
1.24562281,4.13284647,0.03977601,0.08910391,0.32821686,0.06077052,0.40452959,0.52636705,3.29297041
1.25162581,4.39651681,0.04166656,0.09186551,0.34440066,0.06686292,0.42796586,0.54958544,3.49843652
1.25762881,4.69527243,0.04412016,0.09630015,0.36071619,0.07355053,0.45422133,0.57864583,3.73180382
1.26363182,5.02771995,0.04715160,0.10237477,0.37717678,0.08083063,0.48317703,0.61333479,3.99177924
1.26963482,5.39204934,0.05077012,0.11004040,0.39379197,0.08869379,0.51467988,0.65337699,4.27674588
1.27563782,5.78600728,0.05497849,0.11923131,0.41056272,0.09712337,0.54854048,0.69843210,4.58474814
1.28164082,6.20686903,0.05977193,0.12986398,0.42747667,0.10609496,0.58453053,0.74809140,4.91347524
1.28764382,6.65141211,0.06513722,0.14183612,0.44450369,0.11557594,0.62238022,0.80187439,5.26024532
1.29364682,7.11589533,0.07105170,0.15502585,0.46159198,0.12552509,0.66177587,0.85922616,5.62199322
1.29964982,7.59604753,0.07748256,0.16929108,0.47866499,0.13589224,0.70235820,0.91951605,5.99526487
1.30565283,8.08707006,0.08438627,0.18446940,0.49561941,0.14661814,0.74372177,0.98203832,6.37622167
1.31165583,8.58365688,0.09170835,0.20037842,0.51232443,0.15763439,0.78541572,1.04601525,6.76065779
1.31765883,9.08003555,0.09938343,0.21681685,0.52862225,0.16886358,0.82694635,1.11060332,7.14403315
1.32366183,9.57003157,0.10733573,0.23356631,0.54433004,0.18021975,0.86778174,1.17490262,7.52152378
1.32966483,10.04715696,0.11547998,0.25039389,0.55924333,0.19160892,0.90735855,1.23796975,7.88809077
