energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-3.40670335,2.67292067,0.00057687,0.06093944,0.48499684,1.10138972,0.37856207,1.23382900,0.36775780,0.00000000
-3.40070035,2.66685666,0.00059814,0.05813866,0.47736866,1.11729433,0.37724253,1.21769581,0.36473784,0.00000000
-3.39469735,2.66452276,0.00062065,0.05536436,0.47012491,1.13540042,0.37642182,1.20298867,0.36183973,0.00000000
-3.38869435,2.66609722,0.00064422,0.05265996,0.46344706,1.15578158,0.37607339,1.18975735,0.35904947,0.00000000
-3.38269135,2.67163929,0.00066865,0.05006396,0.45748892,1.17845774,0.37615232,1.17800580,0.35634465,0.00000000
-3.37668834,2.68109216,0.00069367,0.04760907,0.45237553,1.20339735,0.37659753,1.16769329,0.35369569,0.00000000
-3.37068534,2.69429016,0.00071901,0.04532166,0.44820331,1.23052155,0.37733454,1.15873673,0.35106720,0.00000000
-3.36468234,2.71096967,0.00074433,0.04322141,0.44504135,1.25971008,0.37827867,1.15101433,0.34841959,0.00000000
-3.35867934,2.73078312,0.00076928,0.04132125,0.44293361,1.29080832,0.37933847,1.14437032,0.34571065,0.00000000
-3.35267634,2.75331522,0.00079352,0.03962752,0.44190170,1.32363495,0.38041937,1.13862082,0.34289727,0.00000000
-3.34667334,2.77810055,0.00081667,0.03814037,0.44194794,1.35798954,0.38142723,1.13356045,0.33993705,0.00000000
-3.34067034,2.80464144,0.00083837,0.03685436,0.44305857,1.39365967,0.38227179,1.12896958,0.33678989,0.00000000
-3.33466733,2.83242518,0.00085827,0.03575917,0.44520664,1.43042687,0.38286977,1.12462187,0.33341943,0.00000000
-3.32866433,2.86093982,0.00087606,0.03484046,0.44835448,1.46807113,0.38314756,1.12029186,0.32979422,0.00000000
-3.32266133,2.88968769,0.00089143,0.03408081,0.45245570,1.50637365,0.38304333,1.11576216,0.32588874,0.00000000
-3.31665833,2.91819623,0.00090414,0.03346063,0.45745641,1.54511787,0.38250850,1.11083023,0.32168401,0.00000000
-3.31065533,2.94602571,0.00091398,0.03295913,0.46329595,1.58408868,0.38150867,1.10531415,0.31716790,0.00000000
-3.30465233,2.97277397,0.00092079,0.03255519,0.46990690,1.62307023,0.38002368,1.09905749,0.31233519,0.00000000
-3.29864932,2.99807822,0.00092447,0.03222813,0.47721473,1.66184273,0.37804719,1.09193291,0.30718719,0.00000000
-3.29264632,3.02161425,0.00092496,0.03195844,0.48513719,1.70017870,0.37558555,1.08384453,0.30173114,0.00000000
-3.28664332,3.04309390,0.00092227,0.03172828,0.49358350,1.73783926,0.37265623,1.07472905,0.29597934,0.00000000
-3.28064032,3.06226108,0.00091645,0.03152197,0.50245378,1.77457123,0.36928580,1.06455557,0.28994811,0.00000000
-3.27463732,3.07888748,0.00090759,0.03132616,0.51163878,1.81010540,0.36550769,1.05332438,0.28365669,0.00000000
-3.26863432,3.09276844,0.00089583,0.03113006,0.52102001,1.84415662,0.36135973,1.04106480,0.27712605,0.00000000
-3.26263132,3.10371981,0.00088136,0.03092538,0.53047061,1.87642608,0.35688180,1.02783227,0.27037779,0.00000000
-3.25662831,3.11157635,0.00086438,0.03070621,0.53985682,1.90660589,0.35211348,1.01370500,0.26343325,0.00000000
-3.25062531,3.11619197,0.00084513,0.03046885,0.54904016,1.93438606,0.34709207,0.99878029,0.25631274,0.00000000
-3.24462231,3.11744208,0.00082386,0.03021151,0.55788028,1.95946357,0.34185087,0.98317095,0.24903503,0.00000000
-3.23861931,3.11522800,0.00080085,0.02993398,0.56623829,1.98155335,0.33641796,0.96700180,0.24161721,0.00000000
-3.23261631,3.10948320,0.00077636,0.02963731,0.57398059,2.00040035,0.33081536,0.95040658,0.23407474,0.00000000
-3.22661331,3.10018088,0.00075068,0.02932347,0.58098272,2.01579220,0.32505876,0.93352539,0.22642183,0.00000000
-3.22061031,3.08734248,0.00072407,0.02899503,0.58713336,2.02757166,0.31915769,0.91650272,0.21867204,0.00000000
-3.21460730,3.07104628,0.00069682,0.02865495,0.59233797,2.03564791,0.31311615,0.89948613,0.21083909,0.00000000
-3.20860430,3.05143551,0.00066918,0.02830634,0.59652211,2.04000619,0.30693365,0.88262554,0.20293777,0.00000000
-3.20260130,3.02872527,0.00064140,0.02795241,0.59963406,2.04071475,0.30060653,0.86607320,0.19498487,0.00000000
-3.19659830,3.00320758,0.00061372,0.02759637,0.60164673,2.03792891,0.29412952,0.84998418,0.18700014,0.00000000
-3.19059530,2.97525421,0.00058636,0.02724158,0.60255879,2.03189157,0.28749751,0.83451733,0.17900708,0.00000000
-3.18459230,2.94531679,0.00055954,0.02689156,0.60239488,2.02293020,0.28070726,0.81983653,0.17103361,0.00000000
-3.17858929,2.91392414,0.00053346,0.02655030,0.60120497,2.01145022,0.27375917,0.80611223,0.16311247,0.00000000
-3.17258629,2.88167671,0.00050829,0.02622244,0.59906293,1.99792504,0.26665881,0.79352297,0.15528140,0.00000000
-3.16658329,2.84923840,0.00048421,0.02591359,0.59606435,1.98288320,0.25941839,0.78225691,0.14758304,0.00000000
-3.16058029,2.81732587,0.00046138,0.02563062,0.59232383,1.96689312,0.25205780,0.77251302,0.14006453,0.00000000
-3.15457729,2.78669575,0.00043995,0.02538194,0.58797169,1.95054613,0.24460551,0.76450202,0.13277686,0.00000000
-3.14857429,2.75813017,0.00042006,0.02517778,0.58315039,1.93443852,0.23709893,0.75844655,0.12577397,0.00000000
-3.14257129,2.73242102,0.00040184,0.02503037,0.57801074,1.91915336,0.22958453,0.75458084,0.11911169,0.00000000
-3.13656828,2.71035324,0.00038542,0.02495407,0.57270792,1.90524271,0.22211751,0.75314932,0.11284647,0.00000000
-3.13056528,2.69268767,0.00037090,0.02496535,0.56739752,1.89321089,0.21476105,0.75440423,0.10703406,0.00000000
-3.12456228,2.68014359,0.00035841,0.02508275,0.56223168,1.88349950,0.20758520,0.75860213,0.10172806,0.00000000
-3.11855928,2.67338135,0.00034803,0.02532655,0.55735522,1.87647430,0.20066540,0.76599900,0.09697856,0.00000000
-3.11255628,2.67298528,0.00033987,0.02571846,0.55290206,1.87241470,0.19408067,0.77684414,0.09283070,0.00000000
-3.10655328,2.67944709,0.00033401,0.02628106,0.54899182,1.87150576,0.18791153,0.79137265,0.08932335,0.00000000
-3.10055028,2.69315013,0.00033054,0.02703713,0.54572665,1.87383297,0.18223763,0.80979676,0.08648791,0.00000000
-3.09454727,2.71435466,0.00032951,0.02800887,0.54318847,1.87938000,0.17713534,0.83229600,0.08434718,0.00000000
-3.08854427,2.74318462,0.00033099,0.02921703,0.54143658,1.88802919,0.17267518,0.85900667,0.08291443,0.00000000
-3.08254127,2.77961634,0.00033502,0.03067987,0.54050577,1.89956489,0.16891936,0.89001083,0.08219259,0.00000000
-3.07653827,2.82346968,0.00034166,0.03241222,0.54040508,1.91367969,0.16591933,0.92532531,0.08217371,0.00000000
-3.07053527,2.87440228,0.00035091,0.03442446,0.54111720,1.92998313,0.16371370,0.96489129,0.08283861,0.00000000
-3.06453227,2.93190743,0.00036280,0.03672149,0.54259872,1.94801309,0.16232639,1.00856502,0.08415670,0.00000000
-3.05852926,2.99531633,0.00037733,0.03930193,0.54478130,1.96724949,0.16176524,1.05611030,0.08608623,0.00000000
-3.05252626,3.06380511,0.00039451,0.04215732,0.54757371,1.98713006,0.16202113,1.10719337,0.08857463,0.00000000
-3.04652326,3.13640712,0.00041433,0.04527157,0.55086494,2.00706800,0.16306763,1.16138061,0.09155929,0.00000000
-3.04052026,3.21203066,0.00043677,0.04862067,0.55452820,2.02647100,0.16486131,1.21813974,0.09496858,0.00000000
-3.03451726,3.28948203,0.00046183,0.05217255,0.55842579,2.04476119,0.16734257,1.27684468,0.09872314,0.00000000
-3.02851426,3.36749367,0.00048951,0.05588732,0.56241469,2.06139546,0.17043719,1.33678427,0.10273751,0.00000000
-3.02251126,3.44475654,0.00051982,0.05971777,0.56635265,2.07588540,0.17405829,1.39717491,0.10692198,0.00000000
-3.01650825,3.51995600,0.00055275,0.06361019,0.57010458,2.08781616,0.17810884,1.45717676,0.11118461,0.00000000
-3.01050525,3.59180959,0.00058834,0.06750545,0.57354880,2.09686346,0.18248449,1.51591317,0.11543346,0.00000000
-3.00450225,3.65910553,0.00062662,0.07134033,0.57658307,2.10280795,0.18707664,1.57249255,0.11957886,0.00000000
-2.99849925,3.72074005,0.00066763,0.07504919,0.57912985,2.10554608,0.19177559,1.62603207,0.12353569,0.00000000
-2.99249625,3.77575188,0.00071141,0.07856562,0.58114055,2.10509702,0.19647366,1.67568203,0.12722555,0.00000000
-2.98649325,3.82335226,0.00075801,0.08182438,0.58259864,2.10160490,0.20106807,1.72064999,0.13057880,0.00000000
-2.98049025,3.86294890,0.00080746,0.08476328,0.58352122,2.09533621,0.20546350,1.76022355,0.13353630,0.00000000
-2.97448724,3.89416254,0.00085975,0.08732505,0.58395901,2.08667221,0.20957428,1.79379079,0.13605083,0.00000000
-2.96848424,3.91683537,0.00091485,0.08945913,0.58399468,2.07609641,0.21332596,1.82085741,0.13808810,0.00000000
-2.96248124,3.93103067,0.00097268,0.09112320,0.58373968,2.06417768,0.21665637,1.84105984,0.13962739,0.00000000
-2.95647824,3.93702358,0.00103308,0.09228454,0.58332955,2.05154941,0.21951612,1.85417367,0.14066157,0.00000000
-2.95047524,3.93528371,0.00109582,0.09292105,0.58291798,2.03888585,0.22186843,1.86011726,0.14119686,0.00000000
-2.94447224,3.92645018,0.00116055,0.09302188,0.58267002,2.02687638,0.22368863,1.85895017,0.14125195,0.00000000
-2.93846923,3.91130057,0.00122685,0.09258774,0.58275466,2.01619899,0.22496306,1.85086693,0.14085682,0.00000000
-2.93246623,3.89071548,0.00129417,0.09163079,0.58333727,2.00749423,0.22568780,1.83618635,0.14005123,0.00000000
-2.92646323,3.86564029,0.00136185,0.09017411,0.58457214,2.00134066,0.22586712,1.81533707,0.13888283,0.00000000
-2.92046023,3.83704637,0.00142910,0.08825089,0.58659567,1.99823302,0.22551192,1.78884027,0.13740520,0.00000000
-2.91445723,3.80589353,0.00149507,0.08590319,0.58952046,1.99856394,0.22463821,1.75729035,0.13567571,0.00000000
-2.90845423,3.77309545,0.00155878,0.08318052,0.59343050,2.00261013,0.22326574,1.72133464,0.13375345,0.00000000
-2.90245123,3.73948978,0.00161921,0.08013815,0.59837777,2.01052331,0.22141690,1.68165307,0.13169718,0.00000000
-2.89644822,3.70581405,0.00167531,0.07683536,0.60438031,2.02232634,0.21911594,1.63893882,0.12956347,0.00000000
-2.89044522,3.67268818,0.00172599,0.07333357,0.61142177,2.03791439,0.21638852,1.59388054,0.12740507,0.00000000
-2.88444222,3.64060410,0.00177022,0.06969454,0.61945247,2.05706092,0.21326155,1.54714702,0.12526959,0.00000000
-2.87843922,3.60992230,0.00180702,0.06597859,0.62839163,2.07942797,0.20976344,1.49937449,0.12319840,0.00000000
-2.87243622,3.58087497,0.00183549,0.06224307,0.63813084,2.10458006,0.20592449,1.45115707,0.12122602,0.00000000
-2.86643322,3.55357501,0.00185488,0.05854100,0.64853835,2.13200088,0.20177752,1.40304007,0.11937970,0.00000000
-2.86043022,3.52802969,0.00186460,0.05491992,0.65946394,2.16111192,0.19735852,1.35551634,0.11767941,0.00000000
-2.85442721,3.50415791,0.00186424,0.05142109,0.67074419,2.19129205,0.19270730,1.30902508,0.11613815,0.00000000
-2.84842421,3.48180968,0.00185359,0.04807891,0.68220772,2.22189732,0.18786808,1.26395283,0.11476249,0.00000000
-2.84242121,3.46078639,0.00183266,0.04492074,0.69368036,2.25228000,0.18288979,1.22063607,0.11355336,0.00000000
-2.83641821,3.44086090,0.00180167,0.04196683,0.70498990,2.28180642,0.17782618,1.17936490,0.11250703,0.00000000
-2.83041521,3.42179610,0.00176107,0.03923065,0.71597035,2.30987293,0.17273566,1.14038723,0.11161629,0.00000000
-2.82441221,3.40336130,0.00171149,0.03671939,0.72646555,2.33591967,0.16768077,1.10391302,0.11087159,0.00000000
-2.81840920,3.38534573,0.00165375,0.03443456,0.73633222,2.35944198,0.16272743,1.07011812,0.11026238,0.00000000
-2.81240620,3.36756886,0.00158882,0.03237286,0.74544218,2.37999933,0.15794386,1.03914738,0.10977837,0.00000000
-2.80640320,3.34988742,0.00151779,0.03052698,0.75368411,2.39722200,0.15339936,1.01111697,0.10941073,0.00000000
-2.80040020,3.33219929,0.00144183,0.02888658,0.76096461,2.41081539,0.14916297,0.98611558,0.10915331,0.00000000
-2.79439720,3.31444460,0.00136219,0.02743913,0.76720885,2.42056252,0.14530205,0.96420482,0.10900358,0.00000000
-2.78839420,3.29660447,0.00128009,0.02617082,0.77236084,2.42632482,0.14188090,0.94541879,0.10896361,0.00000000
-2.78239120,3.27869808,0.00119677,0.02506732,0.77638328,2.42804152,0.13895950,0.92976314,0.10904067,0.00000000
-2.77638819,3.26077854,0.00111339,0.02411446,0.77925741,2.42572795,0.13659250,0.91721390,0.10924780,0.00000000
-2.77038519,3.24292837,0.00103105,0.02329883,0.78098249,2.41947299,0.13482827,0.90771634,0.10960398,0.00000000
-2.76438219,3.22525485,0.00095073,0.02260818,0.78157533,2.40943587,0.13370842,0.90118434,0.11013415,0.00000000
-2.75837919,3.20788603,0.00087331,0.02203173,0.78106971,2.39584237,0.13326737,0.89750040,0.11086892,0.00000000
-2.75237619,3.19096739,0.00079953,0.02156036,0.77951569,2.37898063,0.13353234,0.89651662,0.11184402,0.00000000
-2.74637319,3.17465961,0.00073002,0.02118665,0.77697892,2.35919649,0.13452342,0.89805682,0.11309940,0.00000000
-2.74037019,3.15913726,0.00066524,0.02090483,0.77353976,2.33688839,0.13625387,0.90191985,0.11467814,0.00000000
-2.73436718,3.14458840,0.00060555,0.02071062,0.76929233,2.31250177,0.13873049,0.90788406,0.11662504,0.00000000
-2.72836418,3.13121490,0.00055120,0.02060098,0.76434330,2.28652286,0.14195396,0.91571288,0.11898499,0.00000000
-2.72236118,3.11923303,0.00050232,0.02057382,0.75881046,2.25947185,0.14591923,0.92516114,0.12180113,0.00000000
-2.71635818,3.10887393,0.00045898,0.02062770,0.75282108,2.23189533,0.15061569,0.93598202,0.12511287,0.00000000
-2.71035518,3.10038362,0.00042116,0.02076143,0.74650987,2.20435801,0.15602726,0.94793412,0.12895383,0.00000000
-2.70435218,3.09402205,0.00038879,0.02097373,0.74001673,2.17743367,0.16213221,0.96078833,0.13334971,0.00000000
-2.69834917,3.09006082,0.00036177,0.02126291,0.73348420,2.15169549,0.16890292,0.97433409,0.13831626,0.00000000
-2.69234617,3.08877929,0.00034000,0.02162652,0.72705460,2.12770579,0.17630527,0.98838462,0.14385740,0.00000000
-2.68634317,3.09045895,0.00032335,0.02206114,0.72086716,2.10600540,0.18429806,1.00278080,0.14996355,0.00000000
-2.68034017,3.09537604,0.00031169,0.02256212,0.71505488,2.08710290,0.19283229,1.01739347,0.15661029,0.00000000
-2.67433717,3.10379237,0.00030494,0.02312348,0.70974151,2.07146392,0.20185042,1.03212391,0.16375747,0.00000000
-2.66833417,3.11594487,0.00030299,0.02373787,0.70503868,2.05950091,0.21128578,1.04690253,0.17134878,0.00000000
-2.66233117,3.13203414,0.00030577,0.02439652,0.70104323,2.05156371,0.22106215,1.06168567,0.17931188,0.00000000
-2.65632816,3.15221243,0.00031325,0.02508938,0.69783492,2.04793109,0.23109360,1.07645088,0.18755913,0.00000000
-2.65032516,3.17657192,0.00032536,0.02580529,0.69547468,2.04880386,0.24128479,1.09119074,0.19598893,0.00000000
-2.64432216,3.20513369,0.00034209,0.02653219,0.69400339,2.05429952,0.25153156,1.10590575,0.20448770,0.00000000
-2.63831916,3.23783823,0.00036340,0.02725743,0.69344134,2.06444897,0.26172216,1.12059661,0.21293240,0.00000000
-2.63231616,3.27453803,0.00038924,0.02796810,0.69378834,2.07919526,0.27173882,1.13525641,0.22119354,0.00000000
-2.62631316,3.31499283,0.00041956,0.02865141,0.69502456,2.09839458,0.28145985,1.14986329,0.22913866,0.00000000
-2.62031016,3.35886802,0.00045429,0.02929508,0.69711204,2.12181947,0.29076217,1.16437388,0.23663604,0.00000000
-2.61430715,3.40573639,0.00049331,0.02988770,0.69999676,2.14916423,0.29952412,1.17871816,0.24355856,0.00000000
-2.60830415,3.45508359,0.00053648,0.03041912,0.70361133,2.18005238,0.30762856,1.19279595,0.24978762,0.00000000
-2.60230115,3.50631707,0.00058364,0.03088078,0.70787800,2.21404592,0.31496601,1.20647549,0.25521686,0.00000000
-2.59629815,3.55877859,0.00063456,0.03126599,0.71271210,2.25065622,0.32143786,1.21959409,0.25975556,0.00000000
-2.59029515,3.61175980,0.00068901,0.03157015,0.71802555,2.28935619,0.32695941,1.23196114,0.26333162,0.00000000
-2.58429215,3.66452060,0.00074675,0.03179093,0.72373051,2.32959333,0.33146257,1.24336323,0.26589396,0.00000000
-2.57828914,3.71630962,0.00080751,0.03192835,0.72974291,2.37080347,0.33489831,1.25357145,0.26741430,0.00000000
-2.57228614,3.76638624,0.00087103,0.03198480,0.73598590,2.41242454,0.33723851,1.26235032,0.26788815,0.00000000
-2.56628314,3.81404331,0.00093709,0.03196497,0.74239294,2.45391035,0.33847741,1.26946824,0.26733512,0.00000000
-2.56028014,3.85863000,0.00100551,0.03187578,0.74891060,2.49474367,0.33863235,1.27470886,0.26579847,0.00000000
-2.55427714,3.89957363,0.00107616,0.03172620,0.75550090,2.53444844,0.33774403,1.27788281,0.26334390,0.00000000
-2.54827414,3.93640001,0.00114902,0.03152702,0.76214313,2.57260073,0.33587605,1.27883940,0.26005784,0.00000000
-2.54227114,3.96875120,0.00122418,0.03129062,0.76883524,2.60883799,0.33311404,1.27747757,0.25604504,0.00000000
-2.53626813,3.99640000,0.00130186,0.03103071,0.77559439,2.64286645,0.32956407,1.27375555,0.25142580,0.00000000
-2.53026513,4.01926051,0.00138243,0.03076203,0.78245702,2.67446622,0.32535074,1.26769872,0.24633287,0.00000000
-2.52426213,4.03739403,0.00146644,0.03050004,0.78947808,2.70349389,0.32061474,1.25940522,0.24090808,0.00000000
-2.51825913,4.05100978,0.00155460,0.03026069,0.79672946,2.72988249,0.31551008,1.24904882,0.23529890,0.00000000
-2.51225613,4.06046019,0.00164781,0.03006002,0.80429763,2.75363853,0.31020099,1.23687885,0.22965496,0.00000000
-2.50625313,4.06623039,0.00174715,0.02991395,0.81228034,2.77483625,0.30485855,1.22321702,0.22412465,0.00000000
-2.50025013,4.06892212,0.00185387,0.02983793,0.82078256,2.79360896,0.29965714,1.20845096,0.21885180,0.00000000
-2.49424712,4.06923207,0.00196935,0.02984665,0.82991145,2.81013776,0.29477070,1.19302474,0.21397265,0.00000000
-2.48824412,4.06792541,0.00209508,0.02995374,0.83977068,2.82463788,0.29036892,1.17742653,0.20961296,0.00000000
-2.48224112,4.06580496,0.00223263,0.03017148,0.85045409,2.83734310,0.28661334,1.16217367,0.20588539,0.00000000
-2.47623812,4.06367731,0.00238357,0.03051044,0.86203886,2.84848879,0.28365353,1.14779588,0.20288722,0.00000000
-2.47023512,4.06231675,0.00254941,0.03097922,0.87457854,2.85829422,0.28162330,1.13481694,0.20069829,0.00000000
-2.46423212,4.06242873,0.00273155,0.03158416,0.88809614,2.86694501,0.28063715,1.12373569,0.19937929,0.00000000
-2.45822911,4.06461410,0.00293117,0.03232899,0.90257760,2.87457648,0.28078693,1.11500711,0.19897045,0.00000000
-2.45222611,4.06933596,0.00314917,0.03321461,0.91796611,2.88125871,0.28213890,1.10902412,0.19949050,0.00000000
-2.44622311,4.07689052,0.00338604,0.03423890,0.93415751,2.88698432,0.28473124,1.10610099,0.20093609,0.00000000
-2.44022011,4.08738358,0.00364184,0.03539647,0.95099723,2.89165951,0.28857220,1.10645898,0.20328167,0.00000000
-2.43421711,4.10071397,0.00391606,0.03667862,0.96827902,2.89509925,0.29363890,1.11021505,0.20647978,0.00000000
-2.42821411,4.11656498,0.00420761,0.03807328,0.98574579,2.89702683,0.29987688,1.11737396,0.21046188,0.00000000
-2.42221111,4.13440459,0.00451473,0.03956509,1.00309265,2.89707831,0.30720057,1.12782436,0.21513971,0.00000000
-2.41620810,4.15349492,0.00483496,0.04113558,1.01997238,2.89481171,0.31549465,1.14133905,0.22040720,0.00000000
-2.41020510,4.17291087,0.00516516,0.04276337,1.03600314,2.88972085,0.32461631,1.15757965,0.22614287,0.00000000
-2.40420210,4.19156752,0.00550152,0.04442462,1.05077830,2.88125331,0.33439848,1.17610534,0.23221280,0.00000000
-2.39819910,4.20825541,0.00583961,0.04609345,1.06387827,2.86883198,0.34465388,1.19638576,0.23847403,0.00000000
-2.39219610,4.22168250,0.00617447,0.04774252,1.07488370,2.85187911,0.35517991,1.21781736,0.24477838,0.00000000
-2.38619310,4.23052120,0.00650070,0.04934364,1.08338978,2.82984200,0.36576412,1.23974276,0.25097653,0.00000000
-2.38019010,4.23345863,0.00681264,0.05086847,1.08902102,2.80221918,0.37619032,1.26147243,0.25692233,0.00000000
-2.37418709,4.22924800,0.00710449,0.05228927,1.09144583,2.76858580,0.38624483,1.28230776,0.26247708,0.00000000
-2.36818409,4.21675920,0.00737052,0.05357957,1.09039041,2.72861718,0.39572301,1.30156477,0.26751384,0.00000000
-2.36218109,4.19502624,0.00760526,0.05471495,1.08565123,2.68210942,0.40443561,1.31859743,0.27192132,0.00000000
-2.35617809,4.16328984,0.00780368,0.05567370,1.07710569,2.62899614,0.41221480,1.33281979,0.27560754,0.00000000
-2.35017509,4.12103319,0.00796140,0.05643742,1.06472022,2.56936058,0.41891970,1.34372601,0.27850283,0.00000000
-2.34417209,4.06800968,0.00807485,0.05699158,1.04855569,2.50344262,0.42444118,1.35090753,0.28056225,0.00000000
-2.33816908,4.00426126,0.00814143,0.05732592,1.02876971,2.43164032,0.42870575,1.35406678,0.28176720,0.00000000
-2.33216608,3.93012699,0.00815967,0.05743481,1.00561575,2.35450603,0.43167840,1.35302694,0.28212629,0.00000000
-2.32616308,3.84624136,0.00812926,0.05731739,0.97943893,2.27273727,0.43336436,1.34773737,0.28167523,0.00000000
-2.32016008,3.75352263,0.00805116,0.05697766,0.95066882,2.18716274,0.43380958,1.33827469,0.28047600,0.00000000
-2.31415708,3.65315176,0.00792756,0.05642442,0.91980932,2.09872413,0.43310002,1.32483940,0.27861507,0.00000000
-2.30815408,3.54654272,0.00776190,0.05567100,0.88742609,2.00845436,0.43135971,1.30774848,0.27620091,0.00000000
-2.30215108,3.43530567,0.00755874,0.05473500,0.85413184,1.91745329,0.42874769,1.28742410,0.27336078,0.00000000
-2.29614807,3.32120401,0.00732367,0.05363786,0.82057016,1.82686147,0.42545383,1.26437916,0.27023699,0.00000000
-2.29014507,3.20610734,0.00706317,0.05240424,0.78739828,1.73783316,0.42169372,1.23920023,0.26698264,0.00000000
-2.28414207,3.09194159,0.00678443,0.05106152,0.75526947,1.65150919,0.41770281,1.21252849,0.26375711,0.00000000
-2.27813907,2.98063824,0.00649512,0.04963902,0.72481549,1.56899054,0.41372981,1.18503968,0.26072129,0.00000000
-2.27213607,2.87408398,0.00620322,0.04816735,0.69662969,1.49131338,0.41002976,1.15742346,0.25803286,0.00000000
-2.26613307,2.77407248,0.00591679,0.04667760,0.67125134,1.41942603,0.40685675,1.13036329,0.25584156,0.00000000
-2.26013007,2.68225952,0.00564374,0.04520063,0.64915140,1.35416838,0.40445660,1.10451722,0.25428479,0.00000000
-2.25412706,2.60012248,0.00539165,0.04376631,0.63072026,1.29625410,0.40305966,1.08050041,0.25348344,0.00000000
-2.24812406,2.52892536,0.00516755,0.04240279,0.61625772,1.24625589,0.40287400,1.05886967,0.25353820,0.00000000
-2.24212106,2.46968990,0.00497777,0.04113589,0.60596540,1.20459394,0.40407900,1.04011071,0.25452643,0.00000000
-2.23611806,2.42317337,0.00482778,0.03998851,0.59994168,1.17152776,0.40681972,1.02462807,0.25649960,0.00000000
-2.23011506,2.38985352,0.00472205,0.03898009,0.59817943,1.14715136,0.41120208,1.01273814,0.25948139,0.00000000
-2.22411206,2.36992060,0.00466401,0.03812629,0.60056635,1.13139188,0.41728909,1.00466519,0.26346657,0.00000000
-2.21810905,2.36327682,0.00465591,0.03743865,0.60688804,1.12401155,0.42509812,1.00054034,0.26842065,0.00000000
-2.21210605,2.36954282,0.00469883,0.03692442,0.61683370,1.12461309,0.43459952,1.00040337,0.27428025,0.00000000
-2.20610305,2.38807104,0.00479266,0.03658659,0.63000421,1.13264840,0.44571639,1.00420707,0.28095441,0.00000000
-2.20010005,2.41796558,0.00493610,0.03642385,0.64592253,1.14743048,0.45832584,1.01182374,0.28832661,0.00000000
-2.19409705,2.45810790,0.00512674,0.03643089,0.66404619,1.16814847,0.47226143,1.02305363,0.29625759,0.00000000
-2.18809405,2.50718785,0.00536108,0.03659861,0.68378138,1.19388555,0.48731704,1.03763473,0.30458890,0.00000000
-2.18209105,2.56373911,0.00563468,0.03691456,0.70449858,1.22363957,0.50325182,1.05525357,0.31314709,0.00000000
-2.17608804,2.62617818,0.00594223,0.03736335,0.72554913,1.25634592,0.51979633,1.07555658,0.32174844,0.00000000
-2.17008504,2.69284595,0.00627771,0.03792722,0.74628241,1.29090235,0.53665949,1.09816158,0.33020410,0.00000000
-2.16408204,2.76205069,0.00663455,0.03858653,0.76606307,1.32619498,0.55353631,1.12266913,0.33832556,0.00000000
-2.15807904,2.83211132,0.00700578,0.03932038,0.78428797,1.36112520,0.57011612,1.14867322,0.34593008,0.00000000
-2.15207604,2.90139980,0.00738425,0.04010711,0.80040217,1.39463641,0.58609096,1.17577127,0.35284620,0.00000000
-2.14607304,2.96838144,0.00776277,0.04092489,0.81391358,1.42574002,0.60116399,1.20357312,0.35891887,0.00000000
-2.14007004,3.03165201,0.00813435,0.04175215,0.82440571,1.45353986,0.61505758,1.23170885,0.36401423,0.00000000
-2.13406703,3.08997054,0.00849240,0.04256802,0.83154829,1.47725419,0.62752090,1.25983551,0.36802368,0.00000000
-2.12806403,3.14228708,0.00883085,0.04335277,0.83510509,1.49623446,0.63833663,1.28764270,0.37086729,0.00000000
-2.12206103,3.18776442,0.00914443,0.04408800,0.83493904,1.50998036,0.64732675,1.31485700,0.37249625,0.00000000
-2.11605803,3.22579352,0.00942873,0.04475697,0.83101423,1.51815026,0.65435715,1.34124546,0.37289446,0.00000000
-2.11005503,3.25600205,0.00968043,0.04534474,0.82339477,1.52056694,0.65934085,1.36661824,0.37207901,0.00000000
-2.10405203,3.27825622,0.00989731,0.04583826,0.81224073,1.51721824,0.66223998,1.39083040,0.37009970,0.00000000
-2.09804902,3.29265576,0.01007841,0.04622648,0.79780112,1.50825254,0.66306623,1.41378315,0.36703760,0.00000000
-2.09204602,3.29952271,0.01022403,0.04650036,0.78040438,1.49396940,0.66187991,1.43542441,0.36300262,0.00000000
-2.08604302,3.29938427,0.01033573,0.04665288,0.76044660,1.47480564,0.65878769,1.45574893,0.35813038,0.00000000
-2.08004002,3.29295068,0.01041629,0.04667903,0.73837810,1.45131743,0.65393903,1.47479772,0.35257825,0.00000000
-2.07403702,3.28108872,0.01046964,0.04657577,0.71468874,1.42415922,0.64752151,1.49265695,0.34652101,0.00000000
-2.06803402,3.26479192,0.01050073,0.04634201,0.68989255,1.39406013,0.63975517,1.50945601,0.34014593,0.00000000
-2.06203102,3.24514837,0.01051540,0.04597856,0.66451226,1.36179901,0.63088606,1.52536474,0.33364777,0.00000000
-2.05602801,3.22330700,0.01052016,0.04548810,0.63906420,1.32817886,0.62117916,1.54058959,0.32722354,0.00000000
-2.05002501,3.20044335,0.01052198,0.04487511,0.61404411,1.29400170,0.61091091,1.55536857,0.32106743,0.00000000
-2.04402201,3.17772565,0.01052808,0.04414583,0.58991426,1.26004470,0.60036156,1.56996492,0.31536576,0.00000000
