energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-0.32716358,1.29054697,0.56661582,0.00000000,0.00064196,0.12135065,0.34093546,0.49415541,0.00878308,0.64763170
-0.32116058,1.22970344,0.53193147,0.00000000,0.00056275,0.11353843,0.31851645,0.46878743,0.00799375,0.62736913
-0.31515758,1.17560634,0.49952302,0.00000000,0.00051087,0.10728797,0.29859450,0.44581321,0.00732226,0.60880285
-0.30915458,1.12847574,0.46962101,0.00000000,0.00048582,0.10264622,0.28115619,0.42536306,0.00677472,0.59194562
-0.30315158,1.08840185,0.44240974,0.00000000,0.00048792,0.09964205,0.26614885,0.40752031,0.00635635,0.57674228
-0.29714857,1.05535619,0.41802881,0.00000000,0.00051841,0.09828605,0.25348647,0.39232367,0.00607163,0.56307916
-0.29114557,1.02920592,0.39657630,0.00000000,0.00057948,0.09857012,0.24305595,0.37977087,0.00592451,0.55079575
-0.28514257,1.00973034,0.37811323,0.00000000,0.00067428,0.10046716,0.23472370,0.36982323,0.00591861,0.53969798
-0.27913957,0.99663872,0.36266896,0.00000000,0.00080705,0.10393076,0.22834210,0.36241087,0.00605739,0.52957224
-0.27313657,0.98958842,0.35024718,0.00000000,0.00098310,0.10889499,0.22375565,0.35743820,0.00634436,0.52019949
-0.26713357,0.98820252,0.34083199,0.00000000,0.00120887,0.11527434,0.22080664,0.35478948,0.00678318,0.51136864
-0.26113057,0.99208612,0.33439373,0.00000000,0.00149198,0.12296401,0.21934016,0.35433407,0.00737777,0.50288858
-0.25512756,1.00084071,0.33089428,0.00000000,0.00184121,0.13184048,0.21920826,0.35593127,0.00813234,0.49459828
-0.24912456,1.01407628,0.33029137,0.00000000,0.00226655,0.14176258,0.22027334,0.35943448,0.00905137,0.48637457
-0.24312156,1.03142074,0.33254177,0.00000000,0.00277912,0.15257312,0.22241066,0.36469473,0.01013949,0.47813728
-0.23711856,1.05252678,0.33760322,0.00000000,0.00339118,0.16410105,0.22551003,0.37156342,0.01140139,0.46985170
-0.23111556,1.07707622,0.34543502,0.00000000,0.00411604,0.17616426,0.22947679,0.37989437,0.01284153,0.46152833
-0.22511256,1.10478204,0.35599723,0.00000000,0.00496797,0.18857305,0.23423223,0.38954534,0.01446391,0.45322028
-0.21910955,1.13538867,0.36924871,0.00000000,0.00596210,0.20113406,0.23971347,0.40037897,0.01627173,0.44501842
-0.21310655,1.16867088,0.38514408,0.00000000,0.00711429,0.21365479,0.24587313,0.41226352,0.01826701,0.43704493
-0.20710355,1.20443190,0.40362994,0.00000000,0.00844096,0.22594840,0.25267876,0.42507344,0.02045021,0.42944566
-0.20110055,1.24250111,0.42464061,0.00000000,0.00995896,0.23783882,0.26011226,0.43868992,0.02281980,0.42238182
-0.19509755,1.28273198,0.44809366,0.00000000,0.01168540,0.24916578,0.26816939,0.45300173,0.02537189,0.41602155
-0.18909455,1.32500047,0.47388576,0.00000000,0.01363746,0.25978974,0.27685934,0.46790617,0.02809983,0.41053198
-0.18309155,1.36920426,0.50188899,0.00000000,0.01583228,0.26959641,0.28620450,0.48331047,0.03099389,0.40607198
-0.17708854,1.41526274,0.53194804,0.00000000,0.01828675,0.27850061,0.29624033,0.49913341,0.03404104,0.40278622
-0.17108554,1.46311797,0.56387858,0.00000000,0.02101736,0.28644940,0.30701519,0.51530727,0.03722479,0.40080054
-0.16508254,1.51273618,0.59746692,0.00000000,0.02404011,0.29342419,0.31859020,0.53177983,0.04052510,0.40021892
-0.15907954,1.56410958,0.63247111,0.00000000,0.02737028,0.29944163,0.33103873,0.54851637,0.04391852,0.40112196
-0.15307654,1.61725803,0.66862348,0.00000000,0.03102233,0.30455336,0.34444558,0.56550134,0.04737838,0.40356677
-0.14707354,1.67222997,0.70563466,0.00000000,0.03500967,0.30884443,0.35890551,0.58273961,0.05087511,0.40758809
-0.14107054,1.72910203,0.74319870,0.00000000,0.03934444,0.31243032,0.37452103,0.60025685,0.05437676,0.41320033
-0.13506753,1.78797681,0.78099922,0.00000000,0.04403725,0.31545286,0.39139933,0.61809906,0.05784953,0.42040013
-0.12906453,1.84897817,0.81871611,0.00000000,0.04909679,0.31807487,0.40964817,0.63633074,0.06125846,0.42916926
-0.12306153,1.91224383,0.85603253,0.00000000,0.05452938,0.32047387,0.42937085,0.65503186,0.06456820,0.43947718
-0.11705853,1.97791488,0.89264168,0.00000000,0.06033849,0.32283503,0.45066016,0.67429337,0.06774374,0.45128331
-0.11105553,2.04612221,0.92825299,0.00000000,0.06652401,0.32534355,0.47359151,0.69421131,0.07075122,0.46453840
-0.10505253,2.11697019,0.96259731,0.00000000,0.07308159,0.32817688,0.49821553,0.71487974,0.07355867,0.47918503
-0.09904952,2.19051795,0.99543086,0.00000000,0.08000178,0.33149692,0.52455031,0.73638249,0.07613666,0.49515704
-0.09304652,2.26675915,1.02653765,0.00000000,0.08726918,0.33544265,0.55257370,0.75878436,0.07845893,0.51237793
-0.08704352,2.34560110,1.05573024,0.00000000,0.09486157,0.34012351,0.58221617,0.78212193,0.08050284,0.53075837
-0.08104052,2.42684452,1.08284900,0.00000000,0.10274905,0.34561364,0.61335463,0.80639460,0.08224973,0.55019298
-0.07503752,2.51016525,1.10775977,0.00000000,0.11089330,0.35194755,0.64580764,0.83155633,0.08368513,0.57055672
-0.06903452,2.59509936,1.13035047,0.00000000,0.11924696,0.35911718,0.67933260,0.85750874,0.08479887,0.59170119
-0.06303152,2.68103292,1.15052671,0.00000000,0.12775333,0.36707066,0.71362516,0.88409594,0.08558504,0.61345136
-0.05702851,2.76719781,1.16820717,0.00000000,0.13634621,0.37571285,0.74832125,0.91110169,0.08604187,0.63560301
-0.05102551,2.85267450,1.18331895,0.00000000,0.14495021,0.38490769,0.78300190,0.93824929,0.08617156,0.65792124
-0.04502251,2.93640257,1.19579349,0.00000000,0.15348142,0.39448233,0.81720088,0.96520430,0.08597998,0.68014061
-0.03901951,3.01719920,1.20556364,0.00000000,0.16184844,0.40423290,0.85041511,0.99158040,0.08547643,0.70196680
-0.03301651,3.09378558,1.21256190,0.00000000,0.16995392,0.41393169,0.88211750,1.01694827,0.08467337,0.72308029
-0.02701351,3.16482053,1.21672053,0.00000000,0.17769649,0.42333558,0.91177192,1.04084711,0.08358613,0.74314178
-0.02101051,3.22894032,1.21797322,0.00000000,0.18497298,0.43219522,0.93884964,1.06279869,0.08223268,0.76179951
-0.01500750,3.28480304,1.21625867,0.00000000,0.19168110,0.44026465,0.96284657,1.08232309,0.08063339,0.77869812
-0.00900450,3.33113573,1.21152556,0.00000000,0.19772215,0.44731099,0.98330072,1.09895561,0.07881089,0.79348864
-0.00300150,3.36678206,1.20373891,0.00000000,0.20300405,0.45312366,0.99980879,1.11226401,0.07678982,0.80583946
0.00300150,3.39074817,1.19288707,0.00000000,0.20744413,0.45752275,1.01204133,1.12186529,0.07459670,0.81544740
0.00900450,3.40224446,1.17898907,0.00000000,0.21097198,0.46036621,1.01975569,1.12744110,0.07225968,0.82204866
0.01500750,3.40072101,1.16210156,0.00000000,0.21353195,0.46155540,1.02280595,1.12875112,0.06980836,0.82542892
0.02101051,3.38589478,1.14232484,0.00000000,0.21508521,0.46103886,1.02114952,1.12564355,0.06727341,0.82543208
0.02701351,3.35776699,1.11980745,0.00000000,0.21561142,0.45881399,1.01484989,1.11806236,0.06468628,0.82196725
0.03301651,3.31662966,1.09474872,0.00000000,0.21510974,0.45492673,1.00407539,1.10605076,0.06207868,0.81501344
0.03901951,3.26306066,1.06739908,0.00000000,0.21359922,0.44946912,0.98909403,1.08975070,0.05948213,0.80462189
0.04502251,3.19790763,1.03805781,0.00000000,0.21111849,0.44257490,0.97026452,1.06939856,0.05692728,0.79091570
0.05102551,3.12226111,1.00706823,0.00000000,0.20772481,0.43441341,0.94802400,1.04531706,0.05444336,0.77408681
0.05702851,3.03741833,0.97481033,0.00000000,0.20349242,0.42518215,0.92287286,1.01790391,0.05205743,0.75439046
0.06303152,2.94483914,0.94169135,0.00000000,0.19851031,0.41509818,0.89535747,0.98761767,0.04979374,0.73213735
0.06903452,2.84609637,0.90813437,0.00000000,0.19287954,0.40438901,0.86605149,0.95496156,0.04767308,0.70768381
0.07503752,2.74282264,0.87456575,0.00000000,0.18671009,0.39328327,0.83553663,0.92046607,0.04571219,0.68142050
0.08104052,2.63665630,0.84140176,0.00000000,0.18011748,0.38200165,0.80438362,0.88467093,0.04392332,0.65376003
0.08704352,2.52918867,0.80903528,0.00000000,0.17321929,0.37074852,0.77313423,0.84810756,0.04231383,0.62512419
0.09304652,2.42191512,0.77782298,0.00000000,0.16613165,0.35970463,0.74228500,0.81128257,0.04088602,0.59593114
0.09904952,2.31619174,0.74807383,0.00000000,0.15896593,0.34902111,0.71227336,0.77466303,0.03963714,0.56658330
0.10505253,2.21319948,0.72003929,0.00000000,0.15182563,0.33881510,0.68346654,0.73866413,0.03855950,0.53745619
0.11105553,2.11391684,0.69390576,0.00000000,0.14480382,0.32916707,0.65615361,0.70363960,0.03764079,0.50888887
0.11705853,2.01910206,0.66978966,0.00000000,0.13798091,0.32011990,0.63054098,0.66987514,0.03686467,0.48117610
0.12306153,1.92928500,0.64773518,0.00000000,0.13142308,0.31167970,0.60675116,0.63758510,0.03621131,0.45456260
0.12906453,1.84476859,0.62771501,0.00000000,0.12518132,0.30381827,0.58482482,0.60691223,0.03565823,0.42923945
0.13506753,1.76563928,0.60963376,0.00000000,0.11929104,0.29647687,0.56472593,0.57793031,0.03518115,0.40534271
0.14107054,1.69178546,0.59333408,0.00000000,0.11377234,0.28957122,0.54634945,0.55064950,0.03475487,0.38295416
0.14707354,1.62292268,0.57860503,0.00000000,0.10863084,0.28299738,0.52953132,0.52502386,0.03435425,0.36210400
0.15307654,1.55862395,0.56519232,0.00000000,0.10385905,0.27663807,0.51406005,0.50096053,0.03395507,0.34277530
0.15907954,1.49835376,0.55281000,0.00000000,0.09943811,0.27036930,0.49968945,0.47833015,0.03353488,0.32490986
0.16508254,1.44150384,0.54115302,0.00000000,0.09533997,0.26406682,0.48615187,0.45697794,0.03307378,0.30841523
0.17108554,1.38742914,0.52991011,0.00000000,0.09152972,0.25761227,0.47317148,0.43673475,0.03255499,0.29317236
0.17708854,1.33548248,0.51877646,0.00000000,0.08796806,0.25089856,0.46047684,0.41742788,0.03196543,0.27904367
0.18309155,1.28504631,0.50746567,0.00000000,0.08461381,0.24383450,0.44781256,0.39889082,0.03129598,0.26588112
0.18909455,1.23556061,0.49572050,0.00000000,0.08142623,0.23634836,0.43494937,0.38097197,0.03054171,0.25353386
0.19509755,1.18654593,0.48332197,0.00000000,0.07836726,0.22839040,0.42169251,0.36354172,0.02970189,0.24185536
0.20110055,1.13762087,0.47009667,0.00000000,0.07540334,0.21993416,0.40788805,0.34649779,0.02877984,0.23070954
0.20710355,1.08851380,0.45592185,0.00000000,0.07250698,0.21097679,0.39342710,0.32976889,0.02778273,0.21997590
0.21310655,1.03906872,0.44072840,0.00000000,0.06965784,0.20153823,0.37824783,0.31331638,0.02672113,0.20955337
0.21910955,0.98924540,0.42450149,0.00000000,0.06684343,0.19165950,0.36233541,0.29713429,0.02560858,0.19936297
0.22511256,0.93911443,0.40727920,0.00000000,0.06405934,0.18140027,0.34571999,0.28124765,0.02446102,0.18934918
0.23111556,0.88884755,0.38914917,0.00000000,0.06130908,0.17083575,0.32847299,0.26570942,0.02329617,0.17948006
0.23711856,0.83870439,0.37024361,0.00000000,0.05860343,0.16005323,0.31070192,0.25059622,0.02213295,0.16974632
0.24312156,0.78901624,0.35073294,0.00000000,0.05595960,0.14914836,0.29254414,0.23600323,0.02099078,0.16015940
0.24912456,0.74016796,0.33081853,0.00000000,0.05339992,0.13822137,0.27415980,0.22203836,0.01988904,0.15074876
0.25512756,0.69257895,0.31072485,0.00000000,0.05095051,0.12737347,0.25572451,0.20881623,0.01884646,0.14155864
0.26113057,0.64668411,0.29069143,0.00000000,0.04863963,0.11670345,0.23742183,0.19645206,0.01788061,0.13264440
0.26713357,0.60291563,0.27096507,0.00000000,0.04649614,0.10630469,0.21943620,0.18505580,0.01700747,0.12406875
0.27313657,0.56168642,0.25179260,0.00000000,0.04454790,0.09626263,0.20194628,0.17472679,0.01624105,0.11589796
0.27913957,0.52337568,0.23341444,0.00000000,0.04282024,0.08665281,0.18511924,0.16554903,0.01559313,0.10819833
0.28514257,0.48831721,0.21605933,0.00000000,0.04133470,0.07753943,0.16910593,0.15758738,0.01507306,0.10103303
0.29114557,0.45679072,0.19994015,0.00000000,0.04010790,0.06897446,0.15403719,0.15088462,0.01468772,0.09445939
0.29714857,0.42901616,0.18525114,0.00000000,0.03915069,0.06099732,0.14002129,0.14545961,0.01444148,0.08852681
0.30315158,0.40515136,0.17216638,0.00000000,0.03846765,0.05363500,0.12714256,0.14130653,0.01433630,0.08327522
0.30915458,0.38529247,0.16083944,0.00000000,0.03805677,0.04690267,0.11546102,0.13839511,0.01437197,0.07873427
0.31515758,0.36947719,0.15140410,0.00000000,0.03790961,0.04080454,0.10501308,0.13667188,0.01454628,0.07492307
0.32116058,0.35769017,0.14397592,0.00000000,0.03801155,0.03533508,0.09581304,0.13606232,0.01485538,0.07185043
0.32716358,0.34987027,0.13865434,0.00000000,0.03834250,0.03048033,0.08785527,0.13647379,0.01529415,0.06951570
0.33316658,0.34591896,0.13552511,0.00000000,0.03887769,0.02621940,0.08111684,0.13779906,0.01585649,0.06790987
0.33916958,0.34570925,0.13466261,0.00000000,0.03958868,0.02252587,0.07556053,0.13992028,0.01653580,0.06701694
0.34517259,0.34909470,0.13613185,0.00000000,0.04044453,0.01936929,0.07113785,0.14271317,0.01732527,0.06681550
0.35117559,0.35591770,0.13998991,0.00000000,0.04141298,0.01671645,0.06779209,0.14605132,0.01821821,0.06728016
0.35717859,0.36601657,0.14628638,0.00000000,0.04246164,0.01453259,0.06546107,0.14981027,0.01920834,0.06838301
0.36318159,0.37923099,0.15506283,0.00000000,0.04355911,0.01278238,0.06407958,0.15387123,0.02028995,0.07009476
0.36918459,0.39540544,0.16635105,0.00000000,0.04467604,0.01143074,0.06358138,0.15812435,0.02145798,0.07238560
0.37518759,0.41439027,0.18017006,0.00000000,0.04578591,0.01044346,0.06390067,0.16247122,0.02270802,0.07522566
0.38119060,0.43604053,0.19652201,0.00000000,0.04686575,0.00978760,0.06497305,0.16682673,0.02403618,0.07858513
0.38719360,0.46021246,0.21538703,0.00000000,0.04789646,0.00943177,0.06673593,0.17111998,0.02543888,0.08243385
0.39319660,0.48675786,0.23671734,0.00000000,0.04886308,0.00934618,0.06912848,0.17529439,0.02691248,0.08674065
0.39919960,0.51551698,0.26043096,0.00000000,0.04975465,0.00950265,0.07209117,0.17930700,0.02845296,0.09147227
0.40520260,0.54631014,0.28640538,0.00000000,0.05056393,0.00987450,0.07556498,0.18312699,0.03005541,0.09659209
0.41120560,0.57892899,0.31447177,0.00000000,0.05128693,0.01043635,0.07949045,0.18673370,0.03171360,0.10205875
0.41720860,0.61312806,0.34441000,0.00000000,0.05192227,0.01116400,0.08380668,0.19011405,0.03341948,0.10782475
0.42321161,0.64861734,0.37594527,0.00000000,0.05247044,0.01203424,0.08845038,0.19325988,0.03516287,0.11383519
0.42921461,0.68505679,0.40874654,0.00000000,0.05293304,0.01302479,0.09335516,0.19616519,0.03693109,0.12002685
0.43521761,0.72205327,0.44242729,0.00000000,0.05331199,0.01411427,0.09845116,0.19882352,0.03870879,0.12632761
0.44122061,0.75916078,0.47654888,0.00000000,0.05360887,0.01528234,0.10366512,0.20122583,0.04047800,0.13265645
0.44722361,0.79588411,0.51062666,0.00000000,0.05382437,0.01650988,0.10892094,0.20335886,0.04221826,0.13892399
0.45322661,0.83168640,0.54413893,0.00000000,0.05395785,0.01777932,0.11414082,0.20520424,0.04390697,0.14503372
0.45922961,0.86600043,0.57653845,0.00000000,0.05400721,0.01907518,0.11924697,0.20673841,0.04552004,0.15088383
0.46523262,0.89824345,0.60726644,0.00000000,0.05396886,0.02038453,0.12416376,0.20793335,0.04703259,0.15636968
0.47123562,0.92783501,0.63576831,0.00000000,0.05383794,0.02169775,0.12882044,0.20875812,0.04841986,0.16138678
0.47723862,0.95421716,0.66151081,0.00000000,0.05360876,0.02300914,0.13315407,0.20918114,0.04965834,0.16583416
0.48324162,0.97687593,0.68399969,0.00000000,0.05327537,0.02431772,0.13711264,0.20917305,0.05072681,0.16961799
0.48924462,0.99536316,0.70279716,0.00000000,0.05283225,0.02562784,0.14065832,0.20870998,0.05160754,0.17265526
0.49524762,1.00931749,0.71753823,0.00000000,0.05227510,0.02694989,0.14377034,0.20777697,0.05228742,0.17487734
0.50125063,1.01848331,0.72794534,0.00000000,0.05160159,0.02830068,0.14644768,0.20637134,0.05275894,0.17623316
0.50725363,1.02272663,0.73384020,0.00000000,0.05081210,0.02970383,0.14871106,0.20450580,0.05302106,0.17669200
0.51325663,1.02204682,0.73515254,0.00000000,0.04991032,0.03118984,0.15060426,0.20221098,0.05307988,0.17624543
0.51925963,1.01658347,0.73192498,0.00000000,0.04890376,0.03279587,0.15219458,0.19953720,0.05294899,0.17490857
0.52526263,1.00661778,0.72431397,0.00000000,0.04780395,0.03456532,0.15357228,0.19655542,0.05264958,0.17272039
0.53126563,0.99256826,0.71258645,0.00000000,0.04662655,0.03654704,0.15484898,0.19335713,0.05221018,0.16974309
0.53726863,0.97498068,0.69711244,0.00000000,0.04539108,0.03879418,0.15615502,0.19005314,0.05166618,0.16606052
0.54327164,0.95451264,0.67835391,0.00000000,0.04412054,0.04136283,0.15763577,0.18677136,0.05105891,0.16177577
0.54927464,0.93191339,0.65685019,0.00000000,0.04284072,0.04431029,0.15944705,0.18365362,0.05043452,0.15700790
0.55527764,0.90799959,0.63320077,0.00000000,0.04157936,0.04769312,0.16174975,0.18085154,0.04984263,0.15188816
0.56128064,0.88362831,0.60804613,0.00000000,0.04036514,0.05156503,0.16470387,0.17852182,0.04933473,0.14655564
0.56728364,0.85966819,0.58204738,0.00000000,0.03922658,0.05597464,0.16846221,0.17682102,0.04896253,0.14115277
0.57328664,0.83697027,0.55586570,0.00000000,0.03819088,0.06096322,0.17316395,0.17590012,0.04877620,0.13582072
0.57928964,0.81633961,0.53014227,0.00000000,0.03728283,0.06656255,0.17892844,0.17589921,0.04882265,0.13069500
0.58529265,0.79850901,0.50547964,0.00000000,0.03652370,0.07279289,0.18584946,0.17694243,0.04914392,0.12590134
0.59129565,0.78411593,0.48242505,0.00000000,0.03593036,0.07966134,0.19399021,0.17913347,0.04977571,0.12155223
0.59729865,0.77368354,0.46145646,0.00000000,0.03551452,0.08716054,0.20337932,0.18255189,0.05074617,0.11774403
0.60330165,0.76760670,0.44297161,0.00000000,0.03528220,0.09526783,0.21400810,0.18725039,0.05207489,0.11455484
0.60930465,0.76614316,0.42728043,0.00000000,0.03523343,0.10394498,0.22582912,0.19325314,0.05377233,0.11204328
0.61530765,0.76941049,0.41460090,0.00000000,0.03536224,0.11313857,0.23875635,0.20055528,0.05583946,0.11024807
0.62131066,0.77738840,0.40505836,0.00000000,0.03565690,0.12278087,0.25266683,0.20912358,0.05826786,0.10918834
0.62731366,0.78992628,0.39868804,0.00000000,0.03610037,0.13279143,0.26740383,0.21889814,0.06104006,0.10886485
0.63331666,0.80675539,0.39544056,0.00000000,0.03667102,0.14307910,0.28278138,0.22979518,0.06413028,0.10926170
0.63931966,0.82750489,0.39518989,0.00000000,0.03734351,0.15354464,0.29859008,0.24171047,0.06750540,0.11034860
0.64532266,0.85172075,0.39774345,0.00000000,0.03808983,0.16408352,0.31460383,0.25452348,0.07112614,0.11208356
0.65132566,0.87888663,0.40285356,0.00000000,0.03888041,0.17458909,0.33058727,0.26810173,0.07494842,0.11441564
0.65732866,0.90844539,0.41022992,0.00000000,0.03968527,0.18495564,0.34630345,0.28230532,0.07892480,0.11728788
0.66333167,0.93982040,0.41955237,0.00000000,0.04047519,0.19508145,0.36152159,0.29699114,0.08300592,0.12064000
0.66933467,0.97243544,0.43048348,0.00000000,0.04122278,0.20487153,0.37602434,0.31201669,0.08714186,0.12441093
0.67533767,1.00573238,0.44268045,0.00000000,0.04190340,0.21423985,0.38961437,0.32724320,0.09128338,0.12854096
0.68134067,1.03918583,0.45580594,0.00000000,0.04249600,0.22311116,0.40211984,0.34253793,0.09538296,0.13297338
0.68734367,1.07231447,0.46953754,0.00000000,0.04298371,0.23142202,0.41339867,0.35777552,0.09939566,0.13765581
0.69334667,1.10468845,0.48357548,0.00000000,0.04335428,0.23912122,0.42334131,0.37283846,0.10327961,0.14254086
0.69934967,1.13593325,0.49764878,0.00000000,0.04360022,0.24616953,0.43187210,0.38761662,0.10699633,0.14758647
0.70535268,1.16572992,0.51151952,0.00000000,0.04371884,0.25253872,0.43894897,0.40200603,0.11051075,0.15275584
0.71135568,1.19381241,0.52498550,0.00000000,0.04371204,0.25821017,0.44456196,0.41590708,0.11379106,0.15801701
0.71735868,1.21996242,0.53788137,0.00000000,0.04358589,0.26317295,0.44873034,0.42922244,0.11680831,0.16334229
0.72336168,1.24400280,0.55007856,0.00000000,0.04335021,0.26742176,0.45149896,0.44185492,0.11953595,0.16870762
0.72936468,1.26579018,0.56148412,0.00000000,0.04301788,0.27095474,0.45293384,0.45370557,0.12194937,0.17409191
0.73536768,1.28520768,0.57203891,0.00000000,0.04260426,0.27377151,0.45311746,0.46467228,0.12402535,0.17947656
0.74137069,1.30215862,0.58171532,0.00000000,0.04212648,0.27587141,0.45214411,0.47464918,0.12574175,0.18484518
0.74737369,1.31656178,0.59051477,0.00000000,0.04160275,0.27725223,0.45011546,0.48352693,0.12707726,0.19018352
0.75337669,1.32834859,0.59846524,0.00000000,0.04105180,0.27790958,0.44713665,0.49119411,0.12801137,0.19547967
0.75937969,1.33746273,0.60561890,0.00000000,0.04049229,0.27783676,0.44331323,0.49753952,0.12852461,0.20072459
0.76538269,1.34386184,0.61204983,0.00000000,0.03994236,0.27702536,0.43874877,0.50245560,0.12859896,0.20591264
0.77138569,1.34752140,0.61785196,0.00000000,0.03941922,0.27546638,0.43354339,0.50584255,0.12821851,0.21104239
0.77738869,1.34844002,0.62313698,0.00000000,0.03893885,0.27315193,0.42779316,0.50761298,0.12737028,0.21611723
0.78339170,1.34664582,0.62803221,0.00000000,0.03851579,0.27007723,0.42159003,0.50769687,0.12604516,0.22114595
0.78939470,1.34220297,0.63267818,0.00000000,0.03816290,0.26624279,0.41502242,0.50604634,0.12423890,0.22614300
0.79539770,1.33521765,0.63722586,0.00000000,0.03789125,0.26165665,0.40817603,0.50264001,0.12195304,0.23112838
0.80140070,1.32584279,0.64183327,0.00000000,0.03771001,0.25633639,0.40113474,0.49748650,0.11919580,0.23612706
0.80740370,1.31428077,0.64666159,0.00000000,0.03762630,0.25031083,0.39398141,0.49062690,0.11598269,0.24116791
0.81340670,1.30078381,0.65187055,0.00000000,0.03764505,0.24362118,0.38679842,0.48213582,0.11233695,0.24628214
0.81940970,1.28565152,0.65761331,0.00000000,0.03776892,0.23632160,0.37966767,0.47212107,0.10828969,0.25150126
0.82541271,1.26922575,0.66403096,0.00000000,0.03799813,0.22847909,0.37267024,0.46072180,0.10387961,0.25685473
0.83141571,1.25188280,0.67124691,0.00000000,0.03833029,0.22017267,0.36588539,0.44810513,0.09915253,0.26236735
0.83741871,1.23402342,0.67936133,0.00000000,0.03876031,0.21149189,0.35938921,0.43446167,0.09416050,0.26805664
0.84342171,1.21606118,0.68844625,0.00000000,0.03928030,0.20253481,0.35325288,0.41999977,0.08896065,0.27393041
0.84942471,1.19840979,0.69854137,0.00000000,0.03987950,0.19340546,0.34754074,0.40493922,0.08361383,0.27998457
0.85542771,1.18147033,0.70965117,0.00000000,0.04054436,0.18421101,0.34230834,0.38950443,0.07818308,0.28620159
0.86143072,1.16561893,0.72174343,0.00000000,0.04125862,0.17505880,0.33760059,0.37391766,0.07273201,0.29254955
0.86743372,1.15119574,0.73474937,0.00000000,0.04200362,0.16605332,0.33345031,0.35839248,0.06732314,0.29898208
0.87343672,1.13849562,0.74856562,0.00000000,0.04275859,0.15729340,0.32987714,0.34312793,0.06201638,0.30543900
0.87943972,1.12776106,0.76305770,0.00000000,0.04350118,0.14886964,0.32688703,0.32830353,0.05686756,0.31184795
0.88544272,1.11917746,0.77806509,0.00000000,0.04420806,0.14086232,0.32447228,0.31407535,0.05192725,0.31812668
0.89144572,1.11287074,0.79340746,0.00000000,0.04485555,0.13333963,0.32261218,0.30057328,0.04723971,0.32418598
0.89744872,1.10890725,0.80889169,0.00000000,0.04542043,0.12635657,0.32127413,0.28789949,0.04284220,0.32993308
0.90345173,1.10729537,0.82431922,0.00000000,0.04588072,0.11995425,0.32041508,0.27612808,0.03876456,0.33527522
0.90945473,1.10798875,0.83949327,0.00000000,0.04621643,0.11415971,0.31998337,0.26530573,0.03502901,0.34012329
0.91545773,1.11089027,0.85422539,0.00000000,0.04641034,0.10898618,0.31992051,0.25545330,0.03165030,0.34439512
0.92146073,1.11585668,0.86834109,0.00000000,0.04644864,0.10443373,0.32016301,0.24656811,0.02863606,0.34801834
0.92746373,1.12270310,0.88168401,0.00000000,0.04632151,0.10049014,0.32064397,0.23862663,0.02598737,0.35093262
0.93346673,1.13120742,0.89411872,0.00000000,0.04602351,0.09713212,0.32129442,0.23158762,0.02369946,0.35309107
0.93946973,1.14111419,0.90553177,0.00000000,0.04555381,0.09432654,0.32204430,0.22539525,0.02176260,0.35446086
0.94547274,1.15213809,0.91583147,0.00000000,0.04491631,0.09203186,0.32282309,0.21998221,0.02016307,0.35502294
0.95147574,1.16396716,0.92494628,0.00000000,0.04411949,0.09019950,0.32356010,0.21527270,0.01888406,0.35477110
0.95747874,1.17626584,0.93282239,0.00000000,0.04317618,0.08877531,0.32418455,0.21118516,0.01790675,0.35371028
0.96348174,1.18867847,0.93942083,0.00000000,0.04210313,0.08770094,0.32462554,0.20763471,0.01721122,0.35185455
0.96948474,1.20083330,0.94471452,0.00000000,0.04092048,0.08691525,0.32481197,0.20453540,0.01677737,0.34922471
0.97548774,1.21234759,0.94868572,0.00000000,0.03965112,0.08635563,0.32467263,0.20180216,0.01658577,0.34584603
0.98149075,1.22283397,0.95132431,0.00000000,0.03832003,0.08595936,0.32413661,0.19935253,0.01661831,0.34174601
0.98749375,1.23190825,0.95262701,0.00000000,0.03695352,0.08566489,0.32313399,0.19710827,0.01685888,0.33695264
0.99349675,1.23919864,0.95259788,0.00000000,0.03557854,0.08541318,0.32159700,0.19499685,0.01729380,0.33149310
0.99949975,1.24435621,0.95124982,0.00000000,0.03422198,0.08514890,0.31946165,0.19295275,0.01791211,0.32539314
1.00550275,1.24706628,0.94860715,0.00000000,0.03291003,0.08482176,0.31666969,0.19091875,0.01870582,0.31867701
1.01150575,1.24706002,0.94470879,0.00000000,0.03166758,0.08438761,0.31317091,0.18884706,0.01966980,0.31136804
1.01750875,1.24412586,0.93961162,0.00000000,0.03051770,0.08380959,0.30892567,0.18670027,0.02080174,0.30348979
1.02351176,1.23811972,0.93339363,0.00000000,0.02948125,0.08305906,0.30390736,0.18445214,0.02210176,0.29506745
1.02951476,1.22897353,0.92615622,0.00000000,0.02857641,0.08211649,0.29810480,0.18208812,0.02357193,0.28612963
1.03551776,1.21670112,0.91802521,0.00000000,0.02781844,0.08097202,0.29152420,0.17960550,0.02521570,0.27671002
1.04152076,1.20140110,0.90915015,0.00000000,0.02721938,0.07962590,0.28419066,0.17701328,0.02703717,0.26684900
1.04752376,1.18325624,0.89970175,0.00000000,0.02678787,0.07808870,0.27614902,0.17433154,0.02904020,0.25659492
1.05352676,1.16252913,0.88986708,0.00000000,0.02652892,0.07638113,0.26746396,0.17159050,0.03122758,0.24600488
