energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.70685343,2.80964742,-3.11992468,0.00037166,-0.00038277,0.21858418,-0.20364064,0.29147498,-0.43990780,1.89130455,-2.37689046,0.28856143,-0.33120672,0.43432532,-0.21249041,0.02668502,-0.01793215,0.21303209,-0.30440066
-3.70085043,2.73676393,-2.99653988,0.00036754,-0.00037086,0.21417483,-0.20032382,0.27701470,-0.40930187,1.83124218,-2.28062527,0.28086805,-0.32173866,0.43214508,-0.20442819,0.02697748,-0.01792697,0.20592922,-0.28648210
-3.69484742,2.66451040,-2.87975162,0.00036223,-0.00035948,0.20922189,-0.19777974,0.26296462,-0.38056807,1.77165362,-2.18823705,0.27299375,-0.31287995,0.43034273,-0.19736420,0.02724410,-0.01797160,0.19946442,-0.26905007
-3.68884442,2.59376358,-2.77048657,0.00035591,-0.00034885,0.20381363,-0.19600018,0.24938012,-0.35382243,1.71315502,-2.10052222,0.26504322,-0.30470768,0.42906564,-0.19132101,0.02749361,-0.01806712,0.19361847,-0.25227022
-3.68284142,2.52534411,-2.66944342,0.00034873,-0.00033918,0.19804411,-0.19495636,0.23631023,-0.32914427,1.65632199,-2.01811663,0.25712236,-0.29727076,0.42844606,-0.18630007,0.02773394,-0.01821368,0.18836514,-0.23628576
-3.67683842,2.45998987,-2.57708281,0.00034088,-0.00033067,0.19201088,-0.19459990,0.22379711,-0.30657647,1.60167347,-1.94148535,0.24933571,-0.29058928,0.42859412,-0.18228196,0.02797174,-0.01841044,0.18367149,-0.22121542
-3.67083542,2.39833182,-2.49362590,0.00033252,-0.00032346,0.18581256,-0.19486420,0.21187555,-0.28612648,1.54965736,-1.87091910,0.24178365,-0.28465490,0.42959142,-0.17922727,0.02821208,-0.01865572,0.17949807,-0.20715237
-3.66483242,2.34087377,-2.41906165,0.00032380,-0.00031769,0.17954662,-0.19566650,0.20057254,-0.26776805,1.50063865,-1.80653759,0.23455983,-0.27943243,0.43148571,-0.17707793,0.02845805,-0.01894702,0.17579928,-0.19416403
-3.65882941,2.28797704,-2.35316218,0.00031488,-0.00031343,0.17330722,-0.19691041,0.18990706,-0.25144367,1.45489069,-1.74829910,0.22774864,-0.27486237,0.43428682,-0.17575906,0.02871064,-0.01928122,0.17252370,-0.18229267
-3.65282641,2.23985109,-2.29550543,0.00030588,-0.00031073,0.16718324,-0.19848888,0.17989004,-0.23706767,1.41259022,-1.69601588,0.22142303,-0.27086439,0.43796427,-0.17518123,0.02896864,-0.01965468,0.16961470,-0.17155676
-3.64682341,2.19655077,-2.24550381,0.00029689,-0.00030960,0.16125667,-0.20028752,0.17052459,-0.22452981,1.37381644,-1.64937422,0.21564273,-0.26734159,0.44244660,-0.17524318,0.02922871,-0.02006346,0.16701120,-0.16195288
-3.64082041,2.15798050,-2.20243735,0.00028800,-0.00030998,0.15560123,-0.20218808,0.16180646,-0.21369930,1.33855437,-1.60795814,0.21045286,-0.26418521,0.44762259,-0.17583466,0.02948554,-0.02050347,0.16464874,-0.15345813
-3.63481741,2.12390554,-2.16548978,0.00027927,-0.00031182,0.15028140,-0.20407210,0.15372487,-0.20442916,1.30670252,-1.57127545,0.20588319,-0.26127974,0.45334448,-0.17683962,0.02973212,-0.02097067,0.16246075,-0.14603281
-3.62881441,2.09396987,-2.13378580,0.00027073,-0.00031499,0.14535177,-0.20582446,0.14626352,-0.19656063,1.27808452,-1.53878471,0.20194782,-0.25850799,0.45943290,-0.17813945,0.02996010,-0.02146120,0.16038011,-0.13962328
-3.62281141,2.06772005,-2.10642791,0.00026241,-0.00031937,0.14085676,-0.20733680,0.13940189,-0.18992774,1.25246436,-1.50992192,0.19864557,-0.25575620,0.46568359,-0.17961616,0.03016024,-0.02197150,0.15834089,-0.13416485
-3.61680840,2.04463411,-2.08253121,0.00025433,-0.00032479,0.13683071,-0.20851063,0.13311675,-0.18436167,1.22956464,-1.48412581,0.19596089,-0.25291861,0.47187549,-0.18115554,0.03032283,-0.02249838,0.15628034,-0.12958462
-3.61080540,2.02415415,-2.06125503,0.00024649,-0.00033107,0.13329824,-0.20926012,0.12738369,-0.17969489,1.20908687,-1.46086046,0.19386530,-0.24990159,0.47777991,-0.18265008,0.03043825,-0.02303911,0.15414079,-0.12580415
-3.60480240,2.00572118,-2.04183010,0.00023892,-0.00033803,0.13027492,-0.20951438,0.12217883,-0.17576501,1.19073315,-1.43963481,0.19231931,-0.24662714,0.48317040,-0.18400165,0.03049737,-0.02359134,0.15187176,-0.12274183
-3.59879940,1.98881059,-2.02358079,0.00023163,-0.00034547,0.12776814,-0.20921925,0.11748038,-0.17241814,1.17422796,-1.42001822,0.19127470,-0.24303549,0.48783290,-0.18512377,0.03049208,-0.02415310,0.14943178,-0.12031506
-3.59279640,1.97296667,-2.00594176,0.00022466,-0.00035320,0.12577815,-0.20833855,0.11327012,-0.16951181,1.15933935,-1.40165189,0.19067711,-0.23908694,0.49157561,-0.18594359,0.03041563,-0.02472267,0.14679018,-0.11844209
-3.58679340,1.95783443,-1.98846910,0.00021809,-0.00036103,0.12429916,-0.20685476,0.10953467,-0.16691730,1.14589830,-1.38425624,0.19046872,-0.23476282,0.49423833,-0.18640334,0.03026294,-0.02529848,0.14392849,-0.11704349
-3.58079040,1.94318739,-1.97084597,0.00021199,-0.00036879,0.12332058,-0.20476910,0.10626642,-0.16452147,1.13381547,-1.36763409,0.19059099,-0.23006559,0.49570056,-0.18646133,0.03003089,-0.02587900,0.14084154,-0.11604343
-3.57478739,1.92894992,-1.95288335,0.00020651,-0.00037632,0.12282811,-0.20210117,0.10346420,-0.16222800,1.12309453,-1.35167044,0.19098735,-0.22501817,0.49588833,-0.18609257,0.02971845,-0.02646251,0.13753816,-0.11537063
-3.56878439,1.91521307,-1.93451629,0.00020180,-0.00038349,0.12280480,-0.19888804,0.10113349,-0.15995808,1.11384149,-1.33632898,0.19160558,-0.21966254,0.49477907,-0.18528878,0.02932668,-0.02704705,0.13404135,-0.11495908
-3.56278139,1.90224339,-1.91579662,0.00019808,-0.00039017,0.12323199,-0.19518287,0.09928621,-0.15765062,1.10626951,-1.32164630,0.19239994,-0.21405777,0.49240464,-0.18405810,0.02885878,-0.02763023,0.13038805,-0.11474859
-3.55677839,1.89048393,-1.89688279,0.00019562,-0.00039628,0.12409000,-0.19105332,0.09794019,-0.15526199,1.10069906,-1.30772424,0.19333283,-0.20827756,0.48885218,-0.18242428,0.02831989,-0.02820917,0.12662839,-0.11468517
-3.55077539,1.88054789,-1.87802785,0.00019471,-0.00040175,0.12535868,-0.18657945,0.09711814,-0.15276539,1.09755336,-1.29472119,0.19437603,-0.20240742,0.48426283,-0.18042558,0.02771696,-0.02878045,0.12282448,-0.11472130
-3.54477239,1.87320475,-1.85956626,0.00019571,-0.00040652,0.12701769,-0.18185162,0.09684633,-0.15014981,1.09734927,-1.28284301,0.19551138,-0.19654166,0.47882837,-0.17811327,0.02705844,-0.02934003,0.11904886,-0.11481611
-3.53876938,1.86935988,-1.84190038,0.00019904,-0.00041060,0.12904652,-0.17696807,0.09715304,-0.14741883,1.10068418,-1.27233407,0.19673089,-0.19078029,0.47278598,-0.17554997,0.02635401,-0.02988338,0.11538254,-0.11493548
-3.53276638,1.87002828,-1.82548729,0.00020515,-0.00041398,0.13142436,-0.17203252,0.09806675,-0.14458909,1.10821917,-1.26346902,0.19803644,-0.18522589,0.46641142,-0.17280768,0.02561427,-0.03040545,0.11191279,-0.11505214
-3.52676338,1.87630383,-1.81082650,0.00021454,-0.00041669,0.13412970,-0.16715175,0.09961423,-0.14168872,1.12065943,-1.25654558,0.19943884,-0.17998069,0.46001077,-0.16996572,0.02485037,-0.03090087,0.10873082,-0.11514569
-3.52076038,1.88932513,-1.79844887,0.00022776,-0.00041881,0.13713984,-0.16243318,0.10181871,-0.13875562,1.13873254,-1.25187865,0.20095663,-0.17514382,0.45391139,-0.16710860,0.02407369,-0.03136406,0.10592929,-0.11520263
-3.51475738,1.91023949,-1.78890709,0.00024538,-0.00042041,0.14043027,-0.15798267,0.10469809,-0.13583571,1.16316551,-1.24979589,0.20261442,-0.17080885,0.44845224,-0.16432388,0.02329554,-0.03178941,0.10359988,-0.11521629
-3.50875438,1.94016644,-1.78276778,0.00026802,-0.00042159,0.14397403,-0.15390232,0.10826335,-0.13298125,1.19466138,-1.25063468,0.20444107,-0.16706168,0.44397413,-0.16169999,0.02252685,-0.03217152,0.10183093,-0.11518682
-3.50275138,1.98016211,-1.78060518,0.00029629,-0.00042250,0.14774114,-0.15028857,0.11251727,-0.13024909,1.23387628,-1.25474045,0.20646769,-0.16397878,0.44081023,-0.15932426,0.02177797,-0.03250533,0.10070521,-0.11512101
-3.49674837,2.03118571,-1.78299631,0.00033083,-0.00042329,0.15169805,-0.14723046,0.11745351,-0.12769906,1.28139767,-1.26246607,0.20872566,-0.16162583,0.43927722,-0.15728099,0.02105840,-0.03278643,0.10029799,-0.11503217
-3.49074537,2.09406927,-1.79051725,0.00037226,-0.00042414,0.15580737,-0.14480811,0.12305608,-0.12539246,1.33772438,-1.27417210,0.21124466,-0.16005672,0.43966734,-0.15564974,0.02037672,-0.03301118,0.10067529,-0.11493986
-3.48474237,2.16949142,-1.80374030,0.00042119,-0.00042526,0.16002775,-0.14309149,0.12929923,-0.12339052,1.40324896,-1.29022740,0.21405092,-0.15931295,0.44224167,-0.15450381,0.01974043,-0.03317689,0.10189247,-0.11486955
-3.47873937,2.25795583,-1.82323147,0.00047817,-0.00042689,0.16431405,-0.14213931,0.13614782,-0.12175310,1.47824295,-1.31100975,0.21716567,-0.15942330,0.44722463,-0.15390891,0.01915595,-0.03328202,0.10399315,-0.11485221
-3.47273637,2.35977482,-1.84954796,0.00054370,-0.00042927,0.16861783,-0.14199822,0.14355808,-0.12053738,1.56284502,-1.33690603,0.22060393,-0.16040386,0.45479995,-0.15392210,0.01862856,-0.03332624,0.10700840,-0.11492378
-3.46673337,2.47505813,-1.88323497,0.00061820,-0.00043270,0.17288806,-0.14270224,0.15147868,-0.11979666,1.65705245,-1.36831139,0.22437352,-0.16225823,0.46510807,-0.15459090,0.01816251,-0.03331051,0.11095626,-0.11512458
-3.46073037,2.60370683,-1.92482153,0.00070199,-0.00043747,0.17707221,-0.14427225,0.15985220,-0.11957926,1.76071569,-1.40562719,0.22847456,-0.16497797,0.47824481,-0.15595268,0.01776103,-0.03323713,0.11584154,-0.11549857
-3.45472736,2.74541224,-1.97481476,0.00079523,-0.00044391,0.18111750,-0.14671579,0.16861673,-0.11992750,1.87353622,-1.44925701,0.23289910,-0.16854317,0.49426130,-0.15803418,0.01742644,-0.03310972,0.12165590,-0.11609247
-3.44872436,2.89965927,-2.03369229,0.00089796,-0.00045237,0.18497235,-0.15002697,0.17770765,-0.12087669,1.99506735,-1.49960070,0.23763124,-0.17292310,0.51316496,-0.16085121,0.01716029,-0.03293313,0.12837810,-0.11695493
-3.44272136,3.06573390,-2.10189247,0.00101004,-0.00046318,0.18858796,-0.15418643,0.18705939,-0.12245434,2.12471788,-1.55704603,0.24264738,-0.17807694,0.53492136,-0.16440861,0.01696341,-0.03271338,0.13597451,-0.11813539
-3.43671836,3.24273414,-2.17980231,0.00113112,-0.00047669,0.19191987,-0.15916157,0.19660715,-0.12467933,2.26175848,-1.62195789,0.24791671,-0.18395445,0.55945667,-0.16870017,0.01683609,-0.03245747,0.14439976,-0.11968304
-3.43071536,3.42958408,-2.26774309,0.00126067,-0.00049327,0.19492951,-0.16490678,0.20628844,-0.12756129,2.40533044,-1.69466512,0.25340186,-0.19049674,0.58666064,-0.17370877,0.01677814,-0.03217322,0.15359755,-0.12164554
-3.42471236,3.62505046,-2.36595384,0.00139792,-0.00051325,0.19758554,-0.17136381,0.21604441,-0.13110007,2.55445681,-1.77544500,0.25905969,-0.19763688,0.61638975,-0.17940662,0.01678897,-0.03186904,0.16350154,-0.12406783
-3.41870935,3.82776141,-2.47457313,0.00154186,-0.00053694,0.19986501,-0.17846232,0.22582088,-0.13528540,2.70805555,-1.86450596,0.26484213,-0.20530060,0.64847054,-0.18575544,0.01686767,-0.03155371,0.17403645,-0.12699076
-3.41270635,4.03622704,-2.59361962,0.00169130,-0.00056463,0.20175413,-0.18612046,0.23556902,-0.14009671,2.86495476,-1.96196886,0.27069700,-0.21340689,0.68270293,-0.19270684,0.01701301,-0.03123608,0.18511912,-0.13044979
-3.40670335,4.24886148,-2.72297227,0.00184480,-0.00059659,0.20324874,-0.19424567,0.24524573,-0.14550316,3.02390967,-2.06784762,0.27656898,-0.22186859,0.71886335,-0.20020271,0.01722344,-0.03092479,0.19665975,-0.13447366
-3.40070035,4.46400639,-2.86235112,0.00200074,-0.00063301,0.20435437,-0.20273563,0.25481370,-0.15146400,3.18362141,-2.18203006,0.28240044,-0.23059308,0.75670787,-0.20817565,0.01749709,-0.03062804,0.20856323,-0.13908311
-3.39469735,4.67995544,-3.01129967,0.00215733,-0.00067408,0.20508590,-0.21147934,0.26424113,-0.15792904,3.34275721,-2.30425991,0.28813239,-0.23948297,0.79597512,-0.21654951,0.01783171,-0.03035326,0.22073044,-0.14428971
-3.38869435,4.89497991,-3.16917021,0.00231264,-0.00071989,0.20546677,-0.22035850,0.27350122,-0.16483953,3.49997198,-2.43412113,0.29370538,-0.24843683,0.83638916,-0.22524002,0.01822457,-0.03010687,0.23305971,-0.15009484
-3.38269135,5.10735492,-3.33511319,0.00246467,-0.00077054,0.20552792,-0.22924900,0.28257150,-0.17212921,3.65393087,-2.57102562,0.29906048,-0.25735019,0.87766229,-0.23415559,0.01867238,-0.02989406,0.24544830,-0.15648882
-3.37668834,5.31538615,-3.50807206,0.00261137,-0.00082605,0.20530633,-0.23802265,0.29143301,-0.17972566,3.80333247,-2.71420548,0.30414024,-0.26611652,0.91949797,-0.24319820,0.01917123,-0.02971860,0.25779385,-0.16345036
-3.37068534,5.51743658,-3.68678449,0.00275072,-0.00088644,0.20484337,-0.24654922,0.30006945,-0.18755190,3.94693210,-2.86271087,0.30888977,-0.27462850,0.96159373,-0.25226451,0.01971649,-0.02958266,0.26999587,-0.17094622
-3.36468234,5.71195288,-3.86979117,0.00288081,-0.00095172,0.20418301,-0.25469849,0.30846633,-0.19552816,4.08356471,-3.01541432,0.31325778,-0.28277945,1.00364444,-0.26124718,0.02030271,-0.02948675,0.28195725,-0.17893134
-3.35867934,5.89749079,-4.05545267,0.00299986,-0.00102191,0.20336994,-0.26234265,0.31661022,-0.20357377,4.21216667,-3.17102230,0.31719771,-0.29046492,1.04534568,-0.27003640,0.02092359,-0.02942970,0.29358559,-0.18734925
-3.35267634,6.07273881,-4.24197490,0.00310634,-0.00109708,0.20244769,-0.26935867,0.32448813,-0.21160926,4.33179576,-3.32809417,0.32066885,-0.29758449,1.08639746,-0.27852166,0.02157195,-0.02940866,0.30479452,-0.19613300
-3.34667334,6.23653961,-4.42744302,0.00319899,-0.00117738,0.20145691,-0.27563089,0.33208706,-0.21955836,4.44164855,-3.48506888,0.32363743,-0.30404370,1.12650819,-0.28659375,0.02223978,-0.02941924,0.31550486,-0.20520644
-3.34067034,6.38790837,-4.60986332,0.00327693,-0.00126306,0.20043382,-0.28105349,0.33939373,-0.22735002,4.54107465,-3.64029878,0.32607763,-0.30975608,1.16539894,-0.29414691,0.02291823,-0.02945567,0.32564560,-0.21448601
-3.33466733,6.52604728,-4.78721215,0.00333968,-0.00135452,0.19940897,-0.28553296,0.34639455,-0.23492037,4.62958693,-3.79208991,0.32797250,-0.31464522,1.20280783,-0.30108123,0.02359778,-0.02951104,0.33515468,-0.22388284
-3.32866433,6.65035584,-4.95749034,0.00338723,-0.00145236,0.19840622,-0.28899041,0.35307569,-0.24221437,4.70686749,-3.93874751,0.32931461,-0.31864690,1.23849455,-0.30730506,0.02426833,-0.02957759,0.34397957,-0.23330527
-3.32266133,6.76043635,-5.11878129,0.00342008,-0.00155738,0.19744220,-0.29136366,0.35942346,-0.24918735,4.77276884,-4.07862515,0.33010661,-0.32171097,1.27224492,-0.31273750,0.02491943,-0.02964704,0.35207760,-0.24266161
-3.31665833,6.85609445,-5.26931050,0.00343921,-0.00167063,0.19652608,-0.29260902,0.36542472,-0.25580615,4.82731024,-4.21017566,0.33036141,-0.32380326,1.30387520,-0.31731084,0.02554050,-0.02971099,0.35941611,-0.25186301
-3.31065533,6.93733469,-5.40750380,0.00344618,-0.00179341,0.19565975,-0.29270269,0.37106746,-0.26204994,4.87066938,-4.33200145,0.33010209,-0.32490702,1.33323621,-0.32097277,0.02612108,-0.02976127,0.36597228,-0.26082641
-3.30465233,7.00435135,-5.53204172,0.00344303,-0.00192733,0.19483838,-0.29164169,0.37634147,-0.26791062,4.90316970,-4.44290211,0.32936154,-0.32502419,1.36021691,-0.32368843,0.02665112,-0.02979037,0.37173286,-0.26947745
-3.29864932,7.05751503,-5.64190718,0.00343233,-0.00207422,0.19405133,-0.28944434,0.38123903,-0.27339280,4.92526396,-4.54191675,0.32818170,-0.32417612,1.38474744,-0.32544195,0.02712129,-0.02979178,0.37669373,-0.27775301
-3.29264632,7.09735566,-5.73642395,0.00341709,-0.00223618,0.19328329,-0.28615013,0.38575559,-0.27851337,4.93751493,-4.62835892,0.32661260,-0.32240386,1.40680138,-0.32623762,0.02752326,-0.02976034,0.38085924,-0.28560350
-3.28664332,7.12454286,-5.81528356,0.00340072,-0.00241551,0.19251576,-0.28181905,0.38989051,-0.28330062,4.94057408,-4.70184207,0.32471104,-0.31976789,1.42639710,-0.32610048,0.02785000,-0.02969251,0.38424156,-0.29299453
-3.28064032,7.13986450,-5.87855879,0.00338697,-0.00261467,0.19172857,-0.27653040,0.39364765,-0.28779292,4.93515949,-4.76229393,0.32253919,-0.31634716,1.44359812,-0.32507620,0.02809604,-0.02958658,0.38685997,-0.29990805
-3.27463732,7.14420463,-5.92670258,0.00337982,-0.00283615,0.19090161,-0.27038095,0.39703595,-0.29203712,4.92203393,-4.80995867,0.32016289,-0.31223770,1.45851232,-0.32323036,0.02825771,-0.02944285,0.38874005,-0.30634273
-3.26863432,7.13852168,-5.96053186,0.00338340,-0.00308247,0.19001640,-0.26348269,0.40006993,-0.29608657,4.90198431,-4.84538641,0.31764997,-0.30755042,1.47128999,-0.32064698,0.02833329,-0.02926359,0.38991306,-0.31231356
-3.26263132,7.12382774,-5.98119647,0.00340187,-0.00335596,0.18905770,-0.25596006,0.40277002,-0.29999895,4.87580338,-4.86941007,0.31506852,-0.30240845,1.48212073,-0.31742642,0.02832315,-0.02905308,0.39041518,-0.31785071
-3.25662831,7.10116981,-5.99013421,0.00343931,-0.00365873,0.18801488,-0.24794689,0.40516280,-0.30383389,4.84427445,-4.88311060,0.31248518,-0.29694396,1.49122898,-0.31368259,0.02822984,-0.02881737,0.39028698,-0.32299765
-3.25062531,7.07161332,-5.98901395,0.00349959,-0.00399247,0.18688305,-0.23958302,0.40728115,-0.30765064,4.80815961,-4.88777179,0.30996356,-0.29129448,1.49886855,-0.30953969,0.02805803,-0.02856415,0.38957284,-0.32780854
-3.24462231,7.03622828,-5.97966920,0.00358623,-0.00435835,0.18566388,-0.23101078,0.40916418,-0.31150566,4.76819184,-4.88482695,0.30756271,-0.28559896,1.50531601,-0.30512845,0.02781445,-0.02830232,0.38832050,-0.33234513
-3.23861931,6.99607804,-5.96402522,0.00370233,-0.00475687,0.18436606,-0.22237144,0.41085705,-0.31545044,4.72507079,-4.87579987,0.30533589,-0.27999363,1.51086307,-0.30058214,0.02750775,-0.02804173,0.38658057,-0.33667321
-3.23261631,6.95221037,-5.94402318,0.00385039,-0.00518775,0.18300535,-0.21380177,0.41241059,-0.31952955,4.67946198,-4.86224297,0.30332937,-0.27460782,1.51580831,-0.29603247,0.02714825,-0.02779264,0.38440616,-0.34085880
-3.22661331,6.90565042,-5.92154500,0.00403223,-0.00564980,0.18160432,-0.20543076,0.41388075,-0.32377899,4.63199888,-4.84567572,0.30158157,-0.26955989,1.52044834,-0.29160544,0.02674767,-0.02756536,0.38185238,-0.34496440
-3.22061031,6.85739508,-5.89834253,0.00424891,-0.00614087,0.18019153,-0.19737675,0.41532788,-0.32822501,4.58328703,-4.82752629,0.30012224,-0.26495349,1.52506863,-0.28741756,0.02631880,-0.02736971,0.37897592,-0.34904530
-3.21460730,6.80840787,-5.87597446,0.00450061,-0.00665776,0.17880055,-0.18974490,0.41681580,-0.33288337,4.53390929,-4.80907940,0.29897198,-0.26087427,1.52993448,-0.28357230,0.02587511,-0.02721465,0.37583446,-0.35314627
-3.20860430,6.75961391,-5.85575406,0.00478661,-0.00719624,0.17746852,-0.18262521,0.41841069,-0.33775912,4.48443132,-4.79143280,0.29814183,-0.25738715,1.53528230,-0.28015721,0.02543031,-0.02710784,0.37248604,-0.35729887
-3.20260130,6.71189419,-5.83871003,0.00510524,-0.00775104,0.17623458,-0.17609115,0.42017979,-0.34284690,4.43540624,-4.77546434,0.29763309,-0.25453435,1.54131160,-0.27724160,0.02499799,-0.02705527,0.36898841,-0.36151935
-3.19659830,6.66607883,-5.82556216,0.00545387,-0.00831595,0.17513809,-0.17019881,0.42218993,-0.34813178,4.38737759,-4.76181107,0.29743727,-0.25233426,1.54817810,-0.27487501,0.02459114,-0.02706109,0.36539814,-0.36580747
-3.19059530,6.62293899,-5.81671262,0.00582895,-0.00888391,0.17421682,-0.16498675,0.42450601,-0.35359053,4.34088012,-4.75086099,0.29753633,-0.25078117,1.55598816,-0.27308650,0.02422176,-0.02712733,0.36176987,-0.37014606
-3.18459230,6.58317737,-5.81225275,0.00622605,-0.00944714,0.17350519,-0.16047639,0.42718923,-0.35919333,4.29643761,-4.74275744,0.29790298,-0.24984591,1.56479500,-0.27188471,0.02390046,-0.02725390,0.35815532,-0.37450166
-3.17858929,6.54741760,-5.81198453,0.00663995,-0.00999741,0.17303256,-0.15667297,0.43029540,-0.36490578,4.25455787,-4.73741532,0.29850129,-0.24947741,1.57459675,-0.27125878,0.02363617,-0.02743857,0.35460248,-0.37882590
-3.17258629,6.51619282,-5.81545495,0.00706474,-0.01052618,0.17282187,-0.15356703,0.43387324,-0.37069111,4.21572463,-4.73454776,0.29928747,-0.24960504,1.58533679,-0.27117996,0.02343582,-0.02767711,0.35115472,-0.38305772
-3.16658329,6.48993428,-5.82200098,0.00749398,-0.01102487,0.17288841,-0.15113620,0.43796266,-0.37651252,4.18038708,-4.73370135,0.30021092,-0.25014171,1.59690618,-0.27160388,0.02330414,-0.02796347,0.34785007,-0.38712634
-3.16058029,6.46896055,-5.83080228,0.00792087,-0.01148517,0.17323905,-0.14934736,0.44259327,-0.38233542,4.14894728,-4.73429753,0.30121556,-0.25098759,1.60914842,-0.27247336,0.02324355,-0.02829008,0.34472066,-0.39095466
-3.15457729,6.45346830,-5.84093844,0.00833840,-0.01189923,0.17387179,-0.14815897,0.44778304,-0.38812956,4.12174647,-4.73567756,0.30224132,-0.25203417,1.62186638,-0.27372157,0.02325407,-0.02864816,0.34179232,-0.39446307
-3.14857429,6.44352561,-5.85144756,0.00873957,-0.01225996,0.17477567,-0.14752345,0.45353728,-0.39387093,4.09905120,-4.73714851,0.30322595,-0.25316868,1.63483114,-0.27527543,0.02333338,-0.02902809,0.33908440,-0.39757338
-3.14257129,6.43906857,-5.86138295,0.00911760,-0.01256129,0.17593115,-0.14738949,0.45984787,-0.39954319,4.08104025,-4.73802753,0.30410701,-0.25427842,1.64779258,-0.27705905,0.02347693,-0.02941982,0.33660992,-0.40021273
-3.13656828,6.43990185,-5.86986501,0.00946607,-0.01279829,0.17731072,-0.14770432,0.46669292,-0.40513875,4.06779338,-4.73768224,0.30482399,-0.25525511,1.66049117,-0.27899715,0.02367813,-0.02981318,0.33437592,-0.40231720
-3.13056528,6.44570383,-5.87612578,0.00977916,-0.01296743,0.17887987,-0.14841560,0.47403688,-0.41065930,4.05928292,-4.73556512,0.30532057,-0.25599878,1.67267066,-0.28101814,0.02392860,-0.03019830,0.33238409,-0.40383499
-3.12456228,6.45603648,-5.87954434,0.01005180,-0.01306661,0.18059833,-0.14947320,0.48183100,-0.41611587,4.05536901,-4.73124044,0.30554683,-0.25642123,1.68409101,-0.28305694,0.02421856,-0.03056585,0.33063166,-0.40472909
-3.11855928,6.47036006,-5.87967153,0.01027979,-0.01309529,0.18242139,-0.15083043,0.49001434,-0.42152827,4.05579901,-4.72440272,0.30546140,-0.25644890,1.69454111,-0.28505731,0.02453715,-0.03090736,0.32911242,-0.40497916
-3.11255628,6.48805223,-5.87624354,0.01045994,-0.01305444,0.18430141,-0.15244509,0.49851510,-0.42692413,4.06021167,-4.71488624,0.30503345,-0.25602492,1.70385061,-0.28697362,0.02487288,-0.03121536,0.32781799,-0.40458267
-3.10655328,6.50843106,-5.86918411,0.01059015,-0.01294649,0.18618927,-0.15427999,0.50725245,-0.43233741,4.06814593,-4.70266566,0.30424434,-0.25511051,1.71190041,-0.28877206,0.02521409,-0.03148350,0.32673911,-0.40355520
-3.10055028,6.53078107,-5.85859609,0.01066940,-0.01277523,0.18803585,-0.15630317,0.51613866,-0.43780652,4.07905436,-4.68784820,0.30308894,-0.25368544,1.71863127,-0.29043131,0.02554942,-0.03170665,0.32586689,-0.40192995
-3.09454727,6.55438122,-5.84474331,0.01069783,-0.01254566,0.18979335,-0.15848780,0.52508144,-0.44337217,4.09232068,-4.67065845,0.30157641,-0.25174778,1.72405000,-0.29194250,0.02586821,-0.03188089,0.32519414,-0.39975641
-3.08854427,6.57853365,-5.82802428,0.01067666,-0.01226374,0.19141655,-0.16081174,0.53398659,-0.44907487,4.10728073,-4.65141686,0.29973060,-0.24931290,1.72823312,-0.29330877,0.02616101,-0.03200342,0.32471646,-0.39709841
-3.08254127,6.60259183,-5.80893942,0.01060815,-0.01193621,0.19286379,-0.16325687,0.54276063,-0.45495238,4.12324587,-4.63051354,0.29758971,-0.24641177,1.73132749,-0.29454417,0.02641988,-0.03207252,0.32443317,-0.39403147
-3.07653827,6.62598670,-5.78805385,0.01049550,-0.01157032,0.19409787,-0.16580825,0.55131345,-0.46103703,4.13952782,-4.60837876,0.29520550,-0.24308881,1.73354805,-0.29567229,0.02663884,-0.03208745,0.32434798,-0.39063976
-3.07053527,6.64824968,-5.76595754,0.01034276,-0.01117354,0.19508674,-0.16845315,0.55956086,-0.46735305,4.15546369,-4.58545192,0.29264193,-0.23939919,1.73517253,-0.29672443,0.02681404,-0.03204827,0.32446941,-0.38701264
-3.06453227,6.66903108,-5.74322501,0.01015470,-0.01075336,0.19580394,-0.17117999,0.56742684,-0.47391403,4.17043995,-4.56215035,0.28997325,-0.23540598,1.73653333,-0.29773750,0.02694404,-0.03195579,0.32481086,-0.38324111
-3.05852926,6.68811323,-5.72037610,0.00993667,-0.01031701,0.19622897,-0.17397731,0.57484554,-0.48072050,4.18391411,-4.53883952,0.28728169,-0.23117711,1.73800696,-0.29875186,0.02702993,-0.03181143,0.32539031,-0.37941411
-3.05252626,6.70541727,-5.69783970,0.00969445,-0.00987126,0.19634751,-0.17683276,0.58176280,-0.48775785,4.19543316,-4.51580572,0.28465481,-0.22678230,1.74000128,-0.29980894,0.02707530,-0.03161715,0.32622980,-0.37561505
-3.04652326,6.72100333,-5.67592169,0.00943417,-0.00942228,0.19615145,-0.17973215,0.58813725,-0.49499449,4.20464753,-4.49323257,0.28218262,-0.22229018,1.74294118,-0.30094896,0.02708626,-0.03137540,0.32735445,-0.37191843
