energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.13056528,4.95989630,0.01567521,0.64650466,0.10776519,0.05674989,2.76304918,2.37403306,1.16778350
-3.12456228,4.83420534,0.01469081,0.61921395,0.09690732,0.05569144,2.70933955,2.28942962,1.14766596
-3.11855928,4.71037519,0.01372363,0.59407450,0.08694801,0.05474248,2.65325835,2.20690028,1.12878623
-3.11255628,4.59033017,0.01277953,0.57150665,0.07789971,0.05389606,2.59562865,2.12792140,1.11155335
-3.10655328,4.47590206,0.01186391,0.55187111,0.06976131,0.05314660,2.53729786,2.05382871,1.09635334
-3.10055028,4.36878487,0.01098171,0.53546187,0.06251953,0.05249012,2.47911496,1.98578643,1.08353783
-3.09454727,4.27049247,0.01013730,0.52250092,0.05615052,0.05192446,2.42190721,1.92476212,1.07341293
-3.08854427,4.18232083,0.00933448,0.51313495,0.05062134,0.05144921,2.36645698,1.87150762,1.06622920
-3.08254127,4.10531612,0.00857643,0.50743424,0.04589161,0.05106553,2.31347973,1.82654692,1.06217284
-3.07653827,4.04025029,0.00786574,0.50539370,0.04191494,0.05077587,2.26360403,1.79017112,1.06135892
-3.07053527,3.98760524,0.00720437,0.50693606,0.03864045,0.05058352,2.21735452,1.76244073,1.06382685
-3.06453227,3.94756675,0.00659371,0.51191729,0.03601415,0.05049220,2.17513886,1.74319511,1.06953855
-3.05852926,3.92002859,0.00603460,0.52013383,0.03398023,0.05050552,2.13723916,1.73206891,1.07837961
-3.05252626,3.90460732,0.00552741,0.53133158,0.03248228,0.05062654,2.10380859,1.72851481,1.09016348
-3.04652326,3.90066720,0.00507205,0.54521637,0.03146439,0.05085732,2.07487349,1.73183181,1.10463864
-3.04052026,3.90735454,0.00466807,0.56146527,0.03087208,0.05119853,2.05034072,1.74119805,1.12149861
-3.03451726,3.92363996,0.00431472,0.57973861,0.03065321,0.05164919,2.03001025,1.75570688,1.14039417
-3.02851426,3.94836657,0.00401101,0.59969189,0.03075863,0.05220643,2.01359195,1.77440465,1.16094752
-3.02251126,3.98030173,0.00375579,0.62098737,0.03114275,0.05286541,2.00072597,1.79632873,1.18276730
-3.01650825,4.01818959,0.00354778,0.64330446,0.03176394,0.05361926,1.99100519,1.82054410,1.20546396
-3.01050525,4.06080155,0.00338567,0.66634873,0.03258477,0.05445910,1.98399867,1.84617679,1.22866431
-3.00450225,4.10698176,0.00326811,0.68985887,0.03357206,0.05537417,1.97927435,1.87244270,1.25202471
-2.99849925,4.15568506,0.00319377,0.71361140,0.03469680,0.05635191,1.97641992,1.89867045,1.27524182
-2.99249625,4.20600524,0.00316135,0.73742276,0.03593391,0.05737818,1.97506033,1.92431721,1.29806047
-2.98649325,4.25719197,0.00316959,0.76114886,0.03726179,0.05843736,1.97487113,1.94897685,1.32027811
-2.98049025,4.30865570,0.00321723,0.78468198,0.03866191,0.05951261,1.97558673,1.97238002,1.34174565
-2.97448724,4.35996056,0.00330302,0.80794538,0.04011808,0.06058602,1.97700348,1.99438658,1.36236467
-2.96848424,4.41080608,0.00342568,0.83088592,0.04161588,0.06163886,1.97897748,2.01497075,1.38208140
-2.96248124,4.46099956,0.00358385,0.85346519,0.04314189,0.06265180,1.98141763,2.03420025,1.40087791
-2.95647824,4.51042142,0.00377607,0.87564989,0.04468303,0.06360519,1.98427493,2.05221080,1.41876129
-2.95047524,4.55898655,0.00400073,0.89740192,0.04622593,0.06447937,1.98752891,2.06917773,1.43575173
-2.94447224,4.60660489,0.00425605,0.91866913,0.04775638,0.06525508,1.99117276,2.08528657,1.45187050
-2.93846923,4.65314467,0.00454002,0.93937722,0.04925891,0.06591386,1.99519855,2.10070467,1.46712872
-2.93246623,4.69840145,0.00485045,0.95942353,0.05071655,0.06643854,1.99958397,2.11555567,1.48151812
-2.92646323,4.74207571,0.00518489,0.97867320,0.05211073,0.06681382,2.00428183,2.12989859,1.49500429
-2.92046023,4.78376132,0.00554075,0.99695801,0.05342140,0.06702679,2.00921360,2.14371281,1.50752333
-2.91445723,4.82294604,0.00591526,1.01407819,0.05462730,0.06706757,2.01426747,2.15689013,1.51898198
-2.90845423,4.85902470,0.00630557,1.02980709,0.05570645,0.06692983,2.01930151,2.16923415,1.52926170
-2.90245123,4.89132449,0.00670881,1.04389865,0.05663677,0.06661132,2.02415178,2.18046727,1.53822615
-2.89644822,4.91914103,0.00712220,1.05609720,0.05739681,0.06611432,2.02864496,2.19024456,1.54573193
-2.89044522,4.94178307,0.00754309,1.06614909,0.05796654,0.06544589,2.03261466,2.19817376,1.55164176
-2.88444222,4.95862284,0.00796915,1.07381560,0.05832825,0.06461804,2.03592030,2.20383994,1.55583917
-2.87843922,4.96914887,0.00839839,1.07888629,0.05846735,0.06364771,2.03846712,2.20683323,1.55824394
-2.87243622,4.97301764,0.00882930,1.08119206,0.05837314,0.06255647,2.04022584,2.20677771,1.55882691
-2.86643322,4.97010048,0.00926087,1.08061718,0.05803945,0.06137017,2.04125042,2.20335972,1.55762344
-2.86043022,4.96052247,0.00969273,1.07710958,0.05746518,0.06011820,2.04169245,2.19635354,1.55474423
-2.85442721,4.94469037,0.01012508,1.07068873,0.05665457,0.05883275,2.04181103,2.18564286,1.55038287
-2.84842421,4.92330747,0.01055876,1.06145073,0.05561736,0.05754783,2.04197684,2.17123675,1.54481945
-2.84242121,4.89737366,0.01099521,1.04957005,0.05436869,0.05629812,2.04267012,2.15327888,1.53841963
-2.83641821,4.86817030,0.01143633,1.03529807,0.05292875,0.05511793,2.04447199,2.13204954,1.53162929
-2.83041521,4.83722996,0.01188448,1.01895801,0.05132238,0.05403992,2.04804934,2.10796025,1.52496448
-2.82441221,4.80629215,0.01234227,1.00093681,0.04957832,0.05309405,2.05413372,2.08154111,1.51899729
-2.81840920,4.77724680,0.01281247,0.98167391,0.04772847,0.05230645,2.06349521,2.05342173,1.51433805
-2.81240620,4.75206806,0.01329777,0.96164769,0.04580698,0.05169856,2.07691223,2.02430668,1.51161447
-2.80640320,4.73274119,0.01380062,0.94135985,0.04384935,0.05128629,2.09513876,1.99494670,1.51144889
-2.80040020,4.72118599,0.01432306,0.92131860,0.04189144,0.05107947,2.11887050,1.96610739,1.51443430
-2.79439720,4.71917996,0.01486649,0.90202120,0.03996861,0.05108149,2.14871151,1.93853673,1.52111029
-2.78839420,4.72828481,0.01543150,0.88393657,0.03811490,0.05128911,2.18514282,1.91293333,1.53194003
-2.78239120,4.74977930,0.01601772,0.86748880,0.03636227,0.05169257,2.22849468,1.88991676,1.54728909
-2.77638819,4.78460130,0.01662370,0.85304201,0.03474009,0.05227582,2.27892345,1.87000136,1.56740711
-2.77038519,4.83330155,0.01724677,0.84088733,0.03327464,0.05301702,2.33639437,1.85357486,1.59241302
-2.76438219,4.89601086,0.01788305,0.83123236,0.03198883,0.05388916,2.40067102,1.84088251,1.62228454
-2.75837919,4.97242211,0.01852738,0.82419369,0.03090209,0.05486082,2.47131179,1.83201737,1.65685229
-2.75237619,5.06178750,0.01917338,0.81979260,0.03003029,0.05589710,2.54767368,1.82691708,1.69579892
-2.74637319,5.16293142,0.01981357,0.81795422,0.02938587,0.05696056,2.62892325,1.82536697,1.73866317
-2.74037019,5.27427793,0.02043947,0.81851013,0.02897797,0.05801226,2.71405426,1.82700924,1.78484906
-2.73436718,5.39389208,0.02104181,0.82120446,0.02881265,0.05901279,2.80191142,1.83135767,1.83363960
-2.72836418,5.51953330,0.02161073,0.82570306,0.02889313,0.05992333,2.89121915,1.83781683,1.88421485
-2.72236118,5.64871889,0.02213609,0.83160566,0.02922000,0.06070663,2.98061444,1.84570517,1.93567362
-2.71635818,5.77879528,0.02260773,0.83846047,0.02979142,0.06132798,3.06868247,1.85428065,1.98705812
-2.71035518,5.90701464,0.02301580,0.84578082,0.03060329,0.06175606,3.15399366,1.86276785,2.03738075
-2.70435218,6.03061397,0.02335103,0.85306314,0.03164928,0.06196376,3.23514094,1.87038560,2.08565215
-2.69834917,6.14689424,0.02360510,0.85980581,0.03292092,0.06192878,3.31077584,1.87637383,2.13090954
-2.69234617,6.25329683,0.02377089,0.86552811,0.03440753,0.06163419,3.37964221,1.88001889,2.17224453
-2.68634317,6.34747492,0.02384276,0.86978873,0.03609618,0.06106884,3.44060653,1.88067633,2.20882933
-2.68034017,6.42735759,0.02381672,0.87220301,0.03797158,0.06022754,3.49268390,1.87779059,2.23994062
-2.67433717,6.49120486,0.02369064,0.87245854,0.04001599,0.05911121,3.53505898,1.87091097,2.26498028
-2.66833417,6.53765210,0.02346433,0.87032835,0.04220914,0.05772672,3.56710145,1.85970359,2.28349241
-2.66233117,6.56574277,0.02313957,0.86568139,0.04452826,0.05608674,3.58837580,1.84395920,2.29517595
-2.65632816,6.57494882,0.02272007,0.85848978,0.04694805,0.05420927,3.59864527,1.82359673,2.29989279
-2.65032516,6.56517860,0.02221138,0.84883267,0.04944094,0.05211720,3.59787043,1.79866283,2.29767101
-2.64432216,6.53677241,0.02162072,0.83689650,0.05197728,0.04983760,3.58620258,1.76932762,2.28870333
-2.63831916,6.49048634,0.02095675,0.82297161,0.05452576,0.04740101,3.56397268,1.73587703,2.27334093
-2.63231616,6.42746534,0.02022934,0.80744537,0.05705393,0.04484067,3.53167647,1.69870211,2.25208278
-2.62631316,6.34920666,0.01944922,0.79079197,0.05952880,0.04219159,3.48995654,1.65828599,2.22556119
-2.62031016,6.25751528,0.01862771,0.77355919,0.06191756,0.03948975,3.43958223,1.61518882,2.19452392
-2.61430715,6.15445278,0.01777642,0.75635260,0.06418839,0.03677123,3.38142813,1.57003135,2.15981349
-2.60830415,6.04228145,0.01690688,0.73981773,0.06631124,0.03407142,3.31645195,1.52347766,2.12234457
-2.60230115,5.92340548,0.01603034,0.72462067,0.06825874,0.03142433,3.24567252,1.47621754,2.08307997
-2.59629815,5.80031080,0.01515748,0.71142786,0.07000691,0.02886192,3.17014852,1.42894900,2.04300612
-2.59029515,5.67550558,0.01429822,0.70088560,0.07153601,0.02641362,3.09095849,1.38236143,2.00310879
-2.58429215,5.55146278,0.01346161,0.69360007,0.07283108,0.02410597,3.00918251,1.33711968,1.96434965
-2.57828914,5.43056649,0.01265572,0.69011838,0.07388250,0.02196237,2.92588599,1.29384964,1.92764451
-2.57228614,5.31506345,0.01188761,0.69091148,0.07468634,0.02000297,2.84210579,1.25312547,1.89384375
-2.56628314,5.20702099,0.01116337,0.69635917,0.07524452,0.01824469,2.75883874,1.21545892,1.86371552
-2.56028014,5.10829259,0.01048817,0.70673820,0.07556487,0.01670139,2.67703292,1.18129098,1.83793227
-2.55427714,5.02049191,0.00986639,0.72221335,0.07566088,0.01538404,2.59758160,1.15098598,1.81706084
-2.54827414,4.94497607,0.00930176,0.74283223,0.07555144,0.01430111,2.52131980,1.12482847,1.80155649
-2.54227114,4.88283845,0.00879750,0.76852379,0.07526035,0.01345888,2.44902361,1.10302275,1.79176103
-2.53626813,4.83491129,0.00835653,0.79910060,0.07481571,0.01286185,2.38141201,1.08569532,1.78790500
-2.53026513,4.80177771,0.00798159,0.83426491,0.07424924,0.01251317,2.31915100,1.07289986,1.79011384
-2.52426213,4.78379268,0.00767543,0.87361819,0.07359557,0.01241498,2.26285986,1.06462477,1.79841776
-2.51825913,4.78111172,0.00744095,0.91667384,0.07289147,0.01256876,2.21311904,1.06080292,1.81276483
-2.51225613,4.79372616,0.00728125,0.96287254,0.07217509,0.01297561,2.17047919,1.06132303,1.83303675
-2.50625313,4.82150298,0.00719978,1.01159964,0.07148527,0.01363648,2.13547088,1.06604242,1.85906656
-2.50025013,4.86422727,0.00720028,1.06220392,0.07086089,0.01455223,2.10861403,1.07480018,1.89065738
-2.49424712,4.92164486,0.00728683,1.11401694,0.07034023,0.01572366,2.09042656,1.08743042,1.92760124
-2.48824412,4.99350272,0.00746378,1.16637218,0.06996050,0.01715149,2.08143116,1.10377456,1.96969707
-2.48224112,5.07958453,0.00773560,1.21862327,0.06975736,0.01883611,2.08215954,1.12369211,2.01676667
-2.47623812,5.17973913,0.00810679,1.27016053,0.06976449,0.02077740,2.09315329,1.14706921,2.06866786
-2.47023512,5.29389978,0.00858166,1.32042525,0.07001322,0.02297438,2.11496058,1.17382436,2.12530389
-2.46423212,5.42209254,0.00916413,1.36892110,0.07053217,0.02542484,2.14812844,1.20391078,2.18662842
-2.45822911,5.56443264,0.00985753,1.41522256,0.07134684,0.02812500,2.19319004,1.23731519,2.25264553
-2.45222611,5.72110855,0.01066428,1.45897993,0.07247917,0.03106909,2.25064723,1.27405298,2.32340478
-2.44622311,5.89235405,0.01158569,1.49992108,0.07394708,0.03424900,2.32094851,1.31415968,2.39899112
-2.44022011,6.07840927,0.01262170,1.53785004,0.07576390,0.03765397,2.40446312,1.35767934,2.47951023
-2.43421711,6.27947273,0.01377066,1.57264281,0.07793779,0.04127041,2.50145217,1.40465019,2.56506984
-2.42821411,6.49564673,0.01502912,1.60424074,0.08047107,0.04508172,2.61203822,1.45508845,2.65575807
-2.42221111,6.72687915,0.01639169,1.63264212,0.08335952,0.04906836,2.73617469,1.50897123,2.75161978
-2.41620810,6.97290513,0.01785094,1.65789253,0.08659178,0.05320789,2.87361679,1.56621942,2.85263241
-2.41020510,7.23319199,0.01939736,1.68007451,0.09014871,0.05747530,3.02389585,1.62668183,2.95868254
-2.40420210,7.50689119,0.02101940,1.69929723,0.09400290,0.06184335,3.18629867,1.69012144,3.06954460
-2.39819910,7.79280024,0.02270357,1.71568658,0.09811839,0.06628306,3.35985360,1.75620493,3.18486308
-2.39219610,8.08933759,0.02443466,1.72937613,0.10245058,0.07076426,3.54332467,1.82449614,3.30413921
-2.38619310,8.39453248,0.02619597,1.74049924,0.10694639,0.07525625,3.73521474,1.89445417,3.42672316
-2.38019010,8.70603109,0.02796965,1.74918264,0.11154480,0.07972840,3.93377851,1.96543652,3.55181234
-2.37418709,9.02111951,0.02973713,1.75554132,0.11617765,0.08415082,4.13704530,2.03670729,3.67845602
-2.36818409,9.33676307,0.03147951,1.75967493,0.12077089,0.08849486,4.34285140,2.10745028,3.80556637
-2.36218109,9.64966079,0.03317812,1.76166544,0.12524599,0.09273367,4.54888111,2.17678664,3.93193545
-2.35617809,9.95631283,0.03481492,1.76157595,0.12952187,0.09684250,4.75271517,2.24379615,4.05625765
-2.35017509,10.25309840,0.03637310,1.75945047,0.13351686,0.10079895,4.95188499,2.30754141,4.17715662
-2.34417209,10.53636078,0.03783745,1.75531445,0.13715094,0.10458303,5.14393049,2.36709375,4.29321563
-2.33816908,10.80249629,0.03919484,1.74917585,0.14034805,0.10817711,5.32645955,2.42155973,4.40301033
-2.33216608,11.04804355,0.04043459,1.74102680,0.14303838,0.11156570,5.49720676,2.47010708,4.50514248
-2.32616308,11.26976971,0.04154867,1.73084560,0.14516048,0.11473510,5.65408923,2.51198884,4.59827367
-2.32016008,11.46475069,0.04253195,1.71859907,0.14666325,0.11767305,5.79525730,2.54656486,4.68115779
-2.31415708,11.63044263,0.04338226,1.70424542,0.14750753,0.12036827,5.91913862,2.57331960,4.75267131
-2.30815408,11.76474263,0.04410030,1.68773754,0.14766735,0.12281003,6.02447384,2.59187571,4.81184047
-2.30215108,11.86603712,0.04468957,1.66902679,0.14713071,0.12498781,6.11034309,2.60200293,4.85786484
-2.29614807,11.93323694,0.04515605,1.64806745,0.14589987,0.12689095,6.17618241,2.60362219,4.89013663
-2.29014507,11.96579879,0.04550787,1.62482166,0.14399115,0.12850858,6.22179011,2.59680483,4.90825547
-2.28414207,11.96373304,0.04575492,1.59926494,0.14143425,0.12982956,6.24732313,2.58176738,4.91203844
-2.27813907,11.92759843,0.04590833,1.57139211,0.13827106,0.13084270,6.25328401,2.55886226,4.90152530
-2.27213607,11.85848449,0.04597994,1.54122328,0.13455417,0.13153704,6.24049928,2.52856500,4.87697889
-2.26613307,11.75798246,0.04598184,1.50880982,0.13034499,0.13190240,6.21009029,2.49145866,4.83888078
-2.26013007,11.62814604,0.04592578,1.47423986,0.12571169,0.13192993,6.16343778,2.44821617,4.78792220
-2.25412706,11.47144282,0.04582274,1.43764279,0.12072698,0.13161285,6.10214131,2.39958140,4.72499051
-2.24812406,11.29069773,0.04568250,1.39919270,0.11546591,0.13094716,6.02797496,2.34634943,4.65115128
-2.24212106,11.08902944,0.04551331,1.35910994,0.11000370,0.12993233,5.94284038,2.28934685,4.56762621
-2.23611806,10.86978093,0.04532163,1.31766082,0.10441370,0.12857196,5.84871847,2.22941255,4.47576715
-2.23011506,10.63644522,0.04511201,1.27515510,0.09876568,0.12687428,5.74762065,2.16737930,4.37702657
-2.22411206,10.39258750,0.04488702,1.23194099,0.09312426,0.12485248,5.64154069,2.10405662,4.27292498
-2.21810905,10.14176495,0.04464731,1.18839794,0.08754777,0.12252482,5.53240804,2.04021510,4.16501581
-2.21210605,9.88744571,0.04439176,1.14492721,0.08208741,0.11991454,5.42204342,1.97657235,4.05484849
-2.20610305,9.63292865,0.04411772,1.10194048,0.07678671,0.11704950,5.31211739,1.91378060,3.94393066
-2.20010005,9.38126576,0.04382125,1.05984715,0.07168134,0.11396162,5.20411289,1.85241626,3.83369045
-2.19409705,9.13518937,0.04349749,1.01904064,0.06679920,0.11068604,5.09929217,1.79297125,3.72544012
-2.18809405,8.89704627,0.04314099,0.97988454,0.06216077,0.10726019,4.99866924,1.73584625,3.62034210
-2.18209105,8.66874115,0.04274603,0.94269915,0.05777960,0.10372266,4.90298833,1.68134607,3.51937887
-2.17608804,8.45169156,0.04230698,0.90774918,0.05366299,0.10011207,4.81270924,1.62967699,3.42332792
-2.17008504,8.24679665,0.04181860,0.87523330,0.04981278,0.09646583,4.72800027,1.58094629,3.33274290
-2.16408204,8.05442147,0.04127623,0.84527597,0.04622612,0.09281904,4.64873923,1.53516405,3.24794205
-2.15807904,7.87439819,0.04067604,0.81792229,0.04289632,0.08920344,4.57452302,1.49224725,3.16900464
-2.15207604,7.70604542,0.04001514,0.79313595,0.03981362,0.08564658,4.50468593,1.45202618,3.09577597
-2.14607304,7.54820542,0.03929164,0.77080054,0.03696593,0.08217112,4.43832656,1.41425318,3.02788111
-2.14007004,7.39929903,0.03850469,0.75072434,0.03433952,0.07879444,4.37434302,1.37861360,2.96474702
-2.13406703,7.25739675,0.03765447,0.73264819,0.03191955,0.07552842,4.31147555,1.34473877,2.90563253
-2.12806403,7.12030384,0.03674209,0.71625630,0.02969067,0.07237960,4.24835549,1.31222075,2.84966516
-2.12206103,6.98565657,0.03576958,0.70118944,0.02763735,0.06934944,4.18355915,1.28062849,2.79588335
-2.11605803,6.85102605,0.03473972,0.68705983,0.02574428,0.06643493,4.11566470,1.24952483,2.74328239
-2.11005503,6.71402543,0.03365604,0.67346717,0.02399667,0.06362928,4.04331007,1.21848403,2.69086220
-2.10405203,6.57241627,0.03252267,0.66001506,0.02238046,0.06092283,3.96524969,1.18710896,2.63767480
-2.09804902,6.42420938,0.03134431,0.64632693,0.02088252,0.05830400,3.88040776,1.15504755,2.58286936
-2.09204602,6.26775580,0.03012618,0.63206092,0.01949079,0.05576028,3.78792580,1.12200774,2.52573295
-2.08604302,6.10182398,0.02887401,0.61692302,0.01819441,0.05327919,3.68720252,1.08777035,2.46572478
-2.08004002,5.92565957,0.02759397,0.60067784,0.01698383,0.05084923,3.57792421,1.05219935,2.40250279
-2.07403702,5.73902534,0.02629276,0.58315676,0.01585085,0.04846060,3.46008427,1.01524920,2.33594098
-2.06803402,5.54221937,0.02497754,0.56426303,0.01478871,0.04610587,3.33399114,0.97696865,2.26613699
-2.06203102,5.33607083,0.02365595,0.54397375,0.01379211,0.04378040,3.20026400,0.93750118,2.19340953
-2.05602801,5.12191384,0.02233611,0.52233884,0.01285721,0.04148264,3.05981682,0.89708182,2.11828588
-2.05002501,4.90154070,0.02102659,0.49947703,0.01198163,0.03921416,2.91383117,0.85603047,2.04148026
-2.04402201,4.67713688,0.01973635,0.47556929,0.01116440,0.03697956,2.76371919,0.81474217,1.96386412
-2.03801901,4.45120103,0.01847464,0.45085007,0.01040592,0.03478616,2.61107840,0.77367450,1.88642994
-2.03201601,4.22645369,0.01725091,0.42559680,0.00970788,0.03264357,2.45764028,0.73333273,1.81025037
-2.02601301,4.00573902,0.01607469,0.40011827,0.00907311,0.03056319,2.30521484,0.69425329,1.73643477
-2.02001001,3.79192385,0.01495538,0.37474231,0.00850546,0.02855757,2.15563345,0.65698607,1.66608511
-2.01400700,3.58779838,0.01390209,0.34980341,0.00800966,0.02663977,2.01069231,0.62207638,1.60025337
-2.00800400,3.39598252,0.01292343,0.32563075,0.00759110,0.02482274,1.87209852,0.59004699,1.53990229
-2.00200100,3.21884149,0.01202732,0.30253706,0.00725567,0.02311871,1.74142071,0.56138099,1.48587116
-1.99599800,3.05841340,0.01122075,0.28080863,0.00700947,0.02153862,1.62004588,0.53650585,1.43884782
-1.98999500,2.91635125,0.01050960,0.26069687,0.00685866,0.02009171,1.50914346,0.51577931,1.39934789
-1.98399200,2.79388041,0.00989847,0.24241145,0.00680911,0.01878511,1.40963765,0.49947725,1.36770179
-1.97798899,2.69177251,0.00939046,0.22611527,0.00686624,0.01762363,1.32218834,0.48778410,1.34404945
-1.97198599,2.61033532,0.00898713,0.21192117,0.00703464,0.01660960,1.24718077,0.48078571,1.32834256
-1.96598299,2.54941806,0.00868830,0.19989041,0.00731790,0.01574286,1.18472371,0.47846510,1.32035370
-1.95997999,2.50843066,0.00849208,0.19003277,0.00771829,0.01502078,1.13465566,0.48070088,1.31969132
-1.95397699,2.48637532,0.00839479,0.18230817,0.00823649,0.01443846,1.09655843,0.48726861,1.32581950
-1.94797399,2.48188843,0.00839102,0.17662966,0.00887140,0.01398892,1.06977734,0.49784493,1.33808124
-1.94197099,2.49329058,0.00847367,0.17286749,0.00961987,0.01366339,1.05344693,0.51201434,1.35572394
-1.93596798,2.51864275,0.00863410,0.17085422,0.01047656,0.01345157,1.04652150,0.52927857,1.37792584
-1.92996498,2.55580642,0.00886226,0.17039057,0.01143379,0.01334200,1.04780930,0.54906837,1.40382239
-1.92396198,2.60250599,0.00914689,0.17125182,0.01248147,0.01332236,1.05600949,0.57075737,1.43253145
-1.91795898,2.65639163,0.00947578,0.17319467,0.01360711,0.01337982,1.06975098,0.59367791,1.46317669
-1.91195598,2.71510129,0.00983598,0.17596431,0.01479586,0.01350128,1.08763208,0.61713829,1.49490872
-1.90595298,2.77632065,0.01021416,0.17930154,0.01603067,0.01367373,1.10826032,0.64044119,1.52692360
-1.89994997,2.83784001,0.01059688,0.18294981,0.01729257,0.01388441,1.13029130,0.66290279,1.55847871
-1.89394697,2.89760737,0.01097090,0.18666201,0.01856093,0.01412111,1.15246593,0.68387202,1.58890617
-1.88794397,2.95377698,0.01132355,0.19020684,0.01981393,0.01437230,1.17364518,0.70274938,1.61762387
-1.88194097,3.00475277,0.01164297,0.19337469,0.02102902,0.01462732,1.19284147,0.71900495,1.64414472
-1.87593797,3.04922624,0.01191844,0.19598275,0.02218345,0.01487651,1.20924610,0.73219478,1.66808412
-1.86993497,3.08620811,0.01214066,0.19787942,0.02325491,0.01511127,1.22225192,0.74197528,1.68916630
-1.86393197,3.11505341,0.01230191,0.19894771,0.02422212,0.01532422,1.23147064,0.74811499,1.70722944
-1.85792896,3.13547948,0.01239624,0.19910774,0.02506545,0.01550920,1.23674433,0.75050345,1.72222993
-1.85192596,3.14757623,0.01241961,0.19831807,0.02576754,0.01566131,1.23815075,0.74915662,1.73424560
-1.84592296,3.15180856,0.01236989,0.19657608,0.02631384,0.01577699,1.23600220,0.74421882,1.74347781
-1.83991996,3.14901017,0.01224693,0.19391711,0.02669307,0.01585399,1.23083793,0.73596086,1.75025213
-1.83391696,3.14036881,0.01205238,0.19041269,0.02689763,0.01589133,1.22341019,0.72477460,1.75501720
-1.82791396,3.12740265,0.01178968,0.18616772,0.02692389,0.01588936,1.21466417,0.71116385,1.75834131
-1.82191096,3.11192789,0.01146382,0.18131674,0.02677228,0.01584965,1.20571243,0.69573202,1.76090623
-1.81590795,3.09601777,0.01108112,0.17601953,0.02644733,0.01577495,1.19780424,0.67916680,1.76349781
-1.80990495,3.08195356,0.01064901,0.17045603,0.02595758,0.01566916,1.19229079,0.66222243,1.76699301
-1.80390195,3.07216811,0.01017573,0.16482088,0.02531527,0.01553717,1.19058693,0.64569984,1.77234307
-1.79789895,3.06918305,0.00967009,0.15931762,0.02453599,0.01538485,1.19413056,0.63042554,1.78055270
-1.79189595,3.07554064,0.00914113,0.15415289,0.02363818,0.01521884,1.20434062,0.61722957,1.79265539
-1.78589295,3.09373202,0.00859790,0.14953057,0.02264260,0.01504649,1.22257464,0.60692328,1.80968525
-1.77988994,3.12612313,0.00804921,0.14564627,0.02157164,0.01487570,1.25008711,0.60027737,1.83264574
-1.77388694,3.17488048,0.00750339,0.14268209,0.02044870,0.01471474,1.28798944,0.59800092,1.86247615
-1.76788394,3.24189851,0.00696812,0.14080186,0.01929750,0.01457213,1.33721285,0.60072170,1.90001677
-1.76188094,3.32873073,0.00645029,0.14014702,0.01814136,0.01445642,1.39847484,0.60896841,1.94597391
-1.75587794,3.43652677,0.00595589,0.14083309,0.01700266,0.01437603,1.47225048,0.62315513,2.00088594
-1.74987494,3.56597734,0.00548994,0.14294683,0.01590215,0.01433907,1.55874903,0.64356844,2.06509172
-1.74387194,3.71726928,0.00505646,0.14654422,0.01485856,0.01435313,1.65789693,0.67035745,2.13870292
-1.73786893,3.89005234,0.00465849,0.15164910,0.01388808,0.01442510,1.76932752,0.70352701,2.22158134
-1.73186593,4.08341944,0.00429808,0.15825269,0.01300411,0.01456095,1.89237807,0.74293433,2.31332264
-1.72586293,4.29590166,0.00397636,0.16631372,0.01221700,0.01476560,2.02609446,0.78828906,2.41324740
-1.71985993,4.52547868,0.00369362,0.17575941,0.01153390,0.01504269,2.16924341,0.83915700,2.52040049
-1.71385693,4.76960523,0.00344937,0.18648708,0.01095880,0.01539445,2.32033237,0.89496736,2.63355911
-1.70785393,5.02525336,0.00324243,0.19836638,0.01049250,0.01582156,2.47763656,0.95502342,2.75124991
-1.70185093,5.28896970,0.00307104,0.21124215,0.01013284,0.01632302,2.63923256,1.01851654,2.87177498
-1.69584792,5.55694672,0.00293291,0.22493775,0.00987487,0.01689612,2.80303776,1.08454313,2.99324613
-1.68984492,5.82510589,0.00282536,0.23925884,0.00971115,0.01753631,2.96685452,1.15212427,3.11362682
-1.68384192,6.08919064,0.00274535,0.25399743,0.00963206,0.01823729,3.12841785,1.22022745,3.23078029
-1.67783892,6.34486628,0.00268962,0.26893627,0.00962625,0.01899100,3.28544529,1.28778997,3.34252261
-1.67183592,6.58782387,0.00265471,0.28385330,0.00968095,0.01978769,3.43568752,1.35374329,3.44667880
-1.66583292,6.81388477,0.00263710,0.29852610,0.00978247,0.02061610,3.57697819,1.41703777,3.54114009
-1.65982991,7.01910250,0.00263320,0.31273635,0.00991660,0.02146361,3.70728162,1.47666701,3.62392051
-1.65382691,7.19985880,0.00263951,0.32627405,0.01006905,0.02231644,3.82473692,1.53169115,3.69321054
-1.64782391,7.35295068,0.00265258,0.33894142,0.01022585,0.02315998,3.92769736,1.58125847,3.74742625
-1.64182091,7.47566592,0.00266916,0.35055659,0.01037371,0.02397898,4.01476403,1.62462460,3.78525188
-1.63581791,7.56584475,0.00268619,0.36095668,0.01050042,0.02475796,4.08481281,1.66116887,3.80567474
-1.62981491,7.62192600,0.00270088,0.37000051,0.01059511,0.02548151,4.13701437,1.69040731,3.80801102
-1.62381191,7.64297662,0.00271074,0.37757076,0.01064850,0.02613464,4.17084669,1.71200190,3.79192187
-1.61780890,7.62870415,0.00271362,0.38357556,0.01065310,0.02670311,4.18610001,1.72576600,3.75741942
