energy_ev,total_up,Ge_p_up,Ge_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-4.30115058,4.64212243,0.94469701,0.00000000,1.83138059,3.32395455,0.04564585,0.27481647
-4.29514757,4.27473332,0.86054213,0.00000000,1.66012658,3.07380605,0.04132682,0.25077746
-4.28914457,3.93132728,0.78064518,0.00000000,1.49852260,2.84077113,0.03730244,0.22776490
-4.28314157,3.61628027,0.70577543,0.00000000,1.34794456,2.62816112,0.03360014,0.20602183
-4.27713857,3.33345016,0.63658288,0.00000000,1.20951027,2.43894127,0.03024131,0.18575487
-4.27113557,3.08616459,0.57359872,0.00000000,1.08408770,2.27571742,0.02724145,0.16713357
-4.26513257,2.87722275,0.51723913,0.00000000,0.97230972,2.14073180,0.02461043,0.15029097
-4.25912956,2.70890781,0.46781169,0.00000000,0.87459372,2.03586588,0.02235295,0.13532514
-4.25312656,2.58300645,0.42552344,0.00000000,0.79116442,1.96264785,0.02046900,0.12230159
-4.24712356,2.50083192,0.39048998,0.00000000,0.72207797,1.92226222,0.01895445,0.11125621
-4.24112056,2.46324749,0.36274471,0.00000000,0.66724590,1.91555951,0.01780162,0.10219861
-4.23511756,2.47068728,0.34224762,0.00000000,0.62645771,1.94306405,0.01699983,0.09511563
-4.22911456,2.52317262,0.32889312,0.00000000,0.59940074,2.00497852,0.01653596,0.08997478
-4.22311156,2.62032234,0.32251652,0.00000000,0.58567688,2.10118435,0.01639495,0.08672759
-4.21710855,2.76135659,0.32289889,0.00000000,0.58481554,2.23123780,0.01656024,0.08531271
-4.21110555,2.94509452,0.32977032,0.00000000,0.59628282,2.39436201,0.01701413,0.08565861
-4.20510255,3.16994695,0.34281174,0.00000000,0.61948712,2.58943609,0.01773813,0.08768608
-4.19909955,3.43390600,0.36165546,0.00000000,0.65378168,2.81498287,0.01871323,0.09131031
-4.19309655,3.73453423,0.38588481,0.00000000,0.69846482,3.06915715,0.01992014,0.09644277
-4.18709355,4.06895626,0.41503345,0.00000000,0.75277859,3.34973694,0.02133952,0.10299281
-4.18109055,4.43385597,0.44858478,0.00000000,0.81590704,3.65412017,0.02295215,0.11086922
-4.17508754,4.82548266,0.48597203,0.00000000,0.88697492,3.97932930,0.02473912,0.11998167
-4.16908454,5.23966885,0.52657945,0.00000000,0.96504781,4.32202609,0.02668208,0.13024209
-4.16308154,5.67186232,0.56974522,0.00000000,1.04913458,4.67853848,0.02876340,0.14156623
-4.15707854,6.11717400,0.61476621,0.00000000,1.13819266,5.04490082,0.03096645,0.15387515
-4.15107554,6.57044246,0.66090503,0.00000000,1.23113664,5.41690806,0.03327577,0.16709678
-4.14507254,7.02631492,0.70739928,0.00000000,1.32685039,5.79018360,0.03567738,0.18116756
-4.13906953,7.47934312,0.75347303,0.00000000,1.42420235,6.16025977,0.03815897,0.19603385
-4.13306653,7.92409200,0.79835022,0.00000000,1.52206387,6.52266881,0.04071013,0.21165331
-4.12706353,8.35525732,0.84126973,0.00000000,1.61932958,6.87304165,0.04332254,0.22799593
-4.12106053,8.76778824,0.88150140,0.00000000,1.71493924,7.20721078,0.04599002,0.24504464
-4.11505753,9.15700968,0.91836264,0.00000000,1.80789978,7.52131328,0.04870867,0.26279545
-4.10905453,9.51873928,0.95123469,0.00000000,1.89730652,7.81188969,0.05147676,0.28125697
-4.10305153,9.84939371,0.97957810,0.00000000,1.98236247,8.07597412,0.05429462,0.30044924
-4.09704852,10.14607920,1.00294645,0.00000000,2.06239467,8.31117171,0.05716447,0.32040197
-4.09104552,10.40666218,1.02099795,0.00000000,2.13686666,8.51571964,0.06009004,0.34115203
-4.08504252,10.62981645,1.03350415,0.00000000,2.20538661,8.68852880,0.06307623,0.36274049
-4.07903952,10.81504486,1.04035551,0.00000000,2.26771060,8.82920426,0.06612871,0.38520928
-4.07303652,10.96267463,1.04156340,0.00000000,2.32374118,8.93804359,0.06925343,0.40859753
-4.06703352,11.07382671,1.03725864,0.00000000,2.37352145,9.01601337,0.07245620,0.43293815
-4.06103052,11.15036142,1.02768636,0.00000000,2.41722522,9.06470531,0.07574229,0.45825453
-4.05502751,11.19480316,1.01319767,0.00000000,2.45514415,9.08627440,0.07911615,0.48455793
-4.04902451,11.21024855,0.99423829,0.00000000,2.48767280,9.08336234,0.08258114,0.51184560
-4.04302151,11.20026284,0.97133475,0.00000000,2.51529267,9.05901032,0.08613952,0.54009995
-4.03701851,11.16876956,0.94507867,0.00000000,2.53855637,9.01656526,0.08979247,0.56928883
-4.03101551,11.11993882,0.91610976,0.00000000,2.55807275,8.95958391,0.09354033,0.59936701
-4.02501251,11.05807875,0.88509814,0.00000000,2.57449379,8.89173886,0.09738295,0.63027881
-4.01900950,10.98753439,0.85272671,0.00000000,2.58850381,8.81673004,0.10132010,0.66196176
-4.01300650,10.91259697,0.81967397,0.00000000,2.60081104,8.73820463,0.10535201,0.69435100
-4.00700350,10.83742573,0.78659806,0.00000000,2.61214149,8.65968725,0.10947987,0.72738420
-4.00100050,10.76598301,0.75412214,0.00000000,2.62323471,8.58452166,0.11370628,0.76100653
-3.99499750,10.70198256,0.72282172,0.00000000,2.63484056,8.51582412,0.11803565,0.79517531
-3.98899450,10.64884969,0.69321394,0.00000000,2.64771630,8.45644762,0.12247434,0.82986392
-3.98299150,10.60969135,0.66574908,0.00000000,2.66262288,8.40895582,0.12703068,0.86506455
-3.97698849,10.58727387,0.64080421,0.00000000,2.68031942,8.37560493,0.13171465,0.90078948
-3.97098549,10.58400554,0.61867910,0.00000000,2.70155520,8.35833143,0.13653732,0.93707064
-3.96498249,10.60192193,0.59959405,0.00000000,2.72705834,8.35874372,0.14151009,0.97395737
-3.95897949,10.64267187,0.58368978,0.00000000,2.75752098,8.37811608,0.14664356,1.01151232
-3.95297649,10.70750275,0.57102894,0.00000000,2.79358103,8.41738350,0.15194633,1.04980579
-3.94697349,10.79724497,0.56159923,0.00000000,2.83580087,8.47713677,0.15742362,1.08890862
-3.94097049,10.91229574,0.55531791,0.00000000,2.88464392,8.55761786,0.16307589,1.12888426
-3.93496748,11.05260372,0.55203743,0.00000000,2.94045027,8.65871587,0.16889752,1.16978036
-3.92896448,11.21765640,0.55155218,0.00000000,3.00341298,8.77996508,0.17487566,1.21162058
-3.92296148,11.40647290,0.55360599,0.00000000,3.07355643,8.92054623,0.18098938,1.25439717
-3.91695848,11.61760484,0.55790045,0.00000000,3.15071884,9.07929320,0.18720913,1.29806489
-3.91095548,11.84914803,0.56410372,0.00000000,3.23454027,9.25470657,0.19349672,1.34253683
-3.90495248,12.09876740,0.57185980,0.00000000,3.32445771,9.44497589,0.19980566,1.38768242
-3.89894947,12.36373675,0.58079807,0.00000000,3.41970837,9.64801177,0.20608209,1.43332801
-3.89294647,12.64099413,0.59054286,0.00000000,3.51934171,9.86148832,0.21226607,1.47926010
-3.88694347,12.92721267,0.60072298,0.00000000,3.62224062,10.08289600,0.21829336,1.52523104
-3.88094047,13.21888526,0.61098096,0.00000000,3.72715109,10.30960363,0.22409751,1.57096702
-3.87493747,13.51242072,0.62098165,0.00000000,3.83271970,10.53892824,0.22961213,1.61617807
-3.86893447,13.80424777,0.63042017,0.00000000,3.93753734,10.76820992,0.23477330,1.66056921
-3.86293147,14.09092248,0.63902881,0.00000000,4.04018746,10.99488887,0.23952199,1.70385246
-3.85692846,14.36923417,0.64658274,0.00000000,4.13929648,11.21658104,0.24380617,1.74575873
-3.85092546,14.63630477,0.65290429,0.00000000,4.23358415,11.43114885,0.24758285,1.78604910
-3.84492246,14.88967646,0.65786569,0.00000000,4.32191135,11.63676322,0.25081954,1.82452461
-3.83891946,15.12738305,0.66139013,0.00000000,4.40332302,11.83195393,0.25349538,1.86103417
-3.83291646,15.34800142,0.66345111,0.00000000,4.47708402,12.01564529,0.25560167,1.89547996
-3.82691346,15.55068033,0.66407019,0.00000000,4.54270640,12.18717559,0.25714199,1.92782011
-3.82091046,15.73514505,0.66331310,0.00000000,4.59996658,12.34629897,0.25813166,1.95806844
-3.81490745,15.90167799,0.66128453,0.00000000,4.64891190,12.49316993,0.25859692,1.98629139
-3.80890445,16.05107653,0.65812182,0.00000000,4.68985636,12.62831146,0.25857363,2.01260224
-3.80290145,16.18459090,0.65398786,0.00000000,4.72336602,12.75256864,0.25810572,2.03715310
-3.79689845,16.30384573,0.64906349,0.00000000,4.75023511,12.86705070,0.25724350,2.06012513
-3.79089545,16.41075012,0.64353998,0.00000000,4.77145426,12.97306477,0.25604190,2.08171757
-3.78489245,16.50740142,0.63761173,0.00000000,4.78817294,13.07204536,0.25455883,2.10213637
-3.77888944,16.59598811,0.63146968,0.00000000,4.80165793,13.16548337,0.25285365,2.12158297
-3.77288644,16.67869710,0.62529578,0.00000000,4.81325027,13.25485854,0.25098596,2.14024389
-3.76688344,16.75763006,0.61925869,0.00000000,4.82432279,13.34157887,0.24901461,2.15828182
-3.76088044,16.83473271,0.61351079,0.00000000,4.83624021,13.42692956,0.24699718,2.17582852
-3.75487744,16.91173983,0.60818686,0.00000000,4.85032336,13.51203373,0.24498966,2.19297997
-3.74887444,16.99013744,0.60340400,0.00000000,4.86781903,13.59782576,0.24304656,2.20979377
-3.74287144,17.07114227,0.59926297,0.00000000,4.88987596,13.68503745,0.24122122,2.22628902
-3.73686843,17.15569761,0.59585058,0.00000000,4.91752732,13.77419606,0.23956631,2.24244829
-3.73086543,17.24448299,0.59324284,0.00000000,4.95167955,13.86563244,0.23813439,2.25822149
-3.72486243,17.33793473,0.59150849,0.00000000,4.99310665,13.95949702,0.23697854,2.27353129
-3.71885943,17.43627345,0.59071262,0.00000000,5.04244904,14.05578065,0.23615278,2.28827941
-3.71285643,17.53953443,0.59091985,0.00000000,5.10021557,14.15433738,0.23571234,2.30235347
-3.70685343,17.64759684,0.59219681,0.00000000,5.16678734,14.25490609,0.23571363,2.31563373
-3.70085043,17.76020823,0.59461356,0.00000000,5.24242187,14.35712852,0.23621379,2.32799928
-3.69484742,17.87700142,0.59824376,0.00000000,5.32725636,14.46056151,0.23726995,2.33933333
-3.68884442,17.99750186,0.60316340,0.00000000,5.42130912,14.56468225,0.23893801,2.34952723
-3.68284142,18.12112479,0.60944810,0.00000000,5.52447855,14.66888605,0.24127107,2.35848307
-3.67683842,18.24716267,0.61716907,0.00000000,5.63653948,14.77247707,0.24431747,2.36611487
-3.67083542,18.37476439,0.62638793,0.00000000,5.75713716,14.87465344,0.24811870,2.37234842
-3.66483242,18.50290902,0.63715066,0.00000000,5.88577958,14.97448873,0.25270696,2.37711987
-3.65882941,18.63037741,0.64948113,0.00000000,6.02182919,15.07091244,0.25810289,2.38037363
-3.65282641,18.75572575,0.66337450,0.00000000,6.16449527,15.16269249,0.26431325,2.38205956
-3.64682341,18.87726482,0.67879117,0.00000000,6.31282838,15.24842281,0.27132887,2.38213019
-3.64082041,18.99304917,0.69565150,0.00000000,6.46571831,15.32651872,0.27912300,2.38053811
-3.63481741,19.10087917,0.71383193,0.00000000,6.62189670,15.39522272,0.28765009,2.37723397
-3.62881441,19.19831856,0.73316267,0.00000000,6.77994538,15.45262220,0.29684520,2.37216526
-3.62281141,19.28272877,0.75342743,0.00000000,6.93831080,15.49668006,0.30662401,2.36527617
-3.61680840,19.35132009,0.77436512,0.00000000,7.09532482,15.52527812,0.31688363,2.35650847
-3.61080540,19.40121849,0.79567376,0.00000000,7.24923124,15.53627220,0.32750398,2.34580343
-3.60480240,19.42954565,0.81701635,0.00000000,7.39821734,15.52755690,0.33835000,2.33310463
-3.59879940,19.43350875,0.83802862,0.00000000,7.54044889,15.49713723,0.34927440,2.31836143
-3.59279640,19.41049553,0.85832821,0.00000000,7.67410721,15.44320360,0.36012092,2.30153282
-3.58679340,19.35816985,0.87752499,0.00000000,7.79742632,15.36420638,0.37072809,2.28259132
-3.58079040,19.27456265,0.89523199,0.00000000,7.90872840,15.25892598,0.38093315,2.26152657
-3.57478739,19.15815337,0.91107640,0.00000000,8.00645573,15.12653454,0.39057612,2.23834846
-3.56878439,19.00793742,0.92471024,0.00000000,8.08919794,14.96664604,0.39950383,2.21308932
-3.56278139,18.82347625,0.93582013,0.00000000,8.15571318,14.77935170,0.40757370,2.18580523
-3.55677839,18.60492738,0.94413575,0.00000000,8.20494296,14.56523897,0.41465721,2.15657626
-3.55077539,18.35305305,0.94943681,0.00000000,8.23602051,14.32539290,0.42064284,2.12550565
-3.54477239,18.06920761,0.95155796,0.00000000,8.24827306,14.06137992,0.42543849,2.09271806
-3.53876938,17.75530457,0.95039194,0.00000000,8.24121919,13.77521491,0.42897326,2.05835713
-3.53276638,17.41376568,0.94589058,0.00000000,8.21456225,13.46931332,0.43119853,2.02258243
-3.52676338,17.04745515,0.93806395,0.00000000,8.16818162,13.14643082,0.43208842,1.98556628
-3.52076038,16.65960262,0.92697781,0.00000000,8.10212305,12.80959354,0.43163958,1.94749048
-3.51475738,16.25371910,0.91274954,0.00000000,8.01658978,12.46202221,0.42987044,1.90854341
-3.50875438,15.83350978,0.89554292,0.00000000,7.91193540,12.10705344,0.42681993,1.86891750
-3.50275138,15.40278758,0.87556212,0.00000000,7.78865926,11.74806164,0.42254581,1.82880738
-3.49674837,14.96539078,0.85304513,0.00000000,7.64740482,11.38838418,0.41712268,1.78840856
-3.49074537,14.52510722,0.82825707,0.00000000,7.48896065,11.03125251,0.41063974,1.74791667
-3.48474237,14.08560702,0.80148357,0.00000000,7.31426346,10.67973074,0.40319846,1.70752724
-3.47873937,13.65038487,0.77302454,0.00000000,7.12440195,10.33666324,0.39491016,1.66743550
-3.47273637,13.22271209,0.74318835,0.00000000,6.92062026,10.00463161,0.38589361,1.62783639
-3.46673337,12.80559814,0.71228676,0.00000000,6.70431924,9.68592125,0.37627266,1.58892405
-3.46073037,12.40176078,0.68063033,0.00000000,6.47705422,9.38249715,0.36617404,1.55089092
-3.45472736,12.01360370,0.64852466,0.00000000,6.24052757,9.09598815,0.35572511,1.51392603
-3.44872436,11.64320049,0.61626706,0.00000000,5.99657536,8.82767894,0.34505195,1.47821235
-3.44272136,11.29228367,0.58414388,0.00000000,5.74714711,8.57850886,0.33427741,1.44392328
-3.43671836,10.96223808,0.55242810,0.00000000,5.49427886,8.34907659,0.32351937,1.41121820
-3.43071536,10.65409784,0.52137741,0.00000000,5.24005973,8.13965016,0.31288917,1.38023732
-3.42471236,10.36854694,0.49123235,0.00000000,4.98659329,7.95018166,0.30249011,1.35109607
-3.41870935,10.10592336,0.46221468,0.00000000,4.73595489,7.78032625,0.29241624,1.32387944
-3.41270635,9.86622737,0.43452582,0.00000000,4.49014719,7.62946543,0.28275117,1.29863654
-3.40670335,9.64913455,0.40834535,0.00000000,4.25105565,7.49673428,0.27356724,1.27537604
-3.40070035,9.45401413,0.38382958,0.00000000,4.02040647,7.38105254,0.26492477,1.25406265
-3.39469735,9.27995337,0.36111024,0.00000000,3.79972888,7.28115950,0.25687169,1.23461527
-3.38869435,9.12578810,0.34029324,0.00000000,3.59032382,7.19565215,0.24944334,1.21690690
-3.38269135,8.99013947,0.32145771,0.00000000,3.39324037,7.12302606,0.24266255,1.20076664
-3.37668834,8.87145636,0.30465526,0.00000000,3.20926110,7.06171822,0.23654003,1.18598382
-3.37068534,8.76806251,0.28990965,0.00000000,3.03889683,7.01015065,0.23107499,1.17231406
-3.36468234,8.67820695,0.27721680,0.00000000,2.88239069,6.96677363,0.22625606,1.15948725
-3.35867934,8.60011600,0.26654534,0.00000000,2.73973105,6.93010688,0.22206236,1.14721695
-3.35267634,8.53204473,0.25783764,0.00000000,2.61067229,6.89877741,0.21846480,1.13521078
-3.34667334,8.47232594,0.25101140,0.00000000,2.49476190,6.87155246,0.21542745,1.12318143
-3.34067034,8.41941435,0.24596180,0.00000000,2.39137245,6.84736622,0.21290903,1.11085746
-3.33466733,8.37192443,0.24256415,0.00000000,2.29973652,6.82533950,0.21086437,1.09799359
-3.32866433,8.32866012,0.24067709,0.00000000,2.21898276,6.80479140,0.20924583,1.08437982
-3.32266133,8.28863566,0.24014608,0.00000000,2.14817141,6.78524310,0.20800463,1.06984889
-3.31665833,8.25108690,0.24080740,0.00000000,2.08632782,6.76641368,0.20709203,1.05428181
-3.31065533,8.21547327,0.24249223,0.00000000,2.03247253,6.74820898,0.20646028,1.03761111
-3.30465233,8.18147103,0.24503089,0.00000000,1.98564715,6.73070416,0.20606349,1.01982181
-3.29864932,8.14895895,0.24825709,0.00000000,1.94493534,6.71412176,0.20585812,1.00095006
-3.29264632,8.11799785,0.25201194,0.00000000,1.90947872,6.69880651,0.20580343,0.98107958
-3.28664332,8.08880590,0.25614769,0.00000000,1.87848769,6.68519871,0.20586163,0.96033623
-3.28064032,8.06173126,0.26053104,0.00000000,1.85124762,6.67380775,0.20599791,0.93888108
-3.27463732,8.03722411,0.26504588,0.00000000,1.82712097,6.66518722,0.20618038,0.91690229
-3.26863432,8.01580939,0.26959540,0.00000000,1.80554602,6.65991275,0.20637980,0.89460646
-3.26263132,7.99806181,0.27410343,0.00000000,1.78603309,6.65856341,0.20656946,0.87220967
-3.25662831,7.98458380,0.27851504,0.00000000,1.76815917,6.66170707,0.20672484,0.84992891
-3.25062531,7.97598697,0.28279641,0.00000000,1.75156164,6.66988973,0.20682344,0.82797413
-3.24462231,7.97287724,0.28693387,0.00000000,1.73593197,6.68362845,0.20684460,0.80654129
-3.23861931,7.97584315,0.29093233,0.00000000,1.72100983,6.70340720,0.20676935,0.78580670
-3.23261631,7.98544681,0.29481303,0.00000000,1.70657821,6.72967459,0.20658043,0.76592270
-3.22661331,8.00221663,0.29861090,0.00000000,1.69245968,6.76284258,0.20626224,0.74701486
-3.22061031,8.02664074,0.30237151,0.00000000,1.67851389,6.80328483,0.20580093,0.72918055
-3.21460730,8.05916025,0.30614778,0.00000000,1.66463628,6.85133388,0.20518454,0.71248890
-3.20860430,8.10016131,0.30999670,0.00000000,1.65075764,6.90727619,0.20440308,0.69698179
-3.20260130,8.14996535,0.31397605,0.00000000,1.63684423,6.97134439,0.20344863,0.68267593
-3.19659830,8.20881705,0.31814130,0.00000000,1.62289804,7.04370668,0.20231546,0.66956545
-3.19059530,8.27686995,0.32254283,0.00000000,1.60895656,7.12445315,0.20100001,0.65762497
-3.18459230,8.35416981,0.32722348,0.00000000,1.59509180,7.21357970,0.19950087,0.64681291
-3.17858929,8.44063643,0.33221650,0.00000000,1.58140792,7.31097013,0.19781865,0.63707462
-3.17258629,8.53604461,0.33754393,0.00000000,1.56803731,7.41637740,0.19595581,0.62834537
-3.16658329,8.64000544,0.34321544,0.00000000,1.55513479,7.52940543,0.19391638,0.62055296
-3.16058029,8.75194917,0.34922758,0.00000000,1.54286998,7.64949246,0.19170563,0.61361982
-3.15457729,8.87111093,0.35556336,0.00000000,1.53141788,7.77589770,0.18932979,0.60746466
-3.14857429,8.99652076,0.36219229,0.00000000,1.52094804,7.90769226,0.18679559,0.60200367
-3.14257129,9.12699908,0.36907069,0.00000000,1.51161272,8.04375568,0.18410992,0.59715128
-3.13656828,9.26115888,0.37614226,0.00000000,1.50353462,8.18277906,0.18127954,0.59282060
-3.13056528,9.39741529,0.38333903,0.00000000,1.49679503,8.32327538,0.17831068,0.58892363
-3.12456228,9.53400336,0.39058243,0.00000000,1.49142302,8.46359748,0.17520888,0.58537149
-3.11855928,9.66900403,0.39778475,0.00000000,1.48738660,8.60196371,0.17197878,0.58207458
-3.11255628,9.80037832,0.40485074,0.00000000,1.48458651,8.73649092,0.16862404,0.57894305
-3.10655328,9.92600919,0.41167949,0.00000000,1.48285342,8.86523427,0.16514733,0.57588738
-3.10055028,10.04375015,0.41816659,0.00000000,1.48194887,8.98623257,0.16155041,0.57281947
-3.09454727,10.15147930,0.42420645,0.00000000,1.48157054,9.09755822,0.15783427,0.56965395
-3.08854427,10.24715725,0.42969482,0.00000000,1.48136160,9.19736981,0.15399936,0.56631000
-3.08254127,10.32888700,0.43453154,0.00000000,1.48092432,9.28396582,0.15004583,0.56271340
-3.07653827,10.39497363,0.43862328,0.00000000,1.47983718,9.35583746,0.14597392,0.55879888
-3.07053527,10.44398144,0.44188634,0.00000000,1.47767512,9.41171843,0.14178426,0.55451258
-3.06453227,10.47478639,0.44424934,0.00000000,1.47403180,9.45062987,0.13747824,0.54981458
-3.05852926,10.48662132,0.44565577,0.00000000,1.46854291,9.47191818,0.13305841,0.54468125
-3.05252626,10.47911184,0.44606614,0.00000000,1.46090940,9.47528428,0.12852885,0.53910725
-3.04652326,10.45230107,0.44545979,0.00000000,1.45091924,9.46080243,0.12389543,0.53310721
-3.04052026,10.40666142,0.44383616,0.00000000,1.43846670,9.42892762,0.11916620,0.52671667
-3.03451726,10.34309252,0.44121544,0.00000000,1.42356777,9.38049046,0.11435153,0.51999242
-3.02851426,10.26290445,0.43763860,0.00000000,1.40637096,9.31667947,0.10946435,0.51301194
-3.02251126,10.16778633,0.43316671,0.00000000,1.38716260,9.23901052,0.10452016,0.50587212
-3.01650825,10.05976083,0.42787958,0.00000000,1.36636606,9.14928435,0.09953709,0.49868698
-3.01050525,9.94112561,0.42187373,0.00000000,1.34453475,9.04953308,0.09453574,0.49158469
-3.00450225,9.81438363,0.41525977,0.00000000,1.32233892,8.94195745,0.08953906,0.48470382
-2.99849925,9.68216451,0.40815936,0.00000000,1.30054646,8.82885681,0.08457199,0.47818897
-2.99249625,9.54713968,0.40070162,0.00000000,1.27999860,8.71255423,0.07966118,0.47218594
-2.98649325,9.41193440,0.39301948,0.00000000,1.26158107,8.59531962,0.07483452,0.46683672
-2.98049025,9.27904008,0.38524575,0.00000000,1.24619202,8.47929355,0.07012067,0.46227430
-2.97448724,9.15073019,0.37750931,0.00000000,1.23470788,8.36641490,0.06554858,0.45861780
-2.96848424,9.02898326,0.36993143,0.00000000,1.22794838,8.25835520,0.06114697,0.45596780
-2.96248124,8.91541600,0.36262236,0.00000000,1.22664247,8.15646229,0.05694387,0.45440240
-2.95647824,8.81122954,0.35567830,0.00000000,1.23139614,8.06171593,0.05296613,0.45397397
-2.95047524,8.71717112,0.34917891,0.00000000,1.24266385,7.97469709,0.04923909,0.45470683
-2.94447224,8.63351290,0.34318530,0.00000000,1.26072461,7.89557264,0.04578626,0.45659596
-2.93846923,8.56004928,0.33773866,0.00000000,1.28566392,7.82409625,0.04262910,0.45960681
-2.93246623,8.49611284,0.33285956,0.00000000,1.31736235,7.75962565,0.03978689,0.46367623
-2.92646323,8.44060875,0.32854780,0.00000000,1.35549158,7.70115597,0.03727673,0.46871450
-2.92046023,8.39206634,0.32478305,0.00000000,1.39951806,7.64736793,0.03511356,0.47460842
-2.91445723,8.34870604,0.32152595,0.00000000,1.44871458,7.59668909,0.03331026,0.48122523
-2.90845423,8.30851890,0.31871995,0.00000000,1.50217932,7.54736585,0.03187778,0.48841737
-2.90245123,8.26935577,0.31629358,0.00000000,1.55886200,7.49754319,0.03082530,0.49602773
-2.89644822,8.22902212,0.31416321,0.00000000,1.61759601,7.44534897,0.03016035,0.50389525
-2.89044522,8.18537479,0.31223626,0.00000000,1.67713562,7.38897905,0.02988885,0.51186060
-2.88444222,8.13641631,0.31041459,0.00000000,1.73619660,7.32677970,0.03001512,0.51977170
-2.87843922,8.08038277,0.30859824,0.00000000,1.79349877,7.25732361,0.03054175,0.52748882
-2.87243622,8.01582129,0.30668905,0.00000000,1.84780867,7.17947604,0.03146940,0.53488909
-2.86643322,7.94165362,0.30459440,0.00000000,1.89798048,7.09244826,0.03279640,0.54187015
-2.86043022,7.85722300,0.30223062,0.00000000,1.94299352,6.99583566,0.03451836,0.54835280
-2.85442721,7.76232215,0.29952621,0.00000000,1.98198464,6.88963892,0.03662756,0.55428261
-2.84842421,7.65720121,0.29642448,0.00000000,2.01427397,6.77426722,0.03911235,0.55963035
-2.84242121,7.54255526,0.29288580,0.00000000,2.03938312,6.65052332,0.04195655,0.56439137
-2.83641821,7.41949233,0.28888900,0.00000000,2.05704493,6.51957152,0.04513877,0.56858385
-2.83041521,7.28948345,0.28443221,0.00000000,2.06720451,6.38288980,0.04863192,0.57224621
-2.82441221,7.15429756,0.27953289,0.00000000,2.07001175,6.24220894,0.05240279,0.57543389
-2.81840920,7.01592459,0.27422704,0.00000000,2.06580580,6.09944148,0.05641178,0.57821556
-2.81240620,6.87649091,0.26856778,0.00000000,2.05509264,5.95660428,0.06061296,0.58066927
-2.80640320,6.73817147,0.26262316,0.00000000,2.03851708,5.81573849,0.06495430,0.58287861
-2.80040020,6.60310326,0.25647352,0.00000000,2.01683072,5.67883127,0.06937826,0.58492937
-2.79439720,6.47330470,0.25020836,0.00000000,1.99085789,5.54774286,0.07382261,0.58690677
-2.78839420,6.35060490,0.24392297,0.00000000,1.96146128,5.42414288,0.07822161,0.58889350
-2.78239120,6.23658638,0.23771493,0.00000000,1.92950915,5.30945881,0.08250745,0.59096884
-2.77638819,6.13254389,0.23168071,0.00000000,1.89584573,5.20483897,0.08661184,0.59320864
-2.77038519,6.03946089,0.22591251,0.00000000,1.86126621,5.11113139,0.09046788,0.59568648
-2.76438219,5.95800431,0.22049542,0.00000000,1.82649723,5.02887924,0.09401193,0.59847547
-2.75837919,5.88853685,0.21550512,0.00000000,1.79218351,4.95833205,0.09718552,0.60165087
-2.75237619,5.83114525,0.21100608,0.00000000,1.75888084,4.89947142,0.09993720,0.60529289
-2.74637319,5.78568150,0.20705047,0.00000000,1.72705493,4.85204881,0.10222418,0.60948959
-2.74037019,5.75181377,0.20367751,0.00000000,1.69708563,4.81563235,0.10401382,0.61433929
-2.73436718,5.72908261,0.20091359,0.00000000,1.66927545,4.78965907,0.10528466,0.61995222
-2.72836418,5.71695820,0.19877268,0.00000000,1.64386101,4.77348875,0.10602724,0.62645100
-2.72236118,5.71489422,0.19725733,0.00000000,1.62102624,4.76645554,0.10624435,0.63396965
-2.71635818,5.72237414,0.19635976,0.00000000,1.60091571,4.76791370,0.10595094,0.64265089
-2.71035518,5.73894668,0.19606330,0.00000000,1.58364688,4.77727449,0.10517361,0.65264174
-2.70435218,5.76424777,0.19634375,0.00000000,1.56932007,4.79403167,0.10394958,0.66408725
-2.69834917,5.79800758,0.19717067,0.00000000,1.55802528,4.81777442,0.10232541,0.67712280
-2.69234617,5.84004237,0.19850866,0.00000000,1.54984540,4.84818696,0.10035535,0.69186506
-2.68634317,5.89023203,0.20031823,0.00000000,1.54485546,4.88503559,0.09809946,0.70840221
-2.68034017,5.94848549,0.20255666,0.00000000,1.54311826,4.92814458,0.09562157,0.72678397
-2.67433717,6.01469703,0.20517846,0.00000000,1.54467692,4.97736346,0.09298719,0.74701203
-2.66833417,6.08869739,0.20813576,0.00000000,1.54954501,5.03252857,0.09026147,0.76903158
-2.66233117,6.17020395,0.21137847,0.00000000,1.55769560,5.09342252,0.08750723,0.79272472
-2.65632816,6.25877458,0.21485450,0.00000000,1.56905011,5.15973524,0.08478323,0.81790617
-2.65032516,6.35376938,0.21850987,0.00000000,1.58346842,5.23102994,0.08214267,0.84432203
-2.64432216,6.45432398,0.22228899,0.00000000,1.60074131,5.30671747,0.07963206,0.87165177
-2.63831916,6.55933750,0.22613516,0.00000000,1.62058611,5.38604129,0.07729043,0.89951377
-2.63231616,6.66747701,0.22999112,0.00000000,1.64264659,5.46807494,0.07514886,0.92747434
-2.62631316,6.77719904,0.23380004,0.00000000,1.66649723,5.55173277,0.07323051,0.95506003
-2.62031016,6.88678794,0.23750658,0.00000000,1.69165225,5.63579356,0.07155093,0.98177280
-2.61430715,6.99440902,0.24105831,0.00000000,1.71757902,5.71893615,0.07011874,1.00710742
-2.60830415,7.09817395,0.24440719,0.00000000,1.74371540,5.79978481,0.06893658,1.03057036
-2.60230115,7.19621463,0.24751116,0.00000000,1.76949007,5.87696184,0.06800232,1.05169928
