energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-3.17858929,0.94846529,0.25123985,0.14423072,0.00114436,0.06963530,0.23469900,0.52916631,0.01180758,0.26187977
-3.17258629,0.98354248,0.24834790,0.14629975,0.00106787,0.07315482,0.24460159,0.55455424,0.01184568,0.27329883
-3.16658329,1.02228220,0.24808621,0.14980464,0.00103271,0.07691472,0.25477533,0.58034311,0.01206112,0.28568327
-3.16058029,1.06341095,0.25006428,0.15454246,0.00103949,0.08081431,0.26489416,0.60584320,0.01243810,0.29869745
-3.15457729,1.10567647,0.25389999,0.16031179,0.00108948,0.08475069,0.27464367,0.63038036,0.01296114,0.31201129
-3.14857429,1.14787883,0.25922743,0.16691708,0.00118464,0.08862153,0.28372857,0.65331374,0.01361529,0.32530861
-3.14257129,1.18889971,0.26570341,0.17417252,0.00132777,0.09232770,0.29187985,0.67405288,0.01438628,0.33829503
-3.13656828,1.22772894,0.27301254,0.18190522,0.00152248,0.09577603,0.29886123,0.69207363,0.01526059,0.35070513
-3.13056528,1.26348766,0.28087089,0.18995786,0.00177330,0.09888180,0.30447485,0.70693224,0.01622551,0.36230880
-3.12456228,1.29544736,0.28902833,0.19819065,0.00208564,0.10157107,0.30856591,0.71827732,0.01726904,0.37291643
-3.11855928,1.32304440,0.29726953,0.20648265,0.00246579,0.10378269,0.31102617,0.72585905,0.01837988,0.38238286
-3.11255628,1.34588939,0.30541387,0.21473246,0.00292086,0.10546995,0.31179620,0.72953542,0.01954727,0.39061002
-3.10655328,1.36377142,0.31331425,0.22285829,0.00345873,0.10660182,0.31086624,0.72927536,0.02076090,0.39754802
-3.10055028,1.37665698,0.32085512,0.23079746,0.00408790,0.10716362,0.30827569,0.72515852,0.02201076,0.40319481
-3.09454727,1.38468391,0.32794979,0.23850545,0.00481734,0.10715734,0.30411131,0.71737186,0.02328700,0.40759445
-3.08854427,1.38815062,0.33453733,0.24595455,0.00565628,0.10660130,0.29850415,0.70620331,0.02457984,0.41083399
-3.08254127,1.38750123,0.34057926,0.25313210,0.00661397,0.10552948,0.29162543,0.69203269,0.02587948,0.41303920
-3.07653827,1.38330746,0.34605615,0.26003869,0.00769936,0.10399029,0.28368146,0.67532045,0.02717606,0.41436939
-3.07053527,1.37624795,0.35096447,0.26668618,0.00892073,0.10204504,0.27490795,0.65659466,0.02845967,0.41501136
-3.06453227,1.36708594,0.35531369,0.27309565,0.01028533,0.09976606,0.26556384,0.63643691,0.02972039,0.41517293
-3.05852926,1.35664634,0.35912391,0.27929560,0.01179892,0.09723454,0.25592493,0.61546751,0.03094841,0.41507626
-3.05252626,1.34579280,0.36242389,0.28532015,0.01346532,0.09453833,0.24627759,0.59433082,0.03213416,0.41495107
-3.04652326,1.33540567,0.36524978,0.29120750,0.01528592,0.09176955,0.23691264,0.57368086,0.03326851,0.41502814
-3.04052026,1.32636143,0.36764419,0.29699858,0.01725926,0.08902227,0.22811974,0.55416797,0.03434295,0.41553320
-3.03451726,1.31951396,0.36965578,0.30273595,0.01938053,0.08639021,0.22018223,0.53642655,0.03534985,0.41668136
-3.02851426,1.31567799,0.37133913,0.30846277,0.02164128,0.08396458,0.21337267,0.52106421,0.03628260,0.41867214
-3.02251126,1.31561479,0.37275475,0.31422203,0.02402906,0.08183207,0.20794908,0.50865245,0.03713584,0.42168532
-3.01650825,1.32002010,0.37396904,0.32005576,0.02652723,0.08007303,0.20415174,0.49971881,0.03790561,0.42587745
-3.01050525,1.32951411,0.37505411,0.32600439,0.02911496,0.07875983,0.20220075,0.49474032,0.03858938,0.43137910
-3.00450225,1.34463330,0.37608723,0.33210597,0.03176727,0.07795542,0.20229401,0.49413826,0.03918616,0.43829287
-2.99849925,1.36582383,0.37714982,0.33839545,0.03445533,0.07771217,0.20460571,0.49827377,0.03969640,0.44669204
-2.99249625,1.39343623,0.37832597,0.34490386,0.03714689,0.07807083,0.20928512,0.50744431,0.04012190,0.45661987
-2.98649325,1.42772118,0.37970040,0.35165741,0.03980688,0.07905973,0.21645562,0.52188053,0.04046567,0.46808951
-2.98049025,1.46882611,0.38135594,0.35867663,0.04239827,0.08069421,0.22621380,0.54174356,0.04073170,0.48108437
-2.97448724,1.51679268,0.38337071,0.36597544,0.04488294,0.08297622,0.23862860,0.56712236,0.04092470,0.49555917
-2.96848424,1.57155501,0.38581499,0.37356036,0.04722277,0.08589422,0.25374044,0.59803125,0.04104986,0.51144132
-2.96248124,1.63293872,0.38874821,0.38142984,0.04938080,0.08942325,0.27156021,0.63440751,0.04111255,0.52863286
-2.95647824,1.70066106,0.39221608,0.38957380,0.05132240,0.09352528,0.29206828,0.67610917,0.04111815,0.54701280
-2.95047524,1.77433217,0.39624823,0.39797342,0.05301647,0.09814984,0.31521334,0.72291312,0.04107178,0.56643996
-2.94447224,1.85345773,0.40085654,0.40660129,0.05443653,0.10323497,0.34091140,0.77451380,0.04097820,0.58675604
-2.93846923,1.93744327,0.40603431,0.41542188,0.05556170,0.10870840,0.36904477,0.83052266,0.04084171,0.60778909
-2.93246623,2.02560020,0.41175647,0.42439235,0.05637756,0.11448904,0.39946130,0.89046871,0.04066614,0.62935727
-2.92646323,2.11715377,0.41798084,0.43346370,0.05687670,0.12048884,0.43197394,0.95380049,0.04045495,0.65127261
-2.92046023,2.21125286,0.42465047,0.44258221,0.05705913,0.12661471,0.46636078,1.01988955,0.04021125,0.67334494
-2.91445723,2.30698179,0.43169694,0.45169103,0.05693235,0.13277081,0.50236561,1.08803590,0.03993806,0.69538570
-2.90845423,2.40337373,0.43904447,0.46073190,0.05651113,0.13886092,0.53969922,1.15747536,0.03963841,0.71721148
-2.90245123,2.49942562,0.44661459,0.46964691,0.05581706,0.14479079,0.57804150,1.22738899,0.03931561,0.73864733
-2.89644822,2.59411434,0.45433109,0.47838012,0.05487777,0.15047061,0.61704443,1.29691457,0.03897335,0.75952955
-2.89044522,2.68641363,0.46212484,0.48687900,0.05372601,0.15581724,0.65633597,1.36516005,0.03861587,0.77970795
-2.88444222,2.77531137,0.46993827,0.49509555,0.05239846,0.16075633,0.69552491,1.43121858,0.03824807,0.79904751
-2.87843922,2.85982683,0.47772903,0.50298712,0.05093442,0.16522409,0.73420663,1.49418514,0.03787546,0.81742933
-2.87243622,2.93902736,0.48547266,0.51051679,0.04937445,0.16916871,0.77196971,1.55317396,0.03750416,0.83475100
-2.86643322,3.01204415,0.49316381,0.51765332,0.04775894,0.17255138,0.80840319,1.60733666,0.03714069,0.85092625
-2.86043022,3.07808657,0.50081623,0.52437076,0.04612678,0.17534678,0.84310446,1.65588027,0.03679181,0.86588403
-2.85442721,3.13645480,0.50846095,0.53064763,0.04451407,0.17754316,0.87568739,1.69808482,0.03646418,0.87956712
-2.84842421,3.18655040,0.51614326,0.53646582,0.04295302,0.17914185,0.90579061,1.73331971,0.03616401,0.89193033
-2.84242121,3.22788467,0.52391805,0.54180929,0.04147099,0.18015637,0.93308548,1.76105854,0.03589675,0.90293848
-2.83641821,3.26008446,0.53184429,0.54666260,0.04008983,0.18061109,0.95728362,1.78089163,0.03566662,0.91256422
-2.83041521,3.28289555,0.53997856,0.55100946,0.03882537,0.18053958,0.97814362,1.79253600,0.03547634,0.92078590
-2.82441221,3.29618345,0.54836829,0.55483133,0.03768725,0.17998265,0.99547655,1.79584226,0.03532677,0.92758555
-2.81840920,3.29993167,0.55704498,0.55810617,0.03667893,0.17898628,1.00915020,1.79079819,0.03521667,0.93294714
-2.81240620,3.29423769,0.56601800,0.56080750,0.03579798,0.17759943,1.01909161,1.77752891,0.03514256,0.93685519
-2.80640320,3.27930663,0.57526922,0.56290372,0.03503658,0.17587192,1.02528788,1.75629341,0.03509867,0.93929371
-2.80040020,3.25544308,0.58474905,0.56435787,0.03438217,0.17385244,1.02778513,1.72747769,0.03507701,0.94024571
-2.79439720,3.22304111,0.59437404,0.56512768,0.03381827,0.17158675,1.02668560,1.69158463,0.03506753,0.93969301
-2.78839420,3.18257303,0.60402631,0.56516617,0.03332543,0.16911615,1.02214292,1.64922087,0.03505845,0.93761662
-2.78239120,3.13457706,0.61355503,0.56442252,0.03288218,0.16647634,1.01435582,1.60108122,0.03503659,0.93399742
-2.77638819,3.07964437,0.62277964,0.56284335,0.03246603,0.16369664,1.00356051,1.54793098,0.03498789,0.92881719
-2.77038519,3.01840578,0.63149506,0.56037435,0.03205447,0.16079949,0.99002198,1.49058686,0.03489790,0.92205995
-2.76438219,2.95151857,0.63947835,0.55696206,0.03162585,0.15780052,0.97402470,1.42989703,0.03475234,0.91371342
-2.75837919,2.87965367,0.64649654,0.55255591,0.03116025,0.15470880,0.95586305,1.36672099,0.03453770,0.90377061
-2.75237619,2.80348354,0.65231539,0.54711031,0.03064011,0.15152748,0.93583195,1.30190982,0.03424171,0.89223136
-2.74637319,2.72367104,0.65670835,0.54058675,0.03005087,0.14825471,0.91421819,1.23628756,0.03385390,0.87910390
-2.74037019,2.64085945,0.65946548,0.53295579,0.02938130,0.14488474,0.89129259,1.17063394,0.03336595,0.86440618
-2.73436718,2.55566395,0.66040170,0.52419891,0.02862380,0.14140907,0.86730358,1.10566937,0.03277206,0.84816699
-2.72836418,2.46866442,0.65936402,0.51431006,0.02777447,0.13781783,0.84247231,1.04204214,0.03206918,0.83042686
-2.72236118,2.38039991,0.65623743,0.50329700,0.02683304,0.13410099,0.81698943,0.98031833,0.03125708,0.81123863
-2.71635818,2.29136453,0.65094908,0.49118210,0.02580269,0.13024955,0.79101362,0.92097464,0.03033838,0.79066770
-2.71035518,2.20200492,0.64347063,0.47800284,0.02468973,0.12625665,0.76467191,0.86439402,0.02931843,0.76879195
-2.70435218,2.11271905,0.63381881,0.46381185,0.02350319,0.12211840,0.73806151,0.81086420,0.02820507,0.74570134
-2.69834917,2.02385639,0.62205398,0.44867646,0.02225434,0.11783463,0.71125303,0.76057899,0.02700839,0.72149720
-2.69234617,1.93571917,0.60827720,0.43267781,0.02095618,0.11340929,0.68429484,0.71364210,0.02574028,0.69629122
-2.68634317,1.84856473,0.59262564,0.41590965,0.01962285,0.10885067,0.65721813,0.67007315,0.02441408,0.67020426
-2.68034017,1.76260863,0.57526704,0.39847660,0.01826914,0.10417141,0.63004245,0.62981571,0.02304410,0.64336489
-2.67433717,1.67802855,0.55639321,0.38049227,0.01690991,0.09938826,0.60278130,0.59274676,0.02164513,0.61590784
-2.66833417,1.59496864,0.53621322,0.36207709,0.01555968,0.09452166,0.57544750,0.55868739,0.02023207,0.58797233
-2.66233117,1.51354427,0.51494640,0.34335592,0.01423216,0.08959517,0.54805792,0.52741418,0.01881945,0.55970037
-2.65632816,1.43384697,0.49281575,0.32445575,0.01293990,0.08463481,0.52063757,0.49867093,0.01742104,0.53123506
-2.65032516,1.35594946,0.47004185,0.30550326,0.01169406,0.07966826,0.49322256,0.47218037,0.01604963,0.50271899
-2.64432216,1.27991063,0.44683754,0.28662259,0.01050416,0.07472411,0.46586213,0.44765534,0.01471664,0.47429266
-2.63831916,1.20578020,0.42340370,0.26793323,0.00937798,0.06983107,0.43861946,0.42480940,0.01343204,0.44609307
-2.63231616,1.13360321,0.39992598,0.24954817,0.00832153,0.06501721,0.41157150,0.40336629,0.01220419,0.41825253
-2.62631316,1.06342392,0.37657268,0.23157233,0.00733903,0.06030931,0.38480776,0.38306815,0.01103978,0.39089753
-2.62031016,0.99528928,0.35349372,0.21410130,0.00643302,0.05573231,0.35842828,0.36368243,0.00994385,0.36414791
-2.61430715,0.92925165,0.33082043,0.19722043,0.00560447,0.05130880,0.33254094,0.34500714,0.00891986,0.33811618
-2.60830415,0.86537101,0.30866630,0.18100428,0.00485294,0.04705873,0.30725829,0.32687462,0.00796978,0.31290701
-2.60230115,0.80371629,0.28712820,0.16551637,0.00417674,0.04299916,0.28269421,0.30915365,0.00709427,0.28861697
-2.59629815,0.74436610,0.26628819,0.15080929,0.00357318,0.03914416,0.25896039,0.29175014,0.00629279,0.26533445
-2.59029515,0.68740871,0.24621546,0.13692499,0.00303872,0.03550484,0.23616313,0.27460630,0.00556384,0.24313968
-2.58429215,0.63294134,0.22696843,0.12389547,0.00256920,0.03208942,0.21440031,0.25769875,0.00490514,0.22210496
-2.57828914,0.58106898,0.20859670,0.11174349,0.00216004,0.02890342,0.19375890,0.24103536,0.00431380,0.20229500
-2.57228614,0.53190267,0.19114291,0.10048355,0.00180638,0.02594989,0.17431297,0.22465142,0.00378651,0.18376738
-2.56628314,0.48555732,0.17464424,0.09012288,0.00150328,0.02322972,0.15612225,0.20860517,0.00331971,0.16657306
-2.56028014,0.44214944,0.15913361,0.08066253,0.00124581,0.02074189,0.13923142,0.19297288,0.00290974,0.15075691
-2.55427714,0.40179454,0.14464050,0.07209842,0.00102921,0.01848384,0.12366986,0.17784391,0.00255295,0.13635835
-2.54827414,0.36460457,0.13119151,0.06442236,0.00084892,0.01645171,0.10945202,0.16331573,0.00224585,0.12341185
-2.54227114,0.33068535,0.11881050,0.05762299,0.00070071,0.01464069,0.09657819,0.14948921,0.00198511,0.11194742
-2.53626813,0.30013411,0.10751856,0.05168662,0.00058068,0.01304522,0.08503577,0.13646432,0.00176768,0.10199098
-2.53026513,0.27303707,0.09733366,0.04659786,0.00048530,0.01165926,0.07480066,0.12433633,0.00159081,0.09356455
-2.52426213,0.24946727,0.08827028,0.04234019,0.00041142,0.01047642,0.06583897,0.11319252,0.00145203,0.08668632
-2.51825913,0.22948241,0.08033882,0.03889627,0.00035628,0.00949009,0.05810868,0.10310961,0.00134919,0.08137038
-2.51225613,0.21312288,0.07354501,0.03624813,0.00031745,0.00869358,0.05156143,0.09415171,0.00128042,0.07762628
-2.50625313,0.20040985,0.06788929,0.03437712,0.00029287,0.00808008,0.04614409,0.08636889,0.00124406,0.07545833
-2.50025013,0.19134339,0.06336626,0.03326378,0.00028077,0.00764272,0.04180024,0.07979635,0.00123867,0.07486458
-2.49424712,0.18590072,0.05996412,0.03288746,0.00027963,0.00737447,0.03847151,0.07445402,0.00126295,0.07583561
-2.48824412,0.18403444,0.05766425,0.03322593,0.00028818,0.00726812,0.03609861,0.07034658,0.00131564,0.07835315
-2.48224112,0.18567099,0.05644085,0.03425480,0.00030534,0.00731617,0.03462224,0.06746389,0.00139554,0.08238852
-2.47623812,0.19070928,0.05626074,0.03594696,0.00033018,0.00751070,0.03398378,0.06578170,0.00150137,0.08790108
-2.47023512,0.19901962,0.05708324,0.03827205,0.00036185,0.00784330,0.03412576,0.06526262,0.00163175,0.09483679
-2.46423212,0.21044317,0.05886034,0.04119591,0.00039963,0.00830493,0.03499229,0.06585732,0.00178514,0.10312691
-2.45822911,0.22479203,0.06153694,0.04468022,0.00044282,0.00888590,0.03652935,0.06750591,0.00195979,0.11268705
-2.45222611,0.24185014,0.06505140,0.04868231,0.00049074,0.00957577,0.03868506,0.07013959,0.00215374,0.12341676
-2.44622311,0.26137516,0.06933631,0.05315508,0.00054274,0.01036338,0.04140994,0.07368245,0.00236475,0.13519956
-2.44022011,0.28310147,0.07431948,0.05804730,0.00059814,0.01123691,0.04465730,0.07805347,0.00259035,0.14790376
-2.43421711,0.30674443,0.07992530,0.06330408,0.00065626,0.01218395,0.04838357,0.08316882,0.00282785,0.16138397
-2.42821411,0.33200574,0.08607624,0.06886767,0.00071639,0.01319172,0.05254882,0.08894425,0.00307436,0.17548338
-2.42221111,0.35858019,0.09269466,0.07467845,0.00077785,0.01424724,0.05711734,0.09529779,0.00332685,0.19003677
-2.41620810,0.38616321,0.09970480,0.08067625,0.00083991,0.01533764,0.06205821,0.10215257,0.00358223,0.20487419
-2.41020510,0.41445944,0.10703489,0.08680170,0.00090189,0.01645049,0.06734602,0.10943973,0.00383745,0.21982517
-2.40420210,0.44319165,0.11461928,0.09299780,0.00096315,0.01757413,0.07296141,0.11710143,0.00408953,0.23472332
-2.39819910,0.47210983,0.12240057,0.09921147,0.00102307,0.01869804,0.07889164,0.12509378,0.00433577,0.24941102
-2.39219610,0.50099992,0.13033155,0.10539491,0.00108115,0.01981324,0.08513094,0.13338960,0.00457375,0.26374411
-2.38619310,0.52969172,0.13837687,0.11150699,0.00113696,0.02091260,0.09168065,0.14198089,0.00480149,0.27759613
-2.38019010,0.55806551,0.14651433,0.11751416,0.00119021,0.02199117,0.09854908,0.15088096,0.00501755,0.29086205
-2.37418709,0.58605700,0.15473568,0.12339113,0.00124073,0.02304641,0.10575103,0.16012594,0.00522105,0.30346114
-2.36818409,0.61366018,0.16304691,0.12912109,0.00128851,0.02407840,0.11330696,0.16977567,0.00541180,0.31533879
-2.36218109,0.64092779,0.17146789,0.13469551,0.00133369,0.02508988,0.12124183,0.17991387,0.00559028,0.32646728
-2.35617809,0.66796935,0.18003140,0.14011343,0.00137658,0.02608627,0.12958351,0.19064746,0.00575770,0.33684519
-2.35017509,0.69494675,0.18878152,0.14538034,0.00141765,0.02707559,0.13836109,0.20210504,0.00591595,0.34649575
-2.34417209,0.72206734,0.19777155,0.15050671,0.00145749,0.02806821,0.14760274,0.21443447,0.00606756,0.35546399
-2.33816908,0.74957518,0.20706133,0.15550617,0.00149685,0.02907666,0.15733372,0.22779971,0.00621564,0.36381294
-2.33216608,0.77774042,0.21671437,0.16039355,0.00153659,0.03011520,0.16757424,0.24237677,0.00636379,0.37161913
-2.32616308,0.80684769,0.22679460,0.16518286,0.00157767,0.03119947,0.17833753,0.25834910,0.00651595,0.37896768
-2.32016008,0.83718392,0.23736327,0.16988533,0.00162108,0.03234609,0.18962824,0.27590242,0.00667629,0.38594715
-2.31415708,0.86902613,0.24847576,0.17450772,0.00166789,0.03357217,0.20144115,0.29521917,0.00684906,0.39264473
-2.30815408,0.90263006,0.26017883,0.17905093,0.00171918,0.03489491,0.21376051,0.31647284,0.00703842,0.39914184
-2.30215108,0.93821988,0.27250824,0.18350911,0.00177600,0.03633123,0.22655987,0.33982219,0.00724832,0.40551048
-2.29614807,0.97597974,0.28548681,0.18786928,0.00183941,0.03789741,0.23980256,0.36540578,0.00748232,0.41181069
-2.29014507,1.01604736,0.29912328,0.19211148,0.00191040,0.03960881,0.25344287,0.39333681,0.00774346,0.41808901
-2.28414207,1.05850993,0.31341165,0.19620958,0.00198993,0.04147967,0.26742773,0.42369853,0.00803418,0.42437819
-2.27813907,1.10340243,0.32833133,0.20013254,0.00207889,0.04352293,0.28169888,0.45654035,0.00835618,0.43069809
-2.27213607,1.15070825,0.34384786,0.20384611,0.00217815,0.04575018,0.29619549,0.49187483,0.00871037,0.43705757
-2.26613307,1.20036200,0.35991419,0.20731495,0.00228851,0.04817161,0.31085690,0.52967550,0.00909686,0.44345726
-2.26013007,1.25225398,0.37647249,0.21050484,0.00241078,0.05079601,0.32562544,0.56987579,0.00951490,0.44989289
-2.25412706,1.30623607,0.39345620,0.21338501,0.00254573,0.05363080,0.34044908,0.61236887,0.00996295,0.45635898
-2.24812406,1.36212848,0.41079238,0.21593027,0.00269419,0.05668205,0.35528370,0.65700852,0.01043871,0.46285245
-2.24212106,1.41972675,0.42840402,0.21812296,0.00285699,0.05995449,0.37009484,0.70361090,0.01093918,0.46937593
-2.23611806,1.47880851,0.44621228,0.21995441,0.00303503,0.06345141,0.38485883,0.75195717,0.01146081,0.47594042
-2.23011506,1.53913958,0.46413844,0.22142588,0.00322930,0.06717464,0.39956300,0.80179671,0.01199956,0.48256711
-2.22411206,1.60047881,0.48210553,0.22254902,0.00344088,0.07112428,0.41420518,0.85285091,0.01255110,0.48928809
-2.21810905,1.66258148,0.50003945,0.22334549,0.00367090,0.07529852,0.42879227,0.90481721,0.01311086,0.49614596
-2.21210605,1.72520091,0.51786953,0.22384618,0.00392063,0.07969325,0.44333796,0.95737322,0.01367426,0.50319226
-2.20610305,1.78808824,0.53552854,0.22408966,0.00419136,0.08430166,0.45785973,1.01018082,0.01423679,0.51048470
-2.20010005,1.85099040,0.55295215,0.22412022,0.00448443,0.08911375,0.47237536,1.06288984,0.01479414,0.51808353
-2.19409705,1.91364645,0.57007774,0.22398552,0.00480114,0.09411585,0.48689884,1.11514140,0.01534231,0.52604705
-2.18809405,1.97578252,0.58684286,0.22373396,0.00514273,0.09929004,0.50143629,1.16657064,0.01587765,0.53442658
-2.18209105,2.03710586,0.60318325,0.22341192,0.00551026,0.10461368,0.51598179,1.21680889,0.01639697,0.54326126
-2.17608804,2.09729839,0.61903067,0.22306116,0.00590456,0.11005894,0.53051353,1.26548528,0.01689751,0.55257290
-2.17008504,2.15601046,0.63431061,0.22271629,0.00632610,0.11559247,0.54499048,1.31222786,0.01737697,0.56236127
-2.16408204,2.21285527,0.64894017,0.22240266,0.00677491,0.12117512,0.55934979,1.35666444,0.01783347,0.57259995
-2.15807904,2.26740471,0.66282614,0.22213469,0.00725047,0.12676198,0.57350507,1.39842331,0.01826546,0.58323330
-2.15207604,2.31918712,0.67586366,0.22191479,0.00775158,0.13230248,0.58734575,1.43713425,0.01867172,0.59417444
-2.14607304,2.36768755,0.68793540,0.22173279,0.00827632,0.13774083,0.60073757,1.47242983,0.01905127,0.60530462
-2.14007004,2.41235084,0.69891158,0.22156609,0.00882192,0.14301662,0.61352421,1.50394770,0.01940327,0.61647389
-2.13406703,2.45258795,0.70865087,0.22138044,0.00938474,0.14806577,0.62553015,1.53133362,0.01972701,0.62750324
-2.12806403,2.48778539,0.71700221,0.22113122,0.00996023,0.15282162,0.63656450,1.55424589,0.02002187,0.63818811
-2.12206103,2.51731805,0.72380763,0.22076536,0.01054290,0.15721635,0.64642591,1.57236096,0.02028731,0.64830305
-2.11605803,2.54056472,0.72890597,0.22022355,0.01112640,0.16118253,0.65490814,1.58538032,0.02052295,0.65760754
-2.11005503,2.55692626,0.73213745,0.21944291,0.01170360,0.16465482,0.66180627,1.59303857,0.02072860,0.66585263
-2.10405203,2.56584545,0.73334886,0.21835973,0.01226664,0.16757181,0.66692319,1.59511238,0.02090443,0.67278826
-2.09804902,2.56682794,0.73239927,0.21691236,0.01280714,0.16987780,0.67007621,1.59143002,0.02105110,0.67817079
-2.09204602,2.55946325,0.72916593,0.21504398,0.01331637,0.17152467,0.67110346,1.58188099,0.02117000,0.68177075
-2.08604302,2.54344497,0.72355009,0.21270519,0.01378546,0.17247349,0.66986979,1.56642513,0.02126342,0.68338026
-2.08004002,2.51858906,0.71548252,0.20985640,0.01420561,0.17269604,0.66627212,1.54510088,0.02133481,0.68281997
-2.07403702,2.48484931,0.70492837,0.20646966,0.01456842,0.17217606,0.66024380,1.51803183,0.02138899,0.67994529
-2.06803402,2.44232911,0.69189113,0.20253019,0.01486607,0.17091013,0.65175795,1.48543129,0.02143232,0.67465157
-2.06203102,2.39128880,0.67641547,0.19803731,0.01509159,0.16890827,0.64082966,1.44760423,0.02147288,0.66687820
-2.05602801,2.33214796,0.65858878,0.19300487,0.01523914,0.16619410,0.62751685,1.40494641,0.02152051,0.65661135
-2.05002501,2.26548250,0.63854130,0.18746108,0.01530415,0.16280457,0.61191988,1.35794039,0.02158680,0.64388531
-2.04402201,2.19201620,0.61644468,0.18144787,0.01528356,0.15878928,0.59417991,1.30714840,0.02168501,0.62878235
-2.03801901,2.11260707,0.59250926,0.17501969,0.01517590,0.15420944,0.57447596,1.25320222,0.02182983,0.61143121
-2.03201601,2.02822884,0.56697978,0.16824196,0.01498137,0.14913637,0.55302091,1.19679030,0.02203705,0.59200409
-2.02601301,1.93994813,0.54013004,0.16118901,0.01470188,0.14364977,0.53005649,1.13864256,0.02232311,0.57071241
-2.02001001,1.84889825,0.51225646,0.15394186,0.01434101,0.13783560,0.50584755,1.07951339,0.02270455,0.54780134
-2.01400700,1.75625050,0.48367101,0.14658574,0.01390390,0.13178392,0.48067561,1.02016355,0.02319733,0.52354346
-2.00800400,1.66318405,0.45469355,0.13920745,0.01339713,0.12558641,0.45483215,0.96134155,0.02381618,0.49823159
-2.00200100,1.57085560,0.42564414,0.13189280,0.01282849,0.11933406,0.42861163,0.90376536,0.02457377,0.47217116
-1.99599800,1.48036983,0.39683541,0.12472406,0.01220679,0.11311476,0.40230470,0.84810506,0.02547996,0.44567234
-1.98999500,1.39275186,0.36856543,0.11777763,0.01154159,0.10701106,0.37619160,0.79496712,0.02654107,0.41904218
-1.98399200,1.30892268,0.34111122,0.11112187,0.01084293,0.10109819,0.35053613,0.74488087,0.02775918,0.39257710
-1.97798899,1.22967829,0.31472312,0.10481537,0.01012102,0.09544226,0.32558022,0.69828769,0.02913156,0.36655588
-1.97198599,1.15567349,0.28962028,0.09890548,0.00938603,0.09009890,0.30153945,0.65553315,0.03065023,0.34123349
-1.96598299,1.08741049,0.26598727,0.09342735,0.00864776,0.08511221,0.27859941,0.61686244,0.03230174,0.31683591
-1.95997999,1.02523299,0.24397190,0.08840333,0.00791545,0.08051413,0.25691314,0.58241903,0.03406704,0.29355602
-1.95397699,0.96932542,0.22368422,0.08384291,0.00719760,0.07632425,0.23659967,0.55224664,0.03592174,0.27155082
-1.94797399,0.91971746,0.20519672,0.07974304,0.00650175,0.07255002,0.21774363,0.52629414,0.03783644,0.25093990
-1.94197099,0.87629341,0.18854554,0.07608890,0.00583441,0.06918737,0.20039587,0.50442331,0.03977738,0.23180523
-1.93596798,0.83880577,0.17373263,0.07285508,0.00520097,0.06622167,0.18457508,0.48641875,0.04170728,0.21419222
-1.92996498,0.80689250,0.16072859,0.07000704,0.00460568,0.06362901,0.17027028,0.47199977,0.04358637,0.19811185
-1.92396198,0.78009702,0.14947616,0.06750285,0.00405162,0.06137774,0.15744394,0.46083356,0.04537357,0.18354390
-1.91795898,0.75789020,0.13989411,0.06529517,0.00354082,0.05943018,0.14603581,0.45254904,0.04702773,0.17044091
-1.91195598,0.73969322,0.13188127,0.06333321,0.00307424,0.05774441,0.13596698,0.44675103,0.04850904,0.15873281
-1.90595298,0.72490067,0.12532072,0.06156486,0.00265194,0.05627617,0.12714428,0.44303409,0.04978029,0.14833194
-1.89994997,0.71290274,0.12008378,0.05993866,0.00227317,0.05498059,0.11946466,0.44099557,0.05080815,0.13913820
-1.89394697,0.70310590,0.11603391,0.05840567,0.00193650,0.05381396,0.11281950,0.44024748,0.05156431,0.13104420
-1.88794397,0.69495136,0.11303019,0.05692111,0.00163996,0.05273518,0.10709859,0.44042689,0.05202646,0.12394017
-1.88194097,0.68793076,0.11093053,0.05544574,0.00138115,0.05170711,0.10219383,0.44120457,0.05217899,0.11771842
-1.87593797,0.68159879,0.10959442,0.05394700,0.00115738,0.05069760,0.09800235,0.44229171,0.05201355,0.11227728
-1.86993497,0.67558234,0.10888534,0.05239969,0.00096581,0.04968024,0.09442916,0.44344481,0.05152920,0.10752433
-1.86393197,0.66958644,0.10867270,0.05078641,0.00080351,0.04863486,0.09138922,0.44446854,0.05073241,0.10337897
-1.85792896,0.66339678,0.10883346,0.04909762,0.00066756,0.04754768,0.08880883,0.44521687,0.04963672,0.09977413
-1.85192596,0.65687919,0.10925341,0.04733139,0.00055515,0.04641131,0.08662655,0.44559255,0.04826216,0.09665727
-1.84592296,0.64997636,0.10982819,0.04549285,0.00046360,0.04522433,0.08479345,0.44554519,0.04663444,0.09399062
-1.83991996,0.64270224,0.11046401,0.04359341,0.00039042,0.04399085,0.08327295,0.44506810,0.04478404,0.09175071
-1.83391696,0.63513453,0.11107826,0.04164975,0.00033334,0.04271979,0.08204017,0.44419429,0.04274505,0.08992733
-1.82791396,0.62740572,0.11159986,0.03968276,0.00029032,0.04142406,0.08108087,0.44299173,0.04055406,0.08852194
-1.82191096,0.61969329,0.11196955,0.03771634,0.00025955,0.04011964,0.08039017,0.44155827,0.03824891,0.08754567
-1.81590795,0.61220929,0.11213995,0.03577616,0.00023944,0.03882475,0.07997094,0.44001622,0.03586760,0.08701699
