energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.17258629,5.49254230,0.05629999,0.61716657,0.25969487,0.14965249,3.25611866,2.77212256,1.25544346
-3.16658329,5.59026104,0.05734155,0.62744431,0.26667110,0.14977605,3.31213551,2.82120572,1.28485103
-3.16058029,5.67400452,0.05817542,0.63586383,0.27274375,0.14939377,3.36030596,2.86205290,1.31124334
-3.15457729,5.74227770,0.05878897,0.64227861,0.27783289,0.14850744,3.39974693,2.89384684,1.33421848
-3.14857429,5.79375976,0.05917185,0.64657096,0.28187153,0.14712571,3.42967086,2.91587864,1.35340626
-3.14257129,5.82733980,0.05931637,0.64865454,0.28480646,0.14526378,3.44940806,2.92756953,1.36847757
-3.13656828,5.84215066,0.05921772,0.64847640,0.28659897,0.14294314,3.45842808,2.92849083,1.37915375
-3.13056528,5.83759932,0.05887431,0.64601836,0.28722521,0.14019097,3.45635910,2.91838120,1.38521570
-3.12456228,5.81339260,0.05828797,0.64129773,0.28667638,0.13703970,3.44300423,2.89716035,1.38651238
-3.11855928,5.76955660,0.05746415,0.63436730,0.28495875,0.13352636,3.41835412,2.86493832,1.38296828
-3.11255628,5.70644908,0.05641204,0.62531457,0.28209341,0.12969187,3.38259500,2.82201982,1.37458950
-3.10655328,5.62476382,0.05514461,0.61426019,0.27811587,0.12558044,3.33611178,2.76890322,1.36146816
-3.10055028,5.52552656,0.05367862,0.60135580,0.27307550,0.12123878,3.27948582,2.70627408,1.34378483
-3.09454727,5.41008231,0.05203445,0.58678106,0.26703480,0.11671543,3.21348736,2.63499337,1.32180876
-3.08854427,5.28007422,0.05023594,0.57074026,0.26006845,0.11206000,3.13906270,2.55608053,1.29589584
-3.08254127,5.13741448,0.04831007,0.55345826,0.25226226,0.10732256,3.05731645,2.47069220,1.26648422
-3.07653827,4.98424794,0.04628659,0.53517626,0.24371196,0.10255286,2.96948940,2.38009697,1.23408753
-3.07053527,4.82290945,0.04419757,0.51614706,0.23452177,0.09779978,2.87693257,2.28564739,1.19928596
-3.06453227,4.65587610,0.04207685,0.49663037,0.22480287,0.09311062,2.78107828,2.18874977,1.16271523
-3.05852926,4.48571559,0.03995951,0.47688788,0.21467170,0.08853055,2.68340899,2.09083306,1.12505384
-3.05252626,4.31503208,0.03788123,0.45717854,0.20424812,0.08410204,2.58542482,1.99331756,1.08700875
-3.04652326,4.14641094,0.03587762,0.43775385,0.19365351,0.07986431,2.48861063,1.89758446,1.04930007
-3.04052026,3.98236379,0.03398359,0.41885346,0.18300873,0.07585286,2.39440344,1.80494703,1.01264486
-3.03451726,3.82527511,0.03223270,0.40070104,0.17243209,0.07209897,2.30416110,1.71662409,0.97774073
-3.02851426,3.67735160,0.03065649,0.38350057,0.16203732,0.06862936,2.21913281,1.63371646,0.94524949
-3.02251126,3.54057555,0.02928384,0.36743299,0.15193159,0.06546575,2.14043235,1.55718671,0.91578126
-3.01650825,3.41666312,0.02814041,0.35265342,0.14221368,0.06262464,2.06901435,1.48784267,0.88987959
-3.01050525,3.30702848,0.02724806,0.33928876,0.13297224,0.06011704,2.00565437,1.42632473,0.86800779
-3.00450225,3.21275452,0.02662438,0.32743603,0.12428435,0.05794832,1.95093294,1.37309716,0.85053699
-2.99849925,3.13457082,0.02628221,0.31716108,0.11621424,0.05611818,1.90522412,1.32844330,0.83773614
-2.99249625,3.07283932,0.02622933,0.30849809,0.10881241,0.05462060,1.86868869,1.29246476,0.82976432
-2.98649325,3.02754822,0.02646810,0.30144951,0.10211501,0.05344403,1.84127213,1.26508418,0.82666556
-2.98049025,2.99831419,0.02699533,0.29598674,0.09614353,0.05257155,1.82270763,1.24605177,0.82836647
-2.97448724,2.98439322,0.02780212,0.29205141,0.09090490,0.05198123,1.81252395,1.23495515,0.83467669
-2.96848424,2.98469991,0.02887396,0.28955727,0.08639188,0.05164650,1.81005826,1.23123244,0.84529242
-2.96248124,2.99783525,0.03019080,0.28839272,0.08258381,0.05153671,1.81447358,1.23418832,0.85980296
-2.95647824,3.02212237,0.03172736,0.28842393,0.07944765,0.05161771,1.82478074,1.24301293,0.87770027
-2.95047524,3.05564978,0.03345356,0.28949850,0.07693929,0.05185255,1.83986445,1.25680317,0.89839145
-2.94447224,3.09632138,0.03533504,0.29144972,0.07500510,0.05220225,1.85851280,1.27458623,0.92121384
-2.93846923,3.14191223,0.03733390,0.29410117,0.07358369,0.05262665,1.87944990,1.29534489,0.94545262
-2.93246623,3.19012876,0.03940950,0.29727177,0.07260779,0.05308527,1.90137061,1.31804421,0.97036027
-2.92646323,3.23867210,0.04151944,0.30078103,0.07200623,0.05353820,1.92297668,1.34165900,0.99517764
-2.92046023,3.28530279,0.04362058,0.30445453,0.07170599,0.05394703,1.94301324,1.36520154,1.01915582
-2.91445723,3.32790495,0.04567017,0.30812923,0.07163419,0.05427575,1.96030470,1.38774880,1.04157830
-2.90845423,3.36454805,0.04762698,0.31165885,0.07172009,0.05449152,1.97378884,1.40846845,1.06178268
-2.90245123,3.39354427,0.04945248,0.31491868,0.07189689,0.05456555,1.98254805,1.42664291,1.07918106
-2.89644822,3.41349921,0.05111189,0.31781008,0.07210338,0.05447365,1.98583662,1.44169049,1.09327858
-2.89044522,3.42335446,0.05257520,0.32026426,0.07228546,0.05419688,1.98310313,1.45318305,1.10368910
-2.88444222,3.42241997,0.05381808,0.32224520,0.07239728,0.05372187,1.97400701,1.46085930,1.11014769
-2.87843922,3.41039514,0.05482251,0.32375173,0.07240214,0.05304113,1.95842865,1.46463327,1.11251912
-2.87243622,3.38737756,0.05557733,0.32481846,0.07227311,0.05215307,1.93647251,1.46459742,1.11080212
-2.86643322,3.35385881,0.05607846,0.32551569,0.07199327,0.05106195,1.90846317,1.46102016,1.10512909
-2.86043022,3.31070748,0.05632891,0.32594809,0.07155561,0.04977753,1.87493427,1.45433776,1.09576126
-2.85442721,3.25913986,0.05633854,0.32625235,0.07096261,0.04831469,1.83661076,1.44514076,1.08307943
-2.84842421,3.20067929,0.05612360,0.32659371,0.07022552,0.04669279,1.79438506,1.43415541,1.06757059
-2.84242121,3.13710583,0.05570593,0.32716162,0.06936334,0.04493496,1.74928807,1.42222069,1.04981108
-2.83641821,3.07039818,0.05511213,0.32816454,0.06840153,0.04306729,1.70245614,1.41026174,1.03044684
-2.83041521,3.00267011,0.05437242,0.32982422,0.06737064,0.04111794,1.65509517,1.39926079,1.01017167
-2.82441221,2.93610395,0.05351947,0.33236964,0.06630468,0.03911621,1.60844344,1.39022665,0.98970438
-2.81840920,2.87288383,0.05258716,0.33603067,0.06523952,0.03709168,1.56373431,1.38416393,0.96976580
-2.81240620,2.81513110,0.05160937,0.34103202,0.06421127,0.03507329,1.52216044,1.38204317,0.95105661
-2.80640320,2.76484451,0.05061872,0.34758737,0.06325475,0.03308862,1.48484064,1.38477300,0.93423683
-2.80040020,2.72384723,0.04964555,0.35589408,0.06240206,0.03116315,1.45279059,1.39317533,0.91990781
-2.79439720,2.69374235,0.04871694,0.36612861,0.06168141,0.02931973,1.42689829,1.40796430,0.90859737
-2.78839420,2.67587829,0.04785603,0.37844267,0.06111611,0.02757821,1.40790495,1.42972968,0.90074845
-2.78239120,2.67132471,0.04708144,0.39296027,0.06072393,0.02595507,1.39639172,1.45892505,0.89671169
-2.77638819,2.68085926,0.04640701,0.40977569,0.06051661,0.02446343,1.39277231,1.49586082,0.89674184
-2.77038519,2.70496465,0.04584172,0.42895224,0.06049984,0.02311296,1.39729147,1.54070196,0.90099794
-2.76438219,2.74383540,0.04538989,0.45052173,0.06067339,0.02191010,1.41002873,1.59347006,0.90954694
-2.75837919,2.79739283,0.04505157,0.47448462,0.06103155,0.02085829,1.43090698,1.65404919,0.92237012
-2.75237619,2.86530684,0.04482303,0.50081058,0.06156378,0.01995830,1.45970490,1.72219467,0.93937192
-2.74637319,2.94702269,0.04469755,0.52943931,0.06225561,0.01920867,1.49607247,1.79754418,0.96039027
-2.74037019,3.04179072,0.04466613,0.56028151,0.06308951,0.01860609,1.53954850,1.87963005,0.98520776
-2.73436718,3.14869741,0.04471841,0.59321969,0.06404602,0.01814585,1.58957918,1.96789216,1.01356296
-2.72836418,3.26669581,0.04484346,0.62810894,0.06510474,0.01782225,1.64553685,2.06169046,1.04516123
-2.72236118,3.39463411,0.04503063,0.66477729,0.06624533,0.01762901,1.70673805,2.16031671,1.07968443
-2.71635818,3.53128100,0.04527024,0.70302597,0.06744840,0.01755952,1.77246030,2.26300477,1.11679916
-2.71035518,3.67534731,0.04555423,0.74262921,0.06869630,0.01760716,1.84195700,2.36893935,1.15616329
-2.70435218,3.82550336,0.04587653,0.78333413,0.06997368,0.01776545,1.91447031,2.47726314,1.19743074
-2.69834917,3.98039239,0.04623343,0.82486046,0.07126784,0.01802813,1.98924173,2.58708239,1.24025446
-2.69234617,4.13864028,0.04662365,0.86690063,0.07256898,0.01838924,2.06552062,2.69747149,1.28428809
-2.68634317,4.29886265,0.04704826,0.90912023,0.07387012,0.01884308,2.14257081,2.80747691,1.32918643
-2.68034017,4.45967015,0.04751044,0.95115919,0.07516695,0.01938409,2.21967579,2.91612111,1.37460539
-2.67433717,4.61967334,0.04801511,0.99263396,0.07645743,0.02000679,2.29614274,3.02240724,1.42020173
-2.66833417,4.77748826,0.04856837,1.03314084,0.07774132,0.02070565,2.37130617,3.12532509,1.46563334
-2.66233117,4.93174397,0.04917692,1.07226059,0.07901966,0.02147488,2.44453147,3.22385907,1.51056026
-2.65632816,5.08109294,0.04984742,1.10956450,0.08029411,0.02230840,2.51521889,3.31699851,1.55464702
-2.65032516,5.22422505,0.05058573,1.14462186,0.08156645,0.02319968,2.58280835,3.40375067,1.59756648
-2.64432216,5.35988553,0.05139635,1.17700873,0.08283800,0.02414170,2.64678527,3.48315650,1.63900520
-2.63831916,5.48689674,0.05228182,1.20631782,0.08410923,0.02512694,2.70668742,3.55430893,1.67867042
-2.63231616,5.60418335,0.05324220,1.23216916,0.08537945,0.02614741,2.76211288,3.61637336,1.71629825
-2.62631316,5.71080005,0.05427479,1.25422120,0.08664663,0.02719475,2.81272869,3.66860950,1.75166284
-2.62031016,5.80596043,0.05537396,1.27218183,0.08790745,0.02826038,2.85827981,3.71039400,1.78458585
-2.61430715,5.88906556,0.05653109,1.28581880,0.08915737,0.02933567,2.89859795,3.74124250,1.81494568
-2.60830415,5.95973045,0.05773480,1.29496911,0.09039099,0.03041215,2.93360947,3.76083018,1.84268576
-2.60230115,6.01780657,0.05897130,1.29954663,0.09160240,0.03148179,2.96334183,3.76900953,1.86782122
-2.59629815,6.06339855,0.06022484,1.29954772,0.09278562,0.03253718,2.98792774,3.76582427,1.89044313
-2.59029515,6.09687354,0.06147839,1.29505427,0.09393517,0.03357182,3.00760648,3.75151819,1.91072008
-2.58429215,6.11886166,0.06271431,1.28623393,0.09504649,0.03458027,3.02272179,3.72653835,1.92889623
-2.57828914,6.13024677,0.06391518,1.27333735,0.09611644,0.03555836,3.03371597,3.69153160,1.94528596
-2.57228614,6.13214691,0.06506445,1.25669245,0.09714361,0.03650322,3.04111989,3.64733450,1.96026483
-2.56628314,6.12588452,0.06614727,1.23669571,0.09812854,0.03741339,3.04553907,3.59495622,1.97425703
-2.56028014,6.11294711,0.06715104,1.21380100,0.09907382,0.03828871,3.04763584,3.53555508,1.98771976
-2.55427714,6.09493941,0.06806592,1.18850614,0.09998396,0.03913024,3.04810827,3.47040913,2.00112497
-2.54827414,6.07352884,0.06888514,1.16133786,0.10086515,0.03994007,3.04766639,3.40088186,2.01493937
-2.54227114,6.05038639,0.06960517,1.13283577,0.10172486,0.04072106,3.04700664,3.32838428,2.02960335
-2.53626813,6.02712540,0.07022560,1.10353613,0.10257122,0.04147649,3.04678558,3.25433486,2.04550997
-2.53026513,6.00524100,0.07074896,1.07395594,0.10341245,0.04220979,3.04759407,3.18011882,2.06298495
-2.52426213,5.98605289,0.07118019,1.04457831,0.10425611,0.04292412,3.04993290,3.10704871,2.08226859
-2.51825913,5.97065443,0.07152614,1.01583965,0.10510837,0.04362202,3.05419137,3.03632770,2.10350071
-2.51225613,5.95987023,0.07179482,0.98811922,0.10597337,0.04430510,3.06062958,2.96901732,2.12670921
-2.50625313,5.95422472,0.07199466,0.96173157,0.10685258,0.04497377,3.06936568,2.90601104,2.15180306
-2.50025013,5.95392317,0.07213370,0.93692218,0.10774435,0.04562697,3.08036853,2.84801476,2.17857020
-2.49424712,5.95884636,0.07221892,0.91386634,0.10864363,0.04626212,3.09345668,2.79553510,2.20668042
-2.48824412,5.96855940,0.07225552,0.89267135,0.10954183,0.04687503,3.10830349,2.74887599,2.23569342
-2.48224112,5.98233447,0.07224647,0.87338177,0.11042694,0.04746005,3.12444873,2.70814353,2.26507175
-2.47623812,5.99918672,0.07219212,0.85598743,0.11128383,0.04801017,3.14131602,2.67325897,2.29419822
-2.47023512,6.01792178,0.07209014,0.84043363,0.11209474,0.04851738,3.15823571,2.64397898,2.32239712
-2.46423212,6.03719302,0.07193553,0.82663297,0.11283999,0.04897302,3.17447220,2.61992228,2.34895857
-2.45822911,6.05556596,0.07172097,0.81447819,0.11349878,0.04936823,3.18925478,2.60060135,2.37316493
-2.45222611,6.07158727,0.07143727,0.80385514,0.11405014,0.04969447,3.20181056,2.58545750,2.39431841
-2.44622311,6.08385517,0.07107406,0.79465541,0.11447385,0.04994403,3.21139835,2.57389793,2.41176872
-2.44022011,6.09108854,0.07062059,0.78678768,0.11475153,0.05011060,3.21734207,2.56533274,2.42493987
-2.43421711,6.09219153,0.07006662,0.78018747,0.11486747,0.05018978,3.21906232,2.55921041,2.43335491
-2.42821411,6.08631128,0.06940333,0.77482451,0.11480956,0.05017952,3.21610498,2.55505004,2.43665787
-2.42221111,6.07288619,0.06862427,0.77070771,0.11456995,0.05008052,3.20816550,2.55246903,2.43463203
-2.41620810,6.05168290,0.06772616,0.76788716,0.11414564,0.04989655,3.19510825,2.55120496,2.42721374
-2.41020510,6.02282060,0.06670966,0.76645345,0.11353880,0.04963457,3.17697997,2.55113091,2.41450141
-2.40420210,5.98678170,0.06557994,0.76653415,0.11275691,0.04930484,3.15401684,2.55226362,2.39675918
-2.39819910,5.94440848,0.06434702,0.76828783,0.11181269,0.04892081,3.12664497,2.55476439,2.37441515
-2.39219610,5.89688601,0.06302598,0.77189598,0.11072381,0.04849891,3.09547430,2.55893281,2.34805405
-2.38619310,5.84571188,0.06163690,0.77755327,0.10951236,0.04805822,3.06128592,2.56519384,2.31840463
-2.38019010,5.79265391,0.06020453,0.78545672,0.10820421,0.04762000,3.02501337,2.57407892,2.28632192
-2.37418709,5.73969749,0.05875786,0.79579429,0.10682817,0.04720716,2.98771840,2.58620223,2.25276494
-2.36818409,5.68898411,0.05732933,0.80873368,0.10541506,0.04684358,2.95056196,2.60223309,2.21877038
-2.36218109,5.64274345,0.05595405,0.82441159,0.10399668,0.04655344,2.91477125,2.62286578,2.18542307
-2.35617809,5.60322103,0.05466871,0.84292429,0.10260477,0.04636045,2.88160382,2.64878826,2.15382396
-2.35017509,5.57260387,0.05351052,0.86431962,0.10127000,0.04628712,2.85230966,2.68065072,2.12505667
-2.34417209,5.55294654,0.05251601,0.88859098,0.10002095,0.04635402,2.82809260,2.71903554,2.10015354
-2.33816908,5.54609976,0.05171987,0.91567341,0.09888321,0.04657908,2.81007190,2.76442942,2.08006218
-2.33216608,5.55364394,0.05115376,0.94544180,0.09787864,0.04697691,2.79924526,2.81719886,2.06561375
-2.32616308,5.57682953,0.05084522,0.97771145,0.09702469,0.04755831,2.79645445,2.87756955,2.05749383
-2.32016008,5.61652618,0.05081668,1.01224060,0.09633400,0.04832975,2.80235448,2.94561037,2.05621703
-2.31415708,5.67318236,0.05108460,1.04873482,0.09581408,0.04929303,2.81738748,3.02122224,2.06210618
-2.30815408,5.74679656,0.05165874,1.08685313,0.09546726,0.05044510,2.84176202,3.10413204,2.07527703
-2.30215108,5.83690149,0.05254170,1.12621522,0.09529079,0.05177791,2.87543896,3.19389169,2.09562902
-2.29614807,5.94256165,0.05372854,1.16640971,0.09527713,0.05327850,2.91812414,3.28988204,2.12284264
-2.29014507,6.06238482,0.05520675,1.20700290,0.09541440,0.05492913,2.96926872,3.39132148,2.15638380
-2.28414207,6.19454746,0.05695638,1.24754773,0.09568700,0.05670764,3.02807720,3.49727876,2.19551507
-2.27813907,6.33683340,0.05895034,1.28759272,0.09607630,0.05858788,3.09352328,3.60668968,2.23931382
-2.27213607,6.48668525,0.06115504,1.32669037,0.09656149,0.06054023,3.16437333,3.71837703,2.28669669
-2.26613307,6.64126699,0.06353115,1.36440519,0.09712037,0.06253230,3.23921703,3.83107329,2.33644975
-2.26013007,6.79753641,0.06603455,1.40032082,0.09773023,0.06452965,3.31650430,3.94344556,2.38726350
-2.25412706,6.95232505,0.06861747,1.43404643,0.09836875,0.06649661,3.39458769,4.05412209,2.43777153
-2.24812406,7.10242365,0.07122973,1.46522225,0.09901473,0.06839716,3.47176886,4.16171994,2.48659162
-2.24212106,7.24467018,0.07382009,1.49352419,0.09964881,0.07019585,3.54634776,4.26487307,2.53236772
-2.23611806,7.37603803,0.07633762,1.51866770,0.10025413,0.07185864,3.61667278,4.36226045,2.57381154
-2.23011506,7.49372112,0.07873309,1.54041085,0.10081673,0.07335386,3.68119031,4.45263350,2.60974204
-2.22411206,7.59521336,0.08096034,1.55855676,0.10132594,0.07465298,3.73849172,4.53484244,2.63912150
-2.21810905,7.67837958,0.08297746,1.57295542,0.10177456,0.07573146,3.78735622,4.60786084,2.66108677
-2.21210605,7.74151537,0.08474798,1.58350493,0.10215886,0.07656935,3.82678781,4.67080787,2.67497455
-2.20610305,7.78339382,0.08624176,1.59015229,0.10247851,0.07715192,3.85604498,4.72296778,2.68033973
-2.20010005,7.80329720,0.08743572,1.59289366,0.10273634,0.07747004,3.87466187,4.76380588,2.67696622
-2.19409705,7.80103253,0.08831436,1.59177412,0.10293794,0.07752047,3.88246007,4.79298069,2.66486972
-2.18809405,7.77693036,0.08886997,1.58688691,0.10309120,0.07730596,3.87955051,4.81035168,2.64429265
-2.18209105,7.73182672,0.08910260,1.57837203,0.10320581,0.07683520,3.86632539,4.81598220,2.61569126
-2.17608804,7.66702890,0.08901978,1.56641416,0.10329261,0.07612254,3.84344031,4.81013746,2.57971575
-2.17008504,7.58426646,0.08863602,1.55123991,0.10336297,0.07518760,3.81178747,4.79327720,2.53718408
-2.16408204,7.48562913,0.08797200,1.53311419,0.10342819,0.07405470,3.77246090,4.76604324,2.48905083
-2.15807904,7.37349420,0.08705369,1.51233579,0.10349885,0.07275211,3.72671521,4.72924192,2.43637222
-2.15207604,7.25044618,0.08591125,1.48923220,0.10358431,0.07131125,3.67591956,4.68382208,2.38026891
-2.14607304,7.11919177,0.08457782,1.46415358,0.10369217,0.06976576,3.62150874,4.63084892,2.32188800
-2.14007004,6.98247362,0.08308834,1.43746619,0.10382791,0.06815048,3.56493335,4.57147479,2.26236582
-2.13406703,6.84298610,0.08147830,1.40954528,0.10399459,0.06650051,3.50761112,4.50690782,2.20279292
-2.12806403,6.70329637,0.07978257,1.38076782,0.10419273,0.06485018,3.45088139,4.43837969,2.14418252
-2.12206103,6.56577372,0.07803433,1.35150517,0.10442023,0.06323211,3.39596435,4.36711372,2.08744363
-2.11605803,6.43252977,0.07626418,1.32211617,0.10467249,0.06167641,3.34392670,4.29429481,2.03335958
-2.11005503,6.30537151,0.07449934,1.29294086,0.10494270,0.06020989,3.29565492,4.22104246,1.98257269
-2.10405203,6.18576871,0.07276310,1.26429513,0.10522212,0.05885550,3.25183681,4.14838821,1.93557522
-2.09804902,6.07483640,0.07107452,1.23646668,0.10550061,0.05763185,3.21295190,4.07725859,1.89270682
-2.09204602,5.97333259,0.06944822,1.20971240,0.10576714,0.05655298,3.17927052,4.00846431,1.85415790
-2.08604302,5.88167054,0.06789450,1.18425746,0.10601041,0.05562824,3.15086130,3.94269638,1.81997872
-2.08004002,5.79994423,0.06641956,1.16029598,0.10621949,0.05486229,3.12760615,3.88052907,1.79009312
-2.07403702,5.72796547,0.06502593,1.13799347,0.10638443,0.05425537,3.10922177,3.82242973,1.76431623
-2.06803402,5.66531002,0.06371298,1.11749074,0.10649681,0.05380357,3.09528619,3.76877451,1.74237485
-2.06203102,5.61137032,0.06247756,1.09890903,0.10655026,0.05349931,3.08526912,3.71986921,1.72392963
-2.05602801,5.56541193,0.06131468,1.08235611,0.10654083,0.05333181,3.07856425,3.67597370,1.70859773
-2.05002501,5.52663090,0.06021824,1.06793288,0.10646719,0.05328771,3.07452225,3.63732845,1.69597506
-2.04402201,5.49420925,0.05918167,1.05573996,0.10633077,0.05335162,3.07248281,3.60418128,1.68565705
-2.03801901,5.46736623,0.05819863,1.04588389,0.10613560,0.05350677,3.07180466,3.57681252,1.67725728
-2.03201601,5.44540309,0.05726355,1.03848234,0.10588812,0.05373559,3.07189227,3.55555698,1.67042319
-2.02601301,5.42773993,0.05637213,1.03366802,0.10559675,0.05402022,3.07221866,3.54082088,1.66484861
-2.02001001,5.41394317,0.05552173,1.03159084,0.10527140,0.05434309,3.07234358,3.53309267,1.66028277
-2.01400700,5.40374333,0.05471167,1.03241814,0.10492283,0.05468731,3.07192682,3.53294655,1.65653589
-2.00800400,5.39704273,0.05394335,1.03633268,0.10456198,0.05503709,3.07073661,3.54103835,1.65348134
-2.00200100,5.39391352,0.05322039,1.04352861,0.10419937,0.05537809,3.06865306,3.55809345,1.65105474
-1.99599800,5.39458671,0.05254852,1.05420531,0.10384439,0.05569761,3.06566718,3.58488713,1.64925034
-1.98999500,5.39943329,0.05193548,1.06855937,0.10350482,0.05598486,3.06187549,3.62221818,1.64811526
-1.98399200,5.40893849,0.05139078,1.08677517,0.10318637,0.05623108,3.05747104,3.67087662,1.64774179
-1.97798899,5.42367068,0.05092544,1.10901423,0.10289240,0.05642959,3.05273097,3.73160716,1.64825854
-1.97198599,5.44424630,0.05055158,1.13540407,0.10262383,0.05657586,3.04800136,3.80506987,1.64982070
-1.96598299,5.47129209,0.05028199,1.16602683,0.10237914,0.05666745,3.04367967,3.89179974,1.65259984
-1.95997999,5.50540615,0.05012969,1.20090845,0.10215463,0.05670392,3.04019537,3.99216704,1.65677365
-1.95397699,5.54711893,0.05010737,1.24000862,0.10194477,0.05668670,3.03798915,4.10634000,1.66251579
-1.94797399,5.59685545,0.05022685,1.28321222,0.10174264,0.05661887,3.03749134,4.23425150,1.66998627
-1.94197099,5.65489976,0.05049849,1.33032247,0.10154049,0.05650495,3.03909993,4.37557115,1.67932225
-1.93596798,5.72136275,0.05093066,1.38105625,0.10133034,0.05635057,3.04315899,4.52968386,1.69062969
-1.92996498,5.79615414,0.05152911,1.43504176,0.10110454,0.05616215,3.04993788,4.69567593,1.70397581
-1.92396198,5.87895973,0.05229646,1.49181867,0.10085629,0.05594652,3.05961237,4.87232922,1.71938249
-1.91795898,5.96922469,0.05323175,1.55084097,0.10058012,0.05571056,3.07224802,5.05812390,1.73682089
-1.91195598,6.06614370,0.05432996,1.61148237,0.10027220,0.05546080,3.08778697,5.25124982,1.75620726
-1.90595298,6.16865874,0.05558175,1.67304429,0.09993056,0.05520303,3.10603872,5.44962652,1.77740021
-1.89994997,6.27546507,0.05697330,1.73476614,0.09955515,0.05494200,3.12667572,5.65093158,1.80019958
-1.89394697,6.38502592,0.05848620,1.79583792,0.09914772,0.05468108,3.14923430,5.85263673,1.82434710
-1.88794397,6.49559603,0.06009764,1.85541465,0.09871167,0.05442207,3.17312143,6.05205114,1.84952890
-1.88194097,6.60525402,0.06178070,1.91263240,0.09825171,0.05416505,3.19762742,6.24637100,1.87538010
-1.87593797,6.71194313,0.06350481,1.96662566,0.09777340,0.05390831,3.22194447,6.43273434,1.90149135
-1.86993497,6.81351959,0.06523645,2.01654543,0.09728275,0.05364842,3.24519079,6.60827993,1.92741743
-1.86393197,6.90780740,0.06693995,2.06157781,0.09678568,0.05338036,3.26643933,6.77020887,1.95268763
-1.85792896,6.99265794,0.06857849,2.10096253,0.09628755,0.05309773,3.28475037,6.91584737,1.97681779
-1.85192596,7.06601246,0.07011516,2.13401085,0.09579273,0.05279312,3.29920651,7.04270916,1.99932354
-1.84592296,7.12596535,0.07151417,2.16012253,0.09530420,0.05245847,3.30894868,7.14855565,2.01973435
-1.83991996,7.17082554,0.07274201,2.17880115,0.09482327,0.05208548,3.31321139,7.23145218,2.03760785
-1.83391696,7.19917371,0.07376870,2.18966739,0.09434939,0.05166614,3.31135576,7.28981842,2.05254384
-1.82791396,7.20991276,0.07456882,2.19246981,0.09388011,0.05119311,3.30289857,7.32247137,2.06419740
-1.82191096,7.20230916,0.07512260,2.18709271,0.09341107,0.05066021,3.28753581,7.32865914,2.07229043
-1.81590795,7.17602332,0.07541674,2.17356071,0.09293617,0.05006282,3.26515970,7.30808425,2.07662112
-1.80990495,7.13112720,0.07544506,2.15203976,0.09244783,0.04939816,3.23586797,7.26091534,2.07707087
-1.80390195,7.06810834,0.07520887,2.12283458,0.09193734,0.04866560,3.19996506,7.18778659,2.07360826
-1.79789895,6.98785960,0.07471719,2.08638232,0.09139519,0.04786675,3.15795493,7.08978443,2.06628979
-1.79189595,6.89165500,0.07398659,2.04324270,0.09081160,0.04700553,3.11052587,6.96842190,2.05525745
-1.78589295,6.78111233,0.07304080,1.99408487,0.09017690,0.04608813,3.05852778,6.82560111,2.04073302
-1.77988994,6.65814401,0.07191010,1.93967116,0.08948205,0.04512282,3.00294314,6.66356512,2.02300949
-1.77388694,6.52489815,0.07063041,1.88083856,0.08871902,0.04411971,2.94485274,6.48484057,2.00243984
-1.76788394,6.38369210,0.06924221,1.81847813,0.08788118,0.04309042,2.88539795,6.29217319,1.97942383
-1.76188094,6.23694130,0.06778933,1.75351335,0.08696365,0.04204769,2.82574091,6.08845823,1.95439332
-1.75587794,6.08708600,0.06631754,1.68687781,0.08596349,0.04100494,2.76702466,5.87666824,1.92779672
-1.74987494,5.93651902,0.06487317,1.61949311,0.08487986,0.03997577,2.71033455,5.65978065,1.90008346
-1.74387194,5.78751692,0.06350165,1.55224771,0.08371409,0.03897356,2.65666274,5.44070744,1.87168889
-1.73786893,5.64217729,0.06224615,1.48597718,0.08246958,0.03801096,2.60687688,5.22222925,1.84302048
-1.73186593,5.50236411,0.06114621,1.42144653,0.08115169,0.03709947,2.56169429,5.00693572,1.81444557
-1.72586293,5.36966291,0.06023661,1.35933515,0.07976751,0.03624911,2.52166220,4.79717385,1.78628144
-1.71985993,5.24534682,0.05954635,1.30022456,0.07832549,0.03546805,2.48714481,4.59500543,1.75878765
-1.71385693,5.13035437,0.05909783,1.24458932,0.07683515,0.03476239,2.45831704,4.40217456,1.73216107
-1.70785393,5.02527895,0.05890626,1.19279119,0.07530658,0.03413603,2.43516526,4.22008551,1.70653358
-1.70185093,4.93036997,0.05897931,1.14507652,0.07375007,0.03359051,2.41749428,4.04979099,1.68197225
-1.69584792,4.84554476,0.05931698,1.10157686,0.07217565,0.03312508,2.40494035,3.89199050,1.65848206
-1.68984492,4.77041043,0.05991170,1.06231248,0.07059266,0.03273674,2.39698920,3.74703816,1.63601062
-1.68384192,4.70429425,0.06074871,1.02719864,0.06900942,0.03242037,2.39299840,3.61495900,1.61445473
-1.67783892,4.64628117,0.06180656,0.99605429,0.06743288,0.03216897,2.39222301,3.49547284,1.59366844
-1.67183592,4.59525695,0.06305785,0.96861277,0.06586846,0.03197394,2.39384354,3.38802451,1.57347205
-1.66583292,4.54995509,0.06447016,0.94453423,0.06431987,0.03182537,2.39699521,3.29181911,1.55366181
-1.65982991,4.50900609,0.06600698,0.92341927,0.06278910,0.03171240,2.40079749,3.20586129,1.53401995
